하나투어(039130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-02,63700,63700,61300,61800,115992,717880.0,11616185.0
2016-11-03,61400,65500,61400,64500,130735,749244.0,11616185.0
2016-11-04,63900,67100,63900,66900,89152,777123.0,11616185.0
2016-11-07,66900,68000,65900,67900,60159,788739.0,11616185.0
2016-11-08,68200,68200,65800,66100,55393,767830.0,11616185.0
2016-11-09,66200,67200,62500,63700,113579,739951.0,11616185.0
2016-11-10,64100,65800,64100,65200,58534,757375.0,11616185.0
2016-11-11,65300,66600,64500,66400,55575,771315.0,11616185.0
2016-11-14,66200,67000,65700,66800,33528,775961.0,11616185.0
2016-11-15,67000,67300,65500,67300,42681,781769.0,11616185.0
2016-11-16,67700,68100,66700,67600,40389,785254.0,11616185.0
2016-11-17,67400,67900,66900,67300,15526,781769.0,11616185.0
2016-11-18,67800,67900,66500,66500,26662,772476.0,11616185.0
2016-11-21,66500,68500,65000,67900,64388,788739.0,11616185.0
2016-11-22,68100,68400,66000,67800,57340,787577.0,11616185.0
2016-11-23,67500,67500,65700,65800,54492,764345.0,11616185.0
2016-11-24,65700,65800,64100,64300,43138,746921.0,11616185.0
2016-11-25,64200,66300,64200,65800,41696,764345.0,11616185.0
2016-11-28,65800,67800,65700,67300,79683,781769.0,11616185.0
2016-11-29,66100,67800,66100,67700,45787,786416.0,11616185.0
2016-11-30,67100,68200,66700,68100,47848,791062.0,11616185.0
2016-12-01,67600,68200,66300,68000,61180,789901.0,11616185.0
2016-12-02,68000,68300,67300,67500,33459,784092.0,11616185.0
2016-12-05,67200,68700,66600,68400,54407,794547.0,11616185.0
2016-12-06,68000,69600,68000,69300,65840,805002.0,11616185.0
2016-12-07,69200,69700,68300,69200,61133,803840.0,11616185.0
2016-12-08,69300,71300,69300,71300,133396,828234.0,11616185.0
2016-12-09,70900,74300,70900,74100,301081,860759.0,11616185.0
2016-12-12,75300,75300,72500,73300,177284,851466.0,11616185.0
2016-12-13,73000,74000,72500,72900,93508,846820.0,11616185.0
2016-12-14,73500,73500,72000,72000,70749,836365.0,11616185.0
2016-12-15,71900,73000,71200,72900,73163,846820.0,11616185.0
2016-12-16,73400,73500,72000,72300,71185,839850.0,11616185.0
2016-12-19,73000,74400,71000,71600,143132,831719.0,11616185.0
2016-12-20,71500,71600,69200,69300,163143,805002.0,11616185.0
2016-12-21,69600,70200,65700,66300,223411,770153.0,11616185.0
2016-12-22,66900,67000,65100,65300,117797,758537.0,11616185.0
2016-12-23,65800,66000,65000,65800,97933,764345.0,11616185.0
2016-12-26,65500,66400,65400,66200,60571,768991.0,11616185.0
2016-12-27,65900,66500,65300,65500,73217,760860.0,11616185.0
2016-12-28,65300,66200,65100,66100,46881,767830.0,11616185.0
2016-12-29,66300,66700,65300,66100,60924,767830.0,11616185.0
2017-01-02,65200,65400,63900,63900,106098,742274.0,11616185.0
2017-01-03,64000,64000,62500,62800,133330,729496.0,11616185.0
2017-01-04,63100,64000,62600,64000,76802,743436.0,11616185.0
2017-01-05,64000,66700,64000,66500,155160,772476.0,11616185.0
2017-01-06,66700,66700,65700,66500,47696,772476.0,11616185.0
2017-01-09,66500,67100,65800,66700,57747,774800.0,11616185.0
2017-01-10,66700,66900,65800,66000,53448,766668.0,11616185.0
2017-01-11,66100,66700,64500,64600,60683,750406.0,11616185.0
2017-01-12,65100,66400,64600,65800,51174,764345.0,11616185.0
2017-01-13,65200,67300,65200,67000,76723,778284.0,11616185.0
2017-01-16,67300,68400,66800,68300,88500,793385.0,11616185.0
2017-01-17,68400,69000,67900,68000,60886,789901.0,11616185.0
2017-01-18,68000,69400,67700,69300,86840,805002.0,11616185.0
2017-01-19,69500,69600,68600,69000,54877,801517.0,11616185.0
2017-01-20,69100,70400,69100,70300,81621,816618.0,11616185.0
2017-01-23,70600,71100,70000,70200,52847,815456.0,11616185.0
2017-01-24,70000,71900,70000,71800,101688,834042.0,11616185.0
2017-01-25,71900,72100,70300,71700,72489,832880.0,11616185.0
2017-01-26,71400,71600,70000,71300,117985,828234.0,11616185.0
2017-01-31,70800,72400,70700,72000,64826,836365.0,11616185.0
2017-02-01,71800,72200,70900,71900,59673,835204.0,11616185.0
2017-02-02,71100,72900,71000,72700,156120,844497.0,11616185.0
2017-02-03,72400,74900,71700,74200,217302,861921.0,11616185.0
2017-02-06,74600,75800,74500,75600,203502,878184.0,11616185.0
2017-02-07,75600,78200,74600,77800,294974,903739.0,11616185.0
2017-02-08,78100,81100,77900,79900,397273,928133.0,11616185.0
2017-02-09,79400,80000,77400,79400,147187,922325.0,11616185.0
2017-02-10,79400,81000,78900,78900,100029,916517.0,11616185.0
2017-02-13,78700,79800,77500,78000,102038,906062.0,11616185.0
2017-02-14,78300,78300,75300,77300,169920,897931.0,11616185.0
2017-02-15,77400,80400,77000,80300,159154,932780.0,11616185.0
2017-02-16,80900,80900,78800,80500,101471,935103.0,11616185.0
2017-02-17,79800,80500,79500,80000,76810,929295.0,11616185.0
2017-02-20,80000,80400,78900,79800,64418,926972.0,11616185.0
2017-02-21,79700,82300,79700,82200,157405,954850.0,11616185.0
2017-02-22,82200,82800,81500,82800,96268,961820.0,11616185.0
2017-02-23,82800,83800,82200,83600,96812,971113.0,11616185.0
2017-02-24,83800,85400,83500,85400,156941,992022.0,11616185.0
2017-02-27,85000,85400,81700,81700,107151,949042.0,11616185.0
2017-02-28,81200,84600,80600,84000,114073,975760.0,11616185.0
2017-03-02,83100,84800,82100,83200,84982,966467.0,11616185.0
2017-03-03,79800,80700,76300,78800,449640,915355.0,11616185.0
2017-03-06,78000,79200,75000,77700,273248,902578.0,11616185.0
2017-03-07,77700,79600,77000,77900,192416,904901.0,11616185.0
2017-03-08,77700,78100,74400,76000,236211,882830.0,11616185.0
2017-03-09,76900,79300,76000,78100,155700,907224.0,11616185.0
2017-03-10,78700,79300,75900,78200,69551,908386.0,11616185.0
2017-03-13,79100,79600,76200,76300,104132,886315.0,11616185.0
2017-03-14,76300,77400,76300,76800,83931,892123.0,11616185.0
2017-03-15,76700,76700,75000,75500,124956,877022.0,11616185.0
2017-03-16,75300,76500,73500,73900,92932,858436.0,11616185.0
2017-03-17,73800,76300,73700,75900,68352,881668.0,11616185.0
2017-03-20,75300,76300,74600,75500,43698,877022.0,11616185.0
2017-03-21,75200,77200,75200,76700,80644,890961.0,11616185.0
2017-03-22,76800,77700,74500,75800,137430,880507.0,11616185.0
2017-03-23,76300,78200,75400,77500,112875,900254.0,11616185.0
2017-03-24,77500,78600,77200,78100,75827,907224.0,11616185.0
2017-03-27,78200,78200,76100,78000,54792,906062.0,11616185.0
2017-03-28,79000,79000,78000,78200,56314,908386.0,11616185.0
2017-03-29,78300,78300,77300,78100,42593,907224.0,11616185.0
2017-03-30,78100,78700,77400,78100,47361,907224.0,11616185.0
2017-03-31,77900,79900,77800,79600,68388,924648.0,11616185.0
2017-04-03,80000,82800,79700,82600,160939,959497.0,11616185.0
2017-04-04,82900,83600,81000,81000,109555,940911.0,11616185.0
2017-04-05,81300,83300,80600,81300,97661,944396.0,11616185.0
2017-04-06,81500,82800,80500,82800,77588,961820.0,11616185.0
2017-04-07,83100,83800,82300,83200,72057,966467.0,11616185.0
2017-04-10,83200,83200,79800,80100,114070,930456.0,11616185.0
2017-04-11,80700,80800,80000,80300,86869,932780.0,11616185.0
2017-04-12,80300,80500,78800,79600,72723,924648.0,11616185.0
2017-04-13,80000,81800,79500,79500,71607,923487.0,11616185.0
2017-04-14,79500,80300,78300,78600,54765,913032.0,11616185.0
2017-04-17,79500,83500,79300,83100,196597,965305.0,11616185.0
2017-04-18,83200,84000,82300,82600,65366,959497.0,11616185.0
2017-04-19,83400,86000,82400,85600,182107,994345.0,11616185.0
2017-04-20,86900,90000,86700,88500,362312,1028032.0,11616185.0
2017-04-21,89000,89800,87800,88100,122277,1023386.0,11616185.0
2017-04-24,88300,88600,85500,86600,91411,1005962.0,11616185.0
2017-04-25,86200,86900,84900,86300,58181,1002477.0,11616185.0
2017-04-26,85700,87400,85000,85000,93262,987376.0,11616185.0
2017-04-27,85000,86100,84000,86000,49321,998992.0,11616185.0
2017-04-28,85000,86200,84200,84400,36126,980406.0,11616185.0
2017-05-02,85100,85500,83600,83800,45411,973436.0,11616185.0
2017-05-04,84500,88900,84100,88600,118234,1029194.0,11616185.0
2017-05-08,89300,89300,86900,88200,74845,1024548.0,11616185.0
2017-05-10,88700,89600,87900,88000,120963,1022224.0,11616185.0
2017-05-11,88000,90000,87300,89100,197000,1035002.0,11616185.0
2017-05-12,89800,89800,87400,87800,89486,1019901.0,11616185.0
2017-05-15,87000,89200,86500,88500,84521,1028032.0,11616185.0
2017-05-16,88200,89300,87200,89300,76668,1037325.0,11616185.0
2017-05-17,89300,94500,89300,94200,274594,1094245.0,11616185.0
2017-05-18,94000,96200,92900,94700,160104,1100053.0,11616185.0
2017-05-19,95000,95000,93200,93300,98488,1083790.0,11616185.0
2017-05-22,93500,94700,92000,92100,103565,1069851.0,11616185.0
2017-05-23,92200,92800,90700,91300,193075,1060558.0,11616185.0
2017-05-24,91700,91900,89600,91800,144429,1066366.0,11616185.0
2017-05-25,91500,93300,90700,93200,128445,1082628.0,11616185.0
2017-05-26,93600,94400,92100,92900,93499,1079144.0,11616185.0
2017-05-29,92900,93400,92000,92100,84192,1069851.0,11616185.0
2017-05-30,91400,94200,91400,92800,57560,1077982.0,11616185.0
2017-05-31,92200,93200,91300,93200,90176,1082628.0,11616185.0
2017-06-01,92800,93600,91800,93400,57534,1084952.0,11616185.0
2017-06-02,93900,94300,92700,94300,117132,1095406.0,11616185.0
2017-06-05,94400,96500,93400,96200,140287,1117477.0,11616185.0
2017-06-07,96100,99000,96000,97900,139232,1137225.0,11616185.0
2017-06-08,97000,98400,97000,98200,109717,1140709.0,11616185.0
2017-06-09,98100,98300,97400,98100,71889,1139548.0,11616185.0
2017-06-12,97900,98000,94100,94400,88557,1096568.0,11616185.0
2017-06-13,94600,96300,93000,93800,95243,1089598.0,11616185.0
2017-06-14,94400,95400,93900,95200,75137,1105861.0,11616185.0
2017-06-15,95600,95600,92500,95200,101475,1105861.0,11616185.0
2017-06-16,95800,95800,92400,92400,78372,1073335.0,11616185.0
2017-06-19,93200,93400,91000,92400,83013,1073335.0,11616185.0
2017-06-20,92400,93500,90600,90600,104096,1052426.0,11616185.0
2017-06-21,91000,92200,90300,91600,65491,1064043.0,11616185.0
2017-06-22,91500,93200,90500,93000,84593,1080305.0,11616185.0
2017-06-23,92500,93300,91700,93000,61340,1080305.0,11616185.0
2017-06-26,93000,93000,90700,90800,72013,1054750.0,11616185.0
2017-06-27,90800,91900,90600,91200,64039,1059396.0,11616185.0
2017-06-28,91200,92500,90900,92000,44159,1068689.0,11616185.0
2017-06-29,92100,92100,90600,91200,67566,1059396.0,11616185.0
2017-06-30,91000,91500,90300,91500,47738,1062881.0,11616185.0
2017-07-03,91800,91900,90500,90600,211350,1052426.0,11616185.0
2017-07-04,90200,90900,86900,87500,163597,1016416.0,11616185.0
2017-07-05,87500,88500,86900,87800,87595,1019901.0,11616185.0
2017-07-06,85800,88600,84900,88200,79232,1024548.0,11616185.0
2017-07-07,88200,88200,85600,86100,98246,1000154.0,11616185.0
2017-07-10,85000,85500,81000,82200,158426,954850.0,11616185.0
2017-07-11,82200,84000,82200,83800,94198,973436.0,11616185.0
2017-07-12,83200,84100,83200,83700,54187,972275.0,11616185.0
2017-07-13,83700,84100,81500,81500,112832,946719.0,11616185.0
2017-07-14,81500,82200,80000,81600,73881,947881.0,11616185.0
2017-07-17,81600,82700,81400,81500,62821,946719.0,11616185.0
2017-07-18,82100,83400,80700,83200,71255,966467.0,11616185.0
2017-07-19,83600,83700,82300,83100,39627,965305.0,11616185.0
2017-07-20,83200,83400,82300,83400,38759,968790.0,11616185.0
2017-07-21,83400,83400,81600,82300,60770,956012.0,11616185.0
2017-07-24,82400,82400,81500,82200,36422,954850.0,11616185.0
2017-07-25,82300,82600,80800,81000,54330,940911.0,11616185.0
2017-07-26,81700,82700,81000,81600,49362,947881.0,11616185.0
2017-07-27,81500,82400,80800,82200,45448,954850.0,11616185.0
2017-07-28,82200,86000,81800,85600,116075,994345.0,11616185.0
2017-07-31,85600,86100,83800,85200,72576,989699.0,11616185.0
2017-08-01,85200,89700,85100,89500,180741,1039649.0,11616185.0
2017-08-02,90000,90700,86700,86800,139801,1008285.0,11616185.0
2017-08-03,87100,87500,85100,86900,54367,1009446.0,11616185.0
2017-08-04,87500,87500,85100,85100,32315,988537.0,11616185.0
2017-08-07,84700,86100,83800,84200,54296,978083.0,11616185.0
2017-08-08,84000,84600,83700,84100,29966,976921.0,11616185.0
2017-08-09,83100,83400,80700,81300,129652,944396.0,11616185.0
2017-08-10,80400,82300,80300,81800,113933,950204.0,11616185.0
2017-08-11,80100,81000,77300,78500,109709,911871.0,11616185.0
2017-08-14,78500,79500,78200,78600,44055,913032.0,11616185.0
2017-08-16,78700,79400,77500,77800,94081,903739.0,11616185.0
2017-08-17,77300,82300,77300,82300,125524,956012.0,11616185.0
2017-08-18,81000,83500,80600,83200,64871,966467.0,11616185.0
2017-08-21,82600,84000,82300,83100,63003,965305.0,11616185.0
2017-08-22,82700,83700,81800,82700,52802,960658.0,11616185.0
2017-08-23,82200,85600,82200,84900,98983,986214.0,11616185.0
2017-08-24,85000,86600,85000,86200,84953,1001315.0,11616185.0
2017-08-25,86300,86300,84200,84200,41638,978083.0,11616185.0
2017-08-28,84300,86800,83900,86800,88211,1008285.0,11616185.0
2017-08-29,86200,86200,84400,85600,50883,994345.0,11616185.0
2017-08-30,85000,86000,85000,85400,32428,992022.0,11616185.0
2017-08-31,85500,86200,84700,85100,25742,988537.0,11616185.0
2017-09-01,85000,85200,83100,83200,51533,966467.0,11616185.0
2017-09-04,80400,82800,78800,82000,47660,952527.0,11616185.0
2017-09-05,82800,82800,80700,82100,52703,953689.0,11616185.0
2017-09-06,82100,83700,81200,82500,38080,958335.0,11616185.0
2017-09-07,82500,84200,82300,83300,40821,967628.0,11616185.0
2017-09-08,83400,84000,81800,81900,45465,951366.0,11616185.0
2017-09-11,81900,83100,81500,82900,32314,962982.0,11616185.0
2017-09-12,83500,88900,83400,88300,152892,1025709.0,11616185.0
2017-09-13,88300,89900,87100,89100,80183,1035002.0,11616185.0
2017-09-14,89500,89500,87100,87900,39154,1021063.0,11616185.0
2017-09-15,87900,89600,87300,89400,100401,1038487.0,11616185.0
2017-09-18,89600,89600,85400,86400,143333,1003638.0,11616185.0
2017-09-19,86200,87200,85900,86100,37655,1000154.0,11616185.0
2017-09-20,86100,87100,85100,86800,55511,1008285.0,11616185.0
2017-09-21,87000,87100,85000,85500,64178,993184.0,11616185.0
2017-09-22,85000,86000,83600,83600,77673,971113.0,11616185.0
2017-09-25,83500,84600,81800,81900,61948,951366.0,11616185.0
2017-09-26,81000,84000,81000,83400,52073,968790.0,11616185.0
2017-09-27,83000,85200,82100,84700,51035,983891.0,11616185.0
2017-09-28,85400,85800,83700,85300,29308,990861.0,11616185.0
2017-09-29,85100,86200,85100,86100,34893,1000154.0,11616185.0
2017-10-10,86000,86100,82200,82300,83580,956012.0,11616185.0
2017-10-11,81600,83100,81600,82900,38190,962982.0,11616185.0
2017-10-12,82800,84400,82300,82500,57347,958335.0,11616185.0
2017-10-13,83000,85900,83000,85200,77467,989699.0,11616185.0
2017-10-16,84000,91900,84000,91200,361326,1059396.0,11616185.0
2017-10-17,91200,92800,90700,92200,153164,1071012.0,11616185.0
2017-10-18,90400,93400,90300,91800,113657,1066366.0,11616185.0
2017-10-19,92600,92600,90100,92000,76132,1068689.0,11616185.0
2017-10-20,92500,93900,91400,92200,66395,1071012.0,11616185.0
2017-10-23,93100,93200,90200,90600,48843,1052426.0,11616185.0
2017-10-24,90600,92800,90600,92600,86391,1075659.0,11616185.0
2017-10-25,92600,94600,92600,93600,108834,1087275.0,11616185.0
2017-10-26,93900,98300,92300,97100,300140,1127932.0,11616185.0
2017-10-27,98500,101000,97300,97300,377315,1130255.0,11616185.0
2017-10-30,99400,101500,98900,100500,174150,1167427.0,11616185.0
2017-10-31,101500,103000,97100,99800,261106,1159295.0,11616185.0
2017-11-01,100000,101500,95100,96200,174695,1117477.0,11616185.0
2017-11-02,97000,101500,96600,100500,334724,1167427.0,11616185.0
2017-11-03,101000,101500,99400,99700,105931,1158134.0,11616185.0
2017-11-06,101000,103500,100000,101500,138755,1179043.0,11616185.0
2017-11-07,103000,104500,99900,102500,141775,1190659.0,11616185.0
2017-11-08,102000,103000,100000,102500,75763,1190659.0,11616185.0
2017-11-09,103500,105500,102500,102500,150075,1190659.0,11616185.0
2017-11-10,102500,106000,102500,105000,130521,1219699.0,11616185.0
2017-11-13,109500,114000,107000,108500,258387,1260356.0,11616185.0
2017-11-14,109500,109500,105500,107000,95007,1242932.0,11616185.0
2017-11-15,104500,107000,102000,104000,130077,1208083.0,11616185.0
2017-11-16,101500,109000,100500,109000,171121,1266164.0,11616185.0
2017-11-17,108500,108500,106000,106500,100391,1237124.0,11616185.0
2017-11-20,107000,113000,107000,110500,222792,1283588.0,11616185.0
2017-11-21,110500,112500,110500,111500,111311,1295205.0,11616185.0
2017-11-22,113500,113500,110000,111000,74073,1289397.0,11616185.0
2017-11-23,112000,115000,111000,112000,84104,1301013.0,11616185.0
2017-11-24,111000,113000,110500,112000,74823,1301013.0,11616185.0
2017-11-27,112000,113500,111000,112500,120756,1306821.0,11616185.0
2017-11-28,114000,116500,108500,110500,161655,1283588.0,11616185.0
2017-11-29,110500,114000,110000,111000,122889,1289397.0,11616185.0
2017-11-30,111000,112000,107000,107000,117851,1242932.0,11616185.0
2017-12-01,107500,109000,104000,106500,92927,1237124.0,11616185.0
2017-12-04,106500,109500,105500,105500,74460,1225508.0,11616185.0
2017-12-05,107000,112000,106000,109000,119388,1266164.0,11616185.0
2017-12-06,109000,110500,102500,104500,116668,1213891.0,11616185.0
2017-12-07,105500,106500,102000,102500,85110,1190659.0,11616185.0
