삼진제약(005500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-01,4083,4681,4083,4682,81970,58520.0,2200000.0
2004-11-02,4859,4999,4683,4700,172668,58740.0,2200000.0
2004-11-03,4673,4752,4549,4726,61359,59070.0,2200000.0
2004-11-04,4725,4989,4663,4717,100924,58960.0,2200000.0
2004-11-05,4630,4797,4594,4595,44430,57420.0,2200000.0
2004-11-08,4557,4645,4381,4462,41430,55770.0,2200000.0
2004-11-09,4488,4594,4435,4533,34953,56650.0,2200000.0
2004-11-10,4532,4770,4506,4710,63220,58850.0,2200000.0
2004-11-11,4735,4753,4647,4665,20668,58300.0,2200000.0
2004-11-12,4743,4876,4708,4710,47040,58850.0,2200000.0
2004-11-15,4700,4762,4489,4550,30170,56870.0,2200000.0
2004-11-16,4576,4770,4496,4647,36283,58080.0,2200000.0
2004-11-17,4663,4770,4663,4682,20578,58520.0,2200000.0
2004-11-18,4771,5106,4719,5035,97600,62920.0,2200000.0
2004-11-19,5043,5087,4911,4946,19233,61820.0,2200000.0
2004-11-22,4973,5264,4973,4991,56701,62370.0,2200000.0
2004-11-23,4965,5079,4947,4964,21641,62040.0,2200000.0
2004-11-24,5009,5009,4895,4894,34870,61160.0,2200000.0
2004-11-25,4893,5078,4858,4982,23422,62260.0,2200000.0
2004-11-26,5051,5263,4945,4956,66010,61930.0,2200000.0
2004-11-29,5043,5351,4929,5316,75147,66440.0,2200000.0
2004-11-30,5317,5397,5158,5210,31250,65120.0,2200000.0
2004-12-01,5263,5395,5201,5237,32565,65450.0,2200000.0
2004-12-02,5212,5282,5072,5070,33668,63360.0,2200000.0
2004-12-03,5071,5192,4929,4946,29882,61820.0,2200000.0
2004-12-06,5368,5685,5306,5686,59790,71060.0,2200000.0
2004-12-07,6528,6528,6528,6531,22890,81620.0,2200000.0
2004-12-08,7500,7507,6601,7507,681568,93830.0,2200000.0
2004-12-09,7852,8450,6637,7217,839407,90200.0,2200000.0
2004-12-10,7322,7357,6635,6883,473515,86020.0,2200000.0
2004-12-13,7147,7913,7147,7912,197082,98890.0,2200000.0
2004-12-14,7922,8274,7146,7306,886439,91300.0,2200000.0
2004-12-15,7324,7939,6882,7130,708684,89100.0,2200000.0
2004-12-16,7480,7499,6865,7376,364595,92180.0,2200000.0
2004-12-17,7641,8477,7632,8476,501612,105930.0,2200000.0
2004-12-20,8803,9541,7710,7921,1232684,99000.0,2200000.0
2004-12-21,8008,8264,7234,7543,388608,94270.0,2200000.0
2004-12-22,7851,8096,7445,7569,452730,94600.0,2200000.0
2004-12-23,7445,7568,6609,6611,260939,82610.0,2200000.0
2004-12-24,6610,6901,6443,6672,191731,83380.0,2200000.0
2004-12-27,6478,6671,6037,6039,159643,75460.0,2200000.0
2004-12-28,5860,6160,5677,5738,148732,71720.0,2200000.0
2004-12-29,5898,6109,5846,6021,124947,75240.0,2200000.0
2004-12-30,5895,6071,5878,5933,77705,74140.0,2200000.0
2005-01-03,6020,6777,6020,6777,198340,84700.0,2200000.0
2005-01-04,6688,6776,6423,6461,166144,80740.0,2200000.0
2005-01-05,6459,7181,6424,6829,354023,85360.0,2200000.0
2005-01-06,6986,7251,6124,6496,282527,81180.0,2200000.0
2005-01-07,6515,6584,6162,6250,104260,78100.0,2200000.0
2005-01-10,6197,6495,6197,6267,65787,78320.0,2200000.0
2005-01-11,6275,6601,6230,6355,99502,79420.0,2200000.0
2005-01-12,6443,6707,6416,6426,83678,80300.0,2200000.0
2005-01-13,6445,6594,6268,6382,63270,79750.0,2200000.0
2005-01-14,6295,6585,6233,6382,60736,79750.0,2200000.0
2005-01-17,6512,6582,6432,6531,76010,81620.0,2200000.0
2005-01-18,6591,6617,6423,6461,58806,80740.0,2200000.0
2005-01-19,6513,6636,6424,6469,76560,80850.0,2200000.0
2005-01-20,6549,6742,6487,6576,152320,82170.0,2200000.0
2005-01-21,6566,6638,6390,6407,65914,80080.0,2200000.0
2005-01-24,6348,6452,6286,6337,57710,79200.0,2200000.0
2005-01-25,6267,6629,6232,6443,113504,80520.0,2200000.0
2005-01-26,6565,6593,6373,6426,49770,80300.0,2200000.0
2005-01-27,6398,6424,6257,6258,48568,78210.0,2200000.0
2005-01-28,6162,6444,6136,6443,68038,80520.0,2200000.0
2005-01-31,6450,6601,6318,6319,47110,78980.0,2200000.0
2005-02-01,6425,6425,6267,6267,28208,78320.0,2200000.0
2005-02-02,6388,6573,6300,6531,85758,81620.0,2200000.0
2005-02-03,6653,6759,6539,6541,103314,81730.0,2200000.0
2005-02-04,6470,6531,6373,6372,54270,79640.0,2200000.0
2005-02-07,6407,6635,6398,6521,54884,81510.0,2200000.0
2005-02-11,6458,7040,6442,7024,129072,87780.0,2200000.0
2005-02-14,7377,7396,7140,7139,149679,89210.0,2200000.0
2005-02-15,7130,7139,6937,7060,79026,88220.0,2200000.0
2005-02-16,7068,7360,7024,7060,77140,88220.0,2200000.0
2005-02-17,6937,7253,6937,7130,79358,89100.0,2200000.0
2005-02-18,7093,7190,6952,6989,52059,87340.0,2200000.0
2005-02-21,6987,7075,6758,6813,54884,85140.0,2200000.0
2005-02-22,6866,6971,6653,6707,39970,83820.0,2200000.0
2005-02-23,6600,6653,6478,6583,49311,82280.0,2200000.0
2005-02-24,6618,6952,6618,6742,59753,84260.0,2200000.0
2005-02-25,6759,6901,6610,6654,28860,83160.0,2200000.0
2005-02-28,6687,6767,6528,6566,43790,82060.0,2200000.0
2005-03-02,6584,6629,6373,6443,82190,80520.0,2200000.0
2005-03-03,6424,6522,6373,6426,31180,80300.0,2200000.0
2005-03-04,6407,6627,6407,6486,47832,81070.0,2200000.0
2005-03-07,6944,7110,6715,6742,178670,84260.0,2200000.0
2005-03-08,6750,6777,6300,6390,69690,79860.0,2200000.0
2005-03-09,6319,6329,6126,6170,61432,77110.0,2200000.0
2005-03-10,6091,6302,6091,6154,30140,76890.0,2200000.0
2005-03-11,6100,6311,6100,6161,32250,77000.0,2200000.0
2005-03-14,6320,6488,6286,6337,46220,79200.0,2200000.0
2005-03-15,6390,6390,6108,6109,42471,76340.0,2200000.0
2005-03-16,6107,6125,5986,6039,26190,75460.0,2200000.0
2005-03-17,5984,5984,5859,5897,25940,73700.0,2200000.0
2005-03-18,5755,6020,5727,5765,19970,72050.0,2200000.0
2005-03-21,5667,5763,5632,5721,27450,71500.0,2200000.0
2005-03-22,5702,5843,5702,5773,19270,72160.0,2200000.0
2005-03-23,5686,5738,5598,5597,17420,69960.0,2200000.0
2005-03-24,5577,5684,5366,5403,19752,67540.0,2200000.0
2005-03-25,5333,5509,5290,5343,25920,66770.0,2200000.0
2005-03-28,5316,5519,5316,5466,24421,68310.0,2200000.0
2005-03-29,5545,5545,5281,5281,19146,66000.0,2200000.0
2005-03-30,5281,5386,5281,5316,17580,66440.0,2200000.0
2005-03-31,5362,5433,5318,5325,8530,66550.0,2200000.0
2005-04-01,5299,5386,5281,5386,14120,67320.0,2200000.0
2005-04-04,5387,5545,5387,5457,14210,68200.0,2200000.0
2005-04-06,5456,5507,5384,5448,12270,68090.0,2200000.0
2005-04-07,5449,5580,5449,5457,11934,68200.0,2200000.0
2005-04-08,5466,5536,5457,5457,10430,68200.0,2200000.0
2005-04-11,5432,5440,5334,5351,12090,66880.0,2200000.0
2005-04-12,5369,5423,5352,5351,7530,66880.0,2200000.0
2005-04-13,5351,5579,5351,5562,18404,69520.0,2200000.0
2005-04-14,5580,5580,5369,5422,12090,67760.0,2200000.0
2005-04-15,5369,5369,5281,5281,20890,66000.0,2200000.0
2005-04-18,5114,5131,4938,4956,12460,61930.0,2200000.0
2005-04-19,4956,5105,4956,4991,6030,62370.0,2200000.0
2005-04-20,4991,5122,4991,5026,9500,62810.0,2200000.0
2005-04-21,4912,4982,4904,4964,8391,62040.0,2200000.0
2005-04-22,5016,5150,5016,5104,11430,63800.0,2200000.0
2005-04-25,5018,5106,5001,5070,5900,63360.0,2200000.0
2005-04-26,5052,5228,5052,5149,11274,64350.0,2200000.0
2005-04-27,5106,5151,5001,5070,12061,63360.0,2200000.0
2005-04-28,5107,5107,4992,5000,6250,62480.0,2200000.0
2005-04-29,4957,5000,4842,4894,11930,61160.0,2200000.0
2005-05-02,4840,4928,4823,4921,7552,61490.0,2200000.0
2005-05-03,4859,4956,4859,4911,8650,61380.0,2200000.0
2005-05-04,4937,5641,4937,5641,100795,70510.0,2200000.0
2005-05-06,5807,6300,5727,5861,176978,73260.0,2200000.0
2005-05-09,5958,5958,5597,5686,51180,71060.0,2200000.0
2005-05-10,5668,5686,5404,5492,54320,68640.0,2200000.0
2005-05-11,5431,5941,5431,5616,104868,70180.0,2200000.0
2005-05-12,5728,5950,5597,5773,75719,72160.0,2200000.0
2005-05-13,5720,5878,5456,5510,47840,68860.0,2200000.0
2005-05-16,5438,5623,5438,5606,25862,70070.0,2200000.0
2005-05-17,5605,5657,5401,5403,25592,67540.0,2200000.0
2005-05-18,5456,5527,5367,5439,12700,67980.0,2200000.0
2005-05-19,5703,5879,5509,5809,64372,72600.0,2200000.0
2005-05-20,6151,6159,5499,5510,72241,68860.0,2200000.0
2005-05-23,5721,6276,5633,6083,140012,76010.0,2200000.0
2005-05-24,6071,6124,5747,5773,95820,72160.0,2200000.0
2005-05-25,5782,5888,5578,5676,38820,70950.0,2200000.0
2005-05-26,6160,6521,6160,6521,74740,81510.0,2200000.0
2005-05-27,7501,7501,7501,7500,35170,93720.0,2200000.0
2005-05-30,7747,8011,7201,7288,469080,91080.0,2200000.0
2005-05-31,7288,7832,7111,7745,209905,96800.0,2200000.0
2005-06-01,7570,7729,7227,7227,156355,90310.0,2200000.0
2005-06-02,7313,8219,7303,7614,331990,95150.0,2200000.0
2005-06-03,7674,8044,7612,7745,211335,96800.0,2200000.0
2005-06-07,7693,7922,7500,7921,151293,99000.0,2200000.0
2005-06-08,8045,8062,7252,7447,126589,93060.0,2200000.0
2005-06-09,7279,7781,7103,7104,144658,88770.0,2200000.0
2005-06-10,7146,7252,6882,6963,100068,87010.0,2200000.0
2005-06-13,6954,7553,6954,7500,126085,93720.0,2200000.0
2005-06-14,7604,7746,7359,7507,108961,93830.0,2200000.0
2005-06-15,7463,7901,7463,7798,140507,97460.0,2200000.0
2005-06-16,7921,7973,7374,7543,73590,94270.0,2200000.0
2005-06-17,7567,8184,7567,7798,223837,97460.0,2200000.0
2005-06-20,7902,7956,7745,7869,63970,98340.0,2200000.0
2005-06-21,7762,7894,7603,7700,57257,96250.0,2200000.0
2005-06-22,7700,7876,7692,7869,38560,98340.0,2200000.0
2005-06-23,7924,8592,7889,8274,137441,103400.0,2200000.0
2005-06-24,8282,8705,8186,8555,101735,106920.0,2200000.0
2005-06-27,8529,8626,8380,8617,50145,107690.0,2200000.0
2005-06-28,8617,8678,8415,8423,44730,105270.0,2200000.0
2005-06-29,8978,9682,8978,9682,171756,121000.0,2200000.0
2005-06-30,10616,11126,9911,10122,391509,126500.0,2200000.0
2005-07-01,9859,11638,9806,11636,219858,145420.0,2200000.0
2005-07-04,11968,13376,11458,13378,314804,167200.0,2200000.0
2005-07-05,14347,15385,13220,13556,576930,169400.0,2200000.0
2005-07-06,14066,15122,12676,14611,615043,182600.0,2200000.0
2005-07-07,14170,14927,13925,14259,189491,178200.0,2200000.0
2005-07-08,14083,14259,12129,12128,409637,151580.0,2200000.0
2005-07-11,12004,12726,11458,12147,330856,151800.0,2200000.0
2005-07-12,12233,12884,12163,12322,215780,154000.0,2200000.0
2005-07-13,12165,12498,11759,11795,130493,147400.0,2200000.0
2005-07-14,11829,12039,11247,11512,154983,143880.0,2200000.0
2005-07-15,11512,13238,11512,12938,404724,161700.0,2200000.0
2005-07-18,13361,13642,12885,12938,228251,161700.0,2200000.0
2005-07-19,12816,13097,12518,12781,138040,159720.0,2200000.0
2005-07-20,12868,12956,10879,11776,228086,147180.0,2200000.0
2005-07-21,11689,12182,10738,11143,166390,139260.0,2200000.0
2005-07-22,11089,11582,10914,11266,149905,140800.0,2200000.0
2005-07-25,11458,12953,11387,12956,328838,161920.0,2200000.0
2005-07-26,12639,12639,11918,12058,232278,150700.0,2200000.0
2005-07-27,12110,12938,12110,12233,175837,152900.0,2200000.0
2005-07-28,12518,12852,12236,12411,184811,155100.0,2200000.0
2005-07-29,12446,12498,11460,11760,152847,146960.0,2200000.0
2005-08-01,11652,12129,11459,11584,76930,144760.0,2200000.0
2005-08-02,11583,12165,11583,11706,116600,146300.0,2200000.0
2005-08-03,11600,11933,11440,11512,85625,143880.0,2200000.0
2005-08-04,11902,12060,11144,11425,96805,142780.0,2200000.0
2005-08-05,11335,12709,11229,11865,289592,148280.0,2200000.0
2005-08-08,11864,12268,11652,11882,94053,148500.0,2200000.0
2005-08-09,11881,12461,11705,12005,176528,150040.0,2200000.0
2005-08-10,12022,12268,11793,11882,80461,148500.0,2200000.0
2005-08-11,12145,12692,12145,12393,199680,154880.0,2200000.0
2005-08-12,12602,12796,12233,12322,119944,154000.0,2200000.0
2005-08-16,12463,12481,12023,12058,79800,150700.0,2200000.0
2005-08-17,11934,12198,11846,11882,74931,148500.0,2200000.0
2005-08-18,11883,12130,11777,11795,92712,147400.0,2200000.0
2005-08-19,11707,11830,10914,11408,105623,142560.0,2200000.0
2005-08-22,11267,11584,11267,11425,47442,142780.0,2200000.0
2005-08-23,11443,11759,11443,11495,53820,143660.0,2200000.0
2005-08-24,11494,11670,11248,11266,40510,140800.0,2200000.0
2005-08-25,11194,11300,11089,11212,33780,140140.0,2200000.0
2005-08-26,11214,11320,10932,10967,42340,137060.0,2200000.0
2005-08-29,10721,10738,9841,9858,72347,123200.0,2200000.0
2005-08-30,9944,10297,9769,9770,54229,122100.0,2200000.0
2005-08-31,9946,10580,9876,10403,79773,130020.0,2200000.0
2005-09-01,10402,10649,10402,10456,31452,130680.0,2200000.0
2005-09-02,10630,11088,10578,11089,47746,138600.0,2200000.0
2005-09-05,11213,11389,10967,11283,30690,141020.0,2200000.0
2005-09-06,11284,11602,11179,11408,35162,142560.0,2200000.0
2005-09-07,11583,11813,11442,11741,46410,146740.0,2200000.0
2005-09-08,11743,11866,11567,11601,28190,144980.0,2200000.0
2005-09-09,11602,11778,11356,11566,24287,144540.0,2200000.0
2005-09-12,11618,11776,11441,11548,26275,144320.0,2200000.0
2005-09-13,11548,11618,11266,11355,26922,141900.0,2200000.0
2005-09-14,11264,11458,10877,11089,41260,138600.0,2200000.0
2005-09-15,11110,11867,11091,11531,78861,144100.0,2200000.0
2005-09-16,11529,12532,11529,12322,115825,154000.0,2200000.0
2005-09-20,12499,12693,12270,12481,60613,155980.0,2200000.0
2005-09-21,12497,13553,12269,13255,103321,165660.0,2200000.0
2005-09-22,13255,13378,12991,13114,69850,163900.0,2200000.0
2005-09-23,13238,14170,13238,13450,147741,168080.0,2200000.0
2005-09-26,13624,13959,13201,13378,57494,167200.0,2200000.0
2005-09-27,13238,13607,12903,13203,73243,165000.0,2200000.0
2005-09-28,13185,13942,13185,13396,73488,167420.0,2200000.0
2005-09-29,13430,13552,13059,13132,54780,164120.0,2200000.0
2005-09-30,13220,14698,13220,14259,192796,178200.0,2200000.0
2005-10-04,14100,14434,13871,14259,97511,178200.0,2200000.0
2005-10-05,14417,14839,14170,14259,82320,178200.0,2200000.0
2005-10-06,14081,15208,13904,14364,104212,179520.0,2200000.0
2005-10-07,14275,14909,14205,14506,77072,181280.0,2200000.0
2005-10-10,14770,15104,14628,14629,81570,182820.0,2200000.0
2005-10-11,14787,15491,14716,15490,135930,193600.0,2200000.0
2005-10-12,15666,16282,15402,15560,126088,194480.0,2200000.0
2005-10-13,15527,16266,15191,16019,107280,200200.0,2200000.0
2005-10-14,16373,18045,16355,17076,220807,213400.0,2200000.0
2005-10-17,17060,17060,14524,14523,214981,181500.0,2200000.0
2005-10-18,14821,14821,13747,14276,111760,178420.0,2200000.0
2005-10-19,14172,14365,12886,13502,105564,168740.0,2200000.0
2005-10-20,13450,14260,13379,13467,121015,168300.0,2200000.0
2005-10-21,13466,13765,13149,13520,96069,168960.0,2200000.0
2005-10-24,13505,13873,13222,13573,71979,169620.0,2200000.0
2005-10-25,13643,13995,13344,13344,81963,166760.0,2200000.0
2005-10-26,13255,13449,12588,12868,110942,160820.0,2200000.0
2005-10-27,12867,12990,12568,12570,60238,157080.0,2200000.0
2005-10-28,12145,12357,11706,12287,95094,153560.0,2200000.0
2005-10-31,12445,12903,12445,12463,64847,155760.0,2200000.0
2005-11-01,12410,13238,12410,12938,95813,161700.0,2200000.0
2005-11-02,13046,14031,13010,13784,139855,172260.0,2200000.0
2005-11-03,14083,14102,13469,13502,59901,168740.0,2200000.0
2005-11-04,13573,13802,13413,13696,48984,171160.0,2200000.0
2005-11-07,13643,14083,13625,14030,63000,175340.0,2200000.0
2005-11-08,14030,14293,13817,13907,44916,173800.0,2200000.0
2005-11-09,13854,14083,13554,13591,57787,169840.0,2200000.0
2005-11-10,13554,13854,13414,13626,46200,170280.0,2200000.0
2005-11-11,13643,13837,13378,13396,54275,167420.0,2200000.0
2005-11-14,13203,13396,12709,12851,85535,160600.0,2200000.0
2005-11-15,12729,12957,12570,12587,51120,157300.0,2200000.0
2005-11-16,12517,12780,12463,12727,43030,159060.0,2200000.0
2005-11-17,12675,12887,12589,12587,35790,157300.0,2200000.0
2005-11-18,12623,12711,12324,12587,56510,157300.0,2200000.0
2005-11-21,12604,13274,12604,13044,104260,163020.0,2200000.0
2005-11-22,13237,13254,12814,13062,42950,163240.0,2200000.0
2005-11-23,13026,13361,12955,13168,62360,164560.0,2200000.0
2005-11-24,13202,13537,13096,13203,72280,165000.0,2200000.0
2005-11-25,13289,13817,13289,13378,67149,167200.0,2200000.0
2005-11-28,13467,13783,13412,13485,40200,168520.0,2200000.0
2005-11-29,13291,13379,12746,12746,68003,159280.0,2200000.0
2005-11-30,12675,12939,12498,12746,43294,159280.0,2200000.0
2005-12-01,12676,12835,12500,12517,48695,156420.0,2200000.0
2005-12-02,12480,12587,12198,12252,63372,153120.0,2200000.0
2005-12-05,12657,12816,12587,12727,55570,159060.0,2200000.0
2005-12-06,12693,12728,12217,12376,45185,154660.0,2200000.0
2005-12-07,12234,12322,12040,12128,46152,151580.0,2200000.0
2005-12-08,11970,12358,11901,12023,31086,150260.0,2200000.0
2005-12-09,11811,12022,11811,11865,29375,148280.0,2200000.0
2005-12-12,11811,11917,11706,11830,33460,147840.0,2200000.0
2005-12-13,11741,11987,11741,11865,19780,148280.0,2200000.0
2005-12-14,11952,12004,11722,11900,27081,148720.0,2200000.0
2005-12-15,11901,11970,11830,11953,24710,149380.0,2200000.0
2005-12-16,10175,10738,10175,10352,190873,129360.0,2200000.0
2005-12-19,10192,10633,10175,10474,45108,130900.0,2200000.0
2005-12-20,10474,10562,10087,10210,38760,127600.0,2200000.0
2005-12-21,9858,10439,9858,10387,47190,129800.0,2200000.0
2005-12-22,10333,10457,9594,9595,49768,119900.0,2200000.0
2005-12-23,9313,9596,8891,9295,52726,116160.0,2200000.0
2005-12-26,9330,10209,9330,10033,73660,125400.0,2200000.0
2005-12-27,10016,10210,9682,9682,121360,121000.0,2200000.0
2005-12-28,9698,9839,9452,9453,21860,118140.0,2200000.0
2005-12-29,9453,9594,9172,9208,28550,115060.0,2200000.0
2006-01-02,9155,9295,9013,9189,20233,114840.0,2200000.0
2006-01-03,9154,9681,9154,9383,38054,117260.0,2200000.0
2006-01-04,9400,10017,9400,9858,42398,123200.0,2200000.0
2006-01-05,9875,10104,9787,9929,27939,124080.0,2200000.0
2006-01-06,9891,10015,9732,9735,25270,121660.0,2200000.0
2006-01-09,9752,9928,9752,9893,15977,123640.0,2200000.0
2006-01-10,9928,10756,9928,10387,79134,129800.0,2200000.0
2006-01-11,10685,10984,10509,10739,41891,134200.0,2200000.0
2006-01-12,10562,10915,10351,10352,30009,129360.0,2200000.0
2006-01-13,10208,10455,10067,10104,17277,126280.0,2200000.0
2006-01-16,10104,10280,9946,10016,20750,125180.0,2200000.0
2006-01-17,9891,10102,9732,9735,31328,121660.0,2200000.0
2006-01-18,9646,9805,9136,9313,24510,116380.0,2200000.0
2006-01-19,9312,9401,9066,9189,16390,114840.0,2200000.0
2006-01-20,9152,9381,8816,8819,23860,110220.0,2200000.0
2006-01-23,8503,8705,7747,7886,27060,98560.0,2200000.0
2006-01-24,7684,8838,7552,8538,36908,106700.0,2200000.0
2006-01-25,8767,9047,8643,8793,17970,109890.0,2200000.0
2006-01-26,8731,9064,8731,9065,9620,113300.0,2200000.0
2006-01-27,9366,9402,9155,9295,9860,116160.0,2200000.0
2006-01-31,9295,9734,9172,9524,18390,119020.0,2200000.0
2006-02-01,9522,9663,8994,9065,9270,113300.0,2200000.0
2006-02-02,9348,9348,8802,8978,11220,112200.0,2200000.0
2006-02-03,8818,8854,8731,8750,12607,109340.0,2200000.0
2006-02-06,8625,8978,8625,8801,8820,110000.0,2200000.0
2006-02-07,8732,8978,8732,8801,5890,110000.0,2200000.0
2006-02-08,8662,8960,8662,8801,6155,110000.0,2200000.0
2006-02-09,8888,9417,8888,9065,7280,113300.0,2200000.0
2006-02-10,9153,9504,9153,9418,22680,117700.0,2200000.0
2006-02-13,9577,9999,9436,9506,27612,118800.0,2200000.0
2006-02-14,9364,9540,9083,9418,13150,117700.0,2200000.0
2006-02-15,9418,9505,9154,9208,12812,115060.0,2200000.0
2006-02-16,9242,10581,9172,10580,39880,132220.0,2200000.0
2006-02-17,11741,11793,10737,10809,111500,135080.0,2200000.0
2006-02-20,10825,11212,10560,10896,46342,136180.0,2200000.0
2006-02-21,10842,10983,10666,10896,32346,136180.0,2200000.0
2006-02-22,11001,11617,11001,11247,35931,140580.0,2200000.0
2006-02-23,11459,11565,11212,11212,19360,140140.0,2200000.0
2006-02-24,11211,11387,11000,11054,15839,138160.0,2200000.0
2006-02-27,11088,11123,10913,11089,14310,138600.0,2200000.0
2006-02-28,11108,11248,10931,10932,7094,136620.0,2200000.0
2006-03-02,10790,11002,10772,10915,11030,136400.0,2200000.0
2006-03-03,11180,12554,11180,12552,134651,156860.0,2200000.0
2006-03-06,12976,13204,12218,12411,164361,155100.0,2200000.0
2006-03-07,12234,12393,11900,12058,58232,150700.0,2200000.0
2006-03-08,11812,12146,11090,11283,58248,141020.0,2200000.0
2006-03-09,11283,11670,11107,11266,34020,140800.0,2200000.0
2006-03-10,11178,11529,11124,11266,27300,140800.0,2200000.0
2006-03-13,11285,11707,11285,11338,31166,141680.0,2200000.0
2006-03-14,11389,11847,11389,11689,31530,146080.0,2200000.0
2006-03-15,11758,11793,11265,11266,33600,140800.0,2200000.0
2006-03-16,11265,11512,11002,11196,20930,139920.0,2200000.0
2006-03-17,11194,11335,11088,11126,14130,139040.0,2200000.0
2006-03-20,11055,11196,11055,11108,15881,138820.0,2200000.0
2006-03-21,11088,11106,10982,10984,14730,137280.0,2200000.0
2006-03-22,10968,11003,10651,10650,17590,133100.0,2200000.0
2006-03-23,10616,10950,10546,10650,14640,133100.0,2200000.0
2006-03-24,10562,10703,10386,10474,15552,130900.0,2200000.0
2006-03-27,10245,10686,10245,10387,13601,129800.0,2200000.0
2006-03-28,10334,10668,10334,10650,15079,133100.0,2200000.0
2006-03-29,10545,10756,10475,10720,16586,133980.0,2200000.0
2006-03-30,10738,10773,10580,10720,9527,133980.0,2200000.0
2006-03-31,10649,11124,10596,10860,15560,135740.0,2200000.0
2006-04-03,10825,11001,10825,10860,7750,135740.0,2200000.0
2006-04-04,10984,11160,10861,11037,13050,137940.0,2200000.0
2006-04-05,11053,11159,10860,10860,9931,135740.0,2200000.0
2006-04-06,10984,11019,10861,10915,10371,136400.0,2200000.0
2006-04-07,10879,11038,10827,10967,6811,137060.0,2200000.0
2006-04-10,11089,11529,11054,11266,32247,140800.0,2200000.0
2006-04-11,11266,11266,10861,10932,10884,136620.0,2200000.0
2006-04-12,11001,11018,10772,10879,10616,135960.0,2200000.0
2006-04-13,10878,11089,10808,10915,13190,136400.0,2200000.0
2006-04-14,10932,12041,10914,11319,45210,141460.0,2200000.0
2006-04-17,11531,11531,11125,11178,9470,139700.0,2200000.0
2006-04-18,11018,11229,11018,11161,15237,139480.0,2200000.0
2006-04-19,11177,11228,11017,11089,14610,138600.0,2200000.0
2006-04-20,11035,11228,10982,11089,14140,138600.0,2200000.0
2006-04-21,11090,11425,11090,11319,29670,141460.0,2200000.0
2006-04-24,11353,11423,11000,11019,20134,137720.0,2200000.0
2006-04-25,11089,11441,11001,11442,47535,143000.0,2200000.0
2006-04-26,11283,11300,10825,10879,29410,135960.0,2200000.0
2006-04-27,10878,11037,10737,10755,22690,134420.0,2200000.0
2006-04-28,10633,10756,10475,10720,21790,133980.0,2200000.0
2006-05-02,10560,10860,10525,10860,14415,135740.0,2200000.0
2006-05-03,10614,11019,10614,10825,17420,135300.0,2200000.0
2006-05-04,10737,11353,10649,10668,12200,133320.0,2200000.0
2006-05-08,10686,10844,10616,10615,11850,132660.0,2200000.0
