휴비스(079980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-08,7210,7280,7110,7120,76697,245640.0,34500000.0
2019-01-09,7180,7240,7140,7240,90149,249780.0,34500000.0
2019-01-10,7240,7250,7120,7160,62859,247020.0,34500000.0
2019-01-11,7190,7190,7130,7140,73654,246330.0,34500000.0
2019-01-14,7120,7170,7000,7150,66778,246675.0,34500000.0
2019-01-15,7180,7250,7140,7190,65115,248055.0,34500000.0
2019-01-16,7200,7270,7120,7190,73753,248055.0,34500000.0
2019-01-17,7170,7230,7150,7210,37669,248745.0,34500000.0
2019-01-18,7230,7450,7230,7450,119735,257025.0,34500000.0
2019-01-21,7440,7630,7440,7630,140006,263235.0,34500000.0
2019-01-22,7600,7650,7490,7650,89523,263925.0,34500000.0
2019-01-23,7650,7820,7500,7610,136426,262545.0,34500000.0
2019-01-24,7600,7780,7590,7710,84402,265995.0,34500000.0
2019-01-25,7660,7840,7660,7830,169606,270135.0,34500000.0
2019-01-28,7820,7940,7790,7910,104513,272895.0,34500000.0
2019-01-29,7860,7860,7680,7780,75575,268410.0,34500000.0
2019-01-30,7780,7780,7590,7700,108891,265650.0,34500000.0
2019-01-31,7720,7730,7610,7710,75354,265995.0,34500000.0
2019-02-01,7700,7740,7520,7560,130733,260820.0,34500000.0
2019-02-07,7600,7730,7510,7650,127856,263925.0,34500000.0
2019-02-08,7640,7730,7580,7630,72937,263235.0,34500000.0
2019-02-11,7630,7630,7470,7610,94355,262545.0,34500000.0
2019-02-12,7520,7720,7520,7650,79069,263925.0,34500000.0
2019-02-13,7680,7910,7660,7890,230242,272205.0,34500000.0
2019-02-14,7870,8000,7840,7930,133067,273585.0,34500000.0
2019-02-15,7940,7940,7730,7870,124526,271515.0,34500000.0
2019-02-18,7900,8350,7900,8350,521504,288075.0,34500000.0
2019-02-19,8410,8520,8310,8520,269576,293940.0,34500000.0
2019-02-20,8530,8570,8370,8530,157974,294285.0,34500000.0
2019-02-21,8490,8490,8000,8050,400142,277725.0,34500000.0
2019-02-22,8080,8110,7920,7940,135333,273930.0,34500000.0
2019-02-25,7930,7960,7780,7800,251327,269100.0,34500000.0
2019-02-26,7810,7830,7640,7690,265570,265305.0,34500000.0
2019-02-27,7690,7750,7610,7720,144354,266340.0,34500000.0
2019-02-28,7720,7720,7490,7500,345717,258750.0,34500000.0
2019-03-04,7520,7650,7520,7550,99656,260475.0,34500000.0
2019-03-05,7560,7670,7560,7640,96514,263580.0,34500000.0
2019-03-06,7640,7680,7570,7620,89906,262890.0,34500000.0
2019-03-07,7620,7670,7410,7470,147467,257715.0,34500000.0
2019-03-08,7500,7500,7390,7450,73916,257025.0,34500000.0
2019-03-11,7400,7440,7270,7370,74211,254265.0,34500000.0
2019-03-12,7410,7630,7360,7620,112053,262890.0,34500000.0
2019-03-13,7590,7740,7560,7710,159882,265995.0,34500000.0
2019-03-14,7740,7770,7700,7770,90561,268065.0,34500000.0
2019-03-15,7780,7830,7690,7780,127679,268410.0,34500000.0
2019-03-18,7850,8040,7830,8030,253686,277035.0,34500000.0
2019-03-19,8080,8380,8070,8300,467380,286350.0,34500000.0
2019-03-20,8310,8320,8000,8030,214142,277035.0,34500000.0
2019-03-21,7990,8030,7900,7940,150659,273930.0,34500000.0
2019-03-22,8010,8140,7840,8110,160147,279795.0,34500000.0
2019-03-25,8000,8000,7900,7920,75412,273240.0,34500000.0
2019-03-26,7950,8190,7840,8180,175747,282210.0,34500000.0
2019-03-27,8160,8170,8040,8070,89584,278415.0,34500000.0
2019-03-28,8070,8080,7980,8020,60365,276690.0,34500000.0
2019-03-29,8010,8050,7900,7980,48849,275310.0,34500000.0
2019-04-01,8030,8110,7940,8050,103446,277725.0,34500000.0
2019-04-02,8100,8270,8060,8230,168168,283935.0,34500000.0
2019-04-03,8270,8270,8140,8170,77377,281865.0,34500000.0
2019-04-04,8200,8220,8090,8180,78290,282210.0,34500000.0
2019-04-05,8180,8210,8130,8140,77200,280830.0,34500000.0
2019-04-08,8150,8190,8110,8150,63927,281175.0,34500000.0
2019-04-09,8180,8200,8040,8090,118506,279105.0,34500000.0
2019-04-10,8080,8090,7940,8080,69897,278760.0,34500000.0
2019-04-11,8120,8180,8030,8180,83466,282210.0,34500000.0
2019-04-12,8170,8500,8110,8450,328861,291525.0,34500000.0
2019-04-15,8460,8630,8250,8290,187328,286005.0,34500000.0
2019-04-16,8250,8300,8100,8200,104886,282900.0,34500000.0
2019-04-17,8230,8350,8160,8290,99352,286005.0,34500000.0
2019-04-18,8300,8450,8290,8350,102611,288075.0,34500000.0
2019-04-19,8350,8440,8320,8380,74177,289110.0,34500000.0
2019-04-22,8420,8540,8350,8510,143866,293595.0,34500000.0
2019-04-23,8520,8830,8510,8690,371873,299805.0,34500000.0
2019-04-24,8760,8780,8590,8690,149693,299805.0,34500000.0
2019-04-25,8690,8710,8470,8670,137836,299115.0,34500000.0
2019-04-26,8640,8690,8390,8420,135540,290490.0,34500000.0
2019-04-29,8420,8490,8100,8200,257616,282900.0,34500000.0
2019-04-30,8240,8240,8020,8100,128706,279450.0,34500000.0
2019-05-02,8140,8240,8030,8090,101591,279105.0,34500000.0
2019-05-03,8110,8110,8010,8020,104944,276690.0,34500000.0
2019-05-07,7940,7950,7810,7860,102994,271170.0,34500000.0
2019-05-08,7800,7920,7800,7860,70559,271170.0,34500000.0
2019-05-09,7900,7900,7610,7670,218745,264615.0,34500000.0
2019-05-10,7630,7800,7630,7750,72909,267375.0,34500000.0
2019-05-13,7750,7840,7720,7720,46627,266340.0,34500000.0
2019-05-14,7650,7870,7620,7810,73616,269445.0,34500000.0
2019-05-15,7750,7770,7520,7610,263371,262545.0,34500000.0
2019-05-16,7580,7640,7390,7390,125369,254955.0,34500000.0
2019-05-17,7440,7460,7310,7320,65826,252540.0,34500000.0
2019-05-20,7250,7380,7220,7240,54507,249780.0,34500000.0
2019-05-21,7260,7350,7210,7280,47585,251160.0,34500000.0
2019-05-22,7260,7460,7260,7420,43754,255990.0,34500000.0
2019-05-23,7450,7450,7250,7250,39331,250125.0,34500000.0
2019-05-24,7210,7340,7150,7200,69900,248400.0,34500000.0
2019-05-27,7240,7350,7140,7170,65365,247365.0,34500000.0
2019-05-28,7160,7330,7160,7300,27578,251850.0,34500000.0
2019-05-29,7300,7310,7160,7180,55797,247710.0,34500000.0
2019-05-30,7200,7230,7120,7140,63600,246330.0,34500000.0
2019-05-31,7140,7210,6950,6950,294886,239775.0,34500000.0
2019-06-03,6970,7050,6930,7000,51789,241500.0,34500000.0
2019-06-04,7020,7060,6980,7060,38924,243570.0,34500000.0
2019-06-05,7110,7210,7100,7190,52055,248055.0,34500000.0
2019-06-07,7220,7240,7150,7230,36290,249435.0,34500000.0
2019-06-10,7240,7300,7180,7270,49905,250815.0,34500000.0
2019-06-11,7290,7480,7270,7460,77524,257370.0,34500000.0
2019-06-12,7460,7480,7430,7430,31058,256335.0,34500000.0
2019-06-13,7470,7540,7380,7540,71184,260130.0,34500000.0
2019-06-14,7480,7920,7430,7920,242311,273240.0,34500000.0
2019-06-17,7900,7940,7760,7900,66003,272550.0,34500000.0
2019-06-18,7820,7900,7440,7480,160384,258060.0,34500000.0
2019-06-19,7530,7590,7480,7550,43950,260475.0,34500000.0
2019-06-20,7550,7630,7500,7580,26322,261510.0,34500000.0
2019-06-21,7610,7630,7460,7530,37509,259785.0,34500000.0
2019-06-24,7530,7540,7400,7470,46663,257715.0,34500000.0
2019-06-25,7450,7540,7340,7440,45966,256680.0,34500000.0
2019-06-26,7440,7440,7280,7330,41601,252885.0,34500000.0
2019-06-27,7370,7440,7300,7410,40753,255645.0,34500000.0
2019-06-28,7370,7440,7310,7400,21390,255300.0,34500000.0
2019-07-01,7450,7450,7380,7430,33815,256335.0,34500000.0
2019-07-02,7430,7440,7340,7350,32519,253575.0,34500000.0
2019-07-03,7430,7440,7350,7420,38779,255990.0,34500000.0
2019-07-04,7370,7460,7370,7400,30612,255300.0,34500000.0
2019-07-05,7410,7450,7380,7420,23906,255990.0,34500000.0
2019-07-08,7390,7390,7070,7100,89613,244950.0,34500000.0
2019-07-09,7040,7150,7000,7010,46193,241845.0,34500000.0
2019-07-10,7000,7120,7000,7090,18128,244605.0,34500000.0
2019-07-11,7180,7190,7100,7150,16548,246675.0,34500000.0
2019-07-12,7150,7180,7070,7090,40735,244605.0,34500000.0
2019-07-15,7110,7150,7020,7020,20233,242190.0,34500000.0
2019-07-16,7040,7160,7020,7090,25465,244605.0,34500000.0
2019-07-17,7080,7110,7020,7040,24733,242880.0,34500000.0
2019-07-18,6980,7110,6980,7100,17161,244950.0,34500000.0
2019-07-19,7110,7140,7050,7100,28474,244950.0,34500000.0
2019-07-22,7150,7280,7100,7210,22823,248745.0,34500000.0
2019-07-23,7240,7240,7030,7100,59250,244950.0,34500000.0
2019-07-24,7120,7220,7110,7150,45970,246675.0,34500000.0
2019-07-25,7080,7180,7000,7030,33098,242535.0,34500000.0
2019-07-26,7040,7100,6980,7100,72903,244950.0,34500000.0
2019-07-29,7050,7100,6900,6900,50429,238050.0,34500000.0
2019-07-30,6920,7030,6920,6920,28397,238740.0,34500000.0
2019-07-31,6910,7000,6830,6870,30008,237015.0,34500000.0
2019-08-01,6820,7000,6760,6770,62243,233565.0,34500000.0
2019-08-02,6680,6780,6590,6640,67136,229080.0,34500000.0
2019-08-05,6660,6700,6300,6300,96067,217350.0,34500000.0
2019-08-06,6300,6390,6020,6200,69555,213900.0,34500000.0
2019-08-07,6070,6270,6070,6170,61473,212865.0,34500000.0
2019-08-08,6170,6320,6130,6260,49895,215970.0,34500000.0
2019-08-09,6320,6320,6190,6250,59796,215625.0,34500000.0
2019-08-12,6220,6270,6200,6220,33675,214590.0,34500000.0
2019-08-13,6160,6340,6130,6270,46875,216315.0,34500000.0
2019-08-14,6360,6400,6270,6310,30857,217695.0,34500000.0
2019-08-16,6220,6340,6160,6170,48334,212865.0,34500000.0
2019-08-19,6250,6290,6140,6290,22710,217005.0,34500000.0
2019-08-20,6300,6380,6220,6350,32256,219075.0,34500000.0
2019-08-21,6250,6480,6250,6480,46025,223560.0,34500000.0
2019-08-22,6470,6490,6380,6390,16171,220455.0,34500000.0
2019-08-23,6410,6410,6260,6280,44440,216660.0,34500000.0
2019-08-26,6160,6230,6130,6150,34938,212175.0,34500000.0
2019-08-27,6170,6250,6160,6160,18260,212520.0,34500000.0
2019-08-28,6150,6200,6130,6160,13653,212520.0,34500000.0
2019-08-29,6160,6280,6160,6260,16357,215970.0,34500000.0
2019-08-30,6290,6330,6260,6310,20151,217695.0,34500000.0
2019-09-02,6310,6310,6260,6290,7261,217005.0,34500000.0
2019-09-03,6380,6440,6310,6350,29039,219075.0,34500000.0
2019-09-04,6310,6360,6270,6310,31388,217695.0,34500000.0
2019-09-05,6320,6360,6280,6320,30875,218040.0,34500000.0
2019-09-06,6350,6360,6260,6280,23128,216660.0,34500000.0
2019-09-09,6260,6310,6090,6110,84917,210795.0,34500000.0
2019-09-10,6230,6240,6120,6200,61812,213900.0,34500000.0
2019-09-11,6240,6260,6180,6200,27842,213900.0,34500000.0
2019-09-16,6200,6310,6200,6290,54210,217005.0,34500000.0
2019-09-17,6330,6460,6330,6350,76421,219075.0,34500000.0
2019-09-18,6350,6350,6250,6290,49519,217005.0,34500000.0
2019-09-19,6300,6420,6270,6380,67054,220110.0,34500000.0
2019-09-20,6400,6400,6330,6330,24660,218385.0,34500000.0
2019-09-23,6310,6380,6280,6330,46276,218385.0,34500000.0
2019-09-24,6300,6370,6240,6300,89078,217350.0,34500000.0
2019-09-25,6300,6320,6150,6180,99959,213210.0,34500000.0
2019-09-26,6240,6240,6150,6160,42487,212520.0,34500000.0
2019-09-27,6150,6220,6150,6210,24391,214245.0,34500000.0
2019-09-30,6220,6220,6150,6170,28844,,
2019-10-01,6180,6210,6150,6170,17368,,
2019-10-02,6170,6200,6090,6090,64777,,
2019-10-04,6040,6080,5950,5980,91210,,
2019-10-07,5950,6020,5840,5860,85988,,
