삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-14,39050,39050,38500,38650,287,96624.0,2499971.0
2015-01-15,38650,39600,37700,39600,1193,98999.0,2499971.0
2015-01-16,38150,39000,38100,38750,877,96874.0,2499971.0
2015-01-19,39700,39700,38250,39150,754,97874.0,2499971.0
2015-01-20,40050,40050,38850,38950,252,97374.0,2499971.0
2015-01-21,38400,38850,37850,38100,892,95249.0,2499971.0
2015-01-22,38200,38500,38200,38500,175,96249.0,2499971.0
2015-01-23,38550,39500,38550,39500,536,98749.0,2499971.0
2015-01-26,39500,39950,39050,39100,1994,97749.0,2499971.0
2015-01-27,39100,40350,39000,39000,214,97499.0,2499971.0
2015-01-28,38950,38950,38200,38650,20,96624.0,2499971.0
2015-01-29,38650,38650,38250,38500,46,96249.0,2499971.0
2015-01-30,38550,39450,38500,39450,23,98624.0,2499971.0
2015-02-02,39900,39900,39900,39900,1,99749.0,2499971.0
2015-02-03,39700,39700,38350,38550,62,96374.0,2499971.0
2015-02-04,38600,39000,38050,38050,340,95124.0,2499971.0
2015-02-05,38000,38250,37800,37800,828,94499.0,2499971.0
2015-02-06,37800,38850,37000,38850,537,97124.0,2499971.0
2015-02-09,38500,38500,38500,38500,98,96249.0,2499971.0
2015-02-10,39400,39400,38150,38150,196,95374.0,2499971.0
2015-02-11,38500,38500,37450,37700,267,94249.0,2499971.0
2015-02-12,37700,37950,37500,37950,609,94874.0,2499971.0
2015-02-13,37600,38500,37600,38500,324,96249.0,2499971.0
2015-02-16,37850,38450,37800,37850,531,94624.0,2499971.0
2015-02-17,38500,38900,38100,38600,1009,96499.0,2499971.0
2015-02-23,38950,39600,38800,39000,250,97499.0,2499971.0
2015-02-24,39300,39400,38950,39300,186,98249.0,2499971.0
2015-02-25,39350,39350,38650,39100,353,97749.0,2499971.0
2015-02-26,39750,39750,39200,39250,466,98124.0,2499971.0
2015-02-27,39100,39600,39000,39200,283,97999.0,2499971.0
2015-03-02,40350,40350,38050,38500,2492,96249.0,2499971.0
2015-03-03,38550,38550,38200,38250,1008,95624.0,2499971.0
2015-03-04,38250,38450,38100,38250,1067,95624.0,2499971.0
2015-03-05,38150,38250,37650,37850,2080,94624.0,2499971.0
2015-03-06,38000,38000,37950,38000,1596,94999.0,2499971.0
2015-03-09,38000,38000,37850,37900,894,94749.0,2499971.0
2015-03-10,37900,38100,37700,38000,1046,94999.0,2499971.0
2015-03-11,37750,38450,37500,38450,1729,96124.0,2499971.0
2015-03-12,37950,38200,37900,38100,1558,95249.0,2499971.0
2015-03-13,38000,38000,37550,37600,1528,93999.0,2499971.0
2015-03-16,37800,37950,37650,37950,1562,94874.0,2499971.0
2015-03-17,37800,38000,37750,38000,695,94999.0,2499971.0
2015-03-18,38000,38000,37800,38000,2122,94999.0,2499971.0
2015-03-19,38000,38000,37600,37900,2152,94749.0,2499971.0
2015-03-20,38200,38200,37600,37850,1098,94624.0,2499971.0
2015-03-23,37350,37750,37200,37700,2341,94249.0,2499971.0
2015-03-24,37400,37650,37400,37650,639,94124.0,2499971.0
2015-03-25,37750,37950,37500,37500,801,93749.0,2499971.0
2015-03-26,37350,37500,37300,37400,197,93499.0,2499971.0
2015-03-27,37250,37600,37250,37350,1511,93374.0,2499971.0
2015-03-30,37500,37500,37100,37300,1388,93249.0,2499971.0
2015-03-31,37500,38000,37000,37900,1875,94749.0,2499971.0
2015-04-01,37600,37900,37600,37650,867,94124.0,2499971.0
2015-04-02,37450,38050,37450,37800,1831,94499.0,2499971.0
2015-04-03,37800,38350,37500,38000,9281,94999.0,2499971.0
2015-04-06,38000,38050,37800,38000,3186,94999.0,2499971.0
2015-04-07,38000,38000,37950,38000,1749,94999.0,2499971.0
2015-04-08,38000,38000,37900,37950,2469,94874.0,2499971.0
2015-04-09,38000,38000,37900,37950,2340,94874.0,2499971.0
2015-04-10,38000,38000,37750,38000,3370,94999.0,2499971.0
2015-04-13,38000,38000,37700,37900,7247,94749.0,2499971.0
2015-04-14,38000,39400,37600,38450,47391,96124.0,2499971.0
2015-04-15,39750,41400,39000,39750,57180,99374.0,2499971.0
2015-04-16,39750,40000,38100,38850,38743,97124.0,2499971.0
2015-04-17,39000,40200,38250,39900,29413,99749.0,2499971.0
2015-04-20,39900,40700,38550,39450,35400,98624.0,2499971.0
2015-04-21,39300,39300,38450,38450,33780,96124.0,2499971.0
2015-04-22,38450,38450,36750,37500,49029,93749.0,2499971.0
2015-04-23,37500,37600,35950,37000,42016,92499.0,2499971.0
2015-04-24,36950,36950,36250,36450,19985,91124.0,2499971.0
2015-04-27,36500,36950,36250,36700,25238,91749.0,2499971.0
2015-04-28,36650,36800,36350,36350,18220,90874.0,2499971.0
2015-04-29,36350,36500,35750,35850,20895,89624.0,2499971.0
2015-04-30,35800,36000,35700,35950,19648,89874.0,2499971.0
2015-05-04,36000,36200,35750,35900,15794,89749.0,2499971.0
2015-05-06,35950,35950,34950,35700,23300,89249.0,2499971.0
2015-05-07,35200,35250,34500,34900,17279,87249.0,2499971.0
2015-05-08,35000,36800,34500,36750,26824,91874.0,2499971.0
2015-05-11,36550,36750,36000,36400,8264,90999.0,2499971.0
2015-05-12,36400,36700,36000,36700,7833,91749.0,2499971.0
2015-05-13,36700,37800,36200,37400,12179,93499.0,2499971.0
2015-05-14,37650,37900,37100,37800,17364,94499.0,2499971.0
2015-05-15,37800,38000,37000,37000,12231,92499.0,2499971.0
2015-05-18,37000,37450,35900,37000,13570,92499.0,2499971.0
2015-05-19,37100,37100,36200,36400,5383,90999.0,2499971.0
2015-05-20,36400,36750,35550,36400,12010,90999.0,2499971.0
2015-05-21,36750,37100,36450,36800,6707,91999.0,2499971.0
2015-05-22,37150,37150,36600,36800,5945,91999.0,2499971.0
2015-05-26,37250,37650,36850,37300,6475,93249.0,2499971.0
2015-05-27,37300,37300,36600,36800,4718,91999.0,2499971.0
2015-05-28,37100,37100,36300,36350,4360,90874.0,2499971.0
2015-05-29,36850,36850,36350,36750,4253,91874.0,2499971.0
2015-06-01,36350,36800,35750,36800,3730,91999.0,2499971.0
2015-06-02,36850,36850,36050,36300,5255,90749.0,2499971.0
2015-06-03,35900,36400,35600,36300,3745,90749.0,2499971.0
2015-06-04,36300,37000,35650,36200,2201,90499.0,2499971.0
2015-06-05,36650,36650,35800,36000,2011,89999.0,2499971.0
2015-06-08,35950,36400,35500,36050,1517,90124.0,2499971.0
2015-06-09,35600,36150,35300,35800,6902,89499.0,2499971.0
2015-06-10,35800,36250,35800,36000,1997,89999.0,2499971.0
2015-06-11,36000,36250,35400,36150,4330,90374.0,2499971.0
2015-06-12,36200,36200,35250,35850,2394,89624.0,2499971.0
2015-06-15,35850,36550,35550,36200,3524,90499.0,2499971.0
2015-06-16,36200,36400,35300,35750,3233,89374.0,2499971.0
2015-06-17,35800,35850,35300,35800,1018,89499.0,2499971.0
2015-06-18,35500,36200,35300,35800,3237,89499.0,2499971.0
2015-06-19,35800,35800,34850,35400,6079,88499.0,2499971.0
2015-06-22,34900,35650,34900,35050,770,87624.0,2499971.0
2015-06-23,35300,35400,34850,35150,4662,87874.0,2499971.0
2015-06-24,35150,35500,35050,35400,4900,88499.0,2499971.0
2015-06-25,35400,35550,35000,35500,5056,88749.0,2499971.0
2015-06-26,35300,36400,35300,36100,4366,90249.0,2499971.0
2015-06-29,36000,36700,35800,36600,3456,91499.0,2499971.0
2015-06-30,36300,36750,36050,36200,2348,90499.0,2499971.0
2015-07-01,36800,36800,36150,36650,1946,91624.0,2499971.0
2015-07-02,36750,36850,36100,36750,2369,91874.0,2499971.0
2015-07-03,36750,37500,36700,37150,2203,92874.0,2499971.0
2015-07-06,37100,37150,35850,36400,7094,90999.0,2499971.0
2015-07-07,36750,36950,36000,36300,4555,90749.0,2499971.0
2015-07-08,36750,36750,35850,35850,4227,89624.0,2499971.0
2015-07-09,36200,36950,35150,36550,3455,91374.0,2499971.0
2015-07-10,36850,36850,36000,36100,1545,90249.0,2499971.0
2015-07-13,36650,36700,36050,36200,1620,90499.0,2499971.0
2015-07-14,36750,37500,36700,36950,5895,92374.0,2499971.0
2015-07-15,36950,37650,36500,37200,2572,92999.0,2499971.0
2015-07-16,37500,37600,37050,37300,1271,93249.0,2499971.0
2015-07-17,37550,37550,36750,36900,1651,92249.0,2499971.0
2015-07-20,36700,37000,36600,36900,1504,92249.0,2499971.0
2015-07-21,36200,37700,36200,37400,2702,93499.0,2499971.0
2015-07-22,37400,37650,36700,37450,1664,93624.0,2499971.0
2015-07-23,37450,37700,37000,37500,2028,93749.0,2499971.0
2015-07-24,37700,37700,36150,37200,7153,92999.0,2499971.0
2015-07-27,36800,36800,35950,36000,3793,89999.0,2499971.0
2015-07-28,36000,36050,35500,35900,1806,89749.0,2499971.0
2015-07-29,36400,36400,35450,35450,1911,88624.0,2499971.0
2015-07-30,35450,35900,35400,35900,2354,89749.0,2499971.0
2015-07-31,35650,36150,35050,35900,1990,89749.0,2499971.0
2015-08-03,36050,36200,35650,36100,926,90249.0,2499971.0
2015-08-04,35950,36200,35900,36200,2183,90499.0,2499971.0
2015-08-05,36400,36400,36000,36050,1361,90124.0,2499971.0
2015-08-06,35650,36200,35650,35950,1227,89874.0,2499971.0
2015-08-07,36450,36450,35650,36000,2312,89999.0,2499971.0
2015-08-10,36300,36400,36000,36000,1010,89999.0,2499971.0
2015-08-11,36000,36250,35750,36200,1011,90499.0,2499971.0
2015-08-12,36000,36000,34450,34850,10103,87124.0,2499971.0
2015-08-13,34850,35450,34550,35300,2825,88249.0,2499971.0
2015-08-17,35300,35450,35250,35400,1642,88499.0,2499971.0
2015-08-18,35400,35850,35150,35850,2795,89624.0,2499971.0
2015-08-19,35800,35800,34900,35500,2723,88749.0,2499971.0
2015-08-20,35600,35800,34700,35350,1906,88374.0,2499971.0
2015-08-21,34500,35300,34350,34900,2265,87249.0,2499971.0
2015-08-24,34500,34800,34150,34150,2500,85374.0,2499971.0
2015-08-25,34150,35000,34150,34350,3099,85874.0,2499971.0
2015-08-26,34950,35900,34900,35900,2826,89749.0,2499971.0
2015-08-27,35350,35800,35350,35600,141,88999.0,2499971.0
2015-08-28,35850,35850,35050,35750,2185,89374.0,2499971.0
2015-08-31,35500,35850,35500,35800,1277,89499.0,2499971.0
2015-09-01,35800,36400,35800,36200,1430,90499.0,2499971.0
2015-09-02,36200,36500,35200,36150,2507,90374.0,2499971.0
2015-09-03,36400,36400,36000,36050,1784,90124.0,2499971.0
2015-09-04,35500,36150,35500,36050,1673,90124.0,2499971.0
2015-09-07,36400,36450,35850,36100,2321,90249.0,2499971.0
2015-09-08,36500,36500,36250,36350,1254,90874.0,2499971.0
2015-09-09,36350,36450,36150,36250,1263,90624.0,2499971.0
2015-09-10,36050,36500,36050,36500,235,91249.0,2499971.0
2015-09-11,36000,36700,36000,36700,1668,91749.0,2499971.0
2015-09-14,36700,36750,36600,36700,1014,91749.0,2499971.0
2015-09-15,36700,36900,36650,36800,653,91999.0,2499971.0
2015-09-16,37000,37150,36900,37150,857,92874.0,2499971.0
2015-09-17,37150,37150,36000,36400,3489,90999.0,2499971.0
2015-09-18,36400,36950,36400,36950,953,92374.0,2499971.0
2015-09-21,36300,37100,36300,37050,773,92624.0,2499971.0
2015-09-22,37050,37150,36550,37150,1304,92874.0,2499971.0
2015-09-23,36950,37200,36800,37050,864,92624.0,2499971.0
2015-09-24,37050,37050,36900,37000,990,92499.0,2499971.0
2015-09-25,36950,37100,36700,37100,505,92749.0,2499971.0
2015-09-30,37000,37150,36900,37100,760,92749.0,2499971.0
2015-10-01,37150,37150,36850,36900,992,92249.0,2499971.0
2015-10-02,36900,37050,36850,37000,803,92499.0,2499971.0
2015-10-05,36800,37100,36800,36900,1094,92249.0,2499971.0
2015-10-06,36900,37100,36800,36850,1338,92124.0,2499971.0
2015-10-07,36900,37250,36900,37100,1930,92749.0,2499971.0
2015-10-08,37300,37950,37200,37950,3418,94874.0,2499971.0
2015-10-12,38000,38350,37350,37800,931,94499.0,2499971.0
2015-10-13,37850,38000,37450,37850,713,94624.0,2499971.0
2015-10-14,37900,38050,37700,38050,1270,95124.0,2499971.0
2015-10-15,37550,38050,37550,37950,1022,94874.0,2499971.0
2015-10-16,38050,38050,37800,37950,538,94874.0,2499971.0
2015-10-19,37750,37950,37650,37900,367,94749.0,2499971.0
2015-10-20,37900,37900,37400,37850,202,94624.0,2499971.0
2015-10-21,37850,37850,37550,37700,429,94249.0,2499971.0
2015-10-22,37050,37600,37050,37400,1080,93499.0,2499971.0
2015-10-23,37400,37400,37100,37350,766,93374.0,2499971.0
2015-10-26,37350,37650,36850,36900,1034,92249.0,2499971.0
2015-10-27,36900,37350,36900,37350,66,93374.0,2499971.0
2015-10-28,37350,37500,37200,37500,294,93749.0,2499971.0
2015-10-29,37500,37500,36900,36900,912,92249.0,2499971.0
2015-10-30,37000,37300,36900,37300,1573,93249.0,2499971.0
2015-11-02,37550,37550,36500,37450,1020,93624.0,2499971.0
2015-11-03,37450,37450,37200,37400,723,93499.0,2499971.0
2015-11-04,37400,37500,37000,37500,1506,93749.0,2499971.0
2015-11-05,37650,37650,37100,37400,138,93499.0,2499971.0
2015-11-06,37400,37400,36600,36800,1048,91999.0,2499971.0
2015-11-09,36800,36900,36650,36650,1029,91624.0,2499971.0
2015-11-10,36650,37700,35550,37600,3136,93999.0,2499971.0
2015-11-11,37550,37550,36800,37400,1561,93499.0,2499971.0
2015-11-12,37400,37400,36800,36800,713,91999.0,2499971.0
2015-11-13,36700,37300,36300,37200,1497,92999.0,2499971.0
2015-11-16,36750,37300,36350,37300,1717,93249.0,2499971.0
2015-11-17,37150,37150,36500,37000,897,92499.0,2499971.0
2015-11-18,37000,37000,36350,36600,764,91499.0,2499971.0
2015-11-19,36600,36600,36250,36450,954,91124.0,2499971.0
2015-11-20,36050,36550,35950,36550,1224,91374.0,2499971.0
2015-11-23,36350,36400,35950,36000,1241,89999.0,2499971.0
2015-11-24,36000,36250,35700,35950,1051,89874.0,2499971.0
2015-11-25,35600,36600,35550,36400,1371,90999.0,2499971.0
2015-11-26,36700,37250,36100,36300,500,90749.0,2499971.0
2015-11-27,36200,36300,35700,35700,1021,89249.0,2499971.0
2015-11-30,35950,36000,35700,35850,367,89624.0,2499971.0
2015-12-01,35850,36100,35550,35900,547,89749.0,2499971.0
2015-12-02,35900,35900,35500,35900,1126,89749.0,2499971.0
2015-12-03,35900,36250,35550,36250,742,90624.0,2499971.0
2015-12-04,36350,36350,35650,36050,477,90124.0,2499971.0
2015-12-07,36050,36050,35650,35750,581,89374.0,2499971.0
2015-12-08,35850,35850,35050,35050,1621,87624.0,2499971.0
2015-12-09,35050,35100,34800,35050,3645,87624.0,2499971.0
2015-12-10,35050,35050,34600,34950,1293,87374.0,2499971.0
2015-12-11,34500,37650,34500,36900,2977,92249.0,2499971.0
2015-12-14,36850,36850,35550,35750,900,89374.0,2499971.0
2015-12-15,36350,36900,35300,36900,924,92249.0,2499971.0
2015-12-16,36800,36800,35850,35850,1499,89624.0,2499971.0
2015-12-17,36150,36550,35750,35750,663,89374.0,2499971.0
2015-12-18,35950,36000,35650,35650,191,89124.0,2499971.0
2015-12-21,35600,36750,35550,36100,543,90249.0,2499971.0
2015-12-22,35700,36300,35700,35950,275,89874.0,2499971.0
2015-12-23,36000,36500,35250,35800,2329,89499.0,2499971.0
2015-12-24,35800,36350,35400,36350,1464,90874.0,2499971.0
2015-12-28,36350,37350,36050,36950,10328,92374.0,2499971.0
2015-12-29,36100,37100,36050,36950,659,92374.0,2499971.0
2015-12-30,37150,37150,35800,35800,1671,89499.0,2499971.0
2016-01-04,35850,36400,35550,36300,1429,90749.0,2499971.0
2016-01-05,36350,36400,35650,36350,485,90874.0,2499971.0
2016-01-06,36050,36150,36050,36150,314,90374.0,2499971.0
2016-01-07,36250,36250,35650,36200,1608,90499.0,2499971.0
2016-01-08,35800,36300,35750,36300,624,90749.0,2499971.0
2016-01-11,36200,36200,35800,36150,888,90374.0,2499971.0
2016-01-12,36050,36750,35600,36750,1068,91874.0,2499971.0
2016-01-13,36250,36250,35550,35800,3247,89499.0,2499971.0
2016-01-14,35600,35800,34950,35450,2779,88624.0,2499971.0
2016-01-15,35100,35650,35100,35450,18,88624.0,2499971.0
2016-01-18,35450,35450,35000,35450,17,88624.0,2499971.0
2016-01-19,35000,35450,34600,35450,367,88624.0,2499971.0
2016-01-20,35500,35500,34750,35400,377,88499.0,2499971.0
2016-01-21,34500,35300,34500,35200,1802,87999.0,2499971.0
2016-01-22,35400,35400,34600,34800,589,86999.0,2499971.0
2016-01-25,34500,35400,34100,34900,2064,87249.0,2499971.0
2016-01-26,35400,35400,34350,34350,343,85874.0,2499971.0
2016-01-27,34350,34850,34050,34850,2250,87124.0,2499971.0
2016-01-28,34200,34900,34200,34850,399,87124.0,2499971.0
2016-01-29,34900,35000,34100,35000,2068,87499.0,2499971.0
2016-02-01,34550,35300,34500,34600,811,86499.0,2499971.0
2016-02-02,34600,35300,34550,35300,2640,88249.0,2499971.0
2016-02-03,35300,35450,34800,35450,270,88624.0,2499971.0
2016-02-04,35450,35450,34900,35000,1244,87499.0,2499971.0
2016-02-05,35000,35200,34750,35000,496,87499.0,2499971.0
2016-02-11,35000,35200,34150,34900,1334,87249.0,2499971.0
2016-02-12,35000,35350,34600,35000,5150,87499.0,2499971.0
2016-02-15,35000,35550,34750,35400,351,88499.0,2499971.0
2016-02-16,35400,35750,35350,35450,385,88624.0,2499971.0
2016-02-17,35700,35700,35250,35600,214,88999.0,2499971.0
2016-02-18,35600,35850,35300,35850,818,89624.0,2499971.0
2016-02-19,35850,35850,33750,34500,9273,86249.0,2499971.0
2016-02-22,34650,34700,33850,34400,5228,85999.0,2499971.0
2016-02-23,34400,34700,34400,34650,1089,86624.0,2499971.0
2016-02-24,34600,35000,34600,35000,1488,87499.0,2499971.0
2016-02-25,34800,35200,34600,35150,5161,87874.0,2499971.0
2016-02-26,35150,35150,34350,34750,2739,86874.0,2499971.0
2016-02-29,34750,35050,33600,34000,5149,84999.0,2499971.0
2016-03-02,34300,34300,33600,34150,5318,85374.0,2499971.0
2016-03-03,34000,34800,34000,34750,2052,86874.0,2499971.0
2016-03-04,34800,35100,34650,35000,2909,87499.0,2499971.0
2016-03-07,35050,35500,35050,35150,766,87874.0,2499971.0
2016-03-08,35000,35100,34850,35100,2639,87749.0,2499971.0
2016-03-09,35300,35650,35300,35650,923,89124.0,2499971.0
2016-03-10,35750,36850,35400,36800,4522,91999.0,2499971.0
2016-03-11,36800,36850,36600,36700,616,91749.0,2499971.0
2016-03-14,36900,36900,36400,36750,2163,91874.0,2499971.0
2016-03-15,36700,36700,35900,36450,1353,91124.0,2499971.0
2016-03-16,36450,36800,36300,36500,525,91249.0,2499971.0
2016-03-17,36850,36850,36700,36800,310,91999.0,2499971.0
2016-03-18,36800,36900,36600,36800,437,91999.0,2499971.0
2016-03-21,36850,37200,36350,37100,2624,92749.0,2499971.0
2016-03-22,37100,37650,37000,37650,2491,94124.0,2499971.0
2016-03-23,37550,37550,37150,37250,1815,93124.0,2499971.0
2016-03-24,37600,37600,37300,37350,695,93374.0,2499971.0
2016-03-25,37650,37650,37100,37200,1332,92999.0,2499971.0
2016-03-28,37200,37500,37150,37200,993,92999.0,2499971.0
2016-03-29,37200,37550,37200,37500,1626,93749.0,2499971.0
2016-03-30,37600,37600,37450,37500,1186,93749.0,2499971.0
2016-03-31,37500,37700,37050,37500,957,93749.0,2499971.0
2016-04-01,37500,37600,37350,37500,1329,93749.0,2499971.0
2016-04-04,37500,37700,37500,37600,567,93999.0,2499971.0
2016-04-05,37600,37800,37400,37600,284,93999.0,2499971.0
2016-04-06,37200,37700,37200,37550,579,93874.0,2499971.0
2016-04-07,37550,37600,37350,37400,967,93499.0,2499971.0
2016-04-08,37450,37550,37250,37400,1155,93499.0,2499971.0
2016-04-11,37400,37700,37300,37650,796,94124.0,2499971.0
2016-04-12,37650,37900,37650,37900,696,94749.0,2499971.0
2016-04-14,37900,38300,37900,38250,3428,95624.0,2499971.0
2016-04-15,38250,38350,37800,38250,1258,95624.0,2499971.0
2016-04-18,38350,38350,37650,37650,2528,94124.0,2499971.0
2016-04-19,37850,38450,37850,37900,2060,94749.0,2499971.0
2016-04-20,37700,37850,37200,37750,12901,94374.0,2499971.0
2016-04-21,37750,38500,37750,38500,4915,96249.0,2499971.0
2016-04-22,38350,38650,38150,38400,3220,95999.0,2499971.0
2016-04-25,38700,38700,38300,38550,2060,96374.0,2499971.0
2016-04-26,38800,38800,38050,38250,805,95624.0,2499971.0
2016-04-27,37900,38500,37250,38500,7079,96249.0,2499971.0
2016-04-28,38500,38700,37100,37850,3872,94624.0,2499971.0
2016-04-29,37700,37800,37300,37800,1023,94499.0,2499971.0
2016-05-02,37350,37700,37050,37500,2161,93749.0,2499971.0
2016-05-03,37350,37850,36850,37650,4403,94124.0,2499971.0
2016-05-04,37650,37650,37200,37200,2537,92999.0,2499971.0
2016-05-09,36800,37800,36800,37550,624,93874.0,2499971.0
2016-05-10,37500,37700,37450,37700,941,94249.0,2499971.0
2016-05-11,37700,38250,37450,38200,1921,95499.0,2499971.0
2016-05-12,38200,38300,37100,37100,1333,92749.0,2499971.0
2016-05-13,37500,38200,37200,38000,2636,94999.0,2499971.0
2016-05-16,38200,38400,36600,37650,4848,94124.0,2499971.0
2016-05-17,38150,38150,37650,37750,1894,94374.0,2499971.0
2016-05-18,37750,38250,37650,37800,1053,94499.0,2499971.0
2016-05-19,38250,38300,37900,38150,2296,95374.0,2499971.0
2016-05-20,38450,38450,37850,38350,758,95874.0,2499971.0
2016-05-23,38500,38650,37700,38550,964,96374.0,2499971.0
2016-05-24,38350,38500,38350,38450,811,96124.0,2499971.0
2016-05-25,38650,38650,38050,38300,4071,95749.0,2499971.0
2016-05-26,38300,38650,38300,38550,2831,96374.0,2499971.0
2016-05-27,38550,38700,38300,38600,1314,96499.0,2499971.0
2016-05-30,38650,38750,38300,38600,817,96499.0,2499971.0
2016-05-31,38600,38650,38400,38650,1735,96624.0,2499971.0
2016-06-01,38350,38800,38350,38700,2187,96749.0,2499971.0
2016-06-02,38700,38750,38400,38700,1012,96749.0,2499971.0
2016-06-03,38700,38700,38000,38450,854,96124.0,2499971.0
2016-06-07,38100,39150,38100,38950,1331,97374.0,2499971.0
2016-06-08,38950,39350,38250,38300,2194,95749.0,2499971.0
2016-06-09,38950,39050,38250,39050,1327,97624.0,2499971.0
