LG유플러스(032640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-08,11900,12500,11750,12150,6370339,3368933.0,277278430.0
2006-06-09,12400,12950,12300,12950,3989878,3590756.0,277278430.0
2006-06-12,12850,13150,12650,13000,2941422,3604620.0,277278430.0
2006-06-13,12600,13200,12550,13100,2999427,3632347.0,277278430.0
2006-06-14,13200,13500,12950,13350,3552351,3701667.0,277278430.0
2006-06-15,13700,13950,13050,13050,4311015,3618484.0,277278430.0
2006-06-16,13400,13450,12600,12700,5741149,3521436.0,277278430.0
2006-06-19,12700,12900,11850,12050,6924755,3341205.0,277278430.0
2006-06-20,12000,12350,11900,12150,4610180,3368933.0,277278430.0
2006-06-21,12250,12400,12150,12250,3044118,3396661.0,277278430.0
2006-06-22,12500,12600,10450,10500,19295923,2911424.0,277278430.0
2006-06-23,10350,10600,9920,10100,11461649,2800512.0,277278430.0
2006-06-26,10150,10700,10100,10650,9250869,2953015.0,277278430.0
2006-06-27,10800,12100,10750,11500,9813717,3188702.0,277278430.0
2006-06-28,11200,11900,11200,11650,5138735,3230294.0,277278430.0
2006-06-29,11850,12250,11800,12050,4276164,3341205.0,277278430.0
2006-06-30,12500,12600,12200,12400,4170418,3438253.0,277278430.0
2006-07-03,12350,12400,11650,11800,4694613,3271885.0,277278430.0
2006-07-04,12000,12100,11400,11800,3203536,3271885.0,277278430.0
2006-07-05,11400,11700,11200,11250,3308063,3119382.0,277278430.0
2006-07-06,11200,11400,10950,11100,3150575,3077791.0,277278430.0
2006-07-07,11250,11300,10900,11000,3321916,3050063.0,277278430.0
2006-07-10,10850,11250,10600,11200,4355029,3105518.0,277278430.0
2006-07-11,11100,11150,10350,10350,7703317,2869832.0,277278430.0
2006-07-12,10300,10700,10200,10550,5228613,2925287.0,277278430.0
2006-07-13,10350,10400,9270,9610,10406985,2664646.0,277278430.0
2006-07-14,9110,9700,8290,9270,25404463,2570371.0,277278430.0
2006-07-18,8940,9750,8740,9280,11467560,2573144.0,277278430.0
2006-07-19,9420,9720,9250,9360,8878363,2595326.0,277278430.0
2006-07-20,9820,10350,9630,10300,9218884,2855968.0,277278430.0
2006-07-21,10100,10650,9980,10450,6278939,2897560.0,277278430.0
2006-07-24,10400,10600,10050,10100,3187360,2800512.0,277278430.0
2006-07-25,10300,10450,9700,9700,4358437,2689601.0,277278430.0
2006-07-26,9780,10200,9720,10000,4131219,2772784.0,277278430.0
2006-07-27,10150,10750,10100,10600,5960015,2939151.0,277278430.0
2006-07-28,10600,10950,10400,10600,3378958,2939151.0,277278430.0
2006-07-31,10900,11000,10300,10350,3682010,2869832.0,277278430.0
2006-08-01,10350,10650,10000,10550,4038287,2925287.0,277278430.0
2006-08-02,10500,11000,9810,10900,10792463,3022335.0,277278430.0
2006-08-03,10900,11000,10100,10250,6174143,2842104.0,277278430.0
2006-08-04,10250,10400,10150,10250,2942489,2842104.0,277278430.0
2006-08-07,10350,10450,9950,9950,4179513,2758920.0,277278430.0
2006-08-08,9600,10100,9600,9950,4131226,2758920.0,277278430.0
2006-08-09,9910,10050,9800,9940,3170229,2756148.0,277278430.0
2006-08-10,9940,10050,9690,9740,4473381,2700692.0,277278430.0
2006-08-11,9800,10250,9760,10000,5539380,2772784.0,277278430.0
2006-08-14,10100,10150,9910,10000,2288968,2772784.0,277278430.0
2006-08-16,10150,10150,9840,9850,5266468,2731193.0,277278430.0
2006-08-17,9910,10450,9880,10450,6292230,2897560.0,277278430.0
2006-08-18,10300,10350,10100,10100,3719083,2800512.0,277278430.0
2006-08-21,10250,10350,10100,10200,2274688,2828240.0,277278430.0
2006-08-22,10150,10200,9920,10050,3836105,2786648.0,277278430.0
2006-08-23,10000,10100,9970,10000,1592410,2772784.0,277278430.0
2006-08-24,10150,10400,10000,10050,3668179,2786648.0,277278430.0
2006-08-25,10100,10250,10050,10250,1662969,2842104.0,277278430.0
2006-08-28,10250,10450,10200,10300,2953104,2855968.0,277278430.0
2006-08-29,10400,10450,10200,10300,3669317,2855968.0,277278430.0
2006-08-30,10350,10800,10300,10700,6364623,2966879.0,277278430.0
2006-08-31,10850,11150,10800,10950,4461205,3036199.0,277278430.0
2006-09-01,11000,11150,10950,11100,2238745,3077791.0,277278430.0
2006-09-04,11300,11450,11150,11150,2235329,3091654.0,277278430.0
2006-09-05,11250,11600,11100,11600,3246950,3216430.0,277278430.0
2006-09-06,11600,11600,11300,11300,1960176,3133246.0,277278430.0
2006-09-07,11050,11950,11000,11800,4718975,3271885.0,277278430.0
2006-09-08,11950,12350,11900,12100,4114468,3355069.0,277278430.0
2006-09-11,12250,12300,11950,12050,1754538,3341205.0,277278430.0
2006-09-12,12100,12150,11600,11700,2355396,3244158.0,277278430.0
2006-09-13,11900,12100,11750,12000,2208829,3327341.0,277278430.0
2006-09-14,12150,12150,11850,12000,1787721,3327341.0,277278430.0
2006-09-15,11900,11950,11500,11850,2919089,3285749.0,277278430.0
2006-09-18,11800,11900,11700,11800,1697678,3271885.0,277278430.0
2006-09-19,11800,11850,11450,11500,1953666,3188702.0,277278430.0
2006-09-20,11450,11700,11300,11350,3341131,3147110.0,277278430.0
2006-09-21,11500,11900,11400,11850,4225979,3285749.0,277278430.0
2006-09-22,11750,11800,11200,11350,3969348,3147110.0,277278430.0
2006-09-25,11150,11250,10700,10750,4385229,2980743.0,277278430.0
2006-09-26,10850,10900,10450,10500,3879934,2911424.0,277278430.0
2006-09-27,10650,10850,10250,10650,6461541,2953015.0,277278430.0
2006-09-28,10700,10850,10550,10700,3273026,2966879.0,277278430.0
2006-09-29,10800,11250,10700,11050,4274683,3063927.0,277278430.0
2006-10-02,11150,11300,11000,11100,1808494,3077791.0,277278430.0
2006-10-04,10950,11200,10850,11000,1955731,3050063.0,277278430.0
2006-10-09,10900,11150,10100,10600,3408038,2939151.0,277278430.0
2006-10-10,10600,10950,10600,10850,2146373,3008471.0,277278430.0
2006-10-11,10650,11100,10600,11000,1848567,3050063.0,277278430.0
2006-10-12,11050,11200,10950,11000,1546248,3050063.0,277278430.0
2006-10-13,11200,11250,10900,10900,2137397,3022335.0,277278430.0
2006-10-16,11050,11050,10750,10800,1223738,2994607.0,277278430.0
2006-10-17,10850,10900,10450,10650,1705294,2953015.0,277278430.0
2006-10-18,10550,10750,10550,10700,1439336,2966879.0,277278430.0
2006-10-19,10750,11100,10650,10900,3074496,3022335.0,277278430.0
2006-10-20,11100,11450,11050,11400,3651335,3160974.0,277278430.0
2006-10-23,11500,11550,11350,11400,1743124,3160974.0,277278430.0
2006-10-24,11450,11650,10750,10800,5701112,2994607.0,277278430.0
2006-10-25,10850,10950,10700,10750,1309154,2980743.0,277278430.0
2006-10-26,10850,10950,10650,10750,1937610,2980743.0,277278430.0
2006-10-27,10800,10900,10700,10750,1238326,2980743.0,277278430.0
2006-10-30,10700,11000,10600,10800,1407545,2994607.0,277278430.0
2006-10-31,10950,11000,10750,10900,1177199,3022335.0,277278430.0
2006-11-01,10950,11000,10600,10900,2837604,3022335.0,277278430.0
2006-11-02,10750,10850,10450,10500,4118265,2911424.0,277278430.0
2006-11-03,10500,10600,10350,10550,3595046,2925287.0,277278430.0
2006-11-06,10500,10600,10450,10500,3295606,2911424.0,277278430.0
2006-11-07,10600,10650,10500,10550,1806925,2925287.0,277278430.0
2006-11-08,10600,10650,10550,10600,1702707,2939151.0,277278430.0
2006-11-09,10600,10700,10550,10600,2247736,2939151.0,277278430.0
2006-11-10,10650,10850,10600,10800,2947761,2994607.0,277278430.0
2006-11-13,10800,10850,10650,10700,1348798,2966879.0,277278430.0
2006-11-14,10750,10800,10600,10700,1388252,2966879.0,277278430.0
2006-11-15,10800,10850,10700,10700,1197960,2966879.0,277278430.0
2006-11-16,10800,11150,10750,11100,2962652,3077791.0,277278430.0
2006-11-17,11050,11100,10800,10850,1424834,3008471.0,277278430.0
2006-11-20,10950,10950,10600,10650,1594320,2953015.0,277278430.0
2006-11-21,10600,10800,10600,10700,1323372,2966879.0,277278430.0
2006-11-22,10700,10800,10600,10700,1425958,2966879.0,277278430.0
2006-11-23,10750,10800,10500,10550,1767043,2925287.0,277278430.0
2006-11-24,10550,10700,10500,10650,1643243,2953015.0,277278430.0
2006-11-27,10650,10950,10600,10950,2413481,3036199.0,277278430.0
2006-11-28,10750,11050,10750,10950,3431787,3036199.0,277278430.0
2006-11-29,11050,11100,10700,10800,2019370,2994607.0,277278430.0
2006-11-30,10850,11000,10750,10750,1791660,2980743.0,277278430.0
2006-12-01,10800,10850,10600,10650,1952683,2953015.0,277278430.0
2006-12-04,10650,10750,10600,10650,948603,2953015.0,277278430.0
2006-12-05,10750,10900,10700,10850,2045293,3008471.0,277278430.0
2006-12-06,10850,10950,10700,10750,1392700,2980743.0,277278430.0
2006-12-07,10800,11000,10750,10950,1874178,3036199.0,277278430.0
2006-12-08,11050,11200,10850,11000,3313186,3050063.0,277278430.0
2006-12-11,11100,11500,11050,11500,4555380,3188702.0,277278430.0
2006-12-12,11500,11500,10850,10850,3224678,3008471.0,277278430.0
2006-12-13,10800,10850,10600,10650,3041682,2953015.0,277278430.0
2006-12-14,10700,10800,10600,10700,2524783,2966879.0,277278430.0
2006-12-15,10750,10950,10700,10750,2342707,2980743.0,277278430.0
2006-12-18,10800,10950,10700,10750,2408163,2980743.0,277278430.0
2006-12-19,10800,10800,10550,10600,3395373,2939151.0,277278430.0
2006-12-20,10650,10700,10550,10600,2921999,2939151.0,277278430.0
2006-12-21,10550,10600,10350,10400,4175611,2883696.0,277278430.0
2006-12-22,10350,10450,9960,10000,5656269,2772784.0,277278430.0
2006-12-26,9810,9960,9550,9570,4088719,2653555.0,277278430.0
2006-12-27,9700,9830,9580,9590,2682964,2659100.0,277278430.0
2006-12-28,9610,9750,9530,9620,2179041,2667418.0,277278430.0
2007-01-02,9870,9870,9620,9620,2205430,2667418.0,277278430.0
2007-01-03,9670,9710,9450,9470,1856692,2625827.0,277278430.0
2007-01-04,9500,9630,9420,9600,2558554,2661873.0,277278430.0
2007-01-05,9740,9740,9390,9460,2018902,2623054.0,277278430.0
2007-01-08,9470,9650,9470,9650,1748424,2675737.0,277278430.0
2007-01-09,9750,10100,9700,10000,3297810,2772784.0,277278430.0
2007-01-10,10000,10050,9840,9960,1816917,2761693.0,277278430.0
2007-01-11,10000,10050,9950,9980,1248341,2767239.0,277278430.0
2007-01-12,10050,10150,9950,10000,2046422,2772784.0,277278430.0
2007-01-15,10100,10100,9980,10000,1232990,2772784.0,277278430.0
2007-01-16,9980,10000,9800,9800,830358,2717329.0,277278430.0
2007-01-17,9800,9870,9630,9660,1510470,2678510.0,277278430.0
2007-01-18,9620,9880,9620,9830,1537515,2725647.0,277278430.0
2007-01-19,9760,9830,9500,9500,1624776,2634145.0,277278430.0
2007-01-22,9400,9500,9070,9120,2490048,2528779.0,277278430.0
2007-01-23,9100,9190,9000,9150,1506104,2537098.0,277278430.0
2007-01-24,9170,9450,9150,9410,1484882,2609190.0,277278430.0
2007-01-25,9460,9630,9380,9440,1019267,2617508.0,277278430.0
2007-01-26,9310,9390,9210,9330,639519,2587008.0,277278430.0
2007-01-29,9330,9600,9330,9570,1149781,2653555.0,277278430.0
2007-01-30,9600,9670,9380,9550,2032342,2648009.0,277278430.0
2007-01-31,9630,9850,9510,9700,1809036,2689601.0,277278430.0
2007-02-01,9840,10250,9800,10200,3790507,2828240.0,277278430.0
2007-02-02,10350,10500,10350,10400,3003172,2883696.0,277278430.0
2007-02-05,10600,10650,10500,10600,2005447,2939151.0,277278430.0
2007-02-06,10600,11050,10500,10900,3191891,3022335.0,277278430.0
2007-02-07,10950,10950,10600,10650,1383888,2953015.0,277278430.0
2007-02-08,10800,11000,10800,11000,1838176,3050063.0,277278430.0
2007-02-09,11000,11250,10900,11100,3899841,3077791.0,277278430.0
2007-02-12,11100,11350,10900,11300,2635960,3133246.0,277278430.0
2007-02-13,11200,11400,11100,11200,1266457,3105518.0,277278430.0
2007-02-14,11250,11350,11050,11200,1029461,3105518.0,277278430.0
2007-02-15,11350,11350,11200,11300,1574970,3133246.0,277278430.0
2007-02-16,11300,11400,11300,11300,692134,3133246.0,277278430.0
2007-02-20,11350,11500,11300,11450,727741,3174838.0,277278430.0
2007-02-21,11450,11500,11300,11300,972544,3133246.0,277278430.0
2007-02-22,11300,11400,11200,11350,1320624,3147110.0,277278430.0
2007-02-23,11350,11450,11050,11150,1163079,3091654.0,277278430.0
2007-02-26,11150,11200,10900,10950,1077775,3036199.0,277278430.0
2007-02-27,11050,11550,11050,11450,2448505,3174838.0,277278430.0
2007-02-28,11000,11450,10750,11450,4051778,3174838.0,277278430.0
2007-03-02,11500,11750,11450,11700,2377853,3244158.0,277278430.0
2007-03-05,11550,11600,11150,11300,1726994,3133246.0,277278430.0
2007-03-06,11150,11250,10700,10700,3153478,2966879.0,277278430.0
2007-03-07,10950,11000,10700,10800,1268264,2994607.0,277278430.0
2007-03-08,10800,11050,10800,11000,2008366,3050063.0,277278430.0
2007-03-09,11050,11100,10800,10800,1551984,2994607.0,277278430.0
2007-03-12,10900,11100,10850,10900,1050192,3022335.0,277278430.0
2007-03-13,10950,11000,10850,11000,753248,3050063.0,277278430.0
2007-03-14,10750,11050,10750,10950,943099,3036199.0,277278430.0
2007-03-15,11100,11200,10950,11050,1497815,3063927.0,277278430.0
2007-03-16,11100,11100,10700,10750,1695221,2980743.0,277278430.0
2007-03-19,10700,10800,10600,10750,1188949,2980743.0,277278430.0
2007-03-20,10800,10950,10750,10850,803741,3008471.0,277278430.0
2007-03-21,10950,11050,10900,11050,997035,3063927.0,277278430.0
2007-03-22,11200,11300,11000,11050,1635908,3063927.0,277278430.0
2007-03-23,11050,11150,10850,10900,986872,3022335.0,277278430.0
2007-03-26,10850,11100,10850,10900,960821,3022335.0,277278430.0
2007-03-27,10900,10950,10750,10800,3098761,2994607.0,277278430.0
2007-03-28,10850,10900,10700,10700,986753,2966879.0,277278430.0
2007-03-29,10700,10850,10650,10750,722660,2980743.0,277278430.0
2007-03-30,10750,10850,10650,10700,691370,2966879.0,277278430.0
2007-04-02,10650,10700,10600,10650,687588,2953015.0,277278430.0
2007-04-03,10650,10700,10550,10550,1896820,2925287.0,277278430.0
2007-04-04,10600,10650,10250,10250,2689163,2842104.0,277278430.0
2007-04-05,10250,10300,10000,10050,1809909,2786648.0,277278430.0
2007-04-06,10250,10250,10100,10100,1159939,2800512.0,277278430.0
2007-04-09,10100,10250,10000,10050,1104212,2786648.0,277278430.0
2007-04-10,10050,10200,9950,10200,1512153,2828240.0,277278430.0
2007-04-11,10150,10200,9930,9930,3017137,2753375.0,277278430.0
2007-04-12,9880,10050,9880,9930,1635177,2753375.0,277278430.0
2007-04-13,9960,9980,9780,9780,2309921,2711783.0,277278430.0
2007-04-16,9780,10000,9780,9920,1913798,2750602.0,277278430.0
2007-04-17,10000,10300,9990,10050,3279061,2786648.0,277278430.0
2007-04-18,10100,10200,9960,9980,1428763,2767239.0,277278430.0
2007-04-19,9990,10200,9900,10000,1859056,2772784.0,277278430.0
2007-04-20,10050,10250,10000,10150,1420027,2814376.0,277278430.0
2007-04-23,10250,10300,10050,10050,1240230,2786648.0,277278430.0
2007-04-24,10000,10050,9890,9920,1336551,2750602.0,277278430.0
2007-04-25,9850,9900,9600,9690,2355902,2686828.0,277278430.0
2007-04-26,9660,9840,9660,9760,1254579,2706237.0,277278430.0
2007-04-27,9900,9960,9750,9750,1979043,2703465.0,277278430.0
2007-04-30,9660,9840,9660,9800,602028,2717329.0,277278430.0
2007-05-02,9800,9840,9470,9810,1902394,2720101.0,277278430.0
2007-05-03,9820,9830,9550,9570,2229450,2653555.0,277278430.0
2007-05-04,9640,9690,9580,9630,895724,2670191.0,277278430.0
2007-05-07,9620,9640,9450,9450,1948143,2620281.0,277278430.0
2007-05-08,9440,9450,9180,9230,2252036,2559280.0,277278430.0
2007-05-09,9250,9470,9250,9400,1493102,2606417.0,277278430.0
2007-05-10,9430,9640,9430,9520,1516622,2639691.0,277278430.0
2007-05-11,9500,9580,9400,9420,2680513,2611963.0,277278430.0
2007-05-14,9480,9480,9020,9100,3563801,2523234.0,277278430.0
2007-05-15,9180,9250,9050,9170,1662423,2542643.0,277278430.0
2007-05-16,9200,9480,9190,9400,3611740,2606417.0,277278430.0
2007-05-17,9490,9600,9300,9600,2517096,2661873.0,277278430.0
2007-05-18,9780,9850,9710,9840,3167485,2728420.0,277278430.0
2007-05-21,9820,9870,9750,9760,1462398,2706237.0,277278430.0
2007-05-22,9800,9820,9520,9520,2168354,2639691.0,277278430.0
2007-05-23,9530,9700,9500,9540,1337466,2645236.0,277278430.0
2007-05-25,9400,9460,9280,9360,2132526,2595326.0,277278430.0
2007-05-28,9360,9380,9280,9280,1301535,2573144.0,277278430.0
2007-05-29,9430,9450,9360,9400,879988,2606417.0,277278430.0
2007-05-30,9480,9670,9410,9670,1916116,2681282.0,277278430.0
2007-05-31,9800,10400,9770,10250,4427647,2842104.0,277278430.0
2007-06-01,10350,10450,10000,10050,4208286,2786648.0,277278430.0
2007-06-04,10100,10300,9920,10250,2575152,2842104.0,277278430.0
2007-06-05,10300,10400,10100,10100,2154932,2800512.0,277278430.0
2007-06-07,10050,10100,9910,9910,2331226,2747829.0,277278430.0
2007-06-08,9900,10100,9810,9820,1680479,2722874.0,277278430.0
2007-06-11,9860,9970,9720,9810,2058182,2720101.0,277278430.0
2007-06-12,9900,9920,9750,9830,840921,2725647.0,277278430.0
2007-06-13,9830,10400,9750,10400,3848038,2883696.0,277278430.0
2007-06-14,10550,10700,10050,10550,3819014,2925287.0,277278430.0
2007-06-15,10900,12100,10900,12100,19303173,3355069.0,277278430.0
2007-06-18,12200,12200,11150,11450,13670530,3174838.0,277278430.0
2007-06-19,11550,11550,11000,11200,7334459,3105518.0,277278430.0
2007-06-20,11600,11650,10750,10850,6522166,3008471.0,277278430.0
2007-06-21,10750,11100,10700,10950,2324943,3036199.0,277278430.0
2007-06-22,11000,11050,10450,10700,3168916,2966879.0,277278430.0
2007-06-25,10700,11100,10650,10700,2584341,2966879.0,277278430.0
2007-06-26,10850,10900,10150,10250,2510934,2842104.0,277278430.0
2007-06-27,10250,10550,10150,10300,1447511,2855968.0,277278430.0
2007-06-28,10450,10550,10250,10350,1159350,2869832.0,277278430.0
2007-06-29,10400,10600,10250,10250,1718786,2842104.0,277278430.0
2007-07-02,10250,10350,10000,10200,1661978,2828240.0,277278430.0
2007-07-03,10350,10400,10200,10300,2404887,2855968.0,277278430.0
2007-07-04,10400,10450,10150,10350,2980783,2869832.0,277278430.0
2007-07-05,10600,11350,10600,10950,8633504,3036199.0,277278430.0
2007-07-06,11050,11350,10900,10900,2659368,3022335.0,277278430.0
2007-07-09,11100,11700,11050,11300,4726182,3133246.0,277278430.0
2007-07-10,11650,11750,11250,11250,3808234,3119382.0,277278430.0
2007-07-11,11200,11350,10800,10950,2100318,3036199.0,277278430.0
2007-07-12,11050,11100,10850,10950,1593888,3036199.0,277278430.0
2007-07-13,11150,11200,10850,10950,2037746,3036199.0,277278430.0
2007-07-16,11050,11300,10800,11050,2902568,3063927.0,277278430.0
2007-07-18,11200,11450,11100,11100,2125972,3077791.0,277278430.0
2007-07-19,11150,11300,11050,11200,1593704,3105518.0,277278430.0
2007-07-20,11300,11350,11100,11200,1920942,3105518.0,277278430.0
2007-07-23,11100,11150,11000,11100,1971948,3077791.0,277278430.0
2007-07-24,11050,11050,10450,10500,3814548,2911424.0,277278430.0
2007-07-25,10350,10700,10300,10600,1966167,2939151.0,277278430.0
2007-07-26,10600,10650,10450,10450,1828492,2897560.0,277278430.0
2007-07-27,10300,10500,10000,10050,3514910,2786648.0,277278430.0
2007-07-30,10050,10150,9850,9920,1943183,2750602.0,277278430.0
2007-07-31,10100,10250,10000,10050,1299292,2786648.0,277278430.0
2007-08-01,9990,10050,9800,9800,1474144,2717329.0,277278430.0
2007-08-02,9860,9940,9620,9750,1792459,2703465.0,277278430.0
2007-08-03,9850,10200,9850,10050,1626706,2786648.0,277278430.0
2007-08-06,9870,9980,9850,9900,684353,2745056.0,277278430.0
2007-08-07,10100,10100,9910,10050,944816,2786648.0,277278430.0
2007-08-08,10100,10100,9960,10050,878298,2786648.0,277278430.0
2007-08-09,10150,10150,9980,10050,1243532,2786648.0,277278430.0
2007-08-10,9870,9870,9600,9630,1641861,2670191.0,277278430.0
2007-08-13,9650,9750,9550,9620,934959,2667418.0,277278430.0
2007-08-14,9610,9770,9520,9550,901824,2648009.0,277278430.0
2007-08-16,9160,9270,8960,9040,1998075,2506597.0,277278430.0
2007-08-17,9000,9140,8650,8660,1531338,2401231.0,277278430.0
2007-08-20,8850,9170,8850,9170,980739,2542643.0,277278430.0
2007-08-21,9110,9540,9040,9480,1507053,2628600.0,277278430.0
2007-08-22,9350,9500,9310,9470,720142,2625827.0,277278430.0
2007-08-23,9600,9630,9330,9340,915473,2589781.0,277278430.0
2007-08-24,9360,9460,9360,9360,668587,2595326.0,277278430.0
2007-08-27,9460,9530,9310,9320,578422,2584235.0,277278430.0
2007-08-28,9350,9460,9320,9450,603431,2620281.0,277278430.0
2007-08-29,9210,9500,9110,9500,832621,2634145.0,277278430.0
2007-08-30,9600,9730,9400,9400,968407,2606417.0,277278430.0
2007-08-31,9450,9550,9380,9550,1065450,2648009.0,277278430.0
2007-09-03,9710,9810,9600,9650,1676986,2675737.0,277278430.0
2007-09-04,9700,10050,9690,10000,2222509,2772784.0,277278430.0
2007-09-05,10050,10050,9750,9750,1057089,2703465.0,277278430.0
2007-09-06,9680,9740,9560,9650,580868,2675737.0,277278430.0
2007-09-07,9620,9780,9570,9580,636135,2656327.0,277278430.0
2007-09-10,9400,9440,9200,9220,781513,2556507.0,277278430.0
2007-09-11,9250,9320,9200,9240,994364,2562053.0,277278430.0
2007-09-12,9300,9370,8870,9000,1506647,2495506.0,277278430.0
2007-09-13,8900,8990,8780,8950,1222386,2481642.0,277278430.0
2007-09-14,8950,9030,8840,8950,1229525,2481642.0,277278430.0
2007-09-17,8930,9020,8880,8950,992992,2481642.0,277278430.0
2007-09-18,8920,8950,8870,8880,659388,2462232.0,277278430.0
2007-09-19,9040,9080,8980,9030,946961,2503824.0,277278430.0
2007-09-20,9030,9040,8780,8900,1634326,2467778.0,277278430.0
2007-09-21,8940,9150,8850,9150,794410,2537098.0,277278430.0
2007-09-27,9190,9310,9190,9210,760059,2553734.0,277278430.0
