신세계인터내셔날(031430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-18,155000,157500,153000,154500,25809,1103130.0,7140000.0
2018-05-21,156500,161000,153000,158000,40464,1128120.0,7140000.0
2018-05-23,160000,167500,156000,166500,51987,1188810.0,7140000.0
2018-05-24,170000,178000,165500,167000,99719,1192380.0,7140000.0
2018-05-25,167500,169000,161500,163000,32712,1163820.0,7140000.0
2018-05-28,163000,168000,161000,163500,28199,1167390.0,7140000.0
2018-05-29,163500,168000,160000,166500,33870,1188810.0,7140000.0
2018-05-30,167000,171000,163000,169000,30659,1206660.0,7140000.0
2018-05-31,169000,174000,167500,170000,34585,1213800.0,7140000.0
2018-06-01,171000,177000,167000,169500,40462,1210230.0,7140000.0
2018-06-04,174500,182500,173000,179500,52359,1281630.0,7140000.0
2018-06-05,179500,179500,174000,175500,34762,1253070.0,7140000.0
2018-06-07,179500,180000,169000,175500,41855,1253070.0,7140000.0
2018-06-08,177000,177000,168000,170000,58664,1213800.0,7140000.0
2018-06-11,170500,174500,168500,169000,42874,1206660.0,7140000.0
2018-06-12,169000,177000,169000,177000,60920,1263780.0,7140000.0
2018-06-14,175500,180000,171000,177000,39211,1263780.0,7140000.0
2018-06-15,180000,180000,168500,170000,28440,1213800.0,7140000.0
2018-06-18,168500,174500,160000,161000,48608,1149540.0,7140000.0
2018-06-19,164000,172000,162000,164000,64014,1170960.0,7140000.0
2018-06-20,166000,177500,162500,176000,82427,1256640.0,7140000.0
2018-06-21,180000,204000,178000,195500,241897,1395870.0,7140000.0
2018-06-22,197000,199500,190500,197500,81925,1410150.0,7140000.0
2018-06-25,204500,217000,184500,192000,145787,1370880.0,7140000.0
2018-06-26,191500,200000,181000,196000,82977,1399440.0,7140000.0
2018-06-27,201000,206000,192500,194500,68857,1388730.0,7140000.0
2018-06-28,195000,198500,193000,194500,28953,1388730.0,7140000.0
2018-06-29,196000,206500,192500,203000,66769,1449420.0,7140000.0
2018-07-02,207500,222000,206000,214000,123854,1527960.0,7140000.0
2018-07-03,216500,224000,196000,203000,174130,1449420.0,7140000.0
2018-07-04,203000,203000,189000,202000,120285,1442280.0,7140000.0
2018-07-05,202000,206500,197000,201500,57799,1438710.0,7140000.0
2018-07-06,201500,205000,192000,198000,92929,1413720.0,7140000.0
2018-07-09,195500,198000,174500,175500,241401,1253070.0,7140000.0
2018-07-10,178500,189500,177500,183500,109625,1310190.0,7140000.0
2018-07-11,182000,183500,175500,176500,66401,1260210.0,7140000.0
2018-07-12,176500,184500,176000,184000,58466,1313760.0,7140000.0
2018-07-13,184000,197500,184000,194000,95438,1385160.0,7140000.0
2018-07-16,196000,201000,186000,188000,66948,1342320.0,7140000.0
2018-07-17,188000,192500,180000,180000,69801,1285200.0,7140000.0
2018-07-18,180500,184000,170000,174500,115483,1245930.0,7140000.0
2018-07-19,173000,179000,167500,174500,106205,1245930.0,7140000.0
2018-07-20,173500,184500,173500,179500,80822,1281630.0,7140000.0
2018-07-23,180000,180500,172500,173500,40123,1238790.0,7140000.0
2018-07-24,172500,183500,172500,182500,56134,1303050.0,7140000.0
2018-07-25,181000,190500,180000,185000,69132,1320900.0,7140000.0
2018-07-26,194000,194000,176000,179000,327404,1278060.0,7140000.0
2018-07-27,182000,191000,180500,183500,102719,1310190.0,7140000.0
2018-07-30,187500,189000,177000,179500,55084,1281630.0,7140000.0
2018-07-31,178500,179000,167500,172500,113318,1231650.0,7140000.0
2018-08-01,171000,180000,168000,179500,105629,1281630.0,7140000.0
2018-08-02,179000,187000,176500,182000,88137,1299480.0,7140000.0
2018-08-03,185000,185000,179500,184500,29797,1317330.0,7140000.0
2018-08-06,183000,186500,177500,178000,29560,1270920.0,7140000.0
2018-08-07,179000,179000,166500,169500,131094,1210230.0,7140000.0
2018-08-08,170500,174500,169500,172500,40943,1231650.0,7140000.0
2018-08-09,174000,176000,171000,174000,39750,1242360.0,7140000.0
2018-08-10,175500,176000,162000,164500,112323,1174530.0,7140000.0
2018-08-13,164000,164000,155500,160000,106724,1142400.0,7140000.0
2018-08-14,159000,168500,159000,168000,51361,1199520.0,7140000.0
2018-08-16,164000,176500,162000,176000,77597,1256640.0,7140000.0
2018-08-17,181000,185500,178500,183000,93616,1306620.0,7140000.0
2018-08-20,185000,185000,172500,176500,95870,1260210.0,7140000.0
2018-08-21,178000,186000,175500,182500,60638,1303050.0,7140000.0
2018-08-22,186000,193000,182000,186000,81992,1328040.0,7140000.0
2018-08-23,187000,194000,185500,190500,79597,1360170.0,7140000.0
2018-08-24,191500,197500,187500,196000,52826,1399440.0,7140000.0
2018-08-27,198000,205500,195500,205500,78585,1467270.0,7140000.0
2018-08-28,205500,206500,195000,203000,65367,1449420.0,7140000.0
2018-08-29,201500,206500,198500,203000,38280,1449420.0,7140000.0
2018-08-30,204500,207500,196000,201000,49307,1435140.0,7140000.0
2018-08-31,199000,202500,197500,202000,35137,1442280.0,7140000.0
2018-09-03,202500,202500,192500,199500,58966,1424430.0,7140000.0
2018-09-04,197000,207500,194000,205000,58505,1463700.0,7140000.0
2018-09-05,203000,207500,198500,201500,40938,1438710.0,7140000.0
2018-09-06,201500,202500,197000,201000,36666,1435140.0,7140000.0
2018-09-07,200500,203500,197000,202500,33199,1445850.0,7140000.0
2018-09-10,197500,204000,194000,202000,48787,1442280.0,7140000.0
2018-09-11,204000,218500,199000,217000,63056,1549380.0,7140000.0
2018-09-12,217000,221000,212500,216500,48241,1545810.0,7140000.0
2018-09-13,217000,221500,212000,218000,37454,1556520.0,7140000.0
2018-09-14,221000,221500,215500,217500,26684,1552950.0,7140000.0
2018-09-17,216500,217000,210000,214000,23165,1527960.0,7140000.0
2018-09-18,213000,221000,210000,217500,33056,1552950.0,7140000.0
2018-09-19,217500,227500,217500,225000,37441,1606500.0,7140000.0
2018-09-20,225000,228500,222500,225500,36807,1610070.0,7140000.0
2018-09-21,225500,240000,223000,235500,117870,1681470.0,7140000.0
2018-09-27,238500,244500,230000,231500,64416,1652910.0,7140000.0
2018-09-28,231500,231500,219500,228000,113808,1627920.0,7140000.0
2018-10-01,232500,233500,221000,229000,61534,1635060.0,7140000.0
2018-10-02,229000,229500,212500,221500,99266,1581510.0,7140000.0
2018-10-04,220000,220000,198500,210000,150096,1499400.0,7140000.0
2018-10-05,207500,209500,200000,203500,56018,1452990.0,7140000.0
2018-10-08,202000,205500,198000,198000,48469,1413720.0,7140000.0
2018-10-10,198000,199000,185500,187000,93352,1335180.0,7140000.0
2018-10-11,177000,186000,175000,183000,75597,1306620.0,7140000.0
2018-10-12,186000,189000,182000,187500,59314,1338750.0,7140000.0
2018-10-15,179500,188000,179500,181000,45644,1292340.0,7140000.0
2018-10-16,183500,189500,180500,181000,46882,1292340.0,7140000.0
2018-10-17,185000,185500,176500,179500,59186,1281630.0,7140000.0
2018-10-18,181000,187000,178000,182000,44380,1299480.0,7140000.0
2018-10-19,180000,180000,167500,176500,109251,1260210.0,7140000.0
2018-10-22,177000,182000,174500,178000,45232,1270920.0,7140000.0
2018-10-23,178000,181000,162500,163500,121196,1167390.0,7140000.0
2018-10-24,164500,171000,162000,163000,77842,1163820.0,7140000.0
2018-10-25,157000,162000,152500,157500,69115,1124550.0,7140000.0
2018-10-26,159500,160000,145000,150500,110643,1074570.0,7140000.0
2018-10-29,149500,152000,139000,140000,85653,999600.0,7140000.0
2018-10-30,138500,150000,134000,148500,85431,1060290.0,7140000.0
2018-10-31,148500,151500,144500,147500,37008,1053150.0,7140000.0
2018-11-01,150000,164000,149000,155500,82926,1110270.0,7140000.0
2018-11-02,157500,165000,157000,163000,76898,1163820.0,7140000.0
2018-11-05,164000,164000,152500,153000,61421,1092420.0,7140000.0
2018-11-06,154500,154500,146500,148500,112208,1060290.0,7140000.0
2018-11-07,150000,157000,146000,150500,87796,1074570.0,7140000.0
2018-11-08,156000,161500,154000,160500,83821,1145970.0,7140000.0
2018-11-09,160500,160500,141500,153500,177908,1095990.0,7140000.0
2018-11-12,148000,151500,144000,147000,63156,1049580.0,7140000.0
2018-11-13,142000,151500,140500,151000,61067,1078140.0,7140000.0
2018-11-14,150500,153500,146500,148000,30456,1056720.0,7140000.0
2018-11-15,153000,178000,152500,172000,233440,1228080.0,7140000.0
2018-11-16,172000,177000,167000,169000,83790,1206660.0,7140000.0
2018-11-19,170500,180000,170000,177000,85906,1263780.0,7140000.0
2018-11-20,173000,179000,173000,174000,42635,1242360.0,7140000.0
2018-11-21,173000,186000,167000,185000,97981,1320900.0,7140000.0
2018-11-22,184000,190000,176500,178500,99365,1274490.0,7140000.0
2018-11-23,180000,193000,176000,181500,101213,1295910.0,7140000.0
2018-11-26,182000,187000,180500,187000,42866,1335180.0,7140000.0
2018-11-27,187000,189500,180000,183000,62449,1306620.0,7140000.0
2018-11-28,183000,183500,174000,175500,56548,1253070.0,7140000.0
2018-11-29,178000,181000,170000,170000,71199,1213800.0,7140000.0
2018-11-30,170500,177500,170000,174000,60315,1242360.0,7140000.0
2018-12-03,175000,178500,172000,172500,42430,1231650.0,7140000.0
2018-12-04,175500,183000,175000,182000,88865,1299480.0,7140000.0
2018-12-05,176500,182500,176500,181000,34523,1292340.0,7140000.0
2018-12-06,181000,181500,170500,171500,50465,1224510.0,7140000.0
2018-12-07,174500,175500,169000,170500,27896,1217370.0,7140000.0
2018-12-10,165500,173000,164000,169000,51747,1206660.0,7140000.0
2018-12-11,169500,171500,166000,170500,23714,1217370.0,7140000.0
2018-12-12,172500,184000,172000,183000,97494,1306620.0,7140000.0
2018-12-13,183500,197500,181000,196000,98267,1399440.0,7140000.0
2018-12-14,197000,197000,186500,187000,51909,1335180.0,7140000.0
2018-12-17,188000,198000,184500,195000,50999,1392300.0,7140000.0
2018-12-18,192500,200000,189500,191500,38081,1367310.0,7140000.0
2018-12-19,193000,193500,187000,188000,33659,1342320.0,7140000.0
2018-12-20,187500,194000,183000,191000,40794,1363740.0,7140000.0
2018-12-21,189500,192500,185500,187500,33433,1338750.0,7140000.0
2018-12-24,185500,186000,175000,180500,70617,1288770.0,7140000.0
2018-12-26,176000,182500,175000,178500,45179,1274490.0,7140000.0
2018-12-27,182500,192500,181500,189000,51751,1349460.0,7140000.0
2018-12-28,191500,198500,191500,194500,40100,1388730.0,7140000.0
2019-01-02,196000,196000,178000,178000,65304,1270920.0,7140000.0
2019-01-03,179500,182500,173000,175500,49561,1253070.0,7140000.0
2019-01-04,173500,182500,165500,180500,93292,1288770.0,7140000.0
2019-01-07,182500,185000,175000,176500,48487,1260210.0,7140000.0
2019-01-08,176500,180000,171000,174000,37214,1242360.0,7140000.0
2019-01-09,174000,180000,171000,174000,39921,1242360.0,7140000.0
2019-01-10,176000,178000,172000,172500,29264,1231650.0,7140000.0
2019-01-11,172000,177000,171000,174000,30454,1242360.0,7140000.0
2019-01-14,173000,188000,173000,181500,69836,1295910.0,7140000.0
2019-01-15,182500,188000,179000,185000,45534,1320900.0,7140000.0
2019-01-16,186000,186000,180500,182500,28676,1303050.0,7140000.0
2019-01-17,182500,183500,172000,172500,64276,1231650.0,7140000.0
2019-01-18,173500,176000,171500,172000,40162,1228080.0,7140000.0
2019-01-21,174500,184000,173500,177500,70374,1267350.0,7140000.0
2019-01-22,180500,195500,180000,191500,140572,1367310.0,7140000.0
2019-01-23,193000,208500,190000,208000,139199,1485120.0,7140000.0
2019-01-24,210000,210000,201000,206000,68490,1470840.0,7140000.0
2019-01-25,204500,211000,202500,206000,54421,1470840.0,7140000.0
2019-01-28,206000,208500,199500,205500,36258,1467270.0,7140000.0
2019-01-29,203500,208000,201000,207500,19740,1481550.0,7140000.0
2019-01-30,208500,208500,203500,205500,27262,1467270.0,7140000.0
2019-01-31,204500,217000,199000,216000,103814,1542240.0,7140000.0
2019-02-01,216500,216500,210000,213500,31875,1524390.0,7140000.0
2019-02-07,214000,217500,208500,211000,26797,1506540.0,7140000.0
2019-02-08,210500,214000,207000,210000,26677,1499400.0,7140000.0
2019-02-11,213000,213000,206000,210000,25699,1499400.0,7140000.0
2019-02-12,208000,210000,200500,203000,54763,1449420.0,7140000.0
2019-02-13,204500,206000,200000,205000,43600,1463700.0,7140000.0
2019-02-14,205000,209000,201500,201500,25350,1438710.0,7140000.0
2019-02-15,203000,209500,200500,206500,45176,1474410.0,7140000.0
2019-02-18,208000,210000,202500,208500,51027,1488690.0,7140000.0
2019-02-19,213000,227000,213000,219500,107345,1567230.0,7140000.0
2019-02-20,220500,226500,217000,217500,50303,1552950.0,7140000.0
2019-02-21,218000,223000,213500,221500,30810,1581510.0,7140000.0
2019-02-22,221500,221500,214500,216500,18440,1545810.0,7140000.0
2019-02-25,218500,230500,216500,228500,56948,1631490.0,7140000.0
2019-02-26,227000,233000,224500,230500,34741,1645770.0,7140000.0
2019-02-27,229000,229500,223500,227000,54470,1620780.0,7140000.0
2019-02-28,227000,237500,225500,227000,53181,1620780.0,7140000.0
2019-03-04,233000,239500,227500,229000,44531,1635060.0,7140000.0
2019-03-05,231000,248500,231000,241500,70744,1724310.0,7140000.0
2019-03-06,243500,255000,241500,248500,62105,1774290.0,7140000.0
2019-03-07,259500,273500,257500,270000,107937,1927800.0,7140000.0
2019-03-08,266500,271500,257500,262500,63280,1874250.0,7140000.0
2019-03-11,263500,277500,259500,277500,64358,1981350.0,7140000.0
2019-03-12,277000,278000,267500,275000,58614,1963500.0,7140000.0
2019-03-13,273500,283500,272000,276500,36882,1974210.0,7140000.0
2019-03-14,281000,287000,278000,281500,40124,2009910.0,7140000.0
2019-03-15,283500,291500,277000,291500,35737,2081310.0,7140000.0
2019-03-18,295000,303500,289500,298000,64229,2127720.0,7140000.0
2019-03-19,299000,312500,295000,303000,38766,2163420.0,7140000.0
2019-03-20,305000,319500,304000,316000,49294,2256240.0,7140000.0
2019-03-21,316000,317500,288500,298500,134769,2131290.0,7140000.0
2019-03-22,297500,306500,292000,302000,54022,2156280.0,7140000.0
2019-03-25,294500,301000,291000,291000,41668,2077740.0,7140000.0
2019-03-26,291000,302500,291000,300500,41865,2145570.0,7140000.0
2019-03-27,301500,307000,299500,305000,29213,2177700.0,7140000.0
2019-03-28,305000,308000,298500,301500,22706,2152710.0,7140000.0
2019-03-29,303500,305000,294500,299500,36644,2138430.0,7140000.0
2019-04-01,299500,304000,292500,299500,53811,2138430.0,7140000.0
2019-04-02,300000,309500,296000,302000,47709,2156280.0,7140000.0
2019-04-03,303000,305000,291500,296500,47536,2117010.0,7140000.0
2019-04-04,295500,296500,283500,289000,69425,2063460.0,7140000.0
2019-04-05,289500,304500,289500,297500,54533,2124150.0,7140000.0
2019-04-08,296000,310500,296000,309500,46507,2209830.0,7140000.0
2019-04-09,312000,313500,301000,308000,34320,2199120.0,7140000.0
2019-04-10,312000,327500,310000,327500,58665,2338350.0,7140000.0
2019-04-11,329500,330500,317500,326000,35258,2327640.0,7140000.0
2019-04-12,327500,334500,323000,330000,26454,2356200.0,7140000.0
2019-04-15,337500,338000,323000,326000,30450,2327640.0,7140000.0
2019-04-16,329000,333000,323000,327000,17269,2334780.0,7140000.0
2019-04-17,325500,327000,311500,317000,78151,2263380.0,7140000.0
2019-04-18,315500,316500,301000,310000,87688,2213400.0,7140000.0
2019-04-19,312500,319500,311000,311500,34567,2224110.0,7140000.0
2019-04-22,314000,315000,305000,310500,27645,2216970.0,7140000.0
2019-04-23,310500,313000,305000,312500,26261,2231250.0,7140000.0
2019-04-24,313000,321000,310500,314500,34398,2245530.0,7140000.0
2019-04-25,315000,315000,306000,309000,38567,2206260.0,7140000.0
2019-04-26,309000,310000,297000,298500,58953,2131290.0,7140000.0
2019-04-29,302500,306500,300000,304500,36166,2174130.0,7140000.0
2019-04-30,307500,313500,306500,313500,33896,2238390.0,7140000.0
2019-05-02,313500,315500,301000,304500,45849,2174130.0,7140000.0
2019-05-03,305000,308000,300500,301000,30372,2149140.0,7140000.0
2019-05-07,295500,303000,292000,301000,50273,2149140.0,7140000.0
2019-05-08,298000,305500,296000,300500,28448,2145570.0,7140000.0
2019-05-09,301000,302500,290500,292000,36224,2084880.0,7140000.0
2019-05-10,294000,320500,289500,306000,85306,2184840.0,7140000.0
2019-05-13,312000,315000,284000,287000,95493,2049180.0,7140000.0
2019-05-14,277500,295500,275500,295500,60091,2109870.0,7140000.0
2019-05-15,296500,300500,290000,295000,34194,2106300.0,7140000.0
2019-05-16,292500,299000,284000,292500,44628,2088450.0,7140000.0
2019-05-17,295500,299500,287000,292500,33485,2088450.0,7140000.0
2019-05-20,295000,312000,295000,301500,51852,2152710.0,7140000.0
2019-05-21,299500,304000,293000,301500,36077,2152710.0,7140000.0
2019-05-22,306000,311000,296000,297000,42825,2120580.0,7140000.0
2019-05-23,297000,297500,276000,282000,85909,2013480.0,7140000.0
2019-05-24,281000,282500,273000,276000,36629,1970640.0,7140000.0
2019-05-27,270500,283500,268500,279000,26401,1992060.0,7140000.0
2019-05-28,283000,283500,278500,280500,16294,2002770.0,7140000.0
2019-05-29,282000,288500,278500,283000,27375,2020620.0,7140000.0
2019-05-30,282500,284000,260500,270500,99863,1931370.0,7140000.0
2019-05-31,267000,273500,267000,267000,39863,1906380.0,7140000.0
2019-06-03,261500,268000,258500,266500,47312,1902810.0,7140000.0
2019-06-04,266500,267500,251000,255000,111452,1820700.0,7140000.0
2019-06-05,256500,256500,244000,247500,130450,1767150.0,7140000.0
2019-06-07,250000,252000,247000,247500,48718,1767150.0,7140000.0
2019-06-10,249500,250000,238000,243000,99949,1735020.0,7140000.0
2019-06-11,243000,250500,242000,242000,62570,1727880.0,7140000.0
2019-06-12,242500,247000,240000,241000,73692,1720740.0,7140000.0
2019-06-13,242500,242500,226500,229000,268447,1635060.0,7140000.0
2019-06-14,228000,228000,213500,213500,213830,1524390.0,7140000.0
2019-06-17,214500,220000,212500,212500,61190,1517250.0,7140000.0
2019-06-18,213500,216500,213000,213000,51035,1520820.0,7140000.0
2019-06-19,214500,221000,214500,218000,72109,1556520.0,7140000.0
2019-06-20,219500,220000,215000,215500,35316,1538670.0,7140000.0
2019-06-21,217000,217000,206000,211000,64899,1506540.0,7140000.0
2019-06-24,209500,213500,207000,208500,36698,1488690.0,7140000.0
2019-06-25,208500,209500,199500,201000,73509,1435140.0,7140000.0
2019-06-26,201000,203500,197000,197000,40640,1406580.0,7140000.0
2019-06-27,197500,210000,197000,208000,83719,1485120.0,7140000.0
2019-06-28,209500,221000,208500,213000,182477,1520820.0,7140000.0
2019-07-01,215000,221500,212000,215000,66321,1535100.0,7140000.0
2019-07-02,217500,217500,200000,202000,79870,1442280.0,7140000.0
2019-07-03,202000,205500,200000,202000,24516,1442280.0,7140000.0
2019-07-04,202000,206500,197000,201500,32226,1438710.0,7140000.0
2019-07-05,200000,205000,199500,200500,24499,1431570.0,7140000.0
2019-07-08,200500,201000,192500,198500,40812,1417290.0,7140000.0
2019-07-09,195000,199000,184000,184500,69439,1317330.0,7140000.0
2019-07-10,185000,193000,185000,190000,35699,1356600.0,7140000.0
2019-07-11,189500,193500,186000,188000,22612,1342320.0,7140000.0
2019-07-12,189000,195000,188500,192500,28297,1374450.0,7140000.0
2019-07-15,191000,193000,185000,185000,35004,1320900.0,7140000.0
2019-07-16,186000,194500,186000,190000,41124,1356600.0,7140000.0
2019-07-17,190000,190000,183000,187000,41274,1335180.0,7140000.0
2019-07-18,185500,186500,179000,180000,52863,1285200.0,7140000.0
2019-07-19,180500,184500,180000,184500,21369,1317330.0,7140000.0
2019-07-22,184500,189000,181500,187000,26617,1335180.0,7140000.0
2019-07-23,187500,190000,186000,186500,16591,1331610.0,7140000.0
2019-07-24,186500,186500,182000,182500,21342,1303050.0,7140000.0
2019-07-25,181500,186000,177500,184000,41313,1313760.0,7140000.0
2019-07-26,181500,185000,176500,181500,40326,1295910.0,7140000.0
2019-07-29,180500,183500,177000,177000,18286,1263780.0,7140000.0
2019-07-30,176000,181000,175000,180000,18363,1285200.0,7140000.0
2019-07-31,180500,181000,167500,170000,45453,1213800.0,7140000.0
2019-08-01,170000,178500,165500,176000,45761,1256640.0,7140000.0
2019-08-02,173000,179500,168000,177500,23107,1267350.0,7140000.0
2019-08-05,176000,180000,166500,167000,27045,1192380.0,7140000.0
2019-08-06,162000,168000,155500,163500,38193,1167390.0,7140000.0
2019-08-07,162000,167000,154000,155000,57066,1106700.0,7140000.0
2019-08-08,156500,173500,156500,173500,68087,1238790.0,7140000.0
2019-08-09,175000,178500,164000,166500,40253,1188810.0,7140000.0
2019-08-12,166000,182500,165500,180000,59502,1285200.0,7140000.0
2019-08-13,181000,185500,176000,182500,43865,1303050.0,7140000.0
2019-08-14,184500,184500,176000,176000,29352,1256640.0,7140000.0
2019-08-16,172500,173500,167500,167500,35478,1195950.0,7140000.0
2019-08-19,169000,171500,167000,169000,16312,1206660.0,7140000.0
2019-08-20,171500,179000,170000,177000,52298,1263780.0,7140000.0
2019-08-21,177000,184000,174500,179000,44496,1278060.0,7140000.0
2019-08-22,181000,183000,177500,179000,40275,1278060.0,7140000.0
2019-08-23,178000,186500,176000,183500,50249,1310190.0,7140000.0
2019-08-26,179500,180500,168000,168000,63747,1199520.0,7140000.0
2019-08-27,171000,173000,168500,168500,21996,1203090.0,7140000.0
2019-08-28,171000,173000,169000,172000,16188,1228080.0,7140000.0
2019-08-29,175000,183500,175000,178000,57873,1270920.0,7140000.0
2019-08-30,182500,191000,179500,185500,71524,1324470.0,7140000.0
2019-09-02,186000,191000,184000,184500,28593,1317330.0,7140000.0
2019-09-03,187500,197000,185000,194500,75091,1388730.0,7140000.0
2019-09-04,196000,197000,191000,194000,52476,1385160.0,7140000.0
2019-09-05,196000,196500,184000,185500,59221,1324470.0,7140000.0
2019-09-06,187000,188000,178000,179000,65292,1278060.0,7140000.0
2019-09-09,179500,193500,179500,193000,96888,1378020.0,7140000.0
2019-09-10,191500,194500,187000,187500,73740,1338750.0,7140000.0
2019-09-11,189000,194500,188000,193500,55507,1381590.0,7140000.0
2019-09-16,193000,194000,186500,186500,46729,1331610.0,7140000.0
2019-09-17,186500,187000,177000,180500,94644,1288770.0,7140000.0
2019-09-18,181000,181000,177000,179500,35595,1281630.0,7140000.0
2019-09-19,177000,182000,177000,177500,44529,1267350.0,7140000.0
2019-09-20,178500,182000,177000,179500,42494,1281630.0,7140000.0
2019-09-23,179500,184000,179000,180500,26140,1288770.0,7140000.0
2019-09-24,182000,189500,181000,189000,69786,1349460.0,7140000.0
2019-09-25,188500,190000,184000,186500,41857,1331610.0,7140000.0
2019-09-26,188000,197000,183500,195500,97070,1395870.0,7140000.0
2019-09-27,195500,207500,195000,201500,119867,1438710.0,7140000.0
2019-09-30,202000,206500,196000,198000,57732,1413720.0,7140000.0
2019-10-01,199000,199500,191500,196000,47405,1399440.0,7140000.0
2019-10-02,194500,200000,193000,194500,31364,1388730.0,7140000.0
2019-10-04,194500,196500,189000,191000,30238,1363740.0,7140000.0
2019-10-07,192500,194500,185500,190500,37971,,
