BNK금융지주(138930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-03,9430,9500,9340,9390,1152540,3060532.0,325935246.0
2017-11-06,9390,9400,9290,9320,907723,3037716.0,325935246.0
2017-11-07,9320,9420,9320,9390,699215,3060532.0,325935246.0
2017-11-08,9330,9360,9280,9300,910404,3031198.0,325935246.0
2017-11-09,9330,9340,9160,9280,1084264,3024679.0,325935246.0
2017-11-10,9240,9340,9210,9310,539113,3034457.0,325935246.0
2017-11-13,9270,9310,9060,9100,976744,2966011.0,325935246.0
2017-11-14,9200,9230,9130,9190,863280,2995345.0,325935246.0
2017-11-15,9170,9340,9170,9260,709959,3018160.0,325935246.0
2017-11-16,9390,9440,9300,9410,879087,3067051.0,325935246.0
2017-11-17,9350,9400,9270,9320,808375,3037716.0,325935246.0
2017-11-20,9300,9410,9270,9370,655548,3054013.0,325935246.0
2017-11-21,9420,9450,9250,9310,866725,3034457.0,325935246.0
2017-11-22,9320,9400,9270,9300,915287,3031198.0,325935246.0
2017-11-23,9300,9400,9270,9340,638613,3044235.0,325935246.0
2017-11-24,9340,9370,9260,9320,485129,3037716.0,325935246.0
2017-11-27,9320,9410,9310,9330,618955,3040976.0,325935246.0
2017-11-28,9290,9490,9290,9460,1024232,3083347.0,325935246.0
2017-11-29,9440,9460,9340,9400,542711,3063791.0,325935246.0
2017-11-30,9500,9550,9410,9510,1872108,3099644.0,325935246.0
2017-12-01,9470,9510,9260,9350,1040355,3047495.0,325935246.0
2017-12-04,9350,9410,9320,9390,440380,3060532.0,325935246.0
2017-12-05,9330,9490,9330,9450,424029,3080088.0,325935246.0
2017-12-06,9480,9520,9430,9460,571418,3083347.0,325935246.0
2017-12-07,9460,9460,9350,9360,492512,3050754.0,325935246.0
2017-12-08,9330,9360,9220,9280,718806,3024679.0,325935246.0
2017-12-11,9300,9380,9280,9340,538993,3044235.0,325935246.0
2017-12-12,9310,9330,9210,9280,669933,3024679.0,325935246.0
2017-12-13,9250,9460,9250,9370,902719,3054013.0,325935246.0
2017-12-14,9410,9440,9230,9230,1918175,3008382.0,325935246.0
2017-12-15,9290,9390,9280,9380,992163,3057273.0,325935246.0
2017-12-18,9390,9500,9380,9430,519889,3073569.0,325935246.0
2017-12-19,9440,9540,9330,9370,914202,3054013.0,325935246.0
2017-12-20,9340,9500,9330,9500,760934,3096385.0,325935246.0
2017-12-21,9440,9560,9440,9490,849484,3093125.0,325935246.0
2017-12-22,9550,9730,9540,9690,1781783,3158313.0,325935246.0
2017-12-26,9690,9740,9560,9560,1164681,3115941.0,325935246.0
2017-12-27,9460,9470,9260,9340,966244,3044235.0,325935246.0
2017-12-28,9320,9430,9260,9420,629232,3070310.0,325935246.0
2018-01-02,9420,9450,9320,9430,410104,3073569.0,325935246.0
2018-01-03,9280,9400,9280,9310,762846,3034457.0,325935246.0
2018-01-04,9350,9350,9230,9280,1060954,3024679.0,325935246.0
2018-01-05,9280,9320,9230,9280,703987,3024679.0,325935246.0
2018-01-08,9330,9500,9320,9480,1131695,3089866.0,325935246.0
2018-01-09,9470,9570,9470,9560,866222,3115941.0,325935246.0
2018-01-10,9570,9720,9570,9640,1043484,3142016.0,325935246.0
2018-01-11,9700,9710,9520,9620,1042853,3135497.0,325935246.0
2018-01-12,9700,9870,9650,9820,1530018,3200684.0,325935246.0
2018-01-15,9880,10100,9850,10000,1396185,3259352.0,325935246.0
2018-01-16,9990,10150,9890,10050,1300713,3275649.0,325935246.0
2018-01-17,10000,10150,9930,10100,875665,3291946.0,325935246.0
2018-01-18,10100,10200,10000,10100,864817,3291946.0,325935246.0
2018-01-19,10100,10300,10100,10250,1504895,3340836.0,325935246.0
2018-01-22,10250,10300,10000,10200,1178538,3324540.0,325935246.0
2018-01-23,10200,10450,10100,10400,1569455,3389727.0,325935246.0
2018-01-24,10400,10500,10400,10500,593198,3422320.0,325935246.0
2018-01-25,10600,10600,10300,10400,1078494,3389727.0,325935246.0
2018-01-26,10400,10600,10350,10550,1026836,3438617.0,325935246.0
2018-01-29,10600,10750,10500,10650,913323,3471210.0,325935246.0
2018-01-30,10600,10700,10500,10600,884641,3454914.0,325935246.0
2018-01-31,10550,10600,10200,10600,1412884,3454914.0,325935246.0
2018-02-01,10500,10600,10400,10600,599676,3454914.0,325935246.0
2018-02-02,10500,10600,10400,10500,1150291,3422320.0,325935246.0
2018-02-05,10450,10700,10350,10650,1481179,3471210.0,325935246.0
2018-02-06,10350,10500,10100,10200,1754997,3324540.0,325935246.0
2018-02-07,10300,10400,10100,10250,1644267,3340836.0,325935246.0
2018-02-08,10150,10200,10000,10050,1442595,3275649.0,325935246.0
2018-02-09,9750,10400,9750,10350,3425505,3373430.0,325935246.0
2018-02-12,10350,10500,10200,10400,894574,3389727.0,325935246.0
2018-02-13,10350,10450,10150,10250,1037429,3340836.0,325935246.0
2018-02-14,10250,10400,10150,10350,773700,3373430.0,325935246.0
2018-02-19,10500,10950,10450,10750,1771210,3503804.0,325935246.0
2018-02-20,10750,10800,10550,10750,776954,3503804.0,325935246.0
2018-02-21,10700,10950,10650,10850,1204386,3536397.0,325935246.0
2018-02-22,10800,10900,10750,10800,748785,3520101.0,325935246.0
2018-02-23,10850,11000,10750,10900,1195928,3552694.0,325935246.0
2018-02-26,10950,11200,10900,11150,1517218,3634178.0,325935246.0
2018-02-27,11100,11200,10950,11050,678280,3601584.0,325935246.0
2018-02-28,10950,11200,10850,11200,1294898,3650475.0,325935246.0
2018-03-02,11050,11100,10850,11000,1992413,3585288.0,325935246.0
2018-03-05,10950,11000,10650,10750,761806,3503804.0,325935246.0
2018-03-06,10800,10900,10650,10650,755781,3471210.0,325935246.0
2018-03-07,10600,10800,10450,10450,1298362,3406023.0,325935246.0
2018-03-08,10450,10600,10250,10450,1402432,3406023.0,325935246.0
2018-03-09,10550,10700,10350,10500,859174,3422320.0,325935246.0
2018-03-12,10600,11000,10550,10850,908975,3536397.0,325935246.0
2018-03-13,10750,10900,10650,10750,911028,3503804.0,325935246.0
2018-03-14,10650,10750,10550,10650,438034,3471210.0,325935246.0
2018-03-15,10650,10750,10400,10650,693760,3471210.0,325935246.0
2018-03-16,10600,10800,10550,10600,1147693,3454914.0,325935246.0
2018-03-19,10750,10900,10700,10750,1075965,3503804.0,325935246.0
2018-03-20,10650,10900,10650,10800,302572,3520101.0,325935246.0
2018-03-21,10750,11150,10750,11050,1381962,3601584.0,325935246.0
2018-03-22,11050,11250,11050,11200,946325,3650475.0,325935246.0
2018-03-23,10900,11200,10600,10750,1027678,3503804.0,325935246.0
2018-03-26,10800,10900,10550,10850,693328,3536397.0,325935246.0
2018-03-27,10900,11100,10900,10900,1273333,3552694.0,325935246.0
2018-03-28,10900,10900,10500,10600,1021047,3454914.0,325935246.0
2018-03-29,10500,10650,10500,10650,527732,3471210.0,325935246.0
2018-03-30,10650,10700,10300,10400,1320052,3389727.0,325935246.0
2018-04-02,10450,10450,10300,10400,518142,3389727.0,325935246.0
2018-04-03,10300,10300,10050,10150,1341858,3308243.0,325935246.0
2018-04-04,10100,10400,10100,10200,747122,3324540.0,325935246.0
2018-04-05,10200,10300,9990,10200,753506,3324540.0,325935246.0
2018-04-06,10250,10300,10150,10200,578759,3324540.0,325935246.0
2018-04-09,10100,10200,9970,10150,886689,3308243.0,325935246.0
2018-04-10,10050,10350,10000,10300,1044002,3357133.0,325935246.0
2018-04-11,10200,10400,10100,10300,771656,3357133.0,325935246.0
2018-04-12,10250,10550,10250,10300,720963,3357133.0,325935246.0
2018-04-13,10300,10650,10250,10550,1176457,3438617.0,325935246.0
2018-04-16,10600,10650,10450,10550,444499,3438617.0,325935246.0
2018-04-17,10550,10700,10400,10400,880032,3389727.0,325935246.0
2018-04-18,10400,10550,10350,10400,1968232,3389727.0,325935246.0
2018-04-19,10350,10500,10350,10400,1436680,3389727.0,325935246.0
2018-04-20,10400,10550,10250,10350,1059429,3373430.0,325935246.0
2018-04-23,10350,10450,10250,10350,1243922,3373430.0,325935246.0
2018-04-24,10400,10550,10300,10450,1971992,3406023.0,325935246.0
2018-04-25,10500,10500,10350,10350,1304691,3373430.0,325935246.0
2018-04-26,10400,10500,10300,10350,1543139,3373430.0,325935246.0
2018-04-27,10400,10500,10250,10300,1066741,3357133.0,325935246.0
2018-04-30,10350,10550,10300,10450,2037059,3406023.0,325935246.0
2018-05-02,10500,10600,10400,10500,1999293,3422320.0,325935246.0
2018-05-03,10550,10750,10350,10350,1757908,3373430.0,325935246.0
2018-05-04,10300,10400,10100,10150,1433385,3308243.0,325935246.0
2018-05-08,10250,10350,10150,10250,1308962,3340836.0,325935246.0
2018-05-09,10250,10250,10000,10100,1395685,3291946.0,325935246.0
2018-05-10,10100,10150,9990,10050,1249753,3275649.0,325935246.0
2018-05-11,10000,10200,10000,10000,1420189,3259352.0,325935246.0
2018-05-14,10000,10250,10000,10150,1132343,3308243.0,325935246.0
2018-05-15,10100,10250,10050,10250,912851,3340836.0,325935246.0
2018-05-16,10300,10650,10200,10500,1922462,3422320.0,325935246.0
2018-05-17,10500,10550,10350,10400,993445,3389727.0,325935246.0
2018-05-18,10400,10500,10250,10450,1154673,3406023.0,325935246.0
2018-05-21,10450,10500,10300,10350,843819,3373430.0,325935246.0
2018-05-23,10250,10400,10150,10300,1125862,3357133.0,325935246.0
2018-05-24,10350,10450,10250,10300,590182,3357133.0,325935246.0
2018-05-25,10350,10350,10150,10250,676260,3340836.0,325935246.0
2018-05-28,10250,10300,9840,9870,1757488,3216981.0,325935246.0
2018-05-29,9880,9900,9710,9770,942695,3184387.0,325935246.0
2018-05-30,9710,9800,9350,9430,1706087,3073569.0,325935246.0
2018-05-31,9540,9640,9500,9530,1534973,3106163.0,325935246.0
2018-06-01,9530,9650,9400,9480,1220882,3089866.0,325935246.0
2018-06-04,9550,9820,9520,9790,698068,3190906.0,325935246.0
2018-06-05,9750,9810,9650,9770,780393,3184387.0,325935246.0
2018-06-07,9880,10000,9850,10000,924715,3259352.0,325935246.0
2018-06-08,9950,10050,9930,10000,674256,3259352.0,325935246.0
2018-06-11,10000,10100,9940,10050,630411,3275649.0,325935246.0
2018-06-12,10050,10150,10000,10150,526630,3308243.0,325935246.0
2018-06-14,10050,10100,9750,9790,1790779,3190906.0,325935246.0
2018-06-15,9840,9840,9550,9720,1617853,3168091.0,325935246.0
2018-06-18,9780,9890,9660,9710,810680,3164831.0,325935246.0
2018-06-19,9580,9730,9530,9640,948872,3142016.0,325935246.0
2018-06-20,9700,9740,9520,9540,935715,3109422.0,325935246.0
2018-06-21,9500,9500,9120,9130,1460431,2975789.0,325935246.0
2018-06-22,9090,9330,9090,9330,799118,3040976.0,325935246.0
2018-06-25,9250,9450,9200,9440,636816,3076829.0,325935246.0
2018-06-26,9370,9520,9340,9490,783947,3093125.0,325935246.0
2018-06-27,9360,9460,9240,9250,769700,3014901.0,325935246.0
2018-06-28,9280,9330,9100,9160,860597,2985567.0,325935246.0
2018-06-29,9270,9350,9110,9350,782040,3047495.0,325935246.0
2018-07-02,9280,9300,8990,9100,756353,2966011.0,325935246.0
2018-07-03,9130,9190,8860,9080,1002594,2959492.0,325935246.0
2018-07-04,8930,8990,8890,8970,441463,2923639.0,325935246.0
2018-07-05,8900,9140,8900,9080,519037,2959492.0,325935246.0
2018-07-06,9070,9430,9070,9370,1069676,3054013.0,325935246.0
2018-07-09,9350,9460,9330,9460,764727,3083347.0,325935246.0
2018-07-10,9550,9560,9280,9440,608908,3076829.0,325935246.0
2018-07-11,9310,9390,9180,9280,815051,3024679.0,325935246.0
2018-07-12,9280,9330,9060,9060,1132376,2952973.0,325935246.0
2018-07-13,9070,9220,9050,9180,678996,2992086.0,325935246.0
2018-07-16,9130,9150,8960,8990,832778,2930158.0,325935246.0
2018-07-17,8990,9100,8860,8910,1663237,2904083.0,325935246.0
2018-07-18,8920,8930,8740,8770,1082015,2858452.0,325935246.0
2018-07-19,8750,8850,8680,8710,843498,2838896.0,325935246.0
2018-07-20,8710,8830,8680,8740,575396,2848674.0,325935246.0
2018-07-23,8830,8840,8700,8770,1121947,2858452.0,325935246.0
2018-07-24,8820,8830,8720,8820,568094,2874749.0,325935246.0
2018-07-25,8890,9120,8890,8990,1085697,2930158.0,325935246.0
2018-07-26,9050,9060,8920,8940,765713,2913861.0,325935246.0
2018-07-27,9030,9030,8880,8890,468140,2897564.0,325935246.0
2018-07-30,8890,8970,8860,8920,482671,2907342.0,325935246.0
2018-07-31,8950,8990,8880,8970,745131,2923639.0,325935246.0
2018-08-01,9000,9060,8900,8930,987619,2910602.0,325935246.0
2018-08-02,8890,8920,8640,8660,2038167,2822599.0,325935246.0
2018-08-03,8660,8700,8490,8500,1509823,2770450.0,325935246.0
2018-08-06,8530,8610,8500,8590,993865,2799784.0,325935246.0
2018-08-07,8560,8590,8540,8570,488168,2793265.0,325935246.0
2018-08-08,8550,8620,8500,8560,918080,2790006.0,325935246.0
2018-08-09,8540,8570,8470,8510,1028249,2773709.0,325935246.0
2018-08-10,8540,8600,8510,8530,628906,2780228.0,325935246.0
2018-08-13,8500,8520,8380,8400,863986,2737856.0,325935246.0
2018-08-14,8440,8480,8340,8410,713572,2741115.0,325935246.0
2018-08-16,8350,8420,8230,8250,1522433,2688966.0,325935246.0
2018-08-17,8260,8260,8010,8100,1618414,2640075.0,325935246.0
2018-08-20,8110,8250,8110,8220,749990,2679188.0,325935246.0
2018-08-21,8190,8310,8150,8280,555311,2698744.0,325935246.0
2018-08-22,8260,8290,8210,8260,356554,2692225.0,325935246.0
2018-08-23,8260,8270,8140,8200,593428,2672669.0,325935246.0
2018-08-24,8160,8240,8120,8220,400867,2679188.0,325935246.0
2018-08-27,8230,8250,8150,8200,590677,2672669.0,325935246.0
2018-08-28,8210,8360,8190,8300,770237,2705263.0,325935246.0
2018-08-29,8250,8350,8250,8290,521971,2702003.0,325935246.0
2018-08-30,8300,8340,8230,8250,662141,2688966.0,325935246.0
2018-08-31,8230,8360,8220,8340,1105547,2718300.0,325935246.0
2018-09-03,8300,8340,8240,8310,420797,2708522.0,325935246.0
2018-09-04,8270,8300,8240,8270,334147,2695484.0,325935246.0
2018-09-05,8270,8280,8180,8210,602160,2675928.0,325935246.0
2018-09-06,8210,8270,8160,8170,463045,2662891.0,325935246.0
2018-09-07,8210,8330,8160,8320,599353,2711781.0,325935246.0
2018-09-10,8270,8440,8270,8400,618614,2737856.0,325935246.0
2018-09-11,8370,8450,8330,8350,406287,2721559.0,325935246.0
2018-09-12,8400,8400,8260,8330,563015,2715041.0,325935246.0
2018-09-13,8380,8440,8340,8390,777847,2734597.0,325935246.0
2018-09-14,8410,8470,8370,8390,502133,2734597.0,325935246.0
2018-09-17,8360,8370,8310,8370,355984,2728078.0,325935246.0
2018-09-18,8300,8330,8200,8210,776698,2675928.0,325935246.0
2018-09-19,8200,8250,8180,8200,535349,2672669.0,325935246.0
2018-09-20,8190,8260,8160,8240,731025,2685706.0,325935246.0
2018-09-21,8260,8370,8250,8340,1007624,2718300.0,325935246.0
2018-09-27,8310,8510,8300,8500,956726,2770450.0,325935246.0
2018-09-28,8510,8600,8480,8600,834633,2803043.0,325935246.0
2018-10-01,8590,8760,8580,8660,699203,2822599.0,325935246.0
2018-10-02,8630,8680,8580,8640,580028,2816081.0,325935246.0
2018-10-04,8670,8720,8530,8620,1265695,2809562.0,325935246.0
2018-10-05,8690,8710,8580,8620,748612,2809562.0,325935246.0
2018-10-08,8630,8780,8620,8700,674737,2835637.0,325935246.0
2018-10-10,8770,8780,8510,8620,793099,2809562.0,325935246.0
2018-10-11,8380,8520,8130,8210,1286711,2675928.0,325935246.0
2018-10-12,8210,8230,8060,8120,992708,2646594.0,325935246.0
2018-10-15,8110,8120,7910,7990,762625,2604223.0,325935246.0
2018-10-16,8020,8130,7960,7990,615749,2604223.0,325935246.0
2018-10-17,8060,8120,8010,8040,558449,2620519.0,325935246.0
2018-10-18,8040,8090,7930,7970,584152,2597704.0,325935246.0
2018-10-19,7930,7950,7810,7880,832448,2568370.0,325935246.0
2018-10-22,7840,7880,7790,7840,640761,2555332.0,325935246.0
2018-10-23,7850,7870,7720,7760,610615,2529258.0,325935246.0
2018-10-24,7810,8000,7740,7980,802178,2600963.0,325935246.0
2018-10-25,7850,7960,7740,7960,1146034,2594445.0,325935246.0
2018-10-26,7960,8110,7780,7840,964163,2555332.0,325935246.0
2018-10-29,7950,8060,7750,7810,839843,2545554.0,325935246.0
2018-10-30,7820,7830,7570,7600,817419,2477108.0,325935246.0
2018-10-31,7580,7640,7490,7590,1173412,2473849.0,325935246.0
2018-11-01,7700,7810,7700,7710,988879,2512961.0,325935246.0
2018-11-02,7700,7890,7630,7850,625012,2558592.0,325935246.0
2018-11-05,7790,7800,7620,7680,579725,2503183.0,325935246.0
2018-11-06,7720,7800,7660,7800,583749,2542295.0,325935246.0
2018-11-07,7810,7940,7790,7860,830643,2561851.0,325935246.0
2018-11-08,7940,8060,7840,7840,1283332,2555332.0,325935246.0
2018-11-09,7840,7940,7700,7740,952737,2522739.0,325935246.0
2018-11-12,7740,7880,7680,7790,525202,2539036.0,325935246.0
2018-11-13,7720,7810,7690,7760,631985,2529258.0,325935246.0
2018-11-14,7760,7830,7650,7710,658390,2512961.0,325935246.0
2018-11-15,7710,7750,7650,7700,503729,2509701.0,325935246.0
2018-11-16,7720,7870,7680,7870,507665,2565110.0,325935246.0
2018-11-19,7800,7950,7760,7830,744724,2552073.0,325935246.0
2018-11-20,7830,7940,7790,7940,559613,2587926.0,325935246.0
2018-11-21,7880,8000,7840,7960,736096,2594445.0,325935246.0
2018-11-22,7930,7960,7800,7880,497329,2568370.0,325935246.0
2018-11-23,7880,7910,7740,7860,492882,2561851.0,325935246.0
2018-11-26,7880,7940,7860,7940,431018,2587926.0,325935246.0
2018-11-27,7960,7980,7870,7930,463207,2584667.0,325935246.0
2018-11-28,7970,7970,7800,7860,623683,2561851.0,325935246.0
2018-11-29,7930,8000,7890,7990,643660,2604223.0,325935246.0
2018-11-30,7990,8010,7670,7670,1903328,2499923.0,325935246.0
2018-12-03,7730,7760,7600,7680,1107634,2503183.0,325935246.0
2018-12-04,7670,7690,7570,7580,1475143,2470589.0,325935246.0
2018-12-05,7530,7550,7410,7490,1374781,2441255.0,325935246.0
2018-12-06,7500,7530,7410,7510,927082,2447774.0,325935246.0
2018-12-07,7510,7630,7500,7570,615080,2467330.0,325935246.0
2018-12-10,7480,7500,7410,7490,693105,2441255.0,325935246.0
2018-12-11,7440,7480,7360,7390,766812,2408661.0,325935246.0
2018-12-12,7450,7480,7380,7380,941317,2405402.0,325935246.0
2018-12-13,7400,7510,7380,7460,1940836,2431477.0,325935246.0
2018-12-14,7470,7610,7470,7590,971598,2473849.0,325935246.0
2018-12-17,7610,7680,7500,7520,846726,2451033.0,325935246.0
2018-12-18,7540,7740,7540,7700,2279957,2509701.0,325935246.0
2018-12-19,7700,7730,7600,7620,806323,2483627.0,325935246.0
2018-12-20,7590,7720,7510,7710,1026908,2512961.0,325935246.0
2018-12-21,7700,7700,7580,7670,974901,2499923.0,325935246.0
2018-12-24,7660,7710,7580,7670,528482,2499923.0,325935246.0
2018-12-26,7590,7660,7530,7600,1025030,2477108.0,325935246.0
2018-12-27,7460,7460,7300,7350,985042,2395624.0,325935246.0
2018-12-28,7340,7380,7290,7330,833226,2389105.0,325935246.0
2019-01-02,7270,7290,6960,7000,1474391,2281547.0,325935246.0
2019-01-03,7010,7070,6820,6880,1678947,2242434.0,325935246.0
2019-01-04,6860,6960,6840,6880,986841,2242434.0,325935246.0
2019-01-07,6950,6980,6800,6850,1052364,2232656.0,325935246.0
2019-01-08,6880,6880,6720,6740,994615,2196804.0,325935246.0
2019-01-09,6780,6830,6750,6790,1497674,2213100.0,325935246.0
2019-01-10,6790,6790,6600,6680,1442108,2177247.0,325935246.0
2019-01-11,6670,6750,6650,6720,1088070,2190285.0,325935246.0
2019-01-14,6710,6740,6620,6670,852186,2173988.0,325935246.0
2019-01-15,6690,6830,6670,6810,931314,2219619.0,325935246.0
2019-01-16,6780,6860,6780,6830,1075239,2226138.0,325935246.0
2019-01-17,6890,6940,6790,6940,1588598,2261991.0,325935246.0
2019-01-18,6940,7010,6900,6980,1004878,2275028.0,325935246.0
2019-01-21,7000,7010,6910,6950,675459,2265250.0,325935246.0
2019-01-22,6940,6970,6860,6910,1015596,2252213.0,325935246.0
2019-01-23,6920,7060,6910,7040,1529265,2294584.0,325935246.0
2019-01-24,6940,7080,6870,7060,1273641,2301103.0,325935246.0
2019-01-25,7050,7210,7010,7160,968258,2333696.0,325935246.0
2019-01-28,7140,7210,7100,7160,780310,2333696.0,325935246.0
2019-01-29,7130,7130,6990,7070,1143140,2304362.0,325935246.0
2019-01-30,7140,7200,7040,7200,1129352,2346734.0,325935246.0
2019-01-31,7230,7390,7150,7350,1663982,2395624.0,325935246.0
2019-02-01,7350,7430,7300,7350,922287,2395624.0,325935246.0
2019-02-07,7360,7380,7250,7340,839773,2392365.0,325935246.0
2019-02-08,7270,7330,7260,7280,674119,2372809.0,325935246.0
2019-02-11,7250,7300,7150,7250,770374,2363031.0,325935246.0
2019-02-12,7270,7270,7170,7250,856012,2363031.0,325935246.0
2019-02-13,7330,7360,7250,7320,1054907,2385846.0,325935246.0
2019-02-14,7270,7350,7210,7350,1217481,2395624.0,325935246.0
2019-02-15,7290,7400,7240,7340,678298,2392365.0,325935246.0
2019-02-18,7310,7380,7310,7350,423304,2395624.0,325935246.0
2019-02-19,7310,7350,7250,7270,495365,2369549.0,325935246.0
2019-02-20,7270,7310,7210,7270,830735,2369549.0,325935246.0
2019-02-21,7220,7260,7170,7190,683702,2343474.0,325935246.0
2019-02-22,7190,7230,7130,7180,789876,2340215.0,325935246.0
2019-02-25,7200,7250,7150,7220,515849,2353252.0,325935246.0
2019-02-26,7170,7220,7160,7170,581815,2336956.0,325935246.0
2019-02-27,7190,7200,7070,7140,483105,2327178.0,325935246.0
2019-02-28,7160,7180,7080,7090,999798,2310881.0,325935246.0
2019-03-04,7050,7150,7010,7020,1242278,2288065.0,325935246.0
2019-03-05,7000,7050,6970,7010,849810,2284806.0,325935246.0
2019-03-06,6970,7030,6930,6980,852722,2275028.0,325935246.0
2019-03-07,6960,6990,6920,6950,1060790,2265250.0,325935246.0
2019-03-08,6930,6940,6820,6820,741908,2222878.0,325935246.0
2019-03-11,6810,6910,6800,6860,651572,2235916.0,325935246.0
2019-03-12,6900,7000,6890,6960,887615,2268509.0,325935246.0
2019-03-13,6920,6940,6830,6860,766849,2235916.0,325935246.0
2019-03-14,6940,6990,6910,6960,1223275,2268509.0,325935246.0
2019-03-15,6960,7350,6960,7350,3249912,2395624.0,325935246.0
2019-03-18,7330,7350,7200,7260,627954,2366290.0,325935246.0
2019-03-19,7260,7280,7180,7260,597947,2366290.0,325935246.0
2019-03-20,7200,7220,7070,7110,894179,2317400.0,325935246.0
2019-03-21,7040,7190,7020,7020,860215,2288065.0,325935246.0
2019-03-22,7010,7060,6940,6950,858840,2265250.0,325935246.0
2019-03-25,6890,6890,6770,6780,856236,2209841.0,325935246.0
2019-03-26,6850,6850,6700,6710,1057689,2187026.0,325935246.0
2019-03-27,6740,6770,6660,6690,851518,2180507.0,325935246.0
2019-03-28,6680,6740,6600,6640,941804,2164210.0,325935246.0
2019-03-29,6640,6720,6600,6680,1275725,2177247.0,325935246.0
2019-04-01,6700,6910,6700,6900,939191,2248953.0,325935246.0
2019-04-02,6900,7010,6880,6990,1068283,2278287.0,325935246.0
2019-04-03,6910,7100,6910,7100,950655,2314140.0,325935246.0
2019-04-04,7080,7160,7060,7120,1049775,2320659.0,325935246.0
2019-04-05,7150,7190,7040,7140,694588,2327178.0,325935246.0
2019-04-08,7130,7180,7110,7130,607701,2323918.0,325935246.0
2019-04-09,7130,7170,7100,7120,632392,2320659.0,325935246.0
2019-04-10,7100,7200,7050,7200,869726,2346734.0,325935246.0
2019-04-11,7260,7300,7230,7250,861577,2363031.0,325935246.0
2019-04-12,7280,7290,7150,7280,585281,2372809.0,325935246.0
2019-04-15,7310,7320,7230,7300,705534,2379327.0,325935246.0
2019-04-16,7240,7320,7220,7320,645146,2385846.0,325935246.0
2019-04-17,7300,7310,7230,7280,606907,2372809.0,325935246.0
2019-04-18,7250,7260,7110,7110,797131,2317400.0,325935246.0
2019-04-19,7130,7160,7080,7090,301655,2310881.0,325935246.0
2019-04-22,7090,7100,6950,6990,546502,2278287.0,325935246.0
2019-04-23,6990,7090,6970,7070,544334,2304362.0,325935246.0
2019-04-24,7070,7100,6920,6960,710503,2268509.0,325935246.0
2019-04-25,6990,7050,6970,6990,583840,2278287.0,325935246.0
2019-04-26,7040,7070,6950,6980,644610,2275028.0,325935246.0
2019-04-29,6990,7040,6940,7040,550275,2294584.0,325935246.0
2019-04-30,6990,7060,6970,7010,825524,2284806.0,325935246.0
2019-05-02,7000,7200,6960,7200,661046,2346734.0,325935246.0
2019-05-03,7210,7210,7060,7090,488593,2310881.0,325935246.0
2019-05-07,7050,7110,7000,7110,564013,2317400.0,325935246.0
2019-05-08,7010,7120,7010,7080,496425,2307622.0,325935246.0
2019-05-09,7070,7110,6930,6930,1298591,2258731.0,325935246.0
2019-05-10,6930,7030,6930,7020,664913,2288065.0,325935246.0
2019-05-13,6930,6960,6860,6890,634287,2245694.0,325935246.0
2019-05-14,6850,6950,6840,6870,740482,2239175.0,325935246.0
2019-05-15,6870,7010,6810,7010,562461,2284806.0,325935246.0
2019-05-16,6940,7000,6770,6890,733695,2245694.0,325935246.0
2019-05-17,6890,6990,6870,6960,513826,2268509.0,325935246.0
2019-05-20,6970,7100,6960,7040,510734,2294584.0,325935246.0
2019-05-21,7040,7110,7000,7080,1018459,2307622.0,325935246.0
2019-05-22,7030,7100,6950,7080,794242,2307622.0,325935246.0
2019-05-23,7060,7130,7030,7110,569974,2317400.0,325935246.0
2019-05-24,7090,7190,7080,7140,944939,2327178.0,325935246.0
2019-05-27,7100,7140,7000,7060,401659,2301103.0,325935246.0
2019-05-28,7080,7110,6980,7020,1497659,2288065.0,325935246.0
2019-05-29,7060,7070,6910,6930,861367,2258731.0,325935246.0
2019-05-30,6970,6980,6880,6960,663619,2268509.0,325935246.0
2019-05-31,6910,6930,6860,6900,880704,2248953.0,325935246.0
2019-06-03,6900,7070,6840,7040,1054943,2294584.0,325935246.0
2019-06-04,7030,7190,7020,7140,1206224,2327178.0,325935246.0
2019-06-05,7140,7190,7080,7110,651150,2317400.0,325935246.0
2019-06-07,7110,7160,7000,7070,957710,2304362.0,325935246.0
2019-06-10,7100,7150,7060,7150,989735,2330437.0,325935246.0
2019-06-11,7150,7320,7130,7300,1184599,2379327.0,325935246.0
2019-06-12,7300,7360,7280,7350,753498,2395624.0,325935246.0
2019-06-13,7290,7310,7070,7290,1718370,2376068.0,325935246.0
2019-06-14,7250,7340,7130,7330,1127613,2389105.0,325935246.0
2019-06-17,7340,7400,7270,7330,663747,2389105.0,325935246.0
2019-06-18,7280,7370,7270,7370,802262,2402143.0,325935246.0
2019-06-19,7370,7410,7330,7400,692733,2411921.0,325935246.0
2019-06-20,7430,7440,7300,7300,603038,2379327.0,325935246.0
2019-06-21,7260,7350,7250,7310,741978,2382587.0,325935246.0
2019-06-24,7340,7420,7290,7390,484029,2408661.0,325935246.0
2019-06-25,7410,7450,7310,7420,895166,2418440.0,325935246.0
2019-06-26,7400,7480,7340,7470,598571,2434736.0,325935246.0
2019-06-27,7420,7480,7390,7450,440542,2428218.0,325935246.0
2019-06-28,7470,7520,7450,7490,669614,2441255.0,325935246.0
2019-07-01,7530,7560,7460,7470,342044,2434736.0,325935246.0
2019-07-02,7430,7520,7350,7510,624877,2447774.0,325935246.0
