코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-20,19417,19733,19320,19563,75230,111165.0,27584459.0
2011-12-21,20582,20606,19708,20388,74420,115855.0,27584459.0
2011-12-22,20388,20873,20121,20413,26940,115993.0,27584459.0
2011-12-23,20631,20631,20097,20534,24710,116682.0,27584459.0
2011-12-26,20533,20970,20533,20825,256536,118337.0,27584459.0
2011-12-27,20970,21067,20631,20971,53412,119165.0,27584459.0
2011-12-28,20436,21067,20339,21068,73001,119717.0,27584459.0
2011-12-29,21189,21189,20388,20850,28722,118475.0,27584459.0
2012-01-02,20849,20849,20194,20583,28040,116958.0,27584459.0
2012-01-03,20388,20849,20388,20655,39246,117372.0,27584459.0
2012-01-04,20776,21456,20655,21068,124983,119717.0,27584459.0
2012-01-05,21383,23980,21359,23592,409490,134060.0,27584459.0
2012-01-06,23495,23834,22572,23447,140851,133233.0,27584459.0
2012-01-09,23762,25000,23762,24612,456033,139853.0,27584459.0
2012-01-10,24660,26067,24660,25291,456324,143715.0,27584459.0
2012-01-11,24223,25485,23058,25340,1352882,429004.0,82184720.0
2012-01-12,25485,25582,24854,25097,447660,424895.0,82184720.0
2012-01-13,25097,25582,24271,24466,367003,414211.0,82184720.0
2012-01-16,24126,25242,23907,25243,404609,427361.0,82184720.0
2012-01-17,25291,25582,25000,25000,313185,423251.0,82184720.0
2012-01-18,24902,26213,24757,26214,831012,443797.0,82184720.0
2012-01-19,26116,27815,25728,26165,827874,442976.0,82184720.0
2012-01-20,26165,26553,25436,26214,287118,443797.0,82184720.0
2012-01-25,26116,26456,25679,25680,213027,434757.0,82184720.0
2012-01-26,25631,26116,25291,25922,234706,438866.0,82184720.0
2012-01-27,26213,26359,25825,25922,201836,438866.0,82184720.0
2012-01-30,25922,26747,25533,25922,221211,438866.0,82184720.0
2012-01-31,25679,25970,24805,25728,397810,435579.0,82184720.0
2012-02-01,25533,25970,25436,25583,167413,433113.0,82184720.0
2012-02-02,25631,25825,24999,25194,333656,426539.0,82184720.0
2012-02-03,25339,25339,24563,24951,308837,422429.0,82184720.0
2012-02-06,25388,25436,24660,25049,277245,424073.0,82184720.0
2012-02-07,24805,25145,24514,24806,242981,419964.0,82184720.0
2012-02-08,24660,24951,24150,24563,311049,415855.0,82184720.0
2012-02-09,24660,25825,24199,25728,511779,435579.0,82184720.0
2012-02-10,25922,27330,25728,27087,1151068,458591.0,82184720.0
2012-02-13,27184,28300,26747,27961,800550,473384.0,82184720.0
2012-02-14,27669,28349,27135,27913,412388,472562.0,82184720.0
2012-02-15,27961,29271,27912,28835,637822,488177.0,82184720.0
2012-02-16,29029,29223,28106,28981,399010,490643.0,82184720.0
2012-02-17,29126,29368,28543,28981,289396,490643.0,82184720.0
2012-02-20,29029,29077,28398,28883,216415,488999.0,82184720.0
2012-02-21,28883,28980,28203,28641,230792,484890.0,82184720.0
2012-02-22,28883,30533,28592,30291,681054,512833.0,82184720.0
2012-02-23,30339,31310,29757,30437,430395,515298.0,82184720.0
2012-02-24,30728,30825,29611,30291,354425,512833.0,82184720.0
2012-02-27,30097,30097,28786,29126,380836,493108.0,82184720.0
2012-02-28,29126,29854,28786,29854,210087,505436.0,82184720.0
2012-02-29,30194,30194,29563,29612,108415,501327.0,82184720.0
2012-03-02,29223,29514,28834,28981,312108,490643.0,82184720.0
2012-03-05,28932,30000,28883,29126,298063,493108.0,82184720.0
2012-03-06,28883,29611,28883,29320,250542,496396.0,82184720.0
2012-03-07,28737,29757,28349,29563,292853,500505.0,82184720.0
2012-03-08,29708,30048,29126,30049,257582,508723.0,82184720.0
2012-03-09,30485,30485,29223,29854,334463,505436.0,82184720.0
2012-03-12,30000,30000,29271,29369,188168,497218.0,82184720.0
2012-03-13,29368,30048,29126,30049,199908,508723.0,82184720.0
2012-03-14,30242,30436,29660,29951,227318,507080.0,82184720.0
2012-03-15,29660,29951,29320,29563,227212,500505.0,82184720.0
2012-03-16,29514,30097,29271,29951,222824,507080.0,82184720.0
2012-03-19,29854,30533,29611,29903,219337,506258.0,82184720.0
2012-03-20,29805,30485,29805,30146,174499,510367.0,82184720.0
2012-03-21,30242,31262,29951,30437,383311,515298.0,82184720.0
2012-03-22,30631,30631,29223,30000,294639,507902.0,82184720.0
2012-03-23,29805,30194,29466,30146,123387,510367.0,82184720.0
2012-03-26,30097,30922,30097,30437,182277,515298.0,82184720.0
2012-03-27,31019,31019,30097,30243,149603,512011.0,82184720.0
2012-03-28,29611,30242,29611,29903,137102,506258.0,82184720.0
2012-03-29,29563,29854,29417,29854,155214,505436.0,82184720.0
2012-03-30,29854,30097,29563,29854,137356,505436.0,82184720.0
2012-04-02,29854,30339,29757,29951,140419,507080.0,82184720.0
2012-04-03,29951,30048,29466,29466,140071,498861.0,82184720.0
2012-04-04,29466,29854,28446,28981,230105,490643.0,82184720.0
2012-04-05,28689,29077,28155,28981,126287,490643.0,82184720.0
2012-04-06,29368,29368,28543,28932,97496,489821.0,82184720.0
2012-04-09,28932,29174,24611,27184,218543,460234.0,82184720.0
2012-04-10,27184,28398,27184,27621,154705,467631.0,82184720.0
2012-04-12,27669,27718,26747,27621,191411,467631.0,82184720.0
2012-04-13,27669,28786,27475,28641,150618,484890.0,82184720.0
2012-04-16,28543,28592,27961,28495,31057,482424.0,82184720.0
2012-04-17,28155,28446,27815,27864,89332,471740.0,82184720.0
2012-04-18,28349,28592,27864,28204,45045,477493.0,82184720.0
2012-04-19,28300,28349,27524,27864,79804,471740.0,82184720.0
2012-04-20,27572,27961,27038,27330,122344,462700.0,82184720.0
2012-04-23,27330,27912,26747,27573,61444,466809.0,82184720.0
2012-04-24,27572,27718,27135,27282,94944,461878.0,82184720.0
2012-04-25,27281,27766,26990,27330,133841,462700.0,82184720.0
2012-04-26,27669,28640,27475,27670,153693,468453.0,82184720.0
2012-04-27,27669,27766,27427,27767,122410,470097.0,82184720.0
2012-04-30,27669,28106,27135,27476,82582,465166.0,82184720.0
2012-05-02,27475,27475,26553,27087,138279,458591.0,82184720.0
2012-05-03,26699,27378,26699,26893,118134,455303.0,82184720.0
2012-05-04,27038,27038,26456,26893,71518,455303.0,82184720.0
2012-05-07,26407,26699,25922,26408,111679,447085.0,82184720.0
2012-05-08,26262,26699,26262,26262,84064,444619.0,82184720.0
2012-05-09,26019,26262,24902,25194,157157,426539.0,82184720.0
2012-05-10,25145,25436,24514,24515,172269,415033.0,82184720.0
2012-05-11,24854,25291,24514,24903,144276,421608.0,82184720.0
2012-05-14,24223,24660,23859,23981,200402,405993.0,82184720.0
2012-05-15,23810,23980,22912,23058,163957,390377.0,82184720.0
2012-05-16,22572,24126,22572,22864,152585,387090.0,82184720.0
2012-05-17,23325,23519,22694,22743,182974,385035.0,82184720.0
2012-05-18,22330,23203,21650,22427,148552,379693.0,82184720.0
2012-05-21,22524,22766,21966,22427,109882,379693.0,82184720.0
2012-05-22,22791,23737,22621,23471,119445,397363.0,82184720.0
2012-05-23,23446,23810,23058,23568,75849,399007.0,82184720.0
2012-05-24,23446,23665,22815,22840,74691,386679.0,82184720.0
2012-05-25,22766,23203,22766,22791,47596,385857.0,82184720.0
2012-05-29,23155,23446,22766,23447,77997,396952.0,82184720.0
2012-05-30,23567,23980,23179,23447,45249,396952.0,82184720.0
2012-05-31,23082,25679,23058,25049,231368,424073.0,82184720.0
2012-06-01,24757,25242,24271,25000,123471,423251.0,82184720.0
2012-06-04,23834,24029,23155,23835,109033,403527.0,82184720.0
2012-06-05,23786,24077,22791,23398,88778,396130.0,82184720.0
2012-06-07,23737,24004,23398,23908,90034,404760.0,82184720.0
2012-06-08,23786,23907,22936,23180,95257,392432.0,82184720.0
2012-06-11,23325,23834,23179,23811,53093,403116.0,82184720.0
2012-06-12,23689,24126,23300,24078,61856,407636.0,82184720.0
2012-06-13,24077,24563,23325,24369,125395,412567.0,82184720.0
2012-06-14,24368,24417,23786,24126,73041,408458.0,82184720.0
2012-06-15,23980,24417,23543,24417,137222,413389.0,82184720.0
2012-06-18,24708,24757,24417,24466,80410,414211.0,82184720.0
2012-06-19,24320,24320,23713,23932,177941,405171.0,82184720.0
2012-06-20,23956,24029,23640,23835,113108,403527.0,82184720.0
2012-06-21,23883,23883,23276,23495,145256,397774.0,82184720.0
2012-06-22,23058,23252,22864,23010,96584,389556.0,82184720.0
2012-06-25,23033,23252,22111,22524,310246,381337.0,82184720.0
2012-06-26,22038,22572,21723,21990,264636,372297.0,82184720.0
2012-06-27,22330,22330,21844,21917,60998,371064.0,82184720.0
2012-06-28,22184,22281,21917,21942,39929,371475.0,82184720.0
2012-06-29,21941,22378,21820,22282,42890,377228.0,82184720.0
2012-07-02,22524,22718,22451,22573,89675,382159.0,82184720.0
2012-07-03,22791,22791,22548,22646,56044,383392.0,82184720.0
2012-07-04,22645,22742,22378,22621,78701,382981.0,82184720.0
2012-07-05,22766,22766,22330,22427,72312,379693.0,82184720.0
2012-07-06,22402,22718,22087,22549,56382,381748.0,82184720.0
2012-07-09,22354,22621,22233,22354,43386,378461.0,82184720.0
2012-07-10,22378,22718,22281,22330,41791,378050.0,82184720.0
2012-07-11,22330,22330,22087,22257,43089,376817.0,82184720.0
2012-07-12,22451,22912,22063,22233,91934,376406.0,82184720.0
2012-07-13,22451,22572,21577,22282,83312,377228.0,82184720.0
2012-07-16,22572,22572,21941,22257,41945,376817.0,82184720.0
2012-07-17,22135,23058,22135,22840,183635,386679.0,82184720.0
2012-07-18,23082,23082,22160,22160,71855,375173.0,82184720.0
2012-07-19,22500,22500,22160,22184,54526,375584.0,82184720.0
2012-07-20,22330,22330,21844,21942,71290,371475.0,82184720.0
2012-07-23,21941,21941,20995,21262,86897,359969.0,82184720.0
2012-07-24,21262,21262,20461,20728,69141,350929.0,82184720.0
2012-07-25,20776,20776,19878,19879,67957,336546.0,82184720.0
2012-07-26,20339,20339,19878,19879,47352,336546.0,82184720.0
2012-07-27,20048,20315,19975,20049,60308,339423.0,82184720.0
2012-07-30,20339,20485,20218,20218,41135,342299.0,82184720.0
2012-07-31,20145,20582,20145,20583,33411,348463.0,82184720.0
2012-08-01,20582,20582,20388,20583,42988,348463.0,82184720.0
2012-08-02,20582,20655,20291,20388,23810,345176.0,82184720.0
2012-08-03,20048,20485,20048,20364,21333,344765.0,82184720.0
2012-08-06,20436,20606,20145,20291,74499,343532.0,82184720.0
2012-08-07,20072,20631,20072,20510,50111,347230.0,82184720.0
2012-08-08,20509,21165,20485,21019,71026,355860.0,82184720.0
2012-08-09,21019,21626,20849,21383,115266,362024.0,82184720.0
2012-08-10,21529,21601,20898,20995,58167,355449.0,82184720.0
2012-08-13,20970,21092,20752,20777,79716,351751.0,82184720.0
2012-08-14,21019,21359,20970,21359,67529,361613.0,82184720.0
2012-08-16,21407,21529,20800,20874,64601,353394.0,82184720.0
2012-08-17,20873,21262,20873,21019,23350,355860.0,82184720.0
2012-08-20,21334,21334,20752,20752,70828,351340.0,82184720.0
2012-08-21,20873,20873,20631,20631,64984,349285.0,82184720.0
2012-08-22,20728,20728,20388,20413,59448,345587.0,82184720.0
2012-08-23,20631,20631,20388,20437,97246,345998.0,82184720.0
2012-08-24,20388,20412,20072,20194,78259,341888.0,82184720.0
2012-08-27,20485,20485,20169,20243,39768,342710.0,82184720.0
2012-08-28,20364,20388,19684,19782,134491,334903.0,82184720.0
2012-08-29,19902,19927,19563,19733,88354,334081.0,82184720.0
2012-08-30,19635,19878,19271,19879,179757,336546.0,82184720.0
2012-08-31,19878,19878,19611,19879,73620,336546.0,82184720.0
2012-09-03,19514,19708,19077,19248,272117,325862.0,82184720.0
2012-09-04,19126,19174,18956,19029,112751,322164.0,82184720.0
2012-09-05,19029,19150,18956,18981,105848,321342.0,82184720.0
2012-09-06,19126,19320,18980,18981,41086,321342.0,82184720.0
2012-09-07,19271,19271,18980,19199,78392,325041.0,82184720.0
2012-09-10,19199,19587,19101,19369,87299,327917.0,82184720.0
2012-09-11,19393,19611,19247,19296,46681,326684.0,82184720.0
2012-09-12,19417,19466,19271,19393,117450,328328.0,82184720.0
2012-09-13,19393,19417,19174,19223,75797,325451.0,82184720.0
2012-09-14,19417,20194,19320,19903,258234,336957.0,82184720.0
2012-09-17,20194,20655,20000,20631,186694,349285.0,82184720.0
2012-09-18,20412,20485,19805,20243,179176,342710.0,82184720.0
2012-09-19,19975,20266,19854,20243,104398,342710.0,82184720.0
2012-09-20,20461,20461,19781,19951,104550,337779.0,82184720.0
2012-09-21,19854,20072,19660,19903,155358,336957.0,82184720.0
2012-09-24,19927,20024,19563,19660,94117,332848.0,82184720.0
2012-09-25,19563,19660,19417,19466,71348,329561.0,82184720.0
2012-09-26,19441,19466,19320,19466,71684,329561.0,82184720.0
2012-09-27,19320,19805,19174,19684,83955,333259.0,82184720.0
2012-09-28,19684,19830,19296,19490,51760,329972.0,82184720.0
2012-10-02,19271,19563,19247,19442,82252,329150.0,82184720.0
2012-10-04,19466,19587,19271,19345,86692,327506.0,82184720.0
2012-10-05,19368,19441,19199,19417,128499,328739.0,82184720.0
2012-10-08,19417,19417,19199,19248,68783,325862.0,82184720.0
2012-10-09,19223,19417,19223,19272,56352,326273.0,82184720.0
2012-10-10,19271,19271,19053,19078,57168,322986.0,82184720.0
2012-10-11,19029,19174,18834,18932,162326,320520.0,82184720.0
2012-10-12,18980,19029,18713,18811,106944,318466.0,82184720.0
2012-10-15,18786,18859,18300,18301,140497,309836.0,82184720.0
2012-10-16,18325,18422,17912,18010,168736,304905.0,82184720.0
2012-10-17,18058,18203,17961,18107,163279,306549.0,82184720.0
2012-10-18,18131,18349,17961,18010,143620,304905.0,82184720.0
2012-10-19,17985,18033,17718,17743,119446,300385.0,82184720.0
2012-10-22,17742,17839,17451,17597,104517,297920.0,82184720.0
2012-10-23,17572,17572,17257,17306,108630,292989.0,82184720.0
2012-10-24,17330,17330,16966,17015,142654,288057.0,82184720.0
2012-10-25,17014,17087,16893,16990,103780,287647.0,82184720.0
2012-10-26,16990,17111,16043,16117,173966,272853.0,82184720.0
2012-10-29,16116,16504,15485,15534,172440,262991.0,82184720.0
2012-10-30,15728,15728,14684,15340,239940,259704.0,82184720.0
2012-10-31,15121,15315,14878,15243,212565,258060.0,82184720.0
2012-11-01,15145,15145,14441,14806,405328,250663.0,82184720.0
2012-11-02,14902,15606,14902,15558,91625,263402.0,82184720.0
2012-11-05,15461,15631,15266,15631,100552,264635.0,82184720.0
2012-11-06,15655,15849,15509,15850,41559,268333.0,82184720.0
2012-11-07,15898,16067,15776,15874,63576,268744.0,82184720.0
2012-11-08,15533,15752,15291,15655,88063,265046.0,82184720.0
2012-11-09,15558,15873,15339,15874,30301,268744.0,82184720.0
2012-11-12,15873,15873,15533,15583,57224,263813.0,82184720.0
2012-11-13,15582,15728,15218,15218,43587,257649.0,82184720.0
2012-11-14,15097,15412,15048,15316,39998,259293.0,82184720.0
2012-11-15,15703,16990,15509,16942,402696,286825.0,82184720.0
2012-11-16,16941,16941,16165,16505,162722,279428.0,82184720.0
2012-11-19,16844,16844,16286,16456,63015,278606.0,82184720.0
2012-11-20,16747,16747,16310,16335,66832,276552.0,82184720.0
2012-11-21,16359,16456,16019,16238,67322,274908.0,82184720.0
2012-11-22,16237,16383,15995,16214,107061,274497.0,82184720.0
2012-11-23,16019,16165,15461,15801,109092,267511.0,82184720.0
2012-11-26,15631,15922,15582,15777,77533,267100.0,82184720.0
2012-11-27,15655,15970,15655,15971,97049,270388.0,82184720.0
2012-11-28,15970,15970,15679,15898,67633,269155.0,82184720.0
2012-11-29,15898,16432,15728,16359,49580,276963.0,82184720.0
2012-11-30,16432,16480,15849,15874,119932,268744.0,82184720.0
2012-12-03,15679,15970,15655,15922,50363,269566.0,82184720.0
2012-12-04,15946,16237,15752,16238,37630,274908.0,82184720.0
2012-12-05,16237,16383,16043,16165,29030,273675.0,82184720.0
2012-12-06,16043,16723,16043,16602,104461,281072.0,82184720.0
2012-12-07,16601,16650,16359,16602,63645,281072.0,82184720.0
2012-12-10,16674,16674,16407,16505,40412,279428.0,82184720.0
2012-12-11,16504,16504,16286,16408,64831,277784.0,82184720.0
2012-12-12,16650,16650,16480,16626,53895,281483.0,82184720.0
2012-12-13,16626,16699,16456,16675,64183,282305.0,82184720.0
2012-12-14,16504,16626,16359,16505,74475,279428.0,82184720.0
2012-12-17,16504,16577,15873,16359,92108,276963.0,82184720.0
2012-12-18,16189,16310,15970,16238,82915,274908.0,82184720.0
2012-12-20,16116,16650,16067,16481,61401,279017.0,82184720.0
2012-12-21,16504,17135,16480,16505,248117,279428.0,82184720.0
2012-12-24,16747,16941,16310,16942,146252,286825.0,82184720.0
2012-12-26,16941,17063,16820,17039,134787,288468.0,82184720.0
2012-12-27,17014,17038,16771,17039,61957,288468.0,82184720.0
2012-12-28,16868,17063,16844,17015,63232,288057.0,82184720.0
2013-01-02,17038,17160,16917,17112,81064,289701.0,82184720.0
2013-01-03,17233,17766,17233,17670,460509,299152.0,82184720.0
2013-01-04,17742,18106,17524,18034,222869,305316.0,82184720.0
2013-01-07,18179,18179,17791,18107,149885,306549.0,82184720.0
2013-01-08,18082,18252,17888,18034,98480,305316.0,82184720.0
2013-01-09,18082,18640,18082,18495,193956,313124.0,82184720.0
2013-01-10,18665,18665,18325,18665,109826,316000.0,82184720.0
2013-01-11,18519,18786,18422,18689,134791,316411.0,82184720.0
2013-01-14,18567,20169,18567,20170,517563,341478.0,82184720.0
2013-01-15,20339,20339,19684,19903,288422,336957.0,82184720.0
2013-01-16,19708,20315,19660,20194,193709,341888.0,82184720.0
2013-01-17,20194,20582,19441,19903,184925,336957.0,82184720.0
2013-01-18,19951,20169,19174,20000,286154,338601.0,82184720.0
2013-01-21,20485,20485,19927,20340,169753,344354.0,82184720.0
2013-01-22,20485,20485,19781,19854,160529,336136.0,82184720.0
2013-01-23,19902,19902,19344,19345,161995,327506.0,82184720.0
2013-01-24,19368,19660,19029,19223,150830,325451.0,82184720.0
2013-01-25,19320,19393,18932,19345,133949,327506.0,82184720.0
2013-01-28,19368,20121,19368,19903,163667,336957.0,82184720.0
2013-01-29,20097,20097,19708,19733,102396,334081.0,82184720.0
2013-01-30,19902,20266,19733,20194,156267,341888.0,82184720.0
2013-01-31,20291,20291,19660,19951,119207,337779.0,82184720.0
2013-02-01,20097,20097,19563,19976,99612,338190.0,82184720.0
2013-02-04,20072,20072,19563,19684,87457,333259.0,82184720.0
2013-02-05,19223,19271,18349,18422,259098,311891.0,82184720.0
2013-02-06,18252,18810,18252,18398,109854,311480.0,82184720.0
2013-02-07,18689,18810,18519,18665,52310,316000.0,82184720.0
2013-02-08,18567,18786,18470,18714,75190,316822.0,82184720.0
2013-02-12,18567,18883,18567,18689,40943,316411.0,82184720.0
2013-02-13,18567,19077,18567,19005,127359,321753.0,82184720.0
2013-02-14,19029,19199,18932,19005,57161,321753.0,82184720.0
2013-02-15,19053,19053,18713,18908,46233,320109.0,82184720.0
2013-02-18,18932,18932,18495,18544,110480,313946.0,82184720.0
2013-02-19,18446,18519,18325,18447,71553,312302.0,82184720.0
2013-02-20,18543,18567,18203,18398,162323,311480.0,82184720.0
2013-02-21,17912,18446,17645,18398,274235,311480.0,82184720.0
2013-02-22,18373,18398,17936,18131,130517,306960.0,82184720.0
2013-02-25,18300,18446,18203,18204,84192,308193.0,82184720.0
2013-02-26,18203,18398,17985,18228,39282,308604.0,82184720.0
2013-02-27,18106,18398,18058,18107,67082,306549.0,82184720.0
2013-02-28,18106,18398,18033,18325,89823,310247.0,82184720.0
2013-03-04,18325,18325,17912,18058,117160,305727.0,82184720.0
2013-03-05,18058,18082,17669,17937,89886,303673.0,82184720.0
2013-03-06,17961,18058,17839,17961,93761,304083.0,82184720.0
2013-03-07,17961,17961,17742,17840,51270,302029.0,82184720.0
2013-03-08,17839,18033,17597,17840,63090,302029.0,82184720.0
2013-03-11,17742,17742,17354,17670,47710,299152.0,82184720.0
2013-03-12,18106,18446,17936,18350,165381,310658.0,82184720.0
2013-03-13,18422,18543,18276,18544,125917,313946.0,82184720.0
2013-03-14,18616,19490,18398,19393,331548,328328.0,82184720.0
2013-03-15,19514,20000,19223,20000,237671,338601.0,82184720.0
2013-03-18,20048,20194,19660,19976,192448,338190.0,82184720.0
2013-03-19,20097,20169,19126,19830,286136,335725.0,82184720.0
2013-03-20,19902,20485,19563,20364,291614,344765.0,82184720.0
2013-03-21,20388,20485,20145,20364,158104,344765.0,82184720.0
2013-03-22,20364,20364,19708,20146,140080,341067.0,82184720.0
2013-03-25,20291,20631,20169,20388,181230,345176.0,82184720.0
