대신증권(003540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-01-18,26000,26200,23600,23900,2314421,1213484.0,50773400.0
2006-01-19,24200,25000,24050,24600,1844078,1249026.0,50773400.0
2006-01-20,24600,25450,22650,22900,1592935,1162711.0,50773400.0
2006-01-23,22000,23150,20500,21550,1328817,1094167.0,50773400.0
2006-01-24,22050,23200,21450,23000,1595826,1167788.0,50773400.0
2006-01-25,23150,24100,22600,23150,1051470,1175404.0,50773400.0
2006-01-26,23200,23900,23000,23800,713526,1208407.0,50773400.0
2006-01-27,25000,25100,24350,24600,848968,1249026.0,50773400.0
2006-01-31,24850,25000,24500,24650,487420,1251564.0,50773400.0
2006-02-01,24200,24500,22700,22900,847922,1162711.0,50773400.0
2006-02-02,23450,23600,21800,22200,1527384,1127169.0,50773400.0
2006-02-03,21500,21650,20650,21200,1483963,1076396.0,50773400.0
2006-02-06,20850,21900,20850,21900,1150255,1111937.0,50773400.0
2006-02-07,22000,22100,20500,21300,1041247,1081473.0,50773400.0
2006-02-08,21100,21350,20050,20100,2051592,1020545.0,50773400.0
2006-02-09,20500,20750,20100,20400,1183452,1035777.0,50773400.0
2006-02-10,20200,21100,20200,21050,1089758,1068780.0,50773400.0
2006-02-13,21250,21500,20550,20550,1090854,1043393.0,50773400.0
2006-02-14,20550,21150,20300,21100,790977,1071319.0,50773400.0
2006-02-15,21700,21700,20350,20500,1555346,1040855.0,50773400.0
2006-02-16,20600,21000,20450,20550,704880,1043393.0,50773400.0
2006-02-17,20800,21150,20650,20950,649012,1063703.0,50773400.0
2006-02-20,21800,23300,21600,22250,2296276,1129708.0,50773400.0
2006-02-21,22300,22300,21500,21750,1396546,1104321.0,50773400.0
2006-02-22,21450,21850,20800,21150,1646555,1073857.0,50773400.0
2006-02-23,21450,21800,21250,21300,1170830,1081473.0,50773400.0
2006-02-24,21300,21500,21050,21200,861409,1076396.0,50773400.0
2006-02-27,21200,22050,21150,22050,1154885,1119553.0,50773400.0
2006-02-28,22350,22700,22050,22400,1329031,1137324.0,50773400.0
2006-03-02,22400,22950,22400,22550,1275163,1144940.0,50773400.0
2006-03-03,22700,23100,21650,21650,1849532,1099244.0,50773400.0
2006-03-06,21400,21700,20900,21300,1444900,1081473.0,50773400.0
2006-03-07,21100,21200,20350,20350,1185469,1033239.0,50773400.0
2006-03-08,20200,20900,20100,20800,1438038,1056087.0,50773400.0
2006-03-09,20600,21350,20600,20900,936560,1061164.0,50773400.0
2006-03-10,20900,21850,20700,21600,1057955,1096705.0,50773400.0
2006-03-13,22000,22050,21600,21600,1004116,1096705.0,50773400.0
2006-03-14,21700,21800,20900,21200,748324,1076396.0,50773400.0
2006-03-15,21500,21650,21150,21150,604024,1073857.0,50773400.0
2006-03-16,21450,21550,20800,20800,630239,1056087.0,50773400.0
2006-03-17,20700,21300,20600,21300,569470,1081473.0,50773400.0
2006-03-20,21300,21700,21250,21650,807458,1099244.0,50773400.0
2006-03-21,21700,21800,21350,21350,512340,1084012.0,50773400.0
2006-03-22,21100,21100,20550,20550,544241,1043393.0,50773400.0
2006-03-23,20800,20950,20200,20300,754380,1030700.0,50773400.0
2006-03-24,20200,20550,19300,20250,1212180,1028161.0,50773400.0
2006-03-27,19900,20550,19900,20200,585645,1025623.0,50773400.0
2006-03-28,20100,20550,20100,20400,864172,1035777.0,50773400.0
2006-03-29,20100,20550,20050,20450,926789,1038316.0,50773400.0
2006-03-30,20250,20350,19650,19800,999397,1005313.0,50773400.0
2006-03-31,19600,20300,19550,20250,1316466,1028161.0,50773400.0
2006-04-03,20400,21800,20300,21700,2472180,1101783.0,50773400.0
2006-04-04,22000,23900,21850,23700,3606004,1203330.0,50773400.0
2006-04-05,24050,24050,23250,23750,1319931,1205868.0,50773400.0
2006-04-06,24000,24000,22950,23400,927000,1188098.0,50773400.0
2006-04-07,23400,23800,23000,23300,992489,1183020.0,50773400.0
2006-04-10,22900,23250,22600,22800,1087169,1157634.0,50773400.0
2006-04-11,22950,23000,22150,22300,1015220,1132247.0,50773400.0
2006-04-12,21850,22500,21850,22050,1084128,1119553.0,50773400.0
2006-04-13,22200,22950,22200,22950,1025807,1165250.0,50773400.0
2006-04-14,23400,24550,23300,24550,2149928,1246487.0,50773400.0
2006-04-17,24800,24900,23600,23800,1377896,1208407.0,50773400.0
2006-04-18,23600,24150,23450,24150,974802,1226178.0,50773400.0
2006-04-19,24850,25000,24150,24150,1352373,1226178.0,50773400.0
2006-04-20,24300,24500,23400,23400,884142,1188098.0,50773400.0
2006-04-21,23700,24200,23400,23900,1000641,1213484.0,50773400.0
2006-04-24,23700,23750,22800,22800,1065864,1157634.0,50773400.0
2006-04-25,22600,23200,22300,22600,895362,1147479.0,50773400.0
2006-04-26,22600,23200,22600,23150,726080,1175404.0,50773400.0
2006-04-27,23450,23550,22950,23100,767337,1172866.0,50773400.0
2006-04-28,22850,22950,22000,22050,1267382,1119553.0,50773400.0
2006-05-02,22000,22050,21300,21550,1210311,1094167.0,50773400.0
2006-05-03,21800,22300,21350,21400,1242586,1086551.0,50773400.0
2006-05-04,21450,21850,21100,21850,904288,1109399.0,50773400.0
2006-05-08,22400,22650,22200,22200,846694,1127169.0,50773400.0
2006-05-09,22200,22400,21250,21400,926189,1086551.0,50773400.0
2006-05-10,21600,22050,21500,22000,704960,1117015.0,50773400.0
2006-05-11,21850,22750,21650,22750,679079,1155095.0,50773400.0
2006-05-12,22100,22300,21700,21950,666964,1114476.0,50773400.0
2006-05-15,21350,21400,21000,21100,753051,1071319.0,50773400.0
2006-05-16,21300,21300,19850,20000,976336,1015468.0,50773400.0
2006-05-17,20100,20300,19750,20200,670027,1025623.0,50773400.0
2006-05-18,19150,19450,18850,19000,1046684,964695.0,50773400.0
2006-05-19,18750,19250,18700,19200,1369594,974849.0,50773400.0
2006-05-22,19400,19400,18150,18150,810142,921537.0,50773400.0
2006-05-23,17800,18350,17600,18250,1042889,926615.0,50773400.0
2006-05-24,18000,18950,17950,18900,942437,959617.0,50773400.0
2006-05-25,18900,19000,18000,18000,624951,913921.0,50773400.0
2006-05-26,18450,18550,18150,18350,770460,931692.0,50773400.0
2006-05-29,18600,18800,18450,18550,567841,941847.0,50773400.0
2006-05-30,18500,18500,17850,18000,594731,913921.0,50773400.0
2006-06-01,17600,17850,16850,16850,794501,855532.0,50773400.0
2006-06-02,17200,17400,16500,16950,916621,860609.0,50773400.0
2006-06-05,16950,17000,16100,16150,595454,819990.0,50773400.0
2006-06-07,15500,15650,14950,14950,1233106,759062.0,50773400.0
2006-06-08,14850,15600,14800,15300,1932394,776833.0,50773400.0
2006-06-09,15700,16150,15500,16150,1050176,819990.0,50773400.0
2006-06-12,15900,16200,15600,16150,425381,819990.0,50773400.0
2006-06-13,15650,15700,15150,15300,564475,776833.0,50773400.0
2006-06-14,15200,15800,15050,15750,880915,799681.0,50773400.0
2006-06-15,16000,16450,16000,16250,1326368,825068.0,50773400.0
2006-06-16,16900,17800,16900,17800,1316990,903767.0,50773400.0
2006-06-19,17450,17500,16850,17050,607326,865686.0,50773400.0
2006-06-20,16750,17000,16350,16400,652203,832684.0,50773400.0
2006-06-21,16550,16650,16100,16450,698181,835222.0,50773400.0
2006-06-22,16900,16950,16100,16200,652358,822529.0,50773400.0
2006-06-23,16000,16050,15500,15850,501382,804758.0,50773400.0
2006-06-26,15750,16500,15750,16500,518499,837761.0,50773400.0
2006-06-27,16750,16850,16450,16700,544863,847916.0,50773400.0
2006-06-28,16150,16250,15900,16000,642959,812374.0,50773400.0
2006-06-29,16200,16750,16150,16700,550142,847916.0,50773400.0
2006-06-30,17250,17550,17250,17350,988623,880918.0,50773400.0
2006-07-03,17350,17850,17100,17650,505252,896151.0,50773400.0
2006-07-04,17800,17850,17350,17350,399014,880918.0,50773400.0
2006-07-05,16900,17550,16850,17250,629191,875841.0,50773400.0
2006-07-06,16950,17100,16400,16400,673554,832684.0,50773400.0
2006-07-07,16700,16700,16450,16550,524300,840300.0,50773400.0
2006-07-10,16200,16850,16150,16850,553476,855532.0,50773400.0
2006-07-11,16650,16950,16500,16850,249344,855532.0,50773400.0
2006-07-12,16900,16950,16600,16700,323665,847916.0,50773400.0
2006-07-13,16400,16750,16350,16350,298861,830145.0,50773400.0
2006-07-14,16050,16150,15850,15950,409653,809836.0,50773400.0
2006-07-18,15850,15850,15250,15300,494369,776833.0,50773400.0
2006-07-19,15350,15600,15250,15300,360242,776833.0,50773400.0
2006-07-20,16000,16200,15900,16100,636786,817452.0,50773400.0
2006-07-21,15750,16200,15650,15700,359847,797142.0,50773400.0
2006-07-24,15500,16150,15400,15900,299384,807297.0,50773400.0
2006-07-25,16400,16550,16300,16350,371024,830145.0,50773400.0
2006-07-26,16550,17150,16450,17000,614160,863148.0,50773400.0
2006-07-27,17000,17500,16950,17350,551544,880918.0,50773400.0
2006-07-28,17300,17750,17150,17700,634610,898689.0,50773400.0
2006-07-31,17850,17950,17550,17550,300927,891073.0,50773400.0
2006-08-01,17200,17450,16800,16800,608209,852993.0,50773400.0
2006-08-02,16700,17250,16650,17100,273977,868225.0,50773400.0
2006-08-03,17150,17350,17000,17150,363350,870764.0,50773400.0
2006-08-04,17200,17900,17150,17600,656753,893612.0,50773400.0
2006-08-07,17500,17850,17400,17550,452160,891073.0,50773400.0
2006-08-08,17500,17850,17500,17850,291210,906305.0,50773400.0
2006-08-09,17750,18350,17500,18250,512838,926615.0,50773400.0
2006-08-10,18100,18500,17850,18400,373092,934231.0,50773400.0
2006-08-11,18550,18600,17600,17600,558244,893612.0,50773400.0
2006-08-14,17550,17650,17350,17400,368420,883457.0,50773400.0
2006-08-16,17800,17900,17600,17800,555408,903767.0,50773400.0
2006-08-17,18100,18450,17850,17900,621976,908844.0,50773400.0
2006-08-18,18000,18500,17850,18450,842673,936769.0,50773400.0
2006-08-21,18500,18650,18300,18450,371950,936769.0,50773400.0
2006-08-22,18450,19350,18450,19250,854005,977388.0,50773400.0
2006-08-23,19200,19700,18900,19450,739807,987543.0,50773400.0
2006-08-24,19300,20050,19250,19300,1259892,979927.0,50773400.0
2006-08-25,19400,19550,19150,19450,589944,987543.0,50773400.0
2006-08-28,19450,19450,18800,18850,543614,957079.0,50773400.0
2006-08-29,19200,19400,18950,19000,587500,964695.0,50773400.0
2006-08-30,19150,19500,18800,19100,467169,969772.0,50773400.0
2006-08-31,19250,19500,19100,19500,534649,990081.0,50773400.0
2006-09-01,19500,19900,19350,19500,553960,990081.0,50773400.0
2006-09-04,19700,19850,19200,19200,327219,974849.0,50773400.0
2006-09-05,19350,19400,18650,18800,614922,954540.0,50773400.0
2006-09-06,18900,19050,18800,18950,275993,962156.0,50773400.0
2006-09-07,18650,18700,18450,18550,415268,941847.0,50773400.0
2006-09-08,18200,19000,18200,18950,287306,962156.0,50773400.0
2006-09-11,18950,19050,18750,18900,337642,959617.0,50773400.0
2006-09-12,18800,18850,18250,18300,393046,929153.0,50773400.0
2006-09-13,18650,18850,18450,18550,164818,941847.0,50773400.0
2006-09-14,18650,18950,18450,18950,222342,962156.0,50773400.0
2006-09-15,18900,19250,18850,19250,231461,977388.0,50773400.0
2006-09-18,19450,19550,19250,19250,253043,977388.0,50773400.0
2006-09-19,19300,19700,19300,19500,353455,990081.0,50773400.0
2006-09-20,19300,19350,18950,19050,322139,967233.0,50773400.0
2006-09-21,19400,19400,19050,19050,368343,967233.0,50773400.0
2006-09-22,18800,19000,18350,18350,252991,931692.0,50773400.0
2006-09-25,18300,18650,18300,18500,190565,939308.0,50773400.0
2006-09-26,18800,19000,18700,18700,282271,949463.0,50773400.0
2006-09-27,19000,19800,19000,19800,728063,1005313.0,50773400.0
2006-09-28,20100,21300,20100,20600,1280581,1045932.0,50773400.0
2006-09-29,20800,21100,20500,20550,764956,1043393.0,50773400.0
2006-10-02,20300,20500,20050,20300,361991,1030700.0,50773400.0
2006-10-04,20000,20100,19700,19750,443790,1002775.0,50773400.0
2006-10-09,19900,19950,18550,19050,726813,967233.0,50773400.0
2006-10-10,19250,19400,18950,19300,442875,979927.0,50773400.0
2006-10-11,19100,19800,18850,19800,425824,1005313.0,50773400.0
2006-10-12,19700,20250,19450,20100,406238,1020545.0,50773400.0
2006-10-13,20500,20500,20000,20350,461923,1033239.0,50773400.0
2006-10-16,20350,20450,20050,20400,401681,1035777.0,50773400.0
2006-10-17,20400,20450,19550,19800,610382,1005313.0,50773400.0
2006-10-18,19450,19600,19050,19600,863306,995159.0,50773400.0
2006-10-19,19600,19800,19500,19600,269500,995159.0,50773400.0
2006-10-20,19600,20100,19550,19800,430431,1005313.0,50773400.0
2006-10-23,20100,20400,19900,20350,337165,1033239.0,50773400.0
2006-10-24,20500,20900,20400,20400,642750,1035777.0,50773400.0
2006-10-25,20400,20800,20200,20800,345141,1056087.0,50773400.0
2006-10-26,20800,21200,20700,20950,407982,1063703.0,50773400.0
2006-10-27,21150,21650,21050,21350,589062,1084012.0,50773400.0
2006-10-30,21000,21150,20450,20800,372934,1056087.0,50773400.0
2006-10-31,20800,21300,20800,21300,303351,1081473.0,50773400.0
2006-11-01,21500,21650,21250,21250,325123,1078935.0,50773400.0
2006-11-02,21000,21450,21000,21400,231334,1086551.0,50773400.0
2006-11-03,21300,21500,21050,21400,279620,1086551.0,50773400.0
2006-11-06,21300,21300,20950,21300,212640,1081473.0,50773400.0
2006-11-07,21600,21650,21300,21500,234027,1091628.0,50773400.0
2006-11-08,21500,21600,20900,21400,389990,1086551.0,50773400.0
2006-11-09,21250,21600,21250,21500,194990,1091628.0,50773400.0
2006-11-10,21350,21650,21350,21450,358306,1089089.0,50773400.0
2006-11-13,21700,21700,21350,21600,282892,1096705.0,50773400.0
2006-11-14,21700,22000,21600,22000,374858,1117015.0,50773400.0
2006-11-15,22100,22200,21900,22100,350804,1122092.0,50773400.0
2006-11-16,22100,22200,21600,21750,397841,1104321.0,50773400.0
2006-11-17,22000,22000,21450,21650,306408,1099244.0,50773400.0
2006-11-20,21650,21650,21300,21450,257290,1089089.0,50773400.0
2006-11-21,21400,21450,20950,21400,439474,1086551.0,50773400.0
2006-11-22,21400,21700,21350,21550,384942,1094167.0,50773400.0
2006-11-23,21350,22050,21300,21850,673969,1109399.0,50773400.0
2006-11-24,22100,23500,21950,23000,1579090,1167788.0,50773400.0
2006-11-27,23150,23800,22800,23650,778512,1200791.0,50773400.0
2006-11-28,23000,24550,23000,24100,1033220,1223639.0,50773400.0
2006-11-29,24000,24600,23650,24450,680803,1241410.0,50773400.0
2006-11-30,24350,25200,24150,24150,742011,1226178.0,50773400.0
2006-12-01,24150,24400,23850,24350,277648,1236332.0,50773400.0
2006-12-04,24200,24800,23950,24000,251796,1218562.0,50773400.0
2006-12-05,24200,24400,24000,24400,378329,1238871.0,50773400.0
2006-12-06,24200,24500,23350,24100,702205,1223639.0,50773400.0
2006-12-07,24050,24150,23600,23700,411807,1203330.0,50773400.0
2006-12-08,23500,23550,22950,23300,421281,1183020.0,50773400.0
2006-12-11,23050,23500,22900,23100,177981,1172866.0,50773400.0
2006-12-12,23050,23200,22500,22750,377884,1155095.0,50773400.0
2006-12-13,22600,23450,22550,23250,269474,1180482.0,50773400.0
2006-12-14,23000,23950,23000,23900,424560,1213484.0,50773400.0
2006-12-15,24100,24100,23500,23550,562484,1195714.0,50773400.0
2006-12-18,23900,23950,23600,23800,265251,1208407.0,50773400.0
2006-12-19,23650,23950,23500,23800,349612,1208407.0,50773400.0
2006-12-20,23600,24000,23550,23950,419771,1216023.0,50773400.0
2006-12-21,23700,24100,23450,23500,239236,1193175.0,50773400.0
2006-12-22,23500,23500,22800,23200,407670,1177943.0,50773400.0
2006-12-26,22900,23200,22450,22550,449290,1144940.0,50773400.0
2006-12-27,22900,23050,22650,22800,221471,1157634.0,50773400.0
2006-12-28,22950,23500,22900,23500,381390,1193175.0,50773400.0
2007-01-02,23400,23450,23200,23400,119140,1188098.0,50773400.0
2007-01-03,23300,23300,22450,22450,273433,1139863.0,50773400.0
2007-01-04,22600,22850,22200,22250,214512,1129708.0,50773400.0
2007-01-05,22300,22400,21700,22300,334252,1132247.0,50773400.0
2007-01-08,22000,22100,21500,21800,194590,1106860.0,50773400.0
2007-01-09,21800,22000,21600,21750,162780,1104321.0,50773400.0
2007-01-10,21550,21750,21400,21450,192253,1089089.0,50773400.0
2007-01-11,21400,21850,21400,21850,108575,1109399.0,50773400.0
2007-01-12,21900,22400,21900,22300,252640,1132247.0,50773400.0
2007-01-15,22300,22700,22100,22400,200198,1137324.0,50773400.0
2007-01-16,22350,22400,21450,21550,353465,1094167.0,50773400.0
2007-01-17,21400,21400,20800,20800,605065,1056087.0,50773400.0
2007-01-18,20700,21200,20450,20850,691186,1058625.0,50773400.0
2007-01-19,20400,20600,19850,20100,484596,1020545.0,50773400.0
2007-01-22,19800,20050,19450,19550,524730,992620.0,50773400.0
2007-01-23,19350,19350,18700,18800,629793,954540.0,50773400.0
2007-01-24,18900,19650,18900,19500,604095,990081.0,50773400.0
2007-01-25,19700,20100,19700,19800,602182,1005313.0,50773400.0
2007-01-26,19450,19600,19250,19400,181638,985004.0,50773400.0
2007-01-29,19700,19800,19250,19250,138184,977388.0,50773400.0
2007-01-30,19400,19850,19400,19750,347174,1002775.0,50773400.0
2007-01-31,19750,19900,19200,19250,244595,977388.0,50773400.0
2007-02-01,19500,19900,19400,19850,441318,1007852.0,50773400.0
2007-02-02,20150,21200,20000,20750,873393,1053548.0,50773400.0
2007-02-05,21000,21300,20750,20900,390226,1061164.0,50773400.0
2007-02-06,20800,20950,20350,20800,454853,1056087.0,50773400.0
2007-02-07,20900,20900,20650,20700,275864,1051009.0,50773400.0
2007-02-08,20800,20950,20350,20800,376352,1056087.0,50773400.0
2007-02-09,20800,20850,20550,20600,213954,1045932.0,50773400.0
2007-02-12,20200,20450,20100,20150,338158,1023084.0,50773400.0
2007-02-13,20300,20750,20300,20700,186477,1051009.0,50773400.0
2007-02-14,21100,21200,20900,21200,309607,1076396.0,50773400.0
2007-02-15,21500,22050,21450,21900,1250490,1111937.0,50773400.0
2007-02-16,22100,22400,22000,22200,843972,1127169.0,50773400.0
2007-02-20,22100,22700,22100,22600,969173,1147479.0,50773400.0
2007-02-21,22700,22750,22450,22700,515733,1152556.0,50773400.0
2007-02-22,23000,24050,22900,23500,1311222,1193175.0,50773400.0
2007-02-23,23900,24200,23600,23950,1067047,1216023.0,50773400.0
2007-02-26,23900,24550,23700,24400,674492,1238871.0,50773400.0
2007-02-27,24000,24300,23550,23650,357790,1200791.0,50773400.0
2007-02-28,22000,22600,21450,21650,1992631,1099244.0,50773400.0
2007-03-02,21500,21750,21400,21700,850285,1101783.0,50773400.0
2007-03-05,21250,21400,20500,20500,665533,1040855.0,50773400.0
2007-03-06,20500,21400,20500,21300,776038,1081473.0,50773400.0
2007-03-07,21850,22350,21650,21900,950360,1111937.0,50773400.0
2007-03-08,21650,22650,21650,22450,599714,1139863.0,50773400.0
2007-03-09,22500,22650,22000,22350,341540,1134785.0,50773400.0
2007-03-12,22300,22600,22200,22450,240994,1139863.0,50773400.0
2007-03-13,22500,22500,21950,22050,235783,1119553.0,50773400.0
2007-03-14,21400,21600,21300,21350,392678,1084012.0,50773400.0
2007-03-15,21500,21750,21400,21500,252820,1091628.0,50773400.0
2007-03-16,21450,21900,21300,21850,202533,1109399.0,50773400.0
2007-03-19,21650,22400,21650,22300,260050,1132247.0,50773400.0
2007-03-20,22550,22650,22300,22400,200616,1137324.0,50773400.0
2007-03-21,22400,22700,22250,22250,342390,1129708.0,50773400.0
2007-03-22,22700,23000,22400,22950,544386,1165250.0,50773400.0
2007-03-23,22900,23050,22700,23050,349204,1170327.0,50773400.0
2007-03-26,23000,23250,22900,22900,221549,1162711.0,50773400.0
2007-03-27,23200,23200,22950,23150,252354,1175404.0,50773400.0
2007-03-28,23150,23150,22550,22700,620469,1152556.0,50773400.0
2007-03-29,22150,22300,21750,22200,420467,1127169.0,50773400.0
2007-03-30,22300,22450,21950,21950,321946,1114476.0,50773400.0
2007-04-02,22000,22400,21950,22350,272760,1134785.0,50773400.0
2007-04-03,22050,22200,21950,22150,309688,1124631.0,50773400.0
2007-04-04,22400,23200,22400,22800,722124,1157634.0,50773400.0
2007-04-05,23000,23200,22850,23100,403860,1172866.0,50773400.0
