조흥(002600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-01-13,73000,76400,72700,72700,335,43620.0,600000.0
2012-01-16,72000,73900,71000,72200,283,43320.0,600000.0
2012-01-17,73500,73500,71000,71100,575,42660.0,600000.0
2012-01-18,72300,72300,70500,71700,81,43020.0,600000.0
2012-01-19,72600,72600,71700,72200,24,43320.0,600000.0
2012-01-20,75000,77000,72400,72400,15,43440.0,600000.0
2012-01-25,72400,73000,72400,72900,39,43740.0,600000.0
2012-01-26,73700,73700,72000,73300,39,43980.0,600000.0
2012-01-27,73900,73900,72000,73700,25,44220.0,600000.0
2012-01-30,73100,74800,73100,74000,28,44400.0,600000.0
2012-01-31,74000,74000,73500,73500,51,44100.0,600000.0
2012-02-01,73500,74500,73500,74500,37,44700.0,600000.0
2012-02-02,75000,75900,72000,73500,368,44100.0,600000.0
2012-02-03,73700,74400,72000,74400,229,44640.0,600000.0
2012-02-06,74400,77000,74400,75000,360,45000.0,600000.0
2012-02-07,75000,75900,73400,73500,339,44100.0,600000.0
2012-02-08,74500,76700,74200,74200,30,44520.0,600000.0
2012-02-09,76800,76900,74000,74900,472,44940.0,600000.0
2012-02-10,75000,75000,73500,73700,202,44220.0,600000.0
2012-02-13,73800,75000,73200,74400,135,44640.0,600000.0
2012-02-14,73400,75000,73100,73200,166,43920.0,600000.0
2012-02-15,74000,74600,73000,74500,42,44700.0,600000.0
2012-02-16,74600,74700,73200,74200,485,44520.0,600000.0
2012-02-17,73800,76200,73800,75100,1426,45060.0,600000.0
2012-02-20,86200,86200,74700,78800,3133,47280.0,600000.0
2012-02-21,78900,78900,75500,76000,904,45600.0,600000.0
2012-02-22,78000,79800,77300,79100,172,47460.0,600000.0
2012-02-23,79900,79900,76800,79000,50,47400.0,600000.0
2012-02-24,80000,80000,71500,78800,355,47280.0,600000.0
2012-02-27,76600,83000,76400,79700,440,47820.0,600000.0
2012-02-28,76700,79500,76000,77800,424,46680.0,600000.0
2012-02-29,78000,78000,76000,77400,481,46440.0,600000.0
2012-03-02,76100,81300,76100,78700,983,47220.0,600000.0
2012-03-05,78600,81400,78500,80800,1035,48480.0,600000.0
2012-03-06,80100,80800,79500,80800,921,48480.0,600000.0
2012-03-07,80800,82400,79000,82000,378,49200.0,600000.0
2012-03-08,82000,82000,81000,81800,73,49080.0,600000.0
2012-03-09,83000,83000,81000,82100,446,49260.0,600000.0
2012-03-12,82100,82500,81200,81900,309,49140.0,600000.0
2012-03-13,82000,82500,81500,82400,203,49440.0,600000.0
2012-03-14,82900,82900,81400,82400,14,49440.0,600000.0
2012-03-15,82400,82400,81800,81800,8,49080.0,600000.0
2012-03-16,81700,81900,80800,81700,65,49020.0,600000.0
2012-03-19,82400,82600,81000,81200,78,48720.0,600000.0
2012-03-20,80300,82900,80000,82400,534,49440.0,600000.0
2012-03-21,82900,82900,81200,82500,37,49500.0,600000.0
2012-03-22,83000,83000,81000,81900,66,49140.0,600000.0
2012-03-23,82900,82900,80100,82000,88,49200.0,600000.0
2012-03-26,80400,82200,77700,78700,771,47220.0,600000.0
2012-03-27,79000,82000,77700,78600,191,47160.0,600000.0
2012-03-28,82100,82100,78400,79700,146,47820.0,600000.0
2012-03-29,81500,82800,79500,81700,23,49020.0,600000.0
2012-03-30,81700,82900,80800,81600,11,48960.0,600000.0
2012-04-02,83000,83000,78800,80000,41,48000.0,600000.0
2012-04-03,81700,82000,75700,76600,826,45960.0,600000.0
2012-04-04,78800,78800,75100,76300,999,45780.0,600000.0
2012-04-05,76300,79100,75000,76700,104,46020.0,600000.0
2012-04-06,76700,79200,74600,79200,305,47520.0,600000.0
2012-04-09,78000,81400,78000,80900,1584,48540.0,600000.0
2012-04-10,80300,81500,77900,77900,1545,46740.0,600000.0
2012-04-12,78000,78000,73200,75500,199,45300.0,600000.0
2012-04-13,76800,81000,76600,79500,387,47700.0,600000.0
2012-04-16,77600,78400,75300,78000,20,46800.0,600000.0
2012-04-17,81000,81000,76200,78000,47,46800.0,600000.0
2012-04-18,77100,81400,77000,79400,127,47640.0,600000.0
2012-04-19,81900,81900,75000,77900,1090,46740.0,600000.0
2012-04-20,77900,79400,75600,79400,158,47640.0,600000.0
2012-04-23,81200,81200,76600,79200,17,47520.0,600000.0
2012-04-24,78700,78700,71900,74200,957,44520.0,600000.0
2012-04-25,74100,78000,70300,72200,1198,43320.0,600000.0
2012-04-26,72100,76000,66000,68000,3271,40800.0,600000.0
2012-04-27,66400,69900,66400,69300,101,41580.0,600000.0
2012-04-30,71700,71700,61200,64900,1546,38940.0,600000.0
2012-05-02,65000,68600,64400,65300,509,39180.0,600000.0
2012-05-03,64600,67300,64600,65600,99,39360.0,600000.0
2012-05-04,66900,69500,65700,68300,240,40980.0,600000.0
2012-05-07,65800,69400,65800,69400,22,41640.0,600000.0
2012-05-08,65800,69500,65800,66500,299,39900.0,600000.0
2012-05-09,66000,66900,65100,65100,100,39060.0,600000.0
2012-05-10,65300,67300,65300,65600,60,39360.0,600000.0
2012-05-11,65600,67500,65000,65000,182,39000.0,600000.0
2012-05-14,65300,66500,65300,65700,79,39420.0,600000.0
2012-05-15,65000,65600,65000,65600,34,39360.0,600000.0
2012-05-16,64500,67200,64400,67200,42,40320.0,600000.0
2012-05-17,67000,67000,62600,65700,48,39420.0,600000.0
2012-05-18,65000,65500,62600,64800,443,38880.0,600000.0
2012-05-21,65100,65100,60600,61500,441,36900.0,600000.0
2012-05-22,61900,63800,61200,63000,471,37800.0,600000.0
2012-05-23,63100,63100,60900,61600,123,36960.0,600000.0
2012-05-24,62800,62800,61000,61100,166,36660.0,600000.0
2012-05-25,62000,63200,62000,62100,71,37260.0,600000.0
2012-05-29,61200,63200,61200,63200,54,37920.0,600000.0
2012-05-30,63800,63800,61800,63100,97,37860.0,600000.0
2012-05-31,62100,63100,62100,63100,2,37860.0,600000.0
2012-06-01,62000,69100,62000,69000,837,41400.0,600000.0
2012-06-04,68600,70400,67500,70000,800,42000.0,600000.0
2012-06-05,70400,70400,68500,69900,16,41940.0,600000.0
2012-06-07,71400,71400,65000,70700,3,42420.0,600000.0
2012-06-08,70700,71000,70700,71000,2,42600.0,600000.0
2012-06-11,72500,72500,72500,72500,1,43500.0,600000.0
2012-06-12,67200,71300,67200,71000,32,42600.0,600000.0
2012-06-13,66100,71000,66100,69100,406,41460.0,600000.0
2012-06-14,69000,69000,65100,65100,111,39060.0,600000.0
2012-06-15,65600,71900,65500,69100,2258,41460.0,600000.0
2012-06-18,69200,70000,66600,68700,466,41220.0,600000.0
2012-06-19,67100,69800,65600,67000,538,40200.0,600000.0
2012-06-20,67500,69900,64000,69000,1059,41400.0,600000.0
2012-06-21,66600,69900,66600,68600,135,41160.0,600000.0
2012-06-22,68000,71200,66700,67300,162,40380.0,600000.0
2012-06-25,66900,70400,66900,68500,289,41100.0,600000.0
2012-06-26,68800,68800,67200,67200,5,40320.0,600000.0
2012-06-27,65100,67800,65100,67600,69,40560.0,600000.0
2012-06-28,67400,70000,65600,70000,479,42000.0,600000.0
2012-06-29,70100,70100,66500,68100,44,40860.0,600000.0
2012-07-02,69000,70000,69000,69800,172,41880.0,600000.0
2012-07-03,70000,70000,68000,68000,9,40800.0,600000.0
2012-07-04,68900,68900,68900,68900,1,41340.0,600000.0
2012-07-05,69000,69000,66400,68000,5,40800.0,600000.0
2012-07-06,69000,70000,67000,69800,278,41880.0,600000.0
2012-07-09,70000,70000,66400,69800,26,41880.0,600000.0
2012-07-10,69800,69800,67500,68800,113,41280.0,600000.0
2012-07-11,69200,70000,67300,67900,20,40740.0,600000.0
2012-07-12,68100,68200,65800,67200,58,40320.0,600000.0
2012-07-13,67500,69800,66200,69800,34,41880.0,600000.0
2012-07-16,69800,69800,69800,69800,1,41880.0,600000.0
2012-07-17,69700,72000,67400,70700,77,42420.0,600000.0
2012-07-18,0,0,0,69600,0,41760.0,600000.0
2012-07-19,69400,69400,69400,69400,1,41640.0,600000.0
2012-07-20,69900,69900,67400,67600,4,40560.0,600000.0
2012-07-23,67900,69000,67900,68900,12,41340.0,600000.0
2012-07-24,0,0,0,68600,0,41160.0,600000.0
2012-07-25,69200,69200,65600,66300,119,39780.0,600000.0
2012-07-26,66300,66300,66200,66300,4,39780.0,600000.0
2012-07-27,67800,67800,66500,66500,98,39900.0,600000.0
2012-07-30,0,0,0,66800,0,40080.0,600000.0
2012-07-31,67900,67900,65300,66900,5,40140.0,600000.0
2012-08-01,68700,68700,68700,68700,1,41220.0,600000.0
2012-08-02,68700,68700,68700,68700,2,41220.0,600000.0
2012-08-03,69200,69200,65000,66100,412,39660.0,600000.0
2012-08-06,66400,69800,66400,67100,48,40260.0,600000.0
2012-08-07,67100,67100,66200,66200,52,39720.0,600000.0
2012-08-08,66500,67300,65100,65700,113,39420.0,600000.0
2012-08-09,66000,67700,65300,65500,22,39300.0,600000.0
2012-08-10,65500,66500,63900,66100,204,39660.0,600000.0
2012-08-13,0,0,0,65800,0,39480.0,600000.0
2012-08-14,65800,65800,63700,64500,79,38700.0,600000.0
2012-08-16,64000,64800,61000,62700,1968,37620.0,600000.0
2012-08-17,62200,64000,61400,63400,647,38040.0,600000.0
2012-08-20,62900,63500,62200,63500,91,38100.0,600000.0
2012-08-21,63500,63900,62300,63900,100,38340.0,600000.0
2012-08-22,63900,63900,62300,62800,228,37680.0,600000.0
2012-08-23,62800,63800,62800,63400,12,38040.0,600000.0
2012-08-24,62900,63100,62700,62700,83,37620.0,600000.0
2012-08-27,63900,63900,61200,61500,425,36900.0,600000.0
2012-08-28,61600,62500,61500,62500,35,37500.0,600000.0
2012-08-29,61900,62600,61500,62000,148,37200.0,600000.0
2012-08-30,62000,62800,61700,62800,33,37680.0,600000.0
2012-08-31,62800,63700,62400,62400,100,37440.0,600000.0
2012-09-03,62200,62900,62200,62900,98,37740.0,600000.0
2012-09-04,62900,63900,62600,63300,64,37980.0,600000.0
2012-09-05,63300,65900,62700,65900,217,39540.0,600000.0
2012-09-06,64000,65300,63500,65200,183,39120.0,600000.0
2012-09-07,65200,65300,63500,64600,169,38760.0,600000.0
2012-09-10,64600,64800,63500,64800,133,38880.0,600000.0
2012-09-11,63400,64500,63400,64500,155,38700.0,600000.0
2012-09-12,64700,66700,64000,64500,257,38700.0,600000.0
2012-09-13,64800,64800,62800,62900,207,37740.0,600000.0
2012-09-14,63200,64700,62700,63000,328,37800.0,600000.0
2012-09-17,63300,63500,62900,63500,4,38100.0,600000.0
2012-09-18,62600,67000,62600,63900,318,38340.0,600000.0
2012-09-19,63500,65300,63500,63900,49,38340.0,600000.0
2012-09-20,63900,65300,63900,65300,28,39180.0,600000.0
2012-09-21,65300,67900,65300,67800,736,40680.0,600000.0
2012-09-24,68000,68700,67000,67000,236,40200.0,600000.0
2012-09-25,66700,69900,64900,65300,255,39180.0,600000.0
2012-09-26,65300,66600,65300,65400,27,39240.0,600000.0
2012-09-27,65700,66300,65400,65700,84,39420.0,600000.0
2012-09-28,66700,69400,65400,68000,583,40800.0,600000.0
2012-10-02,68000,69900,66600,69000,297,41400.0,600000.0
2012-10-04,68200,71200,68100,71200,108,42720.0,600000.0
2012-10-05,70900,73500,70100,72900,727,43740.0,600000.0
2012-10-08,71800,73500,70500,73100,78,43860.0,600000.0
2012-10-09,72000,72000,68700,68700,193,41220.0,600000.0
2012-10-10,69000,70100,66400,67100,99,40260.0,600000.0
2012-10-11,67400,73400,67400,73000,262,43800.0,600000.0
2012-10-12,73900,73900,69300,69300,5,41580.0,600000.0
2012-10-15,72000,73500,67700,70300,290,42180.0,600000.0
2012-10-16,70700,72800,70000,70300,226,42180.0,600000.0
2012-10-17,70100,73000,70100,72400,32,43440.0,600000.0
2012-10-18,72400,72900,70800,72400,33,43440.0,600000.0
2012-10-19,70300,72000,68600,71700,104,43020.0,600000.0
2012-10-22,71000,71900,69800,71500,71,42900.0,600000.0
2012-10-23,72000,73500,70000,70600,157,42360.0,600000.0
2012-10-24,69100,71500,69100,70100,519,42060.0,600000.0
2012-10-25,69500,71900,69500,70400,14,42240.0,600000.0
2012-10-26,70200,70700,69500,69500,267,41700.0,600000.0
2012-10-29,69500,70300,69300,69300,137,41580.0,600000.0
2012-10-30,69600,69600,69000,69000,76,41400.0,600000.0
2012-10-31,69300,70500,68900,70000,501,42000.0,600000.0
2012-11-01,70100,70600,69800,70600,29,42360.0,600000.0
2012-11-02,70700,70900,70600,70600,23,42360.0,600000.0
2012-11-05,70600,72000,69000,70600,626,42360.0,600000.0
2012-11-06,69900,69900,69900,69900,0,41940.0,600000.0
2012-11-07,70000,70000,69800,70000,106,42000.0,600000.0
2012-11-08,70200,71000,70100,70300,28,42180.0,600000.0
2012-11-09,70400,75000,70300,74300,384,44580.0,600000.0
2012-11-12,74200,74200,71500,73900,24,44340.0,600000.0
2012-11-13,74800,74800,70300,73900,44,44340.0,600000.0
2012-11-14,73900,73900,71000,72500,228,43500.0,600000.0
2012-11-15,74500,74500,71100,71100,313,42660.0,600000.0
2012-11-16,70000,70400,70000,70300,91,42180.0,600000.0
2012-11-19,70000,72500,70000,70600,169,42360.0,600000.0
2012-11-20,72300,73300,70200,71800,449,43080.0,600000.0
2012-11-21,72500,73000,71600,71600,94,42960.0,600000.0
2012-11-22,71600,74400,71600,74300,225,44580.0,600000.0
2012-11-23,74700,75000,70500,74500,266,44700.0,600000.0
2012-11-26,72200,72400,72100,72400,10,43440.0,600000.0
2012-11-27,72400,74500,72400,74500,179,44700.0,600000.0
2012-11-28,73800,73800,71800,73800,16,44280.0,600000.0
2012-11-29,75700,75700,74000,74000,22,44400.0,600000.0
2012-11-30,75500,75500,74200,74500,52,44700.0,600000.0
2012-12-03,74500,75500,73300,75500,139,45300.0,600000.0
2012-12-04,75500,84900,72200,79800,195,47880.0,600000.0
2012-12-05,79500,79500,74500,74500,25,44700.0,600000.0
2012-12-06,74500,78200,74500,74700,80,44820.0,600000.0
2012-12-07,78500,78800,74600,74600,60,44760.0,600000.0
2012-12-10,74600,74600,72400,72800,111,43680.0,600000.0
2012-12-11,72800,75600,72800,75000,304,45000.0,600000.0
2012-12-12,76000,76000,75400,75400,52,45240.0,600000.0
2012-12-13,76500,80800,75600,76600,705,45960.0,600000.0
2012-12-14,77700,78300,76000,77900,37,46740.0,600000.0
2012-12-17,77800,77900,76400,77800,100,46680.0,600000.0
2012-12-18,78300,79700,75400,79200,213,47520.0,600000.0
2012-12-20,79900,79900,77300,77300,5,46380.0,600000.0
2012-12-21,77000,79600,75200,78000,93,46800.0,600000.0
2012-12-24,77900,77900,77800,77800,2,46680.0,600000.0
2012-12-26,78000,78200,76500,76500,56,45900.0,600000.0
2012-12-27,75800,77500,75800,77500,16,46500.0,600000.0
2012-12-28,77500,77500,77500,77500,32,46500.0,600000.0
2013-01-02,71100,77600,71100,77600,41,46560.0,600000.0
2013-01-03,77600,77600,74000,77400,175,46440.0,600000.0
2013-01-04,75200,78900,75200,78300,16,46980.0,600000.0
2013-01-07,78500,79800,75500,77800,54,46680.0,600000.0
2013-01-08,75500,77500,75400,75400,14,45240.0,600000.0
2013-01-09,75800,76000,71600,76000,335,45600.0,600000.0
2013-01-10,74900,74900,71500,74900,213,44940.0,600000.0
2013-01-11,74700,74900,72800,74900,366,44940.0,600000.0
2013-01-14,74900,74900,72100,73200,929,43920.0,600000.0
2013-01-15,73000,73500,72500,73400,190,44040.0,600000.0
2013-01-16,73700,77500,73700,77500,1602,46500.0,600000.0
2013-01-17,78000,78000,76900,77500,62,46500.0,600000.0
2013-01-18,80400,80400,77000,78400,246,47040.0,600000.0
2013-01-21,74800,77300,74700,77300,990,46380.0,600000.0
2013-01-22,77300,78000,76900,77800,190,46680.0,600000.0
2013-01-23,78900,78900,77000,77000,214,46200.0,600000.0
2013-01-24,76000,79100,76000,79100,684,47460.0,600000.0
2013-01-25,78500,78500,76500,76900,353,46140.0,600000.0
2013-01-28,77300,78900,75300,76800,181,46080.0,600000.0
2013-01-29,76800,79800,76800,79400,1084,47640.0,600000.0
2013-01-30,79800,81000,77700,78900,141,47340.0,600000.0
2013-01-31,79400,81000,78900,79000,63,47400.0,600000.0
2013-02-01,81000,81000,77600,78100,985,46860.0,600000.0
2013-02-04,78100,79700,78000,78300,246,46980.0,600000.0
2013-02-05,81000,81000,77500,78100,613,46860.0,600000.0
2013-02-06,78100,81000,77900,77900,529,46740.0,600000.0
2013-02-07,80000,80000,77300,78000,303,46800.0,600000.0
2013-02-08,77300,79000,77300,79000,589,47400.0,600000.0
2013-02-12,79000,79300,78000,78000,188,46800.0,600000.0
2013-02-13,78800,78900,77400,78100,1073,46860.0,600000.0
2013-02-14,78100,78700,78000,78700,51,47220.0,600000.0
2013-02-15,78400,78600,77000,77900,374,46740.0,600000.0
2013-02-18,78400,78400,76100,76900,179,46140.0,600000.0
2013-02-19,77000,77000,75100,75100,171,45060.0,600000.0
2013-02-20,75500,77100,75400,75400,64,45240.0,600000.0
2013-02-21,75600,77000,75200,76800,19,46080.0,600000.0
2013-02-22,76700,79900,76700,79600,119,47760.0,600000.0
2013-02-25,76000,78300,76000,76200,625,45720.0,600000.0
2013-02-26,76200,77000,76000,76800,117,46080.0,600000.0
2013-02-27,77000,77000,75800,76000,522,45600.0,600000.0
2013-02-28,76000,77000,73000,74800,1729,44880.0,600000.0
2013-03-04,74800,75500,73600,75500,328,45300.0,600000.0
2013-03-05,75900,75900,74700,75000,242,45000.0,600000.0
2013-03-06,75000,75900,75000,75700,915,45420.0,600000.0
2013-03-07,75000,75600,74800,75500,238,45300.0,600000.0
2013-03-08,75500,76900,75000,76000,873,45600.0,600000.0
2013-03-11,75100,75700,75000,75100,467,45060.0,600000.0
2013-03-12,75100,75900,74900,75500,1165,45300.0,600000.0
2013-03-13,75500,76500,74800,75000,674,45000.0,600000.0
2013-03-14,74800,76900,74800,75600,675,45360.0,600000.0
2013-03-15,75600,76600,75000,75800,616,45480.0,600000.0
2013-03-18,77500,77500,75000,75900,411,45540.0,600000.0
2013-03-19,76400,76400,75200,76300,140,45780.0,600000.0
2013-03-20,76300,78800,76000,77800,26,46680.0,600000.0
2013-03-21,77800,77800,75100,76900,523,46140.0,600000.0
2013-03-22,75300,78000,75000,75400,537,45240.0,600000.0
2013-03-25,75400,76000,75000,75400,205,45240.0,600000.0
2013-03-26,75300,77100,75300,76700,7,46020.0,600000.0
2013-03-27,79600,79600,76100,77000,373,46200.0,600000.0
2013-03-28,76900,77900,76800,77600,318,46560.0,600000.0
2013-03-29,77600,79500,77100,77800,189,46680.0,600000.0
2013-04-01,77800,84000,77800,83700,3677,50220.0,600000.0
2013-04-02,83700,90500,83700,90000,4195,54000.0,600000.0
2013-04-03,92000,93000,88200,91100,1319,54660.0,600000.0
2013-04-04,91100,102500,90000,97900,3474,58740.0,600000.0
2013-04-05,97700,101000,92000,95000,1121,57000.0,600000.0
2013-04-08,95400,99500,94000,94000,1866,56400.0,600000.0
2013-04-09,97000,97000,90000,94500,1151,56700.0,600000.0
2013-04-10,94600,98600,92100,95800,765,57480.0,600000.0
2013-04-11,97400,97400,95400,96800,260,58080.0,600000.0
2013-04-12,98000,110500,96200,100500,751,60300.0,600000.0
2013-04-15,100500,107000,99500,104500,653,62700.0,600000.0
2013-04-16,104500,108000,99000,107500,1101,64500.0,600000.0
2013-04-17,107500,113500,105500,108500,1032,65100.0,600000.0
2013-04-18,108000,108000,103500,103500,333,62100.0,600000.0
2013-04-19,103500,109500,103500,106000,350,63600.0,600000.0
2013-04-22,108000,108000,105500,108000,325,64800.0,600000.0
2013-04-23,116500,116500,102000,107500,348,64500.0,600000.0
2013-04-24,113500,113500,108000,111000,639,66600.0,600000.0
2013-04-25,111500,112500,109000,110000,190,66000.0,600000.0
2013-04-26,110000,114000,108000,108000,153,64800.0,600000.0
2013-04-29,113500,124000,105000,110000,756,66000.0,600000.0
2013-04-30,114000,120000,108500,119500,1222,71700.0,600000.0
2013-05-02,124500,127000,114000,114000,932,68400.0,600000.0
2013-05-03,115500,120000,110000,119000,499,71400.0,600000.0
2013-05-06,117000,125000,114500,118500,261,71100.0,600000.0
2013-05-07,118500,124000,113500,118000,688,70800.0,600000.0
2013-05-08,115500,122000,115000,121500,1522,72900.0,600000.0
2013-05-09,124000,124000,117000,117000,861,70200.0,600000.0
2013-05-10,117500,118000,112000,115000,714,69000.0,600000.0
2013-05-13,113000,117000,107500,110000,994,66000.0,600000.0
2013-05-14,110500,112000,103000,104500,617,62700.0,600000.0
2013-05-15,106500,107500,98100,99900,1688,59940.0,600000.0
2013-05-16,102000,107500,95300,104500,3230,62700.0,600000.0
2013-05-20,105000,110000,103500,106500,668,63900.0,600000.0
2013-05-21,104000,114500,104000,110000,880,66000.0,600000.0
2013-05-22,110000,119000,108500,113500,647,68100.0,600000.0
2013-05-23,112500,123000,111000,113500,660,68100.0,600000.0
2013-05-24,113500,116000,105500,107500,503,64500.0,600000.0
2013-05-27,108000,113000,107500,107500,116,64500.0,600000.0
2013-05-28,107000,110500,107000,110000,165,66000.0,600000.0
2013-05-29,112000,114500,104000,108000,1450,64800.0,600000.0
2013-05-30,109500,110000,100000,106500,563,63900.0,600000.0
2013-05-31,104500,108500,103500,105000,732,63000.0,600000.0
2013-06-03,109000,109000,100000,100000,286,60000.0,600000.0
2013-06-04,101000,108000,98800,107000,240,64200.0,600000.0
2013-06-05,106000,107000,102000,102500,307,61500.0,600000.0
2013-06-07,100000,103000,96100,98200,311,58920.0,600000.0
2013-06-10,100000,100000,97700,99900,82,59940.0,600000.0
2013-06-11,100000,106500,99000,99200,1412,59520.0,600000.0
2013-06-12,101000,104000,97700,99700,1737,59820.0,600000.0
2013-06-13,99200,105000,99200,104500,366,62700.0,600000.0
2013-06-14,103000,104000,98700,100500,332,60300.0,600000.0
2013-06-17,101500,103500,98100,98100,343,58860.0,600000.0
2013-06-18,99900,111000,99500,100000,177,60000.0,600000.0
2013-06-19,101000,104000,99900,101500,225,60900.0,600000.0
2013-06-20,100000,103000,98900,100000,1893,60000.0,600000.0
2013-06-21,100000,100000,95500,99700,318,59820.0,600000.0
