우진(105840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-04,7500,7600,7230,7260,28650,126034.0,17360000.0
2015-09-07,7200,7330,7190,7240,21952,125686.0,17360000.0
2015-09-08,7300,7300,7120,7200,11122,124992.0,17360000.0
2015-09-09,7160,7300,7160,7300,14996,126728.0,17360000.0
2015-09-10,7250,7490,7250,7400,2619,128464.0,17360000.0
2015-09-11,7320,7540,7250,7400,6196,128464.0,17360000.0
2015-09-14,7330,7340,7300,7330,4662,127249.0,17360000.0
2015-09-15,7260,7440,7230,7350,2810,127596.0,17360000.0
2015-09-16,7460,7460,7230,7280,18401,126381.0,17360000.0
2015-09-17,7280,7430,7210,7270,9666,126207.0,17360000.0
2015-09-18,7250,7370,7160,7270,29731,126207.0,17360000.0
2015-09-21,7250,7320,7070,7220,30367,125339.0,17360000.0
2015-09-22,7210,7300,7050,7180,65813,124645.0,17360000.0
2015-09-23,7130,7170,7000,7100,33999,123256.0,17360000.0
2015-09-24,7100,7160,7060,7060,5700,122562.0,17360000.0
2015-09-25,7060,7210,7060,7130,10820,123777.0,17360000.0
2015-09-30,7100,7140,7080,7130,11935,123777.0,17360000.0
2015-10-01,7100,7270,7100,7260,21212,126034.0,17360000.0
2015-10-02,7320,7320,7150,7200,9813,124992.0,17360000.0
2015-10-05,7230,7240,7130,7210,9530,125166.0,17360000.0
2015-10-06,7220,7220,7160,7200,5080,124992.0,17360000.0
2015-10-07,7160,7220,7140,7170,9872,124471.0,17360000.0
2015-10-08,7160,7210,7140,7190,9038,124818.0,17360000.0
2015-10-12,7210,7220,7150,7150,17220,124124.0,17360000.0
2015-10-13,7160,7230,7100,7150,13664,124124.0,17360000.0
2015-10-14,7200,7230,7150,7220,20546,125339.0,17360000.0
2015-10-15,7240,7240,7170,7230,8957,125513.0,17360000.0
2015-10-16,7240,7240,7180,7220,11418,125339.0,17360000.0
2015-10-19,7270,7290,7230,7280,17492,126381.0,17360000.0
2015-10-20,7250,7290,7180,7240,21811,125686.0,17360000.0
2015-10-21,7160,7240,7140,7230,12793,125513.0,17360000.0
2015-10-22,7230,7280,7110,7210,16783,125166.0,17360000.0
2015-10-23,7220,7220,7140,7160,18272,124298.0,17360000.0
2015-10-26,7140,7220,7120,7120,10338,123603.0,17360000.0
2015-10-27,7120,7230,7120,7170,15986,124471.0,17360000.0
2015-10-28,7200,7200,7000,7100,49558,123256.0,17360000.0
2015-10-29,7150,7150,7000,7130,7809,123777.0,17360000.0
2015-10-30,7130,7130,6910,7100,26443,123256.0,17360000.0
2015-11-02,7090,7090,6970,6970,14229,120999.0,17360000.0
2015-11-03,6920,7050,6920,6970,8740,120999.0,17360000.0
2015-11-04,6970,7040,6910,7000,15292,121520.0,17360000.0
2015-11-05,7050,7050,6930,6980,3295,121173.0,17360000.0
2015-11-06,7000,7000,6900,6940,7395,120478.0,17360000.0
2015-11-09,6920,7040,6920,7030,8186,122041.0,17360000.0
2015-11-10,7030,7070,6920,6990,11029,121346.0,17360000.0
2015-11-11,7040,7050,6900,6970,8225,120999.0,17360000.0
2015-11-12,6970,7000,6900,6970,3789,120999.0,17360000.0
2015-11-13,6970,6970,6800,6960,19237,120826.0,17360000.0
2015-11-16,6960,6970,6800,6960,8530,120826.0,17360000.0
2015-11-17,6890,6990,6890,6960,10092,120826.0,17360000.0
2015-11-18,6990,6990,6890,6940,7672,120478.0,17360000.0
2015-11-19,7070,7070,6940,7000,8194,121520.0,17360000.0
2015-11-20,7000,7010,6930,7010,7083,121694.0,17360000.0
2015-11-23,6990,6990,6890,6940,13283,120478.0,17360000.0
2015-11-24,6980,6980,6890,6910,7841,119958.0,17360000.0
2015-11-25,7040,7040,6890,6910,10844,119958.0,17360000.0
2015-11-26,6900,7060,6900,7000,13963,121520.0,17360000.0
2015-11-27,7000,7050,6950,6980,6076,121173.0,17360000.0
2015-11-30,6980,6990,6890,6910,17610,119958.0,17360000.0
2015-12-01,6910,7000,6820,6990,24605,121346.0,17360000.0
2015-12-02,7070,7200,7000,7170,35434,124471.0,17360000.0
2015-12-03,7230,7290,7070,7270,76377,126207.0,17360000.0
2015-12-04,7220,7230,6910,7150,47055,124124.0,17360000.0
2015-12-07,7110,7160,7050,7120,24446,123603.0,17360000.0
2015-12-08,7070,7140,7070,7100,9727,123256.0,17360000.0
2015-12-09,7070,7150,7050,7100,13531,123256.0,17360000.0
2015-12-10,7140,7220,7090,7200,29510,124992.0,17360000.0
2015-12-11,7260,7270,7150,7200,12237,124992.0,17360000.0
2015-12-14,7180,7200,7060,7120,9323,123603.0,17360000.0
2015-12-15,7120,7160,7100,7150,22184,124124.0,17360000.0
2015-12-16,7150,7220,7140,7200,24228,124992.0,17360000.0
2015-12-17,7200,7270,6860,7270,23815,126207.0,17360000.0
2015-12-18,7260,7270,7210,7240,17678,125686.0,17360000.0
2015-12-21,7240,7500,7220,7300,68577,126728.0,17360000.0
2015-12-22,7430,7430,7300,7380,37180,128117.0,17360000.0
2015-12-23,7420,7530,7350,7350,1224425,127596.0,17360000.0
2015-12-24,7350,7480,7350,7450,26508,129332.0,17360000.0
2015-12-28,7490,7500,7420,7480,30752,129853.0,17360000.0
2015-12-29,7470,7470,7300,7310,10294,126902.0,17360000.0
2015-12-30,7440,7500,7350,7460,18680,129506.0,17360000.0
2016-01-04,7500,7500,7320,7320,16109,127075.0,17360000.0
2016-01-05,7260,7430,7210,7420,16579,128811.0,17360000.0
2016-01-06,7470,7470,7370,7430,17012,128985.0,17360000.0
2016-01-07,7430,7430,7340,7370,27685,127943.0,17360000.0
2016-01-08,7320,7360,7220,7300,21931,126728.0,17360000.0
2016-01-11,7230,7310,7220,7220,8041,125339.0,17360000.0
2016-01-12,7290,7290,7150,7210,13850,125166.0,17360000.0
2016-01-13,7250,7380,7150,7290,11857,126554.0,17360000.0
2016-01-14,7180,7220,7140,7210,23129,125166.0,17360000.0
2016-01-15,7330,7330,7160,7200,7566,124992.0,17360000.0
2016-01-18,7160,7180,7060,7160,3829,124298.0,17360000.0
2016-01-19,7240,7240,7100,7180,149709,124645.0,17360000.0
2016-01-20,7180,7190,7060,7130,22097,123777.0,17360000.0
2016-01-21,6910,7200,6910,7140,37958,123950.0,17360000.0
2016-01-22,7190,7210,7110,7180,8982,124645.0,17360000.0
2016-01-25,7180,7560,7180,7400,35947,128464.0,17360000.0
2016-01-26,7400,7490,7330,7360,13480,127770.0,17360000.0
2016-01-27,7710,8100,7600,7660,119106,132978.0,17360000.0
2016-01-28,7650,7680,7490,7680,36706,133325.0,17360000.0
2016-01-29,7700,7750,7580,7650,19980,132804.0,17360000.0
2016-02-01,7700,7760,7600,7760,24618,134714.0,17360000.0
2016-02-02,7790,7810,7710,7760,16155,134714.0,17360000.0
2016-02-03,7820,7820,7600,7600,13714,131936.0,17360000.0
2016-02-04,7600,7750,7600,7630,11746,132457.0,17360000.0
2016-02-05,7760,7760,7630,7640,3441,132630.0,17360000.0
2016-02-11,7500,7550,7400,7400,25736,128464.0,17360000.0
2016-02-12,7310,7490,7160,7290,32028,126554.0,17360000.0
2016-02-15,7240,7400,7240,7280,19674,126381.0,17360000.0
2016-02-16,7290,7460,7290,7400,8153,128464.0,17360000.0
2016-02-17,7470,7470,7370,7430,10188,128985.0,17360000.0
2016-02-18,7490,7490,7350,7470,8055,129679.0,17360000.0
2016-02-19,7490,7500,7400,7470,8436,129679.0,17360000.0
2016-02-22,7540,7540,7430,7470,11368,129679.0,17360000.0
2016-02-23,7530,7600,7440,7440,22598,129158.0,17360000.0
2016-02-24,7410,7600,7410,7540,20312,130894.0,17360000.0
2016-02-25,7550,7610,7510,7510,16207,130374.0,17360000.0
2016-02-26,7580,7580,7480,7530,7288,130721.0,17360000.0
2016-02-29,7590,7660,7530,7650,10902,132804.0,17360000.0
2016-03-02,7750,7750,7640,7750,23661,134540.0,17360000.0
2016-03-03,7760,7810,7700,7810,20435,135582.0,17360000.0
2016-03-04,7810,7840,7730,7810,19726,135582.0,17360000.0
2016-03-07,7800,7820,7500,7750,72898,134540.0,17360000.0
2016-03-08,7750,7790,7720,7740,19714,134366.0,17360000.0
2016-03-09,7740,7770,7700,7760,11133,134714.0,17360000.0
2016-03-10,7770,7830,7750,7770,10545,134887.0,17360000.0
2016-03-11,7790,7790,7640,7740,15531,134366.0,17360000.0
2016-03-14,7760,7810,7730,7780,17210,135061.0,17360000.0
2016-03-15,7790,7950,7670,7940,66988,137838.0,17360000.0
2016-03-16,8000,8030,7930,7970,31966,138359.0,17360000.0
2016-03-17,7950,8030,7950,7990,12755,138706.0,17360000.0
2016-03-18,8000,8000,7790,7930,64654,137665.0,17360000.0
2016-03-21,7940,7950,7760,7770,42987,134887.0,17360000.0
2016-03-22,7740,7780,7700,7770,23055,134887.0,17360000.0
2016-03-23,7820,7830,7690,7820,28575,135755.0,17360000.0
2016-03-24,7820,7820,7780,7800,9511,135408.0,17360000.0
2016-03-25,7820,7880,7800,7820,19460,135755.0,17360000.0
2016-03-28,7840,7890,7700,7820,13954,135755.0,17360000.0
2016-03-29,7760,7860,7750,7820,10291,135755.0,17360000.0
2016-03-30,7880,7880,7740,7820,9185,135755.0,17360000.0
2016-03-31,7820,7880,7770,7870,11685,136623.0,17360000.0
2016-04-01,7870,7930,7800,7870,2684,136623.0,17360000.0
2016-04-04,7880,7930,7780,7850,9714,136276.0,17360000.0
2016-04-05,7850,7940,7780,7910,8262,137318.0,17360000.0
2016-04-06,7940,7940,7820,7900,11564,137144.0,17360000.0
2016-04-07,7930,7950,7880,7940,14190,137838.0,17360000.0
2016-04-08,7940,7950,7880,7930,8547,137665.0,17360000.0
2016-04-11,7980,8000,7930,7980,31954,138533.0,17360000.0
2016-04-12,7980,8030,7950,7990,17774,138706.0,17360000.0
2016-04-14,8060,8060,7930,7980,11428,138533.0,17360000.0
2016-04-15,7980,8030,7890,7990,30240,138706.0,17360000.0
2016-04-18,7960,8020,7950,7980,10116,138533.0,17360000.0
2016-04-19,7980,7980,7910,7920,6310,137491.0,17360000.0
2016-04-20,7920,7970,7800,7860,14520,136450.0,17360000.0
2016-04-21,8020,8020,7850,7940,18550,137838.0,17360000.0
2016-04-22,7980,7980,7850,7930,7541,137665.0,17360000.0
2016-04-25,7900,8020,7850,7990,23813,138706.0,17360000.0
2016-04-26,8070,8070,7870,7900,17269,137144.0,17360000.0
2016-04-27,7900,7930,7840,7850,10203,136276.0,17360000.0
2016-04-28,7850,7900,7770,7770,8285,134887.0,17360000.0
2016-04-29,7740,7850,7590,7780,23309,135061.0,17360000.0
2016-05-02,7780,7790,7640,7730,14413,134193.0,17360000.0
2016-05-03,7650,7800,7650,7690,14539,133498.0,17360000.0
2016-05-04,7700,7720,7670,7690,2768,133498.0,17360000.0
2016-05-09,7690,7700,7590,7630,5247,132457.0,17360000.0
2016-05-10,7660,7660,7500,7540,6611,130894.0,17360000.0
2016-05-11,7630,7630,7520,7550,4440,131068.0,17360000.0
2016-05-12,7630,7630,7520,7570,8948,131415.0,17360000.0
2016-05-13,7510,7560,7440,7510,10559,130374.0,17360000.0
2016-05-16,7510,7510,7300,7300,26721,126728.0,17360000.0
2016-05-17,7260,7300,7220,7280,16186,126381.0,17360000.0
2016-05-18,7240,7350,7210,7270,12598,126207.0,17360000.0
2016-05-19,7220,7340,7190,7250,10690,125860.0,17360000.0
2016-05-20,7240,7310,7160,7270,6390,126207.0,17360000.0
2016-05-23,7300,7300,7200,7290,3450,126554.0,17360000.0
2016-05-24,7290,7310,7140,7210,13435,125166.0,17360000.0
2016-05-25,7130,7280,7130,7230,13118,125513.0,17360000.0
2016-05-26,7220,7230,7100,7230,10043,125513.0,17360000.0
2016-05-27,7200,7210,7070,7190,19460,124818.0,17360000.0
2016-05-30,7150,7210,7090,7110,13494,123430.0,17360000.0
2016-05-31,7060,7120,7060,7120,7361,123603.0,17360000.0
2016-06-01,7140,7490,7100,7270,58489,126207.0,17360000.0
2016-06-02,7340,7340,7200,7270,8870,126207.0,17360000.0
2016-06-03,7220,7290,7190,7220,4929,125339.0,17360000.0
2016-06-07,7270,7270,7190,7220,4115,125339.0,17360000.0
2016-06-08,7240,7240,7140,7240,4426,125686.0,17360000.0
2016-06-09,7240,7250,7100,7150,15147,124124.0,17360000.0
2016-06-10,7220,7220,7100,7160,3654,124298.0,17360000.0
2016-06-13,7100,7210,7050,7090,8348,123082.0,17360000.0
2016-06-14,7060,7090,6940,6970,28886,120999.0,17360000.0
2016-06-15,6960,7020,6960,6990,8459,121346.0,17360000.0
2016-06-16,7000,7080,6950,6990,11731,121346.0,17360000.0
2016-06-17,7000,7000,6940,6970,8637,120999.0,17360000.0
2016-06-20,7030,7070,6970,6990,7599,121346.0,17360000.0
2016-06-21,6980,7090,6960,7000,9263,121520.0,17360000.0
2016-06-22,7000,7020,6940,6980,7715,121173.0,17360000.0
2016-06-23,6980,6990,6770,6930,10466,120305.0,17360000.0
2016-06-24,7050,7190,6770,6910,29476,119958.0,17360000.0
2016-06-27,6780,6940,6750,6870,10419,119263.0,17360000.0
2016-06-28,6810,6940,6770,6910,8773,119958.0,17360000.0
2016-06-29,6910,6980,6890,6980,8245,121173.0,17360000.0
2016-06-30,6940,7040,6940,7000,11799,121520.0,17360000.0
2016-07-01,7000,7090,6990,7010,7246,121694.0,17360000.0
2016-07-04,7010,7070,6980,7040,10208,122214.0,17360000.0
2016-07-05,7080,7080,7000,7030,9552,122041.0,17360000.0
2016-07-06,7070,7090,6990,7030,8186,122041.0,17360000.0
2016-07-07,7090,7100,7000,7000,4740,121520.0,17360000.0
2016-07-08,7040,7070,6880,7000,19271,121520.0,17360000.0
2016-07-11,7000,7000,6940,7000,3900,121520.0,17360000.0
2016-07-12,6960,6970,6940,6970,5179,120999.0,17360000.0
2016-07-13,6970,7030,6900,6950,14067,120652.0,17360000.0
2016-07-14,6910,7150,6910,7140,29692,123950.0,17360000.0
2016-07-15,7140,7140,6970,7060,20793,122562.0,17360000.0
2016-07-18,7060,7100,6950,7080,7700,122909.0,17360000.0
2016-07-19,7080,7080,6950,7030,11884,122041.0,17360000.0
2016-07-20,7020,7060,6830,7040,16134,122214.0,17360000.0
2016-07-21,7040,7060,6800,6890,42653,119610.0,17360000.0
2016-07-22,6830,6950,6810,6940,8204,120478.0,17360000.0
2016-07-25,6980,7040,6970,7000,6835,121520.0,17360000.0
2016-07-26,7000,7000,6930,6990,2577,121346.0,17360000.0
2016-07-27,6990,7040,6990,7020,6904,121867.0,17360000.0
2016-07-28,7020,7060,7000,7000,8361,121520.0,17360000.0
2016-07-29,7060,7060,6900,6930,10683,120305.0,17360000.0
2016-08-01,6940,6940,6880,6890,17321,119610.0,17360000.0
2016-08-02,6890,6960,6850,6860,13042,119090.0,17360000.0
2016-08-03,7000,7000,6840,6860,3626,119090.0,17360000.0
2016-08-04,6820,6960,6820,6950,3463,120652.0,17360000.0
2016-08-05,7020,7020,6940,6950,781,120652.0,17360000.0
2016-08-08,6950,7050,6950,6990,2857,121346.0,17360000.0
2016-08-09,7000,7030,6900,6990,3057,121346.0,17360000.0
2016-08-10,7030,7050,6960,7040,28162,122214.0,17360000.0
2016-08-11,7040,7050,6930,6990,7783,121346.0,17360000.0
2016-08-12,6990,6990,6830,6880,23416,119437.0,17360000.0
2016-08-16,6890,7030,6850,6970,15479,120999.0,17360000.0
2016-08-17,6930,7050,6920,7050,10020,122388.0,17360000.0
2016-08-18,7060,7070,6990,7040,3776,122214.0,17360000.0
2016-08-19,7040,7040,6900,6950,7540,120652.0,17360000.0
2016-08-22,6900,6960,6870,6940,4853,120478.0,17360000.0
2016-08-23,6940,6990,6900,6900,4165,119784.0,17360000.0
2016-08-24,7000,7000,6910,6950,2187,120652.0,17360000.0
2016-08-25,6950,7010,6940,6990,4303,121346.0,17360000.0
2016-08-26,6990,6990,6920,6950,5254,120652.0,17360000.0
2016-08-29,7020,7020,6930,6940,4684,120478.0,17360000.0
2016-08-30,6940,6990,6900,6960,969,120826.0,17360000.0
2016-08-31,7000,7000,6700,6750,25199,117180.0,17360000.0
2016-09-01,6750,6930,6750,6930,4154,120305.0,17360000.0
2016-09-02,6930,7050,6760,6980,4412,121173.0,17360000.0
2016-09-05,6970,6970,6860,6920,1514,120131.0,17360000.0
2016-09-06,6920,6940,6780,6880,5067,119437.0,17360000.0
2016-09-07,6880,6900,6750,6750,9289,117180.0,17360000.0
2016-09-08,6840,6840,6750,6830,6671,118569.0,17360000.0
2016-09-09,6830,6930,6770,6840,703,118742.0,17360000.0
2016-09-12,6840,6850,6760,6840,3125,118742.0,17360000.0
2016-09-13,6840,6890,6780,6830,2263,118569.0,17360000.0
2016-09-19,6830,6830,6800,6830,4475,118569.0,17360000.0
2016-09-20,6830,6830,6750,6770,5707,117527.0,17360000.0
2016-09-21,6820,6900,6750,6880,12167,119437.0,17360000.0
2016-09-22,6840,6910,6770,6780,3419,117701.0,17360000.0
2016-09-23,6780,6940,6770,6940,4898,120478.0,17360000.0
2016-09-26,6940,6980,6850,6910,1710,119958.0,17360000.0
2016-09-27,6910,6910,6860,6890,1075,119610.0,17360000.0
2016-09-28,6900,6940,6850,6910,637,119958.0,17360000.0
2016-09-29,6910,6930,6810,6840,7003,118742.0,17360000.0
2016-09-30,6840,6920,6810,6890,6901,119610.0,17360000.0
2016-10-04,6820,6980,6820,6820,3240,118395.0,17360000.0
2016-10-05,6920,6920,6780,6850,798,118916.0,17360000.0
2016-10-06,6980,6980,6700,6820,14922,118395.0,17360000.0
2016-10-07,6820,6870,6740,6830,3218,118569.0,17360000.0
2016-10-10,6830,6870,6710,6780,5702,117701.0,17360000.0
2016-10-11,6780,6820,6760,6770,4298,117527.0,17360000.0
2016-10-12,6770,6800,6650,6760,9661,117354.0,17360000.0
2016-10-13,6690,6770,6690,6700,2293,116312.0,17360000.0
2016-10-14,6710,6760,6490,6740,20434,117006.0,17360000.0
2016-10-17,6730,6740,6600,6740,4902,117006.0,17360000.0
2016-10-18,6740,6790,6700,6750,3450,117180.0,17360000.0
2016-10-19,6760,6780,6660,6700,1730,116312.0,17360000.0
2016-10-20,6750,6940,6580,6580,10434,114229.0,17360000.0
2016-10-21,6690,6790,6580,6620,2984,114923.0,17360000.0
2016-10-24,6600,6700,6500,6620,6196,114923.0,17360000.0
2016-10-25,6550,6590,6460,6560,10020,113882.0,17360000.0
2016-10-26,6560,6600,6540,6560,273,113882.0,17360000.0
2016-10-27,6560,6650,6500,6580,3272,114229.0,17360000.0
2016-10-28,6540,6590,6440,6570,5149,114055.0,17360000.0
2016-10-31,6570,6570,6400,6530,6260,113361.0,17360000.0
2016-11-01,6590,6600,6480,6530,1104,113361.0,17360000.0
2016-11-02,6520,7000,6230,6930,102219,120305.0,17360000.0
2016-11-03,6960,7500,6630,7400,468336,128464.0,17360000.0
2016-11-04,7050,7290,6890,6950,328242,120652.0,17360000.0
2016-11-07,7040,7160,6760,6770,120147,117527.0,17360000.0
2016-11-08,6850,6860,6550,6620,72840,114923.0,17360000.0
2016-11-09,6590,6660,5850,6140,163821,106590.0,17360000.0
2016-11-10,6300,6470,6180,6220,40029,107979.0,17360000.0
2016-11-11,6250,6300,5930,6250,23551,108500.0,17360000.0
2016-11-14,6180,6270,6030,6160,28330,106938.0,17360000.0
2016-11-15,6170,6840,6060,6360,200144,110410.0,17360000.0
2016-11-16,6410,6500,6280,6420,44027,111451.0,17360000.0
2016-11-17,6530,7450,6440,7300,825760,126728.0,17360000.0
2016-11-18,7210,7670,6950,7380,564408,128117.0,17360000.0
2016-11-21,7770,8350,6860,6860,1495481,119090.0,17360000.0
2016-11-22,7020,7650,6790,7470,789717,129679.0,17360000.0
2016-11-23,7530,7540,7040,7340,451111,127422.0,17360000.0
2016-11-24,7300,7550,7100,7120,264239,123603.0,17360000.0
2016-11-25,7040,7910,6970,7600,717135,131936.0,17360000.0
2016-11-28,8100,8310,7430,7640,1182561,132630.0,17360000.0
2016-11-29,7600,7820,7240,7570,607069,131415.0,17360000.0
2016-11-30,7600,7630,7100,7190,467905,124818.0,17360000.0
2016-12-01,7390,7920,7300,7300,1135294,126728.0,17360000.0
2016-12-02,7370,7470,7100,7280,208209,126381.0,17360000.0
2016-12-05,7270,7460,7190,7330,182694,127249.0,17360000.0
2016-12-06,7460,7460,7160,7260,252061,126034.0,17360000.0
2016-12-07,7290,7640,7060,7240,269326,125686.0,17360000.0
2016-12-08,7250,7340,7100,7180,143798,124645.0,17360000.0
2016-12-09,7190,7400,7080,7370,228671,127943.0,17360000.0
2016-12-12,7510,7510,7280,7320,163278,127075.0,17360000.0
2016-12-13,7340,7360,7190,7230,117820,125513.0,17360000.0
2016-12-14,7220,7350,7150,7150,128659,124124.0,17360000.0
2016-12-15,7150,7230,7120,7150,68622,124124.0,17360000.0
2016-12-16,7200,7200,7100,7130,84905,123777.0,17360000.0
2016-12-19,7130,7200,7120,7160,70299,124298.0,17360000.0
2016-12-20,7140,7280,7090,7130,67274,123777.0,17360000.0
2016-12-21,7110,7210,7110,7180,72302,124645.0,17360000.0
2016-12-22,7160,7240,7130,7130,58456,123777.0,17360000.0
2016-12-23,7220,7220,7100,7110,60278,123430.0,17360000.0
2016-12-26,7130,7190,7020,7050,66255,122388.0,17360000.0
2016-12-27,6980,7050,6940,6990,70847,121346.0,17360000.0
2016-12-28,6950,6960,6670,6850,123912,118916.0,17360000.0
2016-12-29,6750,6820,6670,6800,48795,118048.0,17360000.0
2017-01-02,6710,6940,6400,6590,85119,114402.0,17360000.0
2017-01-03,6640,6690,6570,6680,52771,115965.0,17360000.0
2017-01-04,6720,6730,6630,6710,41657,116486.0,17360000.0
2017-01-05,6700,6750,6680,6730,22711,116833.0,17360000.0
2017-01-06,6730,6880,6710,6790,51335,117874.0,17360000.0
2017-01-09,6850,6850,6550,6590,109970,114402.0,17360000.0
2017-01-10,6570,6570,6270,6300,239973,109368.0,17360000.0
2017-01-11,6300,6370,6300,6360,53726,110410.0,17360000.0
2017-01-12,6470,6470,6170,6320,78841,109715.0,17360000.0
2017-01-13,6290,6350,6250,6300,36448,109368.0,17360000.0
2017-01-16,6300,6310,6150,6150,80887,106764.0,17360000.0
2017-01-17,6090,6240,6090,6170,29259,107111.0,17360000.0
2017-01-18,6240,6250,6130,6140,39585,106590.0,17360000.0
2017-01-19,6130,6240,6030,6120,74993,106243.0,17360000.0
2017-01-20,6210,6210,6020,6120,19934,106243.0,17360000.0
2017-01-23,6120,6120,5750,5830,117181,101209.0,17360000.0
2017-01-24,5710,5720,5320,5370,314160,93223.0,17360000.0
2017-01-25,5270,5430,5270,5370,76249,93223.0,17360000.0
2017-01-26,5290,5920,5290,5690,193688,98778.0,17360000.0
2017-01-31,5700,5700,5490,5570,51738,96695.0,17360000.0
2017-02-01,5520,5620,5500,5600,34871,97216.0,17360000.0
2017-02-02,5560,5760,5560,5650,50924,98084.0,17360000.0
2017-02-03,5630,5670,5410,5470,42510,94959.0,17360000.0
2017-02-06,5550,5550,5400,5460,26015,94786.0,17360000.0
2017-02-07,5450,5480,5310,5340,65279,92702.0,17360000.0
2017-02-08,5340,5400,5250,5390,64202,93570.0,17360000.0
2017-02-09,5390,5390,5250,5340,60760,92702.0,17360000.0
2017-02-10,5280,5360,5270,5310,21487,92182.0,17360000.0
2017-02-13,5360,5390,5270,5350,31434,92876.0,17360000.0
2017-02-14,5350,5450,5270,5450,29717,94612.0,17360000.0
2017-02-15,5440,5550,5410,5510,40068,95654.0,17360000.0
2017-02-16,5530,5570,5480,5570,24231,96695.0,17360000.0
2017-02-17,5570,5630,5240,5410,45390,93918.0,17360000.0
2017-02-20,5400,5490,5350,5420,17836,94091.0,17360000.0
2017-02-21,5470,5530,5400,5520,11761,95827.0,17360000.0
2017-02-22,5500,5550,5440,5490,14303,95306.0,17360000.0
2017-02-23,5550,5550,5470,5490,30827,95306.0,17360000.0
2017-02-24,5490,5600,5490,5570,33067,96695.0,17360000.0
2017-02-27,5570,5760,5480,5710,78174,99126.0,17360000.0
2017-02-28,5700,5810,5700,5740,40164,99646.0,17360000.0
2017-03-02,5720,5800,5660,5700,22440,98952.0,17360000.0
2017-03-03,5700,5700,5450,5550,30410,96348.0,17360000.0
2017-03-06,5550,5790,5460,5700,77936,98952.0,17360000.0
2017-03-07,5630,5790,5630,5780,29905,100341.0,17360000.0
2017-03-08,5810,5910,5770,5850,66966,101556.0,17360000.0
2017-03-09,5800,6030,5800,5920,49569,102771.0,17360000.0
2017-03-10,5950,5960,5800,5950,47267,103292.0,17360000.0
2017-03-13,5950,6070,5930,5960,45929,103466.0,17360000.0
2017-03-14,5920,5960,5860,5910,35065,102598.0,17360000.0
2017-03-15,5910,5950,5820,5910,37867,102598.0,17360000.0
2017-03-16,5850,5900,5700,5780,76141,100341.0,17360000.0
2017-03-17,5830,5840,5740,5800,40512,100688.0,17360000.0
2017-03-20,5800,5850,5700,5750,36214,99820.0,17360000.0
2017-03-21,5700,5960,5680,5850,68451,101556.0,17360000.0
2017-03-22,5890,5960,5750,5850,43287,101556.0,17360000.0
2017-03-23,5900,5900,5790,5790,44538,100514.0,17360000.0
2017-03-24,5800,5840,5770,5840,25033,101382.0,17360000.0
2017-03-27,5950,5950,5760,5800,31663,100688.0,17360000.0
2017-03-28,5800,5950,5800,5870,22481,101903.0,17360000.0
2017-03-29,5960,5960,5850,5930,27011,102945.0,17360000.0
2017-03-30,5910,6010,5910,5980,26676,103813.0,17360000.0
2017-03-31,6010,6010,5920,5950,40201,103292.0,17360000.0
2017-04-03,6030,6030,5940,5970,14421,103639.0,17360000.0
2017-04-04,5970,6010,5950,5960,18839,103466.0,17360000.0
2017-04-05,6000,6100,5940,5980,11821,103813.0,17360000.0
2017-04-06,5980,6010,5920,5940,16243,103118.0,17360000.0
2017-04-07,5880,6220,5880,6170,53457,107111.0,17360000.0
2017-04-10,6230,6230,6050,6080,26009,105549.0,17360000.0
2017-04-11,6030,6150,5990,6050,33347,105028.0,17360000.0
2017-04-12,6050,6120,5960,6000,28305,104160.0,17360000.0
2017-04-13,6000,6060,5960,6020,36940,104507.0,17360000.0
2017-04-14,5960,6030,5930,6000,28150,104160.0,17360000.0
2017-04-17,6010,6020,5880,5950,28418,103292.0,17360000.0
2017-04-18,5950,5990,5900,5940,22185,103118.0,17360000.0
2017-04-19,5900,5990,5890,5950,39512,103292.0,17360000.0
2017-04-20,5950,5960,5820,5840,37110,101382.0,17360000.0
2017-04-21,5890,5890,5730,5750,28884,99820.0,17360000.0
2017-04-24,5810,5850,5650,5700,38293,98952.0,17360000.0
2017-04-25,5640,5780,5560,5690,27408,98778.0,17360000.0
2017-04-26,5870,5870,5650,5700,44257,98952.0,17360000.0
2017-04-27,5720,7280,5660,6080,813746,105549.0,17360000.0
2017-04-28,6080,6140,5890,5900,211959,102424.0,17360000.0
2017-05-02,5850,5900,5760,5870,76018,101903.0,17360000.0
2017-05-04,5840,5940,5820,5940,58815,103118.0,17360000.0
2017-05-08,5920,5960,5860,5900,32203,102424.0,17360000.0
2017-05-10,5980,5980,5830,5870,33025,101903.0,17360000.0
2017-05-11,5830,5860,5780,5830,41869,101209.0,17360000.0
2017-05-12,5870,6290,5700,5870,329835,101903.0,17360000.0
2017-05-15,5870,5940,5780,5820,28273,101035.0,17360000.0
2017-05-16,5850,5880,5720,5730,47251,99473.0,17360000.0
2017-05-17,5820,5820,5670,5720,28337,99299.0,17360000.0
2017-05-18,5670,5780,5630,5690,17148,98778.0,17360000.0
2017-05-19,5690,5730,5660,5720,23841,99299.0,17360000.0
2017-05-22,5750,5750,5670,5720,18429,99299.0,17360000.0
2017-05-23,5720,5720,5590,5600,61516,97216.0,17360000.0
2017-05-24,5660,5680,5600,5610,30343,97390.0,17360000.0
2017-05-25,5650,5660,5570,5580,25431,96869.0,17360000.0
