엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-04,159500,160000,155000,159000,130917,3483842.0,21910958.0
2013-06-05,158000,159000,155500,156500,92391,3429065.0,21910958.0
2013-06-07,155000,156500,149500,152000,213832,3330466.0,21910958.0
2013-06-10,152500,158000,152500,157500,134191,3450976.0,21910958.0
2013-06-11,157500,160500,155500,157000,167085,3440020.0,21910958.0
2013-06-12,154500,158000,154000,156500,120378,3429065.0,21910958.0
2013-06-13,157500,163500,156500,157500,333002,3450976.0,21910958.0
2013-06-14,159500,160000,156000,157000,105960,3440020.0,21910958.0
2013-06-17,157000,159500,152000,156500,94368,3429065.0,21910958.0
2013-06-18,156500,159000,154000,156500,103797,3429652.0,21914708.0
2013-06-19,160000,163500,159500,162000,268146,3550183.0,21914708.0
2013-06-20,160000,164500,159000,162000,172735,3550183.0,21914708.0
2013-06-21,158000,159000,153500,157500,193475,3451567.0,21914708.0
2013-06-24,160000,161500,156500,156500,146319,3429652.0,21914708.0
2013-06-25,155000,159000,151000,152000,184004,3331036.0,21914708.0
2013-06-26,155000,156000,151000,155000,131029,3396780.0,21914708.0
2013-06-27,157500,160500,156500,160000,174249,3506353.0,21914708.0
2013-06-28,161000,163000,159000,162000,171322,3550183.0,21914708.0
2013-07-01,161000,169000,160500,167500,288178,3670714.0,21914708.0
2013-07-02,168000,171500,166500,169500,210386,3714543.0,21914708.0
2013-07-03,169500,173000,168500,170000,250663,3725500.0,21914708.0
2013-07-04,171500,172500,167500,169000,122734,3703586.0,21914708.0
2013-07-05,171000,174000,169000,173000,255509,3791244.0,21914708.0
2013-07-08,174500,176500,173000,173500,188573,3802202.0,21914708.0
2013-07-09,174000,175500,169500,172000,184951,3769330.0,21914708.0
2013-07-10,172500,175000,170500,174000,163119,3813159.0,21914708.0
2013-07-11,176000,176000,173500,175000,129374,3835074.0,21914708.0
2013-07-12,175000,176000,173000,175500,115867,3846031.0,21914708.0
2013-07-15,175500,176000,173000,176000,85757,3856989.0,21914708.0
2013-07-16,176500,179000,175500,177000,135556,3878903.0,21914708.0
2013-07-17,177500,178500,174500,176500,94414,3867946.0,21914708.0
2013-07-18,176500,180500,176000,180500,202856,3955605.0,21914708.0
2013-07-19,181000,181500,177500,179500,138465,3933690.0,21914708.0
2013-07-22,179500,180500,174000,176500,189551,3867946.0,21914708.0
2013-07-23,176000,179000,175000,176500,112380,3867946.0,21914708.0
2013-07-24,176500,180000,176000,179500,90372,3933690.0,21914708.0
2013-07-25,179500,185000,175500,176500,373158,3867946.0,21914708.0
2013-07-26,174000,176000,171000,173000,288405,3791244.0,21914708.0
2013-07-29,174000,174500,167000,169000,263509,3703586.0,21914708.0
2013-07-30,170500,172000,169000,172000,146412,3769330.0,21914708.0
2013-07-31,172000,172500,170000,170500,92644,3736458.0,21914708.0
2013-08-01,169500,174000,169500,171500,102369,3758372.0,21914708.0
2013-08-02,172500,174000,169000,170500,130323,3736458.0,21914708.0
2013-08-05,171000,173500,170500,172000,86342,3769330.0,21914708.0
2013-08-06,172500,172500,170000,172500,70020,3780287.0,21914708.0
2013-08-07,173000,174500,171500,173500,99628,3802202.0,21914708.0
2013-08-08,174000,180000,174000,178500,252527,3911775.0,21914708.0
2013-08-09,179000,180000,176000,178500,126364,3911775.0,21914708.0
2013-08-12,179000,179500,176500,179000,111430,3922733.0,21914708.0
2013-08-13,179000,184000,178500,183500,201242,4021349.0,21914708.0
2013-08-14,184000,185000,178000,181500,281042,3977520.0,21914708.0
2013-08-16,179000,179500,168500,169000,558799,3703586.0,21914708.0
2013-08-19,167500,171000,163000,171000,232900,3747415.0,21914708.0
2013-08-20,169500,171000,165500,165500,209210,3626884.0,21914708.0
2013-08-21,167000,168000,164000,165000,129771,3615927.0,21914708.0
2013-08-22,163000,163500,160000,161500,154882,3539225.0,21914708.0
2013-08-23,163500,165000,162000,162500,121552,3561140.0,21914708.0
2013-08-26,163000,168000,163000,167500,121695,3670714.0,21914708.0
2013-08-27,166000,167500,164000,164000,118061,3594012.0,21914708.0
2013-08-28,160000,167000,160000,166500,109678,3648799.0,21914708.0
2013-08-29,166000,168000,164000,164500,106584,3604969.0,21914708.0
2013-08-30,166500,167000,161000,162000,159514,3550183.0,21914708.0
2013-09-02,162500,166000,162000,163500,100850,3583055.0,21914708.0
2013-09-03,164500,167000,164000,167000,85491,3659756.0,21914708.0
2013-09-04,167500,168000,165500,166000,65649,3637842.0,21914708.0
2013-09-05,167000,170500,166000,169000,109528,3703586.0,21914708.0
2013-09-06,169000,170500,165500,166000,114662,3637842.0,21914708.0
2013-09-09,166000,169500,166000,168500,104677,3692628.0,21914708.0
2013-09-10,169500,172000,168500,170500,153126,3736458.0,21914708.0
2013-09-11,170000,171000,168000,170000,97450,3725500.0,21914708.0
2013-09-12,170000,171500,167000,170000,163831,3725500.0,21914708.0
2013-09-13,168500,171000,168500,170000,104111,3725500.0,21914708.0
2013-09-16,172000,172000,168000,169000,122518,3703586.0,21914708.0
2013-09-17,167500,173000,167500,172000,136009,3769330.0,21914708.0
2013-09-23,173000,174500,171500,174000,120366,3813159.0,21914708.0
2013-09-24,174000,178500,173000,177000,201504,3878903.0,21914708.0
2013-09-25,179500,187500,176500,187000,626466,4098050.0,21914708.0
2013-09-26,188000,198000,187500,194000,663433,4251453.0,21914708.0
2013-09-27,193000,196500,192000,193000,202968,4229539.0,21914708.0
2013-09-30,193000,196000,189500,191000,170263,4185709.0,21914708.0
2013-10-01,189500,194500,187000,189500,144852,4152837.0,21914708.0
2013-10-02,192500,195000,191500,191500,177354,4196667.0,21914708.0
2013-10-04,189500,191000,185500,188000,159642,4119965.0,21914708.0
2013-10-07,187000,190500,186500,189000,91128,4141880.0,21914708.0
2013-10-08,188500,192500,188000,191000,101303,4185709.0,21914708.0
2013-10-10,193000,195000,192000,194000,160325,4251453.0,21914708.0
2013-10-11,196000,200500,195500,197500,262994,4328155.0,21914708.0
