AK홀딩스(006840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-26,76700,77700,75500,76500,47983,1013438.0,13247561.0
2014-12-29,76500,82200,76400,79900,83834,1058480.0,13247561.0
2014-12-30,80700,81500,78900,80200,47839,1062454.0,13247561.0
2015-01-02,81000,85800,80500,85100,82706,1127367.0,13247561.0
2015-01-05,87300,90900,86400,89500,108535,1185657.0,13247561.0
2015-01-06,89100,90900,86600,88600,79156,1173734.0,13247561.0
2015-01-07,88600,89500,86100,86600,50152,1147239.0,13247561.0
2015-01-08,86500,87000,85100,86000,37405,1139290.0,13247561.0
2015-01-09,86000,88900,85000,86300,55135,1143265.0,13247561.0
2015-01-12,86300,89500,86300,89000,39011,1179033.0,13247561.0
2015-01-13,89200,89300,87100,88000,33895,1165785.0,13247561.0
2015-01-14,88100,97500,88100,94000,133785,1245271.0,13247561.0
2015-01-15,93000,97000,90800,92000,116699,1218776.0,13247561.0
2015-01-16,92500,93800,91000,92300,47225,1222750.0,13247561.0
2015-01-19,93000,93000,88100,88200,95835,1168435.0,13247561.0
2015-01-20,89600,92100,88200,90600,74716,1200229.0,13247561.0
2015-01-21,92000,93600,89700,91300,50919,1209502.0,13247561.0
2015-01-22,91200,91900,89500,90300,48280,1196255.0,13247561.0
2015-01-23,91900,93000,89900,92100,72537,1220100.0,13247561.0
2015-01-26,92300,93900,91200,92000,35324,1218776.0,13247561.0
2015-01-27,92200,93000,90400,92500,56533,1225399.0,13247561.0
2015-01-28,91200,92800,90600,92400,43316,1224075.0,13247561.0
2015-01-29,93400,97500,92400,95900,109917,1270441.0,13247561.0
2015-01-30,96500,104500,94000,101500,121114,1344627.0,13247561.0
2015-02-02,98900,99900,96900,98000,100902,1298261.0,13247561.0
2015-02-03,95900,98200,92800,98000,121812,1298261.0,13247561.0
2015-02-04,95000,97000,92600,95800,127627,1269116.0,13247561.0
2015-02-05,97100,99000,93000,93400,92262,1237322.0,13247561.0
2015-02-06,93000,93400,91500,91700,44542,1214801.0,13247561.0
2015-02-09,91000,91300,86000,86000,126396,1139290.0,13247561.0
2015-02-10,85400,87200,84600,86600,83061,1147239.0,13247561.0
2015-02-11,87600,89900,86700,89900,74648,1190956.0,13247561.0
2015-02-12,90800,92300,89200,91500,55702,1212152.0,13247561.0
2015-02-13,90100,90600,87600,89900,51833,1190956.0,13247561.0
2015-02-16,89800,89800,85900,87800,52098,1163136.0,13247561.0
2015-02-17,87900,88800,85900,88800,30891,1176383.0,13247561.0
2015-02-23,89500,89900,87600,87800,15075,1163136.0,13247561.0
2015-02-24,87900,100500,87900,99800,196940,1322107.0,13247561.0
2015-02-25,98300,101000,96200,97000,89776,1285013.0,13247561.0
2015-02-26,97300,101000,95500,100500,87404,1331380.0,13247561.0
2015-02-27,101000,101500,99000,101000,56439,1338004.0,13247561.0
2015-03-02,100000,102500,99500,102500,46804,1357875.0,13247561.0
2015-03-03,102500,103500,98200,102500,40688,1357875.0,13247561.0
2015-03-04,101500,101500,97200,98400,60669,1303560.0,13247561.0
2015-03-05,98500,101500,97300,100000,55563,1324756.0,13247561.0
2015-03-06,100500,100500,97000,97000,42551,1285013.0,13247561.0
2015-03-09,97500,98400,94300,97700,55358,1294287.0,13247561.0
2015-03-10,97100,97300,90400,92600,90602,1226724.0,13247561.0
2015-03-11,92600,95400,91600,92800,43024,1229374.0,13247561.0
2015-03-12,94500,97400,92500,97400,52261,1290312.0,13247561.0
2015-03-13,98400,99000,96700,98200,24721,1300910.0,13247561.0
2015-03-16,99500,102500,97700,102500,103114,1357875.0,13247561.0
2015-03-17,105000,111000,97300,98700,245682,1307534.0,13247561.0
2015-03-18,99300,100500,94700,95200,72667,1261168.0,13247561.0
2015-03-19,94500,95900,91700,95000,62434,1258518.0,13247561.0
2015-03-20,95000,97000,94500,96000,76486,1271766.0,13247561.0
2015-03-23,94200,96000,93200,96000,27987,1271766.0,13247561.0
2015-03-24,96000,98300,94900,96100,66313,1273091.0,13247561.0
2015-03-25,95400,95700,92800,93900,86419,1243946.0,13247561.0
2015-03-26,93200,93600,89200,91300,112022,1209502.0,13247561.0
2015-03-27,90100,91600,89500,90900,27263,1204203.0,13247561.0
2015-03-30,92000,93900,91600,93500,35080,1238647.0,13247561.0
2015-03-31,95300,98200,93700,98200,76465,1300910.0,13247561.0
2015-04-01,97500,99000,95700,98500,42605,1304885.0,13247561.0
2015-04-02,98300,98300,94500,95300,50273,1262493.0,13247561.0
2015-04-03,96400,97300,96000,97200,25370,1287663.0,13247561.0
2015-04-06,98200,98200,95700,97200,28971,1287663.0,13247561.0
2015-04-07,94700,95900,94100,94700,32973,1254544.0,13247561.0
2015-04-08,94000,94100,91000,92000,73836,1218776.0,13247561.0
2015-04-09,93500,94100,91000,91300,44565,1209502.0,13247561.0
2015-04-10,91300,92300,90400,90600,55451,1200229.0,13247561.0
2015-04-13,91800,92300,90500,92100,39810,1220100.0,13247561.0
2015-04-14,93000,96900,92600,93400,68055,1237322.0,13247561.0
2015-04-15,92600,93400,90800,91100,56096,1206853.0,13247561.0
2015-04-16,90900,91100,87300,89100,122345,1180358.0,13247561.0
2015-04-17,88900,90100,87900,89900,56693,1190956.0,13247561.0
2015-04-20,89600,89700,87900,88600,35451,1173734.0,13247561.0
2015-04-21,88600,91000,88300,89600,35371,1186981.0,13247561.0
2015-04-22,90100,91100,84000,88300,67402,1169760.0,13247561.0
2015-04-23,88800,88800,84000,88800,97259,1176383.0,13247561.0
2015-04-24,88500,88800,86500,88500,51908,1172409.0,13247561.0
2015-04-27,88500,90100,87200,90100,44357,1193605.0,13247561.0
2015-04-28,90500,92000,88100,88300,40038,1169760.0,13247561.0
2015-04-29,89000,89300,85600,87400,60918,1157837.0,13247561.0
2015-04-30,87500,87900,84000,85000,63100,1126043.0,13247561.0
2015-05-04,85100,85100,78800,81000,108226,1073052.0,13247561.0
2015-05-06,77200,79500,76700,79000,91455,1046557.0,13247561.0
2015-05-07,76500,79800,76200,79100,61522,1047882.0,13247561.0
2015-05-08,79400,81800,79300,80700,60169,1069078.0,13247561.0
2015-05-11,80700,83300,78000,82000,70779,1086300.0,13247561.0
2015-05-12,82100,82800,80600,82800,34566,1096898.0,13247561.0
2015-05-13,82000,82800,80600,82800,38973,1096898.0,13247561.0
2015-05-14,82700,82700,80600,81200,36671,1075702.0,13247561.0
2015-05-15,81600,84900,80300,84900,76081,1124718.0,13247561.0
2015-05-18,87000,87000,83600,85000,96057,1126043.0,13247561.0
2015-05-19,85400,86600,84100,86200,79805,1141940.0,13247561.0
2015-05-20,87200,91900,87100,90000,172116,1192280.0,13247561.0
2015-05-21,89500,89800,87200,88300,38912,1169760.0,13247561.0
2015-05-22,87300,88300,85600,85700,45855,1135316.0,13247561.0
2015-05-26,85700,88600,85600,86500,44455,1145914.0,13247561.0
2015-05-27,87700,88000,84500,86600,957328,1147239.0,13247561.0
2015-05-28,88000,93400,88000,92200,154796,1221425.0,13247561.0
2015-05-29,93000,95000,90500,92100,137954,1220100.0,13247561.0
2015-06-01,88300,91500,87400,89100,115123,1180358.0,13247561.0
2015-06-02,86500,86900,81200,82500,139378,1092924.0,13247561.0
2015-06-03,80500,82600,78400,81300,179892,1077027.0,13247561.0
2015-06-04,81500,83300,80200,82900,74641,1098223.0,13247561.0
2015-06-05,81800,84700,80800,83400,78650,1104847.0,13247561.0
2015-06-08,81900,83800,81500,82800,48261,1096898.0,13247561.0
2015-06-09,83000,85800,82100,85500,65496,1132666.0,13247561.0
2015-06-10,83800,84900,81600,81600,50052,1081001.0,13247561.0
2015-06-11,81000,81700,78800,80300,69318,1063779.0,13247561.0
2015-06-12,79500,80900,78000,78900,56897,1045233.0,13247561.0
2015-06-15,78700,78700,75200,76400,74131,1012114.0,13247561.0
2015-06-16,75700,77500,73400,74700,83959,989593.0,13247561.0
2015-06-17,74900,75600,72500,73500,61185,973696.0,13247561.0
2015-06-18,74400,74600,73100,74000,44672,980320.0,13247561.0
2015-06-19,74200,75000,72700,74900,72642,992242.0,13247561.0
2015-06-22,75800,83200,75800,80400,197426,1065104.0,13247561.0
2015-06-23,81200,82400,79300,81100,81141,1074377.0,13247561.0
2015-06-24,81400,81800,79800,79800,49303,1057155.0,13247561.0
2015-06-25,79800,83000,79800,81500,42962,1079676.0,13247561.0
2015-06-26,81800,82100,80100,80900,46554,1071728.0,13247561.0
2015-06-29,79300,80800,77600,78800,40434,1043908.0,13247561.0
2015-06-30,78800,79900,75500,78000,90088,1033310.0,13247561.0
2015-07-01,78100,82000,78100,81500,64119,1079676.0,13247561.0
2015-07-02,83200,84700,82300,83600,78816,1107496.0,13247561.0
2015-07-03,83500,83800,80700,80700,58644,1069078.0,13247561.0
2015-07-06,79500,81000,78800,79400,46433,1051856.0,13247561.0
2015-07-07,81100,87000,78900,85700,177694,1135316.0,13247561.0
2015-07-08,86400,88800,83100,83200,95073,1102197.0,13247561.0
2015-07-09,82000,85000,79500,84100,83195,1114120.0,13247561.0
2015-07-10,84100,85800,82500,84400,44426,1118094.0,13247561.0
2015-07-13,84900,88800,84800,88700,69255,1175059.0,13247561.0
2015-07-14,88800,91000,87500,87500,134822,1159162.0,13247561.0
2015-07-15,90200,91600,85800,86700,88443,1148564.0,13247561.0
2015-07-16,88500,88500,85300,86500,66027,1145914.0,13247561.0
2015-07-17,87600,91400,86600,89500,89887,1185657.0,13247561.0
2015-07-20,92000,93500,88100,90200,104221,1194930.0,13247561.0
2015-07-21,90800,90900,84800,88400,113340,1171084.0,13247561.0
2015-07-22,87800,88300,85700,86400,61333,1144589.0,13247561.0
2015-07-23,87700,91500,87000,91300,94145,1209502.0,13247561.0
2015-07-24,91300,94500,89700,91400,96487,1210827.0,13247561.0
2015-07-27,92200,93900,90400,92400,97517,1224075.0,13247561.0
2015-07-28,92000,92200,87500,88600,121219,1173734.0,13247561.0
2015-07-29,88600,92100,87400,89700,75340,1188306.0,13247561.0
2015-07-30,90900,92000,88400,90000,56330,1192280.0,13247561.0
2015-07-31,90200,92300,89300,92300,68351,1222750.0,13247561.0
2015-08-03,93400,94100,91500,94000,93809,1245271.0,13247561.0
2015-08-04,95400,98400,93100,97400,145733,1290312.0,13247561.0
2015-08-05,96900,97300,94000,94100,87296,1246595.0,13247561.0
2015-08-06,94400,95400,90800,92500,127093,1225399.0,13247561.0
2015-08-07,92400,93700,91400,93100,45519,1233348.0,13247561.0
2015-08-10,93700,98900,93500,98800,119623,1308859.0,13247561.0
2015-08-11,98400,98500,95100,95100,77675,1259843.0,13247561.0
2015-08-12,95300,97200,90600,96500,104856,1278390.0,13247561.0
2015-08-13,94600,95900,92400,93800,92040,1242621.0,13247561.0
2015-08-17,95000,96600,91500,91500,79055,1212152.0,13247561.0
2015-08-18,91500,91600,86200,90200,119612,1194930.0,13247561.0
2015-08-19,87600,89000,85700,88100,81475,1167110.0,13247561.0
2015-08-20,88300,91900,88000,90500,79631,1198904.0,13247561.0
2015-08-21,88500,91400,86200,90400,62217,1197580.0,13247561.0
2015-08-24,90300,91900,88700,88800,55474,1176383.0,13247561.0
2015-08-25,90600,93000,87800,92200,73684,1221425.0,13247561.0
2015-08-26,92000,92300,90500,91700,65004,1214801.0,13247561.0
2015-08-27,92800,92900,89900,91000,76591,1205528.0,13247561.0
2015-08-28,91100,91700,87000,87700,167942,1161811.0,13247561.0
2015-08-31,87700,87700,84700,85000,92516,1126043.0,13247561.0
2015-09-01,84700,85300,80500,80600,148701,1067753.0,13247561.0
2015-09-02,79800,81500,78200,79200,74605,1049207.0,13247561.0
2015-09-03,80400,81000,78900,78900,55464,1045233.0,13247561.0
2015-09-04,79400,79400,74300,75200,98465,996217.0,13247561.0
2015-09-07,75400,76500,74000,74400,34406,985619.0,13247561.0
2015-09-08,74400,76500,73200,73700,47415,976345.0,13247561.0
2015-09-09,74900,77900,74100,77900,74920,1031985.0,13247561.0
2015-09-10,77300,78700,76200,78700,43859,1042583.0,13247561.0
2015-09-11,78400,78500,76800,77100,37496,1021387.0,13247561.0
2015-09-14,77700,80100,77500,78500,56559,1039934.0,13247561.0
2015-09-15,78700,79900,77000,77600,40900,1028011.0,13247561.0
2015-09-16,78000,79500,77100,79000,41375,1046557.0,13247561.0
2015-09-17,79300,80000,78000,78000,39407,1033310.0,13247561.0
2015-09-18,79100,79400,78100,79100,30792,1047882.0,13247561.0
2015-09-21,78100,81500,78100,80700,61529,1069078.0,13247561.0
2015-09-22,80600,80800,79500,80700,39061,1069078.0,13247561.0
2015-09-23,80700,81200,78600,78900,28910,1045233.0,13247561.0
2015-09-24,81000,83000,79500,81000,82159,1073052.0,13247561.0
2015-09-25,81200,82000,78700,80800,49555,1070403.0,13247561.0
2015-09-30,80000,80700,78400,80100,52148,1061130.0,13247561.0
2015-10-01,80800,80800,78700,78700,40281,1042583.0,13247561.0
2015-10-02,79300,82500,79000,82300,100721,1090274.0,13247561.0
2015-10-05,82800,83800,81400,81400,51316,1078351.0,13247561.0
2015-10-06,82500,83100,81500,81800,49349,1083650.0,13247561.0
2015-10-07,80300,81600,78300,78300,69774,1037284.0,13247561.0
2015-10-08,78600,80500,77200,77800,55399,1030660.0,13247561.0
2015-10-12,78700,78800,77700,77900,25980,1031985.0,13247561.0
2015-10-13,79300,79300,77800,78100,32674,1034635.0,13247561.0
2015-10-14,78100,78700,77600,77800,22731,1030660.0,13247561.0
2015-10-15,77900,78300,77100,77700,22363,1029335.0,13247561.0
2015-10-16,78300,80700,78200,79500,54879,1053181.0,13247561.0
2015-10-19,80000,81200,79900,80700,42651,1069078.0,13247561.0
2015-10-20,81200,81500,80000,80200,48535,1062454.0,13247561.0
2015-10-21,81300,86000,81000,85400,164936,1131342.0,13247561.0
2015-10-22,86000,87500,83900,87400,98382,1157837.0,13247561.0
2015-10-23,88400,88400,83700,86800,76417,1149888.0,13247561.0
2015-10-26,87300,87600,85000,85600,45553,1133991.0,13247561.0
2015-10-27,85800,85900,83300,85400,53915,1131342.0,13247561.0
2015-10-28,84800,85600,83300,85000,66796,1126043.0,13247561.0
2015-10-29,85000,86600,83500,86000,54633,1139290.0,13247561.0
2015-10-30,86000,86600,84400,86000,50005,1139290.0,13247561.0
2015-11-02,86800,87500,86200,86400,33909,1144589.0,13247561.0
2015-11-03,87400,87600,84600,85000,36817,1126043.0,13247561.0
2015-11-04,85000,85300,83000,83000,47189,1099548.0,13247561.0
2015-11-05,83000,88900,82400,88700,125537,1175059.0,13247561.0
2015-11-06,87900,88500,78000,78600,323422,1041258.0,13247561.0
2015-11-09,79100,79400,73600,73900,135726,978995.0,13247561.0
2015-11-10,72200,74300,68400,69900,140977,926005.0,13247561.0
2015-11-11,68300,73600,68300,72400,94761,959123.0,13247561.0
2015-11-12,71600,72900,69300,69900,83908,926005.0,13247561.0
2015-11-13,69000,69500,66400,67900,83849,899509.0,13247561.0
2015-11-16,65000,67000,63100,63900,138725,846519.0,13247561.0
2015-11-17,63700,64400,61200,63000,213312,834596.0,13247561.0
2015-11-18,63300,63500,61300,62700,110303,830622.0,13247561.0
2015-11-19,63500,64200,61700,62900,80731,833272.0,13247561.0
2015-11-20,63000,64100,62000,63700,67787,843870.0,13247561.0
2015-11-23,64200,64300,59900,60300,215608,798828.0,13247561.0
2015-11-24,60800,60900,59800,60200,94033,797503.0,13247561.0
2015-11-25,60400,61500,60300,60800,62273,805452.0,13247561.0
2015-11-26,60900,63200,60900,62800,93907,831947.0,13247561.0
2015-11-27,63100,63300,62100,63000,41205,834596.0,13247561.0
2015-11-30,63400,63400,61100,61400,38355,813400.0,13247561.0
2015-12-01,61400,62400,61400,61800,26741,818699.0,13247561.0
2015-12-02,62800,63600,61500,61700,70532,817375.0,13247561.0
2015-12-03,61500,61700,60300,60700,34175,804127.0,13247561.0
2015-12-04,60200,61100,59900,60000,45667,794854.0,13247561.0
2015-12-07,60300,60800,60200,60200,23561,797503.0,13247561.0
2015-12-08,61400,63400,60800,61100,111540,809426.0,13247561.0
2015-12-09,61800,61800,60100,60100,45740,796178.0,13247561.0
2015-12-10,59800,60100,54200,54800,216640,725966.0,13247561.0
2015-12-11,54400,56700,54400,55600,50540,736564.0,13247561.0
2015-12-14,54600,55700,53500,54400,46245,720667.0,13247561.0
2015-12-15,53700,55200,53600,54600,44587,723317.0,13247561.0
2015-12-16,55400,55900,54800,55100,50489,729941.0,13247561.0
2015-12-17,55600,58500,55600,58000,67715,768359.0,13247561.0
2015-12-18,58000,59900,58000,58900,62854,780281.0,13247561.0
2015-12-21,59300,61200,58700,60500,57701,801477.0,13247561.0
2015-12-22,60600,60700,59000,59500,31438,788230.0,13247561.0
2015-12-23,59100,60500,59100,59800,20149,792204.0,13247561.0
2015-12-24,59800,60500,59600,59700,31604,790879.0,13247561.0
2015-12-28,59000,61800,59000,61300,40685,812075.0,13247561.0
2015-12-29,61000,62700,60900,62000,35237,821349.0,13247561.0
2015-12-30,62100,63400,61900,63200,41294,837246.0,13247561.0
2016-01-04,62200,63200,59500,60100,81596,796178.0,13247561.0
2016-01-05,60100,60300,57400,57800,67051,765709.0,13247561.0
2016-01-06,58400,58400,56000,57500,45918,761735.0,13247561.0
2016-01-07,58300,58400,53800,54200,114587,718018.0,13247561.0
2016-01-08,53500,57800,52200,57400,94045,760410.0,13247561.0
2016-01-11,57000,57100,54700,54700,52109,724642.0,13247561.0
2016-01-12,54900,56500,54300,54900,46554,727291.0,13247561.0
2016-01-13,55200,55600,54500,54800,43056,725966.0,13247561.0
2016-01-14,53000,54200,51100,52300,122083,692847.0,13247561.0
2016-01-15,52400,53000,50700,50900,87854,674301.0,13247561.0
2016-01-18,50000,50100,48450,49000,107115,649130.0,13247561.0
2016-01-19,49000,49000,45100,46100,211689,610713.0,13247561.0
2016-01-20,46500,46500,42300,43350,188203,574282.0,13247561.0
2016-01-21,43450,45200,43350,44100,102828,584217.0,13247561.0
2016-01-22,44850,47800,44300,47650,149945,631246.0,13247561.0
2016-01-25,48500,49900,47550,47650,127473,631246.0,13247561.0
2016-01-26,47650,48500,46500,47350,62195,627272.0,13247561.0
2016-01-27,48450,48450,47100,47100,44557,623960.0,13247561.0
2016-01-28,47100,48900,46500,48050,51685,636545.0,13247561.0
2016-01-29,48050,48500,46850,46950,51455,621973.0,13247561.0
2016-02-01,47100,48750,46700,48000,64287,635883.0,13247561.0
2016-02-02,48050,48250,47000,47600,36763,630584.0,13247561.0
2016-02-03,47550,47550,45950,47000,42448,622635.0,13247561.0
2016-02-04,47000,47000,45300,45450,69182,602102.0,13247561.0
2016-02-05,45450,48950,45450,48250,112739,639195.0,13247561.0
2016-02-11,46500,47450,45600,46000,57653,609388.0,13247561.0
2016-02-12,45200,45900,41850,43400,140716,574944.0,13247561.0
2016-02-15,43600,44350,42900,44000,55627,582893.0,13247561.0
2016-02-16,44100,46550,44100,45750,81175,606076.0,13247561.0
2016-02-17,45750,45750,45000,45050,32999,596803.0,13247561.0
2016-02-18,45250,47750,45250,46600,74965,617336.0,13247561.0
2016-02-19,47000,49500,46200,49450,71052,655092.0,13247561.0
2016-02-22,50000,52700,49800,52600,131034,696822.0,13247561.0
2016-02-23,53100,53100,50900,52700,109099,698146.0,13247561.0
2016-02-24,52400,52400,50500,51200,75267,678275.0,13247561.0
2016-02-25,51200,52900,49550,49900,105568,661053.0,13247561.0
2016-02-26,49950,53400,49950,53300,143266,706095.0,13247561.0
2016-02-29,53500,54100,52000,53900,113632,714044.0,13247561.0
2016-03-02,54100,55100,52800,52800,103676,699471.0,13247561.0
2016-03-03,52900,55700,52900,55500,95454,735240.0,13247561.0
2016-03-04,56400,56400,54600,55600,76279,736564.0,13247561.0
2016-03-07,56000,57300,56000,56500,78177,748487.0,13247561.0
2016-03-08,56700,57300,54500,56100,62226,743188.0,13247561.0
2016-03-09,56100,57900,55000,57900,71119,767034.0,13247561.0
2016-03-10,58200,58400,57000,58100,53733,769683.0,13247561.0
2016-03-11,58000,58400,57200,57700,39739,764384.0,13247561.0
2016-03-14,58100,58800,55700,55700,52472,737889.0,13247561.0
2016-03-15,55700,56700,55700,56300,34998,745838.0,13247561.0
2016-03-16,56400,56400,54500,55000,78984,728616.0,13247561.0
2016-03-17,55100,57300,55000,57100,62520,756436.0,13247561.0
2016-03-18,57700,57700,56000,56000,31763,741863.0,13247561.0
2016-03-21,57000,57300,56000,56900,37484,753786.0,13247561.0
2016-03-22,57000,57000,56000,56000,32068,741863.0,13247561.0
2016-03-23,55500,57600,55500,56800,56577,752461.0,13247561.0
2016-03-24,56000,56800,56000,56100,22903,743188.0,13247561.0
2016-03-25,56200,56300,54200,54600,62294,723317.0,13247561.0
2016-03-28,55600,56100,54300,54600,49226,723317.0,13247561.0
2016-03-29,54600,56000,54000,55400,35813,733915.0,13247561.0
2016-03-30,55500,55800,54500,55100,46581,729941.0,13247561.0
2016-03-31,55400,57200,55300,56100,78523,743188.0,13247561.0
2016-04-01,56200,56300,55300,55700,41332,737889.0,13247561.0
2016-04-04,55100,57200,55100,56800,30918,752461.0,13247561.0
2016-04-05,56800,57900,55600,57500,46765,761735.0,13247561.0
2016-04-06,58000,59100,57500,58700,63882,777632.0,13247561.0
2016-04-07,59400,62700,59100,62100,135818,822674.0,13247561.0
2016-04-08,62300,64700,61500,64200,118372,850493.0,13247561.0
2016-04-11,64700,65400,61500,62700,71016,830622.0,13247561.0
2016-04-12,63500,63600,61600,62900,53638,833272.0,13247561.0
2016-04-14,61900,62800,61000,61100,79225,809426.0,13247561.0
2016-04-15,60600,62200,60600,61800,37087,818699.0,13247561.0
2016-04-18,61300,62600,61300,61800,28445,818699.0,13247561.0
2016-04-19,62400,63700,61900,63400,38504,839895.0,13247561.0
2016-04-20,63400,64200,62000,62300,37864,825323.0,13247561.0
2016-04-21,62300,62800,61100,61600,35824,816050.0,13247561.0
2016-04-22,61700,61900,60600,61100,25911,809426.0,13247561.0
2016-04-25,61200,63300,60600,62600,30407,829297.0,13247561.0
2016-04-26,62700,62700,60100,61400,39201,813400.0,13247561.0
2016-04-27,61400,61500,60700,61200,15866,810751.0,13247561.0
2016-04-28,62000,62000,60200,60600,35137,802802.0,13247561.0
2016-04-29,60500,60600,58500,60000,48207,794854.0,13247561.0
2016-05-02,60000,60400,58000,58200,35711,771008.0,13247561.0
2016-05-03,58300,59100,58200,58500,21412,774982.0,13247561.0
2016-05-04,58500,58700,57500,57600,29365,763060.0,13247561.0
2016-05-09,56400,56900,54000,54100,88664,716693.0,13247561.0
2016-05-10,54100,54600,52600,54200,76645,718018.0,13247561.0
2016-05-11,54700,56500,54400,55500,56640,735240.0,13247561.0
2016-05-12,54500,56900,54500,56000,34609,741863.0,13247561.0
2016-05-13,55500,56800,55400,55700,18708,737889.0,13247561.0
2016-05-16,55700,56100,54500,55400,24886,733915.0,13247561.0
2016-05-17,56700,60400,56100,59800,130784,792204.0,13247561.0
2016-05-18,60400,62100,59500,60700,96636,804127.0,13247561.0
2016-05-19,60700,62000,59700,60700,83022,804127.0,13247561.0
2016-05-20,60700,61800,58900,61400,50104,813400.0,13247561.0
2016-05-23,61400,61400,59500,60300,43914,798828.0,13247561.0
2016-05-24,60300,62300,60100,60900,54171,806776.0,13247561.0
2016-05-25,62200,68200,62200,68100,285686,902159.0,13247561.0
2016-05-26,68000,69800,67600,68800,123459,911432.0,13247561.0
2016-05-27,68800,69500,67100,69300,59974,918056.0,13247561.0
2016-05-30,69200,69200,67600,68800,36118,911432.0,13247561.0
2016-05-31,69400,71800,67800,71800,82251,951175.0,13247561.0
2016-06-01,71800,71800,69500,70600,76048,935278.0,13247561.0
2016-06-02,71700,71700,69000,71000,48079,940577.0,13247561.0
2016-06-03,70700,70700,68600,70000,47384,927329.0,13247561.0
2016-06-07,70200,70400,68200,68600,45976,908783.0,13247561.0
2016-06-08,69200,69200,67300,68300,51389,904808.0,13247561.0
2016-06-09,68100,68100,66000,66600,67701,882288.0,13247561.0
2016-06-10,67000,68400,66200,68200,47380,903484.0,13247561.0
2016-06-13,67200,67700,65800,66300,43985,878313.0,13247561.0
2016-06-14,65700,66200,64000,65500,48190,867715.0,13247561.0
2016-06-15,65500,65800,64000,64600,19472,855792.0,13247561.0
2016-06-16,64600,65900,64000,64500,38065,854468.0,13247561.0
2016-06-17,64500,67600,64500,67200,60678,890236.0,13247561.0
2016-06-20,68000,68700,66300,67900,59559,899509.0,13247561.0
2016-06-21,67900,68200,66500,67700,49661,896860.0,13247561.0
2016-06-22,68100,69800,66700,69800,44474,924680.0,13247561.0
2016-06-23,69800,69800,67200,68000,38779,900834.0,13247561.0
2016-06-24,68900,69100,61500,65100,110163,862416.0,13247561.0
2016-06-27,62700,66100,62500,66000,43282,874339.0,13247561.0
2016-06-28,63400,67200,63400,65100,39742,862416.0,13247561.0
2016-06-29,65700,66100,64600,65900,38824,873014.0,13247561.0
2016-06-30,66200,66800,65100,66000,39908,874339.0,13247561.0
2016-07-01,66000,68900,65900,68300,44004,904808.0,13247561.0
2016-07-04,68800,70900,68300,69500,41277,920705.0,13247561.0
2016-07-05,69500,69800,68500,69200,24109,916731.0,13247561.0
2016-07-06,68700,69500,67700,68400,27048,906133.0,13247561.0
2016-07-07,68500,69200,68000,68700,21983,910107.0,13247561.0
2016-07-08,68900,68900,66900,67500,32414,894210.0,13247561.0
2016-07-11,68300,69800,67800,68200,29619,903484.0,13247561.0
2016-07-12,68800,70000,68000,69900,54285,926005.0,13247561.0
2016-07-13,71500,73000,71300,72100,117664,955149.0,13247561.0
2016-07-14,71700,72000,70100,71300,42603,944551.0,13247561.0
2016-07-15,71400,71700,69800,69800,41285,924680.0,13247561.0
2016-07-18,69200,69800,68400,68600,49926,908783.0,13247561.0
2016-07-19,69200,69200,67100,67400,47094,892886.0,13247561.0
2016-07-20,67900,68700,66400,67400,58657,892886.0,13247561.0
2016-07-21,68000,68300,66600,68100,52654,902159.0,13247561.0
2016-07-22,68100,68100,66800,67800,39122,898185.0,13247561.0
2016-07-25,67800,68000,66800,67000,34134,887587.0,13247561.0
2016-07-26,67100,67600,65800,67300,29463,891561.0,13247561.0
2016-07-27,67800,67800,65000,65100,60691,862416.0,13247561.0
2016-07-28,65400,66900,65100,66500,49167,880963.0,13247561.0
2016-07-29,66400,67100,65700,66300,24543,878313.0,13247561.0
2016-08-01,67100,67300,66700,67000,27190,887587.0,13247561.0
2016-08-02,67000,71200,67000,71000,110191,940577.0,13247561.0
2016-08-03,71000,73000,70500,72800,124323,964422.0,13247561.0
2016-08-04,72800,73000,71200,72000,39958,953824.0,13247561.0
2016-08-05,72000,72200,68100,68500,84817,907458.0,13247561.0
2016-08-08,68500,69700,67300,67800,36388,898185.0,13247561.0
2016-08-09,67800,68600,67200,68600,44899,908783.0,13247561.0
2016-08-10,68600,70600,68200,69000,49563,914082.0,13247561.0
2016-08-11,69100,70600,68700,70600,56922,935278.0,13247561.0
2016-08-12,70000,70800,69400,70000,42834,927329.0,13247561.0
2016-08-16,69400,70800,68800,68800,23681,911432.0,13247561.0
2016-08-17,69000,69300,65300,65700,94700,870365.0,13247561.0
2016-08-18,65300,65900,64100,64400,101162,853143.0,13247561.0
2016-08-19,64500,65200,62700,63500,85611,841220.0,13247561.0
2016-08-22,63800,64500,61700,61900,58663,820024.0,13247561.0
2016-08-23,62500,62500,59500,59600,105007,789555.0,13247561.0
2016-08-24,61200,63500,60200,60900,136326,806776.0,13247561.0
2016-08-25,61700,62900,61200,61400,51655,813400.0,13247561.0
2016-08-26,62000,62600,61100,62600,31859,829297.0,13247561.0
2016-08-29,62700,62700,60500,60500,37997,801477.0,13247561.0
2016-08-30,60400,61600,60400,61000,30600,808101.0,13247561.0
2016-08-31,60700,61700,58800,59800,72937,792204.0,13247561.0
2016-09-01,59900,61100,59600,61100,21810,809426.0,13247561.0
