LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-20,30150,30600,29350,30000,68768,877200.0,29240000.0
2015-01-21,29750,30450,29750,30250,62758,884510.0,29240000.0
2015-01-22,30600,30600,29650,30050,96775,878662.0,29240000.0
2015-01-23,30250,30350,29700,29900,76832,874276.0,29240000.0
2015-01-26,29650,30500,29650,30450,86074,890358.0,29240000.0
2015-01-27,30600,30600,29800,30300,98434,885972.0,29240000.0
2015-01-28,30600,30750,28750,30500,81113,891820.0,29240000.0
2015-01-29,30150,30800,30150,30650,48247,896206.0,29240000.0
2015-01-30,30350,31500,30350,31500,46518,921060.0,29240000.0
2015-02-02,31000,31600,30900,31450,45439,919598.0,29240000.0
2015-02-03,31450,31450,30600,30800,59471,900592.0,29240000.0
2015-02-04,30800,31350,30600,30900,92877,903516.0,29240000.0
2015-02-05,30700,31600,30700,31600,91458,923984.0,29240000.0
2015-02-06,31600,31650,31050,31500,162016,921060.0,29240000.0
2015-02-09,31500,31800,30750,30850,46175,902054.0,29240000.0
2015-02-10,30850,31450,30600,31000,42491,906440.0,29240000.0
2015-02-11,31250,31600,30750,31250,43776,913750.0,29240000.0
2015-02-12,31500,31750,30950,31600,43053,923984.0,29240000.0
2015-02-13,31800,31850,31300,31700,39626,926908.0,29240000.0
2015-02-16,31400,31800,31250,31300,22932,915212.0,29240000.0
2015-02-17,31600,32300,31400,32300,47589,944452.0,29240000.0
2015-02-23,32400,32500,31650,31800,47282,929832.0,29240000.0
2015-02-24,31500,32300,31350,31450,57756,919598.0,29240000.0
2015-02-25,31950,31950,31250,31250,66090,913750.0,29240000.0
2015-02-26,31150,31800,31100,31400,67202,918136.0,29240000.0
2015-02-27,31200,31900,31200,31500,70686,921060.0,29240000.0
2015-03-02,31400,31850,30800,30800,66932,900592.0,29240000.0
2015-03-03,30750,31150,30700,30700,86564,897668.0,29240000.0
2015-03-04,30600,30950,29800,30150,213306,881586.0,29240000.0
2015-03-05,29900,30500,29900,30300,72816,885972.0,29240000.0
2015-03-06,30450,31000,29950,30850,74740,902054.0,29240000.0
2015-03-09,30400,31150,30400,30800,98766,900592.0,29240000.0
2015-03-10,30500,31050,30350,30800,102880,900592.0,29240000.0
2015-03-11,30850,30850,30250,30550,63092,893282.0,29240000.0
2015-03-12,30350,30700,29900,30350,209189,887434.0,29240000.0
2015-03-13,30400,31250,30400,30700,72435,897668.0,29240000.0
2015-03-16,30700,31500,30700,31200,89889,912288.0,29240000.0
2015-03-17,31350,31650,30950,31100,51506,909364.0,29240000.0
2015-03-18,31600,31700,30650,30650,78381,896206.0,29240000.0
2015-03-19,30750,31150,30300,30600,87644,894744.0,29240000.0
2015-03-20,30550,31050,30400,30400,58182,888896.0,29240000.0
2015-03-23,30550,31100,30450,30650,93623,896206.0,29240000.0
2015-03-24,30700,30950,30300,30750,55395,899130.0,29240000.0
2015-03-25,30550,30950,30500,30900,43304,903516.0,29240000.0
2015-03-26,30950,31300,30750,31000,62342,906440.0,29240000.0
2015-03-27,31200,31200,30750,31000,49413,906440.0,29240000.0
2015-03-30,31000,31400,30900,31100,36438,909364.0,29240000.0
2015-03-31,31200,32200,31200,31700,93826,926908.0,29240000.0
2015-04-01,31700,31700,31050,31050,55306,907902.0,29240000.0
2015-04-02,31050,33900,31050,33600,146199,982464.0,29240000.0
2015-04-03,33600,33850,32600,33050,53098,966382.0,29240000.0
2015-04-06,33050,33550,32600,32850,76109,960534.0,29240000.0
2015-04-07,32800,33200,31700,32250,105494,942990.0,29240000.0
2015-04-08,32050,32400,31700,31950,60139,934218.0,29240000.0
2015-04-09,32250,32700,32100,32200,99467,941528.0,29240000.0
2015-04-10,32050,32600,31750,32050,75950,937142.0,29240000.0
2015-04-13,32300,32450,31700,32050,64669,937142.0,29240000.0
2015-04-14,32200,33250,32100,32500,114059,950300.0,29240000.0
2015-04-15,32350,33150,32350,33100,94091,967844.0,29240000.0
2015-04-16,33100,33400,32650,33100,77857,967844.0,29240000.0
2015-04-17,33100,35750,33000,35350,253153,1033634.0,29240000.0
2015-04-20,34850,35850,34400,34700,95523,1014628.0,29240000.0
2015-04-21,35050,35100,34200,34300,90530,1002932.0,29240000.0
2015-04-22,34400,35200,33650,34300,121546,1002932.0,29240000.0
2015-04-23,34550,34800,33600,34700,75798,1014628.0,29240000.0
2015-04-24,34350,35300,34350,35200,82348,1029248.0,29240000.0
2015-04-27,35300,35850,34750,35200,72353,1029248.0,29240000.0
2015-04-28,35300,37050,35050,36900,195249,1078956.0,29240000.0
2015-04-29,36500,36950,35750,36150,103264,1057026.0,29240000.0
2015-04-30,35900,36850,35050,35300,115173,1032172.0,29240000.0
2015-05-04,35600,36200,35000,36050,75767,1054102.0,29240000.0
2015-05-06,35650,36500,34200,34200,90230,1000008.0,29240000.0
2015-05-07,34200,34200,33050,33650,90110,983926.0,29240000.0
2015-05-08,33500,35250,33250,35000,77185,1023400.0,29240000.0
2015-05-11,35000,36350,34050,36250,71001,1059950.0,29240000.0
2015-05-12,35900,36150,35200,35450,63936,1036558.0,29240000.0
2015-05-13,35300,36100,35150,35500,44738,1038020.0,29240000.0
2015-05-14,35100,35500,34450,34600,70642,1011704.0,29240000.0
2015-05-15,34600,35300,33850,34450,116229,1007318.0,29240000.0
2015-05-18,33900,33950,32900,33600,150291,982464.0,29240000.0
2015-05-19,33350,34500,32450,33750,226254,986850.0,29240000.0
2015-05-20,33450,34850,33450,34600,90160,1011704.0,29240000.0
2015-05-21,34000,34300,33600,33650,77579,983926.0,29240000.0
2015-05-22,33400,33800,32800,33500,146862,979540.0,29240000.0
2015-05-26,34300,34400,32800,32900,144894,961996.0,29240000.0
2015-05-27,32650,32700,31250,31550,151170,922522.0,29240000.0
2015-05-28,31650,32550,31350,31800,106751,929832.0,29240000.0
2015-05-29,31800,32150,31150,31150,109229,910826.0,29240000.0
2015-06-01,31150,32500,30500,32150,114104,940066.0,29240000.0
2015-06-02,32500,33850,32400,32700,283178,956148.0,29240000.0
2015-06-03,32800,33100,31750,32450,87338,948838.0,29240000.0
2015-06-04,31800,32900,31550,32700,123277,956148.0,29240000.0
2015-06-05,32250,32600,31350,31400,95053,918136.0,29240000.0
2015-06-08,31500,31850,30750,31250,91702,913750.0,29240000.0
2015-06-09,31800,31850,30800,31400,66102,918136.0,29240000.0
2015-06-10,31450,33350,31250,32750,100428,957610.0,29240000.0
2015-06-11,32550,32750,31150,31700,196391,926908.0,29240000.0
2015-06-12,32400,32400,31200,31650,86488,925446.0,29240000.0
2015-06-15,31700,32000,30750,31000,61983,906440.0,29240000.0
2015-06-16,30950,31000,29800,29900,106587,874276.0,29240000.0
2015-06-17,30000,31400,29600,30300,127086,885972.0,29240000.0
2015-06-18,30900,30900,29950,30200,77226,883048.0,29240000.0
2015-06-19,30400,30550,29650,30200,64896,883048.0,29240000.0
2015-06-22,30250,30750,30050,30200,32416,883048.0,29240000.0
2015-06-23,30250,30750,30100,30500,72562,891820.0,29240000.0
2015-06-24,30600,30900,30250,30750,60463,899130.0,29240000.0
2015-06-25,31000,31350,30550,31050,63305,907902.0,29240000.0
2015-06-26,31050,31800,30700,31700,73815,926908.0,29240000.0
2015-06-29,31200,31500,29800,29950,110106,875738.0,29240000.0
2015-06-30,29750,30400,29350,30300,87576,885972.0,29240000.0
2015-07-01,30300,31400,30050,31350,67204,916674.0,29240000.0
2015-07-02,31350,31700,30800,31350,64572,916674.0,29240000.0
2015-07-03,31350,31450,30600,30700,73223,897668.0,29240000.0
2015-07-06,30700,33500,30650,32700,164705,956148.0,29240000.0
2015-07-07,32950,33350,32500,33000,144018,964920.0,29240000.0
2015-07-08,33200,33300,32250,32850,113139,960534.0,29240000.0
2015-07-09,33000,33000,31950,32900,58697,961996.0,29240000.0
2015-07-10,32500,33950,32350,33850,137826,989774.0,29240000.0
2015-07-13,33850,34550,33350,34400,129002,1005856.0,29240000.0
2015-07-14,34400,34500,33050,33150,142132,969306.0,29240000.0
2015-07-15,33300,34300,33150,34250,52838,1001470.0,29240000.0
2015-07-16,34000,34350,33600,33600,90945,982464.0,29240000.0
2015-07-17,33450,34750,33450,33650,96223,983926.0,29240000.0
2015-07-20,33500,34650,33500,33650,83156,983926.0,29240000.0
2015-07-21,33550,34100,33050,33650,72448,983926.0,29240000.0
2015-07-22,33250,33850,33000,33400,118190,976616.0,29240000.0
2015-07-23,33950,34800,33400,34350,95020,1004394.0,29240000.0
2015-07-24,34150,34150,33250,33800,125235,988312.0,29240000.0
2015-07-27,33500,34100,33350,33950,71794,992698.0,29240000.0
2015-07-28,33900,34050,33200,33500,106604,979540.0,29240000.0
2015-07-29,33500,34100,33500,33900,88913,991236.0,29240000.0
2015-07-30,33700,34700,33600,34400,237528,1005856.0,29240000.0
2015-07-31,34200,35300,34050,35000,179073,1023400.0,29240000.0
2015-08-03,34950,35550,34850,35000,106294,1023400.0,29240000.0
2015-08-04,35400,36150,34750,35800,130388,1046792.0,29240000.0
2015-08-05,35400,35900,34650,34900,137069,1020476.0,29240000.0
2015-08-06,34750,35350,34100,34300,210555,1002932.0,29240000.0
2015-08-07,34200,35000,33800,34450,97579,1007318.0,29240000.0
2015-08-10,34200,34800,34200,34650,59709,1013166.0,29240000.0
2015-08-11,34700,34850,34100,34350,71866,1004394.0,29240000.0
2015-08-12,34650,35200,33950,34050,92839,995622.0,29240000.0
2015-08-13,34200,34550,33750,34450,43503,1007318.0,29240000.0
2015-08-17,34500,34550,32750,33900,109757,991236.0,29240000.0
2015-08-18,33700,34650,33700,34400,66199,1005856.0,29240000.0
2015-08-19,34050,34650,33150,33800,114204,988312.0,29240000.0
2015-08-20,33800,33850,33100,33600,60006,982464.0,29240000.0
2015-08-21,33450,33550,32200,33100,87887,967844.0,29240000.0
2015-08-24,33100,33300,32500,33100,143540,967844.0,29240000.0
2015-08-25,33650,33650,31750,32400,160019,947376.0,29240000.0
2015-08-26,32200,33100,31600,32850,146981,960534.0,29240000.0
2015-08-27,32300,32950,32300,32650,186808,954686.0,29240000.0
2015-08-28,32700,33300,32450,32800,137889,959072.0,29240000.0
2015-08-31,32550,33400,32550,32700,123811,956148.0,29240000.0
2015-09-01,32650,34050,32650,33350,145696,975154.0,29240000.0
2015-09-02,32650,32850,32250,32350,201107,945914.0,29240000.0
2015-09-03,32500,33900,32400,33600,137137,982464.0,29240000.0
2015-09-04,33300,34550,32850,33400,98549,976616.0,29240000.0
2015-09-07,33450,34350,33050,33750,62162,986850.0,29240000.0
2015-09-08,34050,34700,33250,33600,63279,982464.0,29240000.0
2015-09-09,34000,34700,33550,34100,67745,997084.0,29240000.0
2015-09-10,34250,34300,33650,34000,73568,994160.0,29240000.0
2015-09-11,33650,34150,33600,33650,45126,983926.0,29240000.0
2015-09-14,33650,33950,32250,32800,201558,959072.0,29240000.0
2015-09-15,32600,33450,32600,33050,38549,966382.0,29240000.0
2015-09-16,33050,33950,32850,33100,50065,967844.0,29240000.0
2015-09-17,33600,33900,32700,32900,123859,961996.0,29240000.0
2015-09-18,32950,33450,32600,33200,81037,970768.0,29240000.0
2015-09-21,32750,33350,32500,32950,56456,963458.0,29240000.0
2015-09-22,33300,34450,32850,34250,124774,1001470.0,29240000.0
2015-09-23,33900,34250,33500,33550,78399,981002.0,29240000.0
2015-09-24,34100,34100,32550,32850,57659,960534.0,29240000.0
2015-09-25,33150,33150,31600,32750,75837,957610.0,29240000.0
2015-09-30,31900,32850,31700,32750,107244,957610.0,29240000.0
2015-10-01,32550,33650,32550,32950,63173,963458.0,29240000.0
2015-10-02,32850,33100,32300,32450,74232,948838.0,29240000.0
2015-10-05,32800,33050,32350,32500,32266,950300.0,29240000.0
2015-10-06,32900,32950,32250,32500,45323,950300.0,29240000.0
2015-10-07,32400,32850,32000,32600,60372,953224.0,29240000.0
2015-10-08,32700,33700,32500,33700,66627,985388.0,29240000.0
2015-10-12,33900,33900,33100,33150,45068,969306.0,29240000.0
2015-10-13,33150,33500,32900,33150,55152,969306.0,29240000.0
2015-10-14,32950,33500,32850,33150,48264,969306.0,29240000.0
2015-10-15,33300,33650,32900,33450,16197,978078.0,29240000.0
2015-10-16,33350,33650,33000,33000,55380,964920.0,29240000.0
2015-10-19,33100,33950,32900,33200,55629,970768.0,29240000.0
2015-10-20,33100,33250,32450,33200,66502,970768.0,29240000.0
2015-10-21,33200,33400,32700,32700,39684,956148.0,29240000.0
2015-10-22,32450,33000,32450,32800,140313,959072.0,29240000.0
2015-10-23,33150,33150,32100,32300,63043,944452.0,29240000.0
2015-10-26,32500,32750,32400,32550,26194,951762.0,29240000.0
2015-10-27,32900,32900,32150,32500,39805,950300.0,29240000.0
2015-10-28,32250,32400,31450,32000,58407,935680.0,29240000.0
2015-10-29,31650,32200,31550,31750,25801,928370.0,29240000.0
2015-10-30,31850,32050,31400,31650,40959,925446.0,29240000.0
2015-11-02,31600,31800,31100,31450,54094,919598.0,29240000.0
2015-11-03,31300,31750,31200,31550,54123,922522.0,29240000.0
2015-11-04,31350,31800,31150,31300,34569,915212.0,29240000.0
2015-11-05,31300,31700,31250,31400,34890,918136.0,29240000.0
2015-11-06,31400,31450,30850,31000,22737,906440.0,29240000.0
2015-11-09,31000,31250,30650,30850,22199,902054.0,29240000.0
2015-11-10,30900,30950,30250,30350,37371,887434.0,29240000.0
2015-11-11,30100,30550,29950,30150,67289,881586.0,29240000.0
2015-11-12,30150,31400,30100,30300,62517,885972.0,29240000.0
2015-11-13,30050,30750,30000,30600,24488,894744.0,29240000.0
2015-11-16,30300,30450,29950,30000,23006,877200.0,29240000.0
2015-11-17,30050,30650,29900,30400,34208,888896.0,29240000.0
2015-11-18,30250,30350,28550,29350,168676,858194.0,29240000.0
2015-11-19,29350,29850,28950,29350,84759,858194.0,29240000.0
2015-11-20,29250,29600,28300,28750,113528,840650.0,29240000.0
2015-11-23,28800,29200,28550,28950,100617,846498.0,29240000.0
2015-11-24,28800,29100,28550,29000,67603,847960.0,29240000.0
2015-11-25,29000,29100,28650,28800,64679,842112.0,29240000.0
2015-11-26,29000,29450,28850,29250,57952,855270.0,29240000.0
2015-11-27,29450,29550,28900,29150,44437,852346.0,29240000.0
2015-11-30,29450,29450,28550,29000,69337,847960.0,29240000.0
2015-12-01,29000,29650,28800,29350,45764,858194.0,29240000.0
2015-12-02,29150,29350,28950,29050,43137,849422.0,29240000.0
2015-12-03,28850,29100,28850,29000,37882,847960.0,29240000.0
2015-12-04,28900,28950,28500,28600,56072,836264.0,29240000.0
2015-12-07,28500,28800,27900,27950,50717,817258.0,29240000.0
2015-12-08,27650,28400,27450,27700,71953,809948.0,29240000.0
2015-12-09,27700,28300,27500,27750,30761,811410.0,29240000.0
2015-12-10,27750,27800,26750,27200,89600,795328.0,29240000.0
2015-12-11,27100,27350,26850,27050,41468,790942.0,29240000.0
2015-12-14,26700,27000,26100,26850,50885,785094.0,29240000.0
2015-12-15,26850,27150,26250,26350,84625,770474.0,29240000.0
2015-12-16,26450,27300,26250,26400,190552,771936.0,29240000.0
2015-12-17,26500,27150,26450,27100,76303,792404.0,29240000.0
2015-12-18,27050,27050,26350,26800,66413,783632.0,29240000.0
2015-12-21,26800,27150,26650,26800,93233,783632.0,29240000.0
2015-12-22,26700,27150,26700,26850,49385,785094.0,29240000.0
2015-12-23,26800,27450,26800,26900,66909,786556.0,29240000.0
2015-12-24,27250,27250,26800,26850,76169,785094.0,29240000.0
2015-12-28,26850,27300,26700,26800,66883,783632.0,29240000.0
2015-12-29,26700,26900,26500,26800,19358,783632.0,29240000.0
2015-12-30,26750,27050,26500,27000,38966,789480.0,29240000.0
2016-01-04,26750,27000,25750,25750,65749,752930.0,29240000.0
2016-01-05,25750,26250,25550,26050,42893,761702.0,29240000.0
2016-01-06,26050,26200,25650,26100,58652,763164.0,29240000.0
2016-01-07,25750,26100,25650,25700,83513,751468.0,29240000.0
2016-01-08,25800,25850,25000,25700,48332,751468.0,29240000.0
2016-01-11,25200,25950,25100,25250,128264,738310.0,29240000.0
2016-01-12,25450,25450,24800,25000,42819,731000.0,29240000.0
2016-01-13,24800,25150,24600,25100,66461,733924.0,29240000.0
2016-01-14,25100,25300,24300,25300,59532,739772.0,29240000.0
2016-01-15,25400,25650,24650,25000,64639,731000.0,29240000.0
2016-01-18,25200,25500,24500,25250,60406,738310.0,29240000.0
2016-01-19,25200,25250,24600,24900,53573,728076.0,29240000.0
2016-01-20,25050,25050,23850,24300,55986,710532.0,29240000.0
2016-01-21,24200,24550,23900,24300,84977,710532.0,29240000.0
2016-01-22,24550,25100,24250,24950,48508,729538.0,29240000.0
2016-01-25,25200,25750,24950,25600,47472,748544.0,29240000.0
2016-01-26,25600,25750,24900,25700,65445,751468.0,29240000.0
2016-01-27,25700,26200,25150,25700,73882,751468.0,29240000.0
2016-01-28,25250,26350,25250,25750,71901,752930.0,29240000.0
2016-01-29,25750,26150,25650,25950,98260,758778.0,29240000.0
2016-02-01,26200,26350,25800,26000,34823,760240.0,29240000.0
2016-02-02,26000,26500,25850,26200,101607,766088.0,29240000.0
2016-02-03,26100,26200,25550,25800,72667,754392.0,29240000.0
2016-02-04,25800,25900,25450,25650,83318,750006.0,29240000.0
2016-02-05,25650,25650,25300,25550,72935,747082.0,29240000.0
2016-02-11,25400,25650,24600,25100,89927,733924.0,29240000.0
2016-02-12,24950,25150,24200,24600,126940,719304.0,29240000.0
2016-02-15,24950,25100,24500,24850,50002,726614.0,29240000.0
2016-02-16,24750,25150,24600,25000,70243,731000.0,29240000.0
2016-02-17,24850,25350,24800,24950,84113,729538.0,29240000.0
2016-02-18,25000,25700,25000,25200,112415,736848.0,29240000.0
2016-02-19,25200,25200,24750,25000,71739,731000.0,29240000.0
2016-02-22,25000,25150,24850,25000,53307,731000.0,29240000.0
2016-02-23,25000,25050,24750,25000,69444,731000.0,29240000.0
2016-02-24,24900,24900,24650,24850,33795,726614.0,29240000.0
2016-02-25,24950,25050,24750,24950,42820,729538.0,29240000.0
2016-02-26,24900,25000,24800,24850,40514,726614.0,29240000.0
2016-02-29,24900,25300,24850,25050,77916,732462.0,29240000.0
2016-03-02,25150,25250,24700,24950,129997,729538.0,29240000.0
2016-03-03,24850,25000,24600,24900,102659,728076.0,29240000.0
2016-03-04,25000,25000,24650,25000,92708,731000.0,29240000.0
2016-03-07,24850,25000,24650,24950,155268,729538.0,29240000.0
2016-03-08,24950,25600,24850,25500,175023,745620.0,29240000.0
2016-03-09,25450,26250,25400,26000,279054,760240.0,29240000.0
2016-03-10,26000,26100,25700,26000,107701,760240.0,29240000.0
2016-03-11,25850,26050,25400,25600,87362,748544.0,29240000.0
2016-03-14,25650,25650,25100,25500,157938,745620.0,29240000.0
2016-03-15,25400,25600,25150,25600,154921,748544.0,29240000.0
2016-03-16,25600,25700,25350,25600,95659,748544.0,29240000.0
2016-03-17,25550,25800,25400,25400,122926,742696.0,29240000.0
2016-03-18,25500,26250,25500,26250,190033,767550.0,29240000.0
2016-03-21,26250,26350,25800,26050,154759,761702.0,29240000.0
2016-03-22,26000,26600,25950,26350,208141,770474.0,29240000.0
2016-03-23,26350,26550,26050,26400,98682,771936.0,29240000.0
2016-03-24,26300,26400,26100,26100,62235,763164.0,29240000.0
2016-03-25,26200,26300,26000,26050,45654,761702.0,29240000.0
2016-03-28,26050,26100,25650,25900,73715,757316.0,29240000.0
2016-03-29,25950,26450,25700,26200,98034,766088.0,29240000.0
2016-03-30,26200,26350,25750,25800,80887,754392.0,29240000.0
2016-03-31,25800,26100,25500,25900,94425,757316.0,29240000.0
2016-04-01,25800,25800,25100,25100,113106,733924.0,29240000.0
2016-04-04,25000,25400,24650,25250,138815,738310.0,29240000.0
2016-04-05,25200,25750,24850,25650,100856,750006.0,29240000.0
2016-04-06,25500,25600,25100,25250,83383,738310.0,29240000.0
2016-04-07,25200,25400,24800,25250,133592,738310.0,29240000.0
2016-04-08,24950,25100,24700,25000,93214,731000.0,29240000.0
2016-04-11,24900,25250,24800,25100,64440,733924.0,29240000.0
2016-04-12,25100,25100,24800,25000,79585,731000.0,29240000.0
2016-04-14,24900,25650,24900,25650,81193,750006.0,29240000.0
2016-04-15,25650,26100,25450,25700,87616,751468.0,29240000.0
2016-04-18,25600,25750,25300,25500,88614,745620.0,29240000.0
2016-04-19,25600,26100,25550,26000,98844,760240.0,29240000.0
2016-04-20,26250,26300,25850,25900,102158,757316.0,29240000.0
2016-04-21,25900,26100,25850,25900,102334,757316.0,29240000.0
