부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-02,25000,26100,23150,23800,103085,25133.0,1056000.0
2012-03-05,23500,23950,22000,22000,93358,23232.0,1056000.0
2012-03-06,22750,22750,20750,22250,91579,23496.0,1056000.0
2012-03-07,21350,25450,21350,23600,167959,24922.0,1056000.0
2012-03-08,23600,24400,22200,22400,70065,23654.0,1056000.0
2012-03-09,22800,23100,21800,22400,36175,23654.0,1056000.0
2012-03-12,23150,25700,22800,23700,194033,25027.0,1056000.0
2012-03-13,24500,26400,23600,24550,160073,25925.0,1056000.0
2012-03-14,24900,25450,22900,22900,72603,24182.0,1056000.0
2012-03-15,22350,23450,21900,22400,76531,23654.0,1056000.0
2012-03-16,22850,23900,22650,22800,57832,24077.0,1056000.0
2012-03-19,23100,24500,23100,23900,51965,25238.0,1056000.0
2012-03-20,24500,26750,24500,24800,102538,26189.0,1056000.0
2012-03-21,24800,24800,23200,23900,46800,25238.0,1056000.0
2012-03-22,23750,25300,23750,23900,37695,25238.0,1056000.0
2012-03-23,23900,24100,23050,23050,31693,24341.0,1056000.0
2012-03-26,23600,24050,22950,23250,21502,24552.0,1056000.0
2012-03-27,23300,23500,22200,22200,37386,23443.0,1056000.0
2012-03-28,21800,22500,21800,21950,22534,23179.0,1056000.0
2012-03-29,22050,23750,21650,22300,47626,23549.0,1056000.0
2012-03-30,22950,23250,21400,21650,41300,22862.0,1056000.0
2012-04-02,21350,21850,20900,21100,44975,22282.0,1056000.0
2012-04-03,21200,22200,19900,19900,49582,21014.0,1056000.0
2012-04-04,19900,20450,18700,18900,45790,19958.0,1056000.0
2012-04-05,18550,19500,18000,18600,34496,19642.0,1056000.0
2012-04-06,18600,20650,18300,19800,61247,20909.0,1056000.0
2012-04-09,19900,20100,17600,17600,34149,18586.0,1056000.0
2012-04-10,17050,18550,17000,17750,19213,18744.0,1056000.0
2012-04-12,18150,19200,17600,17950,19040,18955.0,1056000.0
2012-04-13,18100,18550,17850,18000,19171,19008.0,1056000.0
2012-04-16,18000,20700,17800,20700,87386,21859.0,1056000.0
2012-04-17,21700,21850,19450,19800,89425,20909.0,1056000.0
2012-04-18,20000,20700,19600,19650,31223,20750.0,1056000.0
2012-04-19,20400,20500,19550,19950,21780,21067.0,1056000.0
2012-04-20,19800,20200,18800,19250,21532,20328.0,1056000.0
2012-04-23,19250,19800,19100,19250,12116,20328.0,1056000.0
2012-04-24,18800,19400,18250,18400,15152,19430.0,1056000.0
2012-04-25,18500,20100,18450,18500,41419,19536.0,1056000.0
2012-04-26,18750,19300,17700,18300,21006,19325.0,1056000.0
2012-04-27,18450,18650,17800,18150,12250,19166.0,1056000.0
2012-04-30,18000,18900,18000,18650,20110,19694.0,1056000.0
2012-05-02,18650,18950,18400,18600,10915,19642.0,1056000.0
2012-05-03,18450,19800,18250,19150,20063,20222.0,1056000.0
2012-05-04,19400,19400,18500,18850,13287,19906.0,1056000.0
2012-05-07,18700,18750,17900,17950,10060,18955.0,1056000.0
2012-05-08,18050,18800,18000,18650,9870,19694.0,1056000.0
2012-05-09,18300,19400,18000,18350,9590,19378.0,1056000.0
2012-05-10,18200,18450,18050,18200,8000,19219.0,1056000.0
2012-05-11,18200,18250,17650,17850,6250,18850.0,1056000.0
2012-05-14,17800,18050,16600,17050,13422,18005.0,1056000.0
2012-05-15,16800,17150,16000,16550,8288,17477.0,1056000.0
2012-05-16,16200,16800,16050,16700,9130,17635.0,1056000.0
2012-05-17,17000,17000,16200,17000,5840,17952.0,1056000.0
2012-05-18,16500,16500,15350,15350,9054,16210.0,1056000.0
2012-05-21,15350,15850,15050,15150,6491,15998.0,1056000.0
2012-05-22,15350,16750,15350,16250,17970,17160.0,1056000.0
2012-05-23,15750,15950,15500,15500,8340,16368.0,1056000.0
2012-05-24,15550,16300,15550,15800,8010,16685.0,1056000.0
2012-05-25,15800,16200,15650,16000,7341,16896.0,1056000.0
2012-05-29,16000,18400,16000,18000,44149,19008.0,1056000.0
2012-05-30,17700,18000,16600,16900,20482,17846.0,1056000.0
2012-05-31,16500,17000,16250,16700,12980,17635.0,1056000.0
2012-06-01,17350,18600,16750,17650,32462,18638.0,1056000.0
2012-06-04,17500,18050,16500,16950,17405,17899.0,1056000.0
2012-06-05,16850,17450,16500,16900,11591,17846.0,1056000.0
2012-06-07,17100,18200,17100,17600,11343,18586.0,1056000.0
2012-06-08,17450,17700,17250,17650,3680,18638.0,1056000.0
2012-06-11,17650,18300,17500,17650,6186,18638.0,1056000.0
2012-06-12,17300,17700,16750,17200,15138,18163.0,1056000.0
2012-06-13,17200,17450,16950,17250,6871,18216.0,1056000.0
2012-06-14,17150,17500,17000,17300,1870,18269.0,1056000.0
2012-06-15,17300,17400,17050,17350,2080,18322.0,1056000.0
2012-06-18,17350,18200,17350,17600,5956,18586.0,1056000.0
2012-06-19,17400,17550,17300,17300,6956,18269.0,1056000.0
2012-06-20,17350,17750,17050,17450,7333,18427.0,1056000.0
2012-06-21,17500,17700,17250,17600,4841,18586.0,1056000.0
2012-06-22,17250,17600,17250,17600,5451,18586.0,1056000.0
2012-06-25,17650,18200,17600,17950,10457,18955.0,1056000.0
2012-06-26,17900,17950,17300,17800,13670,18797.0,1056000.0
2012-06-27,17550,17550,17250,17450,13131,18427.0,1056000.0
2012-06-28,17350,17500,17250,17250,3710,18216.0,1056000.0
2012-06-29,17200,17450,17100,17450,4431,18427.0,1056000.0
2012-07-02,17450,18200,17350,17550,8966,18533.0,1056000.0
2012-07-03,17700,20150,17700,20150,99993,21278.0,1056000.0
2012-07-04,19750,22200,19500,20200,95220,21331.0,1056000.0
2012-07-05,20250,21700,19650,20400,38082,21542.0,1056000.0
2012-07-06,20350,21000,19850,19850,25441,20962.0,1056000.0
2012-07-09,20000,20100,19000,19200,13889,20275.0,1056000.0
2012-07-10,19050,19300,18000,18400,33821,19430.0,1056000.0
2012-07-11,18600,18850,18300,18750,14036,19800.0,1056000.0
2012-07-12,19200,20100,18450,18650,32446,19694.0,1056000.0
2012-07-13,18650,18750,17600,18200,15232,19219.0,1056000.0
2012-07-16,18600,20850,18600,19500,56884,20592.0,1056000.0
2012-07-17,19700,21700,19250,20850,53951,22018.0,1056000.0
2012-07-18,21100,21350,19800,20250,33035,21384.0,1056000.0
2012-07-19,20250,21000,19650,19650,14443,20750.0,1056000.0
2012-07-20,19500,19650,18600,19450,29306,20539.0,1056000.0
2012-07-23,19350,19350,18850,19200,6698,20275.0,1056000.0
2012-07-24,19000,19450,18550,18900,9574,19958.0,1056000.0
2012-07-25,18900,19250,18600,18900,8312,19958.0,1056000.0
2012-07-26,18700,19100,18700,18900,5331,19958.0,1056000.0
2012-07-27,19200,19900,18650,19600,8772,20698.0,1056000.0
2012-07-30,20100,20450,19250,19250,6791,20328.0,1056000.0
2012-07-31,19250,19700,18800,18800,13762,19853.0,1056000.0
2012-08-01,18450,19000,18450,18750,2730,19800.0,1056000.0
2012-08-02,18750,20000,18650,19450,10770,20539.0,1056000.0
2012-08-03,19750,19750,18750,18900,4379,19958.0,1056000.0
2012-08-06,19200,19250,18750,18750,6963,19800.0,1056000.0
2012-08-07,18900,19250,18800,18850,4721,19906.0,1056000.0
2012-08-08,18850,19100,18400,18700,10238,19747.0,1056000.0
2012-08-09,18700,18950,18450,18900,5830,19958.0,1056000.0
2012-08-10,18950,18950,18650,18900,2703,19958.0,1056000.0
2012-08-13,19850,20950,19250,19250,22304,20328.0,1056000.0
2012-08-14,19200,19450,19000,19050,7580,20117.0,1056000.0
2012-08-16,19150,19200,18850,19200,6367,20275.0,1056000.0
2012-08-17,19300,19350,19000,19150,5513,20222.0,1056000.0
2012-08-20,19150,19400,18800,19300,3679,20381.0,1056000.0
2012-08-21,19500,19500,19100,19100,8132,20170.0,1056000.0
2012-08-22,18950,19000,18750,18850,5672,19906.0,1056000.0
2012-08-23,18800,19200,18800,18900,7730,19958.0,1056000.0
2012-08-24,18900,18900,18600,18900,5040,19958.0,1056000.0
2012-08-27,18600,18850,18500,18550,5484,19589.0,1056000.0
2012-08-28,18500,18850,18350,18650,8619,19694.0,1056000.0
2012-08-29,18650,19100,18400,19100,6764,20170.0,1056000.0
2012-08-30,19300,19300,18600,18750,6995,19800.0,1056000.0
2012-08-31,18600,18950,18450,18900,4681,19958.0,1056000.0
2012-09-03,18550,18800,18550,18650,5052,19694.0,1056000.0
2012-09-04,19300,19300,18650,18700,11620,19747.0,1056000.0
2012-09-05,18700,18750,18500,18750,5160,19800.0,1056000.0
2012-09-06,18750,18800,18500,18800,5418,19853.0,1056000.0
2012-09-07,18950,19850,18700,19600,13432,20698.0,1056000.0
2012-09-10,19600,19600,19150,19500,8751,20592.0,1056000.0
2012-09-11,19600,19650,19300,19600,3305,20698.0,1056000.0
2012-09-12,19800,20400,19400,20300,12153,21437.0,1056000.0
2012-09-13,20650,22350,20300,20950,32412,22123.0,1056000.0
2012-09-14,21300,21600,20250,20250,9650,21384.0,1056000.0
2012-09-17,21000,22100,20400,21050,17575,22229.0,1056000.0
2012-09-18,21050,21600,20200,21250,11850,22440.0,1056000.0
2012-09-19,21300,22700,20850,21300,19870,22493.0,1056000.0
2012-09-20,21450,21800,20900,21350,8580,22546.0,1056000.0
2012-09-21,20850,21800,20650,20650,10590,21806.0,1056000.0
2012-09-24,20600,21400,20600,20650,10325,21806.0,1056000.0
2012-09-25,20700,21300,20500,20950,14418,22123.0,1056000.0
2012-09-26,21150,21500,20800,21150,5308,22334.0,1056000.0
2012-09-27,20950,21400,20000,20050,12391,21173.0,1056000.0
2012-09-28,20300,20300,19850,20250,4180,21384.0,1056000.0
2012-10-02,20400,21150,19800,21050,9981,22229.0,1056000.0
2012-10-04,21150,21500,20800,21100,9116,22282.0,1056000.0
2012-10-05,20900,21050,20450,20700,7270,21859.0,1056000.0
2012-10-08,20700,20700,20300,20600,4860,21754.0,1056000.0
2012-10-09,20400,21400,19800,20550,22857,21701.0,1056000.0
2012-10-10,20600,20750,20000,20000,12190,21120.0,1056000.0
2012-10-11,20100,20250,19800,19900,8861,21014.0,1056000.0
2012-10-12,19950,20350,19700,19800,6571,20909.0,1056000.0
2012-10-15,19850,19850,18550,18550,12232,19589.0,1056000.0
2012-10-16,18150,19200,18150,18300,11265,19325.0,1056000.0
2012-10-17,18500,19300,18500,18750,7235,19800.0,1056000.0
2012-10-18,18800,19400,18300,18800,4162,19853.0,1056000.0
2012-10-19,18500,18550,17100,18100,10663,19114.0,1056000.0
2012-10-22,17800,17950,17400,17500,5490,18480.0,1056000.0
2012-10-23,17600,18100,17600,17900,8050,18902.0,1056000.0
2012-10-24,17900,17900,17600,17750,1431,18744.0,1056000.0
2012-10-25,17800,17800,17300,17550,4080,18533.0,1056000.0
2012-10-26,17850,17850,16850,17250,4662,18216.0,1056000.0
2012-10-29,17050,17250,16450,16500,9350,17424.0,1056000.0
2012-10-30,16550,16750,16050,16600,6270,17530.0,1056000.0
2012-10-31,16600,17500,16600,17100,4291,18058.0,1056000.0
2012-11-01,17100,17200,16500,16500,5310,17424.0,1056000.0
2012-11-02,16550,16700,16450,16650,2360,17582.0,1056000.0
2012-11-05,16350,16600,16300,16350,3284,17266.0,1056000.0
2012-11-06,16250,16700,16200,16550,2061,17477.0,1056000.0
2012-11-07,16750,17150,16200,16550,8530,17477.0,1056000.0
2012-11-08,16800,16800,16300,16550,4310,17477.0,1056000.0
2012-11-09,16550,16700,16350,16550,2370,17477.0,1056000.0
2012-11-12,16500,16650,16350,16400,2320,17318.0,1056000.0
2012-11-13,16400,16550,15550,15800,8122,16685.0,1056000.0
2012-11-14,15650,15850,15300,15350,11339,16210.0,1056000.0
2012-11-15,15350,15350,14100,14350,18711,15154.0,1056000.0
2012-11-16,14200,14900,14150,14350,7711,15154.0,1056000.0
2012-11-19,14150,15250,14000,14850,4750,15682.0,1056000.0
2012-11-20,14950,15550,14900,15500,6840,16368.0,1056000.0
2012-11-21,15300,15650,15050,15300,6390,16157.0,1056000.0
2012-11-22,15150,15400,15050,15050,3120,15893.0,1056000.0
2012-11-23,14600,15300,14600,14800,4360,15629.0,1056000.0
2012-11-26,14800,16900,14800,16800,20431,17741.0,1056000.0
2012-11-27,17250,17250,15700,15700,13460,16579.0,1056000.0
2012-11-28,15700,16300,15200,15500,6410,16368.0,1056000.0
2012-11-29,15500,15900,15500,15550,3510,16421.0,1056000.0
2012-11-30,15650,15650,15150,15200,5190,16051.0,1056000.0
2012-12-03,15200,15550,15200,15200,2220,16051.0,1056000.0
2012-12-04,15300,15300,14850,15050,4130,15893.0,1056000.0
2012-12-05,14950,15350,14800,15050,4420,15893.0,1056000.0
2012-12-06,14950,15300,14750,15000,5623,15840.0,1056000.0
2012-12-07,15000,15150,14450,14700,8820,15523.0,1056000.0
2012-12-10,14700,15900,14700,15550,16910,16421.0,1056000.0
2012-12-11,15950,15950,15200,15600,9200,16474.0,1056000.0
2012-12-12,15600,15700,15200,15200,4300,16051.0,1056000.0
2012-12-13,15250,15450,14950,15100,4341,15946.0,1056000.0
2012-12-14,15250,15250,14850,15050,2380,15893.0,1056000.0
2012-12-17,15100,15550,14950,15000,4140,15840.0,1056000.0
2012-12-18,15200,15200,15000,15150,3200,15998.0,1056000.0
2012-12-20,15150,16000,15150,15550,12271,16421.0,1056000.0
2012-12-21,15300,15800,15300,15350,8517,16210.0,1056000.0
2012-12-24,15050,15250,14950,15150,10601,15998.0,1056000.0
2012-12-26,15050,15200,15000,15050,3246,15893.0,1056000.0
2012-12-27,14950,15200,14900,15150,5060,15998.0,1056000.0
2012-12-28,15000,15750,15000,15150,10652,15998.0,1056000.0
2013-01-02,15500,15500,15200,15400,4992,16262.0,1056000.0
2013-01-03,15250,15550,15250,15400,3430,16262.0,1056000.0
2013-01-04,15250,15600,15250,15500,4955,16368.0,1056000.0
2013-01-07,15500,15650,15350,15500,5080,16368.0,1056000.0
2013-01-08,15500,15500,15300,15500,4370,16368.0,1056000.0
2013-01-09,15500,15500,15200,15450,8530,16315.0,1056000.0
2013-01-10,15450,15550,15350,15400,3890,16262.0,1056000.0
2013-01-11,15350,15650,15300,15500,5561,16368.0,1056000.0
2013-01-14,15650,16300,15550,16200,13194,17107.0,1056000.0
2013-01-15,16200,16200,15700,15800,9233,16685.0,1056000.0
2013-01-16,15550,15800,15500,15750,5461,16632.0,1056000.0
2013-01-17,15550,16000,15550,15550,4180,16421.0,1056000.0
2013-01-18,15550,15700,15500,15700,2060,16579.0,1056000.0
2013-01-21,15700,16150,15600,16000,8171,16896.0,1056000.0
2013-01-22,16200,16950,16050,16450,17498,17371.0,1056000.0
2013-01-23,16400,16700,16150,16150,7321,17054.0,1056000.0
2013-01-24,15950,16050,15750,15800,4061,16685.0,1056000.0
2013-01-25,16100,16150,15750,15850,1570,16738.0,1056000.0
2013-01-28,15950,16100,13500,15500,4441,16368.0,1056000.0
2013-01-29,15800,15800,15300,15750,3491,16632.0,1056000.0
2013-01-30,15450,15850,15450,15800,2791,16685.0,1056000.0
2013-01-31,15850,15950,15400,15600,1850,16474.0,1056000.0
2013-02-01,15550,15650,15050,15400,2220,16262.0,1056000.0
2013-02-04,15250,15300,14900,15050,5451,15893.0,1056000.0
2013-02-05,14750,14800,14300,14500,9171,15312.0,1056000.0
2013-02-06,14550,14700,14400,14500,3650,15312.0,1056000.0
2013-02-07,14500,14900,14350,14800,2438,15629.0,1056000.0
2013-02-08,14600,14950,14600,14800,760,15629.0,1056000.0
2013-02-12,14600,14950,14450,14950,2800,15787.0,1056000.0
2013-02-13,14950,15000,14650,14900,3011,15734.0,1056000.0
2013-02-14,15050,15150,14800,15050,3837,15893.0,1056000.0
2013-02-15,15050,15550,14850,15200,4350,16051.0,1056000.0
2013-02-18,15550,15600,15250,15550,4321,16421.0,1056000.0
2013-02-19,15350,15650,15350,15400,3713,16262.0,1056000.0
2013-02-20,15400,16100,15300,15900,7990,16790.0,1056000.0
2013-02-21,15750,16200,15500,15550,10491,16421.0,1056000.0
2013-02-22,15550,15550,15050,15300,5180,16157.0,1056000.0
2013-02-25,15350,15700,15300,15300,2690,16157.0,1056000.0
2013-02-26,15600,16200,15250,15450,24090,16315.0,1056000.0
2013-02-27,15600,15700,15350,15600,4751,16474.0,1056000.0
2013-02-28,15750,15900,15500,15900,5880,16790.0,1056000.0
2013-03-04,16200,16200,15700,15750,2920,16632.0,1056000.0
2013-03-05,15900,15900,15600,15700,4635,16579.0,1056000.0
2013-03-06,15750,15950,15600,15800,3790,16685.0,1056000.0
2013-03-07,15900,15900,15500,15700,2760,16579.0,1056000.0
2013-03-08,15800,15850,15500,15600,4710,16474.0,1056000.0
2013-03-11,15400,15500,15050,15200,10243,16051.0,1056000.0
2013-03-12,15400,15650,15300,15500,6040,16368.0,1056000.0
2013-03-13,15500,15500,15250,15300,2510,16157.0,1056000.0
2013-03-14,15250,15400,15200,15350,1710,16210.0,1056000.0
2013-03-15,15350,15650,15300,15600,4361,16474.0,1056000.0
2013-03-18,15700,15700,15300,15300,3221,16157.0,1056000.0
2013-03-19,15500,15500,15200,15400,2160,16262.0,1056000.0
2013-03-20,15250,15400,15200,15350,2860,16210.0,1056000.0
2013-03-21,15300,15550,15100,15250,3830,16104.0,1056000.0
2013-03-22,15250,15350,15150,15250,980,16104.0,1056000.0
2013-03-25,15250,15400,15250,15400,550,16262.0,1056000.0
2013-03-26,15300,15450,15250,15400,1738,16262.0,1056000.0
2013-03-27,15400,15850,15300,15700,9150,16579.0,1056000.0
2013-03-28,15700,16400,15700,16150,12281,17054.0,1056000.0
2013-03-29,16150,16150,15800,16150,3813,17054.0,1056000.0
2013-04-01,16100,16650,16000,16350,10771,17266.0,1056000.0
2013-04-02,16200,16600,16050,16200,9570,17107.0,1056000.0
2013-04-03,16250,16800,16100,16200,9670,17107.0,1056000.0
2013-04-04,16000,16000,15200,15850,5410,16738.0,1056000.0
2013-04-05,15850,15850,15200,15500,5400,16368.0,1056000.0
2013-04-08,15150,15400,15050,15150,6660,15998.0,1056000.0
2013-04-09,15150,15150,14750,15000,1560,15840.0,1056000.0
2013-04-10,15300,15500,15000,15250,1237,16104.0,1056000.0
2013-04-11,15450,15450,15050,15300,2563,16157.0,1056000.0
2013-04-12,15300,15550,15150,15150,3083,15998.0,1056000.0
2013-04-15,15100,15600,15100,15450,2688,16315.0,1056000.0
2013-04-16,15400,15500,15100,15100,3050,15946.0,1056000.0
2013-04-17,15150,15400,15050,15050,2500,15893.0,1056000.0
2013-04-18,15150,17250,15150,15850,23044,16738.0,1056000.0
2013-04-19,15700,16000,15500,15600,5670,16474.0,1056000.0
2013-04-22,15500,15700,15500,15700,2460,16579.0,1056000.0
2013-04-23,15600,16000,15550,16000,4903,16896.0,1056000.0
2013-04-24,16050,16300,15900,16200,3630,17107.0,1056000.0
2013-04-25,16000,16300,15900,16000,2590,16896.0,1056000.0
2013-04-26,16300,16300,15700,16000,3010,16896.0,1056000.0
2013-04-29,15750,16100,15500,15700,4214,16579.0,1056000.0
2013-04-30,15700,15800,15500,15700,2041,16579.0,1056000.0
2013-05-02,15700,15800,15400,15450,2500,16315.0,1056000.0
2013-05-03,15700,15700,15350,15350,2925,16210.0,1056000.0
2013-05-06,15450,15850,15350,15600,2246,16474.0,1056000.0
2013-05-07,15650,15800,15600,15650,1602,16526.0,1056000.0
2013-05-08,15550,15850,15450,15750,6560,16632.0,1056000.0
2013-05-09,15850,16400,15700,15750,5412,16632.0,1056000.0
2013-05-10,15850,16400,15750,16100,7254,17002.0,1056000.0
2013-05-13,16350,16350,16050,16150,3620,17054.0,1056000.0
2013-05-14,16000,16450,16000,16300,5990,17213.0,1056000.0
2013-05-15,16300,16700,16300,16600,8990,17530.0,1056000.0
2013-05-16,16500,17000,16100,16100,4490,17002.0,1056000.0
2013-05-20,16150,16600,16150,16600,2982,17530.0,1056000.0
2013-05-21,16600,17300,16400,16700,8610,17635.0,1056000.0
2013-05-22,16600,18150,16600,17050,18997,18005.0,1056000.0
2013-05-23,17150,17400,16700,16750,5050,17688.0,1056000.0
2013-05-24,16700,17250,16500,16700,2900,17635.0,1056000.0
2013-05-27,16700,16750,16300,16350,7147,17266.0,1056000.0
2013-05-28,16350,16500,16200,16500,4930,17424.0,1056000.0
2013-05-29,16350,16500,16250,16350,3651,17266.0,1056000.0
2013-05-30,16450,16500,16250,16400,1860,17318.0,1056000.0
2013-05-31,16450,16450,16200,16350,3117,17266.0,1056000.0
2013-06-03,16150,16350,15950,15950,4110,16843.0,1056000.0
2013-06-04,15950,15950,15500,15800,4580,16685.0,1056000.0
2013-06-05,15700,15800,15400,15600,4190,16474.0,1056000.0
2013-06-07,15600,15800,15100,15250,8110,16104.0,1056000.0
2013-06-10,15300,15550,15250,15400,960,16262.0,1056000.0
2013-06-11,15400,15450,15100,15400,2970,16262.0,1056000.0
2013-06-12,15450,15600,15350,15400,1420,16262.0,1056000.0
2013-06-13,15400,15600,15000,15400,1180,16262.0,1056000.0
2013-06-14,15250,15450,15100,15400,880,16262.0,1056000.0
2013-06-17,15250,15250,14800,15000,2700,15840.0,1056000.0
2013-06-18,15100,15100,14450,14900,3300,15734.0,1056000.0
2013-06-19,14950,14950,14600,14800,3410,15629.0,1056000.0
2013-06-20,14750,14750,14100,14100,5020,14890.0,1056000.0
2013-06-21,14000,14100,13300,14100,6008,14890.0,1056000.0
2013-06-24,14100,14550,13650,14050,1860,14837.0,1056000.0
2013-06-25,14150,14150,13000,13000,2973,13728.0,1056000.0
2013-06-26,13400,13500,13200,13400,1950,14150.0,1056000.0
2013-06-27,13600,14550,13450,14350,3002,15154.0,1056000.0
2013-06-28,14800,14800,14500,14700,1760,15523.0,1056000.0
2013-07-01,14850,14850,14550,14700,140,15523.0,1056000.0
2013-07-02,14650,14850,14400,14800,910,15629.0,1056000.0
2013-07-03,14800,14800,14400,14450,2110,15259.0,1056000.0
2013-07-04,14450,14550,14300,14500,3050,15312.0,1056000.0
2013-07-05,14700,14700,14450,14550,190,15365.0,1056000.0
2013-07-08,14650,14650,14500,14600,360,15418.0,1056000.0
2013-07-09,14550,14700,14450,14550,690,15365.0,1056000.0
2013-07-10,15200,15200,14600,14600,290,15418.0,1056000.0
2013-07-11,14750,14950,14750,14850,130,15682.0,1056000.0
2013-07-12,14950,15000,14600,14800,500,15629.0,1056000.0
2013-07-15,14850,14900,14600,14850,250,15682.0,1056000.0
2013-07-16,14550,15100,14550,14800,1760,15629.0,1056000.0
2013-07-17,14950,15250,14900,15200,2460,16051.0,1056000.0
2013-07-18,15300,15300,15000,15250,840,16104.0,1056000.0
2013-07-19,15300,15450,15100,15400,1320,16262.0,1056000.0
2013-07-22,15250,15400,15000,15250,1400,16104.0,1056000.0
2013-07-23,15000,15050,14850,15050,1690,15893.0,1056000.0
2013-07-24,15000,15050,14850,15050,170,15893.0,1056000.0
