주연테크(044380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-26,687,692,670,676,1820155,66771.0,98773270.0
2018-01-29,679,679,652,667,2155225,65882.0,98773270.0
2018-01-30,668,677,658,664,1890747,65585.0,98773270.0
2018-01-31,664,688,658,661,2345190,65289.0,98773270.0
2018-02-01,669,671,653,663,1814660,65487.0,98773270.0
2018-02-02,666,666,626,637,2303798,62919.0,98773270.0
2018-02-05,626,635,607,610,1656779,60252.0,98773270.0
2018-02-06,589,597,569,584,2513871,57684.0,98773270.0
2018-02-07,592,608,570,570,1626597,56301.0,98773270.0
2018-02-08,577,609,555,596,993338,58869.0,98773270.0
2018-02-09,590,590,574,578,997566,57091.0,98773270.0
2018-02-12,580,595,579,583,533534,57585.0,98773270.0
2018-02-13,582,592,581,581,771206,57387.0,98773270.0
2018-02-14,585,593,580,592,520794,58474.0,98773270.0
2018-02-19,594,653,594,622,6153995,61437.0,98773270.0
2018-02-20,622,623,606,615,1031479,60746.0,98773270.0
2018-02-21,622,646,615,628,1872937,62030.0,98773270.0
2018-02-22,628,631,613,613,809890,60548.0,98773270.0
2018-02-23,610,622,607,612,567482,60449.0,98773270.0
2018-02-26,615,642,615,618,1171057,61042.0,98773270.0
2018-02-27,614,643,611,622,1582812,61437.0,98773270.0
2018-02-28,624,635,607,608,955245,60054.0,98773270.0
2018-03-02,608,610,590,596,656807,58869.0,98773270.0
2018-03-05,592,604,580,587,902337,57980.0,98773270.0
2018-03-06,571,589,570,582,800391,57486.0,98773270.0
2018-03-07,583,588,561,565,1194847,55807.0,98773270.0
2018-03-08,568,590,555,579,1052728,57190.0,98773270.0
2018-03-09,577,594,576,584,476231,57684.0,98773270.0
2018-03-12,578,600,578,600,598113,59264.0,98773270.0
2018-03-13,599,621,590,603,1731200,59560.0,98773270.0
2018-03-14,601,664,591,597,6037238,58968.0,98773270.0
2018-03-15,596,606,586,595,1096125,58770.0,98773270.0
2018-03-16,600,600,590,593,562616,58573.0,98773270.0
2018-03-19,591,593,575,575,951527,56795.0,98773270.0
2018-03-20,574,586,571,581,440389,57387.0,98773270.0
2018-03-21,581,586,570,572,959843,56498.0,98773270.0
2018-03-22,570,572,545,553,1855481,54622.0,98773270.0
2018-03-23,547,552,531,531,875012,52449.0,98773270.0
2018-03-26,523,543,523,538,692908,53140.0,98773270.0
2018-03-27,535,551,535,543,371661,53634.0,98773270.0
2018-03-28,543,546,534,539,450400,53239.0,98773270.0
2018-03-29,539,546,534,535,429019,52844.0,98773270.0
2018-03-30,537,555,535,541,535709,53436.0,98773270.0
2018-04-02,542,552,521,529,939845,52251.0,98773270.0
2018-04-03,521,535,521,524,500021,51757.0,98773270.0
2018-04-04,524,531,520,522,669375,51560.0,98773270.0
2018-04-05,518,527,515,521,372953,51461.0,98773270.0
2018-04-06,521,524,510,515,491146,50868.0,98773270.0
2018-04-09,522,523,503,510,591305,50374.0,98773270.0
2018-04-10,504,512,484,510,790509,50374.0,98773270.0
2018-04-11,510,520,499,509,732296,50276.0,98773270.0
2018-04-12,509,529,498,528,1125867,52152.0,98773270.0
2018-04-13,529,535,515,522,661407,51560.0,98773270.0
2018-04-16,526,530,516,522,757447,51560.0,98773270.0
2018-04-17,525,530,512,530,1108098,52350.0,98773270.0
2018-04-18,530,582,525,564,4766064,55708.0,98773270.0
2018-04-19,559,571,542,555,1520351,54819.0,98773270.0
2018-04-20,555,562,541,560,754277,55313.0,98773270.0
2018-04-23,565,565,545,547,870593,54029.0,98773270.0
2018-04-24,543,565,540,562,1178610,55511.0,98773270.0
2018-04-25,565,566,530,545,1125838,53831.0,98773270.0
2018-04-26,542,554,540,550,426464,54325.0,98773270.0
2018-04-27,550,555,539,545,622799,53831.0,98773270.0
2018-04-30,535,545,521,524,1178052,51757.0,98773270.0
2018-05-02,515,536,510,523,1061479,51658.0,98773270.0
2018-05-03,518,541,518,535,769833,52844.0,98773270.0
2018-05-04,541,541,520,525,666607,51856.0,98773270.0
2018-05-08,531,534,516,516,729257,50967.0,98773270.0
2018-05-09,517,522,505,518,612826,51165.0,98773270.0
2018-05-10,524,538,516,529,605404,52251.0,98773270.0
2018-05-11,529,535,523,532,383090,52547.0,98773270.0
2018-05-14,532,534,518,522,475784,51560.0,98773270.0
2018-05-15,518,528,518,522,529023,51560.0,98773270.0
2018-05-16,522,524,510,514,579080,50769.0,98773270.0
2018-05-17,514,528,514,526,567980,51955.0,98773270.0
2018-05-18,521,527,511,521,540999,51461.0,98773270.0
2018-05-21,521,535,520,535,568095,52844.0,98773270.0
2018-05-23,536,542,524,528,520999,52152.0,98773270.0
2018-05-24,528,544,526,532,294275,52547.0,98773270.0
2018-05-25,526,535,520,531,415088,52449.0,98773270.0
2018-05-28,530,531,520,527,460558,52054.0,98773270.0
2018-05-29,525,532,521,521,520796,51461.0,98773270.0
2018-05-30,519,526,509,510,713462,50374.0,98773270.0
2018-05-31,506,529,506,516,439921,50967.0,98773270.0
2018-06-01,517,660,517,584,54771133,57684.0,98773270.0
2018-06-04,575,614,570,580,8497532,57288.0,98773270.0
2018-06-05,572,576,546,550,5309973,54325.0,98773270.0
2018-06-07,549,567,544,559,3520020,55214.0,98773270.0
2018-06-08,563,645,556,585,25915067,57782.0,98773270.0
2018-06-11,585,600,565,572,3830442,56498.0,98773270.0
2018-06-12,570,635,565,585,13017260,57782.0,98773270.0
2018-06-14,592,621,589,612,8486944,60449.0,98773270.0
2018-06-15,608,620,593,594,3109886,58671.0,98773270.0
2018-06-18,586,594,557,565,3299345,55807.0,98773270.0
2018-06-19,569,595,539,552,3777648,54523.0,98773270.0
2018-06-20,550,573,540,551,2331522,54424.0,98773270.0
2018-06-21,552,597,550,567,4777736,56004.0,98773270.0
2018-06-22,568,574,550,563,1541434,55609.0,98773270.0
2018-06-25,557,578,554,578,1571405,57091.0,98773270.0
2018-06-26,578,578,551,565,1546163,55807.0,98773270.0
2018-06-27,559,603,540,545,4636119,53831.0,98773270.0
2018-06-28,540,542,510,511,2525253,50473.0,98773270.0
2018-06-29,515,521,500,509,1104047,50276.0,98773270.0
2018-07-02,510,520,496,497,1528334,49090.0,98773270.0
2018-07-03,503,513,499,506,766603,49979.0,98773270.0
2018-07-04,505,530,501,507,645609,50078.0,98773270.0
2018-07-05,507,521,503,509,1026787,50276.0,98773270.0
2018-07-06,516,518,505,514,683812,50769.0,98773270.0
2018-07-09,512,522,508,512,579277,50572.0,98773270.0
2018-07-10,512,523,511,517,415361,51066.0,98773270.0
2018-07-11,517,528,510,518,730306,51165.0,98773270.0
2018-07-12,519,528,510,515,796955,50868.0,98773270.0
2018-07-13,515,521,510,514,505170,50769.0,98773270.0
2018-07-16,515,523,508,509,882724,50276.0,98773270.0
2018-07-17,508,558,502,528,8626600,52152.0,98773270.0
2018-07-18,528,534,516,519,1418301,51263.0,98773270.0
2018-07-19,520,526,504,506,1272433,49979.0,98773270.0
2018-07-20,508,514,502,504,740540,49782.0,98773270.0
2018-07-23,504,515,502,502,1064572,49584.0,98773270.0
2018-07-24,503,510,501,504,727102,49782.0,98773270.0
2018-07-25,509,520,497,497,912284,49090.0,98773270.0
2018-07-26,501,506,496,503,644463,49683.0,98773270.0
2018-07-27,503,514,501,507,504009,50078.0,98773270.0
2018-07-30,507,514,504,510,309902,50374.0,98773270.0
2018-07-31,506,516,505,512,357920,50572.0,98773270.0
2018-08-01,515,519,510,510,381171,50374.0,98773270.0
2018-08-02,513,516,508,511,307365,50473.0,98773270.0
2018-08-03,507,517,507,515,277920,50868.0,98773270.0
2018-08-06,517,518,508,508,230705,50177.0,98773270.0
2018-08-07,506,515,506,508,250947,50177.0,98773270.0
2018-08-08,508,514,507,512,305888,50572.0,98773270.0
2018-08-09,512,515,504,508,590079,50177.0,98773270.0
2018-08-10,505,512,504,506,514668,49979.0,98773270.0
2018-08-13,502,507,498,498,562534,49189.0,98773270.0
2018-08-14,495,501,493,494,539549,48794.0,98773270.0
2018-08-16,490,491,453,467,1723452,46127.0,98773270.0
2018-08-17,465,482,465,478,377879,47214.0,98773270.0
2018-08-20,478,485,473,482,261954,47609.0,98773270.0
2018-08-21,484,485,479,483,229309,47707.0,98773270.0
2018-08-22,485,487,480,487,220559,48103.0,98773270.0
2018-08-23,487,492,480,487,222891,48103.0,98773270.0
2018-08-24,492,492,480,484,307853,47806.0,98773270.0
2018-08-27,487,488,475,478,331862,47214.0,98773270.0
2018-08-28,480,484,478,478,126660,47214.0,98773270.0
2018-08-29,484,484,478,480,176941,47411.0,98773270.0
2018-08-30,482,487,479,486,204469,48004.0,98773270.0
2018-08-31,489,491,481,483,213905,47707.0,98773270.0
2018-09-03,484,484,470,475,380967,46917.0,98773270.0
2018-09-04,474,485,474,480,191892,47411.0,98773270.0
2018-09-05,481,485,480,485,163713,47905.0,98773270.0
2018-09-06,486,486,476,482,210390,47609.0,98773270.0
2018-09-07,483,483,470,472,534884,46621.0,98773270.0
2018-09-10,476,477,466,467,345095,46127.0,98773270.0
2018-09-11,466,473,465,467,442552,46127.0,98773270.0
2018-09-12,467,471,465,465,442823,45930.0,98773270.0
2018-09-13,467,474,463,465,489884,45930.0,98773270.0
2018-09-14,470,471,464,469,257843,46325.0,98773270.0
2018-09-17,468,473,458,461,534758,45534.0,98773270.0
2018-09-18,454,465,454,458,351344,45238.0,98773270.0
2018-09-19,455,461,439,440,904195,43460.0,98773270.0
2018-09-20,441,448,440,442,452183,43658.0,98773270.0
2018-09-21,440,440,423,436,1032138,43065.0,98773270.0
2018-09-27,438,449,436,440,357047,43460.0,98773270.0
2018-09-28,440,450,435,436,445796,43065.0,98773270.0
2018-10-01,437,440,425,425,341303,41979.0,98773270.0
2018-10-02,423,431,413,415,467672,40991.0,98773270.0
2018-10-04,416,430,408,408,286675,40299.0,98773270.0
2018-10-05,406,413,397,405,471336,40003.0,98773270.0
2018-10-08,393,420,391,417,370450,41188.0,98773270.0
2018-10-10,411,429,399,428,1269107,42275.0,98773270.0
2018-10-11,421,423,410,420,507354,41485.0,98773270.0
2018-10-12,399,435,399,424,565390,41880.0,98773270.0
2018-10-15,420,428,415,415,264416,40991.0,98773270.0
2018-10-16,420,427,418,419,241880,41386.0,98773270.0
2018-10-17,423,434,423,433,290448,42769.0,98773270.0
2018-10-18,432,437,425,431,235680,42571.0,98773270.0
2018-10-19,432,439,425,436,309851,43065.0,98773270.0
2018-10-22,436,440,430,439,152121,43361.0,98773270.0
2018-10-23,437,450,426,438,381989,43263.0,98773270.0
2018-10-24,432,443,405,418,395839,41287.0,98773270.0
2018-10-25,414,417,397,407,535090,40201.0,98773270.0
2018-10-26,400,410,397,400,246634,39509.0,98773270.0
2018-10-29,395,414,375,376,512724,37139.0,98773270.0
2018-10-30,365,386,331,355,2073001,35065.0,98773270.0
2018-10-31,360,372,359,365,567403,36052.0,98773270.0
2018-11-01,366,388,366,381,599915,37633.0,98773270.0
2018-11-02,383,399,378,392,352946,38719.0,98773270.0
2018-11-05,391,396,381,390,266373,38522.0,98773270.0
2018-11-06,392,397,383,389,186414,38423.0,98773270.0
2018-11-07,392,395,383,383,258517,37830.0,98773270.0
2018-11-08,386,395,382,382,232190,37731.0,98773270.0
2018-11-09,389,391,378,382,468564,37731.0,98773270.0
2018-11-12,384,385,375,375,397004,37040.0,98773270.0
2018-11-13,377,377,360,374,368834,36941.0,98773270.0
2018-11-14,376,380,372,375,192465,37040.0,98773270.0
2018-11-15,377,377,361,373,210855,36842.0,98773270.0
2018-11-16,376,379,370,374,288207,36941.0,98773270.0
2018-11-19,381,381,367,375,284478,37040.0,98773270.0
2018-11-20,374,378,364,367,304628,36250.0,98773270.0
2018-11-21,367,368,344,364,357812,35953.0,98773270.0
2018-11-22,358,367,354,355,414696,35065.0,98773270.0
2018-11-23,355,370,349,355,597269,35065.0,98773270.0
2018-11-26,355,365,351,354,292039,34966.0,98773270.0
2018-11-27,363,364,356,359,310358,35460.0,98773270.0
2018-11-28,362,378,359,377,641103,37238.0,98773270.0
2018-11-29,370,385,370,378,425320,37336.0,98773270.0
2018-11-30,388,388,374,377,150902,37238.0,98773270.0
2018-12-03,375,380,369,372,236746,36744.0,98773270.0
2018-12-04,370,377,370,371,217727,36645.0,98773270.0
2018-12-05,371,379,366,378,347394,37336.0,98773270.0
2018-12-06,378,380,364,367,311659,36250.0,98773270.0
2018-12-07,367,369,365,366,86674,36151.0,98773270.0
2018-12-10,362,364,343,351,523548,34669.0,98773270.0
2018-12-11,345,354,343,350,369844,34571.0,98773270.0
2018-12-12,350,355,347,350,152357,34571.0,98773270.0
2018-12-13,346,357,344,351,383957,34669.0,98773270.0
2018-12-14,349,353,347,352,204926,34768.0,98773270.0
2018-12-17,349,355,344,350,393677,34571.0,98773270.0
2018-12-18,353,356,346,350,275728,34571.0,98773270.0
2018-12-19,356,356,348,351,142247,34669.0,98773270.0
2018-12-20,351,354,348,351,131213,34669.0,98773270.0
2018-12-21,351,375,351,359,618974,35460.0,98773270.0
2018-12-24,359,362,355,356,144209,35163.0,98773270.0
2018-12-26,353,356,336,336,699301,33188.0,98773270.0
2018-12-27,346,346,338,346,217336,34176.0,98773270.0
2018-12-28,350,440,347,401,10576463,39608.0,98773270.0
2019-01-02,433,437,406,420,2844136,41485.0,98773270.0
2019-01-03,415,419,380,386,2642282,38126.0,98773270.0
2019-01-04,391,454,387,443,9236161,43757.0,98773270.0
2019-01-07,431,443,413,418,2391719,41287.0,98773270.0
2019-01-08,423,439,400,408,1644879,40299.0,98773270.0
2019-01-09,411,425,407,413,1028732,40793.0,98773270.0
2019-01-10,412,413,403,411,330432,40596.0,98773270.0
2019-01-11,414,414,405,411,373178,40596.0,98773270.0
2019-01-14,411,413,404,409,390132,40398.0,98773270.0
2019-01-15,408,411,404,406,361679,40102.0,98773270.0
2019-01-16,404,415,403,409,551949,40398.0,98773270.0
2019-01-17,411,429,408,408,948947,40299.0,98773270.0
2019-01-18,409,412,400,408,471530,40299.0,98773270.0
2019-01-21,408,432,400,413,1119715,40793.0,98773270.0
2019-01-22,410,415,404,410,372914,40497.0,98773270.0
2019-01-23,406,410,404,406,269727,40102.0,98773270.0
2019-01-24,405,408,402,405,228100,40003.0,98773270.0
2019-01-25,406,419,404,405,749088,40003.0,98773270.0
2019-01-28,405,406,400,403,375589,39806.0,98773270.0
2019-01-29,405,405,391,392,511414,38719.0,98773270.0
2019-01-30,392,397,385,391,591072,38620.0,98773270.0
2019-01-31,399,415,395,406,875202,40102.0,98773270.0
2019-02-01,406,417,400,404,242113,39904.0,98773270.0
2019-02-07,404,407,390,393,500238,38818.0,98773270.0
2019-02-08,399,403,393,399,241297,39411.0,98773270.0
2019-02-11,396,400,380,392,1344024,38719.0,98773270.0
2019-02-12,392,395,387,390,549786,38522.0,98773270.0
2019-02-13,390,397,386,394,466844,38917.0,98773270.0
2019-02-14,398,467,395,438,18921000,43263.0,98773270.0
2019-02-15,432,476,421,445,14185664,43954.0,98773270.0
2019-02-18,444,492,428,468,9084829,46226.0,98773270.0
2019-02-19,472,546,472,527,22445409,52054.0,98773270.0
2019-02-20,540,543,508,518,3986101,51165.0,98773270.0
2019-02-21,512,520,494,513,2489461,50671.0,98773270.0
2019-02-22,519,550,474,494,9704016,48794.0,98773270.0
2019-02-25,498,512,481,487,1766512,48103.0,98773270.0
2019-02-26,487,497,471,480,1734504,47411.0,98773270.0
2019-02-27,478,492,472,484,1096798,47806.0,98773270.0
2019-02-28,480,490,456,480,1717227,47411.0,98773270.0
2019-03-04,486,504,477,498,2081794,49189.0,98773270.0
2019-03-05,498,504,480,489,1068663,48300.0,98773270.0
2019-03-06,485,485,472,481,651900,47510.0,98773270.0
2019-03-07,477,482,454,463,1278515,45732.0,98773270.0
2019-03-08,472,486,425,453,3690979,44744.0,98773270.0
2019-03-11,453,453,438,442,848969,43658.0,98773270.0
2019-03-12,442,456,433,443,504765,43757.0,98773270.0
2019-03-13,440,452,430,437,856777,43164.0,98773270.0
2019-03-14,437,449,435,441,500886,43559.0,98773270.0
2019-03-15,441,445,423,429,966322,42374.0,98773270.0
2019-03-18,435,444,429,435,532659,42966.0,98773270.0
2019-03-19,438,453,427,439,1027989,43361.0,98773270.0
2019-03-20,433,442,408,412,2532522,40695.0,98773270.0
2019-03-21,408,466,401,423,6445278,41781.0,98773270.0
2019-03-22,424,428,410,419,868453,41386.0,98773270.0
2019-03-25,414,417,401,408,498023,40299.0,98773270.0
2019-03-26,410,418,405,413,529935,40793.0,98773270.0
2019-03-27,413,416,406,408,207123,40299.0,98773270.0
2019-03-28,405,415,403,408,486515,40299.0,98773270.0
2019-03-29,413,414,401,411,411240,40596.0,98773270.0
2019-04-01,413,426,410,425,531647,41979.0,98773270.0
2019-04-02,421,430,417,429,442877,42374.0,98773270.0
2019-04-03,423,428,417,425,623991,41979.0,98773270.0
2019-04-04,426,444,422,430,1014316,42473.0,98773270.0
2019-04-05,431,455,426,429,1448168,42374.0,98773270.0
2019-04-08,435,435,407,413,1359091,40793.0,98773270.0
2019-04-09,414,434,414,421,1057084,41584.0,98773270.0
2019-04-10,425,429,419,425,611495,41979.0,98773270.0
2019-04-11,429,436,426,428,830739,42275.0,98773270.0
2019-04-12,428,437,425,434,499493,42868.0,98773270.0
2019-04-15,438,440,429,435,413058,42966.0,98773270.0
2019-04-16,439,439,421,427,501410,42176.0,98773270.0
2019-04-17,426,439,415,433,620689,42769.0,98773270.0
2019-04-18,436,436,427,427,285199,42176.0,98773270.0
2019-04-19,428,443,428,440,834432,43460.0,98773270.0
2019-04-22,448,468,439,455,2558404,44942.0,98773270.0
2019-04-23,454,454,439,444,671869,43855.0,98773270.0
2019-04-24,451,452,435,435,937309,42966.0,98773270.0
2019-04-25,441,441,427,428,481517,42275.0,98773270.0
2019-04-26,429,430,417,422,347865,41682.0,98773270.0
2019-04-29,425,428,415,428,388297,42275.0,98773270.0
2019-04-30,432,432,419,420,322174,41485.0,98773270.0
2019-05-02,421,435,419,427,449164,42176.0,98773270.0
2019-05-03,429,443,427,438,584351,43263.0,98773270.0
2019-05-07,432,434,422,429,341372,42374.0,98773270.0
2019-05-08,420,428,419,421,401336,41584.0,98773270.0
2019-05-09,421,424,406,408,835830,40299.0,98773270.0
2019-05-10,403,415,391,402,1085584,42914.0,106751992.0
2019-05-13,414,432,404,420,636812,44836.0,106751992.0
2019-05-14,424,427,411,417,514096,44516.0,106751992.0
2019-05-15,418,446,416,438,1391815,46757.0,106751992.0
2019-05-16,439,439,421,425,718011,45370.0,106751992.0
2019-05-17,419,432,417,427,298524,45583.0,106751992.0
2019-05-20,436,538,429,491,41042024,52415.0,106751992.0
2019-05-21,490,492,462,482,5770187,51454.0,106751992.0
2019-05-22,458,458,440,450,4900198,48038.0,106751992.0
2019-05-23,456,458,435,443,1332384,47291.0,106751992.0
2019-05-24,437,527,436,465,18222284,49640.0,106751992.0
2019-05-27,459,460,440,442,2411843,47184.0,106751992.0
2019-05-28,442,492,435,476,5995470,50814.0,106751992.0
2019-05-29,463,491,459,489,2960278,52202.0,106751992.0
2019-05-30,480,489,468,480,1471013,51241.0,106751992.0
2019-05-31,479,488,465,466,1312539,49746.0,106751992.0
2019-06-03,465,484,451,472,1119894,50387.0,106751992.0
2019-06-04,472,480,461,462,831083,49319.0,106751992.0
2019-06-05,462,472,455,463,1158174,49426.0,106751992.0
2019-06-07,464,479,464,469,534734,50067.0,106751992.0
2019-06-10,470,492,469,488,1210612,52095.0,106751992.0
2019-06-11,492,505,481,496,1387332,52949.0,106751992.0
2019-06-12,496,520,476,491,2746358,52415.0,106751992.0
2019-06-13,492,497,486,487,1022574,51988.0,106751992.0
2019-06-14,488,499,482,484,944057,51668.0,106751992.0
2019-06-17,484,488,475,477,607262,50921.0,106751992.0
2019-06-18,484,484,466,471,655430,50280.0,106751992.0
2019-06-19,471,495,471,483,1387373,51561.0,106751992.0
2019-06-20,479,512,479,503,2869246,53696.0,106751992.0
2019-06-21,504,512,467,476,2400157,50814.0,106751992.0
2019-06-24,477,482,470,479,717930,51134.0,106751992.0
2019-06-25,479,498,463,463,2357769,49426.0,106751992.0
2019-06-26,469,515,466,515,4166312,54977.0,106751992.0
2019-06-27,593,621,517,519,39507673,55404.0,106751992.0
2019-06-28,519,519,479,480,5566869,51241.0,106751992.0
2019-07-01,477,478,464,468,2056831,49960.0,106751992.0
2019-07-02,463,468,457,462,1185321,49319.0,106751992.0
2019-07-03,460,468,456,457,931939,48786.0,106751992.0
2019-07-04,455,461,440,443,1635011,47291.0,106751992.0
2019-07-05,443,459,442,453,982038,48359.0,106751992.0
2019-07-08,450,457,429,440,1514252,46971.0,106751992.0
2019-07-09,439,452,435,440,552655,46971.0,106751992.0
2019-07-10,440,450,438,443,371312,47291.0,106751992.0
2019-07-11,448,451,438,443,681962,47291.0,106751992.0
2019-07-12,447,447,433,436,714209,46544.0,106751992.0
2019-07-15,431,438,420,420,977605,44836.0,106751992.0
2019-07-16,424,424,409,409,822559,43662.0,106751992.0
2019-07-17,409,410,399,403,1051201,43021.0,106751992.0
2019-07-18,403,410,401,403,584737,43021.0,106751992.0
2019-07-19,403,413,403,412,437431,43982.0,106751992.0
2019-07-22,413,420,411,416,380571,44409.0,106751992.0
2019-07-23,419,419,407,413,712552,44089.0,106751992.0
2019-07-24,412,435,409,409,1244528,43662.0,106751992.0
2019-07-25,407,412,399,403,960411,43021.0,106751992.0
2019-07-26,403,410,400,406,406527,43341.0,106751992.0
2019-07-29,409,409,386,387,740164,41313.0,106751992.0
2019-07-30,376,404,376,402,464276,42914.0,106751992.0
2019-07-31,402,410,393,395,415082,42167.0,106751992.0
2019-08-01,396,417,391,394,642915,42060.0,106751992.0
2019-08-02,386,401,386,391,305115,41740.0,106751992.0
2019-08-05,395,395,353,359,942898,38324.0,106751992.0
2019-08-06,340,368,328,347,1950764,37043.0,106751992.0
2019-08-07,340,361,340,348,681945,37150.0,106751992.0
2019-08-08,348,364,348,362,525796,38644.0,106751992.0
2019-08-09,366,373,361,367,284136,39178.0,106751992.0
2019-08-12,368,391,368,379,437340,40459.0,106751992.0
2019-08-13,380,387,375,380,328026,40566.0,106751992.0
2019-08-14,377,387,365,380,314459,40566.0,106751992.0
2019-08-16,376,376,364,368,421291,39285.0,106751992.0
2019-08-19,367,380,362,373,200577,39818.0,106751992.0
2019-08-20,367,382,367,375,254712,40032.0,106751992.0
2019-08-21,371,385,371,376,435399,40139.0,106751992.0
2019-08-22,379,429,379,386,4075513,41206.0,106751992.0
2019-08-23,383,392,380,385,534363,41100.0,106751992.0
2019-08-26,366,385,362,362,477199,38644.0,106751992.0
2019-08-27,371,377,365,367,220337,39178.0,106751992.0
2019-08-28,367,374,366,371,157849,39605.0,106751992.0
2019-08-29,370,380,366,371,295279,39605.0,106751992.0
2019-08-30,371,380,370,380,232872,40566.0,106751992.0
2019-09-02,380,380,373,379,110389,40459.0,106751992.0
2019-09-03,382,403,378,392,651303,41847.0,106751992.0
2019-09-04,389,397,389,395,268927,42167.0,106751992.0
2019-09-05,400,416,396,399,881894,42594.0,106751992.0
2019-09-06,400,407,394,400,386741,42701.0,106751992.0
2019-09-09,400,408,394,395,195005,42167.0,106751992.0
2019-09-10,387,398,387,398,230569,42487.0,106751992.0
2019-09-11,401,403,397,401,277393,42808.0,106751992.0
2019-09-16,403,405,398,403,231048,43021.0,106751992.0
2019-09-17,404,406,398,405,474315,43235.0,106751992.0
2019-09-18,410,410,402,406,202489,43341.0,106751992.0
2019-09-19,409,415,403,408,475693,43555.0,106751992.0
2019-09-20,410,410,400,403,384808,43021.0,106751992.0
2019-09-23,401,404,396,404,274584,43128.0,106751992.0
2019-09-24,404,406,398,406,276460,43341.0,106751992.0
2019-09-25,405,407,395,395,416535,42167.0,106751992.0
2019-09-26,391,401,391,394,335980,42060.0,106751992.0
2019-09-27,398,399,387,387,261852,41313.0,106751992.0
2019-09-30,385,394,379,388,351872,41420.0,106751992.0
2019-10-01,387,400,383,393,286580,41954.0,106751992.0
2019-10-02,392,402,390,398,157911,42487.0,106751992.0
2019-10-04,396,398,389,390,190151,41633.0,106751992.0
2019-10-07,390,399,385,385,138407,41100.0,106751992.0
