LG디스플레이(034220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-09-16,35150,35450,34600,34650,5955466,12398314.0,357815700.0
2009-09-17,34900,35300,34200,35050,5320943,12541440.0,357815700.0
2009-09-18,35000,35350,34700,34800,4585958,12451986.0,357815700.0
2009-09-21,34800,35000,34300,34550,3493800,12362532.0,357815700.0
2009-09-22,34450,34550,33750,34100,6615290,12201515.0,357815700.0
2009-09-23,34400,34700,34000,34600,4660738,12380423.0,357815700.0
2009-09-24,34650,35450,34250,34600,5333096,12380423.0,357815700.0
2009-09-25,34350,34350,33600,34200,3415411,12237297.0,357815700.0
2009-09-28,33650,33800,33050,33250,4147231,11897372.0,357815700.0
2009-09-29,33650,34300,33300,33950,2725575,12147843.0,357815700.0
2009-09-30,33950,34900,33800,33900,3700773,12129952.0,357815700.0
2009-10-01,33950,34200,33100,33600,2241560,12022608.0,357815700.0
2009-10-05,32750,32800,31850,32350,4380827,11575338.0,357815700.0
2009-10-06,32750,33000,31500,32150,3124281,11503775.0,357815700.0
2009-10-07,32400,33600,32400,33050,3955909,11825809.0,357815700.0
2009-10-08,33150,33300,32350,33200,2011438,11879481.0,357815700.0
2009-10-09,33500,33750,33050,33600,2363278,12022608.0,357815700.0
2009-10-12,34000,34100,33200,33300,1459735,11915263.0,357815700.0
2009-10-13,33600,34050,33250,33500,2491348,11986826.0,357815700.0
2009-10-14,33300,33450,32550,33200,3229494,11879481.0,357815700.0
2009-10-15,33800,33800,32850,33250,2708852,11897372.0,357815700.0
2009-10-16,32000,32200,31300,31850,5244877,11396430.0,357815700.0
2009-10-19,31400,31850,30700,31850,3457495,11396430.0,357815700.0
2009-10-20,33250,33600,32600,32900,6137079,11772137.0,357815700.0
2009-10-21,32700,32900,32350,32750,2244191,11718464.0,357815700.0
2009-10-22,32100,32150,31650,31950,2730029,11432212.0,357815700.0
2009-10-23,32000,32100,31250,31350,2733073,11217522.0,357815700.0
2009-10-26,30950,31250,30700,31250,2843414,11181741.0,357815700.0
2009-10-27,31050,31100,30250,30450,3406838,10895488.0,357815700.0
2009-10-28,30250,30400,29250,29250,3364580,10466109.0,357815700.0
2009-10-29,28400,29800,28300,29300,4331655,10484000.0,357815700.0
2009-10-30,29200,29600,28850,28850,2571130,10322983.0,357815700.0
2009-11-02,28100,29350,28100,28900,2097798,10340874.0,357815700.0
2009-11-03,28850,29850,28850,29250,2735318,10466109.0,357815700.0
2009-11-04,29500,29950,28950,29900,1827718,10698689.0,357815700.0
2009-11-05,29700,30300,29150,29650,2301239,10609236.0,357815700.0
2009-11-06,30050,30100,29500,29800,2254476,10662908.0,357815700.0
2009-11-09,29800,29800,28850,29150,2566288,10430328.0,357815700.0
2009-11-10,29500,29650,29100,29350,2280152,10501891.0,357815700.0
2009-11-11,29800,30000,29200,30000,1576638,10734471.0,357815700.0
2009-11-12,30000,30000,29600,29600,1820359,10591345.0,357815700.0
2009-11-13,30100,30850,29950,30750,5479292,11002833.0,357815700.0
2009-11-16,30800,31800,30500,31500,3829087,11271195.0,357815700.0
2009-11-17,31800,31900,30850,31400,3220049,11235413.0,357815700.0
2009-11-18,31300,31750,30800,31400,2518521,11235413.0,357815700.0
2009-11-19,31150,31600,31150,31500,2630149,11271195.0,357815700.0
2009-11-20,31250,32200,31100,31700,3119826,11342758.0,357815700.0
2009-11-23,32000,32300,31750,32000,2956139,11450102.0,357815700.0
2009-11-24,32200,32400,31800,32150,3419053,11503775.0,357815700.0
2009-11-25,32300,32450,32050,32150,2833586,11503775.0,357815700.0
2009-11-26,32150,32800,32150,32200,3303842,11521666.0,357815700.0
2009-11-27,31700,31800,30600,30950,3034863,11074396.0,357815700.0
2009-11-30,31650,32400,31550,32050,3165361,11467993.0,357815700.0
2009-12-01,32950,34150,32800,34000,7632914,12165734.0,357815700.0
2009-12-02,34600,35300,34350,34350,5391446,12290969.0,357815700.0
2009-12-03,34950,35200,33900,35000,4068926,12523550.0,357815700.0
2009-12-04,35000,35900,34850,35150,3169876,12577222.0,357815700.0
2009-12-07,35900,35950,34850,35050,2739090,12541440.0,357815700.0
2009-12-08,35350,35750,34550,34650,2264118,12398314.0,357815700.0
2009-12-09,34600,35550,34150,35550,2534114,12720348.0,357815700.0
2009-12-10,35750,36350,35600,36250,4155631,12970819.0,357815700.0
2009-12-11,36450,36600,35900,35950,2655245,12863474.0,357815700.0
2009-12-14,35850,35950,34850,35900,2541148,12845584.0,357815700.0
2009-12-15,35750,36000,35400,35900,1572324,12845584.0,357815700.0
2009-12-16,36000,36500,35800,35950,1758525,12863474.0,357815700.0
2009-12-17,36100,36400,35900,36300,1991197,12988710.0,357815700.0
2009-12-18,36150,37500,36150,37300,3414770,13346526.0,357815700.0
2009-12-21,37950,38500,37900,38200,2883037,13668560.0,357815700.0
2009-12-22,38500,38600,37550,38100,2018778,13632778.0,357815700.0
2009-12-23,38500,38700,38150,38650,2018092,13829577.0,357815700.0
2009-12-24,38750,39200,38650,39000,1885834,13954812.0,357815700.0
2009-12-28,38550,38800,38100,38500,1761360,13775904.0,357815700.0
2009-12-29,38500,39150,38100,38500,992700,13775904.0,357815700.0
2009-12-30,38600,39400,38400,39250,1798393,14044266.0,357815700.0
2010-01-04,39450,41500,39400,41500,3538560,14849352.0,357815700.0
2010-01-05,42700,42700,40650,41350,3714971,14795679.0,357815700.0
2010-01-06,41900,41900,40700,41700,2256844,14920915.0,357815700.0
2010-01-07,42200,42900,39200,39300,5124668,14062157.0,357815700.0
2010-01-08,39600,40350,38100,40350,4061843,14437863.0,357815700.0
2010-01-11,40450,40900,38350,38500,4375678,13775904.0,357815700.0
2010-01-12,38500,39050,38100,38450,3190747,13758014.0,357815700.0
2010-01-13,38450,38500,37900,38350,2239391,13722232.0,357815700.0
2010-01-14,38900,40600,38700,40400,3843439,14455754.0,357815700.0
2010-01-15,40700,41000,39800,40400,2677817,14455754.0,357815700.0
2010-01-18,40000,41150,39750,41150,1908584,14724116.0,357815700.0
2010-01-19,41700,41900,40650,40900,1788277,14634662.0,357815700.0
2010-01-20,40050,40800,38850,40050,3638180,14330519.0,357815700.0
2010-01-21,39950,42250,39900,41900,4373849,14992478.0,357815700.0
2010-01-22,41100,41850,40150,41500,2676634,14849352.0,357815700.0
2010-01-25,40400,40850,40200,40300,2164172,14419973.0,357815700.0
2010-01-26,40250,40550,38600,39200,2550957,14026375.0,357815700.0
2010-01-27,39150,39500,38400,38500,1621272,13775904.0,357815700.0
2010-01-28,39350,40400,38900,40300,2252721,14419973.0,357815700.0
2010-01-29,39500,39550,37650,37900,3398982,13561215.0,357815700.0
2010-02-01,37950,38250,36350,37000,3144029,13239181.0,357815700.0
2010-02-02,37750,37850,36700,37150,1742570,13292853.0,357815700.0
2010-02-03,37700,38150,37600,38000,1493626,13596997.0,357815700.0
2010-02-04,37950,38000,36900,37300,2169134,13346526.0,357815700.0
2010-02-05,35750,36300,35650,36150,1779230,12935038.0,357815700.0
2010-02-08,36850,37500,36600,37100,2199103,13274962.0,357815700.0
2010-02-09,37200,37950,37050,37800,1517021,13525433.0,357815700.0
2010-02-10,38550,38600,37400,37750,1971071,13507543.0,357815700.0
2010-02-11,38000,38100,37100,37700,2271743,13489652.0,357815700.0
2010-02-12,38000,38000,36700,36900,2196790,13203399.0,357815700.0
2010-02-16,37000,37150,36450,36800,1298745,13167618.0,357815700.0
2010-02-17,37400,38500,37300,38350,2703729,13722232.0,357815700.0
2010-02-18,38600,38600,38100,38300,1160141,13704341.0,357815700.0
2010-02-19,38000,38550,37150,37350,1659451,13364416.0,357815700.0
2010-02-22,38050,38750,38050,38200,1653829,13668560.0,357815700.0
2010-02-23,36900,37300,36400,36550,5404771,13078164.0,357815700.0
2010-02-24,35750,35950,35050,35150,4895494,12577222.0,357815700.0
2010-02-25,35500,35650,34550,34850,3132516,12469877.0,357815700.0
2010-02-26,34950,35250,34200,34600,2487577,12380423.0,357815700.0
2010-03-02,35100,35500,34550,35000,2428338,12523550.0,357815700.0
2010-03-03,35100,36000,35000,35950,2742300,12863474.0,357815700.0
2010-03-04,36300,36500,35350,36150,2683621,12935038.0,357815700.0
2010-03-05,36500,36700,35800,36200,1694543,12952928.0,357815700.0
2010-03-08,36600,36600,35550,35650,3074178,12756130.0,357815700.0
2010-03-09,35300,35500,34800,35000,2870651,12523550.0,357815700.0
2010-03-10,35300,35500,35000,35200,2146427,12595113.0,357815700.0
2010-03-11,35650,35700,35200,35200,2602678,12595113.0,357815700.0
2010-03-12,35700,36150,35550,36000,3517886,12881365.0,357815700.0
2010-03-15,36000,36350,35550,35900,2159885,12845584.0,357815700.0
