한화케미칼(009830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-20,25100,25350,24700,24950,1003789,4111994.0,164809359.0
2016-06-21,24950,24950,24450,24550,607056,4046070.0,164809359.0
2016-06-22,24350,25100,24350,25000,772617,4120234.0,164809359.0
2016-06-23,24600,24750,24150,24600,789856,4054310.0,164809359.0
2016-06-24,24850,25150,22750,23000,2282871,3790615.0,164809359.0
2016-06-27,22450,23200,22300,22800,1588961,3757653.0,164809359.0
2016-06-28,22650,23300,22600,23250,1009199,3831818.0,164809359.0
2016-06-29,23650,24000,23450,23600,872223,3889501.0,164809359.0
2016-06-30,23950,24050,23550,23750,607000,3914222.0,164809359.0
2016-07-01,23900,24100,23650,23700,637861,3905982.0,164809359.0
2016-07-04,23900,24700,23750,24600,1351326,4054310.0,164809359.0
2016-07-05,24700,24900,24100,24300,783254,4004867.0,164809359.0
2016-07-06,24300,24300,23500,23550,985478,3881260.0,164809359.0
2016-07-07,23850,24050,23650,23750,594855,3914222.0,164809359.0
2016-07-08,24100,24200,23550,23600,508917,3889501.0,164809359.0
2016-07-11,23750,24000,23650,24000,604881,3955425.0,164809359.0
2016-07-12,24200,24300,23800,24050,455596,3963665.0,164809359.0
2016-07-13,24400,24450,24000,24150,738117,3980146.0,164809359.0
2016-07-14,24300,25000,24250,25000,1855917,4120234.0,164809359.0
2016-07-15,25200,25300,24400,24700,1039985,4070791.0,164809359.0
2016-07-18,24800,25000,24300,24950,803590,4111994.0,164809359.0
2016-07-19,25000,25950,24600,25850,2288982,4260322.0,164809359.0
2016-07-20,26100,26700,25800,26050,2190010,4293284.0,164809359.0
2016-07-21,26200,26500,25850,26100,1218677,4301524.0,164809359.0
2016-07-22,26050,26250,25350,25450,934783,4194398.0,164809359.0
2016-07-25,25500,26100,25100,26000,999250,4285043.0,164809359.0
2016-07-26,26000,26450,25650,25750,644536,4243841.0,164809359.0
2016-07-27,25900,26000,25300,25300,697715,4169677.0,164809359.0
2016-07-28,25300,25800,25200,25350,603033,4177917.0,164809359.0
2016-07-29,25300,26150,25300,25550,998577,4210879.0,164809359.0
2016-08-01,25550,26050,25550,25950,697110,4276803.0,164809359.0
2016-08-02,25700,25850,25250,25300,537183,4169677.0,164809359.0
2016-08-03,25050,25450,24750,25100,518952,4136715.0,164809359.0
2016-08-04,25200,25350,24750,24850,495016,4095513.0,164809359.0
2016-08-05,24900,25450,24900,25450,493028,4194398.0,164809359.0
2016-08-08,25550,25800,25300,25450,390077,4194398.0,164809359.0
2016-08-09,25550,26200,25450,26150,837607,4309765.0,164809359.0
2016-08-10,26250,26650,26050,26400,1284573,4350967.0,164809359.0
2016-08-11,26400,27100,25600,26100,3258607,4301524.0,164809359.0
2016-08-12,26550,26850,25900,26000,2264097,4285043.0,164809359.0
2016-08-16,26450,27200,26300,27000,2569426,4449853.0,164809359.0
2016-08-17,27000,27450,26850,27150,1548313,4474574.0,164809359.0
2016-08-18,27200,27300,26550,26650,948804,4392169.0,164809359.0
2016-08-19,26600,26900,26350,26550,907502,4375688.0,164809359.0
2016-08-22,26500,26750,26100,26200,826258,4318005.0,164809359.0
2016-08-23,26200,26600,25800,26250,1008685,4326246.0,164809359.0
2016-08-24,26250,27000,26150,26950,1112619,4441612.0,164809359.0
2016-08-25,26900,27000,26500,26800,660765,4416891.0,164809359.0
2016-08-26,26850,26900,26100,26250,780027,4326246.0,164809359.0
2016-08-29,26050,26100,25350,25550,1019368,4210879.0,164809359.0
2016-08-30,25650,26000,25450,25750,559461,4243841.0,164809359.0
2016-08-31,25500,25800,25250,25600,923226,4219120.0,164809359.0
2016-09-01,25300,25350,24550,24650,1710211,4062551.0,164809359.0
2016-09-02,24700,24850,24300,24600,804395,4054310.0,164809359.0
2016-09-05,24850,25150,24800,25100,583983,4136715.0,164809359.0
2016-09-06,25200,25200,24600,24850,635942,4095513.0,164809359.0
2016-09-07,24800,24950,24500,24550,818774,4046070.0,164809359.0
2016-09-08,24800,24850,24100,24100,980102,3971906.0,164809359.0
2016-09-09,24150,24550,24100,24400,673941,4021348.0,164809359.0
2016-09-12,23950,24200,23750,23750,725230,3914222.0,164809359.0
2016-09-13,24100,24300,23200,23450,886416,3864779.0,164809359.0
2016-09-19,23250,23550,23100,23300,758769,3840058.0,164809359.0
2016-09-20,23200,23500,23000,23400,703905,3856539.0,164809359.0
2016-09-21,23300,23850,23200,23750,733661,3914222.0,164809359.0
2016-09-22,24000,24000,23250,23250,1324845,3831818.0,164809359.0
2016-09-23,23350,23850,23300,23550,755717,3881260.0,164809359.0
2016-09-26,23450,23800,23250,23300,658510,3840058.0,164809359.0
2016-09-27,23200,23950,23150,23900,879458,3938944.0,164809359.0
2016-09-28,24150,24200,23650,23750,652609,3914222.0,164809359.0
2016-09-29,24100,24400,23900,24000,990494,3955425.0,164809359.0
2016-09-30,23900,24400,23700,24200,1173316,3988386.0,164809359.0
2016-10-04,24300,24750,24300,24750,920350,4079032.0,164809359.0
2016-10-05,24700,24800,24300,24500,614967,4037829.0,164809359.0
2016-10-06,24700,24800,24400,24500,729487,4037829.0,164809359.0
2016-10-07,24400,24650,24250,24250,509828,3996627.0,164809359.0
2016-10-10,24600,25450,24500,25200,1422342,4153196.0,164809359.0
2016-10-11,25550,25700,25250,25450,1359746,4194398.0,164809359.0
2016-10-12,25500,26150,25400,26100,1503621,4301524.0,164809359.0
2016-10-13,26050,26250,25450,25450,1261014,4194398.0,164809359.0
2016-10-14,25600,26800,25600,26650,1948563,4392169.0,164809359.0
2016-10-17,26850,27250,26450,27000,1606948,4449853.0,164809359.0
2016-10-18,26850,27500,26850,27100,1888852,4466334.0,164809359.0
2016-10-19,27300,27900,27250,27700,1573333,4565219.0,164809359.0
2016-10-20,28000,28600,27950,28600,2081669,4713548.0,164809359.0
2016-10-21,28850,28850,28100,28400,1339818,4680586.0,164809359.0
2016-10-24,28300,28700,28000,28150,989246,4639383.0,164809359.0
2016-10-25,28100,29000,28050,28750,1279542,4738269.0,164809359.0
2016-10-26,28550,28550,27450,27750,1744766,4573460.0,164809359.0
2016-10-27,27600,28050,27200,27600,1077103,4548738.0,164809359.0
2016-10-28,27400,27700,26700,27200,1261587,4482815.0,164809359.0
2016-10-31,26950,27450,26550,27050,1047607,4458093.0,164809359.0
2016-11-01,26850,27300,26150,26500,1644173,4367448.0,164809359.0
2016-11-02,26250,27000,25950,25950,1646888,4276803.0,164809359.0
2016-11-03,25950,26500,25700,26350,1298394,4342727.0,164809359.0
2016-11-04,26200,26350,25750,26050,763971,4293284.0,164809359.0
2016-11-07,27000,27700,26850,27550,1604588,4540498.0,164809359.0
2016-11-08,27800,28250,27450,28000,1323298,4614662.0,164809359.0
2016-11-09,28200,28250,23850,24600,7755672,4054310.0,164809359.0
2016-11-10,25300,25400,24200,25100,3725619,4136715.0,164809359.0
2016-11-11,24800,24800,23900,24000,2322179,3955425.0,164809359.0
2016-11-14,24150,24550,23650,24300,1570574,4004867.0,164809359.0
2016-11-15,24450,25250,24250,24850,1523813,4095513.0,164809359.0
2016-11-16,25150,25500,24750,25000,983446,4120234.0,164809359.0
2016-11-17,25100,25150,24700,24900,630143,4103753.0,164809359.0
2016-11-18,25050,25050,24450,24800,684142,4087272.0,164809359.0
2016-11-21,24900,25150,24650,24800,654859,4087272.0,164809359.0
2016-11-22,25250,25450,25000,25400,921956,4186158.0,164809359.0
2016-11-23,25600,25600,25000,25050,998723,4128474.0,164809359.0
2016-11-24,25200,25200,23850,24150,1763274,3980146.0,164809359.0
2016-11-25,23850,24150,23650,23950,1223782,3947184.0,164809359.0
2016-11-28,23900,23950,22900,23400,1290959,3856539.0,164809359.0
2016-11-29,23400,23850,23100,23100,1083086,3807096.0,164809359.0
2016-11-30,23200,23550,23050,23250,678464,3831818.0,164809359.0
2016-12-01,23950,24150,23600,24050,869482,3963665.0,164809359.0
2016-12-02,24050,24150,23400,23450,621484,3864779.0,164809359.0
2016-12-05,23500,23950,23200,23500,622937,3873020.0,164809359.0
2016-12-06,23800,25000,23750,24550,1467833,4046070.0,164809359.0
2016-12-07,24500,24900,24400,24650,901887,4062551.0,164809359.0
2016-12-08,25050,25650,24650,25450,1717807,4194398.0,164809359.0
2016-12-09,25450,25900,25200,25550,1061622,4210879.0,164809359.0
2016-12-12,26000,26150,25300,25400,932156,4186158.0,164809359.0
2016-12-13,25500,26150,25500,26000,892225,4285043.0,164809359.0
2016-12-14,26250,26300,25450,25700,820450,4235601.0,164809359.0
2016-12-15,25200,25800,25100,25650,955591,4227360.0,164809359.0
2016-12-16,25700,25750,25050,25050,829124,4128474.0,164809359.0
2016-12-19,25200,25250,24900,25000,606906,4120234.0,164809359.0
2016-12-20,25000,25600,24650,24850,926478,4095513.0,164809359.0
2016-12-21,25000,25850,24800,25800,1145718,4252081.0,164809359.0
2016-12-22,25850,26050,25350,25550,612574,4210879.0,164809359.0
2016-12-23,25800,25950,25550,25650,436703,4227360.0,164809359.0
2016-12-26,25800,25850,25150,25250,774763,4161436.0,164809359.0
2016-12-27,25350,25650,25050,25500,771326,4202639.0,164809359.0
2016-12-28,25500,25500,25100,25250,408649,4161436.0,164809359.0
2016-12-29,25150,25200,24550,24700,938315,4070791.0,164809359.0
2017-01-02,24750,25450,24350,25400,611930,4186158.0,164809359.0
2017-01-03,25550,26450,25350,26250,1541973,4326246.0,164809359.0
2017-01-04,26250,26550,26100,26500,951966,4367448.0,164809359.0
2017-01-05,26800,27150,26350,26450,1105540,4359208.0,164809359.0
2017-01-06,26450,26600,26050,26250,544767,4326246.0,164809359.0
2017-01-09,26200,26300,25700,25850,926455,4260322.0,164809359.0
2017-01-10,25850,26400,25700,26200,691273,4318005.0,164809359.0
2017-01-11,26050,26750,25850,26550,1025082,4375688.0,164809359.0
2017-01-12,26700,27150,26500,26600,1084480,4383929.0,164809359.0
2017-01-13,26600,26950,26550,26900,865247,4433372.0,164809359.0
2017-01-16,26750,26850,25950,26100,842566,4301524.0,164809359.0
2017-01-17,26400,27900,26350,27700,3234686,4565219.0,164809359.0
2017-01-18,27850,27900,27350,27450,1133711,4524017.0,164809359.0
2017-01-19,27500,27600,26950,27250,971514,4491055.0,164809359.0
2017-01-20,27200,27700,26850,27300,957194,4499296.0,164809359.0
2017-01-23,27500,27550,26950,27300,766074,4499296.0,164809359.0
2017-01-24,27200,27550,27100,27450,792721,4524017.0,164809359.0
2017-01-25,27700,27750,26750,26800,718199,4416891.0,164809359.0
2017-01-26,27000,27550,26900,27250,597712,4491055.0,164809359.0
2017-01-31,26950,27150,26000,26100,1280466,4301524.0,164809359.0
2017-02-01,26200,26700,25950,26600,894011,4383929.0,164809359.0
2017-02-02,26500,26750,26350,26350,753464,4342727.0,164809359.0
2017-02-03,26500,26850,26000,26300,650757,4334486.0,164809359.0
2017-02-06,26600,26700,26100,26250,430690,4326246.0,164809359.0
2017-02-07,26150,26200,25350,25500,1083368,4202639.0,164809359.0
2017-02-08,25500,25950,25400,25500,721204,4202639.0,164809359.0
2017-02-09,25600,26150,25500,25950,687232,4276803.0,164809359.0
2017-02-10,26300,26600,26050,26550,717025,4375688.0,164809359.0
2017-02-13,26600,27400,26450,27300,1340792,4499296.0,164809359.0
2017-02-14,27550,28100,27100,27250,1433630,4491055.0,164809359.0
2017-02-15,27400,28000,27250,27850,1325782,4589941.0,164809359.0
2017-02-16,27950,27950,26950,27150,930825,4474574.0,164809359.0
2017-02-17,27000,27250,26800,26900,857616,4433372.0,164809359.0
2017-02-20,27050,27150,26200,26500,767520,4367448.0,164809359.0
2017-02-21,26500,26900,26300,26550,961336,4375688.0,164809359.0
2017-02-22,26700,26700,26100,26300,1023111,4334486.0,164809359.0
2017-02-23,26200,26550,25650,26000,2357986,4285043.0,164809359.0
2017-02-24,26250,26800,25550,25600,2308017,4219120.0,164809359.0
2017-02-27,25700,25850,25300,25400,903648,4186158.0,164809359.0
2017-02-28,25450,25600,25250,25350,839740,4177917.0,164809359.0
2017-03-02,25400,25850,24850,24900,1504465,4103753.0,164809359.0
2017-03-03,24650,24800,24150,24700,1176520,4070791.0,164809359.0
2017-03-06,24750,24900,24200,24750,878371,4079032.0,164809359.0
2017-03-07,24550,25300,24550,25250,654519,4161436.0,164809359.0
2017-03-08,25350,25400,24800,25000,886139,4120234.0,164809359.0
2017-03-09,25050,25100,24600,24600,709615,4054310.0,164809359.0
2017-03-10,24600,24900,24250,24400,788581,4021348.0,164809359.0
2017-03-13,24350,24550,24150,24200,917370,3988386.0,164809359.0
2017-03-14,24300,24700,24300,24400,778368,4021348.0,164809359.0
2017-03-15,24450,24500,24100,24100,559570,3971906.0,164809359.0
2017-03-16,24450,24950,24300,24900,1075508,4103753.0,164809359.0
2017-03-17,24950,25100,24750,24900,695105,4103753.0,164809359.0
2017-03-20,24850,25100,24700,24900,450893,4103753.0,164809359.0
2017-03-21,25100,25500,25050,25300,1051168,4169677.0,164809359.0
2017-03-22,25300,25350,24950,25150,889506,4144955.0,164809359.0
2017-03-23,25300,25700,25200,25650,915076,4227360.0,164809359.0
2017-03-24,25650,25750,25050,25250,968358,4161436.0,164809359.0
2017-03-27,25100,25200,24350,24400,1138786,4021348.0,164809359.0
2017-03-28,24550,26150,24500,26000,3226519,4285043.0,164809359.0
2017-03-29,26200,26200,25700,26150,925265,4309765.0,164809359.0
2017-03-30,26200,26450,26000,26250,1221786,4326246.0,164809359.0
2017-03-31,26450,26800,26250,26400,962054,4350967.0,164809359.0
2017-04-03,26550,26600,26000,26100,783061,4301524.0,164809359.0
2017-04-04,26200,26300,25800,25900,576517,4268562.0,164809359.0
2017-04-05,26150,26550,25900,26550,1129729,4375688.0,164809359.0
2017-04-06,26350,26350,25950,26150,671226,4309765.0,164809359.0
2017-04-07,26200,26350,26000,26150,798199,4309765.0,164809359.0
2017-04-10,25750,26000,25550,25600,817299,4219120.0,164809359.0
2017-04-11,25750,26500,25750,26100,941393,4301524.0,164809359.0
2017-04-12,26200,26300,25900,26050,555160,4293284.0,164809359.0
2017-04-13,26000,26300,25600,25750,855742,4243841.0,164809359.0
2017-04-14,25650,26100,25650,25800,449238,4252081.0,164809359.0
2017-04-17,26000,26000,25600,25800,358723,4252081.0,164809359.0
2017-04-18,25950,26000,25700,25800,541205,4252081.0,164809359.0
2017-04-19,25700,25800,24900,24950,1544929,4111994.0,164809359.0
2017-04-20,24950,25300,24950,25200,768809,4153196.0,164809359.0
2017-04-21,25250,25600,25000,25450,662919,4194398.0,164809359.0
2017-04-24,25700,25750,25300,25400,423679,4186158.0,164809359.0
2017-04-25,25400,25400,24800,25350,909455,4177917.0,164809359.0
2017-04-26,25400,25900,25400,25800,870049,4252081.0,164809359.0
2017-04-27,25900,26000,25450,25900,712492,4268562.0,164809359.0
2017-04-28,25700,25800,25150,25150,820582,4144955.0,164809359.0
2017-05-02,25200,25500,25100,25450,543985,4194398.0,164809359.0
2017-05-04,25500,25600,25000,25200,756941,4153196.0,164809359.0
2017-05-08,25250,25500,25150,25500,803158,4202639.0,164809359.0
2017-05-10,25750,26350,25550,26000,1707936,4285043.0,164809359.0
2017-05-11,26350,27150,26150,27100,3250927,4466334.0,164809359.0
2017-05-12,27300,27850,27250,27600,3194239,4548738.0,164809359.0
2017-05-15,27900,27900,27200,27750,1631299,4573460.0,164809359.0
2017-05-16,28000,28900,28000,28600,2677883,4713548.0,164809359.0
2017-05-17,28850,29250,28350,28700,1568922,4730029.0,164809359.0
2017-05-18,28200,28950,28200,28750,1129267,4738269.0,164809359.0
2017-05-19,28900,29200,28500,28650,1294612,4721788.0,164809359.0
2017-05-22,28950,29800,28900,29500,1870008,4861876.0,164809359.0
2017-05-23,29800,29850,29150,29250,1187539,4820674.0,164809359.0
2017-05-24,29250,29350,28750,29200,1373559,4812433.0,164809359.0
2017-05-25,28900,29750,28850,29300,1503065,4828914.0,164809359.0
2017-05-26,29300,29550,29100,29250,995702,4820674.0,164809359.0
2017-05-29,29500,30600,29500,29800,2131249,4911319.0,164809359.0
2017-05-30,29600,30200,29500,30050,1136370,4952521.0,164809359.0
2017-05-31,30150,30300,29750,29800,946441,4911319.0,164809359.0
2017-06-01,29950,30500,29600,30450,1046061,5018445.0,164809359.0
2017-06-02,30250,30300,29200,29350,2089977,4837155.0,164809359.0
2017-06-05,29050,29550,28850,29500,1024203,4861876.0,164809359.0
2017-06-07,29450,29700,29200,29550,864090,4870117.0,164809359.0
2017-06-08,29500,29550,28600,28900,1832603,4762990.0,164809359.0
2017-06-09,29150,29850,29100,29500,1350424,4861876.0,164809359.0
2017-06-12,29600,30150,29400,29550,1106120,4870117.0,164809359.0
2017-06-13,29800,30050,29400,29550,902130,4870117.0,164809359.0
2017-06-14,29450,29550,28650,28850,1630138,4754750.0,164809359.0
2017-06-15,28600,29000,28000,28500,1231209,4697067.0,164809359.0
2017-06-16,28700,29000,28550,28900,718517,4762990.0,164809359.0
2017-06-19,29200,29400,28900,29000,1136456,4779471.0,164809359.0
2017-06-20,29300,31150,29300,30850,4455044,5084369.0,164809359.0
2017-06-21,30350,30600,29800,30050,1693541,4952521.0,164809359.0
2017-06-22,30150,30150,29250,29650,1387795,4886597.0,164809359.0
2017-06-23,30000,30050,29300,29500,969821,4861876.0,164809359.0
2017-06-26,29700,30100,29550,29800,762842,4911319.0,164809359.0
2017-06-27,29700,30200,29550,29800,759525,4911319.0,164809359.0
2017-06-28,30100,30900,29950,30500,1622044,5026685.0,164809359.0
2017-06-29,30850,30950,29950,30050,1075777,4952521.0,164809359.0
2017-06-30,29750,30250,29600,30200,791652,4977243.0,164809359.0
2017-07-03,30050,30650,29750,30600,828896,5043166.0,164809359.0
2017-07-04,30850,31700,30600,30950,2098161,5100850.0,164809359.0
2017-07-05,31100,31150,30400,31000,861944,5109090.0,164809359.0
2017-07-06,30850,31700,30750,31500,1473703,5191495.0,164809359.0
2017-07-07,31350,31650,31200,31500,778243,5191495.0,164809359.0
2017-07-10,31850,32150,31400,31650,897980,5216216.0,164809359.0
2017-07-11,31650,32100,31350,31800,927802,5240938.0,164809359.0
2017-07-12,31500,31500,30600,30700,1439773,5059647.0,164809359.0
2017-07-13,30900,31600,30850,31250,1059980,5150292.0,164809359.0
2017-07-14,31450,32600,31400,31900,1855426,5257419.0,164809359.0
2017-07-17,32600,32600,31800,32050,861946,5282140.0,164809359.0
2017-07-18,32050,32450,31650,32350,727125,5331583.0,164809359.0
2017-07-19,32500,33150,32300,32900,1401861,5422228.0,164809359.0
2017-07-20,33200,34050,33000,33800,1506204,5570556.0,164809359.0
2017-07-21,33700,33750,33250,33450,868519,5512873.0,164809359.0
2017-07-24,33350,33400,32550,33100,1125944,5455190.0,164809359.0
2017-07-25,33050,33700,32650,32800,838659,5405747.0,164809359.0
2017-07-26,33200,33350,32550,33050,746319,5446949.0,164809359.0
2017-07-27,33250,34050,33000,33150,1020609,5463430.0,164809359.0
2017-07-28,33150,33150,32150,32400,850613,5339823.0,164809359.0
2017-07-31,32400,33800,32400,33700,1369363,5554075.0,164809359.0
2017-08-01,33600,33900,33250,33350,924452,5496392.0,164809359.0
2017-08-02,33400,33600,32900,33400,610269,5504633.0,164809359.0
2017-08-03,33850,34150,32700,32900,1126151,5422228.0,164809359.0
2017-08-04,32750,33300,32350,33100,740416,5455190.0,164809359.0
2017-08-07,33350,34150,33200,33550,1174770,5529354.0,164809359.0
2017-08-08,33850,34050,33250,33650,716395,5545835.0,164809359.0
2017-08-09,33050,33800,32900,33500,848305,5521114.0,164809359.0
2017-08-10,33450,33850,32200,33550,1671215,5529354.0,164809359.0
2017-08-11,32750,33900,32700,33700,1481813,5554075.0,164809359.0
2017-08-14,34050,35550,34000,35500,2673780,5850732.0,164809359.0
2017-08-16,35700,35700,34650,35100,1553719,5784809.0,164809359.0
2017-08-17,35100,35800,34900,35300,993801,5817770.0,164809359.0
2017-08-18,34850,35350,34750,35300,692791,5817770.0,164809359.0
2017-08-21,35450,35450,34400,34950,888044,5760087.0,164809359.0
2017-08-22,34700,35600,34700,35400,622606,5834251.0,164809359.0
2017-08-23,35400,35550,35100,35150,474483,5793049.0,164809359.0
2017-08-24,35250,36150,35100,35200,1133514,5801289.0,164809359.0
2017-08-25,35500,35900,35150,35700,879671,5883694.0,164809359.0
2017-08-28,35950,36050,34800,35000,825995,5768328.0,164809359.0
2017-08-29,34650,35150,34200,35150,989174,5793049.0,164809359.0
2017-08-30,35050,35350,34600,35000,672162,5768328.0,164809359.0
2017-08-31,35200,35700,35050,35350,922921,5826011.0,164809359.0
2017-09-01,35650,35650,34850,35400,788274,5834251.0,164809359.0
2017-09-04,34400,35200,34350,34800,683842,5735366.0,164809359.0
2017-09-05,35100,35100,33950,34300,840722,5652961.0,164809359.0
2017-09-06,34250,35500,34200,35350,1381156,5826011.0,164809359.0
2017-09-07,35600,35950,35200,35700,867788,5883694.0,164809359.0
2017-09-08,35700,35950,35300,35650,551109,5875454.0,164809359.0
2017-09-11,35650,37200,35650,37050,1320495,6106187.0,164809359.0
2017-09-12,37400,37550,36650,37050,600180,6106187.0,164809359.0
2017-09-13,37200,37750,37000,37550,841467,6188591.0,164809359.0
2017-09-14,37600,37700,36900,37050,817922,6106187.0,164809359.0
2017-09-15,36900,37500,36700,37350,605703,6155630.0,164809359.0
2017-09-18,37500,38600,37500,38000,942566,6262756.0,164809359.0
2017-09-19,38000,38100,37550,38000,588611,6262756.0,164809359.0
2017-09-20,37950,38000,37350,37400,556035,6163870.0,164809359.0
2017-09-21,37200,37650,36850,36900,652085,6081465.0,164809359.0
2017-09-22,36950,37000,34750,35600,1609451,5867213.0,164809359.0
2017-09-25,32850,33600,31750,32300,3879110,5323342.0,164809359.0
2017-09-26,32300,33300,32100,32950,1290109,5430468.0,164809359.0
2017-09-27,33050,33800,33000,33450,845269,5512873.0,164809359.0
2017-09-28,33350,33450,32050,32550,968632,5364545.0,164809359.0
2017-09-29,32800,33000,32300,32450,610374,5348064.0,164809359.0
2017-10-10,33050,33850,32650,33000,1345842,5438709.0,164809359.0
2017-10-11,33500,33950,32500,32600,1369561,5372785.0,164809359.0
2017-10-12,32800,34300,32750,33450,1750519,5512873.0,164809359.0
2017-10-13,33600,34050,33050,33350,805308,5496392.0,164809359.0
2017-10-16,33750,33950,33100,33400,674152,5504633.0,164809359.0
2017-10-17,33300,34200,33150,34050,780672,5611759.0,164809359.0
2017-10-18,34050,34450,33350,33700,755489,5554075.0,164809359.0
2017-10-19,33950,34000,31550,32700,1401836,5389266.0,164809359.0
2017-10-20,32850,33950,31900,33150,1215300,5463430.0,164809359.0
2017-10-23,33700,33750,32550,33150,739142,5463430.0,164809359.0
2017-10-24,33150,33900,32950,33650,821613,5545835.0,164809359.0
2017-10-25,33850,34050,33250,33350,648535,5496392.0,164809359.0
2017-10-26,33300,33350,32150,32250,858174,5315102.0,164809359.0
2017-10-27,32200,32750,31450,31800,1228748,5240938.0,164809359.0
2017-10-30,32050,32200,30300,30400,2251692,5010205.0,164809359.0
2017-10-31,30400,30850,29950,30450,1457352,5018445.0,164809359.0
2017-11-01,30550,31750,30450,31600,1859280,5207976.0,164809359.0
2017-11-02,31650,32950,31000,32850,2016089,5413987.0,164809359.0
2017-11-03,33100,33300,32100,32250,1072388,5315102.0,164809359.0
2017-11-06,32300,32400,31350,31650,815870,5216216.0,164809359.0
2017-11-07,31650,31650,30800,31200,1040904,5142052.0,164809359.0
2017-11-08,30950,31900,30700,31350,856458,5166773.0,164809359.0
2017-11-09,31600,31700,31100,31150,895404,5133812.0,164809359.0
2017-11-10,31250,31450,30300,30700,1280728,5059647.0,164809359.0
2017-11-13,30900,31000,29750,29900,1416123,4927800.0,164809359.0
2017-11-14,30150,30550,29800,30100,841302,4960762.0,164809359.0
2017-11-15,30200,30200,29200,29350,1169661,4837155.0,164809359.0
2017-11-16,29350,30850,29350,30800,1178656,5076128.0,164809359.0
2017-11-17,30900,30900,30150,30300,719759,4993724.0,164809359.0
2017-11-20,30500,30700,29900,29950,603442,4936040.0,164809359.0
2017-11-21,30100,30250,29500,30050,904657,4952521.0,164809359.0
2017-11-22,30250,31250,30250,30350,1524792,5001964.0,164809359.0
2017-11-23,30500,30700,30050,30150,589940,4969002.0,164809359.0
2017-11-24,30350,30450,30000,30250,415773,4985483.0,164809359.0
2017-11-27,30400,30500,29800,29900,683999,4927800.0,164809359.0
2017-11-28,29950,30100,29650,29750,606628,4903078.0,164809359.0
2017-11-29,29750,30250,29700,29750,557664,4903078.0,164809359.0
2017-11-30,29950,29950,29250,29250,946128,4820674.0,164809359.0
2017-12-01,29300,29450,28350,28900,1208315,4762990.0,164809359.0
2017-12-04,28900,30300,28900,30250,1006704,4985483.0,164809359.0
2017-12-05,30250,30800,29900,30700,921459,5059647.0,164809359.0
2017-12-06,30700,30800,30250,30350,769067,5001964.0,164809359.0
2017-12-07,30450,30600,29350,29900,786635,4927800.0,164809359.0
2017-12-08,29900,30550,29850,29900,571517,4927800.0,164809359.0
2017-12-11,30100,31350,30100,31300,1420901,5158533.0,164809359.0
2017-12-12,31350,31850,30550,30900,1229315,5092609.0,164809359.0
2017-12-13,30750,30800,29650,30200,1352217,4977243.0,164809359.0
2017-12-14,30350,30650,29750,29750,986134,4903078.0,164809359.0
2017-12-15,29900,30200,29750,29950,654117,4936040.0,164809359.0
2017-12-18,30200,30250,29700,29700,512837,4894838.0,164809359.0
2017-12-19,29900,30150,29600,29800,426788,4911319.0,164809359.0
2017-12-20,30100,30650,29950,30350,882539,5001964.0,164809359.0
2017-12-21,30550,30600,29950,30150,553466,4969002.0,164809359.0
2017-12-22,30200,30300,29750,29950,570493,4936040.0,164809359.0
2017-12-26,30050,30500,30000,30300,636728,4993724.0,164809359.0
2017-12-27,30200,30400,29900,30350,434443,5001964.0,164809359.0
2017-12-28,30450,31700,30050,31600,1202174,5207976.0,164809359.0
2018-01-02,32000,32700,31650,32550,1637347,5364545.0,164809359.0
2018-01-03,32200,33200,32150,32900,1245601,5422228.0,164809359.0
2018-01-04,33150,33500,32450,32500,1392314,5356304.0,164809359.0
2018-01-05,32850,34100,32750,33700,1769238,5554075.0,164809359.0
2018-01-08,33900,34200,33050,33750,1139052,5562316.0,164809359.0
2018-01-09,34250,34400,33100,33950,1290943,5595278.0,164809359.0
2018-01-10,34100,34350,33350,33750,972838,5562316.0,164809359.0
2018-01-11,33850,33900,32100,32850,1518099,5413987.0,164809359.0
2018-01-12,33200,33300,32350,32550,969256,5364545.0,164809359.0
2018-01-15,33000,34900,32750,34400,2349331,5669442.0,164809359.0
2018-01-16,34500,34550,33650,34350,1015149,5661201.0,164809359.0
2018-01-17,34350,34700,33600,33850,876463,5578797.0,164809359.0
2018-01-18,34000,34100,33100,33300,857495,5488152.0,164809359.0
2018-01-19,33250,33850,32950,33750,886900,5562316.0,164809359.0
2018-01-22,33750,34800,33550,34700,1165447,5718885.0,164809359.0
2018-01-23,33600,35900,33200,35700,2357381,5883694.0,164809359.0
2018-01-24,35700,36250,34450,34650,1237557,5710644.0,164809359.0
2018-01-25,34500,35650,34350,35550,993006,5858973.0,164809359.0
2018-01-26,35650,35950,35200,35700,673690,5883694.0,164809359.0
2018-01-29,36000,36600,35900,36200,968881,5966099.0,164809359.0
2018-01-30,36000,36450,35400,35500,750764,5850732.0,164809359.0
2018-01-31,35050,35550,34450,35200,743400,5801289.0,164809359.0
2018-02-01,35050,36000,34450,35700,1222750,5883694.0,164809359.0
2018-02-02,36000,36150,34950,35400,870299,5834251.0,164809359.0
2018-02-05,34550,34850,33900,34000,768479,5603518.0,164809359.0
2018-02-06,32800,33650,32500,33550,1148301,5529354.0,164809359.0
2018-02-07,34000,34400,32250,32400,823229,5339823.0,164809359.0
2018-02-08,32400,33150,32300,32600,736856,5372785.0,164809359.0
