풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-12,50800,51100,50000,51100,4583,400377.0,7835167.0
2018-03-13,51100,51300,50300,51300,4698,401944.0,7835167.0
2018-03-14,51300,51300,50300,50900,1075,398810.0,7835167.0
2018-03-15,50900,51000,49950,50400,5700,394892.0,7835167.0
2018-03-16,50200,50800,50100,50600,1800,396459.0,7835167.0
2018-03-19,50400,51000,50300,50600,1390,396459.0,7835167.0
2018-03-20,50600,50600,50000,50600,2738,396459.0,7835167.0
2018-03-21,50200,50200,49850,50000,7108,391758.0,7835167.0
2018-03-22,50100,50700,49850,50600,11963,396459.0,7835167.0
2018-03-23,50100,50100,49550,49550,15279,388233.0,7835167.0
2018-03-26,49300,49950,49300,49950,5486,391367.0,7835167.0
2018-03-27,49650,50300,49650,50300,2578,394109.0,7835167.0
2018-03-28,50300,50400,49800,49800,6463,390191.0,7835167.0
2018-03-29,49800,51800,49800,50200,8803,393325.0,7835167.0
2018-03-30,50200,51100,50200,51100,2593,400377.0,7835167.0
2018-04-02,51400,51400,50800,51200,671,401161.0,7835167.0
2018-04-03,50900,51100,50300,51100,1731,400377.0,7835167.0
2018-04-04,50700,50800,49950,50600,3575,396459.0,7835167.0
2018-04-05,50400,50800,50100,50600,587,396459.0,7835167.0
2018-04-06,50200,50500,49050,50400,5655,394892.0,7835167.0
2018-04-09,50000,50100,49500,49950,3249,391367.0,7835167.0
2018-04-10,49950,50100,49450,49600,3100,388624.0,7835167.0
2018-04-11,49750,50200,49500,49500,2805,387841.0,7835167.0
2018-04-12,49500,49750,49400,49750,4126,389800.0,7835167.0
2018-04-13,49450,49500,49000,49000,7933,383923.0,7835167.0
2018-04-16,49000,49500,48300,48600,4278,380789.0,7835167.0
2018-04-17,48600,48600,48050,48600,8998,380789.0,7835167.0
2018-04-18,48600,49050,48350,48900,5935,383140.0,7835167.0
2018-04-19,49200,49300,48600,49000,8554,383923.0,7835167.0
2018-04-20,49000,49500,48900,48900,2912,383140.0,7835167.0
2018-04-23,48900,49100,48250,48650,8607,381181.0,7835167.0
2018-04-24,48650,48650,48100,48150,9147,377263.0,7835167.0
2018-04-25,48150,48150,47600,48000,4000,376088.0,7835167.0
2018-04-26,48000,48000,47600,47650,3122,373346.0,7835167.0
2018-04-27,47650,48400,47600,48350,5562,378830.0,7835167.0
2018-04-30,48400,48600,48050,48450,3475,379614.0,7835167.0
2018-05-02,48450,48800,48450,48650,9984,381181.0,7835167.0
2018-05-03,48650,48850,48550,48700,1794,381573.0,7835167.0
2018-05-04,48950,48950,48150,48500,3710,380006.0,7835167.0
2018-05-08,48500,48950,47900,48650,5448,381181.0,7835167.0
2018-05-09,48900,48900,48250,48700,8597,381573.0,7835167.0
2018-05-10,48700,49700,48050,49500,2948,387841.0,7835167.0
2018-05-11,49400,50400,49100,50400,6805,394892.0,7835167.0
2018-05-14,50400,51200,49650,50600,8473,396459.0,7835167.0
2018-05-15,51100,51100,50100,50700,4367,397243.0,7835167.0
2018-05-16,49800,50400,48650,48750,7076,381964.0,7835167.0
2018-05-17,48500,49250,48400,48900,4460,383140.0,7835167.0
2018-05-18,49000,49000,48200,48950,3350,383531.0,7835167.0
2018-05-21,48950,48950,48250,48700,1867,381573.0,7835167.0
2018-05-23,48700,48850,47900,48500,4954,380006.0,7835167.0
2018-05-24,48600,48600,47850,47900,7773,375304.0,7835167.0
2018-05-25,48250,48250,46200,46450,16300,363944.0,7835167.0
2018-05-28,47350,48000,47200,47750,3096,374129.0,7835167.0
2018-05-29,48250,48250,47200,47700,6562,373737.0,7835167.0
2018-05-30,48200,48200,47500,47850,7317,374913.0,7835167.0
2018-05-31,47700,48000,47100,48000,8649,376088.0,7835167.0
2018-06-01,48200,48200,47400,47500,5234,372170.0,7835167.0
2018-06-04,47500,47700,46100,47600,1683,372954.0,7835167.0
2018-06-05,47900,47900,46900,47600,2763,372954.0,7835167.0
2018-06-07,48100,48100,47650,47800,10389,374521.0,7835167.0
2018-06-08,48400,48400,47200,47650,3129,373346.0,7835167.0
2018-06-11,47500,47750,47100,47250,4103,370212.0,7835167.0
2018-06-12,47500,47500,47200,47500,2561,372170.0,7835167.0
2018-06-14,47900,47900,46050,46500,9874,364335.0,7835167.0
2018-06-15,46500,46500,44100,44300,25020,347098.0,7835167.0
2018-06-18,44300,44800,42100,42100,8050,329861.0,7835167.0
2018-06-19,42300,42750,40150,40300,37789,315757.0,7835167.0
2018-06-20,40350,42400,40200,41650,15118,326335.0,7835167.0
2018-06-21,41650,42250,40900,41050,4547,321634.0,7835167.0
2018-06-22,41000,41400,40900,41350,2786,323984.0,7835167.0
2018-06-25,41750,42450,41000,42350,3552,331819.0,7835167.0
2018-06-26,42300,42800,41500,42500,2478,332995.0,7835167.0
2018-06-27,43000,43000,41800,42000,2208,329077.0,7835167.0
2018-06-28,42000,43100,42000,42450,2771,332603.0,7835167.0
2018-06-29,42600,43000,42100,42200,2415,330644.0,7835167.0
2018-07-02,42050,42400,41500,41500,7561,325159.0,7835167.0
2018-07-03,41550,41650,41000,41400,1561,324376.0,7835167.0
2018-07-04,42400,42400,41150,41550,2369,325551.0,7835167.0
2018-07-05,42000,42000,40700,41450,4247,324768.0,7835167.0
2018-07-06,41900,41900,40700,41500,1355,325159.0,7835167.0
2018-07-09,41500,41800,40700,40800,1572,319675.0,7835167.0
2018-07-10,41000,41650,40850,41600,1411,325943.0,7835167.0
2018-07-11,41750,41750,41000,41050,1441,321634.0,7835167.0
2018-07-12,41150,42450,40850,41350,2060,323984.0,7835167.0
2018-07-13,42200,42200,41150,41950,2408,328685.0,7835167.0
2018-07-16,42300,42300,41300,41750,1389,327118.0,7835167.0
2018-07-17,41950,41950,41200,41750,2419,327118.0,7835167.0
2018-07-18,41750,42300,41750,42050,2442,329469.0,7835167.0
2018-07-19,42050,42400,40750,40750,4068,319283.0,7835167.0
2018-07-20,41850,41850,40600,40600,5910,318108.0,7835167.0
2018-07-23,40600,41500,40150,40600,3650,318108.0,7835167.0
2018-07-24,40600,40800,40100,40600,3307,318108.0,7835167.0
2018-07-25,41000,41600,40650,41550,8935,325551.0,7835167.0
2018-07-26,41250,42100,41250,41650,1382,326335.0,7835167.0
2018-07-27,41900,42150,41750,41900,18510,328293.0,7835167.0
2018-07-30,42400,42500,41500,42000,1820,329077.0,7835167.0
2018-07-31,42000,42500,41750,42500,1249,332995.0,7835167.0
2018-08-01,43000,43150,42050,43150,1993,338087.0,7835167.0
2018-08-02,43150,43150,42600,42600,1609,333778.0,7835167.0
2018-08-03,42600,43000,42600,42650,792,334170.0,7835167.0
2018-08-06,42650,42950,42000,42600,2156,333778.0,7835167.0
2018-08-07,42600,42600,42300,42300,1372,331428.0,7835167.0
2018-08-08,42600,42600,41800,42000,1534,329077.0,7835167.0
2018-08-09,42050,42150,41500,41700,1838,326726.0,7835167.0
2018-08-10,42800,42800,41500,41850,2342,327902.0,7835167.0
2018-08-13,42300,42300,41050,41350,1063,323984.0,7835167.0
2018-08-14,41350,42300,41100,41500,767,325159.0,7835167.0
2018-08-16,41500,41500,40950,41050,1572,321634.0,7835167.0
2018-08-17,41050,41600,41050,41100,1082,322025.0,7835167.0
2018-08-20,41050,42200,41050,41150,1460,322417.0,7835167.0
2018-08-21,41400,41400,41050,41350,1613,323984.0,7835167.0
2018-08-22,41350,41950,41350,41600,1269,325943.0,7835167.0
2018-08-23,41600,41600,41000,41400,1796,324376.0,7835167.0
2018-08-24,41350,41350,40900,41100,815,322025.0,7835167.0
2018-08-27,40900,41600,40900,41400,3357,324376.0,7835167.0
2018-08-28,41250,41800,41250,41650,2577,326335.0,7835167.0
2018-08-29,41650,41850,41600,41600,1446,325943.0,7835167.0
2018-08-30,41600,41800,41600,41750,2829,327118.0,7835167.0
2018-08-31,41750,41750,41200,41300,1715,323592.0,7835167.0
2018-09-03,41200,41300,40650,41050,2766,321634.0,7835167.0
2018-09-04,41050,41050,40100,40500,3850,317324.0,7835167.0
2018-09-05,40600,40850,40350,40600,1385,318108.0,7835167.0
2018-09-06,40800,40800,40350,40800,1406,319675.0,7835167.0
2018-09-07,40800,40800,40400,40600,1214,318108.0,7835167.0
2018-09-10,40600,40800,40200,40750,1297,319283.0,7835167.0
2018-09-11,40750,40750,40200,40300,2502,315757.0,7835167.0
2018-09-12,40550,40550,40200,40200,1821,314974.0,7835167.0
2018-09-13,40650,40850,40200,40250,6835,315365.0,7835167.0
2018-09-14,40550,40700,40400,40500,912,317324.0,7835167.0
2018-09-17,40400,40650,40400,40600,927,318108.0,7835167.0
2018-09-18,40600,40950,40350,40350,2858,316149.0,7835167.0
2018-09-19,40800,41000,40300,40500,3955,317324.0,7835167.0
2018-09-20,41650,41650,40550,40900,930,320458.0,7835167.0
2018-09-21,41000,41400,40700,41400,1708,324376.0,7835167.0
2018-09-27,41800,41800,40650,41700,7167,326726.0,7835167.0
2018-09-28,41650,41750,41000,41500,2340,325159.0,7835167.0
2018-10-01,41850,42150,41000,42000,5815,329077.0,7835167.0
2018-10-02,42000,42000,41400,41500,4200,325159.0,7835167.0
2018-10-04,41500,41800,41150,41700,2054,326726.0,7835167.0
2018-10-05,41750,41800,40900,41000,5653,321242.0,7835167.0
2018-10-08,41000,41000,40650,40950,1496,320850.0,7835167.0
2018-10-10,41000,41650,39950,40350,5038,316149.0,7835167.0
2018-10-11,39750,39750,38650,38900,7653,304788.0,7835167.0
2018-10-12,38050,40650,38050,40650,3731,318500.0,7835167.0
2018-10-15,40800,40800,40100,40700,1440,318891.0,7835167.0
2018-10-16,40200,40200,39100,39100,11454,306355.0,7835167.0
2018-10-17,39200,39550,38600,38650,5415,302829.0,7835167.0
2018-10-18,38650,39300,38650,38700,2632,303221.0,7835167.0
2018-10-19,38400,38500,37000,37750,7006,295778.0,7835167.0
2018-10-22,37750,37900,37150,37500,1946,293819.0,7835167.0
2018-10-23,37500,37500,37000,37050,2934,290293.0,7835167.0
2018-10-24,37100,37300,36900,37000,1512,289901.0,7835167.0
2018-10-25,36800,37100,35750,35850,3306,280891.0,7835167.0
2018-10-26,36450,36450,34950,35850,4815,280891.0,7835167.0
2018-10-29,35750,35750,34650,34700,12806,271880.0,7835167.0
2018-10-30,34650,35800,34050,35200,5409,275798.0,7835167.0
2018-10-31,35850,35850,34950,35400,1221,277365.0,7835167.0
2018-11-01,35400,35600,34950,35000,2070,274231.0,7835167.0
2018-11-02,35500,37100,35300,36150,8984,283241.0,7835167.0
2018-11-05,36150,36750,35500,36700,1422,287551.0,7835167.0
2018-11-06,36750,37150,36400,36750,1688,287942.0,7835167.0
2018-11-07,36750,37350,36350,36700,4378,287551.0,7835167.0
2018-11-08,37250,37500,36750,37200,2821,291468.0,7835167.0
2018-11-09,37200,39000,36700,37450,3114,293427.0,7835167.0
2018-11-12,37450,37950,35700,37550,938,294211.0,7835167.0
2018-11-13,37500,38000,36700,37450,1540,293427.0,7835167.0
2018-11-14,37450,37500,36450,36450,1820,285592.0,7835167.0
2018-11-15,36450,36450,35500,35600,5222,278932.0,7835167.0
2018-11-16,35600,36300,35300,35300,6262,276581.0,7835167.0
2018-11-19,35800,35900,35400,35750,4660,280107.0,7835167.0
2018-11-20,35650,35650,35300,35600,3465,278932.0,7835167.0
2018-11-21,35700,35700,35250,35500,3886,278148.0,7835167.0
2018-11-22,35500,35600,35400,35450,1941,277757.0,7835167.0
2018-11-23,35650,35650,34600,34700,15003,271880.0,7835167.0
2018-11-26,34700,35100,34600,34850,1648,273056.0,7835167.0
2018-11-27,34850,35250,34800,35050,5417,274623.0,7835167.0
2018-11-28,34900,35800,34900,35700,4149,279715.0,7835167.0
2018-11-29,35800,36350,35600,35950,7568,281674.0,7835167.0
2018-11-30,35950,37600,35950,37100,36344,290685.0,7835167.0
2018-12-03,37600,38450,36950,37800,4007,296169.0,7835167.0
2018-12-04,37800,38100,37500,38000,1174,297736.0,7835167.0
2018-12-05,38300,38300,37200,37600,2476,294602.0,7835167.0
2018-12-06,37600,37600,36300,36450,3018,285592.0,7835167.0
2018-12-07,36650,37100,36050,37000,2554,289901.0,7835167.0
2018-12-10,37300,37300,35800,36350,3045,284808.0,7835167.0
2018-12-11,36450,36450,35650,35750,950,280107.0,7835167.0
2018-12-12,36250,36250,35650,36050,1625,282458.0,7835167.0
2018-12-13,36600,37250,36050,37000,2861,289901.0,7835167.0
2018-12-14,36500,37200,36350,36800,3773,288334.0,7835167.0
2018-12-17,36750,37600,36600,37000,24645,289901.0,7835167.0
2018-12-18,37000,37300,36850,37250,7476,291860.0,7835167.0
2018-12-19,37250,38300,37200,37650,6527,294994.0,7835167.0
2018-12-20,37900,37900,37100,37800,15336,296169.0,7835167.0
2018-12-21,37800,37900,36900,37500,2593,293819.0,7835167.0
2018-12-24,36900,37400,36850,37400,4984,293035.0,7835167.0
2018-12-26,37400,38000,36500,37950,3511,297345.0,7835167.0
2018-12-27,37550,37550,36700,37000,2134,289901.0,7835167.0
2018-12-28,37000,37900,36500,36750,2750,287942.0,7835167.0
2019-01-02,36750,36750,36000,36000,1769,282066.0,7835167.0
2019-01-03,36000,36500,35350,36250,3066,284025.0,7835167.0
2019-01-04,36250,36250,35100,35350,4345,276973.0,7835167.0
2019-01-07,35500,36450,35500,35700,2583,279715.0,7835167.0
2019-01-08,35650,36300,35400,36000,611,282066.0,7835167.0
2019-01-09,36150,36950,36000,36450,2708,285592.0,7835167.0
2019-01-10,36950,36950,36250,36350,3778,284808.0,7835167.0
2019-01-11,36350,36500,36200,36400,3145,285200.0,7835167.0
2019-01-14,36500,37250,36000,37200,2532,291468.0,7835167.0
2019-01-15,37250,37250,36700,36800,2184,288334.0,7835167.0
2019-01-16,37000,37000,36200,36300,2791,284417.0,7835167.0
2019-01-17,36300,36950,36300,36700,1349,287551.0,7835167.0
2019-01-18,36700,37250,36700,37250,1347,291860.0,7835167.0
2019-01-21,37450,37450,37100,37250,1918,291860.0,7835167.0
2019-01-22,37000,37200,36900,37050,943,290293.0,7835167.0
2019-01-23,36800,37200,36800,36950,1824,289509.0,7835167.0
2019-01-24,36850,37350,36750,37000,2725,289901.0,7835167.0
2019-01-25,37200,38000,37050,37600,4923,294602.0,7835167.0
2019-01-28,37450,38250,37450,37700,3450,295386.0,7835167.0
2019-01-29,37500,37700,37200,37600,1160,294602.0,7835167.0
2019-01-30,37300,37900,37300,37500,1880,293819.0,7835167.0
2019-01-31,37550,38500,37550,37850,2137,296561.0,7835167.0
2019-02-01,38400,38400,37800,38050,1690,298128.0,7835167.0
2019-02-07,38100,38400,37600,38000,3175,297736.0,7835167.0
2019-02-08,37500,38200,37500,37950,2075,297345.0,7835167.0
2019-02-11,38100,38150,37850,38000,2157,297736.0,7835167.0
2019-02-12,38000,38200,37900,38200,2811,299303.0,7835167.0
2019-02-13,38300,38450,38050,38100,3073,298520.0,7835167.0
2019-02-14,38400,38500,38000,38200,2572,299303.0,7835167.0
2019-02-15,38450,38450,37500,38150,3355,298912.0,7835167.0
2019-02-18,37850,38400,37800,38100,3710,298520.0,7835167.0
2019-02-19,38100,38300,38100,38200,669,299303.0,7835167.0
2019-02-20,38350,39400,38200,39250,6095,307530.0,7835167.0
2019-02-21,39250,39400,38950,39250,3417,307530.0,7835167.0
2019-02-22,39250,39300,38700,39300,2042,307922.0,7835167.0
2019-02-25,39000,39550,39000,39450,7800,309097.0,7835167.0
2019-02-26,38750,40200,38750,39900,12211,312623.0,7835167.0
2019-02-27,39900,40650,39650,40450,3760,316933.0,7835167.0
2019-02-28,40450,40700,40000,40000,3697,313407.0,7835167.0
2019-03-04,39900,40600,39900,40000,2055,313407.0,7835167.0
2019-03-05,40550,40550,40000,40450,1302,316933.0,7835167.0
2019-03-06,40450,40600,39850,40450,2544,316933.0,7835167.0
2019-03-07,40450,40450,39900,39900,3670,312623.0,7835167.0
2019-03-08,40700,40700,39500,40000,3408,313407.0,7835167.0
2019-03-11,39900,40150,38900,40050,2895,313798.0,7835167.0
2019-03-12,40050,40700,39700,40200,12393,314974.0,7835167.0
2019-03-13,40200,40250,39350,39850,3824,312231.0,7835167.0
2019-03-14,39850,40350,38900,38900,6797,304788.0,7835167.0
2019-03-15,38900,39650,38900,39550,1516,309881.0,7835167.0
2019-03-18,39550,40250,39550,39550,2594,309881.0,7835167.0
2019-03-19,40250,40250,39700,40200,1461,314974.0,7835167.0
2019-03-20,40250,40250,39100,40050,2827,313798.0,7835167.0
2019-03-21,40050,40900,39600,40600,4412,318108.0,7835167.0
2019-03-22,40900,42750,40650,42400,21623,332211.0,7835167.0
2019-03-25,41850,42200,40500,41100,5655,322025.0,7835167.0
2019-03-26,40900,41850,40900,41100,2596,322025.0,7835167.0
2019-03-27,41650,41650,40800,41300,6052,323592.0,7835167.0
2019-03-28,40800,40800,39900,40050,3634,313798.0,7835167.0
2019-03-29,40150,40850,39950,40550,2798,317716.0,7835167.0
2019-04-01,40400,41750,40400,41550,4718,325551.0,7835167.0
2019-04-02,42000,42000,41250,41300,1605,323592.0,7835167.0
2019-04-03,41300,41900,41100,41600,4396,325943.0,7835167.0
2019-04-04,41100,42000,41000,41300,4400,323592.0,7835167.0
2019-04-05,41300,41900,41300,41350,1409,323984.0,7835167.0
2019-04-08,41350,41550,41100,41400,2795,324376.0,7835167.0
2019-04-09,42100,42100,41450,41700,1922,326726.0,7835167.0
2019-04-10,41700,42000,41700,41700,755,326726.0,7835167.0
2019-04-11,42100,42100,41400,41400,2019,324376.0,7835167.0
2019-04-12,41550,41900,41400,41500,1270,325159.0,7835167.0
2019-04-15,41550,41900,41300,41500,1295,325159.0,7835167.0
2019-04-16,41500,42000,41000,42000,970,329077.0,7835167.0
2019-04-17,41950,41950,41050,41950,2488,328685.0,7835167.0
2019-04-18,41950,41950,40600,40750,4066,319283.0,7835167.0
2019-04-19,40800,40800,40550,40600,1308,318108.0,7835167.0
2019-04-22,40600,41750,40000,40700,2460,318891.0,7835167.0
2019-04-23,41350,41550,40700,41250,823,323201.0,7835167.0
2019-04-24,41200,41250,40350,40700,7244,318891.0,7835167.0
2019-04-25,40700,40750,40500,40650,5541,318500.0,7835167.0
2019-04-26,40550,40800,40500,40550,7618,317716.0,7835167.0
2019-04-29,40300,41500,40300,40900,3318,320458.0,7835167.0
2019-04-30,41600,41650,40750,40750,1871,319283.0,7835167.0
2019-05-02,41050,41350,40550,40550,3889,317716.0,7835167.0
2019-05-03,41200,41200,40000,40950,2079,320850.0,7835167.0
2019-05-07,40900,41350,39550,40200,9783,314974.0,7835167.0
2019-05-08,39850,40600,39600,40000,1464,313407.0,7835167.0
2019-05-09,39950,39950,38800,39300,9114,307922.0,7835167.0
2019-05-10,39350,39500,38500,39100,5798,306355.0,7835167.0
2019-05-13,38750,39450,37050,37100,9539,290685.0,7835167.0
2019-05-14,37050,38350,36850,37950,10669,297345.0,7835167.0
2019-05-15,37950,39100,37700,39000,2344,305572.0,7835167.0
2019-05-16,38450,39200,38250,38950,1341,305180.0,7835167.0
2019-05-17,38950,39350,38900,39150,888,306747.0,7835167.0
2019-05-20,39050,39200,38650,38750,1536,303613.0,7835167.0
2019-05-21,39350,39400,37900,37900,1131,296953.0,7835167.0
2019-05-22,38750,38900,38000,38700,2740,303221.0,7835167.0
2019-05-23,38950,38950,38100,38950,1164,305180.0,7835167.0
2019-05-24,38950,38950,38000,38000,4361,297736.0,7835167.0
2019-05-27,37550,38650,37350,38250,4597,299695.0,7835167.0
2019-05-28,38500,38500,37900,37950,1080,297345.0,7835167.0
2019-05-29,38250,38250,37400,38050,2160,298128.0,7835167.0
2019-05-30,38050,38550,37100,38050,6514,298128.0,7835167.0
2019-05-31,38450,38900,37750,38550,1851,302046.0,7835167.0
2019-06-03,38550,38900,38400,38900,1670,304788.0,7835167.0
2019-06-04,38900,38950,38400,38900,4446,304788.0,7835167.0
2019-06-05,38750,40200,38700,39500,9250,309489.0,7835167.0
2019-06-07,39500,39900,39050,39900,2745,312623.0,7835167.0
2019-06-10,40000,40300,39500,40250,1529,315365.0,7835167.0
2019-06-11,39950,40400,39900,40350,1616,316149.0,7835167.0
2019-06-12,40350,40500,40000,40400,1279,316541.0,7835167.0
2019-06-13,40450,40600,40100,40500,1447,317324.0,7835167.0
2019-06-14,40450,40700,40300,40650,1213,318500.0,7835167.0
2019-06-17,40650,40650,39150,39250,8509,307530.0,7835167.0
2019-06-18,39000,39950,39000,39800,1836,311840.0,7835167.0
2019-06-19,39800,40050,39400,39550,609,309881.0,7835167.0
2019-06-20,39900,39900,39500,39750,884,311448.0,7835167.0
2019-06-21,39500,40300,39500,39800,1633,311840.0,7835167.0
2019-06-24,39800,40450,39400,39400,672,308706.0,7835167.0
2019-06-25,39850,40600,39150,40550,9494,317716.0,7835167.0
2019-06-26,39950,40200,39900,40100,1581,314190.0,7835167.0
2019-06-27,39650,40650,39450,40100,4184,314190.0,7835167.0
2019-06-28,40100,40700,39650,39900,1964,312623.0,7835167.0
2019-07-01,39550,40500,39550,40500,1862,317324.0,7835167.0
2019-07-02,40000,40600,39800,40350,2202,316149.0,7835167.0
2019-07-03,40000,40500,39550,39950,1499,313015.0,7835167.0
2019-07-04,39550,40450,39550,39850,719,312231.0,7835167.0
2019-07-05,39850,40400,39800,39800,554,311840.0,7835167.0
2019-07-08,39700,40000,38600,38600,2360,302437.0,7835167.0
2019-07-09,38400,39300,38400,38550,1547,302046.0,7835167.0
2019-07-10,38300,38600,38300,38400,1048,300870.0,7835167.0
2019-07-11,38600,38650,38250,38250,1025,299695.0,7835167.0
2019-07-12,38250,38550,37950,38250,1241,299695.0,7835167.0
2019-07-15,38300,38450,37650,37650,3359,294994.0,7835167.0
2019-07-16,37850,37950,37600,37650,578,294994.0,7835167.0
2019-07-17,38000,38000,37300,37900,855,296953.0,7835167.0
2019-07-18,38000,38600,37350,37850,1695,296561.0,7835167.0
2019-07-19,37850,39400,37700,39150,3133,306747.0,7835167.0
2019-07-22,38600,39150,38100,38100,2995,298520.0,7835167.0
2019-07-23,38050,38500,37800,37900,1331,296953.0,7835167.0
2019-07-24,38400,38400,37800,38000,1060,297736.0,7835167.0
2019-07-25,38400,38400,37200,37850,2960,296561.0,7835167.0
2019-07-26,37850,38100,37000,37950,3559,297345.0,7835167.0
