삼성전자(005930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-27,10220,10260,10100,10120,560753,73925426.0,146097680.0
2004-05-28,10320,10400,10200,10400,510303,75970794.0,146097680.0
2004-05-31,10340,10360,9990,10120,477512,73925426.0,146097680.0
2004-06-01,10160,10340,10120,10300,310043,75240305.0,146097680.0
2004-06-02,10200,10220,9980,10040,515988,73341035.0,146097680.0
2004-06-03,10060,10140,9470,9470,1020033,69177251.0,146097680.0
2004-06-04,9500,9630,9340,9620,679272,70272984.0,146097680.0
2004-06-07,9840,9940,9770,9920,566203,72464449.0,146097680.0
2004-06-08,10100,10140,9920,9960,413647,72756645.0,146097680.0
2004-06-09,10079,10100,9610,9660,577082,70565179.0,146097680.0
2004-06-10,9500,9580,9300,9360,1118674,68373714.0,146097680.0
2004-06-11,9360,9370,8660,8730,1442295,63771637.0,146097680.0
2004-06-14,8600,8880,8530,8570,929633,62602856.0,146097680.0
2004-06-15,8600,8770,8420,8770,794498,64063833.0,146097680.0
2004-06-16,8800,9030,8690,8720,748944,63698588.0,146097680.0
2004-06-17,8790,8840,8580,8840,737159,64575175.0,146097680.0
2004-06-18,8700,8880,8560,8710,524323,63625540.0,146097680.0
2004-06-21,8800,8980,8740,8920,602878,65159565.0,146097680.0
2004-06-22,8840,8890,8710,8880,428963,64867370.0,146097680.0
2004-06-23,9000,9080,8870,8980,571102,65597858.0,146097680.0
2004-06-24,9240,9450,9180,9390,723754,68592861.0,146097680.0
2004-06-25,9490,9660,9430,9640,607260,70419082.0,146097680.0
2004-06-28,9600,9600,9290,9360,537068,68373714.0,146097680.0
2004-06-29,9200,9470,9160,9420,461056,68812007.0,146097680.0
2004-06-30,9490,9590,9389,9540,519841,69688593.0,146097680.0
2004-07-01,9520,9550,9290,9300,512358,67935421.0,146097680.0
2004-07-02,9100,9100,8820,8880,717982,64867370.0,146097680.0
2004-07-05,8880,8930,8670,8860,550043,64721272.0,146097680.0
2004-07-06,8730,8930,8730,8820,457163,64429077.0,146097680.0
2004-07-07,8500,8740,8400,8740,750052,63844686.0,146097680.0
2004-07-08,8540,8640,8390,8400,1106829,61361026.0,146097680.0
2004-07-09,8360,8510,8350,8480,775613,61945416.0,146097680.0
2004-07-12,8520,8590,8440,8460,667768,61799319.0,146097680.0
2004-07-13,8530,8670,8440,8670,515481,63333344.0,146097680.0
2004-07-14,8590,8650,8330,8360,609056,61068830.0,146097680.0
2004-07-15,8320,8380,7990,8170,1145554,59680902.0,146097680.0
2004-07-16,8080,8460,7990,8460,961775,61799319.0,146097680.0
2004-07-19,8300,8550,8280,8530,482588,62310661.0,146097680.0
2004-07-20,8380,8460,8340,8340,404989,60922733.0,146097680.0
2004-07-21,8530,8630,8500,8590,474890,62748954.0,146097680.0
2004-07-22,8350,8370,8270,8350,622068,60995781.0,146097680.0
2004-07-23,8340,8430,8310,8360,391026,61068830.0,146097680.0
2004-07-26,8200,8410,8200,8360,327744,61068830.0,146097680.0
2004-07-27,8280,8420,8200,8400,416817,61361026.0,146097680.0
2004-07-28,8540,8590,8420,8460,469084,61799319.0,146097680.0
2004-07-29,8310,8360,8200,8220,358967,60046146.0,146097680.0
2004-07-30,8330,8390,8280,8340,390078,60922733.0,146097680.0
2004-08-02,8350,8350,8160,8160,447638,59607853.0,146097680.0
2004-08-03,8200,8300,8180,8260,287373,60338342.0,146097680.0
2004-08-04,8110,8260,8060,8260,375988,60338342.0,146097680.0
2004-08-05,8260,8470,8210,8460,431818,61799319.0,146097680.0
2004-08-06,8300,8520,8280,8390,358431,61287977.0,146097680.0
2004-08-09,8160,8380,8160,8380,506802,61214928.0,146097680.0
2004-08-10,8340,8510,8330,8480,376410,61945416.0,146097680.0
2004-08-11,8560,8610,8510,8510,368387,62164563.0,146097680.0
2004-08-12,8460,8620,8430,8620,569759,62968100.0,146097680.0
2004-08-13,8620,8800,8520,8760,496574,63990784.0,146097680.0
2004-08-16,8720,8760,8530,8600,361485,62822002.0,146097680.0
2004-08-17,8700,8720,8510,8510,287150,62164563.0,146097680.0
2004-08-18,8590,8640,8450,8600,415044,62822002.0,146097680.0
2004-08-19,8690,8840,8680,8830,559471,64502126.0,146097680.0
2004-08-20,8790,8790,8670,8680,326266,63406393.0,146097680.0
2004-08-23,8740,8790,8620,8760,435439,63990784.0,146097680.0
2004-08-24,8780,8940,8690,8900,405015,65548205.0,147299337.0
2004-08-25,8920,9060,8860,9020,457356,66432001.0,147299337.0
2004-08-26,9100,9180,9070,9120,497112,67168498.0,147299337.0
2004-08-27,9120,9200,9080,9170,402941,67536746.0,147299337.0
2004-08-30,9170,9250,9110,9160,241630,67463096.0,147299337.0
2004-08-31,9020,9080,8930,9020,468386,66432001.0,147299337.0
2004-09-01,9020,9140,8950,9060,377377,66726600.0,147299337.0
2004-09-02,9040,9120,8960,9040,352113,66579300.0,147299337.0
2004-09-03,8920,8960,8730,8730,647732,64296161.0,147299337.0
2004-09-06,8700,8730,8570,8670,473691,63854263.0,147299337.0
2004-09-07,8680,8740,8640,8680,264463,63927912.0,147299337.0
2004-09-08,8680,8800,8670,8670,345375,63854263.0,147299337.0
2004-09-09,8670,8800,8620,8780,642054,64664409.0,147299337.0
2004-09-10,8840,9190,8760,9150,875749,67389447.0,147299337.0
2004-09-13,9270,9500,9240,9500,793351,69967185.0,147299337.0
2004-09-14,9740,9760,9620,9670,811288,71219229.0,147299337.0
2004-09-15,9550,9700,9540,9560,497374,70409083.0,147299337.0
2004-09-16,9420,9720,9380,9600,587680,70703682.0,147299337.0
2004-09-17,9600,9640,9370,9390,688965,69157039.0,147299337.0
2004-09-20,9370,9530,9340,9380,469603,69083389.0,147299337.0
2004-09-21,9460,9490,9380,9480,354370,69819886.0,147299337.0
2004-09-22,9500,9580,9250,9250,392799,68125943.0,147299337.0
2004-09-23,9160,9200,9090,9200,475166,67757695.0,147299337.0
2004-09-24,9120,9230,9080,9180,346485,67610396.0,147299337.0
2004-09-30,9060,9180,9060,9160,532078,67463096.0,147299337.0
2004-10-01,9160,9270,9120,9220,530609,67904994.0,147299337.0
2004-10-04,9420,9800,9420,9800,636619,72176675.0,147299337.0
2004-10-05,9859,9859,9680,9760,463306,71882076.0,147299337.0
2004-10-06,9790,10020,9700,9890,723015,72839522.0,147299337.0
2004-10-07,9820,9890,9640,9760,362921,71882076.0,147299337.0
2004-10-08,9660,9750,9490,9530,836061,70188134.0,147299337.0
2004-10-11,9410,9450,9309,9330,768317,68715141.0,147299337.0
2004-10-12,9280,9280,8920,8920,1061701,65695504.0,147299337.0
2004-10-13,8940,9020,8930,8980,727849,66137402.0,147299337.0
2004-10-14,8960,8960,8740,8880,1017089,65400906.0,147299337.0
2004-10-15,8820,8930,8730,8740,1293901,64369810.0,147299337.0
2004-10-18,8640,8720,8560,8650,742560,63706963.0,147299337.0
2004-10-19,8800,8870,8720,8770,528292,64590759.0,147299337.0
2004-10-20,8620,8780,8550,8570,498320,63117766.0,147299337.0
2004-10-21,8570,8720,8550,8580,583366,63191416.0,147299337.0
2004-10-22,8700,8830,8680,8750,465858,64443460.0,147299337.0
2004-10-25,8660,8660,8490,8560,630626,63044116.0,147299337.0
2004-10-26,8590,8670,8580,8600,274872,63338715.0,147299337.0
2004-10-27,8670,8700,8490,8580,531995,63191416.0,147299337.0
2004-10-28,8820,8850,8680,8790,453529,64738059.0,147299337.0
2004-10-29,8760,8800,8650,8790,535245,64738059.0,147299337.0
2004-11-01,8750,8820,8660,8790,227882,64738059.0,147299337.0
2004-11-02,8720,8860,8720,8800,329018,64811708.0,147299337.0
2004-11-03,8840,9100,8820,9100,504366,67021198.0,147299337.0
2004-11-04,9120,9130,8960,8960,601677,65990103.0,147299337.0
2004-11-05,9040,9080,8990,9050,641179,66652950.0,147299337.0
2004-11-08,9170,9170,8800,8800,422837,64811708.0,147299337.0
2004-11-09,8690,8750,8600,8620,535503,63486014.0,147299337.0
2004-11-10,8640,8780,8640,8780,366057,64664409.0,147299337.0
2004-11-11,8780,8860,8710,8740,610884,64369810.0,147299337.0
2004-11-12,8980,9020,8870,8970,454098,66063753.0,147299337.0
2004-11-15,9060,9200,9050,9130,380686,67242147.0,147299337.0
2004-11-16,9180,9200,9100,9110,495098,67094848.0,147299337.0
2004-11-17,9120,9250,9110,9230,439562,67978644.0,147299337.0
2004-11-18,9300,9390,9200,9270,588572,68273243.0,147299337.0
2004-11-19,9200,9320,8990,9080,445179,66873899.0,147299337.0
2004-11-22,8840,8910,8730,8800,691533,64811708.0,147299337.0
2004-11-23,8900,8910,8760,8820,464291,64959008.0,147299337.0
2004-11-24,8760,8840,8680,8790,463002,64738059.0,147299337.0
2004-11-25,8800,8890,8760,8820,443705,64959008.0,147299337.0
2004-11-26,8770,8920,8630,8660,535018,63780613.0,147299337.0
2004-11-29,8580,8620,8470,8520,625415,62749518.0,147299337.0
2004-11-30,8540,8700,8510,8690,614068,64001562.0,147299337.0
2004-12-01,8570,8610,8490,8580,433472,63191416.0,147299337.0
2004-12-02,8720,8760,8540,8570,519975,63117766.0,147299337.0
2004-12-03,8660,8680,8460,8520,692020,62749518.0,147299337.0
2004-12-06,8500,8500,8360,8360,393351,61571123.0,147299337.0
2004-12-07,8290,8370,8210,8220,535599,60540028.0,147299337.0
2004-12-08,8110,8390,8060,8390,544378,61792072.0,147299337.0
2004-12-09,8340,8410,8200,8260,801717,60834626.0,147299337.0
2004-12-10,8220,8240,8090,8120,517691,59803531.0,147299337.0
2004-12-13,8000,8070,7980,8040,490546,59214333.0,147299337.0
2004-12-14,8040,8270,8040,8250,553669,60760977.0,147299337.0
2004-12-15,8360,8570,8360,8570,669601,63117766.0,147299337.0
2004-12-16,8670,8880,8640,8800,861837,64811708.0,147299337.0
2004-12-17,8820,8890,8710,8880,450291,65400906.0,147299337.0
2004-12-20,8740,8920,8740,8900,347023,65548205.0,147299337.0
2004-12-21,8920,8940,8800,8920,299601,65695504.0,147299337.0
2004-12-22,8970,8990,8840,8850,314704,65179957.0,147299337.0
2004-12-23,8900,8920,8640,8690,317565,64001562.0,147299337.0
2004-12-24,8690,8700,8600,8660,318328,63780613.0,147299337.0
2004-12-27,8660,8750,8630,8750,235473,64443460.0,147299337.0
2004-12-28,8720,8760,8630,8720,272727,64222511.0,147299337.0
2004-12-29,8680,8890,8670,8890,342186,65474555.0,147299337.0
2004-12-30,8860,9020,8860,9010,345360,66358351.0,147299337.0
2005-01-03,9050,9060,8920,9020,218558,66432001.0,147299337.0
2005-01-04,9000,9020,8920,8940,280347,65842804.0,147299337.0
2005-01-05,8800,8860,8730,8860,467322,65253606.0,147299337.0
2005-01-06,8780,8910,8700,8700,343063,64075212.0,147299337.0
2005-01-07,8820,8830,8710,8810,272369,64885358.0,147299337.0
2005-01-10,8840,8840,8750,8760,250135,64517110.0,147299337.0
2005-01-11,8760,8840,8670,8840,557131,65106307.0,147299337.0
2005-01-12,8870,8880,8800,8840,294457,65106307.0,147299337.0
2005-01-13,8840,8940,8820,8880,473963,65400906.0,147299337.0
2005-01-14,8800,9480,8790,9430,1438070,69451637.0,147299337.0
2005-01-17,9800,9890,9650,9850,1235910,72544923.0,147299337.0
2005-01-18,9800,9810,9690,9720,604888,71587478.0,147299337.0
2005-01-19,9720,9770,9580,9600,457066,70703682.0,147299337.0
2005-01-20,9600,9700,9510,9600,385404,70703682.0,147299337.0
2005-01-21,9500,9720,9500,9720,300696,71587478.0,147299337.0
2005-01-24,9650,9760,9550,9760,381465,71882076.0,147299337.0
2005-01-25,9600,9700,9580,9670,363372,71219229.0,147299337.0
2005-01-26,9700,9870,9690,9810,497768,72250325.0,147299337.0
2005-01-27,9900,9900,9810,9840,399866,72471274.0,147299337.0
2005-01-28,9830,9830,9600,9780,284435,72029376.0,147299337.0
2005-01-31,9760,9900,9680,9900,329335,72913172.0,147299337.0
2005-02-01,9900,9970,9830,9830,437123,72397624.0,147299337.0
2005-02-02,9830,9880,9730,9810,395070,72250325.0,147299337.0
2005-02-03,9720,9940,9720,9920,348983,73060471.0,147299337.0
2005-02-04,9880,9970,9860,9910,257129,72986821.0,147299337.0
2005-02-07,10120,10240,10060,10200,678715,75122662.0,147299337.0
2005-02-11,10100,10180,10020,10120,517794,74533465.0,147299337.0
2005-02-14,10260,10440,10200,10340,565369,76153757.0,147299337.0
2005-02-15,10400,10420,10220,10380,534955,76448356.0,147299337.0
2005-02-16,10440,10620,10360,10400,480293,76595655.0,147299337.0
2005-02-17,10340,10440,10300,10340,350246,76153757.0,147299337.0
2005-02-18,10360,10540,10280,10540,367125,77626751.0,147299337.0
2005-02-21,10600,10640,10480,10560,468639,77774050.0,147299337.0
2005-02-22,10560,10580,10360,10440,357168,76890254.0,147299337.0
2005-02-23,10280,10320,10180,10220,394983,75269961.0,147299337.0
2005-02-24,10200,10400,10140,10380,419776,76448356.0,147299337.0
2005-02-25,10480,10580,10420,10440,417694,76890254.0,147299337.0
2005-02-28,10600,10620,10420,10540,554130,77626751.0,147299337.0
2005-03-02,10500,10560,10340,10340,548569,76153757.0,147299337.0
2005-03-03,10300,10520,10240,10380,606709,76448356.0,147299337.0
2005-03-04,10340,10340,10159,10200,488203,75122662.0,147299337.0
2005-03-07,10300,10300,10000,10140,590399,74680764.0,147299337.0
2005-03-08,10140,10159,10000,10040,527607,73944267.0,147299337.0
2005-03-09,9980,10000,9830,10000,497898,73649668.0,147299337.0
2005-03-10,10060,10160,9990,9990,632675,73576019.0,147299337.0
2005-03-11,10140,10380,10079,10380,640226,76448356.0,147299337.0
2005-03-14,10260,10320,10159,10200,416910,75122662.0,147299337.0
2005-03-15,10240,10280,9980,10040,500684,73944267.0,147299337.0
2005-03-16,9980,10079,9910,10060,370997,74091567.0,147299337.0
2005-03-17,9860,9970,9840,9920,417586,73060471.0,147299337.0
2005-03-18,9860,9960,9860,9900,255059,72913172.0,147299337.0
2005-03-21,9830,9980,9800,9840,335494,72471274.0,147299337.0
2005-03-22,9860,10020,9789,9920,315959,73060471.0,147299337.0
2005-03-23,9860,9990,9830,9970,318491,73428719.0,147299337.0
2005-03-24,10020,10120,9950,10060,402056,74091567.0,147299337.0
2005-03-25,10100,10120,10000,10100,217500,74386165.0,147299337.0
2005-03-28,10200,10220,10140,10200,179687,75122662.0,147299337.0
2005-03-29,10200,10220,10000,10040,337115,73944267.0,147299337.0
2005-03-30,9880,9990,9880,9960,362906,73355070.0,147299337.0
2005-03-31,10120,10140,10020,10040,346725,73944267.0,147299337.0
2005-04-01,10040,10320,10000,10240,453138,75417261.0,147299337.0
2005-04-04,10240,10340,10200,10340,344399,76153757.0,147299337.0
2005-04-06,10360,10400,10200,10360,410120,76301057.0,147299337.0
2005-04-07,10360,10400,10300,10360,357174,76301057.0,147299337.0
2005-04-08,10480,10500,10400,10440,278919,76890254.0,147299337.0
2005-04-11,10440,10440,10320,10340,191323,76153757.0,147299337.0
2005-04-12,10320,10400,10259,10400,207740,76595655.0,147299337.0
2005-04-13,10360,10400,10320,10360,213519,76301057.0,147299337.0
2005-04-14,10260,10280,10040,10040,663520,73944267.0,147299337.0
2005-04-15,10000,10040,9780,9830,866964,72397624.0,147299337.0
2005-04-18,9470,9630,9440,9520,864948,70114484.0,147299337.0
2005-04-19,9540,9600,9480,9480,602959,69819886.0,147299337.0
2005-04-20,9570,9660,9380,9400,657711,69230688.0,147299337.0
2005-04-21,9240,9400,9150,9320,586475,68641491.0,147299337.0
2005-04-22,9500,9520,9340,9340,334597,68788790.0,147299337.0
2005-04-25,9240,9490,9240,9490,328776,69893535.0,147299337.0
2005-04-26,9490,9490,9420,9420,187546,69377988.0,147299337.0
2005-04-27,9260,9340,9220,9280,411813,68346892.0,147299337.0
2005-04-28,9260,9270,9140,9200,394049,67757695.0,147299337.0
2005-04-29,9040,9130,8990,9040,585597,66579300.0,147299337.0
2005-05-02,9120,9160,9000,9110,236912,67094848.0,147299337.0
2005-05-03,9100,9230,9050,9100,277432,67021198.0,147299337.0
2005-05-04,9100,9340,9100,9290,346370,68420542.0,147299337.0
2005-05-06,9330,9510,9330,9480,493666,69819886.0,147299337.0
2005-05-09,9500,9550,9409,9500,400770,69967185.0,147299337.0
2005-05-10,9560,9590,9510,9540,213574,70261784.0,147299337.0
2005-05-11,9499,9510,9430,9440,346095,69525287.0,147299337.0
2005-05-12,9480,9600,9480,9500,417218,69967185.0,147299337.0
2005-05-13,9500,9700,9440,9630,410919,70924631.0,147299337.0
2005-05-16,9699,9800,9680,9760,347032,71882076.0,147299337.0
2005-05-17,9800,9860,9670,9790,363568,72103025.0,147299337.0
2005-05-18,9890,9900,9780,9790,341989,72103025.0,147299337.0
2005-05-19,9860,10020,9850,9970,508780,73428719.0,147299337.0
2005-05-20,9990,10040,9900,9970,233768,73428719.0,147299337.0
2005-05-23,9920,9970,9890,9960,160941,73355070.0,147299337.0
2005-05-24,9930,9970,9860,9900,255070,72913172.0,147299337.0
2005-05-25,9870,9930,9670,9690,426388,71366529.0,147299337.0
2005-05-26,9630,9700,9590,9640,277951,70998280.0,147299337.0
2005-05-27,9800,9860,9730,9800,375574,72176675.0,147299337.0
2005-05-30,9800,9880,9800,9870,228959,72692223.0,147299337.0
2005-05-31,9850,9880,9730,9780,445531,72029376.0,147299337.0
2005-06-01,9669,9790,9660,9780,330983,72029376.0,147299337.0
2005-06-02,9900,9910,9750,9750,366428,71808427.0,147299337.0
2005-06-03,9760,9830,9710,9760,353579,71882076.0,147299337.0
2005-06-07,9680,9700,9600,9610,482598,70777331.0,147299337.0
2005-06-08,9560,9620,9500,9550,535763,70335433.0,147299337.0
2005-06-09,9510,9600,9430,9600,750424,70703682.0,147299337.0
2005-06-10,9600,9890,9540,9830,812962,72397624.0,147299337.0
2005-06-13,9830,9990,9830,9960,455384,73355070.0,147299337.0
2005-06-14,9960,10020,9880,9930,389984,73134121.0,147299337.0
2005-06-15,9930,10000,9890,10000,449256,73649668.0,147299337.0
2005-06-16,10000,10040,9940,9970,367992,73428719.0,147299337.0
2005-06-17,9980,9990,9830,9870,478983,72692223.0,147299337.0
2005-06-20,9870,9880,9789,9810,332126,72250325.0,147299337.0
2005-06-21,9810,9830,9720,9760,405211,71882076.0,147299337.0
2005-06-22,9759,9880,9740,9860,393089,72618573.0,147299337.0
2005-06-23,9860,9980,9840,9960,519819,73355070.0,147299337.0
2005-06-24,9920,9920,9780,9820,435634,72323974.0,147299337.0
2005-06-27,9780,9780,9660,9770,561046,71955726.0,147299337.0
2005-06-28,9770,9809,9710,9790,370658,72103025.0,147299337.0
2005-06-29,9800,9850,9760,9800,383764,72176675.0,147299337.0
2005-06-30,9800,9960,9800,9880,396777,72765872.0,147299337.0
2005-07-01,9880,10020,9860,10020,531182,73796968.0,147299337.0
2005-07-04,10100,10180,10020,10060,313114,74091567.0,147299337.0
2005-07-05,10080,10140,10000,10040,186060,73944267.0,147299337.0
2005-07-06,10059,10139,10059,10080,269198,74238866.0,147299337.0
2005-07-07,10080,10380,10080,10320,638200,76006458.0,147299337.0
2005-07-08,10340,10439,10320,10320,393397,76006458.0,147299337.0
2005-07-11,10500,10700,10500,10660,691762,78510547.0,147299337.0
2005-07-12,10800,10960,10740,10820,936718,79688941.0,147299337.0
2005-07-13,10860,10940,10780,10940,509310,80572737.0,147299337.0
2005-07-14,10980,11020,10940,10940,577773,80572737.0,147299337.0
2005-07-15,10960,11000,10780,10840,522167,79836241.0,147299337.0
2005-07-18,10860,11040,10820,10980,424479,80867336.0,147299337.0
2005-07-19,11000,11240,10980,11220,675722,82634928.0,147299337.0
2005-07-20,11240,11340,11100,11160,600564,82193030.0,147299337.0
2005-07-21,11300,11360,11160,11260,535612,82929527.0,147299337.0
2005-07-22,11180,11200,10920,11040,551599,81309234.0,147299337.0
2005-07-25,11040,11140,11040,11100,369101,81751132.0,147299337.0
2005-07-26,11120,11160,10940,11020,412660,81161935.0,147299337.0
2005-07-27,11040,11180,10960,11020,368686,81161935.0,147299337.0
2005-07-28,11040,11320,11040,11200,473196,82487629.0,147299337.0
2005-07-29,11320,11320,11200,11300,357510,83224125.0,147299337.0
2005-08-01,11320,11380,11220,11380,329422,83813323.0,147299337.0
2005-08-02,11400,11420,11240,11360,285080,83666023.0,147299337.0
2005-08-03,11500,11540,11360,11360,472771,83666023.0,147299337.0
2005-08-04,11360,11380,11200,11320,367406,83371425.0,147299337.0
2005-08-05,11220,11220,10960,11060,602057,81456533.0,147299337.0
2005-08-08,11040,11040,10860,11020,365714,81161935.0,147299337.0
2005-08-09,11020,11060,10900,11000,406503,81014635.0,147299337.0
2005-08-10,11100,11240,11060,11100,329612,81751132.0,147299337.0
2005-08-11,11100,11400,11100,11340,397705,83518724.0,147299337.0
2005-08-12,11380,11580,11380,11560,489617,85139017.0,147299337.0
2005-08-16,11560,11640,11380,11440,520855,84255221.0,147299337.0
2005-08-17,11320,11440,11200,11440,408410,84255221.0,147299337.0
2005-08-18,11440,11460,11060,11100,670314,81751132.0,147299337.0
2005-08-19,11100,11120,10980,11060,418721,81456533.0,147299337.0
2005-08-22,11060,11400,11060,11260,391070,82929527.0,147299337.0
2005-08-23,11280,11380,11200,11240,375451,82782227.0,147299337.0
2005-08-24,11240,11260,10980,11120,479797,81898431.0,147299337.0
2005-08-25,11060,11100,10880,11040,487216,81309234.0,147299337.0
2005-08-26,11040,11120,10980,10980,378335,80867336.0,147299337.0
2005-08-29,10840,10840,10720,10800,365599,79541642.0,147299337.0
2005-08-30,10880,10960,10660,10820,298314,79688941.0,147299337.0
