웅진씽크빅(095720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-03,9360,9441,8432,8514,685037,365253.0,34621165.0
2016-08-04,8513,8755,8352,8433,421882,361791.0,34621165.0
2016-08-05,8553,8796,8432,8675,211994,372178.0,34621165.0
2016-08-08,8634,8876,8634,8836,118849,379102.0,34621165.0
2016-08-09,8755,9038,8755,8957,109634,384295.0,34621165.0
2016-08-10,8997,9159,8876,9078,135995,389488.0,34621165.0
2016-08-11,9038,9159,8876,8998,91386,386026.0,34621165.0
2016-08-12,8917,9159,8917,9078,72201,389488.0,34621165.0
2016-08-16,9078,9159,8997,9038,79335,387757.0,34621165.0
2016-08-17,9038,9038,8836,8998,59176,386026.0,34621165.0
2016-08-18,8957,8997,8674,8796,132990,377371.0,34621165.0
2016-08-19,8957,8957,8634,8715,99524,373909.0,34621165.0
2016-08-22,8755,8755,8513,8514,109335,365253.0,34621165.0
2016-08-23,8594,8674,8473,8514,62877,365253.0,34621165.0
2016-08-24,8513,8917,8432,8877,159534,380833.0,34621165.0
2016-08-25,8876,8876,8594,8635,88185,370446.0,34621165.0
2016-08-26,8634,8634,8150,8271,268195,354867.0,34621165.0
2016-08-29,8352,8352,8013,8110,163021,347943.0,34621165.0
2016-08-30,8110,8553,8110,8433,163257,361791.0,34621165.0
2016-08-31,8513,8674,8473,8594,119337,368715.0,34621165.0
2016-09-01,8473,8594,8392,8554,35900,366984.0,34621165.0
2016-09-02,8594,8634,8473,8554,54190,366984.0,34621165.0
2016-09-05,8553,8594,8432,8594,82411,368715.0,34621165.0
2016-09-06,8634,9038,8594,8917,195791,382564.0,34621165.0
2016-09-07,8917,8997,8634,8675,132449,372178.0,34621165.0
2016-09-08,8715,8876,8674,8756,105282,375640.0,34621165.0
2016-09-09,8755,8755,8432,8433,93611,361791.0,34621165.0
2016-09-12,8190,8432,8190,8271,154144,354867.0,34621165.0
2016-09-13,8311,8392,8190,8393,50411,360060.0,34621165.0
2016-09-19,8271,8432,8231,8271,57797,354867.0,34621165.0
2016-09-20,8271,8392,8231,8352,48855,358329.0,34621165.0
2016-09-21,8311,8594,8311,8514,78028,365253.0,34621165.0
2016-09-22,8553,8674,8432,8554,74768,366984.0,34621165.0
2016-09-23,8513,8715,8392,8514,207472,365253.0,34621165.0
2016-09-26,8432,8796,8432,8796,176743,377371.0,34621165.0
2016-09-27,8796,9118,8715,9119,324558,391219.0,34621165.0
2016-09-28,9118,9118,8957,9038,106441,387757.0,34621165.0
2016-09-29,9078,9078,8876,8917,65152,382564.0,34621165.0
2016-09-30,8836,9038,8796,8957,98514,384295.0,34621165.0
2016-10-04,9078,9159,8917,9038,244180,387757.0,34621165.0
2016-10-05,8957,8997,8674,8836,179726,379102.0,34621165.0
2016-10-06,8876,8917,8755,8917,87273,382564.0,34621165.0
2016-10-07,8917,8957,8473,8514,263678,365253.0,34621165.0
2016-10-10,8352,8634,8311,8393,222533,360060.0,34621165.0
2016-10-11,8432,8553,8352,8554,124957,366984.0,34621165.0
2016-10-12,8553,8553,8311,8393,128237,360060.0,34621165.0
2016-10-13,8432,8432,8150,8231,98962,353136.0,34621165.0
2016-10-14,8231,8271,8150,8271,62199,354867.0,34621165.0
2016-10-17,8231,8271,7997,8070,244772,346212.0,34621165.0
2016-10-18,8021,8069,7908,7941,123364,340672.0,34621165.0
2016-10-19,7916,8029,7787,7933,196792,340326.0,34621165.0
2016-10-20,7908,7980,7867,7884,45046,338249.0,34621165.0
2016-10-21,7884,7884,7658,7779,147186,333748.0,34621165.0
2016-10-24,7851,7851,7674,7707,102426,330632.0,34621165.0
2016-10-25,7706,7779,7625,7739,96547,332017.0,34621165.0
2016-10-26,7674,7698,7504,7642,126353,327862.0,34621165.0
2016-10-27,7601,7722,7601,7723,62574,331325.0,34621165.0
2016-10-28,7722,7908,7722,7860,83578,337210.0,34621165.0
2016-10-31,7795,7892,7351,7690,84000,329940.0,34621165.0
2016-11-01,7690,7884,7585,7795,53624,334440.0,34621165.0
2016-11-02,7746,7763,7496,7497,69194,321631.0,34621165.0
2016-11-03,7432,7569,7061,7392,90361,317130.0,34621165.0
2016-11-04,7311,7448,7141,7182,158360,308128.0,34621165.0
2016-11-07,7206,7399,7190,7376,75538,316437.0,34621165.0
2016-11-08,7351,7561,7351,7481,59087,320938.0,34621165.0
2016-11-09,7488,7488,6705,7021,319233,301204.0,34621165.0
2016-11-10,7165,7351,7085,7198,76948,308821.0,34621165.0
2016-11-11,7254,7327,7198,7263,107394,311590.0,34621165.0
2016-11-14,7246,7512,7182,7263,143432,311590.0,34621165.0
2016-11-15,7214,7311,7214,7287,65117,312629.0,34621165.0
2016-11-16,7262,7440,7262,7440,62924,319207.0,34621165.0
2016-11-17,7448,7464,7399,7408,48625,317822.0,34621165.0
2016-11-18,7359,7464,7359,7400,36894,317476.0,34621165.0
2016-11-21,7286,7375,7190,7198,69837,308821.0,34621165.0
2016-11-22,7206,7270,7157,7190,41768,308475.0,34621165.0
2016-11-23,7190,7206,7028,7093,57645,304320.0,34621165.0
2016-11-24,7093,7125,6875,6883,49839,295319.0,34621165.0
2016-11-25,6867,6939,6714,6900,57687,296011.0,34621165.0
2016-11-28,6883,7044,6867,6940,35265,297742.0,34621165.0
2016-11-29,6915,6956,6786,6867,51816,294626.0,34621165.0
2016-11-30,6859,7044,6826,7045,80654,302243.0,34621165.0
2016-12-01,7012,7061,6875,6875,42900,294972.0,34621165.0
2016-12-02,6891,6931,6778,6819,37085,292549.0,34621165.0
2016-12-05,6697,6762,6657,6754,116965,289779.0,34621165.0
2016-12-06,6770,7020,6705,7013,43105,300858.0,34621165.0
2016-12-07,7036,7182,6972,7118,81237,305359.0,34621165.0
2016-12-08,7206,7383,7125,7335,101450,314706.0,34621165.0
2016-12-09,7270,7416,7270,7376,40872,316437.0,34621165.0
2016-12-12,7416,7416,7278,7343,54169,315053.0,34621165.0
2016-12-13,7343,7375,7286,7368,49153,316091.0,34621165.0
2016-12-14,7311,7448,7311,7408,57009,317822.0,34621165.0
2016-12-15,7391,7448,7319,7448,35943,319553.0,34621165.0
2016-12-16,7399,7545,7383,7545,83438,323708.0,34621165.0
2016-12-19,7553,7585,7416,7440,52212,319207.0,34621165.0
2016-12-20,7440,7440,7327,7335,63160,314706.0,34621165.0
2016-12-21,7278,7383,7278,7327,24810,314360.0,34621165.0
2016-12-22,7311,7375,7262,7263,27503,311590.0,34621165.0
2016-12-23,7222,7408,7222,7263,20192,311590.0,34621165.0
2016-12-26,7246,7343,7222,7263,62461,311590.0,34621165.0
2016-12-27,7222,7327,7101,7126,90863,305705.0,34621165.0
2016-12-28,7157,7529,7157,7529,85699,323015.0,34621165.0
2016-12-29,7512,7633,7512,7513,73167,322323.0,34621165.0
2017-01-02,7504,7617,7448,7594,50554,325785.0,34621165.0
2017-01-03,7609,7625,7504,7553,52579,324054.0,34621165.0
2017-01-04,7545,7625,7504,7537,39386,323362.0,34621165.0
2017-01-05,7537,7940,7448,7892,141139,338595.0,34621165.0
2017-01-06,7908,8037,7867,7957,135074,341365.0,34621165.0
2017-01-09,7924,8037,7859,7892,77242,338595.0,34621165.0
2017-01-10,7867,8231,7763,8110,160616,347943.0,34621165.0
2017-01-11,8150,8190,8029,8029,100644,344481.0,34621165.0
2017-01-12,8069,8231,8021,8150,101492,349674.0,34621165.0
2017-01-13,8150,8150,8021,8110,38269,347943.0,34621165.0
2017-01-16,8029,8110,7980,7997,38140,343096.0,34621165.0
2017-01-17,8005,8069,7972,8029,70646,344481.0,34621165.0
2017-01-18,8061,8061,7811,7876,48011,337903.0,34621165.0
2017-01-19,7956,8029,7843,7876,27885,337903.0,34621165.0
2017-01-20,7876,8029,7771,7771,59089,333402.0,34621165.0
2017-01-23,7706,7924,7674,7699,44065,330286.0,34621165.0
2017-01-24,7666,7787,7666,7779,42661,333748.0,34621165.0
2017-01-25,7779,7827,7553,7553,23962,324054.0,34621165.0
2017-01-26,7738,7738,7577,7642,27130,327862.0,34621165.0
2017-01-31,7561,7706,7561,7569,33191,324747.0,34621165.0
2017-02-01,7488,7698,7488,7658,39885,328555.0,34621165.0
2017-02-02,7682,7706,7456,7473,59887,320592.0,34621165.0
2017-02-03,7448,7545,7278,7319,54718,314014.0,34621165.0
2017-02-06,7319,7367,6988,7093,139038,304320.0,34621165.0
2017-02-07,7101,7141,6851,6972,183615,299127.0,34621165.0
2017-02-08,6972,7077,6867,7029,101566,301550.0,34621165.0
2017-02-09,7061,7069,6899,7005,94930,300512.0,34621165.0
2017-02-10,6956,7222,6956,7214,69217,309513.0,34621165.0
2017-02-13,7214,7375,7133,7287,71088,312629.0,34621165.0
2017-02-14,7222,7327,7222,7327,33893,314360.0,34621165.0
2017-02-15,7383,7383,7286,7343,64487,315053.0,34621165.0
2017-02-16,7311,7456,7278,7368,58709,316091.0,34621165.0
2017-02-17,7464,7488,7278,7343,69734,315053.0,34621165.0
2017-02-20,7359,7359,7093,7101,103204,304666.0,34621165.0
2017-02-21,7149,7198,7061,7061,89989,302935.0,34621165.0
2017-02-22,7069,7173,7069,7093,78617,304320.0,34621165.0
2017-02-23,7157,7182,7101,7166,44298,307436.0,34621165.0
2017-02-24,7182,7238,7061,7182,92038,308128.0,34621165.0
2017-02-27,7198,7319,7173,7255,42965,311244.0,34621165.0
2017-02-28,7270,7303,7190,7198,53390,308821.0,34621165.0
2017-03-02,7198,7319,7141,7182,42648,308128.0,34621165.0
2017-03-03,7141,7230,7061,7174,72520,307782.0,34621165.0
2017-03-06,7238,7327,7101,7263,46557,311590.0,34621165.0
2017-03-07,7311,7319,7165,7271,71166,311937.0,34621165.0
2017-03-08,7327,7327,7141,7247,89285,310898.0,34621165.0
2017-03-09,7270,7278,7190,7214,63370,309513.0,34621165.0
2017-03-10,7214,7278,7085,7182,58596,308128.0,34621165.0
2017-03-13,7141,7262,6948,7029,83426,301550.0,34621165.0
2017-03-14,7028,7085,6939,7037,100595,301897.0,34621165.0
2017-03-15,7061,7061,6851,6859,94968,294280.0,34621165.0
2017-03-16,6859,6980,6859,6948,57320,298088.0,34621165.0
2017-03-17,6956,6964,6923,6948,18417,298088.0,34621165.0
2017-03-20,6939,6980,6907,6964,44876,298781.0,34621165.0
2017-03-21,6996,7109,6964,7061,49771,302935.0,34621165.0
2017-03-22,7020,7093,6851,6916,74503,296703.0,34621165.0
2017-03-23,6939,6964,6915,6940,47028,297742.0,34621165.0
2017-03-24,6972,7012,6923,6972,46184,299127.0,34621165.0
2017-03-27,7044,7044,6923,6940,71277,297742.0,34621165.0
2017-03-28,6939,7012,6923,6980,34829,299473.0,34621165.0
2017-03-29,6980,7052,6867,6996,79868,300166.0,34621165.0
2017-03-30,6948,7069,6948,7037,43638,301897.0,34621165.0
2017-03-31,7044,7278,7044,7279,76015,312283.0,34621165.0
2017-04-03,7335,7391,7222,7239,96160,310552.0,34621165.0
2017-04-04,7190,7303,7141,7166,49652,307436.0,34621165.0
2017-04-05,7165,7246,7133,7166,66408,307436.0,34621165.0
2017-04-06,7149,7222,7085,7118,38766,305359.0,34621165.0
2017-04-07,7173,7222,7117,7142,35150,306397.0,34621165.0
2017-04-10,7117,7182,6939,7013,82398,300858.0,34621165.0
2017-04-11,6964,7036,6939,6980,50055,299473.0,34621165.0
2017-04-12,6980,7004,6883,6940,53982,297742.0,34621165.0
2017-04-13,6948,7020,6907,6980,22664,299473.0,34621165.0
2017-04-14,6980,7069,6931,6964,56118,298781.0,34621165.0
2017-04-17,6996,6996,6907,6948,40710,298088.0,34621165.0
2017-04-18,6988,7028,6939,6980,55798,299473.0,34621165.0
2017-04-19,6980,7020,6956,6980,104898,299473.0,34621165.0
2017-04-20,7044,7173,7004,7166,136003,307436.0,34621165.0
2017-04-21,7214,7238,7085,7174,68941,307782.0,34621165.0
2017-04-24,7173,7230,7061,7101,65392,304666.0,34621165.0
2017-04-25,7125,7149,6939,7061,78530,302935.0,34621165.0
2017-04-26,7077,7214,7020,7214,120002,309513.0,34621165.0
2017-04-27,7238,7238,7117,7182,87763,308128.0,34621165.0
2017-04-28,7182,7182,7077,7134,41158,306051.0,34621165.0
2017-05-02,7117,7117,6891,6980,151022,299473.0,34621165.0
2017-05-04,6980,7036,6948,7037,70029,301897.0,34621165.0
2017-05-08,7077,7141,7012,7134,81337,306051.0,34621165.0
2017-05-10,6948,6988,6754,6771,380649,290472.0,34621165.0
2017-05-11,6762,6810,6673,6746,206426,289433.0,34621165.0
2017-05-12,6786,6786,6673,6754,112347,289779.0,34621165.0
2017-05-15,6754,6802,6714,6795,67171,291510.0,34621165.0
2017-05-16,6794,6802,6697,6738,95819,289087.0,34621165.0
2017-05-17,6697,6778,6568,6577,177233,282162.0,34621165.0
2017-05-18,6536,6633,6512,6593,107822,282855.0,34621165.0
2017-05-19,6665,6697,6601,6698,75467,287356.0,34621165.0
2017-05-22,6714,6746,6649,6674,38042,286317.0,34621165.0
2017-05-23,6657,6730,6633,6658,45181,285625.0,34621165.0
2017-05-24,6714,6714,6536,6601,105614,283201.0,34621165.0
2017-05-25,6617,6633,6552,6625,75320,284240.0,34621165.0
2017-05-26,6633,6633,6512,6545,202469,280778.0,34621165.0
2017-05-29,6576,6576,6375,6456,353166,276969.0,34621165.0
2017-05-30,6496,6617,6463,6528,270177,280085.0,34621165.0
2017-05-31,6552,6633,6512,6633,214590,284586.0,34621165.0
2017-06-01,6617,6617,6528,6585,134686,282509.0,34621165.0
2017-06-02,6601,6617,6528,6561,236978,281470.0,34621165.0
2017-06-05,6560,6625,6544,6593,262832,282855.0,34621165.0
2017-06-07,6609,6778,6576,6698,355851,287356.0,34621165.0
2017-06-08,6697,6746,6665,6706,128723,287702.0,34621165.0
2017-06-09,6722,6778,6681,6730,159356,288741.0,34621165.0
2017-06-12,6730,6754,6673,6674,84294,286317.0,34621165.0
2017-06-13,6673,6714,6641,6714,87162,288048.0,34621165.0
2017-06-14,6722,6754,6657,6730,108111,288741.0,34621165.0
2017-06-15,6730,6730,6633,6714,83930,288048.0,34621165.0
2017-06-16,6714,6730,6528,6536,164187,280431.0,34621165.0
2017-06-19,6560,6657,6536,6577,153532,282162.0,34621165.0
2017-06-20,6576,6584,6504,6536,112298,280431.0,34621165.0
2017-06-21,6544,6601,6496,6593,104379,282855.0,34621165.0
2017-06-22,6512,6601,6512,6601,52585,283201.0,34621165.0
2017-06-23,6617,6681,6560,6641,55759,284932.0,34621165.0
2017-06-26,6689,6689,6568,6593,72109,282855.0,34621165.0
2017-06-27,6576,6617,6536,6585,66152,282509.0,34621165.0
2017-06-28,6584,6705,6536,6658,149479,285625.0,34621165.0
2017-06-29,6657,6697,6617,6690,84048,287009.0,34621165.0
2017-06-30,6681,6705,6657,6698,104152,287356.0,34621165.0
2017-07-03,6697,6722,6576,6601,49299,283201.0,34621165.0
2017-07-04,6568,6592,6504,6512,81927,279393.0,34621165.0
2017-07-05,6520,6560,6415,6464,170431,277316.0,34621165.0
2017-07-06,6528,6536,6447,6504,43697,279047.0,34621165.0
2017-07-07,6504,6601,6447,6593,72077,282855.0,34621165.0
2017-07-10,6592,6592,6350,6351,164232,272469.0,34621165.0
2017-07-11,6399,6399,6133,6165,255561,264506.0,34621165.0
2017-07-12,6149,6165,6028,6044,183861,259313.0,34621165.0
2017-07-13,6044,6076,5802,5851,338995,251003.0,34621165.0
2017-07-14,5834,5874,5802,5802,77120,248926.0,34621165.0
2017-07-17,5850,5858,5777,5859,95216,251350.0,34621165.0
2017-07-18,5858,5963,5850,5899,65810,253081.0,34621165.0
2017-07-19,5939,5939,5769,5810,141725,249272.0,34621165.0
2017-07-20,5810,5858,5786,5834,75460,250311.0,34621165.0
2017-07-21,5834,6044,5834,6012,114563,257928.0,34621165.0
2017-07-24,6036,6044,5931,5972,49415,256197.0,34621165.0
2017-07-25,5947,5971,5834,5842,72581,250657.0,34621165.0
2017-07-26,5842,5898,5818,5834,38524,250311.0,34621165.0
2017-07-27,5834,5882,5786,5859,129490,251350.0,34621165.0
2017-07-28,5858,5898,5769,5867,78594,251696.0,34621165.0
2017-07-31,5882,5907,5761,5770,98370,247541.0,34621165.0
2017-08-01,5777,5826,5761,5802,49319,248926.0,34621165.0
2017-08-02,5842,5850,5794,5842,58182,250657.0,34621165.0
2017-08-03,5874,5890,5745,5826,63393,249965.0,34621165.0
2017-08-04,5818,5866,5753,5810,40575,249272.0,34621165.0
2017-08-07,5818,5882,5802,5826,79149,249965.0,34621165.0
2017-08-08,5842,5890,5826,5891,55900,252735.0,34621165.0
2017-08-09,5963,5963,5794,5867,90107,251696.0,34621165.0
2017-08-10,5882,5882,5810,5810,57943,249272.0,34621165.0
2017-08-11,5810,5858,5713,5713,87630,245118.0,34621165.0
2017-08-14,5777,5777,5624,5633,59151,241656.0,34621165.0
2017-08-16,5632,5689,5487,5633,106804,241656.0,34621165.0
2017-08-17,5681,5826,5632,5810,62733,249272.0,34621165.0
2017-08-18,5769,5834,5769,5818,42731,249619.0,34621165.0
2017-08-21,5818,5890,5769,5851,33167,251003.0,34621165.0
2017-08-22,5810,5882,5761,5810,41880,249272.0,34621165.0
2017-08-23,5810,5915,5802,5891,70752,252735.0,34621165.0
2017-08-24,5890,6011,5882,5972,70458,256197.0,34621165.0
2017-08-25,5931,6068,5931,6036,65052,258966.0,34621165.0
2017-08-28,6036,6084,6020,6068,44824,260351.0,34621165.0
2017-08-29,6084,6116,6011,6117,61745,262428.0,34621165.0
2017-08-30,6133,6133,5987,6036,72842,258966.0,34621165.0
2017-08-31,6100,6100,5923,6012,110635,257928.0,34621165.0
2017-09-01,6052,6052,5915,5931,23992,254466.0,34621165.0
2017-09-04,5737,5866,5729,5794,92730,248580.0,34621165.0
2017-09-05,5794,5858,5713,5770,117249,247541.0,34621165.0
2017-09-06,5769,5826,5584,5649,206004,242348.0,34621165.0
2017-09-07,5681,5769,5608,5665,122775,243041.0,34621165.0
2017-09-08,5664,5697,5527,5600,153772,240271.0,34621165.0
2017-09-11,5624,5673,5584,5600,96085,240271.0,34621165.0
2017-09-12,5600,5664,5592,5657,38350,242694.0,34621165.0
2017-09-13,5664,5769,5648,5762,36627,247195.0,34621165.0
2017-09-14,5729,5810,5721,5786,45972,248234.0,34621165.0
2017-09-15,5777,5802,5681,5746,31099,246503.0,34621165.0
2017-09-18,5794,5850,5689,5746,63438,246503.0,34621165.0
2017-09-19,5777,5777,5664,5697,52938,244425.0,34621165.0
2017-09-20,5705,5721,5624,5641,115738,242002.0,34621165.0
2017-09-21,5673,5689,5616,5649,53626,242348.0,34621165.0
2017-09-22,5616,5673,5447,5455,44591,234039.0,34621165.0
2017-09-25,5471,5632,5414,5471,111604,234731.0,34621165.0
2017-09-26,5406,5519,5406,5487,74946,235424.0,34621165.0
2017-09-27,5527,5527,5430,5495,102121,235770.0,34621165.0
2017-09-28,5535,5640,5447,5568,40704,238886.0,34621165.0
2017-09-29,5568,5648,5560,5600,18393,240271.0,34621165.0
2017-10-10,5608,5624,5479,5536,32389,237501.0,34621165.0
2017-10-11,5560,5560,5439,5479,45859,235078.0,34621165.0
2017-10-12,5471,5527,5406,5439,87782,233347.0,34621165.0
2017-10-13,5414,5439,5204,5253,210725,225384.0,34621165.0
2017-10-16,5277,5293,5164,5221,90345,223999.0,34621165.0
2017-10-17,5261,5342,5213,5326,45388,228500.0,34621165.0
2017-10-18,5301,5350,5277,5334,41286,228846.0,34621165.0
2017-10-19,5293,5342,5277,5342,31257,229192.0,34621165.0
2017-10-20,5358,5390,5317,5342,27089,229192.0,34621165.0
2017-10-23,5374,5382,5237,5318,39579,228153.0,34621165.0
2017-10-24,5277,5309,5164,5229,145824,224345.0,34621165.0
2017-10-25,5253,5350,5221,5342,67331,229192.0,34621165.0
2017-10-26,5342,5342,5213,5245,149148,225038.0,34621165.0
2017-10-27,5261,5358,5245,5318,87242,228153.0,34621165.0
2017-10-30,5342,5430,5277,5431,54949,233000.0,34621165.0
2017-10-31,5430,5584,5430,5584,110728,239578.0,34621165.0
2017-11-01,5592,5648,5511,5560,84667,238540.0,34621165.0
2017-11-02,5568,5600,5487,5544,48001,237847.0,34621165.0
2017-11-03,5519,5600,5447,5528,33641,237155.0,34621165.0
2017-11-06,5495,5568,5495,5568,22621,238886.0,34621165.0
2017-11-07,5568,5592,5519,5568,46698,238886.0,34621165.0
2017-11-08,5971,6084,5737,5746,586499,246503.0,34621165.0
2017-11-09,5802,5834,5689,5786,115826,248234.0,34621165.0
2017-11-10,5834,5850,5753,5786,62538,248234.0,34621165.0
2017-11-13,5786,5842,5705,5738,69960,246156.0,34621165.0
2017-11-14,5761,5761,5584,5608,159101,240617.0,34621165.0
2017-11-15,5568,5810,5560,5713,180798,245118.0,34621165.0
2017-11-16,5761,5769,5664,5754,66625,246849.0,34621165.0
2017-11-17,5777,5786,5656,5770,95060,247541.0,34621165.0
2017-11-20,5769,5834,5713,5730,96101,245810.0,34621165.0
2017-11-21,5689,5713,5592,5608,238843,240617.0,34621165.0
2017-11-22,5551,5616,5487,5495,190214,235770.0,34621165.0
2017-11-23,5503,5551,5447,5520,164380,236809.0,34621165.0
2017-11-24,5543,5543,5430,5512,91480,236463.0,34621165.0
2017-11-27,5543,5576,5487,5512,95930,236463.0,34621165.0
2017-11-28,5511,5576,5439,5455,178579,234039.0,34621165.0
2017-11-29,5487,5527,5398,5479,211950,235078.0,34621165.0
2017-11-30,5479,5584,5382,5487,336051,235424.0,34621165.0
2017-12-01,5479,5560,5447,5512,124642,236463.0,34621165.0
2017-12-04,5527,5745,5527,5689,323845,244079.0,34621165.0
2017-12-05,5729,5818,5648,5786,197507,248234.0,34621165.0
2017-12-06,5834,5834,5640,5673,124087,243387.0,34621165.0
2017-12-07,5673,5777,5584,5681,152737,243733.0,34621165.0
2017-12-08,5721,5721,5535,5560,91426,238540.0,34621165.0
2017-12-11,5535,5584,5374,5374,213323,230577.0,34621165.0
2017-12-12,5439,5818,5439,5818,405560,249619.0,34621165.0
2017-12-13,5826,6068,5786,5964,413473,255850.0,34621165.0
2017-12-14,5995,6076,5890,6012,179457,257928.0,34621165.0
2017-12-15,5963,6076,5931,5996,86195,257235.0,34621165.0
2017-12-18,6052,6052,5858,5891,113424,252735.0,34621165.0
2017-12-19,5874,5931,5697,5730,134707,245810.0,34621165.0
2017-12-20,5769,5810,5624,5641,118854,242002.0,34621165.0
2017-12-21,5681,5737,5535,5568,129627,238886.0,34621165.0
2017-12-22,5721,5729,5608,5657,68523,242694.0,34621165.0
2017-12-26,5673,5931,5673,5802,177778,248926.0,34621165.0
2017-12-27,5810,5810,5527,5649,221604,242348.0,34621165.0
2017-12-28,5624,5761,5568,5721,114878,245464.0,34621165.0
2018-01-02,5745,5850,5729,5802,62405,248926.0,34621165.0
2018-01-03,5874,5874,5624,5673,184142,243387.0,34621165.0
2018-01-04,5697,5737,5656,5673,143389,243387.0,34621165.0
2018-01-05,5689,5737,5632,5665,165686,243041.0,34621165.0
2018-01-08,5664,5955,5648,5915,383630,253773.0,34621165.0
2018-01-09,5947,5955,5745,5826,203164,249965.0,34621165.0
2018-01-10,5810,5874,5769,5851,167633,251003.0,34621165.0
2018-01-11,5874,5874,5721,5802,134976,248926.0,34621165.0
2018-01-12,5850,5850,5753,5778,113622,247888.0,34621165.0
2018-01-15,5777,5850,5705,5762,150826,247195.0,34621165.0
2018-01-16,5753,5810,5729,5802,159455,248926.0,34621165.0
2018-01-17,5995,5995,5866,5891,322792,252735.0,34621165.0
2018-01-18,5907,5955,5777,5851,125461,251003.0,34621165.0
2018-01-19,5874,5931,5810,5826,191185,249965.0,34621165.0
2018-01-22,5874,5882,5761,5834,115771,250311.0,34621165.0
2018-01-23,5858,5874,5761,5826,168614,249965.0,34621165.0
2018-01-24,5850,6092,5842,6020,534102,258274.0,34621165.0
2018-01-25,6262,6270,6084,6125,471266,262775.0,34621165.0
2018-01-26,6108,6141,5995,6125,254498,262775.0,34621165.0
2018-01-29,6173,6245,6028,6044,254462,259313.0,34621165.0
2018-01-30,5995,6044,5882,5947,292182,255158.0,34621165.0
2018-01-31,5931,5987,5890,5988,220405,256889.0,34621165.0
2018-02-01,6020,6084,5971,6020,361172,258274.0,34621165.0
2018-02-02,6044,6060,5802,5891,409014,252735.0,34621165.0
2018-02-05,5786,5858,5777,5834,184199,250311.0,34621165.0
2018-02-06,5713,5786,5584,5762,321268,247195.0,34621165.0
2018-02-07,5794,5842,5648,5673,212576,243387.0,34621165.0
2018-02-08,5681,5850,5656,5705,174838,244772.0,34621165.0
2018-02-09,5648,5681,5511,5576,274273,239232.0,34621165.0
2018-02-12,5592,5729,5592,5713,149801,245118.0,34621165.0
2018-02-13,5761,5777,5600,5617,210150,240963.0,34621165.0
2018-02-14,5600,5616,5487,5536,269913,237501.0,34621165.0
2018-02-19,5560,5568,5439,5487,220565,235424.0,34621165.0
2018-02-20,5511,5519,5439,5463,180398,234385.0,34621165.0
2018-02-21,5463,5519,5430,5487,213422,235424.0,34621165.0
2018-02-22,5447,5543,5447,5495,132705,235770.0,34621165.0
2018-02-23,5503,5551,5479,5520,134276,236809.0,34621165.0
2018-02-26,5511,5616,5511,5584,118112,239578.0,34621165.0
2018-02-27,5616,5624,5560,5576,115061,239232.0,34621165.0
2018-02-28,5576,5689,5535,5689,153531,244079.0,34621165.0
2018-03-02,5648,5664,5543,5665,152813,243041.0,34621165.0
2018-03-05,5673,5681,5576,5584,115145,239578.0,34621165.0
2018-03-06,5648,5648,5519,5576,112534,239232.0,34621165.0
2018-03-07,5592,5624,5535,5576,90317,239232.0,34621165.0
2018-03-08,5632,5632,5519,5544,63474,237847.0,34621165.0
2018-03-09,5527,5616,5527,5576,131740,239232.0,34621165.0
2018-03-12,5616,5705,5568,5681,168966,243733.0,34621165.0
2018-03-13,5681,5729,5616,5649,90440,242348.0,34621165.0
2018-03-14,5664,5786,5624,5746,140656,246503.0,34621165.0
2018-03-15,5761,5786,5705,5754,101937,246849.0,34621165.0
2018-03-16,5697,5826,5689,5697,101850,244425.0,34621165.0
2018-03-19,5705,5721,5624,5641,51397,242002.0,34621165.0
2018-03-20,5624,5689,5608,5665,61771,243041.0,34621165.0
2018-03-21,5681,5697,5640,5673,91251,243387.0,34621165.0
2018-03-22,5673,5713,5640,5673,97543,243387.0,34621165.0
2018-03-23,5568,5656,5487,5520,186390,236809.0,34621165.0
2018-03-26,5519,5543,5366,5415,169984,232308.0,34621165.0
2018-03-27,5439,5487,5398,5479,132875,235078.0,34621165.0
2018-03-28,5479,5479,5358,5399,126631,231616.0,34621165.0
2018-03-29,5406,5447,5358,5391,65913,231269.0,34621165.0
2018-03-30,5390,5632,5342,5633,164559,241656.0,34621165.0
2018-04-02,5535,5592,5487,5495,87022,235770.0,34621165.0
2018-04-03,5447,5543,5422,5512,64748,236463.0,34621165.0
2018-04-04,5535,5576,5447,5471,100623,234731.0,34621165.0
2018-04-05,5527,5527,5439,5463,60038,234385.0,34621165.0
2018-04-06,5503,5527,5430,5479,57422,235078.0,34621165.0
2018-04-09,5455,5543,5422,5463,42259,234385.0,34621165.0
2018-04-10,5503,5511,5382,5479,132125,235078.0,34621165.0
2018-04-11,5503,5503,5382,5447,143914,233693.0,34621165.0
2018-04-12,5471,5527,5447,5495,89325,235770.0,34621165.0
2018-04-13,5527,5527,5430,5455,50838,234039.0,34621165.0
2018-04-16,5479,5624,5422,5625,132048,241310.0,34621165.0
2018-04-17,5624,5632,5527,5576,86949,239232.0,34621165.0
2018-04-18,5616,5769,5568,5730,254771,245810.0,34621165.0
2018-04-19,5745,5769,5640,5738,158989,246156.0,34621165.0
2018-04-20,5737,5874,5648,5842,206971,250657.0,34621165.0
2018-04-23,5834,5890,5769,5891,190547,252735.0,34621165.0
