이연제약(102460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-21,33629,34668,32552,33707,126370,565020.0,12900000.0
2015-07-22,33706,34014,32783,33206,58413,556635.0,12900000.0
2015-07-23,33244,33860,32552,33053,84806,554055.0,12900000.0
2015-07-24,33398,33783,32860,33283,57971,557925.0,12900000.0
2015-07-27,32359,32706,30859,30859,68829,517290.0,12900000.0
2015-07-28,29743,30859,28858,30128,89812,505035.0,12900000.0
2015-07-29,30936,31782,27665,27666,127458,463755.0,12900000.0
2015-07-30,27665,28666,24856,24857,198943,416670.0,12900000.0
2015-07-31,25010,27704,24818,27512,103785,461175.0,12900000.0
2015-08-03,27588,29127,26703,27050,73741,453435.0,12900000.0
2015-08-04,27050,28589,26203,28050,83866,470205.0,12900000.0
2015-08-05,27858,29089,27858,28628,34050,479880.0,12900000.0
2015-08-06,29281,30012,28627,29320,63437,491490.0,12900000.0
2015-08-07,28627,29127,27242,28858,42518,483750.0,12900000.0
2015-08-10,29204,29243,27704,27704,29882,464400.0,12900000.0
2015-08-11,27973,28473,27165,27165,38090,455370.0,12900000.0
2015-08-12,26549,27165,24625,25819,97509,432795.0,12900000.0
2015-08-13,25818,27319,25241,27319,49735,457950.0,12900000.0
2015-08-17,27396,27473,25934,25934,35386,434730.0,12900000.0
2015-08-18,25934,26549,25049,25395,44488,425700.0,12900000.0
2015-08-19,24741,25087,21778,22702,161095,380550.0,12900000.0
2015-08-20,22394,23740,22278,22702,66276,380550.0,12900000.0
2015-08-21,20470,21855,20470,21201,111299,355395.0,12900000.0
2015-08-24,21201,23510,21201,22394,117538,375390.0,12900000.0
2015-08-25,22855,24356,22317,23702,82476,397320.0,12900000.0
2015-08-26,23356,24279,23086,24241,69775,406350.0,12900000.0
2015-08-27,25010,25010,23548,23625,39682,396030.0,12900000.0
2015-08-28,24241,24664,23663,24510,34281,410865.0,12900000.0
2015-08-31,24471,25549,24010,25549,38848,428280.0,12900000.0
2015-09-01,25549,26549,23933,23933,85897,401190.0,12900000.0
2015-09-02,23740,23933,22778,23048,96294,386355.0,12900000.0
2015-09-03,23471,23663,22394,22587,48562,378615.0,12900000.0
2015-09-04,22855,23125,20277,20932,149777,350880.0,12900000.0
2015-09-07,21470,21470,19700,20239,97610,339270.0,12900000.0
2015-09-08,20085,20739,18815,19239,143051,322500.0,12900000.0
2015-09-09,19931,22932,19854,21740,226454,364425.0,12900000.0
2015-09-10,21278,22163,20778,22009,42811,368940.0,12900000.0
2015-09-11,21740,22124,21547,21855,33091,366360.0,12900000.0
2015-09-14,21932,22086,21162,21163,39742,354750.0,12900000.0
2015-09-15,20932,22124,20932,21702,22606,363780.0,12900000.0
2015-09-16,22124,23240,21893,23010,64244,385710.0,12900000.0
2015-09-17,23086,23356,22778,23010,39657,385710.0,12900000.0
2015-09-18,23663,24741,23202,24434,68504,409575.0,12900000.0
2015-09-21,24125,24318,23433,23818,34857,399255.0,12900000.0
2015-09-22,23510,24318,23433,23549,24600,394740.0,12900000.0
2015-09-23,23163,23356,22432,22587,37679,378615.0,12900000.0
2015-09-24,22817,23048,22317,22933,22287,384420.0,12900000.0
2015-09-25,22894,23009,22124,22664,22186,379905.0,12900000.0
2015-09-30,21778,22548,21740,22510,31510,377325.0,12900000.0
2015-10-01,22894,24010,22778,23664,37745,396675.0,12900000.0
2015-10-02,23933,23933,23202,23625,24056,396030.0,12900000.0
2015-10-05,24395,24702,24048,24318,34975,407640.0,12900000.0
2015-10-06,24856,24856,23740,23972,28241,401835.0,12900000.0
2015-10-07,23663,23779,22586,22779,54634,381840.0,12900000.0
2015-10-08,23240,23394,22701,22856,32488,383130.0,12900000.0
2015-10-12,22855,23317,22548,22856,24863,383130.0,12900000.0
2015-10-13,22625,23086,22471,22779,18755,381840.0,12900000.0
2015-10-14,22317,23086,22009,22009,31790,368940.0,12900000.0
2015-10-15,22471,22471,22009,22471,11345,376680.0,12900000.0
2015-10-16,22932,23202,22701,23087,19730,387000.0,12900000.0
2015-10-19,23163,23240,22701,23087,23377,387000.0,12900000.0
2015-10-20,23240,23740,22971,23510,27745,394095.0,12900000.0
2015-10-21,23510,23510,21893,23010,21429,385710.0,12900000.0
2015-10-22,22625,23356,21932,23241,38864,389580.0,12900000.0
2015-10-23,23202,25318,23202,24626,106072,412800.0,12900000.0
2015-10-26,25049,26049,24972,25857,106101,433440.0,12900000.0
2015-10-27,25703,26549,24741,26050,76724,436665.0,12900000.0
2015-10-28,26280,27627,26126,27319,138746,457950.0,12900000.0
2015-10-29,27550,28165,26934,27858,87318,466980.0,12900000.0
2015-10-30,27858,28242,27396,27858,63693,466980.0,12900000.0
2015-11-02,28396,28396,27242,28204,78815,472785.0,12900000.0
2015-11-03,28473,29243,27704,28050,63260,470205.0,12900000.0
2015-11-04,28358,28819,27588,28743,56520,481815.0,12900000.0
2015-11-05,29243,29781,28704,29243,96180,490200.0,12900000.0
2015-11-06,31551,32090,30320,30744,137611,515355.0,12900000.0
2015-11-09,30782,30782,29089,29282,81826,490845.0,12900000.0
2015-11-10,29243,29243,26357,27820,91057,466335.0,12900000.0
2015-11-11,27781,29320,27550,29243,70168,490200.0,12900000.0
2015-11-12,29243,29974,28935,29628,42670,496650.0,12900000.0
2015-11-13,28704,29858,28704,29513,44841,494715.0,12900000.0
2015-11-16,29089,29628,28858,29089,23877,487620.0,12900000.0
2015-11-17,29551,30166,29166,29320,70240,491490.0,12900000.0
2015-11-18,29628,29628,27704,27935,77683,468270.0,12900000.0
2015-11-19,28242,28973,27934,28820,37450,483105.0,12900000.0
2015-11-20,28819,28819,27934,28705,33985,481170.0,12900000.0
2015-11-23,28896,29397,28858,29012,37166,486330.0,12900000.0
2015-11-24,28704,29281,28396,28782,21574,482460.0,12900000.0
2015-11-25,28473,29358,28473,29051,34565,486975.0,12900000.0
2015-11-26,29204,29320,28512,28858,34270,483750.0,12900000.0
2015-11-27,28858,29897,28473,29051,30706,486975.0,12900000.0
2015-11-30,29089,29166,28358,29012,54178,486330.0,12900000.0
2015-12-01,29012,31898,28743,31821,228678,533415.0,12900000.0
2015-12-02,32090,34245,31821,32552,271767,545670.0,12900000.0
2015-12-03,31936,32898,31667,32899,78271,551475.0,12900000.0
2015-12-04,31590,32552,30974,31937,76738,535350.0,12900000.0
2015-12-07,33091,33321,32052,32514,103684,545025.0,12900000.0
2015-12-08,32013,32513,28589,29166,208487,488910.0,12900000.0
2015-12-09,29512,29897,29012,29551,45314,495360.0,12900000.0
2015-12-10,29628,29743,26819,27473,136426,460530.0,12900000.0
2015-12-11,27357,28050,26626,27473,83126,460530.0,12900000.0
2015-12-14,26626,27319,25510,25703,74120,430860.0,12900000.0
2015-12-15,25934,26626,25741,26242,90053,439890.0,12900000.0
2015-12-16,26857,27511,26549,27396,63263,459240.0,12900000.0
2015-12-17,27396,28242,25164,26550,127784,445050.0,12900000.0
2015-12-18,26549,27896,26318,27858,71374,466980.0,12900000.0
2015-12-21,27704,27819,26742,27204,46461,456015.0,12900000.0
2015-12-22,26934,28050,26588,27897,60023,467625.0,12900000.0
2015-12-23,28127,28281,27280,27627,52963,463110.0,12900000.0
2015-12-24,27704,27819,26973,27165,31264,455370.0,12900000.0
2015-12-28,27165,27319,26857,27281,50698,457305.0,12900000.0
2015-12-29,28127,28858,27934,28666,82724,480525.0,12900000.0
2015-12-30,28896,29628,28319,29166,68319,488910.0,12900000.0
2016-01-04,29935,30128,28512,28820,69107,483105.0,12900000.0
2016-01-05,27858,29397,27858,29243,61569,490200.0,12900000.0
2016-01-06,29474,30320,28896,30321,112540,508260.0,12900000.0
2016-01-07,30320,30666,29012,29474,57219,494070.0,12900000.0
2016-01-08,28473,30436,28011,30128,95534,505035.0,12900000.0
2016-01-11,30320,31936,29974,30513,129559,511485.0,12900000.0
2016-01-12,30859,31167,30012,30398,50623,509550.0,12900000.0
2016-01-13,31013,31436,30474,30975,64991,519225.0,12900000.0
2016-01-14,30012,31398,29858,31360,88110,525675.0,12900000.0
2016-01-15,31936,33860,29435,30782,318983,516000.0,12900000.0
2016-01-18,30782,32321,30282,32168,99530,539220.0,12900000.0
2016-01-19,31782,32167,30397,31706,115664,531480.0,12900000.0
2016-01-20,31551,31936,29781,30551,79207,512130.0,12900000.0
2016-01-21,30436,31551,29858,30590,77142,512775.0,12900000.0
2016-01-22,30628,30897,29858,30628,47552,513420.0,12900000.0
2016-01-25,30705,31128,30320,30705,46369,514710.0,12900000.0
2016-01-26,30397,31744,30320,31398,66495,526320.0,12900000.0
2016-01-27,31859,31859,30012,30051,67311,503745.0,12900000.0
2016-01-28,30051,30628,29512,30205,40563,506325.0,12900000.0
2016-01-29,30205,30474,29666,30436,37360,510195.0,12900000.0
2016-02-01,30474,31013,30282,30475,166378,510840.0,12900000.0
2016-02-02,30513,31244,30436,30590,70837,512775.0,12900000.0
2016-02-03,30589,30859,29974,30128,32023,505035.0,12900000.0
2016-02-04,30282,30359,29243,29359,40026,492135.0,12900000.0
2016-02-05,29435,29704,28627,29089,43924,487620.0,12900000.0
2016-02-11,27704,27973,26549,26742,127532,448275.0,12900000.0
2016-02-12,26742,26742,23586,24395,132186,408930.0,12900000.0
2016-02-15,24625,27050,24471,26935,76869,451500.0,12900000.0
2016-02-16,26511,27434,26511,27088,49148,454080.0,12900000.0
2016-02-17,27088,27088,25241,25511,53715,427635.0,12900000.0
2016-02-18,25934,27011,25818,26819,41298,449565.0,12900000.0
2016-02-19,26819,26896,26126,26858,21465,450210.0,12900000.0
2016-02-22,26857,27511,26626,26935,30275,451500.0,12900000.0
2016-02-23,27011,27165,26011,26165,31628,438600.0,12900000.0
2016-02-24,26011,26318,25626,25780,22253,432150.0,12900000.0
2016-02-25,25818,26703,25818,26588,18580,445695.0,12900000.0
2016-02-26,26626,27357,26165,26434,17305,443115.0,12900000.0
2016-02-29,26434,26934,24972,25318,79772,424410.0,12900000.0
2016-03-02,25703,26665,25549,26627,58975,446340.0,12900000.0
2016-03-03,26665,28396,26165,28204,82125,472785.0,12900000.0
2016-03-04,28050,28204,26857,27820,50905,466335.0,12900000.0
2016-03-07,28088,28088,26703,26704,49449,447630.0,12900000.0
2016-03-08,26857,27050,25395,26088,77028,437310.0,12900000.0
2016-03-09,25780,26318,25741,26127,61992,437955.0,12900000.0
2016-03-10,26318,26434,25934,26088,22836,437310.0,12900000.0
2016-03-11,26011,26357,25818,26088,20177,437310.0,12900000.0
2016-03-14,26357,26357,25510,25588,24517,428925.0,12900000.0
2016-03-15,25587,25895,25164,25665,24792,430215.0,12900000.0
2016-03-16,25626,26318,25510,25896,28387,434085.0,12900000.0
2016-03-17,25972,26588,25818,25857,27047,433440.0,12900000.0
2016-03-18,25934,26395,25664,26357,64875,441825.0,12900000.0
2016-03-21,26780,26780,26011,26011,38791,436020.0,12900000.0
2016-03-22,25895,25895,25280,25511,61484,427635.0,12900000.0
2016-03-23,25510,26126,25433,25703,29530,430860.0,12900000.0
2016-03-24,25741,25780,25241,25242,33622,423120.0,12900000.0
2016-03-25,25280,25472,25010,25165,35442,421830.0,12900000.0
2016-03-28,25164,25241,24164,24203,79094,405705.0,12900000.0
2016-03-29,24010,24933,24010,24780,37353,415380.0,12900000.0
2016-03-30,24779,24933,24356,24587,29424,412155.0,12900000.0
2016-03-31,24625,24702,24164,24318,29328,407640.0,12900000.0
2016-04-01,24241,24779,24087,24472,45185,410220.0,12900000.0
2016-04-04,24702,24741,24048,24164,75601,405060.0,12900000.0
2016-04-05,24164,24972,23433,23510,116391,394095.0,12900000.0
2016-04-06,23356,23894,23356,23549,54271,394740.0,12900000.0
2016-04-07,23663,23933,23625,23779,39018,398610.0,12900000.0
2016-04-08,23856,24356,23779,24087,24010,403770.0,12900000.0
2016-04-11,24087,24356,23740,23856,20904,399900.0,12900000.0
2016-04-12,23510,23933,23471,23664,28553,396675.0,12900000.0
2016-04-14,23740,23933,23279,23318,29782,390870.0,12900000.0
2016-04-15,23586,23586,23279,23510,24076,394095.0,12900000.0
2016-04-18,23779,24048,23394,23779,26301,398610.0,12900000.0
2016-04-19,23779,24125,23625,23933,21708,401190.0,12900000.0
2016-04-20,24010,24318,23586,23856,36320,399900.0,12900000.0
2016-04-21,23779,24241,23548,24241,39501,406350.0,12900000.0
2016-04-22,24010,24010,23625,23779,22333,398610.0,12900000.0
2016-04-25,23856,24010,23625,24010,33151,402480.0,12900000.0
2016-04-26,23933,24702,23933,24626,43723,412800.0,12900000.0
2016-04-27,24856,24933,24318,24626,41856,412800.0,12900000.0
2016-04-28,24741,24741,23971,23972,21824,401835.0,12900000.0
2016-04-29,23817,23971,23086,23241,70813,389580.0,12900000.0
2016-05-02,23125,23202,22317,22433,59393,376035.0,12900000.0
2016-05-03,22625,23009,22548,22933,24439,384420.0,12900000.0
2016-05-04,22894,22894,22317,22433,19304,376035.0,12900000.0
2016-05-09,22201,22471,21778,21971,44681,368295.0,12900000.0
2016-05-10,22201,22778,22009,22433,34391,376035.0,12900000.0
2016-05-11,22471,22740,22278,22471,24951,376680.0,12900000.0
2016-05-12,22625,22855,22201,22702,27334,380550.0,12900000.0
2016-05-13,22701,22855,22317,22740,17373,381195.0,12900000.0
2016-05-16,22740,23240,22548,22779,24595,381840.0,12900000.0
2016-05-17,22701,23009,22086,22471,29368,376680.0,12900000.0
2016-05-18,24625,27050,23240,23318,310071,390870.0,12900000.0
2016-05-19,23625,24202,22855,22933,53652,384420.0,12900000.0
2016-05-20,23125,24164,22625,24126,56360,404415.0,12900000.0
2016-05-23,24395,25010,23971,24203,50425,405705.0,12900000.0
2016-05-24,24125,25010,23702,24472,72444,410220.0,12900000.0
2016-05-25,25010,25010,23740,23856,60349,399900.0,12900000.0
2016-05-26,23663,23971,23356,23510,27728,394095.0,12900000.0
2016-05-27,23702,24125,23510,24126,26885,404415.0,12900000.0
2016-05-30,24164,26665,23933,26011,349614,436020.0,12900000.0
2016-05-31,26203,26357,25318,25588,98457,428925.0,12900000.0
2016-06-01,25780,25972,25010,25203,49383,422475.0,12900000.0
2016-06-02,25203,25472,25010,25049,34609,419895.0,12900000.0
2016-06-03,25164,25626,24933,25088,42175,420540.0,12900000.0
2016-06-07,24972,25433,24702,25126,52240,421185.0,12900000.0
2016-06-08,25010,25395,25010,25280,40267,423765.0,12900000.0
2016-06-09,25318,25818,24395,24549,63426,411510.0,12900000.0
2016-06-10,24625,25395,24587,25280,28170,423765.0,12900000.0
2016-06-13,24818,25203,24318,24741,47443,414735.0,12900000.0
2016-06-14,24510,24702,24087,24357,31827,408285.0,12900000.0
2016-06-15,24356,25049,24010,24780,22676,415380.0,12900000.0
2016-06-16,24779,25049,23433,23856,41473,399900.0,12900000.0
2016-06-17,24087,24164,23394,23702,26306,397320.0,12900000.0
2016-06-20,23779,24048,23740,23933,17406,401190.0,12900000.0
2016-06-21,23779,24279,23663,24280,34148,406995.0,12900000.0
2016-06-22,24279,24395,24164,24241,19326,406350.0,12900000.0
2016-06-23,24164,24395,23740,24241,41665,406350.0,12900000.0
2016-06-24,24356,24625,22317,23318,92619,390870.0,12900000.0
2016-06-27,22701,23856,22701,23625,42045,396030.0,12900000.0
2016-06-28,23663,25395,23625,24434,61813,409575.0,12900000.0
2016-06-29,24856,24856,24471,24587,26691,412155.0,12900000.0
2016-06-30,24702,25857,24702,25549,77042,428280.0,12900000.0
2016-07-01,25549,26126,25395,25896,53044,434085.0,12900000.0
2016-07-04,25818,26088,25626,25934,31778,434730.0,12900000.0
2016-07-05,25703,26049,25626,26011,27345,436020.0,12900000.0
2016-07-06,26049,26049,25241,25434,26927,426345.0,12900000.0
2016-07-07,25703,26472,25433,26357,58079,441825.0,12900000.0
2016-07-08,26395,26395,25703,26242,45514,439890.0,12900000.0
2016-07-11,26472,26472,26011,26088,26027,437310.0,12900000.0
2016-07-12,26165,26511,26011,26011,32131,436020.0,12900000.0
2016-07-13,26280,26395,26049,26050,24261,436665.0,12900000.0
2016-07-14,26318,26318,25433,25626,28798,429570.0,12900000.0
2016-07-15,26126,26126,25395,25434,24017,426345.0,12900000.0
2016-07-18,25510,26203,25010,25973,34360,435375.0,12900000.0
2016-07-19,25818,26088,25664,25896,17407,434085.0,12900000.0
2016-07-20,25934,27934,25895,27012,149292,452790.0,12900000.0
2016-07-21,27165,27896,26934,27088,77512,454080.0,12900000.0
2016-07-22,25241,26626,25203,26127,132036,437955.0,12900000.0
2016-07-25,26165,26703,26165,26434,39306,443115.0,12900000.0
2016-07-26,26434,26626,26241,26473,28266,443760.0,12900000.0
2016-07-27,26318,27550,26203,27165,63228,455370.0,12900000.0
2016-07-28,26973,27742,26973,27704,58021,464400.0,12900000.0
2016-07-29,27704,28088,27203,27550,44922,461820.0,12900000.0
2016-08-01,27704,28011,27550,27781,42932,465690.0,12900000.0
2016-08-02,27627,27858,26934,27165,56745,455370.0,12900000.0
2016-08-03,27050,27280,26434,26473,40422,443760.0,12900000.0
2016-08-04,26588,27088,26588,26742,27197,448275.0,12900000.0
2016-08-05,26742,27126,26241,26434,33836,443115.0,12900000.0
2016-08-08,26780,26780,26011,26665,19745,446985.0,12900000.0
2016-08-09,26665,27550,26665,27242,26746,456660.0,12900000.0
2016-08-10,27319,27896,27242,27781,54190,465690.0,12900000.0
2016-08-11,28050,28050,27319,27704,25907,464400.0,12900000.0
2016-08-12,27704,27858,27280,27396,27985,459240.0,12900000.0
2016-08-16,27242,27588,27050,27050,29108,453435.0,12900000.0
2016-08-17,26973,26973,26203,26588,41235,445695.0,12900000.0
2016-08-18,26280,26973,26241,26280,28316,440535.0,12900000.0
2016-08-19,26434,26703,26165,26242,16154,439890.0,12900000.0
2016-08-22,26318,26434,25818,25857,18965,433440.0,12900000.0
2016-08-23,26241,26588,26011,26511,13802,444405.0,12900000.0
2016-08-24,26511,27011,26357,26781,20202,448920.0,12900000.0
2016-08-25,26780,26819,26280,26357,18887,441825.0,12900000.0
2016-08-26,26434,26434,25972,26242,13518,439890.0,12900000.0
2016-08-29,26241,26241,24625,24972,66827,418605.0,12900000.0
2016-08-30,25280,25280,24548,24972,17295,418605.0,12900000.0
2016-08-31,24972,24972,23702,24434,50361,409575.0,12900000.0
2016-09-01,24587,25010,24318,24741,14798,414735.0,12900000.0
2016-09-02,24625,24933,24625,24818,8523,416025.0,12900000.0
2016-09-05,24856,25164,24741,24972,17329,418605.0,12900000.0
2016-09-06,25010,25433,24741,25049,19569,419895.0,12900000.0
2016-09-07,25049,25087,24318,24434,21216,409575.0,12900000.0
2016-09-08,24433,24972,24087,24972,31250,418605.0,12900000.0
2016-09-09,24395,24818,24241,24357,14734,408285.0,12900000.0
2016-09-12,24241,24241,23471,23702,15833,397320.0,12900000.0
2016-09-13,23856,24548,23817,24549,15700,411510.0,12900000.0
2016-09-19,24241,25049,24241,24703,15213,414090.0,12900000.0
2016-09-20,24702,24895,24241,24895,10914,417315.0,12900000.0
2016-09-21,24856,25049,24664,24664,9462,413445.0,12900000.0
2016-09-22,24972,24972,24202,24510,13780,410865.0,12900000.0
2016-09-23,24741,24856,24395,24857,9225,416670.0,12900000.0
2016-09-26,24856,25087,24664,24664,10597,413445.0,12900000.0
2016-09-27,24818,25049,24471,24934,235973,417960.0,12900000.0
2016-09-28,25318,25395,24318,24434,106143,409575.0,12900000.0
2016-09-29,24395,24433,24048,24241,34853,406350.0,12900000.0
2016-09-30,24125,24241,23471,23856,69401,399900.0,12900000.0
2016-10-04,23433,24010,23009,23587,35467,395385.0,12900000.0
2016-10-05,23356,23625,22855,22856,47693,383130.0,12900000.0
2016-10-06,23086,23163,22740,22740,23473,381195.0,12900000.0
2016-10-07,22740,23009,22047,22086,48595,370230.0,12900000.0
2016-10-10,22317,22509,22009,22086,18135,370230.0,12900000.0
2016-10-11,22086,22432,22086,22433,22625,376035.0,12900000.0
2016-10-12,22432,22625,22201,22356,16543,374745.0,12900000.0
2016-10-13,22317,22509,21701,21894,21925,367005.0,12900000.0
2016-10-14,21855,21970,21008,21047,37140,352815.0,12900000.0
2016-10-17,20932,21547,20431,21163,30383,354750.0,12900000.0
2016-10-18,21201,21624,20778,21201,13938,355395.0,12900000.0
2016-10-19,21547,22355,21201,21855,33347,366360.0,12900000.0
2016-10-20,21855,22355,21547,21663,21038,363135.0,12900000.0
2016-10-21,21586,21740,21509,21509,11457,360555.0,12900000.0
2016-10-24,21239,21740,20893,21086,14889,353460.0,12900000.0
2016-10-25,20893,21239,20239,20586,31396,345075.0,12900000.0
2016-10-26,20239,20778,19623,20162,42502,337980.0,12900000.0
2016-10-27,20354,21470,20239,21240,27534,356040.0,12900000.0
2016-10-28,21278,21432,20393,20393,19214,341850.0,12900000.0
2016-10-31,20354,20354,19469,19624,23252,328950.0,12900000.0
2016-11-01,19469,19970,19162,19162,40073,321210.0,12900000.0
2016-11-02,19162,19354,18430,18469,30148,309600.0,12900000.0
2016-11-03,18084,19392,18084,18893,14338,316695.0,12900000.0
2016-11-04,18661,19585,18661,19470,7212,326370.0,12900000.0
2016-11-07,19469,19854,19469,19470,9263,326370.0,12900000.0
2016-11-08,19739,19854,19546,19778,11312,331530.0,12900000.0
2016-11-09,19777,20008,17661,19047,74275,319275.0,12900000.0
2016-11-10,19816,20932,19700,20547,31647,344430.0,12900000.0
2016-11-11,20778,20893,20239,20470,19600,343140.0,12900000.0
2016-11-14,20470,20739,20316,20509,10756,343785.0,12900000.0
2016-11-15,20470,20470,19623,20009,19820,335400.0,12900000.0
2016-11-16,20239,20932,20162,20932,22682,350880.0,12900000.0
2016-11-17,20624,20970,20547,20855,9052,349590.0,12900000.0
2016-11-18,20893,20893,20470,20547,10931,344430.0,12900000.0
2016-11-21,20778,21085,19854,20162,12122,337980.0,12900000.0
2016-11-22,20431,20508,20047,20393,6907,341850.0,12900000.0
2016-11-23,20393,20470,19893,20124,21612,337335.0,12900000.0
2016-11-24,20123,20316,19623,19816,11703,332175.0,12900000.0
2016-11-25,19623,20316,19623,20124,8940,337335.0,12900000.0
2016-11-28,20123,20277,19085,19739,8848,330885.0,12900000.0
2016-11-29,19469,20239,19469,19816,6127,332175.0,12900000.0
2016-11-30,19739,23779,19739,21855,57117,366360.0,12900000.0
2016-12-01,21816,22625,20932,21855,43511,366360.0,12900000.0
2016-12-02,21740,22163,21162,21548,17137,361200.0,12900000.0
2016-12-05,21316,21624,20970,21086,11545,353460.0,12900000.0
2016-12-06,20932,21778,20932,21201,8987,355395.0,12900000.0
2016-12-07,21047,21355,20008,20547,19403,344430.0,12900000.0
2016-12-08,20470,21239,20470,20778,22906,348300.0,12900000.0
2016-12-09,20778,21239,20624,21240,13207,356040.0,12900000.0
2016-12-12,21239,22009,21239,21932,25208,367650.0,12900000.0
2016-12-13,21932,22086,21547,21971,14403,368295.0,12900000.0
2016-12-14,21970,22124,21778,22009,9284,368940.0,12900000.0
2016-12-15,21663,22124,21663,22086,10154,370230.0,12900000.0
2016-12-16,22240,22240,21893,22086,7783,370230.0,12900000.0
2016-12-19,22009,22086,21701,22009,7955,368940.0,12900000.0
2016-12-20,22009,22124,21624,21817,7497,365715.0,12900000.0
2016-12-21,21816,21855,21470,21779,8106,365070.0,12900000.0
2016-12-22,21547,21701,21201,21625,6977,362490.0,12900000.0
2016-12-23,21355,22009,21239,21932,8322,367650.0,12900000.0
2016-12-26,21932,22201,21701,22086,6515,370230.0,12900000.0
2016-12-27,22124,22240,21932,22048,10292,369585.0,12900000.0
2016-12-28,22047,22394,21778,22356,12946,374745.0,12900000.0
2016-12-29,22047,22548,22047,22394,8588,375390.0,12900000.0
2017-01-02,22625,22663,22240,22433,4945,376035.0,12900000.0
2017-01-03,22163,22432,22047,22240,11514,372810.0,12900000.0
2017-01-04,22163,23163,22163,23125,32817,387645.0,12900000.0
2017-01-05,23163,23856,22932,23472,28864,393450.0,12900000.0
2017-01-06,23817,23856,23240,23356,12544,391515.0,12900000.0
2017-01-09,23471,23510,23009,23472,8242,393450.0,12900000.0
2017-01-10,23163,23317,22778,22779,14692,381840.0,12900000.0
2017-01-11,22778,23125,22778,22933,9105,384420.0,12900000.0
2017-01-12,22932,22932,22317,22394,15465,375390.0,12900000.0
2017-01-13,22394,23048,22394,23010,5631,385710.0,12900000.0
2017-01-16,23240,23240,22817,22933,4148,384420.0,12900000.0
2017-01-17,22740,22971,22548,22587,7168,378615.0,12900000.0
2017-01-18,22317,23471,22317,22471,6771,376680.0,12900000.0
2017-01-19,23009,23009,22432,22625,4979,379260.0,12900000.0
2017-01-20,22740,22932,22394,22433,3936,376035.0,12900000.0
2017-01-23,22663,22663,22086,22240,10034,372810.0,12900000.0
2017-01-24,21970,22701,21932,22009,5540,368940.0,12900000.0
2017-01-25,22009,22201,21586,21779,10721,365070.0,12900000.0
2017-01-26,22163,22163,21624,21779,3846,365070.0,12900000.0
2017-01-31,21778,22432,21470,21471,5656,359910.0,12900000.0
2017-02-01,21432,22124,21432,21740,6976,364425.0,12900000.0
2017-02-02,22278,22278,21547,21740,3754,364425.0,12900000.0
2017-02-03,21393,21663,21316,21355,14445,357975.0,12900000.0
2017-02-06,21470,21970,21355,21702,4333,363780.0,12900000.0
2017-02-07,21701,22509,21701,22125,9965,370875.0,12900000.0
2017-02-08,22240,22240,21778,21894,3356,367005.0,12900000.0
2017-02-09,22009,22124,21547,21894,4924,367005.0,12900000.0
2017-02-10,21970,22163,21624,21855,11136,366360.0,12900000.0
2017-02-13,21932,21932,21663,21894,4318,367005.0,12900000.0
2017-02-14,21893,21970,21624,21855,3174,366360.0,12900000.0
2017-02-15,21932,22317,21624,22086,11379,370230.0,12900000.0
2017-02-16,22317,22317,21816,22279,6720,373455.0,12900000.0
2017-02-17,22317,22394,22047,22356,6968,374745.0,12900000.0
2017-02-20,22432,22663,22086,22279,3354,373455.0,12900000.0
2017-02-21,22278,22509,22163,22471,4331,376680.0,12900000.0
2017-02-22,22548,22663,21547,22510,9370,377325.0,12900000.0
2017-02-23,22625,22625,22240,22510,17946,377325.0,12900000.0
2017-02-24,22509,22701,22509,22510,7766,377325.0,12900000.0
2017-02-27,22625,22701,22355,22664,4180,379905.0,12900000.0
2017-02-28,22317,22817,22317,22779,8984,381840.0,12900000.0
2017-03-02,22817,23086,22778,22894,10964,383775.0,12900000.0
2017-03-03,23163,23163,22778,23087,13130,387000.0,12900000.0
2017-03-06,23317,23856,23086,23587,17636,395385.0,12900000.0
2017-03-07,23586,23702,23510,23664,11990,396675.0,12900000.0
2017-03-08,23663,23663,22817,22856,10779,383130.0,12900000.0
2017-03-09,22894,23202,22586,22817,8242,382485.0,12900000.0
2017-03-10,23086,23086,22509,22664,8661,379905.0,12900000.0
2017-03-13,23086,23086,22663,22664,2248,379905.0,12900000.0
2017-03-14,22663,23048,22201,22317,8016,374100.0,12900000.0
2017-03-15,22394,22432,21932,22202,7938,372165.0,12900000.0
2017-03-16,22163,22394,22047,22086,2890,370230.0,12900000.0
2017-03-17,22855,22855,21624,21625,10931,362490.0,12900000.0
2017-03-20,21624,21817,21239,21240,11909,356040.0,12900000.0
2017-03-21,21316,21778,21162,21471,3259,359910.0,12900000.0
2017-03-22,21701,21701,21278,21432,5049,359265.0,12900000.0
2017-03-23,21547,21547,20855,21201,10604,355395.0,12900000.0
2017-03-24,21470,21470,21085,21317,4596,357330.0,12900000.0
2017-03-27,21547,21663,21124,21548,53943,361200.0,12900000.0
2017-03-28,21393,22201,21316,22202,8396,372165.0,12900000.0
2017-03-29,22009,22701,21740,21855,20164,366360.0,12900000.0
2017-03-30,22086,22509,21932,22471,14045,376680.0,12900000.0
2017-03-31,22240,22471,21970,22240,10968,372810.0,12900000.0
2017-04-03,22240,22394,21932,22317,9148,374100.0,12900000.0
2017-04-04,22163,22471,22047,22317,7781,374100.0,12900000.0
2017-04-05,22240,22355,21816,21855,5967,366360.0,12900000.0
