유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-15,12200,12350,12100,12350,19400,140055.0,11340483.0
2014-05-16,12200,12350,12100,12100,17640,137220.0,11340483.0
2014-05-19,12300,12300,12100,12150,7910,137787.0,11340483.0
2014-05-20,12100,12150,12000,12100,18240,137220.0,11340483.0
2014-05-21,12000,12200,12000,12200,8610,138354.0,11340483.0
2014-05-22,12100,12250,12100,12250,5672,138921.0,11340483.0
2014-05-23,12250,12250,12200,12250,2570,138921.0,11340483.0
2014-05-26,12100,12300,12100,12300,9790,139488.0,11340483.0
2014-05-27,12350,12350,12200,12350,8424,140055.0,11340483.0
2014-05-28,12300,12350,12250,12350,6367,140055.0,11340483.0
2014-05-29,12250,12500,12250,12400,16020,140622.0,11340483.0
2014-05-30,12400,12550,12400,12550,3090,142323.0,11340483.0
2014-06-02,12550,12550,12350,12550,6684,142323.0,11340483.0
2014-06-03,12450,12700,12400,12650,3320,143457.0,11340483.0
2014-06-05,12750,12900,12550,12800,23549,145158.0,11340483.0
2014-06-09,12900,13050,12850,13000,28532,147426.0,11340483.0
2014-06-10,12850,13050,12850,12950,18142,146859.0,11340483.0
2014-06-11,12950,13000,12850,12950,11500,146859.0,11340483.0
2014-06-12,12850,12950,12850,12950,3868,146859.0,11340483.0
2014-06-13,12800,12900,12700,12900,4518,146292.0,11340483.0
2014-06-16,12900,13000,12850,12950,15188,146859.0,11340483.0
2014-06-17,12800,13000,12800,12900,48991,146292.0,11340483.0
2014-06-18,12900,12950,12850,12900,11277,146292.0,11340483.0
2014-06-19,12900,12950,12750,12900,1671,146292.0,11340483.0
2014-06-20,12800,13000,12800,12900,4871,146292.0,11340483.0
2014-06-23,12900,12900,12800,12900,2258,146292.0,11340483.0
2014-06-24,12800,12950,12800,12950,1450,146859.0,11340483.0
2014-06-25,12800,12900,12800,12850,1399,145725.0,11340483.0
2014-06-26,12800,12900,12750,12850,2252,145725.0,11340483.0
2014-06-27,12900,12900,12800,12900,3432,146292.0,11340483.0
2014-06-30,12900,12900,12850,12900,14755,146292.0,11340483.0
2014-07-01,12900,12950,12850,12950,5292,146859.0,11340483.0
2014-07-02,13050,13050,12850,13000,8149,147426.0,11340483.0
2014-07-03,12900,13050,12900,12950,7486,146859.0,11340483.0
2014-07-04,12950,13100,12850,12950,4975,146859.0,11340483.0
2014-07-07,13000,13000,12800,12900,7963,146292.0,11340483.0
2014-07-08,12900,13200,12900,13150,8878,149127.0,11340483.0
2014-07-09,13150,13150,13050,13150,1468,149127.0,11340483.0
2014-07-10,13200,13200,13000,13050,4529,147993.0,11340483.0
2014-07-11,12900,13150,12900,13150,4416,149127.0,11340483.0
2014-07-14,13150,13150,13000,13050,3448,147993.0,11340483.0
2014-07-15,13450,13500,13100,13300,5529,150828.0,11340483.0
2014-07-16,13300,13300,13100,13200,2807,149694.0,11340483.0
2014-07-17,13500,13500,13050,13200,3437,149694.0,11340483.0
2014-07-18,13200,13500,13200,13300,13797,150828.0,11340483.0
2014-07-21,13300,13300,13200,13250,12980,150261.0,11340483.0
2014-07-22,13300,13500,13200,13450,26942,152529.0,11340483.0
2014-07-23,13300,13900,13300,13700,12801,155365.0,11340483.0
2014-07-24,13800,13900,13400,13500,16314,153097.0,11340483.0
2014-07-25,13500,13700,13400,13700,7240,155365.0,11340483.0
2014-07-28,13700,14500,13700,14450,12800,163870.0,11340483.0
2014-07-29,14450,14450,13400,13850,31693,157066.0,11340483.0
2014-07-30,13850,14450,13650,14050,8776,159334.0,11340483.0
2014-07-31,14250,14300,13800,13850,16531,157066.0,11340483.0
2014-08-01,13750,14050,13600,14000,7217,158767.0,11340483.0
2014-08-04,13900,14050,13800,14050,1938,159334.0,11340483.0
2014-08-05,14000,14050,13800,14000,1766,158767.0,11340483.0
2014-08-06,13950,14050,13850,14000,3680,158767.0,11340483.0
2014-08-07,14050,14100,13850,13900,4715,157633.0,11340483.0
2014-08-08,13900,13950,13800,13850,12485,157066.0,11340483.0
2014-08-11,14050,14050,13900,14000,4223,158767.0,11340483.0
2014-08-12,14000,14100,13900,14000,7283,158767.0,11340483.0
2014-08-13,14050,14050,13950,14050,2476,159334.0,11340483.0
2014-08-14,14050,14100,13850,14050,4296,159334.0,11340483.0
2014-08-18,14000,14050,13950,14000,10631,158767.0,11340483.0
2014-08-19,14000,14050,13950,14000,7819,158767.0,11340483.0
2014-08-20,14000,14100,13900,13900,6886,157633.0,11340483.0
2014-08-21,13800,14000,13750,13800,16012,156499.0,11340483.0
2014-08-22,13900,13950,13800,13900,6330,157633.0,11340483.0
2014-08-25,14000,14050,13950,14000,54010,158767.0,11340483.0
2014-08-26,14000,14000,13900,14000,6140,158767.0,11340483.0
2014-08-27,14000,14450,13950,14050,33120,159334.0,11340483.0
2014-08-28,14350,14400,14150,14250,20769,161602.0,11340483.0
2014-08-29,14250,14350,14250,14300,23726,162169.0,11340483.0
2014-09-01,14350,14700,14350,14500,9989,164437.0,11340483.0
2014-09-02,14600,14600,14250,14450,6459,163870.0,11340483.0
2014-09-03,14450,14600,14450,14500,24649,164437.0,11340483.0
2014-09-04,14500,14550,14400,14500,7611,164437.0,11340483.0
2014-09-05,14500,14600,14350,14450,3584,163870.0,11340483.0
2014-09-11,14450,14500,14300,14300,25939,162169.0,11340483.0
2014-09-12,14300,14450,14300,14450,3496,163870.0,11340483.0
2014-09-15,14400,14400,14200,14200,8128,161035.0,11340483.0
2014-09-16,14150,14250,14100,14200,3621,161035.0,11340483.0
2014-09-17,14200,14200,13900,13950,35193,158200.0,11340483.0
2014-09-18,14300,14300,13950,14050,5842,159334.0,11340483.0
2014-09-19,14050,14100,13900,14050,5175,159334.0,11340483.0
2014-09-22,13900,14100,13900,13950,2811,158200.0,11340483.0
2014-09-23,13900,14200,13900,14150,20527,160468.0,11340483.0
2014-09-24,13900,14200,13900,14100,7513,159901.0,11340483.0
2014-09-25,14050,14350,14050,14300,10455,162169.0,11340483.0
2014-09-26,14100,14200,14050,14150,3748,160468.0,11340483.0
2014-09-29,14000,14150,13900,14000,10404,158767.0,11340483.0
2014-09-30,14050,14200,14000,14150,8310,160468.0,11340483.0
2014-10-01,14150,14250,14050,14100,11131,159901.0,11340483.0
2014-10-02,14000,14000,13850,14000,3204,158767.0,11340483.0
2014-10-06,14000,14000,13950,14000,2214,158767.0,11340483.0
2014-10-07,14050,14100,13900,14100,5184,159901.0,11340483.0
2014-10-08,13900,14150,13900,14150,4798,160468.0,11340483.0
2014-10-10,13800,14000,13800,13950,4655,158200.0,11340483.0
2014-10-13,13950,13950,13500,13550,12579,153664.0,11340483.0
2014-10-14,13550,13950,13550,13700,2556,155365.0,11340483.0
2014-10-15,13800,14200,13800,14150,1025,160468.0,11340483.0
2014-10-16,14100,14100,13850,14050,927,159334.0,11340483.0
2014-10-17,13950,14050,13550,13750,1930,155932.0,11340483.0
2014-10-20,13900,14100,13800,14050,1836,159334.0,11340483.0
2014-10-21,14050,14100,13600,14000,3163,158767.0,11340483.0
2014-10-22,14200,14300,14100,14200,9239,161035.0,11340483.0
2014-10-23,14100,14250,14100,14200,5346,161035.0,11340483.0
2014-10-24,14300,14300,14150,14200,4204,161035.0,11340483.0
2014-10-27,14300,14500,14250,14250,1597,161602.0,11340483.0
2014-10-28,14600,14600,14150,14300,12469,162169.0,11340483.0
2014-10-29,14300,14650,14300,14450,1926,163870.0,11340483.0
2014-10-30,14300,14500,14300,14450,2753,163870.0,11340483.0
2014-10-31,14450,14950,14400,14550,13692,165004.0,11340483.0
2014-11-03,14550,14600,14300,14550,4141,165004.0,11340483.0
2014-11-04,14600,14600,14350,14350,1714,162736.0,11340483.0
2014-11-05,14350,14450,14250,14300,9428,162169.0,11340483.0
2014-11-06,14100,14450,13550,14300,11737,162169.0,11340483.0
2014-11-07,14100,14350,14100,14200,7398,161035.0,11340483.0
2014-11-10,14200,14550,14200,14350,6438,162736.0,11340483.0
2014-11-11,14350,14700,14350,14600,5969,165571.0,11340483.0
2014-11-12,14950,14950,14500,14600,2367,165571.0,11340483.0
2014-11-13,14650,14650,14500,14650,3506,166138.0,11340483.0
2014-11-14,15000,15000,14600,14600,2354,165571.0,11340483.0
2014-11-17,14850,14850,14450,14500,6909,164437.0,11340483.0
2014-11-18,14500,14500,14350,14500,1593,164437.0,11340483.0
2014-11-19,14300,14400,14200,14400,2728,163303.0,11340483.0
2014-11-20,14400,14700,14250,14300,6070,162169.0,11340483.0
2014-11-21,14600,14600,14300,14400,3434,163303.0,11340483.0
2014-11-24,14300,14450,14200,14300,7569,162169.0,11340483.0
2014-11-25,14200,14600,14200,14550,4248,165004.0,11340483.0
2014-11-26,14550,14650,14400,14600,9917,165571.0,11340483.0
2014-11-27,14500,14700,14450,14650,6087,166138.0,11340483.0
2014-11-28,14400,14650,14200,14400,7780,163303.0,11340483.0
2014-12-01,14400,14500,14300,14500,9836,164437.0,11340483.0
2014-12-02,14500,14650,14300,14650,6917,166138.0,11340483.0
2014-12-03,14650,15100,14550,15050,22814,170674.0,11340483.0
2014-12-04,15050,15600,15050,15400,9933,174643.0,11340483.0
2014-12-05,15800,15800,15400,15750,13746,178613.0,11340483.0
2014-12-08,15800,16800,15800,16400,20994,185984.0,11340483.0
2014-12-09,16400,16500,16000,16000,9921,181448.0,11340483.0
2014-12-10,16000,16400,15500,16000,18122,181448.0,11340483.0
2014-12-11,16050,16200,15800,15800,10094,179180.0,11340483.0
2014-12-12,15800,16050,15600,15800,6051,179180.0,11340483.0
2014-12-15,15800,16200,15600,16150,13381,183149.0,11340483.0
2014-12-16,16200,16400,15950,16150,12932,183149.0,11340483.0
2014-12-17,16150,16650,16000,16650,24506,188819.0,11340483.0
2014-12-18,16650,16950,16050,16400,12769,185984.0,11340483.0
2014-12-19,16300,16350,16000,16200,7539,183716.0,11340483.0
2014-12-22,16200,16400,16000,16000,10428,181448.0,11340483.0
2014-12-23,16000,16150,15900,16000,13509,181448.0,11340483.0
2014-12-24,16000,16100,15700,15900,11989,180314.0,11340483.0
2014-12-26,15900,16000,15450,15500,18929,175777.0,11340483.0
2014-12-29,15500,15500,15150,15300,13986,173509.0,11340483.0
2014-12-30,15350,15400,15150,15200,8712,172375.0,11340483.0
2015-01-02,15300,15500,15000,15150,11619,171808.0,11340483.0
2015-01-05,15350,15350,14950,15000,3095,170107.0,11340483.0
2015-01-06,15000,15200,14500,14850,21769,168406.0,11340483.0
2015-01-07,14900,14900,14550,14700,1880,166705.0,11340483.0
2015-01-08,14550,14700,14300,14500,10528,164437.0,11340483.0
2015-01-09,14750,14800,14550,14650,1429,166138.0,11340483.0
2015-01-12,14700,15150,14650,14650,8807,166138.0,11340483.0
2015-01-13,14650,14800,14500,14750,2630,167272.0,11340483.0
2015-01-14,14600,14850,14500,14750,1707,167272.0,11340483.0
2015-01-15,14750,14800,14550,14700,2193,166705.0,11340483.0
2015-01-16,14700,14900,14500,14900,2714,168973.0,11340483.0
2015-01-19,14900,15000,14700,14900,2833,168973.0,11340483.0
2015-01-20,14900,15100,14650,14700,8072,166705.0,11340483.0
2015-01-21,14450,14750,14400,14650,7517,166138.0,11340483.0
2015-01-22,14700,14750,14500,14650,4864,166138.0,11340483.0
2015-01-23,14700,14900,14550,14800,4939,167839.0,11340483.0
2015-01-26,14800,14800,14600,14700,1374,166705.0,11340483.0
2015-01-27,14650,14700,14100,14350,24622,162736.0,11340483.0
2015-01-28,14500,14700,14300,14550,1707,165004.0,11340483.0
2015-01-29,14550,15000,14400,14950,8218,169540.0,11340483.0
2015-01-30,15200,15550,14900,15000,18089,170107.0,11340483.0
2015-02-02,15000,15200,15000,15000,1410,170107.0,11340483.0
2015-02-03,15000,15250,14950,15000,2029,170107.0,11340483.0
2015-02-04,14900,15300,14850,15150,9828,171808.0,11340483.0
2015-02-05,15200,15450,15100,15350,2310,174076.0,11340483.0
2015-02-06,15500,15500,15100,15300,3218,173509.0,11340483.0
2015-02-09,15350,15350,15000,15200,696,172375.0,11340483.0
2015-02-10,15200,15250,14750,14750,13276,167272.0,11340483.0
2015-02-11,14800,14850,14700,14800,2912,167839.0,11340483.0
2015-02-12,14750,15150,14750,14900,435,168973.0,11340483.0
2015-02-13,15000,15150,14950,15000,24,170107.0,11340483.0
2015-02-16,15000,15000,14900,14900,456,168973.0,11340483.0
2015-02-17,15700,15700,14850,14950,973,169540.0,11340483.0
2015-02-23,15300,15300,14800,15200,4381,172375.0,11340483.0
2015-02-24,15850,15850,15200,15250,1488,172942.0,11340483.0
2015-02-25,15850,15850,15250,15300,1663,173509.0,11340483.0
2015-02-26,15200,15500,15200,15400,2747,174643.0,11340483.0
2015-02-27,15400,15900,15400,15600,996,176912.0,11340483.0
2015-03-02,15600,15900,15400,15700,5520,178046.0,11340483.0
2015-03-03,15750,15750,15100,15400,4034,174643.0,11340483.0
2015-03-04,15400,15400,14600,15050,5462,170674.0,11340483.0
2015-03-05,15000,15000,14850,14850,1736,168406.0,11340483.0
2015-03-06,15050,15100,14850,15000,2502,170107.0,11340483.0
2015-03-09,15100,15100,14800,14850,5251,168406.0,11340483.0
2015-03-10,14850,14900,14700,14700,2721,166705.0,11340483.0
2015-03-11,14700,14800,14500,14500,13817,164437.0,11340483.0
2015-03-12,14550,14750,14350,14750,1784,167272.0,11340483.0
2015-03-13,14750,14800,14550,14600,2990,165571.0,11340483.0
2015-03-16,14700,14700,14550,14600,797,165571.0,11340483.0
2015-03-17,14600,15300,14500,14750,10062,167272.0,11340483.0
2015-03-18,14850,14950,14500,14600,11558,165571.0,11340483.0
2015-03-19,14800,14800,14450,14650,20091,166138.0,11340483.0
2015-03-20,14950,14950,14600,14650,2365,166138.0,11340483.0
2015-03-23,15000,15150,14650,15100,3716,171241.0,11340483.0
2015-03-24,15250,15250,14950,15150,1526,171808.0,11340483.0
2015-03-25,15250,15250,14800,14850,8200,168406.0,11340483.0
2015-03-26,14800,15000,14550,14650,3619,166138.0,11340483.0
2015-03-27,14750,15000,14650,15000,2448,170107.0,11340483.0
2015-03-30,15150,15200,14800,15200,1891,172375.0,11340483.0
2015-03-31,15350,15800,14900,15150,11179,171808.0,11340483.0
2015-04-01,15150,15200,14900,15000,9759,170107.0,11340483.0
2015-04-02,15200,15600,15000,15450,10613,175210.0,11340483.0
2015-04-03,15450,16400,15450,16400,22017,185984.0,11340483.0
2015-04-06,16400,16950,16300,16450,30706,186551.0,11340483.0
2015-04-07,16800,16850,16500,16600,11352,188252.0,11340483.0
2015-04-08,16800,16900,16450,16550,16337,187685.0,11340483.0
2015-04-09,16600,16750,16400,16600,5058,188252.0,11340483.0
2015-04-10,16850,17700,16400,16650,29803,188819.0,11340483.0
2015-04-13,16900,17800,16900,17400,37853,197324.0,11340483.0
2015-04-14,17250,17500,16600,16750,13568,189953.0,11340483.0
2015-04-15,17100,17100,16600,16850,10350,191087.0,11340483.0
2015-04-16,16900,17650,16600,16650,12736,188819.0,11340483.0
2015-04-17,16550,16750,16250,16750,8190,189953.0,11340483.0
2015-04-20,16250,16650,16100,16550,11118,187685.0,11340483.0
2015-04-21,17000,17000,16350,16550,4053,187685.0,11340483.0
2015-04-22,16650,17050,16150,16450,25431,186551.0,11340483.0
2015-04-23,16450,16750,16200,16350,3263,185417.0,11340483.0
2015-04-24,16250,16500,15700,15950,3635,180881.0,11340483.0
2015-04-27,16000,16400,15500,15900,7104,180314.0,11340483.0
2015-04-28,15850,15950,15550,15650,12788,177479.0,11340483.0
2015-04-29,15650,15800,15300,15450,5961,175210.0,11340483.0
2015-04-30,15450,15600,15250,15600,4553,176912.0,11340483.0
2015-05-04,15750,15900,15500,15600,9008,176912.0,11340483.0
2015-05-06,15500,15550,15150,15200,9570,172375.0,11340483.0
2015-05-07,15450,15450,15100,15300,7105,173509.0,11340483.0
2015-05-08,15400,15450,15250,15400,3850,174643.0,11340483.0
2015-05-11,15400,15800,15400,15550,2795,176345.0,11340483.0
2015-05-12,15550,15550,15250,15450,3693,175210.0,11340483.0
2015-05-13,15250,15600,15100,15450,5561,175210.0,11340483.0
2015-05-14,15600,15600,15200,15200,5574,172375.0,11340483.0
2015-05-15,15600,15600,15050,15100,12986,171241.0,11340483.0
2015-05-18,15050,15150,14900,14900,7633,168973.0,11340483.0
2015-05-19,15050,15150,14900,15100,4214,171241.0,11340483.0
2015-05-20,15250,15250,14750,15200,15933,172375.0,11340483.0
2015-05-21,15050,15250,14900,15250,7095,172942.0,11340483.0
2015-05-22,15250,15450,15100,15400,5872,174643.0,11340483.0
2015-05-26,15450,15450,15050,15250,5259,172942.0,11340483.0
2015-05-27,15000,15250,14750,14800,6254,167839.0,11340483.0
2015-05-28,15050,15100,14800,14900,1181,168973.0,11340483.0
2015-05-29,14900,14950,14600,14850,5257,168406.0,11340483.0
2015-06-01,14900,15150,14800,15150,9114,171808.0,11340483.0
2015-06-02,15150,15200,14850,14900,1046,168973.0,11340483.0
2015-06-03,14800,15000,14750,14900,3293,168973.0,11340483.0
2015-06-04,14800,15000,14800,14800,3625,167839.0,11340483.0
2015-06-05,14800,14850,14750,14750,3005,167272.0,11340483.0
2015-06-08,14700,15100,14700,15050,7112,170674.0,11340483.0
2015-06-09,15100,15100,14750,15050,3387,170674.0,11340483.0
2015-06-10,15050,15050,14700,15000,15552,170107.0,11340483.0
2015-06-11,15100,15100,14400,14750,68100,167272.0,11340483.0
2015-06-12,14750,14950,14300,14350,22519,162736.0,11340483.0
2015-06-15,14400,14700,14400,14500,733,164437.0,11340483.0
2015-06-16,14500,14750,14400,14650,3982,166138.0,11340483.0
2015-06-17,14800,14800,14500,14650,2308,166138.0,11340483.0
2015-06-18,14650,14650,14500,14600,1823,165571.0,11340483.0
2015-06-19,14800,14950,14700,14700,5263,166705.0,11340483.0
2015-06-22,14800,14800,14600,14600,4654,165571.0,11340483.0
2015-06-23,14650,14850,14600,14700,7254,166705.0,11340483.0
2015-06-24,14850,15000,14600,14850,11832,168406.0,11340483.0
2015-06-25,14700,15000,14700,15000,5277,170107.0,11340483.0
2015-06-26,15000,15100,14750,15000,5658,170107.0,11340483.0
2015-06-29,14600,14850,14550,14550,3381,165004.0,11340483.0
2015-06-30,14800,14950,14550,14900,4677,168973.0,11340483.0
2015-07-01,14900,14950,14650,14850,1958,168406.0,11340483.0
2015-07-02,14750,14950,14600,14850,4899,168406.0,11340483.0
2015-07-03,14900,15350,14900,15100,8069,171241.0,11340483.0
2015-07-06,15200,15300,14700,14700,9275,166705.0,11340483.0
2015-07-07,14700,14850,14600,14800,3888,167839.0,11340483.0
2015-07-08,14950,15000,14700,14800,4690,167839.0,11340483.0
2015-07-09,14650,14700,14400,14700,3451,166705.0,11340483.0
2015-07-10,14700,14750,14600,14750,2063,167272.0,11340483.0
2015-07-13,14650,15450,14650,14900,6121,168973.0,11340483.0
2015-07-14,15150,15500,14950,15200,9830,172375.0,11340483.0
2015-07-15,15450,15450,15100,15200,2554,172375.0,11340483.0
2015-07-16,15400,15400,15000,15200,2495,172375.0,11340483.0
2015-07-17,15400,15400,14900,14950,3517,169540.0,11340483.0
2015-07-20,15200,15200,14700,14850,10521,168406.0,11340483.0
2015-07-21,14700,14700,14450,14650,6256,166138.0,11340483.0
2015-07-22,14750,14750,14500,14600,1162,165571.0,11340483.0
2015-07-23,14500,14850,14350,14400,6554,163303.0,11340483.0
2015-07-24,14650,14650,14350,14550,3069,165004.0,11340483.0
2015-07-27,14450,14650,14350,14500,4340,164437.0,11340483.0
2015-07-28,14650,14650,14300,14500,4257,164437.0,11340483.0
2015-07-29,14650,14650,14350,14500,2797,164437.0,11340483.0
2015-07-30,14350,14650,14200,14400,2217,163303.0,11340483.0
2015-07-31,14400,14450,14250,14450,1836,163870.0,11340483.0
2015-08-03,14450,14550,14300,14400,1478,163303.0,11340483.0
2015-08-04,14350,14500,14300,14400,2899,163303.0,11340483.0
2015-08-05,14300,14500,14250,14400,2495,163303.0,11340483.0
2015-08-06,14500,14750,14300,14400,3021,163303.0,11340483.0
2015-08-07,14300,14400,14150,14200,7886,161035.0,11340483.0
2015-08-10,14100,14300,13950,14050,11726,159334.0,11340483.0
2015-08-11,14250,14250,13800,13950,5869,158200.0,11340483.0
2015-08-12,14050,14050,13650,13700,7232,155365.0,11340483.0
2015-08-13,13950,14050,13750,14000,2467,158767.0,11340483.0
2015-08-17,14050,14050,13650,13800,3756,156499.0,11340483.0
2015-08-18,13800,13950,13600,13800,3764,156499.0,11340483.0
2015-08-19,13600,13800,13300,13600,5705,154231.0,11340483.0
2015-08-20,13350,13900,13350,13700,3717,155365.0,11340483.0
2015-08-21,13100,13550,13100,13500,8174,153097.0,11340483.0
2015-08-24,13500,13550,13100,13300,3929,150828.0,11340483.0
2015-08-25,13450,13450,13350,13450,168,152529.0,11340483.0
2015-08-26,13300,13700,13300,13700,5010,155365.0,11340483.0
2015-08-27,13700,13800,13550,13750,186,155932.0,11340483.0
2015-08-28,13850,13850,13500,13750,3820,155932.0,11340483.0
2015-08-31,13750,13750,13500,13600,2875,154231.0,11340483.0
2015-09-01,13600,13750,13550,13750,1599,155932.0,11340483.0
2015-09-02,13550,13750,13500,13750,3732,155932.0,11340483.0
2015-09-03,13700,13700,13550,13650,2647,154798.0,11340483.0
2015-09-04,13800,13800,13500,13800,2338,156499.0,11340483.0
2015-09-07,13650,13800,13650,13750,341,155932.0,11340483.0
2015-09-08,13700,13850,13700,13800,3136,156499.0,11340483.0
2015-09-09,13900,14000,13750,14000,2526,158767.0,11340483.0
2015-09-10,13800,14000,13800,14000,1795,158767.0,11340483.0
2015-09-11,14050,14050,14000,14050,1941,159334.0,11340483.0
2015-09-14,14100,14150,14050,14150,2993,160468.0,11340483.0
2015-09-15,14250,14300,14000,14200,3839,161035.0,11340483.0
2015-09-16,14400,14500,14200,14300,2357,162169.0,11340483.0
2015-09-17,14500,14550,14200,14450,3781,163870.0,11340483.0
2015-09-18,14500,14750,14300,14600,3099,165571.0,11340483.0
2015-09-21,14700,14700,14400,14550,1679,165004.0,11340483.0
2015-09-22,14650,14650,14400,14550,1635,165004.0,11340483.0
2015-09-23,14650,14650,14400,14650,3715,166138.0,11340483.0
2015-09-24,14500,14700,14500,14650,942,166138.0,11340483.0
2015-09-25,14400,14650,14300,14650,4386,166138.0,11340483.0
2015-09-30,14600,14600,14350,14500,1725,164437.0,11340483.0
2015-10-01,14500,14700,14500,14600,2198,165571.0,11340483.0
2015-10-02,14600,14600,14550,14600,114,165571.0,11340483.0
2015-10-05,14500,14700,14500,14600,3661,165571.0,11340483.0
2015-10-06,14700,14750,14300,14750,3644,167272.0,11340483.0
2015-10-07,14750,14750,14600,14750,2137,167272.0,11340483.0
2015-10-08,14750,14750,14500,14650,3537,166138.0,11340483.0
2015-10-12,14750,14850,14650,14850,4288,168406.0,11340483.0
2015-10-13,14950,14950,14500,14850,2424,168406.0,11340483.0
2015-10-14,14700,14950,14700,14950,4730,169540.0,11340483.0
2015-10-15,14700,14850,14500,14650,8838,166138.0,11340483.0
2015-10-16,14750,14750,14500,14700,4076,166705.0,11340483.0
2015-10-19,14600,14750,14450,14750,406,167272.0,11340483.0
2015-10-20,14650,14650,14250,14400,11532,163303.0,11340483.0
2015-10-21,14350,14650,14350,14650,8058,166138.0,11340483.0
2015-10-22,14600,14650,14450,14600,4903,165571.0,11340483.0
2015-10-23,14600,14600,14450,14600,57021,165571.0,11340483.0
2015-10-26,14600,14700,14450,14700,96132,166705.0,11340483.0
2015-10-27,14700,14700,14550,14650,2219,166138.0,11340483.0
2015-10-28,14700,14700,14500,14700,3513,166705.0,11340483.0
2015-10-29,14750,14800,14550,14650,417,166138.0,11340483.0
2015-10-30,14750,14750,14450,14700,6023,166705.0,11340483.0
2015-11-02,14700,14700,14550,14550,4094,165004.0,11340483.0
2015-11-03,14650,14650,14550,14650,1860,166138.0,11340483.0
2015-11-04,14500,14650,14500,14650,7031,166138.0,11340483.0
2015-11-05,14700,14800,14600,14700,4140,166705.0,11340483.0
2015-11-06,14550,14700,14550,14700,5292,166705.0,11340483.0
2015-11-09,14700,14700,14400,14700,19161,166705.0,11340483.0
2015-11-10,14450,14650,14400,14600,119009,165571.0,11340483.0
2015-11-11,14550,14550,14300,14500,5214,164437.0,11340483.0
2015-11-12,14300,14750,14300,14600,109956,165571.0,11340483.0
2015-11-13,14400,14550,14400,14400,55792,163303.0,11340483.0
2015-11-16,14250,14600,14250,14550,2891,165004.0,11340483.0
2015-11-17,14350,14700,14350,14700,27826,166705.0,11340483.0
2015-11-18,14600,14800,14500,14750,353415,167272.0,11340483.0
2015-11-19,14850,14950,14750,14950,7301,169540.0,11340483.0
2015-11-20,15000,15600,15000,15450,16981,175210.0,11340483.0
2015-11-23,15500,16250,15400,16000,33680,181448.0,11340483.0
2015-11-24,16000,16000,15200,15450,20952,175210.0,11340483.0
2015-11-25,15450,15500,15150,15250,11192,172942.0,11340483.0
2015-11-26,15400,15500,15150,15500,7368,175777.0,11340483.0
2015-11-27,15400,15900,15250,15900,13190,180314.0,11340483.0
2015-11-30,15900,15900,15600,15900,2466,180314.0,11340483.0
2015-12-01,15900,16000,15800,15950,8329,180881.0,11340483.0
2015-12-02,15900,15950,15700,15800,6321,179180.0,11340483.0
2015-12-03,15700,15700,15650,15700,3188,178046.0,11340483.0
2015-12-04,15500,15900,15450,15800,7832,179180.0,11340483.0
2015-12-07,15800,15800,15600,15600,2154,176912.0,11340483.0
2015-12-08,15600,15600,15500,15550,789,176345.0,11340483.0
2015-12-09,15500,15500,15050,15300,15859,173509.0,11340483.0
2015-12-10,15300,15450,15300,15300,9337,173509.0,11340483.0
2015-12-11,15300,15450,15250,15400,10578,174643.0,11340483.0
2015-12-14,15300,15450,15150,15350,31240,174076.0,11340483.0
2015-12-15,15150,15300,15100,15150,36019,171808.0,11340483.0
2015-12-16,15300,15350,15050,15250,1055,172942.0,11340483.0
2015-12-17,15350,15350,15200,15200,7604,172375.0,11340483.0
2015-12-18,15200,15350,15100,15100,6012,171241.0,11340483.0
2015-12-21,15250,15350,15000,15150,13314,171808.0,11340483.0
2015-12-22,15250,15250,15000,15150,12785,171808.0,11340483.0
2015-12-23,15150,15300,15150,15300,5107,173509.0,11340483.0
2015-12-24,15300,15400,15250,15400,4196,174643.0,11340483.0
2015-12-28,15200,15550,15200,15550,7435,176345.0,11340483.0
2015-12-29,15000,15200,14800,15000,54389,170107.0,11340483.0
2015-12-30,15100,15250,14850,15000,56605,170107.0,11340483.0
2016-01-04,15000,15100,14550,14800,54528,167839.0,11340483.0
2016-01-05,14500,14750,14250,14750,20454,167272.0,11340483.0
2016-01-06,14750,14950,14700,14900,24242,168973.0,11340483.0
2016-01-07,14800,14900,14650,14700,24698,166705.0,11340483.0
2016-01-08,14700,14700,14500,14600,9017,165571.0,11340483.0
2016-01-11,14500,14550,14400,14550,4631,165004.0,11340483.0
2016-01-12,14500,14500,14300,14400,10010,163303.0,11340483.0
2016-01-13,14700,14700,14550,14650,3543,166138.0,11340483.0
2016-01-14,14550,14550,14400,14550,2678,165004.0,11340483.0
2016-01-15,14700,14700,14450,14550,2835,165004.0,11340483.0
2016-01-18,14600,14600,14400,14500,5608,164437.0,11340483.0
2016-01-19,14400,14500,14400,14500,6932,164437.0,11340483.0
2016-01-20,14400,14550,14300,14500,11129,164437.0,11340483.0
2016-01-21,14700,14700,14450,14450,3589,163870.0,11340483.0
2016-01-22,14450,14500,14400,14500,1818,164437.0,11340483.0
2016-01-25,14800,14800,14400,14500,605,164437.0,11340483.0
2016-01-26,14750,14750,14400,14400,2235,163303.0,11340483.0
2016-01-27,14700,14700,14500,14600,5372,165571.0,11340483.0
2016-01-28,14650,14700,14600,14700,2612,166705.0,11340483.0
2016-01-29,14800,14850,14700,14850,3406,168406.0,11340483.0
