S&T홀딩스(036530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-11-29,25000,25500,23800,25000,433673,187500.0,7500000.0
2001-11-30,25100,25800,24900,25600,286571,192000.0,7500000.0
2001-12-03,25000,25800,24950,25400,201316,190500.0,7500000.0
2001-12-04,25100,26000,25050,25200,348491,189000.0,7500000.0
2001-12-05,25500,25800,25050,25150,270982,188625.0,7500000.0
2001-12-06,25300,25500,24650,25200,530812,189000.0,7500000.0
2001-12-07,25200,25650,24800,25500,423164,191250.0,7500000.0
2001-12-10,25500,25500,23900,24200,319313,181500.0,7500000.0
2001-12-11,24200,24400,23250,23600,202572,177000.0,7500000.0
2001-12-12,23800,24400,23500,24000,181046,180000.0,7500000.0
2001-12-13,23600,24900,23200,23800,397562,178500.0,7500000.0
2001-12-14,23500,23749,23200,23300,181615,174750.0,7500000.0
2001-12-17,23499,24250,23250,23250,184316,174375.0,7500000.0
2001-12-18,23050,23650,21650,21950,221691,164625.0,7500000.0
2001-12-19,21700,22250,21150,21550,191964,161625.0,7500000.0
2001-12-20,21150,23350,21150,22850,240601,171375.0,7500000.0
2001-12-21,22500,23350,22300,22900,159184,171750.0,7500000.0
2001-12-24,22900,23300,22450,22650,75814,169875.0,7500000.0
2001-12-26,22550,22950,22450,22450,117046,168375.0,7500000.0
2001-12-27,22100,22350,21600,22050,103326,165375.0,7500000.0
2001-12-28,21200,22350,21200,22200,197166,166500.0,7500000.0
2002-01-02,22600,22650,22100,22300,128481,167250.0,7500000.0
2002-01-03,22400,23150,22300,23100,250254,173250.0,7500000.0
2002-01-04,23499,23700,23000,23250,274177,174375.0,7500000.0
2002-01-07,23500,23500,22400,22500,207878,168750.0,7500000.0
2002-01-08,22650,22650,21900,22050,147973,165375.0,7500000.0
2002-01-09,22200,23800,22150,23800,579585,178500.0,7500000.0
2002-01-10,24000,24900,23600,24100,481454,180750.0,7500000.0
2002-01-11,24700,24850,24450,24450,532748,183375.0,7500000.0
2002-01-14,24700,24950,23700,24000,244833,180000.0,7500000.0
2002-01-15,24000,25050,23800,25000,373003,187500.0,7500000.0
2002-01-16,25399,25650,24500,24700,248999,185250.0,7500000.0
2002-01-17,24700,26300,24400,25800,570426,193500.0,7500000.0
2002-01-18,25999,26250,25250,25450,174195,190875.0,7500000.0
2002-01-21,25450,25850,24950,25000,187766,187500.0,7500000.0
2002-01-22,25100,25400,24200,24200,382102,181500.0,7500000.0
2002-01-23,24150,24400,23500,24000,319756,180000.0,7500000.0
2002-01-24,24000,24200,23250,23400,485674,175500.0,7500000.0
2002-01-25,23700,26150,23700,25300,681755,189750.0,7500000.0
2002-01-28,26150,26500,25600,25700,471963,192750.0,7500000.0
2002-01-29,26000,26000,24899,25000,316883,187500.0,7500000.0
2002-01-30,24500,24700,23650,23700,254270,177750.0,7500000.0
2002-01-31,23800,24950,23800,24500,293296,183750.0,7500000.0
2002-02-01,24698,25000,23800,24250,161029,181875.0,7500000.0
2002-02-04,23800,24300,23000,23150,174081,173625.0,7500000.0
2002-02-05,23000,23000,22450,22850,170700,171375.0,7500000.0
2002-02-06,23000,23350,22700,22700,156420,170250.0,7500000.0
2002-02-07,22700,23200,22550,23000,149262,172500.0,7500000.0
2002-02-08,23000,23050,22550,23000,64571,172500.0,7500000.0
2002-02-14,23200,23550,23200,23400,113689,175500.0,7500000.0
2002-02-15,23400,24900,23400,24400,411024,183000.0,7500000.0
2002-02-18,24400,24449,23450,23500,296673,176250.0,7500000.0
2002-02-19,23899,23899,23050,23050,204464,172875.0,7500000.0
2002-02-20,23200,23450,22800,23350,93636,175125.0,7500000.0
2002-02-21,23499,24650,23499,23800,294846,178500.0,7500000.0
2002-02-22,23599,23599,23050,23150,235066,173625.0,7500000.0
2002-02-25,23350,23600,23200,23200,105865,174000.0,7500000.0
2002-02-26,23600,24199,23500,23700,283654,177750.0,7500000.0
2002-02-27,23800,23900,23049,23350,543723,175125.0,7500000.0
2002-02-28,23400,23550,23000,23000,313817,172500.0,7500000.0
2002-03-04,23300,23850,23200,23550,343909,176625.0,7500000.0
2002-03-05,24099,25699,24050,25000,970103,187500.0,7500000.0
2002-03-06,25200,25500,24250,25500,369831,191250.0,7500000.0
2002-03-07,25700,26750,24950,24950,558400,187125.0,7500000.0
2002-03-08,24800,25150,23800,24200,307681,181500.0,7500000.0
2002-03-11,24850,25600,24300,25300,327488,189750.0,7500000.0
2002-03-12,25300,26199,24950,25500,326117,191250.0,7500000.0
2002-03-13,25600,27100,25600,26900,641882,201750.0,7500000.0
2002-03-14,26900,27700,26400,27000,469927,202500.0,7500000.0
2002-03-15,27800,27850,27100,27150,458233,203625.0,7500000.0
2002-03-18,27500,28050,26800,26850,471819,201375.0,7500000.0
2002-03-19,27000,27400,26500,26650,507558,199875.0,7500000.0
2002-03-20,27100,29400,26900,27850,666683,208875.0,7500000.0
2002-03-21,27100,27850,27100,27400,213499,205500.0,7500000.0
2002-03-22,27600,28450,27600,27700,385291,207750.0,7500000.0
2002-03-25,28000,29800,28000,28600,590520,214500.0,7500000.0
2002-03-26,29000,29449,27200,27600,359499,207000.0,7500000.0
2002-03-27,27600,28199,27450,27700,249794,207750.0,7500000.0
2002-03-28,28500,30700,28500,30000,896567,225000.0,7500000.0
2002-03-29,30650,30699,29250,29400,358387,220500.0,7500000.0
2002-04-01,30700,32350,30400,30950,877363,232125.0,7500000.0
2002-04-02,31000,32200,29750,31750,447911,238125.0,7500000.0
2002-04-03,31750,32700,31350,32150,359463,241125.0,7500000.0
2002-04-04,31900,31900,30750,31100,245992,233250.0,7500000.0
2002-04-08,30800,31500,29650,29700,270320,222750.0,7500000.0
2002-04-09,29750,29899,28600,28600,236196,214500.0,7500000.0
2002-04-10,28100,28599,26750,27100,293012,203250.0,7500000.0
2002-04-11,27499,28250,27400,27800,259002,208500.0,7500000.0
2002-04-12,24500,25500,24500,24500,1024715,183750.0,7500000.0
2002-04-15,24000,24200,22550,23100,1653671,173250.0,7500000.0
2002-04-16,23500,23949,22800,23600,925656,177000.0,7500000.0
2002-04-17,24050,24899,23900,24150,867844,181125.0,7500000.0
2002-04-18,24200,24700,24000,24200,356792,181500.0,7500000.0
2002-04-19,24400,24599,23000,23100,483847,173250.0,7500000.0
2002-04-22,22700,23100,20350,20950,845225,157125.0,7500000.0
2002-04-23,20350,20500,19300,20100,357431,150750.0,7500000.0
2002-04-24,20500,21650,20500,21650,619636,162375.0,7500000.0
2002-04-25,21850,22850,21100,22100,797431,165750.0,7500000.0
2002-04-26,22500,22750,21400,22050,369249,165375.0,7500000.0
2002-04-29,21400,21700,20250,20600,276214,154500.0,7500000.0
2002-04-30,20600,21300,20100,21000,284330,157500.0,7500000.0
2002-05-02,21500,22200,21350,21800,272523,163500.0,7500000.0
2002-05-03,21600,21700,21050,21400,162282,160500.0,7500000.0
2002-05-06,21000,21550,20700,21150,144065,158625.0,7500000.0
2002-05-07,21150,21800,21150,21250,323608,159375.0,7500000.0
2002-05-08,21600,22700,21550,22300,606562,167250.0,7500000.0
2002-05-09,23000,23200,21350,21550,602705,161625.0,7500000.0
2002-05-10,21550,21700,20850,21250,198229,159375.0,7500000.0
2002-05-13,20850,21100,20400,20800,232577,156000.0,7500000.0
2002-05-14,20900,21150,20300,20350,330762,152625.0,7500000.0
2002-05-15,20500,20700,20300,20400,340102,153000.0,7500000.0
2002-05-16,20600,20700,20100,20100,243229,150750.0,7500000.0
2002-05-17,20200,20450,19850,20450,402004,153375.0,7500000.0
2002-05-20,20750,20750,20300,20300,224445,152250.0,7500000.0
2002-05-21,20000,20100,19300,19300,271381,144750.0,7500000.0
2002-05-22,19100,19200,18150,18850,332194,141375.0,7500000.0
2002-05-23,19100,19200,17650,17800,332450,133500.0,7500000.0
2002-05-24,17850,18200,17050,17500,493957,131250.0,7500000.0
2002-05-27,17500,17750,16600,16650,285037,124875.0,7500000.0
2002-05-28,16650,17400,16400,17400,625650,130500.0,7500000.0
2002-05-29,17000,17350,16400,16400,211351,123000.0,7500000.0
2002-05-30,16050,16500,15300,15350,273223,115125.0,7500000.0
2002-05-31,15400,15800,15300,15400,215022,115500.0,7500000.0
2002-06-03,15400,16200,15150,16100,238990,120750.0,7500000.0
2002-06-04,15750,16000,15550,16000,204795,120000.0,7500000.0
2002-06-05,16300,16900,16250,16600,266649,124500.0,7500000.0
2002-06-07,16099,16500,15350,15450,227723,115875.0,7500000.0
2002-06-10,15750,16100,15700,16000,164333,120000.0,7500000.0
2002-06-11,15650,16600,15650,16150,312244,121125.0,7500000.0
2002-06-12,16150,16350,15899,16350,187207,122625.0,7500000.0
2002-06-14,16350,16650,15950,15950,255696,119625.0,7500000.0
2002-06-17,16000,16050,15750,15950,102252,119625.0,7500000.0
2002-06-18,16150,16200,15650,15650,90940,117375.0,7500000.0
2002-06-19,15250,15850,13850,14000,210761,105000.0,7500000.0
2002-06-20,13800,14100,13200,13700,117629,102750.0,7500000.0
2002-06-21,13500,14200,13400,13900,121844,104250.0,7500000.0
2002-06-24,13600,14200,13450,13900,123999,104250.0,7500000.0
2002-06-25,14000,14750,13899,13950,254003,104625.0,7500000.0
2002-06-26,13700,13700,12350,12500,196523,93750.0,7500000.0
2002-06-27,12900,13200,12350,13000,161063,97500.0,7500000.0
2002-06-28,13250,13950,13250,13750,169087,103125.0,7500000.0
2002-07-02,13200,13950,12900,13700,102621,102750.0,7500000.0
2002-07-03,13600,14450,13250,14300,172157,107250.0,7500000.0
2002-07-04,15000,16000,14900,16000,541116,120000.0,7500000.0
2002-07-05,16200,16300,15650,15800,419625,118500.0,7500000.0
2002-07-08,16400,16800,15900,16450,475306,123375.0,7500000.0
2002-07-09,16450,17400,16450,17100,386643,128250.0,7500000.0
2002-07-10,17050,17350,16900,17350,313720,130125.0,7500000.0
2002-07-11,17000,17850,16800,17300,328721,129750.0,7500000.0
2002-07-12,17500,17700,16700,16800,307844,126000.0,7500000.0
2002-07-15,16299,16550,15450,15750,274312,118125.0,7500000.0
2002-07-16,15500,15950,14750,14900,160238,111750.0,7500000.0
2002-07-18,14900,15600,14900,14950,153907,112125.0,7500000.0
2002-07-19,14099,14400,13750,14250,157656,106875.0,7500000.0
2002-07-22,13149,13800,13050,13100,123806,98250.0,7500000.0
2002-07-23,13100,14200,13050,14200,190384,106500.0,7500000.0
2002-07-24,13600,13800,13500,13800,81491,103500.0,7500000.0
2002-07-25,14700,14750,13800,13800,114479,103500.0,7500000.0
2002-07-26,13500,13700,13200,13700,91773,102750.0,7500000.0
2002-07-29,13750,14100,13300,13600,64549,102000.0,7500000.0
2002-07-30,14000,14299,13950,14150,101169,106125.0,7500000.0
2002-07-31,14150,14300,13800,14000,87430,105000.0,7500000.0
2002-08-01,13949,14349,13700,13900,72793,104250.0,7500000.0
2002-08-02,13700,13750,13300,13550,68179,101625.0,7500000.0
2002-08-05,13499,13499,12850,12950,78751,97125.0,7500000.0
2002-08-06,12600,12950,12400,12850,74990,96375.0,7500000.0
2002-08-07,13000,13350,12950,13000,91872,97500.0,7500000.0
2002-08-08,13250,13450,13100,13400,64236,100500.0,7500000.0
2002-08-09,13800,14800,13700,14300,378172,107250.0,7500000.0
2002-08-12,14449,14649,13950,14100,107815,105750.0,7500000.0
2002-08-13,14100,14400,13800,14400,92111,108000.0,7500000.0
2002-08-14,14000,14700,13900,14500,134054,108750.0,7500000.0
2002-08-16,15000,15000,14350,14600,137329,109500.0,7500000.0
2002-08-19,14600,15000,14099,14250,90740,106875.0,7500000.0
2002-08-20,14600,14700,14250,14400,130409,108000.0,7500000.0
2002-08-21,14400,14900,14400,14900,96679,111750.0,7500000.0
2002-08-22,15049,15800,15049,15700,222898,117750.0,7500000.0
2002-08-23,15500,15900,15150,15250,106890,114375.0,7500000.0
2002-08-26,15000,15100,14700,14700,58868,110250.0,7500000.0
2002-08-27,14800,14950,14450,14450,80186,108375.0,7500000.0
2002-08-28,14500,14600,14250,14300,62510,107250.0,7500000.0
2002-08-29,14000,14450,14000,14400,65560,108000.0,7500000.0
2002-08-30,14600,14700,14400,14500,63130,108750.0,7500000.0
2002-09-02,14600,14800,14550,14600,50100,109500.0,7500000.0
2002-09-03,14900,15400,14700,15000,125589,112500.0,7500000.0
2002-09-04,14499,14700,13850,14250,129547,106875.0,7500000.0
2002-09-05,14400,14500,14100,14100,74493,105750.0,7500000.0
2002-09-06,14100,14100,13450,13550,76264,101625.0,7500000.0
2002-09-09,13550,13750,12800,12850,77332,96375.0,7500000.0
2002-09-10,12900,13150,12900,13150,55378,98625.0,7500000.0
2002-09-11,13150,13350,13100,13300,68026,99750.0,7500000.0
2002-09-12,13150,13600,13150,13400,76720,100500.0,7500000.0
2002-09-13,13099,13200,12900,12950,83991,97125.0,7500000.0
2002-09-16,13000,13100,12750,12800,56939,96000.0,7500000.0
2002-09-17,13050,13350,12950,13350,63493,100125.0,7500000.0
2002-09-18,12850,13300,12850,13000,50950,97500.0,7500000.0
2002-09-19,14299,14550,13800,14550,223656,109125.0,7500000.0
2002-09-23,14750,14900,14150,14550,337914,109125.0,7500000.0
2002-09-24,14400,14400,13500,13800,158609,103500.0,7500000.0
2002-09-25,13699,13800,12700,12850,118890,96375.0,7500000.0
2002-09-26,13100,13500,12549,12700,87685,95250.0,7500000.0
2002-09-27,12550,13650,12550,13650,53903,102375.0,7500000.0
2002-09-30,13500,13500,12800,13200,52410,99000.0,7500000.0
2002-10-01,12750,13200,12750,13200,36365,99000.0,7500000.0
2002-10-02,13500,14250,13200,13650,162890,102375.0,7500000.0
2002-10-04,13499,14100,13499,13950,96899,104625.0,7500000.0
2002-10-07,13900,14250,13350,13400,139245,100500.0,7500000.0
2002-10-08,13350,13650,13100,13250,89425,99375.0,7500000.0
2002-10-09,13300,13500,13000,13000,66085,97500.0,7500000.0
2002-10-10,12700,12900,12300,12300,103684,92250.0,7500000.0
2002-10-11,12700,12900,12000,12300,76565,92250.0,7500000.0
2002-10-14,12800,13100,12650,12850,93796,96375.0,7500000.0
2002-10-15,13000,13800,12749,13500,198097,101250.0,7500000.0
2002-10-16,13800,14000,13500,13600,136393,102000.0,7500000.0
2002-10-17,13600,14100,13300,13950,115342,104625.0,7500000.0
2002-10-18,14300,14899,14000,14850,229111,111375.0,7500000.0
2002-10-21,15150,15200,14250,14400,166027,108000.0,7500000.0
2002-10-22,7378,7579,6875,7128,233593,106500.0,7500000.0
2002-10-23,7126,7227,6977,7103,101114,106125.0,7500000.0
2002-10-24,7077,7829,7077,7554,471805,112875.0,7500000.0
2002-10-25,7428,7780,7428,7554,294611,112875.0,7500000.0
2002-10-28,7728,8104,7704,7780,247388,116250.0,7500000.0
2002-10-29,7654,7830,7529,7530,137215,112500.0,7500000.0
2002-10-30,7528,7528,7077,7277,128571,108750.0,7500000.0
2002-10-31,7226,7353,7001,7128,149491,106500.0,7500000.0
2002-11-01,7052,7077,6775,6926,134990,103500.0,7500000.0
2002-11-04,6927,7053,6877,6877,86692,102750.0,7500000.0
2002-11-05,6877,7027,6852,6877,63372,102750.0,7500000.0
2002-11-06,6951,7178,6901,7103,116700,106125.0,7500000.0
2002-11-07,7178,7278,6951,6952,124900,103875.0,7500000.0
2002-11-08,6852,6977,6802,6877,57332,102750.0,7500000.0
2002-11-11,6927,6927,6551,6551,78490,97875.0,7500000.0
2002-11-12,6399,6600,6375,6576,49880,98250.0,7500000.0
2002-11-13,6601,6626,6475,6551,53500,97875.0,7500000.0
2002-11-14,6575,7530,6575,7153,892651,106875.0,7500000.0
2002-11-15,7278,7278,6927,7028,209083,105000.0,7500000.0
2002-11-18,7078,7127,6852,6877,112197,102750.0,7500000.0
2002-11-19,6977,7203,6927,7205,222163,107625.0,7500000.0
2002-11-20,7227,7254,6977,7103,148170,106125.0,7500000.0
2002-11-21,7153,7203,6852,6877,254540,102750.0,7500000.0
2002-11-22,6926,6951,6625,6676,219429,99750.0,7500000.0
2002-11-25,6776,6801,6651,6726,128930,100500.0,7500000.0
2002-11-26,6727,6826,6676,6702,99400,100125.0,7500000.0
2002-11-27,6599,6774,6599,6776,86091,101250.0,7500000.0
2002-11-28,6875,6951,6774,6776,157650,101250.0,7500000.0
2002-11-29,6826,7078,6776,7003,294955,104625.0,7500000.0
2002-12-02,7027,7202,6977,7003,202723,104625.0,7500000.0
2002-12-03,7102,7380,6977,7329,320435,109500.0,7500000.0
2002-12-04,7226,7253,6951,6952,135470,103875.0,7500000.0
2002-12-05,6876,7102,6876,7053,83510,105375.0,7500000.0
2002-12-06,6900,7077,6850,6977,114577,104250.0,7500000.0
2002-12-09,6976,7302,6976,7277,305140,108750.0,7500000.0
2002-12-10,7203,7530,7178,7454,393823,111375.0,7500000.0
2002-12-11,7555,7605,7354,7379,200375,110250.0,7500000.0
2002-12-12,7480,7679,7404,7505,207813,112125.0,7500000.0
2002-12-13,7429,7504,7354,7379,120429,110250.0,7500000.0
2002-12-16,7227,7529,7227,7329,183900,109500.0,7500000.0
2002-12-17,7454,7479,7328,7379,143027,110250.0,7500000.0
2002-12-18,7279,7480,7279,7454,112605,111375.0,7500000.0
2002-12-20,7402,7654,7378,7630,362190,114000.0,7500000.0
2002-12-23,7680,7731,7179,7354,224525,109875.0,7500000.0
2002-12-24,7353,7453,6774,6826,284500,102000.0,7500000.0
2002-12-26,6700,6875,6550,6676,164799,99750.0,7500000.0
2002-12-27,6576,6701,6475,6501,95985,97125.0,7500000.0
2002-12-30,6325,6376,5824,5923,117242,88500.0,7500000.0
2003-01-02,5922,6399,5922,6174,160840,92250.0,7500000.0
2003-01-03,6424,6600,6375,6525,111540,97500.0,7500000.0
2003-01-06,6651,6651,6399,6525,75160,97500.0,7500000.0
2003-01-07,6625,6674,6298,6299,89071,94125.0,7500000.0
2003-01-08,6300,6425,6275,6375,49709,95250.0,7500000.0
2003-01-09,6376,6400,6249,6375,87325,95250.0,7500000.0
2003-01-10,6450,6474,6023,6299,94944,94125.0,7500000.0
2003-01-13,6099,6400,6099,6401,71600,95625.0,7500000.0
2003-01-14,6425,6451,6300,6375,64020,95250.0,7500000.0
2003-01-15,6400,6575,6400,6426,74557,96000.0,7500000.0
2003-01-16,6275,6376,6275,6375,39840,95250.0,7500000.0
2003-01-17,6300,6425,6224,6350,47230,94875.0,7500000.0
2003-01-20,6298,6449,6223,6325,67550,94500.0,7500000.0
2003-01-21,6398,6550,6349,6475,115380,96750.0,7500000.0
2003-01-22,6451,6451,6249,6250,66765,93375.0,7500000.0
2003-01-23,6247,6374,6247,6325,45469,94500.0,7500000.0
2003-01-24,6274,6399,6023,6123,200682,91500.0,7500000.0
2003-01-27,5923,5998,5823,5873,125103,87750.0,7500000.0
2003-01-28,5823,5847,5671,5722,167282,85500.0,7500000.0
2003-01-29,5723,5748,5446,5472,103690,81750.0,7500000.0
2003-01-30,5420,5595,5420,5496,71469,82125.0,7500000.0
2003-02-03,5445,5571,5295,5496,108256,82125.0,7500000.0
2003-02-04,5596,5696,5572,5598,86260,83625.0,7500000.0
2003-02-05,5571,5622,5446,5472,49209,81750.0,7500000.0
2003-02-06,5470,5571,5269,5346,61321,79875.0,7500000.0
2003-02-07,5270,5296,5120,5146,91580,76875.0,7500000.0
2003-02-10,5068,5169,5018,5019,57091,75000.0,7500000.0
2003-02-11,5069,5144,4818,4970,102132,74250.0,7500000.0
2003-02-12,4893,5093,4893,5070,78685,75750.0,7500000.0
2003-02-13,4993,5094,4979,4979,35030,74400.0,7500000.0
2003-02-14,4893,4944,4868,4919,46560,73500.0,7500000.0
2003-02-17,5145,5145,5021,5146,54990,76875.0,7500000.0
2003-02-18,5143,5220,5043,5070,58452,75750.0,7500000.0
2003-02-19,5196,5472,5196,5396,233831,80625.0,7500000.0
2003-02-20,5446,5547,5346,5421,118513,81000.0,7500000.0
2003-02-21,5397,5522,5371,5396,40796,80625.0,7500000.0
2003-02-24,5397,5547,5397,5447,39737,81375.0,7500000.0
2003-02-25,5396,5421,5221,5246,65597,78375.0,7500000.0
2003-02-26,5221,5395,5221,5321,44185,79500.0,7500000.0
2003-02-27,5245,5446,5245,5421,38835,81000.0,7500000.0
2003-02-28,5471,5748,5471,5572,96480,83250.0,7500000.0
2003-03-03,5722,5722,5420,5521,50150,82500.0,7500000.0
2003-03-04,5571,5622,5295,5321,52440,79500.0,7500000.0
2003-03-05,5170,5170,4929,4944,58835,73875.0,7500000.0
2003-03-06,4934,5020,4889,4944,34750,73875.0,7500000.0
2003-03-07,4945,5021,4799,4985,56790,74475.0,7500000.0
2003-03-10,4919,5196,4919,5095,38820,76125.0,7500000.0
2003-03-11,4893,5143,4893,5070,86560,75750.0,7500000.0
2003-03-12,5069,5169,4992,5044,73450,75375.0,7500000.0
2003-03-13,5070,5094,4945,4955,43435,74025.0,7500000.0
2003-03-14,5169,5244,5043,5070,59310,75750.0,7500000.0
2003-03-17,4975,4975,4798,4830,26660,72150.0,7500000.0
2003-03-18,4968,5169,4954,5044,56052,75375.0,7500000.0
2003-03-19,4997,5220,4997,5070,40800,75750.0,7500000.0
2003-03-20,5069,5396,5069,5271,92997,78750.0,7500000.0
2003-03-21,5294,5395,5269,5346,55610,79875.0,7500000.0
2003-03-24,5370,5370,5169,5170,63528,77250.0,7500000.0
2003-03-25,4974,5093,4974,5019,38677,75000.0,7500000.0
2003-03-26,5093,5195,5014,5044,33175,75375.0,7500000.0
2003-03-27,4944,5014,4944,4995,16931,74625.0,7500000.0
2003-03-28,5019,5120,4974,5120,13900,76500.0,7500000.0
2003-03-31,5093,5093,4989,5014,22930,74925.0,7500000.0
