한솔테크닉스(004710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-04,10612,10732,10436,10526,432090,76503.0,43100089.0
2000-09-05,10553,11681,10553,10822,2668520,78658.0,43100089.0
2000-09-06,10820,10820,10582,10585,677480,76934.0,43100089.0
2000-09-07,10552,10552,10077,10080,619110,73270.0,43100089.0
2000-09-08,9960,10226,9900,10051,545100,73055.0,43100089.0
2000-09-14,9960,10820,9663,10377,1793650,75425.0,43100089.0
2000-09-15,10256,10493,10018,10080,863210,73270.0,43100089.0
2000-09-18,9782,9960,8566,8600,1397300,62495.0,43100089.0
2000-09-19,8357,8803,8092,8569,1037660,62280.0,43100089.0
2000-09-20,8773,9130,8715,8895,833070,64650.0,43100089.0
2000-09-21,8892,8892,8300,8510,800680,61849.0,43100089.0
2000-09-22,8595,8595,8034,8093,627410,58832.0,43100089.0
2000-09-25,8300,8715,8180,8539,913170,62064.0,43100089.0
2000-09-26,8357,9012,8357,8658,829840,62926.0,43100089.0
2000-09-27,8685,9130,8685,8895,1118330,64650.0,43100089.0
2000-09-28,9307,9307,8744,8895,805060,64650.0,43100089.0
2000-09-29,9160,9160,8773,8895,726490,64650.0,43100089.0
2000-10-02,8833,8833,8595,8717,520540,63357.0,43100089.0
2000-10-04,8892,9397,8744,9043,1747300,65728.0,43100089.0
2000-10-05,9071,9161,8953,9013,989780,65512.0,43100089.0
2000-10-06,8743,8892,8535,8658,1029680,62926.0,43100089.0
2000-10-09,8505,8861,8476,8480,1106490,61633.0,43100089.0
2000-10-10,8477,8595,8300,8332,523000,60556.0,43100089.0
2000-10-11,8241,8301,7856,7946,708840,57754.0,43100089.0
2000-10-12,8121,9130,8061,9131,2831200,66374.0,43100089.0
2000-10-13,9367,9367,8506,8717,4286330,63357.0,43100089.0
2000-10-16,9425,9425,8772,8776,2432390,63788.0,43100089.0
2000-10-17,8595,9013,8061,8064,1633730,58616.0,43100089.0
2000-10-18,7885,8418,7825,8064,900510,58616.0,43100089.0
2000-10-19,7944,8240,7825,7886,853950,57323.0,43100089.0
2000-10-20,8061,8269,8034,8093,1237000,58832.0,43100089.0
2000-10-23,8122,8241,7797,7827,651730,56892.0,43100089.0
2000-10-24,7856,7945,7677,7769,648060,56461.0,43100089.0
2000-10-25,7766,8003,7737,8005,604240,58185.0,43100089.0
2000-10-26,8122,8477,7856,7946,1648170,57754.0,43100089.0
2000-10-27,8003,8240,7885,7886,817110,57323.0,43100089.0
2000-10-30,7736,7884,7291,7411,592090,53875.0,43100089.0
2000-10-31,7172,7172,6579,7026,764970,51074.0,43100089.0
2000-11-01,6995,7380,6818,7176,1477650,52151.0,43100089.0
2000-11-02,6964,8002,6964,7531,1493900,54737.0,43100089.0
2000-11-03,7825,7884,7409,7561,1130580,54953.0,43100089.0
2000-11-06,7707,8061,7588,7620,1583360,55384.0,43100089.0
2000-11-07,7707,8150,7467,7531,3401160,54737.0,43100089.0
2000-11-08,7498,7588,7054,7086,1333650,51505.0,43100089.0
2000-11-09,7142,7172,6964,7116,714900,51720.0,43100089.0
2000-11-10,7172,7172,6995,7145,565730,51936.0,43100089.0
2000-11-13,6935,7084,6846,6849,608510,49781.0,43100089.0
2000-11-14,6877,7025,6846,6997,537880,50858.0,43100089.0
2000-11-15,7230,7291,7112,7116,1162190,51720.0,43100089.0
2000-11-16,7349,7497,7142,7145,1148150,51936.0,43100089.0
2000-11-17,7231,7380,7112,7294,979760,53013.0,43100089.0
2000-11-20,7203,7291,7084,7086,650570,51505.0,43100089.0
2000-11-21,7085,7113,6846,6967,707350,50643.0,43100089.0
2000-11-22,6877,7054,6846,6908,740610,50212.0,43100089.0
2000-11-23,6908,7204,6819,6818,914510,49565.0,43100089.0
2000-11-24,6819,6908,6788,6878,648420,49996.0,43100089.0
2000-11-27,6934,7083,6934,7057,640450,51289.0,43100089.0
2000-11-28,6995,7024,6846,6849,449020,49781.0,43100089.0
2000-11-29,6935,6935,6669,6671,563810,48488.0,43100089.0
2000-11-30,6611,6699,6432,6582,666880,47841.0,43100089.0
2000-12-01,6342,6491,6283,6464,401740,46979.0,43100089.0
2000-12-04,6461,6551,6313,6405,498250,46548.0,43100089.0
2000-12-05,6282,6431,6164,6256,857460,45471.0,43100089.0
2000-12-06,6342,6401,6134,6139,910660,44609.0,43100089.0
2000-12-07,6045,6283,5898,6018,974770,43747.0,43100089.0
2000-12-08,6044,6104,5985,5988,558930,43531.0,43100089.0
2000-12-11,6016,6223,6016,6079,932040,44178.0,43100089.0
2000-12-12,6104,6164,5957,5988,497280,43531.0,43100089.0
2000-12-13,6045,6075,5957,6018,617760,43747.0,43100089.0
2000-12-14,6045,6491,5957,6315,1631570,45902.0,43100089.0
2000-12-15,6639,6758,6283,6315,1998530,45902.0,43100089.0
2000-12-18,6460,6550,6252,6315,896470,45902.0,43100089.0
2000-12-19,6282,6372,5985,5988,847470,43531.0,43100089.0
2000-12-20,5868,5927,5394,5395,779920,39221.0,43100089.0
2000-12-21,5215,5394,5037,5218,714360,37928.0,43100089.0
2000-12-22,5216,5454,5187,5189,825760,37713.0,43100089.0
2000-12-26,5275,5839,5215,5306,1235660,38575.0,43100089.0
2001-01-02,5363,5838,5363,5781,604540,42023.0,43100089.0
2001-01-03,5749,6639,5631,6641,3429830,48272.0,43100089.0
2001-01-04,7172,7618,7054,7620,3461860,55384.0,43100089.0
2001-01-05,7676,8122,7231,7650,3915920,55599.0,43100089.0
2001-01-08,7588,8034,7409,7650,2310850,55599.0,43100089.0
2001-01-09,7766,8536,7588,8064,4489360,58616.0,43100089.0
2001-01-10,8092,8595,7112,7294,2720720,53013.0,43100089.0
2001-01-11,7291,7588,7053,7411,1404890,53875.0,43100089.0
2001-01-12,7707,7765,7408,7411,1658360,53875.0,43100089.0
2001-01-15,7291,8151,7291,7650,3442260,55599.0,43100089.0
2001-01-16,7885,7885,7380,7472,1358160,54306.0,43100089.0
2001-01-17,7410,7558,6966,6997,1164900,50858.0,43100089.0
2001-01-18,7083,7112,6906,7057,762230,51289.0,43100089.0
2001-01-19,7112,7408,7023,7116,951350,51720.0,43100089.0
2001-01-22,7172,7914,7112,7886,2124150,57323.0,43100089.0
2001-01-26,8151,8180,7409,7472,2058700,54306.0,43100089.0
2001-01-29,7497,8565,7408,8569,5268680,62280.0,43100089.0
2001-01-30,8744,9307,8418,8600,5524260,62495.0,43100089.0
2001-01-31,8595,8803,8034,8332,1881600,60556.0,43100089.0
2001-02-01,8358,8626,8180,8182,1517440,59478.0,43100089.0
2001-02-02,8180,8418,8092,8182,1395500,59478.0,43100089.0
2001-02-05,8003,8003,7261,7384,1529150,53660.0,43100089.0
2001-02-06,7408,7647,7291,7443,902960,54091.0,43100089.0
2001-02-07,7409,7588,7231,7294,734820,53013.0,43100089.0
2001-02-08,7172,7707,7172,7472,1352030,54306.0,43100089.0
2001-02-09,7408,7557,7319,7411,792740,53875.0,43100089.0
2001-02-12,7408,7557,7319,7411,790290,53875.0,43100089.0
2001-02-13,7498,7973,7439,7975,1392360,57970.0,43100089.0
2001-02-14,7885,8506,7825,8093,2019710,58832.0,43100089.0
2001-02-15,8241,8359,7885,7946,905590,57754.0,43100089.0
2001-02-16,8004,8092,7767,7769,816490,56461.0,43100089.0
2001-02-19,7648,7973,7558,7769,840660,56461.0,43100089.0
2001-02-20,7707,8151,7677,8064,1356370,58616.0,43100089.0
2001-02-21,8122,8981,8061,8182,4406750,59478.0,43100089.0
2001-02-22,8062,8092,7677,7769,1754260,56461.0,43100089.0
2001-02-23,7767,7915,7707,7738,1009800,56246.0,43100089.0
2001-02-26,6580,6580,6580,6582,289380,47841.0,43100089.0
2001-02-27,5601,5986,5601,5603,15125660,40730.0,43100089.0
2001-02-28,5749,6075,5661,5752,7428700,41807.0,43100089.0
2001-03-02,5898,5898,5215,5395,2907980,39221.0,43100089.0
2001-03-05,4890,5215,4860,5070,3129720,36851.0,43100089.0
2001-03-06,5127,5454,5127,5189,2362560,37713.0,43100089.0
2001-03-07,5216,5899,5187,5574,6603580,40514.0,43100089.0
2001-03-08,5720,5720,5484,5545,3513570,40299.0,43100089.0
2001-03-09,5513,5720,5513,5663,3136110,41161.0,43100089.0
2001-03-12,5543,5602,5335,5367,1738170,39006.0,43100089.0
2001-03-13,5037,5186,4917,5011,1687360,36420.0,43100089.0
2001-03-14,5275,5513,5126,5248,3526360,38144.0,43100089.0
2001-03-15,4890,5187,4890,5100,2313220,37066.0,43100089.0
2001-03-16,5275,5453,5097,5218,2664920,37928.0,43100089.0
2001-03-19,5985,5985,5985,5988,1524780,43531.0,43100089.0
2001-03-20,6876,6876,5838,5900,11099660,42885.0,43100089.0
2001-03-21,5719,6341,5631,5871,7235040,42669.0,43100089.0
2001-03-22,5809,5958,5454,5485,5680490,39868.0,43100089.0
2001-03-23,5394,5601,5215,5248,3149860,38144.0,43100089.0
2001-03-26,5364,5423,5215,5337,2754130,38790.0,43100089.0
2001-03-27,5276,5305,5157,5159,1579770,37497.0,43100089.0
2001-03-28,5215,5246,5007,5100,1499700,37066.0,43100089.0
2001-03-29,5067,5067,4949,4982,1391170,36204.0,43100089.0
2001-03-30,4978,5067,4652,4803,1991630,34911.0,43100089.0
2001-04-02,4801,4860,4593,4625,1870130,33618.0,43100089.0
2001-04-03,4593,4741,4533,4625,1613240,33618.0,43100089.0
2001-04-04,4563,4681,4444,4537,1179040,32972.0,43100089.0
2001-04-06,4741,5096,4652,4744,3422500,34480.0,43100089.0
2001-04-09,4623,4801,4593,4596,776910,33403.0,43100089.0
2001-04-10,4652,4711,4533,4537,651730,32972.0,43100089.0
2001-04-11,4533,4890,4505,4715,2976840,34265.0,43100089.0
2001-04-12,4859,4978,4622,4655,1703150,33834.0,43100089.0
2001-04-13,4681,4711,4563,4565,881080,33187.0,43100089.0
2001-04-16,4622,4622,4563,4565,689580,33187.0,43100089.0
2001-04-17,4564,4682,4564,4596,1108980,33403.0,43100089.0
2001-04-18,4652,4741,4593,4655,1349210,33834.0,43100089.0
2001-04-19,4829,4949,4652,4715,2763590,34265.0,43100089.0
2001-04-20,4711,4800,4563,4565,1328210,33187.0,43100089.0
2001-04-23,4533,4652,4533,4565,1295590,33187.0,43100089.0
2001-04-24,4504,4622,4504,4537,1266740,32972.0,43100089.0
2001-04-25,4533,4533,4533,4537,0,32972.0,43100089.0
2001-04-26,4533,4533,4533,4537,0,,
2001-04-27,4533,4533,4533,4537,0,,
2001-04-30,4533,4533,4533,4537,0,,
2001-05-02,4533,4533,4533,4537,0,,
2001-05-03,4533,4533,4533,4537,0,,
2001-05-04,4533,4533,4533,4537,0,,
2001-05-07,4533,4533,4533,4537,0,,
2001-05-08,4533,4533,4533,4537,0,,
2001-05-09,4533,4533,4533,4537,0,,
2001-05-10,4533,4533,4533,4537,0,,
2001-05-11,4533,4533,4533,4537,0,,
2001-05-14,4594,4742,4149,4329,203610,31463.0,4310009.0
2001-05-15,4267,4332,4054,4145,291770,30127.0,4310009.0
2001-05-16,4142,4196,4065,4091,126810,29739.0,4310009.0
2001-05-17,4119,4179,4107,4152,91440,30170.0,4310009.0
2001-05-18,3917,4125,3852,3902,167500,28360.0,4310009.0
2001-05-21,3912,4000,3871,3914,122720,28446.0,4310009.0
2001-05-22,3976,4031,3876,3914,125110,28446.0,4310009.0
2001-05-23,3923,3965,3888,3896,85010,28317.0,4310009.0
2001-05-24,3864,3941,3852,3926,87430,28532.0,4310009.0
2001-05-25,3941,4208,3941,3991,148080,29006.0,4310009.0
2001-05-28,4060,4060,3953,3985,66270,28963.0,4310009.0
2001-05-29,4024,4024,3941,3968,62290,28834.0,4310009.0
2001-05-30,3941,3952,3906,3926,58720,28532.0,4310009.0
2001-05-31,3882,3906,3829,3830,70190,27843.0,4310009.0
2001-06-01,3852,3870,3740,3742,61180,27196.0,4310009.0
2001-06-04,3703,3791,3686,3713,38390,26981.0,4310009.0
2001-06-05,3717,3733,3622,3629,40620,26377.0,4310009.0
2001-06-07,3556,3614,3502,3516,64660,25558.0,4310009.0
2001-06-08,3526,3733,3485,3689,96870,26808.0,4310009.0
2001-06-11,3585,3657,3585,3622,26100,26334.0,4310009.0
2001-06-12,3614,3663,3597,3599,35150,26162.0,4310009.0
2001-06-13,3568,3608,3549,3563,53790,25903.0,4310009.0
2001-06-14,3548,3673,3548,3676,51740,26722.0,4310009.0
2001-06-15,3673,3673,3591,3646,39340,26507.0,4310009.0
2001-06-18,3614,3627,3579,3582,62760,26032.0,4310009.0
2001-06-19,3584,3638,3556,3576,48230,25989.0,4310009.0
2001-06-20,3584,3584,3378,3392,78440,24653.0,4310009.0
2001-06-21,3407,3455,3379,3404,48030,24739.0,4310009.0
2001-06-22,3378,3441,3365,3428,68960,24912.0,4310009.0
2001-06-25,3442,3442,3379,3380,49340,24567.0,4310009.0
2001-06-26,3395,3418,3294,3321,72760,24136.0,4310009.0
2001-06-27,3318,3371,3318,3368,43100,24481.0,4310009.0
2001-06-28,3365,3414,3342,3368,39270,24481.0,4310009.0
2001-06-29,3371,3449,3348,3380,45920,24567.0,4310009.0
2001-07-02,3365,3414,3330,3386,48920,24610.0,4310009.0
2001-07-03,3348,3525,3348,3439,130620,24998.0,4310009.0
2001-07-04,3390,3438,3349,3374,31660,24524.0,4310009.0
2001-07-05,3341,3341,3258,3272,55240,23791.0,4310009.0
2001-07-06,3198,3205,3080,3096,53580,22498.0,4310009.0
2001-07-09,3021,3053,2667,2698,71660,19611.0,4310009.0
2001-07-10,2696,2743,2645,2668,41600,19395.0,4310009.0
2001-07-11,2607,2607,2378,2485,62790,18059.0,4310009.0
2001-07-12,2526,2606,2490,2549,41460,18533.0,4310009.0
2001-07-13,2612,2612,2432,2434,48260,17693.0,4310009.0
2001-07-16,2434,2471,2392,2420,27460,17585.0,4310009.0
2001-07-18,2384,2463,2328,2346,28450,17046.0,4310009.0
2001-07-19,2286,2286,2167,2195,50240,15947.0,4310009.0
2001-07-20,2192,2233,2113,2122,51020,15430.0,4310009.0
2001-07-23,2156,2156,1907,1916,42690,13921.0,4310009.0
2001-07-24,1888,1947,1797,1928,60450,14008.0,4310009.0
2001-07-25,1883,2040,1782,1957,74710,14223.0,4310009.0
2001-07-26,1959,2247,1953,2250,89060,16356.0,4310009.0
2001-07-27,2369,2408,2253,2257,218150,16400.0,4310009.0
2001-07-30,2281,2281,2114,2183,73890,15861.0,4310009.0
2001-07-31,2191,2241,2182,2195,48160,15947.0,4310009.0
2001-08-01,2208,2250,2191,2235,65270,16249.0,4310009.0
2001-08-02,2256,2274,2182,2203,61860,16012.0,4310009.0
2001-08-03,2203,2293,2192,2224,55720,16163.0,4310009.0
2001-08-06,2222,2238,2198,2224,43460,16163.0,4310009.0
2001-08-07,2222,2536,2208,2450,161090,17800.0,4310009.0
2001-08-08,2428,2428,2343,2389,88740,17369.0,4310009.0
2001-08-09,2340,2355,2227,2242,63220,16292.0,4310009.0
2001-08-10,2256,2310,2242,2277,53430,16550.0,4310009.0
2001-08-13,2262,2304,2208,2235,41910,16249.0,4310009.0
2001-08-14,2235,2297,2235,2302,55070,16723.0,4310009.0
2001-08-16,2278,2280,2227,2262,30050,16443.0,4310009.0
2001-08-17,2305,2305,2262,2266,32030,16464.0,4310009.0
2001-08-20,2251,2256,2171,2173,32490,15796.0,4310009.0
2001-08-21,2192,2232,2168,2183,17950,15861.0,4310009.0
2001-08-22,2163,2213,2163,2215,9620,16098.0,4310009.0
2001-08-23,2212,2238,2162,2173,21790,15796.0,4310009.0
2001-08-24,2238,2238,2141,2163,24800,15732.0,4310009.0
2001-08-27,2238,2238,2179,2195,34150,15947.0,4310009.0
2001-08-28,2191,2357,2173,2253,83640,16378.0,4310009.0
2001-08-29,2241,2241,2161,2163,40800,15732.0,4310009.0
2001-08-30,2130,2133,2061,2099,45350,15257.0,4310009.0
2001-08-31,2046,2046,1982,1988,18920,14439.0,4310009.0
2001-09-03,2037,2037,1960,1966,13560,14288.0,4310009.0
2001-09-04,1903,2014,1903,1999,22370,14525.0,4310009.0
2001-09-05,1996,1996,1924,1936,21430,14072.0,4310009.0
2001-09-06,1936,2005,1936,1988,17670,14439.0,4310009.0
2001-09-07,1954,2073,1931,2017,41140,14654.0,4310009.0
2001-09-10,2013,2016,1918,1979,23190,14395.0,4310009.0
2001-09-11,1978,2007,1927,1952,17530,14180.0,4310009.0
2001-09-12,1658,1658,1658,1661,26820,12068.0,4310009.0
2001-09-13,1554,1777,1433,1613,61100,11723.0,4310009.0
2001-09-14,1630,1641,1370,1403,48170,10193.0,4310009.0
2001-09-17,1363,1400,1199,1209,61930,8792.0,4310009.0
2001-09-18,1278,1355,1278,1328,44670,9654.0,4310009.0
2001-09-19,1326,1392,1303,1363,33180,9913.0,4310009.0
2001-09-20,1332,1362,1291,1308,52490,9504.0,4310009.0
2001-09-21,1272,1284,1231,1276,27980,9267.0,4310009.0
2001-09-24,1247,1332,1247,1334,20700,9698.0,4310009.0
2001-09-25,1391,1422,1288,1288,33810,9374.0,4310009.0
2001-09-26,1285,1351,1285,1299,11280,9439.0,4310009.0
2001-09-27,1300,1332,1296,1334,24860,9698.0,4310009.0
2001-09-28,1313,1510,1313,1432,70380,10409.0,4310009.0
2001-10-04,1564,1564,1479,1536,58770,11163.0,4310009.0
2001-10-05,1482,1586,1482,1577,43070,11465.0,4310009.0
2001-10-08,1489,1572,1474,1477,71340,10732.0,4310009.0
2001-10-09,1494,1562,1494,1548,47180,11249.0,4310009.0
2001-10-10,1510,1566,1510,1557,19230,11314.0,4310009.0
2001-10-11,1572,1684,1572,1658,72220,12046.0,4310009.0
2001-10-12,1741,1765,1647,1661,74330,12068.0,4310009.0
2001-10-15,1658,1865,1658,1821,97110,13232.0,4310009.0
2001-10-16,1818,1860,1806,1825,76580,13275.0,4310009.0
2001-10-17,1847,1892,1798,1809,45530,13146.0,4310009.0
2001-10-18,1773,1889,1728,1796,69650,13059.0,4310009.0
2001-10-19,1848,1848,1765,1767,28970,12844.0,4310009.0
2001-10-22,1780,1856,1775,1850,57300,13447.0,4310009.0
2001-10-23,1880,2068,1839,1928,153350,14008.0,4310009.0
2001-10-24,2007,2213,1964,2215,143500,16098.0,4310009.0
2001-10-25,2238,2536,2217,2333,649170,16960.0,4310009.0
2001-10-26,2387,2607,2222,2465,455240,17908.0,4310009.0
2001-10-29,2547,2724,2494,2549,351810,18533.0,4310009.0
2001-10-30,2488,2495,2322,2348,213460,17068.0,4310009.0
2001-10-31,2292,2398,2226,2284,136730,16594.0,4310009.0
2001-11-01,2283,2336,2233,2253,121470,16378.0,4310009.0
2001-11-02,2429,2429,2245,2280,86960,16572.0,4310009.0
2001-11-05,2298,2367,2252,2289,64900,16637.0,4310009.0
2001-11-06,2309,2309,2202,2212,83900,16076.0,4310009.0
2001-11-07,2192,2252,2171,2186,56770,15882.0,4310009.0
2001-11-08,2133,2507,2133,2512,434820,18253.0,4310009.0
2001-11-09,2547,2862,2429,2450,556360,17800.0,4310009.0
2001-11-12,2495,2636,2429,2537,173830,18447.0,4310009.0
2001-11-13,2500,2565,2418,2513,168130,18274.0,4310009.0
2001-11-14,2530,2654,2476,2520,174260,18318.0,4310009.0
2001-11-15,2530,2532,2373,2396,114060,17412.0,4310009.0
2001-11-16,2393,2447,2357,2402,58130,17456.0,4310009.0
2001-11-19,2381,2479,2368,2446,99940,17779.0,4310009.0
2001-11-20,2417,2488,2378,2402,89120,17456.0,4310009.0
2001-11-21,2399,2426,2369,2387,54880,17348.0,4310009.0
2001-11-22,2387,2463,2387,2402,67400,17456.0,4310009.0
2001-11-23,2425,2428,2386,2420,92360,17585.0,4310009.0
2001-11-26,2548,2716,2537,2618,272630,19029.0,4310009.0
2001-11-27,2636,2723,2584,2589,113280,18813.0,4310009.0
2001-11-28,2548,2595,2331,2337,117040,16981.0,4310009.0
2001-11-29,2279,2374,2253,2372,57870,17240.0,4310009.0
2001-11-30,2429,2518,2399,2413,75870,17542.0,4310009.0
2001-12-03,2398,2463,2386,2420,56830,17585.0,4310009.0
2001-12-04,2435,2523,2399,2485,90900,18059.0,4310009.0
2001-12-05,2547,2802,2535,2703,359510,19654.0,4310009.0
2001-12-06,2779,2813,2488,2571,219130,18684.0,4310009.0
2001-12-07,2564,2802,2555,2686,177390,19524.0,4310009.0
2001-12-10,2728,3081,2728,3084,414680,22412.0,4310009.0
2001-12-11,3093,3175,2922,3025,558110,21981.0,4310009.0
2001-12-12,3111,3473,3017,3446,808250,25041.0,4310009.0
2001-12-13,3437,3525,3288,3528,211190,25645.0,4310009.0
2001-12-14,3437,3763,3378,3528,299110,25645.0,4310009.0
2001-12-17,3496,3496,3081,3142,216030,22843.0,4310009.0
2001-12-18,3140,3247,2791,2846,245550,20688.0,4310009.0
2001-12-19,2796,3010,2671,2793,320330,20300.0,4310009.0
2001-12-20,2791,2915,2696,2846,355250,20688.0,4310009.0
2001-12-21,2786,2827,2584,2609,698650,18964.0,4310009.0
2001-12-24,2619,2756,2577,2609,146680,18964.0,4310009.0
2001-12-26,2518,2714,2518,2638,122680,19180.0,4310009.0
2001-12-27,2636,2785,2636,2758,98600,20042.0,4310009.0
2001-12-28,2785,2880,2751,2852,113820,20731.0,4310009.0
2002-01-02,2903,3270,2848,3272,204870,23791.0,4310009.0
2002-01-03,3366,3479,3171,3220,226650,23403.0,4310009.0
2002-01-04,3290,3349,3099,3220,272570,23403.0,4310009.0
2002-01-07,3265,3645,3199,3558,387733,25860.0,4310009.0
2002-01-08,3597,3768,3495,3618,449880,26291.0,4310009.0
2002-01-09,3673,3982,3568,3837,432439,27886.0,4310009.0
2002-01-10,3894,3894,3626,3695,295521,26851.0,4310009.0
2002-01-11,3626,3732,3448,3498,226430,25429.0,4310009.0
2002-01-14,3507,3679,3347,3682,252523,26765.0,4310009.0
2002-01-15,3573,3638,3472,3504,133020,25472.0,4310009.0
2002-01-16,3442,3585,3259,3291,195460,23921.0,4310009.0
2002-01-17,3205,3441,3140,3392,105680,24653.0,4310009.0
2002-01-18,3379,3556,3325,3327,108270,24179.0,4310009.0
2002-01-21,3212,3431,3212,3368,99330,24481.0,4310009.0
2002-01-22,3472,3556,3348,3368,111661,24481.0,4310009.0
2002-01-23,3365,3525,3318,3504,163729,25472.0,4310009.0
2002-01-24,3572,3644,3507,3528,144746,25645.0,4310009.0
2002-01-25,3562,3687,3479,3629,188860,26377.0,4310009.0
2002-01-28,4007,4166,3792,3972,635210,28877.0,4310009.0
2002-01-29,3987,4082,3744,4086,238380,29696.0,4310009.0
2002-01-30,3965,4398,3853,4192,324437,30472.0,4310009.0
2002-01-31,4208,4480,4201,4317,240370,31377.0,4310009.0
2002-02-01,4357,4374,4059,4062,212530,29524.0,4310009.0
2002-02-04,3970,3999,3791,3795,134460,27584.0,4310009.0
2002-02-05,3702,3905,3661,3842,107085,27929.0,4310009.0
