금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-14,5930,6000,5830,5990,1717655,946379.0,157993158.0
2018-02-19,6050,6410,6040,6250,1748118,987457.0,157993158.0
2018-02-20,6310,6320,5840,6050,2145294,955859.0,157993158.0
2018-02-21,6020,6190,5950,6140,1209786,970078.0,157993158.0
2018-02-22,6900,6970,6120,6210,4708634,981138.0,157993158.0
2018-02-23,6200,6300,5900,6270,2942026,990617.0,157993158.0
2018-02-26,5590,6090,4520,5240,18964873,827884.0,157993158.0
2018-02-27,5600,5740,5050,5320,9764900,840524.0,157993158.0
2018-02-28,4985,5850,4835,5600,12637923,884762.0,157993158.0
2018-03-02,5500,5930,5120,5210,10079139,823144.0,157993158.0
2018-03-05,4820,5050,4610,4690,7531047,740988.0,157993158.0
2018-03-06,4620,4755,4535,4720,2525393,745728.0,157993158.0
2018-03-07,4630,4690,4285,4330,3438521,684110.0,157993158.0
2018-03-08,4400,4650,4400,4540,2846964,717289.0,157993158.0
2018-03-09,4490,4600,4430,4545,1961573,718079.0,157993158.0
2018-03-12,4505,4550,4395,4520,2009760,714129.0,157993158.0
2018-03-13,4500,4640,4480,4595,2585344,725979.0,157993158.0
2018-03-14,4550,4615,4470,4605,1170147,727558.0,157993158.0
2018-03-15,4620,4630,4505,4625,1244790,730718.0,157993158.0
2018-03-16,4590,4770,4570,4690,1838518,740988.0,157993158.0
2018-03-19,4810,5130,4720,4925,5873428,778116.0,157993158.0
2018-03-20,4770,4870,4645,4680,2334745,739408.0,157993158.0
2018-03-21,4715,4760,4550,4710,2329961,744148.0,157993158.0
2018-03-22,4710,5480,4565,5150,12550765,813665.0,157993158.0
2018-03-23,5010,5210,4615,4810,5791797,759947.0,157993158.0
2018-03-26,4525,5120,4525,4930,6324473,778906.0,157993158.0
2018-03-27,5000,5070,4800,4820,5761705,761527.0,157993158.0
2018-03-28,4610,4775,3760,4050,12376729,639872.0,157993158.0
2018-03-29,3950,4005,3460,3550,11391282,560876.0,157993158.0
2018-03-30,3460,4615,3345,4615,41733612,729138.0,157993158.0
2018-04-02,5990,5990,5990,5990,1116449,946379.0,157993158.0
2018-04-03,7240,7780,6700,7780,45131601,1229187.0,157993158.0
2018-04-04,7790,8250,7420,7780,28597490,1229187.0,157993158.0
2018-04-05,7680,7760,6930,7140,14899172,1128071.0,157993158.0
2018-04-06,7040,7100,6530,6590,9204715,1041175.0,157993158.0
2018-04-09,6790,7050,6500,6630,7209039,1047495.0,157993158.0
2018-04-10,6480,6560,6170,6470,7358931,1022216.0,157993158.0
2018-04-11,6530,6540,6290,6340,4068346,1001677.0,157993158.0
2018-04-12,6250,6300,6040,6120,4679173,966918.0,157993158.0
2018-04-13,6150,6690,6030,6370,9344590,1006416.0,157993158.0
2018-04-16,6340,6510,6300,6420,2658281,1014316.0,157993158.0
2018-04-17,6470,6470,6250,6270,2134731,990617.0,157993158.0
2018-04-18,6220,6330,6160,6290,2497164,993777.0,157993158.0
2018-04-19,6270,6270,6060,6090,2480754,962178.0,157993158.0
2018-04-20,6060,6200,6030,6090,1886506,962178.0,157993158.0
2018-04-23,6030,6100,5860,6040,2578627,954279.0,157993158.0
2018-04-24,6050,6300,6050,6180,3223187,976398.0,157993158.0
2018-04-25,6170,6260,6070,6100,1891469,963758.0,157993158.0
2018-04-26,6100,6270,6050,6150,1957334,971658.0,157993158.0
2018-04-27,6110,6320,6110,6180,2477964,976398.0,157993158.0
2018-04-30,6220,6240,6020,6220,2505140,982717.0,157993158.0
2018-05-02,6220,6310,6140,6260,2737110,989037.0,157993158.0
2018-05-03,6290,6290,6130,6170,1478192,974818.0,157993158.0
2018-05-04,6080,6210,5990,6020,2130748,951119.0,157993158.0
2018-05-08,6000,6030,5780,5820,1952883,919520.0,157993158.0
2018-05-09,5810,5960,5740,5940,1143103,938479.0,157993158.0
2018-05-10,5940,6080,5880,6080,1130590,960598.0,157993158.0
2018-05-11,6040,6170,6040,6110,924857,965338.0,157993158.0
2018-05-14,6110,6120,5930,5960,1181781,941639.0,157993158.0
2018-05-15,5940,6020,5900,5980,876616,944799.0,157993158.0
2018-05-16,5920,5970,5850,5890,1143987,930580.0,157993158.0
2018-05-17,5890,6170,5870,6060,1715380,957439.0,157993158.0
2018-05-18,6110,6110,5970,6060,780536,957439.0,157993158.0
2018-05-21,6100,6260,6060,6160,1440444,973238.0,157993158.0
2018-05-23,6210,6690,6170,6540,5044505,1033275.0,157993158.0
2018-05-24,6600,6630,6310,6320,2243934,998517.0,157993158.0
2018-05-25,6170,6200,6050,6130,1755549,968498.0,157993158.0
2018-05-28,6080,6120,5930,6040,1720101,954279.0,157993158.0
2018-05-29,6030,6120,6000,6020,1036972,951119.0,157993158.0
2018-05-30,5980,6100,5980,6090,1119924,962178.0,157993158.0
2018-05-31,6050,6140,6020,6090,895960,962178.0,157993158.0
2018-06-01,6120,6160,6010,6160,766320,973238.0,157993158.0
2018-06-04,6160,6400,6140,6260,1329921,989037.0,157993158.0
2018-06-05,6310,6350,6180,6250,855750,987457.0,157993158.0
2018-06-07,6250,6410,6200,6330,1114091,1000097.0,157993158.0
2018-06-08,6330,6650,6330,6470,3160496,1022216.0,157993158.0
2018-06-11,6520,6570,6250,6290,1419052,993777.0,157993158.0
2018-06-12,6290,6510,6280,6410,1234053,1012736.0,157993158.0
2018-06-14,6450,6640,6430,6620,2228832,1045915.0,157993158.0
2018-06-15,6620,6870,6610,6720,2342750,1061714.0,157993158.0
2018-06-18,6800,6820,6390,6430,1678408,1015896.0,157993158.0
2018-06-19,6400,6580,6330,6390,1027398,1009576.0,157993158.0
2018-06-20,6380,6520,6350,6410,801699,1012736.0,157993158.0
2018-06-21,6390,6490,6300,6360,725158,1004836.0,157993158.0
2018-06-22,6360,6470,6320,6400,708698,1011156.0,157993158.0
2018-06-25,6400,6490,6300,6440,630364,1017476.0,157993158.0
2018-06-26,6400,6740,6400,6710,1787979,1060134.0,157993158.0
2018-06-27,6680,6920,6400,6410,2249689,1012736.0,157993158.0
2018-06-28,6440,6540,6390,6430,631481,1015896.0,157993158.0
2018-06-29,6430,6440,6170,6310,1444650,996937.0,157993158.0
2018-07-02,6320,6480,6100,6140,1028842,970078.0,157993158.0
2018-07-03,6160,6280,6100,6260,666484,989037.0,157993158.0
2018-07-04,6270,6490,6160,6470,709414,1022216.0,157993158.0
2018-07-05,6510,6570,6360,6480,839404,1023796.0,157993158.0
2018-07-06,6530,6800,6400,6620,2370518,1045915.0,157993158.0
2018-07-09,6710,6760,6360,6440,915707,1017476.0,157993158.0
2018-07-10,6460,6560,6390,6450,560544,1019056.0,157993158.0
2018-07-11,6340,6380,6200,6310,869949,996937.0,157993158.0
2018-07-12,6300,6360,6220,6270,424086,990617.0,157993158.0
2018-07-13,6270,6380,6230,6310,489945,996937.0,157993158.0
2018-07-16,6260,6330,6200,6270,492066,990617.0,157993158.0
2018-07-17,6270,6530,6220,6380,911991,1007996.0,157993158.0
2018-07-18,6350,6360,6100,6140,1824029,970078.0,157993158.0
2018-07-19,6130,6140,5780,6050,1934612,955859.0,157993158.0
2018-07-20,6030,6170,5970,6100,721705,1752288.0,287260287.0
2018-07-23,6140,6160,6000,6000,461642,1723562.0,287260287.0
2018-07-24,5960,6080,5930,6000,480924,1723562.0,287260287.0
2018-07-25,6010,6080,5990,6000,549545,1723562.0,287260287.0
2018-07-26,6030,6150,5970,6100,543259,1752288.0,287260287.0
2018-07-27,6150,6170,6050,6130,484842,1760906.0,287260287.0
2018-07-30,6100,6150,6050,6130,263308,1760906.0,287260287.0
2018-07-31,6150,6240,6070,6240,428177,1792504.0,287260287.0
2018-08-01,6270,6430,6200,6320,861149,1815485.0,287260287.0
2018-08-02,6300,6370,6170,6180,483634,1775269.0,287260287.0
2018-08-03,6200,6260,6130,6190,316872,1778141.0,287260287.0
2018-08-06,6180,6270,6160,6240,316497,1792504.0,287260287.0
2018-08-07,6200,6210,6100,6190,416832,1778141.0,287260287.0
2018-08-08,6140,6240,6140,6210,630344,1783886.0,287260287.0
2018-08-09,6180,6210,6140,6200,375808,1781014.0,287260287.0
2018-08-10,6200,6250,6150,6180,340908,1775269.0,287260287.0
2018-08-13,6150,6220,6050,6060,497935,1740797.0,287260287.0
2018-08-14,6020,6150,6020,6150,394282,1766651.0,287260287.0
2018-08-16,6070,6120,5970,6060,798790,1740797.0,287260287.0
2018-08-17,6060,6130,6000,6070,454908,1743670.0,287260287.0
2018-08-20,6090,6120,5980,6010,569833,1726434.0,287260287.0
2018-08-21,5990,6050,5940,6000,412533,1723562.0,287260287.0
2018-08-22,5970,6020,5970,5990,405926,1720689.0,287260287.0
2018-08-23,5990,6030,5910,5940,551939,1706326.0,287260287.0
2018-08-24,5920,5940,5770,5820,946448,1671855.0,287260287.0
2018-08-27,5840,5880,5670,5750,791067,1651747.0,287260287.0
2018-08-28,5720,5810,5670,5800,547624,1666110.0,287260287.0
2018-08-29,5750,5860,5730,5740,407813,1648874.0,287260287.0
2018-08-30,5740,5800,5590,5600,801738,1608658.0,287260287.0
2018-08-31,5610,5630,5400,5450,893987,1565569.0,287260287.0
2018-09-03,5400,5620,5360,5390,729884,1548333.0,287260287.0
2018-09-04,5400,5540,5380,5520,551963,1585677.0,287260287.0
2018-09-05,5550,5730,5540,5700,728195,1637384.0,287260287.0
2018-09-06,5670,5730,5580,5610,424844,1611530.0,287260287.0
2018-09-07,5670,5680,5500,5550,504763,1594295.0,287260287.0
2018-09-10,5490,5550,5390,5400,709559,1551206.0,287260287.0
2018-09-11,5360,5520,5360,5390,491048,1548333.0,287260287.0
2018-09-12,5430,5560,5340,5450,879019,1565569.0,287260287.0
2018-09-13,5500,5500,5360,5410,534739,1554078.0,287260287.0
2018-09-14,5390,5420,5350,5400,514100,1551206.0,287260287.0
2018-09-17,5420,5420,5280,5320,614394,1528225.0,287260287.0
2018-09-18,5290,5310,5160,5200,760810,1493753.0,287260287.0
2018-09-19,5190,5260,5140,5210,536945,1496626.0,287260287.0
2018-09-20,5190,5210,5080,5100,846151,1465027.0,287260287.0
2018-09-21,5180,5240,5100,5190,892684,1490881.0,287260287.0
2018-09-27,5160,5370,5130,5250,694834,1508117.0,287260287.0
2018-09-28,5350,5360,5240,5300,521822,1522480.0,287260287.0
2018-10-01,5300,5300,5200,5220,255769,1499499.0,287260287.0
2018-10-02,5180,5230,5100,5140,391780,1476518.0,287260287.0
2018-10-04,5110,5140,4970,5090,683794,1462155.0,287260287.0
2018-10-05,5120,5120,5010,5050,437764,1450664.0,287260287.0
2018-10-08,5070,5140,5030,5040,220948,1447792.0,287260287.0
2018-10-10,5000,5070,4925,5000,484460,1436301.0,287260287.0
2018-10-11,4920,4920,4690,4705,1147344,1351560.0,287260287.0
2018-10-12,4695,4755,4610,4655,838498,1337197.0,287260287.0
2018-10-15,4670,4960,4645,4840,521440,1390340.0,287260287.0
2018-10-16,4895,5230,4890,5190,865801,1490881.0,287260287.0
2018-10-17,5220,5230,5010,5130,659592,1473645.0,287260287.0
2018-10-18,5100,5200,5090,5170,325221,1485136.0,287260287.0
2018-10-19,5170,5170,5050,5110,486138,1467900.0,287260287.0
2018-10-22,5110,5140,5000,5140,428472,1476518.0,287260287.0
2018-10-23,5070,5200,4990,5040,448358,1447792.0,287260287.0
2018-10-24,5090,5230,5090,5200,669119,1493753.0,287260287.0
2018-10-25,5150,5220,5030,5190,658673,1490881.0,287260287.0
2018-10-26,5160,5190,4980,5050,569506,1450664.0,287260287.0
2018-10-29,5100,5100,4745,4885,617942,1403267.0,287260287.0
2018-10-30,4850,4995,4775,4950,596128,1421938.0,287260287.0
2018-10-31,4920,5100,4875,5020,738246,1442047.0,287260287.0
2018-11-01,4985,5290,4985,5180,772051,1488008.0,287260287.0
2018-11-02,5170,5230,5090,5170,498320,1485136.0,287260287.0
2018-11-05,5150,5170,5020,5070,377079,1456410.0,287260287.0
2018-11-06,5070,5120,5050,5100,351764,1465027.0,287260287.0
2018-11-07,5100,5120,5020,5050,521555,1450664.0,287260287.0
2018-11-08,5060,5190,5060,5090,505588,1462155.0,287260287.0
2018-11-09,5070,5210,4985,5000,479366,1436301.0,287260287.0
2018-11-12,5000,5060,4880,5050,462741,1450664.0,287260287.0
2018-11-13,4980,5060,4950,5060,335183,1453537.0,287260287.0
2018-11-14,4990,5220,4990,5160,526848,1482263.0,287260287.0
2018-11-15,5020,5060,4920,4990,864078,1433429.0,287260287.0
2018-11-16,4980,4980,4905,4950,503726,1421938.0,287260287.0
2018-11-19,4950,5200,4950,5160,878546,1482263.0,287260287.0
2018-11-20,5150,5240,5080,5130,566476,1473645.0,287260287.0
2018-11-21,5130,5190,5060,5190,564766,1490881.0,287260287.0
2018-11-22,5190,5320,5180,5210,454575,1496626.0,287260287.0
2018-11-23,5250,5260,5200,5240,236272,1505244.0,287260287.0
2018-11-26,5260,5280,5210,5260,284632,1510989.0,287260287.0
2018-11-27,5220,5310,5210,5270,313975,1513862.0,287260287.0
2018-11-28,5300,5390,5270,5320,506507,1528225.0,287260287.0
2018-11-29,5330,5380,5260,5310,357110,1525352.0,287260287.0
2018-11-30,5330,5340,5160,5190,503100,1490881.0,287260287.0
2018-12-03,5240,5330,5150,5310,531441,1525352.0,287260287.0
2018-12-04,5310,5350,5230,5250,326388,1508117.0,287260287.0
2018-12-05,5250,5290,5160,5240,352560,1505244.0,287260287.0
2018-12-06,5250,5280,5150,5200,380566,1493753.0,287260287.0
2018-12-07,5220,5280,5060,5080,486307,1459282.0,287260287.0
2018-12-10,4955,5140,4950,5110,389364,1467900.0,287260287.0
2018-12-11,5080,5170,5080,5090,368066,1462155.0,287260287.0
2018-12-12,5150,5380,5130,5350,1070293,1536843.0,287260287.0
2018-12-13,5350,5490,5280,5490,1089082,1577059.0,287260287.0
2018-12-14,5530,5570,5440,5480,502147,1574186.0,287260287.0
2018-12-17,5580,5580,5450,5490,380638,1577059.0,287260287.0
2018-12-18,5530,5550,5410,5480,415341,1574186.0,287260287.0
2018-12-19,5510,5530,5410,5440,556189,1562696.0,287260287.0
2018-12-20,5470,5510,5360,5490,486862,1577059.0,287260287.0
2018-12-21,5510,5520,5440,5440,419127,1562696.0,287260287.0
2018-12-24,5480,5480,5200,5220,648141,1499499.0,287260287.0
2018-12-26,5100,5270,4990,5030,928102,1444919.0,287260287.0
2018-12-27,5090,5360,5090,5290,711323,1519607.0,287260287.0
2018-12-28,5340,5370,5260,5310,383429,1525352.0,287260287.0
2019-01-02,5310,5380,5160,5200,329671,1493753.0,287260287.0
2019-01-03,5220,5250,5160,5190,282793,1490881.0,287260287.0
2019-01-04,5200,5310,5150,5280,355615,1516734.0,287260287.0
2019-01-07,5330,5350,5160,5170,341514,1485136.0,287260287.0
2019-01-08,5210,5240,5130,5130,254785,1473645.0,287260287.0
2019-01-09,5110,5230,5110,5140,485205,1476518.0,287260287.0
2019-01-10,5150,5190,5090,5090,410983,1462155.0,287260287.0
2019-01-11,5080,5150,5050,5130,442137,1473645.0,287260287.0
2019-01-14,5150,5160,5060,5110,327783,1467900.0,287260287.0
2019-01-15,5160,5280,5120,5200,421456,1493753.0,287260287.0
2019-01-16,5280,5280,5140,5150,441231,1479390.0,287260287.0
2019-01-17,5210,5280,5140,5140,577990,1476518.0,287260287.0
2019-01-18,5180,5190,5100,5140,356652,1476518.0,287260287.0
2019-01-21,5180,5180,5090,5110,284747,1467900.0,287260287.0
2019-01-22,5110,5130,5080,5100,360551,1465027.0,287260287.0
2019-01-23,5090,5180,5090,5150,377337,1479390.0,287260287.0
2019-01-24,5110,5140,5070,5070,532430,1456410.0,287260287.0
2019-01-25,5060,5160,5040,5120,348654,1470773.0,287260287.0
2019-01-28,5110,5140,5100,5120,300258,1470773.0,287260287.0
2019-01-29,5110,5150,5080,5090,366236,1462155.0,287260287.0
2019-01-30,5150,5150,5070,5130,339092,1473645.0,287260287.0
2019-01-31,5160,5190,5080,5080,733271,1459282.0,287260287.0
2019-02-01,5100,5130,5060,5070,407228,1456410.0,287260287.0
2019-02-07,5110,5110,5000,5060,360271,1453537.0,287260287.0
2019-02-08,5080,5080,5030,5060,346565,1453537.0,287260287.0
2019-02-11,5090,5090,5010,5050,252751,1450664.0,287260287.0
2019-02-12,5070,5070,4995,5030,462405,1444919.0,287260287.0
2019-02-13,5010,5080,5000,5080,342320,1459282.0,287260287.0
2019-02-14,5070,5080,4985,5080,526283,1459282.0,287260287.0
2019-02-15,5040,5040,4995,5020,450285,1442047.0,287260287.0
2019-02-18,5030,5070,5000,5050,298934,1450664.0,287260287.0
2019-02-19,5050,5070,5010,5060,230993,1453537.0,287260287.0
2019-02-20,5040,5130,5020,5070,431457,1456410.0,287260287.0
2019-02-21,5050,5110,5050,5060,307803,1453537.0,287260287.0
2019-02-22,5070,5080,5000,5070,306395,1456410.0,287260287.0
2019-02-25,5080,5090,5020,5080,256469,1459282.0,287260287.0
2019-02-26,5050,5140,5050,5110,436984,1467900.0,287260287.0
2019-02-27,5130,5200,5110,5200,432923,1493753.0,287260287.0
2019-02-28,5200,5300,5100,5110,744170,1467900.0,287260287.0
2019-03-04,5110,5240,5110,5170,347663,1485136.0,287260287.0
2019-03-05,5130,5200,5100,5160,253372,1482263.0,287260287.0
2019-03-06,5180,5180,5100,5110,306624,1467900.0,287260287.0
2019-03-07,5110,5150,5050,5070,294182,1456410.0,287260287.0
2019-03-08,5030,5060,5010,5050,296141,1450664.0,287260287.0
2019-03-11,5050,5050,4955,4985,511850,1431993.0,287260287.0
2019-03-12,4985,5050,4970,5000,246105,1436301.0,287260287.0
2019-03-13,4980,5030,4925,4955,361436,1423375.0,287260287.0
2019-03-14,4955,5010,4935,5010,529473,1439174.0,287260287.0
2019-03-15,4980,5010,4960,5010,852456,1439174.0,287260287.0
2019-03-18,5010,5040,4985,5040,228550,1447792.0,287260287.0
2019-03-19,5020,5040,4995,5000,195210,1436301.0,287260287.0
2019-03-20,4990,5010,4930,4955,207177,1423375.0,287260287.0
2019-03-21,4955,4980,4855,4870,518302,1398958.0,287260287.0
2019-03-22,4820,4875,4790,4790,464299,1375977.0,287260287.0
2019-03-25,4760,4790,4515,4540,666505,1304162.0,287260287.0
2019-03-26,4460,4545,4455,4520,372776,1298416.0,287260287.0
2019-03-27,4480,4545,4350,4370,536735,1255327.0,287260287.0
2019-03-28,4370,4430,4350,4405,355874,1265382.0,287260287.0
2019-03-29,4455,4470,4370,4370,243104,1255327.0,287260287.0
2019-04-01,4380,4430,4380,4385,231407,1259636.0,287260287.0
2019-04-02,4390,4395,4335,4345,373384,1248146.0,287260287.0
2019-04-03,4310,4530,4310,4525,438833,1299853.0,287260287.0
2019-04-04,4525,4595,4480,4580,276744,1315652.0,287260287.0
2019-04-05,4580,4660,4520,4610,241072,1324270.0,287260287.0
2019-04-08,4620,4645,4550,4555,261583,1308471.0,287260287.0
2019-04-09,4560,4610,4545,4555,198797,1308471.0,287260287.0
2019-04-10,4530,4630,4530,4605,264507,1322834.0,287260287.0
2019-04-11,4605,4750,4605,4715,542213,1354432.0,287260287.0
2019-04-12,4730,4740,4685,4705,320599,1351560.0,287260287.0
2019-04-15,4715,5590,4600,5020,4893725,1442047.0,287260287.0
2019-04-16,5010,5020,4680,4765,1295212,1368795.0,287260287.0
2019-04-17,4730,4745,4655,4705,465096,1351560.0,287260287.0
2019-04-18,4700,4780,4675,4710,351242,1352996.0,287260287.0
2019-04-19,4735,4740,4685,4725,311256,1357305.0,287260287.0
2019-04-22,4780,4780,4600,4660,407608,1338633.0,287260287.0
2019-04-23,4685,4705,4625,4680,226211,1344378.0,287260287.0
2019-04-24,4695,4705,4620,4640,301925,1332888.0,287260287.0
2019-04-25,4665,4690,4570,4585,272661,1317088.0,287260287.0
2019-04-26,4585,4610,4510,4515,281873,1296980.0,287260287.0
2019-04-29,4520,4665,4520,4635,323380,1331451.0,287260287.0
2019-04-30,4600,4670,4475,4520,612458,1298416.0,287260287.0
2019-05-02,4470,4705,4450,4700,383695,1350123.0,287260287.0
2019-05-03,4680,4720,4615,4695,297749,1348687.0,287260287.0
2019-05-07,4555,4660,4520,4555,480628,1308471.0,287260287.0
2019-05-08,4510,4565,4495,4495,300833,1291235.0,287260287.0
2019-05-09,4530,4530,4355,4355,512784,1251019.0,287260287.0
2019-05-10,4310,4440,4305,4365,332730,1253891.0,287260287.0
2019-05-13,4315,4370,4300,4330,249956,1243837.0,287260287.0
2019-05-14,4330,4330,4235,4330,387240,1243837.0,287260287.0
2019-05-15,4300,4420,4255,4415,274227,1268254.0,287260287.0
2019-05-16,4415,4435,4330,4375,294769,1256764.0,287260287.0
2019-05-17,4440,4440,4350,4380,162712,1258200.0,287260287.0
2019-05-20,4400,4430,4190,4225,446960,1213675.0,287260287.0
2019-05-21,4190,4230,4045,4080,604828,1172022.0,287260287.0
2019-05-22,4055,4125,3990,4060,647589,1166277.0,287260287.0
2019-05-23,4025,4060,3995,4030,329855,1157659.0,287260287.0
2019-05-24,4025,4050,3980,4050,294238,1163404.0,287260287.0
2019-05-27,4020,4060,4000,4060,235313,1166277.0,287260287.0
2019-05-28,4090,4100,4015,4055,321897,1164840.0,287260287.0
2019-05-29,4060,4060,3905,3905,547505,1121751.0,287260287.0
2019-05-30,3905,3920,3805,3910,439812,1123188.0,287260287.0
2019-05-31,3910,3910,3770,3830,827688,1100207.0,287260287.0
2019-06-03,3805,3810,3665,3715,574629,1067172.0,287260287.0
2019-06-04,3715,3780,3700,3750,381637,1077226.0,287260287.0
2019-06-05,3755,3775,3710,3765,291892,1081535.0,287260287.0
2019-06-07,3795,3940,3745,3840,688059,1103080.0,287260287.0
2019-06-10,3870,3910,3830,3905,268502,1121751.0,287260287.0
2019-06-11,3930,3985,3905,3965,251445,1138987.0,287260287.0
2019-06-12,3980,3990,3925,3965,281696,1138987.0,287260287.0
2019-06-13,3960,3985,3900,3935,568133,1130369.0,287260287.0
2019-06-14,3940,3940,3860,3900,226802,1120315.0,287260287.0
2019-06-17,3900,3940,3880,3940,163081,1131806.0,287260287.0
2019-06-18,3940,3940,3870,3900,185818,1120315.0,287260287.0
2019-06-19,3905,3935,3820,3875,182316,1113134.0,287260287.0
2019-06-20,3875,4095,3870,4085,530320,1173458.0,287260287.0
2019-06-21,4085,4220,4065,4070,713602,1169149.0,287260287.0
2019-06-24,4110,4130,4065,4070,179811,1169149.0,287260287.0
2019-06-25,4120,4120,3985,4025,283031,1156223.0,287260287.0
2019-06-26,3985,4035,3950,3995,333114,1147605.0,287260287.0
2019-06-27,4000,4035,3950,4010,259206,1151914.0,287260287.0
2019-06-28,3970,4000,3945,3970,271770,1140423.0,287260287.0
2019-07-01,4035,4040,3975,3990,211629,1146169.0,287260287.0
2019-07-02,3995,4030,3960,3990,256909,1146169.0,287260287.0
2019-07-03,4020,4020,3925,3950,232866,1134678.0,287260287.0
2019-07-04,3955,3985,3880,3960,268461,1137551.0,287260287.0
