조비(001550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-09,12800,12850,12650,12800,3096,50261.0,3926628.0
2014-05-12,12800,12850,12350,12350,6773,48494.0,3926628.0
2014-05-13,12500,12500,11750,11850,16554,46531.0,3926628.0
2014-05-14,12000,12450,11900,12100,6680,47512.0,3926628.0
2014-05-15,12050,12200,12000,12100,3704,47512.0,3926628.0
2014-05-16,12000,12350,12000,12300,7864,48298.0,3926628.0
2014-05-19,12400,12450,12300,12400,4120,48690.0,3926628.0
2014-05-20,12350,12400,12100,12200,4059,47905.0,3926628.0
2014-05-21,12200,12600,12100,12400,2660,48690.0,3926628.0
2014-05-22,12300,12800,12300,12650,5981,49672.0,3926628.0
2014-05-23,12550,12850,12500,12600,4480,49476.0,3926628.0
2014-05-26,12750,12850,12650,12650,3870,49672.0,3926628.0
2014-05-27,12600,12950,12550,12900,6312,50654.0,3926628.0
2014-05-28,12800,12850,12700,12850,2960,50457.0,3926628.0
2014-05-29,12800,12800,12600,12800,1810,50261.0,3926628.0
2014-05-30,12650,12800,12600,12800,2410,50261.0,3926628.0
2014-06-02,12700,12800,11950,12500,3304,49083.0,3926628.0
2014-06-03,12500,12500,12000,12100,2799,47512.0,3926628.0
2014-06-05,12200,12400,12000,12300,1619,48298.0,3926628.0
2014-06-09,12050,12250,12050,12100,1533,47512.0,3926628.0
2014-06-10,11950,12250,11950,12050,5312,47316.0,3926628.0
2014-06-11,12100,12550,12100,12500,4399,49083.0,3926628.0
2014-06-12,12550,13300,12300,13000,16384,51046.0,3926628.0
2014-06-13,13250,13300,12700,12800,11261,50261.0,3926628.0
2014-06-16,12800,13050,12750,12950,5592,50850.0,3926628.0
2014-06-17,13150,13200,12800,12950,6219,50850.0,3926628.0
2014-06-18,13000,13000,12650,12800,3166,50261.0,3926628.0
2014-06-19,13000,13000,12550,12750,1993,50065.0,3926628.0
2014-06-20,12850,12850,12600,12700,250,49868.0,3926628.0
2014-06-23,12600,12700,12350,12550,3045,49279.0,3926628.0
2014-06-24,12700,12900,12550,12800,6327,50261.0,3926628.0
2014-06-25,12950,13000,12500,12500,2558,49083.0,3926628.0
2014-06-26,13000,13000,12550,12550,4860,49279.0,3926628.0
2014-06-27,12600,12750,12500,12650,3922,49672.0,3926628.0
2014-06-30,12800,12850,12750,12800,2257,50261.0,3926628.0
2014-07-01,12800,12800,12650,12800,3774,50261.0,3926628.0
2014-07-02,12950,12950,12650,12850,4514,50457.0,3926628.0
2014-07-03,12800,13300,12800,13050,15457,51242.0,3926628.0
2014-07-04,13050,13250,12800,13100,10287,51439.0,3926628.0
2014-07-07,13200,13300,12800,13000,8278,51046.0,3926628.0
2014-07-08,13200,13200,12800,12900,12146,50654.0,3926628.0
2014-07-09,12900,12900,12550,12650,8605,49672.0,3926628.0
2014-07-10,12750,12750,12200,12300,13733,48298.0,3926628.0
2014-07-11,12300,12450,11950,12300,9380,48298.0,3926628.0
2014-07-14,12450,12450,12200,12300,5013,48298.0,3926628.0
2014-07-15,12200,12550,12200,12400,2999,48690.0,3926628.0
2014-07-16,12450,12700,12300,12500,4314,49083.0,3926628.0
2014-07-17,12500,12650,12450,12450,4353,48887.0,3926628.0
2014-07-18,12300,12650,12300,12400,5954,48690.0,3926628.0
2014-07-21,12450,12550,12300,12300,2311,48298.0,3926628.0
2014-07-22,12200,12300,12100,12200,4866,47905.0,3926628.0
2014-07-23,12250,12250,12000,12150,10667,47709.0,3926628.0
2014-07-24,12150,12250,11950,12200,12179,47905.0,3926628.0
2014-07-25,12150,12150,12000,12150,6658,47709.0,3926628.0
2014-07-28,12000,12150,12000,12150,4733,47709.0,3926628.0
2014-07-29,12300,12300,12000,12100,2359,47512.0,3926628.0
2014-07-30,12000,12150,11800,12150,4861,47709.0,3926628.0
2014-07-31,12150,12150,11700,12000,5357,47120.0,3926628.0
2014-08-01,11750,12000,11750,12000,2599,47120.0,3926628.0
2014-08-04,12100,12100,11850,12000,2202,47120.0,3926628.0
2014-08-05,11850,12000,11800,11850,2494,46531.0,3926628.0
2014-08-06,12000,12000,11500,11900,11233,46727.0,3926628.0
2014-08-07,12000,12000,11550,11750,2863,46138.0,3926628.0
2014-08-08,11750,11850,11250,11600,2171,45549.0,3926628.0
2014-08-11,11600,11850,11400,11850,6197,46531.0,3926628.0
2014-08-12,11900,11900,11600,11800,2230,46334.0,3926628.0
2014-08-13,11700,11900,11550,11850,1505,46531.0,3926628.0
2014-08-14,11700,12600,11650,11950,7465,46923.0,3926628.0
2014-08-18,11950,11950,11650,11800,2465,46334.0,3926628.0
2014-08-19,11800,12050,11750,12000,3391,47120.0,3926628.0
2014-08-20,11850,12350,11800,12050,10600,47316.0,3926628.0
2014-08-21,12000,12000,11800,12000,3204,47120.0,3926628.0
2014-08-22,11950,12000,11800,12000,3552,47120.0,3926628.0
2014-08-25,12000,12000,11800,11950,1269,46923.0,3926628.0
2014-08-26,11950,12000,11750,11950,2430,46923.0,3926628.0
2014-08-27,11850,11950,11600,11800,1091,46334.0,3926628.0
2014-08-28,11950,12000,11750,12000,2428,47120.0,3926628.0
2014-08-29,11950,11950,11650,11650,2400,45745.0,3926628.0
2014-09-01,11800,11850,11600,11850,640,46531.0,3926628.0
2014-09-02,11800,11850,11550,11750,2405,46138.0,3926628.0
2014-09-03,11550,11750,11400,11600,4351,45549.0,3926628.0
2014-09-04,11500,11600,11450,11600,2377,45549.0,3926628.0
2014-09-05,11500,11600,11400,11600,1907,45549.0,3926628.0
2014-09-11,11500,11700,11500,11700,149,45942.0,3926628.0
2014-09-12,11700,11800,11400,11800,599,46334.0,3926628.0
2014-09-15,11650,11750,11450,11700,1388,45942.0,3926628.0
2014-09-16,11600,11700,11450,11600,2327,45549.0,3926628.0
2014-09-17,11700,11700,11400,11550,3330,45353.0,3926628.0
2014-09-18,11500,11550,11250,11250,2752,44175.0,3926628.0
2014-09-19,11150,11450,11150,11450,1121,44960.0,3926628.0
2014-09-22,11300,11400,11100,11300,3987,44371.0,3926628.0
2014-09-23,11350,11450,11250,11450,1811,44960.0,3926628.0
2014-09-24,11500,11600,11450,11500,500,45156.0,3926628.0
2014-09-25,11550,11550,11350,11500,675,45156.0,3926628.0
2014-09-26,11400,11450,11250,11250,1448,44175.0,3926628.0
2014-09-29,11500,11500,11100,11150,887,43782.0,3926628.0
2014-09-30,11200,11400,11050,11300,3403,44371.0,3926628.0
2014-10-01,11500,11550,11150,11400,6448,44764.0,3926628.0
2014-10-02,11350,11450,11150,11450,788,44960.0,3926628.0
2014-10-06,12200,12500,11800,12150,34953,47709.0,3926628.0
2014-10-07,11950,12050,11200,11550,10000,45353.0,3926628.0
2014-10-08,11550,11650,10900,11300,5295,44371.0,3926628.0
2014-10-10,11200,11200,11000,11050,3989,43389.0,3926628.0
2014-10-13,11000,11000,10600,10600,7644,41622.0,3926628.0
2014-10-14,10800,10950,10650,10700,2136,42015.0,3926628.0
2014-10-15,10900,11150,10900,11150,4919,43782.0,3926628.0
2014-10-16,11150,11150,10800,11150,2799,43782.0,3926628.0
2014-10-17,11200,11300,10950,11300,4807,44371.0,3926628.0
2014-10-20,11250,11250,10750,11050,5025,43389.0,3926628.0
2014-10-21,10850,11100,10750,11100,3229,43586.0,3926628.0
2014-10-22,11000,11000,10800,10950,2155,42997.0,3926628.0
2014-10-23,10950,11000,10750,10950,3432,42997.0,3926628.0
2014-10-24,10900,11100,10800,11100,4097,43586.0,3926628.0
2014-10-27,11500,11500,10900,11100,1169,43586.0,3926628.0
2014-10-28,11000,11150,10900,11150,100,43782.0,3926628.0
2014-10-29,11150,11150,10900,11100,803,43586.0,3926628.0
2014-10-30,11000,11100,10800,11100,2289,43586.0,3926628.0
2014-10-31,11100,11200,10850,11200,1920,43978.0,3926628.0
2014-11-03,10900,11050,10850,11000,1815,43193.0,3926628.0
2014-11-04,10850,11100,10600,11100,5853,43586.0,3926628.0
2014-11-05,10800,11100,10750,11050,2901,43389.0,3926628.0
2014-11-06,10850,11050,10800,11050,1217,43389.0,3926628.0
2014-11-07,10900,11000,10800,10800,1972,42408.0,3926628.0
2014-11-10,10750,11050,10700,11050,2170,43389.0,3926628.0
2014-11-11,11000,11000,10800,11000,639,43193.0,3926628.0
2014-11-12,10900,11000,10800,10800,1650,42408.0,3926628.0
2014-11-13,10800,11000,10750,10900,1381,42800.0,3926628.0
2014-11-14,10900,11000,10900,11000,1215,43193.0,3926628.0
2014-11-17,10800,10950,10800,10950,1161,42997.0,3926628.0
2014-11-18,10900,10900,10650,10850,5202,42604.0,3926628.0
2014-11-19,10850,10850,10600,10750,2130,42211.0,3926628.0
2014-11-20,10750,10800,10650,10750,1360,42211.0,3926628.0
2014-11-21,10600,10750,10450,10650,6737,41819.0,3926628.0
2014-11-24,10600,10700,10500,10700,1765,42015.0,3926628.0
2014-11-25,10800,10850,10500,10800,4097,42408.0,3926628.0
2014-11-26,10800,10850,10700,10800,2334,42408.0,3926628.0
2014-11-27,10800,10800,10600,10750,1387,42211.0,3926628.0
2014-11-28,10700,10750,10600,10750,1353,42211.0,3926628.0
2014-12-01,10650,10850,10550,10550,2416,41426.0,3926628.0
2014-12-02,10550,10700,10550,10650,832,41819.0,3926628.0
2014-12-03,10550,10750,10450,10600,2019,41622.0,3926628.0
2014-12-04,10800,10850,10650,10850,4903,42604.0,3926628.0
2014-12-05,10800,10850,10700,10850,5417,42604.0,3926628.0
2014-12-08,10700,11150,10700,11050,3442,43389.0,3926628.0
2014-12-09,11050,11300,11050,11300,6118,44371.0,3926628.0
2014-12-10,11200,11400,11200,11400,3338,44764.0,3926628.0
2014-12-11,11550,11550,11000,11300,3851,44371.0,3926628.0
2014-12-12,11250,11400,11000,11400,3425,44764.0,3926628.0
2014-12-15,11250,11350,11000,11350,1562,44567.0,3926628.0
2014-12-16,11250,11350,11150,11350,1099,44567.0,3926628.0
2014-12-17,11350,11350,10900,11200,3329,43978.0,3926628.0
2014-12-18,11100,11300,11000,11100,319,43586.0,3926628.0
2014-12-19,11000,11250,10850,11100,958,43586.0,3926628.0
2014-12-22,11150,11300,11000,11250,1714,44175.0,3926628.0
2014-12-23,11250,11250,11000,11250,1855,44175.0,3926628.0
2014-12-24,11300,11550,11000,11200,8707,43978.0,3926628.0
2014-12-26,11150,11400,11150,11350,4950,44567.0,3926628.0
2014-12-29,11300,11600,11300,11600,5788,45549.0,3926628.0
2014-12-30,11600,11800,11500,11800,7923,46334.0,3926628.0
2015-01-02,12250,12500,11800,12300,19097,48298.0,3926628.0
2015-01-05,12150,12250,11900,12250,8222,48101.0,3926628.0
2015-01-06,11950,12300,11900,12050,9257,47316.0,3926628.0
2015-01-07,12050,12050,11800,12050,5530,47316.0,3926628.0
2015-01-08,12050,12200,11800,12150,7954,47709.0,3926628.0
2015-01-09,12050,12450,11900,12350,12428,48494.0,3926628.0
2015-01-12,12350,12600,12100,12400,19965,48690.0,3926628.0
2015-01-13,12250,12400,11600,11800,25978,46334.0,3926628.0
2015-01-14,11500,11750,11200,11750,11291,46138.0,3926628.0
2015-01-15,11500,11900,11500,11850,3180,46531.0,3926628.0
2015-01-16,11800,11800,11450,11800,2724,46334.0,3926628.0
2015-01-19,11700,11850,11600,11750,5590,46138.0,3926628.0
2015-01-20,11750,11750,11450,11600,1869,45549.0,3926628.0
2015-01-21,11750,11750,11350,11650,3747,45745.0,3926628.0
2015-01-22,11650,11650,11300,11350,9304,44567.0,3926628.0
2015-01-23,11450,11450,11150,11350,4544,44567.0,3926628.0
2015-01-26,11450,11450,11100,11150,4656,43782.0,3926628.0
2015-01-27,11250,11450,11200,11400,6550,44764.0,3926628.0
2015-01-28,11750,12750,11650,11750,76001,46138.0,3926628.0
2015-01-29,11750,11850,11450,11800,10628,46334.0,3926628.0
2015-01-30,11750,11900,11500,11550,7881,45353.0,3926628.0
2015-02-02,11650,11800,11500,11700,3168,45942.0,3926628.0
2015-02-03,11600,11800,11500,11500,6140,45156.0,3926628.0
2015-02-04,11450,11700,11450,11500,2329,45156.0,3926628.0
2015-02-05,11600,11650,11450,11450,1852,44960.0,3926628.0
2015-02-06,11750,11750,11450,11550,2307,45353.0,3926628.0
2015-02-09,11550,11550,11450,11500,2112,45156.0,3926628.0
2015-02-10,11500,11500,11300,11400,5040,44764.0,3926628.0
2015-02-11,11300,11400,11150,11300,5610,44371.0,3926628.0
2015-02-12,11550,11550,11350,11500,2710,45156.0,3926628.0
2015-02-13,11500,11700,11300,11450,8017,44960.0,3926628.0
2015-02-16,12000,13150,11950,13150,137041,51635.0,3926628.0
2015-02-17,15000,15100,14550,15100,102996,59292.0,3926628.0
2015-02-23,16400,16800,13550,14600,353145,57329.0,3926628.0
2015-02-24,14600,16550,13900,15000,245348,58899.0,3926628.0
2015-02-25,15100,15350,13150,13700,172770,53795.0,3926628.0
2015-02-26,13600,14150,12900,13050,95036,51242.0,3926628.0
2015-02-27,13250,13600,12900,13100,46231,51439.0,3926628.0
2015-03-02,13100,13450,12900,13350,37376,52420.0,3926628.0
2015-03-03,13250,13500,13100,13250,28135,52028.0,3926628.0
2015-03-04,13300,13750,13300,13550,46761,53206.0,3926628.0
2015-03-05,13500,14550,13500,14000,94816,54973.0,3926628.0
2015-03-06,14100,14500,13200,13200,63778,51831.0,3926628.0
2015-03-09,13200,13300,12850,13100,18404,51439.0,3926628.0
2015-03-10,13050,13550,12850,13550,29292,53206.0,3926628.0
2015-03-11,13300,13500,13150,13300,11872,52224.0,3926628.0
2015-03-12,13550,13550,13000,13150,13647,51635.0,3926628.0
2015-03-13,13150,13150,12600,12850,31655,50457.0,3926628.0
2015-03-16,12850,12850,12400,12600,14143,49476.0,3926628.0
2015-03-17,12700,12900,12450,12850,14706,50457.0,3926628.0
2015-03-18,12700,12900,12350,12400,18907,48690.0,3926628.0
2015-03-19,12600,12600,12300,12500,10359,49083.0,3926628.0
2015-03-20,12500,13000,12350,13000,14921,51046.0,3926628.0
2015-03-23,12900,13050,12700,13000,15231,51046.0,3926628.0
2015-03-24,12950,13200,12700,12850,9409,50457.0,3926628.0
2015-03-25,12850,12900,12600,12700,11592,49868.0,3926628.0
2015-03-26,12800,12900,12550,12700,13951,49868.0,3926628.0
2015-03-27,12700,13450,12700,13350,46581,52420.0,3926628.0
2015-03-30,13350,13850,13300,13450,29665,52813.0,3926628.0
2015-03-31,13650,13650,13300,13500,15068,53009.0,3926628.0
2015-04-01,13400,13550,13150,13500,17042,53009.0,3926628.0
2015-04-02,13600,13950,13350,13500,17045,53009.0,3926628.0
2015-04-03,13350,13500,13150,13300,14576,52224.0,3926628.0
2015-04-06,13450,13450,13150,13200,11235,51831.0,3926628.0
2015-04-07,13150,13350,13100,13250,6957,52028.0,3926628.0
2015-04-08,13250,13400,13150,13250,5980,52028.0,3926628.0
2015-04-09,13300,13450,13100,13350,13030,52420.0,3926628.0
2015-04-10,13500,13500,13100,13150,7908,51635.0,3926628.0
2015-04-13,13050,13500,13050,13450,14778,52813.0,3926628.0
2015-04-14,13550,13600,13200,13550,15958,53206.0,3926628.0
2015-04-15,13550,14100,13500,13850,33284,54384.0,3926628.0
2015-04-16,13950,14050,13650,13850,20481,54384.0,3926628.0
2015-04-17,13800,13800,13350,13600,13370,53402.0,3926628.0
2015-04-20,13500,13650,12950,13050,24337,51242.0,3926628.0
2015-04-21,13200,13200,12900,13000,12470,51046.0,3926628.0
2015-04-22,13150,13200,11700,12600,22440,49476.0,3926628.0
2015-04-23,12700,12850,12300,12500,13394,49083.0,3926628.0
2015-04-24,12550,12750,12300,12600,12028,49476.0,3926628.0
2015-04-27,12950,14200,12800,14000,146809,54973.0,3926628.0
2015-04-28,13800,13900,13000,13100,62648,51439.0,3926628.0
2015-04-29,12900,13100,12600,12850,28054,50457.0,3926628.0
2015-04-30,12900,12900,12550,12550,11954,49279.0,3926628.0
2015-05-04,12550,12700,12150,12300,19011,48298.0,3926628.0
2015-05-06,12350,12500,12000,12350,10807,48494.0,3926628.0
2015-05-07,12450,12600,12100,12600,12695,49476.0,3926628.0
2015-05-08,12600,12700,12200,12650,4816,49672.0,3926628.0
2015-05-11,12750,12750,12550,12650,2898,49672.0,3926628.0
2015-05-12,12750,12850,12350,12850,4863,50457.0,3926628.0
2015-05-13,12850,12850,12550,12800,8143,50261.0,3926628.0
2015-05-14,12800,12800,12500,12750,8952,50065.0,3926628.0
2015-05-15,12800,12850,12500,12500,11676,49083.0,3926628.0
2015-05-18,12600,12700,12350,12350,6515,48494.0,3926628.0
2015-05-19,12500,12500,12250,12450,4986,48887.0,3926628.0
2015-05-20,12500,12550,12150,12250,10711,48101.0,3926628.0
2015-05-21,12150,12300,11800,11900,14780,46727.0,3926628.0
2015-05-22,12100,12800,11500,12650,44261,49672.0,3926628.0
2015-05-26,12650,13200,12400,12800,32887,50261.0,3926628.0
2015-05-27,12800,12800,12200,12600,10416,49476.0,3926628.0
2015-05-28,12700,12700,12300,12600,6056,49476.0,3926628.0
2015-05-29,12350,12650,12350,12550,6277,49279.0,3926628.0
2015-06-01,12450,12500,12300,12500,3981,49083.0,3926628.0
2015-06-02,12300,12450,12000,12200,11033,47905.0,3926628.0
2015-06-03,12350,12500,11900,12350,12257,48494.0,3926628.0
2015-06-04,12600,12600,12300,12600,11318,49476.0,3926628.0
2015-06-05,12600,12900,12350,12550,15128,49279.0,3926628.0
2015-06-08,12600,13000,12550,12900,21697,50654.0,3926628.0
2015-06-09,13150,13150,12750,12900,11043,50654.0,3926628.0
2015-06-10,13200,14800,13100,14800,129705,58114.0,3926628.0
2015-06-11,15650,16800,14000,14900,301458,58507.0,3926628.0
2015-06-12,15800,16000,14350,15450,137733,60666.0,3926628.0
2015-06-15,14900,15500,14250,15050,71061,59096.0,3926628.0
2015-06-16,15050,15050,14250,15000,72765,58899.0,3926628.0
2015-06-17,15400,17650,15400,16850,248338,66164.0,3926628.0
2015-06-18,17200,19500,16550,18100,306292,71072.0,3926628.0
2015-06-19,17650,18050,16950,17450,119838,68520.0,3926628.0
2015-06-22,17450,19300,16950,17050,194276,66949.0,3926628.0
2015-06-23,17250,17250,15950,16450,119866,64593.0,3926628.0
2015-06-24,16300,16300,15650,15850,99364,62237.0,3926628.0
2015-06-25,16050,16250,15700,16050,46216,63022.0,3926628.0
2015-06-26,15850,15900,15350,15550,69537,61059.0,3926628.0
2015-06-29,14950,15550,14700,14700,46044,57721.0,3926628.0
2015-06-30,14200,15450,14200,15150,51143,59488.0,3926628.0
2015-07-01,15250,15500,14950,15300,24456,60077.0,3926628.0
2015-07-02,15300,15400,14950,15000,24957,58899.0,3926628.0
2015-07-03,14800,16300,14800,15600,89623,61255.0,3926628.0
2015-07-06,15250,15600,14750,15100,30487,59292.0,3926628.0
2015-07-07,15100,15800,14550,14700,44585,57721.0,3926628.0
2015-07-08,14700,15500,14350,14700,41247,57721.0,3926628.0
2015-07-09,14600,14600,13900,14300,26347,56151.0,3926628.0
2015-07-10,14450,14900,14050,14200,17128,55758.0,3926628.0
2015-07-13,14100,14400,13600,14200,15238,55758.0,3926628.0
2015-07-14,14400,15000,14050,14600,22150,57329.0,3926628.0
2015-07-15,15000,15000,14400,14500,13985,56936.0,3926628.0
2015-07-16,14450,14700,14100,14650,18274,57525.0,3926628.0
2015-07-17,14500,15450,14500,15050,21827,59096.0,3926628.0
2015-07-20,15100,15100,14600,14900,21148,58507.0,3926628.0
2015-07-21,15050,15050,14400,14400,18425,56543.0,3926628.0
2015-07-22,14500,15100,14200,15050,31034,59096.0,3926628.0
2015-07-23,15350,15350,14450,14700,25062,57721.0,3926628.0
2015-07-24,14900,15600,14700,14900,42126,58507.0,3926628.0
2015-07-27,14800,14800,13900,14050,29732,55169.0,3926628.0
2015-07-28,13900,13900,13000,13350,24726,52420.0,3926628.0
2015-07-29,13600,13750,13200,13400,19092,52617.0,3926628.0
2015-07-30,13400,13650,12700,13000,23997,51046.0,3926628.0
2015-07-31,12750,13200,12750,13050,7559,51242.0,3926628.0
2015-08-03,13050,13150,12650,12700,9911,49868.0,3926628.0
2015-08-04,12950,13500,12750,12800,34389,50261.0,3926628.0
2015-08-05,12950,13150,12700,13050,10075,51242.0,3926628.0
2015-08-06,13050,13350,12750,13150,10946,51635.0,3926628.0
2015-08-07,13150,13200,12900,12900,4269,50654.0,3926628.0
2015-08-10,13000,13000,12500,12500,11798,49083.0,3926628.0
2015-08-11,12550,12750,12350,12400,7760,48690.0,3926628.0
2015-08-12,12450,12450,11950,12200,13295,47905.0,3926628.0
2015-08-13,12050,13100,12050,12850,6166,50457.0,3926628.0
2015-08-17,12850,12850,12250,12250,5033,48101.0,3926628.0
2015-08-18,12100,12200,11700,11800,7697,46334.0,3926628.0
2015-08-19,11650,11750,11200,11400,8176,44764.0,3926628.0
2015-08-20,11400,11600,11000,11300,4921,44371.0,3926628.0
2015-08-21,10400,11300,10400,10550,18601,41426.0,3926628.0
2015-08-24,10550,12000,10550,11250,27336,44175.0,3926628.0
2015-08-25,11850,11900,11400,11450,27927,44960.0,3926628.0
2015-08-26,11550,12100,11400,12050,15012,47316.0,3926628.0
2015-08-27,12050,12300,11700,11750,13682,46138.0,3926628.0
2015-08-28,11750,12150,11600,12050,9150,47316.0,3926628.0
2015-08-31,12050,12900,12050,12700,33326,49868.0,3926628.0
2015-09-01,12700,12800,12350,12550,6010,49279.0,3926628.0
2015-09-02,12200,12500,12200,12500,5675,49083.0,3926628.0
2015-09-03,12400,12500,12200,12300,5780,48298.0,3926628.0
2015-09-04,12200,12400,11100,11300,22973,44371.0,3926628.0
2015-09-07,11450,11600,11150,11150,9977,43782.0,3926628.0
2015-09-08,11350,11350,11050,11250,3093,44175.0,3926628.0
2015-09-09,11250,11600,11250,11500,5603,45156.0,3926628.0
2015-09-10,11350,11600,11100,11550,4956,45353.0,3926628.0
2015-09-11,11250,11550,11250,11300,7065,44371.0,3926628.0
2015-09-14,11550,11650,11500,11650,10382,45745.0,3926628.0
2015-09-15,11650,11850,11500,11750,4176,46138.0,3926628.0
2015-09-16,11700,12200,11700,11750,7364,46138.0,3926628.0
2015-09-17,11700,11950,11400,11500,3921,45156.0,3926628.0
2015-09-18,11700,11700,11450,11650,2372,45745.0,3926628.0
2015-09-21,11500,11650,11300,11550,6811,45353.0,3926628.0
2015-09-22,11600,11850,11550,11800,5367,46334.0,3926628.0
2015-09-23,11800,11950,11350,11350,9628,44567.0,3926628.0
2015-09-24,11400,11600,11250,11500,5331,45156.0,3926628.0
2015-09-25,11500,11700,11300,11400,5188,44764.0,3926628.0
2015-09-30,11350,11400,11150,11150,6626,43782.0,3926628.0
2015-10-01,11250,11550,11250,11500,4769,45156.0,3926628.0
2015-10-02,11650,11650,11450,11600,2901,45549.0,3926628.0
2015-10-05,11600,12000,11600,11750,8273,46138.0,3926628.0
2015-10-06,11850,12800,11850,12200,19383,47905.0,3926628.0
2015-10-07,12400,12500,11950,12250,13671,48101.0,3926628.0
2015-10-08,12450,12450,12000,12150,5944,47709.0,3926628.0
2015-10-12,12300,12850,12150,12550,20805,49279.0,3926628.0
2015-10-13,12500,12700,12400,12400,8113,48690.0,3926628.0
2015-10-14,12750,14350,12750,13800,167065,54187.0,3926628.0
2015-10-15,14100,14300,13200,13750,49869,53991.0,3926628.0
2015-10-16,13600,13600,13200,13200,23108,51831.0,3926628.0
2015-10-19,13150,13400,12900,13400,23347,52617.0,3926628.0
2015-10-20,13550,14900,13500,14150,122508,55562.0,3926628.0
2015-10-21,14300,14300,13100,13550,32265,53206.0,3926628.0
2015-10-22,13950,13950,13100,13100,19616,51439.0,3926628.0
2015-10-23,13050,13600,13000,13600,19183,53402.0,3926628.0
2015-10-26,13600,13850,13150,13350,10078,52420.0,3926628.0
2015-10-27,13200,13350,13000,13150,15923,51635.0,3926628.0
2015-10-28,13100,13400,13000,13200,9796,51831.0,3926628.0
2015-10-29,13100,13200,12700,12900,11967,50654.0,3926628.0
2015-10-30,12900,12950,12300,12300,8938,48298.0,3926628.0
2015-11-02,12300,12700,12100,12450,14298,48887.0,3926628.0
2015-11-03,12400,12750,12400,12700,6494,49868.0,3926628.0
2015-11-04,12900,12900,12550,12700,3981,49868.0,3926628.0
2015-11-05,12600,13350,12600,13300,11900,52224.0,3926628.0
2015-11-06,13300,13300,12850,13000,7104,51046.0,3926628.0
2015-11-09,12800,12900,12550,12600,8953,49476.0,3926628.0
2015-11-10,12300,12450,12150,12350,11578,48494.0,3926628.0
2015-11-11,12350,12550,12100,12500,9055,49083.0,3926628.0
2015-11-12,12500,12550,12400,12450,3729,48887.0,3926628.0
2015-11-13,12100,12400,11700,11800,15375,46334.0,3926628.0
2015-11-16,11550,12000,11400,11600,9677,45549.0,3926628.0
2015-11-17,11600,12300,11600,11800,4622,46334.0,3926628.0
2015-11-18,11700,12100,11700,11900,1788,46727.0,3926628.0
2015-11-19,11900,12250,11900,12100,4633,47512.0,3926628.0
2015-11-20,12200,12700,11700,12650,8783,49672.0,3926628.0
2015-11-23,12650,12750,12400,12500,5331,49083.0,3926628.0
2015-11-24,12950,12950,12400,12700,6427,49868.0,3926628.0
2015-11-25,13000,13000,12750,12950,10023,50850.0,3926628.0
2015-11-26,13050,13050,12700,12900,3276,50654.0,3926628.0
2015-11-27,12850,13150,12750,12850,4382,50457.0,3926628.0
2015-11-30,13000,13000,12400,12500,5799,49083.0,3926628.0
2015-12-01,12800,12800,12400,12800,3508,50261.0,3926628.0
2015-12-02,12800,13050,12500,12600,4010,49476.0,3926628.0
2015-12-03,12500,12650,12300,12500,3995,49083.0,3926628.0
2015-12-04,12300,12900,12300,12450,2002,48887.0,3926628.0
2015-12-07,12900,12900,12350,12600,3131,49476.0,3926628.0
2015-12-08,12900,12900,12400,12400,1588,48690.0,3926628.0
2015-12-09,12300,12750,12300,12750,2961,50065.0,3926628.0
2015-12-10,12800,12850,12300,12450,5822,48887.0,3926628.0
2015-12-11,12550,12850,12550,12850,6481,50457.0,3926628.0
2015-12-14,12500,12500,11500,11500,27778,45156.0,3926628.0
2015-12-15,11600,11950,11500,11850,7343,46531.0,3926628.0
2015-12-16,11800,12100,11800,12000,4894,47120.0,3926628.0
2015-12-17,11900,12350,11900,12350,2003,48494.0,3926628.0
2015-12-18,12350,12400,12100,12300,2510,48298.0,3926628.0
2015-12-21,12200,12350,12100,12350,1192,48494.0,3926628.0
2015-12-22,12200,12400,12100,12100,5170,47512.0,3926628.0
2015-12-23,12100,12250,12000,12150,7320,47709.0,3926628.0
2015-12-24,12200,12350,12000,12050,4331,47316.0,3926628.0
2015-12-28,12050,12400,12050,12400,7706,48690.0,3926628.0
2015-12-29,12350,12600,12300,12500,4853,49083.0,3926628.0
2015-12-30,12700,12700,12550,12650,4108,49672.0,3926628.0
2016-01-04,12600,12850,12600,12800,9802,50261.0,3926628.0
2016-01-05,12750,13000,12650,12850,6442,50457.0,3926628.0
2016-01-06,12950,13000,12650,12800,11604,50261.0,3926628.0
2016-01-07,12850,12900,12650,12850,6143,50457.0,3926628.0
2016-01-08,12700,13000,12400,13000,14806,51046.0,3926628.0
2016-01-11,12950,13200,12800,13050,25527,51242.0,3926628.0
2016-01-12,13050,13150,12700,13050,15263,51242.0,3926628.0
2016-01-13,13100,13950,12550,12700,89785,49868.0,3926628.0
2016-01-14,12500,12500,12000,12300,12743,48298.0,3926628.0
2016-01-15,12300,12500,12050,12150,9825,47709.0,3926628.0
2016-01-18,12050,12200,12000,12200,6205,47905.0,3926628.0
2016-01-19,12300,12300,12000,12200,4699,47905.0,3926628.0
2016-01-20,12300,12300,11600,11800,5722,46334.0,3926628.0
2016-01-21,11700,11850,11450,11700,6443,45942.0,3926628.0
2016-01-22,11700,11850,11500,11700,5599,45942.0,3926628.0
2016-01-25,11900,12100,11600,12000,3543,47120.0,3926628.0
