롯데하이마트(071840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-27,66900,67600,65500,67300,67334,1588799.0,23607712.0
2018-02-28,67600,71400,67300,70000,126208,1652540.0,23607712.0
2018-03-02,69300,69300,67200,67600,96291,1595881.0,23607712.0
2018-03-05,67200,68400,66600,67100,42393,1584077.0,23607712.0
2018-03-06,67400,70000,67200,69300,66792,1636014.0,23607712.0
2018-03-07,69400,70400,67800,67800,35425,1600603.0,23607712.0
2018-03-08,67800,70000,67800,69200,48450,1633654.0,23607712.0
2018-03-09,69900,72000,68900,71900,47377,1697394.0,23607712.0
2018-03-12,72300,74000,71800,74000,67948,1746971.0,23607712.0
2018-03-13,74200,74900,73300,74400,68001,1756414.0,23607712.0
2018-03-14,74400,75900,72000,74000,97164,1746971.0,23607712.0
2018-03-15,73200,73200,68500,70800,457903,1671426.0,23607712.0
2018-03-16,71200,71600,70100,70500,98315,1664344.0,23607712.0
2018-03-19,70600,72700,70500,71000,87098,1676148.0,23607712.0
2018-03-20,71000,71300,69100,70000,87523,1652540.0,23607712.0
2018-03-21,70200,72300,70100,71000,80018,1676148.0,23607712.0
2018-03-22,71100,72600,70600,71300,79605,1683230.0,23607712.0
2018-03-23,70200,70800,68600,68600,44251,1619489.0,23607712.0
2018-03-26,68900,72500,68000,72400,73803,1709198.0,23607712.0
2018-03-27,72500,74900,71200,74000,101198,1746971.0,23607712.0
2018-03-28,73100,74600,72600,73500,58296,1735167.0,23607712.0
2018-03-29,73000,74500,73000,73400,41847,1732806.0,23607712.0
2018-03-30,74500,74500,72000,72000,36101,1699755.0,23607712.0
2018-04-02,72200,74500,72100,72800,28234,1718641.0,23607712.0
2018-04-03,72700,74400,72300,74300,51688,1754053.0,23607712.0
2018-04-04,74200,75900,72800,73600,66699,1737528.0,23607712.0
2018-04-05,73600,75100,72900,73800,43177,1742249.0,23607712.0
2018-04-06,74300,74300,72400,73300,38717,1730445.0,23607712.0
2018-04-09,73400,73700,72300,73700,25738,1739888.0,23607712.0
2018-04-10,72800,74500,72600,73600,45456,1737528.0,23607712.0
2018-04-11,73600,74600,73200,74200,30015,1751692.0,23607712.0
2018-04-12,73800,74300,71800,74300,53468,1754053.0,23607712.0
2018-04-13,73600,74400,72400,73200,53160,1728085.0,23607712.0
2018-04-16,73200,75800,73200,74100,44254,1749331.0,23607712.0
2018-04-17,75300,75800,74100,75000,64654,1770578.0,23607712.0
2018-04-18,74600,76400,74600,75600,100693,1784743.0,23607712.0
2018-04-19,75600,76700,75000,76100,33627,1796547.0,23607712.0
2018-04-20,76700,76700,75800,76700,35893,1810712.0,23607712.0
2018-04-23,76700,76700,74600,75000,32148,1770578.0,23607712.0
2018-04-24,74400,76000,73600,74200,31072,1751692.0,23607712.0
2018-04-25,73400,76000,73400,75300,36579,1777661.0,23607712.0
2018-04-26,75300,77300,74800,75300,76556,1777661.0,23607712.0
2018-04-27,75800,76300,74300,74500,15091,1758775.0,23607712.0
2018-04-30,75200,76400,74500,74500,52128,1758775.0,23607712.0
2018-05-02,74800,79000,74700,78800,87684,1860288.0,23607712.0
2018-05-03,78700,79000,76800,78800,50439,1860288.0,23607712.0
2018-05-04,79300,79400,76100,76900,54872,1815433.0,23607712.0
2018-05-08,76900,77600,75500,75800,36176,1789465.0,23607712.0
2018-05-09,75200,75500,73300,73600,53522,1737528.0,23607712.0
2018-05-10,74200,77800,73900,77200,52262,1822515.0,23607712.0
2018-05-11,77800,79200,77100,78600,109238,1855566.0,23607712.0
2018-05-14,78700,78800,76500,78400,72204,1850845.0,23607712.0
2018-05-15,77900,78000,75300,76200,87546,1798908.0,23607712.0
2018-05-16,76600,78900,76400,78400,50765,1850845.0,23607712.0
2018-05-17,77200,78300,76700,77700,44694,1834319.0,23607712.0
2018-05-18,78200,79000,76300,79000,40398,1865009.0,23607712.0
2018-05-21,79000,79300,77700,78500,24497,1853205.0,23607712.0
2018-05-23,78900,78900,76800,76900,38168,1815433.0,23607712.0
2018-05-24,77300,78700,76100,78000,45936,1841402.0,23607712.0
2018-05-25,78000,81500,77100,79400,131795,1874452.0,23607712.0
2018-05-28,79400,80000,77600,78600,49209,1855566.0,23607712.0
2018-05-29,78200,78600,77200,78200,39483,1846123.0,23607712.0
2018-05-30,78200,78500,76800,78100,70185,1843762.0,23607712.0
2018-05-31,78700,79200,77300,78700,49224,1857927.0,23607712.0
2018-06-01,79100,79100,76800,78700,59140,1857927.0,23607712.0
2018-06-04,78800,79500,77200,77200,33899,1822515.0,23607712.0
2018-06-05,77200,78100,76900,77600,60859,1831958.0,23607712.0
2018-06-07,77400,78800,77200,77800,48316,1836680.0,23607712.0
2018-06-08,77900,80000,77900,79400,78224,1874452.0,23607712.0
2018-06-11,79800,80700,78500,79900,62995,1886256.0,23607712.0
2018-06-12,79900,81000,79500,79800,73931,1883895.0,23607712.0
2018-06-14,79800,80100,74800,74800,408970,1765857.0,23607712.0
2018-06-15,75000,76700,75000,75100,90217,1772939.0,23607712.0
2018-06-18,76100,76600,73800,74800,41422,1765857.0,23607712.0
2018-06-19,74500,75900,72800,73300,59595,1730445.0,23607712.0
2018-06-20,74400,76000,74400,75500,54261,1782382.0,23607712.0
2018-06-21,74600,76900,74600,76700,47437,1810712.0,23607712.0
2018-06-22,75800,77000,75000,76000,48598,1794186.0,23607712.0
2018-06-25,75000,76000,73200,75400,62270,1780021.0,23607712.0
2018-06-26,75700,77300,75200,76800,50169,1813072.0,23607712.0
2018-06-27,76300,78700,76100,77900,54005,1839041.0,23607712.0
2018-06-28,78500,79900,77200,78300,73170,1848484.0,23607712.0
2018-06-29,78400,79400,77300,78800,55996,1860288.0,23607712.0
2018-07-02,78500,80900,78400,78600,65775,1855566.0,23607712.0
2018-07-03,78600,79800,77800,78300,26764,1848484.0,23607712.0
2018-07-04,77700,79500,77700,79300,32394,1872092.0,23607712.0
2018-07-05,78700,79200,77700,78500,22172,1853205.0,23607712.0
2018-07-06,78400,79400,77900,78700,26882,1857927.0,23607712.0
2018-07-09,78700,79200,77900,78300,53679,1848484.0,23607712.0
2018-07-10,78100,79300,77400,78600,62821,1855566.0,23607712.0
2018-07-11,78000,79700,77100,78000,79912,1841402.0,23607712.0
2018-07-12,79100,79100,73600,74300,140304,1754053.0,23607712.0
2018-07-13,75200,76500,74800,76200,75205,1798908.0,23607712.0
2018-07-16,76300,77600,76200,77400,70387,1827237.0,23607712.0
2018-07-17,76900,78200,76600,77400,35511,1827237.0,23607712.0
2018-07-18,76700,78800,76700,77900,26644,1839041.0,23607712.0
2018-07-19,77800,79600,77800,78300,54811,1848484.0,23607712.0
2018-07-20,77900,78900,77000,78300,32602,1848484.0,23607712.0
2018-07-23,78000,78800,77200,77800,25123,1836680.0,23607712.0
2018-07-24,77800,79900,77100,79800,36528,1883895.0,23607712.0
2018-07-25,79800,80800,79400,79800,35478,1883895.0,23607712.0
2018-07-26,81200,81200,80200,80400,30511,1898060.0,23607712.0
2018-07-27,81000,81000,80300,80700,19405,1905142.0,23607712.0
2018-07-30,80000,80700,77000,77600,48235,1831958.0,23607712.0
2018-07-31,78000,78000,76600,77100,43299,1820155.0,23607712.0
2018-08-01,77200,79000,77100,78000,42060,1841402.0,23607712.0
2018-08-02,77500,78300,76400,76700,25858,1810712.0,23607712.0
2018-08-03,76700,77300,76200,77300,32949,1824876.0,23607712.0
2018-08-06,77200,79100,77100,79000,48541,1865009.0,23607712.0
2018-08-07,78200,78700,77600,77700,22674,1834319.0,23607712.0
2018-08-08,77200,78200,77000,77100,17617,1820155.0,23607712.0
2018-08-09,77800,78900,76900,77800,35919,1836680.0,23607712.0
2018-08-10,78600,78900,77500,78800,25396,1860288.0,23607712.0
2018-08-13,78400,78800,74500,75800,91939,1789465.0,23607712.0
2018-08-14,75300,75700,72800,72900,63838,1721002.0,23607712.0
2018-08-16,73300,74000,72800,73000,64110,1723363.0,23607712.0
2018-08-17,72700,74000,72700,73100,38376,1725724.0,23607712.0
2018-08-20,73200,73700,72400,72500,54352,1711559.0,23607712.0
2018-08-21,72500,72700,71900,72400,39101,1709198.0,23607712.0
2018-08-22,72300,72900,70300,70400,52618,1661983.0,23607712.0
2018-08-23,71400,71700,70300,71600,48937,1690312.0,23607712.0
2018-08-24,71100,71800,70500,71100,34559,1678508.0,23607712.0
2018-08-27,71800,72200,70700,71800,38094,1695034.0,23607712.0
2018-08-28,71800,73400,71800,73100,46531,1725724.0,23607712.0
2018-08-29,73800,73800,71500,71600,31568,1690312.0,23607712.0
2018-08-30,71900,72200,70800,71300,40541,1683230.0,23607712.0
2018-08-31,71300,72000,70800,71600,34446,1690312.0,23607712.0
2018-09-03,71700,71700,70700,71000,36435,1676148.0,23607712.0
2018-09-04,71000,71800,70600,71200,29275,1680869.0,23607712.0
2018-09-05,70800,71200,70600,70800,40362,1671426.0,23607712.0
2018-09-06,70500,71500,70500,71100,32752,1678508.0,23607712.0
2018-09-07,72000,72000,69100,69600,60144,1643097.0,23607712.0
2018-09-10,69200,69200,66000,67600,121831,1595881.0,23607712.0
2018-09-11,67500,68900,66400,68500,40154,1617128.0,23607712.0
2018-09-12,68900,70200,67900,68600,43715,1619489.0,23607712.0
2018-09-13,69000,70400,68300,69100,49124,1631293.0,23607712.0
2018-09-14,69100,70900,69100,70600,39428,1666704.0,23607712.0
2018-09-17,69600,70600,69100,69600,16066,1643097.0,23607712.0
2018-09-18,69000,70700,68800,69000,26492,1628932.0,23607712.0
2018-09-19,68800,69700,68100,68600,30638,1619489.0,23607712.0
2018-09-20,68600,69500,67600,69200,35655,1633654.0,23607712.0
2018-09-21,70100,70200,68200,68300,41333,1612407.0,23607712.0
2018-09-27,67500,68200,66200,66800,100274,1576995.0,23607712.0
2018-09-28,67500,68300,66300,66700,59951,1574634.0,23607712.0
2018-10-01,66700,67700,65600,65800,34957,1553387.0,23607712.0
2018-10-02,65300,66100,63300,64500,69619,1522697.0,23607712.0
2018-10-04,64900,65800,63900,64800,47475,1529780.0,23607712.0
2018-10-05,65300,65300,63600,64800,47072,1529780.0,23607712.0
2018-10-08,65300,67000,64900,65500,38002,1546305.0,23607712.0
2018-10-10,66000,66000,63900,64300,61273,1517976.0,23607712.0
2018-10-11,63700,64300,60800,61500,46806,1451874.0,23607712.0
2018-10-12,60600,61400,60100,60300,42280,1423545.0,23607712.0
2018-10-15,60300,64800,59600,61200,50004,1444792.0,23607712.0
2018-10-16,62400,62400,60500,60900,38336,1437710.0,23607712.0
2018-10-17,61900,62300,60300,61100,18392,1442431.0,23607712.0
2018-10-18,61000,62300,60300,60300,19938,1423545.0,23607712.0
2018-10-19,61000,62300,60300,62300,53996,1470760.0,23607712.0
2018-10-22,62300,62400,61000,61500,20326,1451874.0,23607712.0
2018-10-23,61400,62000,57700,59300,54938,1399937.0,23607712.0
2018-10-24,59300,60000,58800,59800,85165,1411741.0,23607712.0
2018-10-25,60200,60200,58000,59800,38579,1411741.0,23607712.0
2018-10-26,59300,59700,57800,59300,37567,1399937.0,23607712.0
2018-10-29,60200,60200,57300,57800,33816,1364526.0,23607712.0
2018-10-30,57500,58700,55400,56900,57902,1343279.0,23607712.0
2018-10-31,56600,58000,56000,56100,49842,1324393.0,23607712.0
2018-11-01,56100,57500,55600,56900,55057,1343279.0,23607712.0
2018-11-02,56300,58100,56300,57400,28628,1355083.0,23607712.0
2018-11-05,56600,57700,55700,56900,29799,1343279.0,23607712.0
2018-11-06,57500,57600,56500,56800,22467,1340918.0,23607712.0
2018-11-07,56600,57800,53100,54100,109653,1277177.0,23607712.0
2018-11-08,54400,59100,54400,57100,97666,1348000.0,23607712.0
2018-11-09,56600,57800,54600,55000,58677,1298424.0,23607712.0
2018-11-12,54700,55700,51500,55600,127624,1312589.0,23607712.0
2018-11-13,55200,55200,52400,53200,75603,1255930.0,23607712.0
2018-11-14,53000,53100,51600,52200,58117,1232323.0,23607712.0
2018-11-15,51900,52600,51900,52300,56751,1234683.0,23607712.0
2018-11-16,52400,53500,52100,53300,28590,1258291.0,23607712.0
2018-11-19,52800,53600,52600,53200,71874,1255930.0,23607712.0
2018-11-20,53000,53800,52600,53400,67686,1260652.0,23607712.0
2018-11-21,53400,54100,52800,53500,48850,1263013.0,23607712.0
2018-11-22,53600,53800,52900,52900,17297,1248848.0,23607712.0
2018-11-23,53400,53800,52700,53300,18213,1258291.0,23607712.0
2018-11-26,53800,54200,53200,53700,25215,1267734.0,23607712.0
2018-11-27,53400,53700,52100,52700,51634,1244126.0,23607712.0
2018-11-28,53200,53500,51600,51900,46974,1225240.0,23607712.0
2018-11-29,52500,53500,52100,53200,58618,1255930.0,23607712.0
2018-11-30,53300,53300,52300,52400,49955,1237044.0,23607712.0
2018-12-03,52900,53000,52100,52400,75971,1237044.0,23607712.0
2018-12-04,52400,53600,51800,51900,73932,1225240.0,23607712.0
2018-12-05,51100,52200,51000,51400,56599,1213436.0,23607712.0
2018-12-06,51700,51800,49800,50300,110122,1187468.0,23607712.0
2018-12-07,50300,51000,50000,50200,47668,1185107.0,23607712.0
2018-12-10,49800,50600,49200,49400,37517,1166221.0,23607712.0
2018-12-11,49500,49850,47800,48350,74513,1141433.0,23607712.0
2018-12-12,48500,49400,48300,48450,74818,1143794.0,23607712.0
2018-12-13,48550,48900,47350,48550,180421,1146154.0,23607712.0
2018-12-14,48550,49600,48400,49150,96058,1160319.0,23607712.0
2018-12-17,49400,49450,47500,47750,95258,1127268.0,23607712.0
2018-12-18,47650,47950,46700,47100,69867,1111923.0,23607712.0
2018-12-19,47100,47450,46400,47200,51526,1114284.0,23607712.0
2018-12-20,47200,48600,46400,48400,69390,1142613.0,23607712.0
2018-12-21,48400,49050,47500,48400,75797,1142613.0,23607712.0
2018-12-24,48450,48900,48000,48550,95188,1146154.0,23607712.0
2018-12-26,48300,48500,46900,48250,52428,1139072.0,23607712.0
2018-12-27,47150,47600,46450,46650,59307,1101300.0,23607712.0
2018-12-28,46650,47100,46000,46650,47214,1101300.0,23607712.0
2019-01-02,46500,46800,46000,46300,37729,1093037.0,23607712.0
2019-01-03,46550,46650,45200,45250,58846,1068249.0,23607712.0
2019-01-04,45300,46100,45200,45300,48668,1069429.0,23607712.0
2019-01-07,45650,46650,45350,45800,31492,1081233.0,23607712.0
2019-01-08,46350,46350,45300,45900,41329,1083594.0,23607712.0
2019-01-09,45900,47300,45900,47000,118539,1109562.0,23607712.0
2019-01-10,47450,47850,46650,47450,39570,1120186.0,23607712.0
2019-01-11,47550,51600,47100,51100,154051,1206354.0,23607712.0
2019-01-14,51000,51500,49900,49950,99745,1179205.0,23607712.0
2019-01-15,49750,51100,49650,50000,55991,1180386.0,23607712.0
2019-01-16,50000,51200,50000,50500,53129,1192189.0,23607712.0
2019-01-17,50500,51400,50100,50800,52425,1199272.0,23607712.0
2019-01-18,51300,51300,50300,51100,54440,1206354.0,23607712.0
2019-01-21,51500,51800,50300,51300,42242,1211076.0,23607712.0
2019-01-22,51100,51300,49650,50000,55050,1180386.0,23607712.0
2019-01-23,50000,50400,49000,49200,73477,1161499.0,23607712.0
2019-01-24,49300,49650,48750,49200,66911,1161499.0,23607712.0
2019-01-25,48850,49800,48850,49500,62176,1168582.0,23607712.0
2019-01-28,49500,52200,49250,51700,104573,1220519.0,23607712.0
2019-01-29,51500,51700,50800,51600,49029,1218158.0,23607712.0
2019-01-30,51700,51800,50900,51700,74958,1220519.0,23607712.0
2019-01-31,51800,52100,50600,50600,70156,1194550.0,23607712.0
2019-02-01,50600,51500,50500,51200,50420,1208715.0,23607712.0
2019-02-07,51400,51500,50700,50900,33857,1201633.0,23607712.0
2019-02-08,51400,51500,50600,51300,25343,1211076.0,23607712.0
2019-02-11,51800,51800,49500,50300,61445,1187468.0,23607712.0
2019-02-12,50500,51100,50300,50500,27812,1192189.0,23607712.0
2019-02-13,50500,50500,48000,48150,187761,1136711.0,23607712.0
2019-02-14,48150,48200,46550,47000,187806,1109562.0,23607712.0
2019-02-15,47000,47400,46750,47200,66017,1114284.0,23607712.0
2019-02-18,47450,47800,47200,47800,75976,1128449.0,23607712.0
2019-02-19,47950,49400,47800,49250,110401,1162680.0,23607712.0
2019-02-20,49300,49450,48650,49150,62664,1160319.0,23607712.0
2019-02-21,48500,49650,48500,49300,67203,1163860.0,23607712.0
2019-02-22,49500,51200,49500,50600,116100,1194550.0,23607712.0
2019-02-25,50900,51300,49900,50200,46515,1185107.0,23607712.0
2019-02-26,49950,49950,49500,49700,38580,1173303.0,23607712.0
2019-02-27,49650,49700,49100,49200,52033,1161499.0,23607712.0
2019-02-28,49200,50400,48950,48950,74808,1155598.0,23607712.0
2019-03-04,49100,50900,49100,50200,122678,1185107.0,23607712.0
2019-03-05,50100,50500,49500,50200,66174,1185107.0,23607712.0
2019-03-06,50700,54700,50300,52900,511917,1248848.0,23607712.0
2019-03-07,53100,53300,51500,52000,187269,1227601.0,23607712.0
2019-03-08,51700,52400,51000,51100,86583,1206354.0,23607712.0
2019-03-11,51300,56100,51300,55600,272197,1312589.0,23607712.0
2019-03-12,56100,57700,54400,55000,135329,1298424.0,23607712.0
2019-03-13,55300,56700,54400,56200,127342,1326753.0,23607712.0
2019-03-14,56200,56500,54200,54900,165854,1296063.0,23607712.0
2019-03-15,55500,57600,54900,57600,160781,1359804.0,23607712.0
2019-03-18,57400,58000,56400,56900,82754,1343279.0,23607712.0
2019-03-19,56500,57500,55400,56000,49334,1322032.0,23607712.0
2019-03-20,56000,56300,55400,56200,43612,1326753.0,23607712.0
2019-03-21,56000,56100,53500,54400,103915,1284260.0,23607712.0
2019-03-22,54400,54700,53000,53600,55941,1265373.0,23607712.0
2019-03-25,52700,53300,51700,51800,63785,1222879.0,23607712.0
2019-03-26,51900,52500,51200,52000,61874,1227601.0,23607712.0
2019-03-27,52100,52300,51100,51700,34654,1220519.0,23607712.0
2019-03-28,51300,51500,50100,50400,96913,1189829.0,23607712.0
2019-03-29,50500,51300,50400,51200,50430,1208715.0,23607712.0
2019-04-01,51400,52200,51100,51400,57160,1213436.0,23607712.0
2019-04-02,51500,52300,51000,51600,52662,1218158.0,23607712.0
2019-04-03,51200,51600,50600,51300,72431,1211076.0,23607712.0
2019-04-04,51800,52700,51300,52600,56304,1241766.0,23607712.0
2019-04-05,52600,52800,51700,51800,44115,1222879.0,23607712.0
2019-04-08,52100,52200,50900,51500,49319,1215797.0,23607712.0
2019-04-09,51000,51300,49800,50400,88434,1189829.0,23607712.0
2019-04-10,50400,50700,49900,50700,56128,1196911.0,23607712.0
2019-04-11,50600,50900,50400,50600,42793,1194550.0,23607712.0
2019-04-12,50600,50600,50000,50300,72037,1187468.0,23607712.0
2019-04-15,50300,50800,50000,50600,55768,1194550.0,23607712.0
2019-04-16,50400,51200,50300,50800,41924,1199272.0,23607712.0
2019-04-17,51000,51100,50300,50300,37181,1187468.0,23607712.0
2019-04-18,50300,50600,48600,48800,139039,1152056.0,23607712.0
2019-04-19,48900,49200,48700,48800,38582,1152056.0,23607712.0
2019-04-22,48850,49850,48850,49550,53038,1169762.0,23607712.0
2019-04-23,49600,50000,49000,49400,45713,1166221.0,23607712.0
2019-04-24,49450,49750,48000,48300,116004,1140252.0,23607712.0
2019-04-25,48500,48600,48000,48000,57843,1133170.0,23607712.0
2019-04-26,48050,48650,47600,47900,35475,1130809.0,23607712.0
2019-04-29,47700,47900,46900,47150,117016,1113104.0,23607712.0
2019-04-30,47200,47700,46350,47550,65605,1122547.0,23607712.0
2019-05-02,47550,48250,47200,48000,50790,1133170.0,23607712.0
2019-05-03,48000,48500,47900,48200,51506,1137892.0,23607712.0
2019-05-07,47850,48100,47150,47500,88889,1121366.0,23607712.0
2019-05-08,47150,48300,47100,48000,56712,1133170.0,23607712.0
2019-05-09,48000,48150,47550,47800,99214,1128449.0,23607712.0
2019-05-10,47500,47650,44700,44900,313747,1059986.0,23607712.0
2019-05-13,45000,45000,44300,44500,63714,1050543.0,23607712.0
2019-05-14,44100,44100,43200,43900,75352,1036379.0,23607712.0
2019-05-15,43950,43950,43150,43400,86944,1024575.0,23607712.0
2019-05-16,43100,43500,41600,41950,132259,990344.0,23607712.0
2019-05-17,42350,43100,42000,42400,78237,1000967.0,23607712.0
2019-05-20,42900,43750,42650,43550,50382,1028116.0,23607712.0
2019-05-21,43550,44500,43550,44250,69028,1044641.0,23607712.0
2019-05-22,44600,44700,43450,43550,69983,1028116.0,23607712.0
2019-05-23,43550,43550,42700,43200,39885,1019853.0,23607712.0
2019-05-24,42500,43350,42450,43000,38807,1015132.0,23607712.0
2019-05-27,43000,43000,42450,42900,34984,1012771.0,23607712.0
2019-05-28,43100,43500,42550,43450,38101,1025755.0,23607712.0
2019-05-29,43700,43900,42400,42650,39434,1006869.0,23607712.0
2019-05-30,43000,43750,42500,43550,36550,1028116.0,23607712.0
2019-05-31,43050,43850,42550,42900,26157,1012771.0,23607712.0
2019-06-03,42900,43300,42400,42950,37266,1013951.0,23607712.0
2019-06-04,42600,43600,42400,42900,32371,1012771.0,23607712.0
2019-06-05,43050,43250,42600,42850,51582,1011590.0,23607712.0
2019-06-07,43300,43850,42700,43500,55534,1026935.0,23607712.0
2019-06-10,43700,44050,43200,43300,47324,1022214.0,23607712.0
2019-06-11,43300,45250,43300,45000,100459,1062347.0,23607712.0
2019-06-12,44500,45150,44100,44550,60814,1051724.0,23607712.0
2019-06-13,44900,45000,44400,44800,67343,1057625.0,23607712.0
2019-06-14,44950,44950,44200,44500,36419,1050543.0,23607712.0
2019-06-17,44500,45400,43800,45100,75720,1064708.0,23607712.0
2019-06-18,45000,46350,44250,45700,187809,1078872.0,23607712.0
2019-06-19,45450,45950,44650,44700,58243,1055265.0,23607712.0
2019-06-20,44850,45150,44050,44500,47593,1050543.0,23607712.0
2019-06-21,44500,44800,44150,44750,38974,1056445.0,23607712.0
2019-06-24,45100,45100,44200,44200,27335,1043461.0,23607712.0
2019-06-25,44400,44900,43850,43950,23695,1037559.0,23607712.0
2019-06-26,43750,44800,43650,44650,28604,1054084.0,23607712.0
2019-06-27,44500,45050,43950,44600,34509,1052904.0,23607712.0
2019-06-28,44300,44500,43650,43700,35185,1031657.0,23607712.0
2019-07-01,44400,44400,43950,44200,21728,1043461.0,23607712.0
2019-07-02,44700,44700,43550,43600,34304,1029296.0,23607712.0
2019-07-03,44000,44000,42650,42850,29732,1011590.0,23607712.0
2019-07-04,43350,43950,42800,43900,41117,1036379.0,23607712.0
2019-07-05,44100,44500,43250,43750,21153,1032837.0,23607712.0
2019-07-08,44000,44150,42850,43150,26983,1018673.0,23607712.0
2019-07-09,42800,43100,41200,41350,66836,976179.0,23607712.0
2019-07-10,41350,41700,40550,40800,50099,963195.0,23607712.0
2019-07-11,40800,41350,40600,40800,59117,963195.0,23607712.0
2019-07-12,40750,40900,40500,40600,59535,958473.0,23607712.0
2019-07-15,40450,40950,39700,39900,53656,941948.0,23607712.0
2019-07-16,39850,39900,38650,38900,151323,918340.0,23607712.0
2019-07-17,38700,38750,38000,38550,67461,910077.0,23607712.0
2019-07-18,38550,38750,38150,38650,50982,912438.0,23607712.0
2019-07-19,38700,39050,38400,38700,36262,913618.0,23607712.0
2019-07-22,38750,38900,38300,38700,26312,913618.0,23607712.0
2019-07-23,38650,39050,38300,38350,41166,905356.0,23607712.0
2019-07-24,38350,38350,36750,37050,138897,874666.0,23607712.0
2019-07-25,37050,37450,36650,37300,72598,880568.0,23607712.0
2019-07-26,37300,37750,36650,37250,76575,879387.0,23607712.0
2019-07-29,37250,37700,35750,36050,87945,851058.0,23607712.0
2019-07-30,36200,36400,35850,36200,33918,854599.0,23607712.0
2019-07-31,36200,36700,35250,36700,89559,866403.0,23607712.0
2019-08-01,36250,36600,35500,35550,54151,839254.0,23607712.0
2019-08-02,35500,35650,34900,35000,51716,826270.0,23607712.0
2019-08-05,35000,35250,33300,34350,83864,810925.0,23607712.0
2019-08-06,32950,34650,32950,34150,57023,806203.0,23607712.0
2019-08-07,33750,34050,33000,33600,62875,793219.0,23607712.0
2019-08-08,33200,34450,33000,34050,85340,803843.0,23607712.0
2019-08-09,34100,34250,33450,33500,64349,790858.0,23607712.0
2019-08-12,33150,33150,32100,32150,105643,758988.0,23607712.0
2019-08-13,32000,32200,31450,31600,88038,746004.0,23607712.0
2019-08-14,31650,31800,31200,31500,72446,743643.0,23607712.0
2019-08-16,31000,31150,29900,29950,114697,707051.0,23607712.0
2019-08-19,30000,31200,29950,31150,99751,735380.0,23607712.0
2019-08-20,31200,32100,31200,32050,74717,756627.0,23607712.0
2019-08-21,31950,32250,31700,32200,41459,760168.0,23607712.0
2019-08-22,32150,32300,31550,31650,72023,747184.0,23607712.0
2019-08-23,31650,31750,30900,31150,74267,735380.0,23607712.0
2019-08-26,30300,30950,30250,30400,49954,717674.0,23607712.0
2019-08-27,30650,30800,30150,30300,93631,715314.0,23607712.0
2019-08-28,30550,30800,29900,30600,96730,722396.0,23607712.0
2019-08-29,30600,30850,30050,30050,98862,709412.0,23607712.0
2019-08-30,30300,31350,30300,31300,112176,738921.0,23607712.0
2019-09-02,31150,31750,31100,31200,42597,736561.0,23607712.0
2019-09-03,31150,31650,31050,31350,51958,740102.0,23607712.0
2019-09-04,31150,31550,31100,31550,43348,744823.0,23607712.0
2019-09-05,31550,32300,31500,31900,73170,753086.0,23607712.0
2019-09-06,32100,32350,31600,32000,60509,755447.0,23607712.0
2019-09-09,31800,32250,31050,31150,65544,735380.0,23607712.0
2019-09-10,31150,32150,31150,32000,87341,755447.0,23607712.0
2019-09-11,32050,32400,32050,32300,72084,762529.0,23607712.0
2019-09-16,32500,32800,32150,32450,58554,766070.0,23607712.0
2019-09-17,32450,32650,32300,32500,39299,767251.0,23607712.0
2019-09-18,32650,32650,32050,32350,47209,763709.0,23607712.0
2019-09-19,32250,32800,32000,32250,93485,761349.0,23607712.0
2019-09-20,32150,32900,32150,32900,63361,776694.0,23607712.0
2019-09-23,32900,32950,32450,32650,43872,770792.0,23607712.0
2019-09-24,32500,32800,31800,32050,129475,756627.0,23607712.0
2019-09-25,31950,32500,31600,31600,82749,746004.0,23607712.0
2019-09-26,31700,32300,31700,32200,39868,760168.0,23607712.0
2019-09-27,32400,32400,30800,30850,120405,728298.0,23607712.0
2019-09-30,30700,30700,29950,30000,148589,708231.0,23607712.0
2019-10-01,30050,30650,29850,30300,101722,715314.0,23607712.0
2019-10-02,30200,30400,29750,29750,74790,702329.0,23607712.0
2019-10-04,29750,29800,29000,29200,72495,689345.0,23607712.0
2019-10-07,29100,29650,29000,29300,54572,691706.0,23607712.0
