한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-02,9971,10065,9736,9925,82624,514196.0,48738915.0
2010-07-05,9924,10065,9783,9878,83006,511759.0,48738915.0
2010-07-06,9877,9877,9595,9831,100896,509322.0,48738915.0
2010-07-07,9830,10065,9736,10020,119330,519069.0,48738915.0
2010-07-08,10065,10206,10018,10114,136962,523943.0,48738915.0
2010-07-09,10112,10395,9454,9784,279008,506885.0,48738915.0
2010-07-12,9783,9783,9594,9690,69183,502011.0,48738915.0
2010-07-13,9689,9877,9547,9690,70827,502011.0,48738915.0
2010-07-14,9783,10112,9689,9831,192973,509322.0,48738915.0
2010-07-15,9877,9924,9830,9831,55261,509322.0,48738915.0
2010-07-16,9783,9877,9500,9549,125527,494700.0,48738915.0
2010-07-19,9454,9547,9407,9502,39410,492263.0,48738915.0
2010-07-20,9595,9595,9454,9549,61960,494700.0,48738915.0
2010-07-21,9642,9642,9341,9398,116378,486902.0,48738915.0
2010-07-22,9398,9407,9125,9172,96276,475204.0,48738915.0
2010-07-23,9351,9407,9219,9398,70835,486902.0,48738915.0
2010-07-26,9407,9595,9388,9596,58300,497137.0,48738915.0
2010-07-27,9642,9642,9351,9502,80693,492263.0,48738915.0
2010-07-28,9407,9500,9398,9502,36354,492263.0,48738915.0
2010-07-29,9454,9595,9360,9549,54874,494700.0,48738915.0
2010-07-30,9547,9547,9378,9398,58800,486902.0,48738915.0
2010-08-02,9407,9547,9407,9455,70148,489826.0,48738915.0
2010-08-03,9500,9595,9407,9455,44622,489826.0,48738915.0
2010-08-04,9454,9454,9266,9398,72612,486902.0,48738915.0
2010-08-05,9407,9407,9275,9294,71748,481540.0,48738915.0
2010-08-06,9275,9360,9172,9314,59432,482515.0,48738915.0
2010-08-09,9313,9407,9237,9314,42725,482515.0,48738915.0
2010-08-10,9331,9341,9162,9200,65810,476667.0,48738915.0
2010-08-11,9200,9256,9049,9078,65910,470331.0,48738915.0
2010-08-12,8974,9031,8899,8975,53874,464969.0,48738915.0
2010-08-13,8946,9143,8946,9125,43555,472767.0,48738915.0
2010-08-16,9078,9078,8937,8937,38655,463020.0,48738915.0
2010-08-17,8937,9096,8937,8984,25829,465457.0,48738915.0
2010-08-18,9002,9078,8937,8984,40867,465457.0,48738915.0
2010-08-19,8992,9086,8965,9078,56795,470331.0,48738915.0
2010-08-20,9078,9096,8984,9078,38770,470331.0,48738915.0
2010-08-23,9125,9143,8937,9031,23167,467894.0,48738915.0
2010-08-24,8974,9049,8937,9051,48640,468868.0,48738915.0
2010-08-25,9002,9002,8852,9003,49802,466431.0,48738915.0
2010-08-26,8965,8965,8823,8825,35658,457171.0,48738915.0
2010-08-27,8823,8861,8635,8637,40997,447423.0,48738915.0
2010-08-30,8701,8899,8701,8768,27824,454247.0,48738915.0
2010-08-31,8654,8720,8625,8711,39393,451322.0,48738915.0
2010-09-01,8654,8786,8654,8693,28079,450348.0,48738915.0
2010-09-02,8720,8748,8625,8655,42087,448398.0,48738915.0
2010-09-03,8682,8927,8664,8928,32170,462532.0,48738915.0
2010-09-06,8843,8955,8814,8928,32467,462532.0,48738915.0
2010-09-07,8992,9002,8833,8833,35803,457658.0,48738915.0
2010-09-08,8823,8899,8786,8796,22689,455709.0,48738915.0
2010-09-09,8805,8890,8701,8731,38031,452297.0,48738915.0
2010-09-10,8739,8852,8654,8843,47828,458146.0,48738915.0
2010-09-13,8852,8852,8673,8843,124590,458146.0,48738915.0
2010-09-14,8786,8852,8748,8843,40602,458146.0,48738915.0
2010-09-15,8786,8917,8776,8919,37121,462045.0,48738915.0
2010-09-16,8899,8908,8711,8909,55377,461558.0,48738915.0
2010-09-17,8852,8937,8776,8937,47246,463020.0,48738915.0
2010-09-20,8852,9115,8843,9098,73757,471305.0,48738915.0
2010-09-24,9115,9209,9002,9210,63941,477154.0,48738915.0
2010-09-27,9190,9294,9181,9267,113485,480078.0,48738915.0
2010-09-28,9275,9275,9078,9257,59046,479591.0,48738915.0
2010-09-29,9256,9256,9106,9125,127393,472767.0,48738915.0
2010-09-30,9134,9378,9049,9370,260207,485440.0,48738915.0
2010-10-01,9331,9398,9266,9294,56042,481540.0,48738915.0
2010-10-04,9331,9454,9172,9323,189422,483003.0,48738915.0
2010-10-05,9247,9369,9247,9361,50840,484952.0,48738915.0
2010-10-06,9454,9500,9219,9323,84007,483003.0,48738915.0
2010-10-07,9275,9369,9256,9333,41990,483490.0,48738915.0
2010-10-08,9322,9341,9219,9314,52112,482515.0,48738915.0
2010-10-11,9351,9351,9219,9276,39431,480566.0,48738915.0
2010-10-12,9304,9304,9078,9267,76520,480078.0,48738915.0
2010-10-13,9294,9294,9181,9267,34407,480078.0,48738915.0
2010-10-14,9294,9294,9049,9210,86114,477154.0,48738915.0
2010-10-15,9086,9209,9049,9192,76070,476179.0,48738915.0
2010-10-18,9190,9209,9039,9172,79084,475204.0,48738915.0
2010-10-19,9125,9181,9078,9154,31110,474230.0,48738915.0
2010-10-20,9172,9190,9059,9107,53883,471793.0,48738915.0
2010-10-21,9125,9125,9021,9051,47401,468868.0,48738915.0
2010-10-22,9049,9068,8927,9060,91983,469356.0,48738915.0
2010-10-25,9031,9059,8974,9003,47196,466431.0,48738915.0
2010-10-26,9002,9021,8899,8937,67691,463020.0,48738915.0
2010-10-27,8917,8984,8843,8843,59923,458146.0,48738915.0
2010-10-28,8946,8946,8796,8833,28220,457658.0,48738915.0
2010-10-29,8880,8880,8664,8778,80171,454734.0,48738915.0
2010-11-01,8890,8899,8701,8786,48330,455221.0,48738915.0
2010-11-02,8843,8843,8682,8693,53109,450348.0,48738915.0
2010-11-03,8739,8992,8711,8966,103370,464482.0,48738915.0
2010-11-04,8992,9096,8984,9041,105620,468381.0,48738915.0
2010-11-05,9172,9172,8955,8984,55564,465457.0,48738915.0
2010-11-08,9002,9002,8899,8937,52284,463020.0,48738915.0
2010-11-09,8984,8984,8880,8919,46791,462045.0,48738915.0
2010-11-10,8917,9031,8890,8937,38095,463020.0,48738915.0
2010-11-11,8937,8984,8852,8853,60024,458633.0,48738915.0
2010-11-12,8843,8917,8645,8655,69386,448398.0,48738915.0
2010-11-15,8664,8833,8654,8778,35844,454734.0,48738915.0
2010-11-16,8796,8796,8570,8731,44590,452297.0,48738915.0
2010-11-17,8607,8711,8531,8711,35418,451322.0,48738915.0
2010-11-18,8711,8823,8617,8759,29760,453759.0,48738915.0
2010-11-19,8701,8796,8617,8655,17410,448398.0,48738915.0
2010-11-22,8654,8654,8513,8523,40624,441575.0,48738915.0
2010-11-23,8485,8523,8419,8458,61956,438163.0,48738915.0
2010-11-24,8165,8372,8052,8372,109454,433776.0,48738915.0
2010-11-25,8372,8456,8278,8278,20906,428902.0,48738915.0
2010-11-26,8372,8372,8193,8203,23517,425003.0,48738915.0
2010-11-29,8099,8287,8090,8091,29929,419155.0,48738915.0
2010-11-30,8090,8268,8090,8223,27524,425978.0,48738915.0
2010-12-01,8165,8447,8099,8401,32100,435239.0,48738915.0
2010-12-02,8306,8438,8278,8392,19710,434751.0,48738915.0
2010-12-03,8438,8438,8297,8392,34850,434751.0,48738915.0
2010-12-06,8306,8409,8306,8345,30682,432314.0,48738915.0
2010-12-07,8287,8391,8287,8392,23700,434751.0,48738915.0
2010-12-08,8447,8494,8315,8495,31641,440112.0,48738915.0
2010-12-09,8494,8560,8429,8429,18405,436701.0,48738915.0
2010-12-10,8429,8504,8325,8495,40594,440112.0,48738915.0
2010-12-13,8551,8551,8438,8505,37935,440600.0,48738915.0
2010-12-14,8391,8531,8372,8495,32496,440112.0,48738915.0
2010-12-15,8494,8551,8438,8542,45992,442549.0,48738915.0
2010-12-16,8466,8588,8466,8476,14795,439138.0,48738915.0
2010-12-17,8485,8635,8372,8637,97070,447423.0,48738915.0
2010-12-20,8588,8701,8429,8702,54330,450835.0,48738915.0
2010-12-21,8823,8823,8625,8796,73708,455709.0,48738915.0
2010-12-22,8786,8805,8701,8806,38950,456196.0,48738915.0
2010-12-23,8748,8899,8729,8890,53310,460583.0,48738915.0
2010-12-24,8852,9096,8843,9078,111785,470331.0,48738915.0
2010-12-27,9172,9275,9115,9276,136880,480566.0,48738915.0
2010-12-28,9313,9313,9172,9229,59828,478129.0,48738915.0
2010-12-29,9172,9378,9172,9380,94493,485927.0,48738915.0
2010-12-30,9454,9689,9407,9690,271871,502011.0,48738915.0
2011-01-03,9500,9595,9360,9455,123392,489826.0,48738915.0
2011-01-04,9454,9547,9351,9455,66540,489826.0,48738915.0
2011-01-05,9407,9454,9284,9380,96776,485927.0,48738915.0
2011-01-06,9388,9407,9256,9267,56301,480078.0,48738915.0
2011-01-07,9331,9547,9284,9408,62706,487389.0,48738915.0
2011-01-10,9500,9783,9407,9643,198615,499574.0,48738915.0
2011-01-11,9547,9736,9407,9408,76983,487389.0,48738915.0
2011-01-12,9407,9407,9181,9370,94136,485440.0,48738915.0
2011-01-13,9407,9642,9228,9398,100233,486902.0,48738915.0
2011-01-14,9407,9407,9247,9304,64985,482028.0,48738915.0
2011-01-17,9237,9304,9002,9276,122504,480566.0,48738915.0
2011-01-18,9219,9266,9115,9210,38129,477154.0,48738915.0
2011-01-19,9125,9219,9096,9192,51052,476179.0,48738915.0
2011-01-20,9115,9190,9078,9172,42563,475204.0,48738915.0
2011-01-21,9172,9181,8974,8975,51963,464969.0,48738915.0
2011-01-24,8984,9096,8654,8843,164359,458146.0,48738915.0
2011-01-25,8843,8965,8729,8966,54135,464482.0,48738915.0
2011-01-26,8992,9143,8899,9145,52171,473742.0,48738915.0
2011-01-27,9031,9172,9021,9031,46906,467894.0,48738915.0
2011-01-28,8965,9143,8927,9125,34376,472767.0,48738915.0
2011-01-31,9115,9115,8861,9013,34220,466919.0,48738915.0
2011-02-01,9012,9284,8890,9154,99430,474230.0,48738915.0
2011-02-07,9153,9237,9078,9078,43682,470331.0,48738915.0
2011-02-08,9068,9106,8927,9088,65836,470818.0,48738915.0
2011-02-09,9049,9106,8870,9031,50705,467894.0,48738915.0
2011-02-10,8946,8984,8880,8937,44677,463020.0,48738915.0
2011-02-11,8899,8927,8720,8843,70796,458146.0,48738915.0
2011-02-14,8758,8823,8607,8646,93496,447911.0,48738915.0
2011-02-15,8551,8645,8429,8467,81556,438650.0,48738915.0
2011-02-16,8466,8531,8353,8467,51481,438650.0,48738915.0
2011-02-17,8513,8513,8250,8354,58570,432802.0,48738915.0
2011-02-18,8325,8466,8325,8467,58975,438650.0,48738915.0
2011-02-21,8438,8438,8325,8372,42360,433776.0,48738915.0
2011-02-22,8335,8335,8184,8270,43992,428415.0,48738915.0
2011-02-23,8240,8240,8127,8185,112684,424029.0,48738915.0
2011-02-24,8184,8231,8080,8232,43053,426466.0,48738915.0
2011-02-25,8278,8278,8080,8166,73565,423054.0,48738915.0
2011-02-28,8099,8287,8080,8288,49453,429390.0,48738915.0
2011-03-02,8231,8409,8193,8278,53687,428902.0,48738915.0
2011-03-03,8287,8607,8287,8608,41543,445961.0,48738915.0
2011-03-04,8570,8625,8466,8627,32927,446936.0,48738915.0
2011-03-07,8625,8625,8531,8580,20153,444499.0,48738915.0
2011-03-08,8523,8729,8476,8721,24824,451810.0,48738915.0
2011-03-09,8748,8814,8617,8815,43320,456684.0,48738915.0
2011-03-10,8823,8823,8654,8796,31441,455709.0,48738915.0
2011-03-11,8701,8843,8673,8806,34140,456196.0,48738915.0
2011-03-14,8720,8720,8419,8561,86942,443524.0,48738915.0
2011-03-15,8447,8531,8090,8392,63910,434751.0,48738915.0
2011-03-16,8240,8447,8240,8392,21538,434751.0,48738915.0
2011-03-17,8024,8353,8005,8307,46620,430365.0,48738915.0
2011-03-18,8315,8466,8156,8467,39769,438650.0,48738915.0
2011-03-21,8466,8645,8466,8561,30580,443524.0,48738915.0
2011-03-22,8598,8748,8541,8749,53581,453272.0,48738915.0
2011-03-23,8748,8843,8664,8843,45590,458146.0,48738915.0
2011-03-24,8805,8974,8776,8975,45404,464969.0,48738915.0
2011-03-25,8937,9331,8852,9247,84886,479104.0,48738915.0
2011-03-28,9228,9407,9039,9398,125428,486902.0,48738915.0
2011-03-29,9369,9454,9275,9389,85443,486414.0,48738915.0
2011-03-30,9398,9398,9266,9398,107752,486902.0,48738915.0
2011-03-31,9275,9642,9275,9643,464104,499574.0,48738915.0
2011-04-01,9500,9547,9351,9398,125772,486902.0,48738915.0
2011-04-04,9341,9398,9106,9125,63966,472767.0,48738915.0
2011-04-05,9059,9209,9059,9088,19347,470818.0,48738915.0
2011-04-06,9078,9078,8843,8843,81268,458146.0,48738915.0
2011-04-07,8814,8984,8795,8928,35879,462532.0,48738915.0
2011-04-08,8927,8946,8805,8815,37062,456684.0,48738915.0
2011-04-11,8814,8843,8664,8674,25190,449373.0,48738915.0
2011-04-12,8617,8720,8541,8561,23821,443524.0,48738915.0
2011-04-13,8513,8720,8476,8721,19265,451810.0,48738915.0
2011-04-14,8673,8720,8560,8590,19328,444986.0,48738915.0
2011-04-15,8588,8654,8531,8561,17622,443524.0,48738915.0
2011-04-18,8635,8635,8372,8467,31992,438650.0,48738915.0
2011-04-19,8466,8541,8438,8523,24973,441575.0,48738915.0
2011-04-20,8531,8692,8504,8617,68075,446448.0,48738915.0
2011-04-21,8617,8682,8560,8580,46235,444499.0,48738915.0
2011-04-22,8588,8711,8466,8514,44419,441087.0,48738915.0
2011-04-25,8523,8617,8456,8467,46314,438650.0,48738915.0
2011-04-26,8541,8541,8335,8401,41413,435239.0,48738915.0
2011-04-27,8570,8570,8297,8411,32970,435726.0,48738915.0
2011-04-28,8607,8607,8419,8429,31930,436701.0,48738915.0
2011-04-29,8429,8494,8353,8392,21930,434751.0,48738915.0
2011-05-02,8391,8578,8391,8561,20765,443524.0,48738915.0
2011-05-03,8560,8560,8466,8476,23180,439138.0,48738915.0
2011-05-04,8466,8560,8447,8476,22270,439138.0,48738915.0
2011-05-06,8456,8523,8438,8486,17420,439625.0,48738915.0
2011-05-09,8466,8523,8419,8439,11799,437188.0,48738915.0
2011-05-11,8447,8560,8447,8561,21500,443524.0,48738915.0
2011-05-12,8551,8551,8466,8486,39350,439625.0,48738915.0
2011-05-13,8504,8504,8419,8486,33569,439625.0,48738915.0
2011-05-16,8456,8513,8438,8448,22025,437675.0,48738915.0
2011-05-17,8466,8531,8429,8458,10863,438163.0,48738915.0
2011-05-18,8541,8551,8409,8420,16221,436213.0,48738915.0
2011-05-19,8541,8541,8325,8325,30318,431339.0,48738915.0
2011-05-20,8325,8325,8184,8213,52475,425491.0,48738915.0
2011-05-23,8165,8335,8165,8203,14888,425003.0,48738915.0
2011-05-24,8174,8278,8174,8203,19072,425003.0,48738915.0
2011-05-25,8221,8287,8117,8194,37880,424516.0,48738915.0
2011-05-26,8184,8278,8184,8213,9971,425491.0,48738915.0
2011-05-27,8212,8362,8184,8345,18709,432314.0,48738915.0
2011-05-30,8287,8382,8278,8325,15630,431339.0,48738915.0
2011-05-31,8409,8409,8250,8317,42560,430852.0,48738915.0
2011-06-01,8325,8635,8325,8467,29831,438650.0,48738915.0
2011-06-02,8447,8513,8297,8429,22333,436701.0,48738915.0
2011-06-03,8429,8541,8429,8467,16539,438650.0,48738915.0
2011-06-07,8466,8598,8456,8533,19196,442062.0,48738915.0
2011-06-08,8523,8739,8523,8711,39534,451322.0,48738915.0
2011-06-09,8692,8786,8654,8702,22028,450835.0,48738915.0
2011-06-10,8776,8776,8447,8608,51010,445961.0,48738915.0
2011-06-13,8485,8588,8466,8476,27825,439138.0,48738915.0
2011-06-14,8409,8570,8409,8495,18888,440112.0,48738915.0
2011-06-15,8494,8654,8466,8505,20490,440600.0,48738915.0
2011-06-16,8504,8504,8409,8486,31080,439625.0,48738915.0
2011-06-17,8438,8513,8391,8448,28565,437675.0,48738915.0
2011-06-20,8466,8513,8409,8411,29500,435726.0,48738915.0
2011-06-21,8409,8456,8382,8458,13660,438163.0,48738915.0
2011-06-22,8447,8541,8438,8542,49870,442549.0,48738915.0
2011-06-23,8541,8748,8485,8739,64330,452785.0,48738915.0
2011-06-24,8739,8890,8720,8806,39880,456196.0,48738915.0
2011-06-27,8796,8814,8673,8778,15980,454734.0,48738915.0
2011-06-28,8767,9012,8767,8909,71140,461558.0,48738915.0
2011-06-29,8908,9021,8843,9022,101430,467406.0,48738915.0
2011-06-30,8946,9200,8946,9172,325040,475204.0,48738915.0
2011-07-01,9172,9266,9078,9267,83741,480078.0,48738915.0
2011-07-04,9313,9341,9125,9182,40080,475692.0,48738915.0
2011-07-05,9125,9181,9078,9154,29009,474230.0,48738915.0
2011-07-06,9153,9275,8937,9239,65230,478616.0,48738915.0
2011-07-07,9190,9266,9078,9239,30631,478616.0,48738915.0
2011-07-08,9153,9181,9078,9163,13150,474717.0,48738915.0
2011-07-11,9021,9275,8984,9267,51824,480078.0,48738915.0
2011-07-12,9125,9266,9078,9267,38370,480078.0,48738915.0
2011-07-13,9162,9341,9162,9314,67662,482515.0,48738915.0
2011-07-14,9313,9313,9228,9267,25970,480078.0,48738915.0
2011-07-15,9228,9369,9228,9276,61700,480566.0,48738915.0
2011-07-18,9228,9275,9125,9220,19792,477641.0,48738915.0
2011-07-19,9134,9284,9134,9286,20680,481053.0,48738915.0
2011-07-20,9284,9304,9172,9286,27468,481053.0,48738915.0
2011-07-21,9284,9322,9172,9267,55649,480078.0,48738915.0
2011-07-22,9266,9294,9181,9267,31140,480078.0,48738915.0
2011-07-25,9219,9256,9172,9257,40780,479591.0,48738915.0
2011-07-26,9181,9275,9172,9257,40274,479591.0,48738915.0
2011-07-27,9209,9247,9086,9192,44450,476179.0,48738915.0
2011-07-28,9106,9153,8937,9116,50215,472280.0,48738915.0
2011-07-29,9049,9115,8992,9078,28030,470331.0,48738915.0
2011-08-01,9078,9125,8805,9031,38245,467894.0,48738915.0
2011-08-02,9012,9012,8843,8984,32390,465457.0,48738915.0
2011-08-03,8833,8937,8673,8937,71780,463020.0,48738915.0
2011-08-04,8833,8974,8786,8975,27252,464969.0,48738915.0
2011-08-05,8607,8814,8560,8815,66814,456684.0,48738915.0
2011-08-08,8523,8645,8240,8486,98290,439625.0,48738915.0
2011-08-09,8203,8203,7535,7997,95246,414281.0,48738915.0
2011-08-10,8062,8259,7968,7968,35250,412819.0,48738915.0
2011-08-11,7431,7986,7431,7827,46422,405508.0,48738915.0
2011-08-12,7911,7996,7648,7771,41924,402583.0,48738915.0
2011-08-16,8043,8043,7883,8034,27540,416230.0,48738915.0
2011-08-17,8043,8070,7930,8062,13503,417693.0,48738915.0
2011-08-18,8090,8090,7817,7846,31917,406483.0,48738915.0
2011-08-19,7619,7695,7460,7460,53815,386500.0,48738915.0
2011-08-22,7243,7497,7168,7338,29440,380164.0,48738915.0
2011-08-23,7346,7525,7337,7498,23263,388449.0,48738915.0
2011-08-24,7516,7572,7393,7395,29493,383088.0,48738915.0
2011-08-25,7525,7525,7346,7356,17676,381138.0,48738915.0
2011-08-26,7346,7713,7299,7564,432000,391861.0,48738915.0
2011-08-29,7742,7742,7554,7639,18770,395760.0,48738915.0
2011-08-30,7648,7901,7648,7903,36090,409407.0,48738915.0
2011-08-31,7826,8184,7742,8025,64040,415743.0,48738915.0
2011-09-01,8015,8090,7968,7987,19673,413793.0,48738915.0
2011-09-02,7901,8005,7854,7884,15584,408432.0,48738915.0
2011-09-05,7807,7854,7695,7771,158397,402583.0,48738915.0
2011-09-06,7723,7751,7487,7705,25175,399172.0,48738915.0
2011-09-07,7704,7817,7685,7762,74449,402096.0,48738915.0
2011-09-08,7901,7930,7723,7874,141130,407945.0,48738915.0
2011-09-09,7854,8043,7798,8025,53144,415743.0,48738915.0
2011-09-14,8231,8231,7845,7940,20249,411356.0,48738915.0
2011-09-15,8052,8052,7760,7978,29559,413306.0,48738915.0
2011-09-16,7996,8070,7901,8072,267814,418180.0,48738915.0
2011-09-19,8005,8062,7854,7987,23281,413793.0,48738915.0
2011-09-20,7817,7977,7817,7978,10864,413306.0,48738915.0
2011-09-21,7958,8127,7958,8062,83370,417693.0,48738915.0
2011-09-22,7911,7996,7854,7997,32901,414281.0,48738915.0
2011-09-23,7789,7854,7525,7856,83490,406970.0,48738915.0
2011-09-26,7892,7892,7252,7254,212997,375777.0,48738915.0
2011-09-27,7431,7760,7431,7762,80304,402096.0,48738915.0
2011-09-28,7760,7996,7629,7997,62760,414281.0,48738915.0
2011-09-29,7995,8419,7874,8420,81500,436213.0,48738915.0
2011-09-30,8419,8541,7535,7536,355297,390399.0,48738915.0
2011-10-04,7158,7328,6923,7244,117640,375290.0,48738915.0
2011-10-05,7243,7243,6905,7216,170053,373827.0,48738915.0
2011-10-06,7243,7290,7215,7234,26220,374802.0,48738915.0
2011-10-07,7234,7337,7187,7197,14799,372853.0,48738915.0
2011-10-10,7243,7243,7102,7178,15295,371878.0,48738915.0
2011-10-11,7290,7290,7205,7207,28470,373340.0,48738915.0
2011-10-12,7187,7243,7055,7197,16180,372853.0,48738915.0
2011-10-13,7243,7290,7196,7234,34711,374802.0,48738915.0
2011-10-14,7234,7328,7148,7329,42140,379676.0,48738915.0
2011-10-17,7384,7629,7281,7630,88883,395273.0,48738915.0
2011-10-18,7525,7826,7403,7630,177208,395273.0,48738915.0
2011-10-19,7648,7695,7563,7630,9730,395273.0,48738915.0
2011-10-20,7760,7760,7440,7573,20626,392348.0,48738915.0
2011-10-21,7535,7619,7507,7592,8203,393323.0,48738915.0
2011-10-24,7544,7619,7487,7611,16174,394298.0,48738915.0
2011-10-25,7619,7732,7460,7592,412191,393323.0,48738915.0
2011-10-26,7525,7638,7507,7639,12340,395760.0,48738915.0
2011-10-27,7666,7685,7582,7583,22042,392836.0,48738915.0
2011-10-28,7666,7713,7582,7639,32727,395760.0,48738915.0
2011-10-31,7638,7742,7572,7668,30543,397222.0,48738915.0
2011-11-01,7666,7695,7563,7639,18061,395760.0,48738915.0
2011-11-02,7507,7525,7318,7385,22071,382600.0,48738915.0
2011-11-03,7393,7450,7243,7319,27160,379189.0,48738915.0
2011-11-04,7346,7431,7290,7366,38061,381626.0,48738915.0
2011-11-07,7366,7366,7148,7216,53311,373827.0,48738915.0
2011-11-08,7243,7318,7215,7216,9903,373827.0,48738915.0
2011-11-09,7215,7337,7148,7197,23205,372853.0,48738915.0
2011-11-10,7064,7148,6942,7150,101390,370416.0,48738915.0
2011-11-11,7148,7215,7055,7150,15335,370416.0,48738915.0
2011-11-14,7271,7271,7140,7178,13442,371878.0,48738915.0
2011-11-15,7102,7205,7074,7150,13823,370416.0,48738915.0
2011-11-16,7083,7205,6914,7150,25719,370416.0,48738915.0
2011-11-17,7158,7187,7055,7131,8573,369441.0,48738915.0
2011-11-18,7130,7130,6961,7028,18151,364080.0,48738915.0
2011-11-21,7017,7017,6923,6990,17710,362130.0,48738915.0
2011-11-22,6952,7026,6914,6990,15731,362130.0,48738915.0
2011-11-23,6942,6989,6923,6924,35858,358718.0,48738915.0
2011-11-24,6914,6979,6914,6962,12050,360668.0,48738915.0
2011-11-25,6923,6999,6905,6962,20220,360668.0,48738915.0
