삼화왕관(004450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-14,54900,54900,54000,54700,230,117845.0,2154379.0
2018-03-15,54600,55500,54000,55000,481,118491.0,2154379.0
2018-03-16,54900,54900,53600,54100,1145,116552.0,2154379.0
2018-03-19,54000,54300,53000,53200,866,114613.0,2154379.0
2018-03-20,53200,53800,52800,53800,48,115906.0,2154379.0
2018-03-21,54200,54200,53200,53800,160,115906.0,2154379.0
2018-03-22,53500,53800,52700,53000,398,114182.0,2154379.0
2018-03-23,50400,52700,50400,51900,276,111812.0,2154379.0
2018-03-26,51900,52000,51400,52000,247,112028.0,2154379.0
2018-03-27,52500,52500,51000,51600,560,111166.0,2154379.0
2018-03-28,51100,51800,50700,51700,311,111381.0,2154379.0
2018-03-29,51400,52400,51400,52400,47,112889.0,2154379.0
2018-03-30,52400,54800,52200,53900,671,116121.0,2154379.0
2018-04-02,54100,54800,51900,52300,284,112674.0,2154379.0
2018-04-03,52000,53000,52000,52900,117,113967.0,2154379.0
2018-04-04,52600,52600,51300,51700,563,111381.0,2154379.0
2018-04-05,51200,51800,51200,51400,353,110735.0,2154379.0
2018-04-06,51500,51800,50300,50600,314,109012.0,2154379.0
2018-04-09,50600,51300,50500,50800,14,109442.0,2154379.0
2018-04-10,50600,51100,50600,50900,77,109658.0,2154379.0
2018-04-11,51000,51200,50700,51200,105,110304.0,2154379.0
2018-04-12,51500,51500,50500,51500,319,110951.0,2154379.0
2018-04-13,51300,51300,50100,50100,1000,107934.0,2154379.0
2018-04-16,50100,50600,50000,50500,321,108796.0,2154379.0
2018-04-17,50500,50500,50000,50400,320,108581.0,2154379.0
2018-04-18,50300,50700,50200,50400,328,108581.0,2154379.0
2018-04-19,50400,50500,50000,50400,261,108581.0,2154379.0
2018-04-20,50000,50900,50000,50400,105,108581.0,2154379.0
2018-04-23,50200,51000,50200,50900,244,109658.0,2154379.0
2018-04-24,50400,50700,50200,50700,202,109227.0,2154379.0
2018-04-25,50100,50600,50100,50500,526,108796.0,2154379.0
2018-04-26,50400,51000,50300,51000,226,109873.0,2154379.0
2018-04-27,51000,51000,50300,51000,150,109873.0,2154379.0
2018-04-30,51000,51000,50600,51000,104,109873.0,2154379.0
2018-05-02,50500,51700,50200,51300,1090,110520.0,2154379.0
2018-05-03,51300,51700,51200,51700,1010,111381.0,2154379.0
2018-05-04,51700,51900,51000,51900,727,111812.0,2154379.0
2018-05-08,51900,51900,50700,51100,275,110089.0,2154379.0
2018-05-09,50700,50700,50200,50400,658,108581.0,2154379.0
2018-05-10,50300,50500,49950,49950,2510,107611.0,2154379.0
2018-05-11,50000,50500,49950,50000,1372,107719.0,2154379.0
2018-05-14,50000,50000,49850,50000,554,107719.0,2154379.0
2018-05-15,49800,50000,49700,49850,893,107396.0,2154379.0
2018-05-16,49850,49850,48500,49000,1598,105565.0,2154379.0
2018-05-17,48600,49000,47900,48600,1239,104703.0,2154379.0
2018-05-18,48550,48550,47500,47650,1492,102656.0,2154379.0
2018-05-21,47650,47750,47000,47350,904,102010.0,2154379.0
2018-05-23,47200,47900,47150,47500,806,102333.0,2154379.0
2018-05-24,47500,47800,47250,47650,541,102656.0,2154379.0
2018-05-25,47400,47650,47150,47600,435,102548.0,2154379.0
2018-05-28,47600,47600,47100,47400,213,102118.0,2154379.0
2018-05-29,47550,47550,47100,47250,237,101794.0,2154379.0
2018-05-30,47300,47600,47300,47600,601,102548.0,2154379.0
2018-05-31,47500,48250,47500,47700,381,102764.0,2154379.0
2018-06-01,47700,47950,47550,47900,211,103195.0,2154379.0
2018-06-04,47900,48100,47750,48000,440,103410.0,2154379.0
2018-06-05,48000,48200,47650,48100,147,103626.0,2154379.0
2018-06-07,48100,48150,47500,48150,956,103733.0,2154379.0
2018-06-08,48100,48450,47750,48450,522,104380.0,2154379.0
2018-06-11,48100,48850,48100,48500,309,104487.0,2154379.0
2018-06-12,48700,48950,47850,48300,313,104057.0,2154379.0
2018-06-14,48300,48600,47550,47600,422,102548.0,2154379.0
2018-06-15,47900,47950,47500,47800,144,102979.0,2154379.0
2018-06-18,47800,47850,47550,47550,274,102441.0,2154379.0
2018-06-19,47600,47900,47550,47800,397,102979.0,2154379.0
2018-06-20,47700,47900,47500,47850,95,103087.0,2154379.0
2018-06-21,47850,48000,47500,47950,298,103302.0,2154379.0
2018-06-22,47800,48000,47700,48000,172,103410.0,2154379.0
2018-06-25,48000,48000,47500,47850,938,103087.0,2154379.0
2018-06-26,47850,47850,47500,47800,372,102979.0,2154379.0
2018-06-27,47600,48350,47600,47700,154,102764.0,2154379.0
2018-06-28,47750,48000,47450,47700,1284,102764.0,2154379.0
2018-06-29,47700,48200,47700,47950,63,103302.0,2154379.0
2018-07-02,47700,48450,47700,47750,193,102872.0,2154379.0
2018-07-03,47750,48000,47700,47750,273,102872.0,2154379.0
2018-07-04,47700,48000,47700,47800,133,102979.0,2154379.0
2018-07-05,47700,47950,47700,47850,29,103087.0,2154379.0
2018-07-06,47900,48000,47700,48000,360,103410.0,2154379.0
2018-07-09,47700,48000,47300,47650,104,102656.0,2154379.0
2018-07-10,47650,47900,47350,47750,84,102872.0,2154379.0
2018-07-11,47700,47700,47400,47700,33,102764.0,2154379.0
2018-07-12,47700,47700,47250,47700,80,102764.0,2154379.0
2018-07-13,47700,48200,47550,48200,82,103841.0,2154379.0
2018-07-16,47700,47900,47550,47850,59,103087.0,2154379.0
2018-07-17,47900,47900,47450,47850,170,103087.0,2154379.0
2018-07-18,47850,47900,47500,47700,94,102764.0,2154379.0
2018-07-19,47700,47850,47250,47300,203,101902.0,2154379.0
2018-07-20,47250,47300,46500,47150,605,101579.0,2154379.0
2018-07-23,47000,47000,46500,46600,85,100394.0,2154379.0
2018-07-24,46500,47000,46300,46900,282,101040.0,2154379.0
2018-07-25,46800,46900,46200,46550,150,100286.0,2154379.0
2018-07-26,46550,46800,46550,46750,31,100717.0,2154379.0
2018-07-27,46800,46800,46650,46800,57,100825.0,2154379.0
2018-07-30,46700,47000,46700,47000,32,101256.0,2154379.0
2018-07-31,47000,47200,46950,47200,43,101687.0,2154379.0
2018-08-01,47000,47200,46750,47200,26,101687.0,2154379.0
2018-08-02,46800,47300,46800,47000,54,101256.0,2154379.0
2018-08-03,47000,47200,47000,47200,143,101687.0,2154379.0
2018-08-06,47250,48000,47250,47700,267,102764.0,2154379.0
2018-08-07,48200,48200,47150,47200,167,101687.0,2154379.0
2018-08-08,48000,48000,47450,47500,36,102333.0,2154379.0
2018-08-09,48100,48100,47300,48000,70,103410.0,2154379.0
2018-08-10,48200,48200,47300,47950,154,103302.0,2154379.0
2018-08-13,46650,47600,46600,47400,352,102118.0,2154379.0
2018-08-14,47400,47400,46800,47200,97,101687.0,2154379.0
2018-08-16,47200,47250,46800,47250,58,101794.0,2154379.0
2018-08-17,46800,47350,46800,47300,64,101902.0,2154379.0
2018-08-20,48000,48000,47300,48000,79,103410.0,2154379.0
2018-08-21,47500,47900,47250,47800,177,102979.0,2154379.0
2018-08-22,47200,47700,47100,47350,25,102010.0,2154379.0
2018-08-23,47900,47900,45100,46650,578,100502.0,2154379.0
2018-08-24,46400,46850,46400,46800,110,100825.0,2154379.0
2018-08-27,46800,47000,46200,47000,160,101256.0,2154379.0
2018-08-28,46500,47200,46500,47200,132,101687.0,2154379.0
2018-08-29,47100,47800,47100,47750,80,102872.0,2154379.0
2018-08-30,47750,47950,47050,47950,327,103302.0,2154379.0
2018-08-31,47300,47750,47300,47700,74,102764.0,2154379.0
2018-09-03,47250,47250,45800,46000,3622,99101.0,2154379.0
2018-09-04,46000,46200,45600,46000,1200,99101.0,2154379.0
2018-09-05,46000,46150,45800,46100,1281,99317.0,2154379.0
2018-09-06,46100,46100,45700,46000,221,99101.0,2154379.0
2018-09-07,45950,46600,45000,46600,648,100394.0,2154379.0
2018-09-10,46800,46800,45850,45850,210,98778.0,2154379.0
2018-09-11,45850,46500,45850,46300,37,99748.0,2154379.0
2018-09-12,46300,46300,46050,46100,66,99317.0,2154379.0
2018-09-13,46100,46500,45650,46500,259,100179.0,2154379.0
2018-09-14,46500,46500,45900,46500,87,100179.0,2154379.0
2018-09-17,46000,46100,45900,46100,218,99317.0,2154379.0
2018-09-18,46100,46200,46100,46200,146,99532.0,2154379.0
2018-09-19,46200,46400,45550,46400,75,99963.0,2154379.0
2018-09-20,46100,46350,46100,46350,72,99855.0,2154379.0
2018-09-21,45850,46850,45300,46800,877,100825.0,2154379.0
2018-09-27,46800,46800,46100,46600,87,100394.0,2154379.0
2018-09-28,46950,46950,46100,46300,149,99748.0,2154379.0
2018-10-01,46000,46350,45900,46350,487,99855.0,2154379.0
2018-10-02,46400,46800,45900,46350,34,99855.0,2154379.0
2018-10-04,46400,46400,45600,45650,190,98347.0,2154379.0
2018-10-05,45500,45550,45050,45550,485,98132.0,2154379.0
2018-10-08,45550,46850,45500,45500,89,98024.0,2154379.0
2018-10-10,45300,46300,44700,44800,194,96516.0,2154379.0
2018-10-11,44500,45500,44000,45500,605,98024.0,2154379.0
2018-10-12,45500,45500,44150,45200,135,97378.0,2154379.0
2018-10-15,45050,45050,44000,44050,419,94900.0,2154379.0
2018-10-16,44900,44900,44150,44600,127,96085.0,2154379.0
2018-10-17,45500,45500,44200,45300,108,97593.0,2154379.0
2018-10-18,44400,44450,43000,43850,724,94470.0,2154379.0
2018-10-19,43850,43850,43050,43650,121,94039.0,2154379.0
2018-10-22,43650,43900,43650,43900,86,94577.0,2154379.0
2018-10-23,44700,44700,43000,43000,266,92638.0,2154379.0
2018-10-24,43400,43400,43000,43000,517,92638.0,2154379.0
2018-10-25,43050,43050,42100,42700,336,91992.0,2154379.0
2018-10-26,42700,42700,42350,42600,234,91777.0,2154379.0
2018-10-29,42000,43000,42000,42500,305,91561.0,2154379.0
2018-10-30,42450,43500,42400,43250,377,93177.0,2154379.0
2018-10-31,43050,44150,42550,43500,335,93715.0,2154379.0
2018-11-01,43450,43450,42800,42800,74,92207.0,2154379.0
2018-11-02,42650,45300,42650,43500,231,93715.0,2154379.0
2018-11-05,43500,43500,42850,42900,154,92423.0,2154379.0
2018-11-06,42900,43500,42900,43100,23,92854.0,2154379.0
2018-11-07,43100,43850,43000,43000,649,92638.0,2154379.0
2018-11-08,43050,44250,43050,44050,82,94900.0,2154379.0
2018-11-09,43750,44250,43550,44050,47,94900.0,2154379.0
2018-11-12,43600,44250,43550,43900,12,94577.0,2154379.0
2018-11-13,43550,43900,43350,43900,48,94577.0,2154379.0
2018-11-14,43900,43900,43800,43850,382,94470.0,2154379.0
2018-11-15,43500,43950,43500,43500,38,93715.0,2154379.0
2018-11-16,44200,44200,42300,43800,363,94362.0,2154379.0
2018-11-19,43150,44600,43150,44600,657,96085.0,2154379.0
2018-11-20,43750,44350,43600,43900,112,94577.0,2154379.0
2018-11-21,43800,43850,43500,43500,172,93715.0,2154379.0
2018-11-22,42800,43500,42800,43300,59,93285.0,2154379.0
2018-11-23,42800,43300,42600,43300,12,93285.0,2154379.0
2018-11-26,43300,43650,42900,43400,266,93500.0,2154379.0
2018-11-27,43050,43500,42900,43250,41,93177.0,2154379.0
2018-11-28,43100,43450,43050,43450,105,93608.0,2154379.0
2018-11-29,43200,43700,43150,43700,151,94146.0,2154379.0
2018-11-30,43500,44200,43300,43400,13,93500.0,2154379.0
2018-12-03,43400,43650,43400,43650,262,94039.0,2154379.0
2018-12-04,44000,45100,44000,44700,689,96301.0,2154379.0
2018-12-05,44750,44800,44500,44750,74,96408.0,2154379.0
2018-12-06,44750,44850,44750,44800,254,96516.0,2154379.0
2018-12-07,44800,45250,44750,45150,451,97270.0,2154379.0
2018-12-10,45150,45300,45050,45250,372,97486.0,2154379.0
2018-12-11,45250,45400,45100,45400,448,97809.0,2154379.0
2018-12-12,45250,46150,45250,46000,202,99101.0,2154379.0
2018-12-13,46000,46750,46000,46500,322,100179.0,2154379.0
2018-12-14,46750,47200,46700,47050,1217,101364.0,2154379.0
2018-12-17,47100,47250,46700,47200,157,101687.0,2154379.0
2018-12-18,47000,47200,46950,47200,460,101687.0,2154379.0
2018-12-19,47000,47100,46800,47100,269,101471.0,2154379.0
2018-12-20,47100,47400,46600,46650,543,100502.0,2154379.0
2018-12-21,46650,47000,46100,46550,620,100286.0,2154379.0
2018-12-24,46700,47150,46700,46900,567,101040.0,2154379.0
2018-12-26,46900,47000,43450,45150,761,97270.0,2154379.0
2018-12-27,44750,46900,44750,46600,183,100394.0,2154379.0
2018-12-28,46850,46850,45950,46850,59,100933.0,2154379.0
2019-01-02,46850,46850,46350,46650,672,100502.0,2154379.0
2019-01-03,46350,47150,46350,47150,790,101579.0,2154379.0
2019-01-04,46800,47100,46450,47050,586,101364.0,2154379.0
2019-01-07,47050,48000,47000,47650,325,102656.0,2154379.0
2019-01-08,47500,47500,46850,47500,445,102333.0,2154379.0
2019-01-09,47500,47500,47300,47500,311,102333.0,2154379.0
2019-01-10,47500,47600,47450,47600,373,102548.0,2154379.0
2019-01-11,47600,47750,47600,47750,577,102872.0,2154379.0
2019-01-14,47750,47800,47700,47750,516,102872.0,2154379.0
2019-01-15,47150,47650,47150,47650,59,102656.0,2154379.0
2019-01-16,47650,47650,47550,47600,294,102548.0,2154379.0
2019-01-17,47600,47850,47600,47700,315,102764.0,2154379.0
2019-01-18,47600,47800,47050,47800,640,102979.0,2154379.0
2019-01-21,47600,47700,47600,47600,72,102548.0,2154379.0
2019-01-22,47600,47650,47450,47650,297,102656.0,2154379.0
2019-01-23,47650,47700,47650,47700,484,102764.0,2154379.0
2019-01-24,47700,47700,47650,47700,508,102764.0,2154379.0
2019-01-25,47700,47750,47700,47700,505,102764.0,2154379.0
2019-01-28,47750,47750,47600,47650,548,102656.0,2154379.0
2019-01-29,47650,47650,44800,47350,676,102010.0,2154379.0
2019-01-30,47350,47350,46900,46900,165,101040.0,2154379.0
2019-01-31,46900,46950,46600,46950,191,101148.0,2154379.0
2019-02-01,47300,47300,46900,46900,217,101040.0,2154379.0
2019-02-07,46000,46850,46000,46750,222,100717.0,2154379.0
2019-02-08,46700,46700,46350,46400,62,99963.0,2154379.0
2019-02-11,46100,46400,45900,45900,48,98886.0,2154379.0
2019-02-12,45900,46500,45850,46500,362,100179.0,2154379.0
2019-02-13,47000,47000,46500,46800,201,100825.0,2154379.0
2019-02-14,47000,47000,46000,46800,94,100825.0,2154379.0
2019-02-15,46000,46800,46000,46800,298,100825.0,2154379.0
2019-02-18,46750,47000,46300,46650,942,100502.0,2154379.0
2019-02-19,46450,46850,46150,46500,71,100179.0,2154379.0
2019-02-20,46500,46750,46300,46300,80,99748.0,2154379.0
2019-02-21,46800,46800,46150,46550,116,100286.0,2154379.0
2019-02-22,46550,46550,46000,46000,39,99101.0,2154379.0
2019-02-25,46050,46700,46050,46350,640,99855.0,2154379.0
2019-02-26,46350,46550,46200,46350,356,99855.0,2154379.0
2019-02-27,46650,46650,46050,46300,120,99748.0,2154379.0
2019-02-28,46300,46650,45700,45700,439,98455.0,2154379.0
2019-03-04,46150,46150,45600,46000,603,99101.0,2154379.0
2019-03-05,46100,46500,46100,46450,533,100071.0,2154379.0
2019-03-06,46150,47400,46150,47350,427,102010.0,2154379.0
2019-03-07,47350,47350,46850,46950,550,101148.0,2154379.0
2019-03-08,46900,46950,46450,46900,93,101040.0,2154379.0
2019-03-11,46950,46950,46600,46950,54,101148.0,2154379.0
2019-03-12,46900,46900,46600,46700,111,100609.0,2154379.0
2019-03-13,46850,46900,46550,46800,293,100825.0,2154379.0
2019-03-14,46700,46700,46150,46150,60,99425.0,2154379.0
2019-03-15,46600,47600,46150,46200,234,99532.0,2154379.0
2019-03-18,47000,47000,46050,46050,42,99209.0,2154379.0
2019-03-19,46050,46900,46050,46900,76,101040.0,2154379.0
2019-03-20,46400,46550,46400,46400,61,99963.0,2154379.0
2019-03-21,46800,46800,45750,45800,240,98671.0,2154379.0
2019-03-22,45800,46050,45750,45750,219,98563.0,2154379.0
2019-03-25,45800,46100,45700,46000,12,99101.0,2154379.0
2019-03-26,46000,46300,45600,46050,76,99209.0,2154379.0
2019-03-27,46050,46350,46050,46250,28,99640.0,2154379.0
2019-03-28,46000,46000,45200,45850,109,98778.0,2154379.0
2019-03-29,45800,45800,45200,45600,179,98240.0,2154379.0
2019-04-01,45550,46000,45400,46000,321,99101.0,2154379.0
2019-04-02,46000,46400,45750,46350,386,99855.0,2154379.0
2019-04-03,46350,46350,43700,45800,326,98671.0,2154379.0
2019-04-04,45800,45900,45400,45800,181,98671.0,2154379.0
2019-04-05,45750,45800,45400,45500,410,98024.0,2154379.0
2019-04-08,45900,45900,45400,45500,220,98024.0,2154379.0
2019-04-09,46350,46350,45500,45650,171,98347.0,2154379.0
2019-04-10,46250,46350,45550,45750,484,98563.0,2154379.0
2019-04-11,45600,45850,45500,45800,154,98671.0,2154379.0
2019-04-12,45800,45900,45650,45750,125,98563.0,2154379.0
2019-04-15,46350,46350,45500,45550,138,98132.0,2154379.0
2019-04-16,45900,48700,45650,46150,1469,99425.0,2154379.0
2019-04-17,47000,47000,45500,45600,951,98240.0,2154379.0
2019-04-18,45600,46600,45600,46600,1174,100394.0,2154379.0
2019-04-19,46500,46500,45000,45850,954,98778.0,2154379.0
2019-04-22,45850,46200,45800,45900,336,98886.0,2154379.0
2019-04-23,46000,46100,45800,45850,581,98778.0,2154379.0
2019-04-24,46100,46300,45800,45800,344,98671.0,2154379.0
2019-04-25,46150,46150,45900,45900,206,98886.0,2154379.0
2019-04-26,46000,47950,45850,47000,671,101256.0,2154379.0
2019-04-29,48000,48650,46300,46300,642,99748.0,2154379.0
2019-04-30,46300,46500,46300,46300,279,99748.0,2154379.0
2019-05-02,45500,46200,45500,46000,562,99101.0,2154379.0
2019-05-03,46000,46000,45650,45650,154,98347.0,2154379.0
2019-05-07,45650,46000,45650,45800,166,98671.0,2154379.0
2019-05-08,45700,46200,45650,46200,233,99532.0,2154379.0
2019-05-09,46150,46150,45550,45550,248,98132.0,2154379.0
2019-05-10,45550,45700,45200,45200,469,97378.0,2154379.0
2019-05-13,45500,45650,45200,45300,540,97593.0,2154379.0
2019-05-14,45300,45700,45300,45700,150,98455.0,2154379.0
2019-05-15,45700,46000,45350,45350,144,97701.0,2154379.0
2019-05-16,45800,45950,45400,45800,367,98671.0,2154379.0
2019-05-17,45750,45800,45600,45800,56,98671.0,2154379.0
2019-05-20,45500,46100,45500,46100,134,99317.0,2154379.0
2019-05-21,46000,46000,45750,46000,59,99101.0,2154379.0
2019-05-22,45900,46150,45800,46150,493,99425.0,2154379.0
2019-05-23,46150,46150,45550,46000,86,99101.0,2154379.0
2019-05-24,46000,46000,45300,45750,316,98563.0,2154379.0
2019-05-27,45400,46000,45400,45700,389,98455.0,2154379.0
2019-05-28,45650,46000,45650,45950,39,98994.0,2154379.0
2019-05-29,46000,46000,45550,46000,432,99101.0,2154379.0
2019-05-30,45400,45950,45400,45950,251,98994.0,2154379.0
2019-05-31,45950,45950,45450,45550,90,98132.0,2154379.0
2019-06-03,45550,45950,45550,45550,148,98132.0,2154379.0
2019-06-04,46000,46200,45850,46000,294,99101.0,2154379.0
2019-06-05,46400,46400,45950,45950,90,98994.0,2154379.0
2019-06-07,46000,46300,45550,45900,1705,98886.0,2154379.0
2019-06-10,45900,45900,45850,45900,96,98886.0,2154379.0
2019-06-11,45900,46150,45850,46150,425,99425.0,2154379.0
2019-06-12,46350,46600,46050,46600,349,100394.0,2154379.0
2019-06-13,46600,46700,46150,46150,646,99425.0,2154379.0
2019-06-14,46550,46550,45850,45950,157,98994.0,2154379.0
2019-06-17,46150,46500,46000,46500,104,100179.0,2154379.0
2019-06-18,46500,46550,46100,46350,134,99855.0,2154379.0
2019-06-19,46450,46450,46350,46350,33,99855.0,2154379.0
2019-06-20,46200,46400,45650,46400,375,99963.0,2154379.0
2019-06-21,46300,46300,45750,46300,126,99748.0,2154379.0
2019-06-24,46100,46200,46000,46000,205,99101.0,2154379.0
2019-06-25,46000,46250,45550,45550,236,98132.0,2154379.0
2019-06-26,45900,45900,45650,45850,144,98778.0,2154379.0
2019-06-27,45700,45900,45600,45700,113,98455.0,2154379.0
2019-06-28,45800,45950,45700,45950,60,98994.0,2154379.0
2019-07-01,45950,46000,45650,46000,26,99101.0,2154379.0
2019-07-02,46000,46000,45700,45700,18,98455.0,2154379.0
2019-07-03,45650,45950,45450,45950,455,98994.0,2154379.0
2019-07-04,45850,45900,45650,45700,160,98455.0,2154379.0
2019-07-05,45450,45950,45450,45800,184,98671.0,2154379.0
2019-07-08,45450,46000,45200,45750,351,98563.0,2154379.0
2019-07-09,45350,46200,45350,46200,284,99532.0,2154379.0
2019-07-10,46200,46200,45350,46050,672,99209.0,2154379.0
2019-07-11,46050,46200,45700,45800,389,98671.0,2154379.0
2019-07-12,46200,46200,45400,45700,116,98455.0,2154379.0
2019-07-15,45400,46000,45400,46000,676,99101.0,2154379.0
2019-07-16,45650,46000,45650,45800,349,98671.0,2154379.0
2019-07-17,45750,46100,45700,46100,200,99317.0,2154379.0
2019-07-18,46100,46150,45950,46000,205,99101.0,2154379.0
2019-07-19,46200,46250,45700,46100,506,99317.0,2154379.0
2019-07-22,45900,46150,45900,46150,311,99425.0,2154379.0
2019-07-23,46100,46300,45450,45700,514,98455.0,2154379.0
2019-07-24,45650,46000,45650,45800,368,98671.0,2154379.0
2019-07-25,45800,47200,45800,47200,461,101687.0,2154379.0
2019-07-26,47600,47600,46450,47050,772,101364.0,2154379.0
2019-07-29,47050,47050,45650,46900,274,101040.0,2154379.0
2019-07-30,46000,46550,46000,46400,121,99963.0,2154379.0
2019-07-31,46000,46950,46000,46600,451,100394.0,2154379.0
2019-08-01,46600,47800,46400,47800,629,102979.0,2154379.0
2019-08-02,47850,48000,46950,47600,510,102548.0,2154379.0
2019-08-05,47000,47500,45300,45300,1287,97593.0,2154379.0
2019-08-06,45300,46450,44100,44100,842,95008.0,2154379.0
2019-08-07,44100,45350,44100,44900,219,96732.0,2154379.0
2019-08-08,44900,45350,44900,45350,708,97701.0,2154379.0
2019-08-09,44300,47250,44300,46600,1035,100394.0,2154379.0
2019-08-12,47050,47050,46400,47000,442,101256.0,2154379.0
2019-08-13,48400,48500,46600,46600,1180,100394.0,2154379.0
2019-08-14,46600,47700,46000,46150,990,99425.0,2154379.0
