삼성SDI(006400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-07-01,96500,97900,96400,97200,221804,4428271.0,45558341.0
2005-07-04,98300,98300,97500,97600,262495,4446494.0,45558341.0
2005-07-05,98000,98800,98000,98000,270609,4464717.0,45558341.0
2005-07-06,98100,102000,98100,101500,1338679,4624172.0,45558341.0
2005-07-07,102000,103000,101000,101500,503859,4624172.0,45558341.0
2005-07-08,102000,103000,101000,102500,312442,4669730.0,45558341.0
2005-07-11,105000,106000,104000,105500,894949,4806405.0,45558341.0
2005-07-12,106500,107000,105000,105000,434224,4783626.0,45558341.0
2005-07-13,104500,105500,104000,105000,228407,4783626.0,45558341.0
2005-07-14,106000,107000,105000,106000,584113,4829184.0,45558341.0
2005-07-15,107000,107000,104000,106000,456742,4829184.0,45558341.0
2005-07-18,106000,106500,104500,105000,212385,4783626.0,45558341.0
2005-07-19,103500,105000,102000,103000,596265,4692509.0,45558341.0
2005-07-20,103000,103500,101000,101500,507517,4624172.0,45558341.0
2005-07-21,102000,103000,101000,102000,379749,4646951.0,45558341.0
2005-07-22,100000,102000,99900,101500,341369,4624172.0,45558341.0
2005-07-25,100500,102500,100500,102000,182928,4646951.0,45558341.0
2005-07-26,103000,105000,102000,103000,565998,4692509.0,45558341.0
2005-07-27,104500,105000,102000,103500,508035,4715288.0,45558341.0
2005-07-28,104500,104500,102500,103000,288945,4692509.0,45558341.0
2005-07-29,103500,103500,101500,102000,409520,4646951.0,45558341.0
2005-08-01,101500,102500,101000,102500,281838,4669730.0,45558341.0
2005-08-02,102000,102500,101000,102000,248193,4646951.0,45558341.0
2005-08-03,102000,105000,101500,102000,585469,4646951.0,45558341.0
2005-08-04,102000,103000,101000,101500,441200,4624172.0,45558341.0
2005-08-05,101500,102500,101000,102000,208438,4646951.0,45558341.0
2005-08-08,101500,102000,101000,102000,100237,4646951.0,45558341.0
2005-08-09,102500,103500,102000,102000,191810,4646951.0,45558341.0
2005-08-10,103500,103500,102000,102500,271134,4669730.0,45558341.0
2005-08-11,102500,105000,102000,104500,814348,4760847.0,45558341.0
2005-08-12,105500,105500,103500,105000,344536,4783626.0,45558341.0
2005-08-16,105500,105500,103000,104000,306305,4738067.0,45558341.0
2005-08-17,102500,104000,102000,103500,181846,4715288.0,45558341.0
2005-08-18,103500,104000,102000,102500,328751,4669730.0,45558341.0
2005-08-19,102000,103500,102000,102500,292549,4669730.0,45558341.0
2005-08-22,102500,104000,102500,103000,276241,4692509.0,45558341.0
2005-08-23,103500,104500,102000,102500,326680,4669730.0,45558341.0
2005-08-24,102500,103000,100500,101500,364074,4624172.0,45558341.0
2005-08-25,100500,102000,100500,102000,358837,4646951.0,45558341.0
2005-08-26,101000,103000,101000,101500,210934,4624172.0,45558341.0
2005-08-29,100500,101000,99700,100000,825942,4555834.0,45558341.0
2005-08-30,101000,101500,97100,98200,650408,4473829.0,45558341.0
2005-08-31,97000,97900,97000,97300,686952,4432827.0,45558341.0
2005-09-01,97600,98200,97400,97400,332417,4437382.0,45558341.0
2005-09-02,97800,99700,97800,99200,275788,4519387.0,45558341.0
2005-09-05,100500,101000,99400,99400,414308,4528499.0,45558341.0
2005-09-06,99400,100500,99400,99800,352688,4546722.0,45558341.0
2005-09-07,100500,101500,100000,101000,264657,4601392.0,45558341.0
2005-09-08,102000,102000,100500,100500,327090,4578613.0,45558341.0
2005-09-09,100500,104000,100500,103000,572755,4692509.0,45558341.0
2005-09-12,104000,108000,104000,106000,773160,4829184.0,45558341.0
2005-09-13,107000,109500,105500,106000,582785,4829184.0,45558341.0
2005-09-14,105500,107000,104500,106000,412663,4829184.0,45558341.0
2005-09-15,106000,109000,105500,107500,519631,4897522.0,45558341.0
2005-09-16,106500,107500,104000,106000,391915,4829184.0,45558341.0
2005-09-20,108000,108000,104500,104500,363307,4760847.0,45558341.0
2005-09-21,104500,106000,104500,104500,236627,4760847.0,45558341.0
2005-09-22,104500,107000,104000,107000,440232,4874742.0,45558341.0
2005-09-23,107000,107500,104000,104500,387631,4760847.0,45558341.0
2005-09-26,104500,105500,104000,105000,317478,4783626.0,45558341.0
2005-09-27,105500,107000,105000,106000,473870,4829184.0,45558341.0
2005-09-28,107000,111500,107000,110000,932416,5011418.0,45558341.0
2005-09-29,111000,111500,109000,111000,516544,5056976.0,45558341.0
2005-09-30,111000,112000,108500,108500,364087,4943080.0,45558341.0
2005-10-04,110000,111500,109500,111000,342112,5056976.0,45558341.0
2005-10-05,111000,112000,110000,110500,247192,5034197.0,45558341.0
2005-10-06,110500,110500,107500,108500,448853,4943080.0,45558341.0
2005-10-07,108500,109500,108000,109500,375782,4988638.0,45558341.0
2005-10-10,111000,112000,110000,111500,419847,5079755.0,45558341.0
2005-10-11,111500,112000,110500,110500,315214,5034197.0,45558341.0
2005-10-12,111500,111500,108500,108500,422120,4943080.0,45558341.0
2005-10-13,108500,108500,105500,106500,348330,4851963.0,45558341.0
2005-10-14,106500,107500,105500,106500,294828,4851963.0,45558341.0
2005-10-17,105000,106500,104500,105000,291629,4783626.0,45558341.0
2005-10-18,105000,106000,103000,103000,410800,4692509.0,45558341.0
2005-10-19,102000,102500,100000,101000,456169,4601392.0,45558341.0
2005-10-20,102000,102500,100500,100500,245714,4578613.0,45558341.0
2005-10-21,99900,102500,99700,102000,210981,4646951.0,45558341.0
2005-10-24,102500,104000,100500,102000,414751,4646951.0,45558341.0
2005-10-25,104000,104000,102000,102500,430416,4669730.0,45558341.0
2005-10-26,102500,105500,101500,104000,762051,4738067.0,45558341.0
2005-10-27,103500,105000,102500,103500,256104,4715288.0,45558341.0
2005-10-28,101500,102000,100500,101000,444272,4601392.0,45558341.0
2005-10-31,101500,102500,101000,102500,273514,4669730.0,45558341.0
2005-11-01,102500,104500,102500,103500,248464,4715288.0,45558341.0
2005-11-02,104000,104500,103000,103500,175258,4715288.0,45558341.0
2005-11-03,104500,106000,104000,106000,326326,4829184.0,45558341.0
2005-11-04,106000,107500,105000,107500,405841,4897522.0,45558341.0
2005-11-07,108000,108500,106000,106500,183039,4851963.0,45558341.0
2005-11-08,107000,107500,105500,107000,256165,4874742.0,45558341.0
2005-11-09,106000,107000,105500,106500,239492,4851963.0,45558341.0
2005-11-10,106000,106500,104500,105500,208447,4806405.0,45558341.0
2005-11-11,106500,108500,106000,108500,539945,4943080.0,45558341.0
2005-11-14,109000,109500,108000,109000,321353,4965859.0,45558341.0
2005-11-15,109000,109000,107000,108500,217909,4943080.0,45558341.0
2005-11-16,108500,109000,107500,108000,293184,4920301.0,45558341.0
2005-11-17,108500,109500,107500,109000,235082,4965859.0,45558341.0
2005-11-18,110500,111000,107500,108000,328716,4920301.0,45558341.0
2005-11-21,108500,109000,106500,108000,382510,4920301.0,45558341.0
2005-11-22,108000,108500,105000,106000,308790,4829184.0,45558341.0
2005-11-23,106000,107000,105500,107000,432281,4874742.0,45558341.0
2005-11-24,106500,107000,105500,106000,331365,4829184.0,45558341.0
2005-11-25,106000,107000,105000,105000,274890,4783626.0,45558341.0
2005-11-28,104500,105500,104000,105000,466435,4783626.0,45558341.0
2005-11-29,105000,106500,104500,106000,569696,4829184.0,45558341.0
2005-11-30,106000,108500,106000,108000,492814,4920301.0,45558341.0
2005-12-01,108000,109000,107500,109000,463266,4965859.0,45558341.0
2005-12-02,110000,110500,107500,109500,645604,4988638.0,45558341.0
2005-12-05,109500,110000,108500,109500,290667,4988638.0,45558341.0
2005-12-06,109000,109500,108500,109000,328849,4965859.0,45558341.0
2005-12-07,108500,109000,107500,108000,460109,4920301.0,45558341.0
2005-12-08,108000,111500,107500,109500,796270,4988638.0,45558341.0
2005-12-09,109000,110500,108500,109000,364612,4965859.0,45558341.0
2005-12-12,109500,113500,109000,112000,786940,5102534.0,45558341.0
2005-12-13,112000,112500,108500,110000,459886,5011418.0,45558341.0
2005-12-14,111000,111000,108000,109000,377109,4965859.0,45558341.0
2005-12-15,108500,109500,107000,108500,363656,4943080.0,45558341.0
2005-12-16,107000,108000,106000,107500,459321,4897522.0,45558341.0
2005-12-19,107000,110500,106500,110000,405902,5011418.0,45558341.0
2005-12-20,109500,112500,109500,111000,389214,5056976.0,45558341.0
2005-12-21,111000,112500,110000,111500,303752,5079755.0,45558341.0
2005-12-22,112500,112500,109000,110000,357449,5011418.0,45558341.0
2005-12-23,111000,117500,110500,117000,1567317,5330326.0,45558341.0
2005-12-26,117500,118500,116500,118000,734379,5375884.0,45558341.0
2005-12-27,117500,118500,115500,115500,498354,5261988.0,45558341.0
2005-12-28,114500,116500,114000,115000,258760,5239209.0,45558341.0
2005-12-29,115000,116500,114000,116500,391920,5307547.0,45558341.0
2006-01-02,116000,116500,114500,115500,483145,5261988.0,45558341.0
2006-01-03,114000,114500,108000,108500,1374706,4943080.0,45558341.0
2006-01-04,109000,110000,107000,108000,672503,4920301.0,45558341.0
2006-01-05,108000,109500,107000,107500,567959,4897522.0,45558341.0
2006-01-06,107500,108000,105500,106500,672481,4851963.0,45558341.0
2006-01-09,107000,107500,106500,107000,280575,4874742.0,45558341.0
2006-01-10,108000,108000,105500,105500,451161,4806405.0,45558341.0
2006-01-11,105000,106500,105000,105500,313262,4806405.0,45558341.0
2006-01-12,105500,106500,103500,104500,463116,4760847.0,45558341.0
2006-01-13,104000,104000,102000,104000,461839,4738067.0,45558341.0
2006-01-16,103000,103500,100500,102000,766518,4646951.0,45558341.0
2006-01-17,101500,103000,101000,101000,416215,4601392.0,45558341.0
2006-01-18,101500,101500,99000,100500,637976,4578613.0,45558341.0
2006-01-19,100000,101500,99400,99400,483468,4528499.0,45558341.0
2006-01-20,99000,99900,96200,96600,899309,4400936.0,45558341.0
2006-01-23,95300,96200,92900,94200,753939,4291596.0,45558341.0
2006-01-24,93300,94100,92400,93500,478666,4259705.0,45558341.0
2006-01-25,93400,97200,92800,94300,694709,4296152.0,45558341.0
2006-01-26,94300,95300,93600,94800,295571,4318931.0,45558341.0
2006-01-27,95000,96800,94300,96800,345932,4410047.0,45558341.0
2006-01-31,96400,97200,95700,96800,297498,4410047.0,45558341.0
2006-02-01,96600,96600,95200,96000,257950,4373601.0,45558341.0
2006-02-02,96600,96800,94400,95300,273048,4341710.0,45558341.0
2006-02-03,94300,94400,91000,91800,692496,4182256.0,45558341.0
2006-02-06,91000,91500,88100,88800,1228448,4045581.0,45558341.0
2006-02-07,88600,90200,88500,89900,434811,4095695.0,45558341.0
2006-02-08,89000,90200,88200,89300,338736,4068360.0,45558341.0
2006-02-09,89500,89700,87600,88900,441945,4050137.0,45558341.0
2006-02-10,88000,91300,88000,89800,516478,4091139.0,45558341.0
2006-02-13,90200,90500,89200,90200,256736,4109362.0,45558341.0
2006-02-14,89600,90300,88900,89500,264098,4077472.0,45558341.0
2006-02-15,89700,90100,85900,87600,659079,3990911.0,45558341.0
2006-02-16,87200,87400,86100,86500,331850,3940796.0,45558341.0
2006-02-17,86200,87000,83700,84000,780014,3826901.0,45558341.0
2006-02-20,83500,84200,82800,83600,447308,3808677.0,45558341.0
2006-02-21,84000,86000,83800,83800,503217,3817789.0,45558341.0
2006-02-22,83800,85500,83800,84800,452811,3863347.0,45558341.0
2006-02-23,84900,86100,84000,85300,382465,3886126.0,45558341.0
2006-02-24,85100,86000,85100,85900,227174,3913461.0,45558341.0
2006-02-27,86000,86800,85800,86700,230390,3949908.0,45558341.0
2006-02-28,87600,87700,86400,86400,206418,3936241.0,45558341.0
2006-03-02,86600,87600,86400,86600,281107,3945352.0,45558341.0
2006-03-03,86500,86500,84000,85000,368615,3872459.0,45558341.0
2006-03-06,84400,85800,84400,85100,171304,3877015.0,45558341.0
2006-03-07,85100,85200,83600,84000,190635,3826901.0,45558341.0
2006-03-08,83300,84400,83100,83700,203774,3813233.0,45558341.0
2006-03-09,83300,84800,83300,83700,194630,3813233.0,45558341.0
2006-03-10,83800,84400,83600,83600,176783,3808677.0,45558341.0
2006-03-13,84000,84500,83400,83400,158110,3799566.0,45558341.0
2006-03-14,83800,84000,83100,83200,155764,3790454.0,45558341.0
2006-03-15,83900,84000,83100,83200,191426,3790454.0,45558341.0
2006-03-16,83200,83400,80500,82000,388708,3735784.0,45558341.0
2006-03-17,81600,81900,81200,81600,225550,3717561.0,45558341.0
2006-03-20,81300,82000,81300,81800,136295,3726672.0,45558341.0
2006-03-21,81600,82300,81600,81600,168829,3717561.0,45558341.0
2006-03-22,81600,81800,80400,80900,297646,3685670.0,45558341.0
2006-03-23,81000,81300,79600,80500,354229,3667446.0,45558341.0
2006-03-24,80200,80300,78100,78900,470576,3594553.0,45558341.0
2006-03-27,78500,78800,77700,78000,384518,3553551.0,45558341.0
2006-03-28,77700,77900,76800,77200,269996,3517104.0,45558341.0
2006-03-29,76700,76800,76100,76600,305070,3489769.0,45558341.0
2006-03-30,76600,77000,76100,76300,291049,3476101.0,45558341.0
2006-03-31,76200,79800,76200,79000,468384,3599109.0,45558341.0
2006-04-03,79100,82000,79100,80900,401374,3685670.0,45558341.0
2006-04-04,81700,84400,81700,83400,632144,3799566.0,45558341.0
2006-04-05,85200,85300,83800,83900,409883,3822345.0,45558341.0
2006-04-06,84500,84700,82500,84200,306899,3836012.0,45558341.0
2006-04-07,83200,84200,82600,84200,182091,3836012.0,45558341.0
2006-04-10,83100,84500,82900,84500,173080,3849680.0,45558341.0
2006-04-11,83500,84000,82500,83500,325988,3804121.0,45558341.0
2006-04-12,83000,83200,82100,82600,263682,3763119.0,45558341.0
2006-04-13,82300,82400,81400,82000,274684,3735784.0,45558341.0
2006-04-14,82000,83000,81600,82300,263202,3749451.0,45558341.0
2006-04-17,82500,83200,81300,81800,191893,3726672.0,45558341.0
2006-04-18,81400,81700,80100,81000,349201,3690226.0,45558341.0
2006-04-19,81500,81500,78700,78700,478759,3585441.0,45558341.0
2006-04-20,79700,82900,79200,82800,693531,3772231.0,45558341.0
2006-04-21,82000,82400,80500,81000,485829,3690226.0,45558341.0
2006-04-24,81000,81500,79300,80700,313649,3676558.0,45558341.0
2006-04-25,80100,80700,79000,79500,225621,3621888.0,45558341.0
2006-04-26,79200,80200,79000,79400,214120,3617332.0,45558341.0
2006-04-27,79000,79400,78300,78700,417576,3585441.0,45558341.0
2006-04-28,78200,78300,77900,78000,293360,3553551.0,45558341.0
2006-05-02,77500,78300,77200,78300,421558,3567218.0,45558341.0
2006-05-03,78000,79000,78000,78500,689422,3576330.0,45558341.0
2006-05-04,78300,79300,77600,78500,402528,3576330.0,45558341.0
2006-05-08,79400,83100,79100,82300,731345,3749451.0,45558341.0
2006-05-09,82300,85200,82300,84500,601761,3849680.0,45558341.0
2006-05-10,84600,84700,82000,84100,342303,3831456.0,45558341.0
2006-05-11,83900,85900,83900,85500,317150,3895238.0,45558341.0
2006-05-12,84900,85800,84300,85400,246758,3890682.0,45558341.0
2006-05-15,84500,85400,83800,85100,230021,3877015.0,45558341.0
2006-05-16,85700,86600,84000,84800,280044,3863347.0,45558341.0
2006-05-17,84500,85600,83600,84500,208869,3849680.0,45558341.0
2006-05-18,83000,83000,81300,82800,486117,3772231.0,45558341.0
2006-05-19,81800,82800,81300,82100,160588,3740340.0,45558341.0
2006-05-22,82800,83800,81600,81600,187440,3717561.0,45558341.0
2006-05-23,81600,81900,80600,81000,191068,3690226.0,45558341.0
2006-05-24,80500,81400,80000,81000,220542,3690226.0,45558341.0
2006-05-25,81400,81400,80000,80000,146723,3644667.0,45558341.0
2006-05-26,80200,81100,79400,79900,206147,3640111.0,45558341.0
2006-05-29,80000,82700,79800,81000,221962,3690226.0,45558341.0
2006-05-30,80400,80600,78900,79800,357545,3635556.0,45558341.0
2006-06-01,78500,78800,77900,78000,550131,3553551.0,45558341.0
2006-06-02,78900,78900,76300,77400,176725,3526216.0,45558341.0
2006-06-05,77500,78000,75400,75800,178930,3453322.0,45558341.0
2006-06-07,73200,73500,71900,72500,471924,3302980.0,45558341.0
2006-06-08,71000,72000,69700,69700,489108,3175416.0,45558341.0
2006-06-09,70100,70800,69400,69500,329541,3166305.0,45558341.0
2006-06-12,69500,69600,66000,67100,459823,3056965.0,45558341.0
2006-06-13,65000,66900,62400,62400,712044,2842840.0,45558341.0
2006-06-14,61200,61800,60200,60300,735305,2747168.0,45558341.0
2006-06-15,60900,61800,60200,60200,564734,2742612.0,45558341.0
2006-06-16,61600,62000,60900,61500,464274,2801838.0,45558341.0
2006-06-19,61500,61600,60000,60200,407276,2742612.0,45558341.0
2006-06-20,60200,61700,60000,60200,487590,2742612.0,45558341.0
2006-06-21,60400,60600,58600,59400,411041,2706165.0,45558341.0
2006-06-22,60200,61200,60000,60100,310614,2738056.0,45558341.0
2006-06-23,59200,59600,58200,59200,228652,2697054.0,45558341.0
2006-06-26,59500,60000,58000,60000,327954,2733500.0,45558341.0
2006-06-27,60900,62000,60200,61600,571884,2806394.0,45558341.0
2006-06-28,60900,63000,60500,62700,344916,2856508.0,45558341.0
2006-06-29,63400,64500,62700,64100,282180,2920290.0,45558341.0
2006-06-30,65000,65400,64000,65200,372417,2970404.0,45558341.0
2006-07-03,65000,65000,62500,62500,264284,2847396.0,45558341.0
2006-07-04,62900,63200,61000,61000,204933,2779059.0,45558341.0
2006-07-05,59200,60300,59000,59300,275932,2701610.0,45558341.0
2006-07-06,59300,61100,59100,60500,258571,2756280.0,45558341.0
2006-07-07,62000,63200,61700,62000,287934,2824617.0,45558341.0
2006-07-10,61400,62300,60300,62100,157906,2829173.0,45558341.0
2006-07-11,61700,62000,60900,61300,156071,2792726.0,45558341.0
2006-07-12,61900,62800,61000,61500,146373,2801838.0,45558341.0
2006-07-13,61100,61300,60300,60400,170332,2751724.0,45558341.0
2006-07-14,59800,59800,58300,58400,312063,2660607.0,45558341.0
2006-07-18,57500,57900,56000,56000,251658,2551267.0,45558341.0
2006-07-19,56200,57200,56200,56300,172025,2564935.0,45558341.0
2006-07-20,57700,59600,57600,59600,274562,2715277.0,45558341.0
2006-07-21,58200,59600,58200,59000,163291,2687942.0,45558341.0
2006-07-24,58800,58900,57400,58200,145472,2651495.0,45558341.0
2006-07-25,59400,60500,59000,60500,264061,2756280.0,45558341.0
2006-07-26,61200,61200,59600,60300,162527,2747168.0,45558341.0
2006-07-27,60300,61600,59900,60500,315687,2756280.0,45558341.0
2006-07-28,60400,61300,60000,61300,136366,2792726.0,45558341.0
2006-07-31,61900,64000,61000,63800,353180,2906622.0,45558341.0
2006-08-01,63800,65900,63300,65000,317774,2961292.0,45558341.0
2006-08-02,65000,67200,64300,67000,343501,3052409.0,45558341.0
2006-08-03,69000,73000,68000,73000,762873,3325759.0,45558341.0
2006-08-04,72500,72500,70000,72000,577911,3280201.0,45558341.0
