대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-21,2022790,2051782,1996055,1996055,77940,515705.0,11524133.0
2009-12-22,1989320,1989320,1835407,1871162,316264,483437.0,11524133.0
2009-12-23,1868893,1888938,1828726,1842169,112039,475947.0,11524133.0
2009-12-24,1866689,1904601,1851041,1873392,98697,484014.0,11524133.0
2009-12-28,1855518,1922431,1853301,1904616,120165,492080.0,11524133.0
2009-12-29,1904612,1915738,1857743,1866702,72708,482285.0,11524133.0
2009-12-30,1846603,1846603,1779690,1828788,114762,472489.0,11524133.0
2010-01-04,1824285,1828722,1775199,1795334,121512,463846.0,11524133.0
2010-01-05,1824320,1886761,1797544,1877853,187495,485166.0,11524133.0
2010-01-06,1895630,1906805,1839901,1842169,112512,475947.0,11524133.0
2010-01-07,1853286,2029451,1819810,1931378,608323,498995.0,11524133.0
2010-01-08,1935802,1975931,1895634,1953681,202714,504757.0,11524133.0
2010-01-11,1993792,2089699,1982667,2065192,441551,533567.0,11524133.0
2010-01-12,2082991,2082991,1998259,2009436,193573,519162.0,11524133.0
2010-01-13,1991552,2009369,1929112,1946990,135708,503028.0,11524133.0
2010-01-14,1953633,2016064,1953633,1978213,114486,511095.0,11524133.0
2010-01-15,1980422,2067373,1980422,2060732,194379,532415.0,11524133.0
2010-01-18,2033960,2129828,2033960,2094185,277018,541058.0,11524133.0
2010-01-19,2100887,2105321,2058491,2080804,140602,537601.0,11524133.0
2010-01-20,2083005,2114215,2020575,2027278,145428,523772.0,11524133.0
2010-01-21,1984873,2049570,1980437,2049581,113431,529534.0,11524133.0
2010-01-22,2011646,2087478,2011646,2069653,193934,534720.0,11524133.0
2010-01-25,2011630,2045058,2007145,2007206,146236,518586.0,11524133.0
2010-01-26,2020556,2020556,1917947,1917997,130817,495538.0,11524133.0
2010-01-27,1917970,1958139,1900143,1906846,75184,492657.0,11524133.0
2010-01-28,1906820,1938030,1893427,1917997,70953,495538.0,11524133.0
2010-01-29,1880053,1909046,1835441,1837709,80056,474794.0,11524133.0
2010-02-01,1868893,1868893,1806461,1826558,88586,471913.0,11524133.0
2010-02-02,1842144,1895665,1837709,1853320,71880,478828.0,11524133.0
2010-02-03,1873356,1900141,1868922,1884544,37689,486895.0,11524133.0
2010-02-04,1886748,1917957,1864446,1868932,42660,482861.0,11524133.0
2010-02-05,1770780,1815393,1770780,1806486,84657,466727.0,11524133.0
2010-02-08,1810894,1828722,1766280,1795334,60209,463846.0,11524133.0
2010-02-09,1797517,1848822,1793082,1828788,53195,472489.0,11524133.0
2010-02-10,1846604,1893424,1833211,1857781,53264,479980.0,11524133.0
2010-02-11,1862233,1935847,1862233,1900155,85842,490928.0,11524133.0
2010-02-12,1926903,1944730,1888943,1902385,45412,491504.0,11524133.0
2010-02-16,1888942,1931327,1888942,1924688,36016,497266.0,11524133.0
2010-02-17,1942530,1989361,1935838,1951450,58848,504181.0,11524133.0
2010-02-18,1962564,1967048,1946954,1958141,51980,505909.0,11524133.0
2010-02-19,1955859,1960342,1904604,1904616,55912,492080.0,11524133.0
2010-02-22,1929112,1980416,1929112,1975983,54943,510519.0,11524133.0
2010-02-23,1975931,1980416,1944721,1953681,34298,504757.0,11524133.0
2010-02-24,1938020,1971457,1935802,1953681,33600,504757.0,11524133.0
2010-02-25,1971470,1971470,1920215,1920227,34453,496114.0,11524133.0
2010-02-26,1922431,1931338,1906820,1917997,28013,495538.0,11524133.0
2010-03-02,1953642,1958126,1917948,1926918,34440,497843.0,11524133.0
2010-03-03,1922431,1929124,1888944,1904616,36133,492080.0,11524133.0
2010-03-04,1906848,1991588,1906848,1938069,83781,500724.0,11524133.0
2010-03-05,1958138,2087484,1958138,2087494,401815,539329.0,11524133.0
2010-03-08,2136513,2274816,2132079,2212387,659872,571597.0,11524133.0
2010-03-09,2198984,2279243,2185591,2256992,306797,583121.0,11524133.0
2010-03-10,2239121,2252513,2174423,2190085,229543,565835.0,11524133.0
2010-03-11,2212319,2341713,2210101,2337280,465046,604001.0,11526731.0
2010-03-12,2350648,2395252,2301561,2364043,353538,610917.0,11526731.0
2010-03-15,2408621,2430882,2323840,2368503,279183,612069.0,11526731.0
2010-03-16,2368454,2377373,2323850,2355122,147303,608611.0,11526731.0
2010-03-17,2395244,2475490,2341723,2466633,365871,637428.0,11526731.0
2010-03-18,2444269,2497790,2372921,2457713,430494,635123.0,11526731.0
2010-03-19,2457700,2475517,2399693,2448792,234436,632818.0,11526731.0
2010-03-22,2408645,2421987,2364042,2364043,224442,610917.0,11526731.0
2010-03-23,2372947,2395260,2292651,2319438,301805,599390.0,11526731.0
2010-03-24,2355077,2444294,2346160,2439871,337863,630512.0,11526731.0
2010-03-25,2430898,2471077,2399687,2408647,170880,622443.0,11526731.0
2010-03-26,2430878,2760957,2421970,2698577,943671,697367.0,11526731.0
2010-03-29,2631645,2876991,2631645,2810089,843751,726184.0,11526731.0
2010-03-30,2863586,2876978,2783290,2801168,395989,723879.0,11526731.0
2010-03-31,2832389,3024164,2787776,2810089,794273,726184.0,11526731.0
2010-04-01,2832359,2908181,2814491,2881456,362613,744627.0,11526731.0
2010-04-02,2885906,2894827,2743170,2743182,382322,708894.0,11526731.0
2010-04-05,2743149,2827879,2676234,2827931,454466,730795.0,11526731.0
2010-04-06,2818968,2823451,2729751,2738721,231521,707741.0,11526731.0
2010-04-07,2662863,2671772,2578122,2591526,625528,669703.0,11526731.0
2010-04-08,2569226,2622738,2524614,2622749,435746,677772.0,11526731.0
2010-04-09,2618245,2618245,2520111,2529080,307101,689723.0,12164424.0
2010-04-12,2542422,2720852,2542422,2680735,597884,731082.0,12164424.0
2010-04-13,2707455,2707455,2587019,2604908,320268,710402.0,12164424.0
2010-04-14,2631643,2662863,2542427,2591526,270620,706753.0,12164424.0
2010-04-15,2636125,2743169,2636125,2734261,552472,745679.0,12164424.0
2010-04-16,2765456,2787758,2689624,2738721,399638,746896.0,12164424.0
2010-04-19,2676237,2725322,2645026,2649512,239942,722567.0,12164424.0
2010-04-20,2694050,2698524,2618228,2653973,215899,723783.0,12164424.0
2010-04-21,2680715,2752064,2649493,2738721,284855,746896.0,12164424.0
2010-04-22,2720852,2720852,2662857,2680735,195504,731082.0,12164424.0
2010-04-23,2676250,2752072,2671765,2680735,142330,731082.0,12164424.0
2010-04-26,2703033,2711943,2631646,2636131,232986,718917.0,12164424.0
2010-04-27,2653954,2689648,2555820,2569224,297563,700671.0,12164424.0
2010-04-28,2520103,2649498,2506761,2640591,363558,720134.0,12164424.0
2010-04-29,2711931,2734233,2653937,2671814,252817,728649.0,12164424.0
2010-04-30,2725312,2778832,2645005,2676275,338101,729865.0,12164424.0
2010-05-03,2653939,2676243,2564715,2573684,208474,701887.0,12164424.0
2010-05-04,2618223,2622709,2546884,2564763,117825,699454.0,12164424.0
2010-05-06,2475493,2511197,2435365,2453252,254781,669043.0,12164424.0
2010-05-07,2341744,2444312,2283747,2359582,321991,643498.0,12164424.0
2010-05-10,2408648,2502288,2395253,2430950,215288,662961.0,12164424.0
2010-05-11,2506771,2506771,2377376,2430950,180012,662961.0,12164424.0
2010-05-12,2475529,2515709,2430918,2502317,208936,682424.0,12164424.0
2010-05-13,2564704,2631620,2542404,2631670,236852,723684.0,12265826.0
2010-05-14,2609325,2636110,2515685,2529080,207159,695472.0,12265826.0
2010-05-17,2462166,2484469,2359558,2386345,220622,656222.0,12265826.0
2010-05-18,2408659,2426485,2323877,2359582,150249,648862.0,12265826.0
2010-05-19,2337242,2355068,2292638,2310517,126098,635370.0,12265826.0
2010-05-20,2301567,2346169,2225744,2230229,129917,613291.0,12265826.0
2010-05-24,2216837,2283751,2201228,2239150,87189,615744.0,12265826.0
2010-05-25,2199000,2216827,2011659,2116487,183421,582013.0,12265826.0
2010-05-26,2172223,2256954,2127609,2230229,174360,613291.0,12265826.0
2010-05-27,2196717,2292625,2183374,2270373,106690,624331.0,12265826.0
2010-05-28,2297131,2310474,2223527,2230229,118332,613291.0,12265826.0
2010-05-31,2212351,2256954,2178913,2230229,77569,613291.0,12265826.0
2010-06-01,2248024,2314939,2243601,2288215,147272,629237.0,12265826.0
2010-06-03,2310457,2323849,2261418,2310517,124576,635370.0,12265826.0
2010-06-04,2306013,2306013,2210097,2210157,251793,607772.0,12265826.0
2010-06-07,2129819,2158822,2114209,2123178,145305,583853.0,12265826.0
2010-06-08,2100876,2158832,2089701,2109797,154095,580174.0,12265826.0
2010-06-09,2100882,2120917,2022792,2033969,232948,559322.0,12265826.0
2010-06-10,2025052,2091915,2025052,2071883,104501,574266.0,12363101.0
2010-06-11,2105311,2149923,2080791,2087494,159900,578593.0,12363101.0
2010-06-14,2096379,2123164,2091905,2107567,101520,584157.0,12363101.0
2010-06-15,2103095,2158834,2069618,2125408,132187,589102.0,12363101.0
2010-06-16,2194519,2395252,2190035,2364043,780856,655244.0,12363101.0
2010-06-17,2368492,2386360,2239139,2239150,503857,620628.0,12363101.0
2010-06-18,2243583,2301529,2198971,2210157,309431,612592.0,12363101.0
2010-06-21,2219044,2306044,2205691,2297136,322982,636700.0,12363101.0
2010-06-22,2270346,2283740,2234652,2252531,121128,624337.0,12363101.0
2010-06-23,2252507,2301553,2216812,2256992,161366,625573.0,12363101.0
2010-06-24,2274822,2341736,2252521,2274834,310150,630518.0,12363101.0
2010-06-25,2252494,2297107,2230192,2248071,132482,623100.0,12363101.0
2010-06-28,2301558,2377380,2270347,2274834,302144,630518.0,12363101.0
2010-06-29,2288219,2314954,2183394,2183394,249365,605174.0,12363101.0
2010-06-30,2132076,2161078,2105290,2152171,173053,596520.0,12363101.0
2010-07-01,2136513,2212336,2118686,2190085,165447,607028.0,12363101.0
2010-07-02,2181146,2190055,2136534,2141020,124719,593429.0,12363101.0
2010-07-05,2140984,2178896,2136509,2152171,78799,596520.0,12363101.0
2010-07-06,2109799,2154411,2100890,2141020,85380,593429.0,12363101.0
2010-07-07,2145483,2252527,2123182,2214618,214782,613828.0,12363101.0
2010-07-08,2243615,2243615,2152132,2154401,184429,597138.0,12363101.0
2010-07-09,2167757,2192275,2134270,2149941,155651,595901.0,12363101.0
2010-07-12,2138766,2140982,2116465,2136560,131813,592193.0,12363101.0
2010-07-13,2143224,2192312,2141007,2154401,93133,597138.0,12363101.0
2010-07-14,2165506,2214604,2165506,2212387,229146,613210.0,12363101.0
2010-07-15,2225744,2225744,2172223,2223538,170723,616301.0,12363101.0
2010-07-16,2225718,2306014,2223501,2248071,372487,623100.0,12363101.0
2010-07-19,2261418,2310457,2234633,2310517,322130,640409.0,12363101.0
2010-07-20,2350645,2372957,2288216,2297136,266586,636700.0,12363101.0
2010-07-21,2337249,2421992,2306041,2417568,550301,670080.0,12363101.0
2010-07-22,2417555,2462168,2386334,2430950,526756,673789.0,12363101.0
2010-07-23,2462180,2480008,2364046,2381885,374706,660190.0,12363101.0
2010-07-26,2404166,2462163,2346160,2462173,309199,682443.0,12363101.0
2010-07-27,2475498,2488890,2399676,2399727,216056,665135.0,12363101.0
2010-07-28,2408599,2444292,2381863,2417568,164529,670080.0,12363101.0
2010-07-29,2404157,2439852,2350637,2355122,183565,652772.0,12363101.0
2010-07-30,2332771,2377385,2328338,2364043,108613,655244.0,12363101.0
2010-08-02,2381849,2426451,2372941,2422029,128516,671316.0,12363101.0
2010-08-03,2444290,2453209,2395252,2408647,147112,667607.0,12363101.0
2010-08-04,2413056,2421965,2350625,2390806,155258,662662.0,12363101.0
2010-08-05,2408618,2413052,2328321,2337280,195739,647826.0,12363101.0
2010-08-06,2350618,2426450,2346144,2413108,241323,668844.0,12363101.0
2010-08-09,2430891,2497796,2426457,2497857,464313,692334.0,12363101.0
2010-08-10,2529089,2564734,2488910,2493396,467616,691097.0,12363101.0
2010-08-11,2497794,2524580,2466585,2475554,257741,686152.0,12363101.0
2010-08-12,2439860,2493380,2439860,2462173,244572,682463.0,12363458.0
2010-08-13,2511191,2560276,2502282,2542461,342834,704717.0,12363458.0
2010-08-16,2529070,2555806,2448773,2551382,267394,707190.0,12363458.0
2010-08-17,2546896,2578117,2524595,2551382,284369,707190.0,12363458.0
2010-08-18,2564734,2578127,2497819,2515698,308976,697299.0,12363458.0
2010-08-19,2421971,2448746,2306019,2314978,818447,641663.0,12363458.0
2010-08-20,2314964,2350657,2274834,2283755,274155,633009.0,12363458.0
2010-08-23,2292621,2328325,2216798,2225769,278452,616937.0,12363458.0
2010-08-24,2230219,2283741,2203433,2274834,159910,630536.0,12363458.0
2010-08-25,2248044,2256953,2205699,2207927,137861,611991.0,12363458.0
2010-08-26,2194489,2216791,2096364,2096415,369987,581083.0,12363458.0
2010-08-27,2103081,2140994,2096390,2100876,134504,582319.0,12363458.0
2010-08-30,2136536,2167754,2120925,2163322,103338,599628.0,12363458.0
2010-08-31,2141004,2147697,2109784,2116487,87985,586646.0,12363458.0
2010-09-01,2118669,2158790,2118669,2149941,72810,595919.0,12363458.0
2010-09-02,2185610,2203427,2163298,2183394,87653,605191.0,12363458.0
2010-09-03,2187839,2199014,2163322,2163322,68337,599628.0,12363458.0
2010-09-06,2190020,2190020,2147674,2158862,78512,598391.0,12363458.0
2010-09-07,2176687,2176687,2125383,2129869,71677,590355.0,12363458.0
2010-09-08,2141005,2156615,2105311,2109797,82065,584792.0,12363458.0
2010-09-09,2132063,2149890,2114196,2120948,76676,587882.0,12363458.0
2010-09-10,2123192,2174448,2123192,2163322,107575,599721.0,12365391.0
2010-09-13,2178914,2252520,2170005,2252531,197117,624452.0,12365391.0
2010-09-14,2234651,2252529,2207915,2207927,138692,612087.0,12365391.0
2010-09-15,2219055,2283754,2192319,2283755,208126,633108.0,12365391.0
2010-09-16,2283738,2283738,2230217,2230229,104546,618270.0,12365391.0
2010-09-17,2243609,2243609,2196741,2207927,101871,612087.0,12365391.0
2010-09-20,2216809,2225730,2194509,2212387,51957,613323.0,12365391.0
2010-09-24,2203415,2225716,2178886,2203466,75995,610850.0,12365391.0
2010-09-27,2212344,2297124,2212344,2297136,241190,636818.0,12365391.0
2010-09-28,2283730,2288214,2100865,2123178,962162,588593.0,12365391.0
2010-09-29,2145455,2154363,2116453,2120948,179694,587974.0,12365391.0
2010-09-30,2134326,2147710,2105323,2118718,121090,587356.0,12365391.0
2010-10-01,2114196,2147672,2114196,2127639,95628,589829.0,12365391.0
2010-10-04,2129843,2143235,2118717,2118718,98693,587356.0,12365391.0
2010-10-05,2134326,2134326,2114232,2118718,69962,587356.0,12365391.0
2010-10-06,2141019,2170022,2129843,2141020,117914,593539.0,12365391.0
2010-10-07,2143192,2243593,2143192,2181164,474171,604668.0,12365391.0
2010-10-08,2207923,2216842,2158837,2163322,129365,599721.0,12365391.0
2010-10-11,2176700,2196746,2129830,2132099,127868,591066.0,12365391.0
2010-10-12,2129792,2132058,2091880,2096415,167346,581173.0,12365391.0
2010-10-13,2103068,2111976,2096378,2105336,83366,583646.0,12365391.0
2010-10-14,2114207,2129818,2100864,2107567,80971,584265.0,12365391.0
2010-10-15,2118705,2145490,2109786,2132099,91950,591066.0,12365391.0
2010-10-18,2120910,2134303,2112002,2116487,80511,586738.0,12365391.0
2010-10-19,2120884,2132060,2089674,2089725,123815,579319.0,12365391.0
2010-10-20,2058453,2080765,2056245,2067422,131538,573136.0,12365391.0
2010-10-21,2076278,2078545,2016065,2029508,212219,562625.0,12365391.0
2010-10-22,2031698,2047357,1993787,1996055,220574,553351.0,12365391.0
2010-10-25,1739542,1781888,1723942,1735118,772996,481014.0,12365391.0
2010-10-26,1755191,1777502,1750718,1764111,244432,489051.0,12365391.0
2010-10-27,1768544,1781938,1757420,1757421,150923,487196.0,12365391.0
2010-10-28,1743990,1770774,1712770,1766341,195642,489669.0,12365391.0
2010-10-29,1748455,1826496,1748455,1810946,221040,502035.0,12365391.0
2010-11-01,1822083,1824300,1770778,1790874,115610,496470.0,12365391.0
2010-11-02,1775212,1784170,1764086,1768572,83076,490288.0,12365391.0
2010-11-03,1775225,1802001,1768525,1799795,103089,498944.0,12365391.0
2010-11-04,1797492,1806460,1779675,1788644,62577,495852.0,12365391.0
2010-11-05,1790848,1813150,1781930,1802025,143696,499562.0,12365391.0
2010-11-08,1797516,1813126,1784173,1806486,198772,500798.0,12365391.0
2010-11-09,1859472,1885970,1849839,1857067,111865,476686.0,12365391.0
2010-11-10,1849843,1849843,1813713,1816120,86844,466175.0,12365391.0
2010-11-11,1818517,1835384,1816111,1818529,65277,468973.0,12423122.0
2010-11-12,1820937,1830568,1734225,1755904,112572,452823.0,12423122.0
2010-11-15,1722182,1734228,1618613,1628246,214333,419902.0,12423122.0
2010-11-16,1568025,1580062,1449995,1478910,346906,381390.0,12423122.0
2010-11-17,1445191,1534308,1445191,1512631,129020,390086.0,12423122.0
2010-11-18,1517440,1524675,1505404,1519857,49716,391949.0,12423122.0
2010-11-19,1517443,1519849,1483720,1493361,86515,385117.0,12423122.0
2010-11-22,1512622,1512622,1447590,1450006,135126,373936.0,12423122.0
2010-11-23,1454821,1500583,1454821,1469275,97147,378905.0,12423122.0
2010-11-24,1416284,1440366,1399416,1430737,103225,368967.0,12423122.0
2010-11-25,1445188,1462045,1428320,1445188,74137,372694.0,12423122.0
2010-11-26,1430739,1442775,1387374,1389790,105861,358407.0,12423122.0
2010-11-29,1377739,1397011,1358477,1365703,63973,352196.0,12423122.0
2010-11-30,1365702,1394606,1365702,1380155,44036,355922.0,12423122.0
2010-12-01,1365695,1377741,1358480,1368112,49968,352817.0,12423122.0
2010-12-02,1389788,1416287,1382563,1397016,92550,360271.0,12423122.0
2010-12-03,1368104,1377735,1291024,1291035,312368,332940.0,12423122.0
2010-12-06,1283801,1286216,1221184,1242862,341439,320517.0,12423122.0
2010-12-07,1242848,1262121,1238037,1247679,127281,321759.0,12423122.0
2010-12-08,1250086,1252493,1194685,1213958,145756,313063.0,12423122.0
2010-12-09,1225990,1324748,1225990,1276583,415207,329213.0,12423122.0
2010-12-10,1257316,1300672,1257316,1281400,130062,330455.0,12423122.0
2010-12-13,1283801,1300669,1262124,1271766,98267,327970.0,12423122.0
2010-12-14,1266941,1291024,1250084,1291035,108434,332940.0,12423122.0
2010-12-15,1293436,1336802,1293436,1310304,207872,337909.0,12423122.0
2010-12-16,1310303,1310303,1276579,1281400,102186,330455.0,12423122.0
2010-12-17,1295852,1295852,1266947,1274175,117640,328592.0,12423122.0
2010-12-20,1242864,1242864,1216366,1238045,102986,319274.0,12423122.0
2010-12-21,1238040,1257313,1223588,1250088,110059,322380.0,12423122.0
2010-12-22,1250087,1372928,1250087,1351251,477831,348469.0,12423122.0
2010-12-23,1281396,1315120,1252492,1271766,700410,327970.0,12423122.0
2010-12-24,1264542,1264542,1230818,1238045,194003,319274.0,12423122.0
2010-12-27,1216366,1252496,1216366,1238045,201466,422074.0,16423122.0
2010-12-28,1233217,1250083,1230812,1247679,110875,425359.0,16423122.0
2010-12-29,1240442,1271762,1238037,1262131,137783,430286.0,16423122.0
2010-12-30,1259722,1307898,1257316,1259723,234000,429465.0,16423122.0
2011-01-03,1266944,1281396,1254898,1271766,145735,433570.0,16423122.0
2011-01-04,1271768,1286220,1264543,1274175,180939,434392.0,16423122.0
2011-01-05,1271765,1353655,1262123,1322347,449531,450815.0,16423122.0
2011-01-06,1319934,1336802,1286220,1295852,266608,441782.0,16423122.0
2011-01-07,1291027,1315120,1286217,1293444,149828,440961.0,16423122.0
2011-01-10,1291028,1295848,1281396,1286218,146414,438497.0,16423122.0
2011-01-11,1286217,1293442,1254898,1257314,175275,428643.0,16423122.0
2011-01-12,1257309,1266941,1252489,1254905,138459,427822.0,16423122.0
2011-01-13,1257309,1281393,1254895,1269357,138958,432749.0,16423122.0
2011-01-14,1269350,1305480,1264539,1286218,197287,438497.0,16423122.0
2011-01-17,1298257,1365695,1293435,1331982,640676,454099.0,16423122.0
2011-01-18,1336801,1348838,1315124,1317530,203892,449172.0,16423122.0
