SPC삼립(005610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-30,217500,226000,217500,225000,29461,1941527.0,8629009.0
2016-03-31,225000,225000,211000,214000,41542,1846608.0,8629009.0
2016-04-01,213000,218000,213000,216500,31761,1868180.0,8629009.0
2016-04-04,214500,217500,208000,210000,27632,1812092.0,8629009.0
2016-04-05,209500,213000,208000,212000,16601,1829350.0,8629009.0
2016-04-06,210500,217500,209000,211000,22369,1820721.0,8629009.0
2016-04-07,212000,226000,211000,219000,46639,1889753.0,8629009.0
2016-04-08,220000,225000,215500,218500,23272,1885438.0,8629009.0
2016-04-11,215500,221500,211500,211500,15190,1825035.0,8629009.0
2016-04-12,211500,214000,206500,210500,23520,1816406.0,8629009.0
2016-04-14,209500,210000,200500,202500,26539,1747374.0,8629009.0
2016-04-15,202000,211000,202000,209500,18765,1807777.0,8629009.0
2016-04-18,207000,221500,207000,217000,23590,1872495.0,8629009.0
2016-04-19,220000,225500,216500,220000,20106,1898382.0,8629009.0
2016-04-20,224500,227500,221000,221500,14022,1911325.0,8629009.0
2016-04-21,221500,222000,217000,218000,9043,1881124.0,8629009.0
2016-04-22,218000,218000,209500,215500,16535,1859551.0,8629009.0
2016-04-25,213000,217000,213000,214500,9852,1850922.0,8629009.0
2016-04-26,215000,222000,215000,220500,13185,1902696.0,8629009.0
2016-04-27,218000,221000,215000,215500,11554,1859551.0,8629009.0
2016-04-28,218500,220000,211000,212000,13885,1829350.0,8629009.0
2016-04-29,212500,214500,205500,213000,16960,1837979.0,8629009.0
2016-05-02,213000,222000,212500,220000,22124,1898382.0,8629009.0
2016-05-03,222000,236500,220500,235000,49361,2027817.0,8629009.0
2016-05-04,234500,240000,228500,230500,26144,1988987.0,8629009.0
2016-05-09,233000,239000,230500,235500,20094,2032132.0,8629009.0
2016-05-10,239000,239500,233000,237000,17065,2045075.0,8629009.0
2016-05-11,236000,236000,226500,229500,17881,1980358.0,8629009.0
2016-05-12,230500,234500,225500,234500,12262,2023503.0,8629009.0
2016-05-13,234500,236500,228500,233000,7590,2010559.0,8629009.0
2016-05-16,235000,236500,230000,232500,10320,2006245.0,8629009.0
2016-05-17,232500,245000,227500,239500,34889,2066648.0,8629009.0
2016-05-18,238500,239000,228000,229000,22421,1976043.0,8629009.0
2016-05-19,226500,229000,222500,223000,14555,1924269.0,8629009.0
2016-05-20,223000,223500,215500,219000,17130,1889753.0,8629009.0
2016-05-23,219000,220000,215000,219000,12210,1889753.0,8629009.0
2016-05-24,219000,219000,210500,212500,20913,1833664.0,8629009.0
2016-05-25,214500,215500,204000,207500,38599,1790519.0,8629009.0
2016-05-26,208500,210000,200500,203500,32241,1756003.0,8629009.0
2016-05-27,204500,208000,202000,203000,22745,1751689.0,8629009.0
2016-05-30,202500,203000,198000,201000,25678,1734431.0,8629009.0
2016-05-31,200500,204000,199000,202000,25602,1743060.0,8629009.0
2016-06-01,200500,202500,200500,200500,12009,1730116.0,8629009.0
2016-06-02,201000,205000,200500,204000,17566,1760318.0,8629009.0
2016-06-03,205000,205500,200500,203500,17463,1756003.0,8629009.0
2016-06-07,204000,204000,198000,199000,29151,1717173.0,8629009.0
2016-06-08,199000,201000,198000,199500,14723,1721487.0,8629009.0
2016-06-09,200500,200500,192500,194000,37169,1674028.0,8629009.0
2016-06-10,194000,194000,189500,191500,32326,1652455.0,8629009.0
2016-06-13,191500,191500,185500,189500,20499,1635197.0,8629009.0
2016-06-14,186000,189500,182000,183000,36628,1579109.0,8629009.0
2016-06-15,181000,183000,175500,180000,35902,1553222.0,8629009.0
2016-06-16,181500,185000,178000,178000,16912,1535964.0,8629009.0
2016-06-17,178000,186000,178000,179500,23916,1548907.0,8629009.0
2016-06-20,179500,184000,178500,180000,13087,1553222.0,8629009.0
2016-06-21,181000,187500,180500,186000,18783,1604996.0,8629009.0
2016-06-22,185500,189500,184500,187000,18166,1613625.0,8629009.0
2016-06-23,187500,191000,185500,190000,19438,1639512.0,8629009.0
2016-06-24,191000,192000,176500,181000,32298,1561851.0,8629009.0
2016-06-27,173000,183000,172500,182000,12422,1570480.0,8629009.0
2016-06-28,178000,191000,178000,188500,19914,1626568.0,8629009.0
2016-06-29,192500,195000,188500,188500,16714,1626568.0,8629009.0
2016-06-30,191000,192000,187500,187500,9071,1617939.0,8629009.0
2016-07-01,187500,196000,187500,194000,20494,1674028.0,8629009.0
2016-07-04,194500,194500,190000,192500,18645,1661084.0,8629009.0
2016-07-05,192000,202000,192000,199500,27148,1721487.0,8629009.0
2016-07-06,201000,201000,193500,194500,17736,1678342.0,8629009.0
2016-07-07,195500,196500,192500,194000,10082,1674028.0,8629009.0
2016-07-08,194500,195500,190500,193500,12739,1669713.0,8629009.0
2016-07-11,195500,196000,188000,190000,15605,1639512.0,8629009.0
2016-07-12,190000,193500,187000,187000,13702,1613625.0,8629009.0
2016-07-13,188000,190000,184500,185000,13647,1596367.0,8629009.0
2016-07-14,185000,186500,180000,183000,18151,1579109.0,8629009.0
2016-07-15,183000,184500,181500,183000,12762,1579109.0,8629009.0
2016-07-18,183000,183500,180500,182000,9988,1570480.0,8629009.0
2016-07-19,182000,185500,179500,180000,17147,1553222.0,8629009.0
2016-07-20,182000,184500,180000,182000,14574,1570480.0,8629009.0
2016-07-21,184500,184500,180500,182000,15453,1570480.0,8629009.0
2016-07-22,182000,204500,179000,194500,77828,1678342.0,8629009.0
2016-07-25,201500,206000,189000,189000,71915,1630883.0,8629009.0
2016-07-26,191000,192000,182000,184500,31710,1592052.0,8629009.0
2016-07-27,188500,195000,187000,191000,34314,1648141.0,8629009.0
2016-07-28,192000,200000,191500,197000,35097,1699915.0,8629009.0
2016-07-29,198000,199500,190000,192000,20935,1656770.0,8629009.0
2016-08-01,193500,193500,181000,182500,34767,1574794.0,8629009.0
2016-08-02,184000,186500,182000,182500,15328,1574794.0,8629009.0
2016-08-03,180500,181000,173000,173500,43567,1497133.0,8629009.0
2016-08-04,171000,177000,171000,172000,24567,1484190.0,8629009.0
2016-08-05,174500,175500,162000,172500,62148,1488504.0,8629009.0
2016-08-08,171500,177500,171000,176500,19691,1523020.0,8629009.0
2016-08-09,176000,179000,173500,174000,17927,1501448.0,8629009.0
2016-08-10,174000,181000,173000,180000,23981,1553222.0,8629009.0
2016-08-11,181500,186500,178500,179500,18408,1548907.0,8629009.0
2016-08-12,180000,186000,179500,185500,19794,1600681.0,8629009.0
2016-08-16,186500,188000,181500,182000,16873,1570480.0,8629009.0
2016-08-17,183000,189500,182500,183500,38326,1583423.0,8629009.0
2016-08-18,187500,187500,183000,183500,18556,1583423.0,8629009.0
2016-08-19,186500,186500,178000,179000,20149,1544593.0,8629009.0
2016-08-22,179500,180000,175000,177000,15688,1527335.0,8629009.0
2016-08-23,175000,182000,174000,182000,15703,1570480.0,8629009.0
2016-08-24,182000,186000,180500,185500,16657,1600681.0,8629009.0
2016-08-25,186500,187500,184500,186500,14536,1609310.0,8629009.0
2016-08-26,187000,191000,186000,189500,21058,1635197.0,8629009.0
2016-08-29,191000,193500,185500,187500,12385,1617939.0,8629009.0
2016-08-30,189000,190500,184500,185500,9899,1600681.0,8629009.0
2016-08-31,186500,188000,181000,184500,8887,1592052.0,8629009.0
2016-09-01,184000,187000,182000,184500,5853,1592052.0,8629009.0
2016-09-02,185500,187000,182000,185500,6785,1600681.0,8629009.0
2016-09-05,187500,190500,187500,190000,12351,1639512.0,8629009.0
2016-09-06,190000,191500,188500,189000,9329,1630883.0,8629009.0
2016-09-07,189500,190000,180000,180500,21155,1557536.0,8629009.0
2016-09-08,181500,183000,176500,179500,15094,1548907.0,8629009.0
2016-09-09,179000,183000,175000,176000,14811,1518706.0,8629009.0
2016-09-12,175500,180000,170500,173500,19673,1497133.0,8629009.0
2016-09-13,175500,181000,173500,180000,14051,1553222.0,8629009.0
2016-09-19,177000,184500,177000,183500,14066,1583423.0,8629009.0
2016-09-20,184500,188500,183000,186500,17648,1609310.0,8629009.0
2016-09-21,185000,189000,185000,187500,11748,1617939.0,8629009.0
2016-09-22,188500,200500,188000,199000,52060,1717173.0,8629009.0
2016-09-23,202500,203500,198000,203000,28614,1751689.0,8629009.0
2016-09-26,202500,205500,198500,199500,20466,1721487.0,8629009.0
2016-09-27,198500,203000,195000,202000,13412,1743060.0,8629009.0
2016-09-28,201500,204000,198500,202500,11329,1747374.0,8629009.0
2016-09-29,203500,204000,201000,203000,9649,1751689.0,8629009.0
2016-09-30,200500,202500,196500,198000,11134,1708544.0,8629009.0
2016-10-04,196000,199500,191500,192500,11930,1661084.0,8629009.0
2016-10-05,194500,196500,193000,194500,7753,1678342.0,8629009.0
2016-10-06,193500,194000,190500,190500,7144,1643826.0,8629009.0
2016-10-07,192000,193500,186500,188500,11140,1626568.0,8629009.0
2016-10-10,186000,193000,186000,190500,6308,1643826.0,8629009.0
2016-10-11,193000,195000,185500,185500,12068,1600681.0,8629009.0
2016-10-12,187000,190000,185000,190000,5101,1639512.0,8629009.0
2016-10-13,188000,188500,183000,183500,8130,1583423.0,8629009.0
2016-10-14,184000,187500,181500,181500,6875,1566165.0,8629009.0
2016-10-17,182500,182500,177000,180000,10227,1553222.0,8629009.0
2016-10-18,179000,182000,177000,182000,6946,1570480.0,8629009.0
2016-10-19,181000,181500,179000,179500,7556,1548907.0,8629009.0
2016-10-20,179000,179000,176500,177000,8777,1527335.0,8629009.0
2016-10-21,176000,178500,174000,176000,7110,1518706.0,8629009.0
2016-10-24,176500,184500,176000,178500,16116,1540278.0,8629009.0
2016-10-25,179500,180000,173000,174500,15870,1505762.0,8629009.0
2016-10-26,174000,175500,169500,171500,17149,1479875.0,8629009.0
2016-10-27,170000,173000,168500,173000,12685,1492819.0,8629009.0
2016-10-28,172000,175500,170000,173500,7147,1497133.0,8629009.0
2016-10-31,172000,173500,169500,170500,7840,1471246.0,8629009.0
2016-11-01,169000,171000,166000,169000,12452,1458303.0,8629009.0
2016-11-02,169500,169500,164000,164500,10689,1419472.0,8629009.0
2016-11-03,164500,173500,164500,171500,11386,1479875.0,8629009.0
2016-11-04,173500,179500,171500,179000,10932,1544593.0,8629009.0
2016-11-07,181500,181500,172500,177500,10911,1531649.0,8629009.0
2016-11-08,179500,179500,175000,178500,5159,1540278.0,8629009.0
2016-11-09,179000,179000,165000,174000,28572,1501448.0,8629009.0
2016-11-10,175000,177000,171500,176000,11258,1518706.0,8629009.0
2016-11-11,177500,177500,166500,167500,24834,1445359.0,8629009.0
2016-11-14,170000,173000,168500,170500,14416,1471246.0,8629009.0
2016-11-15,168500,170500,166500,167000,35325,1441045.0,8629009.0
2016-11-16,169000,174000,168000,172000,15135,1484190.0,8629009.0
2016-11-17,172000,175500,170500,174500,10285,1505762.0,8629009.0
2016-11-18,175500,176000,172000,172500,8194,1488504.0,8629009.0
2016-11-21,171000,171500,166500,167500,12796,1445359.0,8629009.0
2016-11-22,168000,169500,166000,167500,8827,1445359.0,8629009.0
2016-11-23,166500,168000,165500,165500,14973,1428101.0,8629009.0
2016-11-24,164500,167000,164500,164500,13327,1419472.0,8629009.0
2016-11-25,166000,166500,165000,165500,5630,1428101.0,8629009.0
2016-11-28,166500,167500,164500,166500,5526,1436730.0,8629009.0
2016-11-29,165000,169000,164500,167000,7448,1441045.0,8629009.0
2016-11-30,168500,168500,164500,165000,8206,1423786.0,8629009.0
2016-12-01,163500,166000,163500,165000,20650,1423786.0,8629009.0
2016-12-02,165000,165500,164000,165000,16401,1423786.0,8629009.0
2016-12-05,164000,165000,155500,159000,28775,1372012.0,8629009.0
2016-12-06,160000,162500,157500,158000,15092,1363383.0,8629009.0
2016-12-07,158000,158000,152500,155500,14523,1341811.0,8629009.0
2016-12-08,156500,157500,150000,152000,24904,1311609.0,8629009.0
2016-12-09,152000,153500,151000,153000,13833,1320238.0,8629009.0
2016-12-12,153000,165500,153000,165000,28233,1423786.0,8629009.0
2016-12-13,164000,166500,164000,165500,13358,1428101.0,8629009.0
2016-12-14,166500,171500,166000,169500,15098,1462617.0,8629009.0
2016-12-15,169000,172000,167500,169500,6911,1462617.0,8629009.0
2016-12-16,168000,169500,167500,169500,5056,1462617.0,8629009.0
2016-12-19,169500,170500,166000,170000,8054,1466932.0,8629009.0
2016-12-20,170500,171500,168000,170500,11570,1471246.0,8629009.0
2016-12-21,172500,172500,171000,172000,8543,1484190.0,8629009.0
2016-12-22,169500,171500,165000,169000,13899,1458303.0,8629009.0
2016-12-23,169500,172500,167000,172000,7373,1484190.0,8629009.0
2016-12-26,171500,172000,168500,171500,10898,1479875.0,8629009.0
2016-12-27,171000,171000,167000,169000,14262,1458303.0,8629009.0
2016-12-28,167000,169000,165000,168000,18073,1449674.0,8629009.0
2016-12-29,169000,169500,165000,169500,7453,1462617.0,8629009.0
2017-01-02,170000,170000,166500,168000,5852,1449674.0,8629009.0
2017-01-03,168500,168500,160500,160500,25787,1384956.0,8629009.0
2017-01-04,162000,162500,159000,162000,29789,1397899.0,8629009.0
2017-01-05,163500,166000,161500,164000,11182,1415157.0,8629009.0
2017-01-06,164000,167000,163500,166000,11981,1432415.0,8629009.0
2017-01-09,166000,166500,161000,161500,13611,1393585.0,8629009.0
2017-01-10,159500,161000,158500,161000,14947,1389270.0,8629009.0
2017-01-11,159500,161000,154000,154000,29559,1328867.0,8629009.0
2017-01-12,153000,158500,153000,156500,10115,1350440.0,8629009.0
2017-01-13,155500,161000,154500,160000,11238,1380641.0,8629009.0
2017-01-16,158000,162000,157500,161000,19465,1389270.0,8629009.0
2017-01-17,161500,162500,159500,161000,8161,1389270.0,8629009.0
2017-01-18,162000,163000,161000,163000,5236,1406528.0,8629009.0
2017-01-19,163000,164000,160500,161000,12492,1389270.0,8629009.0
2017-01-20,162500,172500,162000,170500,35688,1471246.0,8629009.0
2017-01-23,172500,175000,171000,172000,16228,1484190.0,8629009.0
2017-01-24,171000,173500,170000,172500,10448,1488504.0,8629009.0
2017-01-25,171000,174500,169500,170000,12936,1466932.0,8629009.0
2017-01-26,170500,172000,166000,169500,9141,1462617.0,8629009.0
2017-01-31,170000,174000,169500,171000,12971,1475561.0,8629009.0
2017-02-01,169000,172500,168500,171000,8777,1475561.0,8629009.0
2017-02-02,170000,173500,169500,173000,11765,1492819.0,8629009.0
2017-02-03,176000,181000,173500,178000,27115,1535964.0,8629009.0
2017-02-06,178000,185000,178000,183000,30520,1579109.0,8629009.0
2017-02-07,181500,187500,181500,186500,18090,1609310.0,8629009.0
2017-02-08,187500,188000,182500,186500,24388,1609310.0,8629009.0
2017-02-09,187500,187500,184500,185000,11693,1596367.0,8629009.0
2017-02-10,186500,189000,184000,188500,14238,1626568.0,8629009.0
2017-02-13,189000,194500,189000,193500,19302,1669713.0,8629009.0
2017-02-14,194500,195000,190000,194000,17908,1674028.0,8629009.0
2017-02-15,194500,202000,192500,202000,34140,1743060.0,8629009.0
2017-02-16,202500,202500,194000,195000,25924,1682657.0,8629009.0
2017-02-17,194000,200000,193500,198000,19910,1708544.0,8629009.0
2017-02-20,201000,201000,195000,198500,9846,1712858.0,8629009.0
2017-02-21,197000,200500,196000,199500,9178,1721487.0,8629009.0
2017-02-22,200000,202000,199000,200500,9637,1730116.0,8629009.0
2017-02-23,201500,201500,198000,199000,17332,1717173.0,8629009.0
2017-02-24,200000,208000,200000,207000,41466,1786205.0,8629009.0
2017-02-27,210000,217000,208500,216500,30213,1868180.0,8629009.0
2017-02-28,218000,218000,208500,215000,23167,1855237.0,8629009.0
2017-03-02,215000,216000,201500,205000,32781,1768947.0,8629009.0
2017-03-03,202500,203500,196500,202000,26328,1743060.0,8629009.0
2017-03-06,198000,201000,194500,199000,16995,1717173.0,8629009.0
2017-03-07,200500,205500,198500,205500,15931,1773261.0,8629009.0
2017-03-08,206500,206500,201500,203500,11607,1756003.0,8629009.0
2017-03-09,200500,204000,199000,203500,11830,1756003.0,8629009.0
2017-03-10,204500,206000,201500,204500,15632,1764632.0,8629009.0
2017-03-13,206000,209500,203000,206500,15212,1781890.0,8629009.0
2017-03-14,206500,209500,203000,207500,13240,1790519.0,8629009.0
2017-03-15,208500,213500,206000,211500,20161,1825035.0,8629009.0
2017-03-16,212000,213000,207000,207000,17595,1786205.0,8629009.0
2017-03-17,210000,211500,207500,209000,13409,1803463.0,8629009.0
2017-03-20,209000,211000,205500,209000,10329,1803463.0,8629009.0
2017-03-21,210000,210000,204000,206000,12647,1777576.0,8629009.0
2017-03-22,206000,207000,202500,205500,11369,1773261.0,8629009.0
2017-03-23,207500,212500,205000,210500,17072,1816406.0,8629009.0
2017-03-24,211500,213500,210000,212500,9970,1833664.0,8629009.0
2017-03-27,213000,216500,211500,216000,18795,1863866.0,8629009.0
2017-03-28,216500,218000,213500,217000,13195,1872495.0,8629009.0
2017-03-29,217000,217000,212000,216000,18014,1863866.0,8629009.0
2017-03-30,216500,218500,214000,217500,9117,1876809.0,8629009.0
2017-03-31,217500,221000,217000,220000,10807,1898382.0,8629009.0
2017-04-03,220500,223000,218000,220500,6670,1902696.0,8629009.0
2017-04-04,220000,223000,218500,222500,9250,1919955.0,8629009.0
2017-04-05,220500,224500,215500,216500,16464,1868180.0,8629009.0
2017-04-06,215000,217500,213500,216500,4837,1868180.0,8629009.0
2017-04-07,216500,221500,216500,221000,7618,1907011.0,8629009.0
2017-04-10,221000,222500,218500,219500,5654,1894067.0,8629009.0
2017-04-11,217500,220000,215000,215000,17233,1855237.0,8629009.0
2017-04-12,216000,219000,214500,215500,6088,1859551.0,8629009.0
2017-04-13,215000,219000,215000,218500,4170,1885438.0,8629009.0
2017-04-14,216000,220000,216000,218000,4743,1881124.0,8629009.0
2017-04-17,218000,219500,215000,216500,7774,1868180.0,8629009.0
2017-04-18,217500,218500,209000,209000,18779,1803463.0,8629009.0
2017-04-19,209000,214500,209000,212500,10868,1833664.0,8629009.0
2017-04-20,212500,215500,209500,213500,12017,1842293.0,8629009.0
2017-04-21,213000,215000,209500,211000,7823,1820721.0,8629009.0
2017-04-24,208500,212000,204500,207000,14283,1786205.0,8629009.0
2017-04-25,209500,211500,205500,207000,10300,1786205.0,8629009.0
2017-04-26,207000,210000,206500,208500,7064,1799148.0,8629009.0
2017-04-27,210000,211500,208000,211000,7772,1820721.0,8629009.0
2017-04-28,208000,211500,206500,210500,9600,1816406.0,8629009.0
2017-05-02,210500,210500,206000,206500,12281,1781890.0,8629009.0
2017-05-04,203500,207500,203500,205500,13979,1773261.0,8629009.0
2017-05-08,205500,215000,205500,212500,15425,1833664.0,8629009.0
2017-05-10,213000,219500,212000,217000,18376,1872495.0,8629009.0
2017-05-11,219500,222000,217500,220000,15495,1898382.0,8629009.0
2017-05-12,218500,221500,215000,216000,11202,1863866.0,8629009.0
2017-05-15,216000,218000,214000,215000,5943,1855237.0,8629009.0
2017-05-16,216500,219000,214000,216500,5975,1868180.0,8629009.0
2017-05-17,214000,216000,212500,215500,8927,1859551.0,8629009.0
2017-05-18,214000,217500,210000,214500,7933,1850922.0,8629009.0
2017-05-19,216000,216500,212500,214000,7059,1846608.0,8629009.0
2017-05-22,212500,217000,212500,215000,9420,1855237.0,8629009.0
2017-05-23,213000,216000,213000,214000,10794,1846608.0,8629009.0
2017-05-24,215000,215500,211000,212000,9529,1829350.0,8629009.0
2017-05-25,212500,215000,211500,214500,5218,1850922.0,8629009.0
2017-05-26,215000,216500,212500,214000,6313,1846608.0,8629009.0
2017-05-29,214500,215500,212500,214000,5864,1846608.0,8629009.0
2017-05-30,215000,224000,214500,223500,25458,1928584.0,8629009.0
2017-05-31,224500,225000,219500,223000,13543,1924269.0,8629009.0
2017-06-01,222500,224000,219000,219500,8372,1894067.0,8629009.0
2017-06-02,220000,221000,214000,215000,12655,1855237.0,8629009.0
2017-06-05,215500,219000,215000,216500,9427,1868180.0,8629009.0
2017-06-07,215000,216000,213000,213000,7912,1837979.0,8629009.0
2017-06-08,212500,219500,212500,213500,27543,1842293.0,8629009.0
2017-06-09,214000,215000,211000,214000,9594,1846608.0,8629009.0
2017-06-12,215500,215500,203000,204000,23986,1760318.0,8629009.0
2017-06-13,202500,207500,201000,202000,12998,1743060.0,8629009.0
2017-06-14,202000,203500,200500,201000,8709,1734431.0,8629009.0
2017-06-15,200500,202000,195000,195000,18095,1682657.0,8629009.0
2017-06-16,195500,198500,195500,197000,6348,1699915.0,8629009.0
2017-06-19,197500,198500,195000,196000,6984,1691286.0,8629009.0
2017-06-20,195000,196000,188500,189000,17263,1630883.0,8629009.0
2017-06-21,191000,194500,190000,193000,5616,1665399.0,8629009.0
2017-06-22,194500,194500,188000,188500,6322,1626568.0,8629009.0
2017-06-23,189000,191000,185000,190500,9784,1643826.0,8629009.0
2017-06-26,190000,191000,186500,187000,5750,1613625.0,8629009.0
2017-06-27,190000,190500,181000,182500,17290,1574794.0,8629009.0
2017-06-28,183000,184000,179500,181000,11873,1561851.0,8629009.0
2017-06-29,182000,184000,179000,179500,11840,1548907.0,8629009.0
2017-06-30,178000,182000,178000,181500,6182,1566165.0,8629009.0
2017-07-03,181500,181500,179500,179500,5830,1548907.0,8629009.0
2017-07-04,180000,181000,178500,178500,6770,1540278.0,8629009.0
2017-07-05,178000,181000,176500,177500,6386,1531649.0,8629009.0
2017-07-06,177500,179500,175000,176000,7838,1518706.0,8629009.0
2017-07-07,175000,178000,174500,175500,7742,1514391.0,8629009.0
2017-07-10,176000,179500,173000,174000,6971,1501448.0,8629009.0
2017-07-11,174000,177500,170000,171500,7892,1479875.0,8629009.0
2017-07-12,171500,174500,168500,169000,5137,1458303.0,8629009.0
2017-07-13,171000,171500,165000,166000,12878,1432415.0,8629009.0
2017-07-14,166000,168000,161000,164500,20300,1419472.0,8629009.0
2017-07-17,166000,168000,164000,164500,16069,1419472.0,8629009.0
2017-07-18,165500,168000,163000,164000,12127,1415157.0,8629009.0
2017-07-19,165500,173500,164500,172500,16161,1488504.0,8629009.0
2017-07-20,169500,172000,167500,170000,11035,1466932.0,8629009.0
2017-07-21,170500,171000,168000,169000,6677,1458303.0,8629009.0
2017-07-24,168000,170500,168000,170500,7088,1471246.0,8629009.0
2017-07-25,171500,171500,167500,168000,8397,1449674.0,8629009.0
2017-07-26,169000,170000,166000,169000,9559,1458303.0,8629009.0
2017-07-27,169500,169500,164000,165500,20292,1428101.0,8629009.0
2017-07-28,165500,168500,165500,167000,11540,1441045.0,8629009.0
2017-07-31,167500,169000,164500,165000,9239,1423786.0,8629009.0
2017-08-01,164500,166500,164000,164500,8361,1419472.0,8629009.0
2017-08-02,164500,166000,163500,165000,6244,1423786.0,8629009.0
2017-08-03,165000,166000,161000,161500,10276,1393585.0,8629009.0
2017-08-04,161500,164000,161000,161000,7206,1389270.0,8629009.0
2017-08-07,163500,164500,161000,162000,9565,1397899.0,8629009.0
2017-08-08,162000,163500,161000,161500,7257,1393585.0,8629009.0
2017-08-09,161500,163000,159000,159000,9624,1372012.0,8629009.0
2017-08-10,160500,164500,160000,163000,11922,1406528.0,8629009.0
2017-08-11,160000,162500,159500,160500,8726,1384956.0,8629009.0
2017-08-14,163000,163500,157500,158000,5775,1363383.0,8629009.0
2017-08-16,154000,156000,147000,147500,55094,1272779.0,8629009.0
2017-08-17,147500,151500,147500,149500,18311,1290037.0,8629009.0
2017-08-18,150000,156000,150000,155000,15826,1337496.0,8629009.0
2017-08-21,155000,157000,152000,153000,16623,1320238.0,8629009.0
2017-08-22,156000,159000,154000,158000,11116,1363383.0,8629009.0
2017-08-23,158000,163000,158000,161000,12160,1389270.0,8629009.0
2017-08-24,161500,164500,160000,163000,9357,1406528.0,8629009.0
2017-08-25,163000,163000,158000,158500,7487,1367698.0,8629009.0
2017-08-28,158500,162000,158500,162000,8534,1397899.0,8629009.0
2017-08-29,162500,162500,158000,160000,5886,1380641.0,8629009.0
2017-08-30,160500,161500,160000,160500,3536,1384956.0,8629009.0
2017-08-31,160000,160500,158500,158500,3736,1367698.0,8629009.0
2017-09-01,159000,159000,155000,155000,10327,1337496.0,8629009.0
2017-09-04,152000,156000,152000,152500,8972,1315924.0,8629009.0
2017-09-05,154500,154500,150500,152500,5636,1315924.0,8629009.0
2017-09-06,152000,154500,151500,152500,5098,1315924.0,8629009.0
2017-09-07,152500,155000,151500,153000,3542,1320238.0,8629009.0
2017-09-08,153500,154500,150500,151500,6424,1307295.0,8629009.0
2017-09-11,152000,154000,150500,152500,7171,1315924.0,8629009.0
2017-09-12,152000,152500,150500,151500,6049,1307295.0,8629009.0
2017-09-13,150000,152000,148500,149000,12605,1285722.0,8629009.0
2017-09-14,149000,149500,147000,149500,23774,1290037.0,8629009.0
2017-09-15,149000,149000,145000,147500,19208,1272779.0,8629009.0
2017-09-18,146000,146000,140000,142000,35201,1225319.0,8629009.0
2017-09-19,141000,141500,137500,139000,23744,1199432.0,8629009.0
2017-09-20,140000,140000,135500,135500,18880,1169231.0,8629009.0
2017-09-21,132500,139500,132500,135500,17107,1169231.0,8629009.0
2017-09-22,133000,134000,121000,121000,63256,1044110.0,8629009.0
2017-09-25,124500,126000,119000,119500,49587,1031167.0,8629009.0
2017-09-26,120000,127500,119500,124500,48558,1074312.0,8629009.0
2017-09-27,125000,134500,125000,129000,45046,1113142.0,8629009.0
2017-09-28,130000,131000,127000,129000,26126,1113142.0,8629009.0
2017-09-29,129000,130500,127000,129500,17841,1117457.0,8629009.0
2017-10-10,130500,130500,124500,125000,25440,1078626.0,8629009.0
2017-10-11,126000,126000,123000,125500,21885,1082941.0,8629009.0
2017-10-12,125000,130000,125000,129000,19682,1113142.0,8629009.0
2017-10-13,129000,131500,128000,131000,21752,1130400.0,8629009.0
2017-10-16,134000,134000,128000,130000,19799,1121771.0,8629009.0
2017-10-17,130000,130000,127000,129000,12931,1113142.0,8629009.0
2017-10-18,130000,134000,129000,133000,15803,1147658.0,8629009.0
2017-10-19,134500,135000,130500,134000,20869,1156287.0,8629009.0
2017-10-20,134000,134000,131000,131500,14278,1134715.0,8629009.0
2017-10-23,129500,131000,128500,129500,10513,1117457.0,8629009.0
2017-10-24,130500,132500,129500,132500,8881,1143344.0,8629009.0
2017-10-25,131500,132000,130000,130500,7547,1126086.0,8629009.0
2017-10-26,132000,132000,129500,131500,11548,1134715.0,8629009.0
2017-10-27,131500,143000,131500,140000,49870,1208061.0,8629009.0
2017-10-30,144000,144000,137500,137500,21301,1186489.0,8629009.0
2017-10-31,137500,139500,135000,137500,18012,1186489.0,8629009.0
2017-11-01,137000,139000,134500,138000,16769,1190803.0,8629009.0
2017-11-02,139500,139500,135000,136000,11758,1173545.0,8629009.0
2017-11-03,137500,139000,134000,136500,12261,1177860.0,8629009.0
2017-11-06,134000,137000,132500,136500,10648,1177860.0,8629009.0
2017-11-07,136000,139000,135000,138000,11492,1190803.0,8629009.0
2017-11-08,138000,142000,136000,141000,16891,1216690.0,8629009.0
2017-11-09,142000,144000,139000,144000,24353,1242577.0,8629009.0
2017-11-10,144000,152000,143000,150500,52725,1298666.0,8629009.0
2017-11-13,150500,159500,149000,157500,56801,1359069.0,8629009.0
2017-11-14,158000,159000,151500,156500,28255,1350440.0,8629009.0
2017-11-15,154500,160000,152000,155500,36044,1341811.0,8629009.0
2017-11-16,156000,158000,152500,153500,14646,1324553.0,8629009.0
2017-11-17,154500,154500,147000,148000,27399,1277093.0,8629009.0
2017-11-20,148000,158500,148000,156000,35711,1346125.0,8629009.0
2017-11-21,156500,156500,152000,152000,22244,1311609.0,8629009.0
2017-11-22,152000,152000,145500,147000,30740,1268464.0,8629009.0
2017-11-23,147000,147000,143500,144500,17590,1246892.0,8629009.0
2017-11-24,145500,150500,144500,146000,24086,1259835.0,8629009.0
2017-11-27,146000,146500,142000,143500,11696,1238263.0,8629009.0
2017-11-28,143000,149000,142000,146500,25981,1264150.0,8629009.0
