화천기공(000850),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-26,54200,55300,54200,54400,238,119680.0,2200000.0
2016-02-29,53700,54400,53700,54000,1744,118800.0,2200000.0
2016-03-02,54000,54700,53700,54400,1646,119680.0,2200000.0
2016-03-03,54400,54600,53300,53700,1949,118140.0,2200000.0
2016-03-04,53700,55900,52100,55600,5022,122320.0,2200000.0
2016-03-07,55500,56300,55200,56300,2003,123860.0,2200000.0
2016-03-08,56200,56600,55600,56300,689,123860.0,2200000.0
2016-03-09,56000,57100,56000,57100,1683,125620.0,2200000.0
2016-03-10,58500,58700,55400,58300,5598,128260.0,2200000.0
2016-03-11,58200,58600,57700,58600,483,128920.0,2200000.0
2016-03-14,57500,58900,57500,57600,1232,126720.0,2200000.0
2016-03-15,57300,57500,57000,57300,473,126060.0,2200000.0
2016-03-16,58000,58000,55400,55400,3460,121880.0,2200000.0
2016-03-17,56000,57000,56000,57000,1017,125400.0,2200000.0
2016-03-18,57100,57100,55500,56300,1793,123860.0,2200000.0
2016-03-21,56300,58000,55700,57800,2103,127160.0,2200000.0
2016-03-22,57700,58100,56000,56700,1497,124740.0,2200000.0
2016-03-23,56500,57600,56100,57500,2320,126500.0,2200000.0
2016-03-24,57500,57500,56600,56600,1062,124520.0,2200000.0
2016-03-25,56300,57900,56000,57800,1259,127160.0,2200000.0
2016-03-28,57800,58200,56100,58100,2453,127820.0,2200000.0
2016-03-29,58000,58000,57000,57900,979,127380.0,2200000.0
2016-03-30,58000,58000,57100,57500,560,126500.0,2200000.0
2016-03-31,57500,57900,56700,57800,3968,127160.0,2200000.0
2016-04-01,58200,58200,56700,56800,2321,124960.0,2200000.0
2016-04-04,56400,57000,56000,56700,4068,124740.0,2200000.0
2016-04-05,55900,57000,55500,55500,5464,122100.0,2200000.0
2016-04-06,55400,56300,55300,55800,2423,122760.0,2200000.0
2016-04-07,55300,56800,55000,56500,5088,124300.0,2200000.0
2016-04-08,55600,56500,55000,55300,2995,121660.0,2200000.0
2016-04-11,55100,55900,54900,55000,2492,121000.0,2200000.0
2016-04-12,55000,55900,54800,55700,4361,122540.0,2200000.0
2016-04-14,55600,55700,55000,55500,2480,122100.0,2200000.0
2016-04-15,55200,56000,54400,55600,4991,122320.0,2200000.0
2016-04-18,55600,55600,54500,54900,4384,120780.0,2200000.0
2016-04-19,55100,56300,54900,55700,3186,122540.0,2200000.0
2016-04-20,55500,56300,55000,56000,3166,123200.0,2200000.0
2016-04-21,56000,56300,55300,55900,2584,122980.0,2200000.0
2016-04-22,55700,56200,54800,56100,4715,123420.0,2200000.0
2016-04-25,55700,55800,54900,55100,4768,121220.0,2200000.0
2016-04-26,55500,55700,54900,55400,1740,121880.0,2200000.0
2016-04-27,55600,56800,55200,56000,4385,123200.0,2200000.0
2016-04-28,56000,56800,54900,55300,10055,121660.0,2200000.0
2016-04-29,55000,55300,54700,55000,3865,121000.0,2200000.0
2016-05-02,55000,55400,53400,54800,3645,120560.0,2200000.0
2016-05-03,54900,56700,54800,55500,5319,122100.0,2200000.0
2016-05-04,55400,56200,55100,55500,2902,122100.0,2200000.0
2016-05-09,55500,56700,55500,56100,4369,123420.0,2200000.0
2016-05-10,56100,56900,56000,56300,2974,123860.0,2200000.0
2016-05-11,56300,57300,56000,56500,1808,124300.0,2200000.0
2016-05-12,56100,56500,56000,56500,547,124300.0,2200000.0
2016-05-13,55800,56900,55500,55600,1945,122320.0,2200000.0
2016-05-16,55300,55300,54500,54700,2689,120340.0,2200000.0
2016-05-17,54700,54700,53400,53900,3504,118580.0,2200000.0
2016-05-18,53700,53900,52800,53700,5569,118140.0,2200000.0
2016-05-19,53700,53700,53100,53400,1040,117480.0,2200000.0
2016-05-20,53800,53800,52500,53300,3042,117260.0,2200000.0
2016-05-23,53300,53500,53100,53100,617,116820.0,2200000.0
2016-05-24,53100,53100,52400,52400,1986,115280.0,2200000.0
2016-05-25,52500,52600,51600,52600,2586,115720.0,2200000.0
2016-05-26,52600,52800,51800,52000,1667,114400.0,2200000.0
2016-05-27,52000,52700,51700,52600,989,115720.0,2200000.0
2016-05-30,52600,52600,52400,52500,1007,115500.0,2200000.0
2016-05-31,52700,53000,51500,51700,5238,113740.0,2200000.0
2016-06-01,51700,53700,51200,53500,3842,117700.0,2200000.0
2016-06-02,53500,53800,52000,52300,3694,115060.0,2200000.0
2016-06-03,52300,52300,51600,52100,1481,114620.0,2200000.0
2016-06-07,52000,52400,51600,52200,2059,114840.0,2200000.0
2016-06-08,52200,52600,52100,52400,469,115280.0,2200000.0
2016-06-09,52200,52400,51600,52400,1911,115280.0,2200000.0
2016-06-10,52200,52600,52100,52300,1245,115060.0,2200000.0
2016-06-13,51600,52400,51600,52400,979,115280.0,2200000.0
2016-06-14,51900,52400,51900,52400,1094,115280.0,2200000.0
2016-06-15,51900,52300,51500,52300,1287,115060.0,2200000.0
2016-06-16,52000,52000,51300,52000,2040,114400.0,2200000.0
2016-06-17,52000,52000,51300,51800,1280,113960.0,2200000.0
2016-06-20,51800,52000,51400,52000,1556,114400.0,2200000.0
2016-06-21,51700,52000,51500,52000,1415,114400.0,2200000.0
2016-06-22,51900,52000,51800,52000,1012,114400.0,2200000.0
2016-06-23,52000,52000,51200,51800,1978,113960.0,2200000.0
2016-06-24,51800,51800,50100,50300,4994,110660.0,2200000.0
2016-06-27,50100,50400,49500,49900,1691,109780.0,2200000.0
2016-06-28,49900,49900,49400,49800,2166,109560.0,2200000.0
2016-06-29,50000,51300,50000,51300,1155,112860.0,2200000.0
2016-06-30,51700,51700,50700,51400,1162,113080.0,2200000.0
2016-07-01,51100,51700,50600,50900,1622,111980.0,2200000.0
2016-07-04,50900,50900,50100,50700,3559,111540.0,2200000.0
2016-07-05,49900,50800,49900,50800,1524,111760.0,2200000.0
2016-07-06,50800,50800,49600,50300,2570,110660.0,2200000.0
2016-07-07,50300,50300,49850,50000,1750,110000.0,2200000.0
2016-07-08,50000,50300,49350,50300,1681,110660.0,2200000.0
2016-07-11,50100,50300,49850,50200,1959,110440.0,2200000.0
2016-07-12,50200,50200,49850,50200,1610,110440.0,2200000.0
2016-07-13,50100,51000,49750,50000,5438,110000.0,2200000.0
2016-07-14,49900,50600,49700,50600,2340,111320.0,2200000.0
2016-07-15,50300,50800,50300,50800,1046,111760.0,2200000.0
2016-07-18,50800,50800,49900,50200,1780,110440.0,2200000.0
2016-07-19,49950,50200,49850,50200,1905,110440.0,2200000.0
2016-07-20,49900,50200,49850,50200,1672,110440.0,2200000.0
2016-07-21,50200,50500,49750,50300,2054,110660.0,2200000.0
2016-07-22,50200,50200,49750,50200,2088,110440.0,2200000.0
2016-07-25,50200,51000,50200,50900,4127,111980.0,2200000.0
2016-07-26,50900,50900,50000,50500,1534,111100.0,2200000.0
2016-07-27,50300,50700,50200,50500,576,111100.0,2200000.0
2016-07-28,50500,50500,49900,50000,4197,110000.0,2200000.0
2016-07-29,50000,50200,49600,49950,3580,109890.0,2200000.0
2016-08-01,50100,50100,49900,50100,1229,110220.0,2200000.0
2016-08-02,50100,50100,49500,50000,4036,110000.0,2200000.0
2016-08-03,49800,50100,49650,50100,978,110220.0,2200000.0
2016-08-04,49800,50100,49800,50000,2282,110000.0,2200000.0
2016-08-05,50000,50800,49950,50800,1355,111760.0,2200000.0
2016-08-08,50800,51900,50600,51800,5347,113960.0,2200000.0
2016-08-09,51900,51900,51100,51800,1560,113960.0,2200000.0
2016-08-10,51800,51800,50600,51400,5183,113080.0,2200000.0
2016-08-11,50900,51100,50100,51100,7749,112420.0,2200000.0
2016-08-12,50800,50800,50400,50700,861,111540.0,2200000.0
2016-08-16,51100,51100,50000,50300,6374,110660.0,2200000.0
2016-08-17,50400,50700,50200,50500,16772,111100.0,2200000.0
2016-08-18,51000,51000,49950,51000,8219,112200.0,2200000.0
2016-08-19,50900,51200,50600,51200,2907,112640.0,2200000.0
2016-08-22,51200,51200,50700,50900,3230,111980.0,2200000.0
2016-08-23,50900,51500,50400,51300,4533,112860.0,2200000.0
2016-08-24,51300,51400,50600,51100,1672,112420.0,2200000.0
2016-08-25,51100,51500,50900,51400,2093,113080.0,2200000.0
2016-08-26,51300,51700,51000,51700,2860,113740.0,2200000.0
2016-08-29,51700,52400,51100,51500,2344,113300.0,2200000.0
2016-08-30,51700,52400,51200,52000,5111,114400.0,2200000.0
2016-08-31,52100,52100,50900,51500,6610,113300.0,2200000.0
2016-09-01,51400,51900,51200,51400,2933,113080.0,2200000.0
2016-09-02,51400,52000,50700,51700,3155,113740.0,2200000.0
2016-09-05,51400,52200,51400,51800,3220,113960.0,2200000.0
2016-09-06,51800,52100,51500,51600,2416,113520.0,2200000.0
2016-09-07,51900,51900,51300,51700,2081,113740.0,2200000.0
2016-09-08,51700,51700,50900,51500,1533,113300.0,2200000.0
2016-09-09,51200,51300,50800,51100,1704,112420.0,2200000.0
2016-09-12,50600,51000,50400,51000,1109,112200.0,2200000.0
2016-09-13,51000,51400,50600,51100,699,112420.0,2200000.0
2016-09-19,51100,51300,50500,51200,1856,112640.0,2200000.0
2016-09-20,51200,51400,50700,51000,1483,112200.0,2200000.0
2016-09-21,50900,51400,50400,51400,2425,113080.0,2200000.0
2016-09-22,51200,52000,51200,51400,3521,113080.0,2200000.0
2016-09-23,51600,52400,51300,52000,6050,114400.0,2200000.0
2016-09-26,52100,52200,51100,51200,2044,112640.0,2200000.0
2016-09-27,51500,51900,51300,51500,1746,113300.0,2200000.0
2016-09-28,51300,52100,51300,51900,2006,114180.0,2200000.0
2016-09-29,52100,52800,51500,52500,3684,115500.0,2200000.0
2016-09-30,52200,52600,52100,52300,1699,115060.0,2200000.0
2016-10-04,51800,52600,51500,51600,5420,113520.0,2200000.0
2016-10-05,51900,51900,50600,50900,7061,111980.0,2200000.0
2016-10-06,51100,51300,50500,51000,4769,112200.0,2200000.0
2016-10-07,50600,51400,50400,50600,5379,111320.0,2200000.0
2016-10-10,50800,51000,50500,51000,2118,112200.0,2200000.0
2016-10-11,51000,51300,50400,51000,2658,112200.0,2200000.0
2016-10-12,51000,51000,50800,51000,795,112200.0,2200000.0
2016-10-13,50800,51100,50500,50600,1772,111320.0,2200000.0
2016-10-14,50600,51000,50400,51000,1498,112200.0,2200000.0
2016-10-17,50700,51000,50500,50800,1322,111760.0,2200000.0
2016-10-18,50800,51200,50600,51100,2620,112420.0,2200000.0
2016-10-19,51100,51200,50600,50900,2123,111980.0,2200000.0
2016-10-20,50700,51100,50500,50800,1766,111760.0,2200000.0
2016-10-21,50700,51000,50500,50900,1600,111980.0,2200000.0
2016-10-24,50700,51000,50400,50500,2466,111100.0,2200000.0
2016-10-25,50200,50700,50200,50300,3205,110660.0,2200000.0
2016-10-26,50300,50600,50000,50400,5814,110880.0,2200000.0
2016-10-27,50400,51200,50400,50800,2293,111760.0,2200000.0
2016-10-28,50600,51300,50500,50700,2116,111540.0,2200000.0
2016-10-31,50700,50700,50100,50200,3283,110440.0,2200000.0
2016-11-01,50200,50500,49950,50400,4897,110880.0,2200000.0
2016-11-02,50400,50600,49950,49950,1489,109890.0,2200000.0
2016-11-03,50000,50000,49750,49800,3661,109560.0,2200000.0
2016-11-04,49800,50200,49650,50200,3103,110440.0,2200000.0
2016-11-07,49800,50400,49800,49900,2008,109780.0,2200000.0
2016-11-08,49900,50000,49750,49850,2095,109670.0,2200000.0
2016-11-09,49750,50000,48750,48850,4949,107470.0,2200000.0
2016-11-10,49050,49800,49050,49550,2074,109010.0,2200000.0
2016-11-11,49550,50100,49550,50000,1557,110000.0,2200000.0
2016-11-14,49100,50500,48950,50300,6650,110660.0,2200000.0
2016-11-15,49900,50000,49400,49700,1382,109340.0,2200000.0
2016-11-16,49400,49700,49400,49600,1363,109120.0,2200000.0
2016-11-17,49650,49900,49600,49900,1623,109780.0,2200000.0
2016-11-18,49900,50000,49350,49400,2021,108680.0,2200000.0
2016-11-21,49700,49700,48250,48250,5466,106150.0,2200000.0
2016-11-22,48300,48600,48000,48350,3500,106370.0,2200000.0
2016-11-23,48350,48550,48200,48500,1533,106700.0,2200000.0
2016-11-24,48400,49100,48300,48950,1734,107690.0,2200000.0
2016-11-25,49000,49000,48400,48700,1076,107140.0,2200000.0
2016-11-28,49000,49350,48600,49100,1793,108020.0,2200000.0
2016-11-29,49000,49300,49000,49050,840,107910.0,2200000.0
2016-11-30,49300,49300,48700,48950,1263,107690.0,2200000.0
2016-12-01,48350,49300,48350,49100,1856,108020.0,2200000.0
2016-12-02,48900,48900,48500,48900,1478,107580.0,2200000.0
2016-12-05,48700,48700,48000,48600,2432,106920.0,2200000.0
2016-12-06,48500,48900,48050,48450,2090,106590.0,2200000.0
2016-12-07,48750,48750,48150,48150,1333,105930.0,2200000.0
2016-12-08,48450,48800,48400,48800,2691,107360.0,2200000.0
2016-12-09,48300,49600,48300,49550,2233,109010.0,2200000.0
2016-12-12,49550,49900,49250,49850,2160,109670.0,2200000.0
2016-12-13,49450,49550,48950,49550,1747,109010.0,2200000.0
2016-12-14,49550,49650,49100,49500,2458,108900.0,2200000.0
2016-12-15,49500,49850,49300,49750,2302,109450.0,2200000.0
2016-12-16,49450,49850,49200,49850,1755,109670.0,2200000.0
2016-12-19,49700,49900,49700,49850,1976,109670.0,2200000.0
2016-12-20,49700,50000,49350,49900,1528,109780.0,2200000.0
2016-12-21,49900,50100,49550,49950,1688,109890.0,2200000.0
2016-12-22,49700,50100,49700,50100,1460,110220.0,2200000.0
2016-12-23,50200,50300,49800,49800,2437,109560.0,2200000.0
2016-12-26,49750,50300,49750,50300,1434,110660.0,2200000.0
2016-12-27,50000,50400,49950,50000,1658,110000.0,2200000.0
2016-12-28,49700,50100,49550,49900,4727,109780.0,2200000.0
2016-12-29,50000,50600,49650,50400,1012,110880.0,2200000.0
2017-01-02,50000,51000,49800,51000,2491,112200.0,2200000.0
2017-01-03,51100,51300,50500,51200,1665,112640.0,2200000.0
2017-01-04,51100,51500,50700,51200,1205,112640.0,2200000.0
2017-01-05,50700,51100,50100,50800,1722,111760.0,2200000.0
2017-01-06,50800,51200,50600,51200,2051,112640.0,2200000.0
2017-01-09,51700,51700,51000,51300,2265,112860.0,2200000.0
2017-01-10,50600,51400,50600,50800,2084,111760.0,2200000.0
2017-01-11,51300,51300,50700,51000,1780,112200.0,2200000.0
2017-01-12,51200,54300,50000,50900,7678,111980.0,2200000.0
2017-01-13,50800,51500,50500,51100,1063,112420.0,2200000.0
2017-01-16,50800,51400,50500,51400,1388,113080.0,2200000.0
2017-01-17,51400,51600,51000,51600,2330,113520.0,2200000.0
2017-01-18,51700,51800,50800,50900,2273,111980.0,2200000.0
2017-01-19,51000,51100,50800,51100,1379,112420.0,2200000.0
2017-01-20,50800,51500,50800,51200,1689,112640.0,2200000.0
2017-01-23,51200,51300,51100,51200,871,112640.0,2200000.0
2017-01-24,51200,51200,50000,50400,1716,110880.0,2200000.0
2017-01-25,50300,51500,50300,51400,2497,113080.0,2200000.0
2017-01-26,51400,51600,51000,51600,1087,113520.0,2200000.0
2017-01-31,51700,52500,51700,51900,3019,114180.0,2200000.0
2017-02-01,51900,52300,51700,51700,1681,113740.0,2200000.0
2017-02-02,51700,52000,51000,51300,2384,112860.0,2200000.0
2017-02-03,51700,51800,51100,51600,1484,113520.0,2200000.0
2017-02-06,51400,52000,51400,51600,1770,113520.0,2200000.0
2017-02-07,52100,52100,51500,51800,1449,113960.0,2200000.0
2017-02-08,51800,52100,51800,52000,1539,114400.0,2200000.0
2017-02-09,51500,52200,51100,52100,1349,114620.0,2200000.0
2017-02-10,51900,52400,51700,52400,1652,115280.0,2200000.0
2017-02-13,51800,52700,51800,52400,1752,115280.0,2200000.0
2017-02-14,52500,52600,52100,52500,1555,115500.0,2200000.0
2017-02-15,52400,52700,52100,52700,1670,115940.0,2200000.0
2017-02-16,52700,53000,52500,52800,1524,116160.0,2200000.0
2017-02-17,52900,53000,52500,52600,1473,115720.0,2200000.0
2017-02-20,52600,52700,52000,52200,614,114840.0,2200000.0
2017-02-21,52500,52600,52000,52600,731,115720.0,2200000.0
2017-02-22,52100,52900,52000,52700,1509,115940.0,2200000.0
2017-02-23,52300,52600,52200,52300,931,115060.0,2200000.0
2017-02-24,52200,52400,51300,51300,1743,112860.0,2200000.0
2017-02-27,51300,51600,51300,51500,1514,113300.0,2200000.0
2017-02-28,51300,51700,51300,51700,3073,113740.0,2200000.0
2017-03-02,51700,52600,51700,52500,1894,115500.0,2200000.0
2017-03-03,52500,53900,52000,53600,4683,117920.0,2200000.0
2017-03-06,53500,53900,52000,52100,1347,114620.0,2200000.0
2017-03-07,52100,52400,51400,52400,838,115280.0,2200000.0
2017-03-08,52700,53900,51400,53800,2973,118360.0,2200000.0
2017-03-09,54000,54000,52000,53000,695,116600.0,2200000.0
2017-03-10,52300,53300,52300,53000,1404,116600.0,2200000.0
2017-03-13,53200,53200,52800,53000,1113,116600.0,2200000.0
2017-03-14,53000,53100,51900,52100,1902,114620.0,2200000.0
2017-03-15,51900,53300,51900,52600,1670,115720.0,2200000.0
2017-03-16,52600,52800,52000,52700,313,115940.0,2200000.0
2017-03-17,52700,52700,52000,52000,806,114400.0,2200000.0
2017-03-20,51800,51800,50300,51700,5823,113740.0,2200000.0
2017-03-21,51100,51500,50800,51200,549,112640.0,2200000.0
2017-03-22,51200,51200,49950,50200,4839,110440.0,2200000.0
2017-03-23,50200,50500,49950,50100,969,110220.0,2200000.0
2017-03-24,50100,50400,50100,50200,458,110440.0,2200000.0
2017-03-27,50200,50500,50000,50300,600,110660.0,2200000.0
2017-03-28,50400,50400,50000,50000,650,110000.0,2200000.0
2017-03-29,50000,50100,49900,49950,836,109890.0,2200000.0
2017-03-30,49950,50100,49800,49950,535,109890.0,2200000.0
2017-03-31,49950,50700,49950,50400,498,110880.0,2200000.0
2017-04-03,49900,50400,49850,50400,847,110880.0,2200000.0
2017-04-04,50400,52200,50400,52200,4176,114840.0,2200000.0
2017-04-05,51600,51800,51000,51300,606,112860.0,2200000.0
2017-04-06,51100,51500,50700,51500,1915,113300.0,2200000.0
2017-04-07,51500,52000,51200,52000,549,114400.0,2200000.0
2017-04-10,51700,51700,50700,50900,768,111980.0,2200000.0
2017-04-11,50600,51200,49400,49800,13532,109560.0,2200000.0
2017-04-12,50100,50300,49700,50000,4461,110000.0,2200000.0
2017-04-13,50000,50000,49100,49400,5795,108680.0,2200000.0
2017-04-14,49300,49700,49150,49250,1284,108350.0,2200000.0
2017-04-17,49600,49700,49250,49400,274,108680.0,2200000.0
2017-04-18,49800,49800,48850,49400,1012,108680.0,2200000.0
2017-04-19,49400,49400,49050,49300,865,108460.0,2200000.0
2017-04-20,49300,50400,49150,50300,3908,110660.0,2200000.0
2017-04-21,50300,51000,50100,50800,1975,111760.0,2200000.0
2017-04-24,50600,50600,49850,50000,1515,110000.0,2200000.0
2017-04-25,50000,50300,49950,49950,505,109890.0,2200000.0
2017-04-26,50000,51000,50000,50700,2093,111540.0,2200000.0
2017-04-27,50700,52200,50600,51600,4278,113520.0,2200000.0
2017-04-28,51300,52100,51300,51300,3258,112860.0,2200000.0
2017-05-02,51100,51800,51100,51300,1385,112860.0,2200000.0
2017-05-04,51100,51500,50400,50900,2097,111980.0,2200000.0
2017-05-08,51100,52200,51100,52000,1833,114400.0,2200000.0
2017-05-10,51800,51900,50800,50900,789,111980.0,2200000.0
2017-05-11,50900,51800,50900,51200,1987,112640.0,2200000.0
2017-05-12,51800,51800,51000,51000,921,112200.0,2200000.0
2017-05-15,50900,51300,50700,51200,2011,112640.0,2200000.0
2017-05-16,51100,51300,51000,51300,1208,112860.0,2200000.0
2017-05-17,51300,52400,51300,52400,2883,115280.0,2200000.0
2017-05-18,51900,52100,51500,52100,1908,114620.0,2200000.0
2017-05-19,52100,52400,52100,52200,982,114840.0,2200000.0
2017-05-22,52200,53600,52100,53600,8123,117920.0,2200000.0
2017-05-23,53600,53600,52700,53200,1681,117040.0,2200000.0
2017-05-24,53000,54200,53000,54000,4453,118800.0,2200000.0
2017-05-25,54200,54200,53000,54000,2003,118800.0,2200000.0
2017-05-26,53900,54100,53400,54100,1408,119020.0,2200000.0
2017-05-29,54100,54200,53400,53700,758,118140.0,2200000.0
2017-05-30,53100,53800,52700,53600,2809,117920.0,2200000.0
2017-05-31,52900,53300,52600,53200,656,117040.0,2200000.0
2017-06-01,53600,53600,52600,53300,433,117260.0,2200000.0
2017-06-02,53000,53200,52600,52600,1621,115720.0,2200000.0
2017-06-05,52700,52700,52300,52700,744,115940.0,2200000.0
2017-06-07,52800,53100,52700,52700,1169,115940.0,2200000.0
2017-06-08,53100,53100,52300,52800,1402,116160.0,2200000.0
2017-06-09,53000,53200,52500,53200,2293,117040.0,2200000.0
2017-06-12,53200,53700,52800,53000,2782,116600.0,2200000.0
2017-06-13,52400,53800,52400,53600,1114,117920.0,2200000.0
2017-06-14,53600,54100,53400,54100,5136,119020.0,2200000.0
2017-06-15,54100,54100,52800,53400,1192,117480.0,2200000.0
2017-06-16,53700,54100,53100,53700,3362,118140.0,2200000.0
2017-06-19,53700,55000,53700,54300,4966,119460.0,2200000.0
2017-06-20,54400,54900,54400,54900,2214,120780.0,2200000.0
2017-06-21,55000,56200,54800,56200,8801,123640.0,2200000.0
2017-06-22,56300,56300,55800,56200,1442,123640.0,2200000.0
2017-06-23,56200,56300,55900,56200,1081,123640.0,2200000.0
2017-06-26,56200,56300,55700,56000,1975,123200.0,2200000.0
2017-06-27,56000,56200,55600,56000,1759,123200.0,2200000.0
2017-06-28,56200,56700,55600,56500,2168,124300.0,2200000.0
2017-06-29,56500,57800,56500,57100,7966,125620.0,2200000.0
2017-06-30,57800,57800,53100,55900,889,122980.0,2200000.0
2017-07-03,56700,56700,55500,55500,875,122100.0,2200000.0
2017-07-04,55400,55400,54000,54700,1870,120340.0,2200000.0
2017-07-05,54800,55500,54600,55300,1364,121660.0,2200000.0
2017-07-06,55400,55600,55000,55600,3832,122320.0,2200000.0
2017-07-07,55800,55900,54800,55900,1333,122980.0,2200000.0
2017-07-10,55900,56600,55400,55400,2115,121880.0,2200000.0
2017-07-11,55500,55600,54400,55200,1118,121440.0,2200000.0
2017-07-12,55200,55200,53600,53700,1591,118140.0,2200000.0
2017-07-13,53700,53900,53100,53500,3251,117700.0,2200000.0
2017-07-14,53500,53600,51900,52500,3305,115500.0,2200000.0
2017-07-17,52200,54100,52000,54000,3831,118800.0,2200000.0
2017-07-18,54300,54800,53600,54200,2296,119240.0,2200000.0
2017-07-19,54000,54300,53800,54300,454,119460.0,2200000.0
2017-07-20,54000,58500,54000,58000,9973,127600.0,2200000.0
2017-07-21,58000,58000,56300,57200,2334,125840.0,2200000.0
2017-07-24,57200,57400,56000,56600,1559,124520.0,2200000.0
2017-07-25,57200,57700,56100,57500,13083,126500.0,2200000.0
2017-07-26,57500,59000,57200,58600,6647,128920.0,2200000.0
2017-07-27,59100,59100,57100,58800,3503,129360.0,2200000.0
2017-07-28,58800,59400,58400,59200,2666,130240.0,2200000.0
2017-07-31,58400,59500,56100,59400,2762,130680.0,2200000.0
2017-08-01,59600,59600,59200,59400,2758,130680.0,2200000.0
2017-08-02,59400,60700,59300,60500,3872,133100.0,2200000.0
2017-08-03,60500,61200,59600,60300,9106,132660.0,2200000.0
2017-08-04,60900,60900,60100,60400,4822,132880.0,2200000.0
2017-08-07,60800,60800,58600,58600,3283,128920.0,2200000.0
2017-08-08,58600,60700,57400,60400,3698,132880.0,2200000.0
2017-08-09,60500,60700,57700,60100,12102,132220.0,2200000.0
2017-08-10,60300,60300,57700,57800,4697,127160.0,2200000.0
2017-08-11,57700,58900,57400,57800,1744,127160.0,2200000.0
2017-08-14,58700,58900,57500,58400,2897,128480.0,2200000.0
2017-08-16,58000,58900,58000,58500,4007,128700.0,2200000.0
2017-08-17,58500,59300,58400,58400,8126,128480.0,2200000.0
2017-08-18,58000,58000,57000,57700,2850,126940.0,2200000.0
2017-08-21,57700,59200,57000,59200,2480,130240.0,2200000.0
2017-08-22,59200,59200,57200,57800,1058,127160.0,2200000.0
2017-08-23,57800,60300,57800,60200,6290,132440.0,2200000.0
2017-08-24,60200,60700,59500,59900,3698,131780.0,2200000.0
2017-08-25,59900,60300,59600,59600,2466,131120.0,2200000.0
2017-08-28,59600,60400,59600,60000,1651,132000.0,2200000.0
2017-08-29,60000,60400,59500,60300,2982,132660.0,2200000.0
2017-08-30,58900,60400,58900,60200,2702,132440.0,2200000.0
2017-08-31,60100,61000,59600,60500,1299,133100.0,2200000.0
2017-09-01,60500,60900,60300,60700,1012,133540.0,2200000.0
2017-09-04,60500,60900,59200,60400,2429,132880.0,2200000.0
2017-09-05,60400,61000,60300,60900,2167,133980.0,2200000.0
2017-09-06,61100,61100,59800,61100,1939,134420.0,2200000.0
2017-09-07,61200,61200,59500,59500,1416,130900.0,2200000.0
2017-09-08,59500,59800,58400,59300,1434,130460.0,2200000.0
2017-09-11,58700,59900,58000,58000,1101,127600.0,2200000.0
2017-09-12,58800,58800,57100,58000,2063,127600.0,2200000.0
2017-09-13,58000,58000,55900,56000,2840,123200.0,2200000.0
2017-09-14,55500,56700,55300,55900,1988,122980.0,2200000.0
2017-09-15,55900,57000,55100,55700,2012,122540.0,2200000.0
2017-09-18,56900,56900,55600,55800,2077,122760.0,2200000.0
2017-09-19,55800,56500,55600,55900,1243,122980.0,2200000.0
2017-09-20,55600,57100,55600,56200,135,123640.0,2200000.0
2017-09-21,56000,56000,53700,53700,1686,118140.0,2200000.0
2017-09-22,54600,54700,52100,52400,3299,115280.0,2200000.0
2017-09-25,52000,52600,50900,51600,3049,113520.0,2200000.0
2017-09-26,51000,51800,50700,51700,851,113740.0,2200000.0
2017-09-27,51800,52400,51300,52200,1427,114840.0,2200000.0
2017-09-28,51800,53100,51800,53100,627,116820.0,2200000.0
2017-09-29,53200,53500,52300,53100,1664,116820.0,2200000.0
2017-10-10,52900,52900,51200,51400,3578,113080.0,2200000.0
2017-10-11,51100,51800,50700,51800,2928,113960.0,2200000.0
2017-10-12,52000,52100,51000,51200,3021,112640.0,2200000.0
2017-10-13,51200,51900,51100,51800,570,113960.0,2200000.0
2017-10-16,51800,52600,51300,52300,1695,115060.0,2200000.0
2017-10-17,52700,52700,51500,52600,442,115720.0,2200000.0
2017-10-18,52500,52500,51400,51700,679,113740.0,2200000.0
2017-10-19,51700,54500,51300,54300,2727,119460.0,2200000.0
2017-10-20,54200,54300,53400,54200,680,119240.0,2200000.0
2017-10-23,54000,54200,52500,52600,511,115720.0,2200000.0
2017-10-24,52500,52700,51900,52300,246,115060.0,2200000.0
2017-10-25,52300,53100,52300,52400,494,115280.0,2200000.0
2017-10-26,52400,52400,51200,52000,3536,114400.0,2200000.0
2017-10-27,52000,52100,51300,51800,2451,113960.0,2200000.0
2017-10-30,52000,52300,51400,51800,892,113960.0,2200000.0
2017-10-31,51800,52100,51800,51900,607,114180.0,2200000.0
2017-11-01,52000,52400,51700,52000,2248,114400.0,2200000.0
2017-11-02,52600,52900,51300,52800,2383,116160.0,2200000.0
2017-11-03,52800,53200,51600,51700,1051,113740.0,2200000.0
2017-11-06,51800,53900,51800,53300,1450,117260.0,2200000.0
2017-11-07,53400,54000,52100,53700,699,118140.0,2200000.0
2017-11-08,53700,53900,53500,53900,876,118580.0,2200000.0
2017-11-09,54000,54900,54000,54200,3044,119240.0,2200000.0
2017-11-10,53900,54800,53700,54200,746,119240.0,2200000.0
2017-11-13,54200,54300,52200,52700,1675,115940.0,2200000.0
2017-11-14,53000,55300,52500,55300,2990,121660.0,2200000.0
2017-11-15,55800,59700,55700,57900,17254,127380.0,2200000.0
2017-11-16,57900,58100,57300,58100,3811,127820.0,2200000.0
