휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-05-18,6010,6760,5800,6530,475982,66449.0,10176015.0
2010-05-19,6450,6820,6000,6000,550619,61056.0,10176015.0
2010-05-20,6100,6360,5850,6100,389461,62074.0,10176015.0
2010-05-24,6000,6370,5920,6010,336661,61158.0,10176015.0
2010-05-25,6020,6750,5500,5900,2032714,60038.0,10176015.0
2010-05-26,5980,6290,5750,5970,662016,60751.0,10176015.0
2010-05-27,5950,6040,5800,5830,232445,59326.0,10176015.0
2010-05-28,5780,5920,5720,5750,214189,58512.0,10176015.0
2010-05-31,5720,5840,5590,5780,132024,58817.0,10176015.0
2010-06-01,5780,5880,5590,5620,126579,57189.0,10176015.0
2010-06-03,5590,5670,5400,5420,208424,55154.0,10176015.0
2010-06-04,5370,5570,5330,5430,94794,55256.0,10176015.0
2010-06-07,5370,5370,4620,5130,118130,52203.0,10176015.0
2010-06-08,5100,5240,5100,5200,46935,52915.0,10176015.0
2010-06-09,5200,5320,5040,5100,75005,51898.0,10176015.0
2010-06-10,5100,5270,5100,5180,48350,52712.0,10176015.0
2010-06-11,5030,5170,5020,5100,96467,51898.0,10176015.0
2010-06-14,5110,5210,5090,5160,55230,52508.0,10176015.0
2010-06-15,5180,5180,5070,5100,39131,51898.0,10176015.0
2010-06-16,5120,5180,5030,5110,50120,51999.0,10176015.0
2010-06-17,5110,5190,5040,5110,57070,51999.0,10176015.0
2010-06-18,5110,5140,5050,5060,39610,51491.0,10176015.0
2010-06-21,5000,5100,4975,5010,60073,50982.0,10176015.0
2010-06-22,5020,5020,4830,4830,84874,49150.0,10176015.0
2010-06-23,4855,4920,4800,4910,70555,49964.0,10176015.0
2010-06-24,4865,5020,4865,4930,42933,50168.0,10176015.0
2010-06-25,4860,5090,4860,5000,53260,50880.0,10176015.0
2010-06-28,5100,5100,4985,4990,36432,50778.0,10176015.0
2010-06-29,5000,5150,4955,4955,61103,50422.0,10176015.0
2010-06-30,4900,4920,4795,4850,49610,49354.0,10176015.0
2010-07-01,4810,4930,4800,4810,28680,48947.0,10176015.0
2010-07-02,4850,4885,4800,4800,20330,48845.0,10176015.0
2010-07-05,4800,4895,4765,4800,26646,48845.0,10176015.0
2010-07-06,4760,4820,4725,4770,16130,48540.0,10176015.0
2010-07-07,4800,4900,4770,4770,8525,48540.0,10176015.0
2010-07-08,4775,4890,4770,4815,18912,48998.0,10176015.0
2010-07-09,4880,4880,4750,4760,29440,48438.0,10176015.0
2010-07-12,4765,4815,4750,4760,24530,48438.0,10176015.0
2010-07-13,4795,4810,4745,4755,48431,48387.0,10176015.0
2010-07-14,4755,4770,4700,4710,80211,47929.0,10176015.0
2010-07-15,4710,4770,4605,4640,128585,47217.0,10176015.0
2010-07-16,4640,4670,4635,4665,34451,47471.0,10176015.0
2010-07-19,4650,4650,4345,4465,151264,45436.0,10176015.0
2010-07-20,4410,4560,4410,4560,38499,46403.0,10176015.0
2010-07-21,4525,4770,4525,4750,105202,48336.0,10176015.0
2010-07-22,4700,4800,4675,4700,57873,47827.0,10176015.0
2010-07-23,4700,4755,4550,4645,41863,47268.0,10176015.0
2010-07-26,4750,4870,4730,4840,113672,49252.0,10176015.0
2010-07-27,4860,4860,4750,4760,37066,48438.0,10176015.0
2010-07-28,4730,4730,4525,4570,84321,46504.0,10176015.0
2010-07-29,4565,4595,4470,4550,29204,46301.0,10176015.0
2010-07-30,4455,4645,4455,4535,17941,46148.0,10176015.0
2010-08-02,4535,4640,4480,4530,16810,46097.0,10176015.0
2010-08-03,4530,4790,4485,4720,161996,48031.0,10176015.0
2010-08-04,4735,4885,4725,4800,149597,48845.0,10176015.0
2010-08-05,4800,4820,4635,4660,49669,47420.0,10176015.0
2010-08-06,4615,4730,4615,4650,21680,47318.0,10176015.0
2010-08-09,4650,4725,4580,4670,37637,47522.0,10176015.0
2010-08-10,4730,4880,4700,4705,75239,47878.0,10176015.0
2010-08-11,4580,4625,4515,4550,52100,46301.0,10176015.0
2010-08-12,4495,4530,4430,4470,30060,45487.0,10176015.0
2010-08-13,4470,4480,4420,4465,21000,45436.0,10176015.0
2010-08-16,4490,4515,4320,4430,18711,45080.0,10176015.0
2010-08-17,4495,4495,4305,4305,44611,43808.0,10176015.0
2010-08-18,4310,4330,4260,4285,31380,43604.0,10176015.0
2010-08-19,4250,4270,4220,4250,53641,43248.0,10176015.0
2010-08-20,4205,4240,4180,4185,43171,42587.0,10176015.0
2010-08-23,4180,4185,4045,4090,68835,41620.0,10176015.0
2010-08-24,4090,4440,4090,4160,297054,42332.0,10176015.0
2010-08-25,4200,4300,4165,4190,46423,42638.0,10176015.0
2010-08-26,4115,4260,4050,4050,42030,41213.0,10176015.0
2010-08-27,4025,4120,4015,4040,32420,41111.0,10176015.0
2010-08-30,4155,4155,4030,4090,20910,41620.0,10176015.0
2010-08-31,4055,4095,3965,3975,25210,40450.0,10176015.0
2010-09-01,3975,4095,3975,4055,21240,41264.0,10176015.0
2010-09-02,4050,4085,4005,4005,22540,40755.0,10176015.0
2010-09-03,4050,4180,4010,4170,42177,42434.0,10176015.0
2010-09-06,4165,4335,4100,4280,60530,43553.0,10176015.0
2010-09-07,4280,4280,4150,4165,35161,42383.0,10176015.0
2010-09-08,4165,4165,4040,4115,40366,41874.0,10176015.0
2010-09-09,4115,4250,4065,4140,11220,42129.0,10176015.0
2010-09-10,4200,4275,4150,4250,24010,43248.0,10176015.0
2010-09-13,4350,4660,4300,4520,94026,45996.0,10176015.0
2010-09-14,4840,4915,4700,4765,176588,48489.0,10176015.0
2010-09-15,4770,4850,4650,4785,53540,48692.0,10176015.0
2010-09-16,4800,4880,4745,4830,53380,49150.0,10176015.0
2010-09-17,4930,5090,4855,5090,93100,51796.0,10176015.0
2010-09-20,5090,5100,4950,5100,44997,51898.0,10176015.0
2010-09-24,5080,5190,5020,5140,45910,52305.0,10176015.0
2010-09-27,5230,5240,4980,5020,40270,51084.0,10176015.0
2010-09-28,4925,5150,4925,5140,34995,52305.0,10176015.0
2010-09-29,5260,5670,5250,5410,76895,55052.0,10176015.0
2010-09-30,5500,5600,5400,5490,59110,55866.0,10176015.0
2010-10-01,5510,5510,5380,5490,30461,55866.0,10176015.0
2010-10-04,5500,5540,5410,5410,52981,55052.0,10176015.0
2010-10-05,5350,5410,5280,5350,33560,54442.0,10176015.0
2010-10-06,5350,5500,5330,5440,21251,55358.0,10176015.0
2010-10-07,5440,5490,5350,5430,23540,55256.0,10176015.0
2010-10-08,5430,5450,5330,5430,26850,55256.0,10176015.0
2010-10-11,5370,5450,5370,5400,18864,54950.0,10176015.0
2010-10-12,5400,5510,5360,5400,29970,54950.0,10176015.0
2010-10-13,5370,5450,5360,5380,20213,54747.0,10176015.0
2010-10-14,5430,5480,5350,5450,25644,55459.0,10176015.0
2010-10-15,5480,5650,5480,5630,28059,57291.0,10176015.0
2010-10-18,5630,5740,5610,5730,44970,58309.0,10176015.0
2010-10-19,5730,5940,5730,5800,55785,59021.0,10176015.0
2010-10-20,5900,6150,5790,5980,130254,60853.0,10176015.0
2010-10-21,6600,6870,6480,6760,741076,68790.0,10176015.0
2010-10-22,6860,6900,6010,6020,324562,61260.0,10176015.0
2010-10-25,5900,5920,5450,5750,168929,58512.0,10176015.0
2010-10-26,5870,5870,5550,5690,62871,57902.0,10176015.0
2010-10-27,5690,5690,5430,5540,109757,56375.0,10176015.0
2010-10-28,5590,5590,5440,5490,57098,55866.0,10176015.0
2010-10-29,5650,5650,5490,5540,38718,56375.0,10176015.0
2010-11-01,5500,5640,5420,5620,56304,57189.0,10176015.0
2010-11-02,5690,5750,5530,5550,30188,56477.0,10176015.0
2010-11-03,5600,5630,5400,5510,30265,56070.0,10176015.0
2010-11-04,5310,5490,5310,5490,28732,55866.0,10176015.0
2010-11-05,5400,5400,5190,5380,61570,54747.0,10176015.0
2010-11-08,5380,5460,5350,5400,24455,54950.0,10176015.0
2010-11-09,5470,5920,5380,5500,82144,55968.0,10176015.0
2010-11-10,5460,5520,5360,5480,38826,55765.0,10176015.0
2010-11-11,5600,5600,5360,5480,26470,55765.0,10176015.0
2010-11-12,5530,5530,5240,5330,55771,54238.0,10176015.0
2010-11-15,5330,5470,5240,5270,9513,53628.0,10176015.0
2010-11-16,5250,5250,5100,5220,35480,53119.0,10176015.0
2010-11-17,5050,5320,5010,5220,9505,53119.0,10176015.0
2010-11-18,5200,5370,5110,5180,18052,52712.0,10176015.0
2010-11-19,5180,5280,5100,5220,27163,53119.0,10176015.0
2010-11-22,5450,5670,5310,5360,33772,54543.0,10176015.0
2010-11-23,5360,5360,5200,5350,33120,54442.0,10176015.0
2010-11-24,6130,6140,5560,5610,1049647,57087.0,10176015.0
2010-11-25,5530,5650,5380,5450,275177,55459.0,10176015.0
2010-11-26,5410,6210,5410,6000,1020459,61056.0,10176015.0
2010-11-29,6100,6100,5320,5400,773466,54950.0,10176015.0
2010-11-30,5330,5460,5140,5190,287013,52814.0,10176015.0
2010-12-01,5120,5300,5120,5200,93436,52915.0,10176015.0
2010-12-02,5220,5260,5150,5200,94269,52915.0,10176015.0
2010-12-03,5200,5240,5110,5230,84865,53221.0,10176015.0
2010-12-06,5230,5450,5180,5370,79235,54645.0,10176015.0
2010-12-07,5320,5570,5320,5570,78512,56680.0,10176015.0
2010-12-08,5600,5800,5510,5540,96650,56375.0,10176015.0
2010-12-09,5510,5510,5350,5430,43071,55256.0,10176015.0
2010-12-10,5430,5500,5350,5460,20505,55561.0,10176015.0
2010-12-13,5470,5640,5410,5490,35583,55866.0,10176015.0
2010-12-14,5400,5550,5400,5540,38090,56375.0,10176015.0
2010-12-15,5490,5610,5480,5570,21770,56680.0,10176015.0
2010-12-16,5700,5700,5520,5580,19312,56782.0,10176015.0
2010-12-17,5690,5690,5520,5630,42190,57291.0,10176015.0
2010-12-20,5990,6050,5620,5670,699119,57698.0,10176015.0
2010-12-21,5450,5550,5310,5400,214303,54950.0,10176015.0
2010-12-22,5350,5400,5320,5380,74781,54747.0,10176015.0
2010-12-23,5410,5440,5320,5430,42630,55256.0,10176015.0
2010-12-24,5480,5520,5210,5420,55250,55154.0,10176015.0
2010-12-27,5330,5510,5330,5410,36026,55052.0,10176015.0
2010-12-28,5380,5730,5380,5690,90710,57902.0,10176015.0
2010-12-29,5670,5780,5670,5760,42443,58614.0,10176015.0
2010-12-30,5840,6000,5760,5970,96936,60751.0,10176015.0
2011-01-03,6250,6550,6200,6460,235925,65737.0,10176015.0
2011-01-04,6460,6460,6280,6370,73280,64821.0,10176015.0
2011-01-05,6490,6600,5650,5730,426224,58309.0,10176015.0
2011-01-06,5730,5770,5470,5610,144656,57087.0,10176015.0
2011-01-07,5560,5790,5460,5540,72492,56375.0,10176015.0
2011-01-10,5540,5600,5390,5430,74272,55256.0,10176015.0
2011-01-11,5400,5550,5360,5520,43360,56172.0,10176015.0
2011-01-12,5520,5530,5400,5490,29698,55866.0,10176015.0
2011-01-13,5490,5490,5360,5380,48745,54747.0,10176015.0
2011-01-14,5460,5460,5250,5280,56959,53729.0,10176015.0
2011-01-17,5250,5340,5240,5260,38838,53526.0,10176015.0
2011-01-18,5260,5310,5100,5130,66099,52203.0,10176015.0
2011-01-19,5130,5270,5000,5000,57751,50880.0,10176015.0
2011-01-20,5050,5160,4950,4950,38940,50371.0,10176015.0
2011-01-21,5030,5030,4770,4790,73600,48743.0,10176015.0
2011-01-24,4630,4745,4630,4680,82349,47624.0,10176015.0
2011-01-25,4650,4780,4590,4725,42833,48082.0,10176015.0
2011-01-26,4635,4800,4620,4765,24873,48489.0,10176015.0
2011-01-27,4830,4830,4660,4770,16674,48540.0,10176015.0
2011-01-28,4715,4720,4540,4545,57330,46250.0,10176015.0
2011-01-31,4400,4590,4385,4385,40299,44622.0,10176015.0
2011-02-01,4385,4475,4290,4390,38643,44673.0,10176015.0
2011-02-07,4430,4500,4430,4500,14650,45792.0,10176015.0
2011-02-08,4500,4640,4500,4640,9649,47217.0,10176015.0
2011-02-09,4600,4640,4530,4575,6790,46555.0,10176015.0
2011-02-10,4600,4600,4540,4595,8287,46759.0,10176015.0
2011-02-11,4600,4670,4520,4615,14123,46962.0,10176015.0
2011-02-14,4730,4730,4500,4560,17934,46403.0,10176015.0
2011-02-15,4595,4595,4300,4485,11310,45639.0,10176015.0
2011-02-16,4480,4595,4420,4435,24500,45131.0,10176015.0
2011-02-17,4500,4635,4400,4405,59385,44825.0,10176015.0
2011-02-18,4400,4570,4335,4430,15201,45080.0,10176015.0
2011-02-21,4430,4545,4420,4495,20286,45741.0,10176015.0
2011-02-22,4535,4535,4350,4490,21310,45690.0,10176015.0
2011-02-23,4485,4495,4415,4420,22000,44978.0,10176015.0
2011-02-24,4320,4490,4300,4395,25840,44724.0,10176015.0
2011-02-25,4475,4475,4305,4305,9310,43808.0,10176015.0
2011-02-28,4495,4610,4360,4410,152920,44876.0,10176015.0
2011-03-02,4310,4425,4120,4120,74956,41925.0,10176015.0
2011-03-03,4150,4150,3990,4015,41995,40857.0,10176015.0
2011-03-04,4020,4085,3980,4070,24890,41416.0,10176015.0
2011-03-07,4075,4270,4070,4115,23260,41874.0,10176015.0
2011-03-08,4115,4215,4015,4175,9760,42485.0,10176015.0
2011-03-09,4200,4200,4070,4100,19145,41722.0,10176015.0
2011-03-10,4145,4195,4085,4085,8272,41569.0,10176015.0
2011-03-11,4110,4185,4050,4150,24271,42230.0,10176015.0
2011-03-14,4150,4200,3920,4045,24349,41162.0,10176015.0
2011-03-15,4045,4075,3800,3935,26940,40043.0,10176015.0
2011-03-16,3995,3995,3780,3910,10358,39788.0,10176015.0
2011-03-17,3690,3890,3650,3740,37740,38058.0,10176015.0
2011-03-18,3700,3810,3700,3795,13252,38618.0,10176015.0
2011-03-21,3860,3865,3750,3855,31783,39229.0,10176015.0
2011-03-22,3870,3870,3790,3840,25425,39076.0,10176015.0
2011-03-23,3815,3845,3735,3780,36043,38465.0,10176015.0
2011-03-24,3800,3850,3735,3850,27725,39178.0,10176015.0
2011-03-25,3880,3950,3800,3895,18735,39636.0,10176015.0
2011-03-28,3900,3900,3730,3770,14018,38364.0,10176015.0
2011-03-29,3780,3805,3700,3795,30390,38618.0,10176015.0
2011-03-30,3795,3810,3700,3720,44512,37855.0,10176015.0
2011-03-31,3650,3715,3600,3685,55980,37499.0,10176015.0
2011-04-01,3690,3750,3680,3745,25640,38109.0,10176015.0
2011-04-04,3800,3830,3695,3765,21514,38313.0,10176015.0
2011-04-05,3760,3795,3670,3705,24713,37702.0,10176015.0
2011-04-06,3730,3795,3700,3710,22860,37753.0,10176015.0
2011-04-07,3730,3795,3700,3770,24531,38364.0,10176015.0
2011-04-08,3770,3775,3700,3720,41196,37855.0,10176015.0
2011-04-11,3705,3705,3600,3605,56784,36685.0,10176015.0
2011-04-12,3570,3615,3530,3560,32505,36227.0,10176015.0
2011-04-13,3550,3570,3495,3540,19241,36023.0,10176015.0
2011-04-14,3500,3570,3500,3570,16416,36328.0,10176015.0
2011-04-15,3630,3630,3535,3575,16424,36379.0,10176015.0
2011-04-18,3580,3600,3480,3515,31683,35769.0,10176015.0
2011-04-19,3500,3730,3400,3600,108420,36634.0,10176015.0
2011-04-20,3640,3640,3515,3515,28060,35769.0,10176015.0
2011-04-21,3495,3550,3450,3490,37914,35514.0,10176015.0
2011-04-22,3490,3550,3430,3480,19295,35413.0,10176015.0
2011-04-25,3510,3800,3455,3745,51849,38109.0,10176015.0
2011-04-26,3675,3740,3585,3600,27577,36634.0,10176015.0
2011-04-27,3570,3695,3560,3570,15689,36328.0,10176015.0
2011-04-28,3520,3700,3520,3565,20191,36277.0,10176015.0
2011-04-29,3635,3635,3520,3610,15690,36735.0,10176015.0
2011-05-02,3540,3690,3530,3675,34763,37397.0,10176015.0
2011-05-03,3610,3690,3560,3615,38503,36786.0,10176015.0
2011-05-04,3630,3850,3620,3790,58853,38567.0,10176015.0
2011-05-06,3790,3800,3705,3755,20483,38211.0,10176015.0
2011-05-09,3710,3725,3585,3700,32616,37651.0,10176015.0
2011-05-11,3700,3700,3615,3640,14814,37041.0,10176015.0
2011-05-12,3590,3700,3545,3670,32028,37346.0,10176015.0
2011-05-13,3670,3690,3510,3550,25270,36125.0,10176015.0
2011-05-16,3645,3645,3510,3535,6181,35972.0,10176015.0
2011-05-17,3535,3600,3420,3540,12990,36023.0,10176015.0
2011-05-18,3470,3580,3470,3535,13722,35972.0,10176015.0
2011-05-19,3580,3580,3400,3415,19370,34751.0,10176015.0
2011-05-20,3450,3470,3325,3450,9522,35107.0,10176015.0
2011-05-23,3400,3445,3300,3325,30661,33835.0,10176015.0
2011-05-24,3250,3315,3250,3300,11952,33581.0,10176015.0
2011-05-25,3300,3330,3285,3310,7670,33683.0,10176015.0
2011-05-26,3395,3395,3330,3375,7600,34344.0,10176015.0
2011-05-27,3410,3420,3340,3375,10767,34344.0,10176015.0
2011-05-30,3385,3400,3325,3380,27040,34395.0,10176015.0
2011-05-31,3500,3500,3380,3490,7780,35514.0,10176015.0
2011-06-01,3500,3500,3410,3475,9250,35362.0,10176015.0
2011-06-02,3595,3595,3395,3455,1860,35158.0,10176015.0
2011-06-03,3500,3500,3370,3455,6082,35158.0,10176015.0
2011-06-07,3455,3470,3400,3450,1596,35107.0,10176015.0
2011-06-08,3350,3490,3325,3395,7600,34548.0,10176015.0
2011-06-09,3590,3590,3340,3450,3500,35107.0,10176015.0
2011-06-10,3565,3565,3350,3450,8062,35107.0,10176015.0
2011-06-13,3580,3580,3305,3360,7391,34191.0,10176015.0
2011-06-14,3465,3465,3300,3355,11760,34141.0,10176015.0
2011-06-15,3355,3355,3300,3340,4630,33988.0,10176015.0
2011-06-16,3380,3380,3270,3290,9550,33479.0,10176015.0
2011-06-17,3375,3375,3180,3290,12239,33479.0,10176015.0
2011-06-20,3290,3290,3150,3215,11588,32716.0,10176015.0
2011-06-21,3345,3345,3190,3210,14910,32665.0,10176015.0
2011-06-22,3290,3290,3155,3210,2560,32665.0,10176015.0
2011-06-23,3200,3280,3170,3230,9290,32869.0,10176015.0
2011-06-24,3290,3290,3175,3230,14910,32869.0,10176015.0
2011-06-27,3270,3275,3165,3200,7877,32563.0,10176015.0
2011-06-28,3260,3260,3150,3155,10302,32105.0,10176015.0
2011-06-29,3150,3170,3095,3135,21321,31902.0,10176015.0
2011-06-30,3100,3155,3100,3145,11840,32004.0,10176015.0
2011-07-01,3135,3140,3110,3130,17740,31851.0,10176015.0
2011-07-04,3130,3175,3100,3145,12349,32004.0,10176015.0
2011-07-05,3125,3220,3125,3220,12433,32767.0,10176015.0
2011-07-06,3220,3230,3185,3225,19350,32818.0,10176015.0
2011-07-07,3315,3485,3230,3385,31363,34446.0,10176015.0
2011-07-08,3385,3440,3250,3410,23920,34700.0,10176015.0
2011-07-11,3410,3490,3390,3430,16301,34904.0,10176015.0
2011-07-12,3430,3940,3340,3940,244382,40093.0,10176015.0
2011-07-13,4240,4530,3935,4095,417810,41671.0,10176015.0
2011-07-14,4185,4185,3805,3995,75856,40653.0,10176015.0
2011-07-15,4030,4160,3905,3960,46913,40297.0,10176015.0
2011-07-18,3880,4045,3880,3920,30020,39890.0,10176015.0
2011-07-19,3810,3965,3710,3840,33064,39076.0,10176015.0
2011-07-20,3855,3855,3690,3690,45265,37549.0,10176015.0
2011-07-21,3650,3750,3590,3695,37900,37600.0,10176015.0
2011-07-22,3720,3750,3670,3750,20869,38160.0,10176015.0
2011-07-25,3850,3850,3610,3620,42722,36837.0,10176015.0
2011-07-26,3525,3600,3525,3590,24957,36532.0,10176015.0
2011-07-27,3630,3670,3525,3640,8290,37041.0,10176015.0
2011-07-28,3640,3650,3555,3650,11920,37142.0,10176015.0
2011-07-29,3660,3795,3650,3795,31999,38618.0,10176015.0
2011-08-01,3795,3850,3725,3850,14332,39178.0,10176015.0
2011-08-02,3870,3870,3780,3780,19481,38465.0,10176015.0
2011-08-03,3780,3840,3660,3675,28500,37397.0,10176015.0
2011-08-04,3690,3700,3610,3690,12000,37549.0,10176015.0
2011-08-05,3580,3580,3230,3440,16442,35005.0,10176015.0
2011-08-08,3280,3440,3000,3200,43362,32563.0,10176015.0
2011-08-09,3150,3150,2800,2965,57792,30172.0,10176015.0
2011-08-10,2975,3200,2975,3200,35558,32563.0,10176015.0
2011-08-11,3095,3400,3010,3165,45543,32207.0,10176015.0
2011-08-12,3200,3250,3170,3195,26678,32512.0,10176015.0
2011-08-16,3200,3365,3200,3320,14334,33784.0,10176015.0
2011-08-17,3320,3415,3265,3385,29060,34446.0,10176015.0
2011-08-18,3385,3580,3340,3455,65316,35158.0,10176015.0
2011-08-19,3400,3400,3220,3220,21420,32767.0,10176015.0
2011-08-22,3300,3435,3200,3205,16210,32614.0,10176015.0
2011-08-23,3220,3400,3220,3290,4180,33479.0,10176015.0
2011-08-24,3415,3415,3205,3330,12780,33886.0,10176015.0
2011-08-25,3270,3355,3150,3215,25150,32716.0,10176015.0
2011-08-26,3215,3300,3160,3255,7100,33123.0,10176015.0
2011-08-29,3255,3300,3200,3205,24860,32614.0,10176015.0
2011-08-30,3295,3295,3180,3255,8450,33123.0,10176015.0
2011-08-31,3285,3395,3165,3165,29530,32207.0,10176015.0
2011-09-01,3250,3295,3200,3260,11805,33174.0,10176015.0
2011-09-02,3275,3350,3200,3335,18530,33937.0,10176015.0
2011-09-05,3370,3375,3260,3315,25970,33733.0,10176015.0
2011-09-06,3315,3360,3195,3250,32865,33072.0,10176015.0
2011-09-07,3375,3385,3030,3250,16600,33072.0,10176015.0
2011-09-08,3165,3305,3165,3190,7525,32461.0,10176015.0
2011-09-09,3190,3285,3150,3230,18700,32869.0,10176015.0
2011-09-14,3245,3245,3100,3150,22970,32054.0,10176015.0
2011-09-15,3230,3230,3020,3145,20310,32004.0,10176015.0
2011-09-16,3145,3200,3100,3180,16642,32360.0,10176015.0
2011-09-19,3195,3200,3130,3175,7070,32309.0,10176015.0
2011-09-20,3170,3170,3035,3100,9600,31546.0,10176015.0
2011-09-21,3095,3140,3030,3055,28017,31088.0,10176015.0
2011-09-22,3000,3090,2980,3070,18590,31240.0,10176015.0
2011-09-23,2950,2980,2855,2950,20910,30019.0,10176015.0
2011-09-26,2995,2995,2765,2765,16797,28137.0,10176015.0
2011-09-27,2885,2885,2760,2810,14440,28595.0,10176015.0
2011-09-28,2740,2825,2720,2760,14280,28086.0,10176015.0
2011-09-29,2875,2875,2775,2810,7650,28595.0,10176015.0
2011-09-30,2880,2880,2790,2845,6960,28951.0,10176015.0
2011-10-04,2805,2845,2630,2800,6160,28493.0,10176015.0
2011-10-05,2850,2850,2650,2720,16624,27679.0,10176015.0
2011-10-06,2770,2885,2760,2800,10260,28493.0,10176015.0
2011-10-07,2795,2865,2795,2855,5811,29053.0,10176015.0
2011-10-10,2855,2920,2855,2920,8647,29714.0,10176015.0
2011-10-11,3045,3100,2920,3045,3340,30986.0,10176015.0
2011-10-12,3100,3100,2760,2990,6910,30426.0,10176015.0
2011-10-13,3010,3430,3010,3110,122000,31647.0,10176015.0
2011-10-14,3105,3105,2965,2980,17590,30325.0,10176015.0
2011-10-17,2985,3070,2985,3000,26574,30528.0,10176015.0
2011-10-18,3010,3020,2965,2985,17150,30375.0,10176015.0
2011-10-19,3050,3075,2985,2995,16180,30477.0,10176015.0
2011-10-20,2990,3060,2865,2900,12271,29510.0,10176015.0
2011-10-21,2900,2990,2875,2895,7340,29460.0,10176015.0
2011-10-24,2900,2995,2900,2955,16160,30070.0,10176015.0
2011-10-25,2965,3045,2965,3000,16556,30528.0,10176015.0
2011-10-26,3000,3030,2950,3000,14000,30528.0,10176015.0
2011-10-27,3000,3030,2990,3005,12700,30579.0,10176015.0
2011-10-28,3090,3095,2970,3000,9230,30528.0,10176015.0
2011-10-31,3000,3070,2950,3010,8950,30630.0,10176015.0
2011-11-01,3000,3030,2900,3005,4130,30579.0,10176015.0
2011-11-02,3000,3000,2900,2940,6060,29917.0,10176015.0
2011-11-03,3000,3000,2905,2965,5860,30172.0,10176015.0
2011-11-04,2960,3010,2950,2970,7540,30223.0,10176015.0
2011-11-07,2970,2995,2930,2990,11021,30426.0,10176015.0
2011-11-08,2990,3100,2980,3095,49459,31495.0,10176015.0
2011-11-09,3070,3080,3010,3040,38300,30935.0,10176015.0
2011-11-10,3015,3015,2820,2860,49473,29103.0,10176015.0
2011-11-11,2855,2910,2820,2900,21850,29510.0,10176015.0
2011-11-14,2910,2950,2870,2910,20631,29612.0,10176015.0
2011-11-15,2915,3020,2885,2960,71820,30121.0,10176015.0
2011-11-16,2950,3010,2900,2960,26191,30121.0,10176015.0
2011-11-17,2960,2960,2900,2960,41551,30121.0,10176015.0
2011-11-18,2855,3000,2830,2970,12790,30223.0,10176015.0
2011-11-21,2970,2995,2955,2955,8327,30070.0,10176015.0
