이마트(139480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-01,180500,182000,179000,180500,57692,5031585.0,27875819.0
2016-06-02,179500,180500,176000,176000,78320,4906144.0,27875819.0
2016-06-03,176000,177500,174000,176500,379669,4920082.0,27875819.0
2016-06-07,176000,180000,175500,179000,81145,4989772.0,27875819.0
2016-06-08,177500,180000,176000,178500,81145,4975834.0,27875819.0
2016-06-09,179000,180500,177500,177500,145090,4947958.0,27875819.0
2016-06-10,179500,181500,178000,181000,77011,5045523.0,27875819.0
2016-06-13,180000,181000,177500,178500,48559,4975834.0,27875819.0
2016-06-14,178000,180000,177500,178000,37852,4961896.0,27875819.0
2016-06-15,177000,181000,177000,178500,58876,4975834.0,27875819.0
2016-06-16,178000,179500,172500,173500,104075,4836455.0,27875819.0
2016-06-17,175000,175000,172500,175000,62361,4878268.0,27875819.0
2016-06-20,177000,180000,175000,178500,52763,4975834.0,27875819.0
2016-06-21,178500,180000,177000,177500,40614,4947958.0,27875819.0
2016-06-22,177500,179500,177000,177500,39128,4947958.0,27875819.0
2016-06-23,178000,179500,177500,179000,20863,4989772.0,27875819.0
2016-06-24,178000,178500,170000,175500,111516,4892206.0,27875819.0
2016-06-27,175500,175500,169000,171000,108162,4766765.0,27875819.0
2016-06-28,169500,172500,169000,171500,59448,4780703.0,27875819.0
2016-06-29,171500,173000,170000,171000,83800,4766765.0,27875819.0
2016-06-30,172000,175000,170500,173000,94474,4822517.0,27875819.0
2016-07-01,172500,175500,172000,174000,53752,4850393.0,27875819.0
2016-07-04,174000,174000,169000,169500,55281,4724951.0,27875819.0
2016-07-05,169000,170000,168000,169500,68540,4724951.0,27875819.0
2016-07-06,169500,170500,164500,166000,69225,4627386.0,27875819.0
2016-07-07,166500,167500,164500,166500,136573,4641324.0,27875819.0
2016-07-08,165000,167000,163500,167000,136960,4655262.0,27875819.0
2016-07-11,169000,169000,164500,165500,98917,4613448.0,27875819.0
2016-07-12,165000,166000,164000,165500,81553,4613448.0,27875819.0
2016-07-13,165000,167500,165000,166500,80193,4641324.0,27875819.0
2016-07-14,166500,167000,165500,166500,62524,4641324.0,27875819.0
2016-07-15,166500,167500,165500,166000,69810,4627386.0,27875819.0
2016-07-18,165500,166500,163500,164500,63715,4585572.0,27875819.0
2016-07-19,164000,164500,162500,163500,96136,4557696.0,27875819.0
2016-07-20,163500,164500,161500,163500,104691,4557696.0,27875819.0
2016-07-21,163500,163500,162000,162500,67332,4529821.0,27875819.0
2016-07-22,162500,163500,161500,162500,38037,4529821.0,27875819.0
2016-07-25,162500,163000,161500,162500,94531,4529821.0,27875819.0
2016-07-26,162000,164000,161500,163500,73469,4557696.0,27875819.0
2016-07-27,164000,165500,162500,164500,147167,4585572.0,27875819.0
2016-07-28,165500,165500,163500,165500,90540,4613448.0,27875819.0
2016-07-29,165000,167000,163000,163500,106421,4557696.0,27875819.0
2016-08-01,163500,164500,162000,162500,78235,4529821.0,27875819.0
2016-08-02,162000,163500,162000,162500,36462,4529821.0,27875819.0
2016-08-03,162000,162500,161000,161000,61769,4488007.0,27875819.0
2016-08-04,162000,162000,161000,161500,38259,4501945.0,27875819.0
2016-08-05,161000,164500,161000,164500,67214,4585572.0,27875819.0
2016-08-08,164500,165000,161500,164000,83673,4571634.0,27875819.0
2016-08-09,164000,166000,162500,166000,84168,4627386.0,27875819.0
2016-08-10,166000,168000,165000,166500,84313,4641324.0,27875819.0
2016-08-11,161500,163000,159500,161500,260040,4501945.0,27875819.0
2016-08-12,161000,163000,160500,162000,103755,4515883.0,27875819.0
2016-08-16,163000,164000,162000,163000,85951,4543758.0,27875819.0
2016-08-17,162500,163500,161000,162000,46855,4515883.0,27875819.0
2016-08-18,162000,162000,160000,160000,64216,4460131.0,27875819.0
2016-08-19,159500,161000,157000,157000,85489,4376504.0,27875819.0
2016-08-22,157000,157500,154000,156000,63229,4348628.0,27875819.0
2016-08-23,155000,156500,155000,155000,29443,4320752.0,27875819.0
2016-08-24,155000,157500,154000,154500,48492,4306814.0,27875819.0
2016-08-25,154000,159000,154000,156000,133098,4348628.0,27875819.0
2016-08-26,156000,159000,156000,158000,106802,4404379.0,27875819.0
2016-08-29,158000,158500,154500,155000,62919,4320752.0,27875819.0
2016-08-30,155500,156500,154000,156500,43755,4362566.0,27875819.0
2016-08-31,156500,157500,155500,157500,58360,4390441.0,27875819.0
2016-09-01,157500,158000,155500,156000,76935,4348628.0,27875819.0
2016-09-02,156500,157000,154500,156500,51245,4362566.0,27875819.0
2016-09-05,157000,159500,157000,159500,119407,4446193.0,27875819.0
2016-09-06,160000,161500,157000,158500,144635,4418317.0,27875819.0
2016-09-07,159000,159000,155500,157000,139906,4376504.0,27875819.0
2016-09-08,158000,158000,156500,156500,75719,4362566.0,27875819.0
2016-09-09,156000,157500,155500,156000,74226,4348628.0,27875819.0
2016-09-12,155500,156500,154500,155500,62993,4334690.0,27875819.0
2016-09-13,156500,157000,154500,155000,63130,4320752.0,27875819.0
2016-09-19,154000,155000,152000,153500,91149,4278938.0,27875819.0
2016-09-20,153000,156500,152500,156000,75564,4348628.0,27875819.0
2016-09-21,155500,157000,154000,157000,171456,4376504.0,27875819.0
2016-09-22,157000,158000,156500,157000,91136,4376504.0,27875819.0
2016-09-23,158000,159000,157000,158000,99881,4404379.0,27875819.0
2016-09-26,159000,159000,157000,158000,57098,4404379.0,27875819.0
2016-09-27,158500,158500,155500,157000,132216,4376504.0,27875819.0
2016-09-28,157500,158000,156500,157000,51184,4376504.0,27875819.0
2016-09-29,157000,157500,156500,157000,68512,4376504.0,27875819.0
2016-09-30,156500,158000,156000,157500,85414,4390441.0,27875819.0
2016-10-04,157500,158500,157000,158000,94050,4404379.0,27875819.0
2016-10-05,157000,158000,156500,157500,85472,4390441.0,27875819.0
2016-10-06,157000,157500,155500,157000,72391,4376504.0,27875819.0
2016-10-07,155500,156500,155000,155000,57307,4320752.0,27875819.0
2016-10-10,156000,158000,156000,158000,126114,4404379.0,27875819.0
2016-10-11,159000,159500,158000,159500,92524,4446193.0,27875819.0
2016-10-12,159500,163500,159000,163000,214463,4543758.0,27875819.0
2016-10-13,163500,165500,162500,163500,306078,4557696.0,27875819.0
2016-10-14,164500,167500,164500,167000,272583,4655262.0,27875819.0
2016-10-17,166500,167500,165500,166000,113255,4627386.0,27875819.0
2016-10-18,166000,167500,165500,167000,142043,4655262.0,27875819.0
2016-10-19,167500,168000,165500,166500,64566,4641324.0,27875819.0
2016-10-20,166500,168000,162500,168000,120883,4683138.0,27875819.0
2016-10-21,168000,168500,167000,167000,75918,4655262.0,27875819.0
2016-10-24,167000,168000,166000,167500,74618,4669200.0,27875819.0
2016-10-25,167500,168500,164500,165500,73160,4613448.0,27875819.0
2016-10-26,165500,166000,162000,165500,92077,4613448.0,27875819.0
2016-10-27,166000,166000,163500,165500,79472,4613448.0,27875819.0
2016-10-28,164000,165500,163500,164500,24428,4585572.0,27875819.0
2016-10-31,162000,163500,161500,162500,99905,4529821.0,27875819.0
2016-11-01,162500,163000,160000,161500,82556,4501945.0,27875819.0
2016-11-02,160000,161000,158000,159000,181828,4432255.0,27875819.0
2016-11-03,160000,161000,158500,159000,177646,4432255.0,27875819.0
2016-11-04,160000,162500,159500,160000,157677,4460131.0,27875819.0
2016-11-07,162000,162000,159500,160500,129089,4474069.0,27875819.0
2016-11-08,169000,172500,168500,172000,377204,4794641.0,27875819.0
2016-11-09,172000,181000,172000,177500,404844,4947958.0,27875819.0
2016-11-10,180000,186000,179500,184500,266249,5143089.0,27875819.0
2016-11-11,183500,186500,179000,185000,171060,5157027.0,27875819.0
2016-11-14,185500,186500,182000,182000,116125,5073399.0,27875819.0
2016-11-15,184000,184000,179500,180000,113854,5017647.0,27875819.0
2016-11-16,178000,182500,177500,182500,95448,5087337.0,27875819.0
2016-11-17,185000,185000,180000,184500,58030,5143089.0,27875819.0
2016-11-18,182500,184000,181000,181000,63078,5045523.0,27875819.0
2016-11-21,181000,182500,179000,181000,56496,5045523.0,27875819.0
2016-11-22,182000,187500,182000,186500,119803,5198840.0,27875819.0
2016-11-23,185500,188000,185000,186500,91578,5198840.0,27875819.0
2016-11-24,185500,186000,182500,184500,94151,5143089.0,27875819.0
2016-11-25,185000,185500,182500,183000,51745,5101275.0,27875819.0
2016-11-28,183500,184000,180500,182000,72183,5073399.0,27875819.0
2016-11-29,183000,188000,182000,188000,117155,5240654.0,27875819.0
2016-11-30,189000,189500,185000,188000,148753,5240654.0,27875819.0
2016-12-01,187500,195500,187500,193500,153594,5393971.0,27875819.0
2016-12-02,194500,195500,190000,190000,84086,5296406.0,27875819.0
2016-12-05,188000,190500,187500,189500,41806,5282468.0,27875819.0
2016-12-06,192000,193000,188500,191000,125243,5324281.0,27875819.0
2016-12-07,195000,195000,186000,188000,104684,5240654.0,27875819.0
2016-12-08,188500,195000,186500,195000,162081,5435785.0,27875819.0
2016-12-09,195000,195500,191000,194500,93029,5421847.0,27875819.0
2016-12-12,195500,196000,191000,192000,53390,5352157.0,27875819.0
2016-12-13,194000,195500,191500,193500,74742,5393971.0,27875819.0
2016-12-14,192000,194000,190000,193500,55652,5393971.0,27875819.0
2016-12-15,191000,195000,190500,193000,68251,5380033.0,27875819.0
2016-12-16,191500,195000,191500,194000,68936,5407909.0,27875819.0
2016-12-19,194000,194500,190500,191000,56669,5324281.0,27875819.0
2016-12-20,191000,192500,190500,192500,45783,5366095.0,27875819.0
2016-12-21,192000,192500,182500,186000,112389,5184902.0,27875819.0
2016-12-22,185500,186000,184000,186000,50658,5184902.0,27875819.0
2016-12-23,186500,186500,182000,184500,61297,5143089.0,27875819.0
2016-12-26,184500,186000,180500,185500,46925,5170964.0,27875819.0
2016-12-27,185500,187000,183000,186500,38920,5198840.0,27875819.0
2016-12-28,183500,185000,182000,182000,47905,5073399.0,27875819.0
2016-12-29,183000,183500,181500,183000,42579,5101275.0,27875819.0
2017-01-02,184000,188500,179500,180500,72116,5031585.0,27875819.0
2017-01-03,180000,185500,179000,179500,75322,5003710.0,27875819.0
2017-01-04,181500,181500,177500,179000,66213,4989772.0,27875819.0
2017-01-05,179000,186500,179000,186500,90211,5198840.0,27875819.0
2017-01-06,186000,187500,182500,185500,60552,5170964.0,27875819.0
2017-01-09,184000,185000,180000,180000,69357,5017647.0,27875819.0
2017-01-10,179500,183500,178500,183000,79656,5101275.0,27875819.0
2017-01-11,183000,187000,182500,186500,101671,5198840.0,27875819.0
2017-01-12,186500,191500,186500,190500,61806,5310344.0,27875819.0
2017-01-13,190500,193000,189000,190500,109423,5310344.0,27875819.0
2017-01-16,190000,192000,187500,191500,47615,5338219.0,27875819.0
2017-01-17,191500,192000,189000,191500,37096,5338219.0,27875819.0
2017-01-18,190500,196000,189500,194500,63883,5421847.0,27875819.0
2017-01-19,193500,196000,192000,193500,80266,5393971.0,27875819.0
2017-01-20,194500,197500,192000,196500,111137,5477598.0,27875819.0
2017-01-23,194000,199500,194000,197500,55678,5505474.0,27875819.0
2017-01-24,196500,197000,192000,193500,89109,5393971.0,27875819.0
2017-01-25,193000,194500,188000,190000,74648,5296406.0,27875819.0
2017-01-26,195500,202000,195500,199500,244775,5561226.0,27875819.0
2017-01-31,200000,206500,199000,203000,156215,5658791.0,27875819.0
2017-02-01,203000,204500,200000,203500,80934,5672729.0,27875819.0
2017-02-02,200000,206500,200000,205000,87971,5714543.0,27875819.0
2017-02-03,206000,206500,200500,204000,74295,5686667.0,27875819.0
2017-02-06,207000,213500,205000,211500,136058,5895736.0,27875819.0
2017-02-07,213500,213500,209000,212000,114244,5909674.0,27875819.0
2017-02-08,210000,212500,207500,209000,123929,5826046.0,27875819.0
2017-02-09,207500,211500,206000,209000,60622,5826046.0,27875819.0
2017-02-10,211000,212000,205500,207500,89289,5784232.0,27875819.0
2017-02-13,209000,211000,204000,205500,102694,5728481.0,27875819.0
2017-02-14,206500,208500,201500,203000,109279,5658791.0,27875819.0
2017-02-15,201500,210500,201500,208500,114822,5812108.0,27875819.0
2017-02-16,210500,212500,208500,210500,95780,5867860.0,27875819.0
2017-02-17,210000,210500,205500,207000,42321,5770295.0,27875819.0
2017-02-20,205500,209000,203500,207000,39999,5770295.0,27875819.0
2017-02-21,208500,215000,207000,210500,85597,5867860.0,27875819.0
2017-02-22,211000,213000,205000,206500,77738,5756357.0,27875819.0
2017-02-23,208500,218000,207500,215000,132289,5993301.0,27875819.0
2017-02-24,210500,213000,206000,208500,1262418,5812108.0,27875819.0
2017-02-27,211500,212500,208000,210000,229732,5853922.0,27875819.0
2017-02-28,212500,212500,206000,208000,136469,5798170.0,27875819.0
2017-03-02,211000,211000,201500,203500,182810,5672729.0,27875819.0
2017-03-03,203500,205000,201500,203000,139191,5658791.0,27875819.0
2017-03-06,201000,203500,198500,201500,76280,5616978.0,27875819.0
2017-03-07,202000,209000,201000,204500,71510,5700605.0,27875819.0
2017-03-08,202500,211000,202500,208000,105751,5798170.0,27875819.0
2017-03-09,212000,212500,205000,205500,134916,5728481.0,27875819.0
2017-03-10,207500,214000,207000,209500,163033,5839984.0,27875819.0
2017-03-13,209500,212000,207000,208000,69250,5798170.0,27875819.0
2017-03-14,208000,210500,206000,209500,100810,5839984.0,27875819.0
2017-03-15,209500,210500,207000,210500,128915,5867860.0,27875819.0
2017-03-16,213000,214000,206000,208000,126884,5798170.0,27875819.0
2017-03-17,208500,214000,205000,214000,117153,5965425.0,27875819.0
2017-03-20,214000,214000,204500,207000,88160,5770295.0,27875819.0
2017-03-21,208500,208500,197500,199000,278214,5547288.0,27875819.0
2017-03-22,199500,205000,199000,203500,105498,5672729.0,27875819.0
2017-03-23,205500,205500,199500,200000,71173,5575164.0,27875819.0
2017-03-24,201500,208000,200500,208000,104742,5798170.0,27875819.0
2017-03-27,208000,213000,206000,211500,87875,5895736.0,27875819.0
2017-03-28,211500,213500,207000,211500,82612,5895736.0,27875819.0
2017-03-29,210500,211000,208000,210500,75974,5867860.0,27875819.0
2017-03-30,212000,213500,207000,208000,44804,5798170.0,27875819.0
2017-03-31,208000,210000,205000,205500,144170,5728481.0,27875819.0
2017-04-03,205500,210500,204500,210500,72723,5867860.0,27875819.0
2017-04-04,208000,212500,206000,210500,45790,5867860.0,27875819.0
2017-04-05,214500,214500,210000,212500,70707,5923612.0,27875819.0
2017-04-06,213500,214500,209500,214500,73714,5979363.0,27875819.0
2017-04-07,215000,226500,214500,225500,215810,6285997.0,27875819.0
2017-04-10,223500,230000,222000,224000,125138,6244183.0,27875819.0
2017-04-11,224500,234000,223500,225500,153040,6285997.0,27875819.0
2017-04-12,229000,235500,226000,235500,142652,6564755.0,27875819.0
2017-04-13,238000,238000,231000,234500,98075,6536880.0,27875819.0
2017-04-14,231500,234500,229000,232500,44815,6481128.0,27875819.0
2017-04-17,232000,238000,231000,233500,37245,6509004.0,27875819.0
2017-04-18,235000,237000,231500,234500,67893,6536880.0,27875819.0
2017-04-19,232000,236000,230500,235000,96244,6550817.0,27875819.0
2017-04-20,236000,236500,231500,236500,89049,6592631.0,27875819.0
2017-04-21,236000,237500,233500,235000,72805,6550817.0,27875819.0
2017-04-24,236000,238500,230500,235000,81888,6550817.0,27875819.0
2017-04-25,231500,235000,229500,231500,126272,6453252.0,27875819.0
2017-04-26,234000,241500,233000,238000,88045,6634445.0,27875819.0
2017-04-27,239500,240000,232500,235000,72015,6550817.0,27875819.0
2017-04-28,231500,233500,228000,230000,128723,6411438.0,27875819.0
2017-05-02,228000,230500,223500,224000,140356,6244183.0,27875819.0
2017-05-04,221000,229500,221000,228000,134810,6355687.0,27875819.0
2017-05-08,230000,241500,228000,241000,77713,6718072.0,27875819.0
2017-05-10,241000,241500,231000,233500,133433,6509004.0,27875819.0
2017-05-11,233500,235500,220500,227000,287810,6327811.0,27875819.0
2017-05-12,227000,229500,225000,227500,115804,6341749.0,27875819.0
2017-05-15,228000,228000,221000,223500,189409,6230246.0,27875819.0
2017-05-16,225500,228500,224500,228500,95914,6369625.0,27875819.0
2017-05-17,227500,229000,225000,228500,70521,6369625.0,27875819.0
2017-05-18,227500,229000,222000,227500,102751,6341749.0,27875819.0
2017-05-19,228000,229000,225000,227000,53917,6327811.0,27875819.0
2017-05-22,229000,229000,221000,226000,116980,6299935.0,27875819.0
2017-05-23,224000,228500,223500,226000,63293,6299935.0,27875819.0
2017-05-24,229000,231000,226500,229500,69005,6397500.0,27875819.0
2017-05-25,229500,232500,226000,231000,109999,6439314.0,27875819.0
2017-05-26,230000,233500,227500,229500,77916,6397500.0,27875819.0
2017-05-29,231000,237000,230000,235500,91933,6564755.0,27875819.0
2017-05-30,236000,241000,234000,239000,105530,6662321.0,27875819.0
2017-05-31,239000,243500,238500,243000,201944,6773824.0,27875819.0
2017-06-01,244000,248500,241000,244000,103830,6801700.0,27875819.0
2017-06-02,244000,252500,243500,251000,134619,6996831.0,27875819.0
2017-06-05,253500,259500,250500,252500,114739,7038644.0,27875819.0
2017-06-07,251000,252500,248000,250500,144276,6982893.0,27875819.0
2017-06-08,248000,249000,242500,243500,129641,6787762.0,27875819.0
2017-06-09,244000,244500,237500,242500,114067,6759886.0,27875819.0
2017-06-12,243000,243000,235500,237000,64682,6606569.0,27875819.0
2017-06-13,238000,240000,238000,239500,64505,6676259.0,27875819.0
2017-06-14,239000,240000,234500,237000,129272,6606569.0,27875819.0
2017-06-15,234500,237500,230000,232000,87767,6467190.0,27875819.0
2017-06-16,231500,232000,228500,231000,91834,6439314.0,27875819.0
2017-06-19,231000,232500,226000,228000,64814,6355687.0,27875819.0
2017-06-20,228500,231000,226000,227500,64330,6341749.0,27875819.0
2017-06-21,225500,226000,219000,223500,113188,6230246.0,27875819.0
2017-06-22,223500,228000,220000,220500,118640,6146618.0,27875819.0
2017-06-23,221000,221500,216500,219500,168331,6118742.0,27875819.0
2017-06-26,221500,223000,217500,220500,68035,6146618.0,27875819.0
2017-06-27,222000,231500,221000,229500,162241,6397500.0,27875819.0
2017-06-28,231500,232000,227500,229500,73263,6397500.0,27875819.0
2017-06-29,230500,236500,229500,236500,137859,6592631.0,27875819.0
2017-06-30,235000,236000,231500,234500,76712,6536880.0,27875819.0
2017-07-03,236500,236500,230500,233500,43294,6509004.0,27875819.0
2017-07-04,233500,235000,226000,226000,65174,6299935.0,27875819.0
2017-07-05,225500,229000,221500,227500,66392,6341749.0,27875819.0
2017-07-06,228500,238000,224000,236500,102894,6592631.0,27875819.0
2017-07-07,235500,236500,230500,232000,80175,6467190.0,27875819.0
2017-07-10,232500,241500,232000,238500,137877,6648383.0,27875819.0
2017-07-11,243500,251000,242000,243000,185072,6773824.0,27875819.0
2017-07-12,243000,246000,232500,233500,114169,6509004.0,27875819.0
2017-07-13,237000,239500,233500,235000,81199,6550817.0,27875819.0
2017-07-14,237500,247000,236500,244000,72628,6801700.0,27875819.0
2017-07-17,245000,245000,231000,238000,154756,6634445.0,27875819.0
2017-07-18,238000,238500,234000,238000,68560,6634445.0,27875819.0
2017-07-19,239000,240500,237000,238500,48659,6648383.0,27875819.0
2017-07-20,240000,240500,233500,235000,47076,6550817.0,27875819.0
2017-07-21,234000,237000,233500,236500,58210,6592631.0,27875819.0
2017-07-24,238500,244500,236000,243000,86101,6773824.0,27875819.0
2017-07-25,243000,245500,241500,242500,74744,6759886.0,27875819.0
2017-07-26,245000,249500,243000,246500,51847,6871389.0,27875819.0
2017-07-27,243000,245500,240000,243500,62567,6787762.0,27875819.0
2017-07-28,242000,258000,242000,250000,121293,6968955.0,27875819.0
2017-07-31,250000,260000,249500,254000,88945,7080458.0,27875819.0
2017-08-01,251500,258000,248000,251500,80705,7010768.0,27875819.0
2017-08-02,251500,254000,248500,251500,45920,7010768.0,27875819.0
2017-08-03,249000,251000,243000,245000,64590,6829576.0,27875819.0
2017-08-04,242000,246000,241000,242000,76683,6745948.0,27875819.0
2017-08-07,242000,252500,242000,247500,73233,6899265.0,27875819.0
2017-08-08,246000,247000,241500,242500,56616,6759886.0,27875819.0
2017-08-09,240000,245500,239500,243500,37698,6787762.0,27875819.0
2017-08-10,241500,246500,241500,243500,68247,6787762.0,27875819.0
2017-08-11,240000,243500,237500,242000,93560,6745948.0,27875819.0
2017-08-14,241500,245500,231000,233000,124521,6495066.0,27875819.0
2017-08-16,233500,233500,228500,232000,80913,6467190.0,27875819.0
2017-08-17,230000,232000,229500,231000,75625,6439314.0,27875819.0
2017-08-18,229500,232000,229500,232000,55863,6467190.0,27875819.0
2017-08-21,232500,233500,221000,222000,150418,6188432.0,27875819.0
2017-08-22,222500,226000,222000,225000,151294,6272059.0,27875819.0
2017-08-23,227500,229000,225000,227000,87560,6327811.0,27875819.0
2017-08-24,228000,231000,226000,230000,106296,6411438.0,27875819.0
2017-08-25,234000,234000,228500,231500,142834,6453252.0,27875819.0
2017-08-28,231500,233000,226000,226500,129117,6313873.0,27875819.0
2017-08-29,226500,227000,218500,221000,126564,6160556.0,27875819.0
2017-08-30,221000,224500,216000,224000,125305,6244183.0,27875819.0
2017-08-31,222000,224000,219000,224000,88968,6244183.0,27875819.0
2017-09-01,225000,225000,220000,222500,108722,6202370.0,27875819.0
2017-09-04,220000,223000,218000,218500,41495,6090866.0,27875819.0
2017-09-05,219500,220000,213000,213500,88450,5951487.0,27875819.0
2017-09-06,212500,212500,203500,207500,129326,5784232.0,27875819.0
2017-09-07,207500,211000,203500,210000,83566,5853922.0,27875819.0
2017-09-08,209000,216500,208000,215000,83886,5993301.0,27875819.0
2017-09-11,216000,222000,215000,215500,86280,6007239.0,27875819.0
2017-09-12,216000,218500,214500,218000,49762,6076929.0,27875819.0
2017-09-13,217000,218500,213000,217000,80502,6049053.0,27875819.0
2017-09-14,216000,220500,216000,219500,96636,6118742.0,27875819.0
2017-09-15,219000,220000,214500,220000,97337,6132680.0,27875819.0
2017-09-18,218500,222000,217000,220500,72124,6146618.0,27875819.0
2017-09-19,218000,221000,217500,219000,62753,6104804.0,27875819.0
2017-09-20,219000,219000,203500,215500,338910,6007239.0,27875819.0
2017-09-21,212500,214500,210000,213000,99828,5937549.0,27875819.0
2017-09-22,212500,213000,209500,211500,81584,5895736.0,27875819.0
2017-09-25,210000,210000,207000,207500,60519,5784232.0,27875819.0
2017-09-26,208500,212000,204000,210500,97327,5867860.0,27875819.0
2017-09-27,209000,212000,206500,208000,40051,5798170.0,27875819.0
2017-09-28,204500,207000,203000,205000,84464,5714543.0,27875819.0
2017-09-29,207000,209500,205500,208500,89776,5812108.0,27875819.0
2017-10-10,212500,219000,211000,217500,180355,6062991.0,27875819.0
2017-10-11,215000,218500,214000,216500,108176,6035115.0,27875819.0
2017-10-12,215500,219000,214500,219000,77358,6104804.0,27875819.0
2017-10-13,219000,222000,217000,221000,98404,6160556.0,27875819.0
2017-10-16,219000,228000,214500,226000,135065,6299935.0,27875819.0
2017-10-17,227000,227000,220000,222000,63150,6188432.0,27875819.0
2017-10-18,220000,226000,219500,221500,63186,6174494.0,27875819.0
2017-10-19,223000,226000,220500,221000,125538,6160556.0,27875819.0
2017-10-20,220500,223500,217000,220000,72910,6132680.0,27875819.0
2017-10-23,218500,223000,217500,220000,40100,6132680.0,27875819.0
2017-10-24,219000,225000,218500,222500,56410,6202370.0,27875819.0
2017-10-25,221000,226000,219000,222500,80275,6202370.0,27875819.0
2017-10-26,220500,227000,220500,224000,74107,6244183.0,27875819.0
2017-10-27,222500,226000,222000,225000,33845,6272059.0,27875819.0
2017-10-30,225000,226000,220000,221000,65914,6160556.0,27875819.0
2017-10-31,220000,225000,219000,224000,68100,6244183.0,27875819.0
2017-11-01,220500,225000,220500,223500,79873,6230246.0,27875819.0
2017-11-02,222000,223000,217000,218000,62019,6076929.0,27875819.0
2017-11-03,219500,222500,215500,221500,82846,6174494.0,27875819.0
2017-11-06,221500,223000,218000,221500,40496,6174494.0,27875819.0
2017-11-07,219500,234000,219500,233000,125750,6495066.0,27875819.0
2017-11-08,229500,234000,226000,233000,101918,6495066.0,27875819.0
2017-11-09,234500,240500,225500,232500,162354,6481128.0,27875819.0
2017-11-10,230000,241000,227000,236500,122121,6592631.0,27875819.0
2017-11-13,237000,246500,236500,243500,120065,6787762.0,27875819.0
2017-11-14,239500,246000,239000,242000,81912,6745948.0,27875819.0
2017-11-15,240500,243000,233000,237500,92965,6620507.0,27875819.0
2017-11-16,239500,248500,238000,243000,83036,6773824.0,27875819.0
2017-11-17,248000,254500,244500,248500,154566,6927141.0,27875819.0
2017-11-20,246500,258500,246500,252000,112609,7024706.0,27875819.0
2017-11-21,253000,255000,247000,250000,103964,6968955.0,27875819.0
2017-11-22,248000,253000,245500,247500,78274,6899265.0,27875819.0
2017-11-23,247000,251500,246500,246500,32521,6871389.0,27875819.0
2017-11-24,253500,264500,251000,262000,115686,7303465.0,27875819.0
2017-11-27,260000,278500,259500,269500,140199,7512533.0,27875819.0
2017-11-28,268000,274000,266000,266500,60480,7428906.0,27875819.0
2017-11-29,265500,269500,261000,265500,108807,7401030.0,27875819.0
2017-11-30,274500,280000,270000,273500,147764,7624036.0,27875819.0
2017-12-01,268000,271500,261500,266000,87138,7414968.0,27875819.0
2017-12-04,268000,271000,262500,267500,55668,7456782.0,27875819.0
2017-12-05,264500,273500,264500,270000,64817,7526471.0,27875819.0
2017-12-06,273000,273000,265000,267500,96361,7456782.0,27875819.0
2017-12-07,267500,268000,254500,257000,122641,7164085.0,27875819.0
2017-12-08,255000,265000,255000,257500,78663,7178023.0,27875819.0
2017-12-11,256000,259500,254000,258500,43663,7205899.0,27875819.0
2017-12-12,256000,261500,255000,260500,47012,7261651.0,27875819.0
2017-12-13,260500,275000,258000,273000,97798,7610099.0,27875819.0
2017-12-14,275000,277500,270000,270000,154130,7526471.0,27875819.0
2017-12-15,270000,285000,270000,282000,133110,7860981.0,27875819.0
2017-12-18,283500,287000,274500,276500,64293,7707664.0,27875819.0
2017-12-19,276500,276500,266500,272000,56620,7582223.0,27875819.0
2017-12-20,268500,273000,267500,272000,47621,7582223.0,27875819.0
2017-12-21,268500,276000,264500,273000,74445,7610099.0,27875819.0
2017-12-22,275000,275000,267500,270000,49432,7526471.0,27875819.0
2017-12-26,270500,274500,264500,267000,52600,7442844.0,27875819.0
2017-12-27,263500,270500,260000,268000,40467,7470719.0,27875819.0
2017-12-28,265500,271000,264500,271000,46093,7554347.0,27875819.0
2018-01-02,272000,273000,260500,262000,62482,7303465.0,27875819.0
2018-01-03,255000,263000,255000,260000,63619,7247713.0,27875819.0
2018-01-04,264000,264500,255000,259000,78635,7219837.0,27875819.0
2018-01-05,260000,260500,256000,259000,58026,7219837.0,27875819.0
2018-01-08,260000,273500,259000,271500,81519,7568285.0,27875819.0
2018-01-09,268000,275500,266000,275000,66331,7665850.0,27875819.0
2018-01-10,273000,279500,273000,278500,58278,7763416.0,27875819.0
2018-01-11,280000,280000,268500,276000,93438,7693726.0,27875819.0
2018-01-12,273500,279500,268500,269000,86650,7498595.0,27875819.0
2018-01-15,269500,271500,262000,263000,70057,7331340.0,27875819.0
2018-01-16,262000,265000,257000,258500,107372,7205899.0,27875819.0
2018-01-17,258000,266500,258000,260500,120347,7261651.0,27875819.0
2018-01-18,260500,264000,259000,260500,72523,7261651.0,27875819.0
2018-01-19,261000,266000,260500,266000,68670,7414968.0,27875819.0
2018-01-22,265000,266000,259000,264000,73601,7359216.0,27875819.0
2018-01-23,262500,264500,259500,261500,79048,7289527.0,27875819.0
2018-01-24,260500,262000,259500,259500,69112,7233775.0,27875819.0
2018-01-25,259000,259500,254000,256000,133420,7136210.0,27875819.0
2018-01-26,255000,297000,255000,294500,515536,8209429.0,27875819.0
2018-01-29,305500,311000,294500,299000,222747,8334870.0,27875819.0
2018-01-30,300000,302500,292000,296000,94717,8251242.0,27875819.0
