SK디스커버리(006120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-02,39946,40909,38923,39225,140218,1358967.0,20843047.0
2014-12-03,39525,40247,38683,40007,133080,1386063.0,20843047.0
2014-12-04,40006,40067,39284,39466,86115,1367304.0,20843047.0
2014-12-05,39345,39826,39044,39285,75871,1361051.0,20843047.0
2014-12-08,38984,39284,38322,38443,86619,1331871.0,20843047.0
2014-12-09,38443,38864,37841,38022,110291,1317281.0,20843047.0
2014-12-10,38021,38322,37239,37541,116533,1300606.0,20843047.0
2014-12-11,36998,37479,36336,36759,117267,1273510.0,20843047.0
2014-12-12,37239,37660,36818,37300,78430,1292269.0,20843047.0
2014-12-15,36938,37901,36818,37841,71603,1311028.0,20843047.0
2014-12-16,37841,37841,36397,36939,119566,1279763.0,20843047.0
2014-12-17,37239,37420,36517,37420,94904,1296438.0,20843047.0
2014-12-18,37600,37720,35976,36638,115724,1269342.0,20843047.0
2014-12-19,36878,37540,36397,36999,73677,1281847.0,20843047.0
2014-12-22,37059,37781,36758,37601,92120,1302690.0,20843047.0
2014-12-23,37420,37539,36998,37240,53173,1290185.0,20843047.0
2014-12-24,36938,37359,36457,37300,130332,1292269.0,20843047.0
2014-12-26,37179,37781,36698,37601,169528,1302690.0,20843047.0
2014-12-29,37720,39104,37179,38503,170533,1333955.0,20843047.0
2014-12-30,38261,38863,37299,38503,151743,1333955.0,20843047.0
2015-01-02,37961,38803,37961,38744,75615,1342292.0,20843047.0
2015-01-05,38683,39886,38021,39706,158392,1375641.0,20843047.0
2015-01-06,39345,39946,38923,39105,111508,1354798.0,20843047.0
2015-01-07,38743,39104,37600,37661,134911,1304775.0,20843047.0
2015-01-08,37539,38382,37359,37661,153824,1304775.0,20843047.0
2015-01-09,37720,37901,36036,36097,296629,1250583.0,20843047.0
2015-01-12,36336,36517,35193,35495,215757,1229740.0,20843047.0
2015-01-13,35615,36517,34712,36398,164398,1261004.0,20843047.0
2015-01-14,36397,36878,36036,36819,98142,1275594.0,20843047.0
2015-01-15,36698,36818,35675,36698,128738,1271426.0,20843047.0
2015-01-16,36397,36698,35795,36337,88192,1258920.0,20843047.0
2015-01-19,36156,37720,36156,37240,142940,1290185.0,20843047.0
2015-01-20,37299,37600,36698,36999,82591,1281847.0,20843047.0
2015-01-21,37239,37299,36276,36638,74570,1269342.0,20843047.0
2015-01-22,36637,37119,35795,35976,101252,1246414.0,20843047.0
2015-01-23,36095,36577,35013,36037,222620,1248499.0,20843047.0
2015-01-26,36156,36156,35314,35435,87093,1227655.0,20843047.0
2015-01-27,35795,36397,35435,35736,99089,1238077.0,20843047.0
2015-01-28,35735,37119,35675,36939,129548,1279763.0,20843047.0
2015-01-29,36938,37239,36216,36939,87940,1279763.0,20843047.0
2015-01-30,36938,37179,36577,36759,83828,1273510.0,20843047.0
2015-02-02,36216,36758,35915,35976,90253,1246414.0,20843047.0
2015-02-03,36216,36758,35915,36518,83925,1265173.0,20843047.0
2015-02-04,36517,36878,35855,35916,128298,1244330.0,20843047.0
2015-02-05,35976,36517,35915,36398,82483,1261004.0,20843047.0
2015-02-06,35916,36397,35795,36157,62720,1252667.0,20843047.0
2015-02-09,35915,36277,35374,35375,113576,1225571.0,20843047.0
2015-02-10,35494,35615,34772,34954,165133,1210981.0,20843047.0
2015-02-11,35073,35915,35073,35375,98659,1225571.0,20843047.0
2015-02-12,35555,35795,34953,35375,68547,1225571.0,20843047.0
2015-02-13,35435,35916,35073,35736,79759,1238077.0,20843047.0
2015-02-16,35554,37420,35374,37360,240992,1294353.0,20843047.0
2015-02-17,36878,37539,36276,36759,152418,1273510.0,20843047.0
2015-02-23,36698,37480,36517,37240,109652,1290185.0,20843047.0
2015-02-24,37299,37420,36698,37120,95792,1286016.0,20843047.0
2015-02-25,37119,37419,36757,36759,66872,1273510.0,20843047.0
2015-02-26,36758,37179,36517,36578,77451,1267257.0,20843047.0
2015-02-27,36698,36999,35976,36578,123675,1267257.0,20843047.0
2015-03-02,36577,36757,35976,36037,93924,1248499.0,20843047.0
2015-03-03,36036,36096,35494,35676,131085,1235993.0,20843047.0
2015-03-04,35555,36397,35434,36277,133159,1256836.0,20843047.0
2015-03-05,35856,36096,35675,35736,96608,1238077.0,20843047.0
2015-03-06,35795,35855,35434,35615,137759,1233908.0,20843047.0
2015-03-09,35795,35795,35133,35315,108936,1223487.0,20843047.0
2015-03-10,35434,35434,34411,34472,178912,1194307.0,20843047.0
2015-03-11,34412,34893,34291,34713,141047,1202644.0,20843047.0
2015-03-12,34772,35434,34592,34954,147512,1210981.0,20843047.0
2015-03-13,35073,35916,35073,35435,115049,1227655.0,20843047.0
2015-03-16,35555,36216,34772,34833,222711,1206812.0,20843047.0
2015-03-17,35013,35193,34712,34894,156434,1208897.0,20843047.0
2015-03-18,35013,35073,34351,34954,136402,1210981.0,20843047.0
2015-03-19,35314,36758,35133,35796,401746,1240161.0,20843047.0
2015-03-20,36096,38382,35915,37962,697561,1315196.0,20843047.0
2015-03-23,37901,38623,37480,37721,284219,1306859.0,20843047.0
2015-03-24,37841,38623,37480,37601,219783,1302690.0,20843047.0
2015-03-25,37841,38261,37179,38202,150472,1323533.0,20843047.0
2015-03-26,37841,38021,36637,36819,223025,1275594.0,20843047.0
2015-03-27,36698,37780,36637,37480,154447,1298522.0,20843047.0
2015-03-30,37299,38081,36817,37661,134087,1304775.0,20843047.0
2015-03-31,38382,39405,37841,38263,276307,1325618.0,20843047.0
2015-04-01,38142,38984,37901,38443,170756,1331871.0,20843047.0
2015-04-02,38443,38924,36999,37420,173757,1296438.0,20843047.0
2015-04-03,37479,37720,36577,37059,204801,1283932.0,20843047.0
2015-04-06,37119,37720,36757,37480,139999,1298522.0,20843047.0
2015-04-07,37540,37540,36878,37180,111867,1288100.0,20843047.0
2015-04-08,37179,37299,36336,36518,235464,1265173.0,20843047.0
2015-04-09,36818,37901,36637,37601,214994,1302690.0,20843047.0
2015-04-10,37961,38202,37420,37721,173851,1306859.0,20843047.0
2015-04-13,38142,43376,38081,43376,908797,1502784.0,20843047.0
2015-04-14,43376,43857,41511,43256,643394,1498615.0,20843047.0
2015-04-15,43075,47406,42473,44399,781349,1538217.0,20843047.0
2015-04-16,45120,46504,43376,44038,496098,1525711.0,20843047.0
2015-04-17,44218,45120,43014,44519,354462,1542385.0,20843047.0
2015-04-20,43616,45722,43556,45723,390330,1584072.0,20843047.0
2015-04-21,43616,43676,41811,42594,881632,1475688.0,20843047.0
2015-04-22,43135,45000,41570,43316,542380,1500699.0,20843047.0
2015-04-23,43255,44579,41871,44219,408903,1531964.0,20843047.0
2015-04-24,43797,45782,43436,44219,345544,1531964.0,20843047.0
2015-04-27,43736,43977,42834,43136,215203,1494446.0,20843047.0
2015-04-28,43315,43977,43014,43316,121009,1500699.0,20843047.0
2015-04-29,43435,43916,42112,42293,185224,1465266.0,20843047.0
2015-04-30,41811,42774,41571,41932,126385,1452760.0,20843047.0
2015-05-04,41691,42954,41330,41692,110633,1444423.0,20843047.0
2015-05-06,41450,41691,39646,39887,213469,1381894.0,20843047.0
2015-05-07,39826,41330,39705,40609,167733,1406906.0,20843047.0
2015-05-08,40668,41570,40367,41451,108482,1436086.0,20843047.0
2015-05-11,41932,42593,41270,41571,140235,1440255.0,20843047.0
2015-05-12,41511,43376,41511,43256,223508,1498615.0,20843047.0
2015-05-13,43797,43797,42713,43015,155029,1490278.0,20843047.0
2015-05-14,43014,44699,42713,43015,189813,1490278.0,20843047.0
2015-05-15,43315,43556,42112,43015,138972,1490278.0,20843047.0
2015-05-18,41511,42052,39525,40729,299595,1411074.0,20843047.0
2015-05-19,40608,42774,40067,42474,217135,1471519.0,20843047.0
2015-05-20,42413,44098,41450,43918,307344,1521542.0,20843047.0
2015-05-21,43857,50475,43616,49332,1255232,1709130.0,20843047.0
2015-05-22,49332,49633,47286,47768,485076,1654938.0,20843047.0
2015-05-26,47406,48248,46564,47227,287353,1636179.0,20843047.0
2015-05-27,46564,47406,45601,47407,303552,1642432.0,20843047.0
2015-05-28,47767,48549,46986,47888,325439,1659107.0,20843047.0
2015-05-29,47888,51377,47526,49152,505322,1702877.0,20843047.0
2015-06-01,49632,52399,48730,51979,567933,1800839.0,20843047.0
2015-06-02,52942,54325,50355,53423,684234,1850863.0,20843047.0
2015-06-03,52941,53001,50053,50415,375996,1746647.0,20843047.0
2015-06-04,50534,51196,48669,50415,325229,1746647.0,20843047.0
2015-06-05,49993,51136,48008,48731,336135,1688287.0,20843047.0
2015-06-08,49873,50775,48850,49693,298385,1721636.0,20843047.0
2015-06-09,49391,50354,47647,47949,309325,1661191.0,20843047.0
2015-06-10,47947,49452,47166,47527,273830,1646601.0,20843047.0
2015-06-11,47887,48609,46865,47648,297048,1650769.0,20843047.0
2015-06-12,46925,47165,44278,46324,1088178,1604915.0,20843047.0
2015-06-15,45601,46985,45000,45362,259191,1571566.0,20843047.0
2015-06-16,45842,47346,44699,47287,261316,1638263.0,20843047.0
2015-06-17,47346,47526,46323,46986,154632,1627842.0,20843047.0
2015-06-18,47225,49090,47045,48069,266108,1665359.0,20843047.0
2015-06-19,48248,50113,47767,49814,362465,1725804.0,20843047.0
2015-06-22,49933,50594,47827,47949,260120,1661191.0,20843047.0
2015-06-23,48068,48309,46323,46926,292867,1625758.0,20843047.0
2015-06-24,47105,47947,46865,47527,171013,1646601.0,20843047.0
2015-06-25,47526,47526,46323,46505,266631,1611168.0,20843047.0
2015-06-26,46745,48970,46444,47588,362921,1648685.0,20843047.0
2015-06-29,46323,46865,44879,44880,314879,1554891.0,20843047.0
2015-06-30,44819,45661,44157,44760,216455,1550723.0,20843047.0
2015-07-01,44820,46925,44458,46565,289679,1613252.0,20843047.0
2015-07-02,47105,53844,47046,53844,899114,1865453.0,20843047.0
2015-07-03,54024,56852,52881,54265,725264,1880043.0,20843047.0
2015-07-06,53061,54265,52580,52641,428419,1823767.0,20843047.0
2015-07-07,53302,54385,45481,46565,896302,1613252.0,20843047.0
2015-07-08,46684,47827,45481,46625,309137,1615336.0,20843047.0
2015-07-09,46022,46865,44218,45903,515003,1590324.0,20843047.0
2015-07-10,46744,48008,45842,46505,269930,1611168.0,20843047.0
2015-07-13,46503,47707,45661,47347,184062,1640348.0,20843047.0
2015-07-14,48068,50113,47647,49272,329495,1707046.0,20843047.0
2015-07-15,49572,50234,48309,49272,176744,1707046.0,20843047.0
2015-07-16,48850,50054,48430,49212,148715,1704961.0,20843047.0
2015-07-17,49753,50414,48549,48911,127562,1694540.0,20843047.0
2015-07-20,48850,49091,47587,47949,197578,1661191.0,20843047.0
2015-07-21,48008,49031,47346,48851,158335,1692455.0,20843047.0
2015-07-22,48850,49512,47707,48129,160175,1667444.0,20843047.0
2015-07-23,48008,48549,47286,47467,121105,1644516.0,20843047.0
2015-07-24,47166,47767,46804,47106,105210,1632011.0,20843047.0
2015-07-27,46624,46624,44458,44519,272048,1542385.0,20843047.0
2015-07-28,43676,45902,43556,45482,169964,1575734.0,20843047.0
2015-07-29,46023,46023,43917,43978,185230,1523627.0,20843047.0
2015-07-30,43736,44519,41571,41632,236809,1442339.0,20843047.0
2015-07-31,41510,42713,41149,42594,168795,1475688.0,20843047.0
2015-08-03,42293,42714,38864,40067,287134,1388147.0,20843047.0
2015-08-04,40126,41570,39766,41271,152557,1429833.0,20843047.0
2015-08-05,41030,42293,40609,42113,120832,1459013.0,20843047.0
2015-08-06,42473,43797,42353,43196,162873,1496531.0,20843047.0
2015-08-07,42654,43135,42233,42835,56820,1484025.0,20843047.0
2015-08-10,42593,43075,41270,41331,84595,1431917.0,20843047.0
2015-08-11,41811,42413,40247,40549,127345,1404821.0,20843047.0
2015-08-12,40308,40488,37660,39045,236651,1352714.0,20843047.0
2015-08-13,39044,40187,38683,40188,208629,1392316.0,20843047.0
2015-08-17,40247,40488,39404,39947,86243,1383978.0,20843047.0
2015-08-18,40367,40608,37600,37841,241687,1311028.0,20843047.0
2015-08-19,37119,37841,36156,37059,406886,1283932.0,20843047.0
2015-08-20,37841,40067,37780,38864,496319,1346461.0,20843047.0
2015-08-21,37359,39405,37239,38022,246862,1317281.0,20843047.0
2015-08-24,38803,41149,38502,39887,411048,1381894.0,20843047.0
2015-08-25,41089,42052,40307,41150,278674,1425664.0,20843047.0
2015-08-26,41270,41691,40127,41451,172781,1436086.0,20843047.0
2015-08-27,41691,42232,40247,40729,247803,1411074.0,20843047.0
2015-08-28,41330,42533,39705,41692,351866,1444423.0,20843047.0
2015-08-31,41691,41691,40789,41210,118929,1427749.0,20843047.0
2015-09-01,40909,43135,40668,41632,276311,1442339.0,20843047.0
2015-09-02,41210,42052,40488,41812,133056,1448592.0,20843047.0
2015-09-03,42052,42593,41089,41331,112997,1431917.0,20843047.0
2015-09-04,41330,41511,38502,38744,181562,1342292.0,20843047.0
2015-09-07,38382,39525,37901,38984,171358,1350629.0,20843047.0
2015-09-08,38683,40127,38442,38563,142269,1336039.0,20843047.0
2015-09-09,39284,41631,39165,41090,228200,1423580.0,20843047.0
2015-09-10,40848,44519,40788,44158,427319,1529880.0,20843047.0
2015-09-11,43797,44939,42894,44038,220358,1525711.0,20843047.0
2015-09-14,43977,45060,43014,44940,156380,1556976.0,20843047.0
2015-09-15,44458,45360,43736,45061,130092,1561144.0,20843047.0
2015-09-16,45180,45481,44458,45181,139342,1565313.0,20843047.0
2015-09-17,45421,45421,43797,43978,157735,1523627.0,20843047.0
2015-09-18,44037,46503,43916,45903,216973,1590324.0,20843047.0
2015-09-21,45722,46985,44879,46685,170418,1617420.0,20843047.0
2015-09-22,46263,47105,45842,46204,101681,1600746.0,20843047.0
2015-09-23,45360,46203,44519,45602,132757,1579903.0,20843047.0
2015-09-24,41992,45000,41571,44098,646902,1527795.0,20843047.0
2015-09-25,44218,45060,43376,44579,118706,1544470.0,20843047.0
2015-09-30,43376,44820,43195,44219,125747,1531964.0,20843047.0
2015-10-01,44278,45602,43556,43677,181994,1513205.0,20843047.0
2015-10-02,43736,44338,43496,44098,111189,1527795.0,20843047.0
2015-10-05,44338,44759,43856,43858,90891,1519458.0,20843047.0
2015-10-06,44278,44399,43616,43978,68406,1523627.0,20843047.0
2015-10-07,43736,43857,43315,43376,71180,1502784.0,20843047.0
2015-10-08,43255,43857,41510,42714,236508,1479856.0,20843047.0
2015-10-12,43075,46504,42774,45662,329324,1581987.0,20843047.0
2015-10-13,45361,46143,44519,45422,109437,1573650.0,20843047.0
2015-10-14,44879,45241,43676,44219,155679,1531964.0,20843047.0
2015-10-15,43971,44403,42983,43292,166030,1461098.0,20843047.0
2015-10-16,43292,43847,42612,42613,107096,1438170.0,20843047.0
2015-10-19,42859,43477,42489,43292,71091,1461098.0,20843047.0
2015-10-20,43292,43292,42674,43230,73686,1459013.0,20843047.0
2015-10-21,42983,43353,42304,42428,103484,1431917.0,20843047.0
2015-10-22,42057,42242,41007,41254,134775,1392316.0,20843047.0
2015-10-23,41377,41995,41254,41933,80634,1415243.0,20843047.0
2015-10-26,42242,42304,41562,41810,59994,1411074.0,20843047.0
2015-10-27,42057,42118,41130,41686,73813,1406906.0,20843047.0
2015-10-28,41377,42242,41377,41686,55990,1406906.0,20843047.0
2015-10-29,41748,42736,41439,41748,80747,1408990.0,20843047.0
2015-10-30,41871,42242,41254,41748,85124,1408990.0,20843047.0
2015-11-02,41501,42057,40760,40822,67629,1377725.0,20843047.0
2015-11-03,41192,41254,39586,40019,145543,1350629.0,20843047.0
2015-11-04,40142,42057,40142,41872,128821,1413159.0,20843047.0
2015-11-05,41686,41995,41130,41254,81206,1392316.0,20843047.0
2015-11-06,42736,43106,41995,42242,249017,1425664.0,20843047.0
2015-11-09,42057,42921,41562,41810,121584,1411074.0,20843047.0
2015-11-10,41562,41686,40883,41069,105808,1386063.0,20843047.0
2015-11-11,41130,42057,40821,41933,83984,1415243.0,20843047.0
2015-11-12,41933,42118,41130,42057,56872,1419412.0,20843047.0
2015-11-13,41686,41933,40636,41007,107854,1383978.0,20843047.0
2015-11-16,40636,41809,40574,41686,95856,1406906.0,20843047.0
2015-11-17,41501,41809,41254,41563,75508,1402737.0,20843047.0
2015-11-18,41439,42489,41377,41810,104328,1411074.0,20843047.0
2015-11-19,42057,43292,41995,42798,144913,1444423.0,20843047.0
2015-11-20,42983,44527,42304,44157,198025,1490278.0,20843047.0
2015-11-23,44156,46071,43724,45762,199773,1544470.0,20843047.0
2015-11-24,45206,45824,44959,45268,80338,1527795.0,20843047.0
2015-11-25,45083,45453,44712,45021,96233,1519458.0,20843047.0
2015-11-26,45268,45268,44465,44774,80816,1511121.0,20843047.0
2015-11-27,44959,45700,44465,44898,126541,1515290.0,20843047.0
2015-11-30,44218,44774,44218,44404,90743,1498615.0,20843047.0
2015-12-01,44403,44897,43600,43971,95019,1484025.0,20843047.0
2015-12-02,43847,44959,43847,44960,105017,1517374.0,20843047.0
2015-12-03,44959,44959,44033,44466,69481,1500699.0,20843047.0
2015-12-04,43909,44527,43230,43663,70209,1473603.0,20843047.0
2015-12-07,44033,44033,42736,42736,97249,1442339.0,20843047.0
2015-12-08,42674,43230,42118,42983,78507,1450676.0,20843047.0
2015-12-09,43230,43230,41995,42057,56991,1419412.0,20843047.0
2015-12-10,42057,42612,41624,42489,53344,1434002.0,20843047.0
2015-12-11,42180,42427,41377,41625,67081,1404821.0,20843047.0
2015-12-14,41192,41995,40945,41625,68719,1404821.0,20843047.0
2015-12-15,41995,42551,41007,41625,120718,1404821.0,20843047.0
2015-12-16,41995,42736,41995,42489,62363,1434002.0,20843047.0
2015-12-17,42859,42921,42242,42489,62010,1434002.0,20843047.0
2015-12-18,42427,43600,42118,43354,108871,1463182.0,20843047.0
2015-12-21,43477,43662,42612,43107,59630,1454845.0,20843047.0
2015-12-22,43045,43353,42859,43230,65923,1459013.0,20843047.0
2015-12-23,45700,46194,44033,44280,296881,1494446.0,20843047.0
2015-12-24,45021,45021,43971,44280,151860,1494446.0,20843047.0
2015-12-28,44156,44218,42983,43045,243618,1693937.0,24303255.0
2015-12-29,42674,45453,42674,45021,231197,1771707.0,24303255.0
2015-12-30,45268,45268,44465,44836,125923,1764416.0,24303255.0
2016-01-04,44836,45824,44527,45268,172246,1781429.0,24303255.0
2016-01-05,44897,45515,44342,45207,175879,1778998.0,24303255.0
2016-01-06,45391,48479,45391,48171,419469,1895654.0,24303255.0
2016-01-07,48479,49714,46935,48233,287604,1898084.0,24303255.0
2016-01-08,47491,51135,47368,51074,505876,2009879.0,24303255.0
2016-01-11,51011,51444,49591,49962,253444,1966133.0,24303255.0
2016-01-12,50085,50270,47800,48109,302858,1893224.0,24303255.0
2016-01-13,48356,48850,47615,48789,178330,1919957.0,24303255.0
2016-01-14,48109,48109,46688,47553,217697,1871351.0,24303255.0
2016-01-15,48171,48788,47429,48109,161232,1893224.0,24303255.0
2016-01-18,47615,48788,47306,48356,130139,1902945.0,24303255.0
2016-01-19,48356,48973,47615,48480,155976,1907806.0,24303255.0
2016-01-20,48541,49591,46750,47924,248909,1885933.0,24303255.0
2016-01-21,48171,48912,46997,47862,141602,1883502.0,24303255.0
2016-01-22,48294,48418,46565,47492,165016,1868920.0,24303255.0
2016-01-25,47491,48912,47368,48727,142964,1917527.0,24303255.0
2016-01-26,48603,49282,48232,48789,141273,1919957.0,24303255.0
2016-01-27,49344,49344,47615,48295,192151,1900515.0,24303255.0
2016-01-28,48109,48356,47429,48233,99720,1898084.0,24303255.0
2016-01-29,48418,50085,48109,49530,264300,1949121.0,24303255.0
2016-02-01,49838,50270,49467,50086,149044,1970994.0,24303255.0
2016-02-02,50023,50888,49282,50641,208772,1992867.0,24303255.0
2016-02-03,50147,53296,50085,52803,410998,2077928.0,24303255.0
2016-02-04,52802,52988,51629,52124,229303,2051195.0,24303255.0
2016-02-05,51629,52123,49838,51321,245142,2019600.0,24303255.0
2016-02-11,50023,50950,48726,49097,235099,1932109.0,24303255.0
2016-02-12,48665,49035,44156,45392,428452,1786289.0,24303255.0
2016-02-15,46194,47244,45515,47059,202663,1851908.0,24303255.0
2016-02-16,47429,47923,47059,47677,136235,1876211.0,24303255.0
2016-02-17,47862,47862,45577,45948,178482,1808162.0,24303255.0
2016-02-18,46503,47429,46441,47430,159914,1866490.0,24303255.0
2016-02-19,47429,47862,46565,47862,91029,1883502.0,24303255.0
2016-02-22,47800,48912,47429,48356,116839,1902945.0,24303255.0
2016-02-23,48788,48973,47368,47924,121356,1885933.0,24303255.0
2016-02-24,47985,48294,47059,47368,106329,1864060.0,24303255.0
2016-02-25,47429,48232,47306,47492,119105,1868920.0,24303255.0
2016-02-26,47923,49467,47676,49283,244001,1939400.0,24303255.0
2016-02-29,49344,50023,48356,49344,156459,1941830.0,24303255.0
2016-03-02,49344,50332,49282,49962,259351,1966133.0,24303255.0
2016-03-03,50085,50950,49776,50765,293649,1997728.0,24303255.0
2016-03-04,50950,51938,50209,51876,716971,2041473.0,24303255.0
2016-03-07,52185,52741,50888,51197,208993,2014740.0,24303255.0
2016-03-08,51258,51629,49961,50641,150366,1992867.0,24303255.0
2016-03-09,50641,52494,50394,52062,206480,2048764.0,24303255.0
2016-03-10,52061,52308,51505,52062,130520,2048764.0,24303255.0
2016-03-11,51876,51876,50579,51444,127033,2024461.0,24303255.0
2016-03-14,51444,52061,50950,51753,96312,2036613.0,24303255.0
2016-03-15,52494,52617,50888,51321,128977,2019600.0,24303255.0
2016-03-16,51382,51752,50209,50271,147070,1978285.0,24303255.0
2016-03-17,50517,51135,50332,50703,118415,1995297.0,24303255.0
2016-03-18,51073,51814,50579,51753,124287,2036613.0,24303255.0
2016-03-21,51814,52000,50394,50580,154703,1990437.0,24303255.0
2016-03-22,50456,50826,48912,49406,203673,1944260.0,24303255.0
2016-03-23,49776,49961,49159,49962,131323,1966133.0,24303255.0
2016-03-24,49900,50394,49467,49962,93523,1966133.0,24303255.0
2016-03-25,49961,51752,49961,51135,121198,2012310.0,24303255.0
2016-03-28,51258,51258,49900,50580,99251,1990437.0,24303255.0
2016-03-29,50332,50641,49900,50580,90155,1990437.0,24303255.0
2016-03-30,50579,50641,49406,49468,172861,1946691.0,24303255.0
2016-03-31,49591,49776,48912,49344,172354,1941830.0,24303255.0
2016-04-01,49344,50270,49035,50024,136812,1968564.0,24303255.0
2016-04-04,50826,50826,49406,49715,113789,1956412.0,24303255.0
2016-04-05,49714,50085,49159,49777,92018,1958842.0,24303255.0
2016-04-06,49776,49838,48912,49283,131330,1939400.0,24303255.0
2016-04-07,49406,49900,48788,49159,130007,1934539.0,24303255.0
2016-04-08,48973,49159,48418,48850,112471,1922387.0,24303255.0
2016-04-11,48665,49220,48603,48850,74422,1922387.0,24303255.0
2016-04-12,48850,49220,48541,48912,83117,1924818.0,24303255.0
2016-04-14,48912,49591,48912,49530,83365,1949121.0,24303255.0
2016-04-15,49776,49776,49097,49406,86055,1944260.0,24303255.0
2016-04-18,49097,49220,48788,49159,52000,1934539.0,24303255.0
2016-04-19,49220,49220,47182,48171,326935,1895654.0,24303255.0
2016-04-20,47800,48294,47491,48109,133695,1893224.0,24303255.0
2016-04-21,47923,48232,47491,47615,147668,1873781.0,24303255.0
2016-04-22,47491,48109,47491,47677,64777,1876211.0,24303255.0
2016-04-25,47553,47738,46441,46565,177722,1832465.0,24303255.0
2016-04-26,46318,46812,45700,46627,153976,1834896.0,24303255.0
2016-04-27,46441,47059,45762,45948,108873,1808162.0,24303255.0
2016-04-28,45700,46441,45453,45639,112005,1796011.0,24303255.0
2016-04-29,44959,45083,43971,44898,238270,1766847.0,24303255.0
2016-05-02,44465,44527,43477,44095,203106,1735252.0,24303255.0
2016-05-03,44095,45638,43847,45577,151102,1793580.0,24303255.0
2016-05-04,44836,45577,44403,44960,136722,1769277.0,24303255.0
2016-05-09,43971,44156,42180,43169,345827,1698798.0,24303255.0
2016-05-10,42798,43971,42798,43663,158168,1718240.0,24303255.0
2016-05-11,43539,44774,43539,44404,161752,1747404.0,24303255.0
2016-05-12,44959,47121,44959,46936,353831,1847047.0,24303255.0
2016-05-13,46935,47306,46009,46627,162613,1834896.0,24303255.0
2016-05-16,46935,47182,45391,45886,201244,1805732.0,24303255.0
2016-05-17,46256,47182,45453,46689,181400,1837326.0,24303255.0
2016-05-18,46750,46935,45947,46010,95043,1810592.0,24303255.0
2016-05-19,47244,47244,45700,45824,72247,1803302.0,24303255.0
2016-05-20,46565,47429,46380,47245,120493,1859199.0,24303255.0
2016-05-23,47368,47923,46935,47492,120117,1868920.0,24303255.0
2016-05-24,47368,47553,46256,46689,88984,1837326.0,24303255.0
2016-05-25,46750,46750,45762,45948,129844,1808162.0,24303255.0
2016-05-26,45515,45762,44959,45639,128203,1796011.0,24303255.0
2016-05-27,45206,49406,45206,48233,421318,1898084.0,24303255.0
2016-05-30,49776,50270,47676,47739,357380,1878642.0,24303255.0
2016-05-31,47738,48294,47244,48171,149218,1895654.0,24303255.0
2016-06-01,48232,48294,47121,47430,140194,1866490.0,24303255.0
2016-06-02,46565,48479,46565,48171,149705,1895654.0,24303255.0
2016-06-03,48171,48726,47676,48233,93799,1898084.0,24303255.0
2016-06-07,48171,49035,48109,48789,127425,1919957.0,24303255.0
2016-06-08,48541,49406,48356,49283,134846,1939400.0,24303255.0
2016-06-09,49159,50332,48047,48789,243924,1919957.0,24303255.0
2016-06-10,48850,49220,47800,49221,137938,1936969.0,24303255.0
2016-06-13,48541,49035,48109,48727,99048,1917527.0,24303255.0
2016-06-14,48294,48603,46935,47306,143205,1861629.0,24303255.0
2016-06-15,47368,47738,46627,46874,76506,1844617.0,24303255.0
2016-06-16,47182,47429,45885,46195,104455,1817883.0,24303255.0
2016-06-17,46441,46935,45577,46010,71193,1810592.0,24303255.0
2016-06-20,46565,46935,46009,46442,83062,1827605.0,24303255.0
2016-06-21,46688,46688,46009,46010,54251,1810592.0,24303255.0
2016-06-22,46133,47244,46133,46689,76843,1837326.0,24303255.0
2016-06-23,46627,46812,45577,46133,78978,1815453.0,24303255.0
2016-06-24,46441,46627,43539,44342,230452,1744974.0,24303255.0
2016-06-27,42489,43847,42489,43601,150033,1715810.0,24303255.0
2016-06-28,43230,44033,42798,43786,147276,1723101.0,24303255.0
2016-06-29,44156,44897,43909,44898,75785,1766847.0,24303255.0
2016-06-30,45268,45330,44589,44836,98492,1764416.0,24303255.0
2016-07-01,44836,46194,44650,44836,119439,1764416.0,24303255.0
2016-07-04,45021,45391,44527,44774,89909,1761986.0,24303255.0
2016-07-05,44836,44897,44218,44713,62829,1759556.0,24303255.0
2016-07-06,44774,45206,43847,44404,95004,1747404.0,24303255.0
2016-07-07,44403,44897,44218,44836,97117,1764416.0,24303255.0
2016-07-08,44650,44897,43662,43971,94118,1730392.0,24303255.0
2016-07-11,44342,44774,44095,44466,74163,1749834.0,24303255.0
2016-07-12,44712,44712,44156,44219,54250,1740113.0,24303255.0
2016-07-13,44589,45700,44465,45639,143259,1796011.0,24303255.0
2016-07-14,45638,45638,44342,44589,113381,1754695.0,24303255.0
2016-07-15,44465,44836,43847,43910,116966,1727961.0,24303255.0
2016-07-18,43724,44650,43724,44095,57135,1735252.0,24303255.0
2016-07-19,44280,44465,43662,43663,75473,1718240.0,24303255.0
2016-07-20,43724,43971,43292,43663,79202,1718240.0,24303255.0
2016-07-21,44033,44033,43292,43354,83612,1706089.0,24303255.0
2016-07-22,43415,44156,43106,44033,94723,1732822.0,24303255.0
2016-07-25,43847,43971,43106,43292,133992,1703658.0,24303255.0
2016-07-26,43230,43724,42551,42860,153831,1686646.0,24303255.0
2016-07-27,42798,42921,42180,42304,150018,1664773.0,24303255.0
2016-07-28,42242,42365,40821,41378,254697,1628318.0,24303255.0
2016-07-29,41254,42057,40945,41254,158778,1623457.0,24303255.0
