STX(011810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-01-03,999675,1019932,991552,995822,272219,337195.0,27526154.0
2006-01-04,1007740,1015728,975092,975494,265149,330314.0,27526154.0
2006-01-05,975241,979375,954983,955253,259896,323432.0,27526154.0
2006-01-06,955085,1019991,950950,1012137,402082,342701.0,27526154.0
2006-01-09,1024075,1024075,975291,983695,169394,333066.0,27526154.0
2006-01-10,987305,1003562,983305,987708,165093,334443.0,27526154.0
2006-01-11,991661,995661,987527,991809,120247,335819.0,27526154.0
2006-01-12,995540,1011931,991552,995822,160641,337195.0,27526154.0
2006-01-13,1003705,1064745,999571,1028364,267882,348206.0,27526154.0
2006-01-16,1048354,1052342,1019962,1028364,114817,348206.0,27526154.0
2006-01-17,1036210,1068858,1023954,1036478,226659,350958.0,27526154.0
2006-01-18,1036310,1044445,979406,991809,213172,335819.0,27526154.0
2006-01-19,991661,1024187,991661,991809,98704,335819.0,27526154.0
2006-01-20,995492,1007748,950843,967380,204220,327561.0,27526154.0
2006-01-23,967303,967303,886006,934924,247503,316551.0,27526154.0
2006-01-24,906164,942679,902030,930824,136085,315174.0,27526154.0
2006-01-25,914307,946821,914307,922710,113989,312422.0,27526154.0
2006-01-26,914329,942720,914329,918609,108191,311046.0,27526154.0
2006-01-27,930655,951046,922532,934924,90732,316551.0,27526154.0
2006-01-31,938577,983348,938577,975494,132480,330314.0,27526154.0
2006-02-01,959055,983435,918273,926810,91952,313798.0,27526154.0
2006-02-02,942720,942720,902072,918609,46881,311046.0,27526154.0
2006-02-03,894018,914409,857502,861638,118496,291777.0,27526154.0
2006-02-06,837233,877882,837233,857625,41368,290401.0,27526154.0
2006-02-07,841347,873872,841347,869752,67557,294530.0,27526154.0
2006-02-08,853368,889884,853368,861638,61107,291777.0,27526154.0
2006-02-09,869747,877882,857624,857625,28280,290401.0,27526154.0
2006-02-10,861583,873840,853449,873852,25309,295906.0,27526154.0
2006-02-13,873817,885940,861548,877953,42560,297282.0,27526154.0
2006-02-14,865584,889975,865584,873852,52971,295906.0,27526154.0
2006-02-15,894130,894130,865738,869752,51890,294530.0,27526154.0
2006-02-16,869738,885995,865738,869752,42850,294530.0,27526154.0
2006-02-17,881856,914370,881856,902382,101950,305540.0,27526154.0
2006-02-20,906206,942720,906206,918609,34773,311046.0,27526154.0
2006-02-21,914329,926464,910207,918609,32360,311046.0,27526154.0
2006-02-22,906284,942798,906284,926810,39031,313798.0,27526154.0
2006-02-23,950679,950679,930422,930824,52060,315174.0,27526154.0
2006-02-24,930401,942658,918266,938938,45303,317927.0,27526154.0
2006-02-27,954915,954915,934523,938938,30775,317927.0,27526154.0
2006-02-28,942819,987468,938685,971480,77095,328938.0,27526154.0
2006-03-02,991512,999646,942741,959266,44261,324809.0,27526154.0
2006-03-03,946882,959139,930625,951152,49101,322056.0,27526154.0
2006-03-06,938740,958998,938740,959266,33229,324809.0,27526154.0
2006-03-07,942783,950905,934782,947051,29000,320680.0,27526154.0
2006-03-08,938720,975234,938720,967380,48436,327561.0,27526154.0
2006-03-09,1003775,1003775,979396,999922,58410,338572.0,27526154.0
2006-03-10,999632,1019890,983375,1008036,78220,341324.0,27526154.0
2006-03-13,1019890,1024024,1007767,1008036,37673,341324.0,27526154.0
2006-03-14,1019991,1024113,999734,1012137,30300,342701.0,27526154.0
2006-03-15,1015735,1024003,1003612,1016150,48060,344077.0,27526154.0
2006-03-16,1011982,1024105,1007848,1020251,25340,345453.0,27526154.0
2006-03-17,1015828,1028096,1011839,1028364,29621,348206.0,27526154.0
2006-03-20,1028024,1044281,983375,1008036,471650,341324.0,27526154.0
2006-03-21,999817,1007818,983560,983695,41693,333066.0,27526154.0
2006-03-22,967091,983348,950834,975494,42270,330314.0,27526154.0
2006-03-23,975262,1012043,975262,999922,48970,338572.0,27526154.0
2006-03-24,999817,1007818,967168,983695,20180,333066.0,27526154.0
2006-03-27,975048,987305,958925,987708,29320,334443.0,27526154.0
2006-03-28,971405,995661,959148,991809,40870,335819.0,27526154.0
2006-03-29,975191,987447,958934,979594,40230,331690.0,27526154.0
2006-03-30,967168,999817,959168,983695,46096,333066.0,27526154.0
2006-03-31,971395,1003775,971395,999922,88700,338572.0,27526154.0
2006-04-03,999675,1052445,999675,1044592,117660,353711.0,27526154.0
2006-04-04,1064732,1089257,1044474,1077135,122716,364722.0,27526154.0
2006-04-05,1097271,1105393,1068745,1081148,85320,366098.0,27526154.0
2006-04-06,1068795,1077063,1048404,1056807,52800,357840.0,27526154.0
2006-04-07,1048445,1056580,1032188,1044592,26850,353711.0,27526154.0
2006-04-10,1032188,1056580,1024055,1044592,44320,353711.0,27526154.0
2006-04-11,1040247,1072894,1040247,1060907,45620,359216.0,27526154.0
2006-04-12,1080889,1089145,1052375,1073034,108560,363345.0,27526154.0
2006-04-13,1072874,1081008,1052483,1069021,41109,361969.0,27526154.0
2006-04-14,1081008,1089265,1060751,1069021,69522,361969.0,27526154.0
2006-04-17,1068908,1077031,1060640,1064920,66200,360593.0,27526154.0
2006-04-18,1056690,1056690,1032310,1040579,58560,352335.0,27526154.0
2006-04-19,1048445,1064836,1044444,1044592,78830,353711.0,27526154.0
2006-04-20,1044366,1089270,1044366,1081148,103951,366098.0,27526154.0
2006-04-21,1080889,1089145,1064765,1073034,85810,363345.0,27526154.0
2006-04-24,1089270,1109394,1068745,1081148,111441,366098.0,27526154.0
2006-04-25,1064774,1097288,1064774,1064920,70473,360593.0,27526154.0
2006-04-26,1056629,1146049,1056629,1121805,379612,379861.0,27526154.0
2006-04-27,1137914,1142048,1101266,1121805,111605,379861.0,27526154.0
2006-04-28,1125659,1125659,1072888,1073034,182023,363345.0,27526154.0
2006-05-02,1056672,1081052,1040415,1056807,92812,357840.0,27526154.0
2006-05-03,1068944,1101458,1056821,1089349,157700,368850.0,27526154.0
2006-05-04,1105584,1117840,1085193,1097463,167962,371603.0,27526154.0
2006-05-08,1105575,1117698,1077049,1105577,88960,374356.0,27526154.0
2006-05-09,1117698,1117698,1085184,1105577,116590,374356.0,27526154.0
2006-05-10,1097350,1105485,1080959,1093362,63331,370227.0,27526154.0
2006-05-11,1085143,1121657,1077020,1121805,74558,379861.0,27526154.0
2006-05-12,1105421,1113555,1077041,1113691,85560,377108.0,27526154.0
2006-05-15,1085094,1101351,1080959,1093362,47120,370227.0,27526154.0
2006-05-16,1097321,1101309,1044404,1056807,87292,357840.0,27526154.0
2006-05-17,1056559,1068827,1048302,1052706,70978,356464.0,27526154.0
2006-05-18,1023962,1032218,942677,1028364,83543,348206.0,27526154.0
2006-05-19,999603,1052375,999603,1024264,65070,346830.0,27526154.0
2006-05-22,1015756,1024024,995510,1008036,88350,341324.0,27526154.0
2006-05-23,983418,995540,971295,995822,44774,337195.0,27526154.0
2006-05-24,995510,1011901,979241,1008036,55918,341324.0,27526154.0
2006-05-25,1007562,1015685,975048,987708,50571,334443.0,27526154.0
2006-05-26,987305,1019819,983305,987708,60234,334443.0,27526154.0
2006-05-29,983560,1007818,971436,983695,29950,333066.0,27526154.0
2006-05-30,983572,987560,930655,934924,56550,316551.0,27526154.0
2006-06-01,894018,930532,861503,861638,47000,291777.0,27526154.0
2006-06-02,865682,881939,841303,877953,46430,297282.0,27526154.0
2006-06-05,865566,898081,829052,841310,61509,284896.0,27526154.0
2006-06-07,825057,841314,810405,821069,64760,278014.0,27526154.0
2006-06-08,797934,824855,797934,812868,27021,275262.0,27526154.0
2006-06-09,816934,837313,816934,821069,29231,278014.0,27526154.0
2006-06-12,821088,821088,810426,816968,15971,276638.0,27526154.0
2006-06-13,812749,824884,796492,796640,23301,269756.0,27526154.0
2006-06-14,772285,829191,772285,821069,23050,278014.0,27526154.0
2006-06-15,837346,841346,816954,816968,13003,276638.0,27526154.0
2006-06-16,829224,885995,829224,869752,123790,294530.0,27526154.0
2006-06-19,869626,885883,845246,861638,12070,291777.0,27526154.0
2006-06-20,861560,861560,809458,809727,125042,274160.0,27526154.0
2006-06-21,805593,829182,801459,829183,20316,280767.0,27526154.0
2006-06-22,829182,869685,812791,829183,59617,280767.0,27526154.0
2006-06-23,829182,837305,816913,829183,10400,280767.0,27526154.0
2006-06-26,829182,837305,811989,829183,14330,280767.0,27526154.0
2006-06-27,837203,837203,816812,825082,10210,279390.0,27526154.0
2006-06-28,812820,816954,804833,816968,13290,276638.0,27526154.0
2006-06-29,829161,845418,817039,837296,33688,283519.0,27526154.0
2006-06-30,869626,869626,841245,861638,22940,291777.0,27526154.0
2006-07-03,849380,869626,849380,861638,20447,291777.0,27526154.0
2006-07-04,865584,873840,853449,873852,17060,295906.0,27526154.0
2006-07-05,853481,869738,853481,869752,20600,294530.0,27526154.0
2006-07-06,873860,873860,853469,865739,18086,293154.0,27526154.0
2006-07-07,873864,894121,861607,894268,36721,302788.0,27526154.0
2006-07-10,885836,914362,877712,910496,29000,308293.0,27526154.0
2006-07-11,902213,906347,885956,906482,35670,306917.0,27526154.0
2006-07-12,914469,914469,885956,906482,26891,306917.0,27526154.0
2006-07-13,902000,902000,881743,898281,19571,304164.0,27526154.0
2006-07-14,861583,877840,849460,873852,33705,295906.0,27526154.0
2006-07-18,853398,869655,845264,845410,16996,286272.0,27526154.0
2006-07-19,845255,869513,845255,853524,10695,289025.0,27526154.0
2006-07-20,861603,881995,857615,869752,22949,294530.0,27526154.0
2006-07-21,857624,869747,849490,857625,19350,290401.0,27526154.0
2006-07-24,857624,861625,853490,857625,11650,290401.0,27526154.0
2006-07-25,861592,877982,861592,865739,15040,293154.0,27526154.0
2006-07-26,869655,869655,845264,845410,24697,286272.0,27526154.0
2006-07-27,845326,885975,845326,873852,37596,295906.0,27526154.0
2006-07-28,873840,885975,869718,873852,58470,295906.0,27526154.0
2006-07-31,885954,889954,857574,881966,32413,298659.0,27526154.0
2006-08-01,869674,890065,869674,886067,18030,300035.0,27526154.0
2006-08-02,885931,898054,885931,886067,33350,300035.0,27526154.0
2006-08-03,885931,906323,885931,886067,23860,300035.0,27526154.0
2006-08-04,885931,902188,885931,886067,23380,300035.0,27526154.0
2006-08-07,894187,894187,873808,886067,17050,300035.0,27526154.0
2006-08-08,885931,890065,869674,886067,20412,300035.0,27526154.0
2006-08-09,885752,889752,873630,890167,16975,301411.0,27526154.0
2006-08-10,890065,894187,869674,886067,33453,300035.0,27526154.0
2006-08-11,873833,914469,873833,906482,61401,306917.0,27526154.0
2006-08-14,910227,962998,910227,959266,79663,324809.0,27526154.0
2006-08-16,991510,1024024,971253,1008036,133086,341324.0,27526154.0
2006-08-17,1024003,1036260,999612,1016150,76601,344077.0,27526154.0
2006-08-18,1019869,1024003,991477,1016150,71253,344077.0,27526154.0
2006-08-21,1020104,1028105,1011982,1020251,45281,345453.0,27526154.0
2006-08-22,1007776,1064682,1007776,1048693,58410,355087.0,27526154.0
2006-08-23,1056690,1056690,1032310,1040579,28110,352335.0,27526154.0
2006-08-24,1040252,1048374,1019994,1024264,30451,346830.0,27526154.0
2006-08-25,1024055,1052445,1020054,1044592,55431,353711.0,27526154.0
2006-08-28,1040415,1056672,1036281,1056807,43280,357840.0,27526154.0
2006-08-29,1064638,1077029,1060638,1060907,54791,359216.0,27526154.0
2006-08-30,1060751,1068740,1052483,1069021,45510,361969.0,27526154.0
2006-08-31,1072945,1097470,1068944,1089349,56330,368850.0,27526154.0
2006-09-01,1101351,1101351,1056568,1093362,59311,370227.0,27526154.0
2006-09-04,1093157,1097279,1023983,1024264,109330,346830.0,27526154.0
2006-09-05,1019962,1032218,987448,1028364,115775,348206.0,27526154.0
2006-09-06,1023997,1023997,967091,975494,144380,330314.0,27526154.0
2006-09-07,950834,979214,950834,975494,55105,330314.0,27526154.0
2006-09-08,975191,987447,967056,979594,45558,331690.0,27526154.0
2006-09-11,979431,979431,946905,947051,49431,320680.0,27526154.0
2006-09-12,942882,959139,926625,951152,52540,322056.0,27526154.0
2006-09-13,971297,971297,946905,947051,54141,320680.0,27526154.0
2006-09-14,946741,991512,946741,959266,57489,324809.0,27526154.0
2006-09-15,979343,1015857,975208,1012137,54644,342701.0,27526154.0
2006-09-18,1015919,1020053,991661,991809,35213,335819.0,27526154.0
2006-09-19,1015982,1028105,995591,1020251,111780,345453.0,27526154.0
2006-09-20,1015940,1068979,1003805,1032465,76395,349582.0,27526154.0
2006-09-21,1056722,1060711,1032331,1032465,28197,349582.0,27526154.0
2006-09-22,1019869,1028004,1007746,1016150,31711,344077.0,27526154.0
2006-09-25,995510,1019890,995510,1008036,12230,341324.0,27526154.0
2006-09-26,1015735,1024003,1007746,1016150,45100,344077.0,27526154.0
2006-09-27,1023954,1040211,1019952,1036478,22650,350958.0,27526154.0
2006-09-28,1036290,1068804,1036290,1048693,43570,355087.0,27526154.0
2006-09-29,1048482,1072874,1048482,1069021,118662,361969.0,27526154.0
2006-10-02,1072945,1093336,1060822,1089349,82810,368850.0,27526154.0
2006-10-04,1077013,1097271,1077013,1081148,50070,366098.0,27526154.0
2006-10-09,1089157,1097279,999603,1024264,133341,346830.0,27526154.0
2006-10-10,1024054,1093216,1024054,1093362,157390,370227.0,27526154.0
2006-10-11,1093306,1113564,1072915,1105577,194182,374356.0,27526154.0
2006-10-12,1105625,1142140,1105625,1134019,130119,383990.0,27526154.0
2006-10-13,1154275,1211192,1146152,1186803,273900,401882.0,27526154.0
2006-10-16,1203096,1211097,1190840,1211231,136384,410140.0,27526154.0
2006-10-17,1211109,1223365,1162338,1215245,167871,411516.0,27526154.0
2006-10-18,1210936,1280100,1194679,1255988,216771,425279.0,27526154.0
2006-10-19,1259771,1300420,1259771,1284430,170038,434913.0,27526154.0
2006-10-20,1288107,1308498,1267850,1296645,152293,439042.0,27526154.0
2006-10-23,1328856,1328856,1284085,1300745,80181,440418.0,27526154.0
2006-10-24,1292243,1300512,1247594,1247874,121965,422526.0,27526154.0
2006-10-25,1243437,1308465,1243437,1300745,142363,440418.0,27526154.0
2006-10-26,1300420,1341068,1284162,1284430,128689,434913.0,27526154.0
2006-10-27,1284098,1316612,1284098,1304759,72506,441795.0,27526154.0
2006-10-30,1292314,1316840,1267923,1268203,94249,429408.0,27526154.0
2006-10-31,1267941,1312724,1267941,1308859,86599,443171.0,27526154.0
2006-11-01,1328919,1337042,1324919,1329187,97261,450053.0,27526154.0
2006-11-02,1316817,1337074,1308548,1325087,61340,448676.0,27526154.0
2006-11-03,1324840,1332975,1304449,1320986,60120,447300.0,27526154.0
2006-11-06,1320713,1324981,1300589,1308859,89600,443171.0,27526154.0
2006-11-07,1332954,1332954,1276049,1276317,114622,434366.0,27666634.0
2006-11-08,1284162,1300420,1276028,1284430,68870,437133.0,27666634.0
2006-11-09,1280085,1300476,1251705,1300745,149530,442666.0,27666634.0
2006-11-10,1288264,1304533,1288264,1292544,52830,439899.0,27666634.0
2006-11-13,1304428,1304428,1259779,1276317,54940,434366.0,27666634.0
2006-11-14,1280239,1288227,1219199,1219345,95634,415000.0,27666634.0
2006-11-15,1219281,1231404,1182622,1190903,166870,405316.0,27666634.0
2006-11-16,1178479,1231396,1166357,1199017,155813,410155.0,27807114.0
2006-11-17,1215000,1243525,1202877,1235660,88076,422668.0,27807114.0
2006-11-20,1243698,1276212,1243698,1260089,68950,431010.0,27807114.0
2006-11-21,1260071,1260071,1227424,1231560,78008,421278.0,27807114.0
2006-11-22,1227369,1247760,1227369,1243774,57740,425449.0,27807114.0
2006-11-23,1235563,1259955,1231429,1260089,89378,431010.0,27807114.0
2006-11-24,1243431,1284080,1243431,1264102,99410,432401.0,27807114.0
2006-11-27,1292264,1300533,1276007,1292544,114761,442133.0,27807114.0
2006-11-28,1276140,1276140,1239626,1243774,92394,425449.0,27807114.0
2006-11-29,1251728,1251728,1231337,1247874,100601,426839.0,27807114.0
2006-11-30,1247523,1276049,1247523,1276317,66615,436572.0,27807114.0
2006-12-01,1263891,1288270,1263891,1280417,52289,437962.0,27807114.0
2006-12-04,1280346,1292469,1251954,1260089,44051,431010.0,27807114.0
2006-12-05,1268089,1276212,1259955,1260089,43869,431010.0,27807114.0
2006-12-06,1300603,1300603,1239697,1260089,54723,431010.0,27807114.0
2006-12-07,1223215,1251728,1223215,1247874,30800,426839.0,27807114.0
2006-12-08,1227314,1263829,1227314,1251975,33601,428230.0,27807114.0
2006-12-11,1255637,1288297,1255637,1284430,86351,439352.0,27807114.0
2006-12-12,1280156,1316805,1259899,1272303,87641,435181.0,27807114.0
2006-12-13,1296208,1300476,1275951,1300745,75550,444914.0,27807114.0
2006-12-14,1316847,1373752,1288321,1357630,232986,464379.0,27807114.0
2006-12-15,1369558,1402074,1361302,1390085,202997,475502.0,27807114.0
2006-12-18,1397981,1430629,1397981,1426641,165312,488015.0,27807114.0
2006-12-19,1438545,1438545,1353126,1353529,160777,462988.0,27807114.0
2006-12-20,1373627,1422544,1349381,1349516,135329,467428.0,28158315.0
2006-12-21,1349331,1357465,1316817,1325087,55462,458981.0,28158315.0
2006-12-22,1337063,1381845,1324806,1373857,109220,475876.0,28158315.0
2006-12-26,1385988,1385988,1333083,1365743,62731,473060.0,28158315.0
2006-12-27,1341113,1361504,1341113,1349516,29812,467428.0,28158315.0
2006-12-28,1353177,1418351,1353177,1381971,106056,478691.0,28158315.0
2007-01-02,1381695,1402074,1381695,1390085,60335,481507.0,28158315.0
2007-01-03,1381695,1393817,1381695,1390085,54980,481507.0,28158315.0
2007-01-04,1410232,1422501,1389841,1414514,134201,489955.0,28158315.0
2007-01-05,1414357,1426614,1349317,1422628,155590,492771.0,28158315.0
2007-01-08,1422644,1459170,1422644,1455170,156272,504034.0,28158315.0
2007-01-09,1455077,1503726,1442820,1495739,183803,518113.0,28158315.0
2007-01-10,1503765,1532290,1475385,1520168,203512,526560.0,28158315.0
2007-01-11,1524177,1528311,1503786,1512054,963529,523745.0,28158315.0
2007-01-12,1515841,1519975,1487449,1503853,72750,520929.0,28158315.0
2007-01-15,1507868,1585164,1507868,1585166,242359,549087.0,28158315.0
2007-01-16,1613497,1641889,1585105,1634024,209341,565982.0,28158315.0
2007-01-17,1633673,1641674,1588902,1613695,90900,558943.0,28158315.0
2007-01-18,1613576,1629833,1520156,1520168,109393,526560.0,28158315.0
2007-01-19,1499767,1552539,1471254,1532295,113562,541376.0,28720237.0
2007-01-22,1560802,1568791,1524154,1568938,69304,554301.0,28720237.0
2007-01-23,1597351,1633866,1520055,1564838,189130,552865.0,28720237.0
2007-01-24,1560555,1625584,1560555,1609595,187107,568661.0,28720237.0
2007-01-25,1625650,1690678,1625650,1666566,596687,593085.0,28930958.0
2007-01-26,1641835,1706863,1633700,1646238,218529,585852.0,28930958.0
2007-01-29,1645975,1666233,1597204,1609595,116003,574224.0,29001198.0
2007-01-30,1625761,1650152,1544476,1548610,92393,552473.0,29001198.0
2007-01-31,1548450,1593087,1536181,1593367,112428,568423.0,29001198.0
