삼성카드(029780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-01,48700,48700,47450,47600,168041,5514883.0,115858891.0
2016-11-02,47100,47750,46900,47150,141218,5462747.0,115858891.0
2016-11-03,47500,47500,46250,46950,190304,5439575.0,115858891.0
2016-11-04,48050,48050,46450,46800,116966,5422196.0,115858891.0
2016-11-07,47800,47800,46600,47300,132491,5480126.0,115858891.0
2016-11-08,47150,47750,46250,47300,139739,5480126.0,115858891.0
2016-11-09,47450,47450,45000,45500,180745,5271580.0,115858891.0
2016-11-10,46000,46350,45350,45650,188972,5288958.0,115858891.0
2016-11-11,45000,45700,44250,45300,213232,5248408.0,115858891.0
2016-11-14,44750,45300,44300,44950,128979,5207857.0,115858891.0
2016-11-15,44300,45200,44300,44600,91586,5167307.0,115858891.0
2016-11-16,44600,45500,44600,44650,170667,5173099.0,115858891.0
2016-11-17,44650,45200,44650,45050,160011,5219443.0,115858891.0
2016-11-18,45350,45500,43700,44250,143407,5126756.0,115858891.0
2016-11-21,44750,45150,44000,44350,142917,5138342.0,115858891.0
2016-11-22,44750,45200,43400,43400,140972,5028276.0,115858891.0
2016-11-23,43000,44650,42950,44300,142670,5132549.0,115858891.0
2016-11-24,43850,44250,42750,43450,125375,5034069.0,115858891.0
2016-11-25,43600,44050,43150,43200,81419,5005104.0,115858891.0
2016-11-28,43100,43450,42500,42850,87682,4964553.0,115858891.0
2016-11-29,42500,43100,42000,42350,169845,4906624.0,115858891.0
2016-11-30,42500,42850,41800,41800,237339,4842902.0,115858891.0
2016-12-01,41700,42150,41600,42000,130032,4866073.0,115858891.0
2016-12-02,42000,42050,41050,41200,171945,4773386.0,115858891.0
2016-12-05,41350,42700,41000,42200,145122,4889245.0,115858891.0
2016-12-06,42800,42800,41250,41400,169520,4796558.0,115858891.0
2016-12-07,41650,42050,41100,41650,117565,4825523.0,115858891.0
2016-12-08,41700,42500,41050,42500,264583,4924003.0,115858891.0
2016-12-09,41600,41750,41050,41450,143088,4802351.0,115858891.0
2016-12-12,41600,42000,41050,41700,139750,4831316.0,115858891.0
2016-12-13,41950,41950,41350,41400,135566,4796558.0,115858891.0
2016-12-14,41450,42300,41350,41950,158879,4860280.0,115858891.0
2016-12-15,41700,42150,41300,41700,140870,4831316.0,115858891.0
2016-12-16,41550,42200,41200,42050,209879,4871866.0,115858891.0
2016-12-19,41850,42650,41800,42100,122657,4877659.0,115858891.0
2016-12-20,42050,42600,41900,42100,125934,4877659.0,115858891.0
2016-12-21,42300,42350,41200,41200,218301,4773386.0,115858891.0
2016-12-22,41300,42200,41250,41500,224594,4808144.0,115858891.0
2016-12-23,41750,41800,41350,41600,84591,4819730.0,115858891.0
2016-12-26,41600,42650,41600,42500,97200,4924003.0,115858891.0
2016-12-27,42800,43350,42450,43150,184279,4999311.0,115858891.0
2016-12-28,41950,42000,41000,41200,194358,4773386.0,115858891.0
2016-12-29,41200,41250,39650,39700,282124,4599598.0,115858891.0
2017-01-02,39650,40550,39450,40300,101621,4669113.0,115858891.0
2017-01-03,40200,40600,39200,39500,173172,4576426.0,115858891.0
2017-01-04,39500,39500,38750,39200,208537,4541669.0,115858891.0
2017-01-05,38950,39350,38700,39000,183530,4518497.0,115858891.0
2017-01-06,39000,39600,38800,39550,106895,4582219.0,115858891.0
2017-01-09,39250,39500,38750,38750,92455,4489532.0,115858891.0
2017-01-10,38450,39250,38200,38950,125844,4512704.0,115858891.0
2017-01-11,38550,39550,38550,39450,99937,4570633.0,115858891.0
2017-01-12,39500,39550,38550,39200,160683,4541669.0,115858891.0
2017-01-13,38800,39200,38800,39050,106432,4524290.0,115858891.0
2017-01-16,39100,39250,38750,39100,52689,4530083.0,115858891.0
2017-01-17,39200,39200,38550,38550,115567,4466360.0,115858891.0
2017-01-18,38700,38950,38450,38700,121101,4483739.0,115858891.0
2017-01-19,38700,39350,38700,39150,108947,4535876.0,115858891.0
2017-01-20,39200,39350,38800,39200,78206,4541669.0,115858891.0
2017-01-23,39200,39250,38700,38750,55677,4489532.0,115858891.0
2017-01-24,38600,39100,38500,38700,81563,4483739.0,115858891.0
2017-01-25,38950,39400,38650,39200,128193,4541669.0,115858891.0
2017-01-26,39500,39950,39250,39600,135527,4588012.0,115858891.0
2017-01-31,39600,40150,39150,39150,176728,4535876.0,115858891.0
2017-02-01,39550,39600,38700,38750,126603,4489532.0,115858891.0
2017-02-02,38650,39300,38650,38950,88092,4512704.0,115858891.0
2017-02-03,38950,40550,38950,40400,161621,4680699.0,115858891.0
2017-02-06,40650,41700,40500,41600,161444,4819730.0,115858891.0
2017-02-07,41700,41850,40650,41750,102231,4837109.0,115858891.0
2017-02-08,41300,41900,41200,41750,111195,4837109.0,115858891.0
2017-02-09,41300,42100,41100,42050,80309,4871866.0,115858891.0
2017-02-10,42350,42600,41750,42300,110604,4900831.0,115858891.0
2017-02-13,42200,42700,42100,42550,81686,4929796.0,115858891.0
2017-02-14,42700,42700,41800,41900,136873,4854488.0,115858891.0
2017-02-15,41450,42550,41450,41950,101074,4860280.0,115858891.0
2017-02-16,42000,42250,41350,41800,104695,4842902.0,115858891.0
2017-02-17,41800,41900,40950,41100,68356,4761800.0,115858891.0
2017-02-20,41100,41250,40300,40500,71035,4692285.0,115858891.0
2017-02-21,40400,41200,40350,40900,114185,4738629.0,115858891.0
2017-02-22,40800,42100,40750,42000,74260,4866073.0,115858891.0
2017-02-23,42400,42850,41850,42800,116530,4958761.0,115858891.0
2017-02-24,42850,43200,42350,42750,80845,4952968.0,115858891.0
2017-02-27,43000,43000,41250,41450,118801,4802351.0,115858891.0
2017-02-28,41650,42400,41050,42350,136674,4906624.0,115858891.0
2017-03-02,42350,42500,41100,41450,140252,4802351.0,115858891.0
2017-03-03,41200,41750,40700,41250,61945,4779179.0,115858891.0
2017-03-06,41100,41250,40300,40550,113994,4698078.0,115858891.0
2017-03-07,40550,40850,40400,40500,90318,4692285.0,115858891.0
2017-03-08,40500,40600,39950,40500,75715,4692285.0,115858891.0
2017-03-09,40300,40700,40150,40600,89118,4703871.0,115858891.0
2017-03-10,40450,40450,39950,40050,100588,4640149.0,115858891.0
2017-03-13,40050,40100,39550,39650,139269,4593805.0,115858891.0
2017-03-14,39700,40000,39300,39300,249033,4553254.0,115858891.0
2017-03-15,39450,40450,39200,40350,227878,4674906.0,115858891.0
2017-03-16,40450,40900,39900,40250,129612,4663320.0,115858891.0
2017-03-17,40250,40900,40100,40700,87945,4715457.0,115858891.0
2017-03-20,40650,40800,40200,40200,70605,4657527.0,115858891.0
2017-03-21,40650,40650,39600,39650,136576,4593805.0,115858891.0
2017-03-22,39900,39950,38500,38500,234020,4460567.0,115858891.0
2017-03-23,38800,39100,38700,38700,117837,4483739.0,115858891.0
2017-03-24,38800,39850,38800,39700,121079,4599598.0,115858891.0
2017-03-27,39900,39950,39150,39850,134004,4616977.0,115858891.0
2017-03-28,39750,39750,39400,39450,69518,4570633.0,115858891.0
2017-03-29,39450,39600,38750,38750,151888,4489532.0,115858891.0
2017-03-30,38850,39000,38650,38850,65075,4501118.0,115858891.0
2017-03-31,38850,39250,38800,39200,60674,4541669.0,115858891.0
2017-04-03,39200,39550,38950,39450,53420,4570633.0,115858891.0
2017-04-04,39300,39550,38800,38950,102688,4512704.0,115858891.0
2017-04-05,39000,39450,38900,39050,69577,4524290.0,115858891.0
2017-04-06,38900,39200,38800,38800,59964,4495325.0,115858891.0
2017-04-07,38850,39100,38600,38600,115501,4472153.0,115858891.0
2017-04-10,38600,38950,37800,37800,136476,4379466.0,115858891.0
2017-04-11,37750,38400,37750,37900,103191,4391052.0,115858891.0
2017-04-12,37900,38450,37800,37850,113858,4385259.0,115858891.0
2017-04-13,38300,39300,37950,39200,125170,4541669.0,115858891.0
2017-04-14,38900,39150,38350,38450,64142,4454774.0,115858891.0
2017-04-17,38600,39150,38500,39050,71998,4524290.0,115858891.0
2017-04-18,39350,39350,38700,39150,79148,4535876.0,115858891.0
2017-04-19,38800,39100,38550,38800,86089,4495325.0,115858891.0
2017-04-20,38650,39300,38650,38900,114248,4506911.0,115858891.0
2017-04-21,39050,39150,38650,38800,100416,4495325.0,115858891.0
2017-04-24,39000,39500,38800,39250,100834,4547461.0,115858891.0
2017-04-25,39250,39450,38800,39300,109866,4553254.0,115858891.0
2017-04-26,39300,40000,39200,39500,136072,4576426.0,115858891.0
2017-04-27,39900,40450,39300,39750,128357,4605391.0,115858891.0
2017-04-28,39200,39950,39000,39900,130268,4622770.0,115858891.0
2017-05-02,40200,40650,40150,40400,139440,4680699.0,115858891.0
2017-05-04,40050,40900,40000,40700,95080,4715457.0,115858891.0
2017-05-08,40900,42150,40900,42050,252458,4871866.0,115858891.0
2017-05-10,42300,43150,42000,42500,380454,4924003.0,115858891.0
2017-05-11,42500,42700,41850,42450,246843,4918210.0,115858891.0
2017-05-12,42200,42250,41500,41850,151759,4848695.0,115858891.0
2017-05-15,41900,42150,41150,41300,168675,4784972.0,115858891.0
2017-05-16,41400,41550,40650,40850,297829,4732836.0,115858891.0
2017-05-17,41000,41350,40200,40600,181429,4703871.0,115858891.0
2017-05-18,40300,40850,40300,40500,132135,4692285.0,115858891.0
2017-05-19,40400,41250,40400,40750,101846,4721250.0,115858891.0
2017-05-22,41200,41200,39900,40100,183979,4645942.0,115858891.0
2017-05-23,40100,41050,40050,40750,138021,4721250.0,115858891.0
2017-05-24,40550,40750,39900,40050,250078,4640149.0,115858891.0
2017-05-25,40250,40450,40050,40200,166273,4657527.0,115858891.0
2017-05-26,40200,41900,40200,41850,274269,4848695.0,115858891.0
2017-05-29,42250,42300,41550,41800,181595,4842902.0,115858891.0
2017-05-30,41650,41900,41250,41450,153108,4802351.0,115858891.0
2017-05-31,41250,42300,41100,42000,593898,4866073.0,115858891.0
2017-06-01,41900,41900,40750,40950,155893,4744422.0,115858891.0
2017-06-02,40800,41550,40500,41150,157490,4767593.0,115858891.0
2017-06-05,41450,41450,40700,40950,148187,4744422.0,115858891.0
2017-06-07,40750,40950,40500,40650,168549,4709664.0,115858891.0
2017-06-08,40800,41200,40500,40850,386058,4732836.0,115858891.0
2017-06-09,40800,41550,40800,41400,200566,4796558.0,115858891.0
2017-06-12,41400,41850,40450,40600,226777,4703871.0,115858891.0
2017-06-13,40650,41250,40550,41200,102068,4773386.0,115858891.0
2017-06-14,41000,41150,40600,40700,143464,4715457.0,115858891.0
2017-06-15,40700,40850,40250,40500,105419,4692285.0,115858891.0
2017-06-16,40500,40600,40000,40500,129766,4692285.0,115858891.0
2017-06-19,40500,40700,40100,40150,105604,4651734.0,115858891.0
2017-06-20,40100,40300,39650,39800,125200,4611184.0,115858891.0
2017-06-21,39600,39900,39000,39400,181155,4564840.0,115858891.0
2017-06-22,39050,39500,38750,39350,177333,4559047.0,115858891.0
2017-06-23,39200,39650,39100,39350,97751,4559047.0,115858891.0
2017-06-26,39350,39350,38900,38900,95660,4506911.0,115858891.0
2017-06-27,38750,39350,38750,38850,107033,4501118.0,115858891.0
2017-06-28,38900,39450,38900,39000,100459,4518497.0,115858891.0
2017-06-29,39100,39500,39050,39350,99188,4559047.0,115858891.0
2017-06-30,39100,39200,38950,39050,83944,4524290.0,115858891.0
2017-07-03,39200,39350,38900,39050,67172,4524290.0,115858891.0
2017-07-04,38850,39200,38700,38750,80850,4489532.0,115858891.0
2017-07-05,38750,39050,38750,38950,42781,4512704.0,115858891.0
2017-07-06,38900,39450,38900,39100,84597,4530083.0,115858891.0
2017-07-07,39050,39250,39050,39100,94730,4530083.0,115858891.0
2017-07-10,39100,39350,39000,39000,28902,4518497.0,115858891.0
2017-07-11,38950,39300,38950,39000,56502,4518497.0,115858891.0
2017-07-12,38900,39200,38800,38950,47723,4512704.0,115858891.0
2017-07-13,38750,39200,38750,38750,103190,4489532.0,115858891.0
2017-07-14,38800,39000,38550,38950,116643,4512704.0,115858891.0
2017-07-17,38950,39400,38850,39300,127660,4553254.0,115858891.0
2017-07-18,39450,39800,39400,39700,98969,4599598.0,115858891.0
2017-07-19,39800,39800,39350,39400,77632,4564840.0,115858891.0
2017-07-20,39450,39650,39250,39350,77197,4559047.0,115858891.0
2017-07-21,39350,40200,39300,40150,180436,4651734.0,115858891.0
2017-07-24,40100,40350,39850,40250,56992,4663320.0,115858891.0
2017-07-25,40350,40350,39900,40100,77805,4645942.0,115858891.0
2017-07-26,40250,40800,40250,40650,135481,4709664.0,115858891.0
2017-07-27,40800,41000,40400,40850,112012,4732836.0,115858891.0
2017-07-28,40700,41250,40500,41150,169434,4767593.0,115858891.0
2017-07-31,41150,41400,39700,39700,332331,4599598.0,115858891.0
2017-08-01,39650,40900,39650,40700,129407,4715457.0,115858891.0
2017-08-02,40850,41050,40500,40700,88499,4715457.0,115858891.0
2017-08-03,40500,40850,39700,39750,105846,4605391.0,115858891.0
2017-08-04,39650,40050,39300,39550,90792,4582219.0,115858891.0
2017-08-07,39600,39750,39300,39350,99930,4559047.0,115858891.0
2017-08-08,39400,39450,39000,39200,140979,4541669.0,115858891.0
2017-08-09,39000,39300,38900,39000,83011,4518497.0,115858891.0
2017-08-10,38900,39200,38400,39050,164955,4524290.0,115858891.0
2017-08-11,38650,38900,38350,38550,157018,4466360.0,115858891.0
2017-08-14,38700,38900,38450,38650,95000,4477946.0,115858891.0
2017-08-16,38650,38800,38450,38550,104575,4466360.0,115858891.0
2017-08-17,38500,38700,38250,38400,96419,4448981.0,115858891.0
2017-08-18,38250,38700,38100,38200,116554,4425810.0,115858891.0
2017-08-21,38250,38250,37950,38200,70865,4425810.0,115858891.0
2017-08-22,38100,38400,37950,38000,59254,4402638.0,115858891.0
2017-08-23,38000,38350,37900,38000,59916,4402638.0,115858891.0
2017-08-24,37950,38200,37650,37800,93617,4379466.0,115858891.0
2017-08-25,37800,38150,37700,38000,73537,4402638.0,115858891.0
2017-08-28,38000,38250,38000,38200,47827,4425810.0,115858891.0
2017-08-29,38200,38200,37750,37950,70020,4396845.0,115858891.0
2017-08-30,38000,38100,37750,37800,75527,4379466.0,115858891.0
2017-08-31,37750,37850,37100,37100,146410,4298365.0,115858891.0
2017-09-01,37150,37450,36750,36800,153833,4263607.0,115858891.0
2017-09-04,36450,36900,36050,36050,141334,4176713.0,115858891.0
2017-09-05,36300,36350,35950,36000,75326,4170920.0,115858891.0
2017-09-06,35900,36250,35650,35750,126349,4141955.0,115858891.0
2017-09-07,36000,36150,35850,36050,95359,4176713.0,115858891.0
2017-09-08,35950,36350,35950,36250,92518,4199885.0,115858891.0
2017-09-11,36500,36900,36300,36650,106872,4246228.0,115858891.0
2017-09-12,36650,36800,36500,36600,67887,4240435.0,115858891.0
2017-09-13,36500,36550,35750,35900,161566,4159334.0,115858891.0
2017-09-14,35800,36700,35800,36700,150391,4252021.0,115858891.0
2017-09-15,36500,36500,35600,35800,312295,4147748.0,115858891.0
2017-09-18,35800,35900,35350,35550,127201,4118784.0,115858891.0
2017-09-19,35500,35900,35350,35600,130983,4124577.0,115858891.0
2017-09-20,35750,36350,35750,36250,182233,4199885.0,115858891.0
2017-09-21,36250,36350,35850,36200,137562,4194092.0,115858891.0
2017-09-22,36000,36350,35750,36000,139233,4170920.0,115858891.0
2017-09-25,36000,36200,35600,35850,98618,4153541.0,115858891.0
2017-09-26,36000,36600,35650,36600,114815,4240435.0,115858891.0
2017-09-27,36700,36750,36050,36350,153471,4211471.0,115858891.0
2017-09-28,36150,36200,35800,35850,114031,4153541.0,115858891.0
2017-09-29,35950,36850,35850,36850,209403,4269400.0,115858891.0
2017-10-10,36650,37500,36600,37450,229354,4338915.0,115858891.0
2017-10-11,37450,37500,37000,37150,188836,4304158.0,115858891.0
2017-10-12,37150,37300,36700,37150,164735,4304158.0,115858891.0
2017-10-13,36950,37250,36550,36750,123419,4257814.0,115858891.0
2017-10-16,36700,36950,36550,36700,102151,4252021.0,115858891.0
2017-10-17,36700,36850,36100,36250,157608,4199885.0,115858891.0
2017-10-18,36100,36400,35900,36000,111604,4170920.0,115858891.0
2017-10-19,36000,36550,35950,36250,142600,4199885.0,115858891.0
2017-10-20,36350,36900,36350,36700,164262,4252021.0,115858891.0
2017-10-23,36600,36700,36200,36200,150397,4194092.0,115858891.0
2017-10-24,36200,36800,36200,36600,145337,4240435.0,115858891.0
2017-10-25,36650,36900,36450,36750,131217,4257814.0,115858891.0
2017-10-26,36650,37100,36600,36600,111024,4240435.0,115858891.0
2017-10-27,36700,37150,36650,37000,100137,4286779.0,115858891.0
2017-10-30,37000,37000,36600,36700,68453,4252021.0,115858891.0
2017-10-31,36700,36900,36600,36650,130220,4246228.0,115858891.0
2017-11-01,36450,37150,36400,37150,145216,4304158.0,115858891.0
2017-11-02,36950,37550,36900,37550,156104,4350501.0,115858891.0
2017-11-03,37550,38000,37500,37800,207109,4379466.0,115858891.0
2017-11-06,37800,38850,37750,38550,314080,4466360.0,115858891.0
2017-11-07,38350,38750,38200,38500,118366,4460567.0,115858891.0
2017-11-08,38300,38350,37700,38250,167873,4431603.0,115858891.0
2017-11-09,38300,38500,37900,38250,149712,4431603.0,115858891.0
2017-11-10,37950,38550,37950,38200,83010,4425810.0,115858891.0
2017-11-13,38000,38400,37950,38200,79915,4425810.0,115858891.0
2017-11-14,38200,38600,37850,38550,117601,4466360.0,115858891.0
2017-11-15,38250,38800,38200,38350,123543,4443188.0,115858891.0
2017-11-16,38700,38700,37750,38100,90048,4414224.0,115858891.0
2017-11-17,38050,38500,37950,38250,98544,4431603.0,115858891.0
2017-11-20,38050,38400,37950,38100,92981,4414224.0,115858891.0
2017-11-21,37900,38200,37700,37800,110798,4379466.0,115858891.0
2017-11-22,37800,38200,37700,37700,72901,4367880.0,115858891.0
2017-11-23,37500,37950,37200,37650,95772,4362087.0,115858891.0
2017-11-24,37800,37850,37450,37750,52820,4373673.0,115858891.0
2017-11-27,37750,38000,37600,37700,58232,4367880.0,115858891.0
2017-11-28,37700,38150,37700,38100,76135,4414224.0,115858891.0
2017-11-29,38100,38150,37700,37750,66369,4373673.0,115858891.0
2017-11-30,38050,38550,37550,38200,231844,4425810.0,115858891.0
2017-12-01,38650,38650,37800,37900,101306,4391052.0,115858891.0
2017-12-04,38500,39300,38450,38900,170038,4506911.0,115858891.0
2017-12-05,39050,39100,38650,39100,121363,4530083.0,115858891.0
2017-12-06,39000,39600,38750,39500,211432,4576426.0,115858891.0
2017-12-07,39600,39650,38950,39350,135559,4559047.0,115858891.0
2017-12-08,39300,39300,38550,39100,117833,4530083.0,115858891.0
2017-12-11,38850,39100,38750,39100,68796,4530083.0,115858891.0
2017-12-12,38900,39300,38900,39300,97591,4553254.0,115858891.0
2017-12-13,39300,40000,39200,40000,152789,4634356.0,115858891.0
2017-12-14,40000,41300,39950,40750,486829,4721250.0,115858891.0
2017-12-15,40750,40900,40450,40900,153285,4738629.0,115858891.0
2017-12-18,40900,41300,40700,41200,225145,4773386.0,115858891.0
2017-12-19,41200,41300,40750,41000,170085,4750215.0,115858891.0
2017-12-20,40950,41050,40550,40950,96613,4744422.0,115858891.0
2017-12-21,40900,41800,40650,41300,167582,4784972.0,115858891.0
2017-12-22,41400,41400,41050,41200,124873,4773386.0,115858891.0
2017-12-26,41200,41800,41000,41350,176812,4790765.0,115858891.0
2017-12-27,39750,40000,38600,39450,284737,4570633.0,115858891.0
2017-12-28,39500,40000,39250,39600,102283,4588012.0,115858891.0
2018-01-02,39600,39700,38450,39000,130990,4518497.0,115858891.0
2018-01-03,38650,39300,38650,39250,147628,4547461.0,115858891.0
2018-01-04,39500,39500,38800,39050,173695,4524290.0,115858891.0
2018-01-05,39250,39250,38800,38950,111364,4512704.0,115858891.0
2018-01-08,38950,39150,38650,38950,114249,4512704.0,115858891.0
2018-01-09,38850,38900,38000,38400,213141,4448981.0,115858891.0
2018-01-10,38300,38400,38000,38300,133592,4437396.0,115858891.0
2018-01-11,38500,38500,37800,37900,198294,4391052.0,115858891.0
2018-01-12,37950,38300,37800,38000,107363,4402638.0,115858891.0
2018-01-15,37900,38200,37700,37750,84655,4373673.0,115858891.0
2018-01-16,37750,37950,37650,37950,126817,4396845.0,115858891.0
2018-01-17,37800,38250,37600,38250,192321,4431603.0,115858891.0
2018-01-18,38350,39050,38200,38700,221215,4483739.0,115858891.0
2018-01-19,38350,38900,38350,38850,134363,4501118.0,115858891.0
2018-01-22,38800,38850,38350,38800,116742,4495325.0,115858891.0
2018-01-23,38800,39250,38500,39150,126841,4535876.0,115858891.0
2018-01-24,39500,40700,39350,39850,161123,4616977.0,115858891.0
2018-01-25,39900,40500,39900,40400,231080,4680699.0,115858891.0
2018-01-26,40100,40350,39400,39850,189465,4616977.0,115858891.0
2018-01-29,39950,40000,39200,39300,214371,4553254.0,115858891.0
2018-01-30,39500,39600,38300,38300,168550,4437396.0,115858891.0
2018-01-31,38300,38950,37550,38950,279854,4512704.0,115858891.0
2018-02-01,38900,38900,38200,38300,103211,4437396.0,115858891.0
2018-02-02,38350,38600,38000,38100,148191,4414224.0,115858891.0
2018-02-05,38000,38200,37750,38000,128642,4402638.0,115858891.0
2018-02-06,37750,38350,36900,37450,229353,4338915.0,115858891.0
2018-02-07,37450,38150,37450,37700,168916,4367880.0,115858891.0
2018-02-08,37500,37900,37050,37550,134767,4350501.0,115858891.0
2018-02-09,37000,37300,36800,37300,132130,4321537.0,115858891.0
2018-02-12,37100,37300,36900,37200,62665,4309951.0,115858891.0
2018-02-13,37150,37600,36950,37200,77122,4309951.0,115858891.0
2018-02-14,37200,37400,36850,37000,76362,4286779.0,115858891.0
2018-02-19,37400,37550,37000,37150,53449,4304158.0,115858891.0
2018-02-20,37100,37300,36850,36950,46073,4280986.0,115858891.0
2018-02-21,37200,37300,36900,37200,93591,4309951.0,115858891.0
2018-02-22,37000,37200,36500,36650,97222,4246228.0,115858891.0
2018-02-23,36900,37050,36600,36950,101896,4280986.0,115858891.0
2018-02-26,36750,37000,36750,37000,67243,4286779.0,115858891.0
2018-02-27,37000,37400,36800,36800,122808,4263607.0,115858891.0
2018-02-28,36800,37500,36300,36300,219123,4205678.0,115858891.0
2018-03-02,36200,36250,35350,35450,161550,4107198.0,115858891.0
2018-03-05,35500,36050,35500,35650,90337,4130369.0,115858891.0
2018-03-06,35800,36100,35650,35700,91829,4136162.0,115858891.0
2018-03-07,35750,36000,35350,35850,106839,4153541.0,115858891.0
2018-03-08,35800,35900,35450,35900,137544,4159334.0,115858891.0
2018-03-09,35950,36500,35750,36400,100483,4217264.0,115858891.0
2018-03-12,36500,37100,36100,36600,62683,4240435.0,115858891.0
2018-03-13,36400,36600,36100,36300,78627,4205678.0,115858891.0
2018-03-14,36050,36250,35750,35750,84429,4141955.0,115858891.0
2018-03-15,35850,36000,35450,35900,100472,4159334.0,115858891.0
2018-03-16,36300,36450,35900,36050,116203,4176713.0,115858891.0
2018-03-19,36100,36200,35650,35750,105177,4141955.0,115858891.0
2018-03-20,35600,35900,35400,35700,95693,4136162.0,115858891.0
2018-03-21,35500,35650,35400,35550,91943,4118784.0,115858891.0
2018-03-22,35350,35700,35250,35500,154253,4112991.0,115858891.0
2018-03-23,35250,35350,34800,35000,161429,4055061.0,115858891.0
2018-03-26,34800,35450,34750,35100,108677,4066647.0,115858891.0
2018-03-27,35150,35750,35050,35650,68399,4130369.0,115858891.0
2018-03-28,35500,35700,35200,35500,91095,4112991.0,115858891.0
2018-03-29,35600,35850,35250,35850,74817,4153541.0,115858891.0
2018-03-30,35900,35900,35500,35850,56709,4153541.0,115858891.0
2018-04-02,35600,36000,35600,35900,46769,4159334.0,115858891.0
2018-04-03,35700,35900,35500,35700,64450,4136162.0,115858891.0
2018-04-04,35500,35700,35050,35100,82190,4066647.0,115858891.0
2018-04-05,35100,35450,35050,35200,61391,4078233.0,115858891.0
2018-04-06,35300,35300,35000,35150,78592,4072440.0,115858891.0
2018-04-09,34950,35350,34900,35200,64475,4078233.0,115858891.0
2018-04-10,35000,35650,35000,35650,103075,4130369.0,115858891.0
2018-04-11,35250,35550,35200,35250,57110,4084026.0,115858891.0
2018-04-12,35250,35450,35100,35100,59223,4066647.0,115858891.0
2018-04-13,35050,35300,34950,35150,81027,4072440.0,115858891.0
2018-04-16,35300,35300,34850,34950,45592,4049268.0,115858891.0
2018-04-17,34950,35400,34900,35150,67085,4072440.0,115858891.0
2018-04-18,35050,35350,35050,35100,99846,4066647.0,115858891.0
2018-04-19,35000,35250,34950,35000,76812,4055061.0,115858891.0
2018-04-20,34900,35050,34850,35000,68386,4055061.0,115858891.0
2018-04-23,35000,35550,35000,35400,91296,4101405.0,115858891.0
2018-04-24,35400,35950,35350,35800,95002,4147748.0,115858891.0
2018-04-25,35900,36750,35750,36750,183722,4257814.0,115858891.0
2018-04-26,36750,36950,36400,36750,126987,4257814.0,115858891.0
2018-04-27,36400,36850,36200,36650,95338,4246228.0,115858891.0
2018-04-30,36800,37300,36200,37300,103226,4321537.0,115858891.0
2018-05-02,37400,39650,37000,39450,534961,4570633.0,115858891.0
2018-05-03,39450,40100,39050,39750,279515,4605391.0,115858891.0
2018-05-04,39450,39950,39050,39450,202010,4570633.0,115858891.0
2018-05-08,39450,39800,39250,39400,189133,4564840.0,115858891.0
2018-05-09,39450,39950,39400,39550,117749,4582219.0,115858891.0
2018-05-10,39400,39600,38650,38650,225164,4477946.0,115858891.0
2018-05-11,38600,39000,38050,38800,181310,4495325.0,115858891.0
2018-05-14,38600,39100,38250,39000,107097,4518497.0,115858891.0
2018-05-15,38550,39300,38550,39100,88436,4530083.0,115858891.0
2018-05-16,38900,39350,38650,39250,116772,4547461.0,115858891.0
2018-05-17,39000,39450,38750,39350,83566,4559047.0,115858891.0
2018-05-18,39100,39500,38950,39500,102285,4576426.0,115858891.0
2018-05-21,39350,39550,38950,39500,96659,4576426.0,115858891.0
2018-05-23,39050,39350,38800,38850,128266,4501118.0,115858891.0
2018-05-24,38700,39000,38450,38800,77907,4495325.0,115858891.0
2018-05-25,38700,38900,38350,38450,249247,4454774.0,115858891.0
2018-05-28,38300,38750,37700,38550,157045,4466360.0,115858891.0
2018-05-29,38250,38300,37500,37550,146548,4350501.0,115858891.0
2018-05-30,37200,37550,36800,37000,126439,4286779.0,115858891.0
2018-05-31,36850,37300,36800,37100,185585,4298365.0,115858891.0
2018-06-01,36750,37700,36550,37700,88928,4367880.0,115858891.0
2018-06-04,37600,37950,37300,37950,65760,4396845.0,115858891.0
2018-06-05,37550,37950,37350,37700,109932,4367880.0,115858891.0
2018-06-07,37700,39050,37700,38900,125000,4506911.0,115858891.0
2018-06-08,38800,39400,38400,39200,138103,4541669.0,115858891.0
2018-06-11,39100,39500,39000,39350,135679,4559047.0,115858891.0
2018-06-12,39700,39800,39000,39450,153095,4570633.0,115858891.0
2018-06-14,39000,40000,39000,39500,199079,4576426.0,115858891.0
2018-06-15,39400,39400,36250,36650,326483,4246228.0,115858891.0
2018-06-18,36950,37100,36500,37100,117345,4298365.0,115858891.0
2018-06-19,36550,37100,36000,36250,310475,4199885.0,115858891.0
2018-06-20,36250,37100,36200,36950,86175,4280986.0,115858891.0
2018-06-21,36400,37000,36300,36750,100387,4257814.0,115858891.0
2018-06-22,36400,37850,36400,37750,132361,4373673.0,115858891.0
2018-06-25,37000,38400,37000,38150,113338,4420017.0,115858891.0
2018-06-26,38150,38950,38000,38800,157542,4495325.0,115858891.0
2018-06-27,38200,38800,38150,38600,162627,4472153.0,115858891.0
2018-06-28,38850,38850,37550,37900,94237,4391052.0,115858891.0
2018-06-29,38200,38450,37650,38300,127882,4437396.0,115858891.0
2018-07-02,38050,38300,37350,37450,74593,4338915.0,115858891.0
2018-07-03,37400,37400,36500,37050,85281,4292572.0,115858891.0
2018-07-04,36350,36850,35750,35800,86313,4147748.0,115858891.0
