CJ(001040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-17,33627,33978,33225,33828,104050,1617258.0,23994927.0
2005-01-18,33728,34180,33728,33979,158300,1624457.0,23994927.0
2005-01-19,33777,33877,33276,33627,84354,1607660.0,23994927.0
2005-01-20,33426,33777,33426,33627,70090,1607660.0,23994927.0
2005-01-21,33828,34029,33528,33527,69555,1602861.0,23994927.0
2005-01-24,33426,33827,32824,32975,104602,1576467.0,23994927.0
2005-01-25,32974,33225,32723,32925,60531,1574067.0,23994927.0
2005-01-26,33326,33326,32874,32925,76316,1574067.0,23994927.0
2005-01-27,32924,33225,32573,32774,84056,1566869.0,23994927.0
2005-01-28,32974,33426,32924,33376,73181,1595663.0,23994927.0
2005-01-31,33678,33878,33427,33527,132997,1602861.0,23994927.0
2005-02-01,33627,33728,33125,33125,103108,1583665.0,23994927.0
2005-02-02,33126,33377,32724,32875,64891,1571668.0,23994927.0
2005-02-03,32875,33076,32724,32875,53060,1571668.0,23994927.0
2005-02-04,32773,33125,32623,32724,66239,1564469.0,23994927.0
2005-02-07,32924,33175,32623,32724,112932,1564469.0,23994927.0
2005-02-11,32825,32925,32574,32624,59315,1559670.0,23994927.0
2005-02-14,32624,33327,32624,33025,101713,1579064.0,23997927.0
2005-02-15,33026,33578,32925,33477,84271,1600662.0,23997927.0
2005-02-16,33627,33728,32773,32925,76261,1574264.0,23997927.0
2005-02-17,33026,33126,32523,32624,148283,1559865.0,23997927.0
2005-02-18,32523,33126,32423,32875,111425,1571864.0,23997927.0
2005-02-21,32975,33377,32875,32875,136314,1571864.0,23997927.0
2005-02-22,32975,35183,32875,34431,342901,1646258.0,23997927.0
2005-02-23,34781,35584,34530,34982,190073,1672656.0,23997927.0
2005-02-24,35233,35936,34279,35585,440816,1701453.0,23997927.0
2005-02-25,35584,36789,35033,35585,206009,1701453.0,23997927.0
2005-02-28,36388,36438,34882,35585,182552,1701453.0,23997927.0
2005-03-02,35233,36086,34631,35886,194670,1715852.0,23997927.0
2005-03-03,36388,37592,35986,36488,179965,1744649.0,23997927.0
2005-03-04,36538,38144,36538,37441,173398,1790245.0,23997927.0
2005-03-07,38898,38898,37342,37693,115410,1802244.0,23997927.0
2005-03-08,37743,37743,36939,37592,79390,1797445.0,23997927.0
2005-03-09,37593,40153,37041,39249,157568,1876638.0,23997927.0
2005-03-10,39850,39850,38746,38746,160075,1852640.0,23997927.0
2005-03-11,39098,39398,38596,39148,189830,1871940.0,23999227.0
2005-03-14,39148,39599,38194,38696,197274,1850340.0,23999227.0
2005-03-15,38396,38848,36890,37291,155581,1783143.0,23999227.0
2005-03-16,36638,38294,36638,38295,145677,1831141.0,23999227.0
2005-03-17,38145,38145,37342,37542,144544,1795142.0,23999227.0
2005-03-18,37642,37893,37190,37391,81572,1787942.0,23999227.0
2005-03-21,37592,37592,36488,37141,92925,1775943.0,23999227.0
2005-03-22,36889,37140,36638,36990,73729,1768743.0,23999227.0
2005-03-23,36989,37090,35383,35786,84544,1711145.0,23999227.0
2005-03-24,35635,36087,35133,35234,58450,1684746.0,23999227.0
2005-03-25,35383,35986,35133,35635,35427,1703945.0,23999227.0
2005-03-28,35634,36939,35634,36538,49211,1747144.0,23999227.0
2005-03-29,36288,36639,35384,36388,62886,1739944.0,23999227.0
2005-03-30,35735,35885,35133,35635,59897,1703945.0,23999227.0
2005-03-31,35885,36237,35685,36237,43999,1732744.0,23999227.0
2005-04-01,35885,36187,35033,35384,159784,1691946.0,23999227.0
2005-04-04,35233,35283,34279,34982,192735,1672746.0,23999227.0
2005-04-06,35133,35233,34480,34530,136219,1651147.0,23999227.0
2005-04-07,34380,34631,33728,33878,180597,1619948.0,23999227.0
2005-04-08,33878,34732,33878,34631,148846,1655947.0,23999227.0
2005-04-11,34380,34882,33827,34681,173340,1658347.0,23999227.0
2005-04-12,34781,35936,34430,35786,290390,1711145.0,23999227.0
2005-04-13,35383,35936,35333,35434,57651,1694345.0,23999227.0
2005-04-14,35384,35585,34883,34882,145193,1667946.0,23999227.0
2005-04-15,34833,34833,34079,34631,64748,1656002.0,24000027.0
2005-04-18,33978,34279,33376,34280,57065,1639202.0,24000027.0
2005-04-19,34481,34732,34130,34631,53531,1656002.0,24000027.0
2005-04-20,34682,35987,34682,35686,139231,1706402.0,24000027.0
2005-04-21,35133,36337,35033,36287,113284,1735202.0,24000027.0
2005-04-22,36388,36388,35735,36287,57550,1735202.0,24000027.0
2005-04-25,36288,36389,35786,36187,42015,1730402.0,24000027.0
2005-04-26,36188,36538,35786,35936,51170,1718402.0,24000027.0
2005-04-27,35284,35937,34682,35936,63252,1718402.0,24000027.0
2005-04-28,35736,36037,35284,35535,51750,1699202.0,24000027.0
2005-04-29,34782,35635,34782,35535,74275,1699202.0,24000027.0
2005-05-02,35484,36137,34882,35133,47003,1680002.0,24000027.0
2005-05-03,34832,35133,33827,33828,120089,1617602.0,24000027.0
2005-05-04,33877,34681,33877,34681,47567,1658402.0,24000027.0
2005-05-06,34833,34883,34280,34381,81522,1644002.0,24000027.0
2005-05-09,34381,34582,33628,33778,111645,1615202.0,24000027.0
2005-05-10,33877,34028,33025,33125,112503,1584002.0,24000027.0
2005-05-11,33277,34381,33277,34130,122601,1632002.0,24000027.0
2005-05-12,34380,35433,34380,35434,122077,1694402.0,24000027.0
2005-05-13,35383,35534,34581,35434,94785,1694402.0,24000027.0
2005-05-16,35635,35786,35133,35686,80928,1706402.0,24000027.0
2005-05-17,36086,36638,35936,36287,142791,1735202.0,24000027.0
2005-05-18,36589,36689,36288,36589,90903,1749602.0,24000027.0
2005-05-19,36488,37141,36338,36840,98748,1761602.0,24000027.0
2005-05-20,36439,37041,36439,36840,65081,1761602.0,24000027.0
2005-05-23,36990,36990,36389,36388,40459,1740002.0,24000027.0
2005-05-24,36338,36389,35987,36388,38612,1740002.0,24000027.0
2005-05-25,36086,36388,35936,36086,58373,1725602.0,24000027.0
2005-05-26,35735,36588,35735,36488,65972,1744802.0,24000027.0
2005-05-27,36589,36890,36439,36639,47886,1752002.0,24000027.0
2005-05-30,36839,36839,36388,36538,66299,1747202.0,24000027.0
2005-05-31,36639,36639,36087,36137,81226,1728002.0,24000027.0
2005-06-01,36137,36588,35986,36488,52033,1744802.0,24000027.0
2005-06-02,36638,36638,36086,36488,77141,1744802.0,24000027.0
2005-06-03,36488,37191,36488,37041,100013,1771202.0,24000027.0
2005-06-07,36588,36989,35885,35886,98479,1716002.0,24000027.0
2005-06-08,35786,36589,35736,36589,90680,1749602.0,24000027.0
2005-06-09,36588,37140,36187,37141,134667,1776002.0,24000027.0
2005-06-10,37190,37391,36688,36689,78441,1754402.0,24000027.0
2005-06-13,36989,37793,36688,37793,99448,1807202.0,24000027.0
2005-06-14,37743,37843,37592,37642,58212,1800002.0,24000027.0
2005-06-15,37642,38294,37441,38295,67780,1833255.0,24026927.0
2005-06-16,38044,38546,37794,38195,36400,1828449.0,24026927.0
2005-06-17,38094,38295,37844,37944,40463,1816436.0,24026927.0
2005-06-20,37642,37743,36939,36940,55478,1768382.0,24026927.0
2005-06-21,36939,37391,36738,36940,57789,1768382.0,24026927.0
2005-06-22,36439,37191,36439,36639,46541,1753966.0,24026927.0
2005-06-23,36638,37642,36638,37391,107351,1790006.0,24026927.0
2005-06-24,37392,37593,36840,37492,45072,1794811.0,24026927.0
2005-06-27,37492,37893,36889,37141,49412,1777993.0,24026927.0
2005-06-28,37041,38396,37041,38145,73309,1826046.0,24026927.0
2005-06-29,38395,38797,38043,38696,81689,1852476.0,24026927.0
2005-06-30,38295,38697,38295,38647,86208,1850073.0,24026927.0
2005-07-01,38445,38797,38294,38746,61035,1854879.0,24026927.0
2005-07-04,38747,38747,38044,38647,81195,1850073.0,24026927.0
2005-07-05,38244,38596,37542,37592,81732,1799617.0,24026927.0
2005-07-06,37392,38145,37091,37492,63902,1794811.0,24026927.0
2005-07-07,37543,37643,36940,37091,79607,1775590.0,24026927.0
2005-07-08,37190,37492,36488,36488,88269,1746758.0,24026927.0
2005-07-11,36689,37091,36538,36639,92454,1753966.0,24026927.0
2005-07-12,36688,37291,36287,36538,109881,1749160.0,24026927.0
2005-07-13,36389,37191,36389,37091,90973,1775590.0,24026927.0
2005-07-14,37190,37241,36488,36538,96536,1749160.0,24026927.0
2005-07-15,36639,36890,36138,36137,86586,1729939.0,24026927.0
2005-07-18,35986,36237,35785,35786,109718,1713120.0,24026927.0
2005-07-19,35686,36389,35686,35986,85873,1722731.0,24026927.0
2005-07-20,36488,37041,36087,36639,144768,1753966.0,24026927.0
2005-07-21,36739,37041,36439,36589,126111,1751563.0,24026927.0
2005-07-22,36589,37091,36538,36890,255705,1765979.0,24026927.0
2005-07-25,37141,37794,37091,37743,96957,1806825.0,24026927.0
2005-07-26,38094,38094,37292,37492,69992,1794811.0,24026927.0
2005-07-27,37542,37642,36588,37141,92276,1777993.0,24026927.0
2005-07-28,37242,37292,36439,36639,133953,1753966.0,24026927.0
2005-07-29,36738,36889,36036,36036,112600,1725133.0,24026927.0
2005-08-01,36036,36438,35584,36036,146243,1725133.0,24026927.0
2005-08-02,35785,36086,35685,35786,95845,1713120.0,24026927.0
2005-08-03,35685,36237,35383,36086,142016,1727536.0,24026927.0
2005-08-04,35886,36288,35535,35535,135360,1701106.0,24026927.0
2005-08-05,35383,35936,34731,34731,104500,1662663.0,24026927.0
2005-08-08,34530,34731,34229,34230,101903,1638636.0,24026927.0
2005-08-09,34230,34933,34230,34631,78876,1657858.0,24026927.0
2005-08-10,34682,35034,34632,34631,75712,1657858.0,24026927.0
2005-08-11,34431,34933,34431,34832,68574,1667469.0,24026927.0
2005-08-12,34833,35384,34833,35284,70253,1689093.0,24026927.0
2005-08-16,35283,35634,34932,34932,69931,1672274.0,24026927.0
2005-08-17,34883,35384,34883,35033,74835,1677080.0,24026927.0
2005-08-18,35182,35283,34279,34280,112807,1641039.0,24026927.0
2005-08-19,34279,34731,34229,34530,53654,1653053.0,24026927.0
2005-08-22,34632,34782,34280,34631,78327,1657858.0,24026927.0
2005-08-23,34631,34731,34380,34530,105032,1653053.0,24026927.0
2005-08-24,34531,34531,33478,33477,184658,1602596.0,24026927.0
2005-08-25,33477,33477,32924,33225,170790,1590583.0,24026927.0
2005-08-26,33176,33979,33126,33979,146461,1626623.0,24026927.0
2005-08-29,33528,33628,32975,33075,77408,1583374.0,24026927.0
2005-08-30,33176,33528,32774,33025,62170,1580972.0,24026927.0
2005-08-31,32874,33326,32874,33175,72720,1588180.0,24026927.0
2005-09-01,33577,34681,33426,34530,124067,1653053.0,24026927.0
2005-09-02,34682,35334,34431,34631,164492,1657858.0,24026927.0
2005-09-05,35183,35183,34180,34180,88574,1636234.0,24026927.0
2005-09-06,34230,34833,34180,34381,60529,1645844.0,24026927.0
2005-09-07,34531,34883,34280,34381,57590,1645844.0,24026927.0
2005-09-08,34833,34833,34381,34581,127875,1655455.0,24026927.0
2005-09-09,34430,34581,34129,34280,94496,1641039.0,24026927.0
2005-09-12,34330,34983,34330,34631,105613,1657858.0,24026927.0
2005-09-13,34832,34982,34329,34330,68771,1643442.0,24026927.0
2005-09-14,34329,34480,33928,34330,60470,1643442.0,24026927.0
2005-09-15,34329,34329,33777,33828,88491,1619415.0,24026927.0
2005-09-16,33728,34079,33728,33929,77885,1624220.0,24026927.0
2005-09-20,34079,34280,33878,34130,87776,1633831.0,24026927.0
2005-09-21,34280,34732,34130,34431,204450,1648247.0,24026927.0
2005-09-22,34229,34631,34078,34230,113145,1638636.0,24026927.0
2005-09-23,34380,34581,33827,33828,183823,1619415.0,24026927.0
2005-09-26,33827,34179,33827,34029,110978,1629026.0,24026927.0
2005-09-27,34129,34229,33678,33878,132901,1621818.0,24026927.0
2005-09-28,33827,34731,33827,34731,156620,1662663.0,24026927.0
2005-09-29,34883,36489,34883,36388,269630,1741952.0,24026927.0
2005-09-30,36638,37341,36588,36990,272306,1770785.0,24026927.0
2005-10-04,36989,37241,36638,37141,188551,1777993.0,24026927.0
2005-10-05,36989,37391,36588,37191,221804,1780395.0,24026927.0
2005-10-06,37040,37993,36989,37793,265967,1809228.0,24026927.0
2005-10-07,37894,37944,37342,37542,175518,1797214.0,24026927.0
2005-10-10,38043,38696,37993,38696,155340,1852476.0,24026927.0
2005-10-11,38245,38647,38094,38647,96320,1850073.0,24026927.0
2005-10-12,38646,38646,37391,37642,126708,1802020.0,24026927.0
2005-10-13,37242,38195,37242,37492,165268,1794811.0,24026927.0
2005-10-14,37493,37894,36840,37241,103434,1782798.0,24026927.0
2005-10-17,37242,37593,36538,37041,64960,1773187.0,24026927.0
2005-10-18,37040,37693,37040,37141,83220,1777993.0,24026927.0
2005-10-19,36890,37392,36389,36589,55043,1751563.0,24026927.0
2005-10-20,37090,37492,36588,37141,98734,1777993.0,24026927.0
2005-10-21,36688,37642,36638,37592,76390,1799617.0,24026927.0
2005-10-24,37642,38244,36989,37341,84628,1787603.0,24026927.0
2005-10-25,37694,38295,37342,37492,118308,1794811.0,24026927.0
2005-10-26,38093,38093,37492,37642,185743,1802020.0,24026927.0
2005-10-27,37392,37794,36890,36890,118990,1765979.0,24026927.0
2005-10-28,37141,37292,36639,36790,126532,1761174.0,24026927.0
2005-10-31,36990,37191,36940,37041,111085,1773187.0,24026927.0
2005-11-01,36890,38747,36689,38446,184964,1840463.0,24026927.0
2005-11-02,38445,39800,38144,39399,268929,1886114.0,24026927.0
2005-11-03,39649,41758,39649,41407,455923,1982221.0,24026927.0
2005-11-04,41607,42160,40904,41407,185468,1982221.0,24026927.0
2005-11-07,41407,41658,39902,40152,158165,1922154.0,24026927.0
2005-11-08,40202,41205,39951,41156,96879,1970208.0,24026927.0
2005-11-09,40704,42109,40704,41808,128833,2001443.0,24026927.0
2005-11-10,42259,45170,42259,45171,712681,2162423.0,24026927.0
2005-11-11,44920,45773,44116,45422,216615,2174437.0,24026927.0
2005-11-14,44670,48886,44469,46125,354486,2208075.0,24026927.0
2005-11-15,45472,45924,44518,45673,188956,2186450.0,24026927.0
2005-11-16,45622,48784,45271,46928,249089,2246518.0,24026927.0
2005-11-17,47530,48684,46475,46978,209862,2248920.0,24026927.0
2005-11-18,47280,50191,47280,50190,443313,2402693.0,24026927.0
2005-11-21,50191,50442,48836,49989,168105,2393082.0,24026927.0
2005-11-22,50140,52197,48835,51194,402811,2450747.0,24026927.0
2005-11-23,51194,57719,50191,55711,276035,2666989.0,24026927.0
2005-11-24,55962,58220,53954,54707,175748,2618935.0,24026927.0
2005-11-25,53954,55460,50691,52700,250893,2522827.0,24026927.0
2005-11-28,51696,52448,50691,51194,149679,2450747.0,24026927.0
2005-11-29,50191,51445,49488,49689,152441,2378666.0,24026927.0
2005-11-30,49689,52700,49689,51947,237712,2486787.0,24026927.0
2005-12-01,51444,51696,49989,50692,164901,2426720.0,24026927.0
2005-12-02,50942,51193,48584,48935,283768,2342625.0,24026927.0
2005-12-05,48585,50040,48484,49939,114906,2390679.0,24026927.0
2005-12-06,48332,49989,48332,48684,112386,2330612.0,24026927.0
2005-12-07,48032,48836,47631,47681,117045,2282558.0,24026927.0
2005-12-08,47279,49086,47279,48283,151792,2311390.0,24026927.0
2005-12-09,48183,50692,48183,49939,153524,2390679.0,24026927.0
2005-12-12,50692,51697,50191,51696,119790,2474773.0,24026927.0
2005-12-13,51697,51948,49437,49689,151301,2378666.0,24026927.0
2005-12-14,51194,51947,50442,51696,221154,2474773.0,24026927.0
2005-12-15,50942,51444,50039,51194,130737,2453531.0,24054227.0
2005-12-16,50191,50943,49437,49689,100550,2381368.0,24054227.0
2005-12-19,49989,51444,49036,51194,110625,2453531.0,24054227.0
2005-12-20,50442,51445,49689,50190,62419,2405423.0,24054227.0
2005-12-21,50141,50943,49689,50190,63054,2405423.0,24054227.0
2005-12-22,50943,54958,50692,51696,391082,2477585.0,24054227.0
2005-12-23,52950,53954,50691,50692,159450,2429477.0,24054227.0
2005-12-26,51696,52197,50691,51194,124069,2453531.0,24054227.0
2005-12-27,50692,52700,50692,52198,154108,2501640.0,24054227.0
2005-12-28,51445,52700,50692,51696,90922,2477585.0,24054227.0
2005-12-29,51697,53704,51697,52449,148148,2513667.0,24054227.0
2006-01-02,52950,58722,51947,58471,309204,2802317.0,24054227.0
2006-01-03,59475,62486,57718,60981,335747,2922589.0,24054227.0
2006-01-04,62487,66753,59978,63992,346578,3066914.0,24054227.0
2006-01-05,66001,67757,63993,66000,321436,3163131.0,24054227.0
2006-01-06,66250,72273,66250,68258,315265,3271375.0,24054227.0
2006-01-09,70016,70016,65499,67506,346432,3235294.0,24054227.0
2006-01-10,70016,73780,68008,71270,329748,3415700.0,24054227.0
2006-01-11,69513,71270,65749,66753,252411,3199212.0,24054227.0
2006-01-12,65248,67757,64244,66000,280799,3163131.0,24054227.0
2006-01-13,64995,67756,64243,66502,184791,3187185.0,24054227.0
2006-01-16,66250,67756,64243,64494,169551,3090968.0,24054227.0
2006-01-17,65248,66001,63240,63240,178439,3030833.0,24054227.0
2006-01-18,61484,64244,58472,61734,281633,2958670.0,24054227.0
2006-01-19,60981,63491,60981,61734,240987,2958670.0,24054227.0
2006-01-20,61483,62235,58973,58973,335108,2826372.0,24054227.0
2006-01-23,57719,59727,56715,57719,197755,2766236.0,24054227.0
2006-01-24,58221,60479,57719,60228,152869,2886507.0,24054227.0
2006-01-25,61232,63742,60730,63240,238968,3030833.0,24054227.0
2006-01-26,65750,67004,62487,63491,279034,3042860.0,24054227.0
2006-01-27,63992,64494,61984,62737,194014,3006778.0,24054227.0
2006-01-31,63490,63741,62235,62737,140995,3006778.0,24054227.0
2006-02-01,62236,63993,61735,63240,241574,3030833.0,24054227.0
2006-02-02,63992,64494,60228,60730,246192,2910561.0,24054227.0
2006-02-03,59977,60478,57718,58722,182983,2814345.0,24054227.0
2006-02-06,57719,58472,56213,58221,141863,2790290.0,24054227.0
2006-02-07,57217,60730,57217,59727,181522,2862453.0,24054227.0
2006-02-08,58973,61231,57718,58722,120442,2814345.0,24054227.0
2006-02-09,59224,59978,58472,59476,108157,2850426.0,24054227.0
2006-02-10,59978,60479,58221,59727,94397,2862691.0,24056227.0
2006-02-13,59476,59727,57217,57468,120044,2754438.0,24056227.0
2006-02-14,57718,58722,56463,58471,89528,2802550.0,24056227.0
2006-02-15,59727,59978,57970,57970,168864,2778494.0,24056227.0
2006-02-16,58221,60229,57970,59476,123659,2850663.0,24056227.0
2006-02-17,60729,62486,60478,62487,158026,2995000.0,24056227.0
2006-02-20,62737,63240,61984,62487,103302,2995000.0,24056227.0
2006-02-21,62737,62737,61483,62487,89632,2995000.0,24056227.0
2006-02-22,62487,63240,60730,61483,93162,2946888.0,24056227.0
2006-02-23,62236,63240,61232,63240,132704,3031085.0,24056227.0
2006-02-24,63490,63490,61734,62737,115249,3007028.0,24056227.0
2006-02-27,62738,62738,60730,61985,99756,2970944.0,24056227.0
2006-02-28,61985,62236,60981,61734,71744,2958916.0,24056227.0
2006-03-02,61232,62487,60981,61483,79214,2946888.0,24056227.0
2006-03-03,61484,62738,59476,59476,114034,2850663.0,24056227.0
2006-03-06,59224,59978,58723,59977,120238,2874719.0,24056227.0
2006-03-07,59475,60228,58220,58471,95892,2802550.0,24056227.0
2006-03-08,58221,58472,56715,57970,111259,2778494.0,24056227.0
2006-03-09,56966,59224,56966,57970,127086,2778494.0,24056227.0
2006-03-10,58471,59726,57969,58973,85360,2826607.0,24056227.0
2006-03-13,59727,59978,58723,59727,49086,2862691.0,24056227.0
2006-03-14,59726,59726,58220,58973,76355,2826607.0,24056227.0
2006-03-15,58722,59475,56463,56715,156817,2718354.0,24056227.0
2006-03-16,56966,56966,53704,55461,159910,2658213.0,24056227.0
2006-03-17,54707,56965,54707,56966,76637,2730382.0,24056227.0
2006-03-20,56965,57718,56213,57216,85296,2742410.0,24056227.0
2006-03-21,56966,57719,55712,55711,55890,2670241.0,24056227.0
2006-03-22,55209,56213,54708,55711,99513,2670241.0,24056227.0
2006-03-23,56464,57970,56464,57970,161741,2778494.0,24056227.0
2006-03-24,58220,58973,57216,58471,114093,2802550.0,24056227.0
2006-03-27,57718,58220,56463,56715,71013,2718354.0,24056227.0
2006-03-28,56714,56965,53201,54456,177126,2610101.0,24056227.0
2006-03-29,53452,55208,52699,55209,98309,2646185.0,24056227.0
2006-03-30,55208,56213,54707,54707,132617,2622129.0,24056227.0
2006-03-31,54707,57216,54205,56464,112613,2706326.0,24056227.0
2006-04-03,57216,59475,56965,58973,132557,2826607.0,24056227.0
2006-04-04,58973,61483,58471,61231,129818,2934860.0,24056227.0
2006-04-05,61984,61984,59977,60479,114738,2898775.0,24056227.0
2006-04-06,61734,62737,60980,62487,144378,2995000.0,24056227.0
2006-04-07,62486,62737,61231,62487,105028,2995000.0,24056227.0
2006-04-10,62236,62236,61735,61734,76852,2958916.0,24056227.0
2006-04-11,61984,62737,60228,60981,77338,2922832.0,24056227.0
2006-04-12,59727,61735,59224,61734,92376,2958916.0,24056227.0
