유유제약(000220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-09,2447,2491,2308,2342,489500,11351.0,847073.0
2000-10-10,2377,2412,2255,2342,468000,11351.0,847073.0
2000-10-11,2343,2500,2080,2202,725200,10673.0,847073.0
2000-10-12,2168,2203,2045,2045,431200,9911.0,847073.0
2000-10-13,2045,2045,1853,1888,312150,9148.0,847073.0
2000-10-16,2010,2168,1958,2132,557350,10334.0,847073.0
2000-10-17,2098,2185,1923,1940,362650,9403.0,847073.0
2000-10-18,1871,1993,1844,1896,205300,9191.0,847073.0
2000-10-19,1897,2054,1888,1914,290050,9275.0,847073.0
2000-10-20,1923,2002,1914,2001,283400,9699.0,847073.0
2000-10-23,2019,2019,1862,1870,198300,9064.0,847073.0
2000-10-24,1871,1993,1871,1896,295750,9191.0,847073.0
2000-10-25,1905,1932,1853,1853,202550,8979.0,847073.0
2000-10-26,1836,1871,1748,1774,167600,8598.0,847073.0
2000-10-27,1774,1827,1713,1748,228100,8471.0,847073.0
2000-10-30,1713,1809,1565,1564,165300,7581.0,847073.0
2000-10-31,1565,1704,1416,1643,434750,7962.0,847073.0
2000-11-01,1678,1766,1669,1683,179800,8157.0,847073.0
2000-11-02,1701,1715,1626,1643,120700,7962.0,847073.0
2000-11-03,1661,1701,1635,1643,187850,7962.0,847073.0
2000-11-06,1591,1675,1591,1643,111150,7962.0,847073.0
2000-11-07,1696,1888,1678,1888,1273100,9148.0,847073.0
2000-11-08,1958,2028,1783,1809,682000,8767.0,847073.0
2000-11-09,1993,1993,1827,1879,396750,9106.0,847073.0
2000-11-10,1879,1905,1801,1818,240300,8810.0,847073.0
2000-11-13,1748,2080,1748,1896,888150,9191.0,847073.0
2000-11-14,1923,2045,1853,1949,630200,9445.0,847073.0
2000-11-15,1975,2063,1923,2001,610050,9699.0,847073.0
2000-11-16,2002,2150,1958,2089,566650,10123.0,847073.0
2000-11-17,2098,2273,2080,2237,561450,10843.0,847073.0
2000-11-20,2290,2509,2238,2464,365600,11944.0,847073.0
2000-11-21,2456,2605,2343,2534,367900,12283.0,847073.0
2000-11-22,2570,2911,2535,2910,292300,14104.0,847073.0
2000-11-23,3112,3339,3042,3338,758050,16179.0,847073.0
2000-11-24,3435,3837,3112,3837,422600,18593.0,847073.0
2000-11-27,3916,4405,3374,3933,347000,19059.0,847073.0
2000-11-28,4003,4213,3514,3513,350800,17026.0,847073.0
2000-11-29,3689,3898,3391,3566,418400,17280.0,847073.0
2000-11-30,3689,3776,3068,3321,309450,16094.0,847073.0
2000-12-01,3059,3225,3051,3146,191100,15247.0,847073.0
2000-12-04,3217,3321,3077,3094,95100,14993.0,847073.0
2000-12-05,3147,3557,3147,3557,502650,17238.0,847073.0
2000-12-06,3759,4091,3671,4020,644000,19483.0,847073.0
2000-12-07,4108,4580,4099,4352,761400,21092.0,847073.0
2000-12-08,4370,5000,4204,4999,522650,24226.0,847073.0
2000-12-11,5244,5743,5244,5742,195450,27826.0,847073.0
2000-12-12,6241,6591,5175,5725,714800,27742.0,847073.0
2000-12-13,5751,6486,5612,6380,585550,30918.0,847073.0
2000-12-14,6468,7333,6468,7333,399900,35535.0,847073.0
2000-12-15,7858,8426,7526,8426,546450,40829.0,847073.0
2000-12-18,8776,9685,8758,9684,255950,46928.0,847073.0
2000-12-19,11136,11136,8776,11135,693850,53959.0,847073.0
2000-12-20,10489,11538,9475,10488,915450,50824.0,847073.0
2000-12-21,10664,10996,9143,10488,988550,50824.0,847073.0
2000-12-22,10489,11013,9073,9072,401400,43963.0,847073.0
2000-12-26,7744,8181,7727,7726,200600,37441.0,847073.0
2001-01-02,6573,8531,6573,7866,742450,38118.0,847073.0
2001-01-03,7963,9038,7535,9037,751500,43794.0,847073.0
2001-01-04,9615,10384,9475,10384,340500,50316.0,847073.0
2001-01-05,10489,11188,9615,10488,594550,50824.0,847073.0
2001-01-08,10017,11887,10017,11887,694150,57601.0,847073.0
2001-01-09,12237,12587,11415,12009,582550,58194.0,847073.0
2001-01-10,10227,12010,10227,11712,444900,56754.0,847073.0
2001-01-11,12150,13461,11800,13460,631350,65225.0,847073.0
2001-01-12,13461,14387,11450,11450,1569650,55483.0,847073.0
2001-01-15,10227,10716,9737,9737,2085000,47182.0,847073.0
2001-01-16,8758,8916,8286,8286,499700,40151.0,847073.0
2001-01-17,7237,9405,7237,8426,3654550,40829.0,847073.0
2001-01-18,8076,8653,7167,7167,1668750,34730.0,847073.0
2001-01-19,7500,7779,6468,6695,2229000,32443.0,847073.0
2001-01-22,6966,7132,6556,6686,938200,32401.0,847073.0
2001-01-26,6993,7132,6695,6817,1052700,33036.0,847073.0
2001-01-29,6818,6993,6293,6380,758550,30918.0,847073.0
2001-01-30,6381,6800,6223,6415,1015000,31088.0,847073.0
2001-01-31,6714,7376,6556,7376,1694500,33502.0,847073.0
2001-02-01,7675,8169,6994,7012,1436600,31850.0,847073.0
2001-02-02,7180,7348,6826,6863,546400,31172.0,847073.0
2001-02-05,6863,7143,6304,6490,511750,29478.0,847073.0
2001-02-06,6528,6714,6192,6406,574700,29097.0,847073.0
2001-02-07,6341,6584,6229,6266,437150,28462.0,847073.0
2001-02-08,6360,7162,6155,6900,1596700,31342.0,847073.0
2001-02-09,6994,7236,6621,6714,1026200,30495.0,847073.0
2001-02-12,6901,7068,6714,6723,539700,30537.0,847073.0
2001-02-13,6807,6938,6565,6863,761550,31172.0,847073.0
2001-02-14,6751,6863,6677,6751,329350,30664.0,847073.0
2001-02-15,6807,6826,6565,6564,370200,29817.0,847073.0
2001-02-16,6462,6807,6388,6406,380600,29097.0,847073.0
2001-02-19,6397,6472,6285,6322,229450,28716.0,847073.0
2001-02-20,6267,6565,6267,6322,341100,28716.0,847073.0
2001-02-21,6322,6453,6043,6080,259850,27615.0,847073.0
2001-02-22,6015,6136,5334,5445,304600,24735.0,847073.0
2001-02-23,5222,5726,5222,5408,252750,24565.0,847073.0
2001-02-26,5465,5632,5409,5445,165650,24735.0,847073.0
2001-02-27,5446,6257,5446,6257,927000,28419.0,847073.0
2001-02-28,6341,6434,5707,5874,711200,26683.0,847073.0
2001-03-02,5968,6117,5278,5408,404500,24565.0,847073.0
2001-03-05,5222,5241,4924,5128,284950,23295.0,847073.0
2001-03-06,5129,5586,5073,5352,484950,24311.0,847073.0
2001-03-07,5241,5520,5166,5240,356850,23803.0,847073.0
2001-03-08,5297,5390,5203,5287,222250,24015.0,847073.0
2001-03-09,5371,5968,5315,5539,1218950,25158.0,847073.0
2001-03-12,5539,5782,5371,5389,389100,24480.0,847073.0
2001-03-13,5185,5278,4756,4774,353300,21685.0,847073.0
2001-03-14,4914,5017,4840,4914,277700,22320.0,847073.0
2001-03-15,4653,4793,4495,4718,204700,21431.0,847073.0
2001-03-16,4756,4998,4756,4765,185650,21643.0,847073.0
2001-03-19,4672,4840,4663,4662,120750,21177.0,847073.0
2001-03-20,4719,4849,4588,4625,115600,21007.0,847073.0
2001-03-21,4495,4700,4495,4541,147900,20626.0,847073.0
2001-03-22,4439,4663,4383,4420,273350,20076.0,847073.0
2001-03-23,4495,4513,4327,4326,130300,19652.0,847073.0
2001-03-26,4364,4700,4364,4569,308400,20753.0,847073.0
2001-03-27,4700,4719,4420,4438,166500,20160.0,847073.0
2001-03-28,4569,4774,4476,4560,389350,20711.0,847073.0
2001-03-29,4800,4800,4560,4600,118050,19483.0,847073.0
2001-03-30,4560,4960,4400,4880,333700,20669.0,847073.0
2001-04-02,4900,5500,4900,5130,1166300,21727.0,847073.0
2001-04-03,5030,5180,4600,4600,412650,19483.0,847073.0
2001-04-04,4440,4500,4040,4100,311550,21842.0,1065453.0
2001-04-06,4300,4390,4100,4100,225650,21842.0,1065453.0
2001-04-09,4020,4300,4020,4040,176450,21522.0,1065453.0
2001-04-10,4000,4180,3900,3950,212550,21043.0,1065453.0
2001-04-11,4180,4180,3960,4000,169550,21309.0,1065453.0
2001-04-12,4000,4200,4000,4200,183000,22375.0,1065453.0
2001-04-13,4300,4700,4250,4300,843450,22907.0,1065453.0
2001-04-16,4420,4600,4320,4400,347450,23440.0,1065453.0
2001-04-17,4520,5060,4510,5060,2331600,26956.0,1065453.0
2001-04-18,5300,5340,4930,5000,1473600,26636.0,1065453.0
2001-04-19,5100,5750,5060,5750,1646550,30632.0,1065453.0
2001-04-20,5790,6560,5530,5860,2595550,31218.0,1065453.0
2001-04-23,5970,6300,5800,5990,1269350,31910.0,1065453.0
2001-04-24,6190,6190,5420,5630,714950,29993.0,1065453.0
2001-04-25,5450,6140,5450,5830,1106750,31058.0,1065453.0
2001-04-26,5920,5980,5500,5500,460900,29300.0,1065453.0
2001-04-27,5660,5660,5060,5240,475150,27915.0,1065453.0
2001-04-30,5100,5560,5100,5360,440250,28554.0,1065453.0
2001-05-02,5360,5540,5360,5360,375350,28554.0,1065453.0
2001-05-03,5440,5440,5200,5360,271550,28554.0,1065453.0
2001-05-04,5440,5920,5420,5740,1419950,30579.0,1065453.0
2001-05-07,5820,5940,5640,5800,467150,30898.0,1065453.0
2001-05-08,5800,5900,5710,5800,447800,30898.0,1065453.0
2001-05-09,5840,6670,5810,6660,2051300,35480.0,1065453.0
2001-05-10,6790,7620,6490,6700,3301050,35693.0,1065453.0
2001-05-11,6800,6940,6380,6560,1207400,34947.0,1065453.0
2001-05-14,6600,7000,6520,6740,884800,35906.0,1065453.0
2001-05-15,6760,6880,6200,6200,639050,33029.0,1065453.0
2001-05-16,6060,6460,6060,6200,643150,33029.0,1065453.0
2001-05-17,6300,6380,6140,6220,530150,33136.0,1065453.0
2001-05-18,6200,6320,5980,6020,456050,32070.0,1065453.0
2001-05-21,6170,6310,6050,6160,450000,32816.0,1065453.0
2001-05-22,6200,6280,6040,6080,317050,32390.0,1065453.0
2001-05-23,6080,6160,5960,6030,310650,32123.0,1065453.0
2001-05-24,6030,6100,5840,5940,241100,31644.0,1065453.0
2001-05-25,6060,6190,5940,6130,425850,32656.0,1065453.0
2001-05-28,6130,6480,6130,6240,607300,33242.0,1065453.0
2001-05-29,6300,6370,6140,6180,408250,32922.0,1065453.0
2001-05-30,6280,6650,6240,6350,920700,33828.0,1065453.0
2001-05-31,6420,6990,6300,6520,1643550,34734.0,1065453.0
2001-06-01,6600,6700,6080,6120,660400,32603.0,1065453.0
2001-06-04,6120,6360,6110,6300,497650,33562.0,1065453.0
2001-06-05,6320,6660,6110,6130,801450,32656.0,1065453.0
2001-06-07,6000,6240,5820,5940,411250,31644.0,1065453.0
2001-06-08,6020,6110,5950,6000,304700,31964.0,1065453.0
2001-06-11,5810,6000,5810,5900,168300,31431.0,1065453.0
2001-06-12,5820,5980,5820,5880,214300,31324.0,1065453.0
2001-06-13,5880,5960,5840,5850,153850,31165.0,1065453.0
2001-06-14,5870,6080,5870,5960,254300,31750.0,1065453.0
2001-06-15,6120,6120,5860,5920,211550,31537.0,1065453.0
2001-06-18,5920,5950,5830,5830,176600,31058.0,1065453.0
2001-06-19,5830,5830,5720,5740,177800,30579.0,1065453.0
2001-06-20,5690,5750,5360,5420,176150,28874.0,1065453.0
2001-06-21,5460,5500,5200,5300,214850,29860.0,1126808.0
2001-06-22,5400,5400,5270,5400,175400,30424.0,1126808.0
2001-06-25,5320,5320,5160,5160,154400,29072.0,1126808.0
2001-06-26,4960,5160,4800,4820,296050,27156.0,1126808.0
2001-06-27,4840,4910,4600,4800,151500,27043.0,1126808.0
2001-06-28,4760,5000,4760,4840,137850,27269.0,1126808.0
2001-06-29,4860,5080,4860,5080,102800,28621.0,1126808.0
2001-07-02,5120,5380,5120,5300,234500,29860.0,1126808.0
2001-07-03,5400,5460,5150,5180,183750,29184.0,1126808.0
2001-07-04,5140,5340,5060,5230,140450,29466.0,1126808.0
2001-07-05,5140,5230,5070,5080,105150,28621.0,1126808.0
2001-07-06,5000,5000,4870,4890,90850,27550.0,1126808.0
2001-07-09,4810,4810,4460,4560,135900,25691.0,1126808.0
2001-07-10,4640,4740,4580,4700,111550,26480.0,1126808.0
2001-07-11,4420,4700,4420,4570,82350,25748.0,1126808.0
2001-07-12,4500,4760,4500,4710,65200,26536.0,1126808.0
2001-07-13,4800,4880,4570,4600,67600,25917.0,1126808.0
2001-07-16,4570,4660,4520,4580,48000,25804.0,1126808.0
2001-07-18,4660,4660,4370,4370,52200,24621.0,1126808.0
2001-07-19,4300,4300,4120,4240,110800,23888.0,1126808.0
2001-07-20,4260,4380,4240,4320,128200,24339.0,1126808.0
2001-07-23,4380,4380,3960,4040,81900,22762.0,1126808.0
2001-07-24,3820,4060,3750,4040,145700,22762.0,1126808.0
2001-07-25,4040,4480,3840,4210,276900,23719.0,1126808.0
2001-07-26,4260,4340,4130,4240,127200,23888.0,1126808.0
2001-07-27,4240,4400,4240,4310,104150,24283.0,1126808.0
2001-07-30,4220,4390,4210,4230,42350,23832.0,1126808.0
2001-07-31,4260,4300,4200,4270,57250,24057.0,1126808.0
2001-08-01,4290,4500,4290,4380,132650,24677.0,1126808.0
2001-08-02,4380,4480,4300,4340,87400,24452.0,1126808.0
2001-08-03,4440,4440,4290,4320,42800,24339.0,1126808.0
2001-08-06,4480,4890,4420,4690,588700,26424.0,1126808.0
2001-08-07,4680,4870,4600,4720,198200,26593.0,1126808.0
2001-08-08,4720,4750,4500,4580,132300,25804.0,1126808.0
2001-08-09,4440,4510,4370,4400,101100,24790.0,1126808.0
2001-08-10,4380,4520,4380,4440,76350,25015.0,1126808.0
2001-08-13,4500,4680,4470,4600,114100,25917.0,1126808.0
2001-08-14,4680,4680,4460,4600,54900,25917.0,1126808.0
2001-08-16,4480,4600,4480,4520,52800,25466.0,1126808.0
2001-08-17,4410,4610,4410,4500,77550,25353.0,1126808.0
2001-08-20,4430,4580,4430,4470,52100,25184.0,1126808.0
2001-08-21,4510,4800,4460,4670,254550,26311.0,1126808.0
2001-08-22,4680,4950,4570,4860,517650,27381.0,1126808.0
2001-08-23,4920,5050,4770,4820,397400,27156.0,1126808.0
2001-08-24,4920,5140,4880,4910,729650,27663.0,1126808.0
2001-08-27,4930,5060,4820,4900,249200,27607.0,1126808.0
2001-08-28,5000,5000,4680,4740,180250,26705.0,1126808.0
2001-08-29,4580,4740,4450,4470,163650,25184.0,1126808.0
2001-08-30,4260,4450,4140,4400,126100,24790.0,1126808.0
2001-08-31,4200,4290,4160,4180,110400,23550.0,1126808.0
2001-09-03,4100,4660,4100,4400,377300,24790.0,1126808.0
2001-09-04,4420,4510,4240,4330,151900,24395.0,1126808.0
2001-09-05,4400,4550,4310,4350,144350,24508.0,1126808.0
2001-09-06,4380,4480,4350,4360,113550,24564.0,1126808.0
2001-09-07,4240,4460,4240,4360,107200,24564.0,1126808.0
2001-09-10,4320,4400,4240,4270,104300,24057.0,1126808.0
2001-09-11,4300,4340,4240,4250,81500,23945.0,1126808.0
2001-09-12,3620,3700,3620,3620,194350,20395.0,1126808.0
2001-09-13,3640,3980,3600,3900,433500,21973.0,1126808.0
2001-09-14,3980,3980,3330,3480,313000,19606.0,1126808.0
2001-09-17,3480,3540,2970,2970,214900,16733.0,1126808.0
2001-09-18,3180,3370,3120,3360,259150,18930.0,1126808.0
2001-09-19,3360,3580,3360,3400,241150,19156.0,1126808.0
2001-09-20,3400,3580,3260,3340,307400,18818.0,1126808.0
2001-09-21,3260,3270,3200,3220,68800,18142.0,1126808.0
2001-09-24,3240,3360,3220,3290,88950,18536.0,1126808.0
2001-09-25,3440,3470,3240,3240,102800,18254.0,1126808.0
2001-09-26,3280,3350,3220,3260,57150,18367.0,1126808.0
2001-09-27,3200,3350,3200,3350,40600,18874.0,1126808.0
2001-09-28,3400,3460,3360,3440,97750,19381.0,1126808.0
2001-10-04,3510,3660,3440,3560,97900,20057.0,1126808.0
2001-10-05,3560,3560,3410,3460,68100,19494.0,1126808.0
2001-10-08,3360,3500,3320,3400,67250,19156.0,1126808.0
2001-10-09,3380,3550,3380,3540,89800,19945.0,1126808.0
2001-10-10,3540,4070,3480,4070,582650,22931.0,1126808.0
2001-10-11,4090,4260,3910,3960,458550,22311.0,1126808.0
2001-10-12,4140,4140,3840,3960,220050,22311.0,1126808.0
2001-10-15,4100,4520,4090,4470,878500,25184.0,1126808.0
2001-10-16,4460,4470,4220,4400,496000,24790.0,1126808.0
2001-10-17,4390,4460,4270,4430,216050,24959.0,1126808.0
2001-10-18,4500,4640,4200,4200,304500,23663.0,1126808.0
2001-10-19,4260,4290,4100,4180,199050,23550.0,1126808.0
2001-10-22,4190,4340,4180,4270,121200,24057.0,1126808.0
2001-10-23,4200,4320,4180,4180,138550,23550.0,1126808.0
2001-10-24,4120,4270,4120,4120,99550,23212.0,1126808.0
2001-10-25,4100,4200,4100,4140,77850,23325.0,1126808.0
2001-10-26,4100,4170,4100,4130,70750,23269.0,1126808.0
2001-10-29,4060,4200,4060,4140,85300,23325.0,1126808.0
2001-10-30,4200,4620,4140,4300,811600,24226.0,1126808.0
2001-10-31,4320,4680,4220,4540,848300,25579.0,1126808.0
2001-11-01,4600,4640,4360,4500,495450,25353.0,1126808.0
2001-11-02,4420,4570,4370,4410,309350,24846.0,1126808.0
2001-11-05,4440,4500,4340,4400,278250,24790.0,1126808.0
2001-11-06,4440,4650,4400,4420,537700,24902.0,1126808.0
2001-11-07,4480,4530,4380,4390,193300,24733.0,1126808.0
2001-11-08,4400,4450,4300,4390,215700,24733.0,1126808.0
2001-11-09,4300,4460,4300,4400,84800,24790.0,1126808.0
2001-11-12,4500,4520,4400,4460,139350,25128.0,1126808.0
2001-11-13,4400,4460,4350,4440,121450,25015.0,1126808.0
2001-11-14,4500,4560,4400,4530,254400,25522.0,1126808.0
2001-11-15,4540,4640,4440,4440,176350,25015.0,1126808.0
2001-11-16,4440,4520,4390,4410,111350,24846.0,1126808.0
2001-11-19,4470,4510,4400,4480,134100,25240.0,1126808.0
2001-11-20,4500,4800,4490,4700,507600,26480.0,1126808.0
2001-11-21,4700,5320,4700,5000,1255250,28170.0,1126808.0
2001-11-22,5060,5220,4820,4820,467950,27156.0,1126808.0
2001-11-23,4840,4910,4720,4830,308000,27212.0,1126808.0
2001-11-26,4830,4920,4760,4850,268300,27325.0,1126808.0
2001-11-27,4900,5050,4760,4820,320550,27156.0,1126808.0
2001-11-28,4860,4870,4440,4500,227950,25353.0,1126808.0
2001-11-29,4320,4490,4320,4440,125000,25015.0,1126808.0
2001-11-30,4480,4570,4440,4440,111900,25015.0,1126808.0
2001-12-03,4480,4570,4400,4480,133550,25240.0,1126808.0
2001-12-04,4500,4500,4400,4460,110100,25128.0,1126808.0
2001-12-05,4410,4520,4410,4490,121950,25297.0,1126808.0
2001-12-06,4410,4520,4410,4450,108750,25071.0,1126808.0
2001-12-07,4450,4740,4450,4560,214100,25691.0,1126808.0
2001-12-10,4520,4640,4440,4460,83900,25128.0,1126808.0
2001-12-11,4480,4560,4410,4420,98850,24902.0,1126808.0
2001-12-12,4420,4480,4400,4400,93450,24790.0,1126808.0
2001-12-13,4560,4560,4400,4410,72450,24846.0,1126808.0
2001-12-14,4430,4500,4400,4470,75900,25184.0,1126808.0
2001-12-17,4500,4500,4380,4380,70700,24677.0,1126808.0
2001-12-18,4360,4440,4300,4300,81100,24226.0,1126808.0
2001-12-19,4230,4340,4100,4100,98450,23100.0,1126808.0
2001-12-20,4120,4300,4000,4300,74200,24226.0,1126808.0
2001-12-21,4320,4340,4200,4220,53700,23776.0,1126808.0
2001-12-24,4120,4260,4120,4200,31000,23663.0,1126808.0
2001-12-26,4200,4250,4120,4130,37050,23269.0,1126808.0
2001-12-27,4130,4340,4110,4310,51800,24283.0,1126808.0
2001-12-28,4300,4360,4250,4360,51550,24564.0,1126808.0
2002-01-02,4400,4500,4370,4460,61735,25128.0,1126808.0
2002-01-03,4600,4620,4460,4530,124535,25522.0,1126808.0
2002-01-04,4560,4560,4440,4440,76715,25015.0,1126808.0
2002-01-07,4460,4460,4350,4380,76865,24677.0,1126808.0
2002-01-08,4300,4460,4300,4400,55605,24790.0,1126808.0
2002-01-09,4550,4550,4360,4370,57050,24621.0,1126808.0
2002-01-10,4360,4360,4280,4280,70500,24114.0,1126808.0
2002-01-11,4300,4570,4300,4500,305285,25353.0,1126808.0
2002-01-14,4700,5170,4580,4600,1096095,25917.0,1126808.0
2002-01-15,4800,4840,4480,4660,339900,26255.0,1126808.0
2002-01-16,4400,4600,4400,4440,166200,25015.0,1126808.0
2002-01-17,4440,4540,4360,4480,188700,25240.0,1126808.0
2002-01-18,4900,4920,4580,4680,519250,26367.0,1126808.0
2002-01-21,4650,4650,4500,4540,93115,25579.0,1126808.0
2002-01-22,4550,4700,4500,4560,193015,25691.0,1126808.0
2002-01-23,4680,4760,4560,4560,171200,25691.0,1126808.0
2002-01-24,4600,4650,4520,4590,179150,25860.0,1126808.0
2002-01-25,4600,4680,4540,4650,170030,26198.0,1126808.0
2002-01-28,4780,4780,4610,4640,143400,26142.0,1126808.0
2002-01-29,4650,4650,4540,4580,80885,25804.0,1126808.0
2002-01-30,4560,4590,4480,4520,93750,25466.0,1126808.0
2002-01-31,4560,4570,4500,4560,62950,25691.0,1126808.0
2002-02-01,4570,4740,4550,4580,128655,25804.0,1126808.0
2002-02-04,4620,4900,4620,4900,606010,27607.0,1126808.0
2002-02-05,4900,4940,4710,4740,311020,26705.0,1126808.0
2002-02-06,4800,5080,4800,4920,677000,27719.0,1126808.0
2002-02-07,4960,4960,4580,4600,305850,25917.0,1126808.0
2002-02-08,4520,4580,4480,4540,197900,25579.0,1126808.0
2002-02-14,4540,4660,4540,4560,164945,25691.0,1126808.0
2002-02-15,4570,4660,4560,4580,132405,25804.0,1126808.0
2002-02-18,4600,4610,4540,4580,136950,25804.0,1126808.0
2002-02-19,4560,4900,4560,4680,493415,26367.0,1126808.0
2002-02-20,4680,4680,4540,4570,132950,25748.0,1126808.0
2002-02-21,4580,4620,4520,4560,120895,25691.0,1126808.0
2002-02-22,4540,4730,4540,4580,178180,25804.0,1126808.0
2002-02-25,4660,4700,4600,4600,126080,25917.0,1126808.0
2002-02-26,4620,4640,4570,4620,113005,26029.0,1126808.0
2002-02-27,4680,4740,4600,4680,173815,26367.0,1126808.0
2002-02-28,4720,4760,4610,4610,133480,25973.0,1126808.0
2002-03-04,4630,4700,4620,4650,191790,26198.0,1126808.0
2002-03-05,4660,4840,4640,4820,318740,27156.0,1126808.0
2002-03-06,4870,4880,4730,4750,259350,26762.0,1126808.0
2002-03-07,4820,4900,4740,4900,268025,27607.0,1126808.0
2002-03-08,4900,5320,4860,5000,1257600,28170.0,1126808.0
2002-03-11,5000,5060,4810,4880,343965,27494.0,1126808.0
2002-03-12,4880,5140,4840,5020,483340,28283.0,1126808.0
2002-03-13,4900,5100,4900,4960,265950,27945.0,1126808.0
2002-03-14,5010,5070,4860,4860,228360,27381.0,1126808.0
2002-03-15,4900,4900,4800,4820,199780,27156.0,1126808.0
2002-03-18,4840,5140,4840,5140,297270,28959.0,1126808.0
2002-03-19,5220,5380,5140,5140,540900,28959.0,1126808.0
2002-03-20,5170,5240,5080,5190,279800,29241.0,1126808.0
2002-03-21,5190,5560,5160,5300,597900,29860.0,1126808.0
2002-03-22,5360,5400,5180,5180,336380,29184.0,1126808.0
2002-03-25,5180,5270,5100,5140,189065,28959.0,1126808.0
2002-03-26,5140,5240,4990,5000,197140,28170.0,1126808.0
2002-03-27,5020,5080,4960,5080,197780,28621.0,1126808.0
2002-03-28,5040,5040,4780,4800,274750,27043.0,1126808.0
2002-03-29,4780,4830,4620,4740,183700,26705.0,1126808.0
2002-04-01,4640,4740,4440,4440,170700,25015.0,1126808.0
2002-04-02,4480,4540,4380,4520,133950,25466.0,1126808.0
2002-04-03,4520,4570,4500,4560,87450,28310.0,1241658.0
2002-04-04,4560,4560,4420,4520,105900,28061.0,1241658.0
2002-04-08,4450,4500,4410,4430,92720,27503.0,1241658.0
2002-04-09,4440,4490,4400,4440,91800,27565.0,1241658.0
2002-04-10,4440,4500,4280,4340,108250,26944.0,1241658.0
2002-04-11,4460,4460,4340,4430,58550,27503.0,1241658.0
2002-04-12,4250,4480,4250,4440,73580,27565.0,1241658.0
2002-04-15,4480,4610,4480,4540,63500,28186.0,1241658.0
2002-04-16,4560,4600,4460,4490,82855,27875.0,1241658.0
2002-04-17,4500,4580,4490,4500,70490,27937.0,1241658.0
2002-04-18,4530,4580,4500,4540,71900,28186.0,1241658.0
2002-04-19,4600,4690,4460,4470,100430,27751.0,1241658.0
2002-04-22,4500,4520,4330,4520,112900,28061.0,1241658.0
2002-04-23,4480,4500,4380,4430,53800,27503.0,1241658.0
2002-04-24,4440,4520,4340,4340,79200,26944.0,1241658.0
2002-04-25,4390,4390,4080,4270,86150,26509.0,1241658.0
2002-04-26,4250,4250,4140,4200,56950,26075.0,1241658.0
2002-04-29,4200,4240,4070,4100,44150,25454.0,1241658.0
2002-04-30,4100,4180,4080,4170,41000,25889.0,1241658.0
2002-05-02,4180,4260,4180,4230,21550,26261.0,1241658.0
2002-05-03,4230,4300,4160,4200,26300,26075.0,1241658.0
2002-05-06,4260,4410,4120,4200,132100,26075.0,1241658.0
2002-05-07,4200,4200,4090,4120,43230,25578.0,1241658.0
2002-05-08,4260,4260,4120,4120,36350,25578.0,1241658.0
2002-05-09,4140,4190,4130,4130,33300,25640.0,1241658.0
2002-05-10,4130,4190,4120,4150,42050,25764.0,1241658.0
2002-05-13,4150,4160,4100,4120,20900,25578.0,1241658.0
