동원수산(030720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-15,6370,6440,6240,6390,49071,18937.0,2963512.0
2010-01-18,6480,6580,6350,6450,33480,19115.0,2963512.0
2010-01-19,6490,6670,6390,6670,55351,19767.0,2963512.0
2010-01-20,6650,6650,6350,6430,40727,19055.0,2963512.0
2010-01-21,6350,6430,6220,6360,30370,18848.0,2963512.0
2010-01-22,6250,6370,6250,6350,24900,18818.0,2963512.0
2010-01-25,6300,6300,6220,6290,17660,18640.0,2963512.0
2010-01-26,6250,6370,6200,6350,26750,18818.0,2963512.0
2010-01-27,6350,6450,6300,6360,28101,18848.0,2963512.0
2010-01-28,6370,6430,6250,6360,17436,18848.0,2963512.0
2010-01-29,6300,6360,6250,6290,17160,18640.0,2963512.0
2010-02-01,6300,6440,6260,6360,19010,18848.0,2963512.0
2010-02-02,6340,6430,6300,6370,9141,18878.0,2963512.0
2010-02-03,6380,6450,6320,6380,6530,18907.0,2963512.0
2010-02-04,6310,6390,6280,6350,8031,18818.0,2963512.0
2010-02-05,6250,6290,6200,6230,26090,18463.0,2963512.0
2010-02-08,6200,6250,6110,6180,8892,18315.0,2963512.0
2010-02-09,6120,6250,6120,6230,4550,18463.0,2963512.0
2010-02-10,6200,6340,6110,6110,14740,18107.0,2963512.0
2010-02-11,6180,6180,6030,6120,11930,18137.0,2963512.0
2010-02-12,6060,6250,6050,6160,7630,18255.0,2963512.0
2010-02-16,6030,6130,6030,6090,2270,18048.0,2963512.0
2010-02-17,6070,6120,6070,6120,4630,18137.0,2963512.0
2010-02-18,6070,6180,6070,6140,2360,18196.0,2963512.0
2010-02-19,6040,6140,6000,6060,6028,17959.0,2963512.0
2010-02-22,6100,6100,5960,6020,4710,17840.0,2963512.0
2010-02-23,6000,6060,6000,6030,8700,17870.0,2963512.0
2010-02-24,6000,6100,5990,6080,3760,18018.0,2963512.0
2010-02-25,6080,6120,6020,6040,5022,17900.0,2963512.0
2010-02-26,6000,6090,5990,5990,11260,17751.0,2963512.0
2010-03-02,6000,6000,5900,5900,9870,17485.0,2963512.0
2010-03-03,5820,5950,5800,5860,8520,17366.0,2963512.0
2010-03-04,5890,5890,5800,5840,4140,17307.0,2963512.0
2010-03-05,5850,5970,5810,5970,9040,17692.0,2963512.0
2010-03-08,5970,5970,5880,5920,4370,17544.0,2963512.0
2010-03-09,5930,5980,5900,5960,2370,17663.0,2963512.0
2010-03-10,6000,6000,5970,5980,4230,17722.0,2963512.0
2010-03-11,5990,6110,5990,6100,11580,18077.0,2963512.0
2010-03-12,6100,6280,6090,6090,11180,18048.0,2963512.0
2010-03-15,6230,6230,6030,6100,2920,18077.0,2963512.0
2010-03-16,6100,6140,6030,6090,1660,18048.0,2963512.0
2010-03-17,6080,6120,6040,6120,2290,18137.0,2963512.0
2010-03-18,6090,6120,6060,6100,3770,18077.0,2963512.0
2010-03-19,6020,6100,6020,6100,2070,18077.0,2963512.0
2010-03-22,6290,6290,5910,6030,5080,17870.0,2963512.0
2010-03-23,6030,6040,6000,6030,3760,17870.0,2963512.0
2010-03-24,6090,6090,5960,5960,5280,17663.0,2963512.0
2010-03-25,5980,6040,5980,6020,2190,17840.0,2963512.0
2010-03-26,5950,6060,5900,6060,6990,17959.0,2963512.0
2010-03-29,5940,6090,5940,6030,7650,17870.0,2963512.0
2010-03-30,6010,6140,6010,6120,5320,18137.0,2963512.0
2010-03-31,6150,6200,6070,6100,2300,18077.0,2963512.0
2010-04-01,6150,6150,6040,6100,3480,18077.0,2963512.0
2010-04-02,6040,6360,6020,6170,30140,18285.0,2963512.0
2010-04-05,6200,6250,6050,6120,5145,18137.0,2963512.0
2010-04-06,6130,6190,6060,6150,8250,18226.0,2963512.0
2010-04-07,6190,6200,6090,6190,2140,18344.0,2963512.0
2010-04-08,6100,6150,6070,6150,2580,18226.0,2963512.0
2010-04-09,6400,6590,6240,6300,132734,18670.0,2963512.0
2010-04-12,6660,7240,6580,6660,611401,19737.0,2963512.0
2010-04-13,6450,6480,6040,6060,258631,17959.0,2963512.0
2010-04-14,6120,6180,5990,6020,116790,17840.0,2963512.0
2010-04-15,6010,6050,5900,5930,39213,17574.0,2963512.0
2010-04-16,5980,5990,5860,5910,29796,17514.0,2963512.0
2010-04-19,5850,5930,5830,5870,24520,17396.0,2963512.0
2010-04-20,5950,6190,5910,6100,146550,18687.0,3063512.0
2010-04-21,6300,6310,6020,6050,75480,18534.0,3063512.0
2010-04-22,6270,6610,6210,6400,374034,19606.0,3063512.0
2010-04-23,6590,6590,6110,6120,152751,18749.0,3063512.0
2010-04-26,6090,6090,5950,5980,79600,18320.0,3063512.0
2010-04-27,5950,6100,5940,5940,33803,18197.0,3063512.0
2010-04-28,5990,5990,5890,5900,31204,18075.0,3063512.0
2010-04-29,6000,6000,5850,5870,30568,17983.0,3063512.0
2010-04-30,5870,5940,5830,5900,20921,18075.0,3063512.0
2010-05-03,6060,6180,5960,6060,81192,18565.0,3063512.0
2010-05-04,6060,6060,5960,5980,27444,18320.0,3063512.0
2010-05-06,5810,5970,5330,5700,23250,17462.0,3063512.0
2010-05-07,5450,5630,5350,5510,35814,16880.0,3063512.0
2010-05-10,5500,5690,5450,5540,15871,16972.0,3063512.0
2010-05-11,5560,5650,5510,5550,17343,17002.0,3063512.0
2010-05-12,5590,5590,5450,5450,20980,16696.0,3063512.0
2010-05-13,5510,5600,5510,5560,14260,17033.0,3063512.0
2010-05-14,5590,5590,5450,5500,12420,16849.0,3063512.0
2010-05-17,5430,5450,5330,5340,21890,16359.0,3063512.0
2010-05-18,5350,5380,5230,5290,11621,16206.0,3063512.0
2010-05-19,5290,5310,5150,5200,12550,15930.0,3063512.0
2010-05-20,5250,5250,5000,5060,14486,15501.0,3063512.0
2010-05-24,5080,5080,4820,4920,11109,15072.0,3063512.0
2010-05-25,4895,4955,4210,4440,24570,13602.0,3063512.0
2010-05-26,4445,4785,4445,4570,4920,14000.0,3063512.0
2010-05-27,4790,4820,4605,4820,6850,14766.0,3063512.0
2010-05-28,4965,5000,4800,4940,10830,15134.0,3063512.0
2010-05-31,4940,4940,4810,4900,3696,15011.0,3063512.0
2010-06-01,4950,5140,4860,4995,7171,15302.0,3063512.0
2010-06-03,4995,5100,4995,5090,2540,15593.0,3063512.0
2010-06-04,5030,5110,5020,5090,2352,15593.0,3063512.0
2010-06-07,4980,4990,4890,4890,1354,14981.0,3063512.0
2010-06-08,4990,4990,4845,4910,2153,15042.0,3063512.0
2010-06-09,4920,4990,4920,4990,2270,15287.0,3063512.0
2010-06-10,4995,4995,4900,4980,1120,15256.0,3063512.0
2010-06-11,5000,5050,4940,4995,4720,15302.0,3063512.0
2010-06-14,5000,5000,4905,4930,2390,15103.0,3063512.0
2010-06-15,5000,5320,4995,5080,5489,15563.0,3063512.0
2010-06-16,5150,5150,5000,5030,3270,15409.0,3063512.0
2010-06-17,5000,5070,5000,5010,1920,15348.0,3063512.0
2010-06-18,4920,5020,4920,4995,4279,15302.0,3063512.0
2010-06-21,5010,5050,4990,5020,3033,15379.0,3063512.0
2010-06-22,5050,5050,4915,4975,6020,15241.0,3063512.0
2010-06-23,4790,5130,4790,5100,14390,15624.0,3063512.0
2010-06-24,5030,5350,5000,5300,14460,16237.0,3063512.0
2010-06-25,5260,5500,5100,5490,14270,16819.0,3063512.0
2010-06-28,5500,5650,5300,5650,16676,17309.0,3063512.0
2010-06-29,5600,5740,5560,5740,18640,17585.0,3063512.0
2010-06-30,5620,5980,5510,5980,52861,18320.0,3063512.0
2010-07-01,5980,5980,5710,5710,7460,17493.0,3063512.0
2010-07-02,5820,5820,5600,5710,6792,17493.0,3063512.0
2010-07-05,5700,5710,5510,5590,1871,17125.0,3063512.0
2010-07-06,5460,5570,5420,5440,3463,16666.0,3063512.0
2010-07-07,5500,5500,5360,5400,4661,16543.0,3063512.0
2010-07-08,5480,5480,5350,5350,2010,16390.0,3063512.0
2010-07-09,5390,5430,5320,5430,7450,16635.0,3063512.0
2010-07-12,5520,5520,5400,5400,1830,16543.0,3063512.0
2010-07-13,5520,5520,5380,5380,2760,16482.0,3063512.0
2010-07-14,5500,5500,5400,5490,5729,16819.0,3063512.0
2010-07-15,5420,5490,5390,5490,2892,16819.0,3063512.0
2010-07-16,5420,5480,5380,5400,2410,16543.0,3063512.0
2010-07-19,5400,5400,5340,5350,1380,16390.0,3063512.0
2010-07-20,5350,5500,5290,5350,4620,16390.0,3063512.0
2010-07-21,5400,5640,5400,5500,19670,16849.0,3063512.0
2010-07-22,5420,5590,5420,5570,12550,17064.0,3063512.0
2010-07-23,5690,5700,5600,5630,5700,17248.0,3063512.0
2010-07-26,5700,5830,5500,5520,6980,16911.0,3063512.0
2010-07-27,5460,5550,5450,5500,4120,16849.0,3063512.0
2010-07-28,5460,5500,5450,5450,4780,16696.0,3063512.0
2010-07-29,5450,5600,5450,5550,1410,17002.0,3063512.0
2010-07-30,5550,5620,5500,5620,4716,17217.0,3063512.0
2010-08-02,5400,5600,5400,5460,7420,16727.0,3063512.0
2010-08-03,5470,6270,5400,6270,202125,19208.0,3063512.0
2010-08-04,6370,6400,5820,5820,114845,17830.0,3063512.0
2010-08-05,5850,6300,5850,6080,60930,18626.0,3063512.0
2010-08-06,6120,6330,6090,6200,28571,18994.0,3063512.0
2010-08-09,6220,6500,6090,6200,27340,18994.0,3063512.0
2010-08-10,6340,6340,6060,6090,17860,18657.0,3063512.0
2010-08-11,6030,6140,6000,6140,24830,18810.0,3063512.0
2010-08-12,5970,6080,5920,5920,9551,18136.0,3063512.0
2010-08-13,5830,5980,5830,5920,11660,18136.0,3063512.0
2010-08-16,5920,5980,5860,5880,15675,18013.0,3063512.0
2010-08-17,5910,5940,5820,5880,6680,18013.0,3063512.0
2010-08-18,5900,5980,5780,5900,13320,18075.0,3063512.0
2010-08-19,6090,6260,5900,6100,17790,18687.0,3063512.0
2010-08-20,6100,6200,6020,6190,12172,18963.0,3063512.0
2010-08-23,6100,6180,6020,6130,9010,18779.0,3063512.0
2010-08-24,6050,6200,5960,6110,11210,18718.0,3063512.0
2010-08-25,6060,6060,5960,6040,6810,18504.0,3063512.0
2010-08-26,6040,6120,6000,6010,7560,18412.0,3063512.0
2010-08-27,5930,6030,5900,5980,9631,18320.0,3063512.0
2010-08-30,6000,6080,5990,6020,4180,18442.0,3063512.0
2010-08-31,5980,6090,5980,6090,4400,18657.0,3063512.0
2010-09-01,6080,6450,6010,6300,47920,19300.0,3063512.0
2010-09-02,6300,6340,6190,6230,31920,19086.0,3063512.0
2010-09-03,6220,6300,6190,6230,10461,19086.0,3063512.0
2010-09-06,6230,6230,6110,6130,15610,18779.0,3063512.0
2010-09-07,6150,6160,6020,6020,7770,18442.0,3063512.0
2010-09-08,5920,6040,5920,6040,13290,18504.0,3063512.0
2010-09-09,6040,6170,6000,6150,12276,18841.0,3063512.0
2010-09-10,6100,6280,6100,6120,7784,18749.0,3063512.0
2010-09-13,6070,6180,6070,6150,4450,18841.0,3063512.0
2010-09-14,6150,6160,6010,6160,9520,18871.0,3063512.0
2010-09-15,6160,6200,6060,6200,8130,18994.0,3063512.0
2010-09-16,6200,6300,6140,6280,19082,19239.0,3063512.0
2010-09-17,6340,6410,6270,6400,26651,19606.0,3063512.0
2010-09-20,6400,6460,6320,6370,10975,19515.0,3063512.0
2010-09-24,6230,6340,6160,6230,5440,19086.0,3063512.0
2010-09-27,6370,6370,6130,6290,16370,19269.0,3063512.0
2010-09-28,6280,6450,6210,6450,10371,19760.0,3063512.0
2010-09-29,6450,6580,6360,6430,25490,19698.0,3063512.0
2010-09-30,6430,6750,6410,6650,32930,20372.0,3063512.0
2010-10-01,6770,6900,6220,6640,19530,20342.0,3063512.0
2010-10-04,6600,6790,6500,6600,12170,20219.0,3063512.0
2010-10-05,6510,6630,6500,6620,2460,20280.0,3063512.0
2010-10-06,6620,6700,6420,6590,10371,20189.0,3063512.0
2010-10-07,6610,6630,6500,6580,7942,20158.0,3063512.0
2010-10-08,6440,6570,6440,6550,2270,20066.0,3063512.0
2010-10-11,6550,6600,6520,6550,2802,20066.0,3063512.0
2010-10-12,6550,6570,6460,6460,5680,19790.0,3063512.0
2010-10-13,6500,6500,6390,6490,7960,19882.0,3063512.0
2010-10-14,6490,6580,6400,6470,6800,19821.0,3063512.0
2010-10-15,6430,6470,6410,6470,6870,19821.0,3063512.0
2010-10-18,6500,6770,6500,6550,20071,20066.0,3063512.0
2010-10-19,6610,6610,6490,6500,7380,19913.0,3063512.0
2010-10-20,6490,6490,6360,6380,14230,19545.0,3063512.0
2010-10-21,6390,6410,6250,6290,15903,19269.0,3063512.0
2010-10-22,6300,6470,6300,6340,14811,19423.0,3063512.0
2010-10-25,6380,6460,6360,6450,14160,19760.0,3063512.0
2010-10-26,6440,6800,6440,6530,23590,20005.0,3063512.0
2010-10-27,6530,6750,6450,6700,44436,20526.0,3063512.0
2010-10-28,6700,7320,6600,7120,119913,21812.0,3063512.0
2010-10-29,7040,7180,6860,6950,25900,21291.0,3063512.0
2010-11-01,6950,7240,6850,6850,22270,20985.0,3063512.0
2010-11-02,6830,6830,6450,6500,44450,19913.0,3063512.0
2010-11-03,6520,6800,6520,6670,27523,20434.0,3063512.0
2010-11-04,6670,6800,6640,6680,18090,20464.0,3063512.0
2010-11-05,6780,6780,6500,6680,65050,20464.0,3063512.0
2010-11-08,6760,7210,6710,6980,33542,21383.0,3063512.0
2010-11-09,6980,7050,6800,6830,9973,20924.0,3063512.0
2010-11-10,6870,6870,6590,6730,24624,20617.0,3063512.0
2010-11-11,6730,6800,6650,6650,5138,20372.0,3063512.0
2010-11-12,6610,6700,6260,6420,22399,19668.0,3063512.0
2010-11-15,6350,7200,6350,6510,17995,19943.0,3063512.0
2010-11-16,6540,6540,6360,6400,6270,19606.0,3063512.0
2010-11-17,6400,6430,6360,6400,15999,19606.0,3063512.0
2010-11-18,6450,6550,6400,6550,3220,20066.0,3063512.0
2010-11-19,6720,6720,6430,6580,1157,20158.0,3063512.0
2010-11-22,6580,6580,6420,6470,4453,19821.0,3063512.0
2010-11-23,6450,6490,6380,6450,4450,19760.0,3063512.0
2010-11-24,5900,6370,5900,6310,12114,19331.0,3063512.0
2010-11-25,6320,6530,6220,6300,8264,19300.0,3063512.0
2010-11-26,6300,6420,6040,6040,8940,18504.0,3063512.0
2010-11-29,6010,6620,5910,6550,25921,20066.0,3063512.0
2010-11-30,6670,6670,6250,6550,30784,20066.0,3063512.0
2010-12-01,6730,6900,6440,6460,33774,19790.0,3063512.0
2010-12-02,6480,6670,6430,6480,6990,19852.0,3063512.0
2010-12-03,6600,6780,6460,6520,23830,19974.0,3063512.0
2010-12-06,6690,6700,6500,6560,16660,20097.0,3063512.0
2010-12-07,6390,6580,6350,6530,33300,20005.0,3063512.0
2010-12-08,7050,7500,7000,7040,742260,21567.0,3063512.0
2010-12-09,7220,7220,6690,6700,161072,20526.0,3063512.0
2010-12-10,6690,6840,6570,6830,74150,20924.0,3063512.0
2010-12-13,6900,7140,6790,6870,62675,21046.0,3063512.0
2010-12-14,6750,6860,6640,6730,45090,20617.0,3063512.0
2010-12-15,6680,7100,6680,7100,54080,21751.0,3063512.0
2010-12-16,7200,7540,6900,7040,132567,21567.0,3063512.0
2010-12-17,7160,7160,6820,6910,32995,21169.0,3063512.0
2010-12-20,6720,6850,6640,6850,46390,20985.0,3063512.0
2010-12-21,6990,7070,6790,7030,38172,21536.0,3063512.0
2010-12-22,7130,7500,7100,7200,109649,22057.0,3063512.0
2010-12-23,7380,7380,6830,7100,52823,21751.0,3063512.0
2010-12-24,7090,7530,7020,7320,111123,22425.0,3063512.0
2010-12-27,7350,7900,7350,7650,110707,23436.0,3063512.0
2010-12-28,7600,7770,7470,7520,48121,23038.0,3063512.0
2010-12-29,7450,8640,7250,8140,68895,24937.0,3063512.0
2010-12-30,8470,8600,8010,8500,113851,26040.0,3063512.0
2011-01-03,8600,9000,8060,8060,287900,24692.0,3063512.0
2011-01-04,8030,8130,7760,8130,117120,24906.0,3063512.0
2011-01-05,8120,8240,7870,7990,58470,24477.0,3063512.0
2011-01-06,8030,8130,7700,7700,66661,23589.0,3063512.0
2011-01-07,7740,8240,7740,8000,114555,24508.0,3063512.0
2011-01-10,8480,9200,8480,9200,1207438,28184.0,3063512.0
2011-01-11,10100,10550,9900,10550,1474207,32320.0,3063512.0
2011-01-12,11800,12100,11700,12100,372211,37068.0,3063512.0
2011-01-13,12100,13750,10900,13200,4619464,40438.0,3063512.0
2011-01-14,13000,13700,11500,12150,2306388,37222.0,3063512.0
2011-01-17,12000,12000,10350,10350,1375996,31707.0,3063512.0
2011-01-18,10350,10750,9780,9920,1084432,30390.0,3063512.0
2011-01-19,10450,10750,9780,9860,1161655,30206.0,3063512.0
2011-01-20,9990,10500,9860,10500,635859,32167.0,3063512.0
2011-01-21,10600,10700,9580,9750,589015,29869.0,3063512.0
2011-01-24,10000,10150,9800,10150,286244,31095.0,3063512.0
2011-01-25,10450,10800,9600,9760,616461,29900.0,3063512.0
2011-01-26,9900,10300,9680,10150,318010,31095.0,3063512.0
2011-01-27,10400,10450,9840,9840,375068,30145.0,3063512.0
2011-01-28,9940,10400,9840,9970,380008,30543.0,3063512.0
2011-01-31,9710,9890,9200,9370,231600,28705.0,3063512.0
2011-02-01,9380,9430,8570,9000,294270,27572.0,3063512.0
2011-02-07,9170,9180,8810,8850,121332,27112.0,3063512.0
2011-02-08,8860,9300,8790,9000,137015,27572.0,3063512.0
2011-02-09,9040,9150,8770,8820,104529,27020.0,3063512.0
2011-02-10,8780,9080,8750,9000,60571,27572.0,3063512.0
2011-02-11,9120,9120,8310,8420,113299,25795.0,3063512.0
2011-02-14,8420,8590,8310,8470,62048,25948.0,3063512.0
2011-02-15,9000,9740,8880,9740,250640,29839.0,3063512.0
2011-02-16,10700,11200,10500,11200,672030,34311.0,3063512.0
2011-02-17,11700,11700,9620,10400,1303784,31861.0,3063512.0
2011-02-18,10450,10600,9900,10450,572684,32014.0,3063512.0
2011-02-21,10750,12000,10600,12000,1995089,36762.0,3063512.0
2011-02-22,12150,12850,11600,12400,1448518,37988.0,3063512.0
2011-02-23,12300,12650,11200,11200,680999,34311.0,3063512.0
2011-02-24,11050,11300,9990,10300,642367,31554.0,3063512.0
2011-02-25,10600,10900,10100,10600,452985,32473.0,3063512.0
2011-02-28,10850,12150,10700,10900,943552,33392.0,3063512.0
2011-03-02,10650,11000,10250,10500,225215,32167.0,3063512.0
2011-03-03,10750,12050,10700,12050,1149364,36915.0,3063512.0
2011-03-04,12650,13800,12050,12750,1710858,39060.0,3063512.0
2011-03-07,13000,14500,12600,13750,1280140,42123.0,3063512.0
2011-03-08,15800,15800,15800,15800,130676,48403.0,3063512.0
2011-03-09,18150,18150,16700,16900,1699365,51773.0,3063512.0
2011-03-10,17450,19300,17050,19300,1842201,59126.0,3063512.0
2011-03-11,19800,22150,19350,22150,2017026,67857.0,3063512.0
2011-03-14,23500,25450,23400,25450,438498,77966.0,3063512.0
2011-03-15,28000,29000,21650,21650,1356692,66325.0,3063512.0
2011-03-16,20300,24300,18450,18450,5612028,56522.0,3063512.0
2011-03-17,18450,19300,16200,16950,3170521,51927.0,3063512.0
2011-03-18,17600,17650,14450,14600,2599287,44727.0,3063512.0
2011-03-21,15000,15350,13800,14750,1623164,45187.0,3063512.0
2011-03-22,15250,16900,15200,16700,3083439,51161.0,3063512.0
2011-03-23,17000,17050,14850,14950,1241887,45800.0,3063512.0
2011-03-24,15000,15050,14200,14850,637251,45493.0,3063512.0
2011-03-25,15150,15200,14250,14450,546476,44268.0,3063512.0
2011-03-28,14600,15850,14550,14650,1004231,44880.0,3063512.0
2011-03-29,14650,14700,13500,13550,609937,41511.0,3063512.0
2011-03-30,13550,14100,13500,13900,342654,42583.0,3063512.0
2011-03-31,14000,15500,13750,14250,1208104,43655.0,3063512.0
2011-04-01,14350,14900,13800,14750,460413,45187.0,3063512.0
2011-04-04,14750,14750,14100,14150,310051,43349.0,3063512.0
2011-04-05,14200,14750,14050,14150,423403,43349.0,3063512.0
2011-04-06,14100,14300,13700,13800,308598,42276.0,3063512.0
2011-04-07,13800,13950,13300,13450,207905,41204.0,3063512.0
2011-04-08,13450,13500,13100,13100,202220,40132.0,3063512.0
2011-04-11,13050,13400,13000,13100,141633,40132.0,3063512.0
2011-04-12,13250,13300,12250,12350,210180,37834.0,3063512.0
2011-04-13,12400,12700,12150,12150,169892,37222.0,3063512.0
2011-04-14,12250,12250,11500,11750,226509,35996.0,3063512.0
2011-04-15,11750,12250,11700,12000,178991,36762.0,3063512.0
2011-04-18,12300,12500,11550,11600,208069,35537.0,3063512.0
2011-04-19,11500,11500,10950,10950,166768,33545.0,3063512.0
2011-04-20,11050,11350,10800,10900,130061,33392.0,3063512.0
2011-04-21,11150,12300,11050,11500,681225,35230.0,3063512.0
2011-04-22,11800,11800,10700,10950,235149,33545.0,3063512.0
2011-04-25,11000,11000,10400,10450,182133,32014.0,3063512.0
2011-04-26,10400,10550,10100,10200,183040,31248.0,3063512.0
2011-04-27,10300,10800,10200,10800,232566,33086.0,3063512.0
2011-04-28,10600,10800,10050,10100,166859,30941.0,3063512.0
2011-04-29,10000,10050,9400,9400,187854,28797.0,3063512.0
2011-05-02,9300,10650,9300,10000,425569,30635.0,3063512.0
2011-05-03,10150,10400,10100,10200,114817,31248.0,3063512.0
2011-05-04,10300,10300,9760,9940,96362,30451.0,3063512.0
2011-05-06,9940,10000,9630,9750,47354,29869.0,3063512.0
2011-05-09,9770,9840,9530,9650,48815,29563.0,3063512.0
2011-05-11,9620,9750,9380,9400,66205,28797.0,3063512.0
2011-05-12,9330,9570,9180,9440,76850,28920.0,3063512.0
2011-05-13,9540,9730,9290,9480,86850,29042.0,3063512.0
2011-05-16,9580,10350,9510,10100,255240,30941.0,3063512.0
2011-05-17,10150,10300,9770,9800,89404,30022.0,3063512.0
2011-05-18,9980,10450,9820,10350,124168,31707.0,3063512.0
2011-05-19,10500,10650,10050,10300,124777,31554.0,3063512.0
2011-05-20,10400,10450,9930,10100,84769,30941.0,3063512.0
2011-05-23,10150,10250,9550,9550,77086,29257.0,3063512.0
2011-05-24,9310,9460,9220,9430,93112,28889.0,3063512.0
2011-05-25,9400,9530,9210,9250,53808,28337.0,3063512.0
2011-05-26,9280,9650,9270,9520,63147,29165.0,3063512.0
2011-05-27,9700,10400,9610,10000,153443,30635.0,3063512.0
2011-05-30,10300,11050,9950,10650,356519,32626.0,3063512.0
2011-05-31,10600,10800,10200,10400,138007,31861.0,3063512.0
2011-06-01,10400,11150,10300,10700,213823,32780.0,3063512.0
2011-06-02,10400,10750,10200,10400,63690,31861.0,3063512.0
2011-06-03,10400,10650,9990,9990,103092,30604.0,3063512.0
2011-06-07,9630,10100,9630,10050,109682,30788.0,3063512.0
2011-06-08,10200,10350,9910,10000,64467,30635.0,3063512.0
2011-06-09,9830,10150,9830,10100,42405,30941.0,3063512.0
2011-06-10,10200,10300,9770,9820,57145,30084.0,3063512.0
2011-06-13,9650,10050,9650,9750,57317,29869.0,3063512.0
2011-06-14,9710,9920,9710,9720,34760,29777.0,3063512.0
2011-06-15,9850,10250,9820,10250,68512,31401.0,3063512.0
2011-06-16,10150,10150,9930,10050,28411,30788.0,3063512.0
2011-06-17,10250,10300,9710,9820,45837,30084.0,3063512.0
2011-06-20,9880,9970,9650,9790,45650,29992.0,3063512.0
2011-06-21,9820,9950,9760,9800,30010,30022.0,3063512.0
2011-06-22,10000,11250,9940,11250,471475,34465.0,3063512.0
2011-06-23,11900,12900,11600,12900,1052590,39519.0,3063512.0
2011-06-24,13300,13550,12300,13100,1275553,40132.0,3063512.0
2011-06-27,13100,13900,12850,13150,863095,40285.0,3063512.0
2011-06-28,13300,13550,12700,13500,659432,41357.0,3063512.0
2011-06-29,13400,13550,11900,11900,654256,36456.0,3063512.0
2011-06-30,12050,12850,11900,12800,486863,39213.0,3063512.0
2011-07-01,12800,14700,12600,14300,1076434,43808.0,3063512.0
2011-07-04,14300,14650,13900,14000,481237,42889.0,3063512.0
2011-07-05,14250,14600,13700,13700,308786,41970.0,3063512.0
2011-07-06,13900,14300,12900,13350,440188,40898.0,3063512.0
2011-07-07,13200,13400,12900,13100,293522,40132.0,3063512.0
2011-07-08,13200,13300,12650,13100,252931,40132.0,3063512.0
2011-07-11,13150,13850,12900,13850,347940,42430.0,3063512.0
2011-07-12,13800,15150,13550,14000,1127842,42889.0,3063512.0
2011-07-13,14300,15400,13900,15100,704484,46259.0,3063512.0
2011-07-14,15100,15550,14550,14700,524794,45034.0,3063512.0
2011-07-15,14850,15200,14600,14950,366230,45800.0,3063512.0
2011-07-18,15200,15550,13750,13800,518613,42276.0,3063512.0
2011-07-19,13800,14100,13250,13950,340423,42736.0,3063512.0
2011-07-20,14200,14250,13450,13450,186444,41204.0,3063512.0
2011-07-21,13250,14050,13000,13100,266962,40132.0,3063512.0
2011-07-22,13200,13400,12900,13250,156746,40592.0,3063512.0
2011-07-25,13250,13550,12950,12950,102882,39672.0,3063512.0
2011-07-26,13000,13200,12550,12950,94190,39672.0,3063512.0
2011-07-27,13100,13500,13000,13500,143708,41357.0,3063512.0
2011-07-28,13300,13600,13200,13200,109898,40438.0,3063512.0
2011-07-29,13350,13550,12250,12250,269394,37528.0,3063512.0
2011-08-01,12400,12850,12150,12400,196179,37988.0,3063512.0
2011-08-02,12550,12750,12150,12150,118468,37222.0,3063512.0
2011-08-03,11500,12000,11150,11200,183101,34311.0,3063512.0
2011-08-04,11300,12100,11300,11600,185415,35537.0,3063512.0
