DB손해보험(005830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-23,22200,22250,21850,22000,177510,1557600.0,70800000.0
2006-10-24,22300,22650,22200,22500,361850,1593000.0,70800000.0
2006-10-25,22500,22500,21400,21750,390032,1539900.0,70800000.0
2006-10-26,21700,21800,20850,21200,499463,1500960.0,70800000.0
2006-10-27,21400,21500,21050,21450,220453,1518660.0,70800000.0
2006-10-30,21250,21600,20900,21500,217330,1522200.0,70800000.0
2006-10-31,21350,22600,21350,22450,349921,1589460.0,70800000.0
2006-11-01,22600,23350,22300,23300,536230,1649640.0,70800000.0
2006-11-02,23300,23800,23050,23700,209566,1677960.0,70800000.0
2006-11-03,23800,23800,23200,23600,144097,1670880.0,70800000.0
2006-11-06,23400,23850,23200,23800,207133,1685040.0,70800000.0
2006-11-07,23850,24150,23400,23700,301424,1677960.0,70800000.0
2006-11-08,23600,23700,22850,23050,140881,1631940.0,70800000.0
2006-11-09,23050,23250,22750,22900,261100,1621320.0,70800000.0
2006-11-10,22800,23550,22800,23400,153438,1656720.0,70800000.0
2006-11-13,23300,23750,23300,23500,130319,1663800.0,70800000.0
2006-11-14,23600,24150,23600,23950,231201,1695660.0,70800000.0
2006-11-15,24200,24200,23800,24100,172170,1706280.0,70800000.0
2006-11-16,24100,24100,23100,23200,214987,1642560.0,70800000.0
2006-11-17,23200,23400,23100,23200,117880,1642560.0,70800000.0
2006-11-20,23200,23200,22300,22300,291350,1578840.0,70800000.0
2006-11-21,22300,22900,22300,22900,235270,1621320.0,70800000.0
2006-11-22,22650,23350,22650,23350,113188,1653180.0,70800000.0
2006-11-23,23050,23650,23050,23400,154110,1656720.0,70800000.0
2006-11-24,23400,23650,22750,23650,155620,1674420.0,70800000.0
2006-11-27,23300,24100,23100,24100,263765,1706280.0,70800000.0
2006-11-28,23700,24750,23550,24750,275031,1752300.0,70800000.0
2006-11-29,24400,25000,24100,25000,331295,1770000.0,70800000.0
2006-11-30,25000,25000,23900,24400,500698,1727520.0,70800000.0
2006-12-01,24050,24200,23600,23800,469722,1685040.0,70800000.0
2006-12-04,23900,24350,23700,24000,257669,1699200.0,70800000.0
2006-12-05,24050,24600,24050,24400,274936,1727520.0,70800000.0
2006-12-06,24400,24500,24000,24400,97645,1727520.0,70800000.0
2006-12-07,24050,24350,23550,23600,230840,1670880.0,70800000.0
2006-12-08,23300,23550,22750,23250,155481,1646100.0,70800000.0
2006-12-11,22950,23500,22950,23250,124675,1646100.0,70800000.0
2006-12-12,23100,23400,22800,23250,108510,1646100.0,70800000.0
2006-12-13,23000,23800,23000,23800,136180,1685040.0,70800000.0
2006-12-14,23850,24300,23600,24300,173168,1720440.0,70800000.0
2006-12-15,24600,24600,24100,24250,126056,1716900.0,70800000.0
2006-12-18,24500,24850,24050,24600,362080,1741680.0,70800000.0
2006-12-19,24450,24750,24200,24300,195534,1720440.0,70800000.0
2006-12-20,24300,24600,24100,24450,238830,1731060.0,70800000.0
2006-12-21,24150,24300,23500,23700,237954,1677960.0,70800000.0
2006-12-22,23500,23600,23100,23450,368496,1660260.0,70800000.0
2006-12-26,23300,23550,22900,23200,239970,1642560.0,70800000.0
2006-12-27,23200,24200,23000,24050,272336,1702740.0,70800000.0
2006-12-28,24300,24750,23950,24750,283307,1752300.0,70800000.0
2007-01-02,24600,24650,24150,24200,114495,1713360.0,70800000.0
2007-01-03,24050,24200,23500,23500,247725,1663800.0,70800000.0
2007-01-04,23300,23500,23100,23100,207269,1635480.0,70800000.0
2007-01-05,23200,23400,22750,23250,140849,1646100.0,70800000.0
2007-01-08,23850,23950,23000,23350,401923,1653180.0,70800000.0
2007-01-09,23150,23550,22950,23350,118626,1653180.0,70800000.0
2007-01-10,23500,23500,22800,23400,151751,1656720.0,70800000.0
2007-01-11,23200,23800,23200,23700,106120,1677960.0,70800000.0
2007-01-12,24000,24000,23450,23800,159610,1685040.0,70800000.0
2007-01-15,23800,23800,23200,23300,126375,1649640.0,70800000.0
2007-01-16,23300,24200,22950,24100,304110,1706280.0,70800000.0
2007-01-17,23850,24400,23700,24250,161770,1716900.0,70800000.0
2007-01-18,24350,24700,24300,24400,207271,1727520.0,70800000.0
2007-01-19,24100,24450,23450,23650,176460,1674420.0,70800000.0
2007-01-22,23650,24200,23550,24200,199654,1713360.0,70800000.0
2007-01-23,23750,24500,23750,24500,89809,1734600.0,70800000.0
2007-01-24,24450,24650,24200,24550,287600,1738140.0,70800000.0
2007-01-25,24600,24650,24050,24350,173796,1723980.0,70800000.0
2007-01-26,24250,24250,23650,24150,121483,1709820.0,70800000.0
2007-01-29,24250,24250,23900,24000,99078,1699200.0,70800000.0
2007-01-30,24000,24750,24000,24700,358470,1748760.0,70800000.0
2007-01-31,24900,24900,24600,24700,236671,1748760.0,70800000.0
2007-02-01,24900,25500,24650,25500,413980,1805400.0,70800000.0
2007-02-02,25300,26300,25300,26100,463620,1847880.0,70800000.0
2007-02-05,26400,26950,26400,26900,475092,1904520.0,70800000.0
2007-02-06,27100,27100,26350,26600,258588,1883280.0,70800000.0
2007-02-07,26600,27400,26500,27400,442828,1939920.0,70800000.0
2007-02-08,27400,27550,26000,26250,487907,1858500.0,70800000.0
2007-02-09,26250,26450,25650,26250,369941,1858500.0,70800000.0
2007-02-12,25700,26400,25700,26400,219860,1869120.0,70800000.0
2007-02-13,26200,26450,26000,26300,521148,1862040.0,70800000.0
2007-02-14,26800,26800,25750,26000,846522,1840800.0,70800000.0
2007-02-15,26100,26100,25500,25950,422076,1837260.0,70800000.0
2007-02-16,25900,25900,25100,25400,713234,1798320.0,70800000.0
2007-02-20,25650,25750,24950,25200,567619,1784160.0,70800000.0
2007-02-21,25250,25750,25150,25700,448334,1819560.0,70800000.0
2007-02-22,25600,26250,25300,26150,572295,1851420.0,70800000.0
2007-02-23,26250,26450,25850,26400,352182,1869120.0,70800000.0
2007-02-26,26600,27350,26300,27350,706671,1936380.0,70800000.0
2007-02-27,27300,27500,26700,26700,402035,1890360.0,70800000.0
2007-02-28,25000,25850,24950,25650,443313,1816020.0,70800000.0
2007-03-02,25300,25800,25300,25550,227901,1808940.0,70800000.0
2007-03-05,25050,25500,24650,24650,200933,1745220.0,70800000.0
2007-03-06,24600,25100,24600,25100,163081,1777080.0,70800000.0
2007-03-07,25400,25650,24950,25200,221328,1784160.0,70800000.0
2007-03-08,25300,26250,25250,25750,525798,1823100.0,70800000.0
2007-03-09,26000,26250,25650,25850,157998,1830180.0,70800000.0
2007-03-12,26150,26300,25850,26300,133370,1862040.0,70800000.0
2007-03-13,26350,26600,25850,26550,242710,1879740.0,70800000.0
2007-03-14,26000,26200,25400,26200,224350,1854960.0,70800000.0
2007-03-15,26000,26450,25900,26450,147088,1872660.0,70800000.0
2007-03-16,26150,26400,25950,26400,151151,1869120.0,70800000.0
2007-03-19,26150,26500,26000,26500,152270,1876200.0,70800000.0
2007-03-20,26550,27000,26250,26250,187658,1858500.0,70800000.0
2007-03-21,26050,26700,26050,26600,191972,1883280.0,70800000.0
2007-03-22,26900,27000,26400,26400,226078,1869120.0,70800000.0
2007-03-23,26300,27200,26000,27050,828900,1915140.0,70800000.0
2007-03-26,27200,27700,27200,27450,408089,1943460.0,70800000.0
2007-03-27,27550,27550,26900,27450,280398,1943460.0,70800000.0
2007-03-28,27050,27400,26400,26550,306807,1879740.0,70800000.0
2007-03-29,26300,26700,26200,26700,252330,1890360.0,70800000.0
2007-03-30,26600,26750,26150,26700,304608,1890360.0,70800000.0
2007-04-02,26400,27500,26400,27450,380480,1943460.0,70800000.0
2007-04-03,27400,27950,27150,27800,317288,1968240.0,70800000.0
2007-04-04,28450,28450,28000,28000,301328,1982400.0,70800000.0
2007-04-05,27850,28250,27400,28250,366074,2000100.0,70800000.0
2007-04-06,28000,28200,27600,28000,172994,1982400.0,70800000.0
2007-04-09,27700,28200,27550,28000,255070,1982400.0,70800000.0
2007-04-10,28400,29100,28000,28200,398108,1996560.0,70800000.0
2007-04-11,28200,28300,27600,28100,342078,1989480.0,70800000.0
2007-04-12,27900,28000,27450,27450,633927,1943460.0,70800000.0
2007-04-13,27450,27700,26950,27300,399343,1932840.0,70800000.0
2007-04-16,27200,27650,26850,27600,306910,1954080.0,70800000.0
2007-04-17,27700,27800,27250,27350,272368,1936380.0,70800000.0
2007-04-18,27450,28450,27400,28450,708508,2014260.0,70800000.0
2007-04-19,28450,28700,27950,28350,624967,2007180.0,70800000.0
2007-04-20,28350,28700,28050,28500,566330,2017800.0,70800000.0
2007-04-23,28750,29200,28300,28500,296104,2017800.0,70800000.0
2007-04-24,28000,28500,27700,28300,353157,2003640.0,70800000.0
2007-04-25,28300,28700,27500,27850,394330,1971780.0,70800000.0
2007-04-26,27900,28300,27450,28050,352867,1985940.0,70800000.0
2007-04-27,28600,28700,27300,27800,457877,1968240.0,70800000.0
2007-04-30,27600,27700,27000,27350,426749,1936380.0,70800000.0
2007-05-02,27500,27750,27150,27450,335010,1943460.0,70800000.0
2007-05-03,27450,27650,27050,27500,190721,1947000.0,70800000.0
2007-05-04,27600,28000,27250,27700,297677,1961160.0,70800000.0
2007-05-07,27900,28100,27050,27150,403193,1922220.0,70800000.0
2007-05-08,27200,27300,25800,25800,547845,1826640.0,70800000.0
2007-05-09,26150,26600,25900,26550,394110,1879740.0,70800000.0
2007-05-10,26750,26750,26250,26250,339133,1858500.0,70800000.0
2007-05-11,25800,26000,25300,25800,299712,1826640.0,70800000.0
2007-05-14,26000,26850,26000,26500,309143,1876200.0,70800000.0
2007-05-15,26800,27000,26100,26100,270260,1847880.0,70800000.0
2007-05-16,26300,26650,25850,26000,322646,1840800.0,70800000.0
2007-05-17,26550,27000,26150,26750,309678,1893900.0,70800000.0
2007-05-18,27000,27650,26550,27650,343241,1957620.0,70800000.0
2007-05-21,27400,28250,27350,27800,417506,1968240.0,70800000.0
2007-05-22,28300,28300,27600,27600,284253,1954080.0,70800000.0
2007-05-23,28150,28600,27850,28300,459223,2003640.0,70800000.0
2007-05-25,28250,28850,28000,28650,389564,2028420.0,70800000.0
2007-05-28,28850,28900,28150,28900,251790,2046120.0,70800000.0
2007-05-29,29150,29200,28400,29000,288080,2053200.0,70800000.0
2007-05-30,29000,29000,27900,28100,409763,1989480.0,70800000.0
2007-05-31,28400,29150,27850,29100,386581,2060280.0,70800000.0
2007-06-01,29300,31900,29200,30600,830814,2166480.0,70800000.0
2007-06-04,31500,32000,30400,31700,424379,2244360.0,70800000.0
2007-06-05,31650,31650,30950,31400,265186,2223120.0,70800000.0
2007-06-07,30600,32400,30000,32400,452000,2293920.0,70800000.0
2007-06-08,31800,31800,30250,30250,360112,2141700.0,70800000.0
2007-06-11,30500,30500,29300,30250,394164,2141700.0,70800000.0
2007-06-12,30250,30750,29050,29300,657223,2074440.0,70800000.0
2007-06-13,29350,30200,29250,29950,631988,2120460.0,70800000.0
2007-06-14,30800,31700,30600,31500,550527,2230200.0,70800000.0
2007-06-15,31800,32400,31050,31850,452151,2254980.0,70800000.0
2007-06-18,32500,33000,32050,32900,247310,2329320.0,70800000.0
2007-06-19,33000,33300,31750,31950,301162,2262060.0,70800000.0
2007-06-20,32000,32200,30750,31500,333591,2230200.0,70800000.0
2007-06-21,30950,32100,30700,31950,240779,2262060.0,70800000.0
2007-06-22,31600,31850,29750,30900,490167,2187720.0,70800000.0
2007-06-25,30300,30750,29500,29500,323290,2088600.0,70800000.0
2007-06-26,29550,30000,28600,28600,309671,2024880.0,70800000.0
2007-06-27,28750,29300,28500,29100,197552,2060280.0,70800000.0
2007-06-28,29650,30600,29500,30300,365008,2145240.0,70800000.0
2007-06-29,30700,31150,30500,31000,348593,2194800.0,70800000.0
2007-07-02,31000,31750,30200,31600,362351,2237280.0,70800000.0
2007-07-03,32300,32300,31350,31800,501825,2251440.0,70800000.0
2007-07-04,32200,32600,32000,32350,355252,2290380.0,70800000.0
2007-07-05,32000,34000,31950,32400,541140,2293920.0,70800000.0
2007-07-06,33000,33350,32450,33000,343422,2336400.0,70800000.0
2007-07-09,33000,33500,31600,32200,426891,2279760.0,70800000.0
2007-07-10,32200,32350,31550,31850,261758,2254980.0,70800000.0
2007-07-11,31250,31700,30800,31000,384038,2194800.0,70800000.0
2007-07-12,31400,33000,31400,32850,596308,2325780.0,70800000.0
2007-07-13,33800,34950,33000,34900,579462,2470920.0,70800000.0
2007-07-16,34400,34950,33300,33300,440786,2357640.0,70800000.0
2007-07-18,33900,33900,32450,32700,324503,2315160.0,70800000.0
2007-07-19,32700,34100,32500,34000,351843,2407200.0,70800000.0
2007-07-20,34500,36000,34200,35900,613821,2541720.0,70800000.0
2007-07-23,35800,39500,35450,38500,725065,2725800.0,70800000.0
2007-07-24,39200,39200,37150,37900,256760,2683320.0,70800000.0
2007-07-25,38000,39500,37150,38500,527331,2725800.0,70800000.0
2007-07-26,38700,39150,37000,38300,568180,2711640.0,70800000.0
2007-07-27,37050,37500,35550,36300,631048,2570040.0,70800000.0
2007-07-30,35500,38000,35300,38000,293780,2690400.0,70800000.0
2007-07-31,38400,39650,38000,39000,505894,2761200.0,70800000.0
2007-08-01,38350,40900,37500,39100,672645,2768280.0,70800000.0
2007-08-02,40700,40900,36850,40500,621457,2867400.0,70800000.0
2007-08-03,40600,40900,39100,40400,638215,2860320.0,70800000.0
2007-08-06,39100,39450,38700,38850,259752,2750580.0,70800000.0
2007-08-07,39300,39500,38300,38900,339474,2754120.0,70800000.0
2007-08-08,38800,39900,38500,39350,464895,2785980.0,70800000.0
2007-08-09,39400,39750,38300,38350,369661,2715180.0,70800000.0
2007-08-10,37100,38300,36450,37050,453343,2623140.0,70800000.0
2007-08-13,37150,37950,36050,37000,420802,2619600.0,70800000.0
2007-08-14,37350,37550,36000,36800,293505,2605440.0,70800000.0
2007-08-16,34200,35150,32500,34250,422429,2424900.0,70800000.0
2007-08-17,34150,34850,32300,32900,339370,2329320.0,70800000.0
2007-08-20,34500,34700,33250,34100,765629,2414280.0,70800000.0
2007-08-21,33550,33900,33150,33700,521209,2385960.0,70800000.0
2007-08-22,33800,35200,33800,34800,606383,2463840.0,70800000.0
2007-08-23,35900,36200,35000,35600,345840,2520480.0,70800000.0
2007-08-24,35400,36750,34900,36700,227354,2598360.0,70800000.0
2007-08-27,37500,38350,37000,38000,302265,2690400.0,70800000.0
2007-08-28,37900,38450,37450,38450,274270,2722260.0,70800000.0
2007-08-29,37100,38900,35100,38900,253520,2754120.0,70800000.0
2007-08-30,39500,39500,38350,39150,263464,2771820.0,70800000.0
2007-08-31,39300,39300,38650,39250,208792,2778900.0,70800000.0
2007-09-03,39150,39500,38000,38900,406304,2754120.0,70800000.0
2007-09-04,38950,39200,38050,39050,311345,2764740.0,70800000.0
2007-09-05,39450,39450,38850,39300,156415,2782440.0,70800000.0
2007-09-06,38850,39500,38500,39450,175104,2793060.0,70800000.0
2007-09-07,39200,39450,38750,39400,191086,2789520.0,70800000.0
2007-09-10,38200,38800,37450,38450,107821,2722260.0,70800000.0
2007-09-11,38450,38700,37600,38700,150370,2739960.0,70800000.0
2007-09-12,38300,39000,37550,38200,112110,2704560.0,70800000.0
2007-09-13,38200,38700,37250,38600,138630,2732880.0,70800000.0
2007-09-14,38650,38950,38200,38750,128904,2743500.0,70800000.0
2007-09-17,38750,38950,37600,38950,144327,2757660.0,70800000.0
2007-09-18,38550,38900,38100,38700,146472,2739960.0,70800000.0
2007-09-19,39600,40300,39200,40100,366394,2839080.0,70800000.0
2007-09-20,40150,40300,38200,39000,333760,2761200.0,70800000.0
2007-09-21,38550,39000,37700,37700,296799,2669160.0,70800000.0
2007-09-27,38200,38350,37200,37400,396185,2647920.0,70800000.0
2007-09-28,37550,38400,37350,38400,255252,2718720.0,70800000.0
2007-10-01,38800,39400,38400,39000,310116,2761200.0,70800000.0
2007-10-02,39950,39950,38850,39600,343410,2803680.0,70800000.0
2007-10-04,38900,39300,38250,38600,348619,2732880.0,70800000.0
2007-10-05,38950,43150,38900,42500,1318526,3009000.0,70800000.0
2007-10-08,43200,44250,42550,43750,651665,3097500.0,70800000.0
2007-10-09,43650,45000,42700,45000,487268,3186000.0,70800000.0
2007-10-10,45350,46000,44650,45300,387772,3207240.0,70800000.0
2007-10-11,44700,46000,44150,46000,441352,3256800.0,70800000.0
2007-10-12,45800,47250,45500,45500,638808,3221400.0,70800000.0
2007-10-15,46400,46500,45350,46000,285477,3256800.0,70800000.0
2007-10-16,45850,46700,45100,45550,389346,3224940.0,70800000.0
2007-10-17,44950,45750,43300,45750,300520,3239100.0,70800000.0
2007-10-18,45700,52200,45250,51000,919858,3610800.0,70800000.0
2007-10-19,51000,51400,47650,48300,652987,3419640.0,70800000.0
2007-10-22,45000,48200,45000,47300,553343,3348840.0,70800000.0
2007-10-23,48800,52400,47600,51500,608398,3646200.0,70800000.0
2007-10-24,51500,53100,50500,51700,693107,3660360.0,70800000.0
2007-10-25,52900,55100,52000,53000,350942,3752400.0,70800000.0
2007-10-26,53000,54200,52000,53700,177729,3801960.0,70800000.0
2007-10-29,54300,54900,51900,52000,287991,3681600.0,70800000.0
2007-10-30,52200,55700,51200,52400,442336,3709920.0,70800000.0
2007-10-31,52500,55000,52400,54100,340920,3830280.0,70800000.0
2007-11-01,55100,56600,53900,56000,363665,3964800.0,70800000.0
2007-11-02,54700,56400,54300,56000,229440,3964800.0,70800000.0
2007-11-05,56000,57000,54500,57000,225685,4035600.0,70800000.0
2007-11-06,56800,57100,54300,54500,269315,3858600.0,70800000.0
2007-11-07,55000,56100,51200,52000,623062,3681600.0,70800000.0
2007-11-08,51200,51300,48100,51000,373779,3610800.0,70800000.0
2007-11-09,51100,51900,49050,51500,234693,3646200.0,70800000.0
2007-11-12,50500,51700,49000,50900,277334,3603720.0,70800000.0
2007-11-13,50900,52600,48300,52200,362234,3695760.0,70800000.0
2007-11-14,53500,53700,50200,51000,298455,3610800.0,70800000.0
2007-11-15,50400,50800,48650,49500,270727,3504600.0,70800000.0
2007-11-16,49000,49100,47000,48000,224408,3398400.0,70800000.0
2007-11-19,48900,49450,48600,49000,208595,3469200.0,70800000.0
2007-11-20,47650,48900,47000,48550,257898,3437340.0,70800000.0
2007-11-21,48450,48550,46800,47100,112995,3334680.0,70800000.0
2007-11-22,46500,48500,46400,47900,296297,3391320.0,70800000.0
2007-11-23,47300,48000,40750,43000,492654,3044400.0,70800000.0
2007-11-26,43150,46050,43150,46000,340211,3256800.0,70800000.0
2007-11-27,44000,46550,43800,46000,158843,3256800.0,70800000.0
2007-11-28,46850,47200,45200,46200,115690,3270960.0,70800000.0
2007-11-29,47900,48900,47100,48600,192755,3440880.0,70800000.0
2007-11-30,49050,49050,46700,46700,222881,3306360.0,70800000.0
2007-12-03,47250,48400,46800,47500,95143,3363000.0,70800000.0
2007-12-04,47600,49800,47500,48850,201614,3458580.0,70800000.0
2007-12-05,48850,49950,48850,49850,135959,3529380.0,70800000.0
2007-12-06,50100,50200,48550,48650,166626,3444420.0,70800000.0
2007-12-07,48700,49000,45200,46000,234202,3256800.0,70800000.0
2007-12-10,45700,46000,43000,45650,190971,3232020.0,70800000.0
2007-12-11,46750,47800,45900,47800,245324,3384240.0,70800000.0
2007-12-12,46500,50300,46500,50200,234679,3554160.0,70800000.0
2007-12-13,50100,50800,49050,49900,178693,3532920.0,70800000.0
2007-12-14,50700,51100,48650,49700,116045,3518760.0,70800000.0
2007-12-17,50300,51700,49700,49950,394326,3536460.0,70800000.0
2007-12-18,50100,50900,48100,49950,212056,3536460.0,70800000.0
2007-12-20,49500,52100,49500,51300,1858495,3632040.0,70800000.0
2007-12-21,51000,53900,50100,53000,1511680,3752400.0,70800000.0
2007-12-24,54100,54700,53000,53400,282927,3780720.0,70800000.0
2007-12-26,53400,53600,50400,51100,1379545,3617880.0,70800000.0
2007-12-27,51200,54500,51100,53200,260177,3766560.0,70800000.0
2007-12-28,52800,55600,52800,54700,315223,3872760.0,70800000.0
2008-01-02,54700,55400,52600,53900,152951,3816120.0,70800000.0
2008-01-03,53000,55000,50900,54300,376037,3844440.0,70800000.0
2008-01-04,53300,53900,51800,53900,267920,3816120.0,70800000.0
2008-01-07,52200,53400,51900,52600,108533,3724080.0,70800000.0
2008-01-08,52100,53200,51700,52100,150660,3688680.0,70800000.0
2008-01-09,52200,52200,50000,51400,239723,3639120.0,70800000.0
2008-01-10,51700,52900,51200,51700,172777,3660360.0,70800000.0
2008-01-11,51800,53000,48750,49550,390472,3508140.0,70800000.0
2008-01-14,49050,49250,47400,48600,290590,3440880.0,70800000.0
2008-01-15,49000,49000,46000,48400,181189,3426720.0,70800000.0
2008-01-16,47800,49100,46250,47000,265240,3327600.0,70800000.0
2008-01-17,48000,48700,46000,48550,208468,3437340.0,70800000.0
2008-01-18,47000,49650,46950,49650,297380,3515220.0,70800000.0
2008-01-21,48600,49000,45850,46850,230256,3316980.0,70800000.0
