동일고무벨트(163560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-08,8312,8712,8278,8669,189471,115000.0,11500000.0
2014-07-09,8590,8624,8537,8584,51294,113850.0,11500000.0
2014-07-10,8546,8668,8503,8584,72334,113850.0,11500000.0
2014-07-11,8564,8798,8511,8626,76925,114425.0,11500000.0
2014-07-14,8564,8712,8450,8619,88926,114310.0,11500000.0
2014-07-15,8668,8712,8476,8496,99238,112700.0,11500000.0
2014-07-16,8580,8580,8407,8453,53201,112125.0,11500000.0
2014-07-17,8416,8537,8260,8357,88120,110860.0,11500000.0
2014-07-18,8371,8450,8260,8384,42676,111205.0,11500000.0
2014-07-21,8450,8668,8330,8600,129424,114080.0,11500000.0
2014-07-22,8624,9231,8624,8887,318854,117875.0,11500000.0
2014-07-23,8928,9058,8668,8974,168716,119025.0,11500000.0
2014-07-24,9014,9144,8840,9017,108022,119600.0,11500000.0
2014-07-25,8928,9058,8650,8757,128133,116150.0,11500000.0
2014-07-28,8712,8840,8434,8445,102214,112010.0,11500000.0
2014-07-29,8495,8546,8155,8288,78713,109940.0,11500000.0
2014-07-30,8321,8338,8130,8168,46512,108330.0,11500000.0
2014-07-31,8174,8252,7932,8150,57532,108100.0,11500000.0
2014-08-01,8060,8495,8060,8488,53627,112585.0,11500000.0
2014-08-04,8407,8590,8407,8531,25312,113160.0,11500000.0
2014-08-05,8599,8599,8407,8445,28213,112010.0,11500000.0
2014-08-06,8442,8528,8330,8331,23978,110515.0,11500000.0
2014-08-07,8330,8371,8190,8194,33591,108675.0,11500000.0
2014-08-08,8190,8303,8096,8202,23452,108790.0,11500000.0
2014-08-11,8252,8252,8121,8123,21644,107755.0,11500000.0
2014-08-12,8174,8200,8096,8123,24747,107755.0,11500000.0
2014-08-13,8225,8346,8069,8350,41094,110745.0,11500000.0
2014-08-14,8391,8658,8356,8401,89276,111435.0,11500000.0
2014-08-18,8425,8712,8356,8619,119758,114310.0,11500000.0
2014-08-19,8615,8624,8495,8575,59255,113735.0,11500000.0
2014-08-20,8599,8599,8371,8401,47940,111435.0,11500000.0
2014-08-21,8469,8555,8407,8427,43125,111780.0,11500000.0
2014-08-22,8511,8511,8365,8435,36631,111895.0,11500000.0
2014-08-25,8521,8521,8330,8341,44214,110630.0,11500000.0
2014-08-26,8407,8460,8235,8323,31662,110400.0,11500000.0
2014-08-27,8356,8450,8303,8366,55051,110975.0,11500000.0
2014-08-28,8442,8754,8434,8757,138739,116150.0,11500000.0
2014-08-29,8840,9014,8624,8626,147693,114425.0,11500000.0
2014-09-01,8668,8798,8546,8592,71440,113965.0,11500000.0
2014-09-02,8650,8668,8469,8531,47562,113160.0,11500000.0
2014-09-03,8528,8928,8469,8843,152546,117300.0,11500000.0
2014-09-04,8798,8971,8668,8669,78387,115000.0,11500000.0
2014-09-05,8668,9058,8668,9017,177717,119600.0,11500000.0
2014-09-11,9058,9318,9058,9232,243176,122475.0,11500000.0
2014-09-12,9188,9318,9058,9277,125598,123050.0,11500000.0
2014-09-15,9275,9275,8971,9017,86135,119600.0,11500000.0
2014-09-16,8971,9448,8971,9017,126756,119600.0,11500000.0
2014-09-17,9102,9188,8798,8843,138949,117300.0,11500000.0
2014-09-18,8840,8971,8712,8800,105269,116725.0,11500000.0
2014-09-19,8884,8971,8668,8887,85797,117875.0,11500000.0
2014-09-22,8884,9058,8798,8930,55981,118450.0,11500000.0
2014-09-23,8884,8884,8615,8669,70390,115000.0,11500000.0
2014-09-24,8668,9750,8633,9624,572992,127650.0,11500000.0
2014-09-25,9709,9750,9448,9624,151151,127650.0,11500000.0
2014-09-26,9534,10142,9404,9884,212624,131100.0,11500000.0
2014-09-29,9882,10228,9750,9927,169314,131675.0,11500000.0
2014-09-30,10011,10098,9750,9927,95011,131675.0,11500000.0
2014-10-01,9925,9925,9448,9580,148185,127075.0,11500000.0
2014-10-02,9534,9665,9404,9624,107244,127650.0,11500000.0
2014-10-06,9621,9621,9448,9537,61476,126500.0,11500000.0
2014-10-07,9534,9534,9231,9363,65256,124200.0,11500000.0
2014-10-08,9275,9448,9231,9363,44696,124200.0,11500000.0
2014-10-10,9361,9361,8712,8800,123698,116725.0,11500000.0
2014-10-13,8712,8754,8407,8514,80714,112930.0,11500000.0
2014-10-14,8434,8712,8434,8635,46008,114540.0,11500000.0
2014-10-15,8633,8668,8469,8592,61951,113965.0,11500000.0
2014-10-16,8503,8528,8338,8401,81217,111435.0,11500000.0
2014-10-17,8407,8495,8216,8279,63429,109825.0,11500000.0
