NICE(034310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-13,5106,5106,5026,5107,190,127635.0,6700000.0
2009-10-14,5092,5092,4985,5066,6610,126630.0,6700000.0
2009-10-15,5066,5066,4985,5053,51,126295.0,6700000.0
2009-10-16,4958,4985,4878,4905,15523,122610.0,6700000.0
2009-10-19,4905,4932,4878,4919,480,122945.0,6700000.0
2009-10-20,4918,4932,4851,4932,1620,123280.0,6700000.0
2009-10-21,4985,4985,4932,4932,750,123280.0,6700000.0
2009-10-22,4958,4958,4891,4932,2700,123280.0,6700000.0
2009-10-23,4932,4958,4905,4932,10710,123280.0,6700000.0
2009-10-26,4958,5025,4905,4972,3401,124285.0,6700000.0
2009-10-27,4999,4999,4958,4986,651,124620.0,6700000.0
2009-10-28,5039,5039,4851,4905,270,122610.0,6700000.0
2009-10-29,4838,4918,4664,4919,4442,122945.0,6700000.0
2009-10-30,4905,5052,4905,5053,480,126295.0,6700000.0
2009-11-02,4905,5200,4878,5053,3880,126295.0,6700000.0
2009-11-03,5052,5092,4999,5080,100,126965.0,6700000.0
2009-11-04,5079,5079,5025,5026,350,125625.0,6700000.0
2009-11-05,5093,5093,4865,4865,1070,121605.0,6700000.0
2009-11-06,4985,5092,4972,4986,3451,124620.0,6700000.0
2009-11-09,4958,4999,4905,4959,2960,123950.0,6700000.0
2009-11-10,5039,5039,4958,4999,640,124955.0,6700000.0
2009-11-11,5025,5092,5012,5093,2020,127300.0,6700000.0
2009-11-12,5039,5320,5026,5227,2990,130650.0,6700000.0
2009-11-13,5280,5280,5227,5227,273860,130650.0,6700000.0
2009-11-16,5133,5227,5133,5227,120,130650.0,6700000.0
2009-11-17,5227,5227,5160,5227,180,130650.0,6700000.0
2009-11-18,5227,5307,5146,5227,510,130650.0,6700000.0
2009-11-19,5146,5267,5106,5267,4150,131655.0,6700000.0
2009-11-20,5280,5347,5213,5241,3105,130985.0,6700000.0
2009-11-23,5227,5361,5227,5308,3350,132660.0,6700000.0
2009-11-24,5414,5548,5280,5281,9690,131990.0,6700000.0
2009-11-25,5253,5441,5253,5294,2820,132325.0,6700000.0
2009-11-26,5361,5361,5307,5361,1020,134000.0,6700000.0
2009-11-27,5320,5347,5253,5348,4110,133665.0,6700000.0
2009-11-30,5320,5401,5280,5281,2670,131990.0,6700000.0
2009-12-01,5253,5361,5240,5308,1321,132660.0,6700000.0
2009-12-02,5347,5387,5347,5361,2060,134000.0,6700000.0
2009-12-03,5481,5535,5347,5535,820,138355.0,6700000.0
2009-12-04,5334,5535,5334,5535,41,138355.0,6700000.0
2009-12-07,5535,5562,5374,5495,2460,137350.0,6700000.0
2009-12-08,5481,5481,5468,5482,60,137015.0,6700000.0
2009-12-09,5374,5481,5374,5482,1160,137015.0,6700000.0
2009-12-10,5374,5495,5374,5482,2550,137015.0,6700000.0
2009-12-11,5615,5615,5414,5468,1181,136680.0,6700000.0
2009-12-14,5495,5495,5361,5455,5551,136345.0,6700000.0
2009-12-15,5414,5535,5361,5495,6830,137350.0,6700000.0
2009-12-16,5468,5615,5428,5616,4610,140365.0,6700000.0
2009-12-17,5656,5669,5535,5616,480,140365.0,6700000.0
2009-12-18,5615,5615,5535,5589,7950,139695.0,6700000.0
2009-12-21,5562,5562,5495,5495,3295,137350.0,6700000.0
2009-12-22,5495,5508,5347,5495,5650,137350.0,6700000.0
2009-12-23,0,0,0,5495,0,137350.0,6700000.0
2009-12-24,5441,5629,5428,5602,410,140030.0,6700000.0
2009-12-28,5441,5588,5441,5455,664,136345.0,6700000.0
2009-12-29,5387,5481,5387,5482,2660,137015.0,6700000.0
2009-12-30,5468,5468,5468,5468,731,136680.0,6700000.0
2010-01-04,5441,5508,5307,5468,12593,136680.0,6700000.0
2010-01-05,5468,5629,5387,5562,12130,139025.0,6700000.0
2010-01-06,5655,5655,5468,5482,520,137015.0,6700000.0
2010-01-07,5629,5629,5468,5468,170,136680.0,6700000.0
2010-01-08,5535,5535,5508,5509,20,137685.0,6700000.0
2010-01-11,5508,5535,5441,5495,2860,137350.0,6700000.0
2010-01-12,5548,5548,5468,5495,2243,137350.0,6700000.0
2010-01-13,5495,5521,5495,5522,30,138020.0,6700000.0
2010-01-14,5441,5521,5428,5495,1750,137350.0,6700000.0
2010-01-15,5521,5521,5441,5482,4440,137015.0,6700000.0
2010-01-18,5548,5548,5454,5535,4900,138355.0,6700000.0
2010-01-19,5535,5642,5521,5549,3978,138690.0,6700000.0
2010-01-20,5629,5642,5548,5576,1221,139360.0,6700000.0
2010-01-21,5575,5615,5521,5576,6300,139360.0,6700000.0
2010-01-22,5535,5629,5521,5562,6500,139025.0,6700000.0
2010-01-25,5562,5763,5535,5669,1675,141705.0,6700000.0
2010-01-26,5776,5776,5575,5763,1360,144050.0,6700000.0
2010-01-27,5669,5950,5602,5683,850,142040.0,6700000.0
2010-01-28,5615,5682,5589,5669,350,141705.0,6700000.0
2010-01-29,5615,5669,5521,5669,860,141705.0,6700000.0
2010-02-01,5629,5669,5481,5522,4082,138020.0,6700000.0
2010-02-02,5629,5629,5521,5549,4440,138690.0,6700000.0
2010-02-03,5548,5655,5548,5549,7830,138690.0,6700000.0
2010-02-04,5629,5629,5548,5589,620,139695.0,6700000.0
2010-02-05,5548,5602,5468,5602,3370,140030.0,6700000.0
2010-02-08,5602,5602,5441,5442,1210,136010.0,6700000.0
2010-02-09,5414,5441,5200,5401,7610,135005.0,6700000.0
2010-02-10,5548,5548,5307,5308,1422,132660.0,6700000.0
2010-02-11,5361,5495,5267,5495,1990,137350.0,6700000.0
2010-02-12,5495,5508,5361,5482,3870,137015.0,6700000.0
2010-02-16,5495,5535,5428,5482,380,137015.0,6700000.0
2010-02-17,5481,5602,5414,5495,280,137350.0,6700000.0
2010-02-18,5401,5468,5334,5442,1240,136010.0,6700000.0
2010-02-19,5387,5387,5334,5334,1631,133330.0,6700000.0
2010-02-22,5361,5468,5361,5468,1360,136680.0,6700000.0
2010-02-23,5401,5441,5361,5442,1601,136010.0,6700000.0
2010-02-24,5441,5468,5361,5468,520,136680.0,6700000.0
2010-02-25,5468,5468,5361,5428,790,135675.0,6700000.0
2010-02-26,5387,5535,5387,5455,340,136345.0,6700000.0
2010-03-02,5387,5468,5334,5388,3600,134670.0,6700000.0
2010-03-03,5387,5441,5361,5415,740,135340.0,6700000.0
2010-03-04,5401,5481,5401,5482,60,137015.0,6700000.0
2010-03-05,5334,5414,5334,5401,2090,135005.0,6700000.0
2010-03-08,5495,5602,5374,5602,4030,140030.0,6700000.0
2010-03-09,5468,5548,5468,5549,90,138690.0,6700000.0
2010-03-10,5454,5548,5454,5549,30,138690.0,6700000.0
2010-03-11,5548,5548,5441,5522,274,138020.0,6700000.0
2010-03-12,5468,5468,5454,5468,300,136680.0,6700000.0
2010-03-15,5481,5575,5401,5509,1260,137685.0,6700000.0
2010-03-16,5495,5521,5428,5468,19600,136680.0,6700000.0
2010-03-17,5468,5575,5454,5495,200,137350.0,6700000.0
2010-03-18,5562,5562,5428,5495,310,137350.0,6700000.0
2010-03-19,5535,5535,5414,5442,70900,136010.0,6700000.0
2010-03-22,5441,5495,5414,5495,1490,137350.0,6700000.0
2010-03-23,5441,5602,5441,5602,6407,140030.0,6700000.0
2010-03-24,5602,5749,5495,5576,14870,139360.0,6700000.0
2010-03-25,5602,5602,5481,5576,4810,139360.0,6700000.0
2010-03-26,5575,5682,5535,5669,2740,141705.0,6700000.0
2010-03-29,5669,5669,5629,5656,5238,141370.0,6700000.0
2010-03-30,5656,5669,5575,5629,4740,140700.0,6700000.0
2010-03-31,5656,5682,5602,5669,18940,141705.0,6700000.0
2010-04-01,5669,5736,5669,5723,1660,143045.0,6700000.0
2010-04-02,5669,5776,5669,5777,2140,144385.0,6700000.0
2010-04-05,5656,5736,5548,5736,2670,143380.0,6700000.0
2010-04-06,5749,5763,5682,5750,1172,143715.0,6700000.0
2010-04-07,5642,5709,5615,5710,2100,142710.0,6700000.0
2010-04-08,5709,5709,5589,5683,810,142040.0,6700000.0
2010-04-09,5682,5790,5535,5669,3060,141705.0,6700000.0
2010-04-12,5642,5763,5642,5763,2370,144050.0,6700000.0
2010-04-13,5763,6406,5763,5844,5126,146060.0,6700000.0
2010-04-14,5950,6084,5843,5884,10737,147065.0,6700000.0
2010-04-15,5883,5883,5843,5857,1052,146395.0,6700000.0
2010-04-16,5856,5883,5843,5857,1210,146395.0,6700000.0
2010-04-19,5870,5883,5843,5844,851,146060.0,6700000.0
2010-04-20,5843,5856,5843,5857,110,146395.0,6700000.0
2010-04-21,5897,5910,5789,5817,19220,145390.0,6700000.0
2010-04-22,5816,5816,5763,5803,2230,145055.0,6700000.0
2010-04-23,5803,5924,5736,5790,6041,144720.0,6700000.0
2010-04-26,5897,5977,5789,5897,1052,147400.0,6700000.0
2010-04-27,5950,6017,5883,5884,4310,147065.0,6700000.0
2010-04-28,5923,5923,5870,5897,440,147400.0,6700000.0
2010-04-29,5950,5950,5897,5897,1890,147400.0,6700000.0
2010-04-30,5897,6031,5843,6031,4360,150750.0,6700000.0
2010-05-03,5924,6058,5924,6031,710,150750.0,6700000.0
2010-05-04,6058,6138,6004,6098,1990,152425.0,6700000.0
2010-05-06,6111,6165,6031,6165,700,154100.0,6700000.0
2010-05-07,6111,6285,5950,6192,2190,154770.0,6700000.0
2010-05-10,6192,6245,6165,6246,3620,156110.0,6700000.0
2010-05-11,6245,6299,6245,6299,280,157450.0,6700000.0
2010-05-12,6299,6299,6272,6299,861,157450.0,6700000.0
2010-05-13,6245,6245,6071,6179,3070,154435.0,6700000.0
2010-05-14,6165,6299,6125,6273,7073,156780.0,6700000.0
2010-05-17,6299,6299,6165,6259,8595,156445.0,6700000.0
2010-05-18,6232,6299,6165,6259,6021,156445.0,6700000.0
2010-05-19,6352,6701,6285,6567,8002,164150.0,6700000.0
2010-05-20,6701,6701,6540,6648,7652,166160.0,6700000.0
2010-05-24,6513,6647,6500,6648,3150,166160.0,6700000.0
2010-05-25,6647,6647,5950,6098,14140,152425.0,6700000.0
2010-05-26,6111,6433,6111,6407,4960,160130.0,6700000.0
2010-05-27,6165,6674,6165,6621,3530,165490.0,6700000.0
2010-05-28,6674,6674,6567,6567,2430,164150.0,6700000.0
2010-05-31,6567,6567,6433,6541,5650,163480.0,6700000.0
2010-06-01,6433,6674,6433,6621,2870,165490.0,6700000.0
2010-06-03,6567,6701,6567,6701,1851,167500.0,6700000.0
2010-06-04,6634,6862,6553,6795,1381,169845.0,6700000.0
2010-06-07,6795,6795,6500,6782,449,169510.0,6700000.0
2010-06-08,6701,6835,6701,6835,1340,170850.0,6700000.0
2010-06-09,6835,6835,6674,6675,10620,166830.0,6700000.0
2010-06-10,6701,6701,6634,6648,8240,166160.0,6700000.0
2010-06-11,6607,6808,6607,6661,1910,166495.0,6700000.0
2010-06-14,6674,6701,6540,6541,1250,163480.0,6700000.0
2010-06-15,6607,6621,6540,6608,170,165155.0,6700000.0
2010-06-16,6661,6661,6567,6661,210,166495.0,6700000.0
2010-06-17,6621,6674,6527,6567,5580,164150.0,6700000.0
2010-06-18,6567,6701,6567,6621,4820,165490.0,6700000.0
2010-06-21,6621,6634,6554,6567,7430,164150.0,6700000.0
2010-06-22,6567,6647,6567,6648,24270,166160.0,6700000.0
2010-06-23,6701,6701,6527,6648,30610,166160.0,6700000.0
2010-06-24,6728,6728,6554,6648,190,166160.0,6700000.0
2010-06-25,6647,6647,6621,6621,530,165490.0,6700000.0
2010-06-28,6567,6621,6567,6621,320,165490.0,6700000.0
2010-06-29,6527,6607,6433,6567,1800,164150.0,6700000.0
2010-06-30,6647,6647,6473,6567,1170,164150.0,6700000.0
2010-07-01,6473,6554,6352,6554,2730,163815.0,6700000.0
2010-07-02,6567,6567,6352,6460,680,161470.0,6700000.0
2010-07-05,6460,6567,6406,6541,710,163480.0,6700000.0
2010-07-06,6540,6540,6486,6487,1930,162140.0,6700000.0
2010-07-07,6540,6540,6393,6393,1230,159795.0,6700000.0
2010-07-08,6393,6393,6312,6380,230,159460.0,6700000.0
2010-07-09,6379,6393,6218,6366,1280,159125.0,6700000.0
2010-07-12,6379,6379,6285,6366,70,159125.0,6700000.0
2010-07-13,6406,6406,6272,6273,801,156780.0,6700000.0
2010-07-14,6272,6540,6272,6380,2660,159460.0,6700000.0
2010-07-15,6406,6540,6406,6407,5560,160130.0,6700000.0
2010-07-16,6312,6460,6312,6433,560,160800.0,6700000.0
2010-07-19,6433,6513,6326,6326,5810,158120.0,6700000.0
2010-07-20,6419,6419,6326,6380,570,159460.0,6700000.0
2010-07-21,6379,6393,6326,6393,1670,159795.0,6700000.0
2010-07-22,6339,6486,6339,6460,2361,161470.0,6700000.0
2010-07-23,6473,6473,6379,6433,371,160800.0,6700000.0
2010-07-26,6406,6433,6339,6393,2380,159795.0,6700000.0
2010-07-27,6393,6393,6326,6366,4195,159125.0,6700000.0
2010-07-28,6312,6433,6312,6407,5550,160130.0,6700000.0
2010-07-29,6406,6406,6299,6326,5161,158120.0,6700000.0
2010-07-30,6299,6446,6272,6447,6950,161135.0,6700000.0
2010-08-02,6553,6553,6312,6313,5245,157785.0,6700000.0
2010-08-03,6299,6406,6299,6313,5755,157785.0,6700000.0
2010-08-04,6379,6379,6326,6366,995,159125.0,6700000.0
2010-08-05,6379,6379,6379,6380,500,159460.0,6700000.0
2010-08-06,6366,6379,6366,6380,280,159460.0,6700000.0
2010-08-09,6379,6473,6379,6433,8100,160800.0,6700000.0
2010-08-10,6433,6527,6433,6514,1160,162810.0,6700000.0
2010-08-11,6513,6540,6433,6541,1810,163480.0,6700000.0
2010-08-12,6540,6594,6272,6407,4752,160130.0,6700000.0
2010-08-13,6486,6594,6486,6567,940,164150.0,6700000.0
2010-08-16,6674,6862,6486,6701,1200,167500.0,6700000.0
2010-08-17,6835,6835,6607,6701,1600,167500.0,6700000.0
2010-08-18,6701,6728,6701,6728,640,168170.0,6700000.0
2010-08-19,6688,6701,6567,6594,1550,164820.0,6700000.0
2010-08-20,6594,6688,6567,6648,2510,166160.0,6700000.0
2010-08-23,6607,6701,6607,6701,870,167500.0,6700000.0
2010-08-24,6594,6701,6594,6648,650,166160.0,6700000.0
2010-08-25,6607,6607,6486,6594,1780,164820.0,6700000.0
2010-08-26,6540,6647,6540,6648,6830,166160.0,6700000.0
2010-08-27,6567,6835,6567,6701,5660,167500.0,6700000.0
2010-08-30,6755,6755,6674,6701,280,167500.0,6700000.0
2010-08-31,6701,6701,6554,6701,3660,167500.0,6700000.0
2010-09-01,6701,6701,6580,6701,4060,167500.0,6700000.0
2010-09-02,6701,6728,6647,6701,4590,167500.0,6700000.0
2010-09-03,6701,6701,6674,6675,1201,166830.0,6700000.0
2010-09-06,6728,6728,6647,6701,1321,167500.0,6700000.0
2010-09-07,6272,6674,6272,6675,3120,166830.0,6700000.0
2010-09-08,6647,6674,6621,6675,1090,166830.0,6700000.0
2010-09-09,6701,6728,6701,6728,13140,168170.0,6700000.0
2010-09-10,6701,6728,6701,6728,630,168170.0,6700000.0
2010-09-13,6728,6808,6701,6742,4490,168505.0,6700000.0
2010-09-14,6741,6969,6741,6809,10083,170180.0,6700000.0
2010-09-15,6969,6969,6714,6835,5950,170850.0,6700000.0
2010-09-16,6835,6862,6674,6675,3470,166830.0,6700000.0
2010-09-17,6701,6822,6701,6715,2470,167835.0,6700000.0
2010-09-20,6688,6768,6607,6715,2450,167835.0,6700000.0
2010-09-24,6714,6714,6661,6701,200,167500.0,6700000.0
2010-09-27,6701,6781,6701,6782,2770,169510.0,6700000.0
2010-09-28,6781,7049,6701,6983,22291,174535.0,6700000.0
2010-09-29,6996,7358,6942,7184,24020,179560.0,6700000.0
2010-09-30,7197,7371,7183,7331,12593,183245.0,6700000.0
2010-10-01,7693,7693,7237,7331,12820,183245.0,6700000.0
2010-10-04,7384,7451,7237,7331,55060,183245.0,6700000.0
2010-10-05,7264,7304,7197,7291,61330,182240.0,6700000.0
2010-10-06,7277,7291,7237,7238,9890,180900.0,6700000.0
2010-10-07,7237,7291,7210,7238,7652,180900.0,6700000.0
2010-10-08,7250,7438,7250,7331,41432,183245.0,6700000.0
2010-10-11,7331,7465,7331,7452,850,186260.0,6700000.0
2010-10-12,7478,7907,7478,7653,2860,191285.0,6700000.0
2010-10-13,7706,8041,7612,7975,9060,199325.0,6700000.0
2010-10-14,7974,8175,7974,8176,7510,204350.0,6700000.0
2010-10-15,8175,8189,8001,8189,2932,204685.0,6700000.0
2010-10-18,8095,8524,8095,8176,5580,204350.0,6700000.0
2010-10-19,8296,8336,8041,8136,8830,203345.0,6700000.0
2010-10-20,8148,8242,8122,8229,1440,205690.0,6700000.0
2010-10-21,8309,8363,8095,8310,8850,207700.0,6700000.0
2010-10-22,8551,8551,8202,8363,5600,209040.0,6700000.0
2010-10-25,8443,8443,8162,8283,9460,207030.0,6700000.0
2010-10-26,8215,8309,8148,8283,13936,207030.0,6700000.0
2010-10-27,8296,8551,8282,8350,9042,208705.0,6700000.0
2010-10-28,0,0,0,8350,0,208705.0,6700000.0
2010-10-29,0,0,0,8350,0,,
2010-11-01,0,0,0,8350,0,,
2010-11-02,0,0,0,8350,0,,
2010-11-03,0,0,0,8350,0,,
2010-11-04,0,0,0,8350,0,,
2010-11-05,0,0,0,8350,0,,
2010-11-08,0,0,0,8350,0,,
2010-11-09,0,0,0,8350,0,,
2010-11-10,0,0,0,8350,0,,
2010-11-11,0,0,0,8350,0,,
2010-11-12,0,0,0,8350,0,,
2010-11-15,0,0,0,8350,0,,
2010-11-16,0,0,0,8350,0,,
2010-11-17,0,0,0,8350,0,,
2010-11-18,0,0,0,8350,0,,
2010-11-19,0,0,0,8350,0,,
2010-11-22,0,0,0,8350,0,,
2010-11-23,0,0,0,8350,0,,
2010-11-24,0,0,0,8350,0,,
2010-11-25,0,0,0,8350,0,,
2010-11-26,8350,8350,7100,7100,3367,245565.0,3458657.0
2010-11-29,6040,6040,6040,6040,1220,208903.0,3458657.0
2010-11-30,5300,6000,5150,5400,202592,186767.0,3458657.0
2010-12-01,5530,5800,5350,5600,33825,193685.0,3458657.0
2010-12-02,5800,5980,5689,5700,13318,197143.0,3458657.0
2010-12-03,5630,5899,5630,5750,10717,198873.0,3458657.0
2010-12-06,5750,5900,5650,5760,8819,199219.0,3458657.0
2010-12-07,5780,5890,5720,5790,4988,200256.0,3458657.0
2010-12-08,5880,5880,5760,5830,6236,201640.0,3458657.0
2010-12-09,5829,6090,5810,5900,6777,204061.0,3458657.0
2010-12-10,5910,6110,5900,6000,2414,207519.0,3458657.0
2010-12-13,5909,6060,5820,6060,5702,209595.0,3458657.0
2010-12-14,6100,6430,6100,6320,3206,218587.0,3458657.0
2010-12-15,6299,6390,6219,6390,9713,221008.0,3458657.0
2010-12-16,6440,6440,6299,6390,1277,221008.0,3458657.0
2010-12-17,6390,6390,6260,6310,2044,218241.0,3458657.0
2010-12-20,6280,6280,6000,6250,3687,216166.0,3458657.0
2010-12-21,6230,6350,6160,6190,2070,214091.0,3458657.0
2010-12-22,6190,6240,6000,6200,5538,214437.0,3458657.0
2010-12-23,6480,6480,6040,6170,1110,213399.0,3458657.0
2010-12-24,6320,6349,6200,6300,7136,217895.0,3458657.0
2010-12-27,6120,6400,6120,6340,430,219279.0,3458657.0
2010-12-28,6340,6540,6250,6400,925,221354.0,3458657.0
2010-12-29,6300,6400,6200,6370,1241,220316.0,3458657.0
2010-12-30,6290,6380,6200,6300,723,217895.0,3458657.0
2011-01-03,6300,6300,6220,6290,2375,217550.0,3458657.0
2011-01-04,6210,6389,6210,6300,3201,217895.0,3458657.0
2011-01-05,6300,6389,6200,6300,4464,217895.0,3458657.0
2011-01-06,6300,6300,6190,6200,12512,214437.0,3458657.0
2011-01-07,6150,6340,6150,6280,9641,217204.0,3458657.0
2011-01-10,6190,6330,6190,6330,998,218933.0,3458657.0
2011-01-11,6230,6330,6200,6240,3705,215820.0,3458657.0
2011-01-12,6240,6320,6200,6250,5099,216166.0,3458657.0
2011-01-13,6290,6290,6210,6250,1777,216166.0,3458657.0
2011-01-14,6250,6300,6230,6240,5138,215820.0,3458657.0
2011-01-17,6240,6250,6069,6220,1856,215128.0,3458657.0
2011-01-18,6150,6360,6150,6350,3988,219625.0,3458657.0
2011-01-19,6300,6350,6240,6290,4273,217550.0,3458657.0
2011-01-20,6179,6290,6179,6290,857,217550.0,3458657.0
2011-01-21,6250,6320,6250,6290,881,217550.0,3458657.0
2011-01-24,6249,6340,6240,6340,5169,219279.0,3458657.0
2011-01-25,6179,6339,6179,6250,779,216166.0,3458657.0
2011-01-26,6179,6410,6179,6410,872,221700.0,3458657.0
2011-01-27,6310,6540,6310,6500,1056,224813.0,3458657.0
2011-01-28,6500,6520,6369,6500,1461,224813.0,3458657.0
2011-01-31,6219,6480,6219,6470,965,223775.0,3458657.0
2011-02-01,6370,6440,6350,6400,544,221354.0,3458657.0
2011-02-07,6590,6990,6340,6360,6550,219971.0,3458657.0
2011-02-08,6310,6420,6220,6360,2478,219971.0,3458657.0
2011-02-09,6360,6360,6259,6330,1800,218933.0,3458657.0
2011-02-10,6370,6370,6200,6290,2164,217550.0,3458657.0
2011-02-11,6290,6420,6100,6280,5101,217204.0,3458657.0
2011-02-14,6230,6350,6200,6200,947,214437.0,3458657.0
2011-02-15,6210,6250,6190,6230,2247,215474.0,3458657.0
2011-02-16,6150,6210,6150,6210,2434,214783.0,3458657.0
2011-02-17,6140,6210,6100,6200,1258,214437.0,3458657.0
2011-02-18,6150,6190,6150,6190,676,214091.0,3458657.0
2011-02-21,6139,6190,6130,6150,294,212707.0,3458657.0
2011-02-22,6130,6160,6030,6080,1145,210286.0,3458657.0
2011-02-23,6080,6080,5770,5820,1447,201294.0,3458657.0
2011-02-24,5800,6140,5760,6140,11485,212362.0,3458657.0
2011-02-25,6000,6590,6000,6150,3957,212707.0,3458657.0
2011-02-28,6150,6180,6040,6180,933,213745.0,3458657.0
2011-03-02,6020,6300,6020,6200,1702,214437.0,3458657.0
2011-03-03,6110,6170,6080,6150,2097,212707.0,3458657.0
2011-03-04,6080,6150,6080,6150,1735,212707.0,3458657.0
2011-03-07,6140,6200,6070,6120,3285,211670.0,3458657.0
2011-03-08,6100,6190,6100,6150,2292,212707.0,3458657.0
2011-03-09,6100,6190,6100,6150,1367,212707.0,3458657.0
2011-03-10,6099,6300,6099,6250,4550,216166.0,3458657.0
2011-03-11,6010,6270,6010,6270,1133,216858.0,3458657.0
2011-03-14,6200,6250,6040,6240,1157,215820.0,3458657.0
2011-03-15,6210,6240,6040,6240,1546,215820.0,3458657.0
2011-03-16,6100,6240,6100,6240,586,215820.0,3458657.0
2011-03-17,6240,6240,6120,6200,692,214437.0,3458657.0
2011-03-18,6150,6169,6060,6100,1172,210978.0,3458657.0
2011-03-21,6060,6150,6000,6000,586,207519.0,3458657.0
2011-03-22,6100,6100,5920,5920,2954,204752.0,3458657.0
2011-03-23,6090,6290,5960,5960,3105,206136.0,3458657.0
2011-03-24,5910,6260,5840,5870,3281,203023.0,3458657.0
2011-03-25,5900,6089,5880,6020,2473,208211.0,3458657.0
2011-03-28,6020,6070,5950,6070,2206,209940.0,3458657.0
2011-03-29,5960,6080,5960,6080,1005,210286.0,3458657.0
2011-03-30,6070,6150,6020,6150,1957,212707.0,3458657.0
2011-03-31,6150,6190,6090,6150,621,212707.0,3458657.0
2011-04-01,6080,6210,6080,6190,396,214091.0,3458657.0
2011-04-04,6200,6240,6150,6240,106,215820.0,3458657.0
2011-04-05,6200,6240,6120,6240,1723,215820.0,3458657.0
2011-04-06,6250,6589,6170,6300,4665,217895.0,3458657.0
2011-04-07,6290,6290,6170,6220,795,215128.0,3458657.0
2011-04-08,6100,6219,6059,6150,3528,212707.0,3458657.0
2011-04-11,6150,6180,5979,6150,1343,212707.0,3458657.0
2011-04-12,6040,6140,5970,6050,1534,209249.0,3458657.0
2011-04-13,5990,6060,5980,6010,194,207865.0,3458657.0
2011-04-14,6030,6030,5870,6000,1816,207519.0,3458657.0
2011-04-15,5910,6030,5899,5950,2761,205790.0,3458657.0
2011-04-18,5890,6010,5880,5960,1617,206136.0,3458657.0
2011-04-19,5700,5960,5700,5960,6578,206136.0,3458657.0
2011-04-20,5900,5970,5820,5960,3180,206136.0,3458657.0
2011-04-21,5960,5960,5780,5950,3185,205790.0,3458657.0
2011-04-22,5950,5970,5870,5920,876,204752.0,3458657.0
2011-04-25,5950,5960,5850,5950,1762,205790.0,3458657.0
2011-04-26,5970,5970,5860,5950,674,205790.0,3458657.0
2011-04-27,5960,5990,5860,5960,1975,206136.0,3458657.0
2011-04-28,5960,6069,5920,5980,785,206828.0,3458657.0
2011-04-29,5980,6049,5889,6020,1005,208211.0,3458657.0
2011-05-02,6020,6060,5960,6040,1490,208903.0,3458657.0
2011-05-03,6040,6100,5940,6060,565,209595.0,3458657.0
2011-05-04,5960,6090,5960,6070,762,209940.0,3458657.0
2011-05-06,5970,6069,5970,6060,983,209595.0,3458657.0
2011-05-09,5960,6280,5960,6060,865,209595.0,3458657.0
2011-05-11,5960,6040,5940,5950,1547,205790.0,3458657.0
2011-05-12,5960,6020,5849,6020,1510,208211.0,3458657.0
2011-05-13,6110,6110,5870,6000,2755,207519.0,3458657.0
2011-05-16,5920,6000,5920,6000,720,207519.0,3458657.0
2011-05-17,6000,6000,5909,5980,800,206828.0,3458657.0
2011-05-18,5920,5950,5860,5910,1137,204407.0,3458657.0
2011-05-19,5990,5990,5870,5960,232,206136.0,3458657.0
2011-05-20,6090,6090,5870,5930,229,205098.0,3458657.0
2011-05-23,6100,6100,5930,5980,149,206828.0,3458657.0
2011-05-24,6060,6060,5850,5880,381,203369.0,3458657.0
2011-05-25,6000,6000,5800,5900,2083,204061.0,3458657.0
2011-05-26,5840,5920,5840,5860,377,202677.0,3458657.0
2011-05-27,5830,5900,5780,5840,1971,201986.0,3458657.0
2011-05-30,6030,6030,5779,5850,441,202331.0,3458657.0
