SK이노베이션(096770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-05,152000,154000,151000,152000,163422,14054766.0,92465564.0
2016-12-06,153500,154000,152000,153500,199962,14193464.0,92465564.0
2016-12-07,153000,154000,150000,152000,347428,14054766.0,92465564.0
2016-12-08,152500,155000,151500,155000,289815,14332162.0,92465564.0
2016-12-09,155000,155000,151000,151500,251388,14008533.0,92465564.0
2016-12-12,153500,154500,153000,153500,217595,14193464.0,92465564.0
2016-12-13,154500,155500,152500,154500,302476,14285930.0,92465564.0
2016-12-14,155500,156000,152500,153500,227891,14193464.0,92465564.0
2016-12-15,152000,155000,151500,154500,216464,14285930.0,92465564.0
2016-12-16,154000,155000,152000,152000,201002,14054766.0,92465564.0
2016-12-19,153000,154000,149000,149000,335995,13777369.0,92465564.0
2016-12-20,149500,150500,144500,146500,519451,13546205.0,92465564.0
2016-12-21,147000,149000,146000,146500,300916,13546205.0,92465564.0
2016-12-22,146500,149000,146500,146500,270220,13546205.0,92465564.0
2016-12-23,147500,147500,146000,146500,205335,13546205.0,92465564.0
2016-12-26,147500,150500,147500,149500,260224,13823602.0,92465564.0
2016-12-27,150500,152500,149500,152000,365601,14054766.0,92465564.0
2016-12-28,150000,150500,148000,148000,259403,13684903.0,92465564.0
2016-12-29,148500,149000,146500,146500,148708,13546205.0,92465564.0
2017-01-02,145500,149000,145500,147000,134786,13592438.0,92465564.0
2017-01-03,147500,155500,147000,155000,487764,14332162.0,92465564.0
2017-01-04,155000,157000,153000,156000,254628,14424628.0,92465564.0
2017-01-05,156000,156500,153000,154000,189377,14239697.0,92465564.0
2017-01-06,155000,159000,153500,157000,256601,14517094.0,92465564.0
2017-01-09,157000,159500,156000,159000,219867,14702025.0,92465564.0
2017-01-10,157000,158500,155000,155500,258470,14378395.0,92465564.0
2017-01-11,155500,161000,155500,159500,365320,14748257.0,92465564.0
2017-01-12,161500,164000,160500,160500,325322,14840723.0,92465564.0
2017-01-13,161500,163000,160500,162000,184737,14979421.0,92465564.0
2017-01-16,162500,164000,162000,162000,258698,14979421.0,92465564.0
2017-01-17,162500,163000,159500,162000,232944,14979421.0,92465564.0
2017-01-18,161500,162500,160000,162500,108705,15025654.0,92465564.0
2017-01-19,162500,163000,160000,162500,172204,15025654.0,92465564.0
2017-01-20,162500,163500,161500,162000,155385,14979421.0,92465564.0
2017-01-23,163000,163500,159500,159500,175565,14748257.0,92465564.0
2017-01-24,159500,162000,158000,161500,131865,14933189.0,92465564.0
2017-01-25,163000,164000,161000,162000,158010,14979421.0,92465564.0
2017-01-26,163500,163500,161000,162000,144600,14979421.0,92465564.0
2017-01-31,160500,161500,156500,157000,269947,14517094.0,92465564.0
2017-02-01,158500,159500,157000,158500,187076,14655792.0,92465564.0
2017-02-02,157500,163000,157500,161000,254273,14886956.0,92465564.0
2017-02-03,162000,162500,154000,156500,427640,14470861.0,92465564.0
2017-02-06,157500,158000,151000,152000,503642,14054766.0,92465564.0
2017-02-07,152500,154500,151000,151500,298142,14008533.0,92465564.0
2017-02-08,152000,154500,150500,154000,283783,14239697.0,92465564.0
2017-02-09,154000,154000,151500,152500,274207,14100999.0,92465564.0
2017-02-10,153500,156500,153500,156000,294090,14424628.0,92465564.0
2017-02-13,157000,159000,156000,157500,195054,14563326.0,92465564.0
2017-02-14,158500,158500,155500,155500,187895,14378395.0,92465564.0
2017-02-15,157000,158000,156000,157000,162273,14517094.0,92465564.0
2017-02-16,158000,158500,155500,158000,139434,14609559.0,92465564.0
2017-02-17,157000,158000,156500,156500,111775,14470861.0,92465564.0
2017-02-20,156000,156500,152500,153500,212215,14193464.0,92465564.0
2017-02-21,154500,155500,153500,154500,140789,14285930.0,92465564.0
2017-02-22,155500,158000,154500,155000,291087,14332162.0,92465564.0
2017-02-23,155500,156500,154500,156000,249475,14424628.0,92465564.0
2017-02-24,156500,156500,153000,153000,257640,14147231.0,92465564.0
2017-02-27,154000,154000,152500,153500,179594,14193464.0,92465564.0
2017-02-28,153500,155500,153000,154500,217112,14285930.0,92465564.0
2017-03-02,155500,157500,155000,157500,352864,14563326.0,92465564.0
2017-03-03,155500,157000,154000,155500,181229,14378395.0,92465564.0
2017-03-06,155500,156000,152000,154000,306777,14239697.0,92465564.0
2017-03-07,154000,156500,153000,154000,186159,14239697.0,92465564.0
2017-03-08,154500,158000,153500,157000,293735,14517094.0,92465564.0
2017-03-09,156000,157000,153500,154000,451992,14239697.0,92465564.0
2017-03-10,154000,154500,152000,152000,284315,14054766.0,92465564.0
2017-03-13,153000,158000,152500,157500,376236,14563326.0,92465564.0
2017-03-14,158000,158500,155500,157000,293647,14517094.0,92465564.0
2017-03-15,157500,161000,157000,161000,386879,14886956.0,92465564.0
2017-03-16,163500,164500,160000,161500,343795,14933189.0,92465564.0
2017-03-17,162000,164500,162000,164500,262737,15210585.0,92465564.0
2017-03-20,162500,164500,160500,162000,230739,14979421.0,92465564.0
2017-03-21,163500,168000,162000,168000,418064,15534215.0,92465564.0
2017-03-22,165500,166500,162500,163000,398794,15071887.0,92465564.0
2017-03-23,164000,165000,162000,163000,177074,15071887.0,92465564.0
2017-03-24,164500,165000,163000,163500,124176,15118120.0,92465564.0
2017-03-27,164000,164000,162000,162000,156665,14979421.0,92465564.0
2017-03-28,164000,165500,162500,163000,274307,15071887.0,92465564.0
2017-03-29,164000,164500,161000,163000,189235,15071887.0,92465564.0
2017-03-30,163500,168500,162500,164500,297896,15210585.0,92465564.0
2017-03-31,167000,169000,166000,166500,287394,15395516.0,92465564.0
2017-04-03,167000,168500,165500,166000,121172,15349284.0,92465564.0
2017-04-04,165500,166000,161000,163000,246259,15071887.0,92465564.0
2017-04-05,164500,165500,162500,163500,174394,15118120.0,92465564.0
2017-04-06,163000,164500,161000,162500,206571,15025654.0,92465564.0
2017-04-07,163500,165000,162500,164500,174225,15210585.0,92465564.0
2017-04-10,164000,164000,161500,164000,160115,15164352.0,92465564.0
2017-04-11,164000,165500,162000,162000,142799,14979421.0,92465564.0
2017-04-12,162500,164000,160500,163000,147662,15071887.0,92465564.0
2017-04-13,163500,164000,161500,163500,123082,15118120.0,92465564.0
2017-04-14,162500,162500,160000,160500,84774,14840723.0,92465564.0
2017-04-17,161000,162500,160500,161500,59967,14933189.0,92465564.0
2017-04-18,162500,163500,161000,162500,97938,15025654.0,92465564.0
2017-04-19,161500,165000,161500,163500,186893,15118120.0,92465564.0
2017-04-20,163000,163500,161000,161500,179786,14933189.0,92465564.0
2017-04-21,162000,162500,161000,161500,126906,14933189.0,92465564.0
2017-04-24,162000,164500,161000,164500,167030,15210585.0,92465564.0
2017-04-25,165500,170500,165000,170000,466094,15719146.0,92465564.0
2017-04-26,171500,174000,170500,173000,328430,15996543.0,92465564.0
2017-04-27,175500,176500,172500,174500,277073,16135241.0,92465564.0
2017-04-28,172000,173500,170000,171000,196508,15811611.0,92465564.0
2017-05-02,171500,174500,171000,174000,171626,16089008.0,92465564.0
2017-05-04,171000,172500,169500,170500,260379,15765379.0,92465564.0
2017-05-08,171000,172000,167000,172000,360533,15904077.0,92465564.0
2017-05-10,173000,174500,168000,169500,315262,15672913.0,92465564.0
2017-05-11,170000,174000,170000,173000,379417,15996543.0,92465564.0
2017-05-12,175000,175000,170500,173000,185477,15996543.0,92465564.0
2017-05-15,174500,174500,170500,172000,154269,15904077.0,92465564.0
2017-05-16,173000,174000,170500,171500,191905,15857844.0,92465564.0
2017-05-17,170500,172000,167000,168000,264543,15534215.0,92465564.0
2017-05-18,166500,169000,165500,169000,191315,15626680.0,92465564.0
2017-05-19,169000,169000,166000,168000,200887,15534215.0,92465564.0
2017-05-22,168000,169000,167000,168500,279027,15580448.0,92465564.0
2017-05-23,169500,173000,169000,171500,302873,15857844.0,92465564.0
2017-05-24,172000,172500,169000,170000,186403,15719146.0,92465564.0
2017-05-25,170000,171000,168000,169500,304018,15672913.0,92465564.0
2017-05-26,167500,169000,166000,167500,316773,15487982.0,92465564.0
2017-05-29,168500,171500,168000,170500,250453,15765379.0,92465564.0
2017-05-30,170000,171500,169000,170500,217267,15765379.0,92465564.0
2017-05-31,171500,172000,168000,169000,339278,15626680.0,92465564.0
2017-06-01,168000,168500,166000,166500,312940,15395516.0,92465564.0
2017-06-02,167000,168000,164500,165500,327700,15303051.0,92465564.0
2017-06-05,165500,165500,161500,162000,426836,14979421.0,92465564.0
2017-06-07,162000,162500,158500,159000,481443,14702025.0,92465564.0
2017-06-08,157500,159000,155500,157000,809555,14517094.0,92465564.0
2017-06-09,157500,159000,156000,157000,453080,14517094.0,92465564.0
2017-06-12,159000,161000,158500,159500,433260,14748257.0,92465564.0
2017-06-13,160500,161000,158500,160500,379566,14840723.0,92465564.0
2017-06-14,160500,160500,158000,160000,400778,14794490.0,92465564.0
2017-06-15,157500,158000,155000,156500,404047,14470861.0,92465564.0
2017-06-16,159000,161500,158500,159000,448227,14702025.0,92465564.0
2017-06-19,160000,161500,159000,161000,374647,14886956.0,92465564.0
2017-06-20,160000,160500,156500,157500,333484,14563326.0,92465564.0
2017-06-21,155500,157500,154500,157000,210025,14517094.0,92465564.0
2017-06-22,155500,157000,154000,156500,350257,14470861.0,92465564.0
2017-06-23,156500,158500,156000,158500,323962,14655792.0,92465564.0
2017-06-26,159000,159000,156500,157000,178556,14517094.0,92465564.0
2017-06-27,157000,158500,156000,156500,263915,14470861.0,92465564.0
2017-06-28,157000,158000,156500,158000,241026,14609559.0,92465564.0
2017-06-29,157500,158000,156000,157500,208436,14563326.0,92465564.0
2017-06-30,156500,159500,156000,158500,194888,14655792.0,92465564.0
2017-07-03,159500,161000,158500,161000,334275,14886956.0,92465564.0
2017-07-04,162500,162500,159000,160000,274996,14794490.0,92465564.0
2017-07-05,160500,161000,158000,160000,242462,14794490.0,92465564.0
2017-07-06,157500,159000,155500,158500,344906,14655792.0,92465564.0
2017-07-07,158000,159500,156500,159500,193853,14748257.0,92465564.0
2017-07-10,158000,161000,156500,160000,261973,14794490.0,92465564.0
2017-07-11,161000,166000,160500,165500,558369,15303051.0,92465564.0
2017-07-12,166000,167500,163000,163500,265171,15118120.0,92465564.0
2017-07-13,165000,166000,162500,163000,322885,15071887.0,92465564.0
2017-07-14,164000,168500,163500,168000,365532,15534215.0,92465564.0
2017-07-17,169000,169500,167000,169000,253080,15626680.0,92465564.0
2017-07-18,168000,169000,166500,168500,151448,15580448.0,92465564.0
2017-07-19,168500,168500,166500,167500,140888,15487982.0,92465564.0
2017-07-20,168500,172500,168000,172000,433257,15904077.0,92465564.0
2017-07-21,170500,171500,170000,171500,150673,15857844.0,92465564.0
2017-07-24,170000,172500,168000,172000,198815,15904077.0,92465564.0
2017-07-25,172500,176000,171500,174500,426065,16135241.0,92465564.0
2017-07-26,176500,178000,173500,177500,415762,16412638.0,92465564.0
2017-07-27,177500,179000,173000,174500,352521,16135241.0,92465564.0
2017-07-28,173500,177000,171000,175000,388423,16181474.0,92465564.0
2017-07-31,175000,177500,174000,176500,204471,16320172.0,92465564.0
2017-08-01,178000,182500,177500,179500,367271,16597569.0,92465564.0
2017-08-02,179500,180000,176000,176500,250960,16320172.0,92465564.0
2017-08-03,176500,177000,171500,172500,333940,15950310.0,92465564.0
2017-08-04,172000,180000,172000,180000,313745,16643802.0,92465564.0
2017-08-07,182000,182000,176500,176500,204856,16320172.0,92465564.0
2017-08-08,176500,177500,173500,177000,176945,16366405.0,92465564.0
2017-08-09,175000,176500,174000,174500,149882,16135241.0,92465564.0
2017-08-10,174500,176000,171500,172000,367726,15904077.0,92465564.0
2017-08-11,169500,174500,169000,172000,294342,15904077.0,92465564.0
2017-08-14,173500,175500,172500,174000,128589,16089008.0,92465564.0
2017-08-16,174000,174000,167500,170500,410560,15765379.0,92465564.0
2017-08-17,168000,171500,168000,170000,167591,15719146.0,92465564.0
2017-08-18,169000,172000,168500,170500,146703,15765379.0,92465564.0
2017-08-21,173500,177000,173000,174000,301404,16089008.0,92465564.0
2017-08-22,174000,175500,172000,174500,125787,16135241.0,92465564.0
2017-08-23,173500,175000,170500,171000,181327,15811611.0,92465564.0
2017-08-24,173000,179000,172000,178000,405005,16458870.0,92465564.0
2017-08-25,178000,181000,177500,180500,308358,16690034.0,92465564.0
2017-08-28,180500,184000,179000,183500,250363,16967431.0,92465564.0
2017-08-29,181500,185500,179500,183500,359604,16967431.0,92465564.0
2017-08-30,184500,186000,182500,186000,266260,17198595.0,92465564.0
2017-08-31,192000,197500,186500,188500,599571,17429759.0,92465564.0
2017-09-01,192000,192000,187500,188500,272858,17429759.0,92465564.0
2017-09-04,183500,191500,183500,189500,292676,17522224.0,92465564.0
2017-09-05,191000,191000,184500,187000,264699,17291060.0,92465564.0
2017-09-06,189000,189000,183500,185000,281000,17106129.0,92465564.0
2017-09-07,185500,189000,185500,187000,194090,17291060.0,92465564.0
2017-09-08,187000,187500,185000,186500,106874,17244828.0,92465564.0
2017-09-11,187000,192500,185500,191000,315250,17660923.0,92465564.0
2017-09-12,193500,194000,190000,191500,222559,17707156.0,92465564.0
2017-09-13,192500,197000,190000,194000,378275,17938319.0,92465564.0
2017-09-14,195500,196500,192000,196000,295289,18123251.0,92465564.0
2017-09-15,194000,195000,187000,189000,501658,17475992.0,92465564.0
2017-09-18,190000,191500,189500,191000,202920,17660923.0,92465564.0
2017-09-19,190000,191500,187500,189500,153400,17522224.0,92465564.0
2017-09-20,190000,192500,188000,191000,219301,17660923.0,92465564.0
2017-09-21,191500,195500,189000,189000,211588,17475992.0,92465564.0
2017-09-22,191500,191500,181000,186500,342890,17244828.0,92465564.0
2017-09-25,186500,189500,185000,189500,210713,17522224.0,92465564.0
2017-09-26,192000,194500,191000,194500,310425,17984552.0,92465564.0
2017-09-27,194500,196000,192500,195500,198210,18077018.0,92465564.0
2017-09-28,194000,196000,192000,194500,196240,17984552.0,92465564.0
2017-09-29,196000,199500,195000,199000,273733,18400647.0,92465564.0
2017-10-10,201500,207500,198500,204500,569484,18909208.0,92465564.0
2017-10-11,206500,208000,202500,202500,283691,18724277.0,92465564.0
2017-10-12,203000,210000,202500,210000,372139,19417768.0,92465564.0
2017-10-13,211500,215000,207000,209500,327347,19371536.0,92465564.0
2017-10-16,210500,212500,205000,206500,225553,19094139.0,92465564.0
2017-10-17,207000,209000,204500,208000,158589,19232837.0,92465564.0
2017-10-18,207000,209000,204000,204000,181356,18862975.0,92465564.0
2017-10-19,206500,210500,206000,207500,250662,19186605.0,92465564.0
2017-10-20,208000,208500,204500,206000,154823,19047906.0,92465564.0
2017-10-23,205000,209000,204500,205000,189722,18955441.0,92465564.0
2017-10-24,204500,208500,204500,206500,144070,19094139.0,92465564.0
2017-10-25,206500,207500,204500,205000,195149,18955441.0,92465564.0
2017-10-26,204500,207500,203000,203500,165568,18816742.0,92465564.0
2017-10-27,204000,207000,203500,206000,138564,19047906.0,92465564.0
2017-10-30,208000,212500,208000,209000,281158,19325303.0,92465564.0
2017-10-31,209000,210000,204000,205000,224065,18955441.0,92465564.0
2017-11-01,203000,207500,202500,207500,257641,19186605.0,92465564.0
2017-11-02,208500,209500,202500,204500,282583,18909208.0,92465564.0
2017-11-03,205500,209000,205500,209000,257040,19325303.0,92465564.0
2017-11-06,210500,216500,210000,212000,297745,19602700.0,92465564.0
2017-11-07,214500,216000,212500,214000,256063,19787631.0,92465564.0
2017-11-08,212500,216500,211500,216500,188007,20018795.0,92465564.0
2017-11-09,217500,218000,212500,217500,332760,20111260.0,92465564.0
2017-11-10,215000,215000,211000,211000,253295,19510234.0,92465564.0
2017-11-13,211000,212500,202500,203000,353852,18770509.0,92465564.0
2017-11-14,203000,205000,201000,203000,241883,18770509.0,92465564.0
2017-11-15,201000,201500,195000,196000,421205,18123251.0,92465564.0
2017-11-16,196000,201500,192500,201000,274784,18585578.0,92465564.0
2017-11-17,202000,205000,200000,203500,350059,18816742.0,92465564.0
2017-11-20,205000,205000,199000,199500,222889,18446880.0,92465564.0
2017-11-21,201000,201500,197500,199000,206437,18400647.0,92465564.0
2017-11-22,202000,204000,200500,202500,183609,18724277.0,92465564.0
2017-11-23,203500,206000,202500,203500,162634,18816742.0,92465564.0
2017-11-24,204500,205500,203000,205000,102512,18955441.0,92465564.0
2017-11-27,206000,206500,204000,206000,171493,19047906.0,92465564.0
2017-11-28,206000,206500,200500,206500,146982,19094139.0,92465564.0
2017-11-29,206500,209000,205000,207500,140322,19186605.0,92465564.0
2017-11-30,208500,209500,205500,206500,280381,19094139.0,92465564.0
2017-12-01,206000,208000,202000,202500,207162,18724277.0,92465564.0
2017-12-04,204000,208500,204000,207500,168437,19186605.0,92465564.0
2017-12-05,206000,209500,205500,208500,118575,19279070.0,92465564.0
2017-12-06,208500,209500,207000,208000,149482,19232837.0,92465564.0
2017-12-07,206000,207500,202000,202500,255198,18724277.0,92465564.0
2017-12-08,202500,205000,201000,203000,152428,18770509.0,92465564.0
2017-12-11,204500,205000,201500,202000,132726,18678044.0,92465564.0
2017-12-12,201000,202000,195500,197000,284300,18215716.0,92465564.0
2017-12-13,197000,204000,196000,204000,193824,18862975.0,92465564.0
2017-12-14,205500,208000,205000,206000,379994,19047906.0,92465564.0
2017-12-15,207000,207500,198500,203500,425682,18816742.0,92465564.0
2017-12-18,205000,205000,200500,202500,104069,18724277.0,92465564.0
2017-12-19,203000,204500,201000,202500,142595,18724277.0,92465564.0
2017-12-20,201000,203000,201000,202000,135657,18678044.0,92465564.0
2017-12-21,201500,205000,201000,202500,266845,18724277.0,92465564.0
2017-12-22,204000,206000,202500,204000,194685,18862975.0,92465564.0
2017-12-26,206000,208500,204500,207500,272258,19186605.0,92465564.0
2017-12-27,205000,205000,200500,202000,202849,18678044.0,92465564.0
2017-12-28,202000,204500,200500,204500,110022,18909208.0,92465564.0
2018-01-02,205500,206500,202000,206500,139383,19094139.0,92465564.0
2018-01-03,203500,206500,201500,202500,199137,18724277.0,92465564.0
2018-01-04,204000,204000,197000,198500,307437,18354414.0,92465564.0
2018-01-05,199000,202000,197000,201500,209744,18631811.0,92465564.0
2018-01-08,202000,202000,196500,197500,346259,18261949.0,92465564.0
2018-01-09,198000,199000,195000,196000,283686,18123251.0,92465564.0
2018-01-10,197500,203000,197000,203000,380041,18770509.0,92465564.0
2018-01-11,203500,204000,199500,200500,320667,18539346.0,92465564.0
2018-01-12,203000,203000,200000,201000,187696,18585578.0,92465564.0
2018-01-15,201000,201500,197500,198500,161196,18354414.0,92465564.0
2018-01-16,199000,199500,195500,197500,192448,18261949.0,92465564.0
2018-01-17,197000,198000,195500,198000,167718,18308182.0,92465564.0
2018-01-18,197000,198500,191500,192500,315582,17799621.0,92465564.0
2018-01-19,192500,195000,191500,194500,164957,17984552.0,92465564.0
2018-01-22,195000,196500,193000,195000,166489,18030785.0,92465564.0
2018-01-23,196000,199000,194500,199000,245692,18400647.0,92465564.0
2018-01-24,198500,199500,197500,199500,150757,18446880.0,92465564.0
2018-01-25,199000,201500,198000,200000,238334,18493113.0,92465564.0
2018-01-26,199000,200000,197000,198000,157345,18308182.0,92465564.0
2018-01-29,198500,210500,198000,210000,633031,19417768.0,92465564.0
2018-01-30,209500,214000,209000,210000,442577,19417768.0,92465564.0
2018-01-31,209000,209000,202500,204500,330454,18909208.0,92465564.0
2018-02-01,203000,210000,203000,205500,332244,19001673.0,92465564.0
2018-02-02,206000,206500,199000,200000,242778,18493113.0,92465564.0
2018-02-05,198500,204000,196500,198500,295795,18354414.0,92465564.0
2018-02-06,195000,196000,190500,193000,339109,17845854.0,92465564.0
2018-02-07,194500,196000,190500,190500,287520,17614690.0,92465564.0
2018-02-08,190000,193000,187000,189000,340966,17475992.0,92465564.0
2018-02-09,185000,187000,182000,185000,230767,17106129.0,92465564.0
2018-02-12,186000,187000,181000,185500,146429,17152362.0,92465564.0
2018-02-13,186000,191000,185000,190000,240800,17568457.0,92465564.0
2018-02-14,190500,191000,188500,190500,182934,17614690.0,92465564.0
2018-02-19,194000,198000,192500,196500,202662,18169483.0,92465564.0
2018-02-20,196500,197500,193500,194500,97865,17984552.0,92465564.0
2018-02-21,194000,197500,193000,195500,159349,18077018.0,92465564.0
2018-02-22,196000,196500,192500,193000,263831,17845854.0,92465564.0
2018-02-23,195000,199500,194000,199500,257018,18446880.0,92465564.0
2018-02-26,202000,209500,201000,209000,500147,19325303.0,92465564.0
2018-02-27,210000,211000,207000,207000,237529,19140372.0,92465564.0
2018-02-28,204000,210500,204000,205500,288842,19001673.0,92465564.0
2018-03-02,201500,209500,201500,207500,273479,19186605.0,92465564.0
2018-03-05,208000,213000,207500,208500,224667,19279070.0,92465564.0
2018-03-06,211000,211500,204000,204500,243364,18909208.0,92465564.0
2018-03-07,203500,205500,199500,203500,220301,18816742.0,92465564.0
2018-03-08,201500,203000,198000,202500,324654,18724277.0,92465564.0
2018-03-09,202500,205000,200000,204500,149037,18909208.0,92465564.0
2018-03-12,208500,215000,208500,214500,377770,19833863.0,92465564.0
2018-03-13,212000,214000,208000,208500,257979,19279070.0,92465564.0
2018-03-14,208000,214000,207500,210000,225067,19417768.0,92465564.0
2018-03-15,210000,212000,207500,210000,126008,19417768.0,92465564.0
2018-03-16,211500,212500,207000,208500,236312,19279070.0,92465564.0
2018-03-19,208500,212000,208000,211000,144155,19510234.0,92465564.0
2018-03-20,209000,211500,208500,211500,150867,19556467.0,92465564.0
2018-03-21,209500,212000,205000,212000,217243,19602700.0,92465564.0
2018-03-22,213500,217000,212000,213500,201045,19741398.0,92465564.0
2018-03-23,210000,211500,207500,209500,171277,19371536.0,92465564.0
2018-03-26,209500,212000,206000,212000,148755,19602700.0,92465564.0
2018-03-27,213500,213500,208500,209500,149863,19371536.0,92465564.0
2018-03-28,208000,209500,204500,207000,146119,19140372.0,92465564.0
2018-03-29,206000,211500,206000,210000,195444,19417768.0,92465564.0
2018-03-30,212000,213500,210000,211000,157717,19510234.0,92465564.0
2018-04-02,213000,219000,212500,214000,202049,19787631.0,92465564.0
2018-04-03,210000,211500,208000,211000,176710,19510234.0,92465564.0
2018-04-04,212500,217500,208000,210000,222878,19417768.0,92465564.0
2018-04-05,209000,213500,209000,213500,151894,19741398.0,92465564.0
2018-04-06,212500,214000,210000,212500,123994,19648932.0,92465564.0
2018-04-09,211000,211500,205500,207500,259914,19186605.0,92465564.0
2018-04-10,205500,206500,200000,203000,268336,18770509.0,92465564.0
2018-04-11,203000,204500,200500,202000,192490,18678044.0,92465564.0
2018-04-12,203000,206000,201000,204500,242750,18909208.0,92465564.0
2018-04-13,204000,204500,201000,201000,139145,18585578.0,92465564.0
2018-04-16,203500,206000,201000,202500,148749,18724277.0,92465564.0
2018-04-17,201500,202500,198000,198500,209435,18354414.0,92465564.0
2018-04-18,200500,200500,197500,199000,236771,18400647.0,92465564.0
2018-04-19,198000,199500,197500,198000,158480,18308182.0,92465564.0
2018-04-20,198000,199000,197500,199000,98737,18400647.0,92465564.0
2018-04-23,199000,201000,197500,201000,152220,18585578.0,92465564.0
2018-04-24,201500,201500,199000,199500,201794,18446880.0,92465564.0
2018-04-25,198500,199000,187500,193500,436271,17892087.0,92465564.0
2018-04-26,193500,195500,191500,194500,310688,17984552.0,92465564.0
2018-04-27,193000,195500,191000,192000,260064,17753388.0,92465564.0
2018-04-30,190500,197000,190500,196500,217971,18169483.0,92465564.0
2018-05-02,206500,209000,202500,208500,624815,19279070.0,92465564.0
2018-05-03,208500,209500,205500,206500,464808,19094139.0,92465564.0
2018-05-04,205000,205500,197500,197500,390566,18261949.0,92465564.0
2018-05-08,198500,201000,197000,200000,313182,18493113.0,92465564.0
2018-05-09,198500,202500,197500,202000,216564,18678044.0,92465564.0
2018-05-10,202000,203000,199000,203000,282867,18770509.0,92465564.0
2018-05-11,202500,205000,201500,205000,191040,18955441.0,92465564.0
2018-05-14,204500,205500,202500,205000,226540,18955441.0,92465564.0
2018-05-15,203000,205000,201500,204000,311057,18862975.0,92465564.0
2018-05-16,204500,204500,201000,202000,313458,18678044.0,92465564.0
2018-05-17,201500,205500,201000,204000,251340,18862975.0,92465564.0
2018-05-18,202500,206500,202500,206000,220453,19047906.0,92465564.0
2018-05-21,206500,208500,204500,207000,168464,19140372.0,92465564.0
2018-05-23,204500,207500,204500,205000,251734,18955441.0,92465564.0
2018-05-24,205000,205000,203000,204000,159829,18862975.0,92465564.0
2018-05-25,204000,205000,201500,202000,181639,18678044.0,92465564.0
2018-05-28,201000,204500,200000,203500,156980,18816742.0,92465564.0
2018-05-29,202500,205500,200500,204500,142268,18909208.0,92465564.0
2018-05-30,202500,203500,198500,199000,343842,18400647.0,92465564.0
2018-05-31,202000,207500,202000,206000,495605,19047906.0,92465564.0
2018-06-01,205000,206500,202500,203500,170722,18816742.0,92465564.0
2018-06-04,204500,207500,204000,207500,170486,19186605.0,92465564.0
2018-06-05,206000,207500,205500,206000,168517,19047906.0,92465564.0
2018-06-07,205500,208500,204500,208000,243020,19232837.0,92465564.0
2018-06-08,208000,210500,208000,210000,176589,19417768.0,92465564.0
2018-06-11,209500,215000,206500,214500,276245,19833863.0,92465564.0
2018-06-12,214500,216500,212500,215000,233371,19880096.0,92465564.0
2018-06-14,213000,215500,212500,213000,315390,19695165.0,92465564.0
2018-06-15,213500,216000,212500,214500,267406,19833863.0,92465564.0
2018-06-18,217000,217500,213000,213500,265418,19741398.0,92465564.0
2018-06-19,210500,213500,205000,205000,386293,18955441.0,92465564.0
2018-06-20,203500,208000,203500,204500,281643,18909208.0,92465564.0
2018-06-21,203500,208000,203500,204000,192458,18862975.0,92465564.0
2018-06-22,202500,205000,202000,202000,223984,18678044.0,92465564.0
2018-06-25,204500,206500,201500,206000,162979,19047906.0,92465564.0
2018-06-26,206000,208500,205000,207000,174569,19140372.0,92465564.0
2018-06-27,205500,206500,202500,202500,283036,18724277.0,92465564.0
2018-06-28,200500,203000,198500,201500,214781,18631811.0,92465564.0
2018-06-29,201500,202500,197500,202000,246049,18678044.0,92465564.0
2018-07-02,201000,201500,187500,188000,613068,17383526.0,92465564.0
2018-07-03,188500,190000,182500,184500,540931,17059897.0,92465564.0
2018-07-04,182500,188500,182500,186500,222831,17244828.0,92465564.0
2018-07-05,186500,190000,186500,189500,296633,17522224.0,92465564.0
2018-07-06,190000,194000,189000,193000,286182,17845854.0,92465564.0
2018-07-09,192000,194000,190000,193500,174824,17892087.0,92465564.0
2018-07-10,192000,193000,191000,192000,243014,17753388.0,92465564.0
2018-07-11,191000,192000,189500,190500,244531,17614690.0,92465564.0
2018-07-12,191500,192000,188000,190500,359739,17614690.0,92465564.0
2018-07-13,189500,193000,188500,192000,263485,17753388.0,92465564.0
2018-07-16,191500,200000,191500,198500,274775,18354414.0,92465564.0
2018-07-17,195500,197000,192500,193000,188073,17845854.0,92465564.0
2018-07-18,193000,195500,191000,191500,134327,17707156.0,92465564.0
2018-07-19,191500,196500,191000,194500,152859,17984552.0,92465564.0
2018-07-20,193500,194500,189500,193500,140646,17892087.0,92465564.0
2018-07-23,194000,198500,193500,196500,158356,18169483.0,92465564.0
2018-07-24,196500,196500,194500,194500,81577,17984552.0,92465564.0
2018-07-25,195000,197000,193000,195500,100689,18077018.0,92465564.0
2018-07-26,197000,203000,197000,202000,237926,18678044.0,92465564.0
2018-07-27,204500,205000,198000,198500,110889,18354414.0,92465564.0
2018-07-30,197500,206500,197500,204000,291230,18862975.0,92465564.0
2018-07-31,203500,204000,196500,198500,204133,18354414.0,92465564.0
2018-08-01,198500,200000,196000,196500,131848,18169483.0,92465564.0
2018-08-02,196000,197000,191000,191000,181123,17660923.0,92465564.0
2018-08-03,189500,190500,188000,189000,400119,17475992.0,92465564.0
2018-08-06,190000,191500,189000,190500,210010,17614690.0,92465564.0
2018-08-07,188000,191000,187500,189500,308894,17522224.0,92465564.0
