현대리바트(079430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-02,8648,8674,8419,8572,10650,147840.0,8800000.0
2007-08-03,8572,8725,8470,8521,2040,146960.0,8800000.0
2007-08-06,8597,8699,8419,8623,10990,148720.0,8800000.0
2007-08-07,8674,8674,8495,8648,58120,149160.0,8800000.0
2007-08-08,8648,8674,8368,8648,18495,149160.0,8800000.0
2007-08-09,8648,8648,8495,8495,668,146520.0,8800000.0
2007-08-10,8495,8495,8010,8291,10320,143000.0,8800000.0
2007-08-13,8266,8419,7985,8419,6510,145200.0,8800000.0
2007-08-14,8470,8470,8112,8393,2520,144760.0,8800000.0
2007-08-16,7730,8010,7449,7704,6737,132880.0,8800000.0
2007-08-17,7704,8112,7577,7577,3861,130680.0,8800000.0
2007-08-20,7653,7857,7602,7755,6950,133760.0,8800000.0
2007-08-21,7755,7832,7424,7704,4040,132880.0,8800000.0
2007-08-22,7704,7857,7704,7806,1170,134640.0,8800000.0
2007-08-23,7755,8010,7755,7832,2041,135080.0,8800000.0
2007-08-24,7653,7908,7424,7883,6100,135960.0,8800000.0
2007-08-27,7934,7959,7781,7883,1871,135960.0,8800000.0
2007-08-28,7730,8010,7730,7908,4280,136400.0,8800000.0
2007-08-29,8112,8112,7577,7959,4310,137280.0,8800000.0
2007-08-30,7959,7959,7653,7704,6022,132880.0,8800000.0
2007-08-31,7857,7934,7755,7908,3427,136400.0,8800000.0
2007-09-03,7730,7908,7653,7908,5060,136400.0,8800000.0
2007-09-04,7959,7959,7449,7704,8390,132880.0,8800000.0
2007-09-05,7704,7857,7449,7526,7860,129800.0,8800000.0
2007-09-06,7526,7704,7500,7551,2210,130240.0,8800000.0
2007-09-07,7602,7653,7322,7577,6700,130680.0,8800000.0
2007-09-10,7143,7551,7143,7500,2170,129360.0,8800000.0
2007-09-11,7602,7602,7398,7500,3150,129360.0,8800000.0
2007-09-12,7602,7602,7398,7500,3310,129360.0,8800000.0
2007-09-13,7602,7908,7373,7475,19540,128920.0,8800000.0
2007-09-14,7653,7653,7449,7653,4720,132000.0,8800000.0
2007-09-17,7653,7832,7653,7781,7280,134200.0,8800000.0
2007-09-18,7602,7781,7602,7781,3360,134200.0,8800000.0
2007-09-19,7908,7908,7500,7832,7990,135080.0,8800000.0
2007-09-20,7959,7959,7602,7755,22451,133760.0,8800000.0
2007-09-21,7475,7781,7398,7398,37900,127600.0,8800000.0
2007-09-27,7500,7500,7041,7169,8891,123640.0,8800000.0
2007-09-28,7245,7245,7092,7245,4324,124960.0,8800000.0
2007-10-01,7296,7373,7245,7322,2691,126280.0,8800000.0
2007-10-02,7500,7500,7220,7322,5040,126280.0,8800000.0
2007-10-04,7322,7322,7143,7143,2160,123200.0,8800000.0
2007-10-05,7143,7220,7118,7143,2580,123200.0,8800000.0
2007-10-08,7143,7220,7041,7118,6041,122760.0,8800000.0
2007-10-09,7144,7144,6760,6939,9480,119680.0,8800000.0
2007-10-10,6939,7143,6837,7143,7200,123200.0,8800000.0
2007-10-11,6939,7143,6837,6888,13198,118800.0,8800000.0
2007-10-12,6786,7016,6735,6913,6380,119240.0,8800000.0
2007-10-15,6837,7041,6760,7016,4400,121000.0,8800000.0
2007-10-16,7016,7066,6760,6990,4970,120560.0,8800000.0
2007-10-17,6990,6990,6837,6888,1090,118800.0,8800000.0
2007-10-18,6837,6888,6429,6633,9010,114400.0,8800000.0
2007-10-19,6505,6556,6378,6378,9340,110000.0,8800000.0
2007-10-22,6276,6327,6123,6250,3010,107800.0,8800000.0
2007-10-23,6378,6378,6148,6352,1870,109560.0,8800000.0
2007-10-24,6225,6429,6021,6072,26720,104720.0,8800000.0
2007-10-25,6072,6403,6072,6378,24120,110000.0,8800000.0
2007-10-26,6225,6429,6225,6352,1220,109560.0,8800000.0
2007-10-29,6378,6378,6123,6199,4860,106920.0,8800000.0
2007-10-30,6097,6199,5970,6174,6550,106480.0,8800000.0
2007-10-31,6123,6531,6021,6429,11080,110880.0,8800000.0
2007-11-01,6378,6378,6199,6199,4800,106920.0,8800000.0
2007-11-02,5995,6276,5995,6250,3710,107800.0,8800000.0
2007-11-05,6225,6505,6097,6276,3080,108240.0,8800000.0
2007-11-06,6174,6327,6174,6327,1150,109120.0,8800000.0
2007-11-07,6199,6327,6123,6276,4530,108240.0,8800000.0
2007-11-08,6225,6225,5995,6148,1550,106040.0,8800000.0
2007-11-09,6072,6123,5791,5970,18051,102960.0,8800000.0
2007-11-12,5970,6123,5791,6021,48730,103840.0,8800000.0
2007-11-13,6378,6378,6046,6072,630,104720.0,8800000.0
2007-11-14,6072,6199,5919,6123,36351,105600.0,8800000.0
2007-11-15,6123,6174,6097,6174,890,106480.0,8800000.0
2007-11-16,6174,6378,6021,6378,1670,110000.0,8800000.0
2007-11-19,6378,6480,6378,6480,1370,111760.0,8800000.0
2007-11-20,6327,6327,6199,6225,1950,107360.0,8800000.0
2007-11-21,6250,6250,5995,6199,780,106920.0,8800000.0
2007-11-22,5970,6225,5970,5970,1070,102960.0,8800000.0
2007-11-23,6123,6123,5944,6072,2870,104720.0,8800000.0
2007-11-26,6327,6327,5919,6225,80134,107360.0,8800000.0
2007-11-27,6199,6199,5919,5970,17420,102960.0,8800000.0
2007-11-28,5944,6097,5919,5919,9164,102080.0,8800000.0
2007-11-29,6046,6225,5995,6174,3710,106480.0,8800000.0
2007-11-30,6250,6250,6097,6225,2020,107360.0,8800000.0
2007-12-03,6174,6378,6174,6327,15290,109120.0,8800000.0
2007-12-04,6429,6429,6250,6403,1620,110440.0,8800000.0
2007-12-05,6250,6276,6021,6225,20020,107360.0,8800000.0
2007-12-06,6174,6276,6072,6174,1250,106480.0,8800000.0
2007-12-07,6097,6250,6072,6199,2390,106920.0,8800000.0
2007-12-10,6123,6174,6046,6097,3390,105160.0,8800000.0
2007-12-11,6097,6735,6072,6735,16030,116160.0,8800000.0
2007-12-12,6556,6786,6429,6607,2690,113960.0,8800000.0
2007-12-13,6505,6633,6276,6531,9660,112640.0,8800000.0
2007-12-14,6531,6531,6123,6123,75790,105600.0,8800000.0
2007-12-17,6199,6199,5919,5944,23170,102520.0,8800000.0
2007-12-18,5919,6811,5791,5919,117420,102080.0,8800000.0
2007-12-20,6123,6352,6046,6276,21310,108240.0,8800000.0
2007-12-21,6301,6378,6072,6123,13120,105600.0,8800000.0
2007-12-24,6123,6301,6123,6199,35790,106920.0,8800000.0
2007-12-26,6250,6531,6199,6378,35006,110000.0,8800000.0
2007-12-27,6301,6633,6301,6556,13240,113080.0,8800000.0
2007-12-28,6429,7347,6429,7194,32528,124080.0,8800000.0
2008-01-02,7194,7194,6888,6990,9962,120560.0,8800000.0
2008-01-03,7092,7296,6786,7041,8740,121440.0,8800000.0
2008-01-04,7143,7143,6786,6862,14680,118360.0,8800000.0
2008-01-07,6709,6990,6709,6888,12450,118800.0,8800000.0
2008-01-08,6888,6990,6658,6837,8650,117920.0,8800000.0
2008-01-09,7016,7016,6735,6837,9141,117920.0,8800000.0
2008-01-10,6760,7067,6760,6837,7971,117920.0,8800000.0
2008-01-11,6837,7016,6837,6939,8070,119680.0,8800000.0
2008-01-14,6837,7144,6837,6939,3110,119680.0,8800000.0
2008-01-15,7016,7142,6938,6990,4690,120560.0,8800000.0
2008-01-16,6684,6990,6684,6786,3200,117040.0,8800000.0
2008-01-17,6786,6888,6760,6888,6080,118800.0,8800000.0
2008-01-18,6735,7220,6454,6505,14750,112200.0,8800000.0
2008-01-21,6505,6684,6454,6582,26450,113520.0,8800000.0
2008-01-22,6556,6582,6225,6505,10670,112200.0,8800000.0
2008-01-23,6505,6888,6301,6454,12630,111320.0,8800000.0
2008-01-24,6454,6531,6378,6454,5210,111320.0,8800000.0
2008-01-25,6378,6531,6378,6480,4580,111760.0,8800000.0
2008-01-28,6378,6556,6378,6556,1700,113080.0,8800000.0
2008-01-29,6505,6531,6378,6531,861,112640.0,8800000.0
2008-01-30,6378,6378,6276,6327,3591,109120.0,8800000.0
2008-01-31,6327,6327,6123,6174,3680,106480.0,8800000.0
2008-02-01,6199,6429,6199,6352,2690,109560.0,8800000.0
2008-02-04,6352,6735,6250,6327,3740,109120.0,8800000.0
2008-02-05,6327,6378,6225,6301,1420,108680.0,8800000.0
2008-02-11,6276,6276,5459,5868,142270,101200.0,8800000.0
2008-02-12,5944,6046,5816,5868,3620,101200.0,8800000.0
2008-02-13,5842,5995,5791,5893,3440,101640.0,8800000.0
2008-02-14,5944,5944,5816,5919,2320,102080.0,8800000.0
2008-02-15,5765,5842,5765,5842,1960,100760.0,8800000.0
2008-02-18,5765,5765,5536,5536,36802,95480.0,8800000.0
2008-02-19,5612,5689,5561,5612,6130,96800.0,8800000.0
2008-02-20,5638,5663,5179,5408,25893,93280.0,8800000.0
2008-02-21,5434,5561,5408,5536,3580,95480.0,8800000.0
2008-02-22,5255,5765,5255,5765,12640,99440.0,8800000.0
2008-02-25,5919,5919,5638,5868,852,101200.0,8800000.0
2008-02-26,5868,6021,5791,5816,3200,100320.0,8800000.0
2008-02-27,5893,5970,5893,5919,3250,102080.0,8800000.0
2008-02-28,5919,6046,5816,6021,1920,103840.0,8800000.0
2008-02-29,5893,6123,5893,6021,27280,103840.0,8800000.0
2008-03-03,6021,6123,6021,6097,7231,105160.0,8800000.0
2008-03-04,6097,6123,5970,6123,21960,105600.0,8800000.0
2008-03-05,6021,6046,5919,6046,10332,104280.0,8800000.0
2008-03-06,5995,6480,5995,6276,8672,108240.0,8800000.0
2008-03-07,6123,6250,6123,6250,2670,107800.0,8800000.0
2008-03-10,6174,6250,6123,6250,2260,107800.0,8800000.0
2008-03-11,5995,6123,5868,6123,3910,105600.0,8800000.0
2008-03-12,6199,6301,6199,6301,3400,108680.0,8800000.0
2008-03-13,6250,6327,6199,6199,4340,106920.0,8800000.0
2008-03-14,6250,6276,6123,6199,11640,106920.0,8800000.0
2008-03-17,5970,6123,5868,6021,15431,103840.0,8800000.0
2008-03-18,6021,6174,5995,6123,12600,105600.0,8800000.0
2008-03-19,6123,6174,6021,6123,32270,105600.0,8800000.0
2008-03-20,6072,6225,6072,6174,4290,106480.0,8800000.0
2008-03-21,6123,6123,6072,6123,1030,105600.0,8800000.0
2008-03-24,6123,6301,6021,6123,18350,105600.0,8800000.0
2008-03-25,6097,6174,5995,6021,19482,103840.0,8800000.0
2008-03-26,6046,6072,5944,6021,15092,103840.0,8800000.0
2008-03-27,5919,6225,5868,6021,28062,103840.0,8800000.0
2008-03-28,6072,6174,5919,6072,16457,104720.0,8800000.0
2008-03-31,6097,6174,6097,6174,1110,106480.0,8800000.0
2008-04-01,6276,6276,6046,6174,11720,106480.0,8800000.0
2008-04-02,6174,6174,6046,6174,8452,106480.0,8800000.0
2008-04-03,6072,6174,6072,6148,4860,106040.0,8800000.0
2008-04-04,6123,6123,6072,6072,3600,104720.0,8800000.0
2008-04-07,6021,6174,6021,6148,2250,106040.0,8800000.0
2008-04-08,6148,6174,6072,6174,4530,106480.0,8800000.0
2008-04-10,6148,6148,6148,6148,50,106040.0,8800000.0
2008-04-11,6021,6429,6021,6021,9240,103840.0,8800000.0
2008-04-14,6021,6199,6021,6123,3730,105600.0,8800000.0
2008-04-15,6097,6276,6097,6174,6390,106480.0,8800000.0
2008-04-16,6174,6327,6174,6225,2820,107360.0,8800000.0
2008-04-17,6174,6352,6148,6352,2570,109560.0,8800000.0
2008-04-18,6327,6378,6199,6378,1820,110000.0,8800000.0
2008-04-21,6276,6531,6250,6531,2780,112640.0,8800000.0
2008-04-22,6684,6709,6531,6582,7540,113520.0,8800000.0
2008-04-23,6403,6607,6403,6531,4670,112640.0,8800000.0
2008-04-24,6633,6633,6378,6582,9071,113520.0,8800000.0
2008-04-25,6607,6684,6454,6633,8220,114400.0,8800000.0
2008-04-28,6633,6633,6403,6480,8040,111760.0,8800000.0
2008-04-29,6480,6531,6429,6429,4960,110880.0,8800000.0
2008-04-30,6429,6658,6403,6658,6370,114840.0,8800000.0
2008-05-02,6658,6709,6531,6633,6380,114400.0,8800000.0
2008-05-06,6633,6684,6582,6582,1610,113520.0,8800000.0
2008-05-07,6633,6658,6505,6658,4591,114840.0,8800000.0
2008-05-08,6658,6786,6582,6786,5800,117040.0,8800000.0
2008-05-09,6786,6786,6684,6709,3191,115720.0,8800000.0
2008-05-13,6786,6786,6633,6735,820,116160.0,8800000.0
2008-05-14,6786,6786,6607,6684,2290,115280.0,8800000.0
2008-05-15,6684,6684,6633,6658,1790,114840.0,8800000.0
2008-05-16,6531,6709,6531,6658,2780,114840.0,8800000.0
2008-05-19,6582,6684,6556,6684,4730,115280.0,8800000.0
2008-05-20,6607,6760,6607,6709,2930,115720.0,8800000.0
2008-05-21,6811,6811,6633,6658,4080,114840.0,8800000.0
2008-05-22,6582,6709,6582,6684,3250,115280.0,8800000.0
2008-05-23,6786,6786,6607,6633,5888,114400.0,8800000.0
2008-05-26,6582,6633,6582,6607,4620,113960.0,8800000.0
2008-05-27,6607,6964,6607,6786,8292,117040.0,8800000.0
2008-05-28,6684,6786,6684,6709,3138,115720.0,8800000.0
2008-05-29,6735,6837,6735,6786,9448,117040.0,8800000.0
2008-05-30,6709,6786,6709,6760,1686,116600.0,8800000.0
2008-06-02,6658,6760,6658,6735,4220,116160.0,8800000.0
2008-06-03,6633,6811,6633,6709,5150,115720.0,8800000.0
2008-06-04,6760,6862,6760,6786,1380,117040.0,8800000.0
2008-06-05,6760,6888,6760,6837,296920,117920.0,8800000.0
2008-06-09,6990,7169,6939,7118,8390,122760.0,8800000.0
2008-06-10,7245,7296,7016,7041,11471,121440.0,8800000.0
2008-06-11,6939,7041,6811,6811,8101,117480.0,8800000.0
2008-06-12,6811,6811,6786,6786,3990,117040.0,8800000.0
2008-06-13,6811,6811,6633,6735,16470,116160.0,8800000.0
2008-06-16,6607,6837,6607,6658,8360,114840.0,8800000.0
2008-06-17,6556,6735,6480,6505,11728,112200.0,8800000.0
2008-06-18,6429,6888,6429,6888,3700,118800.0,8800000.0
2008-06-19,6582,6684,6582,6684,890,115280.0,8800000.0
2008-06-20,6837,6837,6684,6684,1720,115280.0,8800000.0
2008-06-23,6760,6760,6633,6709,4000,115720.0,8800000.0
2008-06-24,6633,6735,6633,6633,5680,114400.0,8800000.0
2008-06-25,6786,6786,6760,6760,3410,116600.0,8800000.0
2008-06-26,6658,6658,6633,6633,2840,114400.0,8800000.0
2008-06-27,6582,6607,6429,6582,2652,113520.0,8800000.0
2008-06-30,6480,6607,6454,6454,3060,111320.0,8800000.0
2008-07-01,6429,6480,6352,6480,3250,111760.0,8800000.0
2008-07-02,6327,6480,6327,6352,5060,109560.0,8800000.0
2008-07-03,6327,6378,6276,6378,7110,110000.0,8800000.0
2008-07-04,6199,6454,6199,6429,660,110880.0,8800000.0
2008-07-07,6480,6480,6276,6454,690,111320.0,8800000.0
2008-07-08,6327,6403,6276,6403,85510,110440.0,8800000.0
2008-07-09,6454,6454,6276,6276,1750,108240.0,8800000.0
2008-07-10,6276,6276,5970,6199,3130,106920.0,8800000.0
2008-07-11,6123,6276,6097,6123,8170,105600.0,8800000.0
2008-07-14,5995,6276,5995,6276,400,108240.0,8800000.0
2008-07-15,6123,6225,6123,6199,1700,106920.0,8800000.0
2008-07-16,6097,6301,6097,6174,600,106480.0,8800000.0
2008-07-17,6174,6276,6123,6276,4920,108240.0,8800000.0
2008-07-18,6276,6276,6199,6250,1800,107800.0,8800000.0
2008-07-21,6148,6378,6097,6097,13470,105160.0,8800000.0
2008-07-22,6276,6276,6123,6250,2680,107800.0,8800000.0
2008-07-23,6148,7016,6148,6174,10161,106480.0,8800000.0
2008-07-24,6250,6556,6123,6556,2840,113080.0,8800000.0
2008-07-25,6276,6352,6225,6225,1370,107360.0,8800000.0
2008-07-28,6225,6301,6148,6301,960,108680.0,8800000.0
2008-07-29,6250,6250,6123,6225,1650,107360.0,8800000.0
2008-07-30,6301,6658,6301,6633,19530,114400.0,8800000.0
2008-07-31,6633,6862,6480,6786,1510,117040.0,8800000.0
2008-08-01,6531,6735,6531,6735,90,116160.0,8800000.0
2008-08-04,6531,6633,6429,6633,300,114400.0,8800000.0
2008-08-05,6327,6607,6327,6582,1210,113520.0,8800000.0
2008-08-06,6582,6633,6480,6633,2160,114400.0,8800000.0
2008-08-07,6633,6735,6505,6582,7270,113520.0,8800000.0
2008-08-08,6709,6709,6633,6633,3540,114400.0,8800000.0
2008-08-11,6633,6709,6582,6658,7710,114840.0,8800000.0
2008-08-12,6633,6658,6633,6633,10180,114400.0,8800000.0
2008-08-13,6633,6633,6633,6633,20000,114400.0,8800000.0
2008-08-14,6633,6658,6607,6633,20881,114400.0,8800000.0
2008-08-18,6633,6684,6480,6531,1823,112640.0,8800000.0
2008-08-19,6531,6531,6531,6531,700,112640.0,8800000.0
2008-08-20,6582,6607,6403,6480,397,111760.0,8800000.0
2008-08-21,6582,6607,6378,6378,4360,110000.0,8800000.0
2008-08-22,6378,6378,6327,6378,680,110000.0,8800000.0
2008-08-25,6276,6327,6276,6327,620,109120.0,8800000.0
2008-08-26,6276,6403,6250,6352,720,109560.0,8800000.0
2008-08-27,6199,6454,6199,6454,220,111320.0,8800000.0
2008-08-28,6378,6378,6327,6327,1970,109120.0,8800000.0
2008-08-29,6327,6454,6327,6454,510,111320.0,8800000.0
2008-09-01,6454,6454,6225,6429,350,110880.0,8800000.0
2008-09-02,6174,6454,6174,6454,900,111320.0,8800000.0
2008-09-03,6429,6429,6225,6429,183,110880.0,8800000.0
2008-09-04,6429,6429,6429,6429,230,110880.0,8800000.0
2008-09-05,6352,6403,6276,6403,1520,110440.0,8800000.0
2008-09-08,6352,6480,6352,6480,690,111760.0,8800000.0
2008-09-09,6684,7449,6556,7373,300682,127160.0,8800000.0
2008-09-10,7450,7450,6760,6837,103449,117920.0,8800000.0
2008-09-11,6964,6964,6505,6556,64157,113080.0,8800000.0
2008-09-12,6658,6735,6556,6633,63445,114400.0,8800000.0
2008-09-16,6021,6301,6021,6250,50273,107800.0,8800000.0
2008-09-17,6403,6429,6250,6276,54642,108240.0,8800000.0
2008-09-18,6097,6403,6072,6301,35632,108680.0,8800000.0
2008-09-19,6327,6658,6276,6429,62204,110880.0,8800000.0
2008-09-22,6429,7271,6429,6760,68097,116600.0,8800000.0
2008-09-23,6760,6913,6658,6709,24503,115720.0,8800000.0
2008-09-24,6786,6990,6658,6990,56344,120560.0,8800000.0
2008-09-25,7350,7350,6600,6610,43285,58168.0,8800000.0
2008-09-26,6690,6820,6600,6600,25500,58080.0,8800000.0
2008-09-29,6420,6630,6310,6350,9370,55880.0,8800000.0
2008-09-30,6000,6150,5830,6110,13708,53768.0,8800000.0
2008-10-01,6210,6300,6120,6250,4770,55000.0,8800000.0
2008-10-02,6300,6750,6200,6560,21290,57728.0,8800000.0
2008-10-06,6500,6610,6200,6250,5010,55000.0,8800000.0
2008-10-07,5530,6450,5530,6450,3350,56760.0,8800000.0
2008-10-08,6390,6390,5710,5910,6560,52008.0,8800000.0
2008-10-09,5630,5930,5630,5810,2832,51128.0,8800000.0
2008-10-10,5420,5600,5200,5550,7360,48840.0,8800000.0
2008-10-13,5550,5700,5510,5680,1240,49984.0,8800000.0
2008-10-14,5770,6000,5770,5800,3190,51040.0,8800000.0
2008-10-15,5880,6100,5880,6100,5037,53680.0,8800000.0
2008-10-16,5970,6210,5700,5900,4600,51920.0,8800000.0
2008-10-17,6000,6010,5560,5650,7740,49720.0,8800000.0
2008-10-20,5650,5730,5500,5590,3230,49192.0,8800000.0
2008-10-21,5680,5690,5590,5590,3310,49192.0,8800000.0
2008-10-22,5590,5600,5480,5590,5172,49192.0,8800000.0
2008-10-23,4900,5550,4900,5420,29422,47696.0,8800000.0
2008-10-24,5240,5940,5200,5360,22389,47168.0,8800000.0
2008-10-27,5010,5570,5010,5230,42655,46024.0,8800000.0
2008-10-28,5460,5700,5390,5390,13917,47432.0,8800000.0
2008-10-29,5210,5750,5150,5370,1449,47256.0,8800000.0
2008-10-30,5530,5750,5290,5590,9102,49192.0,8800000.0
2008-10-31,5620,5620,5350,5400,8091,47520.0,8800000.0
2008-11-03,5410,5600,5400,5500,4160,48400.0,8800000.0
2008-11-04,5180,5260,5030,5200,81285,89761.0,17261650.0
2008-11-05,5330,5330,5090,5140,35551,88725.0,17261650.0
2008-11-06,5100,5100,4960,4980,26769,85963.0,17261650.0
2008-11-07,4970,5100,4830,4980,14139,85963.0,17261650.0
2008-11-10,4990,5100,4970,5010,16844,86481.0,17261650.0
2008-11-11,4980,5040,4970,5000,10004,86308.0,17261650.0
2008-11-12,4970,5050,4970,5050,8279,87171.0,17261650.0
2008-11-13,5020,5170,4970,5060,114310,87344.0,17261650.0
2008-11-14,5110,5280,4980,5050,17177,87171.0,17261650.0
2008-11-17,5000,5220,4970,5200,11033,89761.0,17261650.0
2008-11-18,5050,5270,5050,5270,11745,90969.0,17261650.0
2008-11-19,5290,5290,5090,5110,13938,88207.0,17261650.0
2008-11-20,5080,5080,4970,4970,23467,85790.0,17261650.0
2008-11-21,4970,5200,4900,5200,46960,89761.0,17261650.0
2008-11-24,5050,5180,5040,5080,1620,87689.0,17261650.0
2008-11-25,5050,5090,4950,4950,4211,85445.0,17261650.0
2008-11-26,5040,5040,4985,4995,220,86222.0,17261650.0
2008-11-27,5040,5100,4500,4770,70230,82338.0,17261650.0
2008-11-28,4730,4990,4700,4990,80590,86136.0,17261650.0
2008-12-01,4755,4995,4755,4970,4450,85790.0,17261650.0
2008-12-02,5000,5100,5000,5000,3220,86308.0,17261650.0
2008-12-03,4995,5000,4800,4950,6070,85445.0,17261650.0
2008-12-04,4950,5090,4800,5090,5290,87862.0,17261650.0
2008-12-05,5150,5150,4870,4940,5630,85273.0,17261650.0
2008-12-08,4860,5000,4850,5000,2231,86308.0,17261650.0
2008-12-09,5110,5350,4880,5050,28180,87171.0,17261650.0
2008-12-10,5050,5050,4850,5000,6070,86308.0,17261650.0
2008-12-11,5000,5050,4910,4910,9430,84755.0,17261650.0
2008-12-12,5080,5400,5000,5130,22970,88552.0,17261650.0
2008-12-15,5350,5350,5110,5140,4284,88725.0,17261650.0
2008-12-16,5060,5280,5000,5150,9450,88897.0,17261650.0
2008-12-17,5160,5350,5030,5310,12990,91659.0,17261650.0
2008-12-18,5210,5330,5210,5320,4490,91832.0,17261650.0
2008-12-19,5300,5300,4945,5000,48584,86308.0,17261650.0
2008-12-22,4970,5090,4900,4900,14111,84582.0,17261650.0
2008-12-23,4980,5070,4830,5000,8600,86308.0,17261650.0
2008-12-24,5050,5050,4880,4880,3170,84237.0,17261650.0
2008-12-26,4850,5000,4850,4970,18100,85790.0,17261650.0
2008-12-29,4860,4970,4810,4960,932,85618.0,17261650.0
2008-12-30,4995,5260,4820,5260,19370,90796.0,17261650.0
2009-01-02,5010,5060,4950,4950,7691,85445.0,17261650.0
2009-01-05,4950,4950,4905,4905,1795,84668.0,17261650.0
2009-01-06,4910,4950,4900,4945,6950,85359.0,17261650.0
2009-01-07,4945,4995,4870,4995,205390,86222.0,17261650.0
2009-01-08,4955,4980,4920,4920,1090,84927.0,17261650.0
2009-01-09,4995,4995,4750,4775,7550,82424.0,17261650.0
2009-01-12,4800,4920,4775,4820,13767,83201.0,17261650.0
2009-01-13,4890,5030,4760,4995,29600,86222.0,17261650.0
2009-01-14,4900,5200,4900,5200,20700,89761.0,17261650.0
2009-01-15,5170,5300,5170,5250,11970,90624.0,17261650.0
2009-01-16,5200,5700,5190,5640,52848,97356.0,17261650.0
2009-01-19,5990,5990,5050,5050,124822,87171.0,17261650.0
2009-01-20,4980,5020,4815,4955,15724,85531.0,17261650.0
2009-01-21,4820,5090,4800,4895,6275,84496.0,17261650.0
2009-01-22,4900,4915,4795,4795,12210,82770.0,17261650.0
2009-01-23,4795,4795,4485,4585,20084,79145.0,17261650.0
2009-01-28,4600,4725,4550,4560,39781,78713.0,17261650.0
2009-01-29,4700,4700,4600,4680,11523,80785.0,17261650.0
2009-01-30,4680,5300,4680,5300,14780,91487.0,17261650.0
2009-02-02,5000,5150,4915,4925,9679,85014.0,17261650.0
2009-02-03,4920,4925,4785,4785,1739,82597.0,17261650.0
2009-02-04,4745,4890,4745,4790,8370,82683.0,17261650.0
2009-02-05,4735,4840,4725,4770,3941,82338.0,17261650.0
2009-02-06,4775,4900,4770,4875,5820,84151.0,17261650.0
2009-02-09,4860,4985,4850,4900,10100,84582.0,17261650.0
2009-02-10,4900,4975,4890,4975,2040,85877.0,17261650.0
2009-02-11,4800,4980,4800,4915,7080,84841.0,17261650.0
2009-02-12,4700,4970,4700,4895,3142,84496.0,17261650.0
2009-02-13,4900,4965,4800,4955,2916,85531.0,17261650.0
2009-02-16,4955,4955,4750,4850,13501,83719.0,17261650.0
2009-02-17,4820,4820,4800,4820,17962,83201.0,17261650.0
2009-02-18,4630,4850,4630,4830,4591,83374.0,17261650.0
2009-02-19,4850,4860,4800,4845,3052,83633.0,17261650.0
2009-02-20,4870,4950,4500,4800,8320,82856.0,17261650.0
2009-02-23,4795,4985,4700,4945,58442,85359.0,17261650.0
2009-02-24,4755,4930,4755,4810,10030,83029.0,17261650.0
2009-02-25,4880,4880,4740,4800,23584,82856.0,17261650.0
2009-02-26,4985,5290,4800,5090,58716,87862.0,17261650.0
2009-02-27,5180,5280,4995,5020,36605,86653.0,17261650.0
2009-03-02,5200,5200,4940,4990,19252,86136.0,17261650.0
2009-03-03,5180,5180,4855,5160,14471,89070.0,17261650.0
