HDC(012630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-15,32157,32455,31339,31340,356163,3177443.0,75384180.0
2017-02-16,31451,32046,31228,31637,287973,3207597.0,75384180.0
2017-02-17,31563,31711,31042,31043,358398,3147290.0,75384180.0
2017-02-20,31154,31265,30782,30782,217098,3120905.0,75384180.0
2017-02-21,31042,31265,30856,30931,407166,3135982.0,75384180.0
2017-02-22,31005,31637,31005,31526,457213,3196289.0,75384180.0
2017-02-23,31600,31600,30968,31080,364375,3151059.0,75384180.0
2017-02-24,30931,31265,30782,30968,273395,3139751.0,75384180.0
2017-02-27,31154,32641,31005,32604,624828,3305596.0,75384180.0
2017-02-28,32752,32938,32120,32567,315086,3301827.0,75384180.0
2017-03-02,32975,32975,31339,31377,438679,3181212.0,75384180.0
2017-03-03,31154,31823,31116,31563,250715,3200058.0,75384180.0
2017-03-06,31191,31563,30931,31414,178045,3184982.0,75384180.0
2017-03-07,31302,31711,31042,31191,298255,3162366.0,75384180.0
2017-03-08,31191,31451,31042,31303,283584,3173674.0,75384180.0
2017-03-09,31302,31414,31005,31005,222637,3143520.0,75384180.0
2017-03-10,31005,31116,30410,30931,259803,3135982.0,75384180.0
2017-03-13,30856,31154,30782,31080,217271,3151059.0,75384180.0
2017-03-14,31079,31823,30633,30745,471838,3117136.0,75384180.0
2017-03-15,30707,30745,29481,29630,666734,3004060.0,75384180.0
2017-03-16,29852,30410,29852,30150,283689,3056828.0,75384180.0
2017-03-17,30224,30373,29890,30299,179233,3071905.0,75384180.0
2017-03-20,30113,30336,29592,30002,205942,3041752.0,75384180.0
2017-03-21,30261,30261,29741,29741,220820,3015367.0,75384180.0
2017-03-22,29890,30633,29815,30373,388911,3079444.0,75384180.0
2017-03-23,30633,30819,30299,30373,234826,3079444.0,75384180.0
