더존비즈온(012510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-08,21050,21200,20000,20950,156263,621643.0,29672700.0
2015-12-09,20900,21000,20350,20450,108973,606807.0,29672700.0
2015-12-10,20400,20550,19050,19500,399750,578618.0,29672700.0
2015-12-11,19550,20150,19400,19950,255606,591970.0,29672700.0
2015-12-14,19550,19600,18800,19300,240372,572683.0,29672700.0
2015-12-15,19150,19650,18900,19100,112699,566749.0,29672700.0
2015-12-16,19550,19550,18050,18550,524642,550429.0,29672700.0
2015-12-17,18650,19250,18500,19100,286579,566749.0,29672700.0
2015-12-18,19000,20400,18800,20400,296456,605323.0,29672700.0
2015-12-21,20200,20500,20000,20300,236256,602356.0,29672700.0
2015-12-22,20300,20500,19850,20250,143288,600872.0,29672700.0
2015-12-23,20400,20450,19900,20000,137498,593454.0,29672700.0
2015-12-24,20300,20300,19100,19250,131415,571199.0,29672700.0
2015-12-28,19300,19700,18650,18950,174221,562298.0,29672700.0
2015-12-29,18950,20450,18900,20400,252520,605323.0,29672700.0
2015-12-30,20450,20800,20100,20500,231025,608290.0,29672700.0
2016-01-04,20500,20650,19900,20000,144575,593454.0,29672700.0
2016-01-05,19900,20150,19500,19800,131915,587519.0,29672700.0
2016-01-06,20150,20150,19400,19700,229295,584552.0,29672700.0
2016-01-07,19450,19850,18800,19200,324766,569716.0,29672700.0
2016-01-08,18700,19400,18250,19350,262621,574167.0,29672700.0
2016-01-11,19000,19450,18750,18800,143152,557847.0,29672700.0
2016-01-12,18800,19250,18450,18750,159487,556363.0,29672700.0
2016-01-13,18850,19150,18550,18650,133354,553396.0,29672700.0
2016-01-14,18350,18400,17000,17750,650746,526690.0,29672700.0
2016-01-15,18050,18050,16350,16550,491115,491083.0,29672700.0
2016-01-18,16600,19200,16600,19000,752951,563781.0,29672700.0
2016-01-19,19250,19650,18450,18750,344009,556363.0,29672700.0
2016-01-20,18750,18900,17550,17950,356468,532625.0,29672700.0
2016-01-21,17600,18700,17300,18150,206297,538560.0,29672700.0
2016-01-22,18350,18850,18150,18550,278544,550429.0,29672700.0
2016-01-25,19050,20600,18950,20400,698955,605323.0,29672700.0
2016-01-26,20500,20850,19850,20700,489470,614225.0,29672700.0
2016-01-27,20800,21500,20500,21450,520826,636479.0,29672700.0
2016-01-28,21250,21550,20750,21500,273542,637963.0,29672700.0
2016-01-29,21500,21850,20850,21650,267991,642414.0,29672700.0
2016-02-01,21850,21900,21150,21450,203805,636479.0,29672700.0
2016-02-02,21450,22150,20950,22100,351127,655767.0,29672700.0
2016-02-03,21950,22150,21150,21950,315042,651316.0,29672700.0
2016-02-04,21950,22750,21600,21800,383303,646865.0,29672700.0
2016-02-05,22250,22650,21550,22300,424756,661701.0,29672700.0
2016-02-11,21550,22000,20650,20650,365004,612741.0,29672700.0
2016-02-12,20500,20750,19150,20450,538578,606807.0,29672700.0
2016-02-15,20450,21550,19850,21550,384046,639447.0,29672700.0
2016-02-16,21050,22050,21050,21500,222788,637963.0,29672700.0
2016-02-17,21700,21800,20350,20400,348225,605323.0,29672700.0
2016-02-18,20750,21450,20500,21350,382890,633512.0,29672700.0
2016-02-19,21100,21600,20900,21450,205696,636479.0,29672700.0
2016-02-22,21450,21600,21100,21300,172355,632029.0,29672700.0
2016-02-23,21450,22000,21200,21800,297376,646865.0,29672700.0
2016-02-24,21550,22000,21300,21900,264688,649832.0,29672700.0
2016-02-25,21900,22300,21350,21950,293993,651316.0,29672700.0
2016-02-26,22150,22150,21500,21700,199009,643898.0,29672700.0
2016-02-29,21750,22500,21500,22450,330731,666152.0,29672700.0
2016-03-02,22700,22750,22100,22350,191458,663185.0,29672700.0
2016-03-03,22650,22650,21450,21800,256018,646865.0,29672700.0
2016-03-04,21750,22150,21650,21900,182418,649832.0,29672700.0
2016-03-07,21900,22000,21150,21200,181034,629061.0,29672700.0
2016-03-08,21300,22250,21100,22000,316429,652799.0,29672700.0
2016-03-09,21800,22050,21250,21850,263883,648348.0,29672700.0
2016-03-10,22250,23200,21800,22950,531755,680988.0,29672700.0
2016-03-11,22950,24400,22750,24200,1035845,718079.0,29672700.0
2016-03-14,24250,24850,23950,24600,394501,729948.0,29672700.0
2016-03-15,24700,24750,23250,23650,508734,701759.0,29672700.0
2016-03-16,23550,23900,23050,23400,281885,694341.0,29672700.0
2016-03-17,23450,23550,22650,22900,441390,679505.0,29672700.0
2016-03-18,22900,23250,22550,22950,328030,680988.0,29672700.0
2016-03-21,22950,23000,22450,22800,237991,676538.0,29672700.0
2016-03-22,22800,23850,22700,23550,607137,698792.0,29672700.0
2016-03-23,23750,24150,23400,23850,330383,707694.0,29672700.0
2016-03-24,23850,24100,23650,23950,206063,710661.0,29672700.0
2016-03-25,23900,24100,23600,23700,147137,703243.0,29672700.0
2016-03-28,23700,24400,23500,24250,260055,719563.0,29672700.0
2016-03-29,24100,24350,23250,23650,284824,701759.0,29672700.0
2016-03-30,23900,24400,23550,24350,218864,722530.0,29672700.0
2016-03-31,24350,24400,23850,24350,152646,722530.0,29672700.0
2016-04-01,24350,24400,24000,24400,163252,724014.0,29672700.0
2016-04-04,24450,24450,24000,24400,137912,724014.0,29672700.0
2016-04-05,24500,25600,24400,25100,512669,744785.0,29672700.0
2016-04-06,25150,25150,24000,24000,301489,712145.0,29672700.0
2016-04-07,23900,24500,23200,23500,406728,697308.0,29672700.0
2016-04-08,23200,24650,23200,24100,334505,715112.0,29672700.0
2016-04-11,23950,24850,23900,24350,155544,722530.0,29672700.0
2016-04-12,24350,24600,24050,24450,157890,725498.0,29672700.0
2016-04-14,24450,25600,24450,25400,327104,753687.0,29672700.0
2016-04-15,25700,26100,24100,24150,409119,716596.0,29672700.0
2016-04-18,24550,24800,24150,24300,188816,721047.0,29672700.0
2016-04-19,24500,24850,24300,24500,160864,726981.0,29672700.0
2016-04-20,24400,25200,24400,24650,127354,731432.0,29672700.0
2016-04-21,24700,25250,24350,25000,192216,741818.0,29672700.0
2016-04-22,25250,25900,24800,25400,218055,753687.0,29672700.0
2016-04-25,25650,25700,25050,25100,89928,744785.0,29672700.0
2016-04-26,25100,26750,24300,24950,547220,740334.0,29672700.0
2016-04-27,25250,26000,24750,25150,354097,746268.0,29672700.0
2016-04-28,25100,25350,24300,24600,206307,729948.0,29672700.0
2016-04-29,24650,25000,24350,24950,129657,740334.0,29672700.0
2016-05-02,25100,25800,24750,25300,243053,750719.0,29672700.0
2016-05-03,25300,26150,25250,25900,300891,768523.0,29672700.0
2016-05-04,25900,26150,25450,25650,165825,761105.0,29672700.0
2016-05-09,25850,26000,25050,25300,133598,750719.0,29672700.0
2016-05-10,25300,25600,25050,25450,123549,755170.0,29672700.0
2016-05-11,25450,25750,24950,25700,179424,762588.0,29672700.0
2016-05-12,25450,26000,25250,25250,83447,749236.0,29672700.0
2016-05-13,25250,26600,25150,26000,396926,771490.0,29672700.0
2016-05-16,26050,26100,25300,25550,140726,758137.0,29672700.0
2016-05-17,25400,25700,25150,25500,90605,756654.0,29672700.0
2016-05-18,25650,25750,24650,24650,192433,731432.0,29672700.0
2016-05-19,24800,24900,23750,23900,167382,709178.0,29672700.0
2016-05-20,23750,24450,23750,24050,115048,713628.0,29672700.0
2016-05-23,24100,24150,23400,23700,175761,703243.0,29672700.0
2016-05-24,23700,24650,23500,24550,153385,728465.0,29672700.0
2016-05-25,24650,24800,24050,24200,110836,718079.0,29672700.0
2016-05-26,24200,24650,23950,24050,102018,713628.0,29672700.0
2016-05-27,24200,24400,23800,24050,75745,713628.0,29672700.0
2016-05-30,23900,24250,23600,24000,89363,712145.0,29672700.0
2016-05-31,23950,24400,23900,24300,90493,721047.0,29672700.0
2016-06-01,24300,24850,24300,24450,96809,725498.0,29672700.0
2016-06-02,24450,24500,23750,24000,66640,712145.0,29672700.0
2016-06-03,24100,24500,23850,24000,82626,712145.0,29672700.0
2016-06-07,24000,24300,23250,23800,192513,706210.0,29672700.0
2016-06-08,23950,23950,23200,23250,177928,689890.0,29672700.0
2016-06-09,23250,23350,22600,22950,187629,680988.0,29672700.0
2016-06-10,23050,23500,23050,23300,113851,691374.0,29672700.0
2016-06-13,23000,23400,22650,22800,57673,676538.0,29672700.0
2016-06-14,23100,23100,22700,22850,61797,678021.0,29672700.0
2016-06-15,22750,23350,22750,23150,96875,686923.0,29672700.0
2016-06-16,23200,23200,22200,22700,157073,673570.0,29672700.0
2016-06-17,22900,23200,21950,22500,168407,667636.0,29672700.0
2016-06-20,22350,22950,22250,22650,85272,672087.0,29672700.0
2016-06-21,22950,23850,22800,23250,218723,689890.0,29672700.0
2016-06-22,23500,23800,23300,23550,90368,698792.0,29672700.0
2016-06-23,23500,23550,22900,23400,73867,694341.0,29672700.0
2016-06-24,23700,23750,21350,22350,289386,663185.0,29672700.0
2016-06-27,21700,22750,21700,22300,127166,661701.0,29672700.0
2016-06-28,22300,24200,22200,23850,315846,707694.0,29672700.0
2016-06-29,23950,24100,23650,24050,110126,713628.0,29672700.0
2016-06-30,24200,24200,23350,23500,121603,697308.0,29672700.0
2016-07-01,23550,24150,23550,23800,151052,706210.0,29672700.0
2016-07-04,24100,24200,23550,23800,78008,706210.0,29672700.0
2016-07-05,23800,23950,23300,23400,106757,694341.0,29672700.0
2016-07-06,23150,23600,22850,23050,113817,683956.0,29672700.0
2016-07-07,23050,23750,22950,23650,142735,701759.0,29672700.0
2016-07-08,23700,24050,23250,23650,121865,701759.0,29672700.0
2016-07-11,23900,24350,23550,24150,172553,716596.0,29672700.0
2016-07-12,24200,24700,23900,24050,141898,713628.0,29672700.0
2016-07-13,24100,24200,23450,23550,153937,698792.0,29672700.0
2016-07-14,23550,23650,23200,23400,107386,694341.0,29672700.0
2016-07-15,23500,23550,22800,23050,160968,683956.0,29672700.0
2016-07-18,23100,23100,22600,22850,98196,678021.0,29672700.0
2016-07-19,22900,23250,22850,23200,69224,688407.0,29672700.0
2016-07-20,22900,23600,22850,23450,93148,695825.0,29672700.0
2016-07-21,23600,23700,23300,23400,114177,694341.0,29672700.0
2016-07-22,23350,24050,23300,23850,136464,707694.0,29672700.0
2016-07-25,24000,24550,23800,24400,343516,724014.0,29672700.0
2016-07-26,24750,24800,23950,24200,170876,718079.0,29672700.0
2016-07-27,24150,24250,23400,23600,117033,700276.0,29672700.0
2016-07-28,23500,23850,22900,23200,145334,688407.0,29672700.0
2016-07-29,23000,23400,23000,23250,75626,689890.0,29672700.0
2016-08-01,23250,23700,22800,23150,112886,686923.0,29672700.0
2016-08-02,23150,23250,22800,22900,92972,679505.0,29672700.0
2016-08-03,23000,23250,22650,23200,61724,688407.0,29672700.0
2016-08-04,23250,23250,22700,23000,122565,682472.0,29672700.0
2016-08-05,23000,23050,22150,22200,215548,658734.0,29672700.0
2016-08-08,22200,22400,21900,22050,174912,654283.0,29672700.0
2016-08-09,22150,22300,21400,21500,254693,637963.0,29672700.0
2016-08-10,21750,22050,21350,21950,180124,651316.0,29672700.0
2016-08-11,21950,22000,21450,21750,117481,645381.0,29672700.0
2016-08-12,21750,22000,21600,21750,85486,645381.0,29672700.0
2016-08-16,21750,21950,20850,20850,212795,618676.0,29672700.0
2016-08-17,20700,21200,20650,20900,156013,620159.0,29672700.0
2016-08-18,20900,21250,20050,20350,301718,603839.0,29672700.0
2016-08-19,20250,20400,19500,20000,356365,593454.0,29672700.0
2016-08-22,20050,20100,19350,19700,329004,584552.0,29672700.0
2016-08-23,19800,21650,19800,21500,518239,637963.0,29672700.0
2016-08-24,21700,21800,21100,21400,209020,634996.0,29672700.0
2016-08-25,21400,21700,20800,21400,159469,634996.0,29672700.0
2016-08-26,21450,21700,21050,21550,109242,639447.0,29672700.0
2016-08-29,21500,21550,20550,20850,141576,618676.0,29672700.0
2016-08-30,20900,21250,20250,20450,186469,606807.0,29672700.0
2016-08-31,20350,20500,20000,20400,102560,605323.0,29672700.0
2016-09-01,20150,20550,20150,20400,69662,605323.0,29672700.0
2016-09-02,20300,20850,19950,20650,138078,612741.0,29672700.0
2016-09-05,20650,20850,20150,20250,117562,600872.0,29672700.0
2016-09-06,20350,20400,20000,20150,69604,597905.0,29672700.0
2016-09-07,20150,20300,20000,20250,65094,600872.0,29672700.0
2016-09-08,20150,20350,19650,20100,114429,596421.0,29672700.0
2016-09-09,19900,20100,19600,19950,152478,591970.0,29672700.0
2016-09-12,19400,19950,19150,19200,111712,569716.0,29672700.0
2016-09-13,19300,20350,19300,20050,152300,594938.0,29672700.0
2016-09-19,20100,21100,20100,20800,156756,617192.0,29672700.0
2016-09-20,20850,21200,20700,20900,70720,620159.0,29672700.0
2016-09-21,20900,21050,20550,21000,49629,623127.0,29672700.0
2016-09-22,21000,21450,20800,21400,83141,634996.0,29672700.0
2016-09-23,21500,21650,21200,21650,141265,642414.0,29672700.0
2016-09-26,21500,21950,21300,21900,150541,649832.0,29672700.0
2016-09-27,21900,22050,21250,21950,118928,651316.0,29672700.0
2016-09-28,22000,22000,21450,21600,50469,640930.0,29672700.0
2016-09-29,21800,21950,21500,21950,52720,651316.0,29672700.0
2016-09-30,21700,21950,21350,21700,104567,643898.0,29672700.0
2016-10-04,21550,22400,21550,22250,205419,660218.0,29672700.0
2016-10-05,22300,22400,21850,22250,170466,660218.0,29672700.0
2016-10-06,22400,22400,21750,21800,68976,646865.0,29672700.0
2016-10-07,21800,22250,21650,21950,92263,651316.0,29672700.0
2016-10-10,21950,22300,21900,22200,114571,658734.0,29672700.0
2016-10-11,22250,22550,22100,22550,92670,669119.0,29672700.0
2016-10-12,22550,23150,22350,23150,272690,686923.0,29672700.0
2016-10-13,23200,23200,22750,23000,125870,682472.0,29672700.0
2016-10-14,23000,23450,22850,23300,106270,691374.0,29672700.0
2016-10-17,23300,23550,23150,23450,108672,695825.0,29672700.0
2016-10-18,23550,23550,22700,22750,156153,675054.0,29672700.0
2016-10-19,22900,23350,22850,23100,142496,685439.0,29672700.0
2016-10-20,23350,23350,22800,23200,97997,688407.0,29672700.0
2016-10-21,23100,23150,22350,22350,204701,663185.0,29672700.0
2016-10-24,22650,23050,22100,22500,194469,667636.0,29672700.0
2016-10-25,22750,22750,21850,22100,75446,655767.0,29672700.0
2016-10-26,22100,22200,21550,22150,107767,657250.0,29672700.0
2016-10-27,22000,22650,21950,22500,116888,667636.0,29672700.0
2016-10-28,22650,22700,22200,22550,68038,669119.0,29672700.0
2016-10-31,22650,22650,21900,22350,133542,663185.0,29672700.0
2016-11-01,22000,22350,21800,22200,76456,658734.0,29672700.0
2016-11-02,21950,22050,21200,21300,195218,632029.0,29672700.0
2016-11-03,21000,21600,20850,21550,113519,639447.0,29672700.0
2016-11-04,21600,21750,21200,21700,73892,643898.0,29672700.0
2016-11-07,21700,22100,21350,21600,75487,640930.0,29672700.0
2016-11-08,21850,22200,21500,22000,62446,652799.0,29672700.0
2016-11-09,22150,22350,20700,21950,153719,651316.0,29672700.0
2016-11-10,22000,22200,21600,21900,74405,649832.0,29672700.0
2016-11-11,21700,22600,21500,22200,94366,658734.0,29672700.0
2016-11-14,22450,22450,21600,21700,52019,643898.0,29672700.0
2016-11-15,21750,22150,21500,21750,55896,645381.0,29672700.0
2016-11-16,22100,22850,22000,22800,122494,676538.0,29672700.0
2016-11-17,22650,22950,22300,22650,56981,672087.0,29672700.0
2016-11-18,22650,22700,22200,22400,57611,664668.0,29672700.0
2016-11-21,22500,22600,22250,22600,52221,670603.0,29672700.0
2016-11-22,22500,22800,22250,22450,100382,666152.0,29672700.0
2016-11-23,22600,22850,22300,22500,136683,667636.0,29672700.0
2016-11-24,22500,22750,22200,22350,43090,663185.0,29672700.0
2016-11-25,22300,22800,22200,22750,83987,675054.0,29672700.0
2016-11-28,22800,22850,22300,22550,93381,669119.0,29672700.0
2016-11-29,22550,22700,22250,22650,85743,672087.0,29672700.0
2016-11-30,22650,22800,22300,22500,136666,667636.0,29672700.0
2016-12-01,22650,22700,22000,22050,150177,654283.0,29672700.0
2016-12-02,21900,21900,21350,21350,154788,633512.0,29672700.0
2016-12-05,21200,21450,20850,21250,105323,630545.0,29672700.0
2016-12-06,21300,21500,20400,20700,239198,614225.0,29672700.0
2016-12-07,20800,21150,20300,21000,118218,623127.0,29672700.0
2016-12-08,20700,21250,20700,21100,105824,626094.0,29672700.0
2016-12-09,21000,21200,21000,21150,92152,627578.0,29672700.0
2016-12-12,21200,21450,21150,21300,69495,632029.0,29672700.0
2016-12-13,21400,21750,21100,21300,85658,632029.0,29672700.0
2016-12-14,21350,21500,21000,21250,144639,630545.0,29672700.0
2016-12-15,21200,21700,21150,21400,67716,634996.0,29672700.0
2016-12-16,21550,21700,21350,21700,105461,643898.0,29672700.0
2016-12-19,21800,21850,21200,21300,41768,632029.0,29672700.0
2016-12-20,21250,21450,21150,21250,79131,630545.0,29672700.0
2016-12-21,21400,21400,21050,21300,42326,632029.0,29672700.0
2016-12-22,21300,21350,20850,20900,66299,620159.0,29672700.0
2016-12-23,20900,21000,20700,20850,35090,618676.0,29672700.0
2016-12-26,20850,20950,20700,20900,45776,620159.0,29672700.0
2016-12-27,20800,20900,20600,20750,49468,615709.0,29672700.0
2016-12-28,20500,21150,20450,21100,42851,626094.0,29672700.0
2016-12-29,21100,21450,20850,21450,57420,636479.0,29672700.0
2017-01-02,21500,21550,21000,21200,55339,629061.0,29672700.0
2017-01-03,21100,21300,20650,21050,75201,624610.0,29672700.0
2017-01-04,21200,21600,21050,21600,86319,640930.0,29672700.0
2017-01-05,21600,21650,21050,21350,74572,633512.0,29672700.0
2017-01-06,21400,21400,21000,21350,64825,633512.0,29672700.0
2017-01-09,21200,21450,20950,21400,112163,634996.0,29672700.0
2017-01-10,21350,21500,20700,20950,122327,621643.0,29672700.0
2017-01-11,20800,20950,20300,20300,161714,602356.0,29672700.0
2017-01-12,20500,20550,20200,20200,66869,599389.0,29672700.0
2017-01-13,20150,20650,20150,20500,86064,608290.0,29672700.0
2017-01-16,20450,21300,20400,21100,147820,626094.0,29672700.0
2017-01-17,21150,21250,20850,21100,67178,626094.0,29672700.0
2017-01-18,20900,21350,20900,21200,91447,629061.0,29672700.0
2017-01-19,21000,21350,21000,21350,67384,633512.0,29672700.0
2017-01-20,21300,21850,21250,21800,103987,646865.0,29672700.0
2017-01-23,21800,22050,20850,22000,108936,652799.0,29672700.0
2017-01-24,21950,22750,21600,22700,164577,673570.0,29672700.0
2017-01-25,22700,22950,22350,22850,103526,678021.0,29672700.0
2017-01-26,22900,22950,22100,22800,104743,676538.0,29672700.0
2017-01-31,22900,23100,22600,23000,56433,682472.0,29672700.0
2017-02-01,23100,23500,22800,23200,151963,688407.0,29672700.0
2017-02-02,23350,23350,22250,22250,162263,660218.0,29672700.0
2017-02-03,22100,22650,22000,22600,53607,670603.0,29672700.0
2017-02-06,22750,22850,22400,22600,43133,670603.0,29672700.0
2017-02-07,22450,22700,22200,22600,71940,670603.0,29672700.0
2017-02-08,22750,22750,22250,22700,56662,673570.0,29672700.0
2017-02-09,22750,22850,22500,22850,69470,678021.0,29672700.0
2017-02-10,22600,23000,22600,22850,63342,678021.0,29672700.0
2017-02-13,22950,23050,22750,23000,99251,682472.0,29672700.0
2017-02-14,23150,23150,22750,23000,68480,682472.0,29672700.0
2017-02-15,22900,23150,22800,23100,80979,685439.0,29672700.0
2017-02-16,23150,23300,22700,22900,94773,679505.0,29672700.0
2017-02-17,23000,23050,22750,23000,54156,682472.0,29672700.0
2017-02-20,23100,23100,22550,23050,79413,683956.0,29672700.0
2017-02-21,23050,23100,22850,23000,85793,682472.0,29672700.0
2017-02-22,23100,23100,22750,22900,47501,679505.0,29672700.0
2017-02-23,22900,23000,22650,22900,110580,679505.0,29672700.0
2017-02-24,23000,23100,22600,22800,217350,676538.0,29672700.0
2017-02-27,22800,22950,22550,22750,86746,675054.0,29672700.0
2017-02-28,22850,23200,22650,23000,138805,682472.0,29672700.0
2017-03-02,23200,23900,23050,23600,163523,700276.0,29672700.0
2017-03-03,23750,24150,23550,23650,151030,701759.0,29672700.0
2017-03-06,23900,24150,23500,23700,94101,703243.0,29672700.0
2017-03-07,23600,24000,23550,24000,46571,712145.0,29672700.0
2017-03-08,23950,24150,23400,23850,100488,707694.0,29672700.0
2017-03-09,23850,24000,23500,23850,74453,707694.0,29672700.0
2017-03-10,23900,23950,23400,23550,47054,698792.0,29672700.0
2017-03-13,23550,23950,23450,23900,62204,709178.0,29672700.0
2017-03-14,23850,24200,23550,23850,95395,707694.0,29672700.0
2017-03-15,23700,23900,23600,23900,75553,709178.0,29672700.0
2017-03-16,23850,24500,23800,24500,125515,726981.0,29672700.0
2017-03-17,24450,24500,24050,24450,59845,725498.0,29672700.0
2017-03-20,24450,24500,24150,24350,96450,722530.0,29672700.0
2017-03-21,24300,24650,23800,24250,86761,719563.0,29672700.0
2017-03-22,24250,24250,23200,23250,151701,689890.0,29672700.0
2017-03-23,23300,24150,23300,24000,116446,712145.0,29672700.0
2017-03-24,24050,24300,23900,24200,60364,718079.0,29672700.0
2017-03-27,24250,24400,24000,24200,51437,718079.0,29672700.0
2017-03-28,24550,24900,24150,24200,170860,718079.0,29672700.0
2017-03-29,24450,24600,24150,24550,100085,728465.0,29672700.0
2017-03-30,24700,24950,24550,24900,67777,738850.0,29672700.0
2017-03-31,24800,25000,24500,24750,83602,734399.0,29672700.0
2017-04-03,24950,25150,24700,25100,104211,744785.0,29672700.0
2017-04-04,25100,25500,24750,25200,104540,747752.0,29672700.0
2017-04-05,25500,25500,25150,25350,72718,752203.0,29672700.0
2017-04-06,25350,25600,25250,25500,68122,756654.0,29672700.0
2017-04-07,25500,25650,25300,25650,94389,761105.0,29672700.0
2017-04-10,25750,25750,24900,25300,91636,750719.0,29672700.0
2017-04-11,25200,25500,25050,25450,51233,755170.0,29672700.0
2017-04-12,25550,25900,25400,25850,94829,767039.0,29672700.0
2017-04-13,25900,26200,25750,26150,99043,775941.0,29672700.0
2017-04-14,25900,26250,25500,25650,86193,761105.0,29672700.0
2017-04-17,25650,25850,25400,25700,72458,762588.0,29672700.0
2017-04-18,25700,26850,25700,26750,159280,793745.0,29672700.0
2017-04-19,26750,26850,26450,26750,92271,793745.0,29672700.0
2017-04-20,26700,27000,26500,26550,76041,787810.0,29672700.0
2017-04-21,26600,26850,26450,26450,74589,784843.0,29672700.0
2017-04-24,26450,27200,26450,26550,127719,787810.0,29672700.0
2017-04-25,26800,27500,26700,27500,165929,815999.0,29672700.0
2017-04-26,27650,28550,26950,27200,218193,807097.0,29672700.0
2017-04-27,27400,27450,26900,27000,96927,801163.0,29672700.0
2017-04-28,27000,27600,26950,27200,133710,807097.0,29672700.0
2017-05-02,27250,27650,27100,27350,111011,811548.0,29672700.0
2017-05-04,27700,28400,27550,28300,203795,839737.0,29672700.0
2017-05-08,28650,30100,28600,30050,244671,891665.0,29672700.0
2017-05-10,31000,31450,30600,31050,591752,921337.0,29672700.0
2017-05-11,30900,31500,30800,31200,139591,925788.0,29672700.0
2017-05-12,31200,31200,30350,30600,218993,907985.0,29672700.0
2017-05-15,30700,30750,29850,30150,269390,894632.0,29672700.0
2017-05-16,30050,30500,29750,30300,164184,899083.0,29672700.0
2017-05-17,30450,30550,29750,30000,91393,890181.0,29672700.0
2017-05-18,29400,30200,28850,30050,109533,891665.0,29672700.0
2017-05-19,30100,30900,29900,30450,96453,903534.0,29672700.0
2017-05-22,30500,30850,30150,30350,66124,900566.0,29672700.0
2017-05-23,30650,31100,30150,31050,91478,921337.0,29672700.0
2017-05-24,31200,31550,30750,31150,61638,924305.0,29672700.0
2017-05-25,31400,31400,30900,31000,36123,919854.0,29672700.0
2017-05-26,31300,32000,31000,32000,92781,949526.0,29672700.0
2017-05-29,32150,33000,32000,32850,175561,974748.0,29672700.0
2017-05-30,33050,33300,32050,32150,134785,953977.0,29672700.0
2017-05-31,32400,33100,32200,32950,94225,977715.0,29672700.0
2017-06-01,33000,33200,32650,32850,215899,974748.0,29672700.0
2017-06-02,33000,33150,31750,32650,181240,968814.0,29672700.0
2017-06-05,32600,32600,31350,31550,201796,936174.0,29672700.0
2017-06-07,31650,32300,31500,32000,172043,949526.0,29672700.0
2017-06-08,32000,32200,31650,31700,65349,940625.0,29672700.0
2017-06-09,31750,32550,31750,32500,74093,964363.0,29672700.0
2017-06-12,32500,32500,31450,31900,76736,946559.0,29672700.0
2017-06-13,31600,31950,30650,30850,113769,915403.0,29672700.0
2017-06-14,31200,31500,30750,31250,97646,927272.0,29672700.0
2017-06-15,31550,31550,30300,31100,93664,922821.0,29672700.0
2017-06-16,30850,31250,30250,31250,81088,927272.0,29672700.0
2017-06-19,31000,31050,30700,30850,63169,915403.0,29672700.0
2017-06-20,31000,31000,30000,30150,101256,894632.0,29672700.0
2017-06-21,30150,30750,30000,30500,49269,905017.0,29672700.0
2017-06-22,30300,30600,29750,30150,51540,894632.0,29672700.0
2017-06-23,30250,30600,30150,30300,37784,899083.0,29672700.0
2017-06-26,30150,30500,29950,30300,37003,899083.0,29672700.0
2017-06-27,30300,32250,30250,31900,161215,946559.0,29672700.0
2017-06-28,31900,32000,30900,31150,81957,924305.0,29672700.0
2017-06-29,31350,31350,29600,29900,197169,887214.0,29672700.0
2017-06-30,29900,30950,29550,30800,55900,913919.0,29672700.0
2017-07-03,30450,31000,30250,30650,42387,909468.0,29672700.0
2017-07-04,30450,31050,30100,30400,40559,902050.0,29672700.0
2017-07-05,30400,31650,30400,31450,101304,933206.0,29672700.0
2017-07-06,31250,32300,31200,32000,81634,949526.0,29672700.0
2017-07-07,32050,32100,31600,32050,65461,951010.0,29672700.0
2017-07-10,32150,32450,32000,32150,61489,953977.0,29672700.0
2017-07-11,32050,32100,31550,31950,634049,948043.0,29672700.0
2017-07-12,31950,32000,31050,31400,97817,931723.0,29672700.0
2017-07-13,31400,32300,31400,32300,83690,958428.0,29672700.0
2017-07-14,32300,32350,31650,32050,79423,951010.0,29672700.0
2017-07-17,32050,32450,31850,32250,83812,956945.0,29672700.0
2017-07-18,32200,32250,31650,32050,63609,951010.0,29672700.0
2017-07-19,32150,33700,32050,33650,220906,998486.0,29672700.0
2017-07-20,33650,35000,33450,35000,216856,1038544.0,29672700.0
2017-07-21,34800,35000,34000,35000,129613,1038544.0,29672700.0
2017-07-24,35000,35650,34100,34100,107970,1011839.0,29672700.0
2017-07-25,34100,34600,33500,33750,78126,1001454.0,29672700.0
2017-07-26,33900,34100,33300,33800,146947,1002937.0,29672700.0
2017-07-27,33950,35500,33950,35050,123024,1040028.0,29672700.0
2017-07-28,35300,35300,34150,34150,99753,1013323.0,29672700.0
2017-07-31,33450,34950,33400,34900,97437,1035577.0,29672700.0
2017-08-01,34550,35200,34300,34500,52759,1023708.0,29672700.0
2017-08-02,34650,35100,34400,35000,43997,1038544.0,29672700.0
2017-08-03,35000,35050,33900,34050,47932,1010355.0,29672700.0
2017-08-04,34100,34400,33400,33500,81192,994035.0,29672700.0
2017-08-07,33650,34350,33500,33800,80148,1002937.0,29672700.0
2017-08-08,34000,34250,33700,34050,59031,1010355.0,29672700.0
2017-08-09,33700,34100,32900,32900,79002,976232.0,29672700.0
2017-08-10,32900,34050,32850,33800,59574,1002937.0,29672700.0
2017-08-11,33100,33450,32700,32800,80807,973265.0,29672700.0
2017-08-14,32750,33600,32750,33150,24171,983650.0,29672700.0
2017-08-16,33450,33850,32750,33150,71658,983650.0,29672700.0
2017-08-17,32900,33600,32800,33200,27774,985134.0,29672700.0
2017-08-18,32800,33500,32750,33400,43039,991068.0,29672700.0
2017-08-21,33550,34050,33250,33600,46005,997003.0,29672700.0
2017-08-22,33600,33750,32900,33050,43723,980683.0,29672700.0
2017-08-23,33350,33400,32700,32900,63215,976232.0,29672700.0
2017-08-24,33000,33850,32700,33700,70697,999970.0,29672700.0
