동일산업(004890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-20,70500,72300,70500,72000,5750,174615.0,2425215.0
2016-07-21,72500,72800,71800,72500,5146,175828.0,2425215.0
2016-07-22,72000,72500,71800,72500,3889,175828.0,2425215.0
2016-07-25,72500,72500,71400,72000,1035,174615.0,2425215.0
2016-07-26,72200,72200,71000,71500,1730,173403.0,2425215.0
2016-07-27,72400,72400,70600,71700,2458,173888.0,2425215.0
2016-07-28,71700,71800,71100,71600,1450,173645.0,2425215.0
2016-07-29,72300,72300,70800,72200,2019,175101.0,2425215.0
2016-08-01,72300,72300,71100,71500,18269,173403.0,2425215.0
2016-08-02,72400,72400,70500,71100,2129,172433.0,2425215.0
2016-08-03,70200,71000,68500,69900,5975,169523.0,2425215.0
2016-08-04,71500,71500,69700,70800,1979,171705.0,2425215.0
2016-08-05,70300,71200,69600,70700,2060,171463.0,2425215.0
2016-08-08,71500,71500,69500,71200,2542,172675.0,2425215.0
2016-08-09,71300,72200,71000,71000,1331,172190.0,2425215.0
2016-08-10,71000,72300,69600,71000,3190,172190.0,2425215.0
2016-08-11,70100,71100,70100,70800,2326,171705.0,2425215.0
2016-08-12,72000,72000,70500,71600,5155,173645.0,2425215.0
2016-08-16,71700,71700,70700,70800,2324,171705.0,2425215.0
2016-08-17,72100,72300,70100,72000,2710,174615.0,2425215.0
2016-08-18,71800,71800,70200,71200,2383,172675.0,2425215.0
2016-08-19,71900,71900,69800,70300,2861,170493.0,2425215.0
2016-08-22,71100,71100,68700,69800,5063,169280.0,2425215.0
2016-08-23,70100,70500,68300,70500,5007,170978.0,2425215.0
2016-08-24,69000,70100,68800,70000,2774,169765.0,2425215.0
2016-08-25,71200,71200,69300,70800,2541,171705.0,2425215.0
2016-08-26,70500,70500,69700,70500,649,170978.0,2425215.0
2016-08-29,69400,69700,68000,68900,5540,167097.0,2425215.0
2016-08-30,68900,69500,68700,69000,1887,167340.0,2425215.0
2016-08-31,69000,69100,66500,67900,5483,164672.0,2425215.0
2016-09-01,68500,68500,66500,68000,8470,164915.0,2425215.0
2016-09-02,68500,69100,67500,69100,1476,167582.0,2425215.0
2016-09-05,70500,70900,69400,70300,1825,170493.0,2425215.0
2016-09-06,70300,70700,69500,70300,1484,170493.0,2425215.0
2016-09-07,70500,70600,69700,70000,3328,169765.0,2425215.0
2016-09-08,70400,70400,68800,69600,2246,168795.0,2425215.0
2016-09-09,69700,70900,67600,69300,5576,168067.0,2425215.0
2016-09-12,69300,69300,67800,68400,4225,165885.0,2425215.0
2016-09-13,68500,68500,67800,68500,2718,166127.0,2425215.0
2016-09-19,70400,70400,68500,69300,2140,168067.0,2425215.0
2016-09-20,70300,70300,68500,69700,2492,169037.0,2425215.0
2016-09-21,68400,69700,68400,69300,2920,168067.0,2425215.0
2016-09-22,69500,70200,69300,69900,3669,169523.0,2425215.0
2016-09-23,70600,70600,69600,69800,1884,169280.0,2425215.0
2016-09-26,69800,70200,69300,70000,2587,169765.0,2425215.0
2016-09-27,70200,70900,69900,70800,3895,171705.0,2425215.0
2016-09-28,70800,71500,70800,71500,1633,173403.0,2425215.0
2016-09-29,72000,72400,71500,72400,9739,175586.0,2425215.0
2016-09-30,72400,72900,72100,72600,4390,176071.0,2425215.0
2016-10-04,72600,73000,72300,72500,1101,175828.0,2425215.0
2016-10-05,72400,73000,72400,72900,1863,176798.0,2425215.0
2016-10-06,72900,74400,72700,74000,7478,179466.0,2425215.0
2016-10-07,74300,74300,73000,73700,2146,178738.0,2425215.0
2016-10-10,74400,75400,73800,75200,4878,182376.0,2425215.0
2016-10-11,75300,75300,73600,74900,4529,181649.0,2425215.0
2016-10-12,75100,75300,74100,74900,2104,181649.0,2425215.0
2016-10-13,74900,75200,74700,74700,3282,181164.0,2425215.0
2016-10-14,74700,74900,74300,74600,1337,180921.0,2425215.0
2016-10-17,73300,74600,73300,74100,3439,179708.0,2425215.0
2016-10-18,74200,74400,74100,74300,432,180193.0,2425215.0
2016-10-19,73800,75000,73800,74900,2052,181649.0,2425215.0
2016-10-20,74900,75000,73100,74200,4299,179951.0,2425215.0
2016-10-21,74500,74500,73600,74300,2025,180193.0,2425215.0
2016-10-24,74200,75100,74000,74000,709,179466.0,2425215.0
2016-10-25,75500,75500,73500,74000,2562,179466.0,2425215.0
2016-10-26,74900,74900,73600,73600,1725,178496.0,2425215.0
2016-10-27,73200,74600,73200,74600,1283,180921.0,2425215.0
2016-10-28,74200,74600,74100,74600,1154,180921.0,2425215.0
2016-10-31,73600,74200,71600,72500,6652,175828.0,2425215.0
2016-11-01,73200,73200,71300,72500,2470,175828.0,2425215.0
2016-11-02,72100,73500,70500,71000,5612,172190.0,2425215.0
2016-11-03,69100,71600,69100,71000,2939,172190.0,2425215.0
2016-11-04,70100,71600,67500,71600,4213,173645.0,2425215.0
2016-11-07,71200,73200,71000,73200,2152,177526.0,2425215.0
2016-11-08,73800,73800,72000,73000,2510,177041.0,2425215.0
2016-11-09,73000,73300,68400,72400,11197,175586.0,2425215.0
2016-11-10,72600,73900,72000,72800,1500,176556.0,2425215.0
2016-11-11,72100,73000,72100,72900,656,176798.0,2425215.0
2016-11-14,73900,73900,72300,73600,5438,178496.0,2425215.0
2016-11-15,73600,74000,72200,73800,3793,178981.0,2425215.0
2016-11-16,73800,75400,73200,74900,4065,181649.0,2425215.0
2016-11-17,74000,76400,74000,75900,4776,184074.0,2425215.0
2016-11-18,75900,76000,75200,75900,3143,184074.0,2425215.0
2016-11-21,76300,76300,74500,75300,2139,182619.0,2425215.0
2016-11-22,76000,76000,74100,74400,977,180436.0,2425215.0
2016-11-23,74800,74800,73800,74500,1947,180679.0,2425215.0
2016-11-24,74500,74500,73200,74500,3999,180679.0,2425215.0
2016-11-25,74000,74300,73000,74300,2962,180193.0,2425215.0
2016-11-28,74300,74300,73300,74200,1692,179951.0,2425215.0
2016-11-29,74000,76100,74000,76100,2768,184559.0,2425215.0
2016-11-30,76000,76000,74600,75400,953,182861.0,2425215.0
2016-12-01,74300,75400,74300,75000,2809,181891.0,2425215.0
2016-12-02,76000,76300,74800,76300,4762,185044.0,2425215.0
2016-12-05,76900,78800,76300,78500,48021,190379.0,2425215.0
2016-12-06,78500,79300,78000,79000,6540,191592.0,2425215.0
2016-12-07,79000,80200,78100,79800,5514,193532.0,2425215.0
2016-12-08,80100,80100,79100,79200,2271,192077.0,2425215.0
2016-12-09,79100,81300,78600,81300,6035,197170.0,2425215.0
2016-12-12,81900,81900,79800,80400,5226,194987.0,2425215.0
2016-12-13,79900,80300,78700,79900,3784,193775.0,2425215.0
2016-12-14,79700,81700,79700,81500,3786,197655.0,2425215.0
2016-12-15,81400,82600,80500,82600,4688,200323.0,2425215.0
2016-12-16,82100,83700,80800,83200,8629,201778.0,2425215.0
2016-12-19,82200,85900,82200,85900,19130,208326.0,2425215.0
2016-12-20,86000,86300,84200,84200,4150,204203.0,2425215.0
2016-12-21,84200,84400,82800,83900,2543,203476.0,2425215.0
2016-12-22,85400,85400,83300,83300,1069,202020.0,2425215.0
2016-12-23,84000,85400,82800,85200,2196,206628.0,2425215.0
2016-12-26,85700,85700,83900,84200,1606,204203.0,2425215.0
2016-12-27,83600,84500,83400,84000,4364,203718.0,2425215.0
2016-12-28,84000,85100,83000,83200,4312,201778.0,2425215.0
2016-12-29,83300,84000,82700,83400,1065,202263.0,2425215.0
2017-01-02,83700,83800,82200,83100,778,201535.0,2425215.0
2017-01-03,82300,84600,82000,83100,398,201535.0,2425215.0
2017-01-04,83000,85700,82000,83000,2054,201293.0,2425215.0
2017-01-05,82600,84300,80100,82000,2739,198868.0,2425215.0
2017-01-06,80300,83000,80300,82500,1214,200080.0,2425215.0
2017-01-09,82000,82000,80000,80900,3112,196200.0,2425215.0
2017-01-10,79400,80900,78600,80200,3090,194502.0,2425215.0
2017-01-11,78800,81200,78800,81100,1357,196685.0,2425215.0
2017-01-12,82500,83000,80900,81800,2486,198383.0,2425215.0
2017-01-13,81800,82400,81100,82300,1564,199595.0,2425215.0
2017-01-16,82200,82200,81200,81900,1004,198625.0,2425215.0
2017-01-17,81800,82000,80500,81100,1696,196685.0,2425215.0
2017-01-18,81300,82000,80300,82000,1990,198868.0,2425215.0
2017-01-19,81800,81900,80600,81000,2337,196442.0,2425215.0
2017-01-20,80000,80900,78900,79400,2181,192562.0,2425215.0
2017-01-23,79300,81800,78300,79500,2983,192805.0,2425215.0
2017-01-24,79400,80400,78200,79800,2300,193532.0,2425215.0
2017-01-25,81100,81100,79100,80100,1098,194260.0,2425215.0
2017-01-26,80000,81500,79900,80100,2925,194260.0,2425215.0
2017-01-31,80100,80100,79200,80000,577,194017.0,2425215.0
2017-02-01,80300,80300,79900,80100,532,194260.0,2425215.0
2017-02-02,79500,80000,79300,80000,1561,194017.0,2425215.0
2017-02-03,80000,80000,79000,79600,1512,193047.0,2425215.0
2017-02-06,79600,81100,79500,81100,4079,196685.0,2425215.0
2017-02-07,80900,81300,80100,81000,2338,196442.0,2425215.0
2017-02-08,80000,80300,78100,80000,5097,194017.0,2425215.0
2017-02-09,79300,81800,79000,81500,4339,197655.0,2425215.0
2017-02-10,80500,81300,80000,80700,1676,195715.0,2425215.0
2017-02-13,80500,80700,79700,79900,1903,193775.0,2425215.0
2017-02-14,79800,80900,79300,80000,6871,194017.0,2425215.0
2017-02-15,80300,81100,80300,80700,1855,195715.0,2425215.0
2017-02-16,80700,81000,80000,80700,4335,195715.0,2425215.0
2017-02-17,80000,80900,80000,80600,3597,195472.0,2425215.0
2017-02-20,80600,80600,79800,80300,14506,194745.0,2425215.0
2017-02-21,80300,81000,80000,80900,1905,196200.0,2425215.0
2017-02-22,80900,82100,80700,82100,2449,199110.0,2425215.0
2017-02-23,82500,82600,81300,82600,4964,200323.0,2425215.0
2017-02-24,82400,82600,82000,82300,7912,199595.0,2425215.0
2017-02-27,82500,82500,81600,81600,2614,197898.0,2425215.0
2017-02-28,81800,81900,81000,81000,3605,196442.0,2425215.0
2017-03-02,81000,82000,80000,80500,8738,195230.0,2425215.0
2017-03-03,80500,81000,80000,80600,3653,195472.0,2425215.0
2017-03-06,80600,80600,78900,79400,2588,192562.0,2425215.0
2017-03-07,79400,81400,79400,80100,1417,194260.0,2425215.0
2017-03-08,80000,80700,79400,79900,1610,193775.0,2425215.0
2017-03-09,80600,80600,78600,79400,6732,192562.0,2425215.0
2017-03-10,80200,80200,78500,79200,2461,192077.0,2425215.0
2017-03-13,78600,80300,78600,79900,6714,193775.0,2425215.0
2017-03-14,80100,80300,79200,79900,1309,193775.0,2425215.0
2017-03-15,80000,80000,78200,79800,3493,193532.0,2425215.0
2017-03-16,79600,80100,78400,79000,3102,191592.0,2425215.0
2017-03-17,79500,79500,78700,79100,7744,191835.0,2425215.0
2017-03-20,78600,80200,78600,79500,5748,192805.0,2425215.0
2017-03-21,80000,81000,80000,80800,4164,195957.0,2425215.0
2017-03-22,81100,81600,79800,80000,1582,194017.0,2425215.0
2017-03-23,81400,81400,78400,79000,2891,191592.0,2425215.0
2017-03-24,78300,79900,76300,77700,2999,188439.0,2425215.0
2017-03-27,77700,79400,76000,77900,8742,188924.0,2425215.0
2017-03-28,76700,80500,76700,80000,4235,194017.0,2425215.0
2017-03-29,80700,80700,79900,80000,23506,194017.0,2425215.0
2017-03-30,80400,82000,80400,81100,14131,196685.0,2425215.0
2017-03-31,81700,82900,80800,82800,43179,200808.0,2425215.0
2017-04-03,82700,82700,81500,81600,5607,197898.0,2425215.0
2017-04-04,81600,83200,81100,82300,3907,199595.0,2425215.0
2017-04-05,82300,84000,82300,83400,4138,202263.0,2425215.0
2017-04-06,83700,84800,83300,84400,3061,204688.0,2425215.0
2017-04-07,84600,84700,83900,84600,2065,205173.0,2425215.0
2017-04-10,84900,84900,82600,82700,3542,200565.0,2425215.0
2017-04-11,82100,84300,81800,83200,3282,201778.0,2425215.0
2017-04-12,83900,84500,83200,84000,1800,203718.0,2425215.0
2017-04-13,84400,84800,83100,84800,8387,205658.0,2425215.0
2017-04-14,84800,85900,82400,84700,1246,205416.0,2425215.0
2017-04-17,83100,85800,83100,85000,3877,206143.0,2425215.0
2017-04-18,85000,86000,84100,86000,2728,208568.0,2425215.0
2017-04-19,86000,86400,85200,86000,3317,208568.0,2425215.0
2017-04-20,86400,86600,85500,86600,2358,210024.0,2425215.0
2017-04-21,86600,86600,85800,86000,1528,208568.0,2425215.0
2017-04-24,85000,85100,78000,78500,9807,190379.0,2425215.0
2017-04-25,79300,80000,75200,78500,15267,190379.0,2425215.0
2017-04-26,78500,79500,73600,76300,9687,185044.0,2425215.0
2017-04-27,76300,77000,67800,74500,33841,180679.0,2425215.0
2017-04-28,75000,78000,73200,76300,8107,185044.0,2425215.0
2017-05-02,76300,77700,75000,75600,3202,183346.0,2425215.0
2017-05-04,76500,77000,75400,76300,4158,185044.0,2425215.0
2017-05-08,77300,77300,74500,74900,5747,181649.0,2425215.0
2017-05-10,75500,75900,74500,75800,2943,183831.0,2425215.0
2017-05-11,76000,76000,73400,74300,4612,180193.0,2425215.0
2017-05-12,75000,75000,73100,74300,1670,180193.0,2425215.0
2017-05-15,74300,74400,73400,73700,894,178738.0,2425215.0
2017-05-16,74200,76300,73700,76200,4329,184801.0,2425215.0
2017-05-17,76200,77200,74900,76700,5591,186014.0,2425215.0
2017-05-18,75600,76400,74100,76400,2738,185286.0,2425215.0
2017-05-19,76600,77300,75400,76400,2167,185286.0,2425215.0
2017-05-22,76400,77000,74300,75900,3725,184074.0,2425215.0
2017-05-23,76200,76500,73900,74000,6743,179466.0,2425215.0
2017-05-24,74900,75000,72000,73300,9964,177768.0,2425215.0
2017-05-25,73700,74000,72800,74000,16152,179466.0,2425215.0
2017-05-26,74200,74400,70000,74200,29646,179951.0,2425215.0
2017-05-29,74200,74200,71900,73500,7359,178253.0,2425215.0
2017-05-30,72800,73400,71200,71900,15316,174373.0,2425215.0
2017-05-31,72500,73300,72200,73000,16317,177041.0,2425215.0
2017-06-01,73500,73600,72600,73000,4781,177041.0,2425215.0
2017-06-02,73100,73300,72800,72800,5759,176556.0,2425215.0
2017-06-05,73000,73600,72800,73000,6692,177041.0,2425215.0
2017-06-07,73000,73400,72300,73200,6636,177526.0,2425215.0
2017-06-08,73200,73300,72400,73200,6451,177526.0,2425215.0
2017-06-09,73000,74700,72900,74700,9324,181164.0,2425215.0
2017-06-12,75100,75100,73800,74500,6218,180679.0,2425215.0
2017-06-13,74200,74500,73700,74300,5088,180193.0,2425215.0
2017-06-14,74100,74200,73500,74200,3378,179951.0,2425215.0
2017-06-15,74200,74300,72900,74000,7557,179466.0,2425215.0
2017-06-16,74000,74300,73500,74100,2861,179708.0,2425215.0
2017-06-19,74200,74600,73400,73900,5847,179223.0,2425215.0
2017-06-20,73900,74000,72400,72500,13803,175828.0,2425215.0
2017-06-21,73200,73300,72400,72900,23693,176798.0,2425215.0
2017-06-22,73200,73400,72900,73300,3593,177768.0,2425215.0
2017-06-23,73800,73800,72700,73000,4059,177041.0,2425215.0
2017-06-26,73300,73500,72900,73400,5847,178011.0,2425215.0
2017-06-27,73500,73500,72600,73200,5012,177526.0,2425215.0
2017-06-28,73200,73200,72800,73000,4412,177041.0,2425215.0
2017-06-29,73800,73800,72900,73400,6524,178011.0,2425215.0
2017-06-30,73800,74400,73400,74200,9367,179951.0,2425215.0
2017-07-03,74200,74800,73800,74500,10946,180679.0,2425215.0
2017-07-04,74600,75100,74100,74800,11577,181406.0,2425215.0
2017-07-05,74800,74900,74600,74800,6779,181406.0,2425215.0
2017-07-06,74800,76500,74800,75900,10733,184074.0,2425215.0
2017-07-07,76400,76500,75000,75300,5065,182619.0,2425215.0
2017-07-10,75800,75800,74800,75300,4194,182619.0,2425215.0
2017-07-11,75900,75900,74300,75100,5277,182134.0,2425215.0
2017-07-12,75100,75100,73900,74400,5075,180436.0,2425215.0
2017-07-13,74500,75200,73700,74300,3410,180193.0,2425215.0
2017-07-14,74100,75300,73800,74300,4537,180193.0,2425215.0
2017-07-17,74800,74800,74200,74400,2184,180436.0,2425215.0
2017-07-18,75200,75200,74000,74700,3288,181164.0,2425215.0
2017-07-19,74700,75100,74300,75000,4026,181891.0,2425215.0
2017-07-20,75000,75000,74400,74800,4330,181406.0,2425215.0
2017-07-21,74900,77300,74600,76800,10140,186257.0,2425215.0
2017-07-24,76700,76700,75100,75900,5527,184074.0,2425215.0
2017-07-25,76200,76600,75100,75100,6022,182134.0,2425215.0
2017-07-26,75100,76000,75100,75200,3200,182376.0,2425215.0
2017-07-27,76100,76100,75200,75500,2705,183104.0,2425215.0
2017-07-28,76000,76000,74400,75400,5446,182861.0,2425215.0
2017-07-31,75900,75900,74500,75000,2967,181891.0,2425215.0
2017-08-01,75000,76000,74900,75400,2457,182861.0,2425215.0
2017-08-02,75400,75900,75000,75500,4262,183104.0,2425215.0
2017-08-03,75300,75800,73600,73900,4718,179223.0,2425215.0
2017-08-04,74300,74600,73200,73900,3765,179223.0,2425215.0
2017-08-07,73900,74000,73100,73700,2773,178738.0,2425215.0
2017-08-08,73800,74000,71500,72600,4413,176071.0,2425215.0
2017-08-09,72600,72600,71300,72400,3274,175586.0,2425215.0
2017-08-10,72400,72400,69600,70700,4447,171463.0,2425215.0
2017-08-11,70900,70900,69600,69900,3124,169523.0,2425215.0
2017-08-14,70900,71200,67200,67200,11011,162974.0,2425215.0
2017-08-16,67900,68700,67500,68200,5347,165400.0,2425215.0
2017-08-17,67800,70000,67800,69400,3846,168310.0,2425215.0
2017-08-18,69400,70400,69300,70000,2637,169765.0,2425215.0
2017-08-21,69600,70400,69600,70100,1884,170008.0,2425215.0
2017-08-22,70100,70600,69700,69900,1857,169523.0,2425215.0
2017-08-23,70800,70800,69700,70200,5421,170250.0,2425215.0
2017-08-24,70000,70500,68700,70500,11943,170978.0,2425215.0
2017-08-25,70400,70800,70000,70700,3612,171463.0,2425215.0
2017-08-28,70700,71300,70400,70900,3619,171948.0,2425215.0
2017-08-29,70900,71000,70100,70600,3279,171220.0,2425215.0
2017-08-30,70600,70900,69800,70300,5505,170493.0,2425215.0
2017-08-31,70500,71100,70000,70000,3053,169765.0,2425215.0
2017-09-01,70000,71400,69400,69800,3798,169280.0,2425215.0
2017-09-04,69100,70800,68700,69000,4052,167340.0,2425215.0
2017-09-05,69600,69600,67900,68500,3843,166127.0,2425215.0
2017-09-06,68500,68900,67800,68100,3005,165157.0,2425215.0
2017-09-07,68600,68900,67800,68100,3836,165157.0,2425215.0
2017-09-08,68800,68800,66900,67800,7431,164430.0,2425215.0
2017-09-11,68800,68800,66800,67300,3452,163217.0,2425215.0
2017-09-12,67700,67700,67000,67500,1989,163702.0,2425215.0
2017-09-13,67600,67600,66200,67000,3235,162489.0,2425215.0
2017-09-14,67500,67500,66200,67200,1090,162974.0,2425215.0
2017-09-15,67800,67900,66500,67400,1475,163459.0,2425215.0
2017-09-18,67200,67500,66500,67400,3010,163459.0,2425215.0
2017-09-19,67200,67800,66800,67100,3082,162732.0,2425215.0
2017-09-20,67900,67900,66300,66300,1799,160792.0,2425215.0
2017-09-21,66800,66800,64800,65100,2737,157881.0,2425215.0
2017-09-22,65100,68100,63000,63600,3968,154244.0,2425215.0
2017-09-25,64000,64000,60600,60600,10083,146968.0,2425215.0
2017-09-26,61500,62800,60900,61000,7332,147938.0,2425215.0
2017-09-27,64800,64800,61300,62300,5191,151091.0,2425215.0
2017-09-28,63700,63700,62100,63100,1644,153031.0,2425215.0
2017-09-29,63400,64400,62300,63500,2070,154001.0,2425215.0
2017-10-10,64400,64400,61500,61600,4220,149393.0,2425215.0
2017-10-11,62200,62200,61200,62200,1616,150848.0,2425215.0
2017-10-12,62500,63500,61600,62200,4905,150848.0,2425215.0
2017-10-13,63700,63700,61500,62300,3104,151091.0,2425215.0
2017-10-16,62000,63400,62000,62800,2617,152304.0,2425215.0
2017-10-17,63300,63300,62500,63000,2629,152789.0,2425215.0
2017-10-18,62600,63000,62200,62900,836,152546.0,2425215.0
2017-10-19,62700,63400,62300,62500,1436,151576.0,2425215.0
2017-10-20,62700,63900,62300,63100,2568,153031.0,2425215.0
2017-10-23,63900,63900,62900,63200,1883,153274.0,2425215.0
2017-10-24,63200,63600,62900,63400,2303,153759.0,2425215.0
2017-10-25,63700,63700,62700,62800,2187,152304.0,2425215.0
2017-10-26,62900,63700,62500,62600,3181,151818.0,2425215.0
2017-10-27,63200,63300,62600,63100,1881,153031.0,2425215.0
2017-10-30,63600,63700,62700,63500,2725,154001.0,2425215.0
2017-10-31,63900,63900,62900,63500,1442,154001.0,2425215.0
2017-11-01,63000,64300,62900,63300,2151,153516.0,2425215.0
2017-11-02,63900,63900,63000,63400,1829,153759.0,2425215.0
2017-11-03,63500,63500,62600,62700,3721,152061.0,2425215.0
2017-11-06,63400,63500,62600,63000,1428,152789.0,2425215.0
2017-11-07,63600,64000,63000,63700,2675,154486.0,2425215.0
2017-11-08,63800,64900,63800,64500,3178,156426.0,2425215.0
2017-11-09,64600,65500,64100,65200,4846,158124.0,2425215.0
2017-11-10,65100,65300,64700,64800,3535,157154.0,2425215.0
2017-11-13,64800,65300,63900,63900,4322,154971.0,2425215.0
2017-11-14,63000,63500,62700,63200,5758,153274.0,2425215.0
2017-11-15,64500,66000,64500,65500,10110,158852.0,2425215.0
2017-11-16,65300,65400,64000,64600,4221,156669.0,2425215.0
2017-11-17,64600,65000,64200,64700,2832,156911.0,2425215.0
2017-11-20,65500,66300,64700,66200,4182,160549.0,2425215.0
2017-11-21,66200,66600,65700,66400,2458,161034.0,2425215.0
2017-11-22,66400,66600,65500,66400,3585,161034.0,2425215.0
2017-11-23,66500,66600,65600,66300,3185,160792.0,2425215.0
2017-11-24,66300,66500,65700,66300,1605,160792.0,2425215.0
2017-11-27,65900,66500,65300,65800,2419,159579.0,2425215.0
2017-11-28,66100,66100,65000,66000,3695,160064.0,2425215.0
2017-11-29,66000,66000,65000,65200,1676,158124.0,2425215.0
2017-11-30,65900,65900,65100,65200,1108,158124.0,2425215.0
2017-12-01,65200,66000,64700,65200,3432,158124.0,2425215.0
2017-12-04,65200,66400,64300,64900,4207,157396.0,2425215.0
2017-12-05,65000,65900,64700,65800,4052,159579.0,2425215.0
2017-12-06,66000,66300,65400,65600,2673,159094.0,2425215.0
2017-12-07,65900,66000,65000,65700,3673,159337.0,2425215.0
2017-12-08,65800,65900,64600,65200,3739,158124.0,2425215.0
2017-12-11,65600,65600,64100,65100,3612,157881.0,2425215.0
2017-12-12,65200,65500,64200,64700,3146,156911.0,2425215.0
2017-12-13,64700,65000,64200,65000,1203,157639.0,2425215.0
2017-12-14,65100,66200,64600,66200,4685,160549.0,2425215.0
2017-12-15,65900,67600,65900,67200,8057,162974.0,2425215.0
2017-12-18,67300,67500,66500,66900,1446,162247.0,2425215.0
2017-12-19,67200,67200,64000,64700,9548,156911.0,2425215.0
2017-12-20,64800,66000,64100,65800,3974,159579.0,2425215.0
2017-12-21,65300,66500,65300,65900,1659,159822.0,2425215.0
2017-12-22,66500,66700,65700,66500,2470,161277.0,2425215.0
2017-12-26,66600,67300,66500,67200,2813,162974.0,2425215.0
2017-12-27,67100,67500,66400,67200,1755,162974.0,2425215.0
2017-12-28,67500,67700,67000,67400,1348,163459.0,2425215.0
2018-01-02,67400,67600,66500,67300,3341,163217.0,2425215.0
2018-01-03,67600,69200,67200,69100,7916,167582.0,2425215.0
2018-01-04,68800,71600,68800,70700,9494,171463.0,2425215.0
2018-01-05,70700,73500,70700,72700,19080,176313.0,2425215.0
2018-01-08,71600,74800,71600,73100,15350,177283.0,2425215.0
2018-01-09,73100,74200,72000,73100,4396,177283.0,2425215.0
2018-01-10,72600,74500,72300,74400,7817,180436.0,2425215.0
2018-01-11,73600,75400,71600,74000,9522,179466.0,2425215.0
2018-01-12,73600,74700,73500,73500,5770,178253.0,2425215.0
2018-01-15,73500,76200,73000,75800,13406,183831.0,2425215.0
2018-01-16,75800,76300,75000,76000,5296,184316.0,2425215.0
2018-01-17,76000,76200,74700,75800,5531,183831.0,2425215.0
2018-01-18,74700,75400,73000,75300,7150,182619.0,2425215.0
2018-01-19,74000,75400,73600,74700,3841,181164.0,2425215.0
2018-01-22,74500,74900,73200,74100,1996,179708.0,2425215.0
2018-01-23,74000,74500,73100,74400,5107,180436.0,2425215.0
2018-01-24,74100,74400,73500,74000,2341,179466.0,2425215.0
2018-01-25,74000,74300,73600,74300,1871,180193.0,2425215.0
2018-01-26,74300,82800,74300,80800,54813,195957.0,2425215.0
2018-01-29,80700,83000,78000,79500,19487,192805.0,2425215.0
2018-01-30,79500,81200,79100,81200,6867,196927.0,2425215.0
2018-01-31,80000,81500,77500,80000,8929,194017.0,2425215.0
2018-02-01,80000,83000,80000,82100,11800,199110.0,2425215.0
2018-02-02,81300,82400,80100,81900,3909,198625.0,2425215.0
2018-02-05,81900,81900,78000,79400,4612,192562.0,2425215.0
2018-02-06,76300,79300,75700,79000,11344,191592.0,2425215.0
2018-02-07,79300,80600,78700,79300,7718,192320.0,2425215.0
2018-02-08,80500,80500,78100,79500,4106,192805.0,2425215.0
2018-02-09,77100,79000,77100,78800,4828,191107.0,2425215.0
2018-02-12,79100,80300,77700,78100,1415,189409.0,2425215.0
2018-02-13,80200,80200,76100,76600,5104,185771.0,2425215.0
2018-02-14,76500,77100,75200,76300,2001,185044.0,2425215.0
2018-02-19,75000,75700,74400,75400,2531,182861.0,2425215.0
2018-02-20,75400,75400,72500,72700,4685,176313.0,2425215.0
2018-02-21,72700,74800,71900,73800,3686,178981.0,2425215.0
2018-02-22,73800,74400,73300,74000,460,179466.0,2425215.0
2018-02-23,73900,75400,72900,74000,2232,179466.0,2425215.0
2018-02-26,75000,75000,73200,74800,2875,181406.0,2425215.0
2018-02-27,74800,75400,71800,72300,11108,175343.0,2425215.0
2018-02-28,74300,74500,72100,73900,7295,179223.0,2425215.0
2018-03-02,73800,76300,72500,75000,4688,181891.0,2425215.0
2018-03-05,77200,77200,71500,72600,4431,176071.0,2425215.0
2018-03-06,73700,73700,72200,72500,1420,175828.0,2425215.0
2018-03-07,73600,73900,71500,71500,1843,173403.0,2425215.0
2018-03-08,71500,74500,70900,74400,4080,180436.0,2425215.0
2018-03-09,74700,76800,73000,76500,3589,185529.0,2425215.0
2018-03-12,77400,79800,76000,78900,13145,191349.0,2425215.0
2018-03-13,78100,79600,75500,77800,4431,188682.0,2425215.0
2018-03-14,77800,77800,73900,75000,3571,181891.0,2425215.0
2018-03-15,75000,75000,71700,73000,5377,177041.0,2425215.0
2018-03-16,73000,74500,73000,73300,1648,177768.0,2425215.0
2018-03-19,73800,77500,72600,77300,9463,187469.0,2425215.0
2018-03-20,76700,77900,76200,77100,2282,186984.0,2425215.0
2018-03-21,76200,78200,74800,76600,2930,185771.0,2425215.0
2018-03-22,76600,78400,76300,77700,3118,188439.0,2425215.0
2018-03-23,77000,77600,74300,75400,2345,182861.0,2425215.0
2018-03-26,75400,77400,73100,74800,6841,181406.0,2425215.0
2018-03-27,73600,74300,72900,73500,9762,178253.0,2425215.0
2018-03-28,74400,74400,72000,73000,1600,177041.0,2425215.0
2018-03-29,73000,73400,72100,72800,2021,176556.0,2425215.0
2018-03-30,73800,75800,72600,74900,3535,181649.0,2425215.0
2018-04-02,75300,77100,74600,76400,4520,185286.0,2425215.0
2018-04-03,77500,77500,75000,75000,1793,181891.0,2425215.0
2018-04-04,75100,75800,73200,73900,2215,179223.0,2425215.0
2018-04-05,73800,73900,73400,73400,1989,178011.0,2425215.0
2018-04-06,73400,74900,73000,74900,2946,181649.0,2425215.0
2018-04-09,74800,74800,73700,74300,1532,180193.0,2425215.0
2018-04-10,73500,74000,72900,72900,1422,176798.0,2425215.0
