부국증권(001270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,5610,6340,5610,6020,3620,62427.0,10369886.0
2000-09-20,5960,6340,5960,6180,3850,64086.0,10369886.0
2000-09-21,5960,6080,5960,5970,2170,61908.0,10369886.0
2000-09-22,5970,5970,5330,5780,8050,59938.0,10369886.0
2000-09-25,5600,6590,5600,6220,20880,64501.0,10369886.0
2000-09-26,6300,6460,5900,6000,36030,62219.0,10369886.0
2000-09-27,6100,6100,6000,6000,4540,62219.0,10369886.0
2000-09-28,6000,6080,5960,6030,8130,62530.0,10369886.0
2000-09-29,6040,6100,5950,5990,9820,62116.0,10369886.0
2000-10-02,5100,5900,5100,5900,2220,61182.0,10369886.0
2000-10-04,5600,6250,5600,6250,5140,64812.0,10369886.0
2000-10-05,6250,6380,6050,6350,9060,65849.0,10369886.0
2000-10-06,6250,6390,6130,6350,4150,65849.0,10369886.0
2000-10-09,6150,6210,6150,6170,5830,63982.0,10369886.0
2000-10-10,6010,6150,6010,6140,2700,63671.0,10369886.0
2000-10-11,6070,6090,5810,5900,4030,61182.0,10369886.0
2000-10-12,5900,5930,5700,5930,12630,61493.0,10369886.0
2000-10-13,5800,5850,5500,5740,6560,59523.0,10369886.0
2000-10-16,6100,6100,5860,5950,7440,61701.0,10369886.0
2000-10-17,6000,6000,5710,5710,2020,59212.0,10369886.0
2000-10-18,5760,5980,5640,5800,9650,60145.0,10369886.0
2000-10-19,5320,5980,5320,5920,21030,61390.0,10369886.0
2000-10-20,5760,6380,5760,5860,22410,60768.0,10369886.0
2000-10-23,5860,6070,5610,5800,14290,60145.0,10369886.0
2000-10-24,5620,5960,5600,5790,11950,60042.0,10369886.0
2000-10-25,5500,5680,5500,5650,12930,58590.0,10369886.0
2000-10-26,5510,5510,5300,5420,13100,56205.0,10369886.0
2000-10-27,5300,5420,5300,5300,7080,54960.0,10369886.0
2000-10-30,5270,5300,4820,4890,3890,50709.0,10369886.0
2000-10-31,5300,5300,4900,5050,13970,52368.0,10369886.0
2000-11-01,5190,5410,4960,5250,22710,54442.0,10369886.0
2000-11-02,5100,5350,5090,5350,7490,55479.0,10369886.0
2000-11-03,5290,5500,5160,5500,10170,57034.0,10369886.0
2000-11-06,5550,5550,5300,5360,5160,55583.0,10369886.0
2000-11-07,5360,5490,5340,5340,5990,55375.0,10369886.0
2000-11-08,5200,5380,5200,5360,3520,55583.0,10369886.0
2000-11-09,5200,5400,5200,5380,2970,55790.0,10369886.0
2000-11-10,5220,6100,5220,5610,24680,58175.0,10369886.0
2000-11-13,5500,5590,5200,5590,4260,57968.0,10369886.0
2000-11-14,5570,5700,5480,5630,5930,58382.0,10369886.0
2000-11-15,5640,5700,5550,5600,7970,58071.0,10369886.0
2000-11-16,5400,5500,5400,5400,2230,55997.0,10369886.0
2000-11-17,5270,5300,5010,5110,5190,52990.0,10369886.0
2000-11-20,5100,5100,4960,5100,1870,52886.0,10369886.0
2000-11-21,5050,5080,4840,5060,4120,52472.0,10369886.0
2000-11-22,4820,5080,4820,5050,3860,52368.0,10369886.0
2000-11-23,4990,5800,4990,5020,41630,52057.0,10369886.0
2000-11-24,5000,5200,5000,5000,6570,51849.0,10369886.0
2000-11-27,5200,5210,4890,4910,12790,50916.0,10369886.0
2000-11-28,4915,5020,4850,4870,10320,50501.0,10369886.0
2000-11-29,4700,4990,4700,4940,4430,51227.0,10369886.0
2000-11-30,4920,4990,4640,4700,8720,48738.0,10369886.0
2000-12-01,4495,4750,4495,4650,2920,48220.0,10369886.0
2000-12-04,4740,4740,4630,4630,7430,48013.0,10369886.0
2000-12-05,4500,5320,4500,4830,14160,50087.0,10369886.0
2000-12-06,5000,5490,4910,5150,15980,53405.0,10369886.0
2000-12-07,5160,5480,5150,5300,13020,54960.0,10369886.0
2000-12-08,5100,5300,5050,5300,632290,54960.0,10369886.0
2000-12-11,5350,5500,5300,5310,10510,55064.0,10369886.0
2000-12-12,5310,5310,5100,5100,3110,52886.0,10369886.0
2000-12-13,4950,5200,4950,5200,2270,53923.0,10369886.0
2000-12-14,5190,5190,4950,5000,8500,51849.0,10369886.0
2000-12-15,5000,5000,4570,4600,26260,47701.0,10369886.0
2000-12-18,4510,4595,4460,4460,10080,46250.0,10369886.0
2000-12-19,4460,4540,4200,4200,20520,43554.0,10369886.0
2000-12-20,4025,4460,3900,4150,16870,43035.0,10369886.0
2000-12-21,4000,4140,3900,4100,9420,42517.0,10369886.0
2000-12-22,4150,4150,3800,3800,7150,39406.0,10369886.0
2000-12-26,3950,4000,3900,4000,8970,41480.0,10369886.0
2001-01-02,4070,4560,4000,4380,35520,45420.0,10369886.0
2001-01-03,4450,4480,4250,4410,26990,45731.0,10369886.0
2001-01-04,5000,5070,4650,5000,366790,51849.0,10369886.0
2001-01-05,4990,5600,4800,5300,809620,54960.0,10369886.0
2001-01-08,5280,5400,5100,5250,239100,54442.0,10369886.0
2001-01-09,5100,5280,4820,5070,119160,52575.0,10369886.0
2001-01-10,5090,5150,4440,4500,132180,46664.0,10369886.0
2001-01-11,4500,5170,4450,5170,114520,53612.0,10369886.0
2001-01-12,5300,5610,4455,5000,506040,51849.0,10369886.0
2001-01-15,5150,5200,4820,4900,197760,50812.0,10369886.0
2001-01-16,5100,5450,4810,5120,515620,53094.0,10369886.0
2001-01-17,5170,5350,4730,4820,364040,49983.0,10369886.0
2001-01-18,4900,5200,4760,4800,489290,49775.0,10369886.0
2001-01-19,4900,4970,4630,4750,141810,49257.0,10369886.0
2001-01-22,4850,4920,4710,4855,193080,50346.0,10369886.0
2001-01-26,4825,4900,4725,4820,100700,49983.0,10369886.0
2001-01-29,4800,4990,4710,4820,124620,49983.0,10369886.0
2001-01-30,4950,4950,4790,4820,140340,49983.0,10369886.0
2001-01-31,4950,5170,4800,5090,204260,52783.0,10369886.0
2001-02-01,5090,5250,4950,5010,176690,51953.0,10369886.0
2001-02-02,4980,5150,4930,4990,105530,51746.0,10369886.0
2001-02-05,4800,4850,4625,4700,99350,48738.0,10369886.0
2001-02-06,4650,4780,4650,4740,85170,49153.0,10369886.0
2001-02-07,4660,4775,4660,4700,59130,48738.0,10369886.0
2001-02-08,4660,4895,4660,4770,83730,49464.0,10369886.0
2001-02-09,4800,5220,4690,5150,272050,53405.0,10369886.0
2001-02-12,5020,5410,5020,5350,213250,55479.0,10369886.0
2001-02-13,5450,5590,5400,5430,114940,56308.0,10369886.0
2001-02-14,5430,6180,5350,5950,231490,61701.0,10369886.0
2001-02-15,5950,6100,5620,5860,157360,60768.0,10369886.0
2001-02-16,5950,6140,5720,5800,130360,60145.0,10369886.0
2001-02-19,5610,5860,5610,5700,64120,59108.0,10369886.0
2001-02-20,6000,6500,5680,6000,273460,62219.0,10369886.0
2001-02-21,6100,6200,5810,5900,168860,61182.0,10369886.0
2001-02-22,6000,6000,5610,5800,76190,60145.0,10369886.0
2001-02-23,5720,5920,5600,5620,65900,58279.0,10369886.0
2001-02-26,5610,5800,5610,5620,52500,58279.0,10369886.0
2001-02-27,5850,5900,5650,5650,109710,58590.0,10369886.0
2001-02-28,5550,5750,5480,5750,57420,59627.0,10369886.0
2001-03-02,5520,5610,5200,5400,101890,55997.0,10369886.0
2001-03-05,5250,5320,5220,5300,37690,54960.0,10369886.0
2001-03-06,5300,5480,5270,5340,47500,55375.0,10369886.0
2001-03-07,5340,5530,5340,5500,54350,57034.0,10369886.0
2001-03-08,5650,5650,5460,5550,29180,57553.0,10369886.0
2001-03-09,5450,5690,5450,5550,36140,57553.0,10369886.0
2001-03-12,5440,5500,5300,5340,36340,55375.0,10369886.0
2001-03-13,5200,5240,5000,5100,60030,52886.0,10369886.0
2001-03-14,5230,5420,5230,5300,48430,54960.0,10369886.0
2001-03-15,5200,5320,5000,5150,54400,53405.0,10369886.0
2001-03-16,5350,5750,5350,5700,98820,59108.0,10369886.0
2001-03-19,5700,5890,5560,5880,68110,60975.0,10369886.0
2001-03-20,6000,6080,5750,5870,123750,60871.0,10369886.0
2001-03-21,5880,6100,5740,5800,154120,60145.0,10369886.0
2001-03-22,5710,5910,5610,5630,104470,58382.0,10369886.0
2001-03-23,5600,5700,5550,5620,47610,58279.0,10369886.0
2001-03-26,5800,5800,5610,5700,46870,59108.0,10369886.0
2001-03-27,5700,5750,5590,5750,55700,59627.0,10369886.0
2001-03-28,6030,6030,5560,5770,208730,59834.0,10369886.0
2001-03-29,5260,5390,4910,4910,105140,50916.0,10369886.0
2001-03-30,4930,4960,4410,4700,93920,48738.0,10369886.0
2001-04-02,4420,4500,4325,4380,62250,45420.0,10369886.0
2001-04-03,4400,4400,4100,4250,61540,44072.0,10369886.0
2001-04-04,4180,4400,4150,4200,67300,43554.0,10369886.0
2001-04-06,4415,4450,4200,4250,43260,44072.0,10369886.0
2001-04-09,4160,4290,4160,4200,14570,43554.0,10369886.0
2001-04-10,4150,4250,4150,4200,32110,43554.0,10369886.0
2001-04-11,4300,4350,4220,4330,19010,44902.0,10369886.0
2001-04-12,4330,4400,4225,4330,45010,44902.0,10369886.0
2001-04-13,4390,4390,4250,4290,31080,44487.0,10369886.0
2001-04-16,4250,4335,4230,4300,26930,44591.0,10369886.0
2001-04-17,4260,4350,4260,4300,31770,44591.0,10369886.0
2001-04-18,4400,4700,4330,4680,102380,48531.0,10369886.0
2001-04-19,5150,5150,4805,4820,192450,49983.0,10369886.0
2001-04-20,4980,4980,4640,4670,53670,48427.0,10369886.0
2001-04-23,4700,4780,4605,4690,48660,48635.0,10369886.0
2001-04-24,4610,4610,4500,4610,31340,47805.0,10369886.0
2001-04-25,4510,4745,4505,4610,38090,47805.0,10369886.0
2001-04-26,4690,4690,4580,4610,24330,47805.0,10369886.0
2001-04-27,4600,4610,4550,4610,24210,47805.0,10369886.0
2001-04-30,4700,4735,4650,4700,37090,48738.0,10369886.0
2001-05-02,4750,4800,4700,4720,51190,48946.0,10369886.0
2001-05-03,4700,4750,4655,4700,21550,48738.0,10369886.0
2001-05-04,4605,4690,4590,4600,76560,47701.0,10369886.0
2001-05-07,4650,4945,4635,4700,333580,48738.0,10369886.0
2001-05-08,4740,4800,4660,4660,119370,48324.0,10369886.0
2001-05-09,4720,4720,4550,4580,80350,47494.0,10369886.0
2001-05-10,4580,4620,4530,4570,44190,47390.0,10369886.0
2001-05-11,4620,4620,4570,4595,41100,47650.0,10369886.0
2001-05-14,4600,4615,4550,4600,28120,47701.0,10369886.0
2001-05-15,4600,4680,4580,4650,35080,48220.0,10369886.0
2001-05-16,4700,4700,4560,4600,49920,47701.0,10369886.0
2001-05-17,4730,4800,4650,4655,49570,48272.0,10369886.0
2001-05-18,4600,4710,4600,4650,48220,48220.0,10369886.0
2001-05-21,4700,5040,4700,4970,142420,51538.0,10369886.0
2001-05-22,5080,5250,5000,5100,137730,52886.0,10369886.0
2001-05-23,5050,5200,5050,5150,45040,53405.0,10369886.0
2001-05-24,5100,5250,5000,5250,64640,54442.0,10369886.0
2001-05-25,5260,5500,5250,5450,113490,56516.0,10369886.0
2001-05-28,5410,5410,5210,5210,41340,54027.0,10369886.0
2001-05-29,5150,5250,5100,5180,75680,53716.0,10369886.0
2001-05-30,5180,5180,5070,5150,39730,53405.0,10369886.0
2001-05-31,5050,5130,5000,5040,39500,52264.0,10369886.0
2001-06-01,5150,5150,4935,4950,27040,51331.0,10369886.0
2001-06-04,5000,5050,4950,4990,23420,51746.0,10369886.0
2001-06-05,5100,5100,4930,4990,39360,51746.0,10369886.0
2001-06-07,5050,5050,4900,4920,18710,51020.0,10369886.0
2001-06-08,4960,5070,4925,5060,20680,52472.0,10369886.0
2001-06-11,5010,5010,4900,4950,25010,51331.0,10369886.0
2001-06-12,4910,4980,4910,4980,18880,51642.0,10369886.0
2001-06-13,4990,5100,4950,5010,17140,51953.0,10369886.0
2001-06-14,5100,5150,5020,5090,32370,52783.0,10369886.0
2001-06-15,5000,5080,4975,5070,30810,52575.0,10369886.0
2001-06-18,5100,5100,4990,5010,62860,51953.0,10369886.0
2001-06-19,4990,5050,4960,5020,33600,52057.0,10369886.0
2001-06-20,4995,5040,4900,4930,54940,51124.0,10369886.0
2001-06-21,4900,5000,4850,4930,27170,51124.0,10369886.0
2001-06-22,4915,4990,4900,4900,14460,50812.0,10369886.0
2001-06-25,4900,4920,4805,4805,204930,49827.0,10369886.0
2001-06-26,4855,4855,4350,4650,123380,48220.0,10369886.0
2001-06-27,4630,4650,4560,4650,41790,48220.0,10369886.0
2001-06-28,4670,4730,4660,4680,18100,48531.0,10369886.0
2001-06-29,4710,4760,4680,4700,17970,48738.0,10369886.0
2001-07-02,4750,4750,4700,4700,15410,48738.0,10369886.0
2001-07-03,4610,4700,4610,4650,17840,48220.0,10369886.0
2001-07-04,4650,4700,4620,4700,10850,48738.0,10369886.0
2001-07-05,4700,4730,4655,4670,4100,48427.0,10369886.0
2001-07-06,4650,4710,4620,4680,16450,48531.0,10369886.0
2001-07-09,4590,4620,4300,4310,32730,44694.0,10369886.0
2001-07-10,4330,4400,4310,4365,9030,45265.0,10369886.0
2001-07-11,4300,4300,4130,4300,421630,44591.0,10369886.0
2001-07-12,4580,4580,4380,4450,15410,46146.0,10369886.0
2001-07-13,4500,4580,4200,4200,11090,43554.0,10369886.0
2001-07-16,4100,4400,4100,4245,9590,44020.0,10369886.0
2001-07-18,4200,4210,4180,4180,10400,43346.0,10369886.0
2001-07-19,4015,4155,4015,4070,9640,42205.0,10369886.0
2001-07-20,4070,4185,4050,4150,1820,43035.0,10369886.0
2001-07-23,4150,4255,4040,4060,6720,42102.0,10369886.0
2001-07-24,4200,4200,4020,4100,14650,42517.0,10369886.0
2001-07-25,4200,4200,4015,4090,7890,42413.0,10369886.0
2001-07-26,4200,4200,4100,4140,9550,42931.0,10369886.0
2001-07-27,4110,4290,4110,4280,8880,44383.0,10369886.0
2001-07-30,4280,4300,4100,4100,2400,42517.0,10369886.0
2001-07-31,4150,4230,4150,4170,2610,43242.0,10369886.0
2001-08-01,4250,4500,4245,4400,50290,45627.0,10369886.0
2001-08-02,4405,4485,4310,4375,30550,45368.0,10369886.0
2001-08-03,4370,4460,4350,4355,9620,45161.0,10369886.0
2001-08-06,4470,4470,4360,4420,10690,45835.0,10369886.0
2001-08-07,4310,4470,4310,4465,16210,46302.0,10369886.0
2001-08-08,4500,4530,4410,4490,9650,46561.0,10369886.0
2001-08-09,4400,4400,4255,4315,13640,44746.0,10369886.0
2001-08-10,4400,4420,4330,4360,6610,45213.0,10369886.0
2001-08-13,4400,4470,4355,4470,15810,46353.0,10369886.0
2001-08-14,4540,4900,4530,4820,79360,49983.0,10369886.0
2001-08-16,4790,5020,4780,4940,80600,51227.0,10369886.0
2001-08-17,4965,4965,4745,4775,50390,49516.0,10369886.0
2001-08-20,4660,4900,4590,4680,28270,48531.0,10369886.0
2001-08-21,4700,4810,4660,4700,30440,48738.0,10369886.0
2001-08-22,4600,5250,4600,4990,102170,51746.0,10369886.0
2001-08-23,5050,5090,4740,4780,71810,49568.0,10369886.0
2001-08-24,4650,4835,4610,4720,32620,48946.0,10369886.0
2001-08-27,4835,4870,4750,4760,43350,49361.0,10369886.0
2001-08-28,4800,4800,4700,4700,25780,48738.0,10369886.0
2001-08-29,4700,4850,4510,4510,25330,46768.0,10369886.0
2001-08-30,4460,4530,4310,4505,16650,46716.0,10369886.0
2001-08-31,4400,4400,4250,4280,33670,44383.0,10369886.0
2001-09-03,4380,4380,4260,4290,8140,44487.0,10369886.0
2001-09-04,4200,4500,4200,4490,29860,46561.0,10369886.0
2001-09-05,4410,4500,4335,4400,9560,45627.0,10369886.0
2001-09-06,4490,4500,4400,4450,18350,46146.0,10369886.0
2001-09-07,4450,4550,4400,4450,7760,46146.0,10369886.0
2001-09-10,4400,4500,4400,4450,8470,46146.0,10369886.0
2001-09-11,4500,4640,4430,4480,11920,46457.0,10369886.0
2001-09-12,3810,4140,3810,3810,65340,39509.0,10369886.0
2001-09-13,3895,4080,3850,3955,30820,41013.0,10369886.0
2001-09-14,3955,4100,3700,3800,25640,39406.0,10369886.0
2001-09-17,3950,3950,3500,3650,20910,37850.0,10369886.0
2001-09-18,3870,4000,3700,3980,58860,41272.0,10369886.0
2001-09-19,4000,4080,3900,3900,53610,40443.0,10369886.0
2001-09-20,3900,3900,3775,3900,13360,40443.0,10369886.0
2001-09-21,3805,3845,3610,3845,21340,39872.0,10369886.0
2001-09-24,3765,3990,3765,3980,17280,41272.0,10369886.0
2001-09-25,4060,4090,3850,3900,32720,40443.0,10369886.0
2001-09-26,4050,4135,3960,4060,61160,42102.0,10369886.0
2001-09-27,4120,4200,4060,4150,34530,43035.0,10369886.0
2001-09-28,4220,4340,4180,4300,29470,44591.0,10369886.0
2001-10-04,4500,4500,4370,4440,26090,46042.0,10369886.0
2001-10-05,4490,4490,4400,4410,14490,45731.0,10369886.0
2001-10-08,4410,4480,4320,4425,31370,45887.0,10369886.0
2001-10-09,4500,4500,4370,4450,10770,46146.0,10369886.0
2001-10-10,4390,4500,4390,4445,34960,46094.0,10369886.0
2001-10-11,4450,4550,4425,4520,34370,46872.0,10369886.0
2001-10-12,4500,4550,4470,4480,31480,46457.0,10369886.0
2001-10-15,4420,4520,4415,4500,9740,46664.0,10369886.0
2001-10-16,4570,4740,4530,4640,69640,48116.0,10369886.0
2001-10-17,4640,4700,4590,4630,20380,48013.0,10369886.0
2001-10-18,4550,4630,4550,4595,29310,47650.0,10369886.0
2001-10-19,4585,4610,4555,4580,33080,47494.0,10369886.0
2001-10-22,4610,4660,4580,4660,11910,48324.0,10369886.0
2001-10-23,4645,4680,4605,4625,17190,47961.0,10369886.0
2001-10-24,4625,4660,4605,4660,26700,48324.0,10369886.0
2001-10-25,4665,4700,4625,4625,43290,47961.0,10369886.0
2001-10-26,4660,4660,4600,4610,13090,47805.0,10369886.0
2001-10-29,4600,4610,4585,4600,19080,47701.0,10369886.0
2001-10-30,4450,4500,4450,4500,7580,46664.0,10369886.0
2001-10-31,4500,4530,4440,4520,23300,46872.0,10369886.0
2001-11-01,4550,4645,4500,4565,5430,47339.0,10369886.0
2001-11-02,4600,4700,4565,4600,54940,47701.0,10369886.0
2001-11-05,4640,4715,4640,4650,17370,48220.0,10369886.0
2001-11-06,4720,4790,4670,4720,32660,48946.0,10369886.0
2001-11-07,4700,4745,4665,4670,16080,48427.0,10369886.0
2001-11-08,4710,4890,4675,4870,54290,50501.0,10369886.0
2001-11-09,5000,5000,4800,4990,42660,51746.0,10369886.0
2001-11-12,5010,5100,4945,5100,44430,52886.0,10369886.0
2001-11-13,5050,5050,4970,5030,10700,52161.0,10369886.0
2001-11-14,5050,5150,5020,5150,32420,53405.0,10369886.0
2001-11-15,5120,5270,5060,5200,54590,53923.0,10369886.0
2001-11-16,5210,5280,5200,5280,55990,54753.0,10369886.0
2001-11-19,5400,5880,5260,5590,63540,57968.0,10369886.0
2001-11-20,5790,5850,5600,5720,81020,59316.0,10369886.0
2001-11-21,5720,5720,5530,5580,21100,57864.0,10369886.0
2001-11-22,5500,5770,5500,5770,16040,59834.0,10369886.0
2001-11-23,5670,6550,5670,6350,120540,65849.0,10369886.0
2001-11-26,7300,7300,6820,7300,152070,75700.0,10369886.0
2001-11-27,7290,7700,6900,7190,163560,74559.0,10369886.0
2001-11-28,7000,7000,6200,6400,133480,66367.0,10369886.0
2001-11-29,6130,6790,6130,6790,131850,70412.0,10369886.0
2001-11-30,6850,7060,6750,6870,100140,71241.0,10369886.0
2001-12-03,6720,7200,6680,7100,26210,73626.0,10369886.0
2001-12-04,6950,7190,6950,7050,41720,73108.0,10369886.0
2001-12-05,6950,7250,6950,7100,70860,73626.0,10369886.0
2001-12-06,7480,8000,7260,7600,128840,78811.0,10369886.0
2001-12-07,7450,7650,7300,7630,38350,79122.0,10369886.0
2001-12-10,7590,7600,7010,7310,27150,75804.0,10369886.0
2001-12-11,7060,7350,7000,7270,63650,75389.0,10369886.0
2001-12-12,7120,7310,7100,7260,30690,75285.0,10369886.0
2001-12-13,7200,7490,7100,7440,28930,77152.0,10369886.0
2001-12-14,7300,7440,7150,7300,43950,75700.0,10369886.0
2001-12-17,7160,7160,6630,7050,47700,73108.0,10369886.0
2001-12-18,7200,7200,6800,6800,54400,70515.0,10369886.0
2001-12-19,6800,6940,6620,6620,36710,68649.0,10369886.0
2001-12-20,6640,7100,6630,7000,36930,72589.0,10369886.0
2001-12-21,6830,6890,6790,6790,22090,70412.0,10369886.0
2001-12-24,6690,6890,6690,6790,24040,70412.0,10369886.0
2001-12-26,6720,7400,6720,7400,52970,76737.0,10369886.0
2001-12-27,7120,7690,7120,7170,127480,74352.0,10369886.0
2001-12-28,7280,7390,7120,7390,147730,76633.0,10369886.0
2002-01-02,7420,7510,7300,7490,83780,77670.0,10369886.0
2002-01-03,7350,7450,7180,7200,78290,74663.0,10369886.0
2002-01-04,7290,7340,7050,7140,81070,74041.0,10369886.0
2002-01-07,7230,7520,7200,7500,173090,77774.0,10369886.0
2002-01-08,7530,7530,7150,7150,39630,74145.0,10369886.0
2002-01-09,7200,7460,7120,7450,42500,77256.0,10369886.0
2002-01-10,7400,7800,7400,7800,141350,80885.0,10369886.0
2002-01-11,7950,8150,7700,7810,134370,80989.0,10369886.0
2002-01-14,7610,8010,7550,7800,32110,80885.0,10369886.0
2002-01-15,7600,7800,7500,7680,29377,79641.0,10369886.0
2002-01-16,7870,7870,7450,7470,10870,77463.0,10369886.0
2002-01-17,7210,7390,7010,7370,22790,76426.0,10369886.0
2002-01-18,7570,7570,7270,7400,38440,76737.0,10369886.0
2002-01-21,7500,7800,7300,7700,21330,79848.0,10369886.0
2002-01-22,7700,7780,7550,7600,11560,78811.0,10369886.0
2002-01-23,7600,7770,7570,7750,22670,80367.0,10369886.0
2002-01-24,7850,8200,7720,8040,102950,83374.0,10369886.0
2002-01-25,8100,8230,7950,8000,71710,82959.0,10369886.0
2002-01-28,8300,8400,8000,8280,96720,85863.0,10369886.0
2002-01-29,8300,8300,8000,8150,48620,84515.0,10369886.0
2002-01-30,7990,8030,7700,7790,75620,80781.0,10369886.0
2002-01-31,7980,8080,7760,7840,32460,81300.0,10369886.0
2002-02-01,8000,8080,7790,7810,20580,80989.0,10369886.0
2002-02-04,7750,7900,7600,7720,22062,80056.0,10369886.0
2002-02-05,7700,7790,7550,7700,20970,79848.0,10369886.0
2002-02-06,7650,7800,7600,7700,17220,79848.0,10369886.0
2002-02-07,7700,7720,7600,7700,33760,79848.0,10369886.0
2002-02-08,7320,7910,7320,7910,26630,82026.0,10369886.0
2002-02-14,8190,8190,7990,7990,41160,82855.0,10369886.0
2002-02-15,8010,8100,7900,8050,76290,83478.0,10369886.0
2002-02-18,8030,8300,8030,8300,85012,86070.0,10369886.0
2002-02-19,8600,9000,8600,8840,148016,91670.0,10369886.0
2002-02-20,8610,8730,8430,8600,82894,89181.0,10369886.0
2002-02-21,8800,8800,8590,8670,28580,89907.0,10369886.0
2002-02-22,8400,8670,8400,8660,19120,89803.0,10369886.0
2002-02-25,8620,8720,8330,8330,47582,86381.0,10369886.0
2002-02-26,8550,8560,8350,8370,43450,86796.0,10369886.0
2002-02-27,8400,8840,8400,8700,67088,90218.0,10369886.0
2002-02-28,9000,9050,8700,8880,113501,92085.0,10369886.0
2002-03-04,9200,9280,8900,8900,74910,92292.0,10369886.0
2002-03-05,9100,9200,8950,9100,71301,94366.0,10369886.0
2002-03-06,9150,9300,9070,9230,24371,95714.0,10369886.0
2002-03-07,9300,9490,9020,9020,21250,93536.0,10369886.0
2002-03-08,9020,9280,8800,9180,71857,95196.0,10369886.0
