LS산전(010120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-11-01,9865,10997,9865,10619,554810,255362.0,129625586.0
2000-11-02,10727,10835,10404,10538,333960,253418.0,129625586.0
2000-11-03,10646,11266,10620,10808,355670,259899.0,129625586.0
2000-11-06,10970,11105,10781,10781,290590,259251.0,129625586.0
2000-11-07,10566,11698,10566,10942,432830,263140.0,129625586.0
2000-11-08,10727,11132,10727,10889,247040,261844.0,129625586.0
2000-11-09,10727,10943,10512,10646,257340,256011.0,129625586.0
2000-11-10,10512,10727,10404,10727,177600,257955.0,129625586.0
2000-11-13,10512,10646,10323,10350,179760,248881.0,129625586.0
2000-11-14,10080,10512,10080,10350,91810,248881.0,129625586.0
2000-11-15,10458,10673,9973,9972,329560,239807.0,129625586.0
2000-11-16,10027,10350,9973,10026,209980,241104.0,129625586.0
2000-11-17,10107,11509,9730,11508,1005580,276751.0,129625586.0
2000-11-20,12129,13234,11644,11859,1416540,285176.0,129625586.0
2000-11-21,11859,12345,10916,12101,710420,291009.0,129625586.0
2000-11-22,12183,12345,11105,11320,296990,272214.0,129625586.0
2000-11-23,10835,11590,10835,10916,294510,262492.0,129625586.0
2000-11-24,10997,12533,10997,12533,1143600,301379.0,129625586.0
2000-11-27,13045,13099,11859,11859,1071900,285176.0,129625586.0
2000-11-28,12075,12776,11698,12667,970520,304620.0,129625586.0
2000-11-29,12668,13962,10808,10969,3763860,263788.0,129625586.0
2000-11-30,11159,11832,10242,11320,890130,272214.0,129625586.0
2000-12-01,10296,11374,10296,11374,521340,273510.0,129625586.0
2000-12-04,10835,11617,10835,11131,396310,267677.0,129625586.0
2000-12-05,10889,11266,10700,10727,323470,257955.0,129625586.0
2000-12-06,11051,11159,10620,10619,546600,255362.0,129625586.0
2000-12-07,10835,10835,10242,10430,222220,250826.0,129625586.0
2000-12-08,10242,10458,10027,10403,362240,250177.0,129625586.0
2000-12-11,10512,10781,10431,10511,244590,252770.0,129625586.0
2000-12-12,10512,10700,10296,10350,182230,248881.0,129625586.0
2000-12-13,10350,10646,10269,10457,191780,251474.0,129625586.0
2000-12-14,10458,10620,10215,10215,434120,245640.0,129625586.0
2000-12-15,10215,10350,10080,10080,257130,242400.0,129625586.0
2000-12-18,10107,10215,9811,9810,211720,235919.0,129625586.0
2000-12-19,9811,9865,9164,9217,304140,221660.0,129625586.0
2000-12-20,8868,9434,8490,8840,379420,212586.0,129625586.0
2000-12-21,8517,8841,8302,8382,220990,201568.0,129625586.0
2000-12-22,8463,8679,7924,8166,157050,196383.0,129625586.0
2000-12-26,8167,8329,8059,8085,157790,194438.0,129625586.0
2001-01-02,7709,9299,7682,8598,191240,206753.0,129625586.0
2001-01-03,8571,8868,8221,8598,265210,206753.0,129625586.0
2001-01-04,9218,9649,8975,9568,340970,230085.0,129625586.0
2001-01-05,9595,9838,9056,9757,556760,234622.0,129625586.0
2001-01-08,9595,9946,9568,9891,499870,237863.0,129625586.0
2001-01-09,9757,9973,9568,9918,356110,238511.0,129625586.0
2001-01-10,10027,10215,9245,9244,422710,222308.0,129625586.0
2001-01-11,9218,9649,8921,8921,489570,214530.0,129625586.0
2001-01-12,9434,9595,9164,9325,632890,224252.0,129625586.0
2001-01-15,8975,9703,8975,9406,655950,226197.0,129625586.0
2001-01-16,9434,9649,9164,9298,274120,223604.0,129625586.0
2001-01-17,9272,9434,8948,9029,396650,217123.0,129625586.0
2001-01-18,9110,9164,9002,9002,332040,216475.0,129625586.0
2001-01-19,9164,9326,9002,9164,288870,220363.0,129625586.0
2001-01-22,9164,10188,9164,9972,645440,239807.0,129625586.0
2001-01-26,10027,10188,9218,9217,363210,221660.0,129625586.0
2001-01-29,9380,9622,9245,9541,268090,229437.0,129625586.0
2001-01-30,9838,9946,9514,9595,373960,230734.0,129625586.0
2001-01-31,9865,11024,9865,11023,859300,265084.0,129625586.0
2001-02-01,11024,11320,10188,10296,1658570,247585.0,129625586.0
2001-02-02,10350,10512,9946,10107,438230,243048.0,129625586.0
2001-02-05,10188,10188,9595,9595,309400,230734.0,129625586.0
2001-02-06,9703,9946,9488,9918,298050,238511.0,129625586.0
2001-02-07,9703,9784,9568,9595,263200,230734.0,129625586.0
2001-02-08,9299,9784,9299,9703,239920,233326.0,129625586.0
2001-02-09,9703,9811,9488,9676,342140,232678.0,129625586.0
2001-02-12,9434,9757,9434,9730,278440,233974.0,129625586.0
2001-02-13,9703,9838,9568,9676,228290,232678.0,129625586.0
2001-02-14,9676,9892,9514,9891,416550,237863.0,129625586.0
2001-02-15,10000,10000,9703,9810,214780,235919.0,129625586.0
2001-02-16,9703,9811,9595,9595,230520,230734.0,129625586.0
2001-02-19,9514,9595,9326,9541,274920,229437.0,129625586.0
2001-02-20,9487,9865,9487,9730,330040,233974.0,129625586.0
2001-02-21,9784,10242,9703,9810,479310,235919.0,129625586.0
2001-02-22,9919,9919,9514,9595,294890,230734.0,129625586.0
2001-02-23,9676,9919,9568,9703,219540,233326.0,129625586.0
2001-02-26,9757,10377,9703,10215,606700,245640.0,129625586.0
2001-02-27,10512,10512,9757,9757,551120,234622.0,129625586.0
2001-02-28,9541,9865,9541,9730,190310,233974.0,129625586.0
2001-03-02,9703,9703,9299,9298,285240,223604.0,129625586.0
2001-03-05,8948,9434,8921,9271,178800,222956.0,129625586.0
2001-03-06,9434,9461,9164,9271,199320,222956.0,129625586.0
2001-03-07,9380,9407,9164,9191,196260,221012.0,129625586.0
2001-03-08,9245,9838,9218,9703,664000,233326.0,129625586.0
2001-03-09,10188,10350,9730,9810,934510,235919.0,129625586.0
2001-03-12,9488,9622,9164,9244,245300,222308.0,129625586.0
2001-03-13,8895,9002,8760,8840,222440,212586.0,129625586.0
2001-03-14,9002,9245,8895,9137,192910,219715.0,129625586.0
2001-03-15,8679,9056,8652,8975,235320,215827.0,129625586.0
2001-03-16,8733,9056,8733,8975,150980,215827.0,129625586.0
2001-03-19,8895,9164,8895,9002,152720,216475.0,129625586.0
2001-03-20,9110,9218,9002,9056,116960,217771.0,129625586.0
2001-03-21,8895,9272,8787,9271,178720,222956.0,129625586.0
2001-03-22,9110,9272,9002,9002,105840,216475.0,129625586.0
2001-03-23,9083,9272,9002,9002,144640,216475.0,129625586.0
2001-03-26,9110,9110,9002,9083,177030,218419.0,129625586.0
2001-03-27,9083,9164,8975,9029,118860,217123.0,129625586.0
2001-03-28,9083,9083,8814,8840,146320,212586.0,129625586.0
2001-03-29,8679,8948,8679,8786,115910,211290.0,129625586.0
2001-03-30,8760,8868,8544,8625,132800,207401.0,129625586.0
2001-04-02,8733,8787,8571,8678,123960,208697.0,129625586.0
2001-04-03,8625,8787,8463,8517,97350,204808.0,129625586.0
2001-04-04,8490,8625,8355,8517,99950,204808.0,129625586.0
2001-04-06,8760,8760,8409,8409,232180,202216.0,129625586.0
2001-04-09,8409,8409,8086,8112,128200,195087.0,129625586.0
2001-04-10,8167,8248,8086,8112,109930,195087.0,129625586.0
2001-04-11,8248,8329,8086,8112,289560,195087.0,129625586.0
2001-04-12,8140,8221,8059,8112,290900,195087.0,129625586.0
2001-04-13,8194,9056,8140,8625,943000,207401.0,129625586.0
2001-04-16,8571,8598,8355,8409,218410,202216.0,129625586.0
2001-04-17,8329,8544,8329,8409,188580,202216.0,129625586.0
2001-04-18,8436,8652,8436,8625,263930,207401.0,129625586.0
2001-04-19,9164,9541,8787,8786,737040,211290.0,129625586.0
2001-04-20,8921,9002,8787,8840,286540,212586.0,129625586.0
2001-04-23,8841,9002,8760,8786,206480,211290.0,129625586.0
2001-04-24,8760,8760,8625,8625,144050,207401.0,129625586.0
2001-04-25,8463,8841,8463,8786,185920,211290.0,129625586.0
2001-04-26,8921,9002,8706,8759,236890,210642.0,129625586.0
2001-04-27,8814,8868,8652,8732,96420,209993.0,129625586.0
2001-04-30,8787,8895,8787,8813,197190,211938.0,129625586.0
2001-05-02,8841,9029,8787,8921,430880,214530.0,129625586.0
2001-05-03,8975,8975,8706,8786,200530,211290.0,129625586.0
2001-05-04,8706,8841,8706,8840,155600,212586.0,129625586.0
2001-05-07,8814,8921,8733,8840,198730,212586.0,129625586.0
2001-05-08,8895,9326,8895,9110,316890,219067.0,129625586.0
2001-05-09,9083,9083,8787,8813,190600,211938.0,129625586.0
2001-05-10,8814,9299,8760,8948,863610,215178.0,129625586.0
2001-05-11,9002,9083,8895,9056,300170,217771.0,129625586.0
2001-05-14,9488,9811,9488,9595,985020,230734.0,129625586.0
2001-05-15,9595,9649,9218,9460,411080,227493.0,129625586.0
2001-05-16,9595,9757,9272,9271,380460,222956.0,129625586.0
2001-05-17,9380,9676,9326,9460,355810,227493.0,129625586.0
2001-05-18,9434,9514,9272,9406,313590,226197.0,129625586.0
2001-05-21,9703,10269,9649,10188,805170,244992.0,129625586.0
2001-05-22,10296,10512,10080,10080,746500,242400.0,129625586.0
2001-05-23,10080,10673,10080,10511,572010,252770.0,129625586.0
2001-05-24,10404,11186,10296,11185,722710,268973.0,129625586.0
2001-05-25,11293,12183,11293,11589,907840,278695.0,129625586.0
2001-05-28,11590,11779,11105,11374,440450,273510.0,129625586.0
2001-05-29,11213,11536,11051,11482,680490,276102.0,129625586.0
2001-05-30,11482,12129,11347,11913,615720,286473.0,129625586.0
2001-05-31,11698,13692,11698,13692,3399820,329249.0,129625586.0
2001-06-01,13746,14447,12722,13099,2466620,314990.0,129625586.0
2001-06-04,12938,13018,12345,12560,985600,302028.0,129625586.0
2001-06-05,12938,13099,11617,11643,1133180,279991.0,129625586.0
2001-06-07,11698,12075,11617,11805,689940,283880.0,129625586.0
2001-06-08,12021,12129,11698,11967,487340,287769.0,129625586.0
2001-06-11,12183,12237,11671,11751,464410,282584.0,129625586.0
2001-06-12,11752,12398,11644,12398,479470,298139.0,129625586.0
2001-06-13,12668,12938,12398,12748,650890,306565.0,129625586.0
2001-06-14,12614,12911,12398,12748,476420,306565.0,129625586.0
2001-06-15,12776,12884,12291,12883,371470,309805.0,129625586.0
2001-06-18,12884,13584,12668,12937,933370,311101.0,129625586.0
2001-06-19,13423,13719,12938,13045,684010,313694.0,129625586.0
2001-06-20,13369,13369,12345,12452,339390,299435.0,129625586.0
2001-06-21,12398,12991,12398,12667,495950,304620.0,129625586.0
2001-06-22,12668,12938,12560,12560,178540,302028.0,129625586.0
2001-06-25,12560,12776,12129,12317,240550,296194.0,129625586.0
2001-06-26,12398,12452,12183,12209,209050,293602.0,129625586.0
2001-06-27,12749,14016,12318,14015,817930,337027.0,129625586.0
2001-06-28,15094,16118,14878,16117,4085120,387581.0,129625586.0
2001-06-29,16711,17169,15417,16037,2566740,385636.0,129625586.0
2001-07-02,16172,18247,15202,16980,2621310,408321.0,129625586.0
2001-07-03,16711,17681,16441,17196,896200,413506.0,129625586.0
2001-07-04,16819,16980,16388,16764,678110,403136.0,129625586.0
2001-07-05,16253,18005,16253,16899,1000910,406376.0,129625586.0
2001-07-06,16711,16980,16118,16171,445490,388877.0,129625586.0
2001-07-09,15795,16118,14285,14770,529760,355174.0,129625586.0
2001-07-10,15094,15525,14609,15417,402340,370729.0,129625586.0
2001-07-11,14663,15363,14339,15309,416680,368137.0,129625586.0
2001-07-12,15094,15579,14824,14824,409120,356470.0,129625586.0
2001-07-13,15471,15471,14770,14824,482210,356470.0,129625586.0
2001-07-16,14285,15902,13746,14123,1687180,339619.0,129625586.0
2001-07-18,13989,13989,12129,12398,856720,298139.0,129625586.0
2001-07-19,12291,13045,12021,12101,502690,291009.0,129625586.0
2001-07-20,11913,12048,11374,11535,511010,277399.0,129625586.0
2001-07-23,11159,11805,11159,11428,336830,274806.0,129625586.0
2001-07-24,11159,11698,10727,11482,486910,276102.0,129625586.0
2001-07-25,11159,11698,11105,11320,376900,272214.0,129625586.0
2001-07-26,11644,12722,11482,12398,750000,298139.0,129625586.0
2001-07-27,12668,12938,12183,12263,624690,294898.0,129625586.0
2001-07-30,12183,12345,11671,11751,267590,282584.0,129625586.0
2001-07-31,11590,11940,11590,11805,208740,283880.0,129625586.0
2001-08-01,11805,12668,11671,12667,527280,304620.0,129625586.0
2001-08-02,12668,12668,12129,12263,334170,294898.0,129625586.0
2001-08-03,12264,12345,11913,12128,288900,291658.0,129625586.0
2001-08-06,12237,12560,12129,12452,233720,299435.0,129625586.0
2001-08-07,12425,12587,12183,12479,254720,300083.0,129625586.0
2001-08-08,12452,12641,12129,12128,291620,291658.0,129625586.0
2001-08-09,12021,12264,11590,11589,241190,278695.0,129625586.0
2001-08-10,11698,11967,11698,11886,148270,285824.0,129625586.0
2001-08-13,11698,12398,11698,12290,288190,295546.0,129625586.0
2001-08-14,12291,13261,12210,12937,446430,311101.0,129625586.0
2001-08-16,12857,12938,12452,12937,289140,311101.0,129625586.0
2001-08-17,12938,13423,12668,12667,341620,304620.0,129625586.0
2001-08-20,12398,12398,12129,12317,163390,296194.0,129625586.0
2001-08-21,12398,12641,12291,12452,129000,299435.0,129625586.0
2001-08-22,12129,12614,11994,12344,195420,296843.0,129625586.0
2001-08-23,12291,12533,12183,12182,150600,292954.0,129625586.0
2001-08-24,12210,12318,11805,12048,178700,289713.0,129625586.0
2001-08-27,12129,13854,12129,13853,1388660,333138.0,129625586.0
2001-08-28,13854,13908,12830,13314,1035940,320175.0,129625586.0
2001-08-29,13099,13153,12156,12290,576580,295546.0,129625586.0
2001-08-30,11482,12102,11482,11859,396310,285176.0,129625586.0
2001-08-31,11536,11644,11320,11482,426280,276102.0,129625586.0
2001-09-03,11752,11967,11455,11589,167490,278695.0,129625586.0
2001-09-04,11590,11967,11482,11967,176790,287769.0,129625586.0
2001-09-05,11967,12021,11671,11751,192710,282584.0,129625586.0
2001-09-06,11590,12398,11590,12398,392740,298139.0,129625586.0
2001-09-07,12129,12668,11913,12614,407440,303324.0,129625586.0
2001-09-10,12291,12991,12291,12829,613420,308509.0,129625586.0
2001-09-11,12830,12938,12129,12398,360810,298139.0,129625586.0
2001-09-12,10539,10997,10539,10538,619180,253418.0,129625586.0
2001-09-13,10593,11051,10593,10700,653240,257307.0,129625586.0
2001-09-14,10781,10781,9218,9891,354830,237863.0,129625586.0
2001-09-17,9892,9892,8598,8625,560430,207401.0,129625586.0
2001-09-18,8948,9568,8895,9325,481520,224252.0,129625586.0
2001-09-19,9487,9811,9164,9298,405820,223604.0,129625586.0
2001-09-20,9380,9380,9002,9029,396670,217123.0,129625586.0
2001-09-21,9002,9299,8706,9191,379530,221012.0,129625586.0
2001-09-24,9272,9407,9164,9217,485650,221660.0,129625586.0
2001-09-25,9514,9703,8948,8948,862080,215178.0,129625586.0
2001-09-26,9164,9299,8841,9056,322300,217771.0,129625586.0
2001-09-27,8895,9541,8895,9110,1117640,219067.0,129625586.0
2001-09-28,9164,9326,9056,9164,436370,220363.0,129625586.0
2001-10-04,9541,9541,9353,9487,810980,228141.0,129625586.0
2001-10-05,9461,9757,9380,9487,1124050,228141.0,129625586.0
2001-10-08,9218,9407,9110,9164,571970,220363.0,129625586.0
2001-10-09,9380,9730,9326,9541,1388720,229437.0,129625586.0
2001-10-10,9595,9703,9299,9352,813420,224900.0,129625586.0
2001-10-11,9622,9892,9514,9622,2203200,231382.0,129625586.0
2001-10-12,9784,10107,9434,9541,3423830,229437.0,129625586.0
2001-10-15,9649,9757,9541,9541,1333870,229437.0,129625586.0
2001-10-16,9595,9757,9541,9595,1096660,230734.0,129625586.0
2001-10-17,9703,9892,9649,9810,1408720,235919.0,129625586.0
2001-10-18,9703,9784,9514,9541,812680,229437.0,129625586.0
2001-10-19,9541,9622,9434,9460,914200,227493.0,129625586.0
2001-10-22,9703,9865,9541,9837,2198780,236567.0,129625586.0
2001-10-23,10027,10054,9757,9757,1588250,234622.0,129625586.0
2001-10-24,9757,9865,9649,9810,872070,235919.0,129625586.0
2001-10-25,9865,10323,9730,10107,1941680,243048.0,129625586.0
2001-10-26,10242,10323,10000,10188,1020240,244992.0,129625586.0
2001-10-29,10458,10458,10054,10080,1243830,242400.0,129625586.0
2001-10-30,9865,9973,9703,9703,944380,233326.0,129625586.0
2001-10-31,9595,9622,9461,9487,858360,228141.0,129625586.0
2001-11-01,9541,9703,9541,9595,839770,230734.0,129625586.0
2001-11-02,9811,9919,9622,9649,982540,232030.0,129625586.0
2001-11-05,9757,9973,9730,9891,2136180,237863.0,129625586.0
2001-11-06,10269,10350,10000,9999,2653820,240455.0,129625586.0
2001-11-07,9973,9973,9676,9676,1258180,232678.0,129625586.0
2001-11-08,9703,9838,9703,9810,1235590,235919.0,129625586.0
2001-11-09,9784,9811,9730,9783,920860,235270.0,129625586.0
2001-11-12,9892,10027,9838,9972,2446000,239807.0,129625586.0
2001-11-13,10134,10242,9919,10134,1855200,243696.0,129625586.0
2001-11-14,10242,10431,10188,10323,2665610,248233.0,129625586.0
2001-11-15,10350,10566,10080,10134,2322040,243696.0,129625586.0
2001-11-16,10134,10458,10080,10403,2124960,250177.0,129625586.0
2001-11-19,10512,11213,10485,11158,6113850,268325.0,129625586.0
2001-11-20,11536,11536,10673,10916,4632070,262492.0,129625586.0
2001-11-21,10781,10889,10404,10511,2607150,252770.0,129625586.0
2001-11-22,10512,10781,10323,10781,1922550,259251.0,129625586.0
2001-11-23,10646,10943,10646,10889,2520320,261844.0,129625586.0
2001-11-26,11024,12398,10970,12398,5863160,298139.0,129625586.0
2001-11-27,12345,12479,11752,12128,4236280,291658.0,129625586.0
2001-11-28,12129,12129,11186,11185,2837860,268973.0,129625586.0
2001-11-29,11051,11698,10673,11589,2154280,278695.0,129625586.0
2001-11-30,11859,11913,11455,11589,2532340,278695.0,129625586.0
2001-12-03,11482,11725,11213,11616,1720790,279343.0,129625586.0
2001-12-04,11482,11563,11239,11266,1581330,270917.0,129625586.0
2001-12-05,11374,11805,11374,11643,2078350,279991.0,129625586.0
2001-12-06,11913,12156,11374,11535,2162190,277399.0,129625586.0
