메타랩스(090370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-27,10075,11069,9940,10701,51699,43905.0,15994403.0
2016-06-28,10364,10815,10364,10798,46904,44304.0,15994403.0
2016-06-29,10929,11515,10929,11246,41742,46144.0,15994403.0
2016-06-30,11164,11264,10990,11052,51989,45344.0,15994403.0
2016-07-01,11109,11305,11088,11149,39863,45744.0,15994403.0
2016-07-04,11069,11242,10895,10896,94997,44704.0,15994403.0
2016-07-05,10796,10796,9745,9746,1268665,39986.0,15994403.0
2016-07-06,9746,9941,9160,9434,1172878,38706.0,15994403.0
2016-07-07,9487,9644,9431,9492,657703,38946.0,15994403.0
2016-07-08,9528,9880,9433,9590,684550,39346.0,15994403.0
2016-07-11,10756,10756,9762,9785,1416524,40146.0,15994403.0
2016-07-12,9744,10269,9666,10213,876239,41905.0,15994403.0
2016-07-13,10207,10268,9838,9882,439419,40546.0,15994403.0
2016-07-14,9998,10289,9863,10233,452986,41985.0,15994403.0
2016-07-15,10677,10833,10208,10369,508002,42821.0,16097993.0
2016-07-18,10407,10407,9942,9999,278835,41291.0,16097993.0
2016-07-19,9997,10014,9801,9863,200641,40728.0,16097993.0
2016-07-20,9901,10210,9784,9785,165512,40406.0,16097993.0
2016-07-21,9899,9899,9665,9804,206558,42036.0,16713979.0
2016-07-22,9723,10443,9684,9979,660375,42788.0,16713979.0
2016-07-25,9958,9997,9684,9746,283280,41785.0,16713979.0
2016-07-26,9802,11344,9668,10272,3245915,44041.0,16713979.0
2016-07-27,10286,10872,10112,10720,798546,45963.0,16713979.0
2016-07-28,10911,10911,10386,10603,432331,45462.0,16713979.0
2016-07-29,10701,10701,10211,10233,341435,43874.0,16713979.0
2016-08-01,10289,10389,10172,10233,111619,43874.0,16713979.0
2016-08-02,10233,10406,9959,10077,240598,47830.0,18502887.0
2016-08-03,10114,10114,9762,9824,184789,46627.0,18502887.0
2016-08-04,9823,9940,9667,9863,125303,46812.0,18502887.0
2016-08-05,9862,9997,9684,9707,167937,46072.0,18502887.0
2016-08-08,9822,9822,9119,9180,406514,43574.0,18502887.0
2016-08-09,9177,9372,8573,8713,825625,41354.0,18502887.0
2016-08-10,8689,8689,8164,8186,962211,38856.0,18502887.0
2016-08-11,8244,8557,8145,8206,630958,38949.0,18502887.0
2016-08-12,8980,9275,8320,8342,1610461,39596.0,18502887.0
2016-08-16,8361,8518,8183,8362,461926,39689.0,18502887.0
2016-08-17,7563,7619,7211,7329,2002975,34785.0,18502887.0
2016-08-18,7368,7368,6881,7212,1209382,34230.0,18502887.0
2016-08-19,7287,7405,7092,7114,394533,33768.0,18502887.0
2016-08-22,7108,7186,6778,6822,652834,32380.0,18502887.0
2016-08-23,6841,7483,6763,6841,1364784,32473.0,18502887.0
2016-08-24,6856,6917,6661,6822,506876,32380.0,18502887.0
2016-08-25,6817,6878,6583,6627,456829,31455.0,18502887.0
2016-08-26,6622,6722,6253,6588,384426,31270.0,18502887.0
2016-08-29,6506,6545,6193,6198,392895,29420.0,18502887.0
2016-08-30,8049,8049,8049,8050,1874480,38208.0,18502887.0
2016-08-31,8261,9707,8049,8401,19329639,39874.0,18502887.0
2016-09-01,8399,8573,7640,7874,4886528,37376.0,18502887.0
2016-09-02,7970,8127,7367,7524,2704912,35711.0,18502887.0
2016-09-05,7481,7928,7286,7738,2290102,36728.0,18502887.0
2016-09-06,6468,7093,6312,6569,5502739,31177.0,18502887.0
2016-09-07,6586,6664,6217,6296,1518389,29882.0,18502887.0
2016-09-08,6295,6803,6117,6218,1992430,29512.0,18502887.0
2016-09-09,6214,6566,6136,6510,1062372,30900.0,18502887.0
2016-09-12,6373,6724,6195,6647,1020819,31547.0,18502887.0
2016-09-13,6644,6857,6427,6471,668387,30718.0,18504887.0
2016-09-19,6508,6664,6178,6257,724142,29700.0,18504887.0
2016-09-20,6334,6430,6156,6296,587015,29885.0,18504887.0
2016-09-21,6293,6427,6098,6315,659522,29978.0,18504887.0
2016-09-22,6332,6389,6193,6276,447085,29793.0,18504887.0
2016-09-23,6271,6449,6193,6276,563677,29793.0,18504887.0
2016-09-26,6273,6430,6178,6335,641568,30070.0,18504887.0
2016-09-27,6332,6371,6193,6276,415149,29793.0,18504887.0
2016-09-28,6271,6332,6215,6237,175727,29608.0,18504887.0
2016-09-29,6232,6389,6176,6237,495228,29608.0,18504887.0
2016-09-30,6254,6272,6098,6159,417980,29238.0,18504887.0
2016-10-04,6117,6256,6022,6179,458796,29330.0,18504887.0
2016-10-05,6178,6313,6157,6179,275486,29330.0,18504887.0
2016-10-06,6178,6274,6078,6140,1078992,29145.0,18504887.0
2016-10-07,6215,6215,6037,6081,356239,28868.0,18504887.0
2016-10-10,6077,6194,5981,6003,266035,28498.0,18504887.0
2016-10-11,5999,6077,5825,5886,351972,27942.0,18504887.0
2016-10-12,5886,5999,5747,5847,567940,27757.0,18504887.0
2016-10-13,5808,5808,5513,5808,747022,27572.0,18504887.0
2016-10-14,5728,5745,5511,5633,368592,26740.0,18504887.0
2016-10-17,5573,5573,5026,5087,1008722,24151.0,18506722.0
2016-10-18,5007,5302,4872,5029,980499,23874.0,18506722.0
2016-10-19,5085,5124,4972,5029,305117,23874.0,18506722.0
2016-10-20,5026,5239,5004,5009,218645,23781.0,18506722.0
2016-10-21,5026,5122,4970,5048,192879,23966.0,18506722.0
2016-10-24,4970,5065,4892,5009,225388,23781.0,18506722.0
2016-10-25,4985,4985,4673,4795,384683,22763.0,18506722.0
2016-10-26,4754,5535,4541,5419,2192289,25724.0,18506722.0
2016-10-27,5262,5614,5045,5224,1056490,24799.0,18506722.0
2016-10-28,5316,6153,5237,5672,5085997,26927.0,18506722.0
2016-10-31,5669,5786,4853,4970,2360290,23596.0,18506722.0
2016-11-01,5078,5317,4774,4818,859558,20542.0,18506722.0
2016-11-02,4753,4774,4449,4449,621430,18969.0,18506722.0
2016-11-03,4449,4622,4384,4493,272732,19154.0,18506722.0
2016-11-04,4471,4644,4405,4514,212329,19247.0,18506722.0
2016-11-07,4536,4840,4536,4645,218373,19802.0,18506722.0
2016-11-08,4796,5860,4753,5187,8006085,22116.0,18506722.0
2016-11-09,5295,5295,4405,4710,2019741,20080.0,18506722.0
2016-11-10,4818,5209,4796,5079,1272434,21653.0,18506722.0
2016-11-11,4991,5165,4883,5122,340561,21838.0,18506722.0
2016-11-14,4991,5078,4840,4970,302923,21190.0,18506722.0
2016-11-15,4905,5013,4840,4905,199919,20913.0,18506722.0
2016-11-16,4905,5013,4840,4949,312809,21098.0,18506722.0
2016-11-17,4970,4970,4644,4905,448087,20913.0,18506722.0
2016-11-18,4840,5751,4818,5252,2992249,22393.0,18506722.0
2016-11-21,5100,5795,5078,5448,2835517,23226.0,18506722.0
2016-11-22,5360,5751,5295,5426,985894,24377.0,19501747.0
2016-11-23,5426,5534,4991,5014,520228,22525.0,19501747.0
2016-11-24,4991,4991,4514,4536,756746,20379.0,19501747.0
2016-11-25,4644,4948,4557,4645,546970,20867.0,19501747.0
2016-11-28,4644,4731,4362,4428,454306,19892.0,19501747.0
2016-11-29,4449,4449,3841,3950,1563023,17747.0,19501747.0
2016-11-30,3911,3976,3741,3742,749289,16811.0,19501747.0
2016-12-01,3741,3845,3646,3729,620297,16752.0,19501747.0
2016-12-02,3689,3806,3646,3672,970898,16498.0,19501747.0
2016-12-05,3689,3720,3537,3538,282938,15894.0,19501747.0
2016-12-06,3537,4110,3537,3733,988813,16772.0,19501747.0
2016-12-07,3724,4071,3711,3933,1515833,17669.0,19501747.0
2016-12-08,3993,4297,3993,3994,1026056,17942.0,19501747.0
2016-12-09,3989,4310,3989,4297,791662,22163.0,22387316.0
2016-12-12,4427,5577,4384,4905,14696412,25298.0,22387316.0
2016-12-13,5360,6077,4991,5231,11110983,26977.0,22387316.0
2016-12-14,5078,5274,4492,4623,6727020,23842.0,22387316.0
2016-12-15,4557,4840,4384,4580,5435065,23619.0,22387316.0
2016-12-16,4514,4622,4106,4106,4108839,21178.0,22387316.0
2016-12-19,4063,4579,3945,4046,4261166,20865.0,22387316.0
2016-12-20,3407,3707,3207,3659,24247851,18873.0,22387316.0
2016-12-21,3906,3941,3668,3729,11191493,19231.0,22387316.0
2016-12-22,3663,3785,3516,3633,7570545,46177.0,55169808.0
2016-12-23,3594,3689,3559,3599,2240217,45736.0,55169808.0
2016-12-26,3598,3615,3385,3412,3451625,43363.0,55169808.0
2016-12-27,3446,3516,3368,3408,1373102,43308.0,55169808.0
2016-12-28,3407,3481,3320,3481,2075227,44246.0,55169808.0
2016-12-29,3555,3681,3494,3620,4639437,46012.0,55169808.0
2017-01-02,3698,3715,3507,3525,2888296,44798.0,55169808.0
2017-01-03,3529,3611,3429,3586,1467431,50752.0,61443334.0
2017-01-04,3602,3654,3524,3533,1881406,50015.0,61443334.0
2017-01-05,3550,3620,3490,3573,2138414,50568.0,61443334.0
2017-01-06,3572,3659,3542,3603,1859456,50998.0,61443334.0
2017-01-09,3698,3733,3633,3646,5897550,51612.0,61443334.0
2017-01-10,3650,4622,3646,4558,68190899,64516.0,61443334.0
2017-01-11,4427,4601,4180,4211,16473010,59600.0,61443334.0
2017-01-12,4240,5057,4227,4536,60549462,64208.0,61443334.0
2017-01-13,4492,4753,4340,4645,14662672,65744.0,61443334.0
2017-01-16,4601,4883,4536,4623,8525010,65437.0,61443334.0
2017-01-17,4622,4644,4362,4406,5824877,62365.0,61443334.0
2017-01-18,4471,4471,4188,4189,6026355,59293.0,61443334.0
2017-01-19,4193,4405,4102,4263,8097478,60337.0,61443334.0
2017-01-20,4214,4449,4175,4363,4752994,61751.0,61443334.0
2017-01-23,4471,4536,4332,4341,4597774,61443.0,61443334.0
2017-01-24,4210,4232,3898,3924,5523436,55545.0,61443334.0
2017-01-25,3945,3963,3685,3703,3397999,52411.0,61443334.0
2017-01-26,3733,3906,3733,3829,1929759,54193.0,61443334.0
2017-01-31,3898,3924,3650,3655,2591080,51735.0,61443334.0
2017-02-01,3654,4019,3654,3907,5923586,55299.0,61443334.0
2017-02-02,3950,4227,3815,3863,6689517,54685.0,61443334.0
2017-02-03,3841,3841,3090,3325,8944644,47066.0,61443334.0
2017-02-06,3299,3498,3299,3438,1902984,48663.0,61443334.0
2017-02-07,3468,3468,3333,3395,1290432,48049.0,61443334.0
2017-02-08,3364,3420,3155,3299,1494658,46697.0,61443334.0
2017-02-09,3290,3472,3225,3473,1156213,49155.0,61443334.0
2017-02-10,3507,3507,3338,3347,996843,47373.0,61443334.0
2017-02-13,3377,3472,3216,3238,1798018,45837.0,61443334.0
2017-02-14,3281,3281,3129,3143,1916651,44485.0,61443334.0
2017-02-15,3233,3624,3199,3390,7250270,47987.0,61443334.0
2017-02-16,3259,3320,3173,3191,2869564,45161.0,61443334.0
2017-02-17,3190,3238,3103,3212,2026958,45468.0,61443334.0
2017-02-20,3212,3212,3142,3169,1370398,44854.0,61443334.0
2017-02-21,3164,3268,3160,3204,1278278,45345.0,61443334.0
2017-02-22,3190,3646,3168,3290,18079877,46574.0,61443334.0
2017-02-23,3303,3351,3233,3316,2464092,46943.0,61443334.0
2017-02-24,3424,3516,3272,3273,3760310,46328.0,61443334.0
2017-02-27,3277,3290,3142,3195,1492752,45222.0,61443334.0
2017-02-28,3181,3233,3142,3169,1104784,44854.0,61443334.0
2017-03-02,3164,3203,3029,3030,2116821,42887.0,61443334.0
2017-03-03,3038,3095,2782,2917,2252409,41290.0,61443334.0
2017-03-06,2856,2899,2812,2861,1290954,40491.0,61443334.0
2017-03-07,2851,2995,2838,2913,1208320,41228.0,61443334.0
2017-03-08,2930,2977,2851,2908,1017503,41167.0,61443334.0
2017-03-09,2930,2995,2877,2921,1027422,41351.0,61443334.0
2017-03-10,2908,3047,2786,2995,1635552,42396.0,61443334.0
2017-03-13,2990,3021,2943,2969,535790,42027.0,61443334.0
2017-03-14,2960,3003,2851,2978,1006572,42150.0,61443334.0
2017-03-15,2947,2969,2860,2869,1012925,40614.0,61443334.0
2017-03-16,2877,2973,2864,2934,868435,41536.0,61443334.0
2017-03-17,2934,2999,2856,2878,620074,40737.0,61443334.0
2017-03-20,2877,2877,2760,2795,1087073,39570.0,61443334.0
2017-03-21,2778,2869,2778,2791,389241,39508.0,61443334.0
2017-03-22,2778,2860,2743,2761,817238,39078.0,61443334.0
2017-03-23,2743,2817,2713,2735,655374,38709.0,61443334.0
2017-03-24,2734,2765,2561,2635,1739143,37296.0,61443334.0
2017-03-27,2604,2647,2552,2552,910923,36129.0,61443334.0
2017-03-28,2522,2634,2517,2626,903305,37173.0,61443334.0
2017-03-29,2608,2634,2591,2600,358430,36805.0,61443334.0
2017-03-30,2626,2626,2561,2605,453616,36866.0,61443334.0
2017-03-31,2556,2743,2556,2652,970911,37542.0,61443334.0
2017-04-03,2673,2673,2561,2609,534388,36927.0,61443334.0
2017-04-04,2634,3390,2552,3390,23955622,47987.0,61443334.0
2017-04-05,3481,3733,3077,3225,33025446,45652.0,61443334.0
2017-04-06,3229,3233,3055,3191,7803374,45161.0,61443334.0
2017-04-07,3233,4076,3212,3559,65214804,50384.0,61443334.0
2017-04-10,3516,3537,3233,3286,10276919,46513.0,61443334.0
2017-04-11,3342,3772,3238,3395,23658791,48049.0,61443334.0
2017-04-12,3342,3750,3342,3750,21066959,53087.0,61443334.0
2017-04-13,3841,4115,3563,3564,15461682,50445.0,61443334.0
2017-04-14,3533,3563,3329,3329,3589695,47127.0,61443334.0
2017-04-17,3299,3455,3277,3399,3286090,48110.0,61443334.0
2017-04-18,3403,3420,3290,3338,1773271,47250.0,61443334.0
2017-04-19,3385,3403,3168,3342,2004973,47311.0,61443334.0
2017-04-20,3364,3385,3294,3347,1247464,47373.0,61443334.0
2017-04-21,3346,3450,3299,3334,947432,47188.0,61443334.0
2017-04-24,3372,3372,3199,3208,1063528,45407.0,61443334.0
2017-04-25,3233,3299,3203,3269,975229,46267.0,61443334.0
2017-04-26,3277,4245,3277,4245,49998333,60092.0,61443334.0
2017-04-27,4405,4557,3911,4102,39264315,58064.0,61443334.0
2017-04-28,4102,4123,3776,3924,13854259,55545.0,61443334.0
2017-05-02,3963,4115,3872,3924,13086508,55545.0,61443334.0
2017-05-04,3845,4032,3837,3915,4682711,55422.0,61443334.0
2017-05-08,3958,4080,3876,3876,5353199,54869.0,61443334.0
2017-05-10,3919,3984,3876,3907,3310606,55299.0,61443334.0
2017-05-11,3919,4601,3915,4072,42513273,57634.0,61443334.0
2017-05-12,4141,4141,3828,3928,6136484,55606.0,61443334.0
2017-05-15,3854,3928,3828,3842,2231355,54377.0,61443334.0
2017-05-16,3811,4006,3811,3872,3560785,54807.0,61443334.0
2017-05-17,3863,3980,3854,3968,2381268,56159.0,61443334.0
2017-05-18,3967,3980,3824,3863,1910293,54685.0,61443334.0
2017-05-19,3824,4036,3811,3998,2721429,56589.0,61443334.0
2017-05-22,4032,4032,3902,3911,1477487,55360.0,61443334.0
2017-05-23,3950,4106,3872,3920,4029597,55483.0,61443334.0
2017-05-24,3924,4045,3893,3911,2536958,55360.0,61443334.0
2017-05-25,3915,3915,3672,3690,3812612,52227.0,61443334.0
2017-05-26,3668,3672,3555,3612,2137637,51121.0,61443334.0
2017-05-29,3611,3633,3407,3460,2111892,48970.0,61443334.0
2017-05-30,3433,3529,3429,3516,918848,49769.0,61443334.0
2017-05-31,3516,3516,3320,3377,2309573,47803.0,61443334.0
2017-06-01,3377,3450,3351,3395,922015,48049.0,61443334.0
2017-06-02,3411,3446,3355,3395,1226148,48049.0,61443334.0
2017-06-05,3398,3411,3342,3368,833188,47680.0,61443334.0
2017-06-07,3368,3416,3359,3386,798151,47926.0,61443334.0
2017-06-08,3394,3407,3177,3182,1947369,45038.0,61443334.0
2017-06-09,3181,3181,3038,3151,1474560,44608.0,61443334.0
2017-06-12,3151,3151,3060,3091,768471,43748.0,61443334.0
2017-06-13,3086,3264,3073,3147,920897,44546.0,61443334.0
2017-06-14,2873,3286,2860,3177,6793968,44977.0,61443334.0
2017-06-15,3190,3238,3021,3182,1215995,45038.0,61443334.0
2017-06-16,3212,3351,3125,3147,2877218,44546.0,61443334.0
2017-06-19,3151,3307,3142,3160,2861609,44731.0,61443334.0
2017-06-20,3155,3251,3029,3156,1914572,44669.0,61443334.0
2017-06-21,3186,3255,3121,3191,1168359,45161.0,61443334.0
2017-06-22,3242,3242,3134,3199,842662,45284.0,61443334.0
2017-06-23,3099,3164,3073,3104,1584059,43932.0,61443334.0
2017-06-26,3108,3112,2973,3039,1207339,43010.0,61443334.0
2017-06-27,3042,3090,3038,3043,552737,43072.0,61443334.0
2017-06-28,3038,3099,2999,3000,677143,42457.0,61443334.0
2017-06-29,2986,3099,2951,3082,960516,43625.0,61443334.0
2017-06-30,3042,3086,2951,2952,902520,41781.0,61443334.0
2017-07-03,2921,2943,2717,2717,1968095,38464.0,61443334.0
2017-07-04,2730,2791,2717,2761,555094,42998.0,67606664.0
2017-07-05,2765,2799,2734,2756,302544,42930.0,67606664.0
2017-07-06,2799,2899,2778,2822,534798,43944.0,67606664.0
2017-07-07,2613,2730,2604,2691,2870606,41916.0,67606664.0
2017-07-10,2656,2669,2608,2613,698673,40699.0,67606664.0
2017-07-11,2617,2951,2595,2756,5819958,44161.0,69544648.0
2017-07-12,2756,2821,2678,2691,1016805,43118.0,69544648.0
2017-07-13,2695,2717,2608,2648,675520,42422.0,69544648.0
2017-07-14,2621,2708,2617,2670,510432,42770.0,69544648.0
2017-07-17,2713,2713,2647,2691,411300,43118.0,69544648.0
2017-07-18,2760,3081,2747,2787,7637068,44648.0,69544648.0
2017-07-19,2773,2825,2713,2813,779799,45065.0,69544648.0
2017-07-20,2812,2964,2795,2839,2044678,45482.0,69544648.0
2017-07-21,2886,2886,2786,2800,690354,44856.0,69544648.0
2017-07-24,2769,2821,2765,2787,508899,44648.0,69544648.0
2017-07-25,2825,3012,2782,2887,1918619,46247.0,69544648.0
2017-07-26,2886,2925,2856,2865,424715,45899.0,69544648.0
2017-07-27,2886,2904,2782,2843,362128,45552.0,69544648.0
2017-07-28,2856,2856,2604,2782,369649,44578.0,69544648.0
2017-07-31,2756,2817,2717,2761,269090,44230.0,69544648.0
2017-08-01,2778,2847,2734,2830,189026,45343.0,69544648.0
2017-08-02,2830,2838,2786,2809,176170,44995.0,69544648.0
2017-08-03,2812,2843,2734,2743,407756,43952.0,69544648.0
2017-08-04,2730,2791,2730,2748,198480,44022.0,69544648.0
2017-08-07,2756,2799,2734,2756,182761,44161.0,69544648.0
2017-08-08,2756,2786,2700,2735,377942,43813.0,69544648.0
2017-08-09,2721,2765,2639,2652,606076,42492.0,69544648.0
2017-08-10,2660,2673,2608,2635,299551,42214.0,69544648.0
2017-08-11,2626,2630,2552,2605,485667,41727.0,69544648.0
2017-08-14,2574,2617,2513,2535,497718,40614.0,69544648.0
2017-08-16,2452,2513,2383,2483,1147781,39780.0,69544648.0
2017-08-17,2482,2522,2430,2431,474164,38945.0,69544648.0
2017-08-18,2387,2435,2378,2400,442640,38458.0,69544648.0
2017-08-21,2426,2799,2387,2509,3413716,40197.0,69544648.0
2017-08-22,2482,2543,2482,2518,499064,40336.0,69544648.0
2017-08-23,2517,2539,2495,2518,397457,40336.0,69544648.0
2017-08-24,2513,2617,2513,2544,993789,40753.0,69544648.0
2017-08-25,2543,2639,2543,2600,1195043,41657.0,69544648.0
2017-08-28,2595,2678,2591,2674,991061,42840.0,69544648.0
2017-08-29,2673,2682,2578,2605,742740,41727.0,69544648.0
2017-08-30,2604,2665,2604,2639,416686,42283.0,69544648.0
2017-08-31,2647,2660,2587,2626,994465,42075.0,69544648.0
2017-09-01,2626,2726,2604,2700,2051849,43257.0,69544648.0
2017-09-04,0,0,0,2700,0,43257.0,69544648.0
2017-09-05,0,0,0,2700,0,,
2017-09-06,0,0,0,2700,0,,
2017-09-07,0,0,0,2700,0,,
2017-09-08,0,0,0,2700,0,,
2017-09-11,0,0,0,2700,0,,
2017-09-12,0,0,0,2700,0,,
2017-09-13,0,0,0,2700,0,,
2017-09-14,0,0,0,2700,0,,
2017-09-15,0,0,0,2700,0,,
2017-09-18,0,0,0,2700,0,,
2017-09-19,0,0,0,2700,0,,
2017-09-20,0,0,0,2700,0,,
2017-09-21,0,0,0,2700,0,,
2017-09-22,0,0,0,2700,0,,
2017-09-25,2700,2700,1925,1950,2281265,27122.0,13908929.0
2017-09-26,1945,1945,1655,1695,844200,23576.0,13908929.0
2017-09-27,1700,1800,1690,1695,269376,23576.0,13908929.0
2017-09-28,1695,2040,1695,1785,1486562,24827.0,13908929.0
2017-09-29,1770,2020,1700,1850,750324,25732.0,13908929.0
2017-10-10,1910,2100,1850,1915,321781,26636.0,13908929.0
2017-10-11,1915,2175,1905,2150,456655,29904.0,13908929.0
2017-10-12,2580,2580,2115,2175,1159639,30252.0,13908929.0
2017-10-13,2175,2175,1990,2025,257570,28166.0,13908929.0
2017-10-16,2090,2090,1915,1995,115962,27748.0,13908929.0
2017-10-17,1975,2090,1975,1975,104477,27470.0,13908929.0
2017-10-18,1990,2325,1950,2165,1167904,30113.0,13908929.0
2017-10-19,2165,2165,2070,2130,146947,29626.0,13908929.0
2017-10-20,2170,2250,2060,2220,159360,30878.0,13908929.0
2017-10-23,2225,2270,2130,2255,127801,31365.0,13908929.0
2017-10-24,2290,2290,2200,2280,97061,31712.0,13908929.0
2017-10-25,2280,2300,2210,2260,61351,31434.0,13908929.0
2017-10-26,2225,2270,2200,2250,80560,31295.0,13908929.0
2017-10-27,2280,2280,2175,2210,53119,30739.0,13908929.0
2017-10-30,2210,2245,2110,2170,39176,30182.0,13908929.0
2017-10-31,2115,2210,2115,2190,22094,30461.0,13908929.0
2017-11-01,2150,2285,2150,2240,60496,31156.0,13908929.0
2017-11-02,2305,2305,2220,2245,97456,31226.0,13908929.0
2017-11-03,2245,2290,2130,2185,56594,30391.0,13908929.0
2017-11-06,2180,2195,2085,2140,94654,29765.0,13908929.0
2017-11-07,2150,2150,2010,2060,69101,28652.0,13908929.0
2017-11-08,2060,2095,2000,2000,62742,27818.0,13908929.0
2017-11-09,2010,2040,1980,2040,41169,28374.0,13908929.0
2017-11-10,2000,2090,2000,2090,45317,29070.0,13908929.0
2017-11-13,2105,2110,2010,2040,49861,28374.0,13908929.0
2017-11-14,2045,2060,2020,2020,32754,28096.0,13908929.0
2017-11-15,2025,2045,1920,1930,92696,26844.0,13908929.0
2017-11-16,1945,2030,1930,1985,67715,27609.0,13908929.0
2017-11-17,1985,2580,1980,2580,1655372,35885.0,13908929.0
2017-11-20,2465,2770,2380,2680,1184349,37276.0,13908929.0
2017-11-21,2710,2710,2505,2560,316962,35607.0,13908929.0
2017-11-22,2560,2890,2530,2755,846662,38319.0,13908929.0
2017-11-23,2910,3190,2840,3115,1106960,43326.0,13908929.0
2017-11-24,3280,3300,2985,3040,679812,42283.0,13908929.0
2017-11-27,2995,3165,2800,2800,412337,38945.0,13908929.0
2017-11-28,2800,2875,2745,2850,188428,39640.0,13908929.0
2017-11-29,2855,2880,2630,2795,282060,38875.0,13908929.0
2017-11-30,2890,2890,2690,2730,117628,37971.0,13908929.0
2017-12-01,2730,2755,2650,2685,138369,37345.0,13908929.0
2017-12-04,2755,2765,2670,2705,108961,37624.0,13908929.0
2017-12-05,2650,2685,2590,2665,120157,37067.0,13908929.0
2017-12-06,2690,2690,2535,2635,160611,36650.0,13908929.0
2017-12-07,2635,2635,2475,2500,114663,34772.0,13908929.0
2017-12-08,2425,2600,2380,2450,119918,56363.0,23005352.0
2017-12-11,2450,2455,2220,2405,121841,55328.0,23005352.0
2017-12-12,2415,3125,2335,2750,3213647,63265.0,23005352.0
2017-12-13,2735,3115,2650,3030,1227141,69706.0,23005352.0
2017-12-14,3030,3590,3030,3590,2339231,82589.0,23005352.0
2017-12-15,3690,3735,3400,3440,1084768,79138.0,23005352.0
2017-12-18,3370,3670,3370,3650,481889,83970.0,23005352.0
2017-12-19,3575,3675,3085,3260,778270,74997.0,23005352.0
2017-12-20,3200,3600,3155,3430,443926,78908.0,23005352.0
2017-12-21,3335,3500,3225,3370,172354,77528.0,23005352.0
2017-12-22,3350,3550,3280,3500,292038,80519.0,23005352.0
2017-12-26,3540,3825,3450,3805,614002,87535.0,23005352.0
2017-12-27,3770,3875,3575,3655,311643,84085.0,23005352.0
2017-12-28,3625,3650,3320,3460,405523,79599.0,23005352.0
2018-01-02,3470,3780,3470,3745,229700,86155.0,23005352.0
2018-01-03,3760,3885,3610,3760,172998,86500.0,23005352.0
2018-01-04,3755,3950,3735,3870,314897,89031.0,23005352.0
2018-01-05,3950,4345,3890,4265,1230573,98118.0,23005352.0
2018-01-08,4440,5380,3800,3870,4591379,89031.0,23005352.0
2018-01-09,3870,3870,3485,3575,1205403,82244.0,23005352.0
2018-01-10,3570,3645,3440,3580,531352,82359.0,23005352.0
2018-01-11,3450,3460,3245,3300,672668,75918.0,23005352.0
2018-01-12,3320,3380,3000,3075,481845,70741.0,23005352.0
2018-01-15,3150,3400,3030,3350,406980,101243.0,30221846.0
2018-01-16,3320,3470,3100,3135,437982,94745.0,30221846.0
2018-01-17,3180,3310,3135,3235,199374,97768.0,30221846.0
2018-01-18,3220,3380,3220,3335,155480,100790.0,30221846.0
2018-01-19,3340,3860,3340,3750,1476893,113332.0,30221846.0
2018-01-22,3750,3920,3655,3840,523552,116052.0,30221846.0
2018-01-23,3845,3885,3695,3790,260046,114541.0,30221846.0
2018-01-24,3800,4175,3700,4090,896587,123607.0,30221846.0
2018-01-25,4115,4465,4090,4295,962841,129803.0,30221846.0
2018-01-26,4320,4410,3900,4075,846991,123154.0,30221846.0
2018-01-29,3995,4210,3955,4060,226132,146556.0,36097631.0
2018-01-30,4000,4060,3700,3960,969262,142947.0,36097631.0
2018-01-31,3960,4055,3590,3610,903463,130312.0,36097631.0
2018-02-01,3610,3685,3500,3580,417811,129230.0,36097631.0
2018-02-02,3555,3685,3515,3680,267912,132839.0,36097631.0
2018-02-05,3700,3700,3450,3515,347558,126883.0,36097631.0
2018-02-06,3400,3495,3150,3480,352727,125620.0,36097631.0
2018-02-07,3480,3545,3300,3330,276030,120205.0,36097631.0
2018-02-08,3350,3355,3140,3260,495477,117678.0,36097631.0
2018-02-09,3180,3330,3010,3210,286915,115873.0,36097631.0
2018-02-12,3250,3250,3065,3105,262059,112083.0,36097631.0
2018-02-13,3105,3155,2990,3040,185473,109737.0,36097631.0
2018-02-14,3040,3100,2985,3095,176195,111722.0,36097631.0
2018-02-19,3080,3225,3075,3200,170422,115512.0,36097631.0
2018-02-20,3200,3275,3120,3150,166470,113708.0,36097631.0
2018-02-21,3155,3170,3035,3080,224030,111181.0,36097631.0
2018-02-22,3065,3065,2985,3010,216534,108654.0,36097631.0
2018-02-23,3010,3145,2990,3055,275883,110278.0,36097631.0
2018-02-26,3015,3250,3015,3100,285836,111903.0,36097631.0
2018-02-27,3120,3135,3065,3100,157906,111903.0,36097631.0
2018-02-28,3030,3120,2480,2800,1258923,101073.0,36097631.0
2018-03-02,2800,2825,2660,2700,340068,97464.0,36097631.0
2018-03-05,2740,2740,2475,2520,550904,90966.0,36097631.0
2018-03-06,2560,2600,2320,2580,477152,93132.0,36097631.0
2018-03-07,2590,2665,2455,2515,216282,90786.0,36097631.0
2018-03-08,2520,2600,2520,2550,210427,92049.0,36097631.0
2018-03-09,2580,2580,2515,2550,182866,92049.0,36097631.0
2018-03-12,2550,3180,2550,3070,1567514,110820.0,36097631.0
2018-03-13,3140,3205,2920,3195,810355,115332.0,36097631.0
2018-03-14,3015,3200,3015,3180,309385,114790.0,36097631.0
2018-03-15,3220,3455,3130,3285,882653,118581.0,36097631.0
2018-03-16,3290,3370,3275,3280,263080,118400.0,36097631.0
