천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-26,25650,26250,25600,26250,140,37517.0,1429220.0
2011-10-27,26250,26750,26000,26150,100,37374.0,1429220.0
2011-10-28,26750,26750,26750,26750,10,38232.0,1429220.0
2011-10-31,26300,26300,26300,26300,10,37588.0,1429220.0
2011-11-01,26000,26000,25800,25800,766,36874.0,1429220.0
2011-11-02,26300,26300,25700,25750,60,36802.0,1429220.0
2011-11-03,25800,25800,25600,25600,980,36588.0,1429220.0
2011-11-04,26800,26800,25700,26000,700,37160.0,1429220.0
2011-11-07,25600,25800,25600,25800,83,36874.0,1429220.0
2011-11-08,25800,26250,25700,26050,190,37231.0,1429220.0
2011-11-09,26000,26000,25750,25750,100,36802.0,1429220.0
2011-11-10,25800,26450,25250,26450,800,37803.0,1429220.0
2011-11-11,25550,27150,25550,27150,114,38803.0,1429220.0
2011-11-14,27000,27000,27000,27000,20,38589.0,1429220.0
2011-11-15,27350,27350,26200,27150,240,38803.0,1429220.0
2011-11-16,26500,26500,26400,26400,233,37731.0,1429220.0
2011-11-17,26800,26800,26800,26800,10,38303.0,1429220.0
2011-11-18,26100,26100,26000,26000,150,37160.0,1429220.0
2011-11-21,27150,27150,25650,25900,80,37017.0,1429220.0
2011-11-22,25900,27100,25900,26400,80,37731.0,1429220.0
2011-11-23,26200,26200,25750,26000,130,37160.0,1429220.0
2011-11-24,27000,27250,26250,27250,990,38946.0,1429220.0
2011-11-25,0,0,0,26900,0,38446.0,1429220.0
2011-11-28,26900,27000,26900,27000,30,38589.0,1429220.0
2011-11-29,26400,26750,26350,26750,100,38232.0,1429220.0
2011-11-30,26850,26850,26100,26100,180,37303.0,1429220.0
2011-12-01,26950,26950,26300,26300,30,37588.0,1429220.0
2011-12-02,0,0,0,26200,0,37446.0,1429220.0
2011-12-05,26000,26550,26000,26550,764,37946.0,1429220.0
2011-12-06,26000,26500,26000,26500,370,37874.0,1429220.0
2011-12-07,26600,26700,26600,26700,240,38160.0,1429220.0
2011-12-08,26500,26500,26500,26500,130,37874.0,1429220.0
2011-12-09,26500,26550,26500,26550,90,37946.0,1429220.0
2011-12-12,26500,27150,26500,26500,690,37874.0,1429220.0
2011-12-13,26500,26500,26500,26500,20,37874.0,1429220.0
2011-12-14,0,0,0,26500,0,37874.0,1429220.0
2011-12-15,26300,26700,26300,26700,60,38160.0,1429220.0
2011-12-16,27500,27500,26300,27400,193,39161.0,1429220.0
2011-12-19,26850,27500,26150,27500,1570,39304.0,1429220.0
2011-12-20,27800,27800,26300,26350,430,37660.0,1429220.0
2011-12-21,26400,26400,26300,26300,130,37588.0,1429220.0
2011-12-22,0,0,0,26300,0,37588.0,1429220.0
2011-12-23,26850,27500,26500,27500,420,39304.0,1429220.0
2011-12-26,26500,26650,26500,26600,80,38017.0,1429220.0
2011-12-27,0,0,0,26600,0,38017.0,1429220.0
2011-12-28,28500,28500,28400,28500,150,40733.0,1429220.0
2011-12-29,27000,27000,27000,27000,20,38589.0,1429220.0
2012-01-02,0,0,0,27000,0,38589.0,1429220.0
2012-01-03,27450,27500,26750,27500,30,39304.0,1429220.0
2012-01-04,26900,26900,26000,26550,160,37946.0,1429220.0
2012-01-05,26550,26550,26100,26500,410,37874.0,1429220.0
2012-01-06,26150,26700,26150,26400,100,37731.0,1429220.0
2012-01-09,26200,28950,25600,28950,2080,41376.0,1429220.0
2012-01-10,26850,27650,26500,26500,1610,37874.0,1429220.0
2012-01-11,26550,26750,26550,26750,557,38232.0,1429220.0
2012-01-12,26700,27350,26700,27350,90,39089.0,1429220.0
2012-01-13,27300,27300,26600,27100,122,38732.0,1429220.0
2012-01-16,26500,26650,25500,26650,740,38089.0,1429220.0
2012-01-17,26400,26850,26400,26850,80,38375.0,1429220.0
2012-01-18,27050,27500,27050,27500,430,39304.0,1429220.0
2012-01-19,27400,27500,27400,27500,230,39304.0,1429220.0
2012-01-20,27500,27500,26500,26500,372,37874.0,1429220.0
2012-01-25,26600,27000,26600,26900,320,38446.0,1429220.0
2012-01-26,26800,27300,26800,27300,30,39018.0,1429220.0
2012-01-27,27450,27450,27450,27450,10,39232.0,1429220.0
2012-01-30,27000,27550,27000,27550,50,39375.0,1429220.0
2012-01-31,27500,27500,27200,27500,210,39304.0,1429220.0
2012-02-01,27500,29000,27500,29000,510,41447.0,1429220.0
2012-02-02,29050,29050,28450,28800,480,41162.0,1429220.0
2012-02-03,29750,29750,28650,29000,30,41447.0,1429220.0
2012-02-06,28350,29650,27650,28100,530,40161.0,1429220.0
2012-02-07,28350,32300,28350,32000,16692,45735.0,1429220.0
2012-02-08,34100,36800,33300,36800,31192,52595.0,1429220.0
2012-02-09,41900,42300,39900,42300,60137,60456.0,1429220.0
2012-02-10,43300,46800,36000,36000,87677,51452.0,1429220.0
2012-02-13,39000,40900,36200,38200,30532,54596.0,1429220.0
2012-02-14,37050,41800,37050,38850,28283,55525.0,1429220.0
2012-02-15,41000,41000,35000,35000,23436,50023.0,1429220.0
2012-02-16,35550,38000,34150,35800,15650,51166.0,1429220.0
2012-02-17,35800,36200,33750,34200,12150,48879.0,1429220.0
2012-02-20,35400,36000,34000,35500,11398,50737.0,1429220.0
2012-02-21,36250,36500,34200,35050,6091,50094.0,1429220.0
2012-02-22,34650,35500,34200,34800,4588,49737.0,1429220.0
2012-02-23,34800,34800,33650,34050,3522,48665.0,1429220.0
2012-02-24,34050,39150,33650,39150,34314,55954.0,1429220.0
2012-02-27,39500,39900,34750,34750,19394,49665.0,1429220.0
2012-02-28,34200,36900,33100,34800,8135,49737.0,1429220.0
2012-02-29,35600,37900,34100,35850,7065,51238.0,1429220.0
2012-03-02,40900,41200,37150,38250,19079,54668.0,1429220.0
2012-03-05,38600,38900,36400,36900,8602,52738.0,1429220.0
2012-03-06,36050,38000,35000,36800,5620,52595.0,1429220.0
2012-03-07,36200,37850,34650,36100,6740,51595.0,1429220.0
2012-03-08,36350,37400,35500,36600,7093,52309.0,1429220.0
2012-03-09,37350,37400,35700,35700,4403,51023.0,1429220.0
2012-03-12,35400,36600,35200,35200,2910,50309.0,1429220.0
2012-03-13,34850,35900,34550,35400,3352,50594.0,1429220.0
2012-03-14,35400,35900,34550,34600,3575,49451.0,1429220.0
2012-03-15,35200,37150,34400,35250,4444,50380.0,1429220.0
2012-03-16,35500,35600,34000,34200,7686,48879.0,1429220.0
2012-03-19,34850,34850,33800,34850,4111,49808.0,1429220.0
2012-03-20,34400,36000,34400,35500,3504,50737.0,1429220.0
2012-03-21,35500,36700,35200,36400,4393,52024.0,1429220.0
2012-03-22,36600,38100,35100,36400,6200,52024.0,1429220.0
2012-03-23,36350,36350,35050,35050,4306,50094.0,1429220.0
2012-03-26,35050,35600,34300,35000,2340,50023.0,1429220.0
2012-03-27,35000,35200,34600,34900,1570,49880.0,1429220.0
2012-03-28,35000,35700,34550,35000,2264,50023.0,1429220.0
2012-03-29,34500,35150,34450,34550,464,49380.0,1429220.0
2012-03-30,34800,35150,34150,34400,908,49165.0,1429220.0
2012-04-02,34350,34650,34200,34550,428,49380.0,1429220.0
2012-04-03,34250,34500,32000,33450,5309,47807.0,1429220.0
2012-04-04,33800,33850,31800,31800,4090,45449.0,1429220.0
2012-04-05,32300,32300,30600,31350,1550,44806.0,1429220.0
2012-04-06,30950,31100,30250,30350,1434,43377.0,1429220.0
2012-04-09,30350,30400,29550,29550,1686,42233.0,1429220.0
2012-04-10,29500,30650,29150,30650,760,43806.0,1429220.0
2012-04-12,29600,30100,29300,29400,937,42019.0,1429220.0
2012-04-13,29550,30050,28900,29150,711,41662.0,1429220.0
2012-04-16,29150,29800,29150,29600,651,42305.0,1429220.0
2012-04-17,29100,29450,28500,28750,1770,41090.0,1429220.0
2012-04-18,28750,28900,28000,28200,1823,40304.0,1429220.0
2012-04-19,28050,29100,28050,28650,980,40947.0,1429220.0
2012-04-20,29800,29800,28250,28500,1140,40733.0,1429220.0
2012-04-23,30350,30350,26650,27950,1900,39947.0,1429220.0
2012-04-24,28950,28950,27300,28650,1231,40947.0,1429220.0
2012-04-25,28950,29000,27600,29000,580,41447.0,1429220.0
2012-04-26,28050,28750,27850,27900,1250,39875.0,1429220.0
2012-04-27,27750,27950,26750,27950,987,39947.0,1429220.0
2012-04-30,27400,28100,26600,27100,1920,38732.0,1429220.0
2012-05-02,27100,27800,26700,27650,841,39518.0,1429220.0
2012-05-03,28200,28200,27400,27900,310,39875.0,1429220.0
2012-05-04,28200,28200,27400,27750,941,39661.0,1429220.0
2012-05-07,27300,29600,27150,28900,330,41304.0,1429220.0
2012-05-08,27700,28550,27600,27900,1084,39875.0,1429220.0
2012-05-09,28500,28500,27650,27650,380,39518.0,1429220.0
2012-05-10,28450,28450,27400,28100,180,40161.0,1429220.0
2012-05-11,28100,28100,27150,27850,660,39804.0,1429220.0
2012-05-14,0,0,0,27750,0,39661.0,1429220.0
2012-05-15,27300,28850,27300,27700,130,39589.0,1429220.0
2012-05-16,27700,27700,26550,27050,961,38660.0,1429220.0
2012-05-17,27350,27350,26300,26300,540,37588.0,1429220.0
2012-05-18,26250,27500,25500,27500,2900,39304.0,1429220.0
2012-05-21,26900,26900,25500,25600,2010,36588.0,1429220.0
2012-05-22,25900,26200,25450,25850,1160,36945.0,1429220.0
2012-05-23,25600,26000,24800,25050,2561,35802.0,1429220.0
2012-05-24,25250,25900,25100,25700,1051,36731.0,1429220.0
2012-05-25,26100,27900,25400,26300,3030,37588.0,1429220.0
2012-05-29,26150,26950,26000,26750,480,38232.0,1429220.0
2012-05-30,27400,27400,26000,26350,1141,37660.0,1429220.0
2012-05-31,26050,26050,25500,25950,560,37088.0,1429220.0
2012-06-01,26050,26150,25800,26150,590,37374.0,1429220.0
2012-06-04,26100,26400,25300,25500,692,36445.0,1429220.0
2012-06-05,26300,26300,25500,25550,680,36517.0,1429220.0
2012-06-07,26400,26600,25800,26250,540,37517.0,1429220.0
2012-06-08,25950,26250,25900,26000,316,37160.0,1429220.0
2012-06-11,26200,26200,25700,26050,320,37231.0,1429220.0
2012-06-12,25800,27450,25800,27450,288,39232.0,1429220.0
2012-06-13,26200,26650,26200,26550,728,37946.0,1429220.0
2012-06-14,26200,26350,26100,26350,350,37660.0,1429220.0
2012-06-15,26350,26350,26000,26250,150,37517.0,1429220.0
2012-06-18,26250,26250,25550,26050,1170,37231.0,1429220.0
2012-06-19,26050,26150,25850,25850,1420,36945.0,1429220.0
2012-06-20,26400,26400,25950,26150,442,37374.0,1429220.0
2012-06-21,26150,26200,25800,26200,464,37446.0,1429220.0
2012-06-22,26200,26200,25750,26050,180,37231.0,1429220.0
2012-06-25,25800,26150,25750,26000,200,37160.0,1429220.0
2012-06-26,26400,27250,25800,26200,581,37446.0,1429220.0
2012-06-27,26000,26150,25900,26150,756,37374.0,1429220.0
2012-06-28,25900,25950,25800,25850,1030,36945.0,1429220.0
2012-06-29,25800,25900,25750,25750,170,36802.0,1429220.0
2012-07-02,25800,25800,25800,25800,97,36874.0,1429220.0
2012-07-03,25800,26000,25800,26000,330,37160.0,1429220.0
2012-07-04,26000,26100,25750,25800,270,36874.0,1429220.0
2012-07-05,25950,26100,25850,26000,390,37160.0,1429220.0
2012-07-06,25800,25900,25650,25700,1040,36731.0,1429220.0
2012-07-09,25700,26000,25650,26000,470,37160.0,1429220.0
2012-07-10,26000,26150,26000,26000,310,37160.0,1429220.0
2012-07-11,26000,26000,25800,25900,170,37017.0,1429220.0
2012-07-12,25850,28900,25850,26650,1676,38089.0,1429220.0
2012-07-13,26650,27000,26200,26850,1100,38375.0,1429220.0
2012-07-16,27700,28000,26700,28000,900,40018.0,1429220.0
2012-07-17,28000,28000,26800,26850,496,38375.0,1429220.0
2012-07-18,26850,27150,26550,27150,174,38803.0,1429220.0
2012-07-19,26850,26950,26650,26850,1260,38375.0,1429220.0
2012-07-20,26000,26600,25700,26100,1631,37303.0,1429220.0
2012-07-23,25850,26000,25750,26000,240,37160.0,1429220.0
2012-07-24,25700,26650,25600,26000,1544,37160.0,1429220.0
2012-07-25,25700,26300,25600,25600,1600,36588.0,1429220.0
2012-07-26,26000,26000,25750,25750,1020,36802.0,1429220.0
2012-07-27,25900,27350,25800,26050,280,37231.0,1429220.0
2012-07-30,27300,27300,25800,25900,270,37017.0,1429220.0
2012-07-31,25700,26200,25700,25900,430,37017.0,1429220.0
2012-08-01,25650,25650,25650,25650,180,36659.0,1429220.0
2012-08-02,25450,25650,25450,25650,380,36659.0,1429220.0
2012-08-03,25550,25550,25500,25500,80,36445.0,1429220.0
2012-08-06,25800,25800,25700,25700,50,36731.0,1429220.0
2012-08-07,25550,25900,25550,25900,110,37017.0,1429220.0
2012-08-08,26000,26100,25950,26100,320,37303.0,1429220.0
2012-08-09,26100,26450,26000,26450,190,37803.0,1429220.0
2012-08-10,26000,26000,25900,26000,80,37160.0,1429220.0
2012-08-13,25850,26100,25850,26100,30,37303.0,1429220.0
2012-08-14,25800,25900,25650,25750,550,36802.0,1429220.0
2012-08-16,25750,25750,25050,25550,1800,36517.0,1429220.0
2012-08-17,25550,26000,25550,25550,320,36517.0,1429220.0
2012-08-20,25850,25850,25600,25800,30,36874.0,1429220.0
2012-08-21,25800,26000,25800,25800,650,36874.0,1429220.0
2012-08-22,26000,26000,25900,25900,120,37017.0,1429220.0
2012-08-23,25700,26000,25650,25650,120,36659.0,1429220.0
2012-08-24,25550,28850,25550,27900,3328,39875.0,1429220.0
2012-08-27,27900,27900,26750,27600,900,39446.0,1429220.0
2012-08-28,27900,27900,27100,27100,30,38732.0,1429220.0
2012-08-29,26150,26750,26150,26250,750,37517.0,1429220.0
2012-08-30,26250,28300,26200,27200,1240,38875.0,1429220.0
2012-08-31,26800,27350,26550,27350,183,39089.0,1429220.0
2012-09-03,27200,27200,26900,26900,80,38446.0,1429220.0
2012-09-04,26500,27250,26500,27250,330,38946.0,1429220.0
2012-09-05,27250,27250,27200,27200,30,38875.0,1429220.0
2012-09-06,27200,28000,27200,28000,80,40018.0,1429220.0
2012-09-07,27200,27500,26700,27500,240,39304.0,1429220.0
2012-09-10,27650,27650,27100,27100,130,38732.0,1429220.0
2012-09-11,27100,27450,26750,27450,330,39232.0,1429220.0
2012-09-12,27000,27450,27000,27450,220,39232.0,1429220.0
2012-09-13,27450,27750,27150,27650,474,39518.0,1429220.0
2012-09-14,27950,27950,26600,27500,280,39304.0,1429220.0
2012-09-17,27400,27500,26950,27000,199,38589.0,1429220.0
2012-09-18,26950,27250,26900,27250,52,38946.0,1429220.0
2012-09-19,26950,28500,26950,28250,710,40375.0,1429220.0
2012-09-20,28300,28350,28000,28150,400,40233.0,1429220.0
2012-09-21,27600,28400,27600,28400,390,40590.0,1429220.0
2012-09-24,27950,28350,27900,28350,500,40518.0,1429220.0
2012-09-25,27850,28000,27700,27700,690,39589.0,1429220.0
2012-09-26,27600,27800,27600,27800,190,39732.0,1429220.0
2012-09-27,28100,28200,27700,27700,440,39589.0,1429220.0
2012-09-28,27650,27650,27300,27300,230,39018.0,1429220.0
2012-10-02,27200,29950,27200,29000,650,41447.0,1429220.0
2012-10-04,28500,28500,27600,27700,440,39589.0,1429220.0
2012-10-05,28000,28000,27750,27800,670,39732.0,1429220.0
2012-10-08,27800,27800,27450,27800,620,39732.0,1429220.0
2012-10-09,27900,29200,27900,28300,164,40447.0,1429220.0
2012-10-10,28300,28300,27750,27750,191,39661.0,1429220.0
2012-10-11,27500,27500,27150,27150,370,38803.0,1429220.0
2012-10-12,27200,27200,27200,27200,100,38875.0,1429220.0
2012-10-15,27350,29000,27300,27700,550,39589.0,1429220.0
2012-10-16,28750,28750,28650,28650,30,40947.0,1429220.0
2012-10-17,28650,32900,28650,32900,21036,47021.0,1429220.0
2012-10-18,33500,33800,30000,30050,16719,42948.0,1429220.0
2012-10-19,30300,31400,29800,29900,2614,42734.0,1429220.0
2012-10-22,29100,29650,28650,28650,2290,40947.0,1429220.0
2012-10-23,28750,29100,28350,28650,1360,40947.0,1429220.0
2012-10-24,29200,29650,28450,28800,661,41162.0,1429220.0
2012-10-25,28750,29050,28400,28500,1342,40733.0,1429220.0
2012-10-26,28600,29150,28600,29150,691,41662.0,1429220.0
2012-10-29,29150,29750,28700,29750,920,42519.0,1429220.0
2012-10-30,29950,29950,28950,29200,1039,41733.0,1429220.0
2012-10-31,29300,29900,29300,29900,491,42734.0,1429220.0
2012-11-01,30150,30300,29050,29150,310,41662.0,1429220.0
2012-11-02,30200,30250,29000,29050,1340,41519.0,1429220.0
2012-11-05,29050,29500,28700,29300,840,41876.0,1429220.0
2012-11-06,29300,29900,29050,29500,240,42162.0,1429220.0
2012-11-07,29700,29750,29450,29750,80,42519.0,1429220.0
2012-11-08,29650,29650,28750,28750,300,41090.0,1429220.0
2012-11-09,30250,30250,29250,29300,471,41876.0,1429220.0
2012-11-12,28900,29200,28900,29200,100,41733.0,1429220.0
2012-11-13,29200,29450,28700,29250,330,41805.0,1429220.0
2012-11-14,28900,31800,28900,29600,330,42305.0,1429220.0
2012-11-15,28950,29250,28600,29250,860,41805.0,1429220.0
2012-11-16,28200,29350,28200,28500,1610,40733.0,1429220.0
2012-11-19,28400,29600,28400,29600,210,42305.0,1429220.0
2012-11-20,28450,28600,28250,28450,1320,40661.0,1429220.0
2012-11-21,28750,28750,28500,28750,30,41090.0,1429220.0
2012-11-22,28050,28400,27750,28400,1900,40590.0,1429220.0
2012-11-23,28400,28400,28100,28400,140,40590.0,1429220.0
2012-11-26,28400,28400,28400,28400,40,40590.0,1429220.0
2012-11-27,27950,28650,27950,28650,50,40947.0,1429220.0
2012-11-28,28200,28650,27750,28000,430,40018.0,1429220.0
2012-11-29,27700,28350,27700,28350,80,40518.0,1429220.0
2012-11-30,28250,28350,28250,28350,310,40518.0,1429220.0
2012-12-03,27750,28200,27750,28200,50,40304.0,1429220.0
2012-12-04,28750,28800,28750,28800,90,41162.0,1429220.0
2012-12-05,28450,28800,28450,28750,80,41090.0,1429220.0
2012-12-06,28800,28800,28800,28800,10,41162.0,1429220.0
2012-12-07,27850,28800,27850,28800,60,41162.0,1429220.0
2012-12-10,27900,28800,27900,28650,240,40947.0,1429220.0
2012-12-11,28000,28300,27950,27950,301,39947.0,1429220.0
2012-12-12,27950,27950,27100,27400,1710,39161.0,1429220.0
2012-12-13,27700,27700,27300,27300,90,39018.0,1429220.0
2012-12-14,27350,27550,27200,27200,556,38875.0,1429220.0
2012-12-17,27350,27650,27200,27250,329,38946.0,1429220.0
2012-12-18,27200,27300,27200,27250,100,38946.0,1429220.0
2012-12-20,27150,27300,26900,27050,390,38660.0,1429220.0
2012-12-21,27100,27750,27100,27750,40,39661.0,1429220.0
2012-12-24,27800,28250,27400,28200,70,40304.0,1429220.0
2012-12-26,28000,28400,27700,27700,630,39589.0,1429220.0
2012-12-27,27700,27900,27700,27900,20,39875.0,1429220.0
2012-12-28,27900,27900,27050,27050,80,38660.0,1429220.0
2013-01-02,27200,27400,27200,27300,370,39018.0,1429220.0
2013-01-03,28200,28200,27300,27450,130,39232.0,1429220.0
2013-01-04,27350,27350,27350,27350,10,39089.0,1429220.0
2013-01-07,27350,27350,27350,27350,0,39089.0,1429220.0
2013-01-08,27750,28000,27750,28000,30,40018.0,1429220.0
2013-01-09,28000,28000,28000,28000,110,40018.0,1429220.0
2013-01-10,28000,28000,28000,28000,0,40018.0,1429220.0
2013-01-11,28050,28050,27350,27500,280,39304.0,1429220.0
2013-01-14,27550,27550,26200,27250,900,38946.0,1429220.0
2013-01-15,27200,27250,27150,27250,180,38946.0,1429220.0
2013-01-16,27600,27650,27350,27350,60,39089.0,1429220.0
2013-01-17,27350,27350,27000,27000,420,38589.0,1429220.0
2013-01-18,27800,27800,27800,27800,10,39732.0,1429220.0
2013-01-21,27550,27550,27450,27450,20,39232.0,1429220.0
2013-01-22,27450,27550,27250,27550,60,39375.0,1429220.0
2013-01-23,27500,27500,27500,27500,20,39304.0,1429220.0
2013-01-24,27500,27500,27500,27500,10,39304.0,1429220.0
2013-01-25,27500,27500,27200,27300,130,39018.0,1429220.0
2013-01-28,27850,27850,27850,27850,10,39804.0,1429220.0
2013-01-29,28500,29800,28150,28200,510,40304.0,1429220.0
2013-01-30,28250,28300,28250,28300,30,40447.0,1429220.0
2013-01-31,28300,28300,27500,27900,150,39875.0,1429220.0
2013-02-01,28900,28900,27650,27650,20,39518.0,1429220.0
2013-02-04,27200,27500,27000,27350,580,39089.0,1429220.0
2013-02-05,27350,27350,26900,27150,320,38803.0,1429220.0
2013-02-06,27200,27200,27200,27200,10,38875.0,1429220.0
2013-02-07,27200,27550,27200,27550,50,39375.0,1429220.0
2013-02-08,27450,27550,27300,27550,50,39375.0,1429220.0
2013-02-12,28400,29250,27700,28000,990,40018.0,1429220.0
2013-02-13,28300,28300,27900,27900,190,39875.0,1429220.0
2013-02-14,28400,28400,28400,28400,20,40590.0,1429220.0
2013-02-15,28450,28450,28000,28000,120,40018.0,1429220.0
2013-02-18,28500,28500,28500,28500,20,40733.0,1429220.0
2013-02-19,28500,28850,28500,28850,70,41233.0,1429220.0
2013-02-20,28800,29000,28500,28500,300,40733.0,1429220.0
2013-02-21,28900,29150,28000,28500,390,40733.0,1429220.0
2013-02-22,28800,31400,28650,29600,1320,42305.0,1429220.0
2013-02-25,29500,29500,28600,28600,197,40876.0,1429220.0
2013-02-26,28350,28550,28100,28550,80,40804.0,1429220.0
2013-02-27,28500,28500,28300,28300,320,40447.0,1429220.0
2013-02-28,29450,29450,28600,28600,30,40876.0,1429220.0
2013-03-04,28100,28550,28100,28550,70,40804.0,1429220.0
2013-03-05,28550,29350,28100,29000,460,41447.0,1429220.0
2013-03-06,29000,29350,29000,29350,30,41948.0,1429220.0
2013-03-07,29350,29700,29300,29700,160,42448.0,1429220.0
2013-03-08,29900,32500,29300,29300,500,41876.0,1429220.0
2013-03-11,29350,29350,29250,29250,60,41805.0,1429220.0
2013-03-12,30150,30950,29350,29450,160,42091.0,1429220.0
2013-03-13,29150,29800,29100,29800,30,42591.0,1429220.0
2013-03-14,29000,29800,29000,29200,160,41733.0,1429220.0
2013-03-15,30200,30200,29000,29000,85,41447.0,1429220.0
2013-03-18,29700,29700,29000,29300,50,41876.0,1429220.0
2013-03-19,29500,29650,29050,29650,80,42376.0,1429220.0
2013-03-20,29150,29500,29100,29100,100,41590.0,1429220.0
2013-03-21,29150,29700,29150,29450,80,42091.0,1429220.0
2013-03-22,30200,30200,30000,30000,20,42877.0,1429220.0
2013-03-25,29450,29450,29400,29400,40,42019.0,1429220.0
2013-03-26,30500,31100,29400,29950,160,42805.0,1429220.0
2013-03-27,29800,29800,29800,29800,40,42591.0,1429220.0
2013-03-28,30100,30100,30100,30100,10,43020.0,1429220.0
2013-03-29,29950,29950,29950,29950,0,42805.0,1429220.0
2013-04-01,34400,34400,34400,34400,2160,49165.0,1429220.0
2013-04-02,39550,39550,39550,39550,2595,56526.0,1429220.0
2013-04-03,45450,45450,45450,45450,4770,64958.0,1429220.0
