현대백화점(069960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-08-11,32000,32550,31900,32250,157902,720729.0,22348177.0
2004-08-12,32100,32800,31600,32200,145174,719611.0,22348177.0
2004-08-13,32500,35300,32250,33150,411840,740975.0,22352177.0
2004-08-16,33600,33800,32250,32700,111063,730916.0,22352177.0
2004-08-17,33200,33200,30900,31000,268092,692917.0,22352177.0
2004-08-18,30800,32150,30800,32000,202110,715270.0,22352177.0
2004-08-19,32500,33000,32450,33000,142760,737622.0,22352177.0
2004-08-20,32400,33000,32200,33000,55423,737622.0,22352177.0
2004-08-23,33000,33000,32000,32050,172610,716387.0,22352177.0
2004-08-24,31550,32100,31200,31500,178539,704094.0,22352177.0
2004-08-25,31900,33150,31650,33000,282930,737622.0,22352177.0
2004-08-26,33400,34900,33100,34500,251190,771150.0,22352177.0
2004-08-27,34500,34500,33300,34000,40250,759974.0,22352177.0
2004-08-30,33500,34500,33500,33800,97200,755504.0,22352177.0
2004-08-31,33600,34600,33500,34350,81438,767797.0,22352177.0
2004-09-01,34350,38200,34350,36900,350904,824795.0,22352177.0
2004-09-02,36700,37700,36350,36800,273052,822560.0,22352177.0
2004-09-03,37000,37500,35500,35600,138914,795738.0,22352177.0
2004-09-06,35500,37250,35500,37000,180960,827031.0,22352177.0
2004-09-07,36500,37000,35650,35950,73300,803561.0,22352177.0
2004-09-08,36500,37000,35000,35500,111249,793502.0,22352177.0
2004-09-09,35550,36900,35100,36900,135172,824795.0,22352177.0
2004-09-10,36950,37800,35800,37000,153950,827031.0,22352177.0
2004-09-13,37000,37400,36500,36900,113841,824795.0,22352177.0
2004-09-14,36600,36800,35500,35550,127000,794620.0,22352177.0
2004-09-15,35950,36150,35500,35500,199386,793502.0,22352177.0
2004-09-16,35050,35650,34750,34950,282340,781209.0,22352177.0
2004-09-17,34500,35100,34000,34500,149904,771150.0,22352177.0
2004-09-20,34500,35400,34500,35400,159091,791267.0,22352177.0
2004-09-21,35400,35750,35100,35100,142151,784561.0,22352177.0
2004-09-22,34600,34700,32800,33200,342654,742092.0,22352177.0
2004-09-23,33100,33750,32300,33250,300641,743210.0,22352177.0
2004-09-24,33250,33500,32200,32500,318199,726446.0,22352177.0
2004-09-30,31700,32800,31650,32500,116835,726446.0,22352177.0
2004-10-01,32500,33250,32050,33200,48023,742092.0,22352177.0
2004-10-04,33900,35950,33700,35900,292020,802443.0,22352177.0
2004-10-05,36250,36350,35500,35950,146870,803561.0,22352177.0
2004-10-06,35650,36000,35100,35500,103763,793502.0,22352177.0
2004-10-07,35500,35500,34150,34500,128854,771150.0,22352177.0
2004-10-08,34650,36850,34500,36000,258770,804678.0,22352177.0
2004-10-11,35100,35850,34700,35400,67493,791267.0,22352177.0
2004-10-12,35400,35400,33500,33500,133670,748798.0,22352177.0
2004-10-13,34300,34300,31650,31650,248176,707446.0,22352177.0
2004-10-14,31950,32300,31650,31700,119040,708564.0,22352177.0
2004-10-15,31700,32000,31300,31600,111996,706329.0,22352177.0
2004-10-18,31400,32500,31400,32300,161780,721975.0,22352177.0
2004-10-19,32300,32650,31250,31850,261320,711917.0,22352177.0
2004-10-20,31600,31850,31100,31400,1047178,701858.0,22352177.0
2004-10-21,31400,31700,30700,30900,96602,690682.0,22352177.0
2004-10-22,30900,31450,30800,31000,64463,692917.0,22352177.0
2004-10-25,31000,31400,29400,31000,156850,692917.0,22352177.0
2004-10-26,30550,31650,30550,31400,42770,701858.0,22352177.0
2004-10-27,31600,31750,30600,31450,79040,702976.0,22352177.0
2004-10-28,31950,31950,31150,31550,24007,705211.0,22352177.0
2004-10-29,31650,32650,31150,32500,196355,729152.0,22435432.0
2004-11-01,32850,33200,32600,33000,100922,740369.0,22435432.0
2004-11-02,33400,33600,32950,33100,86670,742613.0,22435432.0
2004-11-03,33600,34000,33200,33950,50960,761683.0,22435432.0
2004-11-04,33950,33950,33150,33200,16183,744856.0,22435432.0
2004-11-05,33000,33500,32000,32300,93350,724664.0,22435432.0
2004-11-08,32200,32300,31300,31450,72759,705594.0,22435432.0
2004-11-09,31400,31400,30750,30750,61244,689890.0,22435432.0
2004-11-10,30900,31600,30900,31600,340728,708960.0,22435432.0
2004-11-11,31300,32000,31200,31700,141240,711203.0,22435432.0
2004-11-12,32500,34500,32100,33500,324843,751587.0,22435432.0
2004-11-15,33000,33400,32200,32550,206159,730273.0,22435432.0
2004-11-16,32600,32700,31800,32550,132876,730273.0,22435432.0
2004-11-17,32600,33050,32400,32900,110463,738126.0,22435432.0
2004-11-18,33900,34650,33800,34350,320431,770657.0,22435432.0
2004-11-19,34750,35050,34350,35050,197720,786362.0,22435432.0
2004-11-22,35000,35000,33800,33900,139811,760561.0,22435432.0
2004-11-23,33500,33750,33100,33300,144605,747100.0,22435432.0
2004-11-24,33300,34800,33150,34000,111708,762805.0,22435432.0
2004-11-25,33600,34500,33600,34000,120823,762805.0,22435432.0
2004-11-26,34700,35050,32900,33400,152519,749343.0,22435432.0
2004-11-29,33500,34000,33100,33300,67960,747100.0,22435432.0
2004-11-30,33300,33850,33050,33450,67993,750465.0,22435432.0
2004-12-01,33500,34750,33400,34500,150640,774022.0,22435432.0
2004-12-02,34400,35000,34400,34800,61288,780753.0,22435432.0
2004-12-03,35300,36700,35300,35650,287000,799823.0,22435432.0
2004-12-06,36000,36500,35500,35700,128052,800945.0,22435432.0
2004-12-07,36200,36200,34350,35500,78230,796458.0,22435432.0
2004-12-08,35000,35400,34450,35100,86243,787484.0,22435432.0
2004-12-09,35000,35950,34800,34900,208988,782997.0,22435432.0
2004-12-10,35300,35300,33500,34200,86070,767292.0,22435432.0
2004-12-13,34750,35150,34200,34900,88320,782997.0,22435432.0
2004-12-14,34500,34600,33300,33500,85340,751587.0,22435432.0
2004-12-15,33900,33900,32550,33150,180793,743735.0,22435432.0
2004-12-16,33150,33450,32800,33150,122557,743735.0,22435432.0
2004-12-17,33050,33900,33000,33400,55160,749343.0,22435432.0
2004-12-20,33100,33600,32500,32900,79892,738126.0,22435432.0
2004-12-21,32700,32950,32150,32350,162801,725786.0,22435432.0
2004-12-22,32500,32750,31900,32350,149485,725786.0,22435432.0
2004-12-23,32700,32800,32400,32500,154394,729152.0,22435432.0
2004-12-24,32400,32700,32250,32600,133298,731713.0,22445197.0
2004-12-27,32600,32900,32350,32700,60416,733958.0,22445197.0
2004-12-28,32550,32750,32500,32750,46429,735080.0,22445197.0
2004-12-29,32500,32850,32300,32700,132089,733958.0,22445197.0
2004-12-30,32700,33850,32700,33800,127230,758648.0,22445197.0
2005-01-03,33850,34400,33400,33550,74311,753036.0,22445197.0
2005-01-04,33850,34050,33300,33600,74824,754159.0,22445197.0
2005-01-05,33450,35000,33450,35000,108890,785582.0,22445197.0
2005-01-06,34800,35300,34400,34400,113929,772115.0,22445197.0
2005-01-07,34300,34800,32750,33000,91600,740692.0,22445197.0
2005-01-10,33100,34500,33000,34000,41952,763137.0,22445197.0
2005-01-11,34300,34300,33000,33950,61364,762014.0,22445197.0
2005-01-12,33400,34500,33400,34000,80750,763137.0,22445197.0
2005-01-13,34000,34550,33850,33900,80592,760892.0,22445197.0
2005-01-14,33550,34500,33550,34500,105731,774359.0,22445197.0
2005-01-17,35400,36650,34500,36650,215676,822616.0,22445197.0
2005-01-18,36700,36700,35800,35800,59116,803538.0,22445197.0
2005-01-19,36500,36500,35600,36300,95912,814761.0,22445197.0
2005-01-20,36200,37100,35850,36700,81635,823739.0,22445197.0
2005-01-21,36750,37350,36150,36500,80077,819250.0,22445197.0
2005-01-24,37000,38650,37000,38300,149636,859651.0,22445197.0
2005-01-25,37700,38450,37200,37750,86220,847306.0,22445197.0
2005-01-26,37300,39350,37300,38700,121213,868629.0,22445197.0
2005-01-27,39000,39700,38700,38800,90040,870874.0,22445197.0
2005-01-28,39350,39350,37400,38000,78046,852917.0,22445197.0
2005-01-31,37750,38700,37250,37800,95730,848428.0,22445197.0
2005-02-01,37800,38900,37800,38300,60170,859651.0,22445197.0
2005-02-02,39000,39500,38550,39400,110750,884341.0,22445197.0
2005-02-03,39000,39400,38900,39400,58453,884341.0,22445197.0
2005-02-04,39250,39500,38300,39250,117997,882093.0,22473697.0
2005-02-07,39200,39500,38850,39350,147751,884340.0,22473697.0
2005-02-11,39300,39400,38400,39350,64161,884340.0,22473697.0
2005-02-14,39500,41300,39500,40500,270900,910185.0,22473697.0
2005-02-15,40000,41000,39200,40800,285485,916927.0,22473697.0
2005-02-16,41200,45000,41000,43400,625712,975358.0,22473697.0
2005-02-17,43200,43900,43150,43450,253466,976482.0,22473697.0
2005-02-18,42700,43700,42700,43500,78731,977606.0,22473697.0
2005-02-21,42900,44500,41800,44500,293710,1000080.0,22473697.0
2005-02-22,43500,44100,41200,41200,206442,925916.0,22473697.0
2005-02-23,41200,42750,40900,42700,176265,959627.0,22473697.0
2005-02-24,43100,45750,43100,44000,205974,988843.0,22473697.0
2005-02-25,44400,47050,44400,45700,122650,1027048.0,22473697.0
2005-02-28,47000,48050,45600,47500,162474,1067501.0,22473697.0
2005-03-02,48500,50900,47000,47700,267957,1071995.0,22473697.0
2005-03-03,48500,50100,47200,50000,242706,1123685.0,22473697.0
2005-03-04,49500,49500,47550,48150,144040,1082109.0,22473697.0
2005-03-07,48300,49800,46150,46200,127165,1038285.0,22473697.0
2005-03-08,47500,47500,45000,46000,125090,1033790.0,22473697.0
2005-03-09,46000,47500,45600,46800,185850,1051769.0,22473697.0
2005-03-10,47500,49000,47400,47950,292418,1077614.0,22473697.0
2005-03-11,48150,48950,47400,48300,126125,1089428.0,22555442.0
2005-03-14,48300,49200,48000,48000,181346,1082661.0,22555442.0
2005-03-15,48050,48400,46100,46450,217148,1047700.0,22555442.0
2005-03-16,46450,47700,46450,47250,115347,1065745.0,22555442.0
2005-03-17,47250,47350,46500,46500,164222,1048828.0,22555442.0
2005-03-18,46600,47200,44450,44700,152504,1008228.0,22555442.0
2005-03-21,44950,44950,43000,43700,146506,985673.0,22555442.0
2005-03-22,41900,44400,41900,44300,74400,999826.0,22569442.0
2005-03-23,43950,44950,42700,44950,86859,1014496.0,22569442.0
2005-03-24,43650,46000,43650,44900,89541,1013368.0,22569442.0
2005-03-25,45600,45800,44900,45050,39072,1016753.0,22569442.0
2005-03-28,45200,46450,45200,45950,71032,1037066.0,22569442.0
2005-03-29,45600,46000,45100,45350,39054,1023524.0,22569442.0
2005-03-30,44200,45000,43500,43550,185182,982899.0,22569442.0
2005-03-31,44100,44100,43000,43450,58924,981337.0,22585442.0
2005-04-01,43000,43700,42650,43700,132260,986984.0,22585442.0
2005-04-04,43300,44450,43200,44000,103178,993759.0,22585442.0
2005-04-06,44700,44800,43800,44000,145367,993759.0,22585442.0
2005-04-07,43850,44200,43700,44000,195765,993759.0,22585442.0
2005-04-08,45300,47300,45100,47200,352560,1066033.0,22585442.0
2005-04-11,46800,48000,46800,48000,203239,1084101.0,22585442.0
2005-04-12,48000,48200,47400,47800,118140,1079584.0,22585442.0
2005-04-13,47850,48700,47850,48200,125055,1088618.0,22585442.0
2005-04-14,47300,48200,46800,46800,102159,1056999.0,22585442.0
2005-04-15,46950,47100,44900,47000,94720,1061516.0,22585442.0
2005-04-18,46700,46700,44500,46300,125150,1045706.0,22585442.0
2005-04-19,46500,46600,45200,45200,66233,1020862.0,22585442.0
2005-04-20,45700,46450,45000,46000,119862,1038930.0,22585442.0
2005-04-21,45000,45700,44750,45000,50050,1016345.0,22585442.0
2005-04-22,46000,46000,44500,45350,43080,1024250.0,22585442.0
2005-04-25,45000,47100,45000,46600,90841,1052482.0,22585442.0
2005-04-26,46500,46800,45550,46000,80150,1038930.0,22585442.0
2005-04-27,45300,45450,43900,44300,80684,1000535.0,22585442.0
2005-04-28,45200,45900,44500,44500,38193,1005052.0,22585442.0
2005-04-29,44100,44850,43300,43750,43613,988113.0,22585442.0
2005-05-02,44300,45000,44000,44900,24917,1014086.0,22585442.0
2005-05-03,45300,46450,45300,46400,105460,1047965.0,22585442.0
2005-05-04,46300,47000,46000,46900,42379,1059257.0,22585442.0
2005-05-06,46400,47400,45350,45500,71746,1027638.0,22585442.0
2005-05-09,45600,45800,44500,44500,107210,1005052.0,22585442.0
2005-05-10,45800,47050,45500,46850,169686,1058128.0,22585442.0
2005-05-11,46800,47050,45500,46700,113243,1054740.0,22585442.0
2005-05-12,46250,46800,46000,46500,44712,1050223.0,22585442.0
2005-05-13,46050,47900,45800,47900,117850,1081843.0,22585442.0
2005-05-16,47700,47700,46150,46300,52391,1045706.0,22585442.0
2005-05-17,46100,46500,45150,45300,84599,1023121.0,22585442.0
2005-05-18,45750,46500,45650,46400,51610,1047965.0,22585442.0
2005-05-19,46900,47900,46550,47900,119521,1081843.0,22585442.0
2005-05-20,47900,48050,47750,47850,83721,1080713.0,22585442.0
2005-05-23,47900,48200,47750,47800,41209,1079584.0,22585442.0
2005-05-24,47600,48850,47600,48700,80614,1099911.0,22585442.0
2005-05-25,48700,49650,48700,49450,190320,1116850.0,22585442.0
2005-05-26,48700,49650,48500,49450,23080,1116850.0,22585442.0
2005-05-27,49800,49800,48700,48750,50697,1101040.0,22585442.0
2005-05-30,49400,49450,48500,49000,27552,1106687.0,22585442.0
2005-05-31,48900,49000,47700,47750,62224,1078455.0,22585442.0
2005-06-01,47300,49600,47300,49550,64400,1119109.0,22585442.0
2005-06-02,49900,50100,49100,49400,44372,1115721.0,22585442.0
2005-06-03,49150,49600,48500,49400,39369,1115721.0,22585442.0
2005-06-07,49650,52000,49650,52000,99447,1174443.0,22585442.0
2005-06-08,52400,53200,51500,52000,169050,1174443.0,22585442.0
2005-06-09,52000,52500,50700,50900,139130,1149599.0,22585442.0
2005-06-10,51100,51500,47000,48000,351789,1084101.0,22585442.0
2005-06-13,48000,48300,47550,47850,80431,1080713.0,22585442.0
2005-06-14,47850,48250,46850,46850,109886,1058128.0,22585442.0
2005-06-15,46500,48850,46400,48800,176106,1102170.0,22585442.0
2005-06-16,48800,50100,48400,50000,86740,1129272.0,22585442.0
2005-06-17,50000,50000,48650,49400,58802,1115721.0,22585442.0
2005-06-20,48850,49000,47700,47950,80482,1082972.0,22585442.0
2005-06-21,48350,49400,47900,48400,63060,1093135.0,22585442.0
2005-06-22,47750,48650,47650,48300,83921,1090877.0,22585442.0
2005-06-23,48300,49000,48300,48550,37350,1096523.0,22585442.0
2005-06-24,48900,49450,48550,49200,52543,1111204.0,22585442.0
2005-06-27,48150,49450,48150,48550,60108,1096523.0,22585442.0
2005-06-28,48300,48950,46750,47550,129635,1073938.0,22585442.0
2005-06-29,47650,48550,47650,48400,126140,1093169.0,22586142.0
2005-06-30,48000,48350,47700,47800,107620,1079618.0,22586142.0
2005-07-01,47100,48050,47100,47900,161673,1081876.0,22586142.0
2005-07-04,48400,48400,47450,47600,84082,1075100.0,22586142.0
2005-07-05,47600,49200,47500,49000,75619,1106721.0,22586142.0
2005-07-06,49000,50300,48700,50000,92350,1129307.0,22586142.0
2005-07-07,49200,49800,48800,49800,77240,1124790.0,22586142.0
2005-07-08,49700,50100,49300,49350,37916,1114626.0,22586142.0
2005-07-11,49350,50400,49350,50300,87605,1136083.0,22586142.0
2005-07-12,50200,50300,49200,50000,72960,1129307.0,22586142.0
2005-07-13,49500,50200,49300,49450,22081,1116885.0,22586142.0
2005-07-14,49700,49750,48500,49250,124534,1112367.0,22586142.0
2005-07-15,49250,52200,49250,51900,209008,1172221.0,22586142.0
2005-07-18,52200,52700,51200,52700,53988,1190290.0,22586142.0
2005-07-19,53000,54800,53000,54800,170931,1237721.0,22586142.0
2005-07-20,55500,56900,54200,56300,106558,1271600.0,22586142.0
2005-07-21,56200,56900,55300,55900,42878,1262565.0,22586142.0
2005-07-22,55000,56400,54700,55000,45422,1242238.0,22586142.0
2005-07-25,56000,60300,56000,59600,292823,1346134.0,22586142.0
2005-07-26,58500,58900,58000,58500,110697,1321289.0,22586142.0
2005-07-27,57900,58000,55300,55300,216243,1249014.0,22586142.0
2005-07-28,55600,57100,55200,55700,149121,1258048.0,22586142.0
2005-07-29,55500,56500,53700,54400,187240,1228686.0,22586142.0
2005-08-01,53700,57300,53700,56200,146285,1269341.0,22586142.0
2005-08-02,55600,56900,54700,55500,99301,1253531.0,22586142.0
2005-08-03,55700,56900,54900,55200,110835,1246755.0,22586142.0
2005-08-04,56000,57300,55200,57300,178019,1294186.0,22586142.0
2005-08-05,57100,57100,53300,55100,92597,1244496.0,22586142.0
2005-08-08,54900,57200,54600,55500,234590,1253531.0,22586142.0
2005-08-09,57200,59600,57200,59300,385618,1339358.0,22586142.0
2005-08-10,60500,64200,60500,62900,288468,1420668.0,22586142.0
2005-08-11,63300,65200,62400,64800,181300,1463582.0,22586142.0
2005-08-12,64900,64900,62500,62800,102531,1418410.0,22586142.0
2005-08-16,62100,63700,62100,63400,244826,1431961.0,22586142.0
2005-08-17,63000,63000,61500,62900,136520,1420668.0,22586142.0
2005-08-18,62600,63100,62600,62800,74339,1418410.0,22586142.0
2005-08-19,62700,63800,61500,62400,79730,1409375.0,22586142.0
2005-08-22,62100,65100,62100,65000,119555,1468099.0,22586142.0
2005-08-23,65000,68400,64100,68000,155798,1535858.0,22586142.0
2005-08-24,67500,67600,65300,66000,170741,1490685.0,22586142.0
2005-08-25,66000,66200,64000,66000,149230,1490685.0,22586142.0
2005-08-26,65500,67800,65500,67800,56480,1531340.0,22586142.0
2005-08-29,66100,66900,63700,65000,49912,1468099.0,22586142.0
2005-08-30,65300,65500,61900,63000,216568,1422927.0,22586142.0
2005-08-31,63500,68000,63300,68000,156360,1535858.0,22586142.0
2005-09-01,67600,69000,66700,68400,196613,1544892.0,22586142.0
2005-09-02,67600,69000,66300,67400,87197,1522306.0,22586142.0
2005-09-05,67000,68700,66700,67000,38640,1513272.0,22586142.0
2005-09-06,66400,69000,66400,68000,85720,1535858.0,22586142.0
2005-09-07,69000,70500,68700,69600,97670,1571995.0,22586142.0
2005-09-08,70400,72500,69600,70300,126900,1587806.0,22586142.0
2005-09-09,70400,71200,69900,70300,40002,1587806.0,22586142.0
2005-09-12,70200,70300,67800,69900,125950,1578771.0,22586142.0
2005-09-13,69900,72300,69600,69600,119460,1571995.0,22586142.0
2005-09-14,68200,69600,68200,69000,38772,1558444.0,22586142.0
2005-09-15,68000,73200,67800,71700,114654,1619426.0,22586142.0
2005-09-16,70700,74000,70700,74000,69698,1671375.0,22586142.0
2005-09-20,75000,75000,72100,73900,47724,1669116.0,22586142.0
2005-09-21,74700,76400,74200,76400,70030,1725581.0,22586142.0
2005-09-22,76000,76000,73700,74500,81915,1682668.0,22586142.0
2005-09-23,74500,75400,71600,73000,93200,1648788.0,22586142.0
2005-09-26,72600,73700,72500,73600,120188,1662340.0,22586142.0
2005-09-27,74300,74300,73200,73600,34080,1662340.0,22586142.0
2005-09-28,72900,73600,71800,73300,129371,1655564.0,22586142.0
2005-09-29,74000,74000,72600,72600,67717,1639754.0,22586142.0
2005-09-30,72800,73300,70100,70100,176619,1583289.0,22586142.0
2005-10-04,70000,71100,69200,69700,174610,1574254.0,22586142.0
2005-10-05,69500,69500,66700,66900,275899,1511648.0,22595642.0
2005-10-06,66200,66500,64800,65000,260181,1468717.0,22595642.0
2005-10-07,64500,66600,64500,65400,281107,1477755.0,22595642.0
2005-10-10,65800,68300,65800,68300,151941,1543282.0,22595642.0
2005-10-11,69100,71900,68900,71900,556758,1624627.0,22595642.0
2005-10-12,72500,74500,71000,71800,355532,1622367.0,22595642.0
2005-10-13,71800,71800,68400,68700,223732,1552321.0,22595642.0
2005-10-14,69100,70500,68200,68200,146369,1541023.0,22595642.0
2005-10-17,68800,69000,66000,66800,100620,1509389.0,22595642.0
2005-10-18,66000,70900,66000,69600,142623,1572657.0,22595642.0
2005-10-19,68400,70700,68200,69300,85555,1565878.0,22595642.0
2005-10-20,70200,71700,70000,71200,89808,1608810.0,22595642.0
2005-10-21,69700,71800,69700,71700,78081,1620108.0,22595642.0
2005-10-24,71400,73200,71200,71500,94102,1615588.0,22595642.0
2005-10-25,72600,73200,71200,71200,61421,1608810.0,22595642.0
2005-10-26,71300,72300,69500,69500,53476,1570397.0,22595642.0
2005-10-27,68600,70000,68500,68800,83410,1554580.0,22595642.0
2005-10-28,68000,68000,66500,66600,118922,1504870.0,22595642.0
2005-10-31,67300,71200,67200,69300,112442,1565878.0,22595642.0
