한진(002320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-01,9010,9090,8900,9050,83050,108371.0,11974656.0
2004-06-02,8950,9070,8940,9000,45620,107772.0,11974656.0
2004-06-03,9060,9200,8500,8510,94248,101904.0,11974656.0
2004-06-04,8500,8780,8310,8410,103590,100707.0,11974656.0
2004-06-07,8450,8730,8420,8690,97780,104060.0,11974656.0
2004-06-08,8720,8780,8550,8640,52050,103461.0,11974656.0
2004-06-09,8880,8880,8570,8590,54400,102862.0,11974656.0
2004-06-10,8560,8620,8430,8590,52740,102862.0,11974656.0
2004-06-11,8600,8650,8240,8250,96965,98791.0,11974656.0
2004-06-14,8050,8290,8050,8240,69400,98671.0,11974656.0
2004-06-15,8100,8240,8100,8200,31816,98192.0,11974656.0
2004-06-16,8230,8340,8050,8140,45350,97474.0,11974656.0
2004-06-17,8080,8200,8060,8060,26120,96516.0,11974656.0
2004-06-18,8040,8100,7880,8000,35103,95797.0,11974656.0
2004-06-21,7910,8080,7910,8000,23440,95797.0,11974656.0
2004-06-22,7910,8000,7850,7910,13150,94720.0,11974656.0
2004-06-23,7990,8050,7800,8000,76180,95797.0,11974656.0
2004-06-24,8010,8400,8010,8350,39480,99988.0,11974656.0
2004-06-25,8270,8770,8210,8610,70486,103102.0,11974656.0
2004-06-28,8530,8700,8530,8690,21450,104060.0,11974656.0
2004-06-29,8570,8750,8570,8680,11516,103940.0,11974656.0
2004-06-30,8650,9030,8650,9000,52933,107772.0,11974656.0
2004-07-01,9100,9130,8820,8850,35730,105976.0,11974656.0
2004-07-02,8700,8700,8600,8650,38130,103581.0,11974656.0
2004-07-05,8520,8750,8520,8600,2350,102982.0,11974656.0
2004-07-06,8530,8770,8530,8770,13460,105018.0,11974656.0
2004-07-07,8550,8800,8450,8720,5480,104419.0,11974656.0
2004-07-08,8570,8720,8570,8680,5160,103940.0,11974656.0
2004-07-09,8550,8730,8550,8620,19056,103222.0,11974656.0
2004-07-12,8560,8600,8560,8570,12560,102623.0,11974656.0
2004-07-13,8510,8640,8510,8600,18630,102982.0,11974656.0
2004-07-14,8680,8710,8600,8600,12920,102982.0,11974656.0
2004-07-15,8500,8550,8450,8450,19088,101186.0,11974656.0
2004-07-16,8440,8450,8340,8370,30090,100228.0,11974656.0
2004-07-19,8370,8650,8370,8610,18760,103102.0,11974656.0
2004-07-20,8600,8610,8500,8600,14280,102982.0,11974656.0
2004-07-21,8690,8730,8400,8570,45140,102623.0,11974656.0
2004-07-22,8520,8640,8500,8640,11300,103461.0,11974656.0
2004-07-23,8520,8580,8460,8560,10390,102503.0,11974656.0
2004-07-26,8360,8500,8310,8500,26840,101785.0,11974656.0
2004-07-27,8490,8600,8370,8410,23110,100707.0,11974656.0
2004-07-28,8500,8600,8410,8460,17631,101306.0,11974656.0
2004-07-29,8400,8460,8350,8400,20230,100587.0,11974656.0
2004-07-30,8330,8500,8330,8490,9820,101665.0,11974656.0
2004-08-02,8490,8490,8310,8310,23270,99509.0,11974656.0
2004-08-03,8310,8450,8230,8250,14160,98791.0,11974656.0
2004-08-04,8210,8400,8180,8350,11580,99988.0,11974656.0
2004-08-05,8350,8410,8310,8410,11921,100707.0,11974656.0
2004-08-06,8400,8400,8180,8360,8410,100108.0,11974656.0
2004-08-09,8640,8640,8360,8510,13070,101904.0,11974656.0
2004-08-10,8550,8550,8450,8450,9591,101186.0,11974656.0
2004-08-11,8580,8670,8460,8610,26930,103102.0,11974656.0
2004-08-12,8600,8800,8500,8780,79783,105137.0,11974656.0
2004-08-13,8840,9140,8730,9130,82290,109329.0,11974656.0
2004-08-16,9140,9200,9000,9200,57065,110167.0,11974656.0
2004-08-17,9300,9300,9010,9250,47520,110766.0,11974656.0
2004-08-18,9250,9450,9150,9440,141913,113041.0,11974656.0
2004-08-19,9400,9570,9150,9400,95820,112562.0,11974656.0
2004-08-20,9380,9490,9260,9490,53720,113639.0,11974656.0
2004-08-23,9450,10000,9450,9600,97264,114957.0,11974656.0
2004-08-24,9780,9990,9730,9980,129500,119507.0,11974656.0
2004-08-25,10000,10050,9770,10050,86970,120345.0,11974656.0
2004-08-26,9970,10000,9890,9950,102020,119148.0,11974656.0
2004-08-27,9840,9970,9750,9900,48762,118549.0,11974656.0
2004-08-30,10200,10200,9900,9930,64660,118908.0,11974656.0
2004-08-31,10100,11250,10000,10900,416621,130524.0,11974656.0
2004-09-01,11150,11350,10850,11250,588030,134715.0,11974656.0
2004-09-02,11350,11350,10950,11150,228650,133517.0,11974656.0
2004-09-03,11300,11850,11100,11500,377420,137709.0,11974656.0
2004-09-06,11550,11600,10800,11600,193090,138906.0,11974656.0
2004-09-07,11800,11800,11100,11100,112870,132919.0,11974656.0
2004-09-08,11150,11300,10950,11100,84503,132919.0,11974656.0
2004-09-09,11100,11550,10850,11450,110440,137110.0,11974656.0
2004-09-10,11400,12350,11300,11800,211483,141301.0,11974656.0
2004-09-13,12000,12200,11850,12200,210003,146091.0,11974656.0
2004-09-14,12200,12500,11950,12100,153332,144893.0,11974656.0
2004-09-15,11950,12100,11800,12000,142463,143696.0,11974656.0
2004-09-16,11750,12000,11700,11800,88510,141301.0,11974656.0
2004-09-17,11800,11900,11650,11800,54780,141301.0,11974656.0
2004-09-20,11750,12050,11600,11950,177950,143097.0,11974656.0
2004-09-21,11900,12250,11800,11850,70580,141900.0,11974656.0
2004-09-22,11900,11950,11500,11500,101407,137709.0,11974656.0
2004-09-23,11250,11450,11100,11100,38890,132919.0,11974656.0
2004-09-24,11200,11300,10900,10950,36180,131122.0,11974656.0
2004-09-30,10900,11250,10900,11250,55523,134715.0,11974656.0
2004-10-01,11250,11400,11200,11400,25741,136511.0,11974656.0
2004-10-04,11400,11750,11400,11700,101376,140103.0,11974656.0
2004-10-05,11800,11900,11550,11800,80650,141301.0,11974656.0
2004-10-06,11700,11750,11350,11450,45680,137110.0,11974656.0
2004-10-07,11250,11550,11250,11450,48616,137110.0,11974656.0
2004-10-08,11500,11550,11000,11500,93160,137709.0,11974656.0
2004-10-11,11300,11500,11250,11450,36796,137110.0,11974656.0
2004-10-12,11400,11550,10950,11500,100840,137709.0,11974656.0
2004-10-13,11500,12600,11300,12300,351533,147288.0,11974656.0
2004-10-14,12250,13300,12000,13100,589985,156868.0,11974656.0
2004-10-15,12900,13400,12550,13400,161450,160460.0,11974656.0
2004-10-18,13400,13900,13200,13400,324010,160460.0,11974656.0
2004-10-19,13400,13750,13200,13600,154800,162855.0,11974656.0
2004-10-20,13650,14200,13050,13100,167612,156868.0,11974656.0
2004-10-21,13000,13350,12650,12700,171610,152078.0,11974656.0
2004-10-22,12700,13150,12550,13050,84120,156269.0,11974656.0
2004-10-25,12700,13650,12550,13650,186350,163454.0,11974656.0
2004-10-26,13500,13900,13450,13800,79510,165250.0,11974656.0
2004-10-27,13900,13950,13500,13700,101690,164053.0,11974656.0
2004-10-28,13950,14200,13700,14000,236088,167645.0,11974656.0
2004-10-29,13800,14150,13750,13800,95780,165250.0,11974656.0
2004-11-01,13750,13850,13400,13500,62710,161658.0,11974656.0
2004-11-02,13400,14300,13400,14250,202613,170639.0,11974656.0
2004-11-03,14350,14700,14000,14300,208037,171238.0,11974656.0
2004-11-04,14350,14450,14100,14100,66775,168843.0,11974656.0
2004-11-05,14300,14450,13900,14100,110570,168843.0,11974656.0
2004-11-08,13900,14100,13300,14100,239272,168843.0,11974656.0
2004-11-09,13850,14000,13600,14000,105010,167645.0,11974656.0
2004-11-10,13800,14450,13800,14450,180600,173034.0,11974656.0
2004-11-11,14450,14450,14100,14150,79710,169441.0,11974656.0
2004-11-12,14200,14250,13700,13700,152670,164053.0,11974656.0
2004-11-15,13800,13800,13500,13700,98492,164053.0,11974656.0
2004-11-16,13600,13600,13400,13450,52800,161059.0,11974656.0
2004-11-17,13300,13850,13200,13850,99318,165849.0,11974656.0
2004-11-18,13800,13850,13550,13550,50310,162257.0,11974656.0
2004-11-19,13400,13650,13250,13300,56640,159263.0,11974656.0
2004-11-22,13200,13200,12900,13200,62410,158065.0,11974656.0
2004-11-23,13200,13350,13100,13350,67011,159862.0,11974656.0
2004-11-24,13700,14300,13500,14250,203150,170639.0,11974656.0
2004-11-25,14500,15500,14400,14950,533810,179021.0,11974656.0
2004-11-26,15050,15250,14650,15050,209677,180219.0,11974656.0
2004-11-29,14900,15750,14900,15400,334253,184410.0,11974656.0
2004-11-30,14900,15200,14300,15200,330987,182015.0,11974656.0
2004-12-01,14900,15000,14400,14650,252410,175429.0,11974656.0
2004-12-02,14800,15150,14550,14650,183893,175429.0,11974656.0
2004-12-03,14600,14800,14350,14600,98230,174830.0,11974656.0
2004-12-06,14600,14900,14550,14800,115180,177225.0,11974656.0
2004-12-07,14600,14800,14050,14100,155250,168843.0,11974656.0
2004-12-08,14250,14400,13900,14250,96072,170639.0,11974656.0
2004-12-09,14200,14250,14000,14000,28052,167645.0,11974656.0
2004-12-10,14150,14300,13600,13600,64480,162855.0,11974656.0
2004-12-13,13450,13850,13300,13700,95470,164053.0,11974656.0
2004-12-14,13700,14250,13700,14100,103470,168843.0,11974656.0
2004-12-15,14100,14300,13950,14100,95180,168843.0,11974656.0
2004-12-16,14100,14700,14000,14250,132906,170639.0,11974656.0
2004-12-17,14150,14500,14150,14350,85154,171836.0,11974656.0
2004-12-20,14100,14450,14000,14450,37590,173034.0,11974656.0
2004-12-21,14450,14450,13750,13900,102410,166448.0,11974656.0
2004-12-22,13850,14150,13700,14150,64780,169441.0,11974656.0
2004-12-23,14000,14750,13600,13600,383295,162855.0,11974656.0
2004-12-24,13800,13800,12100,12250,862352,146690.0,11974656.0
2004-12-27,12300,12300,11550,11800,402420,141301.0,11974656.0
2004-12-28,11850,12150,11500,11850,393959,141900.0,11974656.0
2004-12-29,11500,11700,11350,11700,226440,140103.0,11974656.0
2004-12-30,11800,12400,11800,12350,199146,147887.0,11974656.0
2005-01-03,12450,12500,12050,12200,234235,146091.0,11974656.0
2005-01-04,12200,12200,11850,11900,180013,142498.0,11974656.0
2005-01-05,11900,12150,11800,12150,230820,145492.0,11974656.0
2005-01-06,12150,12200,11900,12150,170220,145492.0,11974656.0
2005-01-07,12150,12150,11900,11950,87070,143097.0,11974656.0
2005-01-10,12050,12050,11750,11750,70170,140702.0,11974656.0
2005-01-11,11800,11850,11500,11600,160613,138906.0,11974656.0
2005-01-12,11600,12000,11500,11600,216643,138906.0,11974656.0
2005-01-13,11600,11850,11500,11800,91010,141301.0,11974656.0
2005-01-14,11600,11900,11600,11850,96940,141900.0,11974656.0
2005-01-17,11900,12300,11850,12000,241470,143696.0,11974656.0
2005-01-18,11950,12450,11900,12350,196060,147887.0,11974656.0
2005-01-19,12500,12550,12200,12550,170030,150282.0,11974656.0
2005-01-20,12450,12750,12400,12450,145740,149084.0,11974656.0
2005-01-21,12350,12750,12250,12750,159392,152677.0,11974656.0
2005-01-24,12550,12750,12450,12750,145163,152677.0,11974656.0
2005-01-25,12700,13050,12600,12850,171190,153874.0,11974656.0
2005-01-26,12850,13200,12650,13200,263020,158065.0,11974656.0
2005-01-27,13200,13200,12800,13100,70210,156868.0,11974656.0
2005-01-28,13000,13200,12850,13000,61395,155671.0,11974656.0
2005-01-31,12950,13250,12850,13200,95810,158065.0,11974656.0
2005-02-01,13100,13250,13000,13000,45897,155671.0,11974656.0
2005-02-02,13150,13200,12900,12900,46333,154473.0,11974656.0
2005-02-03,12800,13700,12800,13500,161680,161658.0,11974656.0
2005-02-04,13550,13750,13350,13600,130610,162855.0,11974656.0
2005-02-07,13650,14150,13650,14000,154910,167645.0,11974656.0
2005-02-11,13850,14100,13600,13850,56860,165849.0,11974656.0
2005-02-14,13850,14050,13400,14000,131780,167645.0,11974656.0
2005-02-15,14000,14300,13700,13950,135491,167046.0,11974656.0
2005-02-16,14150,14600,13850,14050,153650,168244.0,11974656.0
2005-02-17,14050,14450,13850,14450,76180,173034.0,11974656.0
2005-02-18,14200,14600,14100,14500,106218,173633.0,11974656.0
2005-02-21,14400,15100,14400,14650,204821,175429.0,11974656.0
2005-02-22,14650,14700,14100,14400,117800,172435.0,11974656.0
2005-02-23,14200,14300,13950,14300,106370,171238.0,11974656.0
2005-02-24,14100,14500,14000,14500,102222,173633.0,11974656.0
2005-02-25,14600,15450,14400,15200,275230,182015.0,11974656.0
2005-02-28,15400,15400,14900,15350,127160,183811.0,11974656.0
2005-03-02,15350,16100,15150,15700,183523,188002.0,11974656.0
2005-03-03,15700,16100,15300,15450,110000,185008.0,11974656.0
2005-03-04,15550,16250,15200,16000,244570,191594.0,11974656.0
2005-03-07,16000,16300,15400,15850,119320,189798.0,11974656.0
2005-03-08,15850,15850,14800,15200,48350,182015.0,11974656.0
2005-03-09,14850,15400,14850,15300,88260,183212.0,11974656.0
2005-03-10,15150,15750,15150,15750,93190,188601.0,11974656.0
2005-03-11,15750,16050,15500,15800,105500,189200.0,11974656.0
2005-03-14,15850,15950,15550,15650,31547,187403.0,11974656.0
2005-03-15,15650,15750,14800,15350,110763,183811.0,11974656.0
2005-03-16,15250,15250,14600,15250,72310,182614.0,11974656.0
2005-03-17,15000,15200,14350,14900,53830,178422.0,11974656.0
2005-03-18,14700,14900,14300,14300,51991,171238.0,11974656.0
2005-03-21,14000,14200,13800,14100,61806,168843.0,11974656.0
2005-03-22,13950,14400,13750,14000,68770,167645.0,11974656.0
2005-03-23,14150,14200,13350,13700,72720,164053.0,11974656.0
2005-03-24,13650,13850,13200,13300,88664,159263.0,11974656.0
2005-03-25,13600,13900,13350,13900,39830,166448.0,11974656.0
2005-03-28,13900,14250,13900,14200,32830,170040.0,11974656.0
2005-03-29,14300,14300,13400,13900,74110,166448.0,11974656.0
2005-03-30,13600,13850,13400,13700,28329,164053.0,11974656.0
2005-03-31,13750,13900,13600,13900,44580,166448.0,11974656.0
2005-04-01,13650,13900,13600,13800,52910,165250.0,11974656.0
2005-04-04,13850,13900,13350,13550,58730,162257.0,11974656.0
2005-04-06,13500,13650,13350,13350,53505,159862.0,11974656.0
2005-04-07,13350,13550,13350,13350,131270,159862.0,11974656.0
2005-04-08,13450,13500,13300,13400,129049,160460.0,11974656.0
2005-04-11,13350,13350,13150,13250,36422,158664.0,11974656.0
2005-04-12,13100,13300,13000,13000,77283,155671.0,11974656.0
2005-04-13,13000,13100,12800,12950,93618,155072.0,11974656.0
2005-04-14,12850,12950,12500,12650,78620,151479.0,11974656.0
2005-04-15,12350,12650,12350,12400,74910,148486.0,11974656.0
2005-04-18,12100,12500,12000,12250,136230,146690.0,11974656.0
2005-04-19,12550,13150,12450,13000,162738,155671.0,11974656.0
2005-04-20,13100,13100,12850,13100,41510,156868.0,11974656.0
2005-04-21,12950,13250,12650,13250,44374,158664.0,11974656.0
2005-04-22,13300,13400,13150,13400,37820,160460.0,11974656.0
2005-04-25,13300,13400,13100,13400,21740,160460.0,11974656.0
2005-04-26,13500,13500,13150,13400,18790,160460.0,11974656.0
2005-04-27,13150,13200,13000,13050,23260,156269.0,11974656.0
2005-04-28,13050,13250,12950,13100,41100,156868.0,11974656.0
2005-04-29,12850,13050,12650,13050,14040,156269.0,11974656.0
2005-05-02,13000,13150,12800,13000,19900,155671.0,11974656.0
2005-05-03,12900,13200,12900,13050,11350,156269.0,11974656.0
2005-05-04,12850,13500,12850,13500,23940,161658.0,11974656.0
2005-05-06,13350,13500,13050,13150,43330,157467.0,11974656.0
2005-05-09,13050,13300,12950,13200,23310,158065.0,11974656.0
2005-05-10,13350,13400,13000,13400,23150,160460.0,11974656.0
2005-05-11,13100,13200,13000,13000,2900,155671.0,11974656.0
2005-05-12,13200,13250,13000,13200,13330,158065.0,11974656.0
2005-05-13,12900,13200,12900,13200,13920,158065.0,11974656.0
2005-05-16,13200,13400,13000,13300,14650,159263.0,11974656.0
2005-05-17,13300,13400,13100,13100,13120,156868.0,11974656.0
2005-05-18,13000,13000,12400,12700,78190,152078.0,11974656.0
2005-05-19,12600,13100,12550,13100,63060,156868.0,11974656.0
2005-05-20,13000,13000,12800,12900,13850,154473.0,11974656.0
2005-05-23,12800,12900,12700,12800,23950,153276.0,11974656.0
2005-05-24,12700,12950,12700,12900,27190,154473.0,11974656.0
2005-05-25,12750,12950,12650,12950,23810,155072.0,11974656.0
2005-05-26,12800,12900,12650,12650,24775,151479.0,11974656.0
2005-05-27,12650,12850,12550,12550,84098,150282.0,11974656.0
2005-05-30,12600,12750,12500,12650,31860,151479.0,11974656.0
2005-05-31,12750,12750,12250,12500,106704,149683.0,11974656.0
2005-06-01,12500,12600,12350,12500,107730,149683.0,11974656.0
2005-06-02,12550,12650,12400,12400,82960,148486.0,11974656.0
2005-06-03,12500,13300,12500,13300,296757,159263.0,11974656.0
2005-06-07,13150,13300,13050,13200,27690,158065.0,11974656.0
2005-06-08,13150,13300,13000,13200,85840,158065.0,11974656.0
2005-06-09,13200,14000,13200,13850,176530,165849.0,11974656.0
2005-06-10,13900,14450,13600,14450,134030,173034.0,11974656.0
2005-06-13,14350,14600,14100,14550,61370,174231.0,11974656.0
2005-06-14,14300,14300,13750,13950,39180,167046.0,11974656.0
2005-06-15,13900,14550,13700,14550,41194,174231.0,11974656.0
2005-06-16,14600,14600,14100,14450,26150,173034.0,11974656.0
2005-06-17,14300,14450,14200,14400,40240,172435.0,11974656.0
2005-06-20,14150,14750,14000,14000,59660,167645.0,11974656.0
2005-06-21,13800,14150,13700,13950,21210,167046.0,11974656.0
2005-06-22,13800,14300,13800,14300,25993,171238.0,11974656.0
2005-06-23,14100,14600,14100,14400,99495,172435.0,11974656.0
2005-06-24,14500,15000,14250,15000,155940,179620.0,11974656.0
2005-06-27,15000,15200,14600,14800,52031,177225.0,11974656.0
2005-06-28,14950,14950,14400,14800,132240,177225.0,11974656.0
2005-06-29,14950,15500,14900,15400,141700,184410.0,11974656.0
2005-06-30,15400,17700,15300,17700,635037,211951.0,11974656.0
2005-07-01,17700,18300,17500,18200,142410,217939.0,11974656.0
2005-07-04,18200,20000,18000,19050,436438,228117.0,11974656.0
2005-07-05,19050,19300,18500,18600,95710,222729.0,11974656.0
2005-07-06,18550,18550,17800,18300,73099,219136.0,11974656.0
2005-07-07,17800,18850,17800,18800,73090,225124.0,11974656.0
2005-07-08,18550,19800,18350,19100,97850,228716.0,11974656.0
2005-07-11,19300,19600,18750,19350,81380,231710.0,11974656.0
2005-07-12,19300,19800,18900,19400,64080,232308.0,11974656.0
2005-07-13,19600,19700,18950,19300,120586,231111.0,11974656.0
2005-07-14,19300,20000,18850,19000,148960,227518.0,11974656.0
2005-07-15,19000,19200,18400,18900,70152,226321.0,11974656.0
2005-07-18,18900,19200,18750,18950,35164,226920.0,11974656.0
2005-07-19,18850,19000,18700,19000,41846,227518.0,11974656.0
2005-07-20,19050,19150,18000,18500,84340,221531.0,11974656.0
2005-07-21,18850,18850,17750,18000,116710,215544.0,11974656.0
2005-07-22,18000,18100,17050,18100,67970,216741.0,11974656.0
2005-07-25,18050,18300,18050,18300,31286,219136.0,11974656.0
2005-07-26,18000,19450,18000,19000,171269,227518.0,11974656.0
2005-07-27,19000,19350,19000,19300,32890,231111.0,11974656.0
2005-07-28,19600,19600,19000,19500,42620,233506.0,11974656.0
2005-07-29,19500,19700,18950,19450,32551,232907.0,11974656.0
2005-08-01,19600,19600,18950,19500,79280,233506.0,11974656.0
2005-08-02,19200,19450,18900,19250,41200,230512.0,11974656.0
2005-08-03,19000,19600,18800,19200,39687,229913.0,11974656.0
2005-08-04,19450,19450,18500,18800,40820,225124.0,11974656.0
2005-08-05,18500,18500,18050,18300,19470,219136.0,11974656.0
2005-08-08,18100,18400,18000,18300,21841,219136.0,11974656.0
2005-08-09,18300,18750,18100,18700,60540,223926.0,11974656.0
2005-08-10,18750,18900,18400,18900,38223,226321.0,11974656.0
2005-08-11,18900,18900,18500,18850,41620,225722.0,11974656.0
2005-08-12,18900,19000,18550,18950,60605,226920.0,11974656.0
2005-08-16,18900,18900,18550,18800,34020,225124.0,11974656.0
2005-08-17,18750,18750,18050,18600,94459,222729.0,11974656.0
2005-08-18,18700,19450,18500,19200,154937,229913.0,11974656.0
2005-08-19,19500,20950,19500,20350,278317,243684.0,11974656.0
2005-08-22,20900,21200,20200,21150,123850,253264.0,11974656.0
2005-08-23,21200,21850,20500,21300,78851,255060.0,11974656.0
2005-08-24,21000,22700,20500,21950,270250,262844.0,11974656.0
2005-08-25,22100,22200,21550,21850,49400,261646.0,11974656.0
2005-08-26,22250,22250,21100,21450,33539,256856.0,11974656.0
2005-08-29,21250,21400,20600,21400,33133,256258.0,11974656.0
2005-08-30,21500,21800,20800,21800,73870,261048.0,11974656.0
2005-08-31,21700,22000,20900,21150,118064,253264.0,11974656.0
2005-09-01,20900,22500,20600,22500,148630,269430.0,11974656.0
2005-09-02,23000,23700,22600,23000,160024,275417.0,11974656.0
2005-09-05,23450,23800,22600,22950,54720,274818.0,11974656.0
2005-09-06,22950,23550,22700,23450,69830,280806.0,11974656.0
2005-09-07,23900,24100,23100,23400,75817,280207.0,11974656.0
