케이티(030200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-20,29850,30100,29800,29900,594961,7807243.0,261111808.0
2015-01-21,30150,30350,30050,30300,817698,7911688.0,261111808.0
2015-01-22,30500,30550,29800,30000,1411586,7833354.0,261111808.0
2015-01-23,30300,30550,30200,30550,1459595,7976966.0,261111808.0
2015-01-26,30550,30550,30050,30400,581057,7937799.0,261111808.0
2015-01-27,30350,30400,30050,30300,724346,7911688.0,261111808.0
2015-01-28,30050,30550,29750,30000,1394519,7833354.0,261111808.0
2015-01-29,30000,30000,29750,29950,854373,7820299.0,261111808.0
2015-01-30,29850,30100,29550,29950,1592112,7820299.0,261111808.0
2015-02-02,29900,29950,29600,29750,1006235,7768076.0,261111808.0
2015-02-03,29700,29850,29500,29550,1016653,7715854.0,261111808.0
2015-02-04,29550,29650,29050,29300,1567502,7650576.0,261111808.0
2015-02-05,29400,29450,29050,29250,787700,7637520.0,261111808.0
2015-02-06,29250,29300,28650,28850,1261523,7533076.0,261111808.0
2015-02-09,28900,29150,28500,28500,1066702,7441687.0,261111808.0
2015-02-10,28500,28800,28500,28700,552807,7493909.0,261111808.0
2015-02-11,28850,29550,28800,29250,1174743,7637520.0,261111808.0
2015-02-12,29350,29550,29050,29400,1032457,7676687.0,261111808.0
2015-02-13,29150,29400,29050,29200,932229,7624465.0,261111808.0
2015-02-16,29100,29800,29050,29250,963757,7637520.0,261111808.0
2015-02-17,29450,30150,29300,30000,1503690,7833354.0,261111808.0
2015-02-23,30300,30700,30200,30600,1651129,7990021.0,261111808.0
2015-02-24,30400,30700,30150,30250,1236893,7898632.0,261111808.0
2015-02-25,30300,30850,30300,30500,1262446,7963910.0,261111808.0
2015-02-26,30600,30700,30350,30600,861353,7990021.0,261111808.0
2015-02-27,30450,30800,30250,30600,3402100,7990021.0,261111808.0
2015-03-02,30900,30950,30450,30600,998846,7990021.0,261111808.0
2015-03-03,30600,30700,30300,30400,937527,7937799.0,261111808.0
2015-03-04,30500,30550,30300,30400,628821,7937799.0,261111808.0
2015-03-05,30350,30450,30150,30250,498591,7898632.0,261111808.0
2015-03-06,30500,30850,30450,30700,1016533,8016133.0,261111808.0
2015-03-09,30950,30950,30100,30450,1018669,7950855.0,261111808.0
2015-03-10,30250,30350,29750,29850,1079730,7794187.0,261111808.0
2015-03-11,29550,29700,29200,29350,1334052,7663632.0,261111808.0
2015-03-12,29400,30050,29150,29150,1513995,7611409.0,261111808.0
2015-03-13,29350,29900,29350,29750,978122,7768076.0,261111808.0
2015-03-16,29750,29800,29450,29650,398098,7741965.0,261111808.0
2015-03-17,29650,29950,29600,29850,602140,7794187.0,261111808.0
2015-03-18,29700,30100,29700,29800,777666,7781132.0,261111808.0
2015-03-19,30000,30100,29900,29950,564296,7820299.0,261111808.0
2015-03-20,30150,30200,29550,29700,1480656,7755021.0,261111808.0
2015-03-23,29700,29750,29200,29450,971941,7689743.0,261111808.0
2015-03-24,29550,29650,29200,29300,841078,7650576.0,261111808.0
2015-03-25,29300,29450,29150,29150,735056,7611409.0,261111808.0
2015-03-26,29300,29450,29150,29300,730981,7650576.0,261111808.0
2015-03-27,29250,29550,29200,29450,898554,7689743.0,261111808.0
2015-03-30,29550,29550,29200,29250,602628,7637520.0,261111808.0
2015-03-31,29350,29400,28950,29000,1023394,7572242.0,261111808.0
2015-04-01,29200,29250,28900,29000,830587,7572242.0,261111808.0
2015-04-02,29150,29200,28900,29100,710092,7598354.0,261111808.0
2015-04-03,29100,29450,29100,29250,498230,7637520.0,261111808.0
2015-04-06,29300,29300,28950,29050,716433,7585298.0,261111808.0
2015-04-07,29200,29250,29050,29150,698411,7611409.0,261111808.0
2015-04-08,29200,29250,28800,28800,1240218,7520020.0,261111808.0
2015-04-09,28950,29300,28700,29050,1067610,7585298.0,261111808.0
2015-04-10,29200,29200,28800,28950,1207581,7559187.0,261111808.0
2015-04-13,28900,29000,28800,28900,1230616,7546131.0,261111808.0
2015-04-14,28950,30050,28900,30000,2607530,7833354.0,261111808.0
2015-04-15,29850,29900,29550,29650,1208433,7741965.0,261111808.0
2015-04-16,29800,30150,29700,30000,1102501,7833354.0,261111808.0
2015-04-17,30000,30100,29600,29750,1073207,7768076.0,261111808.0
2015-04-20,29600,29800,29350,29450,1019377,7689743.0,261111808.0
2015-04-21,29600,29650,29350,29350,646149,7663632.0,261111808.0
2015-04-22,29400,29600,29300,29350,1036499,7663632.0,261111808.0
2015-04-23,29400,29850,29250,29650,1080897,7741965.0,261111808.0
2015-04-24,29900,30550,29850,30500,2637366,7963910.0,261111808.0
2015-04-27,30700,30700,30050,30300,1148973,7911688.0,261111808.0
2015-04-28,30300,30750,30300,30550,969744,7976966.0,261111808.0
2015-04-29,30750,31250,30650,30900,1796673,8068355.0,261111808.0
2015-04-30,30700,31850,30400,31850,4155161,8316411.0,261111808.0
2015-05-04,31950,32900,31900,32250,2572618,8420856.0,261111808.0
2015-05-06,32250,32400,31500,31850,2027404,8316411.0,261111808.0
2015-05-07,31700,31750,30450,31100,2487411,8120577.0,261111808.0
2015-05-08,30850,31300,30650,30750,819908,8029188.0,261111808.0
2015-05-11,30800,30850,30200,30250,1473991,7898632.0,261111808.0
2015-05-12,30400,31100,30300,30650,904544,8003077.0,261111808.0
2015-05-13,30750,30900,30500,30750,592554,8029188.0,261111808.0
2015-05-14,30850,30850,30300,30500,693925,7963910.0,261111808.0
2015-05-15,30400,30700,30300,30300,715893,7911688.0,261111808.0
2015-05-18,30300,30500,30100,30450,615522,7950855.0,261111808.0
2015-05-19,30400,30450,30050,30100,854427,7859465.0,261111808.0
2015-05-20,30000,30050,29500,29650,1502714,7741965.0,261111808.0
2015-05-21,29700,30100,29700,29700,867194,7755021.0,261111808.0
2015-05-22,29850,30050,29650,29900,767707,7807243.0,261111808.0
2015-05-26,30000,30150,29850,29950,675208,7820299.0,261111808.0
2015-05-27,29900,29950,29550,29800,931953,7781132.0,261111808.0
2015-05-28,29950,30000,29550,29700,1067477,7755021.0,261111808.0
2015-05-29,29550,29600,28950,28950,2366619,7559187.0,261111808.0
2015-06-01,29050,29100,28600,28900,1193607,7546131.0,261111808.0
2015-06-02,28950,29700,28900,29450,1390411,7689743.0,261111808.0
2015-06-03,29500,29800,29300,29400,691963,7676687.0,261111808.0
2015-06-04,29400,29500,29100,29350,798903,7663632.0,261111808.0
2015-06-05,29350,29750,29250,29500,812540,7702798.0,261111808.0
2015-06-08,29350,29350,29000,29300,576164,7650576.0,261111808.0
2015-06-09,29250,29800,29100,29500,738001,7702798.0,261111808.0
2015-06-10,29750,29750,29200,29400,689653,7676687.0,261111808.0
2015-06-11,29400,29450,29100,29150,894649,7611409.0,261111808.0
2015-06-12,29350,29350,29150,29200,508289,7624465.0,261111808.0
2015-06-15,29200,29450,29150,29250,447517,7637520.0,261111808.0
2015-06-16,29250,29400,28950,28950,881468,7559187.0,261111808.0
2015-06-17,29100,29150,28950,28950,510983,7559187.0,261111808.0
2015-06-18,28750,29150,28750,29100,671188,7598354.0,261111808.0
2015-06-19,29050,29200,28500,28500,1418730,7441687.0,261111808.0
2015-06-22,28550,28750,28500,28500,562957,7441687.0,261111808.0
2015-06-23,28750,29100,28600,28900,592759,7546131.0,261111808.0
2015-06-24,29100,29300,28800,28850,490983,7533076.0,261111808.0
2015-06-25,28850,29200,28800,29000,511485,7572242.0,261111808.0
2015-06-26,28950,29000,28550,28700,661604,7493909.0,261111808.0
2015-06-29,28550,28650,28300,28400,743101,7415575.0,261111808.0
2015-06-30,28500,28600,28300,28450,692787,7428631.0,261111808.0
2015-07-01,28600,28600,28400,28400,552662,7415575.0,261111808.0
2015-07-02,28500,29000,28500,28650,711856,7480853.0,261111808.0
2015-07-03,28800,28900,28600,28700,447687,7493909.0,261111808.0
2015-07-06,28700,29200,28650,28750,1142031,7506964.0,261111808.0
2015-07-07,28950,29400,28750,29300,1449045,7650576.0,261111808.0
2015-07-08,29400,29600,28900,28900,896189,7546131.0,261111808.0
2015-07-09,28850,29300,28600,29100,910363,7598354.0,261111808.0
2015-07-10,29150,29450,28850,29300,549563,7650576.0,261111808.0
2015-07-13,29200,29450,29050,29350,531046,7663632.0,261111808.0
2015-07-14,29350,29550,29100,29150,622709,7611409.0,261111808.0
2015-07-15,29250,29500,29150,29400,516222,7676687.0,261111808.0
2015-07-16,29350,29550,29250,29250,394277,7637520.0,261111808.0
2015-07-17,29350,29550,29150,29550,591578,7715854.0,261111808.0
2015-07-20,29600,29600,29300,29500,463959,7702798.0,261111808.0
2015-07-21,29500,29550,29200,29400,454744,7676687.0,261111808.0
2015-07-22,29400,29600,29250,29250,525394,7637520.0,261111808.0
2015-07-23,29250,29300,29100,29200,289517,7624465.0,261111808.0
2015-07-24,29250,29300,28950,29100,480632,7598354.0,261111808.0
2015-07-27,29000,29000,28750,28900,612611,7546131.0,261111808.0
2015-07-28,28900,29600,28850,29500,976279,7702798.0,261111808.0
2015-07-29,29400,30350,29400,30100,1849139,7859465.0,261111808.0
2015-07-30,30050,30450,29900,30200,1274316,7885577.0,261111808.0
2015-07-31,30450,30850,30150,30600,2264110,7990021.0,261111808.0
2015-08-03,31050,31500,30900,31000,2197177,8094466.0,261111808.0
2015-08-04,31000,31200,30550,30700,1297022,8016133.0,261111808.0
2015-08-05,30700,31000,30550,30700,932756,8016133.0,261111808.0
2015-08-06,30850,31000,30100,30250,1166089,7898632.0,261111808.0
2015-08-07,30250,30300,29750,29850,1080402,7794187.0,261111808.0
2015-08-10,29850,30000,29650,29900,711985,7807243.0,261111808.0
2015-08-11,30050,30050,29600,29750,635215,7768076.0,261111808.0
2015-08-12,29850,30450,29800,30150,1272581,7872521.0,261111808.0
2015-08-13,30150,30250,29550,29600,1171972,7728910.0,261111808.0
2015-08-17,29750,29950,29550,29800,520049,7781132.0,261111808.0
2015-08-18,29850,29850,29500,29600,609353,7728910.0,261111808.0
2015-08-19,29700,30650,29650,30350,2120566,7924743.0,261111808.0
2015-08-20,30500,30500,29550,29950,1120941,7820299.0,261111808.0
2015-08-21,29300,29650,29200,29400,1246660,7676687.0,261111808.0
2015-08-24,29250,29350,28300,28650,1694123,7480853.0,261111808.0
2015-08-25,28500,28800,28200,28500,1439401,7441687.0,261111808.0
2015-08-26,28500,28950,28300,28950,1094979,7559187.0,261111808.0
2015-08-27,28950,29350,28650,29100,1231489,7598354.0,261111808.0
2015-08-28,29150,29300,28950,29100,944576,7598354.0,261111808.0
2015-08-31,29050,29200,28850,28850,1122312,7533076.0,261111808.0
2015-09-01,28850,29000,28350,28550,1380173,7454742.0,261111808.0
2015-09-02,28400,28900,28350,28750,796631,7506964.0,261111808.0
2015-09-03,28800,29000,28550,29000,731645,7572242.0,261111808.0
2015-09-04,28900,29150,28700,28900,562451,7546131.0,261111808.0
2015-09-07,28950,29000,28550,28600,471354,7467798.0,261111808.0
2015-09-08,28600,29100,28550,29050,470205,7585298.0,261111808.0
2015-09-09,28950,29100,28700,29050,1225282,7585298.0,261111808.0
2015-09-10,29050,29200,28850,29200,811078,7624465.0,261111808.0
2015-09-11,29100,29800,29100,29450,940151,7689743.0,261111808.0
2015-09-14,29400,29500,29050,29300,416686,7650576.0,261111808.0
2015-09-15,29300,29650,29250,29500,484722,7702798.0,261111808.0
2015-09-16,29500,29750,29450,29700,750937,7755021.0,261111808.0
2015-09-17,29800,29900,29600,29850,999298,7794187.0,261111808.0
2015-09-18,29850,29950,29300,29400,1232139,7676687.0,261111808.0
2015-09-21,29400,29400,29150,29200,647331,7624465.0,261111808.0
2015-09-22,29150,29800,29150,29700,799998,7755021.0,261111808.0
2015-09-23,29500,29900,29450,29850,1092293,7794187.0,261111808.0
2015-09-24,30200,30400,29550,29800,1374991,7781132.0,261111808.0
2015-09-25,29750,30100,29550,30000,886392,7833354.0,261111808.0
2015-09-30,30050,30950,29950,30700,2126625,8016133.0,261111808.0
2015-10-01,30700,30750,30400,30450,921398,7950855.0,261111808.0
2015-10-02,30600,30700,29650,29900,1402552,7807243.0,261111808.0
2015-10-05,30050,30150,29800,30150,709610,7872521.0,261111808.0
2015-10-06,30350,30650,30350,30500,929190,7963910.0,261111808.0
2015-10-07,30350,30400,30100,30250,821479,7898632.0,261111808.0
2015-10-08,30300,30500,30150,30500,580964,7963910.0,261111808.0
2015-10-12,30650,30800,30450,30700,1054815,8016133.0,261111808.0
2015-10-13,30650,30950,30600,30650,1577163,8003077.0,261111808.0
2015-10-14,30600,30600,30350,30400,559197,7937799.0,261111808.0
2015-10-15,30400,30450,30150,30300,462267,7911688.0,261111808.0
2015-10-16,30300,30500,30200,30400,474451,7937799.0,261111808.0
2015-10-19,30350,30450,30250,30450,360027,7950855.0,261111808.0
2015-10-20,30300,30500,30300,30500,309649,7963910.0,261111808.0
2015-10-21,30550,30850,30450,30700,619900,8016133.0,261111808.0
2015-10-22,30700,30850,30400,30400,470735,7937799.0,261111808.0
2015-10-23,30650,30850,30550,30600,525196,7990021.0,261111808.0
2015-10-26,30650,31000,30650,30700,623917,8016133.0,261111808.0
2015-10-27,30750,30850,30450,30600,640710,7990021.0,261111808.0
2015-10-28,30600,30600,30250,30400,1847238,7937799.0,261111808.0
2015-10-29,30250,30500,29850,30000,1652142,7833354.0,261111808.0
2015-10-30,30050,30400,29450,29550,1472557,7715854.0,261111808.0
2015-11-02,29700,29750,29050,29050,1339689,7585298.0,261111808.0
2015-11-03,29100,29350,29050,29250,798580,7637520.0,261111808.0
2015-11-04,29200,29550,29100,29350,707301,7663632.0,261111808.0
2015-11-05,29400,29650,29350,29550,638236,7715854.0,261111808.0
2015-11-06,29500,29550,29100,29400,633516,7676687.0,261111808.0
2015-11-09,29200,29350,28800,28900,925927,7546131.0,261111808.0
2015-11-10,28900,29100,28750,28850,657596,7533076.0,261111808.0
2015-11-11,28850,29050,28750,29000,673357,7572242.0,261111808.0
2015-11-12,28950,28950,28750,28750,397966,7506964.0,261111808.0
2015-11-13,28900,29200,28800,28900,717837,7546131.0,261111808.0
2015-11-16,28700,28950,28650,28800,708762,7520020.0,261111808.0
2015-11-17,29000,29100,28800,28900,367290,7546131.0,261111808.0
2015-11-18,29100,29100,28900,29000,367822,7572242.0,261111808.0
2015-11-19,29200,29600,29150,29600,943603,7728910.0,261111808.0
2015-11-20,29550,29700,29400,29650,619742,7741965.0,261111808.0
2015-11-23,29600,29950,29450,29550,698265,7715854.0,261111808.0
2015-11-24,29550,29850,29400,29800,573500,7781132.0,261111808.0
2015-11-25,29800,29800,29450,29550,456944,7715854.0,261111808.0
2015-11-26,29550,29650,29350,29650,607957,7741965.0,261111808.0
2015-11-27,29500,29850,29500,29800,661944,7781132.0,261111808.0
2015-11-30,30950,31350,29950,29950,4679401,7820299.0,261111808.0
2015-12-01,30350,30450,29850,30100,1285432,7859465.0,261111808.0
2015-12-02,30150,30200,29550,29700,799178,7755021.0,261111808.0
2015-12-03,29450,29700,29300,29550,707382,7715854.0,261111808.0
2015-12-04,29500,29550,29350,29550,435842,7715854.0,261111808.0
2015-12-07,29650,29650,29350,29350,327291,7663632.0,261111808.0
2015-12-08,29500,29500,29200,29200,418663,7624465.0,261111808.0
2015-12-09,29200,29250,29050,29200,393217,7624465.0,261111808.0
2015-12-10,29150,29250,28750,28750,1034917,7506964.0,261111808.0
2015-12-11,28800,29300,28800,28950,715947,7559187.0,261111808.0
2015-12-14,28750,29050,28700,29050,466956,7585298.0,261111808.0
2015-12-15,29050,29100,28800,29050,476018,7585298.0,261111808.0
2015-12-16,29150,29350,29050,29350,445475,7663632.0,261111808.0
2015-12-17,29300,29400,28900,29050,493925,7585298.0,261111808.0
2015-12-18,29050,29100,28750,28850,637310,7533076.0,261111808.0
2015-12-21,28800,29100,28800,28850,405043,7533076.0,261111808.0
2015-12-22,28850,29000,28750,28850,652762,7533076.0,261111808.0
2015-12-23,29050,29100,28900,28950,501816,7559187.0,261111808.0
2015-12-24,29100,29100,28850,28900,670040,7546131.0,261111808.0
2015-12-28,28950,29000,28650,28650,1004629,7480853.0,261111808.0
2015-12-29,28500,28600,28300,28350,876456,7402520.0,261111808.0
2015-12-30,28400,28450,28200,28250,708755,7376409.0,261111808.0
2016-01-04,28050,28250,27900,28000,782252,7311131.0,261111808.0
2016-01-05,27900,28350,27850,28200,544914,7363353.0,261111808.0
2016-01-06,28400,28500,27950,28100,692434,7337242.0,261111808.0
2016-01-07,28100,28100,27600,27750,743159,7245853.0,261111808.0
2016-01-08,27500,27800,27450,27750,702618,7245853.0,261111808.0
2016-01-11,27600,27750,27450,27600,419012,7206686.0,261111808.0
2016-01-12,27700,27800,27500,27500,301460,7180575.0,261111808.0
2016-01-13,27550,27750,27550,27650,616692,7219741.0,261111808.0
2016-01-14,27450,27600,27350,27350,609172,7141408.0,261111808.0
2016-01-15,27500,27650,27000,27150,716424,7089186.0,261111808.0
2016-01-18,27050,27300,27000,27300,543564,7128352.0,261111808.0
2016-01-19,27250,27400,27000,27000,577594,7050019.0,261111808.0
2016-01-20,26850,27100,26050,26350,1145486,6880296.0,261111808.0
2016-01-21,26200,26550,26200,26500,471697,6919463.0,261111808.0
2016-01-22,26600,26700,26350,26450,486044,6906407.0,261111808.0
2016-01-25,26600,26950,26550,26800,364963,6997796.0,261111808.0
2016-01-26,26800,27100,26750,26800,428758,6997796.0,261111808.0
2016-01-27,27050,27200,26700,27000,818356,7050019.0,261111808.0
2016-01-28,26650,27050,26650,26900,627658,7023908.0,261111808.0
2016-01-29,27150,27550,27050,27250,1452003,7115297.0,261111808.0
2016-02-01,28050,28500,27750,27750,1511284,7245853.0,261111808.0
2016-02-02,27750,28450,27700,28200,1459401,7363353.0,261111808.0
2016-02-03,28150,28400,27800,28200,796809,7363353.0,261111808.0
2016-02-04,28200,28350,27950,28200,525623,7363353.0,261111808.0
2016-02-05,28200,28300,27900,28250,335478,7376409.0,261111808.0
2016-02-11,27750,28150,27600,28150,526680,7350297.0,261111808.0
2016-02-12,27850,28100,27500,27850,793601,7271964.0,261111808.0
2016-02-15,27900,28200,27800,28150,398996,7350297.0,261111808.0
2016-02-16,28200,28450,28150,28400,560312,7415575.0,261111808.0
2016-02-17,28450,28650,28350,28500,1214487,7441687.0,261111808.0
2016-02-18,28650,28700,28500,28550,455604,7454742.0,261111808.0
2016-02-19,28550,28800,28450,28600,337569,7467798.0,261111808.0
2016-02-22,28650,28750,28550,28700,406092,7493909.0,261111808.0
2016-02-23,28700,29000,28600,28850,535301,7533076.0,261111808.0
2016-02-24,28800,28950,28700,28750,279106,7506964.0,261111808.0
2016-02-25,28750,28900,28650,28750,239187,7506964.0,261111808.0
2016-02-26,28800,29200,28650,29050,815220,7585298.0,261111808.0
2016-02-29,29000,29300,28750,28900,572064,7546131.0,261111808.0
2016-03-02,29100,29150,28850,28900,590612,7546131.0,261111808.0
2016-03-03,28950,29000,28550,28700,535157,7493909.0,261111808.0
2016-03-04,28700,28750,28550,28600,519953,7467798.0,261111808.0
2016-03-07,28600,28800,28250,28500,985138,7441687.0,261111808.0
2016-03-08,28400,28700,28400,28500,545912,7441687.0,261111808.0
2016-03-09,28500,28950,28500,28750,361004,7506964.0,261111808.0
2016-03-10,28800,28850,28500,28500,1268969,7441687.0,261111808.0
2016-03-11,28650,29100,28600,28850,605631,7533076.0,261111808.0
2016-03-14,29000,29050,28900,29000,448837,7572242.0,261111808.0
2016-03-15,28950,29050,28700,28800,225963,7520020.0,261111808.0
2016-03-16,28850,28950,28800,28850,279032,7533076.0,261111808.0
2016-03-17,28850,28950,28750,28950,345620,7559187.0,261111808.0
2016-03-18,28900,29000,28700,28750,446356,7506964.0,261111808.0
2016-03-21,28850,29000,28700,28800,448194,7520020.0,261111808.0
2016-03-22,28950,29000,28700,28700,564324,7493909.0,261111808.0
2016-03-23,28900,29250,28850,29100,734983,7598354.0,261111808.0
2016-03-24,29200,29500,29200,29200,498495,7624465.0,261111808.0
2016-03-25,29400,29500,29350,29450,682777,7689743.0,261111808.0
2016-03-28,29500,29650,29350,29450,402792,7689743.0,261111808.0
2016-03-29,29450,29600,29350,29600,584363,7728910.0,261111808.0
2016-03-30,29700,29900,29450,29750,583495,7768076.0,261111808.0
2016-03-31,29850,30000,29800,29800,700632,7781132.0,261111808.0
2016-04-01,29900,29950,29650,29650,492168,7741965.0,261111808.0
2016-04-04,29650,29800,29250,29700,649116,7755021.0,261111808.0
2016-04-05,29750,30150,29600,30000,644102,7833354.0,261111808.0
2016-04-06,29950,30250,29900,30100,588429,7859465.0,261111808.0
2016-04-07,30150,30400,29950,30200,525597,7885577.0,261111808.0
2016-04-08,30100,30700,30050,30450,756365,7950855.0,261111808.0
2016-04-11,30450,30800,30450,30600,501818,7990021.0,261111808.0
2016-04-12,30600,30800,30450,30500,452161,7963910.0,261111808.0
2016-04-14,30400,30950,30350,30950,736770,8081410.0,261111808.0
2016-04-15,30750,31000,30750,30800,595795,8042244.0,261111808.0
2016-04-18,30700,30850,30450,30650,353964,8003077.0,261111808.0
2016-04-19,30500,30600,30350,30450,453039,7950855.0,261111808.0
2016-04-20,30400,30650,30400,30500,529342,7963910.0,261111808.0
2016-04-21,30550,30700,30300,30500,560648,7963910.0,261111808.0
2016-04-22,30350,30500,30150,30300,435178,7911688.0,261111808.0
2016-04-25,30150,30450,30100,30200,397460,7885577.0,261111808.0
2016-04-26,30200,30350,30050,30200,532562,7885577.0,261111808.0
2016-04-27,30250,30900,30200,30650,728615,8003077.0,261111808.0
2016-04-28,30750,30900,30700,30700,570971,8016133.0,261111808.0
2016-04-29,30850,30900,30550,30550,519775,7976966.0,261111808.0
2016-05-02,30650,30900,30600,30800,660173,8042244.0,261111808.0
2016-05-03,31000,31850,30900,31650,1341134,8264189.0,261111808.0
2016-05-04,31550,32000,31550,31650,1176328,8264189.0,261111808.0
2016-05-09,31550,32150,31450,31850,966535,8316411.0,261111808.0
2016-05-10,31800,32100,31800,31850,561686,8316411.0,261111808.0
2016-05-11,32050,32050,31550,31700,411182,8277244.0,261111808.0
2016-05-12,31600,31950,31350,31350,885305,8185855.0,261111808.0
2016-05-13,31450,31700,31350,31350,540835,8185855.0,261111808.0
2016-05-16,31400,31950,31400,31800,493991,8303355.0,261111808.0
2016-05-17,31800,32000,31700,31900,403428,8329467.0,261111808.0
2016-05-18,31850,31900,31550,31900,402633,8329467.0,261111808.0
2016-05-19,31700,31950,31300,31450,500164,8211966.0,261111808.0
2016-05-20,31300,31600,31250,31550,344293,8238078.0,261111808.0
2016-05-23,31550,32300,31550,32100,724256,8381689.0,261111808.0
2016-05-24,32050,32450,32000,32100,701635,8381689.0,261111808.0
2016-05-25,32150,32450,31900,32100,427969,8381689.0,261111808.0
2016-05-26,32000,32250,31750,31950,460606,8342522.0,261111808.0
2016-05-27,31850,32400,31600,32100,772558,8381689.0,261111808.0
2016-05-30,31850,32550,31850,32550,617268,8499189.0,261111808.0
2016-05-31,32400,32800,32100,32100,701691,8381689.0,261111808.0
2016-06-01,32300,32400,31600,31950,742107,8342522.0,261111808.0
2016-06-02,31650,31950,30700,31100,1231707,8120577.0,261111808.0
2016-06-03,31100,31500,31100,31300,499737,8172800.0,261111808.0
2016-06-07,31300,31450,30800,30900,543258,8068355.0,261111808.0
2016-06-08,30750,30900,30550,30900,839594,8068355.0,261111808.0
2016-06-09,30750,31400,30650,31100,1162838,8120577.0,261111808.0
2016-06-10,30800,31000,29900,30300,1868648,7911688.0,261111808.0
2016-06-13,30000,30400,29600,29950,1523989,7820299.0,261111808.0
2016-06-14,30200,30550,29900,30250,846266,7898632.0,261111808.0
2016-06-15,30300,30600,30100,30150,424107,7872521.0,261111808.0
2016-06-16,30150,30250,29500,29750,753125,7768076.0,261111808.0
2016-06-17,29750,30050,29650,29650,558971,7741965.0,261111808.0
2016-06-20,29900,29900,29600,29900,442065,7807243.0,261111808.0
2016-06-21,29850,30000,29650,29850,349969,7794187.0,261111808.0
2016-06-22,29800,29900,29700,29800,315146,7781132.0,261111808.0
2016-06-23,29800,29900,29650,29800,255158,7781132.0,261111808.0
2016-06-24,29800,29950,28900,29150,943218,7611409.0,261111808.0
2016-06-27,28900,29500,28800,29450,608516,7689743.0,261111808.0
2016-06-28,29250,30100,29250,29850,742089,7794187.0,261111808.0
2016-06-29,29800,30500,29750,30400,474708,7937799.0,261111808.0
2016-06-30,30350,30450,29650,29650,625480,7741965.0,261111808.0
2016-07-01,29700,30300,29650,29850,420474,7794187.0,261111808.0
2016-07-04,29950,30200,29900,30050,171124,7846410.0,261111808.0
2016-07-05,30100,30600,29950,30200,390358,7885577.0,261111808.0
2016-07-06,30350,30550,30100,30200,268097,7885577.0,261111808.0
2016-07-07,30400,30550,30250,30400,222355,7937799.0,261111808.0
2016-07-08,30300,30700,30200,30650,2022886,8003077.0,261111808.0
2016-07-11,30850,30950,30600,30850,1014801,8055299.0,261111808.0
2016-07-12,30800,31000,30600,30700,348267,8016133.0,261111808.0
2016-07-13,30700,30900,30400,30700,394483,8016133.0,261111808.0
2016-07-14,30700,30750,30250,30250,478611,7898632.0,261111808.0
2016-07-15,30350,30700,30300,30400,287346,7937799.0,261111808.0
2016-07-18,30300,30550,30200,30300,332063,7911688.0,261111808.0
2016-07-19,30400,30400,30000,30000,301780,7833354.0,261111808.0
2016-07-20,30000,30650,29800,30450,428933,7950855.0,261111808.0
2016-07-21,30350,30800,30300,30750,507723,8029188.0,261111808.0
2016-07-22,30700,30900,30550,30850,371640,8055299.0,261111808.0
2016-07-25,30950,31700,30850,31400,792885,8198911.0,261111808.0
2016-07-26,31400,31800,31300,31750,424084,8290300.0,261111808.0
2016-07-27,31800,31950,31600,31750,324767,8290300.0,261111808.0
2016-07-28,31750,31800,31500,31500,399140,8225022.0,261111808.0
2016-07-29,31700,32100,31550,31750,1098071,8290300.0,261111808.0
2016-08-01,32200,32650,32000,32600,855499,8512245.0,261111808.0
2016-08-02,32450,32800,32200,32600,655392,8512245.0,261111808.0
2016-08-03,32350,32950,31950,32750,883260,8551412.0,261111808.0
2016-08-04,32650,32850,32400,32700,508990,8538356.0,261111808.0
2016-08-05,32550,32800,32300,32300,309475,8433911.0,261111808.0
2016-08-08,32300,32500,32100,32150,255448,8394745.0,261111808.0
2016-08-09,32100,32250,31850,32000,312333,8355578.0,261111808.0
2016-08-10,31900,32150,31850,31850,277015,8316411.0,261111808.0
2016-08-11,31950,32650,31900,32350,641805,8446967.0,261111808.0
2016-08-12,32450,32750,32400,32450,288873,8473078.0,261111808.0
2016-08-16,32700,32700,32400,32550,309775,8499189.0,261111808.0
2016-08-17,32450,32800,32400,32650,372811,8525301.0,261111808.0
2016-08-18,32700,32800,32400,32600,347725,8512245.0,261111808.0
2016-08-19,32400,32600,32050,32100,361710,8381689.0,261111808.0
2016-08-22,32000,32100,31200,31300,623582,8172800.0,261111808.0
2016-08-23,31300,31750,31300,31450,447137,8211966.0,261111808.0
2016-08-24,31400,31600,31200,31400,915584,8198911.0,261111808.0
2016-08-25,31500,32300,31200,31950,421124,8342522.0,261111808.0
2016-08-26,31600,32300,31600,32300,316218,8433911.0,261111808.0
2016-08-29,32050,32300,31900,31950,286657,8342522.0,261111808.0
2016-08-30,32000,32200,31700,31950,369026,8342522.0,261111808.0
2016-08-31,31850,32000,31500,31600,386612,8251133.0,261111808.0
2016-09-01,31550,32000,31400,31850,390995,8316411.0,261111808.0
2016-09-02,31850,32100,31450,31650,434848,8264189.0,261111808.0
2016-09-05,31950,32500,31850,32400,442278,8460023.0,261111808.0
2016-09-06,32250,32450,32150,32150,275000,8394745.0,261111808.0
2016-09-07,32150,32350,32100,32300,215809,8433911.0,261111808.0
2016-09-08,32200,32450,31850,31850,646723,8316411.0,261111808.0
2016-09-09,32000,32000,31550,31900,353375,8329467.0,261111808.0
