하나금융지주(086790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-28,34400,35400,34400,35350,1455759,7488954.0,211851593.0
2010-07-29,35200,35850,35100,35750,980142,7573694.0,211851593.0
2010-07-30,35300,35400,34400,35250,893475,7467769.0,211851593.0
2010-08-02,35000,35000,33950,34750,935712,7361843.0,211851593.0
2010-08-03,35050,35200,33650,34100,1347170,7224139.0,211851593.0
2010-08-04,34000,34100,33100,33900,1388524,7181769.0,211851593.0
2010-08-05,33900,34100,33100,33450,827628,7086436.0,211851593.0
2010-08-06,33150,34600,33150,34400,739707,7287695.0,211851593.0
2010-08-09,34100,34550,33950,34350,483114,7277102.0,211851593.0
2010-08-10,34100,35000,34100,34750,706471,7361843.0,211851593.0
2010-08-11,34500,35000,34350,34800,562252,7372435.0,211851593.0
2010-08-12,34200,34200,33300,33300,756203,7054658.0,211851593.0
2010-08-13,33400,33650,32200,33000,1278452,6991103.0,211851593.0
2010-08-16,32700,32700,32000,32350,959690,6853399.0,211851593.0
2010-08-17,32600,32700,31900,32450,948526,6874584.0,211851593.0
2010-08-18,32700,32800,32400,32700,685105,6927547.0,211851593.0
2010-08-19,32700,33450,32600,33200,847448,7033473.0,211851593.0
2010-08-20,32700,33050,32500,32700,642936,6927547.0,211851593.0
2010-08-23,32700,33100,32200,32350,586870,6853399.0,211851593.0
2010-08-24,32100,32250,31750,31850,1016732,6747473.0,211851593.0
2010-08-25,31600,31900,31100,31850,1005425,6747473.0,211851593.0
2010-08-26,31800,31850,31250,31800,693354,6736881.0,211851593.0
2010-08-27,31700,31800,31200,31350,873453,6641547.0,211851593.0
2010-08-30,31800,32350,31700,31950,887177,6768658.0,211851593.0
2010-08-31,31450,31650,30750,30850,1637605,6535622.0,211851593.0
2010-09-01,31000,31300,30650,31250,1496649,6620362.0,211851593.0
2010-09-02,31700,31750,30700,31100,833315,6588585.0,211851593.0
2010-09-03,31300,31300,30900,30950,794830,6556807.0,211851593.0
2010-09-06,31200,31750,31150,31450,1003466,6662733.0,211851593.0
2010-09-07,31400,31800,31300,31500,926420,6673325.0,211851593.0
2010-09-08,31300,31350,30600,30850,1077541,6535622.0,211851593.0
2010-09-09,31200,31450,30350,30650,1378538,6493251.0,211851593.0
2010-09-10,30700,31300,30700,31100,1005325,6588585.0,211851593.0
2010-09-13,31200,31450,30950,31100,859828,6588585.0,211851593.0
2010-09-14,31650,31950,31200,31450,1713402,6662733.0,211851593.0
2010-09-15,31450,31800,31200,31700,1417686,6715695.0,211851593.0
2010-09-16,31550,31700,31000,31350,1187959,6641547.0,211851593.0
2010-09-17,31300,32000,31250,31700,1035274,6715695.0,211851593.0
2010-09-20,31850,33050,31400,32750,2135917,6938140.0,211851593.0
2010-09-24,32750,33300,32400,33150,1157221,7022880.0,211851593.0
2010-09-27,33500,34700,33100,34350,2380031,7277102.0,211851593.0
2010-09-28,34050,34400,33700,34350,1030698,7277102.0,211851593.0
2010-09-29,34550,34700,34000,34250,1302433,7255917.0,211851593.0
2010-09-30,34000,34050,32950,33750,1381231,7149991.0,211851593.0
2010-10-01,33550,35450,33450,35250,1979831,7467769.0,211851593.0
2010-10-04,35350,36800,35350,35950,1891068,7616065.0,211851593.0
2010-10-05,36000,36600,35400,36500,1162459,7732583.0,211851593.0
2010-10-06,36700,37300,36150,36500,1325009,7732583.0,211851593.0
2010-10-07,36350,36350,35300,35750,1634572,7573694.0,211851593.0
2010-10-08,35750,36600,35400,36050,1119518,7637250.0,211851593.0
2010-10-11,36050,36600,35300,36200,768345,7669028.0,211851593.0
2010-10-12,36700,37250,36300,36300,1189325,7690213.0,211851593.0
2010-10-13,36800,37200,36550,36800,1275162,7796139.0,211851593.0
2010-10-14,36750,37100,35800,37100,1275782,7859694.0,211851593.0
2010-10-15,37100,37600,36650,37300,689313,7902064.0,211851593.0
2010-10-18,37150,37750,36000,36000,772133,7626657.0,211851593.0
2010-10-19,36450,36550,34900,34950,1467011,7404213.0,211851593.0
2010-10-20,34750,35850,34700,35550,929143,7531324.0,211851593.0
2010-10-21,33600,34100,32400,32950,31082403,6980510.0,211851593.0
2010-10-22,32950,33400,32850,33100,3785552,7012288.0,211851593.0
2010-10-25,33350,33400,33050,33050,2211856,7001695.0,211851593.0
2010-10-26,33000,33050,32550,32900,3693714,6969917.0,211851593.0
2010-10-27,32750,33300,32650,32800,3513746,6948732.0,211851593.0
2010-10-28,32950,33050,32100,32400,1684878,6863992.0,211851593.0
2010-10-29,32350,32400,31750,31950,1587651,6768658.0,211851593.0
2010-11-01,32300,33000,32200,32750,1186855,6938140.0,211851593.0
2010-11-02,32750,33050,32400,32500,769004,6885177.0,211851593.0
2010-11-03,32350,32950,32200,32350,1481665,6853399.0,211851593.0
2010-11-04,32400,33200,32350,32850,1483144,6959325.0,211851593.0
2010-11-05,33650,33700,33350,33350,2342693,7065251.0,211851593.0
2010-11-08,33550,33650,32900,33250,1801592,7044065.0,211851593.0
2010-11-09,33250,33300,32500,33000,1432003,6991103.0,211851593.0
2010-11-10,32650,33250,32650,33000,1057800,6991103.0,211851593.0
2010-11-11,33050,33250,32050,32050,2390101,6789844.0,211851593.0
2010-11-12,32550,32850,31550,31900,1935304,6758066.0,211851593.0
2010-11-15,31650,32400,31650,32100,1488302,6800436.0,211851593.0
2010-11-16,33400,33850,32250,32950,7975328,6980510.0,211851593.0
2010-11-17,32950,33850,32650,33300,2792287,7054658.0,211851593.0
2010-11-18,33300,33850,32750,33600,1565904,7118214.0,211851593.0
2010-11-19,34000,35200,33800,34900,3057481,7393621.0,211851593.0
2010-11-22,35450,35450,34650,35000,1757409,7414806.0,211851593.0
2010-11-23,35150,40000,35000,37000,7968004,7838509.0,211851593.0
2010-11-24,37600,40050,37000,39700,6878972,8410508.0,211851593.0
2010-11-25,40000,40200,38200,39000,3634622,8262212.0,211851593.0
2010-11-26,38850,38950,36900,37400,3380066,7923250.0,211851593.0
2010-11-29,37450,38000,37050,37700,1353581,7986805.0,211851593.0
2010-11-30,38000,38200,37300,38000,1193520,8050361.0,211851593.0
2010-12-01,38250,38250,37500,37950,1025276,8039768.0,211851593.0
2010-12-02,38200,38550,38100,38300,1636463,8113916.0,211851593.0
2010-12-03,38700,39050,37950,38600,2467506,8177471.0,211851593.0
2010-12-06,38600,39600,38400,39600,1239050,8389323.0,211851593.0
2010-12-07,39300,39950,39100,39350,855896,8336360.0,211851593.0
2010-12-08,39350,39350,38500,38700,1302660,8198657.0,211851593.0
2010-12-09,39150,40900,39050,40900,2902077,8664730.0,211851593.0
2010-12-10,40900,43100,40850,41400,2661866,8770656.0,211851593.0
2010-12-13,41100,42400,40700,41500,1503258,8791841.0,211851593.0
2010-12-14,42000,42100,41000,41300,1074675,8749471.0,211851593.0
2010-12-15,41250,41900,41000,41700,1066845,8834211.0,211851593.0
2010-12-16,42000,42450,41350,42400,728710,8982508.0,211851593.0
2010-12-17,44200,44250,42700,44000,2026843,9321470.0,211851593.0
2010-12-20,43600,44300,42800,43750,1679799,9268507.0,211851593.0
2010-12-21,43750,43900,42200,42200,1496840,8940137.0,211851593.0
2010-12-22,42600,42650,42000,42250,1257758,8950730.0,211851593.0
2010-12-23,42300,43000,41250,43000,1106283,9109618.0,211851593.0
2010-12-24,42600,43100,42200,42750,778047,9056656.0,211851593.0
2010-12-27,42300,43350,42250,42600,782348,9024878.0,211851593.0
2010-12-28,42400,42800,41500,41800,803885,8855397.0,211851593.0
2010-12-29,41200,42650,41200,42500,753901,9003693.0,211851593.0
2010-12-30,42900,44250,42200,43300,926918,9173174.0,211851593.0
2011-01-03,43750,44550,43450,44200,878163,9363840.0,211851593.0
2011-01-04,43800,45000,43600,45000,711273,9533322.0,211851593.0
2011-01-05,44500,45000,43950,44950,978686,9522729.0,211851593.0
2011-01-06,44200,44550,42900,44500,2006587,9427396.0,211851593.0
2011-01-07,44100,45400,43650,43950,1378277,9310878.0,211851593.0
2011-01-10,43950,44350,42550,43950,1047274,9310878.0,211851593.0
2011-01-11,44250,44250,42800,43350,1094622,9183767.0,211851593.0
2011-01-12,43750,45200,43500,44950,1394553,9522729.0,211851593.0
2011-01-13,46400,48100,45350,46650,2779779,9882877.0,211851593.0
2011-01-14,47300,49100,46800,48850,1725060,10348950.0,211851593.0
2011-01-17,48000,49000,47750,48000,1343679,10168876.0,211851593.0
2011-01-18,48000,48550,46550,46700,1278673,9893469.0,211851593.0
2011-01-19,46700,48800,46200,48050,1192395,10179469.0,211851593.0
2011-01-20,48000,48250,46650,47750,925950,10115914.0,211851593.0
2011-01-21,47300,47300,45800,45800,825185,9702803.0,211851593.0
2011-01-24,45700,46500,45100,46500,1028706,9851099.0,211851593.0
2011-01-25,46500,47700,45550,45750,1523447,9692210.0,211851593.0
2011-01-26,45200,46200,45200,45600,1167124,9660433.0,211851593.0
2011-01-27,45400,45650,44000,44200,1361085,9363840.0,211851593.0
2011-01-28,43750,44900,42650,44900,1776205,9512137.0,211851593.0
2011-01-31,43850,44700,43700,44400,693640,9406211.0,211851593.0
2011-02-01,44400,46350,43650,45450,1034243,9628655.0,211851593.0
2011-02-07,47000,47800,46550,47000,1120200,9957025.0,211851593.0
2011-02-08,47450,47950,47100,47350,1370188,10031173.0,211851593.0
2011-02-09,47000,47250,45500,45500,1929016,9639247.0,211851593.0
2011-02-10,44500,46150,43350,45050,2279865,9543914.0,211851593.0
2011-02-11,44300,44350,42350,42500,3371334,9003693.0,211851593.0
2011-02-14,43200,45000,42800,44250,1480534,9374433.0,211851593.0
2011-02-15,44100,46750,43900,45450,2397250,9628655.0,211851593.0
2011-02-16,45450,46850,44900,45000,2105123,9533322.0,211851593.0
2011-02-17,45050,45850,43100,44200,1708953,9363840.0,211851593.0
2011-02-18,45250,45350,43800,44500,1350627,9427396.0,211851593.0
2011-02-21,43950,44400,43100,44000,1026436,9321470.0,211851593.0
2011-02-22,44000,46250,43200,45500,2028277,9639247.0,211851593.0
2011-02-23,45600,46200,44450,44500,1508858,9427396.0,211851593.0
2011-02-24,44450,44900,44000,44000,2017007,9321470.0,211851593.0
2011-02-25,43700,44700,42100,43900,3195674,9300285.0,211851593.0
2011-02-28,43000,45000,42750,45000,2911142,9533322.0,211851593.0
2011-03-02,44050,45250,43350,43500,1117330,9215544.0,211851593.0
2011-03-03,43650,44600,43050,44550,1364932,9437988.0,211851593.0
2011-03-04,45800,48150,45100,47200,1806880,9999395.0,211851593.0
2011-03-07,46800,48000,46000,47750,1000758,10115914.0,211851593.0
2011-03-08,47700,48450,47450,48250,1576981,10221839.0,211851593.0
2011-03-09,48000,49850,47300,47650,1763647,10094728.0,211851593.0
2011-03-10,48000,48000,44800,47200,4591515,11471949.0,243049763.0
2011-03-11,46800,46800,45250,46150,1998116,11216747.0,243049763.0
2011-03-14,44300,45200,43450,44000,2437435,10694190.0,243049763.0
2011-03-15,43600,44000,40750,42000,3534210,10208090.0,243049763.0
2011-03-16,42500,44800,41900,44000,4296749,10694190.0,243049763.0
2011-03-17,42000,42650,41600,42550,3254095,10341767.0,243049763.0
2011-03-18,42800,44200,42250,43300,1493782,10524055.0,243049763.0
2011-03-21,43000,43550,42750,43550,1425753,10584817.0,243049763.0
2011-03-22,43150,44200,42850,43950,1109399,10682037.0,243049763.0
2011-03-23,43850,43950,42750,43100,971893,10475445.0,243049763.0
2011-03-24,43350,44000,43100,44000,808589,10694190.0,243049763.0
2011-03-25,44250,44700,43500,44100,1103811,10718495.0,243049763.0
2011-03-28,44000,44000,42750,43500,1635998,10572665.0,243049763.0
2011-03-29,43300,44500,43250,44500,1630225,10815714.0,243049763.0
2011-03-30,44500,46250,44050,46250,1711777,11241052.0,243049763.0
2011-03-31,47800,48250,46050,47450,2534521,11532711.0,243049763.0
2011-04-01,47700,48150,47250,48000,1735850,11666389.0,243049763.0
2011-04-04,48150,50200,47650,49700,2349979,12079573.0,243049763.0
2011-04-05,50500,50500,48750,49300,1166108,11982353.0,243049763.0
2011-04-06,49000,49150,47050,47300,1703137,11496254.0,243049763.0
2011-04-07,47950,48000,47000,48000,1120800,11666389.0,243049763.0
2011-04-08,47400,47800,46350,47000,1767234,11423339.0,243049763.0
2011-04-11,46700,47000,46500,46850,1522860,11386881.0,243049763.0
2011-04-12,47000,47450,46650,46950,1083056,11411186.0,243049763.0
2011-04-13,46850,47450,45700,46550,1497950,11313966.0,243049763.0
2011-04-14,46300,46500,44300,45950,2738411,11168137.0,243049763.0
2011-04-15,46350,46450,44750,45950,1539712,11168137.0,243049763.0
2011-04-18,46500,46500,44300,45500,2121591,11058764.0,243049763.0
2011-04-19,44900,45550,44550,44850,1418365,10900782.0,243049763.0
2011-04-20,44900,46000,44050,46000,1720081,11180289.0,243049763.0
2011-04-21,44400,45100,43800,44700,11877101,10864324.0,243049763.0
2011-04-22,44300,45500,43400,45500,2305270,11058764.0,243049763.0
2011-04-25,44700,44900,43500,43550,2821732,10584817.0,243049763.0
2011-04-26,43750,43850,42700,43450,2106186,10560512.0,243049763.0
2011-04-27,43700,45000,43200,43950,2459411,10682037.0,243049763.0
2011-04-28,44300,44300,42200,42700,3304740,10378225.0,243049763.0
2011-04-29,43000,45900,42850,45400,5273758,11034459.0,243049763.0
2011-05-02,46000,46100,44700,45100,1497587,10961544.0,243049763.0
2011-05-03,45600,46300,44900,45700,1500620,11107374.0,243049763.0
2011-05-04,46500,46500,44950,45950,2047780,11168137.0,243049763.0
2011-05-06,44350,44950,44150,44200,1363574,10742800.0,243049763.0
2011-05-09,44200,44400,43100,43100,1523932,10475445.0,243049763.0
2011-05-11,43400,45000,43100,44900,1849865,10912934.0,243049763.0
2011-05-12,44200,45700,43550,44500,2888118,10815714.0,243049763.0
2011-05-13,39500,40000,37850,37850,15500266,9199434.0,243049763.0
2011-05-16,37100,38400,36500,36500,10846243,8871316.0,243049763.0
2011-05-17,37050,37650,36300,37300,5116288,9065756.0,243049763.0
2011-05-18,37450,37650,36850,37250,3981203,9053604.0,243049763.0
2011-05-19,37000,37100,36400,36750,3677473,8932079.0,243049763.0
2011-05-20,37550,38900,37150,38300,5870919,9308806.0,243049763.0
2011-05-23,38600,38700,37850,38150,2426130,9272348.0,243049763.0
2011-05-24,38150,38700,37550,38300,2340858,9308806.0,243049763.0
2011-05-25,38950,39600,38400,39000,3176603,9478941.0,243049763.0
2011-05-26,39500,40300,39200,40300,3049763,9794905.0,243049763.0
2011-05-27,40300,40750,38200,39900,2927831,9697686.0,243049763.0
2011-05-30,40250,40250,38850,39200,1860568,9527551.0,243049763.0
2011-05-31,38900,39350,38450,38700,1933935,9406026.0,243049763.0
2011-06-01,39300,39300,38100,39050,2031186,9491093.0,243049763.0
2011-06-02,38250,38550,37750,38500,1233014,9357416.0,243049763.0
2011-06-03,38200,39050,37650,38800,1684946,9430331.0,243049763.0
2011-06-07,38700,39800,38200,39150,1502964,9515398.0,243049763.0
2011-06-08,39250,39450,38850,39050,1344557,9491093.0,243049763.0
2011-06-09,39300,39300,37800,37950,2267071,9223739.0,243049763.0
2011-06-10,38300,38750,37350,37800,1463788,9187281.0,243049763.0
2011-06-13,37550,38300,37150,37800,685897,9187281.0,243049763.0
2011-06-14,37500,38400,37500,38150,1100708,9272348.0,243049763.0
2011-06-15,38400,38700,38150,38500,1048023,9357416.0,243049763.0
2011-06-16,38150,38200,36800,37100,2043482,9017146.0,243049763.0
2011-06-17,36100,36450,33550,35300,6850451,8579657.0,243049763.0
2011-06-20,35150,36200,34700,35750,1692349,8689029.0,243049763.0
2011-06-21,35650,36850,35650,36600,1402890,8895621.0,243049763.0
2011-06-22,37000,37150,35950,36000,1142169,8749791.0,243049763.0
2011-06-23,36000,36000,35000,35500,1588366,8628267.0,243049763.0
2011-06-24,36200,36900,35600,36200,1856039,8798401.0,243049763.0
2011-06-27,35800,36450,35800,36000,769268,8749791.0,243049763.0
2011-06-28,36600,36850,36250,36250,1240238,8810554.0,243049763.0
2011-06-29,36850,37150,36600,37100,1032154,9017146.0,243049763.0
2011-06-30,37400,37700,37200,37300,757183,9065756.0,243049763.0
2011-07-01,37400,37750,36900,37300,1071433,9065756.0,243049763.0
2011-07-04,38150,39350,38000,38350,1551940,9320958.0,243049763.0
2011-07-05,38300,39050,37550,38900,1161516,9454636.0,243049763.0
2011-07-06,38500,38900,38300,38700,849050,9406026.0,243049763.0
2011-07-07,38350,38950,38350,38700,817605,9406026.0,243049763.0
2011-07-08,39500,39500,38500,38800,1225233,9430331.0,243049763.0
2011-07-11,39000,39150,37250,37950,1491958,9223739.0,243049763.0
2011-07-12,36850,37500,36700,37050,974349,9004994.0,243049763.0
2011-07-13,36800,37300,36550,37300,1012892,9065756.0,243049763.0
2011-07-14,37000,37150,36500,37150,923179,9029299.0,243049763.0
2011-07-15,37150,37200,36800,37100,539846,9017146.0,243049763.0
2011-07-18,36950,36950,36250,36800,775540,8944231.0,243049763.0
2011-07-19,36400,38000,36400,38000,1068407,9235891.0,243049763.0
2011-07-20,37600,38750,37600,38200,1916605,9284501.0,243049763.0
2011-07-21,39000,39450,38550,38950,1553791,9466788.0,243049763.0
2011-07-22,40900,40900,39650,40050,3696488,9734143.0,243049763.0
2011-07-25,40000,40900,39600,40450,1857976,9831363.0,243049763.0
2011-07-26,40800,41300,40500,41050,1248723,9977193.0,243049763.0
2011-07-27,41050,41500,40600,41500,583134,10086565.0,243049763.0
2011-07-28,40600,40950,40500,40800,528325,9916430.0,243049763.0
2011-07-29,40500,41900,40250,41350,1618916,10050108.0,243049763.0
2011-08-01,41000,41950,40900,41400,1314937,10062260.0,243049763.0
2011-08-02,40500,40750,39450,40200,1772037,9770600.0,243049763.0
2011-08-03,39400,39550,38500,39050,1333142,9491093.0,243049763.0
2011-08-04,38800,39550,38400,39100,1404298,9503246.0,243049763.0
2011-08-05,37550,38500,37300,38300,1495527,9308806.0,243049763.0
2011-08-08,37250,37450,35300,36950,1560667,8980689.0,243049763.0
2011-08-09,34800,35700,31500,34550,3556591,8397369.0,243049763.0
2011-08-10,36700,36700,33200,34150,2857287,8300149.0,243049763.0
2011-08-11,32900,33700,32150,33700,2568431,8190777.0,243049763.0
2011-08-12,34400,34450,32700,33000,2731909,8020642.0,243049763.0
2011-08-16,33800,34600,33700,34150,2731355,8300149.0,243049763.0
2011-08-17,33950,35200,33800,34650,1720330,8421674.0,243049763.0
2011-08-18,35000,35100,33400,34000,1477723,8263692.0,243049763.0
2011-08-19,33000,33150,32350,32350,1622835,7862660.0,243049763.0
2011-08-22,32350,33200,31950,32350,1284276,7862660.0,243049763.0
2011-08-23,32350,33550,31800,33000,1940623,8020642.0,243049763.0
2011-08-24,33050,33050,31450,32100,1631013,7801897.0,243049763.0
2011-08-25,32600,33100,32200,32800,1183272,7972032.0,243049763.0
2011-08-26,31800,34550,31800,33500,1586304,8142167.0,243049763.0
2011-08-29,33900,35100,33350,34850,1212257,8470284.0,243049763.0
2011-08-30,36600,36700,35300,35500,1465821,8628267.0,243049763.0
2011-08-31,36100,36100,35450,35950,677249,8737639.0,243049763.0
2011-09-01,36200,37850,35450,36550,1952280,8883469.0,243049763.0
2011-09-02,37000,37000,35550,36200,564291,8798401.0,243049763.0
2011-09-05,35600,35800,33900,34400,897834,8360912.0,243049763.0
2011-09-06,33500,34000,32800,33350,932123,8105710.0,243049763.0
2011-09-07,35000,35250,33850,34600,802269,8409522.0,243049763.0
2011-09-08,35500,36850,35100,35350,2028624,8591809.0,243049763.0
2011-09-09,35600,35700,34300,34600,837761,8409522.0,243049763.0
2011-09-14,33900,34450,32050,33300,1308923,8093557.0,243049763.0
2011-09-15,34250,34350,31500,32650,1477961,7935575.0,243049763.0
2011-09-16,33300,34800,33300,34600,1323090,8409522.0,243049763.0
2011-09-19,33950,35100,33250,34250,1305245,8324454.0,243049763.0
2011-09-20,33750,34100,33000,33300,1355107,8093557.0,243049763.0
2011-09-21,33300,34500,33050,34050,710495,8275844.0,243049763.0
2011-09-22,33000,33050,31900,32300,1000353,7850507.0,243049763.0
2011-09-23,30350,31000,29100,29100,1855436,7072748.0,243049763.0
2011-09-26,29300,30300,27850,29000,1667016,7048443.0,243049763.0
2011-09-27,30200,31850,29950,31350,1820426,7619610.0,243049763.0
2011-09-28,31550,33200,30700,32700,2172909,7947727.0,243049763.0
2011-09-29,34600,36150,33550,34900,3673657,8482437.0,243049763.0
