고려제강(002240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-08-30,5611,5736,5536,5563,4046,111000.0,10000000.0
2004-08-31,5660,5660,5536,5563,2596,111000.0,10000000.0
2004-09-01,5561,5712,5561,5712,4380,114000.0,10000000.0
2004-09-02,5660,5736,5636,5688,3420,113500.0,10000000.0
2004-09-03,5786,5786,5611,5613,5691,112000.0,10000000.0
2004-09-06,5661,5712,5636,5663,10072,113000.0,10000000.0
2004-09-07,5762,5762,5712,5712,3980,114000.0,10000000.0
2004-09-08,5786,6138,5712,6014,19780,120000.0,10000000.0
2004-09-09,5962,6061,5836,6064,8972,121000.0,10000000.0
2004-09-10,5912,5962,5861,5938,3691,118500.0,10000000.0
2004-09-13,5912,6012,5837,6014,6190,120000.0,10000000.0
2004-09-14,6012,6012,5862,5863,4660,117000.0,10000000.0
2004-09-15,5937,5987,5861,5989,3930,119500.0,10000000.0
2004-09-16,5912,6038,5862,6014,10150,120000.0,10000000.0
2004-09-17,6012,6163,5912,6139,10638,122500.0,10000000.0
2004-09-20,6138,6839,6138,6515,104038,130000.0,10000000.0
2004-09-21,6664,6664,6213,6665,35470,133000.0,10000000.0
2004-09-22,6464,6589,6388,6389,14549,127500.0,10000000.0
2004-09-23,6313,6564,6138,6139,13110,122500.0,10000000.0
2004-09-24,6061,6438,6061,6364,15432,127000.0,10000000.0
2004-09-30,6364,6714,6364,6665,11927,133000.0,10000000.0
2004-10-01,6714,6714,6513,6665,6067,133000.0,10000000.0
2004-10-04,6690,6964,6690,6865,23697,137000.0,10000000.0
2004-10-05,6939,6964,6513,6865,164443,137000.0,10000000.0
2004-10-06,6839,6839,6639,6665,14730,133000.0,10000000.0
2004-10-07,6588,6763,6488,6590,14310,131500.0,10000000.0
2004-10-08,6739,6739,6488,6615,8220,132000.0,10000000.0
2004-10-11,6538,6663,6513,6640,8370,132500.0,10000000.0
2004-10-12,6638,6663,6413,6415,9000,128000.0,10000000.0
2004-10-13,6538,6538,6438,6440,3130,128500.0,10000000.0
2004-10-14,6337,6464,6312,6465,3660,129000.0,10000000.0
2004-10-15,6313,6364,6263,6289,11890,125500.0,10000000.0
2004-10-18,6287,6387,6263,6364,5130,127000.0,10000000.0
2004-10-19,6438,6513,6337,6489,7780,129500.0,10000000.0
2004-10-20,6413,6513,6337,6415,4980,128000.0,10000000.0
2004-10-21,6363,6464,6287,6415,5210,128000.0,10000000.0
2004-10-22,6513,6513,6312,6415,1800,128000.0,10000000.0
2004-10-25,6287,6387,6137,6364,5030,127000.0,10000000.0
2004-10-26,6287,6363,6238,6315,2820,126000.0,10000000.0
2004-10-27,6263,6313,6188,6289,6400,125500.0,10000000.0
2004-10-28,6312,6413,6212,6415,6790,128000.0,10000000.0
2004-10-29,6337,6387,6312,6315,140,126000.0,10000000.0
2004-11-01,6263,6438,6263,6264,2962,125000.0,10000000.0
2004-11-02,6263,6388,6238,6389,1940,127500.0,10000000.0
2004-11-03,6438,6438,6287,6389,3436,127500.0,10000000.0
2004-11-04,6363,6387,6287,6364,3760,127000.0,10000000.0
2004-11-05,6438,6438,6287,6364,4900,127000.0,10000000.0
2004-11-08,6287,6363,6287,6364,2080,127000.0,10000000.0
2004-11-09,6287,6363,6238,6364,2770,127000.0,10000000.0
2004-11-10,6337,6363,6287,6315,6870,126000.0,10000000.0
2004-11-11,6363,6689,6287,6640,13790,132500.0,10000000.0
2004-11-12,6690,6764,6513,6715,26850,134000.0,10000000.0
2004-11-15,6638,6789,6613,6791,14320,135500.0,10000000.0
2004-11-16,6714,6814,6589,6615,5230,132000.0,10000000.0
2004-11-17,6613,6790,6613,6715,12540,134000.0,10000000.0
2004-11-18,6713,6713,6563,6640,4701,132500.0,10000000.0
2004-11-19,6689,6689,6464,6540,4620,130500.0,10000000.0
2004-11-22,6538,6563,6287,6315,5230,126000.0,10000000.0
2004-11-23,6364,6438,6263,6440,15950,128500.0,10000000.0
2004-11-24,6364,6564,6364,6565,5590,131000.0,10000000.0
2004-11-25,6613,6664,6464,6615,15190,132000.0,10000000.0
2004-11-26,6589,7265,6589,7141,74429,142500.0,10000000.0
2004-11-29,7265,7742,7265,7667,60848,153000.0,10000000.0
2004-11-30,7666,7666,7465,7617,28426,152000.0,10000000.0
2004-12-01,7616,7716,7416,7517,12963,150000.0,10000000.0
2004-12-02,7516,7716,7465,7617,34683,152000.0,10000000.0
2004-12-03,7541,8167,7541,7969,57177,159000.0,10000000.0
2004-12-06,8067,8067,7816,7818,15500,156000.0,10000000.0
2004-12-07,7816,7941,7391,7466,21371,149000.0,10000000.0
2004-12-08,7365,7666,7341,7617,12551,152000.0,10000000.0
2004-12-09,7490,7791,7465,7667,18709,153000.0,10000000.0
2004-12-10,7916,7916,7465,7667,17042,153000.0,10000000.0
2004-12-13,7541,7867,7516,7667,6830,153000.0,10000000.0
2004-12-14,7816,8141,7666,8068,327425,161000.0,10000000.0
2004-12-15,8167,8167,7841,8068,22381,161000.0,10000000.0
2004-12-16,8067,8216,7916,8118,495818,162000.0,10000000.0
2004-12-17,8168,9195,8093,8945,133980,178500.0,10000000.0
2004-12-20,8919,9019,8667,8920,13571,178000.0,10000000.0
2004-12-21,9218,9218,8768,9021,19520,180000.0,10000000.0
2004-12-22,9044,9621,8919,9371,31250,187000.0,10000000.0
2004-12-23,9369,9470,8768,8970,17890,179000.0,10000000.0
2004-12-24,8769,9019,8618,8795,12180,175500.0,10000000.0
2004-12-27,8643,8893,8442,8770,13330,175000.0,10000000.0
2004-12-28,8518,8719,8443,8570,15946,171000.0,10000000.0
2004-12-29,8518,8643,8292,8645,10270,172500.0,10000000.0
2004-12-30,8442,8743,8442,8720,6390,174000.0,10000000.0
2005-01-03,8593,8994,8518,8945,5730,178500.0,10000000.0
2005-01-04,8693,8943,8693,8820,12550,176000.0,10000000.0
2005-01-05,8819,8893,8668,8896,21950,177500.0,10000000.0
2005-01-06,8893,9195,8719,9170,12310,183000.0,10000000.0
2005-01-07,9019,9270,8919,9121,9173,182000.0,10000000.0
2005-01-10,8919,9069,8843,9021,7330,180000.0,10000000.0
2005-01-11,8869,8970,8693,8695,12050,173500.0,10000000.0
2005-01-12,8994,8994,8544,8695,7910,173500.0,10000000.0
2005-01-13,8843,8843,8518,8820,14250,176000.0,10000000.0
2005-01-14,8668,9169,8644,9170,15950,183000.0,10000000.0
2005-01-17,9144,9245,8919,9246,13560,184500.0,10000000.0
2005-01-18,9019,9218,8768,8770,22142,175000.0,10000000.0
2005-01-19,8919,8919,8568,8896,23990,177500.0,10000000.0
2005-01-20,8743,8893,8693,8870,6100,177000.0,10000000.0
2005-01-21,8893,8993,8768,8970,75320,179000.0,10000000.0
2005-01-24,9044,9219,8869,8896,10140,177500.0,10000000.0
2005-01-25,8844,8893,8719,8896,5375,177500.0,10000000.0
2005-01-26,8793,9169,8793,9146,11840,182500.0,10000000.0
2005-01-27,8919,9169,8919,9170,7840,183000.0,10000000.0
2005-01-28,8993,9144,8819,9071,15000,181000.0,10000000.0
2005-01-31,8970,9395,8893,9221,60057,184000.0,10000000.0
2005-02-01,9218,9218,9019,9021,3750,180000.0,10000000.0
2005-02-02,9218,9921,8969,9497,33621,189500.0,10000000.0
2005-02-03,9495,9695,9245,9522,17500,190000.0,10000000.0
2005-02-04,9520,9520,9093,9096,12000,181500.0,10000000.0
2005-02-07,9069,9245,8969,9196,17716,183500.0,10000000.0
2005-02-11,9169,9946,9169,9948,109046,198500.0,10000000.0
2005-02-14,10323,10497,9997,10023,104494,200000.0,10000000.0
2005-02-15,10070,10422,9620,9823,59760,196000.0,10000000.0
2005-02-16,9770,9921,9470,9722,59138,194000.0,10000000.0
2005-02-17,9671,9671,9420,9422,28080,188000.0,10000000.0
2005-02-18,9395,9620,9369,9622,47661,192000.0,10000000.0
2005-02-21,9645,9796,9395,9747,61739,194500.0,10000000.0
2005-02-22,9821,10171,9520,9522,92520,190000.0,10000000.0
2005-02-23,9270,9621,9169,9371,32046,187000.0,10000000.0
2005-02-24,9571,10348,9471,10023,188096,200000.0,10000000.0
2005-02-25,10171,11373,9821,10625,211740,212000.0,10000000.0
2005-02-28,10673,11525,10673,11526,208280,230000.0,10000000.0
2005-03-02,11626,11775,10698,10925,128170,218000.0,10000000.0
2005-03-03,10923,11223,10673,11000,94107,219500.0,10000000.0
2005-03-04,10998,11074,10296,10299,113894,205500.0,10000000.0
2005-03-07,10297,10723,10196,10223,91363,204000.0,10000000.0
2005-03-08,10323,10323,9395,9747,69784,194500.0,10000000.0
2005-03-09,9595,9846,9370,9847,112861,196500.0,10000000.0
2005-03-10,9770,10422,9770,10249,84323,204500.0,10000000.0
2005-03-11,10323,10673,10096,10274,60810,205000.0,10000000.0
2005-03-14,10472,10472,10096,10122,34411,202000.0,10000000.0
2005-03-15,10196,10196,9595,9647,51200,192500.0,10000000.0
2005-03-16,9520,9796,9295,9797,39780,195500.0,10000000.0
2005-03-17,9695,9695,9395,9396,9648,187500.0,10000000.0
2005-03-18,9318,9470,9245,9246,25752,184500.0,10000000.0
2005-03-21,9093,9218,8868,8920,24640,178000.0,10000000.0
2005-03-22,9144,9169,8793,9146,10870,182500.0,10000000.0
2005-03-23,9144,9144,8768,9021,9431,180000.0,10000000.0
2005-03-24,9019,9144,8768,9021,11340,180000.0,10000000.0
2005-03-25,9019,9019,8643,8920,23890,178000.0,10000000.0
2005-03-28,9019,9169,8970,9046,12121,180500.0,10000000.0
2005-03-29,9069,9069,8667,8770,16600,175000.0,10000000.0
2005-03-30,8667,8768,8667,8671,6950,173000.0,10000000.0
2005-03-31,8843,8868,8617,8770,10750,175000.0,10000000.0
2005-04-01,8643,8819,8643,8770,6210,175000.0,10000000.0
2005-04-04,8693,8719,8518,8519,17980,170000.0,10000000.0
2005-04-06,8617,8617,8417,8444,19480,168500.0,10000000.0
2005-04-07,8443,8618,8418,8419,12320,168000.0,10000000.0
2005-04-08,8494,8544,8418,8419,15790,168000.0,10000000.0
2005-04-11,8418,8494,8293,8469,114727,169000.0,10000000.0
2005-04-12,8518,9395,8518,9121,69270,182000.0,10000000.0
2005-04-13,9269,9269,8868,9071,17970,181000.0,10000000.0
2005-04-14,8893,9019,8568,8570,14423,171000.0,10000000.0
2005-04-15,8719,8719,8367,8570,9753,171000.0,10000000.0
2005-04-18,8367,8518,8217,8469,25200,169000.0,10000000.0
2005-04-19,8494,8518,8318,8318,4870,166000.0,10000000.0
2005-04-20,8518,8518,8267,8268,3100,165000.0,10000000.0
2005-04-21,8443,8443,8142,8419,3290,168000.0,10000000.0
2005-04-22,8618,8644,8418,8419,3420,168000.0,10000000.0
2005-04-25,8367,8417,8317,8394,2680,167500.0,10000000.0
2005-04-26,8443,8443,8318,8369,4010,167000.0,10000000.0
2005-04-27,8293,8367,8017,8144,5587,162500.0,10000000.0
2005-04-28,8093,8117,7767,7767,5360,155000.0,10000000.0
2005-04-29,7666,7916,7615,7868,10960,157000.0,10000000.0
2005-05-02,7816,7891,7516,7667,11750,153000.0,10000000.0
2005-05-03,7590,7690,7440,7442,6804,148500.0,10000000.0
2005-05-04,7565,7715,7565,7593,7100,151500.0,10000000.0
2005-05-06,7616,7842,7566,7842,9360,156500.0,10000000.0
2005-05-09,7666,7816,7516,7566,9970,151000.0,10000000.0
2005-05-10,7591,7767,7566,7667,269386,153000.0,10000000.0
2005-05-11,7691,7691,7490,7517,9080,150000.0,10000000.0
2005-05-12,7465,7616,7416,7417,28020,148000.0,10000000.0
2005-05-13,7315,7490,7315,7317,3640,146000.0,10000000.0
2005-05-16,7490,7490,7315,7392,7550,147500.0,10000000.0
2005-05-17,7440,7490,7264,7392,101200,147500.0,10000000.0
2005-05-18,7465,7516,7365,7466,8651,149000.0,10000000.0
2005-05-19,7565,7715,7490,7593,14020,151500.0,10000000.0
2005-05-20,7666,7742,7566,7667,11170,153000.0,10000000.0
2005-05-23,7767,7767,7666,7667,7590,153000.0,10000000.0
2005-05-24,7841,7841,7690,7743,2740,154500.0,10000000.0
2005-05-25,7766,7790,7590,7693,6490,153500.0,10000000.0
2005-05-26,7690,7816,7666,7693,4590,153500.0,10000000.0
2005-05-27,7767,8093,7691,7993,16920,159500.0,10000000.0
2005-05-30,7967,8068,7842,7993,9410,159500.0,10000000.0
2005-05-31,7967,7967,7767,7943,20370,158500.0,10000000.0
2005-06-01,7967,7967,7842,7892,6020,157500.0,10000000.0
2005-06-02,7967,7967,7867,7892,19390,157500.0,10000000.0
2005-06-03,7867,7916,7791,7842,6435,156500.0,10000000.0
2005-06-07,7842,7941,7767,7842,12761,156500.0,10000000.0
2005-06-08,7790,8067,7741,8068,13710,161000.0,10000000.0
2005-06-09,7992,8042,7867,8043,43981,160500.0,10000000.0
2005-06-10,8142,8142,7992,8093,5949,161500.0,10000000.0
2005-06-13,8117,8418,8093,8369,6290,167000.0,10000000.0
2005-06-14,8367,8418,8217,8268,10210,165000.0,10000000.0
2005-06-15,8393,8393,8318,8318,4721,166000.0,10000000.0
2005-06-16,8518,8568,8342,8419,8592,168000.0,10000000.0
2005-06-17,8418,8518,8267,8369,4020,167000.0,10000000.0
2005-06-20,8293,8418,8267,8369,3700,167000.0,10000000.0
2005-06-21,8293,8468,8293,8369,3840,167000.0,10000000.0
2005-06-22,8418,8418,8242,8419,8680,168000.0,10000000.0
2005-06-23,8494,8593,8367,8519,11160,170000.0,10000000.0
2005-06-24,8593,8793,8392,8720,24150,174000.0,10000000.0
2005-06-27,8667,8768,8543,8720,5050,174000.0,10000000.0
2005-06-28,8793,8919,8668,8845,4640,176500.0,10000000.0
2005-06-29,8843,8843,8667,8770,9420,175000.0,10000000.0
2005-06-30,8844,9094,8844,9046,17431,180500.0,10000000.0
2005-07-01,9069,9620,9069,9522,32651,190000.0,10000000.0
2005-07-04,9796,9796,9544,9547,20601,190500.0,10000000.0
2005-07-05,9821,10522,9571,10122,108330,202000.0,10000000.0
2005-07-06,10422,10573,9971,9973,57867,199000.0,10000000.0
2005-07-07,10172,10272,9721,10073,45651,201000.0,10000000.0
2005-07-08,10046,10070,9745,9998,12676,199500.0,10000000.0
2005-07-11,10071,10472,10021,10223,31392,204000.0,10000000.0
2005-07-12,10271,10322,10096,10148,13920,202500.0,10000000.0
2005-07-13,10047,10196,9871,10023,17836,200000.0,10000000.0
2005-07-14,10020,10096,9845,9948,99636,198500.0,10000000.0
2005-07-15,9896,10020,9821,9948,12810,198500.0,10000000.0
2005-07-18,9970,10046,9870,9873,11670,197000.0,10000000.0
2005-07-19,9947,9971,9770,9973,94930,199000.0,10000000.0
2005-07-20,10021,10172,9971,9973,22081,199000.0,10000000.0
2005-07-21,9997,10323,9971,10122,30920,202000.0,10000000.0
2005-07-22,10121,10773,9996,10474,35691,209000.0,10000000.0
2005-07-25,10673,10773,10522,10674,16080,213000.0,10000000.0
2005-07-26,10973,11223,10447,11000,63256,219500.0,10000000.0
2005-07-27,11023,12526,11023,12529,98864,250000.0,10000000.0
2005-07-28,12526,12576,12176,12529,42155,250000.0,10000000.0
2005-07-29,12626,12626,12251,12429,17350,248000.0,10000000.0
2005-08-01,12427,12627,11926,12628,24930,252000.0,10000000.0
2005-08-02,12327,12752,12026,12728,38180,254000.0,10000000.0
2005-08-03,12677,12878,12377,12453,14195,248500.0,10000000.0
2005-08-04,12327,12577,12026,12027,22825,240000.0,10000000.0
2005-08-05,12226,12226,11600,11852,17750,236500.0,10000000.0
2005-08-08,11526,11926,11526,11726,8746,234000.0,10000000.0
2005-08-09,11475,11976,11475,11928,10185,238000.0,10000000.0
2005-08-10,11801,12126,11801,11977,15220,239000.0,10000000.0
2005-08-11,11775,12025,11775,11952,8742,238500.0,10000000.0
2005-08-12,11951,12426,11951,12329,17197,246000.0,10000000.0
2005-08-16,12377,12627,12327,12353,20187,246500.0,10000000.0
2005-08-17,12125,12326,12075,12278,10640,245000.0,10000000.0
2005-08-18,12076,12277,12026,12077,10490,241000.0,10000000.0
2005-08-19,11626,12627,11626,12077,6540,241000.0,10000000.0
2005-08-22,11700,12252,11700,12253,20270,244500.0,10000000.0
2005-08-23,12277,12277,11875,11928,15210,238000.0,10000000.0
2005-08-24,11850,12176,11649,12103,12270,241500.0,10000000.0
2005-08-25,12100,12626,11800,12329,15820,246000.0,10000000.0
2005-08-26,12327,12677,12327,12678,26750,253000.0,10000000.0
2005-08-29,12603,13279,12126,12453,13040,248500.0,10000000.0
2005-08-30,12151,13028,12025,12529,8280,250000.0,10000000.0
2005-08-31,12377,12677,12327,12503,6985,249500.0,10000000.0
2005-09-01,12503,12954,12503,12728,9146,254000.0,10000000.0
2005-09-02,12903,13529,12576,13380,20140,267000.0,10000000.0
2005-09-05,13128,13454,12928,13380,7700,267000.0,10000000.0
2005-09-06,13379,14155,13379,14082,29212,281000.0,10000000.0
2005-09-07,14081,14532,14081,14207,16461,283500.0,10000000.0
2005-09-08,14431,14431,13855,13957,26881,278500.0,10000000.0
2005-09-09,13880,14255,13629,13982,7856,279000.0,10000000.0
2005-09-12,13655,14331,13655,13906,9630,277500.0,10000000.0
2005-09-13,13780,14407,13680,13856,8900,276500.0,10000000.0
2005-09-14,13655,14206,13655,13782,10130,275000.0,10000000.0
2005-09-15,14356,14532,13103,14533,33061,290000.0,10000000.0
2005-09-16,14031,14532,13906,14383,8340,287000.0,10000000.0
2005-09-20,14380,14932,14331,14609,7175,291500.0,10000000.0
2005-09-21,14631,15509,14356,14358,14130,286500.0,10000000.0
2005-09-22,14531,14782,14231,14232,2946,284000.0,10000000.0
2005-09-23,14256,14657,14155,14207,11434,283500.0,10000000.0
2005-09-26,14105,14606,14105,14609,25490,291500.0,10000000.0
2005-09-27,15033,15033,14356,14484,16481,289000.0,10000000.0
2005-09-28,14507,14582,14181,14583,16569,291000.0,10000000.0
2005-09-29,14456,14833,14306,14408,12720,287500.0,10000000.0
2005-09-30,14407,14706,14407,14709,33703,293500.0,10000000.0
2005-10-04,14782,14982,14531,14783,26540,295000.0,10000000.0
2005-10-05,15032,15032,14456,14783,32210,295000.0,10000000.0
2005-10-06,14682,14682,14131,14684,13320,293000.0,10000000.0
2005-10-07,14582,14857,14431,14859,19250,296500.0,10000000.0
2005-10-10,14882,15032,14756,14984,14154,299000.0,10000000.0
2005-10-11,15158,15158,14882,15035,11020,300000.0,10000000.0
2005-10-12,14932,15033,14481,14533,28550,290000.0,10000000.0
2005-10-13,14457,14582,13881,14282,20840,285000.0,10000000.0
2005-10-14,14106,14481,13454,14484,38570,289000.0,10000000.0
2005-10-17,14055,14457,13906,13906,9170,277500.0,10000000.0
2005-10-18,13881,14532,13780,14533,17070,290000.0,10000000.0
2005-10-19,14682,14682,13529,13957,13430,278500.0,10000000.0
2005-10-20,13929,14055,13704,13982,10220,279000.0,10000000.0
2005-10-21,13981,14031,13555,13856,12510,276500.0,10000000.0
2005-10-24,14105,14105,13604,13806,7520,275500.0,10000000.0
2005-10-25,13830,14281,13780,14282,11017,285000.0,10000000.0
2005-10-26,14331,14756,14055,14358,7530,286500.0,10000000.0
2005-10-27,14632,14632,13981,14057,9020,280500.0,10000000.0
2005-10-28,13980,14105,13429,13982,17710,279000.0,10000000.0
2005-10-31,13980,14205,13829,13882,5250,277000.0,10000000.0
2005-11-01,13830,14532,13705,14533,12557,290000.0,10000000.0
2005-11-02,14055,14532,14055,14433,5810,288000.0,10000000.0
2005-11-03,14307,14431,14232,14282,9820,285000.0,10000000.0
2005-11-04,14331,14507,14031,14433,6940,288000.0,10000000.0
2005-11-07,14306,14657,14205,14659,7050,292500.0,10000000.0
2005-11-08,14606,14732,14331,14733,8390,294000.0,10000000.0
2005-11-09,14757,14833,14431,14684,16780,293000.0,10000000.0
2005-11-10,14682,14682,14380,14383,12420,287000.0,10000000.0
2005-11-11,14532,14757,14380,14758,17510,294500.0,10000000.0
2005-11-14,14782,14782,14306,14307,10870,285500.0,10000000.0
2005-11-15,14205,14231,13729,13757,27083,274500.0,10000000.0
2005-11-16,13655,13779,13529,13706,15643,273500.0,10000000.0
2005-11-17,13579,13704,13528,13656,8723,272500.0,10000000.0
2005-11-18,13680,13981,13529,13531,6287,270000.0,10000000.0
2005-11-21,13529,13755,13228,13230,8300,264000.0,10000000.0
2005-11-22,13429,13529,13028,13154,10250,262500.0,10000000.0
2005-11-23,13103,13980,13028,13982,9626,279000.0,10000000.0
2005-11-24,13380,13981,13380,13957,6690,278500.0,10000000.0
2005-11-25,13729,14005,13629,13832,3416,276000.0,10000000.0
2005-11-28,13655,14105,13655,14082,8854,281000.0,10000000.0
2005-11-29,14181,14181,13655,13706,6850,273500.0,10000000.0
2005-11-30,13704,14105,13704,13882,8100,277000.0,10000000.0
2005-12-01,13806,14005,13780,13856,7460,276500.0,10000000.0
2005-12-02,13779,14030,13729,13806,4640,275500.0,10000000.0
2005-12-05,13755,13929,13629,13757,3550,274500.0,10000000.0
2005-12-06,13929,13929,13503,13556,5780,270500.0,10000000.0
2005-12-07,13454,13454,13153,13280,10130,265000.0,10000000.0
2005-12-08,13203,13278,13028,13130,16410,262000.0,10000000.0
2005-12-09,12978,13304,12978,13104,4630,261500.0,10000000.0
2005-12-12,13103,13780,13103,13306,16060,265500.0,10000000.0
2005-12-13,13228,13604,13078,13081,9120,261000.0,10000000.0
2005-12-14,13052,13253,12576,12755,14425,254500.0,10000000.0
2005-12-15,12978,12978,12652,12728,9900,254000.0,10000000.0
2005-12-16,12626,12626,12151,12554,8820,250500.0,10000000.0
2005-12-19,12377,12802,12326,12529,8036,250000.0,10000000.0
2005-12-20,12752,12752,12177,12302,14570,245500.0,10000000.0
2005-12-21,12125,12602,12075,12604,16440,251500.0,10000000.0
2005-12-22,12526,12551,11825,12278,21830,245000.0,10000000.0
2005-12-23,12026,12252,11901,12253,11371,244500.0,10000000.0
2005-12-26,12402,12402,12101,12253,6784,244500.0,10000000.0
2005-12-27,12351,12526,12125,12529,15716,250000.0,10000000.0
2005-12-28,12652,12652,11851,12503,5500,249500.0,10000000.0
2005-12-29,12478,12803,12377,12579,9310,251000.0,10000000.0
2006-01-02,12576,12576,12326,12429,6090,248000.0,10000000.0
2006-01-03,12277,12627,12026,12628,24760,252000.0,10000000.0
2006-01-04,12478,12828,12402,12779,17514,255000.0,10000000.0
2006-01-05,12627,13003,12552,13004,15690,259500.0,10000000.0
2006-01-06,13003,13178,12777,13180,6560,263000.0,10000000.0
2006-01-09,13178,13178,12777,13130,8900,262000.0,10000000.0
2006-01-10,12877,13379,12703,12704,6170,253500.0,10000000.0
2006-01-11,12703,12877,12703,12854,3600,256500.0,10000000.0
2006-01-12,12853,13053,12677,12678,8302,253000.0,10000000.0
2006-01-13,12903,14331,12877,13606,26390,271500.0,10000000.0
2006-01-16,14181,14181,13329,13706,11320,273500.0,10000000.0
2006-01-17,13454,13655,13304,13531,18710,270000.0,10000000.0
2006-01-18,13655,13779,13379,13380,19380,267000.0,10000000.0
2006-01-19,13604,13604,13128,13180,13600,263000.0,10000000.0
2006-01-20,13504,13504,12828,13205,11420,263500.0,10000000.0
2006-01-23,13278,13855,12852,12854,14090,256500.0,10000000.0
2006-01-24,12853,13855,12603,12779,15340,255000.0,10000000.0
2006-01-25,12627,13129,12452,12453,15970,248500.0,10000000.0
2006-01-26,12451,12777,12426,12704,5830,253500.0,10000000.0
2006-01-27,12652,13103,12652,12728,5370,254000.0,10000000.0
2006-01-31,12677,13253,12626,13130,11916,262000.0,10000000.0
2006-02-01,12928,13478,12802,13330,7240,266000.0,10000000.0
2006-02-02,13128,13529,13103,13180,6570,263000.0,10000000.0
2006-02-03,13254,13254,12552,12628,8680,252000.0,10000000.0
2006-02-06,12552,12703,12327,12402,5570,247500.0,10000000.0
2006-02-07,12351,12401,12200,12228,5530,244000.0,10000000.0
2006-02-08,12954,12954,12201,12202,30610,243500.0,10000000.0
2006-02-09,12176,12226,11850,11852,8680,236500.0,10000000.0
2006-02-10,11825,12076,11801,11928,6000,238000.0,10000000.0
2006-02-13,11825,12100,11625,11627,5870,232000.0,10000000.0
2006-02-14,11874,12176,11625,12103,6630,241500.0,10000000.0
2006-02-15,12227,12227,11775,11777,8360,235000.0,10000000.0
2006-02-16,12001,12452,11751,12153,9530,242500.0,10000000.0
2006-02-17,12277,12277,11825,12103,6340,241500.0,10000000.0
2006-02-20,12803,12803,12402,12579,6720,251000.0,10000000.0
2006-02-21,12752,12752,12151,12329,5970,246000.0,10000000.0
