삼성증권(016360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-02,47979,48169,46889,47127,743825,3321708.0,66835165.0
2006-06-05,47600,47600,45608,46748,807380,3294974.0,66835165.0
2006-06-07,44566,45419,44423,44614,705582,3144595.0,66835165.0
2006-06-08,44282,45514,43571,43950,866175,3097810.0,66835165.0
2006-06-09,44756,45040,44186,44946,604686,3167987.0,66835165.0
2006-06-12,44471,44897,43997,44851,492077,3161303.0,66835165.0
2006-06-13,43617,44044,43144,43619,461070,3074418.0,66835165.0
2006-06-14,42859,45799,42717,44567,676259,3141253.0,66835165.0
2006-06-15,45608,45656,43997,44661,574901,3147936.0,66835165.0
2006-06-16,46415,46605,45799,46605,750434,3284948.0,66835165.0
2006-06-19,46178,47411,45656,47411,298390,3341758.0,66835165.0
2006-06-20,46557,46936,44850,45894,495845,3234822.0,66835165.0
2006-06-21,45704,46083,45040,45894,296601,3234822.0,66835165.0
2006-06-22,46747,46747,45656,45989,321913,3241506.0,66835165.0
2006-06-23,45040,46273,44850,46273,423147,3261556.0,66835165.0
2006-06-26,45846,46700,45608,46700,328497,3291632.0,66835165.0
2006-06-27,46700,47316,46510,47079,339637,3318366.0,66835165.0
2006-06-28,45988,46747,45846,46605,216392,3284948.0,66835165.0
2006-06-29,46936,48264,46889,47790,458330,3368492.0,66835165.0
2006-06-30,49686,49970,48453,48455,674657,3415277.0,66835165.0
2006-07-03,48833,49497,48548,48834,422795,3442011.0,66835165.0
2006-07-04,49307,49876,49023,49118,441141,3462062.0,66835165.0
2006-07-05,47600,49023,47600,49023,253231,3455378.0,66835165.0
2006-07-06,48548,48833,47695,48360,249755,3408593.0,66835165.0
2006-07-07,48928,49023,48074,48928,305367,3448695.0,66835165.0
2006-07-10,48264,49307,47790,49307,374952,3475429.0,66835165.0
2006-07-11,49023,49307,48358,49307,232770,3475429.0,66835165.0
2006-07-12,49212,49212,47695,47981,622187,3381859.0,66835165.0
2006-07-13,47031,47885,46984,47270,455686,3331733.0,66835165.0
2006-07-14,46462,46841,45608,45989,526737,3241506.0,66835165.0
2006-07-18,45135,45514,44708,45136,439169,3181354.0,66835165.0
2006-07-19,45040,45467,44897,45278,374061,3191379.0,66835165.0
2006-07-20,46700,46984,46035,46653,610952,3288290.0,66835165.0
2006-07-21,45799,46367,45514,46368,242490,3268240.0,66835165.0
2006-07-24,45608,46794,45514,46653,480259,3288290.0,66835165.0
2006-07-25,47031,47885,47031,47364,369892,3338416.0,66835165.0
2006-07-26,47126,48074,47079,47411,352041,3341758.0,66835165.0
2006-07-27,47411,49117,47221,48644,684682,3428644.0,66835165.0
2006-07-28,48928,49307,48548,48644,337222,3428644.0,66835165.0
2006-07-31,49496,49781,49117,49118,593223,3462062.0,66835165.0
2006-08-01,48833,49781,48264,48265,289087,3401910.0,66835165.0
2006-08-02,47790,49307,47790,48928,240622,3448695.0,66835165.0
2006-08-03,49781,49781,49212,49403,290415,3482112.0,66835165.0
2006-08-04,49402,50824,49307,49972,448809,3522213.0,66835165.0
2006-08-07,49970,50919,49781,49782,352573,3508846.0,66835165.0
2006-08-08,49781,50729,49781,50540,323651,3562314.0,66835165.0
2006-08-09,50445,51678,50161,51394,675381,3622466.0,66835165.0
2006-08-10,51203,51487,50256,51015,273099,3595732.0,66835165.0
2006-08-11,51773,51773,50065,50730,232732,3575681.0,66835165.0
2006-08-14,50540,51298,50445,50825,144457,3582365.0,66835165.0
2006-08-16,51962,51962,50540,51299,259077,3615782.0,66835165.0
2006-08-17,52152,53195,52152,52817,765187,3722719.0,66835165.0
2006-08-18,52626,53385,52341,53385,335691,3762820.0,66835165.0
2006-08-21,53100,53385,52531,53006,261609,3736086.0,66835165.0
2006-08-22,53100,53669,52910,52911,225927,3729402.0,66835165.0
2006-08-23,52815,52910,51773,52152,471285,3675934.0,66835165.0
2006-08-24,51773,51867,50919,51110,461726,3602415.0,66835165.0
2006-08-25,51298,52436,51298,51678,329460,3642516.0,66835165.0
2006-08-28,51678,52152,51487,51489,200931,3629149.0,66835165.0
2006-08-29,52057,52720,51962,52247,292816,3682618.0,66835165.0
2006-08-30,52436,52910,52057,52342,363270,3689301.0,66835165.0
2006-08-31,53100,53953,52341,53196,557021,3749453.0,66835165.0
2006-09-01,53195,53858,53005,53764,342564,3789554.0,66835165.0
2006-09-04,54427,54522,53195,53196,324524,3749453.0,66835165.0
2006-09-05,53195,53669,51203,52247,508193,3682618.0,66835165.0
2006-09-06,52626,52626,51203,51773,472565,3649200.0,66835165.0
2006-09-07,51014,51583,50824,51299,262603,3615782.0,66835165.0
2006-09-08,50919,52057,50635,51773,348753,3649200.0,66835165.0
2006-09-11,51773,51962,50729,51584,293314,3635833.0,66835165.0
2006-09-12,51203,51583,50350,50920,428566,3589048.0,66835165.0
2006-09-13,51393,51583,50256,50730,365171,3575681.0,66835165.0
2006-09-14,50919,51678,50540,51489,505543,3629149.0,66835165.0
2006-09-15,51487,51962,50919,51678,251789,3642516.0,66835165.0
2006-09-18,51773,52436,51773,51868,284501,3655884.0,66835165.0
2006-09-19,51962,52246,51678,51868,235129,3655884.0,66835165.0
2006-09-20,51583,51867,50445,50920,295393,3589048.0,66835165.0
2006-09-21,51583,51678,50824,51489,266109,3629149.0,66835165.0
2006-09-22,50919,51298,50540,50730,255060,3575681.0,66835165.0
2006-09-25,50256,51203,50256,51015,263172,3595732.0,66835165.0
2006-09-26,51014,51487,50350,50351,209102,3548947.0,66835165.0
2006-09-27,50445,51583,50445,50635,259243,3568998.0,66835165.0
2006-09-28,50729,51867,50729,51773,456263,3649200.0,66835165.0
2006-09-29,51962,51962,50919,51015,250871,3595732.0,66835165.0
2006-10-02,50635,51962,50635,51678,319492,3642516.0,66835165.0
2006-10-04,51203,51583,50350,51015,252847,3595732.0,66835165.0
2006-10-09,50445,51108,48833,49688,750424,3502163.0,66835165.0
2006-10-10,49117,49970,48928,49593,357566,3495479.0,66835165.0
2006-10-11,49023,49212,48264,48834,532934,3442011.0,66835165.0
2006-10-12,48833,49117,48169,48739,433512,3435327.0,66835165.0
2006-10-13,49497,49686,48833,48834,316711,3442011.0,66835165.0
2006-10-16,49117,49781,48833,49213,279250,3468745.0,66835165.0
2006-10-17,49591,49591,47790,48739,513719,3435327.0,66835165.0
2006-10-18,47979,48738,47790,48455,432825,3415277.0,66835165.0
2006-10-19,48453,48928,47979,48360,306318,3408593.0,66835165.0
2006-10-20,48453,49497,48453,48549,413330,3421960.0,66835165.0
2006-10-23,49023,49686,48548,48644,315095,3428644.0,66835165.0
2006-10-24,49402,49402,47790,47790,511154,3368492.0,66835165.0
2006-10-25,47979,48548,47885,47981,232033,3381859.0,66835165.0
2006-10-26,48169,49402,48074,48834,677541,3442011.0,66835165.0
2006-10-27,49212,49497,47506,48739,694934,3435327.0,66835165.0
2006-10-30,48264,48453,47363,48076,311855,3388543.0,66835165.0
2006-10-31,48074,48738,47885,48265,373128,3401910.0,66835165.0
2006-11-01,48738,48928,48074,48455,380738,3415277.0,66835165.0
2006-11-02,47979,48453,47695,48170,456891,3395226.0,66835165.0
2006-11-03,47885,48264,47268,48076,563754,3388543.0,66835165.0
2006-11-06,47790,48169,47316,47885,436872,3375176.0,66835165.0
2006-11-07,48643,49212,47790,47981,748650,3381859.0,66835165.0
2006-11-08,48358,48358,47506,47981,564444,3381859.0,66835165.0
2006-11-09,47979,48738,47885,48360,839415,3408593.0,66835165.0
2006-11-10,48358,49023,48169,48644,683493,3428644.0,66835165.0
2006-11-13,48833,49496,48453,49118,931720,3462062.0,66835165.0
2006-11-14,49402,50256,49402,50161,755124,3535580.0,66835165.0
2006-11-15,50729,51203,50350,51015,625003,3595732.0,66835165.0
2006-11-16,51203,51203,50729,51205,475774,3609099.0,66835165.0
2006-11-17,51203,51298,50445,50730,272970,3575681.0,66835165.0
2006-11-20,50540,50824,49496,50067,402583,3528897.0,66835165.0
2006-11-21,50161,50540,49876,50540,265940,3562314.0,66835165.0
2006-11-22,50540,51298,50350,51205,375101,3609099.0,66835165.0
2006-11-23,50919,52341,50919,51678,1085164,3642516.0,66835165.0
2006-11-24,52057,52152,50919,51299,295033,3615782.0,66835165.0
2006-11-27,50824,51298,50350,50540,372826,3562314.0,66835165.0
2006-11-28,49307,49970,49307,49688,433820,3502163.0,66835165.0
2006-11-29,49781,50161,49402,49403,481777,3482112.0,66835165.0
2006-11-30,49970,51014,49781,50161,584750,3535580.0,66835165.0
2006-12-01,50540,51487,50161,51299,800303,3615782.0,66835165.0
2006-12-04,51014,51203,50445,50540,359217,3562314.0,66835165.0
2006-12-05,50824,51298,49591,49782,571246,3508846.0,66835165.0
2006-12-06,49781,50161,48643,49498,573416,3488796.0,66835165.0
2006-12-07,49212,49781,49117,49307,393031,3475429.0,66835165.0
2006-12-08,49023,49117,48358,48739,275722,3435327.0,66835165.0
2006-12-11,48453,49117,48453,48834,332839,3442011.0,66835165.0
2006-12-12,49117,49212,47790,47981,398201,3381859.0,66835165.0
2006-12-13,48169,48643,47695,48076,425287,3388543.0,66835165.0
2006-12-14,47979,49402,47885,49118,448123,3462062.0,66835165.0
2006-12-15,49117,49686,48928,49213,362116,3468745.0,66835165.0
2006-12-18,49686,49876,49023,49498,397353,3488796.0,66835165.0
2006-12-19,49307,49497,48264,48265,726989,3401910.0,66835165.0
2006-12-20,48264,48738,48264,48455,479307,3415277.0,66835165.0
2006-12-21,48643,48643,47979,48076,385289,3388543.0,66835165.0
2006-12-22,47885,48169,47268,47364,616735,3338416.0,66835165.0
2006-12-26,47126,47411,46747,46938,407607,3308341.0,66835165.0
2006-12-27,47316,48358,47316,47696,329967,3361809.0,66835165.0
2006-12-28,48169,48358,47979,48076,245483,3388543.0,66835165.0
2007-01-02,48453,49117,48169,48834,293140,3442011.0,66835165.0
2007-01-03,49023,49023,47790,47885,214284,3375176.0,66835165.0
2007-01-04,48169,48264,46841,46938,469268,3308341.0,66835165.0
2007-01-05,47031,47316,46320,47317,346102,3335075.0,66835165.0
2007-01-08,46652,47316,46225,47317,322045,3335075.0,66835165.0
2007-01-09,46936,47173,46605,46653,182926,3288290.0,66835165.0
2007-01-10,46462,46462,45704,45753,405847,3224797.0,66835165.0
2007-01-11,45704,46415,45704,45942,334751,3238164.0,66835165.0
2007-01-12,46367,46557,46035,46178,249672,3254873.0,66835165.0
2007-01-15,46415,46462,45894,46178,225483,3254873.0,66835165.0
2007-01-16,46035,46083,45467,45562,335247,3211430.0,66835165.0
2007-01-17,45799,45799,44897,44946,314438,3167987.0,66835165.0
2007-01-18,44850,45088,44329,44425,307635,3131227.0,66835165.0
2007-01-19,43855,44377,42906,43428,648658,3061051.0,66835165.0
2007-01-22,43333,43523,42859,43003,382603,3030975.0,66835165.0
2007-01-23,42669,43333,42385,42623,611174,3004241.0,66835165.0
2007-01-24,42717,43523,42717,43428,360658,3061051.0,66835165.0
2007-01-25,44186,44471,43855,43903,406695,3094468.0,66835165.0
2007-01-26,43238,43712,43096,43476,198325,3064392.0,66835165.0
2007-01-29,43712,43902,43049,43382,165152,3057709.0,66835165.0
2007-01-30,42290,43617,42290,43619,247226,3074418.0,66835165.0
2007-01-31,43902,43902,43001,43428,206917,3061051.0,66835165.0
2007-02-01,44091,44329,43238,43903,418485,3094468.0,66835165.0
2007-02-02,44282,45894,44234,45515,742741,3208088.0,66835165.0
2007-02-05,45894,46605,45751,46368,727352,3268240.0,66835165.0
2007-02-06,46700,46700,45988,45989,273857,3241506.0,66835165.0
2007-02-07,46320,46320,45704,46084,161501,3248189.0,66835165.0
2007-02-08,46130,46225,45419,45989,184409,3241506.0,66835165.0
2007-02-09,45704,46462,45608,45753,172644,3224797.0,66835165.0
2007-02-12,45088,45372,44566,45041,283568,3174670.0,66835165.0
2007-02-13,45088,45846,44945,45088,225541,3178012.0,66835165.0
2007-02-14,45562,45941,45514,45705,303500,3221455.0,66835165.0
2007-02-15,46510,47979,46415,47411,1032143,3341758.0,66835165.0
2007-02-16,48074,49970,47885,48739,1195481,3435327.0,66835165.0
2007-02-20,49307,49591,48548,49023,266684,3455378.0,66835165.0
2007-02-21,49117,49307,47506,48739,564105,3435327.0,66835165.0
2007-02-22,48738,51487,48738,51299,1642767,3615782.0,66835165.0
2007-02-23,51487,53953,51014,53575,1705653,3776187.0,66835165.0
2007-02-26,53195,54617,52720,52911,713483,3729402.0,66835165.0
2007-02-27,52436,52531,50919,51394,620644,3622466.0,66835165.0
2007-02-28,48074,50445,48074,49782,1353021,3508846.0,66835165.0
2007-03-02,49212,50635,49212,49498,481981,3488796.0,66835165.0
2007-03-05,49023,49497,47506,47506,737279,3348442.0,66835165.0
