한미약품(128940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-18,290651,291133,286320,288727,62181,3349036.0,11163452.0
2017-04-19,288245,293057,286320,288246,71162,3343454.0,11163452.0
2017-04-20,288726,295945,286802,291614,121620,3382526.0,11163452.0
2017-04-21,294501,294501,290651,292096,49639,3388108.0,11163452.0
2017-04-24,293057,293057,289208,290652,41362,3371363.0,11163452.0
2017-04-25,291614,296425,289688,291133,47867,3376944.0,11163452.0
2017-04-26,292576,293539,289208,289208,47781,3354617.0,11163452.0
2017-04-27,290651,292094,287283,288246,38302,3343454.0,11163452.0
2017-04-28,291133,300276,287764,296908,180279,3443925.0,11163452.0
2017-05-02,298350,299794,291614,297389,78741,3449507.0,11163452.0
2017-05-04,298350,306050,296907,304607,136328,3533233.0,11163452.0
2017-05-08,308937,341179,308937,335886,483332,3896045.0,11163452.0
2017-05-10,341659,345028,330591,339736,245268,3940699.0,11163452.0
2017-05-11,341659,368126,336848,366202,356748,4247693.0,11163452.0
2017-05-12,369089,372457,356096,364277,195206,4225367.0,11163452.0
2017-05-15,364277,373420,358502,358984,148775,4163968.0,11163452.0
2017-05-16,363314,366201,346953,350323,182896,4063497.0,11163452.0
2017-05-17,350321,358021,349359,350323,95714,4063497.0,11163452.0
2017-05-18,343584,347915,338291,344548,110397,3996516.0,11163452.0
2017-05-19,347915,348396,342141,344548,77795,3996516.0,11163452.0
2017-05-22,346472,349359,339734,343104,93096,3979771.0,11163452.0
2017-05-23,342622,357540,334442,357540,236966,4147222.0,11163452.0
2017-05-24,357540,362352,353209,353209,163273,4096987.0,11163452.0
2017-05-25,355133,356577,349359,349841,88729,4057915.0,11163452.0
2017-05-26,350802,357540,348396,350323,89774,4063497.0,11163452.0
2017-05-29,353209,353690,344065,345029,80814,4002098.0,11163452.0
2017-05-30,346472,358021,342622,353209,145660,4096987.0,11163452.0
2017-05-31,356577,375345,354652,367646,339295,4264439.0,11163452.0
2017-06-01,372457,378713,363795,373902,187292,4337001.0,11163452.0
2017-06-02,374863,376307,369089,373902,119960,4337001.0,11163452.0
2017-06-05,376788,387856,373420,377270,191768,4376073.0,11163452.0
2017-06-07,374382,375826,369089,372939,111545,4325838.0,11163452.0
2017-06-08,373900,383525,373900,378233,149489,4387237.0,11163452.0
2017-06-09,387375,402292,384968,398924,324268,4627251.0,11163452.0
2017-06-12,401811,404698,391224,393150,174634,4560270.0,11163452.0
2017-06-13,396999,410954,394112,406143,278350,4710977.0,11163452.0
2017-06-14,408548,415766,404217,410474,211626,4761212.0,11163452.0
2017-06-15,411435,411435,396518,408549,177302,4738885.0,11163452.0
2017-06-16,406142,407104,384968,385451,222827,4470963.0,11163452.0
2017-06-19,385931,398924,375826,394113,149263,4571434.0,11163452.0
2017-06-20,395555,397961,383525,384970,103050,4465381.0,11163452.0
2017-06-21,381119,389299,381119,385932,79199,4476544.0,11163452.0
2017-06-22,391224,396518,385931,393150,101748,4560270.0,11163452.0
2017-06-23,397481,400849,391224,393632,70791,4565852.0,11163452.0
2017-06-26,396518,397481,389299,389782,59464,4521198.0,11163452.0
2017-06-27,388337,394593,386413,389301,65048,4515616.0,11163452.0
2017-06-28,385931,386893,367164,368128,197053,4270020.0,11163452.0
2017-06-29,371495,373900,358983,371014,120516,4303511.0,11163452.0
2017-06-30,366201,372938,357058,358984,139794,4163968.0,11163452.0
2017-07-03,362352,362833,349359,356578,106427,4136059.0,11163452.0
2017-07-04,356577,361870,353690,354653,61932,4113732.0,11163452.0
2017-07-05,354652,360427,353690,359946,50804,4175131.0,11163452.0
2017-07-06,359946,370532,359946,367165,96761,4258857.0,11163452.0
2017-07-07,367164,368608,359464,362834,57561,4208621.0,11163452.0
2017-07-10,362833,363795,354652,355615,47711,4124896.0,11163452.0
2017-07-11,355133,360427,353209,359946,51520,4175131.0,11163452.0
2017-07-12,362833,371976,361389,363315,80715,4214203.0,11163452.0
2017-07-13,367164,367645,355133,358021,78122,4152804.0,11163452.0
2017-07-14,358983,360427,354172,360428,45183,4180713.0,11163452.0
2017-07-17,360427,368608,356096,362352,83454,4203040.0,11163452.0
2017-07-18,364758,364758,356577,360909,59037,4186294.0,11163452.0
2017-07-19,360908,365720,356577,360428,82717,4180713.0,11163452.0
2017-07-20,360908,369569,358502,368608,78602,4275602.0,11163452.0
2017-07-21,370051,371014,362833,363315,74275,4214203.0,11163452.0
2017-07-24,363314,365720,360908,362834,26977,4208621.0,11163452.0
2017-07-25,361870,364758,358502,361391,59931,4191876.0,11163452.0
2017-07-26,361389,366683,360908,364759,49496,4230948.0,11163452.0
2017-07-27,366683,367645,361870,366683,47664,4253275.0,11163452.0
2017-07-28,367645,368126,359464,360909,71661,4186294.0,11163452.0
2017-07-31,358021,362833,353690,354172,76885,4108150.0,11163452.0
2017-08-01,353690,357540,347434,348879,93630,4046751.0,11163452.0
2017-08-02,350802,352727,341659,342623,95062,3974189.0,11163452.0
2017-08-03,342622,343104,328666,328668,149934,3812319.0,11163452.0
2017-08-04,326742,336366,326742,331556,70695,3845809.0,11163452.0
2017-08-07,332036,341659,331554,340217,63235,3946280.0,11163452.0
2017-08-08,340697,344547,335404,337811,41550,3918372.0,11163452.0
2017-08-09,336366,336366,332036,332036,47076,3851391.0,11163452.0
2017-08-10,331073,339253,330591,334924,61732,3884881.0,11163452.0
2017-08-11,330591,334442,327223,331074,46310,3840227.0,11163452.0
2017-08-14,331554,333479,327223,328187,41091,3806737.0,11163452.0
2017-08-16,329629,331073,324336,326262,57280,3784410.0,11163452.0
2017-08-17,326742,333960,325780,333480,44087,3868136.0,11163452.0
2017-08-18,331073,353690,331073,352729,124945,4091405.0,11163452.0
2017-08-21,353690,360427,350321,354653,86065,4113732.0,11163452.0
2017-08-22,359464,359946,351765,357060,55265,4141641.0,11163452.0
2017-08-23,357058,357540,352246,354172,38411,4108150.0,11163452.0
2017-08-24,354172,359464,352727,354653,44262,4113732.0,11163452.0
2017-08-25,357058,358021,352727,356578,31722,4136059.0,11163452.0
2017-08-28,359946,382562,358502,382564,260032,4437472.0,11163452.0
2017-08-29,382562,387856,376788,384007,146211,4454217.0,11163452.0
2017-08-30,384488,392668,381119,388338,117406,4504453.0,11163452.0
2017-08-31,389781,391705,384006,387856,67577,4498871.0,11163452.0
2017-09-01,389299,402773,388818,397000,208194,4604924.0,11163452.0
2017-09-04,385931,396999,385931,391225,105192,4537943.0,11163452.0
2017-09-05,394593,395555,380157,385451,107801,4470963.0,11163452.0
2017-09-06,384488,396518,383525,394594,95608,4577015.0,11163452.0
2017-09-07,396518,403255,392187,400369,88464,4643996.0,11163452.0
2017-09-08,402292,409029,395074,398444,98819,4621669.0,11163452.0
2017-09-11,399405,404698,399405,402775,55547,4671905.0,11163452.0
2017-09-12,403736,405661,392187,396518,81807,4599342.0,11163452.0
2017-09-13,396518,396518,387856,387856,79915,4498871.0,11163452.0
2017-09-14,385931,394593,385931,394594,73119,4577015.0,11163452.0
2017-09-15,392668,401330,392668,396518,71450,4599342.0,11163452.0
2017-09-18,399405,399886,390262,390263,59549,4526780.0,11163452.0
2017-09-19,391224,414804,390744,414805,238657,4811448.0,11163452.0
2017-09-20,417691,436458,411435,430204,250851,4990063.0,11163452.0
2017-09-21,433571,435977,419616,426354,99636,4945409.0,11163452.0
2017-09-22,423947,430202,410954,420099,107307,4872847.0,11163452.0
2017-09-25,420097,429240,416248,424429,75514,4923082.0,11163452.0
2017-09-26,423465,428759,415766,424429,59963,4923082.0,11163452.0
2017-09-27,424428,427316,417691,423948,54456,4917501.0,11163452.0
2017-09-28,422022,426834,414804,414805,64332,4811448.0,11163452.0
2017-09-29,417691,439827,417691,437422,201366,5073789.0,11163452.0
2017-10-10,441752,460519,441270,458595,161969,5319385.0,11163452.0
2017-10-11,461481,463888,437902,445603,118399,5168678.0,11163452.0
2017-10-12,449932,470143,449451,467257,159936,5419856.0,11163452.0
2017-10-13,469662,475918,458594,467738,117015,5425438.0,11163452.0
2017-10-16,473511,476399,455226,461963,91623,5358457.0,11163452.0
2017-10-17,459075,465331,448007,463888,103789,5380784.0,11163452.0
2017-10-18,461963,474956,456188,461963,102355,5358457.0,11163452.0
2017-10-19,479767,504309,475918,495649,327206,5749178.0,11163452.0
2017-10-20,491798,501422,485061,493723,93168,5726851.0,11163452.0
2017-10-23,493723,502384,480730,486024,90025,5637543.0,11163452.0
2017-10-24,482173,489873,477362,488912,80561,5671034.0,11163452.0
2017-10-25,485061,486985,467737,468700,145831,5436601.0,11163452.0
2017-10-26,468700,468700,455707,459557,134575,5330548.0,11163452.0
2017-10-27,460038,471105,451376,466294,90550,5408692.0,11163452.0
2017-10-30,466294,467737,442715,444640,132032,5157515.0,11163452.0
2017-10-31,443676,453782,438864,446084,109134,5174260.0,11163452.0
2017-11-01,461481,488910,458112,480250,251688,5570563.0,11163452.0
2017-11-02,476399,479287,466294,466776,94885,5414274.0,11163452.0
2017-11-03,489873,498535,481211,488912,156915,5671034.0,11163452.0
2017-11-06,491798,497572,484098,494686,85761,5738014.0,11163452.0
2017-11-07,493723,493723,483136,486024,58286,5637543.0,11163452.0
2017-11-08,483136,494684,477842,491798,51857,5704524.0,11163452.0
2017-11-09,491798,498535,485061,485061,63286,5626380.0,11163452.0
2017-11-10,483136,490835,483136,486987,32206,5648707.0,11163452.0
2017-11-13,494685,512971,487948,510085,125614,5916630.0,11163452.0
2017-11-14,512971,523558,506234,516822,98104,5994774.0,11163452.0
2017-11-15,521633,573604,515859,565905,359915,6564110.0,11163452.0
2017-11-16,565905,569754,535107,556281,160567,6452475.0,11163452.0
2017-11-17,558205,558205,537032,540883,101719,6273860.0,11163452.0
2017-11-20,549543,571679,549543,552431,96053,6407821.0,11163452.0
2017-11-21,556280,564942,542806,562056,69921,6519456.0,11163452.0
2017-11-22,565905,571679,537994,538958,114796,6251533.0,11163452.0
2017-11-23,535107,550506,521633,542807,73107,6296187.0,11163452.0
2017-11-24,542806,565905,537994,553394,84643,6418985.0,11163452.0
2017-11-27,552431,562054,543769,547620,49425,6352004.0,11163452.0
2017-11-28,563017,584190,549543,553394,146740,6418985.0,11163452.0
2017-11-29,563017,574567,560130,572642,88303,6642254.0,11163452.0
2017-11-30,572641,572641,545694,547620,99594,6352004.0,11163452.0
2017-12-01,548581,563017,548581,558206,48630,6474802.0,11163452.0
2017-12-04,560130,562054,551468,554356,37280,6430148.0,11163452.0
2017-12-05,557243,561092,548581,554356,35837,6430148.0,11163452.0
2017-12-06,555316,556279,531257,535107,59602,6206879.0,11163452.0
2017-12-07,536069,540881,506234,512010,81751,5938956.0,11163452.0
2017-12-08,514896,528370,511046,514897,63819,5972447.0,11163452.0
2017-12-11,516820,553393,511046,549545,79741,6374331.0,11163452.0
2017-12-12,546655,554355,536069,548582,44429,6363168.0,11163452.0
2017-12-13,547618,558205,547618,551469,30000,6396658.0,11163452.0
2017-12-14,551468,559168,547618,547620,59594,6352004.0,11163452.0
2017-12-15,550506,553393,540881,546657,54094,6340841.0,11163452.0
2017-12-18,546655,551468,541844,542807,30511,6296187.0,11163452.0
2017-12-19,546655,548581,531258,548582,44797,6363168.0,11163452.0
2017-12-20,541844,549543,534144,542807,30077,6296187.0,11163452.0
2017-12-21,537994,543769,532219,532221,34551,6173389.0,11163452.0
2017-12-22,536069,552431,532219,551469,61052,6396658.0,11163452.0
2017-12-26,540881,562054,540881,553394,71128,6418985.0,11163452.0
2017-12-27,559281,574980,555356,570074,52544,6485966.0,11163452.0
2017-12-28,571055,574980,566149,573018,34966,6519456.0,11163452.0
2018-01-02,575961,584792,569092,580867,56430,6608764.0,11163452.0
2018-01-03,580867,598528,575961,594604,90899,6765052.0,11163452.0
2018-01-04,596566,599509,570074,574980,59424,6541783.0,11163452.0
2018-01-05,577923,588716,573998,586754,41066,6675744.0,11163452.0
2018-01-08,592641,598528,581848,587736,50713,6686908.0,11163452.0
2018-01-09,588716,595585,569092,575961,64940,6552946.0,11163452.0
2018-01-10,577923,586754,567130,577924,41909,6575273.0,11163452.0
2018-01-11,573998,580867,570074,573999,41521,6530619.0,11163452.0
2018-01-12,574980,618152,574980,608341,202299,6921340.0,11163452.0
2018-01-15,614227,618152,593622,606378,67876,6899013.0,11163452.0
2018-01-16,606378,608340,583810,594604,68459,6765052.0,11163452.0
2018-01-17,594604,596566,575961,577924,74811,6575273.0,11163452.0
2018-01-18,582829,585773,574980,579886,43894,6597600.0,11163452.0
2018-01-19,576942,582829,556337,559281,85207,6363168.0,11163452.0
2018-01-22,553393,560262,542600,549469,75560,6251533.0,11163452.0
2018-01-23,557318,576942,551431,576943,67710,6694786.0,11385691.0
2018-01-24,573998,583810,570074,573018,44042,6649244.0,11385691.0
2018-01-25,570074,580867,570074,573999,35249,6660629.0,11385691.0
2018-01-26,571055,588716,567130,583811,57398,6774486.0,11385691.0
2018-01-29,587735,590679,571055,580867,66872,6740329.0,11385691.0
2018-01-30,588716,608340,586754,595585,131771,6911114.0,11385691.0
2018-01-31,589698,595585,569092,585773,72358,6797258.0,11385691.0
2018-02-01,581848,583810,558299,558300,137676,6478458.0,11385691.0
2018-02-02,559280,563205,549469,552413,54673,6410144.0,11385691.0
2018-02-05,547506,560262,508258,511202,132115,5931945.0,11385691.0
2018-02-06,505315,556337,497465,543582,216132,6307673.0,11385691.0
2018-02-07,564187,566149,534751,534751,94785,6205202.0,11385691.0
2018-02-08,534751,549469,530826,536714,61662,6227973.0,11385691.0
2018-02-09,520033,530826,515127,525920,55738,6102730.0,11385691.0
2018-02-12,531807,532788,516108,519052,60749,6023031.0,11385691.0
2018-02-13,524939,531807,517089,527883,47311,6125502.0,11385691.0
2018-02-14,527882,534751,523957,530826,48866,6159659.0,11385691.0
2018-02-19,483729,498446,467048,485691,527313,5635917.0,11385691.0
2018-02-20,489125,507277,486672,488635,178120,5670074.0,11385691.0
2018-02-21,491578,494522,483729,485691,65989,5635917.0,11385691.0
2018-02-22,485691,486182,475879,475879,81916,5522060.0,11385691.0
2018-02-23,474898,479804,472445,476861,66885,5533446.0,11385691.0
2018-02-26,477351,486182,475879,475879,50071,5522060.0,11385691.0
2018-02-27,477841,483238,475388,480785,51240,5578989.0,11385691.0
2018-02-28,475879,477351,453311,454293,142214,5271575.0,11385691.0
2018-03-02,447424,453802,441047,446934,81279,5186182.0,11385691.0
2018-03-05,446934,454293,441537,446934,54992,5186182.0,11385691.0
2018-03-06,453311,471464,449877,469992,92983,5453746.0,11385691.0
2018-03-07,467539,469992,459199,463124,52718,5374046.0,11385691.0
2018-03-08,466067,469011,456746,462633,57611,5368353.0,11385691.0
2018-03-09,464595,477351,461161,469992,66257,5453746.0,11385691.0
2018-03-12,475388,505315,471954,500409,115466,5806702.0,11385691.0
2018-03-13,500409,512183,495503,501391,83354,5818088.0,11385691.0
2018-03-14,497465,498446,487653,493541,40378,5727003.0,11385691.0
2018-03-15,493540,506296,489125,503353,46898,5840859.0,11385691.0
2018-03-16,505315,506296,496484,501391,38054,5818088.0,11385691.0
2018-03-19,500409,502371,493540,493541,26928,5727003.0,11385691.0
2018-03-20,486181,500409,486181,499428,33663,5795317.0,11385691.0
2018-03-21,496484,522976,496484,515127,84876,5977488.0,11385691.0
2018-03-22,513164,521995,496484,503353,52961,5840859.0,11385691.0
2018-03-23,490106,495503,485200,485201,65911,5630224.0,11385691.0
2018-03-26,483729,499428,483729,497466,48792,5772545.0,11385691.0
2018-03-27,503352,514146,499428,506296,45819,5875017.0,11385691.0
2018-03-28,498446,510221,493540,499428,34441,5795317.0,11385691.0
2018-03-29,497465,507277,497465,507278,31332,5886402.0,11385691.0
2018-03-30,502371,507277,487653,501391,56778,5818088.0,11385691.0
2018-04-02,495503,503352,493540,497466,34243,5772545.0,11385691.0
2018-04-03,493540,496484,487653,490597,34555,5692846.0,11385691.0
2018-04-04,492559,518070,488634,509240,86752,5909174.0,11385691.0
2018-04-05,516108,516108,496484,500409,44532,5806702.0,11385691.0
2018-04-06,501390,510221,496484,508259,29818,5897788.0,11385691.0
2018-04-09,505315,508258,497465,502372,44697,5829474.0,11385691.0
2018-04-10,509240,546525,504334,544563,182538,6319059.0,11385691.0
2018-04-11,549469,566149,538675,548488,119982,6364601.0,11385691.0
2018-04-12,548487,549469,527882,530826,69670,6159659.0,11385691.0
2018-04-13,497465,530826,486672,529845,178714,6148273.0,11385691.0
2018-04-16,524939,535732,513164,515127,46203,5977488.0,11385691.0
2018-04-17,520033,521995,501390,505315,39100,5863631.0,11385691.0
2018-04-18,506296,516108,490597,493541,67243,5727003.0,11385691.0
2018-04-19,492559,493540,473426,481276,88860,5584681.0,11385691.0
2018-04-20,484710,490597,477841,483238,51170,5607453.0,11385691.0
2018-04-23,478823,480785,447424,449387,145202,5214646.0,11385691.0
2018-04-24,449387,461652,448896,451350,61186,5237418.0,11385691.0
2018-04-25,446934,454783,442028,446934,52837,5186182.0,11385691.0
2018-04-26,452330,471464,450858,465086,71969,5396818.0,11385691.0
2018-04-27,473426,475388,463123,468520,33445,5436667.0,11385691.0
2018-04-30,463123,471954,455274,457237,45571,5305732.0,11385691.0
2018-05-02,446443,469011,438594,451350,62997,5237418.0,11385691.0
2018-05-03,461161,461161,451349,452821,30233,5254496.0,11385691.0
2018-05-04,449387,451840,437612,438103,62330,5083711.0,11385691.0
2018-05-08,435650,451349,434178,434669,47944,5043861.0,11385691.0
2018-05-09,439575,464595,437612,460671,80894,5345582.0,11385691.0
2018-05-10,466067,466067,448406,450368,51105,5226032.0,11385691.0
2018-05-11,450368,465576,448405,452331,37295,5248804.0,11385691.0
2018-05-14,454293,457236,445953,451350,31045,5237418.0,11385691.0
2018-05-15,454293,469992,450858,465086,70170,5396818.0,11385691.0
2018-05-16,467048,475388,457727,472936,53265,5487903.0,11385691.0
2018-05-17,477351,477351,467048,472445,47243,5482210.0,11385691.0
2018-05-18,472445,486672,469992,484220,54445,5618839.0,11385691.0
2018-05-21,485200,496484,481276,490597,42046,5692846.0,11385691.0
2018-05-23,486672,490106,468520,468520,67045,5436667.0,11385691.0
2018-05-24,469501,481766,469501,479314,35556,5561910.0,11385691.0
2018-05-25,479313,491578,479313,486182,57510,5641610.0,11385691.0
2018-05-28,479804,487163,473917,480295,46992,5573296.0,11385691.0
2018-05-29,486181,492559,483728,487654,43713,5658688.0,11385691.0
2018-05-30,487163,490597,463614,472936,59968,5487903.0,11385691.0
2018-05-31,477841,479313,470973,473917,49029,5499289.0,11385691.0
2018-06-01,473917,480294,467048,470483,45456,5459439.0,11385691.0
2018-06-04,465576,471954,460180,462143,41369,5362660.0,11385691.0
2018-06-05,462633,465086,443500,446444,99921,5180489.0,11385691.0
2018-06-07,448406,451349,444481,445953,52667,5174797.0,11385691.0
2018-06-08,448405,449387,441537,441538,44997,5123561.0,11385691.0
2018-06-11,439084,443990,438103,442028,26622,5129254.0,11385691.0
2018-06-12,442518,444971,440065,441047,37694,5117868.0,11385691.0
2018-06-14,441537,442518,430744,430744,64822,4998318.0,11385691.0
2018-06-15,430744,438103,429272,431726,46868,5009704.0,11385691.0
2018-06-18,430253,435650,417988,421423,39068,4890154.0,11385691.0
2018-06-19,421423,421913,391496,392478,108716,4554276.0,11385691.0
2018-06-20,393459,406705,393459,405233,57954,4702290.0,11385691.0
2018-06-21,401308,404252,395421,395421,34919,4588433.0,11385691.0
2018-06-22,392968,416517,392477,415045,46523,4816147.0,11385691.0
2018-06-25,414064,424366,408667,417989,32830,4850304.0,11385691.0
2018-06-26,417007,417007,404252,410139,31375,4759219.0,11385691.0
2018-06-27,409648,434178,409648,424857,66430,4930004.0,11385691.0
2018-06-28,421913,431235,412592,414555,35530,4810454.0,11385691.0
2018-06-29,415535,418970,410139,413083,23523,4793376.0,11385691.0
2018-07-02,410139,416026,402780,402780,27701,4673826.0,11385691.0
2018-07-03,404742,407195,394440,398856,32658,4628283.0,11385691.0
2018-07-04,398855,434669,398855,432707,91373,5021090.0,11385691.0
2018-07-05,433197,435159,419460,428291,37146,4969854.0,11385691.0
2018-07-06,424366,430253,416517,427801,38364,4964161.0,11385691.0
2018-07-09,426819,432706,424366,426820,29373,4952776.0,11385691.0
2018-07-10,431235,444481,426819,440066,56792,5106482.0,11385691.0
2018-07-11,435159,438594,423385,425348,35462,4935697.0,11385691.0
2018-07-12,429272,438594,427800,436141,45133,5060940.0,11385691.0
2018-07-13,431725,444971,431725,442519,40383,5134947.0,11385691.0
2018-07-16,440556,449877,438103,446444,32860,5180489.0,11385691.0
2018-07-17,446443,449877,435650,436632,27996,5066632.0,11385691.0
2018-07-18,436631,442028,432706,433688,18675,5032475.0,11385691.0
2018-07-19,434178,435159,424857,428291,28401,4969854.0,11385691.0
2018-07-20,427800,436631,425838,430744,17744,4998318.0,11385691.0
2018-07-23,434669,434669,424857,426820,24086,4952776.0,11385691.0
2018-07-24,425347,434178,425347,431726,18033,5009704.0,11385691.0
2018-07-25,431235,435159,409158,409158,59146,4747833.0,11385691.0
2018-07-26,410629,417498,406214,413083,31945,4793376.0,11385691.0
2018-07-27,412592,418970,411611,417008,17794,4838919.0,11385691.0
2018-07-30,416517,417007,400327,406705,38699,4719369.0,11385691.0
2018-07-31,405724,417498,402780,416517,33606,4833226.0,11385691.0
2018-08-01,416517,423385,412592,417008,35908,4838919.0,11385691.0
2018-08-02,417498,433197,417498,422404,48458,4901540.0,11385691.0
2018-08-03,422404,428291,420441,423386,18839,4912926.0,11385691.0
2018-08-06,422894,448896,422894,443991,71682,5152025.0,11385691.0
2018-08-07,442518,450368,438103,443991,28489,5152025.0,11385691.0
2018-08-08,443990,445462,436631,440066,27825,5106482.0,11385691.0
2018-08-09,440065,450368,437122,446444,41359,5180489.0,11385691.0
2018-08-10,449387,455274,443500,448406,47611,5203261.0,11385691.0
2018-08-13,445462,445462,415045,415045,115953,4816147.0,11385691.0
2018-08-14,414064,423385,409158,417989,57838,4850304.0,11385691.0
2018-08-16,415045,420441,407195,410630,44220,4764912.0,11385691.0
2018-08-17,411120,438594,411120,425839,74260,4941390.0,11385691.0
2018-08-20,431725,438103,422894,424857,34243,4930004.0,11385691.0
2018-08-21,425347,440065,425347,437613,47709,5078018.0,11385691.0
2018-08-22,437612,444971,433197,436632,21073,5066632.0,11385691.0
2018-08-23,439575,443009,435650,439085,17416,5095097.0,11385691.0
2018-08-24,440065,452821,440065,452331,52499,5248804.0,11385691.0
2018-08-27,453311,477841,453311,471464,105889,5470825.0,11385691.0
2018-08-28,476370,476370,458217,461652,58827,5356968.0,11385691.0
2018-08-29,462142,475879,461652,473917,58461,5499289.0,11385691.0
2018-08-30,475879,485200,468520,479314,48577,5561910.0,11385691.0
2018-08-31,484710,497465,482747,488144,77235,5664381.0,11385691.0
2018-09-03,488634,493540,483728,492560,44860,5715617.0,11385691.0
2018-09-04,492559,514146,489616,499428,100876,5795317.0,11385691.0
2018-09-05,502371,507277,486672,487654,70677,5658688.0,11385691.0
2018-09-06,497465,505315,478823,483238,75610,5607453.0,11385691.0
2018-09-07,494522,495503,483238,495503,42110,5749774.0,11385691.0
2018-09-10,490597,495503,475879,476861,58032,5533446.0,11385691.0
2018-09-11,475879,484219,470973,479804,33084,5567603.0,11385691.0
2018-09-12,480785,485691,478332,481767,38595,5590374.0,11385691.0
2018-09-13,490106,490597,474898,478823,49707,5556217.0,11385691.0
2018-09-14,479804,486672,477351,480785,27802,5578989.0,11385691.0
2018-09-17,481276,500409,481276,486673,60174,5647303.0,11385691.0
2018-09-18,487653,496484,479804,493541,39789,5727003.0,11385691.0
2018-09-19,498446,499428,487653,494522,28150,5738388.0,11385691.0
2018-09-20,491578,520033,490106,505315,123559,5863631.0,11385691.0
2018-09-21,508258,509240,496484,504334,40486,5852245.0,11385691.0
2018-09-27,500409,501390,481766,488635,98833,5670074.0,11385691.0
2018-09-28,490597,491578,485691,490597,38675,5692846.0,11385691.0
2018-10-01,490597,492559,456255,460671,117081,5345582.0,11385691.0
2018-10-02,459199,463614,451840,453803,51302,5265882.0,11385691.0
2018-10-04,454293,460670,453802,457727,30043,5311425.0,11385691.0
2018-10-05,455274,462142,444481,449878,40099,5220339.0,11385691.0
2018-10-08,449877,459689,444971,446934,23103,5186182.0,11385691.0
2018-10-10,446934,463123,441537,443009,48778,5140639.0,11385691.0
2018-10-11,426819,436631,424857,425348,59272,4935697.0,11385691.0
2018-10-12,425347,432706,421423,425348,42249,4935697.0,11385691.0
2018-10-15,430253,430253,414064,415045,33557,4816147.0,11385691.0
2018-10-16,414064,422404,414064,417008,25922,4838919.0,11385691.0
2018-10-17,426819,432706,422404,424857,30296,4930004.0,11385691.0
2018-10-18,425347,429763,418970,424367,17715,4924311.0,11385691.0
2018-10-19,423876,435650,415045,431726,33441,5009704.0,11385691.0
2018-10-22,430744,435159,423385,430254,26566,4992626.0,11385691.0
2018-10-23,427800,429763,404252,406705,53604,4719369.0,11385691.0
2018-10-24,413082,419951,410139,413083,39003,4793376.0,11385691.0
2018-10-25,401308,411120,387571,401309,62054,4656748.0,11385691.0
2018-10-26,402780,406214,377269,385610,50554,4474577.0,11385691.0
2018-10-29,381194,391987,373835,375307,49484,4355027.0,11385691.0
2018-10-30,366966,378250,361079,372363,86520,4320870.0,11385691.0
2018-10-31,379722,393459,373344,382175,73545,4434727.0,11385691.0
2018-11-01,387571,391987,383647,384628,33201,4463191.0,11385691.0
2018-11-02,385118,401308,384628,399346,34513,4633976.0,11385691.0
2018-11-05,421913,433688,414064,421914,120592,4895847.0,11385691.0
2018-11-06,426819,427310,407195,413574,44255,4799069.0,11385691.0
2018-11-07,415045,429763,409158,419951,52089,4873076.0,11385691.0
2018-11-08,427310,429763,423876,427310,37476,4958468.0,11385691.0
2018-11-09,420932,427310,406214,410630,60578,4764912.0,11385691.0
2018-11-12,404252,417007,393459,407686,35654,4730755.0,11385691.0
2018-11-13,407686,422404,406705,421423,60093,4890154.0,11385691.0
2018-11-14,421423,435650,414554,433197,39665,5026783.0,11385691.0
2018-11-15,433197,435650,424857,431726,25174,5009704.0,11385691.0
2018-11-16,429763,436631,426329,430744,23868,4998318.0,11385691.0
2018-11-19,435650,440556,431235,439575,33325,5100790.0,11385691.0
2018-11-20,438103,446443,432706,440556,44645,5112175.0,11385691.0
2018-11-21,440556,440556,421913,434669,41533,5043861.0,11385691.0
2018-11-22,435650,436141,417988,424367,44820,4924311.0,11385691.0
2018-11-23,425347,428291,417988,420442,21361,4878769.0,11385691.0
2018-11-26,424366,434178,420932,433688,27747,5032475.0,11385691.0
2018-11-27,434669,441537,428782,436632,25461,5066632.0,11385691.0
2018-11-28,439575,439575,428291,431726,20730,5009704.0,11385691.0
2018-11-29,440065,446443,437122,441047,45428,5117868.0,11385691.0
2018-11-30,441537,444481,433197,434179,36933,5038168.0,11385691.0
2018-12-03,439084,446934,436631,444481,26596,5157718.0,11385691.0
2018-12-04,444481,468029,443990,463124,73115,5374046.0,11385691.0
2018-12-05,458708,471464,455274,467539,51947,5425282.0,11385691.0
2018-12-06,467539,468520,450858,455765,31492,5288653.0,11385691.0
2018-12-07,462142,465086,455764,459199,31144,5328503.0,11385691.0
2018-12-10,453311,469501,452330,467049,44218,5419589.0,11385691.0
2018-12-11,469992,472935,458708,466067,39114,5408203.0,11385691.0
2018-12-12,469992,469992,458217,464105,29865,5385432.0,11385691.0
2018-12-13,466067,479804,465086,476861,80656,5533446.0,11385691.0
2018-12-14,478823,487653,469011,470483,48146,5459439.0,11385691.0
2018-12-17,472445,476370,457727,459690,31838,5334196.0,11385691.0
2018-12-18,454783,461161,451840,459690,36320,5334196.0,11385691.0
2018-12-19,457727,462142,454293,459199,26271,5328503.0,11385691.0
2018-12-20,433688,444481,413082,429763,151511,4986933.0,11385691.0
2018-12-21,436631,443500,425838,440556,54831,5112175.0,11385691.0
