케이티스카이라이프(053210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-26,23300,23900,23150,23500,245794,1123816.0,47821966.0
2014-09-29,23600,23600,22450,22450,343421,1073603.0,47821966.0
2014-09-30,22500,22850,22350,22650,196081,1083168.0,47821966.0
2014-10-01,22500,22600,21650,22250,298782,1064039.0,47821966.0
2014-10-02,21100,21850,20650,21750,584556,1040128.0,47821966.0
2014-10-06,22000,22250,20300,20600,482734,985132.0,47821966.0
2014-10-07,20600,20850,20250,20700,320925,989915.0,47821966.0
2014-10-08,20500,21300,20500,20850,208480,997088.0,47821966.0
2014-10-10,20950,21000,20200,20500,219014,980350.0,47821966.0
2014-10-13,20300,20800,19850,20000,286193,956439.0,47821966.0
2014-10-14,19900,20600,19900,20050,210531,958830.0,47821966.0
2014-10-15,20000,20300,19150,19500,358951,932528.0,47821966.0
2014-10-16,19200,19450,18850,19050,411002,911008.0,47821966.0
2014-10-17,19300,20000,19000,20000,300143,956439.0,47821966.0
2014-10-20,20050,20400,19700,20100,158502,961222.0,47821966.0
2014-10-21,20150,20800,20150,20500,144010,980350.0,47821966.0
2014-10-22,20600,20650,19600,19800,157989,946875.0,47821966.0
2014-10-23,19700,20100,19600,19800,90684,946875.0,47821966.0
2014-10-24,19950,20000,19350,19450,85650,930137.0,47821966.0
2014-10-27,19400,19650,19300,19600,120453,937311.0,47821966.0
2014-10-28,19600,19650,19350,19400,101448,927746.0,47821966.0
2014-10-29,19550,19900,19100,19900,235233,951657.0,47821966.0
2014-10-30,20000,20050,19550,19550,138259,934919.0,47821966.0
2014-10-31,19450,19700,19100,19400,346076,927746.0,47821966.0
2014-11-03,19400,19400,18850,18950,240249,906226.0,47821966.0
2014-11-04,18750,19100,18150,18400,221859,879924.0,47821966.0
2014-11-05,18150,18600,18000,18400,155065,879924.0,47821966.0
2014-11-06,18300,18800,17900,18550,240423,887097.0,47821966.0
2014-11-07,18450,18700,18400,18550,90575,887097.0,47821966.0
2014-11-10,18600,18700,18400,18600,111926,889489.0,47821966.0
2014-11-11,18750,19200,18600,18800,110014,899053.0,47821966.0
2014-11-12,18950,19150,18700,18700,72068,894271.0,47821966.0
2014-11-13,18950,19750,18900,19100,188850,913400.0,47821966.0
2014-11-14,19100,19250,18800,18850,64272,901444.0,47821966.0
2014-11-17,18850,18950,18450,18550,102448,887097.0,47821966.0
2014-11-18,18500,18800,18450,18450,124272,882315.0,47821966.0
2014-11-19,18500,19200,18500,19150,145902,915791.0,47821966.0
2014-11-20,19300,19350,18800,18900,87307,903835.0,47821966.0
2014-11-21,18850,19400,18800,18950,113064,906226.0,47821966.0
2014-11-24,19050,19300,19000,19150,59164,915791.0,47821966.0
2014-11-25,19500,19650,19100,19400,158249,927746.0,47821966.0
2014-11-26,19400,19400,18950,19050,149859,911008.0,47821966.0
2014-11-27,19150,19200,18500,18800,180621,899053.0,47821966.0
2014-11-28,19050,19400,18700,18900,158108,903835.0,47821966.0
2014-12-01,18900,19150,18800,19050,63600,911008.0,47821966.0
2014-12-02,19100,19250,18850,19000,127454,908617.0,47821966.0
2014-12-03,19100,19150,18850,19100,99214,913400.0,47821966.0
2014-12-04,19200,19300,19000,19100,92362,913400.0,47821966.0
2014-12-05,19150,19300,19050,19250,82188,920573.0,47821966.0
2014-12-08,19250,19450,19050,19050,125192,911008.0,47821966.0
2014-12-09,19150,19800,19050,19750,320721,944484.0,47821966.0
2014-12-10,19750,19850,19450,19650,130210,939702.0,47821966.0
2014-12-11,19700,19900,19450,19550,124820,934919.0,47821966.0
2014-12-12,19550,19750,19450,19450,130956,930137.0,47821966.0
2014-12-15,19400,19400,18700,19350,140895,925355.0,47821966.0
2014-12-16,19200,19900,19150,19550,158807,934919.0,47821966.0
2014-12-17,19600,20200,19450,19800,267135,946875.0,47821966.0
2014-12-18,19850,19950,19500,19600,165171,937311.0,47821966.0
2014-12-19,19850,20250,19450,19700,219502,942093.0,47821966.0
2014-12-22,19900,19950,19550,19700,148257,942093.0,47821966.0
2014-12-23,19700,19900,19200,19200,181147,918182.0,47821966.0
2014-12-24,19150,19300,18650,18850,184841,901444.0,47821966.0
2014-12-26,19000,19050,18700,18800,94163,899053.0,47821966.0
2014-12-29,18700,18800,18350,18650,126571,891880.0,47821966.0
2014-12-30,18700,18750,18350,18350,48322,877533.0,47821966.0
2015-01-02,18250,18500,18200,18350,68900,877533.0,47821966.0
2015-01-05,18400,18500,17850,18000,172039,860795.0,47821966.0
2015-01-06,17900,17900,16900,17250,452387,824929.0,47821966.0
2015-01-07,17050,17450,17050,17400,121313,832102.0,47821966.0
2015-01-08,17100,17250,15050,15500,1301310,741240.0,47821966.0
2015-01-09,15650,16100,15450,15800,403441,755587.0,47821966.0
2015-01-12,16100,16950,16050,16650,385276,796236.0,47821966.0
2015-01-13,16750,16950,16350,16950,197567,810582.0,47821966.0
2015-01-14,16900,16950,16200,16300,222166,779498.0,47821966.0
2015-01-15,16400,17050,16300,17050,162592,815365.0,47821966.0
2015-01-16,17050,17100,16350,16450,121326,786671.0,47821966.0
2015-01-19,16600,16700,16450,16500,72200,789062.0,47821966.0
2015-01-20,16500,16650,16050,16200,140118,774716.0,47821966.0
2015-01-21,16200,16400,16100,16350,86007,781889.0,47821966.0
2015-01-22,16300,16750,16300,16450,90560,786671.0,47821966.0
2015-01-23,16600,16750,16500,16550,71566,791454.0,47821966.0
2015-01-26,16700,16700,16450,16550,49333,791454.0,47821966.0
2015-01-27,16600,16850,16550,16750,77816,801018.0,47821966.0
2015-01-28,16750,17300,16700,16950,166640,810582.0,47821966.0
2015-01-29,16700,16750,16400,16450,233217,786671.0,47821966.0
2015-01-30,16550,16650,16100,16200,157841,774716.0,47821966.0
2015-02-02,16250,16600,16100,16500,108570,789062.0,47821966.0
2015-02-03,16650,16850,16450,16650,146313,796236.0,47821966.0
2015-02-04,16750,16900,16650,16800,127503,803409.0,47821966.0
2015-02-05,16850,17000,16500,16600,105285,793845.0,47821966.0
2015-02-06,16700,16750,16300,16400,155940,784280.0,47821966.0
2015-02-09,16350,16650,16300,16350,211066,781889.0,47821966.0
2015-02-10,16400,16450,16250,16350,58938,781889.0,47821966.0
2015-02-11,16450,16650,16400,16600,91227,793845.0,47821966.0
2015-02-12,16550,16550,16250,16400,134723,784280.0,47821966.0
2015-02-13,16450,16550,16400,16550,90151,791454.0,47821966.0
2015-02-16,16650,16850,16650,16800,94625,803409.0,47821966.0
2015-02-17,16950,17700,16800,17000,312714,812973.0,47821966.0
2015-02-23,17200,17250,16550,16650,169318,796236.0,47821966.0
2015-02-24,16550,16750,16400,16550,155476,791454.0,47821966.0
2015-02-25,16600,16700,16450,16550,152128,791454.0,47821966.0
2015-02-26,16550,16650,16300,16400,141245,784280.0,47821966.0
2015-02-27,16400,16650,16400,16550,132794,791454.0,47821966.0
2015-03-02,16600,16650,16400,16450,78666,786671.0,47821966.0
2015-03-03,16450,16700,16450,16500,176765,789062.0,47821966.0
2015-03-04,16500,16600,16400,16450,115292,786671.0,47821966.0
2015-03-05,16550,16850,16400,16800,151071,803409.0,47821966.0
2015-03-06,16950,17000,16300,16300,336781,779498.0,47821966.0
2015-03-09,16250,16400,15750,16000,264462,765151.0,47821966.0
2015-03-10,16100,16150,15800,15850,143083,757978.0,47821966.0
2015-03-11,15700,16000,15700,15800,128184,755587.0,47821966.0
2015-03-12,15850,16100,15750,16100,93668,769934.0,47821966.0
2015-03-13,16100,16200,15950,16100,83683,769934.0,47821966.0
2015-03-16,16100,16150,15750,15800,121001,755587.0,47821966.0
2015-03-17,15850,15950,15450,15800,202484,755587.0,47821966.0
2015-03-18,15900,16400,15850,16000,251302,765151.0,47821966.0
2015-03-19,16200,16200,15850,16000,183774,765151.0,47821966.0
2015-03-20,16100,16200,15750,15750,190276,753196.0,47821966.0
2015-03-23,15850,15850,15450,15550,306259,743632.0,47821966.0
2015-03-24,15600,15700,15450,15450,160293,738849.0,47821966.0
2015-03-25,15550,15550,15100,15150,360771,724503.0,47821966.0
2015-03-26,15400,17350,15350,17150,1410274,820147.0,47821966.0
2015-03-27,17150,17400,16300,16400,720821,784280.0,47821966.0
2015-03-30,16350,17000,16150,16900,330387,808191.0,47821966.0
2015-03-31,17050,18650,16850,18500,1271906,884706.0,47821966.0
2015-04-01,18450,18900,18250,18700,476652,894271.0,47821966.0
2015-04-02,18850,19350,18500,18800,415745,899053.0,47821966.0
2015-04-03,18650,19000,18350,19000,251012,908617.0,47821966.0
2015-04-06,19000,19200,18600,19100,207992,913400.0,47821966.0
2015-04-07,19150,19200,18750,19050,208247,911008.0,47821966.0
2015-04-08,19150,19150,18750,19050,204584,911008.0,47821966.0
2015-04-09,19250,20100,18800,18900,354755,903835.0,47821966.0
2015-04-10,18950,19550,18550,19250,205682,920573.0,47821966.0
2015-04-13,19350,19500,19050,19050,152681,911008.0,47821966.0
2015-04-14,19300,19700,18900,19550,233995,934919.0,47821966.0
2015-04-15,19700,19850,19450,19450,130652,930137.0,47821966.0
2015-04-16,19650,19750,19250,19550,168590,934919.0,47821966.0
2015-04-17,19750,20000,19500,19750,222188,944484.0,47821966.0
2015-04-20,19550,19950,19300,19750,270770,944484.0,47821966.0
2015-04-21,19850,19950,18850,18900,280033,903835.0,47821966.0
2015-04-22,18900,19800,18900,19750,430423,944484.0,47821966.0
2015-04-23,19900,20500,19050,19200,455634,918182.0,47821966.0
2015-04-24,19250,19350,18150,18850,417589,901444.0,47821966.0
2015-04-27,19000,19200,18350,18750,290047,896662.0,47821966.0
2015-04-28,18800,18900,18050,18150,358660,867969.0,47821966.0
2015-04-29,18150,18200,17500,17900,318651,856013.0,47821966.0
2015-04-30,17800,17900,17400,17450,223502,834493.0,47821966.0
2015-05-04,17450,17800,17450,17550,209725,839276.0,47821966.0
2015-05-06,17400,17550,16900,16950,223330,810582.0,47821966.0
2015-05-07,16850,17100,16500,16900,191396,808191.0,47821966.0
2015-05-08,17100,17450,16950,17400,121816,832102.0,47821966.0
2015-05-11,17550,17600,17050,17100,113939,817756.0,47821966.0
2015-05-12,17300,17500,17100,17250,66422,824929.0,47821966.0
2015-05-13,17250,18050,17150,17700,177914,846449.0,47821966.0
2015-05-14,17650,17800,17500,17700,56107,846449.0,47821966.0
2015-05-15,17850,17850,17150,17200,149558,822538.0,47821966.0
2015-05-18,17250,17250,16900,17000,67076,812973.0,47821966.0
2015-05-19,17100,17200,16750,17050,109186,815365.0,47821966.0
2015-05-20,17150,17150,16800,16900,119946,808191.0,47821966.0
2015-05-21,17000,17350,16900,16950,98072,810582.0,47821966.0
2015-05-22,17450,18900,17250,18550,702897,887097.0,47821966.0
2015-05-26,18850,18850,18300,18550,226897,887097.0,47821966.0
2015-05-27,18400,18600,18050,18450,197905,882315.0,47821966.0
2015-05-28,18550,18900,17650,17800,277118,851231.0,47821966.0
2015-05-29,17550,18250,17500,17700,210813,846449.0,47821966.0
2015-06-01,17700,18450,17550,18100,240213,865578.0,47821966.0
2015-06-02,17850,18050,17600,17800,197254,851231.0,47821966.0
2015-06-03,17600,18200,17550,18050,203496,863186.0,47821966.0
2015-06-04,17950,18700,17950,18400,320803,879924.0,47821966.0
2015-06-05,18250,18650,18250,18450,203629,882315.0,47821966.0
2015-06-08,18450,18700,18200,18400,179849,879924.0,47821966.0
2015-06-09,18250,18850,18250,18850,242303,901444.0,47821966.0
2015-06-10,19000,19100,18600,18650,171414,891880.0,47821966.0
2015-06-11,18800,18900,18350,18600,119338,889489.0,47821966.0
2015-06-12,18750,19250,18550,18550,260273,887097.0,47821966.0
2015-06-15,18550,18750,18050,18350,133334,877533.0,47821966.0
2015-06-16,18350,19200,18200,19050,417988,911008.0,47821966.0
2015-06-17,19300,19550,18700,19000,348917,908617.0,47821966.0
2015-06-18,19200,19250,18450,18600,305101,889489.0,47821966.0
2015-06-19,18650,18800,18450,18750,265741,896662.0,47821966.0
2015-06-22,18800,18950,18550,18900,123401,903835.0,47821966.0
2015-06-23,18900,19000,18500,18600,151620,889489.0,47821966.0
2015-06-24,18900,19900,18750,19900,455447,951657.0,47821966.0
2015-06-25,19850,20800,19800,20700,548472,989915.0,47821966.0
2015-06-26,20700,20950,20250,20850,245475,997088.0,47821966.0
2015-06-29,19900,20750,19600,20450,217392,977959.0,47821966.0
2015-06-30,20450,20600,19750,20250,214236,968395.0,47821966.0
2015-07-01,20300,20600,19800,20050,179312,958830.0,47821966.0
2015-07-02,20150,20150,19500,19750,197225,944484.0,47821966.0
2015-07-03,19750,19800,19350,19700,143367,942093.0,47821966.0
2015-07-06,19500,19950,18950,19200,159237,918182.0,47821966.0
2015-07-07,19300,19400,18650,19150,173236,915791.0,47821966.0
2015-07-08,19650,21450,19600,20900,1056247,999479.0,47821966.0
2015-07-09,20650,20750,19800,20250,300520,968395.0,47821966.0
2015-07-10,20400,21450,20200,21050,399325,1006652.0,47821966.0
2015-07-13,21200,21750,20900,21300,272220,1018608.0,47821966.0
2015-07-14,21500,21800,21100,21800,279702,1042519.0,47821966.0
2015-07-15,21950,23050,21650,22750,574046,1087950.0,47821966.0
2015-07-16,22800,22950,22350,22850,206743,1092732.0,47821966.0
2015-07-17,23150,23200,22100,22500,197149,1075994.0,47821966.0
2015-07-20,22350,22950,22350,22650,195646,1083168.0,47821966.0
2015-07-21,22700,23150,22650,23150,228241,1107079.0,47821966.0
2015-07-22,23150,23950,22850,23500,290250,1123816.0,47821966.0
2015-07-23,23500,23700,23150,23650,186796,1130989.0,47821966.0
2015-07-24,23650,23650,22600,22650,234224,1083168.0,47821966.0
2015-07-27,22500,22800,21750,21850,262999,1044910.0,47821966.0
2015-07-28,22650,24600,22300,23700,934339,1133381.0,47821966.0
2015-07-29,23650,23800,22850,23150,305564,1107079.0,47821966.0
2015-07-30,23350,24500,23300,23900,372653,1142945.0,47821966.0
2015-07-31,23900,24500,23350,23900,375974,1142945.0,47821966.0
2015-08-03,23850,24450,23350,23700,176229,1133381.0,47821966.0
2015-08-04,23700,24200,23650,23850,203474,1140554.0,47821966.0
2015-08-05,23900,24500,22850,23100,504985,1104687.0,47821966.0
2015-08-06,23250,23350,22100,22150,375669,1059257.0,47821966.0
2015-08-07,22150,23000,22100,23000,264423,1099905.0,47821966.0
2015-08-10,23050,23050,21050,21250,503507,1016217.0,47821966.0
2015-08-11,21250,22050,20950,21200,337361,1013826.0,47821966.0
2015-08-12,21250,21400,20750,21000,149391,1004261.0,47821966.0
2015-08-13,21200,22050,21100,22050,196900,1054474.0,47821966.0
2015-08-17,22050,22050,21100,21300,112989,1018608.0,47821966.0
2015-08-18,21150,21300,20150,20200,228551,966004.0,47821966.0
2015-08-19,20000,20650,19500,20600,194998,985132.0,47821966.0
2015-08-20,20450,20600,19650,19750,173443,944484.0,47821966.0
2015-08-21,18750,19500,18550,19350,171816,925355.0,47821966.0
2015-08-24,18850,19700,18850,19500,105194,932528.0,47821966.0
2015-08-25,19700,19700,19000,19350,122015,925355.0,47821966.0
2015-08-26,19350,20200,19300,20200,168856,966004.0,47821966.0
2015-08-27,20200,20250,19700,19800,162845,946875.0,47821966.0
2015-08-28,20000,20250,19950,20050,133451,958830.0,47821966.0
2015-08-31,20000,20000,19550,19650,106321,939702.0,47821966.0
2015-09-01,19750,19900,19250,19350,126349,925355.0,47821966.0
2015-09-02,19100,19800,19000,19800,143723,946875.0,47821966.0
2015-09-03,19850,19950,19450,19550,91454,934919.0,47821966.0
2015-09-04,19700,20200,19500,19550,165850,934919.0,47821966.0
2015-09-07,19600,20200,19600,19900,139254,951657.0,47821966.0
2015-09-08,19900,20100,19600,19800,94582,946875.0,47821966.0
2015-09-09,20000,20250,19700,20000,174681,956439.0,47821966.0
2015-09-10,19800,20250,19650,19850,87172,949266.0,47821966.0
2015-09-11,19850,20650,19800,20600,135631,985132.0,47821966.0
2015-09-14,20650,20650,19400,19400,189818,927746.0,47821966.0
2015-09-15,19500,19650,19300,19400,88561,927746.0,47821966.0
2015-09-16,19500,19500,18900,19050,238549,911008.0,47821966.0
2015-09-17,19200,19400,18900,18950,122023,906226.0,47821966.0
2015-09-18,19000,19300,18950,19250,71463,920573.0,47821966.0
2015-09-21,19050,19300,19050,19300,61426,922964.0,47821966.0
2015-09-22,19300,19400,19150,19350,76249,925355.0,47821966.0
2015-09-23,19200,19300,19000,19000,64546,908617.0,47821966.0
2015-09-24,19300,19850,19200,19750,176618,944484.0,47821966.0
2015-09-25,19600,19850,19600,19750,55188,944484.0,47821966.0
2015-09-30,19600,20500,19600,20350,230988,973177.0,47821966.0
2015-10-01,20350,20450,20150,20350,57157,973177.0,47821966.0
2015-10-02,20350,20650,20300,20300,55629,970786.0,47821966.0
2015-10-05,20400,20450,19650,19700,87792,942093.0,47821966.0
2015-10-06,19950,20100,19750,19900,84504,951657.0,47821966.0
2015-10-07,19850,19900,19100,19300,125330,922964.0,47821966.0
2015-10-08,19350,19750,19250,19700,369495,942093.0,47821966.0
2015-10-12,19650,19800,19350,19500,69989,932528.0,47821966.0
2015-10-13,19500,19550,19200,19300,79035,922964.0,47821966.0
2015-10-14,19400,19500,19200,19350,40215,925355.0,47821966.0
2015-10-15,19450,19700,19350,19700,134816,942093.0,47821966.0
2015-10-16,19500,19650,19250,19250,117928,920573.0,47821966.0
2015-10-19,19250,19550,19200,19450,44006,930137.0,47821966.0
2015-10-20,19500,19600,19300,19600,43697,937311.0,47821966.0
2015-10-21,19450,19550,19250,19350,59204,925355.0,47821966.0
2015-10-22,19350,19400,19050,19050,76363,911008.0,47821966.0
2015-10-23,19150,19250,18900,18900,65744,903835.0,47821966.0
2015-10-26,18950,19100,18600,18600,94067,889489.0,47821966.0
2015-10-27,19200,19800,18800,18900,172950,903835.0,47821966.0
2015-10-28,19050,19400,18800,19250,92186,920573.0,47821966.0
2015-10-29,19350,19400,19050,19050,45406,911008.0,47821966.0
2015-10-30,19100,19100,18700,18700,79927,894271.0,47821966.0
2015-11-02,19350,19550,18650,18800,145717,899053.0,47821966.0
2015-11-03,18750,18950,18150,18650,191448,891880.0,47821966.0
2015-11-04,18750,19300,18450,19050,187984,911008.0,47821966.0
2015-11-05,19450,20850,19450,20850,698529,997088.0,47821966.0
2015-11-06,20850,21000,20500,20700,218050,989915.0,47821966.0
2015-11-09,20700,20700,20150,20150,157859,963613.0,47821966.0
2015-11-10,20050,20400,19650,19850,144156,949266.0,47821966.0
2015-11-11,20000,20000,19300,19550,88976,934919.0,47821966.0
2015-11-12,19550,19650,19100,19350,80617,925355.0,47821966.0
2015-11-13,19250,19300,19000,19100,112698,913400.0,47821966.0
2015-11-16,18900,19200,18750,19100,58580,913400.0,47821966.0
2015-11-17,19150,19200,19000,19000,92320,908617.0,47821966.0
2015-11-18,19000,19250,19000,19250,57146,920573.0,47821966.0
2015-11-19,19300,19350,19000,19050,72564,911008.0,47821966.0
2015-11-20,19100,19200,19000,19050,38569,911008.0,47821966.0
2015-11-23,19100,19150,19000,19150,83013,915791.0,47821966.0
2015-11-24,19000,19650,19000,19550,71658,934919.0,47821966.0
2015-11-25,19400,19550,19250,19500,43945,932528.0,47821966.0
2015-11-26,19400,19500,19150,19300,64513,922964.0,47821966.0
2015-11-27,19150,19250,18550,18700,166882,894271.0,47821966.0
2015-11-30,18650,18700,18400,18600,81050,889489.0,47821966.0
2015-12-01,18600,19200,18600,19050,87938,911008.0,47821966.0
2015-12-02,19000,19000,18600,18800,75653,899053.0,47821966.0
2015-12-03,18750,18750,18300,18350,49933,877533.0,47821966.0
2015-12-04,18200,18350,17900,18200,30931,870360.0,47821966.0
2015-12-07,18400,18400,17850,17850,67492,853622.0,47821966.0
2015-12-08,17650,18000,17650,17700,84103,846449.0,47821966.0
2015-12-09,17650,17900,17550,17700,48715,846449.0,47821966.0
2015-12-10,17600,17800,17550,17600,39930,841667.0,47821966.0
2015-12-11,17600,17850,17550,17600,45287,841667.0,47821966.0
2015-12-14,17550,17550,17200,17400,61706,832102.0,47821966.0
2015-12-15,17450,17600,17200,17300,62769,827320.0,47821966.0
2015-12-16,17300,18000,17300,17950,65298,858404.0,47821966.0
2015-12-17,18000,18250,17750,18100,37134,865578.0,47821966.0
2015-12-18,17900,18100,17750,18000,29396,860795.0,47821966.0
2015-12-21,17950,18000,17750,17800,23047,851231.0,47821966.0
2015-12-22,17750,17750,17000,17050,157512,815365.0,47821966.0
2015-12-23,17100,17300,16800,17100,106836,817756.0,47821966.0
2015-12-24,17200,17500,17100,17450,69147,834493.0,47821966.0
2015-12-28,17450,17600,17250,17450,74595,834493.0,47821966.0
2015-12-29,17400,17400,17000,17250,66688,824929.0,47821966.0
2015-12-30,17250,17350,16900,17300,116512,827320.0,47821966.0
2016-01-04,17300,17300,16800,16800,70008,803409.0,47821966.0
2016-01-05,16750,16850,16300,16700,110519,798627.0,47821966.0
2016-01-06,16600,16800,16350,16350,62012,781889.0,47821966.0
2016-01-07,16250,16600,16100,16100,65102,769934.0,47821966.0
2016-01-08,15850,16250,15750,15900,111794,760369.0,47821966.0
2016-01-11,15900,15900,15550,15650,110542,748414.0,47821966.0
2016-01-12,15700,16000,15650,15800,59133,755587.0,47821966.0
2016-01-13,15800,16350,15600,16150,83215,772325.0,47821966.0
2016-01-14,15800,16050,15650,16050,52829,767543.0,47821966.0
2016-01-15,16200,16200,15500,15500,62127,741240.0,47821966.0
2016-01-18,15300,16100,15300,15850,76079,757978.0,47821966.0
2016-01-19,15800,16000,15400,15700,101125,750805.0,47821966.0
2016-01-20,15600,15600,14100,14150,293450,676681.0,47821966.0
2016-01-21,14300,14650,14050,14100,208584,674290.0,47821966.0
2016-01-22,14250,14950,14200,14700,209960,702983.0,47821966.0
2016-01-25,14850,15000,14650,14850,123567,710156.0,47821966.0
2016-01-26,14750,15150,14300,14900,194583,712547.0,47821966.0
2016-01-27,15100,15300,14450,14600,185646,698201.0,47821966.0
2016-01-28,14500,15150,14500,15000,95431,717329.0,47821966.0
2016-01-29,15050,15100,14800,14950,138183,714938.0,47821966.0
2016-02-01,15200,15300,14950,15150,137074,724503.0,47821966.0
2016-02-02,15200,15250,15050,15150,122993,724503.0,47821966.0
2016-02-03,15000,15100,14750,15000,74309,717329.0,47821966.0
2016-02-04,14900,15000,14700,14700,125744,702983.0,47821966.0
2016-02-05,14650,14900,14550,14900,117250,712547.0,47821966.0
2016-02-11,14600,14650,14350,14500,95338,693419.0,47821966.0
2016-02-12,14350,14600,14050,14250,89214,681463.0,47821966.0
2016-02-15,14450,14600,14300,14500,63873,693419.0,47821966.0
2016-02-16,14550,14850,14550,14650,53939,700592.0,47821966.0
2016-02-17,14550,14700,14450,14600,117945,698201.0,47821966.0
2016-02-18,14650,14900,14600,14650,129899,700592.0,47821966.0
2016-02-19,14650,14800,14650,14700,86053,702983.0,47821966.0
2016-02-22,14700,14750,14600,14700,90116,702983.0,47821966.0
2016-02-23,14800,14950,14600,14700,117716,702983.0,47821966.0
2016-02-24,14650,14800,14600,14750,76124,705374.0,47821966.0
2016-02-25,14850,14900,14600,14650,112214,700592.0,47821966.0
2016-02-26,14700,14750,14550,14650,126385,700592.0,47821966.0
2016-02-29,14700,14800,14700,14750,136794,705374.0,47821966.0
2016-03-02,14850,15250,14800,15050,230480,719721.0,47821966.0
2016-03-03,15300,15800,15200,15800,210219,755587.0,47821966.0
2016-03-04,15950,16450,15650,16200,263636,774716.0,47821966.0
2016-03-07,16400,16400,15900,16000,78496,765151.0,47821966.0
2016-03-08,15950,16300,15750,16150,124937,772325.0,47821966.0
2016-03-09,16300,16350,15950,16100,111556,769934.0,47821966.0
2016-03-10,16150,16300,16050,16150,62854,772325.0,47821966.0
2016-03-11,16150,16500,16050,16450,97429,786671.0,47821966.0
2016-03-14,16550,16650,16250,16300,61582,779498.0,47821966.0
2016-03-15,16300,16300,15800,15900,138654,760369.0,47821966.0
2016-03-16,16000,16350,15800,16200,88174,774716.0,47821966.0
2016-03-17,16300,16400,16200,16300,118702,779498.0,47821966.0
2016-03-18,16400,16450,16100,16300,63543,779498.0,47821966.0
2016-03-21,16450,16700,16100,16550,114627,791454.0,47821966.0
2016-03-22,16650,16900,16450,16900,133429,808191.0,47821966.0
2016-03-23,16900,17100,16700,16900,72276,808191.0,47821966.0
2016-03-24,16900,17200,16750,17100,82090,817756.0,47821966.0
2016-03-25,17200,17200,16600,16600,55994,793845.0,47821966.0
2016-03-28,16550,16750,16200,16200,73565,774716.0,47821966.0
2016-03-29,16250,16650,16200,16500,51847,789062.0,47821966.0
2016-03-30,16550,16800,16500,16700,53771,798627.0,47821966.0
2016-03-31,16750,16900,16450,16600,100607,793845.0,47821966.0
2016-04-01,17000,17500,16750,17150,183455,820147.0,47821966.0
2016-04-04,17300,17350,16600,16650,145699,796236.0,47821966.0
2016-04-05,16800,17050,16650,16750,49634,801018.0,47821966.0
2016-04-06,16800,16900,16500,16650,53427,796236.0,47821966.0
2016-04-07,16500,16750,16300,16350,79423,781889.0,47821966.0
2016-04-08,16350,16450,16150,16400,51978,784280.0,47821966.0
2016-04-11,16500,16500,16250,16350,36420,781889.0,47821966.0
2016-04-12,16250,16450,16250,16450,39356,786671.0,47821966.0
2016-04-14,16550,16750,16200,16750,89369,801018.0,47821966.0
2016-04-15,16550,16750,16400,16700,32151,798627.0,47821966.0
2016-04-18,16650,16650,16400,16500,41910,789062.0,47821966.0
2016-04-19,16450,16700,16450,16650,30237,796236.0,47821966.0
2016-04-20,16600,16700,16400,16400,76836,784280.0,47821966.0
2016-04-21,16400,16550,16150,16500,60100,789062.0,47821966.0
2016-04-22,16500,16500,16300,16350,29289,781889.0,47821966.0
2016-04-25,16350,16500,16150,16200,46168,774716.0,47821966.0
2016-04-26,16250,16500,15950,16500,85236,789062.0,47821966.0
2016-04-27,16550,16600,16350,16500,50668,789062.0,47821966.0
2016-04-28,16500,16600,16100,16300,61083,779498.0,47821966.0
2016-04-29,16150,16300,16000,16200,55641,774716.0,47821966.0
2016-05-02,16100,16250,15700,15800,65514,755587.0,47821966.0
2016-05-03,15850,16200,15700,15900,77316,760369.0,47821966.0
2016-05-04,15900,16200,15900,16050,101701,767543.0,47821966.0
2016-05-09,16050,16100,15650,15700,91547,750805.0,47821966.0
2016-05-10,15700,16000,15500,15850,63395,757978.0,47821966.0
2016-05-11,16000,16000,15500,15750,70395,753196.0,47821966.0
2016-05-12,15750,15950,15600,15900,37693,760369.0,47821966.0
2016-05-13,15850,16000,15700,15850,53211,757978.0,47821966.0
2016-05-16,15700,15900,15600,15600,55579,746023.0,47821966.0
2016-05-17,15650,15700,15550,15600,77128,746023.0,47821966.0
2016-05-18,15600,15600,15300,15450,51879,738849.0,47821966.0
2016-05-19,15350,15400,14900,15100,96946,722112.0,47821966.0
2016-05-20,14950,15050,14650,14800,79891,707765.0,47821966.0
2016-05-23,14850,14900,14650,14750,41580,705374.0,47821966.0
2016-05-24,14850,14850,14400,14550,61331,695810.0,47821966.0
2016-05-25,14600,14950,14600,14900,52235,712547.0,47821966.0
2016-05-26,14800,15050,14800,14900,53719,712547.0,47821966.0
2016-05-27,15050,15050,14850,14900,28523,712547.0,47821966.0
2016-05-30,15000,15250,14900,15200,62458,726894.0,47821966.0
2016-05-31,15200,15450,15050,15350,66699,734067.0,47821966.0
2016-06-01,15350,15450,15200,15450,65368,738849.0,47821966.0
2016-06-02,15500,15550,15150,15300,95736,731676.0,47821966.0
2016-06-03,15300,15400,15100,15200,45659,726894.0,47821966.0
2016-06-07,15200,15450,15150,15400,93164,736458.0,47821966.0
2016-06-08,15350,15400,15200,15350,79564,734067.0,47821966.0
2016-06-09,15250,15450,15250,15400,58443,736458.0,47821966.0
2016-06-10,15450,15450,15000,15000,98712,717329.0,47821966.0
2016-06-13,15000,15050,14800,14900,53173,712547.0,47821966.0
