롯데칠성음료(005300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-22,10250,10250,9900,10001,5661,123720.0,1237203.0
2000-09-25,10300,10700,10300,10401,1691,128669.0,1237203.0
2000-09-26,10400,10800,10200,10801,820,133618.0,1237203.0
2000-09-27,10650,11801,10550,11601,4960,143516.0,1237203.0
2000-09-28,11400,11600,11150,11601,1630,143516.0,1237203.0
2000-09-29,11951,12201,11400,11901,5520,147227.0,1237203.0
2000-10-02,11100,11801,10300,11501,2360,142278.0,1237203.0
2000-10-04,11501,11501,11000,11351,456,140423.0,1237203.0
2000-10-05,11350,11350,10800,11301,4820,139804.0,1237203.0
2000-10-06,11200,11200,10800,10901,3580,134855.0,1237203.0
2000-10-09,10900,10900,10400,10451,2220,129288.0,1237203.0
2000-10-10,10300,10950,10300,10601,3720,131144.0,1237203.0
2000-10-11,10850,10850,10000,10551,8690,130525.0,1237203.0
2000-10-12,10150,10350,10000,10001,1270,123720.0,1237203.0
2000-10-13,9520,10100,9520,9851,2630,121864.0,1237203.0
2000-10-16,9860,10300,9860,10251,6470,126813.0,1237203.0
2000-10-17,10300,10450,9600,9801,4140,121246.0,1237203.0
2000-10-18,9300,9950,9300,9951,4420,123102.0,1237203.0
2000-10-19,9700,10000,9660,9801,3290,121246.0,1237203.0
2000-10-20,9800,10000,9500,9681,10060,119761.0,1237203.0
2000-10-23,9510,9740,9450,9591,2320,118648.0,1237203.0
2000-10-24,9650,9900,9650,9901,17380,122483.0,1237203.0
2000-10-25,9990,11350,9750,11351,21800,140423.0,1237203.0
2000-10-26,11600,11600,10800,11401,5160,141041.0,1237203.0
2000-10-27,10800,11400,10800,11401,3050,141041.0,1237203.0
2000-10-30,11400,12501,11400,11551,6610,142897.0,1237203.0
2000-10-31,11901,13251,11000,13251,13030,163929.0,1237203.0
2000-11-01,13301,13801,12801,13501,7020,167022.0,1237203.0
2000-11-02,13101,13801,12701,13501,4390,167022.0,1237203.0
2000-11-03,13001,13501,12401,13001,5870,160836.0,1237203.0
2000-11-06,12301,13401,12301,12601,2730,155888.0,1237203.0
2000-11-07,12601,12601,12151,12501,6450,154650.0,1237203.0
2000-11-08,12301,12401,12001,12251,7030,151557.0,1237203.0
2000-11-09,12151,12601,11600,12601,1650,155888.0,1237203.0
2000-11-10,12251,12701,12151,12601,3380,155888.0,1237203.0
2000-11-13,13001,13001,12401,12401,3150,153413.0,1237203.0
2000-11-14,12501,14251,12501,14251,39500,176301.0,1237203.0
2000-11-15,14501,16201,14251,14751,18010,182487.0,1237203.0
2000-11-16,15001,15001,14251,14601,9074,180632.0,1237203.0
2000-11-17,14601,14901,14301,14451,5390,178776.0,1237203.0
2000-11-20,14151,15301,14151,15001,7850,185580.0,1237203.0
2000-11-21,14801,15701,13801,15701,9390,194241.0,1237203.0
2000-11-22,16001,16001,14851,15251,2190,188673.0,1237203.0
2000-11-23,14651,14801,14501,14701,8570,181869.0,1237203.0
2000-11-24,14251,15001,14251,15001,4570,185580.0,1237203.0
2000-11-27,15551,15551,14901,14951,3120,184962.0,1237203.0
2000-11-28,15101,15401,14801,15151,1080,187436.0,1237203.0
2000-11-29,15251,15251,14651,15001,1340,185580.0,1237203.0
2000-11-30,14901,14901,13851,14501,4600,179394.0,1237203.0
2000-12-01,13901,14401,13901,14301,2290,176920.0,1237203.0
2000-12-04,14301,14601,12901,14301,6610,176920.0,1237203.0
2000-12-05,14001,14201,13551,13751,730,170115.0,1237203.0
2000-12-06,13701,13901,13001,13001,5070,160836.0,1237203.0
2000-12-07,12551,13501,12551,12951,21120,160218.0,1237203.0
2000-12-08,12701,13401,12201,13401,37700,165785.0,1237203.0
2000-12-11,12801,13251,12701,13251,5440,163929.0,1237203.0
2000-12-12,12801,13301,12801,13151,3020,162692.0,1237203.0
2000-12-13,12901,13251,12901,13001,3850,160836.0,1237203.0
2000-12-14,13051,13301,12801,13301,1470,164548.0,1237203.0
2000-12-15,13001,13701,13001,13701,2500,169497.0,1237203.0
2000-12-18,14001,14201,13401,13901,3170,171971.0,1237203.0
2000-12-19,14001,14551,13751,14101,6650,174446.0,1237203.0
2000-12-20,13651,14001,13551,13851,3517,171353.0,1237203.0
2000-12-21,13501,14801,12901,14551,10980,180013.0,1237203.0
2000-12-22,13951,16001,13801,16001,18850,197952.0,1237203.0
2000-12-26,16001,16001,14601,16001,47770,197952.0,1237203.0
2001-01-02,15651,15651,15001,15001,2620,185580.0,1237203.0
2001-01-03,14701,15201,14451,14651,430,181250.0,1237203.0
2001-01-04,14651,15001,14051,14051,4680,173827.0,1237203.0
2001-01-05,14101,14201,13651,13751,1500,170115.0,1237203.0
2001-01-08,13751,13751,12751,13051,11310,161455.0,1237203.0
2001-01-09,13101,13801,13001,13751,14550,170115.0,1237203.0
2001-01-10,13751,14301,13001,13001,6530,160836.0,1237203.0
2001-01-11,13101,13801,12901,13001,8460,160836.0,1237203.0
2001-01-12,13551,13551,13001,13051,6160,161455.0,1237203.0
2001-01-15,13051,13201,12701,12701,6850,157125.0,1237203.0
2001-01-16,13001,13101,12451,12901,17530,159599.0,1237203.0
2001-01-17,13051,13101,12701,12801,4720,158362.0,1237203.0
2001-01-18,12501,12951,12501,12701,7660,157125.0,1237203.0
2001-01-19,12901,13601,12701,12901,8662,159599.0,1237203.0
2001-01-22,12951,13001,12801,12901,3773,159599.0,1237203.0
2001-01-26,12901,12901,12501,12601,2685,155888.0,1237203.0
2001-01-29,12501,12601,12100,12201,7490,150939.0,1237203.0
2001-01-30,12401,12551,12201,12551,10900,155269.0,1237203.0
2001-01-31,12701,12801,12401,12451,3490,154032.0,1237203.0
2001-02-01,12451,14201,12451,13051,12480,161455.0,1237203.0
2001-02-02,13201,13201,12701,13101,5110,162074.0,1237203.0
2001-02-05,12901,13101,12751,12751,2580,157743.0,1237203.0
2001-02-06,12601,13201,12601,13101,3050,162074.0,1237203.0
2001-02-07,13001,13001,12801,12901,1310,159599.0,1237203.0
2001-02-08,12851,13101,11200,12801,3210,158362.0,1237203.0
2001-02-09,12801,12901,12551,12701,1450,157125.0,1237203.0
2001-02-12,12601,12751,12351,12501,2472,154650.0,1237203.0
2001-02-13,12801,12801,12501,12701,2480,157125.0,1237203.0
2001-02-14,12651,12951,12501,12901,3090,159599.0,1237203.0
2001-02-15,12901,13001,12651,12901,2730,159599.0,1237203.0
2001-02-16,12701,12901,12701,12851,972,158981.0,1237203.0
2001-02-19,12901,13001,12801,12851,3020,158981.0,1237203.0
2001-02-20,12901,13551,12901,13551,6546,167641.0,1237203.0
2001-02-21,13551,13701,13301,13701,3836,169497.0,1237203.0
2001-02-22,13701,13701,13101,13301,2223,164548.0,1237203.0
2001-02-23,13401,13451,13101,13251,1971,163929.0,1237203.0
2001-02-26,13301,13351,13101,13151,1340,162692.0,1237203.0
2001-02-27,13151,13801,13051,13401,3820,165785.0,1237203.0
2001-02-28,13501,14701,13301,13701,22314,169497.0,1237203.0
2001-03-02,13751,13801,13351,13801,6600,170734.0,1237203.0
2001-03-05,13601,13901,13501,13501,2170,167022.0,1237203.0
2001-03-06,13501,13501,13351,13451,780,166404.0,1237203.0
2001-03-07,13501,13501,13251,13401,1150,165785.0,1237203.0
2001-03-08,13201,13601,13201,13601,1640,168260.0,1237203.0
2001-03-09,13551,14001,13501,14001,7880,173208.0,1237203.0
2001-03-12,13701,14351,13701,14301,8029,176920.0,1237203.0
2001-03-13,14301,14901,13951,14601,5600,180632.0,1237203.0
2001-03-14,14901,15201,14801,14901,5876,184343.0,1237203.0
2001-03-15,14801,14851,14451,14551,1290,180013.0,1237203.0
2001-03-16,14601,14601,14101,14101,1990,174446.0,1237203.0
2001-03-19,13801,14251,13601,13951,7480,172590.0,1237203.0
2001-03-20,13951,14001,13601,13601,2070,168260.0,1237203.0
2001-03-21,13201,13551,13201,13251,970,163929.0,1237203.0
2001-03-22,13351,13751,13251,13401,1550,165785.0,1237203.0
2001-03-23,13401,13401,12801,13001,36496,160836.0,1237203.0
2001-03-26,13101,13251,13001,13001,4010,160836.0,1237203.0
2001-03-27,12801,13451,12801,13201,3690,163311.0,1237203.0
2001-03-28,13251,13801,13251,13501,7703,167022.0,1237203.0
2001-03-29,13251,13751,13251,13551,2410,167641.0,1237203.0
2001-03-30,13351,13801,13301,13601,4790,168260.0,1237203.0
2001-04-02,13501,13701,13451,13501,2420,167022.0,1237203.0
2001-04-03,13501,13501,13201,13501,3643,167022.0,1237203.0
2001-04-04,13501,13701,13501,13501,2790,167022.0,1237203.0
2001-04-06,13701,13851,13651,13801,1650,170734.0,1237203.0
2001-04-09,13951,13951,13551,13601,480,168260.0,1237203.0
2001-04-10,13701,13801,13601,13701,420,169497.0,1237203.0
2001-04-11,13701,13801,13601,13601,1060,168260.0,1237203.0
2001-04-12,13601,13751,13501,13751,1130,170115.0,1237203.0
2001-04-13,13601,13751,13501,13701,750,169497.0,1237203.0
2001-04-16,13501,13651,13501,13501,420,167022.0,1237203.0
2001-04-17,13601,13651,13501,13601,990,168260.0,1237203.0
2001-04-18,13701,14151,13601,13701,12020,169497.0,1237203.0
2001-04-19,14001,14001,13701,13701,1450,169497.0,1237203.0
2001-04-20,13601,13651,13401,13601,9040,168260.0,1237203.0
2001-04-23,13601,13601,13451,13451,3080,166404.0,1237203.0
2001-04-24,13451,13751,13401,13701,5250,169497.0,1237203.0
2001-04-25,13901,14251,13751,14251,25070,176301.0,1237203.0
2001-04-26,14001,15001,14001,14901,12959,184343.0,1237203.0
2001-04-27,15001,15001,14501,14951,3540,184962.0,1237203.0
2001-04-30,14501,15701,14501,15301,4021,189292.0,1237203.0
2001-05-02,15301,15351,14801,14901,3750,184343.0,1237203.0
2001-05-03,14651,14851,14601,14651,1420,181250.0,1237203.0
2001-05-04,14501,15001,14501,14701,9240,181869.0,1237203.0
2001-05-07,14601,15151,14601,14701,8970,181869.0,1237203.0
2001-05-08,15101,15501,14851,15501,3410,191766.0,1237203.0
2001-05-09,15751,15901,15101,15101,5690,186818.0,1237203.0
2001-05-10,15501,15801,15201,15401,4780,190529.0,1237203.0
2001-05-11,15451,17001,15301,15951,15090,197334.0,1237203.0
2001-05-14,16401,16401,15801,16101,2930,199190.0,1237203.0
2001-05-15,16001,16001,15351,15451,3670,191148.0,1237203.0
2001-05-16,15501,16301,15501,15501,6470,191766.0,1237203.0
2001-05-17,15851,15851,15451,15501,12580,191766.0,1237203.0
2001-05-18,15501,15601,15001,15501,6050,191766.0,1237203.0
2001-05-21,15601,15801,15301,15501,9500,191766.0,1237203.0
2001-05-22,15751,15801,15501,15651,25200,193622.0,1237203.0
2001-05-23,15801,16201,15651,16001,5160,197952.0,1237203.0
2001-05-24,15801,17301,15601,17302,13480,214036.0,1237203.0
2001-05-25,18601,18601,17051,17202,6130,212799.0,1237203.0
2001-05-28,17801,17801,16201,16601,12910,205376.0,1237203.0
2001-05-29,16301,17201,16301,17202,7850,212799.0,1237203.0
2001-05-30,17201,17551,16301,17202,21590,212799.0,1237203.0
2001-05-31,17201,19751,17001,19402,15750,240017.0,1237203.0
2001-06-01,19901,20701,18801,19052,9002,235687.0,1237203.0
2001-06-04,19201,19401,18801,19202,4582,237543.0,1237203.0
2001-06-05,19201,20001,19101,19402,8100,240017.0,1237203.0
2001-06-07,19201,19651,18651,19002,8750,235069.0,1237203.0
2001-06-08,18751,19501,18651,19502,5880,241255.0,1237203.0
2001-06-11,19501,20501,19501,19802,5510,244966.0,1237203.0
2001-06-12,20051,22001,19801,22002,19730,272185.0,1237203.0
2001-06-13,22001,22301,21501,21602,22530,267236.0,1237203.0
2001-06-14,21501,22001,21201,21502,6030,265999.0,1237203.0
2001-06-15,21251,21801,21001,21552,3505,266617.0,1237203.0
2001-06-18,21451,21451,20001,20002,4590,247441.0,1237203.0
2001-06-19,19801,20401,19251,19402,4720,240017.0,1237203.0
2001-06-20,19851,19851,19401,19602,3210,242492.0,1237203.0
2001-06-21,19651,21001,19651,20802,11161,257338.0,1237203.0
2001-06-22,20901,21501,20601,21002,8960,259813.0,1237203.0
2001-06-25,20951,21251,20751,21002,4040,259813.0,1237203.0
2001-06-26,21001,21101,19051,19352,14360,239399.0,1237203.0
2001-06-27,19701,20301,19351,19552,2630,241873.0,1237203.0
2001-06-28,19551,19651,19101,19452,3300,240636.0,1237203.0
2001-06-29,18801,19301,18451,19102,13670,236306.0,1237203.0
2001-07-02,19201,19451,18701,18902,3180,233831.0,1237203.0
2001-07-03,18901,19001,18551,18752,3131,231976.0,1237203.0
2001-07-04,18301,19101,18301,18902,4090,233831.0,1237203.0
2001-07-05,19001,19001,18751,18802,2541,232594.0,1237203.0
2001-07-06,18801,19301,18701,18702,18810,231357.0,1237203.0
2001-07-09,18501,18951,18501,18652,2640,230738.0,1237203.0
2001-07-10,18401,18701,18401,18652,4640,230738.0,1237203.0
2001-07-11,18651,18651,18101,18402,2340,227645.0,1237203.0
2001-07-12,18601,18701,18401,18552,1690,229501.0,1237203.0
2001-07-13,18551,18701,18451,18452,4030,228264.0,1237203.0
2001-07-16,18451,18451,17951,18202,1770,225171.0,1237203.0
2001-07-18,17751,18201,17551,17852,6161,220841.0,1237203.0
2001-07-19,17851,17851,16501,17252,6790,213418.0,1237203.0
2001-07-20,17401,17501,16801,17502,2280,216511.0,1237203.0
2001-07-23,17501,17501,16601,17302,2290,214036.0,1237203.0
2001-07-24,16851,17301,16401,17302,2560,214036.0,1237203.0
2001-07-25,16801,18001,16801,17802,2310,220222.0,1237203.0
2001-07-26,17501,18501,17501,18002,3800,222697.0,1237203.0
2001-07-27,18001,18701,17901,18502,3070,228883.0,1237203.0
2001-07-30,18551,18601,18151,18602,1020,230120.0,1237203.0
2001-07-31,18801,18801,18351,18502,1910,228883.0,1237203.0
2001-08-01,18601,18701,18351,18552,1860,229501.0,1237203.0
2001-08-02,18551,19001,18501,18552,5840,229501.0,1237203.0
2001-08-03,18551,18701,18051,18152,2836,224552.0,1237203.0
2001-08-06,18101,18201,17901,18202,2565,225171.0,1237203.0
2001-08-07,18151,19801,18151,19402,19850,240017.0,1237203.0
2001-08-08,19601,19701,19001,19002,5950,235069.0,1237203.0
2001-08-09,18901,19401,18701,19252,2280,238162.0,1237203.0
2001-08-10,19251,20501,19251,20502,9582,253627.0,1237203.0
2001-08-13,20701,20851,20101,20702,3270,256101.0,1237203.0
2001-08-14,20701,20701,20101,20602,1710,254864.0,1237203.0
2001-08-16,20101,20401,19801,20102,2010,248678.0,1237203.0
2001-08-17,19701,20201,19701,20102,2340,248678.0,1237203.0
2001-08-20,20101,20101,19351,19352,4660,239399.0,1237203.0
2001-08-21,19401,20201,19401,20002,7130,247441.0,1237203.0
2001-08-22,19951,20251,19951,20002,2880,247441.0,1237203.0
2001-08-23,19551,20201,19551,20102,2073,248678.0,1237203.0
2001-08-24,20201,21001,20101,20802,6317,257338.0,1237203.0
2001-08-27,21001,21101,20501,21002,3150,259813.0,1237203.0
2001-08-28,20901,21001,20801,21002,6180,259813.0,1237203.0
2001-08-29,21001,21051,20751,21002,13990,259813.0,1237203.0
2001-08-30,20901,21001,20801,21002,1510,259813.0,1237203.0
2001-08-31,20901,20901,20451,20602,3570,254864.0,1237203.0
2001-09-03,20601,20601,20201,20302,1050,251152.0,1237203.0
2001-09-04,20201,21251,19751,21252,2660,262906.0,1237203.0
2001-09-05,20951,21151,20651,21002,1760,259813.0,1237203.0
2001-09-06,21001,21501,20801,20802,12550,257338.0,1237203.0
2001-09-07,21001,21001,20701,20702,1240,256101.0,1237203.0
2001-09-10,18501,21601,18501,21602,6930,267236.0,1237203.0
2001-09-11,21101,21701,21101,21502,9940,265999.0,1237203.0
2001-09-12,18601,20801,18601,20002,3270,247441.0,1237203.0
2001-09-13,20501,20701,20101,20602,2890,254864.0,1237203.0
2001-09-14,20551,20701,19501,20502,1390,253627.0,1237203.0
2001-09-17,20501,20501,19301,19852,510,245585.0,1237203.0
2001-09-18,20101,21951,20001,21802,4280,269710.0,1237203.0
2001-09-19,21901,22001,21551,21652,4460,267854.0,1237203.0
2001-09-20,21701,22252,21701,22252,3140,275278.0,1237203.0
2001-09-21,22252,22252,21751,21752,1780,269092.0,1237203.0
2001-09-24,21851,24252,21851,23502,5100,290743.0,1237203.0
2001-09-25,23902,26502,23502,25902,22650,320436.0,1237203.0
2001-09-26,25902,26502,25702,26352,6981,326003.0,1237203.0
2001-09-27,26302,26452,26002,26002,5840,321673.0,1237203.0
2001-09-28,26052,27702,25802,25802,11870,319198.0,1237203.0
2001-10-04,25802,25802,25202,25402,5820,314250.0,1237203.0
2001-10-05,25352,26702,25352,26002,5890,321673.0,1237203.0
2001-10-08,26002,26002,25602,26002,620,321673.0,1237203.0
2001-10-09,27002,27002,26352,26402,2060,326622.0,1237203.0
2001-10-10,26702,29202,26502,28003,11740,346417.0,1237203.0
2001-10-11,28552,30502,28502,30503,7370,377347.0,1237203.0
2001-10-12,31502,31502,30502,30503,4109,377347.0,1237203.0
2001-10-15,30502,31002,30502,30803,940,381059.0,1237203.0
2001-10-16,31002,31502,30502,30503,2293,377347.0,1237203.0
2001-10-17,30202,30252,29002,29903,7060,369924.0,1237203.0
2001-10-18,29902,29902,28452,28653,6020,354459.0,1237203.0
2001-10-19,28202,28852,28102,28503,1010,352603.0,1237203.0
2001-10-22,28602,28902,28302,28403,790,351366.0,1237203.0
2001-10-23,28402,28552,28002,28203,5430,348891.0,1237203.0
2001-10-24,27902,29152,27902,29153,4930,360645.0,1237203.0
2001-10-25,28402,30852,28402,30503,4800,377347.0,1237203.0
2001-10-26,30502,31452,30502,31003,2920,383533.0,1237203.0
2001-10-29,31002,32002,31002,31553,1881,390338.0,1237203.0
2001-10-30,31002,31902,30502,30553,1870,377966.0,1237203.0
2001-10-31,30152,30902,30152,30703,1140,379821.0,1237203.0
2001-11-01,31002,31002,30502,30903,2170,382296.0,1237203.0
2001-11-02,31202,32002,30752,30953,2990,382914.0,1237203.0
2001-11-05,30902,30902,29652,30503,910,377347.0,1237203.0
2001-11-06,30502,30902,29802,29803,13684,368686.0,1237203.0
2001-11-07,29902,30402,29902,29903,2770,369924.0,1237203.0
2001-11-08,29902,30202,29652,30003,1990,371161.0,1237203.0
2001-11-09,30202,30502,30002,30503,2150,377347.0,1237203.0
2001-11-12,30502,30502,30002,30203,490,373635.0,1237203.0
2001-11-13,30002,31002,30002,30303,1860,374873.0,1237203.0
2001-11-14,31002,31502,30002,30003,3690,371161.0,1237203.0
2001-11-15,30602,31502,29652,31053,5290,384152.0,1237203.0
2001-11-16,31402,35003,31402,33803,2534,418175.0,1237203.0
2001-11-19,34503,38853,34503,38853,5744,480653.0,1237203.0
2001-11-20,40053,44653,40053,44654,7384,552411.0,1237203.0
2001-11-21,45003,48004,38003,38003,17300,470137.0,1237203.0
2001-11-22,37853,38003,35503,36503,11914,451579.0,1237203.0
2001-11-23,36553,36953,35003,35503,7012,439207.0,1237203.0
2001-11-26,35053,37353,35053,35803,6603,442919.0,1237203.0
2001-11-27,35803,39503,35503,38654,9118,478179.0,1237203.0
2001-11-28,38003,38653,36553,36553,6083,452198.0,1237203.0
2001-11-29,36703,42003,36703,40904,7230,506016.0,1237203.0
2001-11-30,40103,42203,39203,41804,4400,517151.0,1237203.0
2001-12-03,41803,43203,41603,41804,2710,517151.0,1237203.0
2001-12-04,41803,42003,40303,41654,2650,515295.0,1237203.0
2001-12-05,41803,41803,39803,40304,7756,498593.0,1237203.0
2001-12-06,40903,41003,38003,40004,11690,494881.0,1237203.0
2001-12-07,41003,41103,38603,39804,12845,492407.0,1237203.0
2001-12-10,38503,40003,38503,40004,4290,494881.0,1237203.0
2001-12-11,41003,41003,40003,40054,5510,495500.0,1237203.0
2001-12-12,40053,41753,40053,41204,10391,509728.0,1237203.0
2001-12-13,41203,42503,41203,41754,6750,516532.0,1237203.0
2001-12-14,41703,43803,40753,43804,4700,541895.0,1237203.0
2001-12-17,46854,48004,44504,46004,6110,569113.0,1237203.0
2001-12-18,46304,49804,44504,47504,4050,587671.0,1237203.0
2001-12-19,47704,54404,47604,54005,6134,668090.0,1237203.0
2001-12-20,52304,53204,50904,50905,6205,629736.0,1237203.0
2001-12-21,51104,54004,49904,50105,6053,619839.0,1237203.0
2001-12-24,49104,50104,47104,47104,3841,582723.0,1237203.0
2001-12-26,47104,47104,44403,44504,6412,550555.0,1237203.0
2001-12-27,43503,49504,43503,47854,9727,592002.0,1237203.0
2001-12-28,47204,51004,47204,49904,4090,617364.0,1237203.0
2002-01-02,49104,50004,49004,50004,7800,618602.0,1237203.0
2002-01-03,49304,51504,49154,50805,6458,628499.0,1237203.0
2002-01-04,51004,53204,50204,50405,5730,623550.0,1237203.0
2002-01-07,50004,51604,50004,51405,8793,635922.0,1237203.0
2002-01-08,51504,51504,51004,51105,1334,632211.0,1237203.0
2002-01-09,51104,52704,51104,52005,1318,643346.0,1237203.0
2002-01-10,53004,53504,51504,52605,1255,650769.0,1237203.0
2002-01-11,53004,54404,52904,54405,1210,673038.0,1237203.0
2002-01-14,54404,57005,54404,56905,2020,703969.0,1237203.0
2002-01-15,55604,57805,54104,55605,5710,687885.0,1237203.0
2002-01-16,55604,55604,54004,54205,2032,670564.0,1237203.0
2002-01-17,54204,57705,53704,54805,3680,677987.0,1237203.0
2002-01-18,55004,55304,54004,55305,2200,684173.0,1237203.0
2002-01-21,55204,55504,54604,55505,2020,686648.0,1237203.0
2002-01-22,54204,56005,54204,55605,2560,687885.0,1237203.0
2002-01-23,55604,56105,54904,55605,2080,687885.0,1237203.0
2002-01-24,55605,55605,54404,54805,1790,677987.0,1237203.0
2002-01-25,54904,56805,54604,56405,6070,697782.0,1237203.0
2002-01-28,57005,64805,57005,64806,4594,801708.0,1237203.0
2002-01-29,66805,69506,64005,64606,1841,799233.0,1237203.0
2002-01-30,63505,63505,57005,59005,5576,729950.0,1237203.0
2002-01-31,60805,61505,59205,59505,2940,736136.0,1237203.0
2002-02-01,59605,60105,58005,59405,2320,734899.0,1237203.0
2002-02-04,57605,58905,56605,56605,2192,700257.0,1237203.0
2002-02-05,56005,59405,56005,57005,1630,705206.0,1237203.0
2002-02-06,56905,58005,56105,57005,2001,705206.0,1237203.0
2002-02-07,56105,56805,55204,56005,2161,692834.0,1237203.0
2002-02-08,56005,58505,55804,58005,3260,717578.0,1237203.0
2002-02-14,58605,63405,58605,62606,3507,774489.0,1237203.0
2002-02-15,61705,63005,60005,60105,1680,743559.0,1237203.0
2002-02-18,58305,60105,58105,58305,3847,721289.0,1237203.0
2002-02-19,58305,58305,56605,57705,2000,713866.0,1237203.0
2002-02-20,57805,57805,56405,56505,3185,699020.0,1237203.0
2002-02-21,56505,57705,56305,56905,2148,703969.0,1237203.0
2002-02-22,56204,56805,56005,56405,1388,697782.0,1237203.0
2002-02-25,56405,56805,56105,56505,1970,699020.0,1237203.0
2002-02-26,55704,56705,55204,55505,2560,686648.0,1237203.0
2002-02-27,55504,55904,54804,55705,3010,689122.0,1237203.0
2002-02-28,56204,56204,54004,54305,8330,671801.0,1237203.0
2002-03-04,54504,56405,54504,56005,10130,692834.0,1237203.0
2002-03-05,56505,56505,55504,55905,2310,691596.0,1237203.0
2002-03-06,54004,56505,54004,56105,2890,694071.0,1237203.0
2002-03-07,56505,59405,56505,58005,3395,717578.0,1237203.0
2002-03-08,58105,59805,57605,58105,3560,718815.0,1237203.0
2002-03-11,58105,58305,57605,58005,5910,717578.0,1237203.0
2002-03-12,58005,58105,54304,56405,3825,697782.0,1237203.0
2002-03-13,55204,58905,55204,58105,2660,718815.0,1237203.0
2002-03-14,59505,59505,58005,58005,1145,717578.0,1237203.0
2002-03-15,58505,65905,58505,64006,12010,791810.0,1237203.0
2002-03-18,65505,67005,64005,64306,2060,795522.0,1237203.0
2002-03-19,66805,73906,66105,73907,6729,914293.0,1237203.0
2002-03-20,75006,79507,72006,74507,11388,921716.0,1237203.0
2002-03-21,75106,75506,69006,69506,4360,859856.0,1237203.0
2002-03-22,72006,74506,70306,71506,2150,884600.0,1237203.0
2002-03-25,69506,71506,69006,70006,2350,866042.0,1237203.0
2002-03-26,68305,70606,68305,69806,922,863568.0,1237203.0
