디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-26,58765,58859,58099,58575,2662,138837.0,2253852.0
2016-02-29,58478,59050,58289,58671,2856,139063.0,2253852.0
2016-03-02,58859,59620,58574,59621,1611,141317.0,2253852.0
2016-03-03,59620,60000,59144,59621,537,141317.0,2253852.0
2016-03-04,59620,60096,59429,59621,1276,141317.0,2253852.0
2016-03-07,59525,60285,59429,59811,1844,141767.0,2253852.0
2016-03-08,59714,59905,59429,59717,718,141542.0,2253852.0
2016-03-09,59620,60475,59335,60478,2419,143345.0,2253852.0
2016-03-10,59905,59905,58954,59621,3711,141317.0,2253852.0
2016-03-11,58574,59811,58574,59621,2831,141317.0,2253852.0
2016-03-14,59714,59811,59335,59621,498,141317.0,2253852.0
2016-03-15,59620,59811,59335,59811,753,141767.0,2253852.0
2016-03-16,59811,59811,59144,59717,781,141542.0,2253852.0
2016-03-17,59525,59714,58859,59432,2019,140866.0,2253852.0
2016-03-18,59335,59335,58478,59146,2105,140190.0,2253852.0
2016-03-21,59335,59335,58954,59146,2798,140190.0,2253852.0
2016-03-22,59239,59239,58669,59050,1518,139964.0,2253852.0
2016-03-23,58669,59714,58669,59717,904,141542.0,2253852.0
2016-03-24,57529,59144,57529,58956,1929,139739.0,2253852.0
2016-03-25,58859,59050,58478,58956,531,139739.0,2253852.0
2016-03-28,58859,59335,58574,58956,1821,139739.0,2253852.0
2016-03-29,58954,59811,58669,59811,7847,141767.0,2253852.0
2016-03-30,59525,59905,59335,59335,1618,140640.0,2253852.0
2016-03-31,59335,60475,59335,59906,1763,141993.0,2253852.0
2016-04-01,59905,60190,59050,59241,1405,140415.0,2253852.0
2016-04-04,59239,59525,59050,59526,2383,141091.0,2253852.0
2016-04-05,59429,60190,59429,60193,1970,142669.0,2253852.0
2016-04-06,59905,60190,59714,59906,1303,141993.0,2253852.0
2016-04-07,59811,61141,59811,61048,2122,144697.0,2253852.0
2016-04-08,61141,61331,60096,60857,2963,144247.0,2253852.0
2016-04-11,60761,60951,60381,60667,1024,143796.0,2253852.0
2016-04-12,60285,60285,58859,59335,3301,143165.0,2294311.0
2016-04-14,59335,59525,57243,59241,9984,142936.0,2294311.0
2016-04-15,59144,59429,58954,59241,2867,142936.0,2294311.0
2016-04-18,59525,59714,58765,59241,3408,142936.0,2294311.0
2016-04-19,59239,59335,58954,59050,1855,142477.0,2294311.0
2016-04-20,59239,60475,59239,60287,4327,145459.0,2294311.0
2016-04-21,60096,60666,59905,60193,4310,145230.0,2294311.0
2016-04-22,60000,60096,59050,59717,4740,144083.0,2294311.0
2016-04-25,59620,60190,59620,59906,4056,144542.0,2294311.0
2016-04-26,59905,60190,59714,59906,3156,144542.0,2294311.0
2016-04-27,60096,60096,59525,59717,3002,144083.0,2294311.0
2016-04-28,60190,60285,59525,60096,2574,145000.0,2294311.0
2016-04-29,59714,60190,59620,60193,3266,145230.0,2294311.0
2016-05-02,59905,60190,59429,59906,3471,144542.0,2294311.0
2016-05-03,59620,59905,59429,59906,1719,144542.0,2294311.0
2016-05-04,59905,60000,59620,59906,2941,144542.0,2294311.0
2016-05-09,59811,59811,58954,59335,2475,143165.0,2294311.0
2016-05-10,59335,60096,59335,60096,1711,145000.0,2294311.0
2016-05-11,60096,60190,59525,60193,2460,145230.0,2294311.0
2016-05-12,60096,60096,59525,59621,1230,143853.0,2294311.0
2016-05-13,59811,59811,59239,59432,3070,143394.0,2294311.0
2016-05-16,59429,59525,58954,59526,5664,143624.0,2294311.0
2016-05-17,59050,59335,58004,58480,5837,141100.0,2294311.0
2016-05-18,58669,58765,57814,58005,3358,139953.0,2294311.0
2016-05-19,58004,59905,57814,58386,1824,140871.0,2294311.0
2016-05-20,58765,58765,58099,58671,3445,141559.0,2294311.0
2016-05-23,58478,58859,58384,58765,2006,141788.0,2294311.0
2016-05-24,59335,59335,58193,58860,2889,142018.0,2294311.0
2016-05-25,58859,59239,58193,58860,3069,142018.0,2294311.0
2016-05-26,58859,58859,58193,58860,1025,142018.0,2294311.0
2016-05-27,58859,59050,58384,58765,2815,141788.0,2294311.0
2016-05-30,58765,59239,58574,58575,1120,141330.0,2294311.0
2016-05-31,58859,59335,58669,59335,2030,143165.0,2294311.0
2016-06-01,59144,60000,59144,60002,712,144771.0,2294311.0
2016-06-02,59335,59905,59335,59906,398,144542.0,2294311.0
2016-06-03,61141,61141,59239,59811,1393,144312.0,2294311.0
2016-06-07,59525,59620,58669,59432,1342,143394.0,2294311.0
2016-06-08,59144,59620,58859,59335,2018,143165.0,2294311.0
2016-06-09,59335,59811,58859,59432,1868,143394.0,2294311.0
2016-06-10,59239,59525,58859,59526,1483,143624.0,2294311.0
2016-06-13,59429,59429,58574,59241,1281,142936.0,2294311.0
2016-06-14,59239,59239,58478,59050,1158,142477.0,2294311.0
2016-06-15,58954,59429,58765,59432,1334,143394.0,2294311.0
2016-06-16,59335,59335,58574,59050,725,142477.0,2294311.0
2016-06-17,58765,58954,58478,58860,540,142018.0,2294311.0
2016-06-20,58478,58954,58478,58956,779,142247.0,2294311.0
2016-06-21,58954,59050,58478,59050,980,142477.0,2294311.0
2016-06-22,58859,59239,58478,59050,2269,142477.0,2294311.0
2016-06-23,58859,58859,58004,58290,1853,140641.0,2294311.0
2016-06-24,58669,58765,56482,57338,4081,138347.0,2294311.0
2016-06-27,57053,57243,56101,56959,3333,137429.0,2294311.0
2016-06-28,59620,60381,55816,57435,14725,138576.0,2294311.0
2016-06-29,57053,57338,56862,57338,3396,138347.0,2294311.0
2016-06-30,57432,58859,57053,57435,290,138576.0,2294311.0
2016-07-01,57717,58193,57432,58195,570,140412.0,2294311.0
2016-07-04,57432,58099,57432,57814,655,139494.0,2294311.0
2016-07-05,57717,57717,57053,57529,2568,138806.0,2294311.0
2016-07-06,57432,57432,56957,56959,395,137429.0,2294311.0
2016-07-07,57338,57623,57053,57529,628,138806.0,2294311.0
2016-07-08,57529,57529,57243,57529,807,138806.0,2294311.0
2016-07-11,57529,57529,57053,57435,598,138576.0,2294311.0
2016-07-12,57529,57529,57147,57244,814,138118.0,2294311.0
2016-07-13,57053,57338,56577,57053,1342,137659.0,2294311.0
2016-07-14,56957,57053,56101,57053,5373,137659.0,2294311.0
2016-07-15,56957,57053,56768,56959,1767,137429.0,2294311.0
2016-07-18,56957,57053,56768,57053,1500,137659.0,2294311.0
2016-07-19,57053,58004,56862,57435,3800,138576.0,2294311.0
2016-07-20,57243,57529,57053,57338,921,138347.0,2294311.0
2016-07-21,57147,57432,56957,57150,1387,137888.0,2294311.0
2016-07-22,57053,57243,56577,57244,1866,138118.0,2294311.0
2016-07-25,57147,57243,56862,57244,810,138118.0,2294311.0
2016-07-26,57053,57147,56862,57053,1224,137659.0,2294311.0
2016-07-27,57053,57147,56957,57053,657,137659.0,2294311.0
2016-07-28,57053,58478,56957,57720,3919,139265.0,2294311.0
2016-07-29,57529,57623,56671,57244,2630,138118.0,2294311.0
2016-08-01,57243,57623,57147,57435,722,138576.0,2294311.0
2016-08-02,57529,57717,57147,57244,1146,138118.0,2294311.0
2016-08-03,57243,57338,56101,57053,1295,137659.0,2294311.0
2016-08-04,57053,57147,56577,57053,2359,137659.0,2294311.0
2016-08-05,57243,57432,56768,56959,3644,137429.0,2294311.0
2016-08-08,56957,57243,56768,56864,1061,137200.0,2294311.0
2016-08-09,56957,57053,56862,57053,553,137659.0,2294311.0
2016-08-10,57053,57147,56862,57150,344,137888.0,2294311.0
2016-08-11,57053,57338,56768,57338,627,138347.0,2294311.0
2016-08-12,57147,57623,56957,57435,1182,138576.0,2294311.0
2016-08-16,57243,57529,56862,57150,1438,137888.0,2294311.0
2016-08-17,57529,57529,56862,57244,2364,138118.0,2294311.0
2016-08-18,57243,58004,57053,57720,2603,139265.0,2294311.0
2016-08-19,57908,58954,57338,57529,2959,138806.0,2294311.0
2016-08-22,57529,58193,57243,57720,2469,139265.0,2294311.0
2016-08-23,57908,61046,57908,58195,3600,140412.0,2294311.0
2016-08-24,58099,58574,58004,58290,3925,140641.0,2294311.0
2016-08-25,58384,58478,57053,57814,1922,139494.0,2294311.0
2016-08-26,57717,58289,57243,57910,2077,139724.0,2294311.0
2016-08-29,57814,58193,57053,57624,1414,139035.0,2294311.0
2016-08-30,57432,58289,57243,57720,1393,139265.0,2294311.0
2016-08-31,57623,57908,57338,57624,1187,139035.0,2294311.0
2016-09-01,57717,57717,56671,57624,1114,139035.0,2294311.0
2016-09-02,57529,58193,57243,57624,1318,139035.0,2294311.0
2016-09-05,57623,58193,57432,57435,1190,138576.0,2294311.0
2016-09-06,57338,57908,57243,57529,1383,138806.0,2294311.0
2016-09-07,57623,57623,57053,57529,2041,138806.0,2294311.0
2016-09-08,57529,57529,56577,57053,2191,137659.0,2294311.0
2016-09-09,56862,57053,56577,56959,1826,137429.0,2294311.0
2016-09-12,56862,57053,56101,56483,9231,136282.0,2294311.0
2016-09-13,56292,56957,55911,56389,2505,136053.0,2294311.0
2016-09-19,55816,56577,55816,56198,2052,135594.0,2294311.0
2016-09-20,56386,56768,56197,56389,640,136053.0,2294311.0
2016-09-21,56482,56577,56101,56389,421,136053.0,2294311.0
2016-09-22,56577,58004,56101,56959,4572,137429.0,2294311.0
2016-09-23,57053,57338,56862,57338,2138,138347.0,2294311.0
2016-09-26,57338,57529,57053,57529,606,138806.0,2294311.0
2016-09-27,57338,57908,57243,57529,1703,138806.0,2294311.0
2016-09-28,57623,57814,57053,57624,2944,139035.0,2294311.0
2016-09-29,57908,57908,57243,57529,1720,138806.0,2294311.0
2016-09-30,57529,57623,56862,57624,1565,139035.0,2294311.0
2016-10-04,58099,58289,57147,57910,2407,139724.0,2294311.0
2016-10-05,57908,58099,57529,57910,1343,139724.0,2294311.0
2016-10-06,58004,58004,57529,57814,3502,139494.0,2294311.0
2016-10-07,57814,58099,57053,57624,2527,139035.0,2294311.0
2016-10-10,57623,57717,57338,57720,1543,139265.0,2294311.0
2016-10-11,57623,57908,56957,57624,1648,139035.0,2294311.0
2016-10-12,57623,58004,57338,57814,2823,139494.0,2294311.0
2016-10-13,57717,57717,57147,57624,1975,139035.0,2294311.0
2016-10-14,57529,57814,57147,57624,3117,139035.0,2294311.0
2016-10-17,57717,57814,57529,57814,3641,139494.0,2294311.0
2016-10-18,57814,58004,57529,57910,1454,139724.0,2294311.0
2016-10-19,57717,57814,57243,57814,2153,139494.0,2294311.0
2016-10-20,57908,59905,57623,57720,4117,139265.0,2294311.0
2016-10-21,58193,58193,56957,57435,4287,138576.0,2294311.0
2016-10-24,57338,59050,57147,58005,3097,139953.0,2294311.0
2016-10-25,57529,58765,57053,57910,3281,139724.0,2294311.0
2016-10-26,57623,57814,57053,57338,1160,138347.0,2294311.0
2016-10-27,57529,57908,57338,57910,1454,139724.0,2294311.0
2016-10-28,57717,58289,57243,57910,3798,139724.0,2294311.0
2016-10-31,57908,57908,57147,57720,1851,139265.0,2294311.0
2016-11-01,57529,57908,57147,57910,2271,139724.0,2294311.0
2016-11-02,57814,57814,56768,57053,2040,137659.0,2294311.0
2016-11-03,57053,57432,56482,57435,1897,138576.0,2294311.0
2016-11-04,57338,57908,56768,57720,1116,139265.0,2294311.0
2016-11-07,57814,57908,56862,57910,1766,139724.0,2294311.0
2016-11-08,57623,58004,57338,57624,1422,139035.0,2294311.0
2016-11-09,57814,57814,55626,57053,3880,137659.0,2294311.0
2016-11-10,57053,57717,56957,57624,898,139035.0,2294311.0
2016-11-11,57053,57908,56957,57720,974,139265.0,2294311.0
2016-11-14,57147,57717,56957,57435,4172,138576.0,2294311.0
2016-11-15,57053,57432,56957,57338,4986,138347.0,2294311.0
2016-11-16,57053,57432,56862,57435,1336,138576.0,2294311.0
2016-11-17,57053,58384,56957,57720,6598,139265.0,2294311.0
2016-11-18,57243,57529,56671,57053,2655,137659.0,2294311.0
2016-11-21,57432,57432,56768,57150,1497,137888.0,2294311.0
2016-11-22,57243,57432,57053,57435,774,138576.0,2294311.0
2016-11-23,57147,57338,56482,57338,2276,138347.0,2294311.0
2016-11-24,57147,57147,56577,56959,2900,137429.0,2294311.0
2016-11-25,56957,57147,56768,57053,1127,137659.0,2294311.0
2016-11-28,56862,56957,56197,56864,1990,137200.0,2294311.0
2016-11-29,56862,57243,56101,56959,2248,137429.0,2294311.0
2016-11-30,56482,56671,56101,56579,1505,136512.0,2294311.0
2016-12-01,56292,56862,56007,56864,2184,137200.0,2294311.0
2016-12-02,56386,56482,56101,56389,1729,136053.0,2294311.0
2016-12-05,56386,56577,56101,56198,2139,135594.0,2294311.0
2016-12-06,56292,56862,56292,56864,1601,137200.0,2294311.0
2016-12-07,56862,56862,56197,56674,1544,136741.0,2294311.0
2016-12-08,56577,56862,56292,56579,1321,136512.0,2294311.0
2016-12-09,56577,56671,56292,56674,1314,136741.0,2294311.0
2016-12-12,56577,56768,56197,56768,1685,136970.0,2294311.0
2016-12-13,56768,57338,56577,56959,1044,137429.0,2294311.0
2016-12-14,56768,57053,56577,56864,1373,137200.0,2294311.0
2016-12-15,56862,57053,56577,56959,2837,137429.0,2294311.0
2016-12-16,56957,57432,56862,57053,1670,137659.0,2294311.0
2016-12-19,56862,56862,56671,56864,758,137200.0,2294311.0
2016-12-20,56768,57147,56768,56864,1409,137200.0,2294311.0
2016-12-21,56768,56957,56577,56959,2403,137429.0,2294311.0
2016-12-22,56957,57338,56862,56959,1265,137429.0,2294311.0
2016-12-23,56957,57147,56862,57053,2367,137659.0,2294311.0
2016-12-26,56862,57147,56862,57053,2192,137659.0,2294311.0
2016-12-27,57053,57243,56768,57244,3462,138118.0,2294311.0
2016-12-28,57824,57920,56953,57921,2009,137429.0,2294311.0
2016-12-29,57824,58114,57243,57921,2151,137429.0,2294311.0
2017-01-02,57920,57920,57534,57824,665,137200.0,2294311.0
2017-01-03,57726,57824,57436,57824,476,137200.0,2294311.0
2017-01-04,57824,58016,57726,57824,1692,137200.0,2294311.0
2017-01-05,57824,58306,57726,58212,1573,138118.0,2294311.0
2017-01-06,58114,58210,57630,57824,1010,137200.0,2294311.0
2017-01-09,57824,58016,57146,57438,1582,136282.0,2294311.0
2017-01-10,57534,57726,57243,57630,1254,136741.0,2294311.0
2017-01-11,57630,57824,57340,57630,1102,136741.0,2294311.0
2017-01-12,57630,58210,57146,57921,2526,137429.0,2294311.0
2017-01-13,57534,57824,57436,57630,883,136741.0,2294311.0
2017-01-16,57726,58210,57050,57534,5346,136512.0,2294311.0
2017-01-17,57534,57534,57340,57340,1056,136053.0,2294311.0
2017-01-18,57534,57824,57243,57630,1284,136741.0,2294311.0
2017-01-19,57824,57824,57436,57630,1118,136741.0,2294311.0
2017-01-20,57630,57824,57340,57728,1193,136970.0,2294311.0
2017-01-23,57824,57824,57436,57438,1808,136282.0,2294311.0
2017-01-24,57340,57534,56760,57244,2421,135823.0,2294311.0
2017-01-25,57630,57726,57050,57340,2462,136053.0,2294311.0
2017-01-26,57340,57534,57050,57534,1697,136512.0,2294311.0
2017-01-31,57534,57534,57050,57534,1104,136512.0,2294311.0
2017-02-01,57534,57630,57243,57534,921,136512.0,2294311.0
2017-02-02,57534,57534,57146,57438,1983,136282.0,2294311.0
2017-02-03,57436,57630,57050,57534,1741,136512.0,2294311.0
2017-02-06,57534,57824,57243,57438,723,136282.0,2294311.0
2017-02-07,57534,57630,57146,57534,2223,136512.0,2294311.0
2017-02-08,57436,57436,57050,57244,1116,135823.0,2294311.0
2017-02-09,57534,57534,56953,57438,1153,136282.0,2294311.0
2017-02-10,57534,57534,57050,57438,1186,136282.0,2294311.0
2017-02-13,57436,57436,56760,57438,963,136282.0,2294311.0
2017-02-14,57243,57436,56953,57340,1747,136053.0,2294311.0
2017-02-15,57340,57340,56856,57148,1191,135594.0,2294311.0
2017-02-16,56953,57146,56760,57148,1029,135594.0,2294311.0
2017-02-17,56856,57534,56760,57148,1039,135594.0,2294311.0
2017-02-20,57146,57243,56663,57244,724,135823.0,2294311.0
2017-02-21,56953,57050,56470,57050,4737,135364.0,2294311.0
2017-02-22,57050,57436,56953,57340,4597,136053.0,2294311.0
2017-02-23,57050,57340,57050,57340,501,136053.0,2294311.0
2017-02-24,57243,57436,57146,57438,617,136282.0,2294311.0
2017-02-27,57340,58016,57340,58018,3054,137659.0,2294311.0
2017-02-28,57726,57824,57436,57824,3079,137200.0,2294311.0
2017-03-02,57726,57824,57436,57438,3548,136282.0,2294311.0
2017-03-03,57630,57824,57243,57534,1400,136512.0,2294311.0
2017-03-06,57534,57630,57146,57534,789,136512.0,2294311.0
2017-03-07,57726,57920,57340,57728,600,136970.0,2294311.0
2017-03-08,57630,57630,57243,57340,802,136053.0,2294311.0
2017-03-09,57340,57630,57340,57630,580,136741.0,2294311.0
2017-03-10,57146,57824,57146,57630,1662,136741.0,2294311.0
2017-03-13,57630,57630,57340,57438,87,136282.0,2294311.0
2017-03-14,57340,57340,56663,57050,1429,135364.0,2294311.0
2017-03-15,56953,56953,56470,56760,1669,134676.0,2294311.0
2017-03-16,56760,56760,56373,56664,1749,134447.0,2294311.0
2017-03-17,56663,56856,56180,56664,1964,134447.0,2294311.0
2017-03-20,56760,56760,56276,56664,883,134447.0,2294311.0
2017-03-21,56566,56856,56373,56760,1069,134676.0,2294311.0
2017-03-22,56760,56760,56470,56760,231,134676.0,2294311.0
2017-03-23,56663,56760,56373,56760,714,134676.0,2294311.0
2017-03-24,56470,56663,56083,56277,2247,133529.0,2294311.0
2017-03-27,56373,57050,56180,56954,2919,135135.0,2294311.0
2017-03-28,56663,57146,56663,57148,277,135594.0,2294311.0
2017-03-29,56663,57146,56663,56858,719,134905.0,2294311.0
2017-03-30,56663,57146,56373,57148,1415,135594.0,2294311.0
2017-03-31,56663,57050,56566,57050,1969,135364.0,2294311.0
2017-04-03,56856,57146,56566,56858,2292,134905.0,2294311.0
2017-04-04,56566,56953,56180,56858,2796,134905.0,2294311.0
2017-04-05,56663,56953,56663,56858,1674,134905.0,2294311.0
2017-04-06,56566,57050,56470,57050,3737,135364.0,2294311.0
2017-04-07,56760,57050,56566,57050,857,135364.0,2294311.0
2017-04-10,56663,56663,56276,56374,1757,133758.0,2294311.0
2017-04-11,56180,56470,56180,56374,1064,136176.0,2335786.0
2017-04-12,56276,56276,55696,55697,2927,134541.0,2335786.0
2017-04-13,55986,56083,55406,55890,2007,135008.0,2335786.0
2017-04-14,55696,55986,55696,55794,691,134775.0,2335786.0
2017-04-17,55793,56470,55793,55987,2289,135242.0,2335786.0
2017-04-18,55889,56180,55889,56084,870,135476.0,2335786.0
2017-04-19,55889,56373,55599,55890,1214,135008.0,2335786.0
2017-04-20,55696,56180,55696,55987,793,135242.0,2335786.0
2017-04-21,55793,55986,55406,55987,1712,135242.0,2335786.0
2017-04-24,55889,55986,55116,55600,2411,134308.0,2335786.0
2017-04-25,55309,55599,55212,55600,2013,134308.0,2335786.0
2017-04-26,55406,55696,55212,55310,1259,133607.0,2335786.0
2017-04-27,55406,55502,55019,55504,1814,134074.0,2335786.0
2017-04-28,55406,55889,55019,55310,3982,133607.0,2335786.0
2017-05-02,55793,55793,54826,55310,1681,133607.0,2335786.0
2017-05-04,55406,55986,55309,55794,645,134775.0,2335786.0
2017-05-08,55793,56276,55599,56180,1147,135709.0,2335786.0
2017-05-10,56470,56566,55986,56180,835,135709.0,2335786.0
2017-05-11,55889,56083,55309,55600,1258,134308.0,2335786.0
2017-05-12,55793,56083,55502,55987,745,135242.0,2335786.0
2017-05-15,55986,56083,55502,55987,544,135242.0,2335786.0
2017-05-16,55889,57436,55502,56180,4303,135709.0,2335786.0
2017-05-17,56276,56276,55793,56277,785,135943.0,2335786.0
2017-05-18,55986,56470,55793,56374,840,136176.0,2335786.0
2017-05-19,56180,56373,56083,56374,519,136176.0,2335786.0
2017-05-22,56276,56373,55889,56374,1867,136176.0,2335786.0
2017-05-23,56373,56856,56276,56374,5185,136176.0,2335786.0
2017-05-24,56276,56276,55889,56180,1783,135709.0,2335786.0
2017-05-25,56083,56566,55696,56374,2146,136176.0,2335786.0
2017-05-26,56180,56470,55986,56374,639,136176.0,2335786.0
2017-05-29,56180,56566,56083,56470,1900,136410.0,2335786.0
2017-05-30,56373,56953,56276,56954,1309,137578.0,2335786.0
2017-05-31,56663,56953,56470,56858,798,137344.0,2335786.0
2017-06-01,56470,57340,56470,56954,1182,137578.0,2335786.0
2017-06-02,56760,57920,56760,57630,2591,139213.0,2335786.0
2017-06-05,57920,58210,57534,58114,1642,140381.0,2335786.0
2017-06-07,58016,60048,57920,59468,9786,143651.0,2335786.0
2017-06-08,59467,60240,58886,58888,4510,142249.0,2335786.0
2017-06-09,58984,60531,58886,60048,6161,145052.0,2335786.0
2017-06-12,59950,59950,58984,59564,1457,143884.0,2335786.0
2017-06-13,59177,59467,58886,59082,1256,142717.0,2335786.0
2017-06-14,59274,59274,58694,59274,1527,143184.0,2335786.0
2017-06-15,58790,58886,58306,58792,2071,142016.0,2335786.0
2017-06-16,58404,58886,58404,58694,2868,141782.0,2335786.0
2017-06-19,58500,58596,58306,58502,896,141315.0,2335786.0
2017-06-20,58404,58790,58114,58792,990,142016.0,2335786.0
2017-06-21,58404,58596,57726,58598,2342,141549.0,2335786.0
2017-06-22,58306,58886,58114,58694,3003,141782.0,2335786.0
2017-06-23,58596,58790,57920,58792,1834,142016.0,2335786.0
2017-06-26,58500,58500,57824,57921,1781,139914.0,2335786.0
2017-06-27,58016,58694,57534,58694,1171,141782.0,2335786.0
2017-06-28,58306,58306,57534,58308,835,140848.0,2335786.0
2017-06-29,58210,58210,57436,57824,2488,139680.0,2335786.0
2017-06-30,57824,58306,56373,58114,1539,140381.0,2335786.0
2017-07-03,58114,58114,57534,58018,400,140147.0,2335786.0
2017-07-04,57726,58016,57436,58018,1079,140147.0,2335786.0
2017-07-05,57534,57920,57340,57921,696,139914.0,2335786.0
2017-07-06,57534,58016,57534,57534,978,138979.0,2335786.0
2017-07-07,57726,57920,57243,57921,874,139914.0,2335786.0
2017-07-10,57436,57630,57050,57630,1027,139213.0,2335786.0
2017-07-11,57340,57824,57146,57824,2056,139680.0,2335786.0
2017-07-12,57534,57824,57534,57728,379,139446.0,2335786.0
